source,target
Rv1353c,Rv1869c
Rv1353c,Rv1870c
Rv1353c,Rv1872c
Rv1353c,Rv1875
Rv1353c,Rv1881c
Rv1353c,Rv1882c
Rv1353c,Rv1883c
Rv1353c,Rv1884c
Rv1353c,Rv1886c
Rv1353c,Rv1887
Rv1353c,Rv1893
Rv1353c,Rv1894c
Rv1353c,Rv1895
Rv1353c,Rv1902c
Rv1353c,Rv1903
Rv1353c,Rv1904
Rv1353c,Rv1907c
Rv1353c,Rv1908c
Rv1353c,Rv1909c
Rv1353c,Rv1910c
Rv1353c,Rv1911c
Rv1353c,Rv1912c
Rv1353c,Rv1913
Rv1353c,Rv1914c
Rv1353c,Rv1916
Rv1353c,Rv1917c
Rv1353c,Rv1919c
Rv1353c,Rv1920
Rv1353c,Rv1921c
Rv1353c,Rv1922
Rv1353c,Rv1923
Rv1353c,Rv1925
Rv1353c,Rv1928c
Rv1353c,Rv1929c
Rv1353c,Rv1934c
Rv1353c,Rv1936
Rv1353c,Rv1937
Rv1353c,Rv1954c
Rv1353c,Rv1955
Rv1353c,Rv1956
Rv1353c,Rv1957
Rv1353c,Rv1971
Rv1353c,Rv1972
Rv1353c,Rv1973
Rv1353c,Rv1974
Rv1353c,Rv1975
Rv1353c,Rv1985c
Rv1353c,Rv1989c
Rv1353c,Rv1990c
Rv1353c,Rv1998c
Rv1353c,Rv2005c
Rv1353c,Rv2006
Rv1353c,Rv2007c
Rv1353c,Rv2025c
Rv1353c,Rv2026c
Rv1353c,Rv2033c
Rv1353c,Rv2034
Rv1353c,Rv2035
Rv1353c,Rv2036
Rv1353c,Rv2038c
Rv1353c,Rv2039c
Rv1353c,Rv2056c
Rv1353c,Rv2057c
Rv1353c,Rv2058c
Rv1353c,Rv2059
Rv1353c,Rv2060
Rv1353c,Rv2062c
Rv1353c,Rv2063
Rv1353c,Rv2067c
Rv1353c,Rv2068c
Rv1353c,Rv2069
Rv1353c,Rv2072c
Rv1353c,Rv2073c
Rv1353c,Rv2074
Rv1353c,Rv2082
Rv1353c,Rv2084
Rv1353c,Rv2092c
Rv1353c,Rv2099c
Rv1353c,Rv2100
Rv1353c,Rv2106
Rv1353c,Rv2108
Rv1353c,Rv2134c
Rv1353c,Rv2140c
Rv1353c,Rv2141c
Rv1353c,Rv2142c
Rv1353c,Rv2143
Rv1353c,Rv2146c
Rv1353c,Rv2147c
Rv1353c,Rv2151c
Rv1353c,Rv2152c
Rv1353c,Rv2153c
Rv1353c,Rv2154c
Rv1353c,Rv2155c
Rv1353c,Rv2156c
Rv1353c,Rv2167c
Rv1353c,Rv2169c
Rv1353c,Rv2170
Rv1353c,Rv2171
Rv1353c,Rv2174
Rv1353c,Rv2190c
Rv1353c,Rv2200c
Rv1353c,Rv2201
Rv1353c,Rv2202c
Rv1353c,Rv2203
Rv1353c,Rv2210c
Rv1353c,Rv2214c
Rv1353c,Rv2215
Rv1353c,Rv2222c
Rv1353c,Rv2230c
Rv1353c,Rv2232
Rv1353c,Rv2234
Rv1353c,Rv2235
Rv1353c,Rv2242
Rv1353c,Rv2244
Rv1353c,Rv2245
Rv1353c,Rv2246
Rv1353c,Rv2247
Rv1353c,Rv2250A
Rv1353c,Rv2250c
Rv1353c,Rv2252
Rv1353c,Rv2257c
Rv1353c,Rv2258c
Rv1353c,Rv2260
Rv1353c,Rv2296
Rv1353c,Rv2297
Rv1353c,Rv2298
Rv1353c,Rv2299c
Rv1353c,Rv2300c
Rv1353c,Rv2303c
Rv1353c,Rv2309A
Rv1353c,Rv2309c
Rv1353c,Rv2326c
Rv1353c,Rv2327
Rv1353c,Rv2329c
Rv1353c,Rv2330c
Rv1353c,Rv2331
Rv1353c,Rv2331A
Rv1353c,Rv2332
Rv1353c,Rv2333c
Rv1353c,Rv2334
Rv1353c,Rv2335
Rv1353c,Rv2348c
Rv1353c,Rv2349c
Rv1353c,Rv2350c
Rv1353c,Rv2356c
Rv1353c,Rv2357c
Rv1353c,Rv2359
Rv1353c,Rv2400c
Rv1353c,Rv2401
Rv1353c,Rv2403c
Rv1353c,Rv2409c
Rv1353c,Rv2410c
Rv1353c,Rv2411c
Rv1353c,Rv2413c
Rv1353c,Rv2429
Rv1353c,Rv2430c
Rv1353c,Rv2434c
Rv1353c,Rv2435c
Rv1353c,Rv2436
Rv1353c,Rv2437
Rv1353c,Rv2438c
Rv1353c,Rv2452c
Rv1353c,Rv2457c
Rv1353c,Rv2458
Rv1353c,Rv2465c
Rv1353c,Rv2466c
Rv1353c,Rv2467
Rv1353c,Rv2469c
Rv1353c,Rv2470
Rv1353c,Rv2474c
Rv1353c,Rv2476c
Rv1353c,Rv2478c
Rv1353c,Rv2479c
Rv1353c,Rv2483c
Rv1353c,Rv2487c
Rv1353c,Rv2490c
Rv1353c,Rv2498c
Rv1353c,Rv2499c
Rv1353c,Rv2501c
Rv1353c,Rv2512c
Rv1353c,Rv2513
Rv1353c,Rv2514c
Rv1353c,Rv2515c
Rv1353c,Rv2516c
Rv1353c,Rv2518c
Rv1353c,Rv2522c
Rv1353c,Rv2524c
Rv1353c,Rv2525c
Rv1353c,Rv2526
Rv1353c,Rv2527
Rv1353c,Rv2551c
Rv1353c,Rv2553c
Rv1353c,Rv2562
Rv1353c,Rv2563
Rv1353c,Rv2564
Rv1353c,Rv2565
Rv1353c,Rv2566
Rv1353c,Rv2567
Rv1353c,Rv2569c
Rv1353c,Rv2570
Rv1353c,Rv2576c
Rv1353c,Rv2577
Rv1353c,Rv2578c
Rv1353c,Rv2579
Rv1353c,Rv2581c
Rv1353c,Rv2582
Rv1353c,Rv2583c
Rv1353c,Rv2601A
Rv1353c,Rv2602
Rv1353c,Rv2604c
Rv1353c,Rv2606c
Rv1353c,Rv2607
Rv1353c,Rv2623
Rv1353c,Rv2632c
Rv1353c,Rv2634c
Rv1353c,Rv2636
Rv1353c,Rv2639c
Rv1353c,Rv2641
Rv1353c,Rv2642
Rv1353c,Rv2643
Rv1353c,Rv2644c
Rv1353c,Rv2645
Rv1353c,Rv2646
Rv1353c,Rv2647
Rv1353c,Rv2649
Rv1353c,Rv2650c
Rv1353c,Rv2653c
Rv1353c,Rv2654c
Rv1353c,Rv2655c
Rv1353c,Rv2656c
Rv1353c,Rv2657c
Rv1353c,Rv2658c
Rv1353c,Rv2659c
Rv1353c,Rv2660c
Rv1353c,Rv2661c
Rv1353c,Rv2662
Rv1353c,Rv2663
Rv1353c,Rv2664
Rv1353c,Rv2666
Rv1353c,Rv2668
Rv1353c,Rv2669
Rv1353c,Rv2673
Rv1353c,Rv2674
Rv1353c,Rv2684
Rv1353c,Rv2685
Rv1353c,Rv2690c
Rv1353c,Rv2712c
Rv1353c,Rv2713
Rv1353c,Rv2714
Rv1353c,Rv2715
Rv1353c,Rv2719c
Rv1353c,Rv2720
Rv1353c,Rv2724c
Rv1353c,Rv2726c
Rv1353c,Rv2727c
Rv1353c,Rv2728c
Rv1353c,Rv2729c
Rv1353c,Rv2730
Rv1353c,Rv2731
Rv1353c,Rv2735c
Rv1353c,Rv2736c
Rv1353c,Rv2737c
Rv1353c,Rv2742c
Rv1353c,Rv2751
Rv1353c,Rv2764c
Rv1353c,Rv2765
Rv1353c,Rv2776c
Rv1353c,Rv2778c
Rv1353c,Rv2782c
Rv1353c,Rv2783c
Rv1353c,Rv2787
Rv1353c,Rv2788
Rv1353c,Rv2789c
Rv1353c,Rv2790c
Rv1353c,Rv2791c
Rv1353c,Rv2792c
Rv1353c,Rv2797c
Rv1353c,Rv2800
Rv1353c,Rv2810c
Rv1353c,Rv2811
Rv1353c,Rv2814c
Rv1353c,Rv2825c
Rv1353c,Rv2826c
Rv1353c,Rv2829c
Rv1353c,Rv2830c
Rv1353c,Rv2831
Rv1353c,Rv2834c
Rv1353c,Rv2836c
Rv1353c,Rv2837c
Rv1353c,Rv2839c
Rv1353c,Rv2846c
Rv1353c,Rv2853
Rv1353c,Rv2854
Rv1353c,Rv2855
Rv1353c,Rv2856
Rv1353c,Rv2864c
Rv1353c,Rv2866
Rv1353c,Rv2875
Rv1353c,Rv2876
Rv1353c,Rv2879c
Rv1353c,Rv2880c
Rv1353c,Rv2881c
Rv1353c,Rv2882c
Rv1353c,Rv2888c
Rv1353c,Rv2889c
Rv1353c,Rv2890c
Rv1353c,Rv2892c
Rv1353c,Rv2893
Rv1353c,Rv2896c
Rv1353c,Rv2913c
Rv1353c,Rv2925c
Rv1353c,Rv2926c
Rv1353c,Rv2930
Rv1353c,Rv2931
Rv1353c,Rv2932
Rv1353c,Rv2933
Rv1353c,Rv2934
Rv1353c,Rv2935
Rv1353c,Rv2936
Rv1353c,Rv2937
Rv1353c,Rv2938
Rv1353c,Rv2939
Rv1353c,Rv2942
Rv1353c,Rv2943A
Rv1353c,Rv2944
Rv1353c,Rv2945c
Rv1353c,Rv2946c
Rv1353c,Rv2947c
Rv1353c,Rv2967c
Rv1353c,Rv2968c
Rv1353c,Rv2999
Rv1353c,Rv3000
Rv1353c,Rv3001c
Rv1353c,Rv3002c
Rv1353c,Rv3003c
Rv1353c,Rv3004
Rv1353c,Rv3006
Rv1353c,Rv3007c
Rv1353c,Rv3008
Rv1353c,Rv3021c
Rv1353c,Rv3023c
Rv1353c,Rv3026c
Rv1353c,Rv3027c
Rv1353c,Rv3031
Rv1353c,Rv3039c
Rv1353c,Rv3040c
Rv1353c,Rv3043c
Rv1353c,Rv3044
Rv1353c,Rv3045
Rv1353c,Rv3046c
Rv1353c,Rv3047c
Rv1353c,Rv3048c
Rv1353c,Rv3049c
Rv1353c,Rv3050c
Rv1353c,Rv3051c
Rv1353c,Rv3057c
Rv1353c,Rv3059
Rv1353c,Rv3060c
Rv1353c,Rv3061c
Rv1353c,Rv3064c
Rv1353c,Rv3065
Rv1353c,Rv3066
Rv1353c,Rv3068c
Rv1353c,Rv3077
Rv1353c,Rv3088
Rv1353c,Rv3089
Rv1353c,Rv3092c
Rv1353c,Rv3093c
Rv1353c,Rv3094c
Rv1353c,Rv3095
Rv1353c,Rv3100c
Rv1353c,Rv3101c
Rv1353c,Rv3115
Rv1353c,Rv3121
Rv1353c,Rv3122
Rv1353c,Rv3123
Rv1353c,Rv3126c
Rv1353c,Rv3127
Rv1353c,Rv3132c
Rv1353c,Rv3133c
Rv1353c,Rv3134c
Rv1353c,Rv3135
Rv1353c,Rv3136
Rv1353c,Rv3144c
Rv1353c,Rv3146
Rv1353c,Rv3147
Rv1353c,Rv3148
Rv1353c,Rv3149
Rv1353c,Rv3150
Rv1353c,Rv3151
Rv1353c,Rv3152
Rv1353c,Rv3154
Rv1353c,Rv3155
Rv1353c,Rv3156
Rv1353c,Rv3157
Rv1353c,Rv3158
Rv1353c,Rv3159c
Rv1353c,Rv3160c
Rv1353c,Rv3161c
Rv1353c,Rv3162c
Rv1353c,Rv3163c
Rv1353c,Rv3171c
Rv1353c,Rv3172c
Rv1353c,Rv3173c
Rv1353c,Rv3174
Rv1353c,Rv3175
Rv1353c,Rv3185
Rv1353c,Rv3187
Rv1353c,Rv3188
Rv1353c,Rv3189
Rv1353c,Rv3192
Rv1353c,Rv3193c
Rv1353c,Rv3198A
Rv1353c,Rv3198c
Rv1353c,Rv3201c
Rv1353c,Rv3202c
Rv1353c,Rv3203
Rv1353c,Rv3204
Rv1353c,Rv3205c
Rv1353c,Rv3208A
Rv1353c,Rv3209
Rv1353c,Rv3213c
Rv1353c,Rv3214
Rv1353c,Rv3215
Rv1353c,Rv3221A
Rv1353c,Rv3221c
Rv1353c,Rv3222c
Rv1353c,Rv3224
Rv1353c,Rv3224A
Rv1353c,Rv3224B
Rv1353c,Rv3225c
Rv1353c,Rv3226c
Rv1353c,Rv3227
Rv1353c,Rv3229c
Rv1353c,Rv3230c
Rv1353c,Rv3231c
Rv1353c,Rv3232c
Rv1353c,Rv3233c
Rv1353c,Rv3244c
Rv1353c,Rv3245c
Rv1353c,Rv3246c
Rv1353c,Rv3249c
Rv1353c,Rv3250c
Rv1353c,Rv3251c
Rv1353c,Rv3252c
Rv1353c,Rv3253c
Rv1353c,Rv3260c
Rv1353c,Rv3261
Rv1353c,Rv3262
Rv1353c,Rv3263
Rv1353c,Rv3274c
Rv1353c,Rv3276c
Rv1353c,Rv3278c
Rv1353c,Rv3279c
Rv1353c,Rv3280
Rv1353c,Rv3281
Rv1353c,Rv3282
Rv1353c,Rv3294c
Rv1353c,Rv3308
Rv1353c,Rv3326
Rv1353c,Rv3327
Rv1353c,Rv3344c
Rv1353c,Rv3345c
Rv1353c,Rv3349c
Rv1353c,Rv3377c
Rv1353c,Rv3378c
Rv1353c,Rv3379c
Rv1353c,Rv3380c
Rv1353c,Rv3382c
Rv1353c,Rv3384c
Rv1353c,Rv3385c
Rv1353c,Rv3386
Rv1353c,Rv3394c
Rv1353c,Rv3407
Rv1353c,Rv3408
Rv1353c,Rv3417c
Rv1353c,Rv3420c
Rv1353c,Rv3421c
Rv1353c,Rv3450c
Rv1353c,Rv3451
Rv1353c,Rv3455c
Rv1353c,Rv3456c
Rv1353c,Rv3457c
Rv1353c,Rv3458c
Rv1353c,Rv3459c
Rv1353c,Rv3460c
Rv1353c,Rv3461c
Rv1353c,Rv3462c
Rv1353c,Rv3463
Rv1353c,Rv3464
Rv1353c,Rv3465
Rv1353c,Rv3466
Rv1353c,Rv3467
Rv1353c,Rv3475
Rv1353c,Rv3479
Rv1353c,Rv3482c
Rv1353c,Rv3483c
Rv1353c,Rv3484
Rv1353c,Rv3489
Rv1353c,Rv3490
Rv1353c,Rv3492c
Rv1353c,Rv3493c
Rv1353c,Rv3495c
Rv1353c,Rv3496c
Rv1353c,Rv3497c
Rv1353c,Rv3498c
Rv1353c,Rv3499c
Rv1353c,Rv3506
Rv1353c,Rv3507
Rv1353c,Rv3509c
Rv1353c,Rv3512
Rv1353c,Rv3518c
Rv1353c,Rv3519
Rv1353c,Rv3522
Rv1353c,Rv3523
Rv1353c,Rv3524
Rv1353c,Rv3525c
Rv1353c,Rv3526
Rv1353c,Rv3527
Rv1353c,Rv3529c
Rv1353c,Rv3530c
Rv1353c,Rv3531c
Rv1353c,Rv3543c
Rv1353c,Rv3544c
Rv1353c,Rv3545c
Rv1353c,Rv3546
Rv1353c,Rv3556c
Rv1353c,Rv3559c
Rv1353c,Rv3561
Rv1353c,Rv3563
Rv1353c,Rv3564
Rv1353c,Rv3565
Rv1353c,Rv3568c
Rv1353c,Rv3569c
Rv1353c,Rv3570c
Rv1353c,Rv3571
Rv1353c,Rv3572
Rv1353c,Rv3575c
Rv1353c,Rv3576
Rv1353c,Rv3578
Rv1353c,Rv3581c
Rv1353c,Rv3582c
Rv1353c,Rv3596c
Rv1353c,Rv3599c
Rv1353c,Rv3600c
Rv1353c,Rv3601c
Rv1353c,Rv3602c
Rv1353c,Rv3603c
Rv1353c,Rv3605c
Rv1353c,Rv3606c
Rv1353c,Rv3618
Rv1353c,Rv3623
Rv1353c,Rv3625c
Rv1353c,Rv3626c
Rv1353c,Rv3641c
Rv1353c,Rv3644c
Rv1353c,Rv3645
Rv1353c,Rv3660c
Rv1353c,Rv3661
Rv1353c,Rv3662c
Rv1353c,Rv3663c
Rv1353c,Rv3671c
Rv1353c,Rv3681c
Rv1353c,Rv3682
Rv1353c,Rv3693
Rv1353c,Rv3699
Rv1353c,Rv3709c
Rv1353c,Rv3710
Rv1353c,Rv3726
Rv1353c,Rv3728
Rv1353c,Rv3740c
Rv1353c,Rv3741c
Rv1353c,Rv3743c
Rv1353c,Rv3753c
Rv1353c,Rv3754
Rv1353c,Rv3756c
Rv1353c,Rv3758c
Rv1353c,Rv3766
Rv1353c,Rv3767c
Rv1353c,Rv3773c
Rv1353c,Rv3774
Rv1353c,Rv3775
Rv1353c,Rv3797
Rv1353c,Rv3804c
Rv1353c,Rv3805c
Rv1353c,Rv3806c
Rv1353c,Rv3810
Rv1353c,Rv3811
Rv1353c,Rv3816c
Rv1353c,Rv3817
Rv1353c,Rv3825c
Rv1353c,Rv3826
Rv1353c,Rv3827c
Rv1353c,Rv3828c
Rv1353c,Rv3829c
Rv1353c,Rv3839
Rv1353c,Rv3840
Rv1353c,Rv3847
Rv1353c,Rv3848
Rv1353c,Rv3856c
Rv1353c,Rv3857c
Rv1353c,Rv3858c
Rv1353c,Rv3859c
Rv1353c,Rv3860
Rv1353c,Rv3861
Rv1353c,Rv3862c
Rv1353c,Rv3863
Rv1353c,Rv3874
Rv1353c,Rv3875
Rv1353c,Rv3880c
Rv1353c,Rv3881c
Rv1353c,Rv3882c
Rv1353c,Rv3883c
Rv1353c,Rv3884c
Rv1353c,Rv3896c
Rv1353c,Rv3897c
Rv1353c,Rv3907c
Rv1353c,Rv3909
Rv1353c,Rv3915
Rv1353c,Rv3917c
Rv1353c,Rv3918c
Rv1353c,Rv3919c
Rv1353c,Rv3920c
Rv1353c,Rv3921c
Rv1353c,Rv3922c
Rv1379,Rv1582c
Rv1379,Rv1583c
Rv1379,Rv1584c
Rv1379,Rv1586c
Rv1379,Rv1587c
Rv1379,Rv3714c
Rv1395,Rv0045c
Rv1395,Rv0046c
Rv1395,Rv1393c
Rv1395,Rv1394c
Rv1395,Rv1395
Rv1395,Rv1535
Rv1395,Rv1870c
Rv1395,Rv1871c
Rv1395,Rv2396
Rv1395,Rv3479
Rv1395,Rv3678A
Rv1395,Rv3678c
Rv1395,Rv3679
Rv1395,Rv3680
Rv1404,Rv0030
Rv1404,Rv0031
Rv1404,Rv0195
Rv1404,Rv0196
Rv1404,Rv0197
Rv1404,Rv0206c
Rv1404,Rv0453
Rv1404,Rv0573c
Rv1404,Rv0575c
Rv1404,Rv0576
Rv1404,Rv0584
Rv1404,Rv0585c
Rv1404,Rv0652
Rv1404,Rv0701
Rv1404,Rv0702
Rv1404,Rv0703
Rv1404,Rv0704
Rv1404,Rv0705
Rv1404,Rv0706
Rv1404,Rv0707
Rv1404,Rv0708
Rv1404,Rv0709
Rv1404,Rv0710
Rv1404,Rv0743c
Rv1404,Rv0745
Rv1404,Rv0746
Rv1404,Rv0782
Rv1404,Rv0783c
Rv1404,Rv0849
Rv1404,Rv0850
Rv1404,Rv0890c
Rv1404,Rv0891c
Rv1404,Rv0892
Rv1404,Rv1093
Rv1404,Rv1094
Rv1404,Rv1166
Rv1404,Rv1178
Rv1404,Rv1251c
Rv1404,Rv1336
Rv1404,Rv1337
Rv1404,Rv1338
Rv1404,Rv1374c
Rv1404,Rv1375
Rv1404,Rv1403c
Rv1404,Rv1404
Rv1404,Rv1405c
Rv1404,Rv1406
Rv1404,Rv1407
Rv1404,Rv1637c
Rv1404,Rv1638
Rv1404,Rv1682
Rv1404,Rv1706c
Rv1404,Rv1928c
Rv1404,Rv1929c
Rv1404,Rv1930c
Rv1404,Rv1954c
Rv1404,Rv1955
Rv1404,Rv1956
Rv1404,Rv1957
Rv1404,Rv2048c
Rv1404,Rv2197c
Rv1404,Rv2198c
Rv1404,Rv2389c
Rv1404,Rv2390c
Rv1404,Rv2391
Rv1404,Rv2392
Rv1404,Rv2393
Rv1404,Rv2394
Rv1404,Rv2395
Rv1404,Rv2407
Rv1404,Rv2408
Rv1404,Rv2549c
Rv1404,Rv2550c
Rv1404,Rv2551c
Rv1404,Rv2596
Rv1404,Rv2597
Rv1404,Rv2606c
Rv1404,Rv2607
Rv1404,Rv2608
Rv1404,Rv2631
Rv1404,Rv2826c
Rv1404,Rv2827c
Rv1404,Rv3018A
Rv1404,Rv3021c
Rv1404,Rv3022A
Rv1404,Rv3190c
Rv1404,Rv3191c
Rv1404,Rv3323c
Rv1404,Rv3324c
Rv1404,Rv3371
Rv1404,Rv3372
Rv1404,Rv3529c
Rv1404,Rv3530c
Rv1404,Rv3531c
Rv1404,Rv3532
Rv1404,Rv3598c
Rv1404,Rv3612c
Rv1404,Rv3613c
Rv1404,Rv3614c
Rv1404,Rv3615c
Rv1404,Rv3616c
Rv1404,Rv3617
Rv1404,Rv3618
Rv1404,Rv3739c
Rv1404,Rv3745c
Rv1404,Rv3746c
Rv1404,Rv3747
Rv1404,Rv3748
Rv1404,Rv3862c
Rv1404,Rv3863
Rv1404,Rv3917c
Rv1404,Rv3918c
Rv1423,Rv0005
Rv1423,Rv0006
Rv1423,Rv0007
Rv1423,Rv0048c
Rv1423,Rv0049
Rv1423,Rv0050
Rv1423,Rv0051
Rv1423,Rv0052
Rv1423,Rv0053
Rv1423,Rv0054
Rv1423,Rv0055
Rv1423,Rv0056
Rv1423,Rv0057
Rv1423,Rv0058
Rv1423,Rv0059
Rv1423,Rv0060
Rv1423,Rv0082
Rv1423,Rv0083
Rv1423,Rv0084
Rv1423,Rv0085
Rv1423,Rv0086
Rv1423,Rv0088
Rv1423,Rv0109
Rv1423,Rv0110
Rv1423,Rv0134
Rv1423,Rv0150c
Rv1423,Rv0153c
Rv1423,Rv0154c
Rv1423,Rv0155
Rv1423,Rv0156
Rv1423,Rv0157
Rv1423,Rv0202c
Rv1423,Rv0204c
Rv1423,Rv0205
Rv1423,Rv0226c
Rv1423,Rv0232
Rv1423,Rv0245
Rv1423,Rv0275c
Rv1423,Rv0276
Rv1423,Rv0295c
Rv1423,Rv0296c
Rv1423,Rv0297
Rv1423,Rv0344c
Rv1423,Rv0345
Rv1423,Rv0350
Rv1423,Rv0351
Rv1423,Rv0352
Rv1423,Rv0353
Rv1423,Rv0409
Rv1423,Rv0425c
Rv1423,Rv0428c
Rv1423,Rv0429c
Rv1423,Rv0430
Rv1423,Rv0431
Rv1423,Rv0432
Rv1423,Rv0433
Rv1423,Rv0476
Rv1423,Rv0477
Rv1423,Rv0478
Rv1423,Rv0486
Rv1423,Rv0487
Rv1423,Rv0488
Rv1423,Rv0512
Rv1423,Rv0513
Rv1423,Rv0514
Rv1423,Rv0515
Rv1423,Rv0519c
Rv1423,Rv0520
Rv1423,Rv0531
Rv1423,Rv0532
Rv1423,Rv0533c
Rv1423,Rv0542c
Rv1423,Rv0543c
Rv1423,Rv0555
Rv1423,Rv0556
Rv1423,Rv0557
Rv1423,Rv0563
Rv1423,Rv0564c
Rv1423,Rv0579
Rv1423,Rv0599c
Rv1423,Rv0631c
Rv1423,Rv0639
Rv1423,Rv0640
Rv1423,Rv0641
Rv1423,Rv0651
Rv1423,Rv0652
Rv1423,Rv0667
Rv1423,Rv0684
Rv1423,Rv0687
Rv1423,Rv0700
Rv1423,Rv0701
Rv1423,Rv0702
Rv1423,Rv0703
Rv1423,Rv0704
Rv1423,Rv0705
Rv1423,Rv0706
Rv1423,Rv0707
Rv1423,Rv0708
Rv1423,Rv0709
Rv1423,Rv0710
Rv1423,Rv0713
Rv1423,Rv0736
Rv1423,Rv0737
Rv1423,Rv0751c
Rv1423,Rv0752c
Rv1423,Rv0759c
Rv1423,Rv0789c
Rv1423,Rv0794c
Rv1423,Rv0795
Rv1423,Rv0796
Rv1423,Rv0875c
Rv1423,Rv0876c
Rv1423,Rv0914c
Rv1423,Rv0958
Rv1423,Rv0961
Rv1423,Rv0966c
Rv1423,Rv0967
Rv1423,Rv0968
Rv1423,Rv0969
Rv1423,Rv0970
Rv1423,Rv0980c
Rv1423,Rv0982
Rv1423,Rv0983
Rv1423,Rv0984
Rv1423,Rv0989c
Rv1423,Rv0990c
Rv1423,Rv0999
Rv1423,Rv1006
Rv1423,Rv1010
Rv1423,Rv1011
Rv1423,Rv1018c
Rv1423,Rv1020
Rv1423,Rv1040c
Rv1423,Rv1086
Rv1423,Rv1087
Rv1423,Rv1097c
Rv1423,Rv1099c
Rv1423,Rv1111c
Rv1423,Rv1137c
Rv1423,Rv1138c
Rv1423,Rv1144
Rv1423,Rv1145
Rv1423,Rv1157c
Rv1423,Rv1159
Rv1423,Rv1166
Rv1423,Rv1181
Rv1423,Rv1189
Rv1423,Rv1204c
Rv1423,Rv1205
Rv1423,Rv1212c
Rv1423,Rv1222
Rv1423,Rv1223
Rv1423,Rv1224
Rv1423,Rv1229c
Rv1423,Rv1273c
Rv1423,Rv1274
Rv1423,Rv1275
Rv1423,Rv1303
Rv1423,Rv1304
Rv1423,Rv1305
Rv1423,Rv1306
Rv1423,Rv1307
Rv1423,Rv1308
Rv1423,Rv1309
Rv1423,Rv1310
Rv1423,Rv1311
Rv1423,Rv1312
Rv1423,Rv1316c
Rv1423,Rv1318c
Rv1423,Rv1329c
Rv1423,Rv1336
Rv1423,Rv1338
Rv1423,Rv1378c
Rv1423,Rv1389
Rv1423,Rv1423
Rv1423,Rv1443c
Rv1423,Rv1444c
Rv1423,Rv1445c
Rv1423,Rv1456c
Rv1423,Rv1457c
Rv1423,Rv1477
Rv1423,Rv1522c
Rv1423,Rv1535
Rv1423,Rv1536
Rv1423,Rv1539
Rv1423,Rv1540
Rv1423,Rv1541c
Rv1423,Rv1547
Rv1423,Rv1556
Rv1423,Rv1557
Rv1423,Rv1582c
Rv1423,Rv1583c
Rv1423,Rv1584c
Rv1423,Rv1609
Rv1423,Rv1610
Rv1423,Rv1611
Rv1423,Rv1612
Rv1423,Rv1613
Rv1423,Rv1614
Rv1423,Rv1632c
Rv1423,Rv1633
Rv1423,Rv1634
Rv1423,Rv1636
Rv1423,Rv1637c
Rv1423,Rv1638
Rv1423,Rv1639c
Rv1423,Rv1654
Rv1423,Rv1656
Rv1423,Rv1657
Rv1423,Rv1744c
Rv1423,Rv1746
Rv1423,Rv1747
Rv1423,Rv1781c
Rv1423,Rv1782
Rv1423,Rv1784
Rv1423,Rv1797
Rv1423,Rv1833c
Rv1423,Rv1834
Rv1423,Rv1853
Rv1423,Rv1859
Rv1423,Rv1860
Rv1423,Rv1862
Rv1423,Rv1869c
Rv1423,Rv1877
Rv1423,Rv1925
Rv1423,Rv1987
Rv1423,Rv1989c
Rv1423,Rv1990A
Rv1423,Rv1990c
Rv1423,Rv1992c
Rv1423,Rv1993c
Rv1423,Rv1995
Rv1423,Rv1996
Rv1423,Rv2073c
Rv1423,Rv2074
Rv1423,Rv2075c
Rv1423,Rv2118c
Rv1423,Rv2119
Rv1423,Rv2144c
Rv1423,Rv2145c
Rv1423,Rv2189c
Rv1423,Rv2190c
Rv1423,Rv2197c
Rv1423,Rv2199c
Rv1423,Rv2221c
Rv1423,Rv2290
Rv1423,Rv2310
Rv1423,Rv2311
Rv1423,Rv2343c
Rv1423,Rv2344c
Rv1423,Rv2345
Rv1423,Rv2349c
Rv1423,Rv2350c
Rv1423,Rv2351c
Rv1423,Rv2360c
Rv1423,Rv2372c
Rv1423,Rv2376c
Rv1423,Rv2386c
Rv1423,Rv2387
Rv1423,Rv2402
Rv1423,Rv2425c
Rv1423,Rv2457c
Rv1423,Rv2458
Rv1423,Rv2468c
Rv1423,Rv2469c
Rv1423,Rv2485c
Rv1423,Rv2486
Rv1423,Rv2522c
Rv1423,Rv2523c
Rv1423,Rv2524c
Rv1423,Rv2525c
Rv1423,Rv2526
Rv1423,Rv2527
Rv1423,Rv2528c
Rv1423,Rv2529
Rv1423,Rv2558
Rv1423,Rv2582
Rv1423,Rv2593c
Rv1423,Rv2594c
Rv1423,Rv2595
Rv1423,Rv2596
Rv1423,Rv2598
Rv1423,Rv2599
Rv1423,Rv2668
Rv1423,Rv2669
Rv1423,Rv2679
Rv1423,Rv2680
Rv1423,Rv2681
Rv1423,Rv2712c
Rv1423,Rv2732c
Rv1423,Rv2733c
Rv1423,Rv2734
Rv1423,Rv2735c
Rv1423,Rv2736c
Rv1423,Rv2737A
Rv1423,Rv2737c
Rv1423,Rv2743c
Rv1423,Rv2744c
Rv1423,Rv2766c
Rv1423,Rv2767c
Rv1423,Rv2771c
Rv1423,Rv2772c
Rv1423,Rv2864c
Rv1423,Rv2865
Rv1423,Rv2866
Rv1423,Rv2870c
Rv1423,Rv2871
Rv1423,Rv2872
Rv1423,Rv2925c
Rv1423,Rv2926c
Rv1423,Rv2927c
