source,target
SP_0305,SP_0578
SP_2023,SP_0303
SP_2023,SP_0578
SP_0045,SP_0047
SP_0056,SP_0050
SP_1701,SP_1375
SP_1700,SP_1375
SP_0054,SP_0044
SP_0292,SP_0289
SP_0044,SP_0056
SP_1589,SP_1670
SP_1670,SP_0337
SP_1185,SP_0477
SP_1185,SP_1184
SP_1186,SP_0477
SP_1186,SP_1184
SP_0476,SP_0477
SP_0476,SP_1184
SP_0478,SP_0477
SP_0478,SP_1184
SP_0689,SP_0502
SP_0689,SP_0502
SP_0419,SP_0422
SP_0424,SP_0419
SP_0419,SP_1624
SP_0419,SP_0037
SP_0419,SP_0851
SP_0419,SP_0422
SP_0424,SP_0419
SP_0419,SP_0037
SP_0419,SP_0851
SP_0419,SP_0422
SP_0419,SP_1624
SP_0424,SP_0419
SP_0419,SP_0422
SP_0424,SP_0419
SP_0419,SP_0422
SP_0424,SP_0419
SP_0419,SP_0422
SP_0424,SP_0419
SP_0424,SP_0419
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0417,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0420
SP_0422,SP_1699
SP_1699,SP_0420
SP_1624,SP_0420
SP_0037,SP_0420
SP_0851,SP_0420
SP_1624,SP_1699
SP_0037,SP_1699
SP_0851,SP_1699
SP_0422,SP_0421
SP_0424,SP_0419
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0419,SP_0422
SP_0422,SP_0421
SP_0424,SP_0419
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0422,SP_0421
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0425,SP_0427
SP_0425,SP_0426
SP_1900,SP_0425
SP_0427,SP_0425
SP_0426,SP_0425
SP_0419,SP_0037
SP_0419,SP_0851
SP_0419,SP_1624
SP_0419,SP_0422
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0262
SP_1624,SP_0968
SP_1916,SP_0199
SP_1916,SP_0199
SP_1916,SP_0199
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_0366,SP_1084
SP_0366,SP_0187
SP_1889,SP_1084
SP_1889,SP_0187
SP_1887,SP_1084
SP_1887,SP_0187
SP_1891,SP_1084
SP_1891,SP_0187
SP_1888,SP_1084
SP_1888,SP_0187
SP_1527,SP_1084
SP_1527,SP_0187
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_0037,SP_1624
SP_0851,SP_1624
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0968
SP_1624,SP_0968
SP_1624,SP_0262
SP_1624,SP_0262
SP_1624,SP_0968
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_2222,SP_1916
SP_1916,SP_0199
SP_1916,SP_0199
SP_1916,SP_0199
SP_1916,SP_0199
SP_1916,SP_0199
SP_1916,SP_0199
SP_0422,SP_0421
SP_0421,SP_0424
SP_0424,SP_0419
SP_0103,SP_1837
SP_1837,SP_1838
SP_1838,SP_0102
SP_0102,SP_1367
SP_1271,SP_1270
SP_1270,SP_1367
SP_1367,SP_1366
SP_1367,SP_1365
SP_1366,SP_1273
SP_1366,SP_1274
SP_1365,SP_1273
SP_1365,SP_1274
SP_1267,SP_1273
SP_1267,SP_1274
SP_1269,SP_1267
SP_1273,SP_1364
SP_1274,SP_1364
SP_0616,SP_1590
SP_0616,SP_1589
SP_1590,SP_0629
SP_1590,SP_0369
SP_1590,SP_0872
SP_1590,SP_2010
SP_1590,SP_0336
SP_1590,SP_1673
SP_1590,SP_2099
SP_1589,SP_0629
SP_1589,SP_0369
SP_1589,SP_0872
SP_1589,SP_2010
SP_1589,SP_0336
SP_1589,SP_1673
SP_1589,SP_2099
SP_0493,SP_0556
SP_0493,SP_0232
SP_0493,SP_0959
SP_0236,SP_0556
SP_0236,SP_0232
SP_0236,SP_0959
SP_1961,SP_0556
SP_1961,SP_0232
SP_1961,SP_0959
SP_1960,SP_0556
SP_1960,SP_0232
SP_1960,SP_0959
SP_1737,SP_0556
SP_1737,SP_0232
SP_1737,SP_0959
SP_0806,SP_1908
SP_0806,SP_1540
SP_0806,SP_2203
SP_1219,SP_1908
SP_1219,SP_1540
SP_1219,SP_2203
SP_0806,SP_0274
SP_0806,SP_0002
SP_0806,SP_0993
SP_0806,SP_0895
SP_0806,SP_0865
SP_0806,SP_0936
SP_0806,SP_0765
SP_1219,SP_0274
SP_1219,SP_0002
SP_1219,SP_0993
SP_1219,SP_0895
SP_1219,SP_0865
SP_1219,SP_0936
SP_1219,SP_0765
SP_0806,SP_0032
SP_1219,SP_0032
SP_0259,SP_1908
SP_0259,SP_1540
SP_0259,SP_2203
SP_0179,SP_1908
SP_0179,SP_1540
SP_0179,SP_2203
SP_1697,SP_1908
SP_1697,SP_1540
SP_1697,SP_2203
SP_0855,SP_1908
SP_0855,SP_1540
SP_0855,SP_2203
SP_0852,SP_1908
SP_0852,SP_1540
SP_0852,SP_2203
SP_0259,SP_0274
SP_0259,SP_0002
SP_0259,SP_0993
SP_0259,SP_0895
SP_0259,SP_0865
SP_0259,SP_0936
SP_0259,SP_0765
SP_0179,SP_0274
SP_0179,SP_0002
SP_0179,SP_0993
SP_0179,SP_0895
SP_0179,SP_0865
SP_0179,SP_0936
SP_0179,SP_0765
SP_1697,SP_0274
SP_1697,SP_0002
SP_1697,SP_0993
SP_1697,SP_0895
SP_1697,SP_0865
SP_1697,SP_0936
SP_1697,SP_0765
SP_0855,SP_0274
SP_0855,SP_0002
SP_0855,SP_0993
SP_0855,SP_0895
SP_0855,SP_0865
SP_0855,SP_0936
SP_0855,SP_0765
SP_0852,SP_0274
SP_0852,SP_0002
SP_0852,SP_0993
SP_0852,SP_0895
SP_0852,SP_0865
SP_0852,SP_0936
SP_0852,SP_0765
SP_0259,SP_0032
SP_0179,SP_0032
SP_1697,SP_0032
SP_0855,SP_0032
SP_0852,SP_0032
SP_1117,SP_0855
SP_1117,SP_0852
SP_0274,SP_0855
SP_0274,SP_0852
SP_0002,SP_0855
SP_0002,SP_0852
SP_0993,SP_0855
SP_0993,SP_0852
SP_0895,SP_0855
SP_0895,SP_0852
SP_0865,SP_0855
SP_0865,SP_0852
SP_0936,SP_0855
SP_0936,SP_0852
SP_0765,SP_0855
SP_0765,SP_0852
SP_2285,SP_2069
SP_2246,SP_2069
SP_0273,SP_2069
SP_2214,SP_2069
SP_1489,SP_2069
SP_0435,SP_2069
SP_2299,SP_0278
SP_2249,SP_0278
SP_2262,SP_0278
SP_2250,SP_0278
SP_2274,SP_0278
SP_0273,SP_0278
SP_2214,SP_0278
SP_1489,SP_0278
SP_0435,SP_0278
SP_2256,SP_0581
SP_2256,SP_0579
SP_2289,SP_0581
SP_2289,SP_0579
SP_0273,SP_0581
SP_0273,SP_0579
SP_2214,SP_0581
SP_2214,SP_0579
SP_1489,SP_0581
SP_1489,SP_0579
SP_0435,SP_0581
SP_0435,SP_0579
SP_2265,SP_1631
SP_2248,SP_1631
SP_2277,SP_1631
SP_0273,SP_1631
SP_2214,SP_1631
SP_1489,SP_1631
SP_0435,SP_1631
SP_0273,SP_0713
SP_2214,SP_0713
SP_1489,SP_0713
SP_0435,SP_0713
SP_2252,SP_0713
SP_2267,SP_0713
SP_2279,SP_0713
SP_2293,SP_1475
SP_2293,SP_1474
SP_2276,SP_1475
SP_2276,SP_1474
SP_2264,SP_1475
SP_2264,SP_1474
SP_2255,SP_1475
SP_2255,SP_1474
SP_0273,SP_1475
SP_0273,SP_1474
SP_2214,SP_1475
SP_2214,SP_1474
SP_1489,SP_1475
SP_1489,SP_1474
SP_0435,SP_1475
SP_0435,SP_1474
SP_2254,SP_1659
SP_2292,SP_1659
SP_0273,SP_1659
SP_2214,SP_1659
SP_1489,SP_1659
SP_0435,SP_1659
SP_2258,SP_0411
SP_2291,SP_0411
SP_2247,SP_0411
SP_2253,SP_0411
SP_0273,SP_0411
SP_2214,SP_0411
SP_1489,SP_0411
SP_0435,SP_0411
SP_2272,SP_0591
SP_0273,SP_0591
SP_2214,SP_0591
SP_1489,SP_0591
SP_0435,SP_0591
SP_0273,SP_0788
SP_2214,SP_0788
SP_1489,SP_0788
SP_0435,SP_0788
SP_2290,SP_0788
SP_2260,SP_0788
SP_2257,SP_0788
SP_2259,SP_0788
SP_2273,SP_0264
SP_2261,SP_0264
SP_0273,SP_0264
SP_2214,SP_0264
SP_1489,SP_0264
SP_0435,SP_0264
SP_0273,SP_2114
SP_2214,SP_2114
SP_1489,SP_2114
SP_0435,SP_2114
SP_2268,SP_2114
SP_2280,SP_2114
SP_2244,SP_1542
SP_2297,SP_1542
SP_0273,SP_1542
SP_2214,SP_1542
SP_1489,SP_1542
SP_0435,SP_1542
SP_0615,SP_1383
SP_0616,SP_1383
SP_2270,SP_0615
SP_2282,SP_0615
SP_2243,SP_0615
SP_2295,SP_0615
SP_2270,SP_0616
SP_2282,SP_0616
SP_2243,SP_0616
SP_2295,SP_0616
SP_2270,SP_1383
SP_2282,SP_1383
SP_2243,SP_1383
SP_2295,SP_1383
SP_0273,SP_0615
SP_2214,SP_0615
SP_1489,SP_0615
SP_0435,SP_0615
SP_0273,SP_0616
SP_2214,SP_0616
SP_1489,SP_0616
SP_0435,SP_0616
SP_0273,SP_1383
SP_2214,SP_1383
SP_1489,SP_1383
SP_0435,SP_1383
SP_2283,SP_2069
SP_2296,SP_2069
SP_2242,SP_2069
SP_2298,SP_2069
SP_2271,SP_2069
SP_0273,SP_2069
SP_2214,SP_2069
SP_1489,SP_2069
SP_0435,SP_2069
SP_2287,SP_2229
SP_0273,SP_2229
SP_2214,SP_2229
SP_1489,SP_2229
SP_0435,SP_2229
SP_2286,SP_2121
SP_0273,SP_2121
SP_2214,SP_2121
SP_1489,SP_2121
SP_0435,SP_2121
SP_2245,SP_2100
SP_2288,SP_2100
SP_0273,SP_2100
SP_2214,SP_2100
SP_1489,SP_2100
SP_0435,SP_2100
SP_0273,SP_0254
SP_2214,SP_0254
SP_1489,SP_0254
SP_0435,SP_0254
SP_2275,SP_0254
SP_2284,SP_0254
SP_2263,SP_0254
SP_2266,SP_0254
SP_2251,SP_0254
SP_2278,SP_0254
SP_2294,SP_0568
SP_2269,SP_0568
SP_2281,SP_0568
SP_0273,SP_0568
SP_2214,SP_0568
SP_1489,SP_0568
SP_0435,SP_0568
SP_2069,SP_0273
SP_2069,SP_2214
SP_2069,SP_1489
SP_2069,SP_0435
SP_1383,SP_0615
SP_1383,SP_0616
SP_1383,SP_0273
SP_1383,SP_2214
SP_1383,SP_1489
SP_1383,SP_0435
SP_2114,SP_0273
SP_2114,SP_2214
SP_2114,SP_1489
SP_2114,SP_0435
SP_1542,SP_0273
SP_1542,SP_2214
SP_1542,SP_1489
SP_1542,SP_0435
SP_1475,SP_0273
SP_1475,SP_2214
SP_1475,SP_1489
SP_1475,SP_0435
SP_1474,SP_0273
SP_1474,SP_2214
SP_1474,SP_1489
SP_1474,SP_0435
SP_1631,SP_0273
SP_1631,SP_2214
SP_1631,SP_1489
SP_1631,SP_0435
SP_0411,SP_0273
SP_0411,SP_2214
SP_0411,SP_1489
SP_0411,SP_0435
SP_0591,SP_0273
SP_0591,SP_2214
SP_0591,SP_1489
SP_0591,SP_0435
SP_0788,SP_1735
SP_0788,SP_0273
SP_0788,SP_2214
SP_0788,SP_1489
SP_0788,SP_0435
SP_0568,SP_0273
SP_0568,SP_2214
SP_0568,SP_1489
SP_0568,SP_0435
SP_0254,SP_0273
SP_0254,SP_2214
SP_0254,SP_1489
SP_0254,SP_0435
SP_1659,SP_0273
SP_1659,SP_2214
SP_1659,SP_1489
SP_1659,SP_0435
SP_0713,SP_0273
SP_0713,SP_2214
SP_0713,SP_1489
SP_0713,SP_0435
SP_0278,SP_0273
SP_0278,SP_2214
SP_0278,SP_1489
SP_0278,SP_0435
SP_0264,SP_0273
SP_0264,SP_2214
SP_0264,SP_1489
SP_0264,SP_0435
SP_2121,SP_0273
SP_2121,SP_2214
SP_2121,SP_1489
SP_2121,SP_0435
SP_0581,SP_0273
SP_0581,SP_2214
SP_0581,SP_1489
SP_0581,SP_0435
SP_0579,SP_0273
SP_0579,SP_2214
SP_0579,SP_1489
SP_0579,SP_0435
SP_2100,SP_0273
SP_2100,SP_2214
SP_2100,SP_1489
SP_2100,SP_0435
SP_2229,SP_0273
SP_2229,SP_2214
SP_2229,SP_1489
SP_2229,SP_0435
SP_2069,SP_0437
SP_2069,SP_0438
SP_2069,SP_0436
SP_0437,SP_0273
SP_0437,SP_2214
SP_0437,SP_1489
SP_0437,SP_0435
SP_0438,SP_0273
SP_0438,SP_2214
SP_0438,SP_1489
SP_0438,SP_0435
SP_0436,SP_0273
SP_0436,SP_2214
SP_0436,SP_1489
SP_0436,SP_0435
SP_1735,SP_0556
SP_1735,SP_0232
SP_1735,SP_0959
SP_1020,SP_0556
SP_1020,SP_0232
SP_1020,SP_0959
SP_0439,SP_0556
SP_0439,SP_0232
SP_0439,SP_0959
SP_0755,SP_0556
SP_0755,SP_0232
SP_0755,SP_0959
SP_0556,SP_0273
SP_0556,SP_2214
SP_0556,SP_1489
SP_0556,SP_0435
SP_0232,SP_0273
SP_0232,SP_2214
SP_0232,SP_1489
SP_0232,SP_0435
SP_0959,SP_0273
SP_0959,SP_2214
SP_0959,SP_1489
SP_0959,SP_0435
SP_0273,SP_1020
SP_0273,SP_0439
SP_0273,SP_0755
SP_2214,SP_1020
SP_2214,SP_0439
SP_2214,SP_0755
SP_1489,SP_1020
SP_1489,SP_0439
SP_1489,SP_0755
SP_0435,SP_1020
SP_0435,SP_0439
SP_0435,SP_0755
SP_1020,SP_0273
SP_1020,SP_2214
SP_1020,SP_1489
SP_1020,SP_0435
SP_0439,SP_0273
SP_0439,SP_2214
SP_0439,SP_1489
SP_0439,SP_0435
SP_0755,SP_0273
SP_0755,SP_2214
SP_0755,SP_1489
SP_0755,SP_0435
SP_1087,SP_1540
SP_1087,SP_0002
SP_1087,SP_0993
SP_1087,SP_0895
SP_1087,SP_1908
SP_1087,SP_0274
SP_1087,SP_0865
SP_1087,SP_0936
SP_1087,SP_0765
SP_1206,SP_1540
SP_1206,SP_0002
SP_1206,SP_0993
SP_1206,SP_0895
SP_1206,SP_1908
SP_1206,SP_0274
SP_1206,SP_0865
SP_1206,SP_0936
SP_1206,SP_0765
SP_1207,SP_1540
SP_1207,SP_0002
SP_1207,SP_0993
SP_1207,SP_0895
SP_1207,SP_1908
SP_1207,SP_0274
SP_1207,SP_0865
SP_1207,SP_0936
SP_1207,SP_0765
SP_0611,SP_0002
SP_0611,SP_0993
SP_0611,SP_0895
SP_0611,SP_0274
SP_0611,SP_0865
SP_0611,SP_0936
SP_0611,SP_0765
SP_1279,SP_1845
SP_0970,SP_1845
SP_1845,SP_0032
SP_1908,SP_1940
SP_1908,SP_0036
SP_1908,SP_1672
SP_1908,SP_2227
SP_0611,SP_1940
SP_0611,SP_0036
SP_0611,SP_1672
SP_0611,SP_2227
SP_1540,SP_1940
SP_1540,SP_0036
SP_1540,SP_1672
SP_1540,SP_2227
SP_1940,SP_0032
SP_0036,SP_0032
SP_1672,SP_0032
SP_2227,SP_0032
SP_0032,SP_0259
SP_0032,SP_0179
SP_0032,SP_1697
SP_0401,SP_1940
SP_1940,SP_0274
SP_1940,SP_0002
SP_1940,SP_0993
SP_1940,SP_0895
SP_1940,SP_0865
SP_1940,SP_0936
SP_1940,SP_0765
SP_0350,SP_0351
SP_0350,SP_0355
SP_0350,SP_0352
SP_0350,SP_0353
SP_0351,SP_0356
SP_0355,SP_0356
SP_0352,SP_0356
SP_0353,SP_0356
SP_0359,SP_0351
SP_0359,SP_0355
SP_0359,SP_0352
SP_0359,SP_0353
SP_0358,SP_0351
SP_0358,SP_0355
SP_0358,SP_0352
SP_0358,SP_0353
SP_0360,SP_0351
SP_0360,SP_0355
SP_0360,SP_0352
SP_0360,SP_0353
SP_0356,SP_0354
SP_0991,SP_0585
SP_0396,SP_0897
SP_0394,SP_0897
SP_0396,SP_2163
SP_0396,SP_0062
SP_0396,SP_2162
SP_0396,SP_2164
SP_0396,SP_2161
SP_0396,SP_0063
SP_0396,SP_0283
SP_0396,SP_0284
SP_0396,SP_0061
SP_0396,SP_0282
SP_0396,SP_0064
SP_0394,SP_2163
SP_0394,SP_0062
SP_0394,SP_2162
SP_0394,SP_2164
SP_0394,SP_2161
SP_0394,SP_0063
SP_0394,SP_0283
SP_0394,SP_0284
SP_0394,SP_0061
SP_0394,SP_0282
SP_0394,SP_0064
SP_0396,SP_0106
SP_0394,SP_0106
SP_0396,SP_1176
SP_0394,SP_1176
SP_0396,SP_1220
SP_0394,SP_1220
SP_0396,SP_0758
SP_0394,SP_0758
SP_0396,SP_1722
SP_0394,SP_1722
SP_0396,SP_1329
SP_0396,SP_1676
SP_0394,SP_1329
SP_0394,SP_1676
SP_0396,SP_0446
SP_0396,SP_0445
SP_0394,SP_0446
SP_0394,SP_0445
SP_0396,SP_1884
SP_0396,SP_1885
SP_0394,SP_1884
SP_0394,SP_1885
SP_0396,SP_0251
SP_0396,SP_0245
SP_0396,SP_0459
SP_0394,SP_0251
SP_0394,SP_0245
SP_0394,SP_0459
SP_0396,SP_0250
SP_0396,SP_0308
SP_0396,SP_0474
SP_0396,SP_0310
SP_0396,SP_0249
SP_0396,SP_2024
SP_0396,SP_2022
SP_0396,SP_0248
SP_0396,SP_0305
SP_0396,SP_2023
SP_0394,SP_0250
SP_0394,SP_0308
SP_0394,SP_0474
SP_0394,SP_0310
SP_0394,SP_0249
SP_0394,SP_2024
SP_0394,SP_2022
SP_0394,SP_0248
SP_0394,SP_0305
SP_0394,SP_2023
SP_0396,SP_0317
SP_0394,SP_0317
SP_0396,SP_1185
SP_0396,SP_1186
SP_0396,SP_0476
SP_0396,SP_0478
SP_0394,SP_1185
SP_0394,SP_1186
SP_0394,SP_0476
SP_0394,SP_0478
SP_0396,SP_1173
SP_0394,SP_1173
SP_0396,SP_0877
SP_0396,SP_1618
SP_0396,SP_1617
SP_0396,SP_1619
SP_0394,SP_0877
SP_0394,SP_1618
SP_0394,SP_1617
SP_0394,SP_1619
SP_0396,SP_1684
SP_0394,SP_1684
SP_0897,SP_2163
SP_0897,SP_0062
SP_0897,SP_2162
SP_0897,SP_2164
SP_0897,SP_2161
SP_0897,SP_0063
SP_0897,SP_0283
SP_0897,SP_0284
SP_0897,SP_0061
SP_0897,SP_0282
SP_0897,SP_0064
SP_0897,SP_0106
SP_0897,SP_1176
SP_0897,SP_1220
SP_0897,SP_0758
SP_0897,SP_1722
SP_0897,SP_1329
SP_0897,SP_1676
SP_0897,SP_0446
SP_0897,SP_0445
SP_0897,SP_1884
SP_0897,SP_1885
SP_0897,SP_0251
SP_0897,SP_0245
SP_0897,SP_0459
SP_0897,SP_0250
SP_0897,SP_0308
SP_0897,SP_0474
SP_0897,SP_0310
SP_0897,SP_0249
SP_0897,SP_2024
SP_0897,SP_2022
SP_0897,SP_0248
SP_0897,SP_0305
SP_0897,SP_2023
SP_0897,SP_0317
SP_0897,SP_1185
SP_0897,SP_1186
SP_0897,SP_0476
SP_0897,SP_0478
SP_0897,SP_1173
SP_0897,SP_0877
SP_0897,SP_1618
SP_0897,SP_1617
SP_0897,SP_1619
SP_0897,SP_1684
SP_2163,SP_0106
SP_0062,SP_0106
SP_2162,SP_0106
SP_2164,SP_0106
SP_2161,SP_0106
SP_0063,SP_0106
SP_0283,SP_0106
SP_0284,SP_0106
SP_0061,SP_0106
SP_0282,SP_0106
SP_0064,SP_0106
SP_2163,SP_1176
SP_0062,SP_1176
SP_2162,SP_1176
SP_2164,SP_1176
SP_2161,SP_1176
SP_0063,SP_1176
SP_0283,SP_1176
SP_0284,SP_1176
SP_0061,SP_1176
SP_0282,SP_1176
SP_0064,SP_1176
SP_2163,SP_1220
SP_0062,SP_1220
SP_2162,SP_1220
SP_2164,SP_1220
SP_2161,SP_1220
SP_0063,SP_1220
SP_0283,SP_1220
SP_0284,SP_1220
SP_0061,SP_1220
SP_0282,SP_1220
SP_0064,SP_1220
SP_2163,SP_0758
SP_0062,SP_0758
SP_2162,SP_0758
SP_2164,SP_0758
SP_2161,SP_0758
SP_0063,SP_0758
SP_0283,SP_0758
SP_0284,SP_0758
SP_0061,SP_0758
SP_0282,SP_0758
SP_0064,SP_0758
SP_2163,SP_1722
SP_0062,SP_1722
SP_2162,SP_1722
SP_2164,SP_1722
SP_2161,SP_1722
SP_0063,SP_1722
SP_0283,SP_1722
SP_0284,SP_1722
SP_0061,SP_1722
SP_0282,SP_1722
SP_0064,SP_1722
SP_2163,SP_1329
SP_2163,SP_1676
SP_0062,SP_1329
SP_0062,SP_1676
SP_2162,SP_1329
SP_2162,SP_1676
SP_2164,SP_1329
SP_2164,SP_1676
SP_2161,SP_1329
SP_2161,SP_1676
SP_0063,SP_1329
SP_0063,SP_1676
SP_0283,SP_1329
SP_0283,SP_1676
SP_0284,SP_1329
SP_0284,SP_1676
SP_0061,SP_1329
SP_0061,SP_1676
SP_0282,SP_1329
SP_0282,SP_1676
SP_0064,SP_1329
SP_0064,SP_1676
SP_2163,SP_0446
SP_2163,SP_0445
SP_0062,SP_0446
