source,target
SPT_0689,SPT_0335
SPT_0402,SPT_1615
SPT_0402,SPT_2155
SPT_0402,SPT_1614
SPT_1764,SPT_2246
SPT_1764,SPT_0829
SPT_2246,SPT_0829
SPT_2138,SPT_1348
SPT_0710,SPT_1468
SPT_0710,SPT_1527
SPT_1685,SPT_0854
SPT_1948,SPT_1232
SPT_0335,SPT_0245
SPT_0335,SPT_0336
SPT_0898,SPT_0896
SPT_0618,SPT_2228
SPT_1610,SPT_1609
SPT_0914,SPT_2061
SPT_0714,SPT_0713
SPT_1040,SPT_1034
SPT_1040,SPT_1033
SPT_0518,SPT_1034
SPT_0518,SPT_1033
SPT_1516,SPT_1463
SPT_0997,SPT_1948
SPT_1190,SPT_1188
SPT_1189,SPT_1188
SPT_0428,SPT_0427
SPT_0402,SPT_0397
SPT_0402,SPT_0399
SPT_0402,SPT_0398
SPT_0354,SPT_0986
SPT_0751,SPT_0986
SPT_0608,SPT_0986
SPT_0354,SPT_2081
SPT_0751,SPT_2081
SPT_0608,SPT_2081
SPT_0354,SPT_0692
SPT_0751,SPT_0692
SPT_0608,SPT_0692
SPT_0900,SPT_0073
SPT_2013,SPT_0853
SPT_2013,SPT_1685
SPT_1459,SPT_0710
SPT_0986,SPT_1442
SPT_0902,SPT_0899
SPT_1736,SPT_1737
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_0772,SPT_2115
SPT_2116,SPT_2114
SPT_2118,SPT_2114
SPT_2117,SPT_2114
SPT_2116,SPT_2115
SPT_2118,SPT_2115
SPT_2117,SPT_2115
SPT_0896,SPT_0897
SPT_0196,SPT_0916
SPT_0196,SPT_0684
SPT_0450,SPT_1067
SPT_0085,SPT_0090
SPT_1068,SPT_1497
SPT_0086,SPT_0092
SPT_1364,SPT_0998
SPT_1737,SPT_1734
SPT_1737,SPT_1735
SPT_1213,SPT_0389
SPT_0654,SPT_0495
SPT_2108,SPT_0495
SPT_0386,SPT_0495
SPT_1329,SPT_0495
SPT_2006,SPT_0495
SPT_1612,SPT_0495
SPT_0412,SPT_0495
SPT_0308,SPT_0495
SPT_0308,SPT_2108
SPT_0308,SPT_2006
SPT_0308,SPT_0412
SPT_0059,SPT_0094
SPT_0090,SPT_0087
SPT_0483,SPT_2138
SPT_1462,SPT_0615
SPT_1738,SPT_1736
SPT_0998,SPT_0997
SPT_0087,SPT_0084
SPT_0356,SPT_0354
SPT_0356,SPT_0751
SPT_0356,SPT_0608
SPT_0360,SPT_0354
SPT_0360,SPT_0751
SPT_0360,SPT_0608
SPT_0296,SPT_0354
SPT_0296,SPT_0751
SPT_0296,SPT_0608
SPT_2020,SPT_0354
SPT_2020,SPT_0751
SPT_2020,SPT_0608
SPT_0298,SPT_0354
SPT_0298,SPT_0751
SPT_0298,SPT_0608
SPT_0515,SPT_0354
SPT_0515,SPT_0751
SPT_0515,SPT_0608
SPT_0297,SPT_0354
SPT_0297,SPT_0751
SPT_0297,SPT_0608
SPT_2019,SPT_0354
SPT_2019,SPT_0751
SPT_2019,SPT_0608
SPT_0358,SPT_0354
SPT_0358,SPT_0751
SPT_0358,SPT_0608
SPT_2018,SPT_0354
SPT_2018,SPT_0751
SPT_2018,SPT_0608
SPT_0084,SPT_0086
SPT_0094,SPT_0089
SPT_1639,SPT_0898
SPT_1638,SPT_0898
SPT_0092,SPT_0082
SPT_0092,SPT_0083
SPT_0338,SPT_0335
SPT_0082,SPT_0094
SPT_0083,SPT_0094
SPT_1527,SPT_1609
SPT_1609,SPT_0387
SPT_1039,SPT_1040
SPT_1039,SPT_0518
SPT_0519,SPT_1040
SPT_0519,SPT_0518
SPT_0517,SPT_1040
SPT_0517,SPT_0518
SPT_1038,SPT_1040
SPT_1038,SPT_0518
SPT_0711,SPT_0539
SPT_0711,SPT_0539
SPT_0456,SPT_0459
SPT_0461,SPT_0456
SPT_0456,SPT_1563
SPT_0456,SPT_1352
SPT_0456,SPT_0075
SPT_0456,SPT_0459
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0456,SPT_1352
SPT_0456,SPT_0075
SPT_0456,SPT_1563
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0461,SPT_0456
SPT_0461,SPT_0456
SPT_0459,SPT_0458
SPT_0459,SPT_0458
SPT_0459,SPT_0458
SPT_0454,SPT_0458
SPT_0459,SPT_0458
SPT_0459,SPT_0458
SPT_0459,SPT_0458
SPT_0459,SPT_0458
SPT_0459,SPT_0457
SPT_0459,SPT_1637
SPT_1352,SPT_0457
SPT_0075,SPT_0457
SPT_1352,SPT_1637
SPT_0075,SPT_1637
SPT_1563,SPT_0457
SPT_1563,SPT_1637
SPT_1637,SPT_0457
SPT_0459,SPT_0458
SPT_0461,SPT_0456
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0459,SPT_0458
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0459,SPT_0458
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0459,SPT_0458
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0459,SPT_0458
SPT_0461,SPT_0456
SPT_0459,SPT_0458
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0459,SPT_0458
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0459,SPT_0458
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0459,SPT_0458
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0459,SPT_0458
SPT_0461,SPT_0456
SPT_0456,SPT_0459
SPT_0459,SPT_0458
SPT_0461,SPT_0456
SPT_0459,SPT_0458
SPT_0459,SPT_0458
SPT_0459,SPT_0458
SPT_0459,SPT_0458
SPT_0459,SPT_0458
SPT_0459,SPT_0458
SPT_0459,SPT_0458
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_0462,SPT_0463
SPT_0462,SPT_0464
SPT_0463,SPT_0462
SPT_0464,SPT_0462
SPT_1823,SPT_0462
SPT_0456,SPT_0459
SPT_0456,SPT_0075
SPT_0456,SPT_1352
SPT_0456,SPT_1563
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_0075,SPT_1563
SPT_1352,SPT_1563
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_1563,SPT_0309
SPT_1563,SPT_1235
SPT_1563,SPT_0309
SPT_1563,SPT_1235
SPT_1563,SPT_0309
SPT_1563,SPT_1235
SPT_1563,SPT_0309
SPT_1563,SPT_1235
SPT_1563,SPT_0309
SPT_1563,SPT_1235
SPT_1563,SPT_0309
SPT_1563,SPT_1235
SPT_1563,SPT_0309
SPT_1563,SPT_1235
SPT_1866,SPT_0247
SPT_1866,SPT_0247
SPT_1866,SPT_0247
SPT_2240,SPT_1866
SPT_2240,SPT_1866
SPT_2240,SPT_1866
SPT_2240,SPT_1866
SPT_2240,SPT_1866
SPT_2240,SPT_1866
SPT_2240,SPT_1866
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1466,SPT_0239
SPT_1466,SPT_1130
SPT_0410,SPT_0239
SPT_0410,SPT_1130
SPT_1813,SPT_0239
SPT_1813,SPT_1130
SPT_1811,SPT_0239
SPT_1811,SPT_1130
SPT_1809,SPT_0239
SPT_1809,SPT_1130
SPT_1810,SPT_0239
SPT_1810,SPT_1130
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_1352,SPT_1563
SPT_0075,SPT_1563
SPT_1563,SPT_0309
SPT_1563,SPT_1235
SPT_1563,SPT_1235
SPT_1563,SPT_0309
SPT_1563,SPT_1235
SPT_1563,SPT_0309
SPT_1563,SPT_1235
SPT_1563,SPT_0309
SPT_1563,SPT_0309
SPT_1563,SPT_1235
SPT_1563,SPT_1235
SPT_1563,SPT_0309
SPT_2240,SPT_1866
SPT_2240,SPT_1866
SPT_2240,SPT_1866
SPT_2240,SPT_1866
SPT_2240,SPT_1866
SPT_2240,SPT_1866
SPT_1866,SPT_0247
SPT_1866,SPT_0247
SPT_1866,SPT_0247
SPT_1866,SPT_0247
SPT_1866,SPT_0247
SPT_1866,SPT_0247
SPT_0459,SPT_0458
SPT_0458,SPT_0461
SPT_0461,SPT_0456
SPT_0137,SPT_1754
SPT_1754,SPT_1755
SPT_1755,SPT_0136
SPT_0136,SPT_0906
SPT_0957,SPT_0958
SPT_0958,SPT_0906
SPT_0906,SPT_0907
SPT_0906,SPT_0908
SPT_0907,SPT_0954
SPT_0907,SPT_0953
SPT_0908,SPT_0954
SPT_0908,SPT_0953
SPT_0961,SPT_0954
SPT_0961,SPT_0953
SPT_0959,SPT_0961
SPT_0954,SPT_0909
SPT_0953,SPT_0909
SPT_0403,SPT_0405
SPT_0404,SPT_0406
SPT_0405,SPT_0404
SPT_0406,SPT_0397
SPT_0406,SPT_0399
SPT_0406,SPT_0398
SPT_0891,SPT_0641
SPT_0891,SPT_2232
SPT_0891,SPT_1426
SPT_0891,SPT_0470
SPT_0891,SPT_0318
SPT_0891,SPT_0640
SPT_1843,SPT_0641
SPT_0051,SPT_0641
SPT_2076,SPT_0641
SPT_1999,SPT_0641
SPT_1843,SPT_0891
SPT_0051,SPT_0891
SPT_2076,SPT_0891
SPT_1999,SPT_0891
SPT_1843,SPT_0640
SPT_0051,SPT_0640
SPT_2076,SPT_0640
SPT_1999,SPT_0640
SPT_0641,SPT_0891
SPT_2232,SPT_0641
SPT_1426,SPT_0641
SPT_0470,SPT_0641
SPT_0318,SPT_0641
SPT_2232,SPT_0891
SPT_1426,SPT_0891
SPT_0470,SPT_0891
SPT_0318,SPT_0891
SPT_2232,SPT_0640
SPT_1426,SPT_0640
SPT_0470,SPT_0640
SPT_0318,SPT_0640
SPT_0640,SPT_0891
SPT_0641,SPT_1527
SPT_0641,SPT_1528
SPT_1527,SPT_0654
SPT_1527,SPT_2108
SPT_1527,SPT_0386
SPT_1527,SPT_1329
SPT_1527,SPT_2006
SPT_1527,SPT_1612
SPT_1527,SPT_0412
SPT_1528,SPT_0654
SPT_1528,SPT_2108
SPT_1528,SPT_0386
SPT_1528,SPT_1329
SPT_1528,SPT_2006
SPT_1528,SPT_1612
SPT_1528,SPT_0412
SPT_1349,SPT_1478
SPT_1349,SPT_1857
SPT_1349,SPT_2221
SPT_1351,SPT_1478
SPT_1351,SPT_1857
SPT_1351,SPT_2221
SPT_1349,SPT_1336
SPT_1349,SPT_0778
SPT_1349,SPT_1304
SPT_1349,SPT_1264
SPT_1349,SPT_1211
SPT_1349,SPT_0319
SPT_1349,SPT_0002
SPT_1351,SPT_1336
SPT_1351,SPT_0778
SPT_1351,SPT_1304
SPT_1351,SPT_1264
SPT_1351,SPT_1211
SPT_1351,SPT_0319
SPT_1351,SPT_0002
SPT_1349,SPT_0070
SPT_1351,SPT_0070
SPT_1393,SPT_1478
SPT_1393,SPT_1857
SPT_1393,SPT_2221
SPT_1010,SPT_1478
SPT_1010,SPT_1857
SPT_1010,SPT_2221
SPT_0216,SPT_1478
SPT_0216,SPT_1857
SPT_0216,SPT_2221
SPT_1635,SPT_1478
SPT_1635,SPT_1857
SPT_1635,SPT_2221
SPT_0306,SPT_1478
SPT_0306,SPT_1857
SPT_0306,SPT_2221
SPT_1393,SPT_1336
SPT_1393,SPT_0778
SPT_1393,SPT_1304
SPT_1393,SPT_1264
SPT_1393,SPT_1211
SPT_1393,SPT_0319
SPT_1393,SPT_0002
SPT_1010,SPT_1336
SPT_1010,SPT_0778
SPT_1010,SPT_1304
SPT_1010,SPT_1264
SPT_1010,SPT_1211
SPT_1010,SPT_0319
SPT_1010,SPT_0002
SPT_0216,SPT_1336
SPT_0216,SPT_0778
SPT_0216,SPT_1304
SPT_0216,SPT_1264
SPT_0216,SPT_1211
SPT_0216,SPT_0319
SPT_0216,SPT_0002
SPT_1635,SPT_1336
SPT_1635,SPT_0778
SPT_1635,SPT_1304
SPT_1635,SPT_1264
SPT_1635,SPT_1211
SPT_1635,SPT_0319
SPT_1635,SPT_0002
SPT_0306,SPT_1336
SPT_0306,SPT_0778
SPT_0306,SPT_1304
SPT_0306,SPT_1264
SPT_0306,SPT_1211
SPT_0306,SPT_0319
SPT_0306,SPT_0002
SPT_1393,SPT_0070
SPT_1010,SPT_0070
SPT_0216,SPT_0070
SPT_1635,SPT_0070
SPT_0306,SPT_0070
SPT_1336,SPT_1349
SPT_1336,SPT_1351
SPT_0778,SPT_1349
SPT_0778,SPT_1351
SPT_1304,SPT_1349
SPT_1304,SPT_1351
SPT_1264,SPT_1349
SPT_1264,SPT_1351
SPT_1211,SPT_1349
SPT_1211,SPT_1351
SPT_0319,SPT_1349
SPT_0319,SPT_1351
SPT_0002,SPT_1349
SPT_0002,SPT_1351
SPT_1163,SPT_1349
SPT_1163,SPT_1351
SPT_1675,SPT_0278
SPT_1675,SPT_0586
SPT_1675,SPT_1244
SPT_0282,SPT_0278
SPT_0282,SPT_0586
SPT_0282,SPT_1244
SPT_0532,SPT_0278
SPT_0532,SPT_0586
SPT_0532,SPT_1244
SPT_1938,SPT_0278
SPT_1938,SPT_0586
SPT_1938,SPT_1244
SPT_1937,SPT_0278
SPT_1937,SPT_0586
SPT_1937,SPT_1244
SPT_2064,SPT_2080
SPT_1341,SPT_2080
SPT_2232,SPT_2080
SPT_1426,SPT_2080
SPT_0470,SPT_2080
SPT_0318,SPT_2080
SPT_2232,SPT_0323
SPT_1426,SPT_0323
SPT_0470,SPT_0323
SPT_0318,SPT_0323
SPT_0934,SPT_0323
SPT_1833,SPT_0323
SPT_1889,SPT_0323
SPT_2258,SPT_0323
SPT_0980,SPT_0323
SPT_2232,SPT_0609
SPT_2232,SPT_0611
SPT_1426,SPT_0609
SPT_1426,SPT_0611
SPT_0470,SPT_0609
SPT_0470,SPT_0611
SPT_0318,SPT_0609
SPT_0318,SPT_0611
SPT_1827,SPT_0609
SPT_1827,SPT_0611
SPT_2067,SPT_0609
SPT_2067,SPT_0611
SPT_1992,SPT_1570
SPT_1066,SPT_1570
SPT_1836,SPT_1570
SPT_2232,SPT_1570
SPT_1426,SPT_1570
SPT_0470,SPT_1570
SPT_0318,SPT_1570
SPT_2232,SPT_0729
SPT_1426,SPT_0729
SPT_0470,SPT_0729
SPT_0318,SPT_0729
SPT_1718,SPT_0729
SPT_1994,SPT_0729
SPT_1838,SPT_0729
SPT_2071,SPT_0801
SPT_2071,SPT_0800
SPT_1826,SPT_0801
SPT_1826,SPT_0800
SPT_1835,SPT_0801
SPT_1835,SPT_0800
SPT_1991,SPT_0801
SPT_1991,SPT_0800
SPT_2232,SPT_0801
SPT_2232,SPT_0800
SPT_1426,SPT_0801
SPT_1426,SPT_0800
SPT_0470,SPT_0801
SPT_0470,SPT_0800
SPT_0318,SPT_0801
SPT_0318,SPT_0800
SPT_2232,SPT_1598
SPT_1426,SPT_1598
SPT_0470,SPT_1598
SPT_0318,SPT_1598
SPT_2070,SPT_1598
SPT_1825,SPT_1598
SPT_1327,SPT_0448
SPT_2069,SPT_0448
SPT_1824,SPT_0448
SPT_1829,SPT_0448
SPT_2232,SPT_0448
SPT_1426,SPT_0448
SPT_0470,SPT_0448
SPT_0318,SPT_0448
SPT_1940,SPT_0620
SPT_2232,SPT_0620
SPT_1426,SPT_0620
SPT_0470,SPT_0620
SPT_0318,SPT_0620
SPT_2232,SPT_1412
SPT_1426,SPT_1412
SPT_0470,SPT_1412
SPT_0318,SPT_1412
SPT_1830,SPT_1412
SPT_1831,SPT_1412
SPT_1828,SPT_1412
SPT_2068,SPT_1412
SPT_1988,SPT_0311
SPT_1832,SPT_0311
SPT_2232,SPT_0311
SPT_1426,SPT_0311
SPT_0470,SPT_0311
SPT_0318,SPT_0311
SPT_1995,SPT_2122
SPT_1839,SPT_2122
SPT_2232,SPT_2122
SPT_1426,SPT_2122
SPT_0470,SPT_2122
SPT_0318,SPT_2122
SPT_2253,SPT_1480
SPT_0055,SPT_1480
SPT_2232,SPT_1480
SPT_1426,SPT_1480
SPT_0470,SPT_1480
SPT_0318,SPT_1480
SPT_2254,SPT_2080
SPT_0049,SPT_2080
SPT_1845,SPT_2080
SPT_2078,SPT_2080
SPT_2001,SPT_2080
SPT_2232,SPT_2080
SPT_1426,SPT_2080
SPT_0470,SPT_2080
SPT_0318,SPT_2080
SPT_2066,SPT_2247
SPT_2232,SPT_2247
SPT_1426,SPT_2247
SPT_0470,SPT_2247
SPT_0318,SPT_2247
SPT_2065,SPT_2132
SPT_2232,SPT_2132
SPT_1426,SPT_2132
SPT_0470,SPT_2132
SPT_0318,SPT_2132
SPT_1342,SPT_2109
SPT_2265,SPT_2109
SPT_2232,SPT_2109
SPT_1426,SPT_2109
SPT_0470,SPT_2109
SPT_0318,SPT_2109
SPT_2232,SPT_0302
SPT_1426,SPT_0302
SPT_0470,SPT_0302
SPT_0318,SPT_0302
SPT_1993,SPT_0302
SPT_1837,SPT_0302
SPT_1521,SPT_0302
SPT_2063,SPT_0302
SPT_1834,SPT_0302
SPT_1990,SPT_0302
SPT_2232,SPT_0599
SPT_1426,SPT_0599
SPT_0470,SPT_0599
SPT_0318,SPT_0599
SPT_2266,SPT_0599
SPT_2264,SPT_0599
SPT_2072,SPT_0599
SPT_2080,SPT_2232
SPT_2080,SPT_1426
SPT_2080,SPT_0470
SPT_2080,SPT_0318
SPT_2122,SPT_2232
SPT_2122,SPT_1426
SPT_2122,SPT_0470
SPT_2122,SPT_0318
SPT_1480,SPT_2232
SPT_1480,SPT_1426
SPT_1480,SPT_0470
SPT_1480,SPT_0318
SPT_0801,SPT_2232
SPT_0801,SPT_1426
SPT_0801,SPT_0470
SPT_0801,SPT_0318
SPT_0800,SPT_2232
SPT_0800,SPT_1426
SPT_0800,SPT_0470
SPT_0800,SPT_0318
SPT_1570,SPT_2232
SPT_1570,SPT_1426
SPT_1570,SPT_0470
SPT_1570,SPT_0318
SPT_0448,SPT_2232
SPT_0448,SPT_1426
SPT_0448,SPT_0470
SPT_0448,SPT_0318
SPT_0620,SPT_2232
SPT_0620,SPT_1426
SPT_0620,SPT_0470
SPT_0620,SPT_0318
SPT_1412,SPT_1673
SPT_1412,SPT_2232
SPT_1412,SPT_1426
SPT_1412,SPT_0470
SPT_1412,SPT_0318
SPT_0599,SPT_2232
SPT_0599,SPT_1426
SPT_0599,SPT_0470
SPT_0599,SPT_0318
SPT_0302,SPT_2232
SPT_0302,SPT_1426
SPT_0302,SPT_0470
SPT_0302,SPT_0318
SPT_1598,SPT_2232
SPT_1598,SPT_1426
SPT_1598,SPT_0470
SPT_1598,SPT_0318
SPT_0729,SPT_2232
SPT_0729,SPT_1426
SPT_0729,SPT_0470
SPT_0729,SPT_0318
SPT_0323,SPT_2232
SPT_0323,SPT_1426
SPT_0323,SPT_0470
SPT_0323,SPT_0318
SPT_0311,SPT_2232
SPT_0311,SPT_1426
SPT_0311,SPT_0470
SPT_0311,SPT_0318
SPT_2132,SPT_2232
SPT_2132,SPT_1426
SPT_2132,SPT_0470
SPT_2132,SPT_0318
SPT_0609,SPT_2232
SPT_0609,SPT_1426
SPT_0609,SPT_0470
SPT_0609,SPT_0318
SPT_0611,SPT_2232
SPT_0611,SPT_1426
SPT_0611,SPT_0470
SPT_0611,SPT_0318
SPT_2109,SPT_2232
SPT_2109,SPT_1426
SPT_2109,SPT_0470
SPT_2109,SPT_0318
SPT_2247,SPT_2232
SPT_2247,SPT_1426
SPT_2247,SPT_0470
SPT_2247,SPT_0318
SPT_2080,SPT_0473
SPT_2080,SPT_0474
SPT_2080,SPT_0475
SPT_0473,SPT_2232
SPT_0473,SPT_1426
SPT_0473,SPT_0470
SPT_0473,SPT_0318
SPT_0474,SPT_2232
SPT_0474,SPT_1426
SPT_0474,SPT_0470
SPT_0474,SPT_0318
SPT_0475,SPT_2232
SPT_0475,SPT_1426
SPT_0475,SPT_0470
SPT_0475,SPT_0318
SPT_1673,SPT_0278
SPT_1673,SPT_0586
SPT_1673,SPT_1244
SPT_0278,SPT_2232
SPT_0278,SPT_1426
SPT_0278,SPT_0470
SPT_0278,SPT_0318
SPT_0586,SPT_2232
SPT_0586,SPT_1426
SPT_0586,SPT_0470
SPT_0586,SPT_0318
SPT_1244,SPT_2232
SPT_1244,SPT_1426
SPT_1244,SPT_0470
SPT_1244,SPT_0318
SPT_0769,SPT_0278
SPT_0769,SPT_0586
SPT_0769,SPT_1244
SPT_1072,SPT_0278
SPT_1072,SPT_0586
SPT_1072,SPT_1244
SPT_0476,SPT_0278
SPT_0476,SPT_0586
SPT_0476,SPT_1244
SPT_2232,SPT_0769
SPT_2232,SPT_1072
SPT_2232,SPT_0476
SPT_1426,SPT_0769
SPT_1426,SPT_1072
SPT_1426,SPT_0476
SPT_0470,SPT_0769
SPT_0470,SPT_1072
SPT_0470,SPT_0476
SPT_0318,SPT_0769
SPT_0318,SPT_1072
SPT_0318,SPT_0476
SPT_0769,SPT_2232
SPT_0769,SPT_1426
SPT_0769,SPT_0470
SPT_0769,SPT_0318
SPT_1072,SPT_2232
SPT_1072,SPT_1426
SPT_1072,SPT_0470
SPT_1072,SPT_0318
SPT_0476,SPT_2232
SPT_0476,SPT_1426
SPT_0476,SPT_0470
SPT_0476,SPT_0318
SPT_1133,SPT_0778
SPT_1133,SPT_1264
SPT_1133,SPT_1857
SPT_1133,SPT_1478
SPT_1133,SPT_0319
SPT_1133,SPT_0002
SPT_1133,SPT_1336
SPT_1133,SPT_1304
SPT_1133,SPT_1211
