Gene.NewLT,mean_CTRL,Total_CTRL,sd_CTRL,se_CTRL,M_CTRL,mean.EXPT,Total_EXPT,sd_EXPT,se_EXPT,M_EXPT,Value,Df,tstat,pval,Sig,Gene
SPT_RS02885,0.740644583,18,0.475330248,0.112036414,NA,0.610626728,18,0.501986563,0.118319368,NA,0.130017855,34,-0.564421932,0.576171955,FALSE,SPT_0579
SPT_RS02890,0.06281052,16,0.251242079,0.06281052,NA,0.063945245,16,0.25578098,0.063945245,NA,-0.001134725,30,0.008952059,0.992916652,FALSE,SPT_0580
SPT_RS02895,0.842605945,15,0.361110136,0.093238236,NA,0.750621514,15,0.395200708,0.102040384,NA,0.091984431,28,-0.471041994,0.641260079,FALSE,SPT_0581
SPT_RS02900,0.591024466,17,0.514368788,0.124752756,NA,0.727193323,17,0.48642717,0.117975918,NA,-0.136168858,32,0.560992056,0.578710439,FALSE,SPT_0582
SPT_RS02920,0.304525917,7,0.520165763,0.196604178,NA,0.29566828,7,0.508230608,0.192093114,NA,0.008857637,12,-0.022788009,0.982193921,FALSE,SPT_0586
SPT_RS02930,0.571563543,36,0.495939393,0.082656565,NA,0.563489912,36,0.4863686,0.081061433,NA,0.008073632,70,-0.049314258,0.960809297,FALSE,SPT_0588
SPT_RS02935,0.638198336,3,0.553611291,0.319627628,NA,0.675629622,3,0.585805909,0.338215199,NA,-0.037431286,4,0.056900044,0.957353727,FALSE,SPT_0589
SPT_RS02950,0.566318103,7,0.531341723,0.200828294,NA,0.705342934,7,0.501564145,0.189573428,NA,-0.139024831,12,0.356107115,0.727942543,FALSE,SPT_0592
SPT_RS02955,0.618883033,29,0.500073438,0.092861306,NA,0.62004992,29,0.494677111,0.091859233,NA,-0.001166887,56,0.006317037,0.994982217,FALSE,SPT_0593
SPT_RS02960,0.982235698,2,0.293213334,0.207333137,NA,1.169363626,2,0.127712224,0.09030618,NA,-0.187127928,2,0.628707022,0.593771073,FALSE,SPT_0594
SPT_RS02965,0.647805994,6,0.504306437,0.205882241,NA,0.653820398,6,0.506814697,0.206906234,NA,-0.006014404,10,0.014570185,0.988661679,FALSE,SPT_0595
SPT_RS02970,0.418660322,7,0.524078718,0.198083136,NA,0.716652722,7,0.496703404,0.18773624,NA,-0.2979924,12,0.772362454,0.454843115,FALSE,SPT_0596
SPT_RS02975,0.472544205,14,0.494363346,0.132124162,NA,0.609068775,14,0.476771672,0.127422589,NA,-0.13652457,26,0.526011478,0.603338547,FALSE,SPT_0597
SPT_RS02980,0.657596861,32,0.459253173,0.081185258,NA,0.741708941,32,0.43948353,0.077690446,NA,-0.08411208,62,0.529420659,0.598404289,FALSE,SPT_0598
SPT_RS02985,0,3,0,0,NA,0,3,0,0,NA,0,4,NA,NA,FALSE,SPT_0599
SPT_RS02990,0.45648333,11,0.527883417,0.159162839,NA,0.545102146,11,0.522412464,0.157513284,NA,-0.088618816,20,0.279840534,0.78247362,FALSE,SPT_0600
SPT_RS03000,0.541106369,31,0.505592985,0.090807181,NA,0.690176862,31,0.489084649,0.087842196,NA,-0.149070492,60,0.83443052,0.407348468,FALSE,SPT_0602
SPT_RS03020,0.447178909,82,0.50436053,0.055697303,NA,0.604272446,82,0.500917489,0.055317083,NA,-0.157093537,162,1.415073698,0.158966266,FALSE,SPT_0606
SPT_RS03025,0.618071256,134,0.502087124,0.043373721,NA,0.646754114,134,0.466983098,0.040341195,NA,-0.028682857,266,0.342625404,0.732150875,FALSE,SPT_0607
SPT_RS03030,0.616063588,152,0.499644066,0.040526485,NA,0.629226288,152,0.481239559,0.039033683,NA,-0.013162701,302,0.165443349,0.86870573,FALSE,SPT_0608
SPT_RS03035,0,1,NA,NA,NA,1.019716593,1,NA,NA,NA,-1.019716593,0,NA,NA,FALSE,SPT_0609
SPT_RS03040,0.589448863,16,0.485748252,0.121437063,NA,0.667067841,16,0.465642658,0.116410665,NA,-0.077618978,30,0.326338952,0.746433672,FALSE,SPT_0610
SPT_RS03045,0.192279625,4,0.38455925,0.192279625,NA,0.139784113,4,0.279568226,0.139784113,NA,0.052495512,6,-0.158088663,0.879573349,FALSE,SPT_0611
SPT_RS03050,0.609411842,70,0.49163867,0.05876206,NA,0.664594172,70,0.472466633,0.056470564,NA,-0.05518233,138,0.478877663,0.632783566,FALSE,SPT_0612
SPT_RS03065,0.576255503,13,0.482261271,0.133755211,NA,0.566317856,13,0.477777623,0.132511671,NA,0.009937647,24,-0.037322128,0.970536872,FALSE,SPT_0614
SPT_RS03070,0.684539242,70,0.499422035,0.05969235,NA,0.680930304,70,0.467861953,0.055920199,NA,0.003608937,138,-0.031215791,0.975142548,FALSE,SPT_0615
SPT_RS03075,0.364728406,30,0.490980033,0.08964028,NA,0.496436255,30,0.518188214,0.094607791,NA,-0.131707849,58,0.714839773,0.477575575,FALSE,SPT_0616
SPT_RS03080,0.485636178,48,0.495477826,0.071516064,NA,0.507678189,48,0.439050212,0.06337144,NA,-0.022042011,94,0.163410326,0.870546191,FALSE,SPT_0617
SPT_RS03085,0.731464059,6,0.384982141,0.157168301,NA,0.803421458,6,0.400697591,0.163584107,NA,-0.071957399,10,0.22433939,0.82701052,FALSE,SPT_0618
SPT_RS03090,0.516693348,21,0.510007784,0.111292823,NA,0.462743676,21,0.498306973,0.108739496,NA,0.053949673,40,-0.245189765,0.807563105,FALSE,SPT_0619
SPT_RS03100,0.549102134,14,0.496306478,0.132643486,NA,0.85940259,14,0.38232145,0.102179706,NA,-0.310300456,26,1.321421682,0.19787179,FALSE,SPT_0621
SPT_RS03105,0.28004291,11,0.481710157,0.145241077,NA,0.422904816,11,0.496077579,0.149573018,NA,-0.142861906,20,0.484583024,0.633236791,FALSE,SPT_0622
SPT_RS03110,0.356336924,32,0.503736905,0.089048945,NA,0.512720868,32,0.529664471,0.093632335,NA,-0.156383944,62,0.856047996,0.395267653,FALSE,SPT_0624
SPT_RS03115,1.001840349,2,0.031402654,0.02220503,NA,0.953072719,2,0.019855316,0.014039829,NA,0.04876763,2,-1.345504771,0.310711677,FALSE,SPT_0625
SPT_RS03120,0.696924997,39,0.476926618,0.076369379,NA,0.706462968,39,0.45627591,0.073062619,NA,-0.009537972,76,0.063828174,0.949274628,FALSE,SPT_0626
SPT_RS03125,0.521337459,23,0.517154097,0.107834084,NA,0.715561647,23,0.44406517,0.092593989,NA,-0.194224187,44,0.969046826,0.337818673,FALSE,SPT_0627
SPT_RS03130,0.488595933,55,0.506683091,0.068321134,NA,0.682805532,55,0.472646249,0.063731607,NA,-0.194209599,108,1.470697214,0.144280578,FALSE,SPT_0628
SPT_RS03135,0.785828371,20,0.423689225,0.094739791,NA,0.686141938,20,0.46372285,0.103691581,NA,0.099686433,38,-0.502372341,0.618304585,FALSE,SPT_0629
SPT_RS03140,0.60102406,55,0.522722027,0.070483824,NA,0.645503333,55,0.501654791,0.067643118,NA,-0.044479273,108,0.322017357,0.748062013,FALSE,SPT_0630
SPT_RS03145,0.31723203,3,0.549461994,0.31723203,NA,0.293369925,3,0.508131615,0.293369925,NA,0.023862105,4,-0.039079641,0.970699591,FALSE,SPT_0631
SPT_RS03150,0.592320264,72,0.496263869,0.058485258,NA,0.599966598,72,0.484203416,0.05706392,NA,-0.007646334,142,0.06617385,0.947332492,FALSE,SPT_0632
SPT_RS03155,0.56592955,31,0.528166516,0.094861507,NA,0.610623686,31,0.502828384,0.090310644,NA,-0.044694136,60,0.241365322,0.810094952,FALSE,SPT_0633
SPT_RS03160,0.528674611,34,0.508236003,0.087161755,NA,0.595539336,34,0.510114084,0.087483844,NA,-0.066864725,66,0.38285949,0.703054245,FALSE,SPT_0634
SPT_RS03165,0.652371971,28,0.501920698,0.094854096,NA,0.644276947,28,0.490133064,0.092626443,NA,0.008095024,54,-0.043177943,0.965718953,FALSE,SPT_0635
SPT_RS03170,0.493351444,13,0.480072682,0.133148206,NA,0.446356499,13,0.504513505,0.13992687,NA,0.046994946,24,-0.172095331,0.864805537,FALSE,SPT_0636
SPT_RS03175,0.357772594,22,0.497913367,0.106155487,NA,0.397512698,22,0.499633309,0.106522179,NA,-0.039740104,42,0.186856031,0.852673212,FALSE,SPT_0637
SPT_RS03180,0.178330778,7,0.306343162,0.115786832,NA,0.175391485,7,0.302376957,0.114287747,NA,0.002939293,12,-0.012775392,0.990016931,FALSE,SPT_0638
SPT_RS03185,0.848985345,19,0.328154925,0.075283903,NA,0.921248527,19,0.328271309,0.075310603,NA,-0.072263182,36,0.479852711,0.63423483,FALSE,SPT_0639
SPT_RS03190,0.499974645,41,0.421561808,0.065836893,NA,0.517918972,41,0.446968115,0.069804692,NA,-0.017944328,80,0.132292228,0.895085325,FALSE,SPT_0640
SPT_RS03195,0.587275888,47,0.402951003,0.058776445,NA,0.618743177,47,0.433667697,0.063256935,NA,-0.031467289,92,0.257858044,0.797092388,FALSE,SPT_0641
SPT_RS03200,0.779501206,18,0.377788887,0.089045695,NA,0.795831817,18,0.455957496,0.107470212,NA,-0.016330611,34,0.083100706,0.934258802,FALSE,SPT_0642
SPT_RS03205,0.654291246,49,0.473624998,0.067660714,NA,0.610150173,49,0.492142484,0.070306069,NA,0.044141073,96,-0.319939859,0.749709192,FALSE,SPT_0643
SPT_RS03210,0.562447317,25,0.512119369,0.102423874,NA,0.589040735,25,0.534937979,0.106987596,NA,-0.026593418,48,0.126991218,0.899477848,FALSE,SPT_0644
SPT_RS03215,0.550623496,18,0.507482931,0.119614874,NA,0.655870289,18,0.479133419,0.11293283,NA,-0.105246794,34,0.452581522,0.653724831,FALSE,SPT_0645
SPT_RS03220,0.639445645,9,0.480314482,0.160104827,NA,0.782211149,9,0.445482949,0.148494316,NA,-0.142765504,16,0.462624434,0.649862902,FALSE,SPT_0646
SPT_RS03225,0.781321632,24,0.413527329,0.084410913,NA,0.812934164,24,0.429294829,0.08762944,NA,-0.031612531,46,0.183750676,0.855016657,FALSE,SPT_0647
SPT_RS03230,0.677523506,27,0.499360729,0.096102017,NA,0.752498552,27,0.458691961,0.088275309,NA,-0.074975047,52,0.40663919,0.685941864,FALSE,SPT_0648
SPT_RS03235,0.430691816,3,0.745980109,0.430691816,NA,0.357386427,3,0.619011449,0.357386427,NA,0.07330539,4,-0.093017909,0.930362037,FALSE,SPT_0649
SPT_RS03240,0.688884846,33,0.466695174,0.081241202,NA,0.717774586,33,0.449690107,0.078281,NA,-0.02888974,64,0.181101686,0.856860071,FALSE,SPT_0651
SPT_RS03245,0.664090818,24,0.44105123,0.090029205,NA,0.768166033,24,0.454604966,0.09279585,NA,-0.104075215,46,0.569261227,0.57194827,FALSE,SPT_0652
SPT_RS03250,0.636255541,10,0.454339726,0.143674836,NA,0.721218811,10,0.499129684,0.157838665,NA,-0.08496327,18,0.28178927,0.781319235,FALSE,SPT_0653
SPT_RS03255,0.550161947,21,0.407017741,0.088818553,NA,0.613821967,21,0.461564,0.100721522,NA,-0.06366002,40,0.335865753,0.738727541,FALSE,SPT_0654
SPT_RS03260,0.960967471,1,NA,NA,NA,0.879719453,1,NA,NA,NA,0.081248018,0,NA,NA,FALSE,SPT_0656
SPT_RS03265,0,3,0,0,NA,0,3,0,0,NA,0,4,NA,NA,FALSE,SPT_0657
SPT_RS03280,0.529668509,8,0.568976997,0.201163747,NA,0.600337785,8,0.506613531,0.179114932,NA,-0.070669276,14,0.185835493,0.855239418,FALSE,SPT_0660
SPT_RS03285,0.477407392,17,0.525050447,0.127343438,NA,0.545666814,17,0.532364128,0.129117267,NA,-0.068259422,32,0.26615938,0.791823957,FALSE,SPT_0661
SPT_RS03290,0.486427191,26,0.537190839,0.105351791,NA,0.606392659,26,0.532559256,0.104443463,NA,-0.119965468,50,0.571821648,0.570004755,FALSE,SPT_0662
SPT_RS03295,0.528134286,34,0.509316945,0.087347136,NA,0.644883897,34,0.492166202,0.084405807,NA,-0.116749612,66,0.679753196,0.499038055,FALSE,SPT_0663
SPT_RS03315,0.602499904,401,0.507526422,0.02534466,NA,0.632479792,401,0.480787867,0.0240094,NA,-0.029979888,800,0.607445228,0.543727858,FALSE,SPT_0666
SPT_RS03330,0.496270747,59,0.534206517,0.069547765,NA,0.519227111,59,0.504489782,0.065678975,NA,-0.022956364,116,0.169762016,0.865493006,FALSE,SPT_0669
SPT_RS03340,0.614612559,302,0.499574419,0.028747277,NA,0.649264075,302,0.487761131,0.028067499,NA,-0.034651517,602,0.609903249,0.542156041,FALSE,SPT_0670
SPT_RS03345,0.578956726,14,0.521300874,0.139323519,NA,0.657183918,14,0.511058039,0.136586006,NA,-0.078227192,26,0.283524796,0.779020021,FALSE,SPT_0671
SPT_RS03360,0.489129227,21,0.358208475,0.078167498,NA,0.72145722,21,0.474526538,0.10355018,NA,-0.232327992,40,1.278510684,0.208438119,FALSE,SPT_0674
SPT_RS03375,0.668942849,18,0.494044946,0.11644751,NA,0.776247875,18,0.43019148,0.101397104,NA,-0.107305026,34,0.492575987,0.62547825,FALSE,SPT_0677
SPT_RS03380,0.327518316,6,0.510310776,0.208333502,NA,0.334716806,6,0.518688126,0.211753541,NA,-0.00719849,10,0.01713571,0.986665421,FALSE,SPT_0678
SPT_RS03385,0.616721088,57,0.478839251,0.063423808,NA,0.61266065,57,0.491833487,0.065144937,NA,0.004060438,112,-0.031581841,0.974861736,FALSE,SPT_0679
SPT_RS03390,0.551393717,20,0.522518001,0.116838577,NA,0.579535501,20,0.542800841,0.121373958,NA,-0.028141784,38,0.118137293,0.906581148,FALSE,SPT_0680
SPT_RS03395,0.488118385,25,0.521305952,0.10426119,NA,0.58249213,25,0.533418431,0.106683686,NA,-0.094373746,48,0.447385816,0.656608993,FALSE,SPT_0682
SPT_RS03400,0.484277057,19,0.526342325,0.120751211,NA,0.62566156,19,0.492904786,0.113080113,NA,-0.141384504,36,0.604643131,0.549208422,FALSE,SPT_0683
SPT_RS03405,0.532441602,43,0.486456736,0.074183957,NA,0.5979716,43,0.496433385,0.075705381,NA,-0.065529997,84,0.437189182,0.66309607,FALSE,SPT_0684
SPT_RS03410,0.455065212,18,0.526190126,0.124024202,NA,0.605416001,18,0.512471738,0.120790747,NA,-0.150350789,34,0.614140557,0.543210317,FALSE,SPT_0685
SPT_RS03415,0.512661038,36,0.526292225,0.087715371,NA,0.639121754,36,0.491145865,0.081857644,NA,-0.126460716,70,0.745759672,0.458309628,FALSE,SPT_0686
SPT_RS03420,0.539536834,8,0.579551007,0.204902224,NA,0.73659772,8,0.455501558,0.16104412,NA,-0.197060886,14,0.538496667,0.59869245,FALSE,SPT_0687
SPT_RS03425,0.649053828,256,0.499328914,0.031208057,NA,0.674213779,256,0.487849631,0.030490602,NA,-0.025159951,510,0.407787651,0.683600708,FALSE,SPT_0688
SPT_RS03430,0.679915134,57,0.473576505,0.06272674,NA,0.752023483,57,0.436952088,0.057875718,NA,-0.072108349,112,0.597901153,0.551112969,FALSE,SPT_0689
SPT_RS03435,0.484448304,21,0.527578086,0.115126977,NA,0.585622731,21,0.522378754,0.11399239,NA,-0.101174427,40,0.441579552,0.661171506,FALSE,SPT_0690
SPT_RS03440,0.3901956,43,0.492101255,0.075044738,NA,0.542325136,43,0.518697675,0.079100654,NA,-0.152129537,84,0.986922378,0.32651498,FALSE,SPT_0691
SPT_RS03445,0.291933484,10,0.471259324,0.149025283,NA,0.766769628,10,0.409546987,0.129510129,NA,-0.474836144,18,1.704760413,0.105437993,FALSE,SPT_0692
SPT_RS03450,0.383988103,2,0.543041183,0.383988103,NA,0.290965182,2,0.411486907,0.290965182,NA,0.093022921,2,-0.137821273,0.903005152,FALSE,SPT_0693
SPT_RS03455,0.687922683,8,0.46915522,0.165871419,NA,0.617225948,8,0.51116623,0.180724554,NA,0.070696735,14,-0.203974485,0.841308741,FALSE,SPT_0694
SPT_RS03460,0.799076288,16,0.318613043,0.079653261,NA,0.843197854,16,0.330772608,0.082693152,NA,-0.044121566,30,0.271774198,0.787657254,FALSE,SPT_0695
SPT_RS03465,0.524367594,26,0.507651639,0.099558677,NA,0.666782651,26,0.458602187,0.089939288,NA,-0.142415057,50,0.751538708,0.455851565,FALSE,SPT_0696
SPT_RS03470,0.342527239,12,0.507229731,0.146424611,NA,0.329875972,12,0.487484652,0.140724697,NA,0.012651267,22,-0.044058149,0.965255508,FALSE,SPT_0697
SPT_RS03480,0.602419899,25,0.534441929,0.106888386,NA,0.620628836,25,0.485329378,0.097065876,NA,-0.018208937,48,0.089279513,0.929231259,FALSE,SPT_0699
SPT_RS03485,0.721339559,15,0.459598091,0.118667717,NA,0.750036905,15,0.470970493,0.121604058,NA,-0.028697346,28,0.119437026,0.905781969,FALSE,SPT_0700
SPT_RS03490,0.747003912,16,0.458704631,0.114676158,NA,0.702724476,16,0.49100269,0.122750673,NA,0.044279437,30,-0.186497189,0.853310321,FALSE,SPT_0701
SPT_RS03495,0.335559556,9,0.504572549,0.16819085,NA,0.800135646,9,0.460078862,0.153359621,NA,-0.46457609,16,1.444799909,0.167813519,FALSE,SPT_0702
SPT_RS03500,0.64398182,11,0.511775569,0.15430614,NA,0.549353801,11,0.52647652,0.158738643,NA,0.094628019,20,-0.30228269,0.765557742,FALSE,SPT_0703
SPT_RS03505,0.451780531,32,0.494011634,0.087329744,NA,0.536370771,32,0.486435199,0.085990407,NA,-0.08459024,62,0.488057734,0.627230571,FALSE,SPT_0704
SPT_RS03510,0.517432121,38,0.478635996,0.077645011,NA,0.536260202,38,0.467988586,0.075917774,NA,-0.018828081,74,0.122608356,0.902749614,FALSE,SPT_0705
SPT_RS03515,0.942325598,10,0.33769052,0.106787119,NA,0.898105681,10,0.321360364,0.10162307,NA,0.044219916,18,-0.212177326,0.834352816,FALSE,SPT_0706
SPT_RS03520,0.614971941,10,0.529615917,0.167479258,NA,0.603278006,10,0.519951344,0.164423052,NA,0.011693935,18,-0.035233062,0.972281684,FALSE,SPT_0707
SPT_RS03525,0.603950821,120,0.502375058,0.045860359,NA,0.612741216,120,0.487772925,0.044527372,NA,-0.008790395,238,0.097252079,0.922608059,FALSE,SPT_0708
SPT_RS03530,0.564567175,9,0.541363636,0.180454545,NA,0.653893083,9,0.491102059,0.163700686,NA,-0.089325908,16,0.259551214,0.798520044,FALSE,SPT_0709
SPT_RS03535,0.614484432,2,0.869012218,0.614484432,NA,0.554663704,2,0.784412933,0.554663704,NA,0.059820728,2,-0.051166081,0.963843774,FALSE,SPT_0710
SPT_RS03540,0,1,NA,NA,NA,0,1,NA,NA,NA,0,0,NA,NA,FALSE,SPT_0711
SPT_RS03545,0.164482067,5,0.367793083,0.164482067,NA,0.209443435,5,0.468329758,0.209443435,NA,-0.044961368,8,0.120241513,0.907256797,FALSE,SPT_0712
SPT_RS03550,0.568075278,10,0.335361362,0.106050574,NA,0.79442968,10,0.2937366,0.092887669,NA,-0.226354401,18,1.137812407,0.270117995,FALSE,SPT_0713
SPT_RS03555,0.572659951,9,0.333040193,0.111013398,NA,0.805307126,9,0.310132584,0.103377528,NA,-0.232647175,16,1.085154018,0.293933791,FALSE,SPT_0714
SPT_RS03560,0.768649915,21,0.454857384,0.099258019,NA,0.716778689,21,0.466367597,0.101769753,NA,0.051871226,40,-0.258030149,0.797706632,FALSE,SPT_0715
SPT_RS03565,0.527678443,54,0.516491125,0.07028554,NA,0.608530824,54,0.4966393,0.067584048,NA,-0.080852381,106,0.586441014,0.558825987,FALSE,SPT_0716
SPT_RS03575,0.586646784,51,0.527705523,0.073893553,NA,0.642172317,51,0.48416713,0.067796959,NA,-0.055525533,100,0.39187898,0.695981521,FALSE,SPT_0718
SPT_RS03580,0.647953299,41,0.511435796,0.079872852,NA,0.672567082,41,0.492793737,0.076961452,NA,-0.024613783,80,0.156941322,0.8756865,FALSE,SPT_0719
SPT_RS03605,0,3,0,0,NA,0,3,0,0,NA,0,4,NA,NA,FALSE,SPT_0723
SPT_RS03620,0.595834919,10,0.5133742,0.162343176,NA,0.702281691,10,0.486557401,0.15386296,NA,-0.106446772,18,0.336637275,0.740283351,FALSE,SPT_0726
SPT_RS03625,0.548211592,21,0.542452257,0.118372787,NA,0.578595275,21,0.519418902,0.113346497,NA,-0.030383684,40,0.131122811,0.896335437,FALSE,SPT_0727
SPT_RS03630,0.541474106,5,0.507378725,0.226906664,NA,0.817347832,5,0.460002022,0.205719158,NA,-0.275873726,8,0.637672815,0.541503404,FALSE,SPT_0728
SPT_RS03635,0,2,0,0,NA,0.424085762,2,0.599747836,0.424085762,NA,-0.424085762,2,1,0.422649731,FALSE,SPT_0729
SPT_RS03645,0.534452578,30,0.514709721,0.093972708,NA,0.662128751,30,0.492670445,0.089948905,NA,-0.127676174,58,0.694187981,0.490335601,FALSE,SPT_0731
SPT_RS03650,0.409692828,18,0.52924754,0.124744841,NA,0.444483988,18,0.512159104,0.120717058,NA,-0.03479116,34,0.141737517,0.888123871,FALSE,SPT_0732
SPT_RS03655,0.594842299,52,0.499805205,0.069310511,NA,0.680258441,52,0.46290674,0.064193615,NA,-0.085416142,102,0.639801515,0.52373612,FALSE,SPT_0733
SPT_RS03660,0.650982066,53,0.477462926,0.065584577,NA,0.616283532,53,0.506534665,0.069577887,NA,0.034698534,104,-0.256717235,0.797904237,FALSE,SPT_0734
SPT_RS03665,0.661672321,20,0.565504712,0.126450698,NA,0.725290017,20,0.444934387,0.099490353,NA,-0.063617696,38,0.281567671,0.779802718,FALSE,SPT_0735
SPT_RS03670,0.470995087,44,0.530741971,0.080012363,NA,0.554867471,44,0.520523634,0.07847189,NA,-0.083872383,86,0.52921588,0.598019095,FALSE,SPT_0736
SPT_RS03675,0.6021532,30,0.507554598,0.092666367,NA,0.578623168,30,0.516843473,0.094362276,NA,0.023530032,58,-0.125809777,0.900317596,FALSE,SPT_0737
SPT_RS03680,0.460643273,36,0.497746694,0.082957782,NA,0.555032839,36,0.509809103,0.084968184,NA,-0.094389565,70,0.562090352,0.575849978,FALSE,SPT_0738
SPT_RS03685,0.697587037,31,0.458313666,0.082315564,NA,0.753654503,31,0.418094604,0.075092008,NA,-0.056067466,60,0.35619294,0.722945531,FALSE,SPT_0739
SPT_RS03690,0.790906387,33,0.444662815,0.07740586,NA,0.82296555,33,0.396087262,0.068949942,NA,-0.032059163,64,0.219049486,0.827308578,FALSE,SPT_0740
SPT_RS03695,0.713389927,15,0.531492105,0.137230671,NA,0.890526803,15,0.367393194,0.094860515,NA,-0.177136876,28,0.763221037,0.451714613,FALSE,SPT_0741
SPT_RS03700,0.621862629,18,0.523554188,0.123402906,NA,0.773543071,18,0.430150299,0.101387398,NA,-0.151680443,34,0.674764171,0.504388474,FALSE,SPT_0742
SPT_RS03705,0.557957153,4,0.645608965,0.322804483,NA,0.767934498,4,0.512973555,0.256486778,NA,-0.209977345,6,0.362472834,0.729424225,FALSE,SPT_0743
SPT_RS03710,0.61633585,14,0.41152252,0.10998402,NA,0.824843172,14,0.358432963,0.095795239,NA,-0.208507322,26,1.013257235,0.320274429,FALSE,SPT_0744
SPT_RS03715,0.596301549,62,0.453454692,0.057588803,NA,0.598806724,62,0.465808165,0.059157696,NA,-0.002505175,122,0.021458244,0.982915168,FALSE,SPT_0745
SPT_RS03720,0.550967826,134,0.547542777,0.047300492,NA,0.676109213,134,0.513173816,0.044331466,NA,-0.125141387,266,1.365695886,0.173188102,FALSE,SPT_0746
SPT_RS03725,0.511609864,14,0.53503865,0.142995094,NA,0.724272148,14,0.481303215,0.128633695,NA,-0.212662285,26,0.782915115,0.440750259,FALSE,SPT_0747
SPT_RS03740,0.776068984,41,0.43017604,0.06718221,NA,0.761172579,41,0.482137201,0.07529718,NA,0.014896405,80,-0.104551299,0.916993542,FALSE,SPT_0751
SPT_RS03745,0.708579383,32,0.497704826,0.087982614,NA,0.729812624,32,0.43156488,0.076290613,NA,-0.021233241,62,0.129255637,0.897573783,FALSE,SPT_0752
SPT_RS03750,0.718877839,32,0.461900589,0.08165326,NA,0.803915169,32,0.411153638,0.072682381,NA,-0.08503733,62,0.550989579,0.583620962,FALSE,SPT_0753
SPT_RS03765,0.613503567,26,0.503941472,0.098831054,NA,0.648711086,26,0.482330072,0.09459271,NA,-0.035207519,50,0.182022715,0.856300865,FALSE,SPT_0756
SPT_RS03770,0.668918387,16,0.473814871,0.118453718,NA,0.692485479,16,0.484468148,0.121117037,NA,-0.023567092,30,0.098372156,0.922291137,FALSE,SPT_0757
SPT_RS03775,0.522689011,7,0.501208185,0.189438887,NA,0.559703658,7,0.525122566,0.198477674,NA,-0.037014647,12,0.095419095,0.92555687,FALSE,SPT_0758
SPT_RS03780,0.409285332,23,0.487431429,0.101636479,NA,0.535329132,23,0.452078841,0.094264955,NA,-0.1260438,44,0.643404175,0.523301285,FALSE,SPT_0759
SPT_RS03785,0.565903685,16,0.519018206,0.129754551,NA,0.785772903,16,0.393668884,0.098417221,NA,-0.219869219,30,0.963612703,0.342943773,FALSE,SPT_0760
SPT_RS03790,0.492920454,5,0.482192446,0.215643018,NA,0.132534596,5,0.296356366,0.132534596,NA,0.360385858,8,-1.035063266,0.330911225,FALSE,SPT_0761
SPT_RS03795,0.596752023,17,0.522873711,0.126815502,NA,0.571544017,17,0.494566063,0.119949889,NA,0.025208006,32,-0.102153734,0.919272106,FALSE,SPT_0762
SPT_RS03800,0.761821927,25,0.440231089,0.088046218,NA,0.755254202,25,0.438411822,0.087682364,NA,0.006567725,48,-0.037374255,0.970341607,FALSE,SPT_0763
SPT_RS03805,0.69640954,30,0.474563131,0.086642977,NA,0.666714729,30,0.484384786,0.088436158,NA,0.029694811,58,-0.169607937,0.865908671,FALSE,SPT_0764
SPT_RS03810,0.482207809,52,0.51278251,0.07111014,NA,0.4543109,52,0.497822932,0.06903562,NA,0.027896909,102,-0.199056393,0.842614886,FALSE,SPT_0765
SPT_RS03815,0.546726483,31,0.509925323,0.091585292,NA,0.530616445,31,0.524605991,0.094222017,NA,0.016110038,60,-0.086702929,0.931196353,FALSE,SPT_0766
SPT_RS03820,0.48038141,15,0.537011706,0.138655826,NA,0.512812731,15,0.500935099,0.129340886,NA,-0.03243132,28,0.121013873,0.904544304,FALSE,SPT_0767
SPT_RS03825,0.597140262,34,0.481520522,0.082580088,NA,0.696751341,34,0.464037098,0.079581706,NA,-0.099611079,66,0.614269717,0.541148874,FALSE,SPT_0768
SPT_RS03830,0.376585583,8,0.535077,0.189178287,NA,0.401330377,8,0.554480432,0.196038437,NA,-0.024744794,14,0.064236033,0.949690478,FALSE,SPT_0769
SPT_RS03835,0.094479648,10,0.298770879,0.094479648,NA,0,10,0,0,NA,0.094479648,18,-1,0.330564931,FALSE,SPT_0770
SPT_RS03840,0.049451294,22,0.23194713,0.049451294,NA,0.082728081,22,0.272974117,0.058198277,NA,-0.033276787,42,0.309121402,0.758757503,FALSE,SPT_0771
SPT_RS03845,0.672328284,76,0.481865295,0.05527374,NA,0.635480809,76,0.489863108,0.056191152,NA,0.036847475,150,-0.330574716,0.741427035,FALSE,SPT_0772
SPT_RS03850,0.72431548,32,0.470245661,0.083128474,NA,0.804379681,32,0.403356499,0.071304029,NA,-0.080064201,62,0.51844139,0.60599575,FALSE,SPT_0773
SPT_RS03855,0.516565323,2,0.730533686,0.516565323,NA,0.489695288,2,0.692533718,0.489695288,NA,0.026870035,2,-0.026702858,0.981121593,FALSE,SPT_0774
SPT_RS03860,0.078328029,10,0.247694975,0.078328029,NA,0.383417149,10,0.503706742,0.159286058,NA,-0.30508912,18,1.283968999,0.215434742,FALSE,SPT_0775
