"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN240min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN240min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN240min.c","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC240min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC240min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC240min.c"
"493","SP_1601",1623.04763934436,0.923940456311738,0.199588089735917,4.62923643156384,3.67016536302939e-06,1.64896881929211e-05,1699.79761601951,2505.29576962224,2195.26582135397,1371.98235688512,1043.15123144297,922.793040742356
"494","SP_0376",9269.11828497284,-0.583887112680766,0.126190633817322,-4.62702416984465,3.70957237320469e-06,1.66330016328915e-05,6702.92208160496,7223.21908960842,8284.776230977,11030.2650519919,11102.4753814625,11271.0518741922
"495","SP_1002",237.221994444218,1.08414995890414,0.234347334315078,4.62625257536111,3.72341194830312e-06,1.6661328213114e-05,398.286837290523,320.92343470516,254.48118115629,163.218590732885,145.119238416779,141.302684363673
"496","SP_0716",333.444420679215,1.19279201393454,0.258005990052951,4.62311752409214,3.78015409017978e-06,1.68811316728795e-05,648.39587018623,411.968017811733,344.670871795972,196.335406243905,221.94707051978,177.349287517672
"497","SP_0533",105.993627088792,1.89148487274988,0.409435156590632,4.61974220411428,3.84217130486474e-06,1.71235602420028e-05,266.153763307885,116.160330170455,134.065756356283,18.9238945777258,63.1695508402452,37.4884672801582
"498","SP_1976",7085.46011943392,1.04058813616831,0.225302857789291,4.61861933922512,3.8630178478228e-06,1.71818966524649e-05,6118.70513306744,10888.0251820132,11776.3360383359,4255.51079316608,5256.7310010031,4217.4525690178
"499","SP_0437",2488.36437107432,-0.766995577313279,0.166135962810742,-4.61667398398877,3.89939120879643e-06,1.73089208967617e-05,1456.29523682293,1953.4469938575,2088.01321626895,2942.66560683635,3394.08289379479,3095.68227886537
"500","SP_0134",60.9266169486641,-1.65282997011073,0.358667608223829,-4.60824990105955,4.06072431144117e-06,1.79890086996844e-05,24.5389994539185,25.8134067045455,32.6632933668035,73.3300914886873,75.1205469451564,134.093363732874
"501","SP_0445",2123.24296265867,-0.628313397094502,0.13650540416252,-4.60284631915706,4.1675575548422e-06,1.84254291097315e-05,1686.58430862124,1685.54569184275,1617.56428941872,2897.72135721426,2282.64025603805,2569.401872817
"502","SP_1989",626.662203740357,-0.909958059781726,0.197733362228,-4.60194501083981,4.18563724241327e-06,1.8468498987939e-05,550.239872370556,358.597055300983,390.00947303646,813.727466842207,756.327324925098,891.072029966837
"503","SP_0340",1906.94471765002,0.762196197666984,0.165904290054814,4.59419221416854,4.34428808127511e-06,1.91304137177423e-05,1956.51330261435,2591.8055650645,2665.7147482042,1471.33280341818,1498.99636858744,1257.30551801146
"504","SP_0865",2743.71329683925,-0.572322013306417,0.124671947223621,-4.59062384162378,4.41923152451353e-06,1.94218210849156e-05,2350.08110154835,2005.07380726659,2253.76724230944,3325.8744720353,3377.01004221635,3150.47311565945
"505","SP_0591",2615.78502858636,-0.586942197960979,0.127882384331365,-4.58970327328363,4.43876549709237e-06,1.94305643795644e-05,1965.00757165609,2181.93052617476,2108.97622544466,3413.39748445728,3143.11197559166,2882.2863881937
"506","SP_0806",5661.18161431052,-0.477146677412579,0.103951046157351,-4.59010943180236,4.43013685258412e-06,1.94305643795644e-05,4703.93743378191,4657.5757610688,4824.90469330231,6450.68256418227,6695.97238906599,6634.01684446184
"507","SP_0911",84.3179209129443,1.66259933362554,0.362937941316395,4.58094661471657,4.62876000253728e-06,2.02222946856412e-05,179.323457547866,130.113522983723,83.8520367028389,35.4823023332358,32.4384179990448,44.6977879109579
"508","SP_RS08800",1348.32330192296,1.31148438435103,0.286469745574108,4.57809037293873,4.69239972698272e-06,2.0459971250525e-05,3016.40931748936,1208.69532744933,1609.27658811669,667.067283864833,933.884981340922,654.606313276609
"509","SP_0001",1953.08062265021,0.830941686689882,0.181792670545701,4.57082061777067,4.85818014947337e-06,2.1141196524722e-05,3105.12723859199,2370.99628879454,2051.44982817178,1485.52572435147,1468.26523574624,1237.11942024522
"510","SP_0272",17123.3400205057,0.71194690300115,0.156035128837479,4.56273473996162,5.04915909151806e-06,2.19049077706228e-05,18089.9616358944,21962.3254880836,23883.2051050702,14819.7749411815,12145.6266129055,11839.1463398992
"511","SP_1483",1776.62180419277,-0.62937071517178,0.137942568719514,-4.56255614937484,5.05345727800824e-06,2.19049077706228e-05,1213.73666529766,1458.45747880682,1499.09891198389,2204.63371830505,2207.51970909289,2076.2843416703
"512","SP_2041",1133.46558042715,-0.73138498013431,0.160423594572132,-4.55908610005278,5.13767061301864e-06,2.22264461090552e-05,880.572557327151,866.493273703932,800.494443407334,1244.24606848547,1686.79773595033,1322.18940368866
"513","SP_0010",1520.44887830486,-0.923459373256679,0.202984754844774,-4.54940260889477,5.37984256204252e-06,2.32287549218795e-05,1399.66677654466,838.238058257065,887.759062999242,1911.3133523503,2055.57133004473,2030.14468963318
"514","SP_1097",1054.76978876966,-0.623483728731086,0.137661023469305,-4.52912315351271,5.922897065821e-06,2.55237684840341e-05,745.6080603306,862.307315859952,873.621219601671,1345.96200184074,1239.48902459508,1261.63111038994
"515","SP_1395",6825.47947358399,-0.629654354240172,0.139103457159349,-4.5265183705598,5.99633889433837e-06,2.57900789339019e-05,5637.36322070212,4728.38821459614,5672.20027347402,8527.57999408767,7423.27586630773,8964.06927233629
"516","SP_1644",790.684264998868,-0.798110287971439,0.176355224884245,-4.52558345518425,6.02291073998146e-06,2.58541614129049e-05,608.755947991439,458.362383915848,657.653473907731,953.291189352935,1019.24923923314,1046.79335559211
"517","SP_2040",3914.21837807641,-0.644543582305999,0.142755878452911,-4.5150055415659,6.33151101588304e-06,2.71262996135028e-05,3079.64443146677,3027.49401065879,3029.886093652,4984.08073440852,4020.65654672371,5343.5484515487
"518","SP_0157",20138.4741193862,-0.812631799321468,0.180274644977119,-4.50774316834523,6.55208190011532e-06,2.80171069667093e-05,18004.0751378057,11101.5090320562,14474.2265680656,24865.9974751316,24554.1751401191,27830.861363139
"519","SP_0679",233.549388052527,-1.23795775049429,0.274756307856222,-4.50565725006794,6.6167817251592e-06,2.82392514859877e-05,104.762651514806,155.578099867936,146.741064229968,210.528327177199,394.382871462071,389.303314063181
"520","SP_0718",130.845571025043,1.25890152246711,0.27972411271798,4.50051127246345,6.77902094401922e-06,2.88760219057742e-05,177.435842205257,191.507571362101,193.542200994343,44.9442496220987,85.3642578922232,92.2793040742356
"521","SP_0981",11673.5304396,0.605577100571611,0.134782634375488,4.49299053529808,7.02299071241648e-06,2.9857820399237e-05,15376.5145808938,14318.0688053348,12638.7444855878,8326.51361419933,9839.08436465764,9542.25678692642
"522","SP_1561",1704.80017248716,-0.657669542962908,0.146723780861919,-4.48236502017239,7.38203348185693e-06,3.13241459048143e-05,1278.85939461767,1329.73927510442,1344.0701464519,2445.91337417105,1905.33023615442,1924.88860842351
"523","SP_1471",202.131463673093,0.97010104301125,0.216497803752837,4.48088168191655,7.43353143956551e-06,3.14823559056168e-05,250.109032895707,268.947791475737,288.60701004698,120.639827933002,160.48480483738,124.000314849754
"524","SP_2191",1006.76618107165,0.933025727513593,0.208561847097519,4.47361653388757,7.69076127251419e-06,3.25096111042346e-05,930.594363906293,1510.43312203624,1540.04990665272,747.493835820167,648.768359980896,663.257498033568
"525","SP_2196",494.817151207001,0.749466743817952,0.167555396723526,4.47294899760588,7.71481833643447e-06,3.25491859337188e-05,705.968138135808,597.545482228195,564.538712220276,371.381431087868,351.70074251596,377.768401053902
"526","SP_0762",5512.31093158414,-0.542146749111442,0.121448814932044,-4.46399373608379,8.04459170110464e-06,3.38759897679596e-05,4840.78954612107,4134.67986039159,4470.97109652172,6594.97726033742,6219.63983002738,6812.80799610567
"527","SP_1634",191.609457331893,0.999896275955978,0.224809008195812,4.44775893982439,8.67708279812731e-06,3.64700918365313e-05,216.131956728743,290.226410515971,264.718929823497,115.90885428857,131.460957154024,131.209635480554
"528","SP_0590",2417.31823581451,-0.670640724370921,0.151108462771997,-4.43814139902164,9.0739004746863e-06,3.80656999080117e-05,2099.97206865264,1654.1510080129,1824.26931012804,3340.06739296859,2706.04697518348,2879.40265994138
"529","SP_1943",1250.38375240609,-0.723429973010431,0.16309531373484,-4.43562697446096,9.18046998582001e-06,3.84399641183201e-05,1083.49120665763,812.424651552519,924.809962937706,1617.99298639555,1379.48640753833,1684.0972993548
"530","SP_1377",1061.17182762475,-0.651088051671367,0.147504696410813,-4.41401573993301,1.01470576506129e-05,4.24070428228447e-05,910.774402808897,811.378162091524,747.843164547412,1379.07881735176,1338.51156375006,1179.44485519882
"531","SP_1588",4723.20270901842,-0.808207364403235,0.183249046724562,-4.41043148026869,1.0316484699063e-05,4.3033923933003e-05,2509.58459799882,3780.61759275492,3944.4583079225,5998.87458113906,6472.31803338836,5633.36314090685
"532","SP_1099",1234.7329372968,-0.717440721630741,0.162685268152822,-4.40999194196735,1.03374465731348e-05,4.30403085704765e-05,923.987710207161,937.305727231266,925.784986620297,1774.11511666179,1601.43347805811,1245.77060500218
"533","SP_1504",1752.39093748319,-0.754434111236308,0.171094017480562,-4.40947101684617,1.036234250932e-05,4.30630181203448e-05,1163.71485871852,1306.01884732187,1425.48462394826,1755.19122208406,2470.44162340094,2393.49444942549
"534","SP_1177",11549.4454497437,0.609626162643858,0.138413562530843,4.40438170578851,1.06086009552392e-05,4.40038410409265e-05,15421.8173491165,13120.5360321361,13384.1500909287,10311.1570580383,8599.59534006256,8459.41682818031
"535","SP_RS04250",158.999980283827,1.27092479641033,0.288614906916797,4.40353136983572,1.06502875411825e-05,4.40941811284472e-05,152.896842751338,243.483214591524,286.169450840503,78.0610651331187,93.9006836814455,99.4886247050352
"536","SP_0229",8984.30795196488,0.685593862730586,0.155817379911237,4.39998325681732,1.08259230788808e-05,4.47377231711212e-05,10812.260682465,10856.281668363,11639.3452109319,8343.07202195484,6013.0583259282,6241.82980214634
"537","SP_1623",3639.08130628208,0.648357629358053,0.147744711543453,4.38836437923779,1.1420631697738e-05,4.71074473193477e-05,3960.21698879392,4699.4353395086,4690.35142510473,3245.44792007997,2583.12244381867,2655.91372038659
"538","SP_1924",2815.7971027551,0.851928983449567,0.194354502115463,4.38337663484352,1.16853832474649e-05,4.81098957121465e-05,4281.11159703747,3142.95668118858,3488.14722446984,2540.53284705968,1736.30900552782,1705.7252612472
"539","SP_1695",181.49698588048,1.14502565272745,0.261320106791467,4.38169747742059,1.17758242700137e-05,4.83923019630432e-05,246.333802210489,296.15651746161,215.96774569394,78.0610651331187,139.997382943246,112.465401840475
"540","SP_1617",33.1238052599204,2.15236925903614,0.49313559823739,4.36466007874778,1.27320585468049e-05,5.22250179280978e-05,56.6284602782734,56.161601073403,58.0139091141734,2.36548682221572,6.82914063137786,18.7442336400791
"541","SP_0274",3808.19729978739,-0.477934559432157,0.109584387624217,-4.36133805000647,1.29269461003474e-05,5.29264059376516e-05,3310.87731093638,3048.42379987869,3181.01476445363,4373.78513427686,4515.76924249861,4419.31354668019
"542","SP_1730",372.346614766108,-0.951639459367484,0.218499138654502,-4.35534650263427,1.32856589216637e-05,5.42947131208214e-05,178.379649876561,295.110028000615,277.394237697182,468.366390798712,489.990840301361,524.838541922215
"543","SP_1043",172.879070266643,0.974803205620386,0.223946216305351,4.35284516837401,1.34382059465068e-05,5.4816991107758e-05,225.570033441789,249.413321537162,214.505210170053,132.46726204408,114.388105575579,100.930488831195
"544","SP_1386",1194.23052084072,-0.756577758445476,0.173885963810878,-4.35099959688723,1.35518301471619e-05,5.51788672352271e-05,686.148177038413,937.305727231266,1024.262378562,1497.35315846255,1509.24007953451,1511.07360421561
"545","SP_1460",1486.79392497064,-0.782589495561674,0.180363868230049,-4.33894827850723,1.43166208443016e-05,5.81858993947303e-05,1188.25385817244,1034.28041728348,1042.30031668994,1431.11952744051,2134.10644730558,2090.7029829319
"546","SP_RS11135",59.6633379332544,1.44654409509366,0.333437667317389,4.33827439692571,1.43605792777958e-05,5.82576613558931e-05,81.1674597321919,90.6957532862409,94.089785370046,30.7513286888043,32.4384179990448,28.8372825231986
"547","SP_2233",57.43815004997,1.62429827631658,0.374652342053766,4.33548144237539,1.45441444860427e-05,5.88944790431163e-05,107.594074528719,86.5097954422605,70.6892169878584,35.4823023332358,25.609277367667,18.7442336400791
"548","SP_RS07460",784.693294011546,0.663854440194427,0.153152262487012,4.33460419986106,1.46022609994707e-05,5.90219126164737e-05,1030.63797706458,890.213701486487,972.098611543377,636.315955176028,534.380254405317,644.513264393489
"549","SP_0666",363.198854866111,-0.879382593366613,0.203176444313479,-4.32817198045764,1.50352048619497e-05,6.06611635140594e-05,304.849877831372,250.459810998158,207.192532550619,477.828338087575,520.721973142562,418.14059658638
"550","SP_0829",2982.98003793851,0.480674267658464,0.111085558219038,4.32706352981253,1.51110387769994e-05,6.08562743473701e-05,3525.12165232252,3530.85544139742,3378.94457201963,2476.66470285986,2571.17144771376,2415.12241131788
"551","SP_1706",158.79330760691,0.955311921766666,0.22089546829037,4.32472394821108,1.52722986263646e-05,6.13940861295784e-05,211.412918372221,216.274488605651,203.292437820255,115.90885428857,109.266250102046,96.6048964527154
"552","SP_RS05570",93.7785596724918,1.52212431319588,0.352674483598375,4.31594681210131,1.58920244629589e-05,6.37696271475614e-05,89.6617287739329,163.601185735565,172.091679977338,35.4823023332358,61.4622656824007,40.3721955324781
"553","SP_0099",860.084612926199,0.638030068923676,0.147919353299972,4.31336437517941,1.60788791333555e-05,6.44027437258273e-05,1059.89601487502,1114.16244613944,976.486218115037,596.102679198361,710.230625663297,703.629693566046
"554","SP_0111",337.643620946106,0.993296592990358,0.230504056189436,4.30923693669855,1.63818788917733e-05,6.54979453885881e-05,516.262796203592,455.571745353195,389.521961195164,156.122130266237,237.31263694038,271.070455718067
"555","SP_0247",263.539200547254,1.01101761948571,0.234738629307388,4.3069929413356,1.65488888844396e-05,6.58362596041759e-05,422.825836744441,338.016095901413,301.282317920665,217.624787643846,139.997382943246,161.488782129912
"556","SP_1555",3493.56969691753,-0.515247979998917,0.119620587605955,-4.30735202284917,1.65220555202574e-05,6.58362596041759e-05,2695.51470924581,3008.65720036088,2909.47066885199,4063.9063605666,4370.65000408183,3913.21923839805
"557","SP_1721",343.507901194016,0.725787139255645,0.168517202986856,4.30690236006501,1.65556643790185e-05,6.58362596041759e-05,412.443952360091,450.339298048219,425.597837451037,243.645142688219,268.043769781581,260.977406834947
"558","SP_1012",1194.25030811307,-0.785101647073869,0.182336681978023,-4.30578004687228,1.66398332165202e-05,6.60523845422801e-05,703.136715121895,821.494226881143,1088.61394161302,1584.87617088453,1521.19107563942,1446.18971853841
"559","SP_1778",3601.36146466742,0.783970550786622,0.182249804476907,4.30162629275117,1.69549092064799e-05,6.71826903262128e-05,3505.30169122512,4990.70823948557,5215.40167818006,2885.89392310318,2738.48539318252,2272.37786282805
"560","SP_1001",1370.18562415836,-0.721018776865577,0.167687464127533,-4.29977744977535,1.70969711848005e-05,6.76246270970236e-05,830.55075074801,1176.95181379914,1079.3512166284,1712.61245928418,1837.03882984064,1584.60867464976
"561","SP_2004",124.792267142961,1.29779459280879,0.302232968338312,4.29402060253093,1.75466181131091e-05,6.92794280223468e-05,120.807381926983,219.413956988637,198.904831248595,61.5026573776087,71.7059766294675,76.4187986864763
"562","SP_1069",708.635006407956,-0.703442022391835,0.164415894730301,-4.27843076574636,1.88215512606639e-05,7.40725390203603e-05,514.375180860983,469.176108346131,626.940227906109,898.884992441973,894.617422710499,847.816106182039
"563","SP_1358",1044.79264294617,0.59660258087352,0.139446533061269,4.27836080091995,1.88274670286514e-05,7.40725390203603e-05,1242.9947031081,1346.13427666001,1187.09133355473,896.519505619757,824.618731238876,771.397307495563
"564","SP_0677",262.276696815065,-1.14285000739913,0.267335860481911,-4.27495961573949,1.91171943541189e-05,7.50790522949881e-05,222.738610427875,125.229905499079,134.553268197579,418.691167532182,281.702051044337,390.745178189341
"565","SP_1033",2126.40132779494,-0.558540632778721,0.130686865925362,-4.27388497553929,1.92096161617107e-05,7.53084952180339e-05,1761.1451146543,1663.91824298219,1725.79191818634,2545.26382070411,2280.9329708802,2781.35589936251
"566","SP_1297",2204.16403869074,-0.501424915176811,0.117511025288929,-4.26704570012847,1.98078594396804e-05,7.75166230722474e-05,1746.04419191343,1849.84453721898,1871.07044689242,2533.43638659303,2499.4654710843,2725.12319844227
"567","SP_0185",2942.98000668958,-0.517621853071308,0.121415814636989,-4.26321607789646,2.0150549054636e-05,7.85800460493287e-05,2214.17279688049,2525.87672902181,2506.78588794185,3595.53996976789,3467.49615558211,3348.00850094336
"568","SP_0852",2910.88910163521,-0.476550271048841,0.111777094481066,-4.2633982683238,2.01341188338802e-05,7.85800460493287e-05,2496.37129060055,2315.88117718213,2482.89780771836,3455.97624725717,3344.5716242173,3369.63646283576
"569","SP_1167",1378.81316207665,-0.562607649868454,0.132185761988894,-4.25618948216012,2.07940496353114e-05,8.09469594766516e-05,1064.61505323154,1070.90754841831,1198.79161774582,1532.83546079579,1669.72488437189,1736.00440789656
"570","SP_RS01945",19.1332870533103,2.64666173979607,0.624186810881756,4.240175687239,2.23344909804387e-05,8.67910482836346e-05,21.7075764400048,46.3943661041155,39.4884591449416,0,0,7.20932063079966
"571","SP_RS01765",14.8306712625719,2.57488925275265,0.607705312911459,4.23706885236299,2.26456708609524e-05,8.78461662994913e-05,29.2580378104412,27.9063856265357,24.8631039060743,2.36548682221572,1.70728515784446,2.88372825231986
"572","SP_0496",2102.69454116774,-0.601987849376967,0.142195190690846,-4.23353171406325,2.30049723365164e-05,8.90839400793424e-05,1503.48562038816,1660.08111495854,1833.04452327136,2561.82222845962,2298.00582245865,2759.72793747011
"573","SP_0314",224.328405275516,1.08010687443692,0.255433214213052,4.22852947203655,2.35223706988129e-05,9.09285359474183e-05,394.511606605305,282.552154468674,243.268408806492,172.680538021747,124.631816522646,128.325907228234
"574","SP_0411",2180.71315601675,-0.655080774465412,0.15530739519458,-4.21796253581281,2.46519765307085e-05,9.512914288418e-05,1450.6323907951,1895.54124368243,1713.60412215395,2945.03109365857,2697.51054939425,2381.95953641621
"575","SP_0791",720.639159162736,0.798777476949681,0.189596003870182,4.21305017323366,2.51945069509763e-05,9.70536224285436e-05,1101.42355241242,870.330401727581,783.431528961989,560.620376865125,566.818672404362,441.210422604939
"576","SP_1566",1681.28721034912,-0.597594606218962,0.142151081599646,-4.20393991726369,2.62308593634699e-05,0.000100870405364732,1357.19543133595,1302.53054911855,1345.53268197579,1845.07972132826,2335.56609593123,1901.81878240495
"577","SP_0799",2757.22728575998,0.739177405558843,0.175880662467634,4.20272129515585,2.6372521789344e-05,0.000101239403402768,3971.54268084957,3150.28210741554,3260.9667064261,1617.99298639555,2221.17799035565,2321.40124311749
"578","SP_2092",3648.96635015917,-0.572167081584744,0.136167505146628,-4.20193555700842,2.64642477869029e-05,0.000101415759252578,2973.93797228066,2774.59239091831,3037.68628311273,4044.98246598888,4983.56537574799,4079.03361290644
"579","SP_0400",18269.8793652963,-0.490920237487213,0.116965665935838,-4.1971311286896,2.70317434547346e-05,0.000103411591972776,14584.6599446693,14407.3692393397,16517.3886949354,21873.6566450288,21839.5917391464,20396.6099286584
"580","SP_1409",1745.89334355792,-0.566401246523455,0.13518690516128,-4.18976413320305,2.79244564611972e-05,0.000106642536313021,1383.62204613248,1311.60012444718,1520.5494330009,1897.12043141701,2147.76472856834,2214.70329778165
"581","SP_1811",719.356315751033,0.653446410316162,0.156051625595561,4.18737329920356,2.82201464171572e-05,0.000107586272485376,834.325981433228,816.261779576168,993.549132560382,565.351350509557,524.13654345825,582.513106968612
"582","SP_0421",6566.7411375469,0.822219841245727,0.196430858941648,4.18579771872797,2.84166332780158e-05,0.000107878964699369,7505.15860221383,9576.07622774571,8183.86127982882,5880.60024002828,3469.20344073995,4785.54703472481
"583","SP_RS02385",285.486171010527,-1.19763373786649,0.286086909607131,-4.18625843283477,2.83590445854568e-05,0.000107878964699369,206.693880015698,145.113205257985,157.466324738471,335.899128754632,276.580195570803,591.164291725572
"584","SP_1688",26.8696407765785,2.00517278122751,0.479066105885386,4.18558682527049,2.8443031776267e-05,0.000107878964699369,49.0779989078369,42.9060679007986,41.9260183514195,11.8274341110786,6.82914063137786,8.65118475695959
"585","SP_0682",2654.09735049062,-0.876877902892798,0.209540254796612,-4.18477062435535,2.8545419257306e-05,0.000108082228469971,1417.59912229944,1653.80217819257,2490.2104853378,3879.39838843378,3103.84441696124,3379.72951171888
"586","SP_0616",1369.79602904665,-0.822626482996166,0.196739554466985,-4.18129686846583,2.89851129079723e-05,0.000109373126220032,1071.22170693067,962.77030411548,916.522261635681,1265.53544988541,2115.32631056929,1887.40014114335
"587","SP_0792",128.31268427649,1.06695420830272,0.255166786056533,4.18139925180675,2.89720620725783e-05,0.000109373126220032,184.986303575693,188.368102979116,153.566230008106,70.9646046664716,76.8278321030009,95.1630323265554
"588","SP_0613",6636.66459805755,-0.550776274891001,0.131811731076763,-4.17850725722011,2.93428635332952e-05,0.000110534766541239,5899.74175332478,4675.36608190572,5550.80982499142,7839.22332882289,8078.87336692,7775.97323238051
"589","SP_0686",178.381706627672,1.16511015973309,0.278956726278827,4.17666989168965,2.95807827378933e-05,0.000111241823029599,234.06430248353,262.668854709767,248.631039060743,149.02566979959,64.8768359980896,111.023537714315
"590","SP_RS09620",312.120100468608,1.15459299499923,0.276655795125665,4.1733916850532,3.0009836416661e-05,0.000112473413981225,292.580378104412,507.198558762286,506.524803106102,134.832748866296,244.141777571758,187.442336400791
"591","SP_2065",1181.33098729372,0.675801827315694,0.161917393088476,4.17374449047866,2.99633785679502e-05,0.000112473413981225,1282.63462530289,1487.75918371468,1594.16372103653,1050.27614906378,857.057149237921,816.095095406521
"592","SP_RS11490",160.943712204764,-1.65771792803557,0.397652682988634,-4.16875831335193,3.06263530984135e-05,0.00011459015559626,110.425497542633,57.9057501750615,47.7761604469664,106.446906999707,361.944453463026,281.163504601187
"593","SP_1530",1022.27517198454,-0.653560988967016,0.157319143064078,-4.15436402867266,3.26193517050111e-05,0.000121841254682293,833.382173761923,774.751030956696,771.2437329296,1043.17968859713,1300.95129027748,1410.14311538441
"594","SP_1400",3285.52790774818,-0.598948700153768,0.144335662932061,-4.14969306952013,3.32921380874995e-05,0.000124144925696652,2933.35424241456,2212.97638018428,2674.97747318882,4111.21609701092,3814.07504262453,3966.56821106597
"595","SP_2222",585.523795020827,-0.698976737424199,0.168521926509638,-4.14769016650319,3.35846479783695e-05,0.000125025202137964,366.197376466168,474.408555651106,489.949400502053,738.031888531304,722.181621768208,722.373927206125
"596","SP_0988",3457.58040164334,-0.515937732437481,0.12441570957023,-4.14688574473183,3.37028138574919e-05,0.000125254585057625,3061.71208571198,2730.29100373618,2732.5038704617,4153.7948598108,4293.82217197883,3773.35841816054
"597","SP_0847",4108.78751910811,-0.65617002713141,0.158281769743054,-4.14558182029808,3.38951936636182e-05,0.000125758549354965,2696.45851691712,3307.25552656481,3528.12319545608,5693.72678107323,5000.63822732643,4426.52286731099
"598","SP_2012",60876.4394880143,-0.425472344520036,0.102788441241082,-4.13930145630018,3.48364940791456e-05,0.00012903484010921,49909.4934662563,51998.6659975646,53844.2203355724,69393.9214165203,71362.8123127407,68749.5233994317
"599","SP_0440",406.831497191343,-0.726366300715842,0.175720640166046,-4.13364246812136,3.57058787304966e-05,0.000132034259412437,260.490917280058,341.853223925062,311.032554746577,480.193824909791,532.672969247473,514.745493039095
"600","SP_1366",1445.45761884321,-0.676888626072689,0.163882523166891,-4.13032831684789,3.62245532125353e-05,0.000133728975609609,1335.48785489595,993.467328304669,999.399274655929,1665.30272283987,1907.03752131227,1772.05101105056
"601","SP_0936",518.874330900304,-0.596915957319923,0.144821212887005,-4.12174394496792,3.76015011048683e-05,0.000138581239512951,425.657259758355,398.712484639128,411.459994053465,648.143389287107,626.573652928918,602.699204734851
"602","SP_0804",1407.61552210562,-0.604033691458167,0.146691538193786,-4.11771325664479,3.82650385622546e-05,0.000140792459161784,1100.47974474111,1005.67637201628,1237.79256504947,1632.18590732885,1598.01890774242,1871.53963575559
"603","SP_0896",10053.6033789608,-0.54480141241082,0.132683620624549,-4.10601858651739,4.02537105801672e-05,0.000147863961749702,7996.88239896351,7296.47335187808,9189.59820842159,12615.1412228764,11626.6119249208,11596.9131667043
"604","SP_1987",508.049441758771,-0.968109765260831,0.235802666773201,-4.10559294561318,4.0327908758169e-05,0.000147891254800239,468.12860496706,279.76151590602,272.031607442931,782.976138153403,628.280938086763,617.11784599645
"605","SP_0219",7467.7341565069,0.594591689331303,0.14488327017015,4.1039361455123,4.06179616009251e-05,0.000148708735448015,8169.59920281224,9644.44687253072,9182.28553080216,6864.64275807002,5473.55621604935,5471.87435877694
"606","SP_0271",19098.4849868926,0.598403449112029,0.146155559122306,4.09429140229468,4.23461459215026e-05,0.000154017591487895,24595.6279141967,21392.3375616616,23141.6995944597,17691.4759433514,13296.3368092927,14473.4320983934
"607","SP_0325",67.3719880389323,2.84765802580158,0.69540269988514,4.09497694828037,4.2221039430764e-05,0.000154017591487895,154.784458093947,152.089801664619,87.2646195919079,0,0,10.0930488831195
"608","SP_RS05180",288.444262176473,1.04522881439676,0.255275447092585,4.09451369609264,4.23055406555062e-05,0.000154017591487895,507.768527161851,362.783013144963,306.644948174917,153.756643444022,233.898066624692,165.814374508392
"609","SP_2002",225.073805270437,1.38179244593787,0.337411206226669,4.09527727721526,4.21663424082753e-05,0.000154017591487895,216.131956728743,357.201736019656,416.335112466421,175.046024843963,63.1695508402452,122.558450723594
"610","SP_0446",981.723839056039,-0.582335604412144,0.142453953384886,-4.08788658071689,4.35320878491498e-05,0.000157812724363121,749.383291015818,806.49454460688,794.156789470492,1308.11421268529,1058.51679786357,1173.67739869418
"611","SP_0798",954.917211776652,0.769565434801542,0.188240312789101,4.08820737385695,4.34719465703296e-05,0.000157812724363121,1040.07605377762,1334.9717224094,1249.98036108185,584.275245087283,865.593575027143,654.606313276609
"612","SP_2023",62.7321171821771,1.65363871749511,0.404728501105369,4.08579754818056,4.39256677457655e-05,0.000158979336694233,126.470227954811,82.6726674186119,83.3645248615433,40.2132759776672,11.9509961049112,31.7210107755185
"613","SP_0147",98.1810604769612,1.26097626225861,0.30881780632097,4.08323690036195,4.4412706303043e-05,0.00016047984414558,117.032151241765,178.252038189496,124.315519530372,68.5991178442558,46.0966992618005,54.7908367940774
"614","SP_2131",405.819507893935,0.766193041508546,0.18768130488206,4.08241535825865,4.45700469142963e-05,0.000160786081295059,528.532295930552,537.197923310811,476.786580787072,241.279655866003,302.18947293847,348.931118530703
"615","SP_0285",1785.33957247948,-0.671230474519779,0.164649335459379,-4.07672750483333,4.56739657239327e-05,0.000164500543217091,1447.80096778119,1293.46097378993,1378.68348718389,1743.36378797298,2400.44293192932,2448.28528621956
"616","SP_2053",52.0600107720218,1.62765373020237,0.39951273837059,4.07409720361044,4.61931864840961e-05,0.000166100500101092,63.2351139774053,90.3469234659092,86.2895959093168,37.8477891554515,18.7801367362891,15.8605053877592
"617","SP_1749",2067.68777775268,-0.503126231125428,0.123508275063639,-4.07362365692651,4.62872570470578e-05,0.000166169002202971,1763.03272999691,1673.33664813114,1686.30345904139,2606.76647808172,2434.58863508621,2242.09871617869
