"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN90min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN90min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.KAN90min.c","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC90min.a","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC90min.b","X.ExpOut.181113_NS500751_0099_AHC5NGBGX9.Out.Rep.Bams.WT4.NDC90min.c"
"618","SP_0035",1454.85562924143,-0.177430473543485,0.105101007975811,-1.68819002748595,0.0913747569358712,0.307835346182013,1451.82902206773,1309.85697083281,1315.19450298341,1651.28431734295,1482.177222804,1518.79173941764
"619","SP_0234",29591.8213990072,-0.150947233072505,0.0896230039931706,-1.68424652541224,0.0921340351490802,0.309680808961625,29602.4974683238,26943.2875387792,27328.8665112053,31814.8694694429,32414.7947312881,29446.612675004
"620","SP_0478",445.493948032385,-0.267345067157519,0.158847225919061,-1.683032647317,0.0923687715490725,0.309680808961625,438.511622991885,334.234450120016,412.293898483417,528.560927912272,379.018291902064,580.344496784655
"621","SP_RS11490",31.9037040002184,0.296111081360417,0.175866683219341,1.68372471658608,0.0922348823157719,0.309680808961625,35.5549964588015,48.4604320003435,47.2180163067601,44.0467439926893,10.2714984255302,5.87053681718581
"622","SP_0961",32793.5656811944,-0.171872417105307,0.102239558065472,-1.68107550890668,0.0927482488071882,0.309954821856446,31946.1643182331,27840.5181841974,32295.9714948896,31647.1169763644,37022.588924981,36009.034188501
"623","SP_2131",723.714494205816,0.198973673171385,0.118320498715132,1.6816500549954,0.0926367182522863,0.309954821856446,835.542416781835,792.470593887971,709.421903535712,637.272040745293,684.08179514031,683.498215143777
"624","SP_1205",1021.50981547672,-0.186042303050038,0.110787909059635,-1.6792654056671,0.0931003299521647,0.310222223760502,961.466362573424,929.300048947764,959.331892281248,1164.89580389176,995.308197433874,1118.75658773227
"625","SP_1396",6002.29221026058,-0.146865716781924,0.0875050715997606,-1.67836805452458,0.0932752699683353,0.310222223760502,5439.91445819663,5976.31151110119,5622.39891730738,6406.45833902179,6337.51452855212,6231.15550738437
"626","SP_1580",1828.78704265505,-0.172829420893386,0.102956264481334,-1.67866833323891,0.0932167008198424,0.310222223760502,1742.19482648127,1656.20652895292,1735.55001400701,2117.9923707123,1826.27242005927,1894.50609571754
"627","SP_RS01260",733.404098223409,-0.276087115216856,0.164741318419939,-1.67588263748799,0.0937611832362256,0.31060161377429,570.361401526607,768.953031299569,590.801033301657,692.564761927605,670.728847187121,1107.0155140979
"628","SP_0841",228.188184720348,-0.267513848624486,0.159621714919773,-1.67592391022074,0.0937530976353194,0.31060161377429,173.330607736657,199.542955295532,231.483445796556,242.725674342692,285.547656229739,236.498768920914
"629","SP_1431",181.063487272153,0.291112980072741,0.173747312167164,1.67549630806754,0.0938368948434335,0.31060161377429,238.514767911127,167.473551765893,211.905243913265,182.747129331371,154.072476382953,131.66775432831
"630","SP_0777",759.502120596212,0.237886988656897,0.142186291125094,1.67306557316139,0.0943143879285362,0.31070024630888,706.65555461868,824.53999741761,966.241845887115,757.229130767936,726.194938684984,576.151256200951
"631","SP_1064",420.397775179796,0.238537928315237,0.142457855378497,1.67444559432307,0.0940430584078159,0.31070024630888,533.324946882022,427.592047061855,424.962146760841,408.603837889629,337.932298199943,389.971374284486
"632","SP_2115",903.12156040603,0.202777534552899,0.121154765683821,1.67370662976717,0.0941882701882343,0.31070024630888,869.615955054853,1028.35887318376,1021.52147473405,909.049822827844,768.308082229657,821.875154406014
"633","SP_0826",314.357251598515,0.239555813566917,0.143290386040737,1.6718205609329,0.0945597111195161,0.310723472249659,388.14204467525,324.96995576701,323.616160541453,301.767054588212,274.249007961656,273.399286057511
"634","SP_1952",45.7166814163902,0.331082605555354,0.198073323123172,1.67151537791624,0.0946199238262651,0.310723472249659,72.5914511033864,44.8971649414947,54.1279699126274,41.2352496952836,19.5158470085073,41.9324058370415
"635","SP_0688",1728.20933592782,-0.186041421108682,0.11135582087287,-1.67069327539759,0.0947822777989895,0.310766460437002,1665.15900082054,1653.35591530584,1501.76325034183,1889.32416785663,1648.57549729759,2011.07818394451
"636","SP_1709",7949.83112047537,-0.140953088430983,0.0845725805726645,-1.66665232959135,0.0955835570021717,0.312900889431638,7679.87923510112,7615.41435817163,7332.61243475955,8169.26526349517,8237.7417372752,8664.07369404952
"637","SP_0740",670.967863803971,-0.226158270595977,0.136073670952103,-1.66202814264916,0.0965071318568806,0.314933931858974,527.399114138889,681.296661651888,619.592506659437,643.832194105906,738.52073679562,815.165969472087
"638","SP_1074",2356.70343968218,-0.153196857508559,0.0921705679833846,-1.66210169754162,0.0964923852839515,0.314933931858974,2122.92958022761,2264.09988919252,2283.73966673915,2458.18318069839,2497.00126724639,2514.26705398901
"639","SP_1276",946.488502352443,-0.215060803231053,0.129752233215156,-1.65747284576165,0.0974239143947878,0.317428153004614,998.502817218009,810.286929182215,793.493005740432,936.227601036099,988.118148536003,1152.3025124019
"640","SP_2028",933.812265418251,0.220040894602591,0.132891992190419,1.65578746300453,0.0977648675496803,0.318041334747554,1177.7592576978,897.230645418125,973.151799492982,797.527215697418,965.520851999837,791.683822203344
"641","SP_2239",6584.09747443614,0.172801559348277,0.104418663811441,1.65489150158368,0.0979465084494289,0.318135149129034,7109.51783357452,6330.50025675076,7590.58403604526,6463.62538973571,6357.03037556063,5653.32695494994
"642","SP_1270",57230.4514271045,0.187280460318691,0.113296476248941,1.65301222526275,0.0983283755201079,0.318382080610987,54362.1081273217,68146.0571936596,61393.7861291969,55853.1457122617,56949.2958705095,46678.3155296779
"643","SP_2209",292.886250146548,-0.248758647037808,0.150448433767416,-1.65344790110858,0.0982397409171331,0.318382080610987,279.995597113062,276.509523766666,230.331786862244,323.321844201656,359.502444893556,287.656304042105
"644","SP_1102",1683.22088207615,-0.226692865016905,0.137282947211379,-1.65128203918771,0.0986809980023881,0.318697709204379,1917.00689240371,1245.71816377354,1432.66371428316,1836.84294097173,1775.94207777417,1891.15150325057
"645","SP_1982",676.690428213822,-0.217797212067347,0.131915786703782,-1.65103220402584,0.0987319992491953,0.318697709204379,697.766805503979,598.628865886596,560.857901009565,656.015336061331,733.384987582855,813.488673238606
"646","SP_0021",238.835041932477,0.25996059065039,0.157862662245438,1.64675159377596,0.0996091146527298,0.320987274449251,288.884346227762,224.485824707474,284.459756774872,200.553259881607,234.190164102088,200.436899901058
"647","SP_0084",544.70303287792,0.207106361638056,0.125914810665362,1.64481335073816,0.100008308101297,0.320987274449251,546.658070554073,615.732547769071,602.317622644769,546.367058462508,476.5975269446,480.545370892496
"648","SP_0733",51.4298311853799,0.326661838028118,0.198630239403515,1.6445725434812,0.100057992851856,0.320987274449251,53.3324946882022,54.1616592945016,80.6161254017855,33.7379315688684,33.8959448042496,52.8348313546723
"649","SP_1365",1685.53036910067,0.173635459765212,0.105514496784446,1.64560761844821,0.0998445696257616,0.320987274449251,1679.97358267837,1918.46298448419,1783.91968924808,1547.25902833894,1686.58004147206,1496.98688838238
"650","SP_1954",250.077459729384,0.239154034100381,0.145708720643818,1.64131585977608,0.10073186557949,0.322266243069296,257.773724326311,272.233603296047,293.673028249361,227.731038089862,225.972965361664,223.080399053061
"651","SP_1979",2628.99602699157,-0.179205809177102,0.109195253539272,-1.6411501724537,0.100766246031754,0.322266243069296,2562.92266140527,2468.63141837044,2324.04772944004,2747.76709333117,2529.87006220808,3140.73719719441
"652","SP_0577",85.8656799534226,0.311753743569659,0.190449795986423,1.63693398543669,0.101644263840122,0.324575701403581,125.923945791589,91.219636706529,84.0711022047192,75.910346029954,76.0090883489233,62.0599606388215
"653","SP_1804",4371.28204532645,-0.20747481194986,0.126843295375701,-1.63567819123064,0.101906956153226,0.324916206295585,4762.88806729362,3344.48246143547,3947.88682681887,5183.45831965031,4603.68559432263,4385.2910024378
"654","SP_0187",1622.24837350138,-0.184922834520879,0.113230714778103,-1.63315081851483,0.102437280765587,0.326006670390352,1570.3456769304,1445.97377248084,1510.97652181632,1700.01688516465,1557.15916131038,1949.01822330569
"655","SP_2010",1579.35777787353,0.171175852108769,0.104851359020667,1.63255730500382,0.102562136938367,0.326006670390352,1847.37835767189,1579.23996048178,1618.08080270727,1485.40615379601,1461.63422595294,1484.40716663127
"656","SP_1380",1657.95584637303,-0.192147692704816,0.117799001448589,-1.63114873930978,0.102858938528608,0.326451692098418,1714.04712095139,1381.83496542156,1515.58315755357,1615.67205624248,1784.15927651459,1936.43850155458
"657","SP_RS05180",168.541840196032,0.274798268600299,0.16867815089755,1.62912782205683,0.103285962561712,0.326955088776352,183.700815037141,165.335591530584,219.966856453443,163.066669249531,136.610929059551,142.570179845941
"658","SP_1524",246.462407157099,0.255318838824009,0.156855812510808,1.62772953540639,0.103582247537161,0.326955088776352,275.551222555712,230.187052001632,315.554548001275,226.79387332406,221.864365991452,208.823381068467
"659","SP_1968",165.878619859869,0.272102859096212,0.167170150652161,1.62770002918996,0.103588506921982,0.326955088776352,194.071022337625,160.347017648196,204.995290307397,134.014561509672,145.855277642529,155.988549713794
"660","SP_2068",1789.22301581393,0.199086797777322,0.122331984024296,1.6274304660814,0.103645705375789,0.326955088776352,1625.15962980439,2026.78630307319,2127.11405167283,1555.69351123116,1594.13655564228,1806.44804345975
"661","SP_0300",249.773951410628,0.25766543323643,0.158904344464109,1.62151282965474,0.104907700736835,0.32988227209419,223.700186053293,280.785444237285,327.071137344387,229.605367621466,217.75576662124,219.725806586098
"662","SP_0943",897.82864078285,-0.195012779839454,0.120314837882454,-1.62085394679232,0.105048965609245,0.32988227209419,733.321801962781,932.863316006613,821.132820163901,989.645992686807,957.303653259413,952.704260617583
"663","SP_1561",1748.32225794242,-0.203651916618067,0.125640599658674,-1.62090850546181,0.105037262467863,0.32988227209419,1905.15522691745,1373.28312448032,1554.73956132015,2006.46976358187,1848.86971659543,1801.4161547593
"664","SP_0939",80.5492626637483,0.321038826798509,0.198404338651007,1.61810386295643,0.105640216161008,0.331239352480751,60.7397856171192,92.6449435300685,138.199072117347,86.2191584537749,49.3031924425449,56.1894238216356
"665","SP_RS06445",16.8319782625711,0.248386269962741,0.153743789738827,1.61558571168753,0.106183915184722,0.331446643799987,26.6662473441011,17.1036818824742,29.9431322920918,12.1831419554247,0,15.0956661013349
"666","SP_1555",4094.5439819363,-0.158384749756601,0.0979956844554494,-1.61624208899327,0.106041982116716,0.331446643799987,3834.01378480743,4187.5514475591,3539.04790513838,4234.11041189299,4393.11987659926,4379.42046562062
"667","SP_RS10905",48.5024807382334,-0.31989176121162,0.197929898644831,-1.61618716223181,0.106053853544393,0.331446643799987,32.5920800872347,22.0922557648625,56.4312877812498,68.4130279035388,63.6832902382871,47.8029426542273
"668","SP_0539",20.8653017886107,-0.290657039352447,0.180185063054404,-1.61310285339627,0.106722164056906,0.332130860338532,22.2218727867509,7.12653411769758,12.6682482774234,36.5494258662741,16.4343974808483,30.1913322026699
"669","SP_0677",83.9034344650766,-0.313216021644476,0.194095271144794,-1.61372309483428,0.106587502212618,0.332130860338532,81.4802002180868,80.5298355299826,44.9146984381376,110.585442364624,94.4977855148776,91.4126447247505
"670","SP_0745",1695.64915064712,-0.175099367127797,0.108615774990097,-1.61209886081245,0.106940428608397,0.332313391586094,1491.82839308388,1765.95515436546,1490.24666099872,1818.09964565569,1745.12758249758,1862.63746728138
"671","SP_0753",1818.93567330026,0.182346091690794,0.113318825621413,1.60914208818219,0.107585276006341,0.333818993509989,1979.22813620662,1916.32502424888,1939.3936453801,1471.34868230898,1888.928560455,1718.38999120196
"672","SP_RS05540",125.301501219238,0.318948577752906,0.198665779958159,1.6054530267874,0.108394142733873,0.335828281505838,57.7768692455524,196.692341648453,200.388654570153,104.962453769813,104.769283940408,87.2194041410464
"673","SP_RS08375",107.169696171569,-0.317338216568307,0.197828055494718,-1.60411128631237,0.108689524544455,0.336243075930987,88.8874911470037,90.5069832947592,78.3128075331631,65.6015336061331,133.529479531892,186.179881916464
"674","SP_1541",5254.66489829314,-0.217403643039492,0.135745817815561,-1.60154947340537,0.109255271507658,0.337491803084486,5168.80761019827,5553.70803792172,3670.33702364986,6103.75411966778,5912.27449373517,5119.10810458603
"675","SP_0553",6845.28971579119,-0.175298629899791,0.10961706366397,-1.5991910751885,0.109778152791549,0.338103719100598,7214.70136476514,6289.87901227988,5675.3752282857,6768.20393862133,7509.49249890511,7614.08625189
"676","SP_2108",2107.68493717278,-0.192907907906924,0.12060909915306,-1.59944738217563,0.109721231267478,0.338103719100598,2279.96414792065,1672.59755742362,1904.84387735076,2259.50425034838,2347.03739023365,2182.16239975964
"677","SP_1518",13315.3614601196,-0.135455745900773,0.0848255542560488,-1.59687428026577,0.110293733980185,0.339189887956786,12690.1708194206,13077.1901059751,12209.8880215676,13551.4025134955,13880.9029722615,14482.6143279974
"678","SP_0446",635.5958581647,-0.200335448145831,0.125684204019265,-1.59395884080328,0.11094525394486,0.340690293087312,651.841601744694,560.14558165103,548.189652732141,639.146370276896,677.918896084992,736.333046498449
"679","SP_0357",15472.6595434496,0.17135521470993,0.10763212435293,1.59204527217218,0.111374532609934,0.341002613079238,16109.3763122086,15999.7817476428,17299.0688522889,14959.0239917299,15980.3972504399,12488.3091063877
"680","SP_1328",28.0810629966773,0.307036088112711,0.19281493168379,1.59238750563281,0.111297661872399,0.341002613079238,31.1106219014513,42.7592047061855,33.3981090950254,28.114942974057,11.2986482680832,21.8048510352616
"681","SP_1730",645.093596737583,-0.187212135818801,0.117903929599422,-1.58783627021468,0.112323367481666,0.34340271820386,635.545561701077,599.341519298366,562.009559943876,679.444455206378,724.140638999878,670.079845275924
"682","SP_0401",4327.29137548776,-0.157681774550957,0.0994584647110004,-1.58540326365521,0.112874740143615,0.343574866928372,4385.11622991885,4163.32123155893,3674.94365938711,4461.84144998285,4572.87109904604,4705.6545830328
"683","SP_0403",1903.46698865404,-0.217478706745748,0.137124378446324,-1.58599593456591,0.112740231784253,0.343574866928372,1885.89627050226,1733.17309742405,1595.04762402104,1956.80003099437,1697.87868974014,2552.00621924235
"684","SP_1624",1898.05303192173,-0.237352199182699,0.149632586467919,-1.58623335187478,0.112686384702508,0.343574866928372,2194.03957314521,1440.27254518668,1500.61159140752,1736.56631103092,2133.39022298262,2383.43794777744
"685","SP_0641",828.8648134435,0.226632493180283,0.14304633123738,1.58432929540986,0.113118802527904,0.343815104909629,1057.76114464934,794.60855412328,867.19917753635,837.825300626899,613.208456004152,802.586247720975
"686","SP_1393",613.594869422234,-0.219899815236038,0.139207351527633,-1.57965662605389,0.114185523739257,0.346551400036637,657.767434487828,545.179860003865,476.786798804846,695.37625622501,597.801208365856,708.657658646002
"687","SP_1171",128.932368159847,-0.308646617299998,0.197007140299255,-1.56667731347789,0.117190136191011,0.355152639810314,127.405403977372,101.196784471306,86.3744200733416,78.7218403273597,173.58832339146,206.307436718244
"688","SP_0593",3053.62925407835,0.160039660076582,0.102597940991681,1.55987204547856,0.118790121727834,0.359478246275219,2912.54679325016,3246.13629061125,3547.10951767856,2915.51958640971,2861.63946135271,2838.82387516771
"689","SP_0025",36.0171397736056,0.287080162908185,0.184526161482582,1.55576943996249,0.119762927512239,0.361813471988213,31.1106219014513,58.4375797651201,51.824652044005,29.9892725056608,6.16289905531811,38.5778133700782
"690","SP_0843",1168.91546942823,-0.200677003092946,0.129087815204913,-1.55457742293023,0.120046744229123,0.361813471988213,1146.64863579635,987.024975301115,1098.68262333291,1486.34331856181,1107.26753027215,1187.52573330502
"691","SP_1660",1643.75188243021,0.184839892116641,0.118958718403506,1.55381542939684,0.120228449046041,0.361813471988213,1491.82839308388,1821.5421204835,1965.88180086926,1465.72569371417,1523.26321650613,1594.27006992432
"692","SP_1663",2344.95111265698,-0.163192153433719,0.105034797325775,-1.55369608537982,0.12025692728907,0.361813471988213,2205.89123863148,2028.21160989673,2372.41740468112,2595.94640127127,2557.60310795701,2309.63691350425
"693","SP_1639",639.650848471279,0.213533145492602,0.137617652939819,1.55164065751057,0.120748229123989,0.362767406978564,589.620357941792,701.250957181442,791.189687871809,519.189280254253,637.860052225424,598.794755352953
"694","SP_0704",68.1682607257218,-0.306420167039751,0.197633908988308,-1.55044328480027,0.121035156219425,0.363105468658276,59.2583274313358,42.7592047061855,64.4929003214284,62.7900393087274,69.8461892936052,109.862903293049
"695","SP_RS03100",44.0133959642613,0.307159978520095,0.198604282222123,1.54659292883001,0.121961435909462,0.365357855487049,50.3695783166355,53.4490058827318,55.2796288469386,32.8007668030665,27.7330457489315,44.448350187264
"696","SP_0664",40616.7202683161,-0.190700736680916,0.123530593048832,-1.54375310580377,0.122648155676933,0.366360774920194,46031.8687486617,32303.1538486996,34504.8533308985,45376.5807953622,42488.0532372056,42995.8116490689
"697","SP_1584",1819.44778646782,-0.202206856026871,0.13096804471905,-1.54394040516251,0.122602770505428,0.366360774920194,1957.00626341987,1350.47821530369,1719.42678892665,1939.93106520993,2105.65717723369,1844.18720871309
"698","SP_RS07255",593.869919692127,0.214658736869324,0.139162044586993,1.54250922014255,0.12294989914117,0.366735945575811,693.322430946629,527.363524709621,717.483516075891,550.115717525716,570.068162616925,504.86616627798
"699","SP_0916",1461.38165139601,-0.163364213930711,0.105996767482878,-1.54121882968837,0.123263536225933,0.367145468415439,1371.83028003542,1327.67330612706,1416.5404892028,1682.21075461441,1528.39896571889,1441.63611267749
"700","SP_1241",4942.69859811737,-0.132103381404996,0.0858373318168905,-1.53899682817263,0.123805070586893,0.368231652802731,4694.74099074758,4862.43422850506,4555.96274413519,5190.95563777673,5249.76284528847,5102.33514225121
"701","SP_1848",518.410162831884,-0.205816492526037,0.133833948185429,-1.53784966607184,0.12408537665644,0.368538879028113,549.62098692564,421.890819767697,459.511914790177,584.790813860386,549.525165765865,545.12127588154
"702","SP_1626",24211.5322527057,-0.303743556007477,0.197858389598782,-1.53515631368177,0.124745436351552,0.369971507811868,28738.8073460121,16046.8168728196,14005.3243001588,24438.4455978162,28803.3358848717,33236.4635145558
"703","SP_0550",2147.03853653279,-0.189159623127648,0.123338277387818,-1.53366519408136,0.125112040671245,0.370004643007858,1759.97232471067,2075.9593884853,2130.56902847576,2672.79391206702,2075.86983179965,2167.06673365831
"704","SP_1251",226.70654004725,0.267896936955086,0.17465808057396,1.5338364882674,0.125069883901088,0.370004643007858,213.329978752809,272.946256707817,277.549803169004,241.78850957689,209.538567880816,145.086124196164
"705","SP_RS02840",13.7269869864842,0.247633295181548,0.161736494528077,1.53109102496691,0.125746897667854,0.371093946110702,8.88874911470037,26.368176235481,21.8815197519132,5.6229885948114,15.4072476382953,4.19324058370415
"706","SP_1316",42.0297953616952,0.302862732116613,0.198321178418087,1.52713257622007,0.126728047879303,0.371093946110702,38.5179128303683,46.3224717650343,69.0995360586733,25.3034486766513,31.8416451191436,41.0937577203007
"707","SP_1577",2956.15737541477,-0.158724129200024,0.103849114706765,-1.52841099944095,0.126410525545283,0.371093946110702,2660.69890166698,2943.2585906091,2736.34162792346,2826.48893365853,3227.30480530158,3342.85139332895
"708","SP_1683",1000.0253591454,-0.186998116304913,0.122299791548824,-1.52901418666981,0.126260927018813,0.371093946110702,822.209293109785,1000.56539012474,957.028574412625,1163.95863912596,1087.75168326365,968.638574835659
"709","SP_RS11500",13202.7256895338,-0.192265236450178,0.125882240810062,-1.52734202388626,0.126675984819663,0.371093946110702,14220.5171253348,10060.5282139537,12361.9070008967,15628.1596345125,12746.929546083,14198.3126164223
"710","SP_1967",1987.80810949518,-0.169289530090256,0.110852201459444,-1.52716434911932,0.126720148919063,0.371093946110702,2117.00374748447,1773.79434189493,1694.09029237181,2059.88815523258,2120.03727502943,2162.03484495786
"711","SP_2099",4511.4990452014,-0.130742777371492,0.085542665375345,-1.52839260733597,0.126415089201511,0.371093946110702,4225.11874585424,4435.55483485497,4227.73994785649,4760.79701027366,4748.5137221226,4671.27001024643
"712","SP_0471",86.8815439254607,0.292312432207402,0.191673700075027,1.52505237856306,0.127246033746136,0.371565557166135,100.739156633271,89.0816764712197,112.8625755625,55.2927211823121,71.9004889787113,91.4126447247505
"713","SP_0482",328.797008939028,-0.227820806030296,0.149323044135071,-1.52569087611299,0.127086867821798,0.371565557166135,354.068506402232,257.980535060652,283.30809784056,360.808434833732,376.963992216958,339.652487280036
"714","SP_1053",104.154659732023,0.299713164995516,0.196664765382513,1.52397997888729,0.127513712618667,0.371819856685232,68.1470765460362,159.634364236426,139.350731051658,69.3501926693407,103.742134097855,84.7034597908239
"715","SP_1891",17329.6354818073,-0.128679314608889,0.0844755163362301,-1.52327349023495,0.127690296604198,0.371819856685232,16872.3272778871,15994.7931737604,16690.9929349725,18636.4585327366,18460.9641202054,17322.2768512819
"716","SP_0400",26007.1847364538,-0.146163045612458,0.096100571602449,-1.52093835838052,0.128275306850045,0.37286895591402,26996.6125195308,23463.4009291075,23354.4915288973,26312.77512942,27111.6200941869,28804.2082175806
"717","SP_RS05960",98.5868035253463,0.284301593934062,0.187153013744002,1.51908637882233,0.128740754863586,0.37286895591402,118.516654862672,121.151080000859,99.042668350765,100.276629940803,86.2805867744535,66.2532012225256
"718","SP_1225",2087.17563525952,0.155648518695674,0.102467873488761,1.51899823228736,0.128762940930701,0.37286895591402,2051.81958731,2308.28440072225,2263.00980592155,2057.07666093517,1833.46246895714,2009.40088771103
"719","SP_2187",526.676231436874,0.195911449479509,0.128975463499662,1.51898232550273,0.128766944909789,0.37286895591402,543.695154182506,575.111303298195,581.587761827167,502.320314469819,527.955019072251,429.387835771305
"720","SP_0804",1289.41763916881,0.176426043194517,0.116396762754891,1.51572981085425,0.12958768642357,0.374445510298015,1185.16654862672,1489.44563059879,1451.09025723214,1212.69120694766,1231.55266122107,1166.5595303865
"721","SP_RS11505",11471.4413252803,-0.193620881371458,0.127768812390279,-1.51540018060142,0.129671091702627,0.374445510298015,12349.4354366904,8616.69240170814,10842.8688665401,13448.3143892573,10987.4218657896,12583.9149916962
"722","SP_RS02245",2140.79943768765,-0.145624075727758,0.0963181937562467,-1.51190621468972,0.130557722835984,0.376483627346978,2044.41229638109,1965.49810966099,2068.37944602295,2379.46134037103,2143.66172140815,2243.38371228172
"723","SP_0723",84.274138537323,0.281207011909358,0.186233201014366,1.50997249887611,0.131050441672599,0.377381769795782,93.3318657043539,99.7714776477661,95.5876915478314,73.0988517325483,80.1176877191354,63.7372568723031
"724","SP_0370",2997.47081822929,-0.172777331966097,0.114996680821327,-1.50245494680447,0.132979654981567,0.378746431835326,2685.8836908253,3118.57132990446,2593.53592006887,3209.78932287151,2851.36796292718,3525.67668277845
"725","SP_0655",1589.75431802643,0.174495924405841,0.115845888399668,1.50627637127552,0.131996241240257,0.378746431835326,1879.97043775913,1700.39104048264,1507.52154501339,1414.18163159507,1611.59810296569,1424.86315034267
"726","SP_0717",192.090120350218,0.268795156350113,0.178784613424018,1.50345799452338,0.132720981135436,0.378746431835326,239.99622609691,225.911131531013,185.417088424107,183.684294097173,117.095082051044,200.436899901058
"727","SP_1040",803.717232570056,0.181114403695083,0.120538132572851,1.50254861120916,0.132955483558242,0.378746431835326,899.245118770521,795.32120753505,886.777379419641,825.642158671475,697.434743093499,717.882787930151
"728","SP_RS07275",33.6837065224744,-0.252960815264421,0.168174627243169,-1.50415564708614,0.132541294860443,0.378746431835326,50.3695783166355,12.1151080000859,2.30331786862244,41.2352496952836,48.2760425999918,47.8029426542273
"729","SP_1504",2346.81617527052,0.14119556995133,0.0938756758548834,1.50406981004957,0.132563392740362,0.378746431835326,2330.33372623728,2529.91961178264,2544.01458589349,2254.81842651937,2237.13235708047,2184.67834410986
"730","SP_1564",3580.99023814424,0.153593911606933,0.102162282453482,1.50343069788863,0.132728015445556,0.378746431835326,4084.38021820482,3654.48669555532,3620.81568947448,3146.06211879698,3647.40909090577,3332.78761592806
"731","SP_RS11300",409.244972613942,-0.206292308691595,0.137053676073257,-1.505193546077,0.13227432396918,0.378746431835326,399.993710161517,397.660603767525,328.222796278698,413.289661718638,464.271728833964,452.031334923308
"732","SP_2000",1383.86334619474,0.189335388096864,0.126192959469531,1.50036411613421,0.13352010939989,0.379766212801328,1290.35007981734,1728.89717695343,1434.96703215178,1247.36630328233,1398.97808555721,1202.62139940635
"733","SP_RS11125",776.777184378018,-0.25544654259374,0.170399425362444,-1.49910448377627,0.133846528592638,0.380175269481407,561.472652411907,839.505719064775,656.445592557396,706.622233414633,701.543342463711,1195.07356635568
"734","SP_0036",1257.00248351555,-0.184032031973096,0.122911708279876,-1.49727015065194,0.134322978445782,0.381008775373458,1205.90696322768,1011.96784471306,1286.40302962563,1296.09887110403,1481.15007296145,1260.48811946147
"735","SP_2231",1413.34020881314,0.163721901051224,0.109477015051302,1.49549109440463,0.134786322386843,0.381802888720282,1528.86484772846,1429.58274401013,1545.52628984566,1247.36630328233,1264.42145618277,1464.27961182949
"736","SP_0350",2025.12594607718,-0.159982726545033,0.107265007370704,-1.49147173404033,0.135837686929538,0.384258239384915,1743.67628466706,2087.36184307362,1874.90074505867,2252.00693222197,2168.31331762942,2024.49655381236
"737","SP_0945",8710.82923914865,-0.187833747527309,0.1260601420008,-1.49003280930873,0.136215609367705,0.384804475852866,9777.62402617041,7101.59124828564,7341.82570623404,8638.78481116192,10284.8513734834,9120.29826955653
"738","SP_0904",3220.13518018,-0.185726084778395,0.124764630925221,-1.48861166342657,0.136589658505192,0.385338304888631,3460.68632199001,2904.06265296176,2600.44587367474,3116.07284629132,3342.34558766752,3897.19779849464
"739","SP_0008",409.361290641388,0.227122747449709,0.152692289264727,1.48745394114787,0.136894959361877,0.385677003236033,414.808292019351,442.55776870902,487.151729213647,335.504986157081,459.135979621199,317.008988128034
"740","SP_RS00125",546.809837325374,0.219829898393318,0.147994488106104,1.48539247107441,0.137439888913289,0.386068865503841,457.770579407069,683.434621887198,646.080662148595,524.812268849064,462.217429148858,506.543462511462
"741","SP_0197",2077.60811726638,0.145135152734475,0.0978377973212776,1.48342620856317,0.137961208422122,0.386068865503841,2219.22436230353,2170.74229225068,2178.93870371683,2040.20769515074,1821.1366708465,2035.39897933
"742","SP_RS02310",299.325388333609,0.229359717475456,0.154479440153786,1.48472649335812,0.137616290660391,0.386068865503841,272.588306184145,376.993654826202,333.981090950254,274.589276379957,243.434512685065,294.365488976031
"743","SP_0640",58.1911388522211,0.294790447514205,0.198671512109047,1.48380834466292,0.13785977269474,0.386068865503841,39.9993710161517,81.9551423535221,87.5260790076528,40.2980849294817,61.6289905531811,37.7391652533374
"744","SP_1472",998.209236733086,-0.170563043696878,0.114849303152213,-1.48510299162047,0.137516543739184,0.386068865503841,834.060958596052,941.41515694785,1022.67313366836,1095.54561122242,1058.99148767216,1036.56907229167
"745","SP_0483",1014.99889387462,-0.161847965037455,0.109438866748628,-1.47888926343879,0.139169913323879,0.388013276307169,968.873653502341,974.909867301029,915.568852777421,1088.98545786181,999.416796804087,1142.23873500101
"746","SP_1662",4598.37050388493,0.156793779443087,0.106033440316899,1.47872009975798,0.139215138041045,0.388013276307169,4340.67248434535,5181.70295697791,5081.11921818111,4667.08053369347,4068.5405263525,4251.10730375927
"747","SP_2230",2434.47200429105,-0.142895082010865,0.096614069877924,-1.47902973336512,0.139132368276791,0.388013276307169,2232.55748597558,2265.52519601606,2419.63542098788,2708.40617316749,2453.86097385916,2526.84677574012
"748","SP_RS02835",25.1926596099991,0.274211363743115,0.186197255261237,1.47269283512473,0.140833879422856,0.390954849277848,28.1477055298845,19.9542955295532,49.5213341753825,20.6176248476418,10.2714984255302,22.6434991520024
