"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC45min.a","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC45min.b","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.NDC45min.c","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN45min.a","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN45min.b","X.ExpOut.190116_NS500751_0114_AHL235BGX9.Out.Rep.Bams.T4.KAN45min.c"
"1053","SP_1728",123.55261236991,0.0880455658023375,0.122089614145343,0.721155246649588,0.470814003176981,0.89423362426777,129.983524298553,130.25280209045,94.2859325121705,126.951664689079,133.296569315913,126.545181313297
"1054","SP_0185",2835.32609591109,-0.0647696174065947,0.0905565894729967,-0.715239142546424,0.474461286070502,0.895015313264123,2876.86426670411,2799.53071159683,3049.86128636307,3097.29510132458,2891.23797693188,2297.16723254609
"1055","SP_0278",2034.49592747679,-0.061872369321463,0.0871113096820087,-0.710267926717232,0.477538005115331,0.895015313264123,1984.20632875019,2085.8539001429,2180.1216640059,2185.84725227478,2059.6089382795,1711.33748140748
"1056","SP_0376",4389.55825173095,-0.0545298858486354,0.0770080048376402,-0.708106721679174,0.478878985764899,0.895015313264123,4851.67419610742,4422.26353764035,4172.63356433963,4172.31528756992,4566.29221081327,4152.17071391514
"1057","SP_0454",691.49420021654,0.0621345672357267,0.0866174354448126,0.717344803810488,0.473161368286386,0.895015313264123,668.710420186529,650.3594771044,702.333987080454,680.330715897884,754.954020904286,692.276580125686
"1058","SP_0570",257.080198753897,-0.0818195994283565,0.115631303757361,-0.707590390920832,0.479199661812855,0.895015313264123,239.608183345525,292.164271355662,269.388378606201,209.144729648034,221.767743640634,310.407885927324
"1059","SP_0650",227.427321607765,0.0800198379386173,0.11312156444664,0.707379166209841,0.47933088030834,0.895015313264123,241.174249903338,211.660803396981,206.851790715476,205.88955875857,220.588127982971,278.399398889254
"1060","SP_0789",55.992331476298,0.0924887422411576,0.129662322412642,0.713304686513467,0.475657238110133,0.895015313264123,51.6801964078582,51.5584008274698,54.8397770734053,66.731003234003,53.0827045948326,58.0619067202188
"1061","SP_0807",3820.80397115388,0.0542990819212747,0.0763131849614241,0.711529494526046,0.47675618033815,0.895015313264123,3711.57774201891,3874.11632884304,3639.62941524021,3693.80516681877,3744.10009742219,4261.59507658017
"1062","SP_1151",1578.71180491508,-0.053276032020325,0.0746047516056498,-0.714110440336758,0.475158890594243,0.895015313264123,1566.06655781389,1592.88322556446,1672.13215006278,1526.67514715841,1539.39843325015,1575.11531564081
"1063","SP_1426",18.0322722819236,0.0808481097884505,0.113900725861487,0.709812068158097,0.477820684355579,0.895015313264123,9.39639934688331,18.9952003048573,19.2420270433001,27.6689525604403,16.5146192072812,16.3764352287797
"1064","SP_1502",857.232073091278,-0.0612990073605258,0.0861538778367226,-0.711506073779972,0.476770688365153,0.895015313264123,931.809601899262,855.688547066429,848.573392609534,765.778951746302,864.65827706694,876.883668159203
"1065","SP_1545",257.026686192843,0.076180145358623,0.105998346828257,0.718691825279626,0.472330821240192,0.895015313264123,222.381451209572,253.269337398097,268.426277254036,268.551598380744,248.898903766882,280.632549147724
"1066","SP_1597",78.5428695549998,-0.0912116002517195,0.128130691049207,-0.71186379707178,0.476549122328108,0.895015313264123,79.8693944485082,88.6442680893341,80.8165135818604,87.8896140155161,56.6215515678214,77.4158756269585
"1067","SP_1712",776.728214849771,0.0630236719775313,0.0884777514045781,0.712310959275467,0.47627223910869,0.895015313264123,700.031751342807,826.743479935218,741.780142519219,848.785809427623,778.546334057545,764.481771816215
"1068","SP_1740",55.8481904245125,-0.0920388140409972,0.129721581265057,-0.709510423349965,0.478007785490065,0.895015313264123,62.6426623125554,51.5584008274698,64.4607905950553,55.3379051208805,46.0050106488549,55.0843730422589
"1069","SP_1785",69.4650152462712,-0.0915212247023135,0.129184900067501,-0.708451410764665,0.478664975958921,0.895015313264123,92.3979269110193,64.2218676973747,66.3849932993853,69.9861741234665,53.0827045948326,70.7164248515486
"1070","SP_1811",147.319388120585,-0.0835345861647827,0.116715546708012,-0.715710875893522,0.474169893825132,0.895015313264123,156.606655781389,145.629869003906,156.822520402896,135.903384635104,155.709266811509,133.244632088707
"1071","SP_2066",1677.01801840923,-0.0558472024137286,0.0789707309139994,-0.707188622510628,0.479449268022727,0.895015313264123,1758.69274442499,1791.88056209154,1590.35353512875,1562.48202694251,1644.38422678215,1714.31501508544
"1072","SP_2067",865.836525797738,0.0625600898179703,0.088519271414121,0.706739773368609,0.47972820790957,0.895015313264123,800.260011042896,850.261346979327,882.24693993531,856.109943928916,819.832882075748,986.30803082423
"1073","SP_1879",807.298001658842,-0.0647958719854659,0.0918575546692052,-0.705395132918648,0.480564372036782,0.895739742845819,803.392144158523,782.421345890551,897.64056156995,848.785809427623,816.294035102759,695.254113803646
"1074","SP_0653",73.585050692925,-0.0907688029483561,0.128846023395524,-0.704475004787068,0.481137010657147,0.895972086884818,83.0015275641359,75.9808012194292,76.0060068210354,72.4275522905642,50.7234732795067,83.3709429828783
"1075","SP_0133",20.230152435054,0.0831341366935684,0.118657457506136,0.700622939685605,0.48353835854475,0.897102706019944,14.094599020325,20.804267000558,19.2420270433001,17.9034398920496,24.7719288109219,24.5646528431695
"1076","SP_0177",48.4191250237052,-0.091137990880133,0.129682711744986,-0.702776720611387,0.482194906987598,0.897102706019944,54.812329523486,43.4176006968167,56.7639797777353,34.1792943393674,50.7234732795067,50.618072525319
"1077","SP_0750",507.189578901762,-0.0669278817288602,0.0953953723950251,-0.701584154960021,0.482938535953364,0.897102706019944,537.160829330163,521.0112083618,505.103209886628,432.123935576288,529.647430290663,518.09085996503
"1078","SP_1523",1029.66519003936,0.0549132999234328,0.0783374061177479,0.700984403809508,0.483312748386621,0.897102706019944,1005.41473011651,1029.3589498537,989.040190025625,1048.97881912963,1039.24139440106,1065.95705670966
"1079","SP_0031",83.8311015971952,-0.0883509370000423,0.126322003570141,-0.699410510465698,0.484295521242108,0.897670736717139,98.6621931422748,85.930668045783,80.8165135818604,81.379272236589,74.3157864327656,81.8821761438984
"1080","SP_1927",58.7532949609756,-0.0905472325463862,0.129594654124472,-0.698695738324348,0.484742197827255,0.897670736717139,65.7747954281832,68.7445344366264,51.9534730169103,54.5241123985146,60.1603985408103,51.362455944809
"1081","SP_RS00945",1141.54384460849,-0.0647928295774012,0.0933915640371574,-0.693776041181003,0.487822670015238,0.901139926102957,1058.66099308219,1325.14135460076,1125.65858203306,1145.00636036881,1211.46528041985,983.33049714627
"1082","SP_0946",1797.89822613446,-0.0553418859186763,0.0798570137825072,-0.693012213922768,0.488301886567899,0.901139926102957,1852.65673789383,1867.86136331097,1786.62221097041,1818.0129417654,1868.51120173811,1593.72490112806
"1083","SP_1269",1624.10056386954,0.056737530995959,0.0818469682311702,0.693214815675375,0.48817475179641,0.901139926102957,1501.85782894352,1563.0336250854,1699.0709879234,1607.24062667263,1571.24805600704,1802.15225858525
"1084","SP_1367",710.984689697534,0.061671903421392,0.0890148086964312,0.692827455617107,0.488417839947803,0.901139926102957,740.749481845968,723.626678280278,618.631169442098,739.737584630594,713.667472886083,729.495751100185
"1085","SP_RS06655",333.612423225396,-0.0685511568327885,0.0990707451010692,-0.691941468319982,0.488974087326999,0.901334723183408,341.402509603427,350.958938965935,338.659675962082,332.027430725283,298.442761388725,340.183222706923
"1086","SP_1263",3855.21948967937,-0.0538399672872394,0.0780754949096625,-0.689588549512688,0.490452970190933,0.90322830606065,3653.6332793798,4071.30459867442,4074.4992264188,3925.73609269305,3946.99399054022,3459.14975036996
"1087","SP_1180",2995.85268401339,-0.0569823013004026,0.0827511858652077,-0.688598002610142,0.491076278373623,0.903544210439048,2977.0925264042,2973.20111438409,3235.54684733091,3220.17780240183,2966.73337902231,2602.36443453699
"1088","SP_RS04155",13.3211670404378,0.071414075730011,0.104015571538457,0.686571007338144,0.492353103805941,0.905060852584451,14.094599020325,14.4725335656056,6.73470946515503,21.972403503879,12.9757722342924,9.67698445336981
"1089","SP_0716",124.661084937413,-0.0829558303542149,0.121242869177381,-0.684212035867023,0.493841283159108,0.906962870815625,122.153191509483,116.684801872695,151.049912289906,122.882701077249,110.883871820317,124.312031054828
"1090","SP_0252",42.5225403920082,0.0884493105155423,0.129455959423995,0.683238615735352,0.49445607531006,0.907034448067483,39.1516639453471,44.322134044667,35.5977500301052,39.8758433959286,44.825394991192,51.362455944809
"1091","SP_0353",3927.86025634844,-0.0519919280384676,0.0761547193836391,-0.68271445892344,0.494787291420812,0.907034448067483,4231.51183921312,3909.3931294092,3883.04105733796,3727.17066843578,3649.73084480916,4166.31399888545
"1092","SP_0688",1033.23801381481,-0.0540145729966679,0.0792995173404733,-0.68114630212383,0.495778921631458,0.907189243607425,1021.07539569465,1047.4496168107,1093.90923741161,1029.44779379285,1022.72677519377,984.81926398525
"1093","SP_RS11510",96.4018865106298,0.0877814047694003,0.128776965919738,0.681654550116607,0.495457412844495,0.907189243607425,98.6621931422748,107.639468394191,66.3849932993853,100.91029757337,127.398491027598,77.4158756269585
"1094","SP_0097",701.208862421894,0.0633401553087361,0.0935486125746573,0.67708278685787,0.498353429565913,0.907969552558182,596.67135852709,760.712545542142,686.940365445814,766.592744468668,721.924782489723,674.411378057927
"1095","SP_0368",617.399484772079,0.0598127801091523,0.088371009658627,0.676837124982574,0.498509300349679,0.907969552558182,598.237425084904,606.037343059733,602.275446455293,661.613483283469,651.147843029946,585.085367719128
"1096","SP_0418",11183.5035193305,-0.05480785061835,0.0808820003811209,-0.677627288643852,0.498008039315111,0.907969552558182,12238.8101493155,11280.4353810417,10749.5584077396,12088.0770980229,10851.2844348414,9892.8556450219
"1097","SP_0493",2019.94058450116,0.0604915590974219,0.0893914279356335,0.676704248879199,0.498593620132244,0.907969552558182,1858.92100412508,2125.65336744832,1923.24060297784,2228.16447383781,2216.49782074868,1767.16623786922
"1098","SP_1852",52.787463210176,0.0879630559320907,0.129841246727957,0.677466199291742,0.498110208799371,0.907969552558182,61.0765957547415,50.6538674796195,37.5219527344352,47.1999778972216,63.6992455137991,56.5731398812389
"1099","SP_2096",711.207399082996,0.0598790853045211,0.0885555471203672,0.676175431711033,0.498929269130721,0.907969552558182,704.729951016249,710.058678062523,666.736237050348,765.778951746302,759.672483534938,660.268093087617
"1100","SP_0020",48.7061836805295,0.0871514167877776,0.12981618403669,0.671344774416926,0.502000917428508,0.908436300602805,36.0195308297194,43.4176006968167,56.7639797777353,52.8965269537828,49.5438576218437,53.5956062032789
"1101","SP_RS00455",67.8791178306868,0.0836164145897155,0.128881635987112,0.648784552968254,0.516477643226789,0.908436300602805,50.1141298500443,68.7445344366264,73.1197027645404,74.055137735296,66.058476829125,75.1827253684885
"1102","SP_0194",1458.07636236481,0.0556260354355799,0.0826526185568089,0.673009959113963,0.50094095504074,0.908436300602805,1395.36530301217,1373.08162203683,1511.46122425122,1629.21303017651,1390.76686038461,1448.57013432751
"1103","SP_RS01170",16.2202238839726,0.0743074789369062,0.11047385053293,0.672625047270864,0.50118586270937,0.908436300602805,10.9624659046972,12.6634668699049,19.2420270433001,24.4137816709767,18.8738505226071,11.1657512923498
"1104","SP_0250",73.5284448941728,-0.0849428947716117,0.127796959016316,-0.664670704416113,0.506261135368023,0.908436300602805,78.3033278906943,75.9808012194292,77.9302095253654,65.9172105116371,64.8788611714621,78.1602590464484
"1105","SP_0314",52.9682786426414,-0.0872015759303849,0.129849645638715,-0.6715580585642,0.50186508656713,0.908436300602805,61.0765957547415,46.1312007403677,61.5744865385603,52.8965269537828,50.7234732795067,45.4073885888891
"1106","SP_RS02290",313.249310366055,-0.0689286139074221,0.104237372063981,-0.661265844894031,0.508441841182283,0.908436300602805,294.420512869011,299.400538138465,372.333223287857,311.682612666136,303.161224019377,298.497751215484
"1107","SP_0495",117.554613966757,0.0808973761086147,0.121343435772288,0.666681107171103,0.504975849157573,0.908436300602805,100.228259700089,120.302935264096,115.452162259801,117.999944743054,134.476184973576,116.868196859928
"1108","SP_0498",163.114779097616,0.0751019774728216,0.115809986190198,0.648493104467515,0.516666069310395,0.908436300602805,170.701254801714,161.006935917362,142.391000120421,179.848191642862,149.811188523194,174.930103580147
"1109","SP_0578",41.1072964891221,0.0857197974156295,0.128807979739112,0.665485147653481,0.505740240077562,0.908436300602805,40.717730503161,43.4176006968167,31.7493446214452,51.2689415090511,31.8496227568996,47.6405388473591
"1110","SP_0776",6435.84512554654,-0.0587093888095882,0.0888791207111591,-0.660553213621262,0.508898881710505,0.908436300602805,7167.88663511416,7115.05931419083,5482.0535046362,5922.78343337895,6329.81761901937,6597.47024693974
"1111","SP_0817",16.7082538379759,0.070607402167497,0.108768822396443,0.649151113451845,0.516240706635551,0.908436300602805,25.0570649250222,11.7589335220545,8.65891216948505,11.3930981131225,24.7719288109219,18.6095854872496
"1112","SP_0873",511.160338752062,0.0627562298549807,0.0961031339095764,0.653009192333188,0.513750352389704,0.908436300602805,521.500163752024,467.64374083863,507.989513943123,500.482524255022,481.283188326482,588.062901397088
"1113","SP_0927",364.680395053247,0.0643234893060112,0.0978484871369062,0.657378475520138,0.51093758825248,0.908436300602805,333.572176814358,377.190406053595,353.091196244557,372.717066843578,356.24392861421,395.267595749182
"1114","SP_RS04715",201.207812067424,0.0735706434490397,0.111776191330428,0.658196012705005,0.510412186616981,0.908436300602805,203.588652515805,179.097602874369,201.079182602486,226.234376817717,211.151202721667,186.095854872496
"1115","SP_0963",157.076364194859,-0.0784662105498469,0.117889044650294,-0.665593743529004,0.505670806491572,0.908436300602805,191.060120053294,138.393602221103,161.633027163721,152.179239082421,159.248113784498,139.944082864117
"1116","SP_1077",94.4066040919902,0.0833662692523511,0.12709662668196,0.655928260479819,0.511870283866013,0.908436300602805,76.7372613328804,108.544001742042,83.7028176383554,88.703406737882,89.6507899823839,119.101347118398
"1117","SP_1117",1294.48492692121,-0.0521774015846213,0.0795693067381371,-0.655747847047824,0.511986377601785,0.908436300602805,1346.81723971994,1360.41815516692,1253.618061871,1280.09595228154,1328.24723052848,1197.71292195939
"1118","SP_1128",38851.1259814476,0.0561740009587045,0.0863756413964048,0.6503453988944,0.515469138067364,0.908436300602805,38522.105189106,38831.6166232154,36599.297537709,42495.4421692244,43475.9146788256,33182.3796906051
"1119","SP_1129",514.630932869697,-0.0604493444657591,0.0919756507275645,-0.657232038997065,0.511031727551631,0.908436300602805,502.707365058257,567.142409102168,510.875817999618,486.648047974802,491.899729245449,528.512227837889
"1120","SP_1142",97.9049456875601,0.0835876522139278,0.126286380948601,0.66188967952093,0.508041926438934,0.908436300602805,78.3033278906943,114.875735176994,84.6649189905204,90.3309921826138,112.06348747798,107.191212406558
"1121","SP_1178",346.560504372809,-0.0680184268500194,0.103733486991534,-0.655703657735621,0.512014814953168,0.908436300602805,353.931042065938,350.054405618085,367.522716527032,391.434299457993,300.801992704051,315.618569863754
"1122","SP_RS06000",12.6672119751353,-0.0703331336448812,0.104397007066354,-0.673708333421645,0.500496762738078,0.908436300602805,18.7927986937666,16.2816002613063,7.69681081732004,10.5793053907566,12.9757722342924,9.67698445336981
"1123","SP_1262",92.517837389833,-0.083574974473827,0.124829259896954,-0.669514299314261,0.503167462255827,0.908436300602805,92.3979269110193,98.5941349156879,99.0964392729955,96.8413339615409,82.5730960364063,85.6040932413483
"1124","SP_1279",627.225742184787,-0.0582513566922533,0.0891073269681924,-0.653721289530396,0.513291384623598,0.908436300602805,695.333551669365,626.841610060291,605.161750511788,595.696272771831,644.070149083969,596.251119011478
"1125","SP_1363",1028.76395692114,0.066425168075304,0.100945594511069,0.658029390950989,0.510519245477346,0.908436300602805,1033.60392815716,970.564282243423,998.661203547275,937.489216165505,923.639059950087,1308.62605146339
"1126","SP_RS06760",51.6594599593576,0.0848484511277014,0.129604055861609,0.654674350764935,0.512677442668595,0.908436300602805,51.6801964078582,42.5130673489663,50.9913716647453,36.620672506465,64.8788611714621,63.2725906566487
"1127","SP_RS07520",37.7367322656706,0.0841680170616438,0.127896944852616,0.658092475614926,0.510478710540212,0.908436300602805,26.6231314828361,43.4176006968167,34.6356486779402,34.9930870617333,35.3884697298884,51.362455944809
"1128","SP_1561",936.926486391457,-0.0581664964633426,0.0870182710197436,-0.668440038875803,0.503852744736626,0.908436300602805,1033.60392815716,887.347214241191,959.21504810851,861.806492985477,891.789437193187,987.79679766321
"1129","SP_RS07845",68.7372165264575,0.0844164179068892,0.129450410737468,0.652113944065343,0.514327669327944,0.908436300602805,68.906928543811,63.3173343495243,64.4607905950553,69.1723814011007,54.2623202524955,92.3035440167582
"1130","SP_RS07915",106.351200199117,0.0825118886759068,0.125955489091837,0.655087676375466,0.512411306056066,0.908436300602805,87.6997272375776,100.403201611389,116.414263611966,105.793053907566,90.8304056400469,136.966549186157
"1131","SP_1690",27.902022536462,0.0823377218557492,0.124858530881079,0.659448107187576,0.5096080586888,0.908436300602805,17.2267321359527,27.1360004355104,31.7493446214452,30.1103307275379,30.6700070992366,30.5197201990894
"1132","SP_1724",224.664439399407,0.0704527527082027,0.108632736412315,0.648540716500039,0.516635284941151,0.908436300602805,198.890452842363,215.278936788383,237.639033984756,224.606791372986,222.947359298297,248.624062109655
"1133","SP_1793",58.3787503796632,0.0857063524774427,0.129781673663774,0.660388713274593,0.509004413304535,0.908436300602805,57.9444626391138,54.2720008710209,53.8776757212403,72.4275522905642,36.5680853875513,75.1827253684885
"1134","SP_1982",356.858641884446,-0.069784475462569,0.107670332739755,-0.64813095387419,0.516900255042996,0.908436300602805,416.573704378494,376.285872705745,311.720838101462,300.289514553013,391.632398344098,344.649523223863
"1135","SP_2094",433.182372547776,-0.0639932476817081,0.0968562567323822,-0.6607032920808,0.508802612164924,0.908436300602805,488.612766037932,423.321606793963,423.324594952602,401.199812126384,457.690875173223,404.944580202552
"1136","SP_2138",127.681906138501,0.0782278090114336,0.119552289937069,0.654339695647922,0.512892976830962,0.908436300602805,128.417457740739,119.398401916246,121.224770372791,122.882701077249,129.757722342924,144.410383381057
"1137","SP_2167",11.89824998519,-0.0678058087503003,0.103474773175778,-0.655288305248225,0.512282148917442,0.908436300602805,17.2267321359527,13.5680002177552,9.62101352165005,8.1379272236589,9.43692526130357,13.3989015508197
"1138","SP_2210",407.357216820802,0.0644297462660547,0.0959022735169669,0.671827099642804,0.501693774428987,0.908436300602805,410.309438147238,404.326406489105,374.257425992187,406.082568460579,449.433565569583,399.733896266122
"1139","SP_RS00750",83.63952551896,-0.0816586366488252,0.126408726806545,-0.645988917947059,0.518286532408944,0.908868299852665,92.3979269110193,83.217068002232,86.5891216948504,74.055137735296,89.6507899823839,75.9271087879785
"1140","SP_0151",575.604907034164,0.058766864690059,0.0914924326172013,0.642313937983657,0.520669366246821,0.908868299852665,596.67135852709,537.292808623107,556.094581551373,613.599712663881,534.365892921315,615.605087918218
"1141","SP_0218",13492.9791387097,0.062704528265291,0.097204313042763,0.645079691450578,0.518875543840677,0.908868299852665,11978.8431007184,13389.8071482287,14047.6418429612,15676.9030036565,14972.8615427158,10891.8181939775
"1142","SP_0300",167.328830825076,-0.0758573018649216,0.117589405578438,-0.64510320034164,0.518860310052713,0.908868299852665,186.361920379852,175.479469482967,161.633027163721,172.524057141569,128.578106685261,179.396404097086
"1143","SP_RS01935",102.745681532638,0.0823446289738934,0.128013334500713,0.643250402741713,0.52006163299431,0.908868299852665,131.549590856366,79.5989346108306,85.6270203426854,91.9585776273456,96.7284839283616,131.011481830237
"1144","SP_0881",776.042879243878,0.0545975936079274,0.0851158233018367,0.641450572760297,0.521229984398827,0.908868299852665,762.674413655362,797.798412804007,716.765507362929,817.047893255354,805.677494183792,756.293554201825
"1145","SP_1400",1761.65082177822,0.0477846341223008,0.0744957174480122,0.641441357426323,0.521235969965503,0.908868299852665,1741.46601228904,1734.89496117697,1712.54040685371,1874.97843233101,1789.47695267469,1716.54816534391
"1146","SP_1550",1354.87468363167,0.0528099943813305,0.0819934874699966,0.644075474904698,0.519526492941212,0.908868299852665,1340.55297348869,1364.94082190617,1276.70849432296,1284.16491589337,1357.73762197005,1505.14327420875
"1147","SP_RS07850",15.9719489862202,0.0719879836476495,0.111967398029806,0.642937005899573,0.520264975980904,0.908868299852665,12.5285324625111,18.9952003048573,11.5452162259801,16.2758544473178,14.1553878919554,22.3315025846996
"1148","SP_0163",377.881120249181,0.0680677258155734,0.106327168556428,0.640172467109847,0.522060480475763,0.90951303218774,364.893507970635,366.336005879391,371.371121935692,398.758433959286,312.598149280681,453.329502469401
"1149","SP_0613",2657.67763606506,-0.0459448755234663,0.0719654789072322,-0.63842937226461,0.523194215960556,0.910694892881734,2721.82367748053,2726.26351042095,2664.0586441449,2743.29526709542,2579.81944330886,2510.80527393972
"1150","SP_2097",1093.29365571542,0.0536805118747051,0.0842976947805004,0.636796913776608,0.524257136637551,0.91175154197835,1146.36072031976,1028.45441650585,1038.10735898604,1182.44082559764,1137.14949398708,1027.24911889618
"1151","SP_1051",224.308714368009,-0.0732698445124466,0.115200860261127,-0.636018206342946,0.524764555463805,0.911841104194275,206.720785631433,243.319470571744,242.449540745581,227.048169540083,253.617366397533,172.696953321677
"1152","SP_0219",11839.7884851505,0.0552703740952845,0.0872167598026999,0.633712765990346,0.526268292132566,0.912867809423358,11905.2379725012,11662.1484538345,11168.0724959314,12730.973348692,13460.5942695919,10111.704370352
"1153","SP_0271",16015.7913918955,0.0611746931439647,0.0965191200324932,0.633809064187181,0.526205437050465,0.912867809423358,13861.2551032107,15982.1997231678,16978.2025616558,18746.5291524206,17288.4470787081,13238.1147322099
"1154","SP_0591",2361.43014378934,-0.0516774475107383,0.081874803200718,-0.631176448559513,0.527925159339407,0.91473172692842,2568.34915481477,2403.34510523837,2257.0897721791,2468.23332693574,2382.82362847915,2088.7398750889
"1155","SP_1006",62.0257854126756,-0.0816260293191318,0.129427874224652,-0.630668082962185,0.528257572301163,0.91473172692842,73.6051282172526,64.2218676973747,59.6502838342303,63.4758323445394,47.1846263065179,64.0169740761387
"1156","SP_0585",159.12934778643,0.0729975986975218,0.116128344695075,0.628594154934315,0.529614787935385,0.915496608358488,162.870922012644,141.107202264654,157.784621755061,181.475777087593,160.427729442161,151.109834156467
"1157","SP_1551",5543.26145990152,0.0426413191222469,0.0678188286873896,0.628753400015234,0.529510512304278,0.915496608358488,5525.08281596739,5273.42941796753,5565.75632227455,5553.32153742483,5797.81095741338,5544.16770836141
"1158","SP_0965",548.470203346082,0.0587911974453504,0.093985894686197,0.625532135876817,0.531621863736018,0.918172476228011,463.55570111291,555.383475580114,582.071318059828,547.682502152244,575.652440939518,566.475782231879
"1159","SP_0049",19.627839255068,-0.0713077550079903,0.116850276273718,-0.610248920943535,0.541696927544457,0.920470565071295,18.7927986937666,15.3770669134559,29.8251419171152,17.9034398920496,16.5146192072812,19.3539689067396
"1160","SP_0255",75.101909807319,0.0782032767509071,0.12811279632627,0.610425179946455,0.541580192415918,0.920470565071295,75.1711947750665,70.5536011323271,69.2712973558804,90.3309921826138,79.0342490634174,66.2501243346087
"1161","SP_0256",61.0304085851248,-0.0795253200289782,0.129274856131411,-0.615164637647239,0.538445998606917,0.920470565071295,64.2087288703693,62.412801001674,66.3849932993853,61.8482468998076,49.5438576218437,61.7838238176688
"1162","SP_0355",2788.28582378973,-0.0533371051148181,0.0864704737707465,-0.616824481108168,0.537350502611235,0.920470565071295,2665.44528139923,2849.2800457286,3027.73295526327,2595.99878434719,2476.01326543452,3115.24461056559
"1163","SP_RS01865",16.5827602359607,-0.0664514048314279,0.108793344787772,-0.610803950931533,0.541329377487226,0.920470565071295,14.094599020325,18.9952003048573,22.1283310997951,18.7172326144155,4.71846263065179,20.8427357457196
"1164","SP_RS02595",60.6794430471116,-0.0794970986885665,0.129630236807862,-0.613260460261268,0.539704133175175,0.920470565071295,57.9444626391138,57.8901342624223,76.0060068210354,61.0344541774417,47.1846263065179,64.0169740761387
"1165","SP_0748",68.6925750619753,-0.0788744955249315,0.129230710557861,-0.610338635332481,0.541637508750827,0.920470565071295,84.5675941219498,63.3173343495243,70.2333987080454,56.1516978432464,58.9807828831473,78.9046424659384
"1166","SP_0796",152.4174226554,0.0717379862607532,0.116211954046615,0.617302986162488,0.537034897561446,0.920470565071295,131.549590856366,153.770669134559,153.936216346401,150.55165363769,169.864654703464,154.831751253917
"1167","SP_0966",1208.67706200484,0.0552425285127975,0.0891467036164931,0.619681112948937,0.5354677526949,0.920470565071295,1157.32318622446,1162.3253519877,1221.86871724956,1249.17182883164,1387.22801341163,1074.14527432405
"1168","SP_1235",328.875712745232,-0.0625647958690432,0.102232617702995,-0.611984680376725,0.540547893385218,0.920470565071295,291.288379753383,364.52693918369,354.053297596722,336.096394337113,316.13699625367,311.152269346814
"1169","SP_1255",31.4698978336941,0.0778054566733192,0.126428076392317,0.61541280144042,0.538282139406325,0.920470565071295,25.0570649250222,26.2314670876601,36.5598513822702,36.620672506465,27.1311601262478,37.2191709744993
"1170","SP_1372",749.197844721489,-0.054826532390712,0.0882308921580057,-0.621398367960822,0.534337545606828,0.920470565071295,808.090343831965,739.908278541584,749.476953336539,767.406537191034,765.570561823252,664.734393604557
"1171","SP_RS07070",12.0215532742754,-0.063496715264285,0.10269726630291,-0.618290218913899,0.536384048258542,0.920470565071295,17.2267321359527,11.7589335220545,11.5452162259801,15.4620617249519,9.43692526130357,6.69945077540987
"1172","SP_1473",597.750104496607,-0.0552271691896539,0.0889929909336041,-0.620578863686667,0.534876750057299,0.920470565071295,557.519694581743,630.459743451692,641.721601894058,594.0686873271,585.089366200821,577.641533524229
"1173","SP_1671",1055.22947343243,-0.0526160738806623,0.0855992598431082,-0.61467907522916,0.538766681268349,0.920470565071295,1166.71958557134,1039.30881668005,1027.52424411223,1076.64777169007,1075.80947978861,945.366942752281
"1174","SP_1699",339.459745118615,-0.0610520759840803,0.0988921053020182,-0.61736046368541,0.536996993685155,0.920470565071295,355.497108623752,346.436272226683,341.545980018577,324.70329622399,357.423544271873,311.152269346814
"1175","SP_1737",1853.40031001751,0.0492690554391347,0.0805439946273308,0.611703649255265,0.540733847029808,0.920470565071295,1854.22280445164,1824.44376261415,1778.92540015309,1830.21983260089,1750.54963597181,2082.04042431349
"1176","SP_2040",2339.4835658122,-0.043691673123246,0.0706285475675184,-0.618612085735988,0.536171938134087,0.920470565071295,2381.98723443492,2408.77230532548,2343.67889387395,2259.08859728771,2289.63399152378,2353.74037242733
"1177","SP_2148",38.1502170592275,0.0791694720584519,0.128368592863576,0.616735529247325,0.537409182390627,0.920470565071295,36.0195308297194,34.3722672183132,37.5219527344352,48.0137706195875,28.3107757839107,44.6630051693991
"1178","SP_RS00180",41.0022131495945,-0.077418786727182,0.129259543520578,-0.598940585882982,0.549212505510882,0.921008711913629,46.9819967344166,39.7994673054153,44.2566621995902,34.1792943393674,35.3884697298884,45.4073885888891
"1179","SP_0050",182.844473866132,-0.0714499549113157,0.11954207490897,-0.59769712852754,0.550042041792014,0.921008711913629,161.30485545483,237.892270484641,165.481432572381,169.268886252105,199.355046145038,163.764352287797
"1180","SP_0075",173.944350553307,-0.0686344553871381,0.115458306200679,-0.59445229750594,0.552209638634687,0.921008711913629,159.738788897016,206.233603309879,170.291939333206,172.524057141569,179.301579964768,155.576134673407
"1181","SP_0159",224.76838537408,-0.0649969776439585,0.108623204720803,-0.598371018522438,0.549592399147524,0.921008711913629,261.533115154919,216.183470136233,219.359108293621,221.351620483522,207.612355748679,222.570642427506
