"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN150min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN150min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.KAN150min.c","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC150min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC150min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.WT4.NDC150min.c"
"219","SP_0702",2896.21524370478,-1.03917998147991,0.315132947326985,-3.29759230285004,0.000975176165751909,0.0094756843868496,183.28563868307,185.604347012584,153.530657307593,3344.34200314076,541.444909320208,12969.0839067645
"220","SP_0571",316.966553582179,0.56122686112387,0.170488804147937,3.29186930443175,0.000995238511424339,0.00958311109642983,344.32787461334,402.633768651636,397.161465617295,288.641600457682,270.722454660104,198.31215749302
"221","SP_0604",467.752687077176,0.473272583349486,0.143764898868723,3.29198981861105,0.000994812131312459,0.00958311109642983,523.16483274585,595.11235073876,519.697670980163,396.29711630406,431.395131003093,340.849020691127
"222","SP_2214",9995.62722907475,-0.467595935932741,0.142149539834937,-3.28946499915307,0.00100378040008606,0.00962182293415827,8217.60271299434,7291.59934692293,9447.54143347711,12456.8353408331,9900.07805740771,12660.1064828133
"223","SP_0746",3556.57689056293,0.491837627716266,0.14962153894723,3.28721139467581,0.00101184845864781,0.00965566600897999,3924.62598170399,4555.65378725595,4086.22204824763,2598.5545165528,2581.76779931953,3592.63721029765
"224","SP_1787",147.249223164735,-0.663985276314961,0.202822361767836,-3.27372815565081,0.00106138666683203,0.0100831733349043,97.870972112319,137.484701490803,100.191367914345,198.14855815203,140.863716245908,208.936023073003
"225","SP_RS01250",47.4087899646829,0.837653343743774,0.256413046839882,3.26681248894035,0.00108765695650973,0.0102672183890118,58.7225832673914,61.8681156708612,72.0801208016869,37.4453968161317,19.8089600970808,34.5275631349454
"226","SP_1469",15815.6382894396,-0.416778165935119,0.127607411687201,-3.26609685459925,0.00109040947176535,0.0102672183890118,11543.436292593,15074.2154848844,13782.4398984906,19102.6131632628,17266.8102179554,18124.3146794513
"227","SP_RS05180",77.5918299312426,0.685443067967362,0.210049273772003,3.26324893039799,0.00110142728139958,0.0103155256410672,102.319652662879,98.2033582077162,93.704157042193,60.0686573925445,52.8238935922154,58.4312606899076
"228","SP_1184",46.1989178233723,0.86194993738734,0.264217772652236,3.2622708485316,0.00110523489011434,0.0103155256410672,54.2739027168314,67.7603171633242,64.8721087215183,38.2255092498011,30.8139379287923,21.2477311599664
"229","SP_0742",2462.48377541677,0.36985801938979,0.113613016632645,3.25541940837365,0.00113225025648531,0.0104757762860902,2690.56199697866,2924.49600742579,2744.81100012824,2324.73505233484,2038.12189443298,2052.17670120009
"230","SP_1402",322.357766362623,-0.470197981157432,0.144394447404809,-3.25634392186311,0.00112856958971832,0.0104757762860902,260.692680262813,279.879570891991,265.975645758225,372.113630860308,341.154312783058,414.330757619344
"231","SP_1891",10247.1962822176,-0.328506615402305,0.101230860795463,-3.24512320473154,0.00117399817684755,0.0108150135079289,9298.63208678041,8883.47578347001,9002.08628692268,11913.8770869992,10811.2902218734,11573.81622726
"232","SP_1358",641.114998602283,0.604001329298351,0.186835134730408,3.23280377735103,0.00122581729577668,0.0112437034716068,780.298568568216,835.710578347665,728.009220097038,455.585661262935,677.906634433431,369.179328904416
"233","SP_RS11300",245.180752753597,-0.523795053568118,0.162578461217914,-3.22179856817591,0.00127388659638927,0.0116344664253921,214.42640253699,201.316884325818,180.921103212234,262.897890146591,279.526436925473,331.995799374475
"234","SP_2170",1069.21591061697,-0.399233289451647,0.124080573249729,-3.2175325999513,0.00129298332347048,0.0117584124459196,899.523207323222,1019.35085819609,835.408600091552,1248.96000630472,1188.53760582485,1223.5151859614
"235","SP_RS04515",37.2773248759209,0.887822067666171,0.276160374066999,3.21487856708501,0.00130499714535358,0.0118171656396273,51.6046943864954,52.0477798500896,46.1312773130797,21.8431481427435,35.2159290614769,16.8211205016401
"236","SP_RS10770",161.306760878797,-0.54767519102419,0.170438020922594,-3.21333930105257,0.0013120119469328,0.0118303450130212,129.011735966239,119.808097013414,138.393831939239,209.850244657071,189.285618705439,181.49103699138
"237","SP_1735",497.086043593741,0.477110231157598,0.149093608519318,3.20007165897913,0.00137393423235108,0.0123364221368907,523.16483274585,676.621138051165,545.64651446877,412.679477411118,444.601104401146,379.803194484399
"238","SP_0284",6175.2931059724,-0.380680372266518,0.11901436184686,-3.19860869191866,0.00138092466589358,0.0123470911303426,5531.48939656624,5176.29901112872,5318.07131274846,7876.01513032636,6376.28415569367,6773.59962937095
"239","SP_0826",181.539003571252,0.580169396839451,0.181668800760182,3.19355549445896,0.00140532323678605,0.0125126688195845,211.757194206654,254.346697757985,196.057928580589,162.263386203237,140.863716245908,123.945098433137
"240","SP_2172",142.100130419968,-0.557390938728733,0.175021347360628,-3.18470259276567,0.0014490284383955,0.0128480521537735,105.878597103327,109.005727610565,124.698608986918,173.965072708278,162.873671909331,176.179104201388
"241","SP_0008",265.562646935466,-0.489645081631651,0.153973110598452,-3.180068777779,0.00147240101202075,0.0130011176497102,234.000596959453,198.370783579587,219.844368445145,287.081375590343,347.757299482085,306.321457556182
"242","SP_1306",5847.56948845462,-0.408492332563082,0.128632807645636,-3.17564655580259,0.00149502982363427,0.0131463779532799,4746.74214744747,5276.46643650059,4967.76192565226,6460.89117565005,5929.48205572618,7704.07318975114
"243","SP_1020",1982.48580393566,-0.336738860825321,0.10630202381979,-3.16775587825293,0.00153620457057708,0.0134528531941894,1751.0006647004,1717.57673505296,1773.89177292952,2215.51931162112,2112.95574368862,2323.97059562132
"244","SP_0974",1687.97990304244,-0.401654276297224,0.126960143609657,-3.16362493675277,0.00155817456889837,0.0135338591127173,1581.95080377912,1251.1107835663,1506.47452475526,1944.04018470417,1857.64025799291,1986.66286345686
"245","SP_1695",93.0449305014317,0.636452203368343,0.201173240780907,3.16370209525773,0.00155776157107639,0.0135338591127173,120.114374865119,110.969794774719,111.724187242615,66.3095568618998,83.6378315210077,65.5138377432297
"246","SP_1145",245.608081740332,-0.52308859140376,0.165411681496962,-3.16234371520713,0.00156504717633937,0.0135382942733747,220.654555307774,169.891809699349,202.54513945274,261.337665279252,327.948339385004,291.270981317872
"247","SP_1853",30.2505848336972,0.903626191300514,0.286870085881209,3.14994917830052,0.00163298866631506,0.0140688254328682,42.7073332853755,43.2094776113951,41.8064700649784,24.1834854437517,11.0049778317115,18.5917647649706
"248","SP_0701",986.500422447989,-1.00387823968692,0.318885664992058,-3.14808205540352,0.00164345552795626,0.0141019087237537,104.099124883103,79.5447201482501,123.257006570885,1416.68417954365,180.481636440069,4014.93586710198
"249","SP_0037",830.026015627136,-0.453505973918974,0.144428987124849,-3.13999276008872,0.00168952010045756,0.0144389508986895,732.252818622168,608.86082088784,745.308449089443,932.234358234944,858.3882708735,1103.11137605492
"250","SP_2070",4744.06068946373,-0.326278321390598,0.104052178784028,-3.13571830213979,0.00171433785466531,0.0145924438189111,4105.24241205672,4306.21725740836,4182.08860891388,5065.27003181548,5189.94754543516,5615.59828115278
"251","SP_0163",639.188681216886,-0.502714723583662,0.160688105218538,-3.12851236188243,0.00175693620306844,0.0145964632899319,540.95955494809,417.364272382794,610.518623190289,770.751084465377,671.303647734404,824.234904580363
"252","SP_0314",80.791701038368,0.692320097073679,0.221189143452939,3.12999131090256,0.00174811473844037,0.0145964632899319,88.0838749010871,102.131492536025,113.886590866665,62.4089946935528,70.4318581229539,47.8073951099244
"253","SP_0489",353.693680552602,0.498945648085623,0.159276640542929,3.1325726508599,0.00173281536958226,0.0145964632899319,375.46863846726,426.202574621488,451.942357426577,332.327896743168,288.330419190842,247.890196866274
"254","SP_0963",1781.37518176136,-1.02187504510415,0.326553448967948,-3.12927347217959,0.00175239132135845,0.0145964632899319,242.897958060573,281.843638056145,276.066862670461,2179.63413967233,440.199113268462,7267.60937884017
"255","SP_1384",301.395281041814,-0.48259713557507,0.154147656180426,-3.13074585454741,0.00174362982925478,0.0145964632899319,288.274499676285,219.975522385284,237.864398645567,344.02958324821,354.360286181112,363.867396114424
"256","SP_1571",647.14150254282,-0.403469899489676,0.128937077151323,-3.12919998191177,0.00175282968801173,0.0145964632899319,532.951929957082,537.172369396208,592.498592989867,703.661415169807,710.921567928566,805.643139815392
"257","SP_1982",508.679261373436,-0.440296128984864,0.140780833681486,-3.12752892187742,0.00176282474883106,0.0145964632899319,460.883305038011,431.112742531874,394.999061993244,549.979265736934,554.650882718262,660.450310222288
"258","SP_1744",703.395432644489,-0.421162842263628,0.134873696787298,-3.1226462408591,0.00179233037304952,0.0147832520691836,621.035804858169,608.86082088784,567.270550709276,813.657268317194,706.519576795881,903.028574298571
"259","SP_2092",2408.30919452482,-0.43917135048252,0.140735540549278,-3.12054331669509,0.00180517746388209,0.0148317283518961,1796.37720631611,2297.95858206056,1995.17774379069,2671.10497288406,2504.73295449755,3184.50370759996
"260","SP_RS08500",17.1903218439948,1.02228969474619,0.328003556405281,3.11670308075272,0.0018288566814684,0.0149684885314029,32.9202360741436,25.5328731340062,18.0200302004217,8.58123677036351,11.0049778317115,7.08257705332213
"261","SP_2110",1018.61142440309,0.542950115522989,0.17455550386245,3.1104726205072,0.0018678821137341,0.0152293223679163,1166.44404035682,1381.72124998257,1111.47546276201,887.767949515788,968.438049190616,595.821794610724
"262","SP_1961",15679.4359294518,0.398605901503183,0.128271644110026,3.10751377881519,0.00188668190188453,0.0153238896458407,16689.6699534807,18196.1002423077,18838.8603727289,14368.8909157569,14524.3697422929,11458.7243501435
"263","SP_1617",42.9133351324644,0.795006888893969,0.256469571948176,3.09980978583539,0.00193644958343099,0.0156683068955937,52.4944304966074,64.8142164170927,53.3392893932483,31.2044973467764,26.4119467961077,29.2156303449538
"264","SP_2114",1761.94702838452,-0.430788406913538,0.139146806355544,-3.09592737481017,0.00196198409198491,0.0158147808626662,1372.8628179028,1466.1761380412,1634.77713978226,2113.32458281043,1714.57554618066,2269.96594558974
"265","SP_0038",279.380691753732,-0.448380060761768,0.145577797988024,-3.08000304276242,0.00206998480203506,0.0165550859039602,215.316138647102,247.472462683445,240.026802269618,314.385310768772,323.546348252319,335.537087901136
"266","SP_0219",8590.99756937022,0.377597523977921,0.12263569010144,3.07901821782538,0.00207683981377501,0.0165550859039602,8816.39511509971,10271.089234945,10156.0890209577,8135.0124583046,6721.84045960941,7445.55912730489
"267","SP_1604",789.566256403378,-0.586435700342236,0.190523371092785,-3.07802500542908,0.0020837742924222,0.0165550859039602,688.655749226681,478.250354471578,688.36515365611,884.64749978111,757.142474821754,1240.33630646304
"268","SP_2059",1518.61290375675,-0.471182572344667,0.153087839069547,-3.07785762218913,0.00208494502925815,0.0165550859039602,1183.34902644895,1538.84662311491,1055.97376974471,1653.83835937915,1930.2731116822,1749.39653217057
"269","SP_0025",81.5126402244019,-0.769143973398222,0.250408601945117,-3.07155571902757,0.00212946416159801,0.0168457239252066,40.9278610651516,61.8681156708612,69.1969159696195,107.655515846379,70.4318581229539,138.995574671447
"270","SP_1567",1412.90457004288,-0.390866527897531,0.127344679683347,-3.06935891526408,0.00214518701087007,0.0168624777666568,1229.61530417477,1121.48235073212,1298.16297563838,1518.87890835434,1512.08395407717,1797.20392728049
"271","SP_2040",2352.11566378037,-0.358564383862188,0.116832495227129,-3.06904669942312,0.00214743020430638,0.0168624777666568,2033.93674771601,1939.51632460239,2188.35246753922,2703.86969509817,2425.49711410922,2821.5216336172
"272","SP_0039",565.245592290332,-0.437336630972424,0.142777216850614,-3.06307014956036,0.00219078696960437,0.0171396862916106,478.678027240251,412.454104472408,535.555297556534,606.927473394801,673.504643300746,684.354007777251
"273","SP_2221",824.337016787943,-0.364814665722342,0.119320636041723,-3.057431453808,0.00223242693084387,0.0174014817173471,754.496221374968,685.459440289859,709.989189896616,939.255370137969,975.041035889643,881.780843138605
"274","SP_RS02290",777.956402836522,-0.414443936733644,0.135757239626973,-3.05283119981248,0.00226693416822319,0.0176059704743757,693.104429777241,590.202182828374,707.105985064549,976.700766954101,805.564377281285,895.060675113584
"275","SP_1545",411.037857684875,-0.514338598307153,0.168818156616979,-3.04670189874246,0.00231367039712074,0.0179036022002652,368.350749586364,263.184999996679,369.050218504637,547.638928435925,488.621015727993,429.381233857654
"276","SP_1950",242.906025318872,0.587212580642531,0.192931011156896,3.04364019615798,0.00233734504971317,0.0180212690789479,355.894444044796,242.562294773059,284.716477166663,189.567321381667,233.305530032285,151.39008451476
"277","SP_2135",24244.6820946742,-0.337901380631769,0.111067197398879,-3.04231481972355,0.00234766217325373,0.0180354696919998,21902.6338226269,22726.2211564297,19397.481308942,26394.3240807708,28516.098557531,26531.3336417447
"278","SP_2038",9.76893220506401,1.05231330190287,0.346108817966628,3.04041170659898,0.00236254950977986,0.018084551643207,19.5741944224638,10.8023694028488,15.8576265763711,3.12044973467764,6.60298669902693,2.6559663949958
"279","SP_1667",4601.26599554217,-0.381289604777771,0.125563659565715,-3.03662386152596,0.00239243792519494,0.0181971486557071,3962.88463443881,3599.1530783128,4368.05532058223,5143.28127518242,4789.36635236086,5744.85531237591
"280","SP_2073",1904.1357989165,0.462115579033996,0.152192855835996,3.03638154692343,0.00239436166522462,0.0181971486557071,2179.85346977438,2435.44328355136,2047.07543076791,1705.32578000133,1802.61536883435,1254.50146056968
"281","SP_0704",417.376675990517,-1.02345960379633,0.337582026846079,-3.03173605940515,0.0024315171432174,0.0184137668354684,120.114374865119,84.4548880586359,92.9833558341762,644.372870210932,125.456747281512,1436.87781969273
"282","SP_1849",103.367639071132,-0.579455844796126,0.19140902936453,-3.02731718937135,0.00246734905227852,0.018618860933506,84.5249304606391,72.67048507371,85.7753437540075,128.718551555453,125.456747281512,123.059776301472
"283","SP_RS01770",15.5692038430965,1.03239557148874,0.341286483967037,3.02501159579601,0.00248623594977353,0.0186950886965303,13.3460416516799,38.2993097010093,22.344837448523,10.1414616377023,2.20099556634231,7.08257705332213
"284","SP_0824",316.276672361382,0.497347480917557,0.164597936383807,3.02159001409258,0.0025145086575317,0.0188411071240403,356.784180154908,370.22666044309,388.511851121093,269.918902049616,305.938383721581,206.280056678007
"285","SP_1398",4847.16350708516,-0.38453228796388,0.127318010426125,-3.02025052604007,0.00252565679438269,0.0188582373980574,4381.06060619144,4563.51005591257,3606.1684437084,5850.0631400869,5165.7365942054,5516.44220240627
"286","SP_0964",1800.6233407098,-0.963022210162546,0.320929072017766,-3.00073223066945,0.00269331291652603,0.0199123634720944,258.913208042589,272.023302235374,223.44837448523,2245.94369653423,363.164268446481,7440.2471945149
"287","SP_1721",226.683375170911,0.480501776688783,0.160137787407027,3.00055211495759,0.00269490633456917,0.0199123634720944,261.582416372925,288.717873130686,247.955615557803,168.504285672592,191.486614271781,201.853446019681
"288","SP_1963",2844.93419992548,-0.329398958982728,0.109722178301728,-3.0021182962382,0.00268107967491148,0.0199123634720944,2501.04820552481,2580.78425369878,2459.37372175356,3008.89365666291,3087.99677957826,3431.50858233457
"289","SP_1174",637.89812279141,0.368838038572155,0.122975696874744,2.99927585649572,0.0027062216281974,0.0199252806469055,695.773638107577,760.093992527723,708.547587480583,528.91623002786,561.253869417289,572.803419187427
"290","SP_1404",1297.50307972778,-0.450788381061227,0.150350683735808,-2.99824629898818,0.00271538129116663,0.0199252806469055,1240.29213749611,1152.90742535859,864.240648412227,1445.54833958942,1622.13373239428,1459.89619511602
"291","SP_0954",36.2042235884173,0.873505138135343,0.291514528393128,2.99643775200583,0.00273154000008508,0.0199749729215844,48.0457499460475,36.335242536855,61.9889038894508,14.8221362397188,33.0149334951346,23.0183754232969
"292","SP_RS11125",292.298547256053,-0.596522419735241,0.199344619128325,-2.99241796615156,0.002767770410018,0.0201706007962956,204.639305325758,257.292798504216,222.727573277213,322.966547539136,266.320463527419,479.844595362574
"293","SP_0638",470.651491866107,0.421829863793799,0.141039941069641,2.99085394246948,0.00278198521007067,0.0202049983857692,558.75427715033,570.561511186831,492.307225075522,391.616441702044,446.802099967489,363.867396114424
"294","SP_1872",234.220238278212,0.46800618082885,0.156702105189995,2.98659791622718,0.00282100482594741,0.0204187015973336,257.133735822365,305.412444025997,261.650838510124,196.588333284691,182.682632006412,201.853446019681
"295","SP_0481",305.393988928121,-0.462681471066758,0.155119864375962,-2.98273514438721,0.00285685099544908,0.0205960604310484,229.551916408894,242.562294773059,289.762085622782,332.327896743168,352.159290614769,386.000449406056
"296","SP_RS07255",460.541480645038,-0.432367090320103,0.144998271184831,-2.98187755472588,0.00286486554867967,0.0205960604310484,434.191221734651,342.72972014493,392.115857161177,572.602526313347,484.219024595308,537.390533920816
"297","SP_RS03435",114.026804159755,-1.00204473391247,0.336587358630351,-2.97707180088407,0.00291015846944887,0.0208512364410343,30.2510277438077,29.4610074623149,22.344837448523,195.028108417352,30.8139379287923,376.261905957738
"298","SP_0327",30.1063778575685,0.866209398021184,0.291271733010313,2.97388761026981,0.00294052756924666,0.0209981297562312,37.3689166247036,47.1376119397038,36.7608616088603,14.8221362397188,28.61294236245,15.9357983699748
"299","SP_0099",604.455675201477,-0.540679131298381,0.181938329073298,-2.97177144613962,0.00296087007881866,0.0210726806947362,484.016443900923,582.345914171757,382.745441456958,571.042301446008,840.780306342762,765.803643890455
"300","SP_1208",1479.40477198956,-0.434857620346003,0.146795026730628,-2.96234572812863,0.00305304760916909,0.0216562843743727,1248.29976248712,1301.19449625224,1199.41321014007,1756.81320062351,1373.4212333976,1997.28672903684
"301","SP_0336",2348.6162632014,-0.309352082707971,0.10490031384139,-2.94901007804144,0.00318793580044245,0.0222423848634149,2114.01299762609,2039.68374997427,2124.20116002571,2591.53350464978,2498.12996779852,2724.13619913402
"302","SP_0553",3094.32920033711,0.383409557862868,0.129934294538033,2.95079570198183,0.00316956487419145,0.0222423848634149,3476.19898220755,3377.21348876336,3694.82699229447,2756.13722815402,2984.54998796017,2277.04852264306
"303","SP_0965",2826.95577192029,-0.984129982101835,0.333708855725595,-2.94906762351873,0.00318734224869526,0.0222423848634149,669.971290914329,612.788955216149,619.889038894508,3260.86997273813,875.996235404239,10922.2191383544
"304","SP_1013",1607.70432939099,0.398707724958261,0.135168811863559,2.94970207595462,0.00318080487439462,0.0222423848634149,1711.85227585547,1967.99529848263,1826.51026111475,1412.00350494163,1549.50087870499,1178.36375724647
"305","SP_1561",1221.23680196555,-0.34389791463483,0.116499301136064,-2.95193113848107,0.00315793347254442,0.0222423848634149,1070.35254046472,1144.06912311989,1005.51768518353,1426.04552874768,1302.98937527465,1378.44655900282
"306","SP_1621",38.1741850773328,0.811128207621511,0.275677658064716,2.94230665377714,0.00325777148894421,0.0226553520538342,48.0457499460475,60.886082088784,41.8064700649784,21.8431481427435,35.2159290614769,21.2477311599664
"307","SP_0967",691.287461625836,-0.375915985471881,0.128132803859927,-2.93379973080763,0.00334840182193011,0.0232097689806752,642.389471500857,536.19033581413,615.564231646407,755.148835791988,794.559399449573,803.872495552062
"308","SP_RS09620",198.538468971477,0.486211619731374,0.165930354235001,2.93021504096093,0.00338727506963681,0.023402991390218,232.22112473923,228.813824623979,245.072410725736,181.766197044972,134.260729546881,169.096527148066
"309","SP_0877",560.034461186404,0.420735905802328,0.14372496008246,2.92736839558653,0.00341843700282543,0.0234659159419758,618.366596527833,671.710970140779,637.188267886913,455.585661262935,561.253869417289,416.101401882675
"310","SP_1739",9213.79036079605,-0.363305719644019,0.124098115000664,-2.9275683973288,0.0034162391099188,0.0234659159419758,7839.46486619675,7349.53932826548,8875.22527431172,10050.188482963,9686.5814874725,11481.7427255668
"311","SP_0337",1795.03894322158,-0.343322952783022,0.117427876053388,-2.92369209357864,0.00345906721510544,0.0236181638645287,1602.41473431169,1704.81029848595,1422.14078341728,1972.12423231627,2013.91094320321,2054.83266759508
"312","SP_1586",6164.06173273502,-0.340152634623267,0.116357854557683,-2.92333195654309,0.00346307096750445,0.0236181638645287,5390.91109116855,5686.95647380884,5178.23587839319,7278.44900613559,7280.89333346036,6168.92461344357
"313","SP_1970",3426.38800010321,-0.419581715515115,0.143576391914256,-2.92235868251718,0.0034739122601492,0.0236181638645287,2664.75964978541,2895.03499996347,3168.64211044216,3512.06617637968,3600.82874653602,4716.99631751254
"314","SP_0577",54.3550499601239,0.717690681522843,0.246025483706832,2.91713960159532,0.0035325762605869,0.0239405168233405,63.1712638179513,62.8501492529384,81.4505365059063,40.5658465508093,46.2209068931885,31.8715967399496
"315","SP_1004",2275.15166811798,0.297101081630826,0.101940541016528,2.91445462882776,0.00356310597207737,0.0240707603447005,2541.97606658996,2462.94022384952,2537.22025221938,2013.47019130075,2013.91094320321,2081.39233154504
"316","SP_1996",664.615768868589,-0.536406355956483,0.184867130768441,-2.90157776413142,0.0037128861306213,0.0250032331834245,534.731402177306,555.831007455674,509.606454067927,629.550733971214,682.308625566116,1075.6663899733
"317","SP_0141",140.074850232015,-0.522093252679833,0.180945854206232,-2.88535625737399,0.00390970955833716,0.0261230410952913,95.201763781983,121.772164177568,122.536205362868,171.62473540727,162.873671909331,166.44056075307
"318","SP_1325",20.0451171201578,0.906846271425985,0.314347798594465,2.88485007841869,0.00391600099125842,0.0261230410952913,32.9202360741436,27.4969402981605,23.7864398645567,10.9215740713717,15.4069689643962,9.73854344831792
"319","SP_2121",1149.77417134801,-0.360105064841282,0.124741412058887,-2.88681247789055,0.00389166096992518,0.0261230410952913,996.504443325429,1038.00949625556,974.523233238808,1209.95438462125,1225.95453045267,1453.69894019437
"320","SP_0036",716.815939534697,-0.428501423385413,0.149149991524991,-2.87295640451723,0.00406650227284005,0.0268492555999959,608.579499316601,648.142164170927,565.108147085226,773.091421766385,719.725550193935,986.248854675106
"321","SP_0705",183.953554398448,-0.987008784988833,0.343867176385381,-2.87031985827768,0.00410056770206704,0.0268492555999959,67.6199443685113,50.0837126859353,59.8265002654002,238.714404702839,74.8338492556385,612.642915112364
"322","SP_1102",1094.66007304441,-0.428866836424356,0.149327949016719,-2.87197968798419,0.00407909184754339,0.0268492555999959,911.97951286479,987.925783569625,880.098274988598,1188.89134891218,1071.8848408087,1527.18067712258
"323","SP_RS08480",2093.78853222427,0.443832259350007,0.154567018369509,2.87145513986029,0.00408586770183364,0.0268492555999959,2289.29101131815,2888.16076488893,2109.06433465736,1686.60308159326,2044.724881132,1544.88711975589
"324","SP_1755",62.5741846702262,0.667167160387241,0.232379111718655,2.87102896406193,0.00409138035031085,0.0268492555999959,77.4070415797432,76.5986194020186,83.6129401299569,56.1680952241975,41.8189157605039,39.839495924937
"325","SP_2205",3007.99240237242,-0.348549934861776,0.121339839172774,-2.87251027558626,0.00407224835511514,0.0268492555999959,2630.05994149104,2386.3416044475,2890.41284414765,3466.03954279319,3127.61469977242,3547.48578158272
"326","SP_2063",3059.98879552677,0.532332918796784,0.185609025786851,2.86803358047955,0.00413031692635901,0.0269610871757423,3400.57141284803,4150.07391785809,3435.3385574084,2656.28283664434,3046.17786381776,1671.48818458402
"327","SP_0187",886.16713371136,-0.354342244600636,0.124033671585393,-2.85682299065606,0.00427904395474201,0.0278465001091468,731.363082512056,815.087873124044,777.744503450202,941.595707438977,964.036058057931,1087.17557768495
"328","SP_2226",263.78010916229,-0.75341653990825,0.263895054800344,-2.85498544289988,0.00430388015873245,0.0279227346883617,204.639305325758,177.748078355966,168.667482675947,222.332043595782,217.898561067889,591.395183952398
"329","SP_0160",47.9797194139851,0.802105358807007,0.281341607153002,2.85100155261003,0.00435817566686294,0.0281890511218369,66.7302082583993,79.5447201482501,49.735283353164,30.424384913107,15.4069689643962,46.0367508465938
"330","SP_0788",12114.7443873476,-0.323141718026426,0.11338550969081,-2.84993839960325,0.00437276971446659,0.0281977392496512,10600.3160158743,10133.6045334542,11441.2775748518,12371.8030855632,13740.815320675,14400.6497936672
"331","SP_1980",1781.29919024655,-0.410363112359744,0.144389754725897,-2.84205145398826,0.00448242566091627,0.0288175281161022,1565.04581768699,1712.66656714257,1273.65573456581,1818.44208288339,2247.2164732355,2070.76846596506
"332","SP_RS00205",737.200916067458,-0.39765740849606,0.140053105227745,-2.83933303620378,0.00452079466320728,0.0289766597689912,569.431110471674,741.435354468257,584.569779701681,829.259516990582,867.19225313887,831.317481633685
"333","SP_1943",560.854098661038,-0.476013369774405,0.16785589022542,-2.83584549303066,0.00457045510166815,0.0292069923614109,503.590638323387,354.514123129855,531.95129151645,631.891071272222,607.474776310477,735.702691413836
"334","SP_0944",1899.16883952615,-0.403240940740323,0.142825504927578,-2.82331185137272,0.0047530314472372,0.0302827871847927,1646.01180370718,1522.1520522196,1706.85726058395,2106.30357090741,1835.63030232949,2578.05804740925
"335","SP_0529",276.042365871384,0.517041776641385,0.183384257195931,2.81944472523052,0.00481068155827065,0.0304116453324939,360.343124595356,321.124981339232,300.574103743035,237.93429226917,270.722454660104,165.555238621405
"336","SP_1324",16.9336990329666,0.957205178834018,0.339529896415573,2.81920734798102,0.00481424084318875,0.0304116453324939,28.4715555235837,25.5328731340062,19.4616326164555,3.90056216834705,19.8089600970808,4.42661065832633
"337","SP_1942",1662.36915455885,-0.324003270044638,0.114932214142335,-2.8190814251902,0.00481612992342596,0.0304116453324939,1426.24698450952,1421.98462684773,1567.74262743669,1846.52613049549,1740.98749297677,1970.72706508688
"338","SP_1899",757.518997634542,0.616478484535815,0.219523873852348,2.80825257735047,0.00498111423587745,0.0311759149821977,940.451068388374,1028.18916043479,831.804594051467,471.187909936323,880.398226536924,393.083026459378
"339","SP_2151",37.2232900614493,0.803489925056068,0.285947577347167,2.80992037949864,0.0049553757343682,0.0311759149821977,57.8328471572794,44.1915111934723,45.4104761050628,26.5238227447599,35.2159290614769,14.1651541066443
"340","SP_RS11135",58.5311125195789,0.731929837170609,0.260557103369767,2.80909569420527,0.00496808769063736,0.0311759149821977,68.5096804786233,71.6884514916328,82.89213892194,25.7437103110905,61.6278758575846,40.7248180566022
"341","SP_0856",1869.35590854764,-0.318359175907201,0.113544254403357,-2.80383342671181,0.0050498987317894,0.0315137375403163,1683.38072033189,1626.24761191978,1670.09639897509,2142.1887428562,1890.65519148804,2203.56678571485
"342","SP_0563",185.586967840658,-0.471056979400111,0.168134131552802,-2.80167372947816,0.00508382601452473,0.0316326952014872,138.79883317747,145.34097014742,175.154693548099,207.509907356063,224.501547766916,222.215855047982
"343","SP_0348",2772.89677151852,-0.381078190713712,0.136074967616075,-2.8005017924303,0.00510232241181616,0.0316552247590227,2533.96844159895,2068.1627238545,2576.14351745229,3351.36301504378,3341.11126970762,2766.63166145396
"344","SP_2007",3499.46570709279,-0.350751141166147,0.125395036352845,-2.79716926098398,0.0051552518221311,0.0318906275508575,2945.02652447069,2784.06520518875,3457.68339485692,4074.52724105533,3642.64766229652,4092.84421468852
"345","SP_RS08940",189.607403155019,-0.60443288748102,0.216170006027184,-2.79609969296578,0.00517234427303153,0.0319036191681481,190.403527563966,91.3291231331761,155.693060931644,230.913280366145,222.300552200573,247.004874734609
"346","SP_2202",450.346064732781,-0.401500608758251,0.143810460361543,-2.79187346837545,0.0052403843941657,0.0322298785860827,438.639902285211,335.855485070389,380.583037832907,527.356005160521,519.434953656785,500.207004390875
"347","SP_0714",150.153563669746,0.531435326957142,0.19041985189649,2.79086094051803,0.00525680519401208,0.0322376987114055,197.521416444862,183.640279848429,156.413862139661,129.498663989122,136.461725113223,97.3854344831793
