,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC45MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC45MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC45MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF45MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF45MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF45MIN.C
471,SP_0739,258.1997995,1.047182337,0.161941316,-6.466430942,1.00E-10,4.72E-10,188.5799306,162.5866239,154.1582541,386.0826401,362.3083838,295.4829644
472,SP_0919,876.2270629,-0.746254739,0.115443486,6.464242922,1.02E-10,4.78E-10,1080.967102,1166.073162,1052.210375,675.3174315,628.7679889,654.0263176
473,SP_1576,694.0672095,-0.776359155,0.120144304,6.46188897,1.03E-10,4.84E-10,914.8371631,879.2950066,839.4398679,499.9443001,544.4210636,486.4658561
474,SP_0186,1042.985891,-0.874273385,0.135384616,6.45770112,1.06E-10,4.97E-10,1552.416928,1260.401845,1246.514008,715.8888276,807.0467174,675.6470224
475,SP_2122,358.5127659,1.038664929,0.161101255,-6.447280178,1.14E-10,5.31E-10,241.3374111,240.3248347,219.5952213,511.7230925,379.561164,558.5348718
476,SP_RS04875,45.3504036,1.944181613,0.301758689,-6.442835566,1.17E-10,5.46E-10,15.71499421,16.59047182,20.07268933,70.67275446,51.75834055,97.29317122
477,SP_0259,211.0049455,-1.105712585,0.171629484,6.442439615,1.18E-10,5.46E-10,288.4823938,286.3041423,293.8641718,145.2717731,147.6071193,104.5000728
478,SP_1121,273.2769571,0.927883414,0.144478081,-6.422312712,1.34E-10,6.22E-10,188.5799306,197.1896079,177.0411199,361.2163006,335.4707258,380.1640579
479,SP_1559,1473.511895,-0.694658977,0.108166994,6.422097455,1.34E-10,6.22E-10,1925.086791,1820.685779,1727.857098,1153.012901,1140.600468,1073.828334
480,SP_0779,574.3181712,-0.847070879,0.132145786,6.410124027,1.45E-10,6.71E-10,784.6272111,735.6689219,699.3324963,404.4052061,454.3232115,367.5519802
481,SP_0636,266.9978576,1.018192803,0.158981216,-6.404484948,1.51E-10,6.95E-10,200.927426,168.7487991,158.9756995,333.7324516,404.4818465,335.1209231
482,SP_0826,185.325139,1.256348215,0.196213906,-6.402951969,1.52E-10,7.00E-10,80.81997024,135.093842,104.7794383,270.9122254,233.8710203,286.4743375
483,SP_0746,1722.234814,-0.740684288,0.115741857,6.399450516,1.56E-10,7.15E-10,2312.349148,2088.503396,2077.523346,1404.293806,1265.20388,1185.535309
484,SP_0384,636.8087147,-0.874209374,0.136798308,6.39049846,1.65E-10,7.57E-10,927.1846586,799.1867283,755.5360265,480.3129794,406.3988221,452.2330736
485,SP_1373,807.9753637,-0.770310528,0.120658339,6.384229488,1.72E-10,7.87E-10,1096.682096,1010.596741,953.8541971,564.073281,617.2661354,605.379732
486,SP_0780,267.6464707,-1.012681169,0.158697489,6.381204736,1.76E-10,8.01E-10,317.667383,371.1525553,385.797089,167.5206032,176.361753,187.3794409
487,SP_RS07630,257.8574458,1.143356596,0.179285748,-6.377286606,1.80E-10,8.20E-10,140.3124483,144.1000981,189.4861873,302.3223385,415.9837,354.9399024
488,SP_0360,6939.38691,0.79618039,0.124932394,-6.372889905,1.85E-10,8.42E-10,4293.560919,5379.578992,5490.68344,8212.435819,8923.521306,9336.540986
489,SP_RS11485,96.57793218,1.375122618,0.216110864,-6.363042531,1.98E-10,8.96E-10,50.5124814,57.82964464,50.18172333,153.1243013,109.2676078,158.5518346
490,SP_1661,3294.796486,-0.627018389,0.098566157,6.361396332,2.00E-10,9.04E-10,4017.426021,3969.8629,4024.574211,2714.357273,2599.418881,2443.139633
491,SP_0736,266.7986074,0.9281474,0.146161797,-6.350136746,2.15E-10,9.70E-10,194.1924285,182.49519,173.4280358,335.0412063,335.4707258,380.1640579
492,SP_2041,607.0529512,-0.838702202,0.132255423,6.34153356,2.27E-10,1.02E-09,746.4622251,757.473542,838.6369603,484.2392435,408.3157977,407.1899388
493,SP_1246,277.5800982,-1.040553193,0.16412282,6.340088432,2.30E-10,1.03E-09,334.5048768,360.2502453,426.7453752,164.9030937,191.6975576,187.3794409
494,SP_0927,238.6399917,-1.143426426,0.180673198,6.328699764,2.47E-10,1.11E-09,308.6873863,357.4061644,324.7761134,157.0505655,107.3506322,176.5690885
495,SP_0381,134.8525483,-1.364500149,0.215860878,6.321201689,2.60E-10,1.16E-09,193.0699289,186.2872979,208.3545153,86.37781101,88.18087649,46.84486022
496,SP_2207,13.11728598,3.303045952,0.522616476,-6.32021014,2.61E-10,1.17E-09,1.122499587,1.896053923,1.20436136,17.01381126,26.83765806,30.62933168
497,SP_1082,458.0370061,-0.974318821,0.154450534,6.308290392,2.82E-10,1.26E-09,512.9823111,635.6520775,674.4423616,283.9997726,295.2142387,345.9312755
498,SP_1482,669.2050111,-0.820075521,0.130246297,6.296344229,3.05E-10,1.36E-09,896.8771697,860.3344673,813.7468255,503.8705642,417.9006755,522.500364
499,SP_0878,1058.166075,-0.894206163,0.142075027,6.29390104,3.10E-10,1.37E-09,1583.846917,1318.705503,1236.879117,728.9763747,831.9673999,648.6211415
500,SP_1422,129.2178235,1.120950869,0.178356142,-6.284901973,3.28E-10,1.45E-09,79.69747065,79.63426475,82.29802626,176.6818862,184.0296553,172.9656377
501,SP_2201,154.882603,1.124276555,0.179508058,-6.26309798,3.77E-10,1.67E-09,99.90246321,93.38065568,97.95472394,249.97215,191.6975576,196.3880678
502,SP_0208,6621.371322,-1.19727231,0.191683551,6.246087904,4.21E-10,1.86E-09,10132.80377,9153.674324,8523.265344,5522.944886,3496.56345,2898.976157
503,SP_2205,1834.978951,-0.704509525,0.112895006,6.24039585,4.36E-10,1.92E-09,2044.071747,2397.086172,2388.248577,1422.616372,1368.720561,1389.130278
504,SP_0724,64.61576928,1.756324253,0.281547843,-6.238102322,4.43E-10,1.95E-09,35.91998677,32.70693016,18.0654204,90.30407515,88.18087649,122.5173267
505,SP_1280,206.3993455,-1.235074374,0.198311969,6.22793661,4.73E-10,2.07E-09,259.2974045,290.0962501,321.1630293,102.0828676,164.8598995,100.896622
506,SP_0454,869.8116858,0.690468313,0.111213944,-6.208468918,5.35E-10,2.34E-09,654.417259,688.2675739,650.7565881,1132.072826,1044.751689,1048.604179
507,SP_1380,287.8361977,-0.918995503,0.148580278,6.185178247,6.20E-10,2.71E-09,364.8123657,383.0028923,384.1912738,195.0044521,180.1957041,219.8104979
508,SP_RS03100,39.90359725,2.057814227,0.335538799,-6.132865207,8.63E-10,3.76E-09,12.34749545,17.53849878,12.44506739,65.43773561,92.01482764,39.63795865
509,SP_0690,985.1871904,-0.787370068,0.128479986,6.128347996,8.88E-10,3.86E-09,1340.264506,1205.416281,1201.551183,624.2759977,764.8732548,774.741919
510,SP_RS03990,196.7576947,-1.098424413,0.179265422,6.127363539,8.93E-10,3.88E-09,300.8298892,244.1169425,266.5653143,142.6542636,109.2676078,117.1121505
511,SP_1950,378.2256979,1.367321653,0.223467397,-6.118662816,9.44E-10,4.09E-09,138.0674492,227.5264707,251.7115242,456.7553946,461.9911138,733.3022349
512,SP_0359,6728.913122,0.74281883,0.121465113,-6.115491202,9.63E-10,4.16E-09,4585.410811,5516.094874,4959.158626,8501.670611,7539.46494,9271.678872
513,SP_2020,106.7114046,-1.482238733,0.242566529,6.110648241,9.92E-10,4.28E-09,132.4549512,149.3142464,193.5007252,56.27645263,40.25648709,68.46556493
514,SP_1983,700.9277941,-1.058546357,0.173629242,6.096590322,1.08E-09,4.67E-09,1231.382047,811.5110788,813.7468255,482.9304888,438.9874069,427.0089181
515,SP_RS07865,181.6190964,1.084316596,0.177883396,-6.095659413,1.09E-09,4.69E-09,120.1074558,110.9191545,114.815783,221.1795464,302.882141,219.8104979
516,SP_1690,49.28670192,1.643863797,0.269699772,-6.095161989,1.09E-09,4.69E-09,29.18498925,20.85659315,20.87559691,74.5990186,70.92809631,79.27591729
517,SP_1979,1191.346996,-0.823779409,0.135155826,6.09503442,1.09E-09,4.69E-09,1795.999339,1408.294051,1376.183581,858.5430912,826.2164732,882.8454426
518,SP_1063,69.86232101,1.793581766,0.294408147,-6.092160773,1.11E-09,4.76E-09,16.8374938,27.49278188,41.75119381,81.14279216,115.0185346,136.9311299
519,SP_1193,84.95198456,1.386503538,0.227700058,-6.089166388,1.14E-09,4.84E-09,38.16498595,52.14148287,46.97009304,149.1980372,116.9355101,106.3017982
520,SP_1371,561.0347588,-0.838672263,0.138277968,6.065118499,1.32E-09,5.62E-09,816.0571995,694.9037626,656.3769412,416.1839985,371.8932617,410.7933896
521,SP_0889,256.9337697,1.051691378,0.173455444,-6.063178833,1.33E-09,5.67E-09,151.5374442,156.4244486,187.0774646,304.939848,318.2179456,423.4054673
522,SP_1571,314.3770942,-0.971298427,0.160227557,6.061993611,1.34E-09,5.70E-09,410.8348487,449.3647796,391.0159882,196.3132068,254.9577516,183.7759901
523,SP_0229,4768.969847,-0.884603738,0.146213772,6.050071252,1.45E-09,6.13E-09,6040.170276,5985.842233,6579.827563,3422.393573,3960.47154,2625.113898
524,SP_0061,40.93335666,1.839218607,0.304129577,-6.047483529,1.47E-09,6.22E-09,13.46999504,22.27863359,14.45233632,74.5990186,61.34321843,59.45693797
525,SP_0565,96.00136745,-1.446492383,0.239242867,6.046125435,1.48E-09,6.26E-09,113.3724582,157.846489,151.3480776,41.88015079,57.50926728,54.05176179
526,SP_0590,1315.884986,-0.638621002,0.105905828,6.03008364,1.64E-09,6.90E-09,1622.011903,1591.263254,1600.596247,1065.326336,1048.58564,967.526536
527,SP_2175,1094.930747,-0.67136744,0.11160588,6.015520348,1.79E-09,7.54E-09,1340.264506,1352.834474,1346.476,815.3541857,799.3788151,915.2764996
528,SP_1697,1967.065818,0.722318802,0.120656495,-5.98657204,2.14E-09,8.99E-09,1634.359398,1480.3441,1332.425118,2438.210029,2639.675368,2277.380897
529,SP_1208,1336.117374,0.906473962,0.151564903,-5.980764311,2.22E-09,9.30E-09,1133.724582,847.0620899,799.695943,1745.878786,1924.643478,1565.699366
530,SP_1726,1790.535653,-0.851167566,0.142354273,5.979220333,2.24E-09,9.37E-09,2791.656472,2134.00869,2005.261664,1270.800826,1336.131976,1205.354288
531,SP_0876,76.99513723,1.332015779,0.223329763,-5.964345108,2.46E-09,1.02E-08,42.65498429,46.4533211,40.14537866,120.4054335,115.0185346,97.29317122
532,SP_RS00120,106.0584303,1.184778834,0.199214946,-5.947238688,2.73E-09,1.14E-08,58.3699785,64.93984685,67.44423616,143.9630183,132.2713147,169.3621869
533,SP_1316,35.03635212,2.068440797,0.347848852,-5.946378101,2.74E-09,1.14E-08,7.857497106,12.79836398,15.25524389,64.1289809,34.50556037,75.6724665
534,SP_1854,150.1905651,1.131772943,0.190369864,-5.945126612,2.76E-09,1.15E-08,90.92246652,105.2309927,82.29802626,184.5344144,245.3728737,192.784617
535,SP_2027,1017.72885,0.661693406,0.111352565,-5.942327462,2.81E-09,1.16E-08,759.9322201,756.0515016,842.2500444,1222.376901,1284.373636,1241.388796
536,SP_1914,237.9695614,0.898738787,0.151541313,-5.930651966,3.02E-09,1.25E-08,156.0274425,167.8007721,171.8222207,341.5849799,293.2972631,297.2846898
537,SP_2067,1301.815978,0.748755317,0.126289724,-5.92886971,3.05E-09,1.26E-08,836.262192,1053.731967,1010.057727,1522.08173,1673.519678,1715.242574
538,SP_2229,1080.331638,-0.644297401,0.10873949,5.925146435,3.12E-09,1.28E-08,1386.286989,1277.46633,1295.089916,841.52928,849.2201801,832.3971316
539,SP_1071,200.2656151,0.947529635,0.159967454,-5.923265082,3.16E-09,1.30E-08,124.5974541,148.8402329,132.4797496,253.8984142,260.7086783,281.0691613
540,SP_RS01950,38.02304476,1.982876425,0.33556649,-5.909041827,3.44E-09,1.41E-08,13.46999504,11.85033702,17.26251283,68.05524504,36.42253594,81.07764268
541,SP_0430,196.7088457,1.05552466,0.178695016,-5.906850042,3.49E-09,1.43E-08,107.7599603,142.2040442,126.4579428,222.4883011,289.463312,291.8795137
542,SP_0566,142.4976335,-1.11460451,0.188701154,5.906718045,3.49E-09,1.43E-08,185.2124318,189.1313788,213.1719607,92.92158457,86.26390091,88.28454426
543,SP_RS08385,222.0897506,0.89909552,0.152367049,-5.900852741,3.62E-09,1.48E-08,167.2524384,151.6843138,146.1291783,298.3960744,295.2142387,273.8622597
544,SP_1502,866.4570427,0.792408952,0.134359931,-5.89765823,3.69E-09,1.50E-08,719.522235,629.4899023,553.203318,1167.409203,1010.246128,1118.871469
545,SP_RS04715,227.3292429,0.952425403,0.161631413,-5.8925761,3.80E-09,1.55E-08,149.292445,161.1645834,152.1509851,346.8199987,293.2972631,261.250182
546,SP_RS10565,366.4212723,0.901197294,0.153012066,-5.889713902,3.87E-09,1.57E-08,251.4399074,240.7988482,270.5798522,515.6493566,529.0852589,390.9744103
547,SP_1287,930.7721749,-0.707145913,0.120143651,5.885836708,3.96E-09,1.60E-08,1176.379567,1201.624173,1088.341216,655.6861108,772.5411571,690.0608255
548,SP_0168,69.38618683,1.592104726,0.270744338,-5.880472848,4.09E-09,1.65E-08,20.20499256,37.92107845,38.9410173,90.30407515,92.01482764,136.9311299
549,SP_1184,54.54317459,1.558929179,0.265121083,-5.880064916,4.10E-09,1.65E-08,26.93999008,30.33686276,23.68577341,99.46535813,74.76204746,72.06901572
550,SP_0373,584.0871039,-0.732105553,0.124773085,5.867495804,4.42E-09,1.78E-08,707.1747396,745.1491915,735.4633371,400.478942,465.8250649,450.4313482
551,SP_0520,433.3534715,-0.850517582,0.145216376,5.856898549,4.72E-09,1.90E-08,600.5372788,493.9220468,583.312352,303.6310932,281.7954097,336.9226485
552,SP_1991,137.4545878,-1.122967578,0.191771692,5.855752554,4.75E-09,1.91E-08,196.4374277,190.5534192,180.2527502,78.52528274,99.68272995,79.27591729
553,SP_1883,1160.063429,0.738330829,0.126206518,-5.850179873,4.91E-09,1.97E-08,959.7371466,897.3075188,748.7113121,1450.100221,1410.894024,1493.630351
554,SP_1232,680.7652305,-0.845543139,0.144606872,5.847185048,5.00E-09,2.00E-08,979.9421391,833.7897124,815.3526407,408.3314702,515.6664299,531.5089909
555,SP_RS02245,782.2587665,-0.77963649,0.133349563,5.846562001,5.02E-09,2.00E-08,1052.904612,886.4052088,1036.152223,638.6722996,542.504088,536.9141671
556,SP_0600,173.5710568,0.994333513,0.170297994,-5.838785836,5.26E-09,2.09E-08,115.6174574,116.6073162,112.808514,209.400754,218.5352157,268.4570836
557,SP_0721,50.97022164,1.520226994,0.260356709,-5.839016015,5.25E-09,2.09E-08,24.69499091,25.12271447,26.49594992,71.98150917,72.84507188,84.68109347
558,SP_2055,614.3673593,0.715655492,0.122623753,-5.83618975,5.34E-09,2.12E-08,491.6548189,446.9947122,454.0442327,710.6538088,764.8732548,817.9833284
559,SP_1663,912.3917796,-0.691156209,0.11886302,5.814728644,6.07E-09,2.41E-08,1074.232104,1229.590969,1079.509232,681.8612051,722.6997921,686.4573747
560,SP_0240,567.3702226,-0.841954152,0.144805494,5.81437991,6.09E-09,2.41E-08,789.1172094,710.072194,689.6976054,361.2163006,481.1608695,372.9571563
561,SP_0064,53.18381024,1.506600276,0.259335772,-5.809458001,6.27E-09,2.47E-08,31.42998843,23.70067403,26.8974037,85.0690563,70.92809631,81.07764268
562,SP_0591,1507.562283,-0.602869774,0.103772655,5.809524404,6.27E-09,2.47E-08,1865.594313,1827.795981,1767.199569,1211.906864,1228.781344,1144.095625
563,SP_1566,516.0821709,-0.737354735,0.127038744,5.804172101,6.47E-09,2.54E-08,681.3572491,647.0284011,611.8155708,390.0089043,398.7309198,367.5519802
564,SP_1915,126.9912508,1.098043587,0.189438596,-5.796303449,6.78E-09,2.66E-08,72.96247313,89.58854784,76.27621946,172.755622,193.6145332,156.7501092
565,SP_0781,271.9272922,0.895096959,0.154509602,-5.793147794,6.91E-09,2.71E-08,160.5174409,198.6116484,205.5443388,380.8476213,352.723506,333.3191977
566,SP_1326,23.48103733,2.182800363,0.377093675,-5.788483088,7.10E-09,2.78E-08,8.979996693,8.058229171,6.423260586,47.11516964,30.67160921,39.63795865
567,SP_1561,631.0848604,-0.753736956,0.130257129,5.786531298,7.19E-09,2.81E-08,809.322202,820.0433215,749.1127659,413.5664891,507.9985276,486.4658561
568,SP_2044,992.3267746,-0.634472576,0.10973116,5.782063887,7.38E-09,2.88E-08,1208.932055,1197.832066,1216.404974,732.9026389,805.1297419,792.7591729
569,SP_1845,623.9052386,-0.979509839,0.169496546,5.778936856,7.52E-09,2.93E-08,1025.964622,770.7459195,699.7339501,452.8291304,442.821358,351.3364516
570,SP_1638,503.8450133,-0.825575261,0.14289407,5.777533375,7.58E-09,2.95E-08,743.0947263,618.5875922,578.4949065,366.4513194,348.8895548,367.5519802
571,SP_0187,532.4647818,-0.783435484,0.135971766,5.76175117,8.32E-09,3.23E-08,754.3197222,639.9181988,631.8882602,369.0688289,383.3951152,416.1985658
572,SP_RS10025,52.4117997,1.650511647,0.286839453,-5.754130511,8.71E-09,3.37E-08,28.06248967,22.75264707,22.48141205,56.27645263,78.59599861,106.3017982
573,SP_1126,196.8945037,0.941047976,0.163569718,-5.753191893,8.76E-09,3.39E-08,125.7199537,143.1520712,131.2753882,234.2670935,256.8747272,290.0777883
574,SP_0053,50.13377883,1.735568,0.301699009,-5.752647332,8.79E-09,3.39E-08,32.55248801,21.80462011,14.85379011,94.23033928,67.09414516,70.26729033
575,SP_0737,1435.887348,0.898468299,0.156257517,-5.749920489,8.93E-09,3.44E-08,1257.199537,836.1597798,905.2782889,1918.634408,1723.361043,1974.691031
576,SP_0127,111.2189656,-1.251769894,0.217887225,5.745035745,9.19E-09,3.53E-08,140.3124483,151.6843138,181.4571116,73.29026389,57.50926728,63.06038875
577,SP_0977,1037.463537,0.71712573,0.125087096,-5.733011243,9.87E-09,3.79E-08,831.7721937,761.7396634,757.1418416,1325.768524,1420.478902,1127.880096
578,SP_0314,79.63459519,1.43934003,0.251282207,-5.727982293,1.02E-08,3.89E-08,38.16498595,45.97930762,40.14537866,106.0091317,161.0259484,86.48281886
579,SP_0854,99.50277854,-1.398786745,0.244366693,5.72413012,1.04E-08,3.98E-08,126.8424533,158.3205025,153.7568003,74.5990186,40.25648709,43.24140943
580,SP_RS02475,103.400072,-1.255785539,0.219544697,5.719953874,1.07E-08,4.07E-08,139.1899487,151.2103003,147.7349935,49.73267907,76.67902304,55.85348718
581,SP_0843,511.1164285,-0.799214742,0.139881325,5.713519971,1.11E-08,4.22E-08,593.8022813,650.8205089,702.9455804,338.9674705,419.8176511,360.3450786
582,SP_1230,120.4058001,-1.263677804,0.221719288,5.699449141,1.20E-08,4.57E-08,135.82245,179.1770957,197.9167168,77.21652802,72.84507188,59.45693797
583,SP_1189,95.76875631,1.347914867,0.236565433,-5.697852181,1.21E-08,4.61E-08,39.28748553,60.67372552,55.40062256,103.3916223,159.1089728,156.7501092
584,SP_1877,578.5570474,-0.732179921,0.128578371,5.694425253,1.24E-08,4.70E-08,712.7872375,760.3176229,695.3179585,397.8614325,429.402529,475.6555037
585,SP_1665,2306.528018,-0.634054663,0.111475738,5.68782656,1.29E-08,4.87E-08,2761.348983,2895.27434,2764.812229,1622.855843,1955.315087,1839.561626
586,SP_0069,56.81381336,1.416043168,0.249266103,-5.68084931,1.34E-08,5.07E-08,33.6749876,27.0187684,30.91194157,87.68656572,80.51297419,81.07764268
587,SP_0672,625.491546,-0.759166095,0.133846177,5.671929616,1.41E-08,5.33E-08,880.0396759,746.0972185,738.2735136,429.2715456,461.9911138,497.2762085
588,SP_1982,290.6268057,-0.925781515,0.163278133,5.669966316,1.43E-08,5.38E-08,445.6323359,367.3604475,334.8124581,191.078188,201.2824355,203.5949694
589,SP_1061,62.14249227,1.536318134,0.271544191,-5.657709436,1.53E-08,5.77E-08,24.69499091,37.44706497,28.50321885,69.36399975,93.93180322,118.9138759
590,SP_1329,9.801107018,3.199513644,0.566124808,-5.651604734,1.59E-08,5.97E-08,0,0.474013481,2.007268933,20.9400754,19.16975576,16.21552854
591,SP_0051,67.45138886,1.437385497,0.254485808,-5.648195115,1.62E-08,6.08E-08,40.40998512,34.12897061,33.72211808,129.5667165,78.59599861,88.28454426
592,SP_1273,274.1302198,-1.078786401,0.191023704,5.647395485,1.63E-08,6.09E-08,281.7473962,411.9177147,427.5482828,198.9307163,155.2750216,169.3621869
593,SP_1670,434.9594211,-0.722500201,0.127970658,5.645827053,1.64E-08,6.14E-08,547.7797983,550.8036645,528.714637,320.6449045,339.3046769,322.5088453
594,SP_1364,1001.389655,-0.727935317,0.128993949,5.643174149,1.67E-08,6.23E-08,1121.377087,1243.811373,1384.61411,727.66762,709.2809631,821.5867792
595,SP_1107,4697.297918,-0.660179594,0.117198551,5.633001347,1.77E-08,6.59E-08,6404.982641,5670.149255,5210.468697,3574.209119,3895.29437,3428.683423
596,SP_1588,1771.425911,-0.680585153,0.120937442,5.627580206,1.83E-08,6.79E-08,2405.516614,2139.222838,2014.896555,1481.510334,1320.796172,1266.612951
597,SP_0928,192.6865648,-0.926685875,0.165109144,5.612565447,1.99E-08,7.39E-08,266.032402,246.9610234,248.0984401,133.4929807,124.6034124,136.9311299
598,SP_2133,355.4797098,1.164181396,0.207431221,-5.612373049,2.00E-08,7.39E-08,271.6449,167.3267587,212.7705069,418.8015079,647.9377446,414.3968404
599,SP_0166,63.01795362,1.444452977,0.257670874,-5.605806174,2.07E-08,7.67E-08,22.44999173,36.49903801,37.33520216,87.68656572,82.42994976,111.7069744
600,SP_1412,871.2633583,-0.696763527,0.124423887,5.599917693,2.14E-08,7.92E-08,1184.237064,1068.426385,989.5835841,704.1100352,632.60194,648.6211415
601,SP_RS04250,93.8596482,1.213910799,0.21683495,-5.598317055,2.16E-08,7.98E-08,56.12497933,53.56352331,58.21079906,153.1243013,101.5997055,140.5345807
602,SP_0421,2308.004415,-0.562174198,0.100768086,5.578891313,2.42E-08,8.91E-08,2795.023971,2823.224291,2645.580454,1870.210484,1928.477429,1785.509864
603,SP_0605,11115.86932,-0.770128696,0.138125504,5.575572005,2.47E-08,9.06E-08,16719.63134,12158.44578,13251.9895,7983.403745,8998.283353,7583.462179
604,SP_1918,35.68128394,1.959790897,0.351616219,-5.573664667,2.49E-08,9.15E-08,20.20499256,14.22040442,7.627621946,41.88015079,67.09414516,63.06038875
605,SP_RS07460,503.2694021,0.78643826,0.141115389,-5.573015586,2.50E-08,9.17E-08,413.0798479,357.4061644,336.4182732,613.80596,716.9488654,581.9573019
606,SP_0669,517.025135,-0.725296282,0.130228146,5.569428,2.56E-08,9.34E-08,677.9897503,626.6458214,634.6984367,412.2577344,346.9725792,403.586488
607,SP_0816,189.6837556,-1.057788777,0.190062706,5.56547256,2.61E-08,9.54E-08,236.8474128,250.7531313,286.2365499,147.8892825,122.6864369,93.68972043
608,SP_1557,1095.079529,-0.618175015,0.111093649,5.564449637,2.63E-08,9.58E-08,1251.587039,1351.412433,1378.592303,869.0131289,826.2164732,893.6557949
609,SP_1736,1827.210616,0.692867757,0.124644056,-5.558770934,2.72E-08,9.88E-08,1571.499421,1363.736784,1250.127092,2380.624822,2325.291374,2071.984202
610,SP_RS00115,133.9364724,1.093839928,0.196796476,-5.558229239,2.73E-08,9.90E-08,76.32997189,86.74446696,89.12274063,176.6818862,149.5240949,225.2156741
611,SP_1531,697.5930199,1.218704325,0.219615229,-5.549270574,2.87E-08,1.04E-07,495.0223177,337.0235847,408.6799548,1091.50143,1247.9511,605.379732
612,SP_1812,159.8235645,1.117680727,0.202091665,-5.530563219,3.19E-08,1.16E-07,129.0874525,96.69875005,77.88203461,240.8108671,210.8673133,203.5949694
613,SP_0145,435.8454601,0.732625431,0.132542771,-5.527464269,3.25E-08,1.17E-07,332.2598776,310.4788298,336.0168194,497.3267907,544.4210636,594.5693797
614,SP_1573,8938.339149,-0.522622186,0.094558154,5.526992259,3.26E-08,1.18E-07,10193.41875,10782.85866,10665.0213,7512.252048,7485.789624,6990.694525
615,SP_0824,381.5740545,0.729833374,0.132241941,-5.518925173,3.41E-08,1.23E-07,276.1348983,276.3498592,305.5063316,498.6355454,471.5759917,461.2417006
616,SP_0925,192.7689506,-0.989831129,0.179583333,5.51182067,3.55E-08,1.28E-07,290.7273929,250.2791178,232.4417425,120.4054335,115.0185346,147.7414822
617,SP_0458,338.2405773,0.888437306,0.161353651,-5.506149372,3.67E-08,1.32E-07,235.7249132,230.8445651,239.6679106,362.5250553,425.5685778,535.1124417
618,SP_0825,279.7548869,0.803579085,0.146080187,-5.500945086,3.78E-08,1.35E-07,218.8874194,189.1313788,201.9312547,333.7324516,385.3120908,349.5347262
619,SP_RS05040,265.0513978,0.815774367,0.14837146,-5.498189239,3.84E-08,1.37E-07,211.0299223,175.8590013,189.8876411,354.672527,320.1349212,338.7243739
620,SP_RS08760,82.86464026,1.170853603,0.213039674,-5.495941587,3.89E-08,1.39E-07,49.38998181,50.24542895,50.58317712,108.6266411,128.4373636,109.905249
621,SP_1951,105.8300706,1.243431872,0.226302249,-5.49456259,3.92E-08,1.40E-07,40.40998512,70.62800861,70.25441266,134.8017354,149.5240949,169.3621869
622,SP_2173,1108.816384,-0.629487933,0.114605811,5.492635366,3.96E-08,1.41E-07,1305.467019,1387.437458,1350.490538,820.5892046,835.8013511,953.1127329
623,SP_1662,1924.515673,-0.81568341,0.14897268,5.475389258,4.37E-08,1.55E-07,1921.719292,2635.040939,2820.212851,1310.063467,1420.478902,1439.578589
624,SP_1447,380.1336003,0.780104164,0.14256719,-5.471835156,4.45E-08,1.58E-07,308.6873863,282.9860479,246.8940788,452.8291304,513.7494543,475.6555037
625,SP_0967,348.4975757,-0.86504803,0.158177544,5.468842223,4.53E-08,1.61E-07,508.4923127,415.235809,434.3729971,282.6910178,235.7879958,214.4053218
626,SP_0294,11198.99774,-0.822175495,0.150444598,5.464971878,4.63E-08,1.64E-07,17038.42123,13306.03241,12686.34111,8635.163591,8883.264819,6644.763249
627,SP_0631,19125.25447,-0.638048296,0.116751902,5.464992723,4.63E-08,1.64E-07,24472.73599,21452.90211,24024.19895,15354.31028,16242.53405,13204.84541
628,SP_1553,2243.649249,0.556442166,0.101929416,-5.459093036,4.79E-08,1.69E-07,1859.981815,1878.515424,1704.171324,2604.421877,2737.441122,2677.363934
629,SP_2022,386.5122424,0.947465809,0.174241273,-5.437665785,5.40E-08,1.90E-07,246.9499091,249.8051043,289.0467264,539.2069414,381.4781396,612.5866336
630,SP_2132,307.1984662,0.793738273,0.146115809,-5.432254569,5.56E-08,1.96E-07,249.1949082,209.5139584,215.1792296,366.4513194,377.6441884,425.2071927
631,SP_RS00415,246.7199102,-0.978944133,0.180355118,5.427869997,5.70E-08,2.00E-07,354.7098694,350.7699757,283.4263734,191.078188,170.6108263,129.7242283
632,SP_0622,661.3996029,-0.727954743,0.134347836,5.41843297,6.01E-08,2.11E-07,860.9571829,850.8541977,771.5941779,561.4557716,437.0704313,486.4658561
633,SP_0921,1183.35881,-0.663465309,0.122856173,5.400341675,6.65E-08,2.33E-07,1629.8694,1359.470662,1372.570497,931.8333551,946.9859345,859.4230124
634,SP_0918,561.0318267,-0.822301679,0.152416242,5.395105309,6.85E-08,2.39E-07,809.322202,744.2011646,606.5966716,451.5203757,383.3951152,371.155431
