,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC30MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC30MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC30MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF30MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF30MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF30MIN.C
322,SP_0826,151.7762004,1.218496951,0.206076435,-5.912839823,3.36E-09,2.31E-08,109.3584915,73.07325594,87.09597885,239.2519121,191.8677801,210.0097841
323,SP_1755,125.9865147,1.427714307,0.242105354,-5.897078619,3.70E-09,2.53E-08,55.33018917,50.19173135,87.52083728,162.6534739,159.6661946,240.5566618
324,SP_RS04535,345.6145144,-0.931607686,0.15817659,5.889668526,3.87E-09,2.64E-08,436.1320794,453.9399233,481.7894635,257.219447,230.7780292,213.8281439
325,SP_1545,156.0746952,-1.289151528,0.219125685,5.883160299,4.03E-09,2.74E-08,173.1509449,236.1963828,257.8890691,78.48975773,95.26302368,95.45899279
326,SP_1276,594.0235112,-0.840371131,0.143010497,5.876289857,4.20E-09,2.85E-08,761.6037804,802.329588,741.3779663,454.862331,437.4048693,366.5625323
327,SP_2241,158.6951725,1.136193238,0.19409374,-5.853837627,4.80E-09,3.25E-08,104.8018877,102.5978038,83.69711138,211.8277799,197.234711,252.011741
328,SP_2116,235.0364502,1.115015401,0.191062509,-5.835867054,5.35E-09,3.61E-08,158.1792467,116.621964,158.0473372,309.2307323,271.030011,397.10941
329,SP_RS07885,67.87790714,1.568404392,0.269025361,-5.829949951,5.54E-09,3.73E-08,26.03773608,28.04832046,40.78640961,92.67465371,89.89609277,129.8242302
330,SP_RS10045,593.0358308,0.878416859,0.150980609,-5.81807735,5.95E-09,3.99E-08,371.0377392,459.1067191,415.5115479,687.494625,861.3924113,763.6719423
331,SP_1665,1813.489602,-0.706237005,0.121559585,5.809801046,6.25E-09,4.18E-08,2125.981151,2288.890572,2337.146242,1353.239076,1332.340599,1443.339971
332,SP_2097,964.516229,0.810235181,0.140066617,-5.784641593,7.27E-09,4.84E-08,715.3867989,773.5431538,605.848126,1304.06477,1174.016137,1214.238388
333,SP_1227,321.0571448,-0.960171095,0.166237859,5.775887041,7.65E-09,5.09E-08,376.2452864,433.2727398,462.2459755,200.4798631,217.3607019,236.7383021
334,SP_0851,458.1606008,-0.934333543,0.161890611,5.771388095,7.86E-09,5.21E-08,675.0283079,618.5392776,524.7001653,348.0027813,292.4977347,290.1953381
335,SP_1647,1924.908403,-0.782512644,0.135956104,5.755627149,8.63E-09,5.70E-08,2660.405684,2552.397162,2119.618724,1461.044285,1469.197337,1286.787223
336,SP_1247,1187.993298,-0.794085879,0.138220312,5.745073695,9.19E-09,6.05E-08,1545.99058,1542.657625,1461.937869,936.2031344,927.137315,714.0332661
337,SP_1602,738.3738955,0.813362649,0.141654514,-5.741875969,9.36E-09,6.15E-08,489.5094383,588.276616,518.7521472,853.9307377,1002.274348,977.5000862
338,SP_1076,997.4687346,-0.746726679,0.130251774,5.732948245,9.87E-09,6.46E-08,1275.198125,1207.554007,1285.621619,778.2779592,766.1293876,672.0313093
339,SP_0589,469.9835795,-0.957034697,0.167060484,5.728671892,1.01E-08,6.61E-08,690.6509496,614.8487091,580.7814785,361.2420175,339.4583802,232.9199424
340,SP_0671,175.0850053,-1.106481806,0.193234744,5.726101757,1.03E-08,6.69E-08,253.8679268,253.9111116,213.2789336,111.5878483,103.31342,114.5507914
341,SP_0927,179.2612526,-1.070597917,0.187502475,5.709780204,1.13E-08,7.34E-08,247.3584928,247.2680883,239.195298,123.8814249,103.31342,114.5507914
342,SP_2057,1382.222014,-0.766907038,0.134326831,5.709261754,1.13E-08,7.34E-08,1648.839637,1971.501683,1611.912896,982.5404613,1017.033408,1061.504
343,SP_1116,432.8474395,1.075888655,0.188554994,-5.705967438,1.16E-08,7.46E-08,248.6603796,241.3631787,324.5918431,466.2102477,548.7686857,767.4903021
344,SP_0473,155.8364145,1.094310663,0.191852996,-5.703901872,1.17E-08,7.53E-08,113.264152,85.62118878,95.59314752,211.8277799,218.7024346,210.0097841
345,SP_0111,139.1091525,1.087639944,0.19159567,-5.676745937,1.37E-08,8.81E-08,91.13207629,87.83552987,85.82140355,201.4255229,185.1591164,183.2812662
346,SP_1813,42.90216242,1.708839547,0.301057526,-5.676122995,1.38E-08,8.81E-08,14.97169825,21.4052972,19.96834637,65.25052149,67.08663639,68.73047481
347,SP_0770,1779.714766,-0.708617508,0.124885715,5.674127816,1.39E-08,8.89E-08,2365.528323,2168.57804,2110.271839,1436.457132,1306.847677,1290.605583
348,SP_0780,203.1739466,-1.030115197,0.181828077,5.665325245,1.47E-08,9.33E-08,257.1226438,293.0311375,275.3082648,142.7946195,124.7811437,126.0058705
349,SP_1760,50.25930249,1.580930986,0.279236513,-5.661619848,1.50E-08,9.51E-08,24.08490588,22.88152459,24.2169307,76.59843827,69.77010185,84.00391366
350,SP_0053,75.213616,1.451215024,0.256629639,-5.654900296,1.56E-08,9.86E-08,47.51886835,41.334367,31.01466564,117.2618067,130.1480746,84.00391366
351,SP_1766,169.5926771,1.08558383,0.192537256,-5.638305297,1.72E-08,1.08E-07,124.3301898,90.04987096,104.0903162,219.3930578,220.0441674,259.6484604
352,SP_2146,73.67511758,1.38870952,0.247822772,-5.60363968,2.10E-08,1.32E-07,41.00943433,46.50116287,33.13895781,117.2618067,108.680351,95.45899279
353,SP_1025,1030.822023,0.76947191,0.137336303,-5.602829659,2.11E-08,1.32E-07,759.0000068,714.4940581,793.2106952,1240.705568,1180.724801,1496.797007
354,SP_0209,4878.992735,-0.753613131,0.134660074,5.596411094,2.19E-08,1.37E-07,6025.783073,5751.381922,6660.505661,3909.357331,3872.240653,3054.687769
355,SP_1734,1025.474378,0.790142145,0.141210868,-5.595476869,2.20E-08,1.37E-07,824.7452904,786.0910866,638.137367,1360.804354,1313.556341,1229.511827
356,SP_0824,236.534277,0.97490669,0.174447129,-5.588551059,2.29E-08,1.42E-07,137.3490578,174.1948323,160.1716294,323.4156282,280.4221401,343.6523741
357,SP_RS00370,44.36182556,1.654343718,0.296262155,-5.584053482,2.35E-08,1.46E-07,21.48113227,16.97661502,21.24292167,61.46788256,72.4535673,72.54883452
358,SP_1469,9820.576524,-0.696655034,0.124959105,5.575064219,2.47E-08,1.53E-07,13519.44352,12271.87832,10719.60313,7551.092958,7289.633911,7571.807308
359,SP_RS03180,148.8274417,1.090276441,0.195739857,-5.57002777,2.55E-08,1.57E-07,80.71698185,102.5978038,100.6914487,217.5017383,211.993771,179.4629064
360,SP_1238,582.0783427,-0.87559838,0.157258227,5.567901892,2.58E-08,1.58E-07,854.6886869,734.4231279,676.7994844,439.7317752,351.5339747,435.2930071
361,SP_2058,2311.843656,0.694915454,0.12499653,-5.559477956,2.71E-08,1.66E-07,1887.084923,1819.450262,1577.074505,2965.588919,2823.005659,2798.857669
362,SP_0929,381.862063,-0.963938333,0.173472852,5.556709997,2.75E-08,1.68E-07,597.5660431,477.5595616,457.1476743,262.8934054,289.8142692,206.1914244
363,SP_1280,147.929751,-1.176579374,0.211759046,5.556217781,2.76E-08,1.68E-07,177.0566054,232.5058144,206.4811986,75.65277854,96.60475641,99.2773525
364,SP_0042,330.6781308,0.954443127,0.171833989,-5.554449002,2.78E-08,1.69E-07,255.1698136,225.1246774,196.7094547,491.7430605,460.2143257,355.1074532
365,SP_1607,1441.328804,-0.696065799,0.125550205,5.544123167,2.95E-08,1.79E-07,1871.462281,1823.14083,1660.346758,1048.736642,1121.68856,1122.597755
366,SP_RS08760,75.82038325,1.360527895,0.24544268,-5.54315938,2.97E-08,1.80E-07,34.50000031,43.54870809,42.91070177,98.3486121,101.9716873,133.6425899
367,SP_0001,692.3853646,0.753994223,0.136124952,-5.538986155,3.04E-08,1.83E-07,552.6509483,473.8689931,514.0787044,844.4741404,917.7451859,851.4942157
368,SP_2201,145.3136855,1.080299061,0.195481607,-5.526346334,3.27E-08,1.97E-07,95.0377367,85.62118878,92.61913848,204.2625021,169.0583237,225.283223
369,SP_1278,101.4706519,-1.40071421,0.253909712,5.516583814,3.46E-08,2.07E-07,116.518869,156.4801036,177.1659667,48.22864632,68.42836912,42.00195683
370,SP_0769,320.584443,-0.881587412,0.160191415,5.503337448,3.73E-08,2.23E-07,395.122645,409.6531015,448.6505057,236.4149329,216.0189692,217.6465036
371,SP_1998,1057.888458,0.816582454,0.149073892,-5.477702652,4.31E-08,2.57E-07,890.490574,772.0669264,624.5418971,1338.10852,1355.150055,1366.972777
372,SP_1090,495.2938278,0.818095387,0.14942513,-5.474951821,4.38E-08,2.60E-07,399.6792489,321.8175716,350.0833491,613.7331659,686.9671567,599.4824747
373,SP_0065,219.6055697,0.95161026,0.174028048,-5.468143052,4.55E-08,2.70E-07,146.4622655,164.5993543,138.0789909,320.5786491,284.4473383,263.4668201
374,SP_1191,116.9019123,1.222672444,0.223660511,-5.466644236,4.59E-08,2.71E-07,68.34905722,53.14418614,80.72310235,139.0119806,173.0835219,187.0996259
375,SP_1083,1445.10143,-0.665823189,0.121853404,5.464132872,4.65E-08,2.75E-07,1823.943413,1719.804913,1788.654005,1111.150185,1157.915344,1069.140719
376,SP_0758,1173.160591,-0.750099101,0.138518056,5.415172029,6.12E-08,3.60E-07,1561.613222,1598.016153,1269.476999,888.9201478,869.4428077,851.4942157
377,SP_0847,1379.257619,-0.699113138,0.129138956,5.413650223,6.18E-08,3.62E-07,1680.084921,1865.951424,1581.747948,1040.225705,1011.666477,1095.869237
378,SP_1848,400.4434267,0.929703993,0.171795675,-5.4116845,6.24E-08,3.66E-07,318.3113236,283.4356594,224.3252528,599.5482699,511.2001693,465.8398848
379,SP_1810,150.6573452,1.057172194,0.195670615,-5.402815318,6.56E-08,3.83E-07,96.99056691,84.88307508,104.5151746,178.7296893,217.3607019,221.4648633
380,SP_1151,722.0253924,-0.786585437,0.145696703,5.398786794,6.71E-08,3.91E-07,1041.509443,876.1409576,836.9711138,559.8305612,509.8584366,507.8418417
381,SP_1020,1135.062182,-0.826193339,0.153070942,5.397453799,6.76E-08,3.93E-07,1652.094354,1521.990442,1187.054463,788.6802162,759.420724,901.132892
382,SP_1857,62.43491706,1.388026332,0.257849483,-5.383087504,7.32E-08,4.24E-07,35.15094371,36.16757112,28.89037347,91.72899398,87.21262731,95.45899279
383,SP_RS04240,430.1860708,1.120022589,0.208245672,-5.378371497,7.52E-08,4.34E-07,247.3584928,222.1722226,323.7421263,641.1572981,394.469422,752.2168632
384,SP_0894,1847.835304,-0.747404859,0.139002271,5.376925528,7.58E-08,4.37E-07,2715.08493,2177.435404,2078.407456,1391.065465,1411.50283,1313.515741
385,SP_0168,59.64567125,1.617000027,0.300848141,-5.374804786,7.67E-08,4.41E-07,20.83018887,21.4052972,36.96268371,65.25052149,91.23782549,122.1875108
386,SP_1630,119.266599,-1.230183907,0.228962849,5.372853768,7.75E-08,4.44E-07,165.3396241,161.6468995,190.3365782,82.27239666,77.82049822,38.18359712
387,SP_0807,1905.695353,-0.743721128,0.138618987,5.36521831,8.09E-08,4.62E-07,2202.141529,2286.676231,2675.758414,1249.216506,1462.488673,1557.890762
388,SP_1411,476.1163813,-0.763073104,0.142289205,5.362832008,8.19E-08,4.67E-07,619.0471754,594.9196393,590.9780809,353.6767397,358.2426383,339.8340143
389,SP_1889,5003.07219,0.65800605,0.12275452,-5.360340689,8.31E-08,4.73E-07,4284.509472,3623.400136,3698.392663,5851.74242,6103.542179,6456.846272
390,SP_0332,119.6639032,1.132788259,0.211413581,-5.358162193,8.41E-08,4.77E-07,81.36792526,68.64457376,72.65079211,193.860245,144.9071346,156.5527482
391,SP_1105,3425.143158,-0.909165089,0.170067009,5.345922721,9.00E-08,5.08E-07,3282.056633,5506.328175,4689.16253,2411.432316,2569.418174,2092.461122
392,SP_1644,319.4833653,0.908454949,0.169935883,-5.345868871,9.00E-08,5.08E-07,199.8396244,209.6242898,251.941051,476.6125048,370.3182329,408.5644892
393,SP_1416,435.7287906,-0.856708144,0.160554074,5.335947717,9.50E-08,5.35E-07,647.688685,515.2033601,530.2233249,333.8178853,285.789071,301.6504172
394,SP_0159,176.9846051,1.003113688,0.188344574,-5.325949483,1.00E-07,5.64E-07,113.9150954,133.598579,104.0903162,223.1756967,265.6630801,221.4648633
395,SP_2042,83.77760768,-1.415688593,0.26603554,5.32142657,1.03E-07,5.77E-07,98.94339711,145.4083982,133.4055481,53.90260471,44.27718002,26.72851798
396,SP_0690,767.9119063,-0.715552165,0.134660465,5.313750877,1.07E-07,6.00E-07,959.4905746,982.4293299,938.9371378,603.3309088,607.8049257,515.4785611
397,SP_1190,176.0418474,1.109461838,0.209046415,-5.307251216,1.11E-07,6.20E-07,116.518869,84.88307508,121.9343704,189.1319463,253.5874856,290.1953381
398,SP_1749,852.8083037,-0.731717181,0.13788097,5.306875784,1.12E-07,6.20E-07,1156.726425,1068.788632,983.9721318,640.2116384,682.9419585,584.2090359
399,SP_0889,178.3355675,1.008218781,0.190282383,-5.298539806,1.17E-07,6.47E-07,105.4528311,107.7645997,133.8304065,209.9364604,249.5622874,263.4668201
400,SP_1221,1168.96406,0.708679059,0.133872122,-5.293701548,1.20E-07,6.63E-07,900.254725,839.9733865,903.2490294,1283.260256,1471.880802,1615.166158
401,SP_1687,60.76500155,1.459841031,0.27606363,-5.288059972,1.24E-07,6.81E-07,28.64150969,25.09586568,35.68810841,70.92447988,85.87089458,118.3691511
402,SP_1907,53.15150659,-1.789177666,0.338342741,5.28806281,1.24E-07,6.81E-07,50.12264196,99.64534901,104.9400331,23.64149329,21.46772365,19.09179856
403,SP_0102,342.3700482,-0.89405403,0.169120043,5.286505457,1.25E-07,6.85E-07,387.9622676,439.915763,505.1566773,226.0126759,224.0693656,271.1035395
404,SP_0176,133.7845422,1.205411829,0.228047545,-5.285791734,1.25E-07,6.86E-07,71.60377423,69.38268746,92.61913848,135.2293416,220.0441674,213.8281439
405,SP_1366,312.3890206,-0.935926058,0.177640933,5.268639634,1.37E-07,7.51E-07,356.0660409,391.9383728,489.8617737,203.3168423,230.7780292,202.3730647
406,SP_1943,193.8782516,-1.16349354,0.221029771,5.263967539,1.41E-07,7.68E-07,193.3301904,338.7941866,282.5308582,115.3704873,130.1480746,103.0957122
407,SP_0981,1902.080966,-0.680758383,0.129467859,5.258126503,1.46E-07,7.91E-07,2160.481151,2353.844578,2535.979989,1440.239771,1577.877688,1344.062619
408,SP_0261,348.7746656,-0.954243357,0.181631631,5.253728946,1.49E-07,8.08E-07,430.2735888,515.9414738,458.4222496,275.1869819,256.270951,156.5527482
409,SP_0872,642.989451,-0.819286847,0.156655533,5.229862163,1.70E-07,9.18E-07,842.9717057,783.8767456,831.8728126,480.3951437,368.9765002,549.8437985
410,SP_1588,2111.008353,0.711911222,0.136143188,-5.229135836,1.70E-07,9.19E-07,1777.726431,1616.468995,1395.235095,2874.805584,2546.608717,2455.205295
411,SP_0990,207.7038185,-1.099503924,0.210657244,5.219397648,1.80E-07,9.64E-07,218.7169831,279.0069772,355.1816503,116.316147,139.5402037,137.4609496
412,SP_1881,626.0624291,-0.879419183,0.168483821,5.219606133,1.79E-07,9.64E-07,786.3396297,882.7839809,793.2106952,542.808686,426.6710075,324.5605755
413,SP_RS04045,193.2832895,0.94604605,0.181309265,-5.217858287,1.81E-07,9.70E-07,141.9056616,133.598579,122.3592288,271.404343,280.4221401,210.0097841
414,SP_RS01000,249.3892286,0.913219634,0.175142429,-5.214154222,1.85E-07,9.87E-07,184.8679262,174.1948323,162.2959216,382.9921913,324.6993201,267.2851798
415,SP_1561,503.6120296,-0.792133995,0.152268246,5.202227111,1.97E-07,1.05E-06,681.537742,681.2789418,565.9114333,371.6442746,389.1024911,332.1972949
416,SP_1793,52.91588906,1.576046718,0.303399047,-5.19463305,2.05E-07,1.09E-06,16.27358505,27.31020677,28.46551504,59.5765631,75.13703276,110.7324316
417,SP_0825,191.1651522,0.933742881,0.179777535,-5.193879664,2.06E-07,1.09E-06,134.0943408,142.4559434,115.9863523,268.5673638,241.511891,244.3750215
418,SP_0928,157.1342378,-1.005236722,0.193589325,5.192624763,2.07E-07,1.10E-06,220.0188699,197.0763569,215.8280842,102.131251,104.6551528,103.0957122
419,SP_0908,1104.479519,-0.678208279,0.13062647,5.19196666,2.08E-07,1.10E-06,1490.009447,1312.366152,1287.745912,846.3654599,869.4428077,820.947338
420,SP_1273,223.1664852,-0.984463777,0.190235753,5.174967178,2.28E-07,1.20E-06,313.1037764,241.3631787,336.0630208,141.8489598,146.2488673,160.3711079
421,SP_RS05375,33.67425765,1.740284224,0.336392961,-5.173366941,2.30E-07,1.21E-06,13.01886804,15.50038762,15.71976204,69.97882015,49.64411093,38.18359712
422,SP_1764,98.53036323,1.162133248,0.225771588,-5.147384837,2.64E-07,1.39E-06,49.47169856,57.57286832,68.82706621,128.6097235,130.1480746,156.5527482
423,SP_0018,77.2696226,1.562293636,0.304074318,-5.137867762,2.78E-07,1.45E-06,19.52830206,43.54870809,43.33556021,82.27239666,99.28822186,175.6445467
424,SP_0064,57.70697917,1.422706359,0.276931817,-5.137388591,2.79E-07,1.45E-06,30.5943399,36.16757112,26.7660813,90.78333424,104.6551528,57.27539568
425,SP_1747,430.0474208,-0.87556108,0.170681092,5.129807119,2.90E-07,1.51E-06,651.5943455,556.5377271,480.9397466,332.8722256,313.9654583,244.3750215
426,SP_1099,510.073724,-0.735713311,0.143445562,5.128867691,2.91E-07,1.51E-06,688.6981194,612.634368,616.8944453,385.8291705,378.3686293,378.0176115
427,SP_1231,90.27794137,-1.390450491,0.271084602,5.12921235,2.91E-07,1.51E-06,173.8018883,93.00232574,130.4315391,49.17430605,45.61891275,49.63867625
428,SP_0166,53.82406988,1.492923793,0.291309798,-5.124866393,2.98E-07,1.54E-06,22.78301907,21.4052972,33.13895781,63.35920202,79.16223094,103.0957122
429,SP_0488,1304.815284,0.695190949,0.135773408,-5.120229066,3.05E-07,1.57E-06,1066.896236,952.904782,953.3823246,1691.78526,1407.477632,1756.445467
430,SP_1212,91.88040598,-1.212279245,0.236890662,5.117463203,3.10E-07,1.59E-06,130.1886804,140.979716,118.5355029,55.79392417,52.32757639,53.45703596
431,SP_2151,41.5715003,1.659183339,0.325083986,-5.103860568,3.33E-07,1.71E-06,24.73584928,13.28604653,16.5694789,69.03316042,45.61891275,80.18555395
432,SP_0752,475.8250058,0.882606936,0.17341497,-5.089566008,3.59E-07,1.84E-06,390.5660412,252.4348842,347.1093401,576.8524363,593.0458657,694.9414675
433,SP_1623,2064.550578,-0.685522154,0.134801847,5.085406244,3.67E-07,1.87E-06,2911.018894,2347.201554,2402.999299,1696.513559,1517.499715,1512.070446
434,SP_RS08365,121.9454451,1.140789437,0.225104121,-5.067830086,4.02E-07,2.05E-06,95.0377367,73.81136964,55.65645478,163.5991336,171.7417892,171.826187
435,SP_1885,241.0201624,-0.931938787,0.184018699,5.064370052,4.10E-07,2.08E-06,355.4150975,335.1036182,262.9873703,163.5991336,161.0079273,168.0078273
436,SP_0121,5435.229925,-0.728458216,0.144011335,5.058339429,4.23E-07,2.15E-06,7822.386862,7096.963191,5479.399216,4271.545008,4065.450165,3875.635107
437,SP_0864,141.5218077,-1.035601921,0.204935211,5.053313764,4.34E-07,2.20E-06,190.0754734,186.7427652,188.6371444,79.43541746,85.87089458,118.3691511
438,SP_RS10025,43.63941446,1.671315536,0.330759948,-5.052956211,4.35E-07,2.20E-06,16.27358505,21.4052972,16.99433734,42.55468793,57.6945073,106.9140719
439,SP_0493,1385.609473,-0.800451547,0.158675851,5.044570699,4.55E-07,2.29E-06,1910.518885,1961.168091,1441.119806,1007.127614,1149.864948,843.8574963
440,SP_1375,300.8831874,-0.83428165,0.165830077,5.030942911,4.88E-07,2.45E-06,343.6981163,397.1051687,416.7861232,214.6647591,203.9433746,229.1015827
441,SP_0746,1297.059973,-0.649414391,0.129464143,5.016171865,5.27E-07,2.65E-06,1627.358505,1589.896902,1540.961538,1064.812858,901.6443931,1057.68564
442,SP_1559,1117.896934,-0.725479267,0.144662284,5.014985582,5.30E-07,2.66E-06,1344.198125,1576.610855,1284.771903,911.6159814,876.1514713,714.0332661
443,SP_1662,1437.461125,-0.807708328,0.161454269,5.002706535,5.65E-07,2.82E-06,1650.792468,1658.541476,2183.772348,860.5503559,1049.234993,1221.875108
444,SP_1815,71.61208704,1.363522119,0.272915149,-4.996139365,5.85E-07,2.92E-06,54.02830237,25.83397937,37.38754214,117.2618067,107.3386182,87.82227337
445,SP_1230,60.90773781,-1.427865232,0.286658569,4.981065933,6.32E-07,3.14E-06,100.2452839,73.07325594,94.31857222,27.42413222,32.20158547,38.18359712
446,SP_1018,329.8519245,-0.913300963,0.18347062,4.977913971,6.43E-07,3.19E-06,530.5188727,414.0817837,362.8291021,239.2519121,241.511891,190.9179856
447,SP_1266,49.34478941,1.393492187,0.280584138,-4.966396868,6.82E-07,3.38E-06,24.08490588,30.26266155,24.64178914,71.87013961,76.47876549,68.73047481
448,SP_1514,384.1848188,-0.856067671,0.172417942,4.965073026,6.87E-07,3.39E-06,440.0377398,511.5127916,523.0007315,236.4149329,242.8536237,351.2890935
449,SP_1501,435.6743992,0.744208913,0.150119512,-4.957442914,7.14E-07,3.52E-06,321.5660406,345.4372099,313.1206654,596.7112907,567.5529439,469.6582445
450,SP_0611,562.5073039,-0.733628182,0.14813802,4.952328782,7.33E-07,3.61E-06,650.9434021,724.8276498,749.0254181,453.9166712,437.4048693,358.9258129
451,SP_1953,243.7766491,1.202736096,0.243298823,-4.94345217,7.68E-07,3.77E-06,91.78301969,120.3125325,214.5535089,304.5024336,315.307191,416.2012086
452,SP_1924,704.5264812,-0.687407216,0.139146921,4.940153975,7.81E-07,3.82E-06,919.7830271,899.0224822,802.9824391,546.5913249,566.2112112,492.5684028
453,SP_2205,1576.428181,-0.659963761,0.134057447,4.922992161,8.52E-07,4.16E-06,1723.047185,1933.857885,2139.162212,1183.020324,1165.965741,1313.515741
454,SP_1084,1021.529595,-0.635604879,0.129166411,4.920821692,8.62E-07,4.20E-06,1197.73586,1307.199356,1227.840873,817.9956679,746.0033967,832.4024171
455,SP_0212,19230.44081,-0.832007737,0.169350822,4.912924118,8.97E-07,4.36E-06,28939.64177,25411.77834,19854.05945,16136.73766,14482.66306,10557.7646
456,SP_0178,147.1273918,0.943106232,0.192211317,-4.906611368,9.27E-07,4.50E-06,92.43396309,105.5502586,97.29258125,176.8383698,189.1843146,221.4648633
457,SP_0211,4614.861128,-0.702056046,0.143145489,4.904492967,9.37E-07,4.52E-06,5630.660428,6426.755954,5154.382514,3806.28042,3772.952431,2898.135021
458,SP_1244,929.9074083,-0.619368004,0.126301686,4.903877539,9.40E-07,4.52E-06,1120.273595,1137.433206,1130.97315,750.853827,725.8774058,714.0332661
459,SP_1576,541.7488269,-0.710893129,0.144968808,4.903766135,9.40E-07,4.52E-06,610.5849111,709.3272622,706.5395748,425.5468793,405.2032838,393.2910503
460,SP_1702,4174.43562,-0.706420272,0.144050179,4.903987461,9.39E-07,4.52E-06,5792.094391,5569.805953,4218.844244,3256.852116,3326.155432,2882.861582
461,SP_2109,1825.697218,-0.797421472,0.162777215,4.898851904,9.64E-07,4.63E-06,2965.69814,2146.434629,1867.677673,1321.086645,1328.315401,1324.97082
462,SP_1502,648.7989051,0.708054683,0.144600691,-4.896620328,9.75E-07,4.67E-06,525.3113255,500.4410861,439.7284786,763.1474035,755.3955258,908.7696114
463,SP_1638,451.9848269,-0.856982239,0.175200121,4.891447761,1.00E-06,4.78E-06,731.6603839,535.1324299,491.136349,322.4699685,326.0410529,305.4687769
464,SP_0878,965.3206712,-0.687972839,0.140953731,4.88084165,1.06E-06,5.04E-06,1312.952842,1221.578168,1055.773207,792.4628552,721.8522076,687.3047481
465,SP_2152,94.46989851,1.169134892,0.239903332,-4.873358294,1.10E-06,5.22E-06,57.28301938,70.85891485,47.15928611,148.4685779,147.5906001,95.45899279
466,SP_0145,391.0942296,0.932903768,0.191584317,-4.869416143,1.12E-06,5.32E-06,281.8584931,231.029587,274.8834064,487.9604216,379.710362,691.1231078
467,SP_RS01765,29.05035484,1.940006877,0.398460946,-4.868750367,1.12E-06,5.32E-06,12.36792464,2.214341089,15.71976204,53.90260471,44.27718002,45.82031654
468,SP_0871,850.140738,-0.682030578,0.140148221,4.866494728,1.14E-06,5.37E-06,1031.745292,1142.600002,977.5992553,602.3852491,716.4852767,630.0293524
469,SP_1888,3997.314989,0.645705445,0.13276878,-4.863383141,1.15E-06,5.45E-06,3507.933994,3070.552977,2748.834064,4806.788416,5294.477344,4555.303136
470,SP_2040,1354.892537,-0.624913031,0.128624266,4.858438062,1.18E-06,5.57E-06,1583.745297,1743.424551,1602.566011,996.7253572,1034.475933,1168.418072
471,SP_1918,28.25416292,1.787249087,0.367900703,-4.857965943,1.19E-06,5.57E-06,10.41509443,11.07170545,10.62146084,37.82638927,30.85985274,68.73047481
472,SP_0120,2342.144463,0.775797401,0.159888356,-4.852119448,1.22E-06,5.73E-06,1912.471715,1906.547678,1340.853216,3134.862011,3245.651469,2512.48069
473,SP_0640,60.95651093,1.323925506,0.272915996,-4.851036678,1.23E-06,5.75E-06,29.29245309,34.69134373,32.71409937,69.03316042,77.82049822,122.1875108
474,SP_1558,328.6386563,-0.773617707,0.160135118,4.831030916,1.36E-06,6.34E-06,398.3773621,391.9383728,457.9973912,246.81719,236.1449601,240.5566618
475,SP_1739,5035.44331,-0.650022938,0.134654565,4.827336825,1.38E-06,6.45E-06,5991.934016,7046.033346,5463.254595,3810.063059,4258.659678,3642.715165
476,SP_0479,908.8322772,-0.756061673,0.156755461,4.823191922,1.41E-06,6.57E-06,1338.339635,1051.073904,1041.32802,717.7557364,567.5529439,736.9434244
477,SP_2229,854.9820349,-0.75808675,0.15732443,4.818620675,1.45E-06,6.71E-06,865.7547247,1233.387987,1132.672583,652.5052149,584.9954694,660.5762301
478,SP_0148,745.8245109,-0.633958623,0.131622106,4.816505705,1.46E-06,6.76E-06,933.4528385,896.0700274,899.0004451,568.3414988,609.1466585,568.935597
479,SP_1601,2077.932434,0.710519442,0.147586533,-4.81425661,1.48E-06,6.83E-06,1635.820769,1417.916411,1640.80327,2439.802108,2209.833803,3123.418244
480,SP_1651,321.3535512,0.777706531,0.161818432,-4.806044153,1.54E-06,7.10E-06,216.1132095,254.6492253,228.9986956,366.9159759,391.7859565,469.6582445
481,SP_RS07545,273.4726109,0.851259294,0.177237452,-4.802931223,1.56E-06,7.19E-06,167.9433977,200.0288117,214.9783673,414.1989625,315.307191,328.3789352
482,SP_0061,45.02261885,1.424528084,0.29723073,-4.792667584,1.65E-06,7.56E-06,20.83018887,25.83397937,22.9423554,75.65277854,52.32757639,72.54883452
483,SP_0119,416.0994133,0.804219975,0.16812086,-4.783582328,1.72E-06,7.87E-06,277.9528327,371.2711893,255.3399185,516.3302135,548.7686857,526.9336402
484,SP_2083,2983.30555,0.54151323,0.113200844,-4.783650126,1.72E-06,7.87E-06,2456.009456,2350.892123,2468.427498,3592.561321,3488.505092,3543.437812
485,SP_0418,11579.14492,0.745262378,0.155816137,-4.782960166,1.73E-06,7.88E-06,6604.471757,9442.688518,9766.220809,14857.26004,12900.76018,15903.4682
