,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC90MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC90MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC90MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF90MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF90MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF90MIN.C
1011,SP_RS04170,285.0962662,-0.61119465,0.156794406,3.898064124,9.70E-05,0.00021244,323.3233538,365.2138073,347.9408316,247.4227842,201.5235461,225.1532742
1012,SP_1211,11.91405748,-2.165276214,0.555729562,3.896276825,9.77E-05,0.000213802,11.90147315,22.40575505,27.28947699,2.993017551,3.95144208,2.943180055
1013,SP_1570,392.3701353,-0.564788575,0.144990868,3.895338931,9.81E-05,0.000214419,455.2313479,478.7362996,470.743478,278.3506322,325.3353979,345.8236564
1014,SP_1173,5.364061638,2.646968919,0.680358698,-3.890549098,0.000100018,0.00021848,0.991789429,0.746858502,0,7.981380135,9.220031519,13.24431025
1015,SP_1215,151.1169798,-0.949168163,0.244553597,3.881227563,0.000103931,0.000226804,150.7519932,259.9067586,192.3908127,141.6694974,86.93172575,75.05109139
1016,SP_1418,217.3589098,0.658715996,0.16974064,-3.880720589,0.000104147,0.000227054,186.4564126,170.2837384,148.7276496,287.3296849,270.0152088,241.3407645
1017,SP_1981,2100.731836,-0.522305374,0.134599777,3.880432698,0.000104271,0.000227099,2855.361766,2403.390659,2184.522633,1829.731396,1809.760473,1521.624088
1018,SP_1702,9380.689699,-0.485952141,0.125429253,3.874312634,0.000106926,0.000232653,12764.32995,10055.70287,10054.8078,8283.674907,7738.24074,7387.381937
1019,SP_1637,170.657911,-0.800079854,0.206631334,3.872016113,0.000107939,0.000234627,244.9719889,215.0952485,195.1197604,138.6764798,146.203357,83.88063156
1020,SP_0254,5059.55371,-0.464325068,0.120290787,3.860021872,0.000113377,0.000246206,6554.736336,5721.682982,5343.279594,4592.286595,4002.810827,4142.525927
1021,SP_RS06430,19.96903268,1.715625227,0.444686085,-3.858059169,0.000114291,0.000247948,12.89326258,8.215443519,4.775658472,44.89526326,21.07435776,27.96021052
1022,SP_RS05180,76.29764422,0.93984261,0.244091654,-3.850367651,0.000117941,0.000255615,58.51557631,53.77381212,42.98092625,89.79052652,118.5432624,94.18176175
1023,SP_0616,606.7169107,-0.627937801,0.16312305,3.849473159,0.000118372,0.000256299,569.2871322,842.45639,801.6283864,482.8734982,420.1700078,523.8860497
1024,SP_1627,10.29912812,2.134484806,0.55476761,-3.847529613,0.000119315,0.000258088,2.975368287,3.734292509,2.046710774,18.95577782,10.53717888,23.54544044
1025,SP_0841,166.3013175,-0.68558064,0.17823893,3.846413571,0.000119859,0.000259013,210.2593589,196.423786,210.1289728,121.7160471,135.6661781,123.6135623
1026,SP_1307,68.84957077,1.045322762,0.272172688,-3.840660015,0.000122704,0.000264902,41.65515601,44.0646516,45.70987395,72.83009373,76.39454688,132.4431025
1027,SP_0353,5079.006776,-0.499692403,0.130133132,3.83985536,0.000123107,0.000265513,4982.750091,6414.767671,6469.652756,3926.839026,4123.988384,4556.042725
1028,SP_1288,171.0738875,-0.705357413,0.183859912,3.83638503,0.000124859,0.000269029,190.4235704,221.816975,224.4559482,113.7346669,143.5690622,132.4431025
1029,SP_2078,4323.792145,-0.471155133,0.122966537,3.831571957,0.000127327,0.000274081,5676.010902,4496.08818,4916.199279,3889.925143,3417.997399,3546.531966
1030,SP_0495,185.5474083,0.732396645,0.191298798,-3.828548069,0.000128901,0.000276962,151.7437826,142.6499738,123.4848834,273.3622696,241.0379669,181.0055734
1031,SP_1094,3937.193058,0.544663491,0.142264714,-3.828521331,0.000128915,0.000276962,3891.781719,2851.50576,2847.656923,5093.118198,4750.950527,4188.145218
1032,SP_1078,251.6050086,-0.771819864,0.201910085,3.82259194,0.000132056,0.000283435,256.8734621,300.2371177,395.6974163,139.6741524,194.9378093,222.2100941
1033,SP_0451,543.485904,-0.808864793,0.211723295,3.82038638,0.000133243,0.000285704,422.5022967,819.3037764,841.1981281,326.238913,467.5873128,384.0849971
1034,SP_1299,39190.1313,-0.492657023,0.129077102,3.816765458,0.000135213,0.000289648,46863.04231,42204.22707,48541.83942,36497.85368,33863.85862,27169.96667
1035,SP_1456,3839.843821,-0.52080676,0.136603636,3.812539524,0.000137546,0.000294078,4740.75347,4362.400509,4495.259096,3727.304523,3132.176422,2581.168908
1036,SP_1723,10.88148189,2.068455316,0.542534245,-3.81258019,0.000137524,0.000294078,0.991789429,4.48115101,4.093421548,21.94879537,13.1714736,20.60226038
1037,SP_RS06165,30.580517,1.302041225,0.341839722,-3.808923136,0.000139573,0.000298124,14.87684143,17.92460404,17.73816004,39.90690067,47.41730496,45.61929085
1038,SP_2171,310.7143452,-0.588027828,0.154469165,3.806765108,0.000140796,0.000300447,383.822509,377.1635434,361.5855701,250.4158017,277.9180929,213.380554
1039,SP_RS00420,693.8288236,-0.498831785,0.13109347,3.805161194,0.000141712,0.00030211,876.7418552,812.5820499,753.1895648,614.5662704,533.4446808,572.4485206
1040,SP_1060,21.4073924,1.734588508,0.455886734,-3.804867258,0.00014188,0.000302178,5.950736573,8.215443519,11.59802772,19.95345034,22.39150512,60.33519112
1041,SP_RS10565,519.7826562,0.527550821,0.139056775,-3.793780077,0.000148371,0.000315698,401.6747187,413.75961,459.8276872,662.4545512,633.5478801,547.4314902
1042,SP_0524,97.22537179,-0.827096264,0.218143827,3.791518087,0.000149729,0.000318282,121.9900998,135.9282473,116.6625141,65.84638611,73.76025216,69.16473128
1043,SP_RS05450,786.796742,0.579498394,0.152923934,-3.789455189,0.000150978,0.000320629,553.4185013,651.2606135,683.6013985,1148.321067,835.0714262,849.1074458
1044,SP_0232,3037.487841,-0.646967554,0.171147401,3.780177505,0.000156717,0.000332497,3766.816251,3334.72321,4044.300489,1804.789583,2107.435776,3166.861739
1045,SP_0884,70.917064,0.963608404,0.255166052,-3.77639736,0.000159113,0.000337259,58.51557631,44.8115101,40.25197855,112.7369944,88.24887311,80.9374515
1046,SP_RS08790,10.26682045,2.048283759,0.54246589,-3.775875679,0.000159447,0.000337642,2.975368287,2.987434007,3.411184623,14.96508775,21.07435776,16.1874903
1047,SP_2061,200.4686458,0.667697405,0.176892005,-3.774604771,0.000160262,0.000339044,138.85052,150.1185588,171.923705,218.4902812,242.3551142,281.0736952
1048,SP_RS03985,30.46986845,-1.35622941,0.359808098,3.769313188,0.000163697,0.000345983,47.60589259,44.0646516,41.6164524,12.96974272,14.48862096,22.07385041
1049,SP_RS05265,9.762970861,2.096546515,0.556420107,-3.767920115,0.000164613,0.000347587,1.983578858,2.240575505,4.093421548,17.9581053,13.1714736,19.13067035
1050,SP_0721,79.52490022,0.902327113,0.239553068,-3.766710729,0.000165412,0.000348942,64.46631288,47.79894411,53.21448012,120.7183745,90.88316783,100.0681219
1051,SP_0084,345.8292678,-0.593971433,0.157760384,3.765022737,0.000166534,0.000350973,387.7896667,454.0899691,409.3421548,283.3389948,310.8467769,229.5680443
1052,SP_1029,1105.647416,0.504903918,0.13423754,-3.761272144,0.000169051,0.00035594,1040.387111,864.1152865,834.3757588,1219.155816,1426.470591,1249.379933
1053,SP_0911,25.97320528,1.41104295,0.375575158,-3.757018858,0.00017195,0.000361698,10.90968372,15.68402854,13.64473849,46.89060829,28.97724192,39.73293074
1054,SP_2028,1031.714568,0.470283381,0.125198482,-3.756302587,0.000172442,0.00036239,839.0538569,836.4815219,916.2441898,1232.125558,1292.12156,1074.26072
1055,SP_1573,15582.86928,-0.423447604,0.112788801,3.754340872,0.000173798,0.000364894,17609.22131,18175.5485,17813.2061,11771.53803,14259.43732,13868.26442
1056,SP_1994,1735.186161,-0.457756345,0.121978294,3.752768886,0.000174892,0.000366843,2006.390015,2056.101455,1970.300238,1650.150343,1331.635981,1396.538936
1057,SP_0758,1565.596521,-0.438745244,0.116969818,3.750926953,0.000176182,0.000369199,1957.792333,1745.408319,1709.003496,1389.757816,1303.975886,1287.641274
1058,SP_RS06450,12.32436404,1.88441203,0.502911113,-3.747008129,0.000178956,0.000374658,3.967157716,3.734292509,5.457895397,18.95577782,19.7572104,22.07385041
1059,SP_1679,66.73830731,0.957685015,0.255641558,-3.746202381,0.000179532,0.000375508,49.58947145,45.55836861,38.8875047,74.82543876,85.61457839,105.954482
1060,SP_1451,150.6204008,-0.724990319,0.193588727,3.745002779,0.000180392,0.000376951,185.4646232,208.373522,171.2414681,118.7230295,94.83460991,125.0851523
1061,SP_0167,54.37709535,1.048948526,0.280523088,-3.739259156,0.000184563,0.000385304,26.77831458,32.11491557,44.3454001,65.84638611,77.71169424,79.46586147
1062,SP_0710,33.5913796,1.243189251,0.33258824,-3.737923061,0.000185547,0.000386628,13.885052,20.91203805,22.51381851,49.88362584,48.73445232,45.61929085
1063,SP_1352,197.5291696,0.714191222,0.191060951,-3.738028191,0.000185469,0.000386628,185.4646232,148.6248418,113.9335664,240.4390766,256.8437352,239.8691745
1064,SP_2040,3081.931422,-0.404922131,0.108435317,3.734227379,0.000188292,0.000391981,3582.343417,3301.861436,3658.836627,2741.604076,2631.660425,2575.282548
1065,SP_0779,998.1499451,-0.541855402,0.145154482,3.732956742,0.000189245,0.000393594,1320.07173,1129.250055,1109.317239,876.9541423,896.9773521,656.3291522
1066,SP_2127,356.1664807,0.540962569,0.144930775,-3.73255831,0.000189545,0.000393848,269.7667247,297.2496837,300.8664838,435.9828899,387.2413238,445.8917783
1067,SP_1645,1726.778395,-0.501170979,0.134463764,3.727182442,0.000193632,0.000401964,2358.475262,1915.692057,1806.563376,1425.674027,1548.965295,1305.300354
1068,SP_1390,667.43046,-0.493639164,0.132453991,3.726872706,0.00019387,0.000402081,848.9717511,778.2265588,717.7132447,531.7594515,596.667754,531.2439999
1069,SP_1115,1589.935097,0.412955438,0.110895021,-3.72384111,0.000196214,0.000406562,1299.244152,1409.321993,1378.800825,1824.743033,1857.177777,1770.322803
1070,SP_1808,162.4801541,0.839211548,0.225495236,-3.721637596,0.000197935,0.000409505,87.27746974,114.2693508,143.2697542,216.4949362,150.154799,263.4146149
1071,SP_2231,1482.379932,0.566187986,0.152137733,-3.721548717,0.000198005,0.000409505,1072.124373,1168.086697,1333.773188,1697.040951,1454.130685,2169.1237
1072,SP_1813,50.98250739,-1.095129399,0.294783679,3.715027247,0.000203182,0.000419821,59.50736573,76.92642568,72.99935094,22.94646789,38.19727344,35.31816066
1073,SP_1171,208.5823474,0.644979003,0.173827817,-3.710447582,0.000206893,0.000427091,170.5877818,141.9031153,173.2881789,226.4716613,283.1866824,256.0566648
1074,SP_0935,219.9876274,-0.630215185,0.170088034,3.705229397,0.0002112,0.000435574,296.5450392,244.2227301,264.7079268,189.5577782,165.9605673,158.9317229
1075,SP_RS08940,67.91003614,-1.024794833,0.276861882,3.701465956,0.000214357,0.000441676,85.29389089,119.4973603,70.27040324,39.90690067,39.5144208,52.97724098
1076,SP_0229,10431.82799,-0.403528185,0.109193825,3.695522031,0.000219435,0.000451719,12173.22345,11155.82544,12340.98373,9410.047179,9208.177193,8302.710934
1077,SP_1274,962.5517374,-0.466785237,0.126793502,3.681460256,0.000231902,0.000476939,1073.116162,1129.996913,1150.933692,846.0262943,709.942427,865.2949361
1078,SP_1398,4594.618799,-0.455023456,0.123631984,3.680467142,0.000232807,0.000478356,6120.332566,4983.786782,4851.386771,3699.369692,3814.458754,4098.378226
1079,SP_1006,75.65922587,0.868410693,0.236328198,-3.67459618,0.000238226,0.000489036,54.54841859,49.29266111,55.2611909,104.7556143,85.61457839,104.4828919
1080,SP_2192,1177.420919,0.442684398,0.121199711,-3.652520253,0.000259679,0.000532583,965.0111143,1013.486987,1010.392885,1264.051079,1310.561623,1501.021828
1081,SP_0925,303.4753447,-0.586210208,0.16074099,3.646924212,0.000265398,0.000543808,321.339775,422.721912,349.9875423,236.4483865,235.7693774,254.5850747
1082,SP_RS05540,295.5526544,0.719789717,0.197391142,-3.646514785,0.000265821,0.000544172,179.5138866,230.0324185,256.5210837,472.896773,275.2837982,359.0679667
1083,SP_0664,17226.50731,-0.396937485,0.109499032,3.625031916,0.000288926,0.000590924,18438.35727,20011.3267,20331.34259,13911.54557,14608.48137,16057.99038
1084,SP_1624,1528.25143,0.511538788,0.141532677,-3.61428045,0.000301183,0.000615424,1357.759728,1204.682763,1213.699489,2148.986601,1736.00022,1508.379778
1085,SP_0967,705.3858568,-0.536779685,0.148543188,3.613627069,0.000301943,0.00061641,898.5612226,802.8728894,811.1797034,657.4661886,604.5706382,457.6644985
1086,SP_1422,139.0933026,0.704413643,0.195277537,-3.607243581,0.000309467,0.000631188,91.24462746,107.5476242,115.2980403,150.64855,184.4006304,185.4203434
1087,SP_0097,1006.214349,0.472464991,0.131214787,-3.600699294,0.000317362,0.000646695,952.1178518,734.1619072,840.5158912,1206.186073,1181.481182,1122.823191
1088,SP_0639,115.8312507,0.74397811,0.206688939,-3.599506155,0.000318822,0.000648477,76.36778603,79.16700118,101.6533018,143.6648424,139.6176202,154.5169529
1089,SP_2003,832.2372752,0.510346596,0.14177681,-3.599647901,0.000318648,0.000648477,706.1540734,781.2139928,569.6678321,1033.588727,978.6404884,924.1585371
1090,SP_2099,3001.173679,-0.396666095,0.110513488,3.589300294,0.000331567,0.00067378,3658.711203,3292.899134,3291.110924,2686.732088,2605.317478,2472.271246
1091,SP_1653,136.069225,0.698892527,0.194813104,-3.587502644,0.00033386,0.000677819,116.0393632,106.0539072,88.00856328,164.6159653,160.6919779,181.0055734
1092,SP_RS10835,2152.259169,-0.384859534,0.107386227,3.583881701,0.000338525,0.000686661,2356.491683,2509.444566,2450.595033,1823.745361,1894.057904,1879.220465
1093,SP_2062,187.3916493,0.611954076,0.171080811,-3.576988403,0.000347576,0.000704373,159.6780981,133.6876718,150.0921234,225.4739888,219.9636091,235.4544044
1094,SP_1607,3837.838993,-0.395469394,0.110575351,3.576469707,0.000348266,0.000705127,4700.090104,4248.878016,4143.90708,3411.042335,3379.800126,3143.316298
1095,SP_0155,570.9778531,-0.497987022,0.139312284,3.574609564,0.000350751,0.00070951,575.2378688,723.7058882,708.1619278,471.8991005,471.5387549,475.3235788
1096,SP_0377,365.1841086,-0.608173639,0.170406603,3.56895583,0.000358407,0.000723675,389.7732456,464.5459881,468.6967672,221.4832987,321.3839558,325.221396
1097,SP_RS02825,61.92125911,0.93084426,0.260814295,-3.568992496,0.000358357,0.000723675,45.62231373,35.84920808,44.3454001,74.82543876,73.76025216,97.1249418
1098,SP_0562,1031.143635,-0.479631045,0.134678207,3.561311475,0.000369007,0.000744399,1366.685833,1138.212357,1105.223818,916.861043,891.7087627,768.1699943
1099,SP_RS01915,111.0869742,0.797807373,0.224130534,-3.55956576,0.000371469,0.000748683,67.44168117,85.1418692,87.32632635,129.6974272,115.9089677,181.0055734
1100,SP_1709,5046.496415,-0.428305327,0.120392624,3.557571166,0.0003743,0.000753375,6612.260123,5511.068884,5264.14011,4299.968548,4451.958077,4139.582747
1101,SP_1980,2147.11571,-0.472849745,0.13291829,3.557446803,0.000374477,0.000753375,2809.739452,2340.654544,2349.623968,2025.275209,1788.686115,1568.714969
1102,SP_0043,148.5302883,-0.73968363,0.208527504,3.547175383,0.000389385,0.000782657,239.0212524,160.5745779,161.0079142,111.7393219,104.0546414,114.7840221
1103,SP_2196,585.3193816,-0.522345932,0.147359349,3.544708461,0.000393048,0.000789302,598.0490256,699.0595576,777.0678572,522.7803988,492.6131126,422.3463378
1104,SP_RS05460,293.0975837,0.571953886,0.161465443,-3.54226809,0.000396702,0.000795919,200.3414646,233.0198525,270.8480591,364.1504686,363.5326713,326.6929861
1105,SP_1445,6163.834916,-0.414375538,0.117009127,3.541394994,0.000398017,0.000797835,7613.967446,6940.556057,6594.502114,5647.824118,5435.867154,4750.292608
1106,SP_0864,327.2651178,-0.561404,0.15856212,3.540593439,0.000399228,0.000799469,404.650087,350.2766373,419.5757087,302.2947726,241.0379669,245.7555346
1107,SP_RS07885,94.19800533,0.913280507,0.257961292,-3.540378096,0.000399554,0.000799469,45.62231373,72.44527467,74.36382479,139.6741524,82.98028367,150.1021828
1108,SP_RS07845,223.7456554,1.522334222,0.431012218,-3.531997838,0.000412433,0.000824359,76.36778603,126.9659453,115.2980403,553.7082468,219.9636091,250.1703046
1109,SP_2223,829.0240362,-0.435708642,0.123367226,3.531802207,0.000412738,0.000824359,905.5037486,961.9537502,993.3369623,681.410329,677.013743,754.925684
1110,SP_RS11480,319.9678178,0.625650888,0.177320277,-3.528366297,0.000418133,0.000834383,210.2593589,251.6913151,287.9039822,369.1388312,324.0182505,476.7951688
1111,SP_2173,1958.602008,-0.406052492,0.115114641,3.527374869,0.000419702,0.00083676,2107.552536,2369.782026,2223.410137,1649.15267,1599.016895,1802.697783
1112,SP_1502,1145.702132,0.453041024,0.128787498,-3.517740703,0.000435237,0.000866952,1096.919108,947.7634387,854.8428666,1332.890483,1277.632939,1364.163955
1113,SP_1389,1749.099045,-0.466743798,0.13327599,3.502084646,0.000461633,0.000918703,2301.943265,1958.262992,1838.628512,1565.348179,1551.59959,1278.811734
1114,SP_RS11510,82.64837838,0.882975372,0.252543008,-3.496336639,0.000471693,0.000937882,63.47452345,43.3177931,64.81250784,80.81147386,119.8604098,123.6135623
1115,SP_1561,1089.532002,-0.525737882,0.150389748,3.495835915,0.000472579,0.000938801,1514.462458,1138.959215,1213.017252,930.8284582,999.7148462,740.2097837
1116,SP_RS01170,33.18094657,1.161727157,0.332934778,-3.489353576,0.00048419,0.000961005,20.82757801,23.15261355,15.69144927,43.89759074,51.36874704,44.14770082
1117,SP_0386,447.3773646,0.503104757,0.144218929,-3.488479364,0.000485776,0.00096329,413.5761919,351.0234958,345.8941208,563.684972,534.7618281,475.3235788
1118,SP_1712,1083.52608,-0.425908537,0.122159402,3.486498203,0.000489389,0.000969585,1214.94205,1197.214178,1319.446212,1004.656224,874.585847,890.3119665
1119,SP_0238,95.73906899,-0.923364909,0.264908108,3.485604557,0.000491026,0.00097196,90.25283803,134.4345303,152.1388342,41.90224571,77.71169424,77.99427145
1120,SP_0189,3069.490896,0.545789016,0.156657195,-3.483970309,0.000494034,0.000977041,2282.107476,2542.30634,2644.35032,4287.996477,3980.419322,2679.76544
1121,SP_RS08675,1559.151409,-0.43412671,0.125245352,3.46621016,0.000527851,0.001042987,1935.972965,1810.385008,1636.686382,1425.674027,1189.384066,1356.806005
1122,SP_1413,1290.393778,-0.451717149,0.130433954,3.463186812,0.000533818,0.001053838,1480.741617,1572.137146,1425.192936,1088.460716,1235.484224,940.3460274
1123,SP_0194,3044.449586,0.424075384,0.122566854,-3.459951618,0.000540272,0.001065631,2684.773984,2479.570226,2627.294397,3336.216896,3989.639353,3149.202658
1124,SP_1574,6037.793416,-0.427490185,0.123695171,3.455997366,0.000548261,0.001080425,8037.461532,6415.51453,6346.167873,5293.650374,5240.929345,4893.036841
1125,SP_0529,176.4010575,-0.644802985,0.186919362,3.449631859,0.000561352,0.001105239,192.4071492,209.867239,244.240819,138.6764798,117.226115,155.9885429
1126,SP_RS07090,13.88096459,1.664237703,0.483461902,-3.442334742,0.000576716,0.001134482,2.975368287,6.721726516,7.504606171,23.9441404,17.12291568,25.01703046
1127,SP_0595,321.6686577,0.536483167,0.155964334,-3.439781093,0.000582185,0.001144223,241.9966207,266.6284851,274.9414806,326.238913,409.6328289,410.5736176
1128,SP_1711,787.6602989,-0.432496798,0.125970346,3.433322302,0.000596233,0.001170794,915.4216429,922.3702496,881.4501066,736.2823174,636.1821748,634.2553018
1129,SP_1160,2495.805432,0.410258346,0.119522999,-3.432463625,0.000598124,0.001173468,2241.444109,2011.289945,2168.831183,2531.095175,2983.33877,3038.833406
1130,SP_2020,149.0590385,-0.67273176,0.196126162,3.430097003,0.000603366,0.001182703,200.3414646,158.3340024,192.3908127,110.7416494,100.1031994,132.4431025
1131,SP_0165,101.9616019,0.82386317,0.240344833,-3.427838077,0.000608408,0.001191533,45.62231373,79.91385969,91.4197479,126.7044096,135.6661781,132.4431025
1132,SP_0816,314.1500846,-0.654517125,0.191240326,3.422484876,0.000620515,0.001214171,438.3709276,289.7810987,430.4914994,295.311065,227.8664933,203.0794238
1133,SP_0091,18.67686233,1.469127621,0.429639908,-3.419439381,0.000627503,0.00122676,8.92610486,8.215443519,10.23355387,30.92784802,18.44006304,35.31816066
1134,SP_RS05040,403.6424712,0.517969564,0.151568919,-3.417386403,0.000632255,0.00123496,345.1427213,318.1617217,332.2493823,559.694282,428.072892,438.5338281
1135,SP_0720,134.4099978,0.661182906,0.193493743,-3.417076409,0.000632975,0.001235277,117.0311526,102.3196147,92.10198483,156.6345851,176.4977462,161.874903
1136,SP_0148,1647.74492,-0.398524057,0.116719387,3.41437758,0.000639279,0.001246482,2043.086224,1725.989997,1857.731146,1410.708939,1418.567707,1430.385507
1137,SP_0237,22358.55901,-0.412977957,0.121126712,3.409470545,0.000650891,0.001268007,29284.56647,23623.13441,23771.8634,20420.36107,18915.55324,18135.8755
1138,SP_0230,26120.2926,-0.381714925,0.112128222,3.404271618,0.000663408,0.001291254,29910.3856,29135.69701,29682.08188,23594.95502,20086.49724,24312.13884
1139,SP_2026,4936.468592,-1.278282623,0.376432723,3.395779767,0.000684334,0.001330816,9159.175376,6726.954525,5498.147376,4045.562056,2139.047313,2049.924908
1140,SP_1806,276.4943157,-0.626027999,0.184372778,3.395447019,0.000685166,0.001331266,277.7010401,328.6177408,401.1553117,181.5763981,259.4780299,210.4373739
1141,SP_0466,53.19263047,1.068331239,0.314748941,-3.394232993,0.000688211,0.00133601,37.6879983,39.58350059,23.19605544,49.88362584,104.0546414,64.7499612
1142,SP_1412,1617.19496,-0.430939547,0.127198934,3.387917901,0.000704253,0.001365956,1968.702016,1919.426349,1687.854152,1356.834623,1235.484224,1534.868398
1143,SP_1868,11.20956673,1.769441922,0.522407488,-3.387091421,0.000706378,0.001368879,4.958947145,3.734292509,4.093421548,14.96508775,14.48862096,25.01703046
1144,SP_0690,1641.641843,-0.383181592,0.113207232,3.384780138,0.000712353,0.00137925,1919.112545,1793.954121,1865.235752,1342.867208,1504.182285,1424.499146
1145,SP_RS02885,55.96470867,-0.940196807,0.277914695,3.383040993,0.000716879,0.001386801,77.35957546,70.20469916,75.72829863,39.90690067,46.1001576,26.48862049
1146,SP_0198,2099.93304,0.361977936,0.107161148,-3.377884066,0.000730459,0.001411838,1797.122445,1822.334744,1889.114044,2348.521105,2312.910764,2429.595135
1147,SP_1013,3410.109608,0.378931655,0.112207033,-3.377075781,0.000732609,0.001414759,3259.020063,2813.415976,2816.274025,3925.841354,3855.290322,3790.81591
1148,SP_0062,115.0663918,0.696218337,0.206315424,-3.374533638,0.000739409,0.001426647,98.18715346,85.1418692,79.13948326,146.65786,123.8118518,157.4601329
1149,SP_2118,33.36681811,1.128526426,0.334654581,-3.372212692,0.000745668,0.001437472,13.885052,22.40575505,23.87829236,43.89759074,46.1001576,50.03406093
1150,SP_0996,125.7129474,0.650213707,0.193089654,-3.367418677,0.000758754,0.001461426,93.22820632,94.10417122,104.3822495,154.6392401,147.5205043,160.403313
1151,SP_2146,127.4073133,0.666875514,0.198095004,-3.366442873,0.000761444,0.001465332,103.1461006,106.0539072,84.59737865,143.6648424,160.6919779,166.2896731
1152,SP_RS04450,107.99299,0.715197048,0.212494555,-3.36571941,0.000763443,0.001467905,80.33494374,83.64815219,80.50395711,161.6229477,121.1775571,120.6703822
1153,SP_1582,1204.381166,0.535923414,0.159252569,-3.365241883,0.000764766,0.001469173,724.0062831,1053.070487,1162.53172,1492.518085,1321.098802,1473.061617
1154,SP_0083,207.0403094,-0.673407389,0.200214064,3.363436995,0.000769784,0.001477532,310.4300912,230.779277,225.8204221,145.6601875,201.5235461,128.0283324
1155,SP_0704,86.15853285,0.879439841,0.261609746,-3.361647849,0.000774789,0.00148585,44.6305243,76.17956718,57.30790167,89.79052652,97.46890463,151.5737728
1156,SP_RS10575,1761.217927,-0.402808047,0.119885608,3.359936634,0.000779604,0.00149379,2203.756111,2015.771096,1803.834429,1553.376109,1516.036611,1474.533207
1157,SP_1787,115.7611111,-0.695403953,0.206992033,3.359568691,0.000780642,0.001494488,132.8997835,135.1813888,163.054625,93.78121658,84.29743103,85.35222158
1158,SP_0563,245.3834934,-0.592803918,0.177364391,3.342293885,0.00083089,0.001589311,319.3561961,262.8941926,307.0066161,211.5065736,219.9636091,151.5737728
1159,SP_0881,1159.66435,-0.396553113,0.118753249,3.339303263,0.000839888,0.001605136,1391.480569,1249.494273,1318.081738,1039.574763,1023.423499,935.9312574
1160,SP_0475,121.8087976,0.70779588,0.212012146,-3.33846854,0.000842416,0.001608578,91.24462746,111.2819168,73.68158786,164.6159653,136.9833254,153.0453628
1161,SP_1153,1066.103195,0.405926739,0.121731256,-3.334613918,0.000854179,0.001629635,946.1671152,857.39356,946.2626145,1315.93005,1168.309708,1162.556122
1162,SP_0032,4610.362535,-0.384573544,0.11545939,3.330812183,0.00086593,0.001650633,5517.324593,5246.680975,4914.152568,4292.98484,4087.108258,3603.923977
1163,SP_1008,1327.213697,-0.371662476,0.111719835,3.326736702,0.000878694,0.001673522,1489.667722,1488.488994,1516.612683,1178.251242,1112.989519,1177.272022
1164,SP_1020,2511.878505,-0.471281635,0.141797669,3.323620475,0.00088857,0.001690879,3600.195627,2612.511039,2557.023994,2190.888847,2091.630008,2019.021517
1165,SP_0250,101.3348692,0.82019023,0.246978061,-3.320903189,0.000897267,0.001705962,52.56483973,91.11673721,72.31711401,118.7230295,104.0546414,169.2328531
1166,SP_0010,1198.244185,0.442305675,0.133242694,-3.319549188,0.000901629,0.001712786,855.9142772,1115.059743,1069.747498,1308.946342,1371.150402,1468.646847
1167,SP_0160,67.49599104,0.818894699,0.24698431,-3.315573765,0.000914552,0.001735846,53.55662916,45.55836861,46.39211088,94.7788891,76.39454688,88.29540164
1168,SP_0760,129.2951378,0.644106853,0.194315341,-3.314750386,0.00091725,0.001739477,98.18715346,107.5476242,94.83093252,144.6625149,155.4233885,175.1192132
1169,SP_2170,1051.295742,-0.469791242,0.141954588,3.309447407,0.000934803,0.001771248,1409.332778,1172.567848,1088.167895,901.8959552,972.0547516,763.7552242
1170,SP_RS01780,19.45585377,1.481181561,0.44839691,-3.303282263,0.000955601,0.001809109,4.958947145,6.721726516,15.69144927,19.95345034,35.56297872,33.84657063
1171,SP_0018,72.84438441,0.825657349,0.250120062,-3.301044076,0.000963257,0.001822046,41.65515601,60.49553864,52.5322432,79.81380135,92.20031519,110.369252
1172,SP_1915,167.4658401,0.600965686,0.183012352,-3.283743853,0.00102438,0.001936008,124.965468,144.8905493,128.2605418,218.4902812,216.012167,172.1760332
1173,SP_1431,375.9674414,0.658451076,0.200674089,-3.281196295,0.001033678,0.001951915,203.3168329,320.4022972,343.84741,427.0038372,374.0698502,587.1644209
1174,SP_0984,794.1522856,0.433211414,0.132066405,-3.280254451,0.001037135,0.001956775,688.3018637,672.1726516,665.8632384,1035.584072,812.6799211,890.3119665
1175,SP_2027,1616.151389,0.414769074,0.12646207,-3.27979033,0.001038843,0.001958329,1331.973203,1250.241132,1567.098216,1725.973454,1933.572324,1888.050005
1176,SP_2136,142.9526072,-0.67134328,0.205412084,3.268275484,0.00108205,0.002038045,142.8176778,212.854673,171.923705,102.7602692,106.6889362,120.6703822
