,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF10MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF10MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF10MIN.C
1060,SP_0026,2777.262028,0.216843256,0.123880062,-1.750429032,0.08004431,0.164015322,2642.227632,2431.535582,2599.512847,2529.685176,3164.403866,3296.207066
1061,SP_1726,6400.604497,-0.224330716,0.128304531,1.748423962,0.080390642,0.164569721,7250.362887,7166.095447,6345.947099,6757.865068,5924.89039,4958.466089
1062,SP_1540,16437.34015,-0.234984936,0.134445687,1.747805688,0.08049768,0.164633673,17710.42505,20756.48349,15043.05014,13809.22635,17003.76607,14301.0898
1063,SP_0047,2202.461477,0.213444765,0.122172726,-1.747073773,0.080624542,0.164677137,2232.718853,2101.986804,1768.143051,2514.781072,2388.882569,2208.256513
1064,SP_0475,235.3765241,0.289434415,0.165726481,-1.746458464,0.080731319,0.164677137,218.3604348,167.955362,241.7691877,259.10213,244.6585046,280.4135254
1065,SP_0717,123.2506386,-0.331459851,0.189827792,1.746108132,0.080792164,0.164677137,142.0338391,117.0597978,155.4701044,99.74285536,103.8644595,121.3327754
1066,SP_RS07865,385.5889055,0.260021406,0.148929582,-1.745935245,0.080822205,0.164677137,392.2523312,349.9070042,305.0112641,453.4287275,440.8469281,372.087178
1067,SP_1859,146.4325727,-0.319227704,0.183025327,1.744172289,0.081129052,0.165147423,171.9007678,169.2277511,157.4464192,149.614283,96.9401622,133.466053
1068,SP_1731,371.2730249,-0.242193878,0.138924261,1.743351927,0.08127216,0.165283831,367.0313691,428.7951288,420.2962991,357.6985158,320.8257749,332.9910615
1069,SP_0215,55147.63669,0.20403355,0.117085794,-1.74259868,0.081403741,0.165396562,53015.7897,56564.05772,43768.78701,61418.09627,57492.44048,58626.64895
1070,SP_0728,81.5760704,-0.407248201,0.233839495,1.741571503,0.081583451,0.165452154,98.22901019,111.9702414,78.39382381,87.13168974,69.242973,44.48868432
1071,SP_1056,128.9593291,0.328708477,0.188734296,-1.741646772,0.081570272,0.165452154,134.0693247,95.42918298,106.7210038,148.4678134,156.9507388,132.117911
1072,SP_RS01910,145.643099,0.32606274,0.187344334,-1.740446235,0.081780693,0.165697449,122.1225532,111.9702414,150.858703,183.4351363,131.5616487,173.9103114
1073,SP_0313,215.5592482,0.303303749,0.174414122,-1.738986186,0.082037193,0.166062239,191.8120537,232.8472065,150.858703,244.77126,249.2747028,223.7915636
1074,SP_2138,254.510751,-0.26247488,0.151132779,1.736717091,0.082437119,0.166716409,291.3684829,277.3808252,273.3902259,250.503608,198.4965226,235.9248411
1075,SP_2165,22.48140616,0.520058356,0.299915134,-1.734018387,0.082914821,0.167526503,11.28306198,12.72389106,25.03332189,25.79556604,27.6971892,32.35540678
1076,SP_1422,122.0600018,-0.33651044,0.19413529,1.733381082,0.083027958,0.167599186,138.7152914,115.7874087,158.1051909,99.74285536,94.6320631,125.3772013
1077,SP_RS03100,37.34160969,0.458154842,0.264569616,-1.731698628,0.083327235,0.168047126,29.86692877,29.26494945,28.98595166,43.56584487,60.0105766,32.35540678
1078,SP_1320,16.28438036,0.542171473,0.313261521,-1.73073115,0.083499727,0.168238782,9.955642924,7.634334638,15.15174746,13.18440042,20.7728919,31.00726483
1079,SP_2229,2445.335377,-0.179166858,0.10356259,1.730034533,0.083624106,0.168333232,2640.236504,2552.412547,2613.347051,2280.328038,2160.380758,2425.307367
1080,SP_1374,1970.420652,0.185351172,0.10722926,-1.728550321,0.083889607,0.168711322,1844.448779,1916.217994,1766.825508,2229.883376,1984.965226,2080.183028
1081,SP_0128,384.2443593,-0.248032948,0.143651331,1.72663174,0.084233822,0.169090445,435.3934506,435.1570744,385.3814028,361.1379246,387.7606488,300.6356547
1082,SP_0658,92.58392456,0.339784049,0.196782574,-1.726697864,0.084221939,0.169090445,74.9991767,81.43290281,84.9815401,107.1949078,108.4806577,98.41436229
1083,SP_1968,196.2970258,-0.27258104,0.157928184,1.725980965,0.084350837,0.169168992,223.670111,213.7613699,211.4656928,185.7280755,180.0317298,163.1251759
1084,SP_1598,645.7942877,0.222693747,0.129229494,-1.723242433,0.084844693,0.170002467,577.4272896,666.7318917,542.1690504,698.1999875,655.5001444,734.7373623
1085,SP_1281,69.85501055,0.371660438,0.215883368,-1.72157977,0.08514567,0.170448291,63.05240519,50.89556425,63.24207635,77.95993293,83.0915676,80.88851695
1086,SP_0766,3799.461046,0.213183296,0.123923195,-1.72028567,0.085380527,0.170761054,3623.854024,3940.589062,2965.131101,4300.980711,3967.622353,3998.589021
1087,SP_0574,67.64493321,0.383545474,0.22312011,-1.719008986,0.085612736,0.17106795,60.39756707,62.34706621,52.04295866,90.57109855,62.3186757,78.19223305
1088,SP_0403,2154.862381,-0.266268136,0.155244341,1.715155186,0.086316779,0.172316216,2431.831712,2866.692657,1801.740404,1991.990933,2139.607866,1697.310714
1089,SP_RS07785,34.00082913,0.463507719,0.270834676,-1.71140463,0.087006443,0.173533512,27.21209066,19.0858366,34.25612469,42.99261007,34.6214865,45.83682627
1090,SP_0328,300.2902592,0.258334722,0.151173429,-1.708863282,0.087476277,0.174310527,294.023321,285.0151598,236.4990147,338.7817673,350.8310632,296.5912288
1091,SP_1023,1945.60899,0.173048019,0.101576608,-1.703620773,0.088451958,0.176093174,1768.122183,1833.512702,1876.181598,2048.741178,2058.824397,2088.271879
1092,SP_0351,10311.15764,-0.276881036,0.162611455,1.702715448,0.088621332,0.176137164,9617.814774,9932.269364,14557.53545,7506.509718,9428.584824,10824.23171
1093,SP_1161,3441.283799,0.171620102,0.100822353,-1.702202908,0.088717338,0.176137164,3353.060537,3261.13328,3080.416136,3715.134745,3720.655749,3517.302345
1094,SP_1785,163.0008315,-0.33851854,0.198858767,1.702306344,0.088697956,0.176137164,155.9717391,208.6718134,186.4323709,146.1748742,182.3398289,98.41436229
1095,SP_RS02890,82.39578216,0.379875583,0.223425573,-1.700233225,0.089087065,0.176597971,59.73385755,62.34706621,88.93416987,102.6090294,71.5510721,109.1994979
1096,SP_2193,1022.40753,0.228210193,0.134233367,-1.700100348,0.089112052,0.176597971,884.7248012,834.6872538,1090.267045,1030.676172,1084.806577,1209.283328
1097,SP_0727,75.43977245,-0.386537668,0.227600075,1.698319595,0.089447458,0.177101075,99.55642924,96.70157208,68.51224938,76.24022852,57.7024775,53.92567797
1098,SP_1958,53.61225486,0.480063118,0.282855573,-1.697202265,0.089658427,0.177357107,38.49515264,21.63061481,63.24207635,48.72495808,48.4700811,101.1106462
1099,SP_1004,4114.428268,0.179464582,0.105843476,-1.695565839,0.089968132,0.177807809,3691.552396,3655.573903,4202.962991,4274.038676,4482.328452,4380.113193
1100,SP_0002,2285.852573,0.220709624,0.130529504,-1.690879198,0.090859877,0.179404414,2158.383386,1746.990243,2401.881358,2433.954965,2345.028686,2628.876801
1101,SP_RS04155,39.14190321,0.492971672,0.291620924,-1.690453706,0.090941188,0.179404414,30.5306383,34.35450587,25.03332189,30.95467925,27.6971892,86.28108475
1102,SP_RS11300,551.4765952,0.217999658,0.129372725,-1.685051144,0.091978705,0.181286521,453.9773173,533.1310356,537.557649,601.3233062,613.9543606,568.9159026
1103,SP_0895,2483.226104,-0.170790876,0.101414056,1.684094716,0.092163365,0.181485793,2601.741351,2558.774493,2743.125062,2396.121468,2278.093812,2321.500437
1104,SP_2179,326.9049908,0.237410473,0.141306891,-1.68010542,0.092936807,0.182843065,316.589445,301.5562182,278.0016273,369.7364466,369.295856,326.2503517
1105,SP_1274,1806.379479,-0.213061,0.126961152,1.678159001,0.093316063,0.183423067,2060.818085,1674.464064,2092.917464,1644.037409,1837.246884,1528.79297
1106,SP_0103,7068.159675,-0.184849337,0.110278388,1.676206364,0.093697778,0.184006848,7531.775727,7907.898296,7166.776548,7039.323355,6859.670525,5903.513596
1107,SP_1104,301.3189514,-0.272910821,0.162977118,1.674534588,0.094025583,0.184483799,292.0321924,299.01144,401.8506935,251.0768428,270.0475947,293.8949449
1108,SP_0985,911.8365654,0.212770906,0.127340701,-1.670879022,0.094745576,0.185728692,768.5756338,861.407425,901.8583596,1045.580277,860.9209643,1032.676733
1109,SP_0106,214.7850089,-0.274066,0.164238736,1.668705001,0.095175858,0.186281555,215.7055967,278.6532143,216.7358658,182.8619015,193.8803244,200.8731504
1110,SP_RS10660,321.8550747,0.28428664,0.170375616,-1.668587604,0.095199137,0.186281555,297.3418687,344.8174478,220.029724,316.9988449,394.6849461,357.2576165
1111,SP_1710,1940.721934,-0.209758222,0.125866242,1.666516926,0.0956105,0.186918097,2172.984996,2286.483224,1807.010577,1923.202757,1823.398289,1631.251759
1112,SP_1548,2256.343832,-0.207492068,0.124618238,1.665021687,0.095908429,0.187331932,2349.53173,2750.905248,2179.216548,2233.322784,2134.991668,1890.095013
1113,SP_RS10025,66.56525894,0.386695103,0.232826215,-1.660874409,0.096738673,0.188783825,55.08789085,62.34706621,50.06664378,59.6164193,73.8591712,98.41436229
1114,SP_1462,366.2355774,-0.249454271,0.150390878,1.658706124,0.097175025,0.189465129,363.7128215,449.1533545,394.6042056,365.1505682,276.971892,347.8206229
1115,SP_0256,119.5190297,-0.332809669,0.20107131,1.655182278,0.097887529,0.190629462,122.7862627,164.1381947,115.9438066,85.98522014,117.7130541,110.5476398
1116,SP_1306,10822.58493,0.192641488,0.116407747,-1.654885458,0.097947735,0.190629462,11070.67493,10483.21385,8673.387263,11760.48518,11801.3107,11146.43764
1117,SP_2191,831.503145,0.271383061,0.164655251,-1.648189532,0.099313784,0.193115076,653.0901758,712.5378996,872.872408,711.3843879,909.3910454,1129.742953
1118,SP_1888,9386.408799,0.178947078,0.108617389,-1.647499361,0.099455447,0.19321756,8964.724599,9198.10085,8197.754147,10180.07683,10681.88264,9095.913731
1119,SP_RS02595,322.2780723,0.249727545,0.151802756,-1.645079131,0.099953494,0.194011607,269.4660685,288.8323271,322.798098,357.125281,297.7447839,397.701875
1120,SP_0149,1670.424243,-0.228177011,0.13933958,1.637560626,0.101513382,0.196863452,1797.989112,1740.628297,1897.262291,1875.051034,1391.783757,1319.830968
1121,SP_2153,138.8170847,0.296462048,0.181093947,-1.637062161,0.101617482,0.196889537,121.4588437,136.1456344,112.6499485,161.0789791,170.7993334,130.7697691
1122,SP_1961,37218.06372,-0.203549891,0.124385463,1.636444373,0.101746619,0.196964043,42462.8082,43780.36437,33598.6706,35709.66192,36260.23686,31496.64036
1123,SP_0946,2813.479554,-0.207142508,0.126805271,1.633548091,0.102353775,0.197962956,3279.388779,2969.756174,2821.518885,2818.022281,2797.416109,2194.775093
1124,SP_RS10715,172.0580085,-0.291466329,0.178743023,1.630644505,0.102965353,0.198791774,194.4668918,202.3098679,181.1621979,184.5816059,143.1021442,126.7253432
1125,SP_2128,255.0650716,0.273698375,0.167822414,-1.630880932,0.102915446,0.198791774,218.3604348,185.7688095,281.2954854,287.7638701,270.0475947,287.1542352
1126,SP_0924,37.23849773,0.436544079,0.268042183,-1.628639471,0.103389363,0.199256164,22.56612396,26.72017123,39.52629772,40.69967087,50.7781802,43.14054237
1127,SP_1747,1681.204617,-0.242413395,0.148832233,1.628769461,0.103361832,0.199256164,1748.874607,2015.464344,1734.545698,1860.146929,1525.653505,1202.542619
1128,SP_2162,41.12334373,0.421114688,0.259296901,-1.624063716,0.104362211,0.200952768,32.52176689,24.17539302,42.16138423,43.56584487,53.0862793,51.22939407
1129,SP_0710,32.19468097,0.444992278,0.274330314,-1.622103926,0.104781098,0.201580642,22.56612396,27.99256034,25.03332189,28.66174005,48.4700811,40.44425848
1130,SP_RS01365,597.1145963,0.203838727,0.125794339,-1.620412568,0.105143682,0.201768832,519.0208511,613.2915493,530.3111611,635.1441594,632.4191534,652.5007034
1131,SP_0847,4685.640534,-0.184476321,0.113880236,1.619915171,0.105250501,0.201768832,5353.481055,5111.18704,4513.903199,4068.820617,4736.219353,4330.231941
1132,SP_1957,255.6290958,0.24817271,0.153184997,-1.620084965,0.105214027,0.201768832,223.670111,213.7613699,260.8735649,297.5088617,256.1990001,281.7616674
1133,SP_2066,4932.318344,0.171709977,0.105979795,-1.62021427,0.105186257,0.201768832,4800.611018,4449.544705,4641.704895,5559.231099,5350.173714,4792.644629
1134,SP_0563,333.5347913,-0.249042433,0.153868791,1.618537657,0.105546778,0.20215838,357.0757262,390.6234557,345.1963334,327.3170713,336.9824686,244.0136928
1135,SP_1685,109.5737346,0.301548117,0.186388414,-1.61784797,0.105695366,0.202264611,90.26449585,99.2463503,100.7920592,117.5131342,126.9454505,122.6809174
1136,SP_RS00180,180.5805136,0.272655363,0.168712075,-1.616098692,0.106072977,0.202755542,173.8918964,171.7725294,142.9534434,196.0463019,177.7236307,221.0952797
1137,SP_2215,30200.83533,0.170615671,0.105592388,-1.615795172,0.106138606,0.202755542,29892.81344,29052.46047,26157.84506,34292.6255,30478.44862,31330.8189
1138,SP_0722,84.58060027,0.330880533,0.204906208,-1.614790179,0.106356141,0.202814344,68.36208141,85.25007013,69.17102101,99.74285536,94.6320631,90.3255106
1139,SP_1935,38.19919374,0.43092331,0.266848832,-1.61485927,0.106341174,0.202814344,25.8846716,24.17539302,40.84384098,38.97996646,50.7781802,48.53311017
1140,SP_0538,148.4009883,-0.289586805,0.179684513,1.611640315,0.107040232,0.203845965,174.5556059,155.231471,164.0341355,122.0990126,115.404955,159.08075
1141,SP_1941,1608.542172,-0.206331486,0.128042036,1.611435533,0.107084828,0.203845965,1894.226994,1794.06864,1501.999313,1639.451531,1451.794334,1369.71222
1142,SP_0690,2309.080377,-0.180970335,0.112492364,1.608734399,0.107674431,0.204679463,2265.24062,2502.789372,2612.688279,2203.514575,1991.889523,2278.359894
1143,SP_0963,456.8289129,-0.223707276,0.139072441,1.608566548,0.107711154,0.204679463,526.9853655,515.3175881,445.9883926,463.7469539,383.1444506,405.7907267
1144,SP_RS04170,416.1652203,-0.222625449,0.138600713,1.606235961,0.108222075,0.205016841,497.7821462,452.9705219,399.8743786,392.0926038,380.8363515,373.4353199
1145,SP_0866,920.4844911,0.321850823,0.2004009,-1.606034819,0.10826626,0.205016841,716.142581,849.955923,842.568913,734.8870148,1571.815487,807.5370276
1146,SP_0886,305.965692,0.247442856,0.15403593,-1.606397004,0.108186709,0.205016841,238.9354302,269.7464905,323.4568697,323.8776625,350.8310632,328.9466356
1147,SP_1547,326.0319783,-0.223805967,0.139294328,1.60671271,0.108117404,0.205016841,325.2176689,363.9032844,368.2533404,291.7765137,302.3609821,304.6800805
1148,SP_2223,1900.940324,-0.254575765,0.158682427,1.604309753,0.108645792,0.205556325,1880.952803,1739.355908,2618.617224,1589.006868,1532.577802,2045.131337
1149,SP_1790,2806.116426,-0.221087783,0.138046202,1.601549192,0.109255334,0.206529665,3124.744459,3329.842291,2642.991774,2849.550195,2774.335118,2115.234718
1150,SP_0005,232.0575032,-0.251483445,0.157115608,1.600626748,0.109459614,0.206735898,239.5991397,231.5748174,288.5419733,212.6701111,212.3451172,207.6138602
1151,SP_1389,2898.304393,-0.197421068,0.123403872,1.599796378,0.109643763,0.206903782,3181.823479,3370.558743,2767.499612,3000.310948,2633.541073,2436.092502
1152,SP_0932,1422.364593,-0.192994721,0.120680282,1.599223315,0.109770992,0.206964057,1587.593192,1646.471504,1331.377461,1358.566478,1345.621775,1264.557148
1153,SP_0037,1884.073766,-0.192453602,0.120753189,1.593776556,0.11098609,0.209073537,1995.774552,2095.624858,1955.234194,1932.947749,1809.549694,1515.311551
1154,SP_0239,1109.982618,-0.177501193,0.111644201,1.589882783,0.111861229,0.210539506,1146.890065,1210.04204,1180.518759,1014.052363,1114.811865,993.5806166
1155,SP_0421,6947.076803,0.174303519,0.109858346,-1.586620636,0.112598591,0.211691183,6325.151805,6718.214482,6510.640006,8053.375718,6594.239129,7480.839676
1156,SP_0452,1692.181366,-0.203533738,0.128306068,1.586314206,0.112668051,0.211691183,1968.562461,1888.225434,1601.473829,1759.257604,1414.864748,1520.704119
1157,SP_1382,1303.003815,-0.254937522,0.160878667,1.584657094,0.113044265,0.212214472,1576.31013,1553.587099,1151.532807,1370.031174,1257.91401,908.6476738
1158,SP_0679,230.7737471,-0.344038128,0.217319703,1.583096806,0.113399402,0.212526258,250.8822017,187.0411986,342.5612469,132.9904738,228.5018109,242.6655509
1159,SP_1449,507.1164211,-0.238146882,0.1504338,1.583067648,0.113406047,0.212526258,530.3039131,464.4220238,652.842684,427.0599267,512.3980002,455.6719788
1160,SP_0208,29923.07304,-0.208997699,0.132181831,1.581137865,0.113846519,0.213167792,36083.89592,34540.27468,25945.72059,29848.33608,26400.03751,26720.17343
1161,SP_0443,15245.11853,-0.206786443,0.131031586,1.578141956,0.114533001,0.214268457,18362.18781,17580.60028,13216.93519,14635.2577,14430.23557,13245.49465
1162,SP_0559,6.730218959,0.486382939,0.3085405,-1.57639901,0.114933876,0.214437624,3.318547641,0,7.905259544,13.18440042,9.2323964,6.740709746
1163,SP_RS11480,344.2912899,0.220860611,0.140175193,-1.575604115,0.115117067,0.214437624,297.3418687,320.6420548,328.7270427,339.3550021,390.0687479,389.6130233
1164,SP_1327,9.439311517,0.502796637,0.319071987,-1.575809404,0.115069734,0.214437624,5.309676226,7.634334638,5.270173029,9.171756815,18.4647928,10.78513559
1165,SP_1680,147.2373071,0.299531831,0.19003974,-1.576153657,0.114990396,0.214437624,132.0781961,103.0635176,154.1525611,153.6269266,147.7183424,192.7842987
1166,SP_1978,1895.269383,-0.19295788,0.122464301,1.575625539,0.115112127,0.214437624,2079.401952,2152.882368,1843.901789,1726.009986,1982.657127,1586.763074
1167,SP_1997,3090.858111,0.16978664,0.108052393,-1.57133623,0.11610457,0.216091796,2993.329973,2993.931567,2724.020684,3383.80503,3427.527164,3022.53425
1168,SP_0312,801.6195468,0.276942066,0.176386057,-1.570090459,0.116394068,0.216445133,575.436161,598.02288,975.640782,773.2937464,946.320631,941.0030805
1169,SP_2051,10.6123101,-0.498224588,0.318670769,1.563446151,0.117947692,0.21914661,18.58386679,8.906723745,14.49297583,8.025287213,6.9242973,6.740709746
1170,SP_0155,867.9326268,-0.198885193,0.12734717,1.561755899,0.118345505,0.219595794,840.2562628,949.2022733,996.0627025,771.0008072,900.158649,750.9150657
1171,SP_0616,1076.712561,-0.255359444,0.163607302,1.560807131,0.118569264,0.219595794,1027.42235,984.8291683,1519.127376,836.9228093,1004.023109,1087.950553
1172,SP_1549,92.54310198,-0.350046318,0.224240428,1.561031259,0.118516376,0.219595794,119.4677151,87.79484834,108.6973187,93.43727255,94.6320631,51.22939407
1173,SP_RS09365,248.4787471,0.235210656,0.150708154,-1.560702924,0.118593861,0.219595794,230.3072063,248.1158757,205.5367481,279.165348,260.8151983,266.9321059
1174,SP_1931,59.69546525,0.382837319,0.245504279,-1.559391634,0.118903715,0.219982001,37.83144311,41.98884051,69.82979264,68.78817611,66.9348739,72.79966526
1175,SP_0355,9818.053066,0.283957327,0.182262476,-1.557958241,0.119243148,0.220422227,7103.019372,7085.934933,12089.11816,8712.022504,10760.358,13157.86542
1176,SP_0860,1278.276853,0.182721904,0.117541894,-1.55452578,0.120059052,0.221741719,1168.12877,1103.161355,1305.685368,1302.962702,1456.410532,1333.312388
1177,SP_1051,147.7485728,-0.27446975,0.177012725,1.550565082,0.121005946,0.223300691,155.9717391,180.6792531,152.8350178,137.0031174,145.4102433,114.5920657
1178,SP_0669,1534.10546,-0.200555523,0.129403532,1.549845813,0.121178528,0.223325863,1703.742359,1787.706694,1446.662497,1523.658101,1502.572514,1240.290593
1179,SP_1373,3143.685156,0.167324065,0.107975299,-1.549651325,0.121225227,0.223325863,3090.231564,3095.722696,2684.494387,3410.747065,3362.900389,3218.014833
1180,SP_1007,302.68295,0.224774977,0.145332555,-1.546625099,0.121953674,0.22447744,246.236235,295.1942727,292.4946031,316.9988449,325.4419731,339.7317712
1181,SP_2008,1946.25098,0.216772472,0.14053023,-1.542532671,0.122944205,0.226109071,1935.376984,1914.945605,1525.05632,2140.458747,2405.039262,1756.62896
1182,SP_0536,35.19043184,0.410324171,0.266808109,-1.537899925,0.124073086,0.227749364,26.54838113,25.44778213,32.93858143,33.82085325,43.8538829,48.53311017
1183,SP_0970,1445.442186,-0.18076895,0.117532223,1.538037358,0.124039481,0.227749364,1436.931129,1688.460344,1496.070369,1424.48848,1375.627064,1251.075729
1184,SP_RS06435,69.39878463,0.333329354,0.216787911,-1.537582756,0.124150666,0.227749364,63.05240519,53.44034247,64.55961961,85.98522014,73.8591712,75.49594916
1185,SP_0279,842.3955582,0.187578108,0.122149906,-1.53563858,0.124627047,0.228025555,763.2659575,874.1313161,720.6961617,871.3168974,916.3153427,908.6476738
1186,SP_0856,2812.227843,-0.172559565,0.112384351,1.535441223,0.124675484,0.228025555,3211.026698,2860.330711,2878.173246,2535.417524,2894.356271,2494.062606
1187,SP_1111,571.0099593,0.226643238,0.147625777,-1.535255176,0.12472116,0.228025555,555.5248752,474.6011367,533.6050192,504.4466248,655.5001444,702.3819555
1188,SP_1260,766.3940545,-0.209014315,0.136122311,1.535489025,0.124663751,0.228025555,767.2482147,819.4185845,895.2706433,817.4328261,620.8786579,678.1154004
1189,SP_1273,841.7242091,-0.274651991,0.179123521,1.533310584,0.125199348,0.228707304,808.3982055,699.8140085,1275.381873,686.7352915,745.5160093,834.4998666
1190,SP_0290,1812.905048,-0.198991154,0.129960681,1.531164292,0.125728793,0.229481462,1931.394727,2164.33387,1732.569383,1689.896193,1885.716965,1473.51915
1191,SP_1998,1907.022133,-0.183430962,0.1199048,1.529805,0.126065004,0.229901921,2149.755162,2040.912127,1911.096495,1967.341837,1795.7011,1577.326081
1192,SP_1442,25.92107187,0.441738591,0.288864735,-1.529222981,0.126209175,0.229971752,23.22983349,12.72389106,23.71577863,25.79556604,32.3133874,37.74797458
1193,SP_0056,10542.05272,0.198581482,0.129936932,-1.528291297,0.12644023,0.230199647,10653.20164,10787.31484,7917.776205,11793.15956,11402.00955,10698.85451
1194,SP_0014,67.17598806,-0.356998499,0.233781206,1.527062438,0.126745486,0.23056214,69.02579094,71.25378996,93.54557127,72.22758492,48.4700811,48.53311017
1195,SP_2189,4139.629396,-0.199421734,0.130976802,1.522572938,0.127865584,0.232405062,4649.948955,4891.063725,3782.00792,4346.266261,3676.801866,3491.687648
1196,SP_2053,57.54037975,-0.372472106,0.245310007,1.518373063,0.128920378,0.234126306,76.99030528,77.61573549,47.43155726,52.73760168,39.2376847,51.22939407
1197,SP_RS11400,51.56739677,-0.363058336,0.239237039,1.51756742,0.129123485,0.234299256,53.76047179,62.34706621,62.58330472,48.15172328,46.161982,36.39983263
1198,SP_2134,2783.58384,-0.457286397,0.301601101,1.516196046,0.129469787,0.234731535,3043.108187,5274.052846,1994.10172,2382.937067,2481.206533,1526.096686
1199,SP_1277,772.225349,-0.213641835,0.141002365,1.515164901,0.129730649,0.234812475,834.9465866,912.3029893,758.9049162,838.6425137,650.8839462,637.671142
1200,SP_RS11505,9677.950808,-0.287150038,0.189478885,1.515472487,0.129652793,0.234812475,11713.80946,13946.65699,6567.294366,9853.906228,8618.44204,7367.595752
1201,SP_2061,272.4237819,-0.222619524,0.147043057,1.513975083,0.130032159,0.23516224,299.3329973,279.9256034,305.6700357,268.8471216,251.5828019,229.1841314
1202,SP_RS03170,176.2590095,0.250674545,0.16564963,-1.513281644,0.130208133,0.23528458,153.316901,170.5001403,159.4227341,213.2433459,177.7236307,183.3473051
1203,SP_1079,5178.375438,0.160922197,0.106448232,-1.511741383,0.130599666,0.235795907,4762.779575,5244.787896,4638.411037,5622.860162,5698.696678,5102.717278
1204,SP_RS02125,287.3648931,-0.229801491,0.152143662,1.510424352,0.130935179,0.236205322,343.1378261,320.6420548,274.7077691,284.3244613,249.2747028,252.1025445
1205,SP_RS10045,1284.549394,-0.229935245,0.15238354,1.508924421,0.131318098,0.23669951,1274.322294,1636.292391,1264.841527,1113.795218,1437.945739,980.0991971
1206,SP_1669,686.6255258,-0.184922732,0.122595092,1.508402412,0.131451566,0.236743616,695.5675856,796.5155806,708.8382724,668.3917779,637.0353516,613.4045869
1207,SP_0406,3463.578372,-0.176207483,0.116938971,1.506832853,0.131853506,0.237270767,3760.578187,4030.928689,3261.578333,3461.764963,3203.641551,3062.978509
1208,SP_0191,748.6778891,-0.22113349,0.146996394,1.504346358,0.132492209,0.238222746,738.0449955,693.452063,995.4039309,714.2505619,680.8892345,670.0265488
1209,SP_0105,355.1364265,-0.211802374,0.141055107,1.501557644,0.133211389,0.239317731,405.5265218,379.1719537,357.7129944,301.5215053,364.6796578,322.2059259
1210,SP_0309,6.536329355,0.466659827,0.310894449,-1.501023348,0.133349523,0.239367904,4.645966698,2.544778213,3.952629772,4.012643606,9.2323964,14.82956144
1211,SP_RS07090,10.24757154,0.478122496,0.318668769,-1.5003745,0.133517421,0.239471378,7.300804811,5.089556425,8.564031172,11.46469602,11.5404955,17.52584534
1212,SP_0379,338.6614314,0.206170397,0.137530362,-1.499090045,0.133850274,0.239813436,317.2531545,325.7316112,297.7647761,376.6152642,376.2201533,338.3836293
1213,SP_1372,1831.291311,0.174564458,0.116470509,-1.498786767,0.133928959,0.239813436,1717.01655,1867.867208,1571.170334,2090.587319,1915.722253,1825.384199
1214,SP_1130,202.0861209,0.29154361,0.194725749,-1.497201124,0.134340933,0.240352971,141.3701295,169.2277511,223.9823537,177.7027883,240.0423064,260.1913962
1215,SP_1034,807.6025267,-0.280070027,0.187310712,1.495216289,0.134858004,0.241079493,755.3014432,701.0863976,1219.386285,566.3559833,766.2889012,837.1961505
1216,SP_1458,2588.925382,-0.184472433,0.123765814,1.49049586,0.136093904,0.243088783,2900.410639,2755.994804,2624.546169,2153.643147,2298.866704,2800.090828
1217,SP_0282,20930.65915,-0.166744813,0.111914997,1.489923759,0.136244284,0.243157423,24544.64207,21714.59249,20277.6495,19366.16451,18598.66255,21082.2438
1218,SP_2065,2151.716678,0.185926189,0.124866813,-1.488996035,0.136488413,0.24339313,2163.029353,2156.699535,1702.92466,2302.11096,2425.812154,2159.723403
1219,SP_RS08940,241.2393236,0.328721524,0.220934351,-1.487869683,0.136785264,0.24372239,177.8741536,156.5038601,287.2244301,184.0083711,360.0634596,281.7616674
1220,SP_0391,1053.049558,0.162952371,0.109573966,-1.487144959,0.136976529,0.243863133,954.4143017,1016.638896,1005.944277,1106.916401,1087.114676,1147.268799
1221,SP_RS09030,593.1514743,-0.26207488,0.17637527,1.485893569,0.137307275,0.244251762,659.7272711,783.7916895,510.5480122,553.1715829,648.5758471,403.0944428
1222,SP_0275,148.9474171,-0.275411576,0.185404168,1.485465934,0.137420441,0.244253026,161.9451249,187.0411986,145.5885299,118.6596038,120.0211532,160.428892
1223,SP_1844,40.55776095,0.410692298,0.276671354,-1.484404842,0.137701551,0.24455255,44.4685384,19.0858366,32.93858143,49.87142768,64.6267748,32.35540678
1224,SP_1608,586.8654002,-0.22555703,0.152008331,1.483846502,0.137849647,0.24461555,582.0732563,726.5341797,598.8234104,576.6742097,607.0300633,430.0572818
1225,SP_1568,1924.561058,-0.179065286,0.120941765,1.480590976,0.138715602,0.245951254,2188.250315,2164.33387,1791.200058,1794.798162,1924.954649,1683.829295
