,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF120MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF120MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF120MIN.C
452,SP_1861,734.1136605,-0.945458672,0.13734,6.884073611,5.82E-12,2.85E-11,941.5729792,914.3886881,1048.162501,551.3428582,491.0709325,458.1440044
453,SP_1433,262.4324076,1.157986415,0.168221054,-6.883718711,5.83E-12,2.85E-11,144.6960703,167.167976,171.0390692,314.1372099,390.1659463,387.3881736
454,SP_1144,193.069021,1.203479486,0.174862214,-6.882444524,5.88E-12,2.87E-11,112.1918806,112.1166747,122.7972804,256.4385387,301.0332086,253.836543
455,SP_0384,1373.065056,-0.779353109,0.113758279,6.850957284,7.34E-12,3.57E-11,1744.741022,1697.862696,1767.403715,994.7678313,1035.957858,997.6572142
456,SP_1996,729.9798469,1.25202572,0.183220466,-6.833438154,8.29E-12,4.03E-11,544.183047,416.912904,325.4127931,1192.439205,899.7361263,1001.195006
457,SP_1565,1233.313103,-0.954368382,0.139862369,6.823625161,8.88E-12,4.30E-11,1844.350635,1542.107795,1507.775179,893.2609098,733.2428992,879.1411977
458,SP_0263,2443.642068,-0.827569976,0.121484242,6.812159019,9.61E-12,4.65E-11,3179.119458,3160.750326,3051.512419,1604.877855,1715.384764,1950.207586
459,SP_0171,94.39602801,-2.48038046,0.364410794,6.806550467,1.00E-11,4.82E-11,83.88177989,128.2292507,276.293881,18.16439649,23.54449676,36.26236328
460,SP_1374,1088.302621,-0.973761777,0.143107765,6.804395133,1.01E-11,4.89E-11,1703.848654,1311.832229,1320.070765,762.9046526,731.5611494,699.598277
461,SP_0851,1035.078914,-0.939548371,0.13832596,6.792277952,1.10E-11,5.30E-11,1565.443717,1264.837216,1262.180618,720.1648962,657.5641596,740.2828797
462,SP_0272,15656.26827,-1.073436439,0.158656661,6.76578235,1.33E-11,6.36E-11,27101.15456,18420.70251,18316.96862,10321.65118,9268.122975,10509.00977
463,SP_0622,1202.269388,-0.825724937,0.122093292,6.763065543,1.35E-11,6.46E-11,1654.568108,1427.305691,1535.843129,855.8636229,881.2368788,858.7988963
464,SP_2225,1410.912512,-0.871846937,0.128954964,6.76086371,1.37E-11,6.55E-11,1604.23904,1910.011613,1968.264981,995.8363253,960.2791179,1026.843994
465,SP_0553,2619.92866,-1.085379541,0.16069125,6.754440828,1.43E-11,6.83E-11,4355.561421,3497.10035,2862.053758,1841.015009,1481.621546,1682.219877
466,SP_1887,12006.0887,0.727167449,0.107884484,-6.740241215,1.58E-11,7.52E-11,9492.271917,8953.892755,8643.174296,15694.03857,14711.94698,14541.20768
467,SP_1434,147.0699297,1.349321058,0.200435274,-6.731954059,1.67E-11,7.94E-11,74.44507965,89.96188267,79.81823228,179.5069771,245.5354662,213.1519403
468,SP_0403,1112.616458,-1.106690408,0.164876285,6.712247338,1.92E-11,9.07E-11,1865.32108,1242.682424,1467.427501,716.9594144,613.8386656,769.4696599
469,SP_1688,37.36653309,2.39012346,0.356160159,-6.710810851,1.94E-11,9.14E-11,6.291133492,11.41307467,14.91109834,73.72607987,63.90649121,53.95132098
470,SP_1986,232.6882477,-1.276576789,0.190355357,6.706282461,2.00E-11,9.41E-11,256.8879509,367.9038187,366.6375944,126.0822815,136.2217313,142.3961095
471,SP_RS03180,330.7860041,1.07086527,0.159916682,-6.69639501,2.14E-11,1.00E-10,224.3837612,203.421272,208.7553767,500.0551505,462.4811864,385.6192778
472,SP_1597,231.4467183,1.149829666,0.172355054,-6.671284896,2.54E-11,1.19E-10,157.2783373,144.3418267,128.060021,293.8358256,306.0784579,359.0858413
473,SP_1564,1696.372269,-0.8940325,0.134078757,6.667965321,2.59E-11,1.21E-10,2500.725563,1914.711115,2214.736665,1229.836492,1141.908093,1176.315687
474,SP_0405,1600.964391,-0.847598393,0.127369929,6.654619322,2.84E-11,1.33E-10,2156.810265,1981.175491,2048.083213,1280.055706,1037.639607,1102.022065
475,SP_1050,75.32389008,1.70950843,0.257418775,-6.64096248,3.12E-11,1.45E-10,27.26157846,30.21108,45.61041845,123.9452937,114.3589843,110.5559856
476,SP_1193,138.058746,1.275464759,0.192205453,-6.635944725,3.22E-11,1.50E-10,82.83325764,84.59102401,72.80124483,198.7398675,183.3107248,206.0763572
477,SP_0127,251.1340483,-1.228001295,0.185229609,6.629616632,3.37E-11,1.56E-10,422.5544662,326.279664,314.0101885,165.6165562,124.4494829,153.893932
478,SP_1276,1982.690444,-1.138439744,0.171903513,6.622550788,3.53E-11,1.64E-10,2708.332968,2067.109229,3429.552618,1105.891198,1279.811574,1305.445078
479,SP_0442,433.6132658,-0.962718276,0.145943788,6.59650052,4.21E-11,1.95E-10,569.347581,532.3863654,619.2491428,274.6029352,319.5324561,286.5611147
480,SP_0638,573.4478221,0.950424849,0.144107705,-6.595239627,4.25E-11,1.96E-10,379.565054,417.5842614,370.1460882,659.2607432,819.0121374,795.1186486
481,SP_1400,2432.940005,-0.722132277,0.109516037,6.593849578,4.29E-11,1.97E-10,2988.288409,2945.915979,3162.907095,1818.576637,1826.380249,1855.571663
482,SP_1659,7845.385122,-0.767505762,0.116418372,6.592651586,4.32E-11,1.99E-10,10974.88238,9418.47203,9293.122759,5937.620665,5736.448461,5711.764441
483,SP_2172,293.9979775,-1.032692312,0.15690098,6.581809184,4.65E-11,2.13E-10,417.3118549,362.53296,406.9852723,182.7124588,205.1734718,189.2718474
484,SP_2026,6759.323086,0.96545434,0.146839005,-6.574917496,4.87E-11,2.23E-10,5585.478018,3983.834416,4116.340265,8984.965299,8380.159098,9505.16142
485,SP_0122,784.5594946,-1.251841578,0.190538835,6.570007502,5.03E-11,2.30E-10,1333.7203,864.0368881,1132.36635,583.3976755,400.256445,393.5793088
486,SP_0801,1341.724492,-0.790347653,0.120701287,6.54796377,5.83E-11,2.66E-10,1724.819099,1797.223581,1584.084918,1019.343191,983.8236147,941.0525496
487,SP_RS09370,2067.372858,1.151629494,0.175887888,-6.547520169,5.85E-11,2.66E-10,935.2818457,1384.338821,1501.635315,3298.440704,2816.930863,2467.609599
488,SP_1900,2991.121823,1.042886594,0.159490616,-6.538858661,6.20E-11,2.81E-10,1664.004809,2469.252272,1698.110964,3742.934171,4211.101421,4161.327299
489,SP_1032,1863.567973,-1.083117827,0.165889496,6.529152553,6.61E-11,3.00E-10,2005.823062,2512.219141,3097.122837,1024.685661,1269.721075,1271.836059
490,SP_2189,3533.871414,-1.132604236,0.173553648,6.525960431,6.76E-11,3.05E-10,6399.131283,3894.543891,4315.447284,2360.30305,1997.918725,2235.884253
491,SP_1004,3581.931025,0.797003255,0.122263816,-6.518717304,7.09E-11,3.20E-10,2767.050214,2596.138808,2473.488077,4299.619499,4291.82541,5063.464141
492,SP_RS11135,50.02552899,1.977884409,0.304304605,-6.499686099,8.05E-11,3.62E-10,17.82487823,18.79800533,21.05096236,89.75348854,90.81448751,61.91135195
493,SP_1566,1274.917821,-0.77154969,0.118900963,6.489011299,8.64E-11,3.88E-10,1675.538553,1544.793224,1611.275744,987.288374,891.3273774,939.2836538
494,SP_1569,3125.391861,-0.71422402,0.110203026,6.480983735,9.11E-11,4.09E-10,4083.994158,3703.207051,3875.131321,2303.672873,2377.994173,2408.351591
495,SP_0118,4217.803057,1.165348317,0.179842292,-6.479834665,9.18E-11,4.11E-10,3375.193118,2183.925405,2190.177209,6931.320002,5043.567556,5582.63505
496,SP_1664,3515.697152,-0.704403156,0.108854503,6.471052068,9.73E-11,4.35E-10,4541.149859,4239.62156,4301.413309,2659.481345,2768.160119,2584.35672
497,SP_2003,802.0697866,1.118813705,0.173139885,-6.461906237,1.03E-10,4.61E-10,620.7251712,518.9592187,369.2689647,1115.507643,1044.366606,1143.591115
498,SP_0633,40.94157922,2.113951973,0.327371354,-6.457351712,1.07E-10,4.74E-10,10.48522249,18.126648,14.03397491,60.90415294,73.99698982,68.10248714
499,SP_1663,1400.028546,-0.835272886,0.129584975,6.445754092,1.15E-10,5.11E-10,1666.101853,1748.885853,1974.404845,1075.973369,1014.095111,920.7102483
500,SP_1518,9420.017563,0.791342387,0.122906816,-6.438555737,1.21E-10,5.34E-10,7552.505757,6759.89699,6342.479534,12982.20102,11868.10812,11014.91396
501,SP_1001,1995.976618,-0.821322678,0.127649978,6.434177992,1.24E-10,5.49E-10,2300.457813,2535.716648,2822.583203,1358.055761,1422.760304,1536.285976
502,SP_RS07520,107.1946147,-1.663457668,0.259012623,6.422303479,1.34E-10,5.92E-10,125.8226698,198.7217707,165.7763286,34.19180516,65.58824098,53.0668731
503,SP_1959,496.1258703,1.097714965,0.170938738,-6.421686395,1.35E-10,5.93E-10,339.7212085,353.8053147,248.2259312,780.0005552,649.1554107,605.8468012
504,SP_2065,1321.659573,1.033631229,0.161093194,-6.416355688,1.40E-10,6.13E-10,1086.26905,808.3142294,696.4360047,1864.521875,1769.200757,1705.215522
505,SP_1860,1643.971998,-0.781007515,0.121738383,6.415458246,1.40E-10,6.16E-10,2066.637352,1927.466904,2249.821602,1270.43926,1170.497839,1178.969031
506,SP_1970,4662.630255,-0.770327645,0.12010454,6.413809565,1.42E-10,6.21E-10,6511.323164,5374.886811,5771.47218,3289.892753,3474.495022,3553.711602
507,SP_0417,17757.41461,-0.732029114,0.114178517,6.411268337,1.44E-10,6.30E-10,23558.19788,21282.02747,21731.61014,12217.15938,13761.75836,13993.73444
508,SP_2131,383.3922023,0.915939639,0.143051068,-6.402885728,1.52E-10,6.65E-10,282.0524849,265.857504,247.3488077,517.151053,477.6169343,510.3264296
509,SP_0348,2741.810911,-0.812953918,0.127223737,6.389954722,1.66E-10,7.22E-10,3257.758626,3650.841179,3585.680589,1744.850557,2167.775452,2043.959062
510,SP_1680,128.5535467,1.406468997,0.22086947,-6.367874181,1.92E-10,8.32E-10,57.66872367,84.59102401,64.90713394,158.1370989,186.6742243,219.3430755
511,SP_0058,7562.602,-0.887990909,0.13954803,6.363335332,1.97E-10,8.56E-10,10055.32836,9316.425715,10136.9155,6306.251064,5021.704809,4538.986546
512,SP_RS04335,514.7945788,1.319640803,0.207714258,-6.353154644,2.11E-10,9.13E-10,380.6135762,248.4022133,246.4716843,962.713014,632.337913,618.2290716
513,SP_1599,462.2061524,1.073119785,0.169009998,-6.349445583,2.16E-10,9.33E-10,335.5271196,325.6083067,228.0520922,660.3292371,570.1131716,653.606987
514,SP_RS09580,1753.561114,1.1622734,0.183269825,-6.341869975,2.27E-10,9.78E-10,785.3431642,1209.114557,1227.972804,2951.180183,2273.725687,2074.03029
515,SP_0441,42667.1025,1.220426219,0.193333255,-6.312551976,2.74E-10,1.18E-09,24719.96053,23543.15897,27910.0676,83377.78537,53185.33644,43266.30609
516,SP_1739,14160.68403,-0.724183568,0.114772675,6.309721092,2.80E-10,1.20E-09,19100.9298,16225.36403,17654.74043,11197.81619,10448.71131,10336.54243
517,SP_RS05450,972.2355961,0.992157989,0.157450372,-6.301401364,2.95E-10,1.26E-09,499.0965903,711.6387734,729.7666951,1225.562516,1299.992571,1367.35643
518,SP_RS07545,651.1721774,0.99489589,0.158285457,-6.28545358,3.27E-10,1.40E-09,336.5756418,474.6496347,485.9263811,830.219769,884.6003784,895.0612596
519,SP_1760,114.7979801,1.493536302,0.238722517,-6.256369615,3.94E-10,1.68E-09,46.13497894,69.82116267,59.64439335,127.1507754,196.7647229,189.2718474
520,SP_1862,733.5509389,-0.806789117,0.129023365,6.253046614,4.03E-10,1.71E-09,932.136279,897.6047547,973.6070092,562.0277973,541.5234255,494.4063677
521,SP_1329,18.65587634,3.088521632,0.493969229,-6.252457547,4.04E-10,1.72E-09,3.145566746,3.356786667,2.631370295,40.60276863,28.58974607,33.60901963
522,SP_0454,1341.597395,0.733419455,0.117386553,-6.247900084,4.16E-10,1.77E-09,1005.532836,1062.087301,949.0475531,1632.658696,1715.384764,1684.873221
523,SP_1286,4720.962811,0.967933913,0.155077136,-6.241628771,4.33E-10,1.83E-09,3252.516015,2476.637203,3813.732681,6687.70339,5966.848179,6128.339395
524,SP_1012,4084.549482,0.883460337,0.141637753,-6.237463663,4.45E-10,1.88E-09,2321.428258,3304.420795,2957.660212,5234.551671,5465.686748,5223.549209
525,SP_0021,150.0647251,-1.190595551,0.190965672,6.234605081,4.53E-10,1.91E-09,191.8795715,214.8343467,222.7893516,92.95897028,82.40573867,95.52037158
526,SP_1153,1108.82299,0.851911971,0.136723686,-6.230902618,4.64E-10,1.95E-09,761.2271525,790.1875814,813.0934212,1635.864178,1397.534058,1255.031549
527,SP_0434,2773.063304,-0.844320026,0.135596951,6.226688896,4.76E-10,2.00E-09,4104.964603,3092.271878,3504.985233,1923.28904,2113.959459,1898.909609
528,SP_1483,1868.849066,-0.76925077,0.123574047,6.225018839,4.81E-10,2.02E-09,2439.911272,2186.610835,2452.437115,1322.795462,1303.356071,1507.983644
529,SP_1601,3729.303918,0.809454914,0.130081224,-6.222688306,4.89E-10,2.05E-09,2409.504127,3131.88196,2564.708914,4797.537661,4835.030585,4637.160261
530,SP_0865,2711.695331,-0.732926987,0.117937205,6.214552808,5.15E-10,2.15E-09,3601.673924,3139.938248,3430.429741,1971.371266,1964.28373,2162.475079
531,SP_RS00155,606.105206,-1.150373175,0.185291642,6.208446098,5.35E-10,2.23E-09,1064.250082,768.0327894,685.9105236,445.561961,327.9412049,344.9346751
532,SP_0433,2967.174881,-0.796700103,0.128657015,6.192434212,5.92E-10,2.47E-09,4305.232353,3431.978688,3578.663601,2281.2345,2108.91421,2097.025935
533,SP_RS03170,152.8161647,1.150198732,0.185754758,-6.192028386,5.94E-10,2.47E-09,92.26995788,98.68952801,90.34371346,201.9453492,233.7632179,199.885222
534,SP_0938,690.4102345,-0.819930604,0.132452145,6.190391282,6.00E-10,2.49E-09,870.2734663,866.0509601,910.4541221,534.2469556,511.2519297,450.1839735
535,SP_RS01765,45.54259827,2.133743718,0.345156754,-6.181955564,6.33E-10,2.62E-09,12.58226698,17.45529067,17.54246863,107.917885,48.77074329,68.98693503
536,SP_0114,24.07859112,2.699701899,0.437835945,-6.166012479,7.00E-10,2.89E-09,2.097044497,6.042216,7.894110885,50.21921383,43.72549399,34.49346751
537,SP_1882,863.5790872,-1.233734798,0.200165665,6.163568559,7.11E-10,2.93E-09,1008.678403,1011.064144,1628.818213,403.8906984,605.4299167,523.5931479
538,SP_0148,2005.072107,-0.770677445,0.125061486,6.162388365,7.17E-10,2.95E-09,2696.799223,2261.802856,2638.387282,1564.275086,1399.215808,1469.952385
539,SP_0411,2119.788427,-0.898722204,0.145857182,6.161658913,7.20E-10,2.96E-09,3164.440146,2455.153768,2676.980713,1706.384776,1355.490314,1360.280847
540,SP_1749,1809.29816,-0.851020148,0.138162209,6.159572541,7.29E-10,2.99E-09,2626.548233,2075.165517,2298.063391,1399.727024,1140.226343,1316.058453
541,SP_1703,190.9162425,1.393308142,0.226847848,-6.142038182,8.15E-10,3.34E-09,62.91133492,134.942824,110.5175524,268.1919717,302.7149584,266.2188134
542,SP_0251,314.6143727,1.028840038,0.167519218,-6.141623923,8.17E-10,3.34E-09,183.4913935,231.61828,199.107019,398.5482289,491.0709325,383.8503821
543,SP_1212,235.104821,-1.025571057,0.167390795,6.126806782,8.97E-10,3.66E-09,347.0608643,296.068584,306.9932011,164.5480623,142.9487303,153.0094841
544,SP_0271,13213.89797,-0.993836498,0.162304309,6.123290893,9.17E-10,3.73E-09,22309.40788,14320.05192,16285.55076,9520.280749,7880.679416,8967.417106
545,SP_2139,102.3260908,-1.541470761,0.25192946,6.118660205,9.44E-10,3.84E-09,128.9682366,161.7971173,172.793316,55.56168338,30.27149584,64.5646956
546,SP_0614,581.3586558,-1.017098143,0.166408656,6.112050706,9.84E-10,3.99E-09,959.3978575,724.3945627,656.9654503,349.397509,405.3016943,392.6948609
547,SP_1456,4706.071097,-0.820199165,0.134483874,6.098866292,1.07E-09,4.33E-09,6344.608126,5074.790083,6637.193007,3633.947792,3207.096809,3338.790766
548,SP_0199,479.1236272,0.870630363,0.142844204,-6.094964562,1.09E-09,4.42E-09,340.7697308,361.1902454,309.6245714,567.3702669,664.2911586,631.4957899
549,SP_1056,35.81555749,2.20077482,0.361911135,-6.080981232,1.19E-09,4.82E-09,12.58226698,14.76986133,7.894110885,74.79457379,58.86124191,45.99129002
550,SP_0593,2135.740474,-0.752972721,0.124068303,6.069017636,1.29E-09,5.18E-09,2414.746739,2826.414374,2812.057722,1537.562738,1521.983541,1701.677731
551,SP_0961,16040.67827,-0.789465562,0.13014793,6.065909469,1.31E-09,5.27E-09,19849.57469,21305.52497,19898.42217,13606.20147,11242.4972,10341.84912
552,SP_RS11485,119.4083097,1.311295966,0.216221496,-6.064595747,1.32E-09,5.31E-09,66.05690166,80.56288001,56.13589963,194.4658918,154.7209787,164.5073066
553,SP_1331,11.02453013,4.09685943,0.675785592,-6.062365755,1.34E-09,5.37E-09,1.048522249,0,0,24.57535996,20.18099722,20.34230135
554,SP_1116,837.1920985,0.883822443,0.14589037,-6.058127379,1.38E-09,5.51E-09,505.3877238,687.4699094,563.9903666,1026.822649,1108.273098,1131.208845
555,SP_0116,37.70877774,2.116415821,0.350069769,-6.045697192,1.49E-09,5.94E-09,7.33965574,12.75578933,19.2967155,55.56168338,60.54299167,70.7558308
556,SP_1652,880.5578973,0.769578265,0.127352643,-6.042891965,1.51E-09,6.03E-09,682.5879838,592.137168,675.3850424,1059.94596,1138.544593,1134.746636
557,SP_1002,337.8851588,0.92842122,0.153793341,-6.036810281,1.57E-09,6.25E-09,227.5293279,245.716784,222.7893516,414.5756376,418.7556924,497.9441592
558,SP_1571,718.0332992,-0.887520972,0.147221799,6.028461652,1.66E-09,6.57E-09,1079.977916,823.0840907,898.174394,512.8770774,529.7511771,464.3351396
559,SP_0608,116.3089116,1.25985986,0.209510671,-6.013344585,1.82E-09,7.20E-09,78.63916864,65.12166134,59.64439335,170.9590258,174.9019759,148.5872447
560,SP_1143,96.0932982,1.506426602,0.251094843,-5.999432657,1.98E-09,7.83E-09,41.94088994,40.28144,64.03001051,128.2192693,178.2654755,123.8227039
561,SP_1280,429.1813105,-0.897118326,0.149538967,5.999227767,1.98E-09,7.83E-09,564.1049697,514.9310747,597.321057,271.3974535,336.3499537,290.9833542
562,SP_1482,1244.636636,-0.821488725,0.137094299,5.992143592,2.07E-09,8.16E-09,1809.749401,1369.56896,1598.118892,895.3978976,913.1901244,881.7945413
563,SP_1367,784.0745067,-0.763518505,0.127434693,5.991449331,2.08E-09,8.18E-09,1033.842937,1000.322427,932.3822079,604.7675538,543.2051753,589.9267393
564,SP_0769,717.7262675,-1.083951695,0.180967608,5.989755345,2.10E-09,8.25E-09,823.0899651,1056.716443,1052.548118,335.5070881,543.2051753,495.2908156
565,SP_0978,24.62133913,2.468794271,0.412290027,-5.988003857,2.12E-09,8.33E-09,8.388177989,7.384930667,4.385617158,39.53427472,42.04374422,45.99129002
566,SP_0711,43.16809181,1.87538707,0.314336786,-5.966171164,2.43E-09,9.51E-09,19.92192272,18.79800533,14.03397491,70.52059814,77.36048936,58.37356041
567,SP_0589,1053.902773,-0.80385448,0.134775016,5.964417626,2.46E-09,9.59E-09,1479.464893,1182.931621,1367.43543,781.0690491,714.7436517,797.7719922
568,SP_RS04295,376.2431105,-0.948613399,0.160210179,5.921055728,3.20E-09,1.25E-08,506.4362461,474.6496347,506.1002201,271.3974535,289.2609602,209.6141487
569,SP_1987,188.5760875,-1.044567961,0.176430307,5.920569876,3.21E-09,1.25E-08,253.7423842,262.5007174,248.2259312,108.9863789,124.4494829,133.5516306
570,SP_1838,1969.939628,-0.758644296,0.128279456,5.913996836,3.34E-09,1.30E-08,2781.729526,2309.469227,2348.059427,1558.932616,1449.668301,1371.77867
571,SP_1368,2024.433042,-0.778045723,0.131820826,5.902297427,3.58E-09,1.39E-08,2934.813774,2278.586789,2469.979584,1437.124311,1545.528037,1480.565759
572,SP_0264,5073.476829,-0.763156494,0.129474826,5.894246156,3.76E-09,1.46E-08,7179.231836,5920.700323,6083.728122,3498.249065,3607.353254,4151.598372
573,SP_1647,7157.362343,-0.724541743,0.122978905,5.891593719,3.82E-09,1.48E-08,9955.71875,8159.005673,8672.996492,5724.990376,5063.748554,5367.714214
574,SP_0453,2356.088538,0.675338854,0.114980606,-5.873502303,4.27E-09,1.65E-08,1947.105816,1792.52408,1697.23384,2933.015786,2815.249113,2951.402592
575,SP_0526,393.4687802,-0.891999701,0.152155778,5.86241098,4.56E-09,1.76E-08,516.9214686,514.2597174,506.9773435,318.4111855,253.9442151,250.2987514
576,SP_2166,17.37667439,3.109876174,0.53230616,-5.84226975,5.15E-09,1.98E-08,6.291133492,2.014072,0,34.19180516,36.99849491,24.76454078
577,SP_0825,493.2281261,0.829037544,0.142103336,-5.834047001,5.41E-09,2.08E-08,363.8372203,355.8193867,342.9552618,703.0689936,620.5656647,573.1222295
578,SP_RS11400,31.28416653,2.143729185,0.367653344,-5.830843702,5.51E-09,2.11E-08,10.48522249,10.07036,11.40260461,58.76716512,57.17949214,39.80015482
579,SP_1744,858.4329952,-0.818287093,0.140428221,5.827084384,5.64E-09,2.16E-08,971.9801245,1060.073229,1258.672124,594.0826146,645.7919112,619.9979674
580,SP_0010,1301.097579,0.912849595,0.157093817,-5.81085629,6.22E-09,2.37E-08,740.2567075,964.7404881,990.2723544,1436.055817,1750.701509,1924.558598
581,SP_0607,83.02117308,1.319472786,0.227538096,-5.798909333,6.67E-09,2.54E-08,47.18350119,48.337728,44.73329502,121.8083059,121.0859833,114.978225
582,SP_0110,619.5656006,0.815232964,0.140808145,-5.789671929,7.05E-09,2.68E-08,449.8160446,458.5370587,432.4218518,813.1238664,874.5098797,688.9849024
583,SP_1937,3361.602167,-0.883450214,0.152858435,5.779531983,7.49E-09,2.85E-08,5419.811503,3716.634198,3971.614899,2512.029185,2305.678933,2243.844284
584,SP_0930,1574.334534,-0.744064471,0.128881022,5.773266378,7.77E-09,2.95E-08,1767.808511,2083.221805,2068.257052,1080.247344,1261.312327,1185.160166
585,SP_0994,2072.301885,0.811857772,0.140852929,-5.763868577,8.22E-09,3.11E-08,1371.467101,1584.403307,1542.860116,2239.563238,2668.936883,3026.580662
586,SP_0554,666.6837712,-0.765266395,0.133076433,5.750577905,8.89E-09,3.36E-08,849.3030214,900.2901841,772.7457433,517.151053,475.9351846,484.677441
587,SP_1645,1871.599637,-0.771492006,0.134163579,5.750383331,8.90E-09,3.36E-08,2699.94479,2265.831,2128.778569,1474.521597,1278.129824,1382.392044
588,SP_0556,11660.67319,-0.868552038,0.151419044,5.736081918,9.69E-09,3.65E-08,18858.72116,13294.88927,13144.57175,8588.554058,7769.683932,8307.618984
589,SP_RS01250,45.05833628,1.910269794,0.333143653,-5.734072305,9.80E-09,3.68E-08,22.01896722,20.81207733,10.52548118,60.90415294,94.17798705,61.91135195
590,SP_0267,597.8922126,0.855475172,0.149198034,-5.733823353,9.82E-09,3.68E-08,481.2717121,420.2696907,371.900335,853.7266351,751.7421466,708.4427559
591,SP_RS07785,47.7798198,1.709902159,0.298213182,-5.733824866,9.82E-09,3.68E-08,17.82487823,26.182936,20.17383893,66.2466225,73.99698982,82.2536533
592,SP_0896,8354.104016,-0.718293812,0.125313147,5.731990857,9.93E-09,3.71E-08,11907.01866,9444.654966,9863.252989,6120.333123,6276.290137,6513.074225
593,SP_0024,447.1096633,-1.018992215,0.177796151,5.731238879,9.97E-09,3.72E-08,741.3052298,580.052736,482.4178874,272.4659474,279.1704616,327.2457174
594,SP_0214,14184.92098,-0.84666816,0.147975146,5.721691672,1.05E-08,3.93E-08,22526.45199,16611.3945,15662.79312,10120.77433,9580.928432,10607.18348
595,SP_0219,8473.507369,-0.617528218,0.107998558,5.717930203,1.08E-08,4.01E-08,10679.1991,10376.49894,9746.595573,6446.223766,6957.398793,6635.128033
596,SP_1079,2568.438241,-0.747246367,0.130687747,5.717799735,1.08E-08,4.01E-08,3480.045343,3068.774371,3123.43654,2181.864567,1789.381754,1767.126874
597,SP_1853,64.18303483,1.473120833,0.257895967,-5.712073952,1.12E-08,4.14E-08,28.31010071,36.253296,35.08493727,101.5069216,85.76923821,98.17371523
598,SP_1320,21.14036623,2.612531659,0.458273218,-5.700816792,1.19E-08,4.42E-08,2.097044497,4.028144,8.771234317,30.98632343,42.04374422,38.91570694
599,SP_0880,922.7049988,-0.772810273,0.135726293,5.693887706,1.24E-08,4.59E-08,1282.34271,1064.101373,1155.17156,699.8635119,612.1569158,722.593922
600,SP_1993,34311.88054,0.888211855,0.156356458,-5.680685449,1.34E-08,4.95E-08,22716.23452,22076.24319,27133.81336,55454.83399,38833.28391,39656.87427
601,SP_2068,1480.930708,0.695834714,0.122546832,-5.678112633,1.36E-08,5.02E-08,1033.842937,1158.762757,1190.256497,1843.151997,1934.012234,1725.557824
602,SP_2154,57.46037639,1.519513984,0.267723807,-5.675677491,1.38E-08,5.08E-08,27.26157846,27.52565067,32.45356697,91.89047637,80.7239889,84.90699696
603,SP_0603,254.6851833,0.967500859,0.170518865,-5.673864055,1.40E-08,5.13E-08,187.6854825,186.6373387,139.4626256,335.5070881,349.8039519,329.0146132
604,SP_0260,251.0829795,-1.030154684,0.181666663,5.670576357,1.42E-08,5.22E-08,305.1199743,377.9741787,334.1840275,188.0549284,127.8129824,173.3517855
605,SP_2236,227.215349,-1.102903107,0.194947601,5.657433604,1.54E-08,5.63E-08,253.7423842,370.589248,306.1160777,125.0137876,169.8567266,137.9738701
606,SP_1985,582.1244276,-0.83113692,0.146966094,5.655297074,1.56E-08,5.69E-08,822.0414429,709.6247014,712.2242265,462.6578636,359.8944505,426.3038806
607,SP_0213,9464.52344,-0.643918981,0.113968577,5.649969449,1.60E-08,5.86E-08,12314.89381,11102.23622,11242.96815,7946.389218,7145.754767,7034.898477
608,SP_0451,614.7168806,-1.320051468,0.233700226,5.648481767,1.62E-08,5.90E-08,509.5818128,1066.115445,1070.96771,381.4523263,385.120697,275.0632922
609,SP_RS11510,86.40638574,1.396779127,0.247865135,-5.635238396,1.75E-08,6.36E-08,44.03793444,54.379944,40.34767786,98.30143983,151.3574792,130.0138391
610,SP_0908,2438.0009,-0.678515255,0.120481028,5.631718677,1.78E-08,6.48E-08,3182.265024,2776.733931,3057.652283,1923.28904,1725.475263,1962.589857
611,SP_1732,5944.428827,-0.724891687,0.128787506,5.628587032,1.82E-08,6.59E-08,8327.363698,6563.189291,7363.451209,4403.263408,4192.602173,4816.703182
612,SP_RS04950,99.94202572,1.331446719,0.237260521,-5.611749952,2.00E-08,7.25E-08,73.3965574,45.65229867,49.99603561,122.8767998,154.7209787,153.0094841
613,SP_1733,2005.638553,-0.721879929,0.128757352,5.606514241,2.06E-08,7.46E-08,2831.010071,2286.643077,2386.652858,1498.028464,1441.259552,1590.237297
614,SP_0885,243.5594168,0.981299441,0.175235221,-5.599898451,2.14E-08,7.74E-08,186.6369603,161.12576,141.2168725,361.150942,322.8959556,288.3300105
615,SP_0283,14813.37672,-0.709387148,0.126715113,5.598283656,2.16E-08,7.80E-08,20992.46394,17366.6715,16862.69797,11694.66586,10423.48507,11540.276
