,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC20MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC20MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC20MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF20MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF20MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.RIF20MIN.C
1020,SP_1399,3500.881186,-0.2727469,0.107796286,2.530206838,0.01139953,0.024754862,4058.597173,3977.291734,3469.813733,3054.199966,3337.016745,3108.367766
1021,SP_0328,248.4387244,0.408528914,0.161625555,-2.52762574,0.011483669,0.024913152,220.5214567,237.7501268,180.5851013,304.3502243,269.7763977,277.6490398
1022,SP_0251,204.1369866,0.42655409,0.168888546,-2.525654342,0.011548304,0.025028859,169.4005735,154.8724418,197.7836824,254.6058115,233.415231,214.7441792
1023,SP_RS01950,44.675032,0.751451491,0.297741789,-2.523836147,0.011608202,0.025119188,20.04740515,29.30019168,45.57623986,55.09327434,55.12822039,62.90486059
1024,SP_0481,311.1525516,-0.419815286,0.166349055,2.523701062,0.011612663,0.025119188,374.8864763,414.3884252,288.0762331,286.1640949,275.641102,227.758978
1025,SP_1503,299.4145339,0.390890026,0.154928336,-2.523037655,0.011634594,0.025142074,270.6399695,283.7932852,220.1418378,327.8852152,372.9951933,321.0317023
1026,SP_0184,4594.274083,0.268007008,0.106324214,-2.520658255,0.011713555,0.025263297,4526.704083,4035.054969,3923.856273,4823.603379,4889.990443,5366.435348
1027,SP_0524,111.2852233,-0.501425513,0.198927991,2.520638302,0.011714219,0.025263297,126.2986524,138.9666234,126.4095709,86.11667154,87.97056446,101.9492568
1028,SP_1552,1710.882851,-0.277588975,0.110140485,2.520317346,0.011724907,0.025263297,1742.119508,1920.418278,1964.077959,1443.657742,1596.37251,1598.651112
1029,SP_0760,177.4885983,0.446352093,0.177210946,-2.518761422,0.011776842,0.02535054,140.3318361,157.3838868,145.3280101,179.7217493,197.0540644,245.112043
1030,SP_1016,877.0142548,-0.321967023,0.127963425,2.516086329,0.011866611,0.025518975,997.3584062,1048.946862,890.0265709,826.3991151,826.9233059,672.4312684
1031,SP_0455,157.0846142,0.456669761,0.181592592,-2.514803908,0.011909861,0.02558714,118.2796904,143.9895134,130.7092162,188.2799278,159.5199569,201.7293805
1032,SP_RS07335,132.2295042,-0.472095699,0.187786472,2.514002716,0.011936951,0.025620492,154.3650197,145.6638101,160.8067331,102.1632563,106.7376182,123.6405881
1033,SP_1485,213.2307318,-0.42741848,0.170199641,2.511277207,0.012029519,0.025794177,219.5190864,229.3786435,284.6365169,171.6984569,172.4223063,201.7293805
1034,SP_0128,224.1425574,-0.426291567,0.169906496,2.508977455,0.012108121,0.02593761,269.6375993,279.6075435,223.581554,168.48914,216.994059,186.5454486
1035,SP_2165,11.99649106,1.077735805,0.42990663,-2.506906687,0.012179286,0.026064849,4.00948103,5.860038337,7.739361486,14.44192628,11.72940859,28.19873061
1036,SP_2090,13.70603622,1.041500039,0.415663189,-2.505634528,0.012223189,0.026133556,8.01896206,5.860038337,7.739361486,12.30238165,22.28587633,26.02959748
1037,SP_RS08290,61.54270677,0.648968826,0.25991373,-2.496862431,0.012529756,0.026763171,55.13036416,40.18312002,42.9964527,69.00031446,62.16586555,99.78012369
1038,SP_2089,13.64021247,1.027966841,0.413025808,-2.488868298,0.012815043,0.027346166,6.014221545,6.697186671,10.31914865,26.20942177,15.24823117,17.35306499
1039,SP_0751,918.1856586,0.290114953,0.116779134,-2.484304724,0.012980468,0.027672509,832.969684,832.9625922,806.6134527,938.7252084,1097.872644,999.97037
1040,SP_0915,192.9203015,0.409853444,0.165201244,-2.48093437,0.01310385,0.02790868,174.4124248,156.5467384,162.5265912,222.512642,202.9187687,238.6046436
1041,SP_1011,25.24245953,-0.871421453,0.35187876,2.476482108,0.013268428,0.028232053,32.07584824,24.27730168,44.71631081,14.44192628,16.42117203,19.52219811
1042,SP_RS07865,232.396087,0.419654688,0.169611688,-2.474208542,0.013353173,0.028385103,169.4005735,183.3354851,238.200348,250.3267222,273.2952202,279.818173
1043,SP_1487,33.65851727,-0.780311844,0.315561536,2.472772361,0.013406951,0.028470813,39.09244004,41.02026836,53.31560135,28.88385257,22.28587633,17.35306499
1044,SP_RS09655,7.358673541,1.14028173,0.461195818,-2.472445948,0.0134192,0.028470813,3.007110773,3.348593335,2.579787162,6.953520062,15.24823117,13.01479874
1045,SP_1730,439.1795515,-0.351342991,0.142151942,2.471601772,0.013450926,0.028483557,540.2775688,453.7343969,484.9999865,345.0015723,429.2963546,381.7674298
1046,SP_1794,97.49666028,-0.564667844,0.228436381,2.47188228,0.013440377,0.028483557,127.3010227,124.7351017,106.6312027,94.13996392,84.45174188,47.72092872
1047,SP_0636,390.469728,0.367473211,0.148756052,-2.470307632,0.01349969,0.028559517,367.8698845,372.5310085,281.1968007,466.4207303,433.988118,420.811826
1048,SP_1951,105.738005,0.647200425,0.262287925,-2.467518947,0.013605302,0.028755481,53.12562365,59.4375317,126.4095709,119.8144995,117.2940859,158.346718
1049,SP_RS07950,38.21353873,0.724801381,0.293968105,-2.4655783,0.013679227,0.028884165,27.06399695,25.11445001,30.95744594,45.46532348,55.12822039,45.5517956
1050,SP_2215,26562.78248,0.278049899,0.112831639,-2.464290167,0.013728492,0.028960581,25211.61672,25248.39375,21468.12883,30776.2798,30666.53877,26005.73702
1051,SP_1384,520.9911024,0.359204633,0.145960559,-2.460970522,0.013856175,0.02920212,506.19698,450.3858036,415.3457331,671.2821291,594.6810157,488.0549528
1052,SP_0474,104.4142557,0.532116837,0.216439991,-2.458495931,0.013952036,0.029348299,107.2536176,66.97186671,79.97340202,127.3029058,127.8505537,117.1331887
1053,SP_2060,397.57345,-0.377289665,0.153457328,2.458596599,0.013948125,0.029348299,490.1590559,398.4826069,455.7623986,304.3502243,320.2128546,416.4735598
1054,SP_RS02475,159.5621447,0.452772394,0.18446194,-2.454557267,0.014105819,0.029643634,113.2678391,128.0836951,158.2269459,183.4659524,174.7681881,199.5602474
1055,SP_1340,68.03246702,0.683020406,0.278402275,-2.453357846,0.014152947,0.02971448,45.10666159,34.32308169,69.65425338,70.60497294,69.20351071,119.3023218
1056,SP_2142,31.45565011,0.78877753,0.322600366,-2.445060865,0.01448277,0.030378158,21.04977541,25.11445001,20.6382973,45.46532348,50.43645696,26.02959748
1057,SP_1879,1274.498812,-0.325761324,0.13345895,2.440910293,0.014650293,0.030700473,1412.339693,1597.279021,1258.936135,1156.423875,1263.257306,958.7568407
1058,SP_0117,12562.06496,0.255003884,0.104542133,-2.439245089,0.014717982,0.030813167,11377.90479,11977.91836,10970.11494,14883.74225,12534.04602,13628.66342
1059,SP_0517,3638.67969,-0.25901185,0.106371051,2.434984406,0.014892431,0.031119562,3865.139713,4306.291029,3739.831456,3460.713446,3345.227331,3114.875166
1060,SP_2113,2100.820633,-0.277497473,0.113953963,2.435171761,0.014884722,0.031119562,2375.61751,2306.34366,2232.375824,1726.61252,2128.88766,1835.086623
1061,SP_RS10820,1003.709046,-0.29393366,0.120781195,2.43360451,0.014949319,0.031208993,1082.559878,1158.613294,1080.930821,839.7712691,1012.247962,848.1310514
1062,SP_0919,1799.071364,-0.259670341,0.10673677,2.43281056,0.014982137,0.031248054,2065.885101,1908.698201,1909.902429,1540.472137,1694.899542,1674.570772
1063,SP_1281,51.41642529,0.661149222,0.272195432,-2.428950466,0.015142601,0.031553021,31.07347798,38.50882336,44.71631081,52.41884355,68.03056985,73.75052621
1064,SP_0709,90.83799264,0.549302245,0.226573686,-2.424386762,0.015334265,0.031922365,61.14458571,85.38913005,69.65425338,110.7214348,87.97056446,130.1479874
1065,SP_1986,167.4850698,0.433683184,0.179127975,-2.421080152,0.015474465,0.032183981,133.3152442,128.0836951,165.1063784,207.0009434,193.5352418,177.8689161
1066,SP_RS04645,21.17559836,-0.950495313,0.393646078,2.414593633,0.015752774,0.0327014,33.0782185,15.06867001,41.27659459,16.58147092,5.864704297,15.18393187
1067,SP_2035,8.534031745,1.10559665,0.457861259,-2.414697962,0.015748263,0.0327014,3.007110773,2.511445001,5.159574324,9.627950856,7.037645157,23.86046436
1068,SP_0163,433.4883307,-0.405741305,0.168267886,2.411281884,0.015896557,0.032938142,461.0903185,418.5741669,605.390054,385.1180342,299.0999192,431.6574916
1069,SP_2173,2531.813112,0.265814715,0.110235717,-2.411330219,0.01589445,0.032938142,2281.394706,2304.669363,2293.430787,2496.848589,2751.719256,3062.815971
1070,SP_RS10910,84.92804154,-0.532282594,0.22091084,2.409490609,0.015974807,0.033069344,100.2370258,108.8292834,96.31205405,75.95383453,60.99292469,67.24312684
1071,SP_0999,172.2469731,-0.425163784,0.176548535,2.408197745,0.016031495,0.033155706,208.4930136,183.3354851,198.6436115,128.3726781,145.4446666,169.1923836
1072,SP_RS11130,48.94041234,0.647106634,0.269325178,-2.402696396,0.016274693,0.033627281,39.09244004,38.50882336,33.53723311,63.65145288,51.60939782,67.24312684
1073,SP_1953,316.0530139,0.509333902,0.21216313,-2.400671135,0.016365037,0.033782438,189.4479787,192.5441168,390.4077905,362.1179294,380.0328385,381.7674298
1074,SP_0714,266.1335058,0.363403149,0.152081714,-2.389525592,0.016870148,0.034792718,232.5498997,246.9587585,219.2819088,314.5130613,316.694032,266.8033742
1075,SP_0830,635.9455361,0.295277551,0.123592621,-2.389119588,0.016888804,0.034798791,542.2823093,570.9351637,591.6311892,661.1192921,686.1704028,763.5348595
1076,SP_1708,75.75003304,-0.558040428,0.233687097,2.387981346,0.016941202,0.034874314,107.2536176,81.20338838,85.9929054,64.18633904,55.12822039,60.73572746
1077,SP_2182,75.61229335,-0.561110858,0.235472378,2.382915836,0.017176121,0.035325077,92.21806369,83.71483338,98.89184121,57.23281897,73.89527414,47.72092872
1078,SP_0721,54.37202768,0.614661645,0.258094278,-2.381539213,0.017240455,0.035424497,45.10666159,41.02026836,38.69680743,60.97702209,64.51174727,75.91965933
1079,SP_0337,1917.765629,-0.265046542,0.111447501,2.378218801,0.0173965,0.035711999,2108.987022,1963.112843,2208.297811,1606.263134,1737.125413,1882.807551
1080,SP_1754,1320.340854,-0.294175454,0.123729648,2.377566394,0.017427305,0.035742112,1562.695231,1569.653126,1240.877625,1233.982368,1156.519687,1158.317088
1081,SP_1161,1676.435157,-0.266999181,0.112404561,2.375341152,0.017532737,0.035891879,1907.5106,1905.349608,1693.200307,1568.286217,1591.680746,1392.583465
1082,SP_1403,151.0824731,-0.426238436,0.179442775,2.375344648,0.017532571,0.035891879,168.3982033,190.0326718,162.5265912,123.0238165,130.1964354,132.3171205
1083,SP_1691,25.37585835,0.82756687,0.349619751,-2.367048392,0.017930588,0.03667244,21.04977541,10.88292834,18.91843919,27.81408025,41.05293008,32.53699686
1084,SP_RS08940,192.4275443,0.420374257,0.177661502,-2.366152786,0.017974025,0.036727367,170.4029438,137.2923267,182.3049595,231.6057067,190.0164192,242.9429099
1085,SP_1415,167.3678355,-0.431149954,0.182430096,2.363370756,0.018109542,0.036970171,166.3934627,202.5898968,205.5230439,124.0935888,140.7529031,164.8541174
1086,SP_1222,452.0090463,-0.426719459,0.180598268,2.362810358,0.018136948,0.036992026,454.0737266,400.9940519,709.4414696,405.4437083,377.6869567,364.4143648
1087,SP_RS03200,126.7909778,-0.498323841,0.210980568,2.361941892,0.018179491,0.037044686,165.3910925,170.7782601,112.6507061,94.67485008,119.6399677,97.61099057
1088,SP_1979,1680.706805,-0.2829838,0.12005447,2.357128399,0.018416878,0.037493919,1923.548524,2007.481705,1616.666622,1542.076795,1597.545451,1396.921732
1089,SP_RS08815,209.5603884,-0.414344558,0.176282153,2.350462324,0.018750106,0.038137267,238.5641213,275.4218018,210.6826182,177.5822047,207.6105321,147.5010524
1090,SP_1205,574.7874705,-0.327283525,0.139896079,2.339476044,0.01931081,0.039241692,703.6639208,687.2987821,534.0159425,500.6534445,537.2069136,485.8858197
1091,SP_0933,948.7806443,0.327627234,0.140269044,-2.335705898,0.019506575,0.039603174,888.1000481,958.5348422,674.1843784,1133.42377,1057.992655,980.4481719
1092,SP_1276,786.2680813,0.280049437,0.120006373,-2.333621369,0.019615557,0.039787965,687.6259966,737.5276821,706.8616824,925.3530545,875.0138811,785.2261908
1093,SP_1322,50.43255188,0.662217644,0.284147337,-2.330543202,0.019777459,0.040079664,28.06636721,30.97448835,53.31560135,58.83747745,59.81998383,71.58139308
1094,SP_1007,217.0366213,0.393882628,0.169146005,-2.328654628,0.01987737,0.040245314,161.3816115,192.5441168,207.242902,244.9778607,279.1599245,216.9133124
1095,SP_1941,950.9624622,-0.326580546,0.140285757,2.327966531,0.019913881,0.040282417,1027.429514,1267.442577,890.8865,884.1668202,867.976236,767.8731258
1096,SP_0876,115.7476256,0.465426265,0.200476418,-2.321601068,0.020254426,0.0409339,102.2417663,105.4806901,83.41311824,148.1634659,133.715258,121.4714549
1097,SP_0082,560.2747187,-0.332404831,0.14326509,2.320208153,0.02032962,0.041028431,732.7326582,591.0267237,560.6737432,528.4675247,514.9210373,433.8266247
1098,SP_1105,6909.309036,-0.312317119,0.134656346,2.319364277,0.020375293,0.041028431,7509.757969,8534.727263,6976.604415,6925.171096,6609.521743,4900.071726
1099,SP_1327,8.113976393,1.06564665,0.459425184,-2.319521628,0.02036677,0.041028431,6.014221545,0.837148334,4.29964527,9.093064697,17.59411289,10.84566562
1100,SP_1883,1258.250678,-0.281276618,0.121267797,2.319466711,0.020369744,0.041028431,1294.060002,1377.946157,1480.797831,1137.167973,1257.392601,1002.139503
1101,SP_0508,494.8805834,0.414512993,0.178961797,-2.316209377,0.020546839,0.041292291,337.7987768,359.1366352,565.8333175,591.0492053,482.0786932,633.3868721
1102,SP_0664,20226.96863,-0.306586281,0.132362294,2.316265996,0.02054375,0.041292291,19521.16076,19989.42791,27721.53291,17899.43041,17306.74238,18923.51737
1103,SP_1867,77.7359889,0.53101184,0.229286953,-2.315926976,0.020562256,0.041292291,67.15880725,57.76323503,61.91489189,92.53530545,78.58703758,108.4566562
1104,SP_1631,7189.156882,-0.276626678,0.119565625,2.313597059,0.020689835,0.041510856,8909.066849,8122.013135,6635.212581,6728.867876,6440.618259,6299.162591
1105,SP_1535,1665.883498,0.271011404,0.117558245,-2.305337266,0.021147692,0.042391075,1515.583829,1660.902294,1348.368757,1826.636232,1938.871241,1704.938635
1106,SP_1368,1929.564915,0.288976773,0.125424523,-2.303989415,0.021223238,0.042504043,1791.23565,1920.418278,1494.556696,2278.615036,2194.572348,1897.991483
1107,SP_1438,39.97230506,0.752037808,0.327382028,-2.297126119,0.021611576,0.043242675,21.04977541,15.90581834,47.29609797,49.74441275,51.60939782,54.22832809
1108,SP_2202,880.3175051,0.383922934,0.167211809,-2.296027634,0.021674301,0.043329041,793.8772439,826.2654055,655.2659392,1022.702335,721.3586286,1262.435478
1109,SP_0357,12272.87418,0.2350398,0.102516886,-2.292693516,0.021865656,0.043672163,11109.26956,10486.12003,12195.51384,13779.20233,12661.89658,13405.2427
1110,SP_2179,271.9430136,0.350555403,0.153131766,-2.289240248,0.022065397,0.044031401,253.5996751,249.4702035,214.1223345,312.9084028,326.0775589,275.4799067
1111,SP_2009,128.9796934,-0.540107733,0.236117301,2.28745514,0.022169271,0.044198862,138.3270955,215.1471218,110.0709189,116.6051826,80.9329193,112.7949224
1112,SP_0152,679.3305634,0.300962767,0.131603555,-2.286889343,0.022202283,0.044224871,649.5359269,575.9580537,590.7712601,653.0959997,782.3515532,824.270587
1113,SP_1260,413.0572186,-0.307472594,0.134487104,2.286260807,0.022239005,0.044258218,483.1424641,466.2916219,424.8049527,380.3040588,350.709317,373.0908973
1114,SP_1710,1252.698582,-0.296987043,0.1303966,2.277567381,0.022752366,0.045239219,1399.308879,1581.373203,1174.663088,1158.56342,1174.1138,1028.169101
1115,SP_1410,971.821018,0.259800044,0.114125647,-2.276438736,0.022819763,0.045332535,813.9246491,918.3517222,915.8244425,1037.679148,1077.93265,1067.213497
1116,SP_RS02510,20.99242987,0.831106325,0.365657752,-2.272907716,0.023031742,0.045712641,15.03555386,10.88292834,16.33865203,27.81408025,36.36116664,19.52219811
1117,SP_0565,136.7793228,-0.419074863,0.184743369,2.268416269,0.023303847,0.046211299,160.3792412,165.7553701,146.1879392,113.3958656,124.3317311,110.6257893
1118,SP_1411,947.3380005,-0.295202521,0.130308261,2.265416775,0.023487116,0.046533061,1049.48166,986.1607372,1098.989331,739.2126712,979.4056176,830.7779864
1119,SP_0974,815.3040498,-0.266441808,0.117638571,2.264918777,0.023517664,0.046551945,884.0905671,854.7284488,936.4627398,715.6776803,789.3891984,711.4756646
1120,SP_0439,1766.224467,0.253886384,0.112184521,-2.263114205,0.02362865,0.046729875,1739.112397,1556.258753,1537.553149,2004.218436,2001.037106,1759.166963
1121,SP_0423,5128.051465,0.284311204,0.125680311,-2.262177751,0.023686423,0.046760631,4769.277685,4802.719991,4283.306618,6274.214641,6020.705432,4618.08442
1122,SP_RS07520,41.30922701,0.652839704,0.288546396,-2.262512071,0.023665784,0.046760631,28.06636721,30.97448835,33.53723311,53.48861586,41.05293008,60.73572746
1123,SP_1333,3.232031904,1.024136581,0.453816716,-2.256718506,0.02402567,0.04738812,0,0,1.719858108,1.604658476,11.72940859,4.338266247
1124,SP_0101,1255.965823,0.282390349,0.125294492,-2.253812962,0.024207937,0.047705143,1315.109778,1050.621159,1027.61522,1316.354836,1435.679612,1390.414332
1125,SP_0653,101.9161524,-0.481518513,0.21397538,2.250345401,0.024427028,0.048094104,125.2962822,134.7808817,98.03191216,85.04689922,75.068215,93.27272432
1126,SP_RS01170,26.92682432,0.763793818,0.339621067,-2.248958886,0.024515112,0.048224665,23.05451592,12.55722501,21.49822635,36.37225879,39.87998922,28.19873061
1127,SP_0665,1010.671909,-0.310786423,0.138410007,2.245404286,0.02474219,0.048628174,1214.872752,1229.770902,926.1435912,1004.516206,864.4574134,824.270587
1128,SP_RS10345,8.946044637,1.042665079,0.464579202,-2.244321473,0.024811725,0.048721605,6.014221545,1.674296668,3.439716216,7.488406221,4.691763438,30.36786373
1129,SP_0547,91.15682934,0.543335783,0.243045937,-2.235527121,0.025382763,0.049798778,72.17065854,69.48331171,72.23404054,79.69803764,95.00820961,158.346718
1130,SP_RS00420,826.9874055,-0.311777187,0.139820737,2.229835097,0.025758392,0.050491008,1020.412922,992.0207756,743.8386317,725.3056311,790.5621393,689.7843333
1131,SP_2036,6.041001014,1.047915033,0.471786608,-2.221163159,0.026339912,0.05158524,2.004740515,0,5.159574324,12.83726781,14.07529031,2.169133124
1132,SP_1337,244.4358097,0.376651587,0.169622904,-2.220523155,0.026383276,0.051624519,208.4930136,246.1216101,182.3049595,274.3965994,316.694032,238.6046436
1133,SP_0593,2660.96056,0.234117001,0.105462284,-2.219912099,0.026424735,0.051660007,2501.916163,2396.75568,2423.280074,2645.012054,2922.968622,3075.830769
1134,SP_0265,425.7006622,0.322092087,0.145156386,-2.218931568,0.02649138,0.051744628,384.9101789,422.7599086,326.7730405,480.8626566,513.7480964,425.1500922
1135,SP_0804,1041.822706,0.304460221,0.137236893,-2.218501264,0.026520673,0.051756204,928.1948584,1091.641427,773.0762196,1199.214768,1204.610263,1054.198698
1136,SP_1653,147.622071,0.43179331,0.194804488,-2.216547028,0.026654061,0.051970726,135.3199848,142.3152167,98.89184121,179.7217493,184.1517149,145.3319193
1137,SP_0103,4102.996346,-0.226510447,0.102342183,2.213265725,0.026879331,0.052363869,4646.988514,4566.644161,4070.904142,3714.249486,3844.900137,3774.291635
1138,SP_RS10565,668.3316834,0.334022738,0.150985163,-2.212288489,0.026946738,0.052449055,576.3628981,714.9246771,479.8404121,787.8873117,789.3891984,661.5856027
1139,SP_1606,1763.061796,-0.224237587,0.101489409,2.209467856,0.027142116,0.052782956,1884.456084,1933.812651,1884.964486,1599.309614,1646.808967,1629.018976
1140,SP_0744,104.378023,-0.465567363,0.211916143,2.196941477,0.028024626,0.054451357,129.3057632,121.3865084,116.9503513,81.30269611,107.9105591,69.41225996
1141,SP_2030,2416.67302,-0.232811199,0.106091223,2.194443533,0.028203539,0.054750955,2764.53717,2453.681766,2621.923686,2113.870099,2340.017015,2206.008387
1142,SP_1449,297.7238907,-0.387073954,0.176445552,2.193730297,0.028254804,0.054802445,320.7584824,277.0960985,412.7659459,226.2568451,239.2799353,310.1860367
1143,SP_1330,9.399630313,0.965192566,0.440134467,-2.19294929,0.028311033,0.054851333,5.011851288,5.022890003,5.159574324,11.76749549,16.42117203,13.01479874
1144,SP_1849,112.6769108,-0.454668913,0.207356435,2.192692561,0.028329537,0.054851333,123.2915417,118.8750634,154.7872297,104.8376871,96.18115047,78.08879245
1145,SP_RS07845,93.519497,0.484034251,0.220788225,-2.19230102,0.028357778,0.05485806,80.1896206,63.62327337,88.57269256,124.0935888,96.18115047,108.4566562
1146,SP_1802,2849.771687,0.712418797,0.325124673,-2.191217263,0.028436074,0.054961522,1736.105286,1406.409201,3022.650625,3198.619229,3335.843804,4399.001975
1147,SP_2144,60.21565756,0.55111021,0.25193241,-2.187532003,0.02870371,0.055430442,48.11377236,56.08893837,39.55673648,69.53520062,78.58703758,69.41225996
1148,SP_RS11475,23.20225931,0.81205239,0.371424403,-2.186319433,0.028792243,0.055552978,17.04029438,8.371483338,19.77836824,19.79078787,35.18822578,39.04439623
1149,SP_2014,979.6998808,0.253232858,0.115933179,-2.184300127,0.028940201,0.055789857,871.0597538,834.6368888,969.9999729,1049.981529,1046.263247,1106.257893
1150,SP_0892,1289.541774,-0.250740784,0.115013428,2.180100086,0.029250043,0.056338127,1373.247253,1291.719879,1546.152439,1189.586817,1199.918499,1136.625757
1151,SP_RS07615,15.57779691,0.890736655,0.409418628,-2.175613404,0.02958418,0.056932197,7.016591803,5.860038337,14.61879392,18.18612939,15.24823117,32.53699686
1152,SP_RS08875,104.1164834,-0.457332243,0.210505144,2.172546642,0.029814456,0.057325537,128.303393,113.8521734,119.5301385,72.20963142,99.69997305,91.1035912
1153,SP_RS06945,220.7787844,-0.359165851,0.165402819,2.171461484,0.029896306,0.057386482,247.5854536,217.6585668,282.9166588,192.5590171,201.7458278,182.2071824
1154,SP_2122,673.2468303,0.275127697,0.126702909,-2.171439464,0.029897969,0.057386482,638.509854,535.7749336,648.3865067,724.2358588,722.5315694,770.0422589
1155,SP_1779,613.1466405,0.275326607,0.126922113,-2.169256413,0.030063222,0.057653712,528.2491257,528.2405986,601.0904088,657.9099751,634.561005,728.8287296
1156,SP_RS04170,214.8351601,-0.360280554,0.166434221,2.164702385,0.030410484,0.058269224,218.5167161,244.4473135,258.8386453,168.48914,181.8058332,216.9133124
1157,SP_1948,108.2111184,0.481158962,0.222765663,-2.159933244,0.030777838,0.058922135,65.15406674,100.4578001,104.0514155,139.0704012,140.7529031,99.78012369
1158,SP_1988,964.1652772,0.283547671,0.131438542,-2.157264277,0.030985079,0.059267659,928.1948584,924.2117605,752.4379223,1001.306889,1194.053795,984.7864382
1159,SP_0027,1212.34335,-0.257898304,0.11974049,2.153810335,0.031255049,0.059732471,1240.934379,1468.358178,1262.375851,1154.819217,1138.925575,1008.646903
1160,SP_RS09025,139.4993384,0.447348466,0.207894919,-2.151800856,0.031413042,0.059982663,112.2654688,143.9895134,96.31205405,159.3960753,197.0540644,127.9788543
1161,SP_0568,4584.969039,0.261418484,0.121534208,-2.150986858,0.031477237,0.060053471,4510.666159,4525.623893,3457.774726,5153.093252,5090.56333,4772.092872
1162,SP_0153,117.3358442,0.412653264,0.19206777,-2.148477408,0.031675849,0.060328466,100.2370258,94.59776172,104.9113446,133.7215397,136.0611397,134.4862537
1163,SP_0325,18.33774364,0.834826418,0.388542556,-2.148609993,0.031665329,0.060328466,13.03081335,15.90581834,6.019503378,18.72101555,28.15058063,28.19873061
1164,SP_0421,4779.37348,-0.220670163,0.102820407,2.146170869,0.031859349,0.060625823,4916.626113,5597.17376,4934.272912,4480.206465,4474.769379,4273.192254
1165,SP_1736,3688.690442,0.27330236,0.127541475,-2.142850868,0.032125075,0.061079006,3568.438117,3687.63841,2750.053115,4218.647133,4243.700029,3663.665846
1166,SP_1077,116.4913899,-0.466501684,0.217829568,2.141590271,0.032226467,0.061219232,141.3342063,164.9182218,101.4716284,99.48882551,83.27880102,108.4566562
1167,SP_1168,136.643442,-0.427681776,0.199883957,2.139650333,0.032383036,0.061463945,160.3792412,180.8240401,128.129429,101.093484,114.9482042,134.4862537
1168,SP_0281,3026.188819,0.24117479,0.112783075,-2.138395228,0.032484679,0.06160408,2723.43999,2982.759513,2608.164821,3262.270682,3604.447261,2976.050646
1169,SP_0379,246.011098,0.329700169,0.154268735,-2.137180735,0.032583294,0.061738235,235.5570105,202.5898968,215.8421926,279.745461,288.5434514,253.7885755
1170,SP_RS01175,19.35190691,0.779385521,0.368862017,-2.112945992,0.034605391,0.065513624,13.03081335,10.88292834,15.47872297,23.53499098,29.32352149,23.86046436
1171,SP_0124,4.684310944,0.996869497,0.471893678,-2.112487504,0.034644657,0.065531951,3.007110773,1.674296668,0.859929054,8.02329238,5.864704297,8.676532495
1172,SP_0662,766.1647263,-0.282494043,0.133863959,2.11030695,0.034831925,0.065829961,900.1284912,897.4230139,724.9201925,665.3983814,636.9068867,772.211392
1173,SP_0029,444.8727306,0.324797714,0.154371171,-2.104004986,0.035378012,0.066805027,415.9836569,457.9201386,308.7145304,517.7698016,493.8081018,475.0401541
1174,SP_0957,161.7634333,-0.368757473,0.175431725,2.101999923,0.035553283,0.067078808,191.4527192,185.0097818,172.8457399,147.0936936,126.6776128,147.5010524
1175,SP_0264,6419.892508,-0.242329913,0.115771723,2.09317013,0.03633397,0.068435156,7255.155924,7582.052459,6063.35976,5715.793491,6360.858281,5542.135131
1176,SP_1008,802.2863448,-0.240319879,0.114804548,2.093295808,0.036322757,0.068435156,877.0739753,903.2830522,828.9716081,724.2358588,744.8174457,735.3361289
1177,SP_0725,83.79902841,0.463892131,0.222922087,-2.080960824,0.037437492,0.070453734,77.18250983,71.99475671,59.33510473,100.0237117,87.97056446,106.2875231
1178,SP_0412,662.9825913,-0.251509866,0.121011453,2.078397197,0.037672791,0.070836359,770.822728,710.7389354,681.9237398,598.5376115,591.1621932,624.7103396
1179,SP_1616,39.48791962,0.596701664,0.287263875,-2.077190054,0.037784021,0.070925091,31.07347798,29.30019168,31.817375,49.74441275,51.60939782,43.38266247
1180,SP_2010,820.5646688,-0.239549781,0.115323944,2.077190326,0.037783996,0.070925091,908.1474533,885.7029372,871.9680608,710.8637048,778.8327307,767.8731258
1181,SP_1226,1587.416542,-0.231990866,0.111715194,2.076627696,0.037835935,0.070962401,1693.003365,1850.934966,1601.187899,1372.517883,1488.461951,1518.393187
1182,SP_RS03140,35.77483818,0.642621076,0.30968558,-2.075075875,0.037979503,0.071171404,22.05214567,36.83452669,21.49822635,42.79089269,48.09057524,43.38266247
1183,SP_1404,1175.853642,-0.264545234,0.12772012,2.071288643,0.03833183,0.071710307,1294.060002,1388.829086,1179.822662,1088.493333,1192.880854,911.035912
1184,SP_1998,1693.777037,0.268915609,0.129822665,-2.071407242,0.038320755,0.071710307,1567.707083,1706.108304,1331.170176,1896.706319,2051.473563,1609.496778
1185,SP_RS10835,3779.890441,0.216171979,0.104502444,-2.068582998,0.038585235,0.072123456,3205.580084,3636.572362,3636.639969,3900.924755,4239.008266,4060.617208
