,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC10MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC10MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC10MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC10MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC10MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC10MIN.C
606,SPT_1444,24833.24752,-0.130934131,0.087812243,1.491069192,0.13594333,0.463819828,26459.53823,24041.35246,27687.65381,24536.60213,21695.92519,24578.41328
607,SPT_1888,77.81558054,-0.228380464,0.153091313,1.491792445,0.135753565,0.463819828,96.15698576,90.05201924,74.21086537,64.41802116,84.4338242,57.62176748
608,SPT_0060,3484.534483,0.134850078,0.090490787,-1.490207817,0.136169602,0.463827705,3312.301275,3480.320293,3128.057986,3805.846308,3302.432814,3878.248224
609,SPT_RS01190,65.88439217,-0.228594078,0.153738044,1.48690638,0.137039539,0.465023058,67.51447936,73.56362135,82.61209542,52.57102876,52.32518683,66.7199413
610,SPT_0458,6176.223909,0.231359476,0.156014826,-1.482932622,0.138092313,0.465023058,6076.303142,6197.10093,2636.586028,7444.353848,6778.490112,7924.509391
611,SPT_0914,1996.095594,-0.144327003,0.097294341,1.483405937,0.137966591,0.465023058,2168.646913,1888.555727,2266.931906,1777.04886,1833.759957,2041.630204
612,SPT_1368,1587.199167,-0.148914942,0.10034095,1.484089408,0.137785203,0.465023058,1582.498478,1580.349521,1879.075119,1601.565285,1367.59011,1512.116488
613,SPT_1413,4626.260271,0.138653379,0.093203339,-1.487643897,0.13684483,0.465023058,4538.814317,4768.952005,3832.361104,4838.755957,4955.433035,4823.245211
614,SPT_1848,3299.756012,0.154217276,0.103815595,-1.485492388,0.137413438,0.465023058,3522.00534,3065.573669,2707.996484,3262.365531,3490.327803,3750.267246
615,SPT_1859,1031.963447,0.131010046,0.088317791,-1.483393605,0.137969865,0.465023058,1042.382643,969.0104605,929.7361247,1053.641886,1082.18,1114.829565
616,SPT_RS05820,235.7693867,-0.181234903,0.122299438,1.481894813,0.138368285,0.465195972,261.8743442,238.4476002,259.0379263,222.1311075,239.0309671,194.0943747
617,SPT_0700,1548.319836,-0.152986645,0.103475931,1.478475654,0.139280509,0.467141968,1615.232771,1527.079312,1786.661589,1466.805746,1283.156286,1610.98331
618,SPT_2233,23108.71658,-0.105891799,0.071643602,1.47803567,0.139398231,0.467141968,23686.32984,23397.0366,24933.45056,22942.44121,21355.81148,22337.2298
619,SPT_RS00340,91.64913343,0.21930742,0.148586407,-1.475958837,0.139954943,0.467366261,69.56037267,90.05201924,84.01230042,99.95899835,116.5424616,89.76864829
620,SPT_1422,1651.122262,-0.140193039,0.095029262,1.475261784,0.140142177,0.467366261,1580.452585,1705.915012,1935.08332,1588.237418,1599.485825,1497.55941
621,SPT_1861,376.1030199,0.220626371,0.149418537,-1.47656626,0.139791941,0.467366261,315.0675703,310.7428833,376.6551469,552.3660205,271.1396045,430.6468938
622,SPT_0167,5061.705655,-0.133492054,0.090724679,1.471397374,0.141183683,0.470082649,5138.261058,4935.104322,5886.46185,4943.898015,4522.561035,4943.94765
623,SPT_1653,2325.035013,-0.133585065,0.090957935,1.468646622,0.141928662,0.47180459,2302.652925,2304.57069,2723.398739,2188.731845,2263.06433,2167.791547
624,SPT_1038,20.74140572,-0.223139341,0.152041255,1.467623646,0.142206481,0.471970549,25.57366642,22.83008938,28.00410014,18.51092562,9.513670333,20.01598239
625,SPT_1345,2033.534751,0.123648252,0.084328794,-1.466263731,0.142576452,0.472441332,1969.172315,1894.897419,1950.485575,2157.63349,2255.929078,1973.090628
626,SPT_RS09410,42.96845259,-0.231893518,0.158255921,1.465307057,0.142837162,0.472549141,55.23911948,50.73353197,42.00615021,40.72403637,32.10863737,36.99924017
627,SPT_1288,256.5906836,0.167884241,0.114684091,-1.463884298,0.143225564,0.473078379,234.2547844,234.6425853,247.8362863,284.3278175,278.2748572,260.2077711
628,SPT_RS00695,386.9436465,-0.17182829,0.117859679,1.457905636,0.144866555,0.473523813,458.2801023,377.9648131,408.8598621,373.1802605,312.7619122,390.614929
629,SPT_0240,5146.521193,0.142703094,0.097582231,-1.462388101,0.143634888,0.473523813,5065.631845,5174.82026,4347.636547,5750.974372,4886.458925,5653.605207
630,SPT_0350,88.95906611,-0.224410792,0.153962976,1.457563358,0.144960936,0.473523813,107.409399,97.66204903,93.81373547,54.79233984,93.94749454,86.12937876
631,SPT_1346,1655.445919,0.151913099,0.104148874,-1.458614902,0.14467113,0.473523813,1681.724304,1651.376465,1332.995167,1621.557084,1827.813913,1817.208583
632,SPT_RS07735,30.46482066,0.230075469,0.15768758,-1.459058913,0.144548893,0.473523813,19.43598648,22.83008938,33.60492017,37.76228827,29.73021979,39.42541986
633,SPT_1639,4984.026174,-0.124255067,0.085182408,1.458693997,0.144649349,0.473523813,5249.762244,4895.785835,5507.006293,5075.695805,4465.479013,4710.427856
634,SPT_2219,1729.239609,0.135976991,0.093208463,-1.45884812,0.144606915,0.473523813,1730.825744,1694.499968,1488.417923,1826.65814,1932.464286,1702.571593
635,SPT_0512,204.6678613,-0.217853984,0.149681919,1.455446225,0.145545767,0.474685487,237.3236244,197.8607747,245.0358762,152.5300271,252.1122638,143.1446013
636,SPT_0080,7015.992786,0.103488795,0.071273915,-1.451986961,0.146505231,0.475007086,6765.769189,6666.3861,6821.798794,7314.036931,6977.08798,7550.87772
637,SPT_0349,94.29517391,-0.230401179,0.158748711,1.45135779,0.146680257,0.475007086,115.5929722,107.8087554,103.6151705,42.94534744,126.0561319,69.7526659
638,SPT_0624,828.7075234,-0.138083198,0.095137689,1.451403742,0.146667468,0.475007086,869.5046584,884.0317945,863.9264894,849.2812675,782.4993849,723.0015457
639,SPT_RS05400,153.0247731,-0.207329357,0.142577043,1.454156663,0.145902877,0.475007086,187.1992382,136.9805363,182.0266509,140.6830347,114.164044,157.0951345
640,SPT_1313,187.3042579,-0.1919679,0.13230412,1.450959347,0.146791181,0.475007086,200.4975448,180.1040385,228.2334162,152.5300271,193.841033,168.619488
641,SPT_1074,2937.95344,-0.116780845,0.080533088,1.450097682,0.147031281,0.475041785,3016.669691,2970.448297,3213.470491,2820.324628,2662.638484,2944.169046
642,SPT_1025,1591.975972,0.124582354,0.086013226,-1.448409271,0.147502623,0.475822326,1470.997293,1445.905661,1636.839653,1722.996957,1642.297341,1632.818927
643,SPT_1472,5542.121522,-0.112162214,0.077591708,1.44554382,0.148305194,0.476925554,5835.910678,5864.796295,5617.622488,5623.619204,5007.758221,5303.022243
644,SPT_RS08995,179.4722831,-0.207070631,0.143243135,1.445588515,0.14829265,0.476925554,187.1992382,221.9592023,180.6264459,162.8961455,198.5978682,125.5547986
645,SPT_0341,28887.58721,-0.160728909,0.111531385,1.441109236,0.149553825,0.479862913,28943.25271,29022.11696,34334.42698,28004.06872,22505.77638,30515.88151
646,SPT_RS03585,223.1920298,-0.185482434,0.128761945,1.440506618,0.149724119,0.479862913,237.3236244,279.0344258,207.230341,222.8715445,198.5978682,194.0943747
647,SPT_1249,1720.869571,0.120371783,0.083601019,-1.439836311,0.149913715,0.479862913,1689.907877,1639.961421,1596.233708,1760.759245,1918.193781,1720.161396
648,SPT_0535,815.1611124,-0.129089488,0.090134863,1.432181559,0.152091868,0.481201601,811.196699,880.2267796,876.5283344,773.756691,748.0123299,801.2458405
649,SPT_0858,2255.285645,-0.140903485,0.098407556,1.431836032,0.152190753,0.481201601,2258.666219,2360.377575,2521.769218,2227.975008,1862.300968,2300.624885
650,SPT_0921,12537.13631,-0.131542582,0.091507534,1.437505478,0.150574417,0.481201601,14701.78935,12075.84895,12716.66187,12434.15896,11900.41238,11393.94634
651,SPT_1736,69.15400518,0.220659879,0.153716716,-1.435496961,0.151145534,0.481201601,59.3309061,74.83195965,47.60697024,74.04370248,80.86619783,78.24429479
652,SPT_1745,59.03084549,-0.22661351,0.158077563,1.433558985,0.151698155,0.481201601,81.83573256,59.61190006,58.8086103,43.68578447,67.78490112,42.45814446
653,SPT_2103,1179.193949,0.130026902,0.090809034,-1.431871876,0.152180492,0.481201601,1164.113296,1132.626101,1066.956215,1203.950602,1174.938286,1332.579191
654,SPT_2182,4488.292499,0.105523266,0.073477027,-1.436139577,0.150962628,0.481201601,4222.7238,4250.20164,4469.454383,4700.294234,4788.943804,4498.137133
655,SPT_2242,3634.81103,-0.156693929,0.109390392,1.432428626,0.152021191,0.481201601,4010.973842,4204.541462,3370.293452,3075.034964,3901.794045,3246.228417
656,SPT_2136,379.2985685,0.163868348,0.114682116,-1.428891917,0.153035301,0.483134311,318.1364103,365.2814302,380.8557619,382.8059418,384.1144397,444.597427
657,SPT_1361,1743.11146,0.142266025,0.099775644,-1.425859244,0.153908976,0.485152951,1530.328199,1795.967032,1617.236783,1888.85485,1643.48655,1982.795346
658,SPT_0285,1065.010012,0.126446724,0.088901927,-1.422317027,0.154934238,0.48542936,1048.520323,998.1822414,996.945965,1106.953352,1052.449781,1187.00841
659,SPT_1017,1268.006232,0.163243113,0.114753953,-1.42254893,0.154866957,0.48542936,1131.379003,1250.581563,1171.971591,1423.119962,1097.639715,1533.34556
660,SPT_1333,3579.667063,-0.125345034,0.088011502,1.424189234,0.154391701,0.48542936,3979.262496,3532.322163,3738.547369,3492.641446,3133.565166,3601.66374
661,SPT_2199,436.6478145,-0.174423162,0.122611058,1.422572856,0.154860017,0.48542936,394.8574096,451.5284345,562.8824128,398.3551194,387.6820661,424.5814446
662,SPT_0632,1233.862362,-0.117820005,0.083147981,1.416991773,0.156485333,0.489548526,1312.440561,1269.606637,1279.787376,1162.486129,1239.155561,1139.697906
663,SPT_0463,8794.222054,0.184888002,0.130612546,-1.415545505,0.156908616,0.490132344,9437.705857,9064.813824,5728.238684,9811.531016,9080.798333,9642.244607
664,SPT_0140,354.1005518,-0.154864238,0.109630827,1.412597552,0.157774089,0.491353592,384.627943,338.6463259,404.659247,330.2349131,340.1137144,326.3211674
665,SPT_1247,7842.119568,0.110140768,0.077950683,-1.412954487,0.157669107,0.491353592,7599.470715,7446.414154,7521.901298,8780.102241,7874.940618,7829.888384
666,SPT_1203,147.1183922,-0.192155327,0.136250706,1.410307015,0.158449048,0.491978848,135.0289587,166.1523172,179.2262409,134.0191015,141.5158462,126.7678885
667,SPT_RS08990,58.68295212,-0.218667474,0.155049899,1.410303885,0.158449972,0.491978848,63.42269273,59.61190006,74.21086537,51.09015471,58.27123079,45.49086907
668,SPT_0078,130.9454681,0.209071198,0.148585402,-1.407077646,0.159404366,0.49420126,148.3272653,107.8087554,92.41353047,151.0491531,161.7323957,124.3417088
669,SPT_1697,695.1193331,-0.143061721,0.101872601,1.404319908,0.160223609,0.495998645,746.7510596,679.8293283,778.5139839,688.6064331,592.2259782,684.7892157
670,SPT_1238,2012.601265,0.134795199,0.09607484,-1.403022881,0.160610016,0.496452751,1932.346235,2107.978253,1683.046419,2194.655342,2068.034089,2089.547252
671,SPT_RS02550,496.8944113,-0.209136819,0.149407068,1.399778619,0.161579622,0.498705511,555.4600347,577.0939261,515.2754426,335.4179723,646.9295826,351.1895092
672,SPT_0515,151.1750669,-0.18664662,0.133419263,1.398948067,0.161828557,0.498730568,164.6944118,159.8106257,165.2241908,125.1338572,159.3539781,132.8333377
673,SPT_0037,1075.598954,-0.150921156,0.10825274,1.394155531,0.163270643,0.501827766,1123.195429,1007.06061,1289.588812,997.3686725,1107.153385,929.2268188
674,SPT_1494,4403.732444,0.108137003,0.077573276,-1.393998153,0.163318162,0.501827766,4227.838533,4377.03547,4080.197391,4622.548346,4338.233672,4776.541252
675,SPT_0782,1260.482536,0.149458683,0.10734291,-1.392347973,0.163817051,0.501871469,1168.205082,1369.805363,1016.548835,1332.786645,1385.428242,1290.121047
676,SPT_1654,4059.291754,-0.130410229,0.093653837,1.392470744,0.163779895,0.501871469,4728.059449,4229.908228,3826.760284,4046.488341,3728.169562,3796.36466
677,SPT_0251,1040.012181,0.179318174,0.128873636,-1.391426361,0.164096176,0.501984017,748.7969529,1098.380967,1031.95109,1274.29212,959.6914948,1126.960463
678,SPT_0647,6403.858591,-0.104888106,0.075618188,1.387075104,0.165418863,0.503797742,6933.532441,6515.453843,6506.752668,6119.71201,5906.800068,6440.900515
679,SPT_1010,8585.300008,-0.104292459,0.07511971,1.388350137,0.165030452,0.503797742,9143.09722,8656.408892,8947.309995,8698.654168,7874.940618,8191.389156
680,SPT_1303,12321.07913,0.120968304,0.087167228,-1.387772743,0.165206257,0.503797742,11553.15954,11825.9863,11901.74256,12937.65614,11622.13752,14085.7927
681,SPT_0073,1785.709952,-0.121993017,0.088252643,1.382315725,0.16687478,0.505408257,1734.91753,1977.339408,1895.87758,1719.294772,1606.621077,1780.209343
682,SPT_0469,4239.542903,-0.136425725,0.098678324,1.382529811,0.166809084,0.505408257,4356.729812,4612.946394,4426.048027,4552.947266,3524.814858,3963.771058
683,SPT_1196,184.2063655,-0.181116505,0.130909828,1.383521071,0.166505151,0.505408257,196.4057581,183.9090534,218.4319811,161.4152714,153.4079341,191.668195
684,SPT_1879,119.2119535,-0.219372351,0.158717512,1.382155932,0.166923828,0.505408257,147.3043186,143.3222278,120.4176306,64.41802116,170.0568572,69.7526659
685,SPT_1084,550.6450248,-0.210858602,0.152725457,1.380638211,0.167390228,0.50608053,722.2003398,617.6807517,497.0727775,342.0819055,709.9576486,414.8767259
686,SPT_2045,6382.318882,0.125442273,0.09118491,-1.375691148,0.168917274,0.509952877,6124.381635,6670.191115,5435.595837,6834.974176,6824.869255,6403.901275
687,SPT_RS03275,81.4007897,-0.207266128,0.15088482,1.373671172,0.16954379,0.511099257,95.1340391,92.58869584,81.21189041,69.60108034,88.00145058,61.86758193
688,SPT_0045,1801.310713,-0.198554608,0.144926696,1.370034735,0.170676059,0.512275534,2086.81118,1858.115608,1981.290085,1194.324921,2318.957144,1368.365341
689,SPT_0627,506.2856257,-0.144104137,0.105164928,1.370268006,0.170603256,0.512275534,510.4503818,516.2136878,579.6848729,514.6037323,469.7374727,447.0236067
690,SPT_1857,23651.82338,0.128743301,0.093943103,-1.370439088,0.170549877,0.512275534,23251.57751,23428.74506,20769.24087,26587.61269,25835.561,22038.20316
691,SPT_0154,42.59390766,-0.215832126,0.158404293,1.362539629,0.173027646,0.514612336,51.14733285,43.12350217,50.40738025,31.09835504,44.00072529,35.78615033
692,SPT_0246,3549.670083,-0.11069303,0.081211802,1.363016552,0.172877294,0.514612336,3873.89899,3619.837506,3590.125638,3429.704299,3581.89688,3202.557182
693,SPT_0265,16219.68786,-0.122516062,0.0900113,1.361118675,0.173476189,0.514612336,15549.81213,16464.29946,18911.16883,14839.09842,15672.58266,15881.16566
694,SPT_0564,1143.237183,-0.202943587,0.148705847,1.364731725,0.172337384,0.514612336,1403.482813,1194.774678,1183.173231,909.9971035,1469.862066,698.1332039
695,SPT_0760,1877.894377,0.143384307,0.10543539,-1.359925796,0.173853407,0.514612336,1849.487556,1836.553857,1629.838628,1932.540635,1752.893759,2266.051824
696,SPT_1080,4345.143723,-0.155743542,0.114444232,1.36086842,0.173555275,0.514612336,4662.590862,4134.782855,5065.941716,4480.384437,4390.558859,3336.60361
697,SPT_RS05560,561.0616604,0.197997138,0.14532246,-1.362467558,0.173050376,0.514612336,607.6303142,547.9221452,361.2528918,468.6966367,706.3900222,674.477952
698,SPT_RS07780,230.8278124,0.201233723,0.147347322,-1.365710082,0.172029978,0.514612336,215.8417446,206.7391428,200.229316,180.6666341,250.923055,330.5669819
699,SPT_1630,371.0650761,-0.148443512,0.109177423,1.35965392,0.173939466,0.514612336,382.5820497,374.1597982,421.4617071,347.2649647,374.6007694,326.3211674
700,SPT_1757,3445.001714,-0.124733072,0.091283852,1.366430855,0.17180377,0.514612336,3537.34954,3408.02501,3884.16869,3139.452985,3115.727034,3585.287027
701,SPT_0147,103.350014,-0.196549029,0.144699156,1.358328787,0.17435938,0.514645735,95.1340391,131.9071831,113.4166056,91.07375406,93.94749454,94.62100766
702,SPT_1058,2894.417655,-0.145430844,0.107087974,1.358050194,0.174447758,0.514645735,3228.419649,2820.784377,3132.258601,2604.857453,3172.809056,2407.376791
703,SPT_0481,1174.489458,0.116780695,0.086254625,-1.353906465,0.175766221,0.516338367,1125.241323,1173.212927,1071.15683,1207.652788,1186.830374,1282.842508
704,SPT_RS04535,999.7273343,0.126028492,0.093121407,-1.353378311,0.175934803,0.516338367,964.6386975,982.9621818,908.7330496,1022.543531,985.8540882,1133.632457
705,SPT_1744,88.88642194,-0.20059499,0.148246775,1.353115368,0.176018777,0.516338367,99.22582573,107.8087554,85.41250543,71.08195439,92.75828575,77.03120495
706,SPT_1948,454.3147634,0.161387518,0.119119774,-1.354833979,0.175470458,0.516338367,371.3296365,454.0651111,449.4658073,474.6201329,429.3043738,547.1035186
707,SPT_0513,96.273429,-0.213377615,0.157821363,1.352019847,0.176368966,0.516633846,109.4552923,111.6137703,103.6151705,57.75408794,126.0561319,69.14612098
708,SPT_1860,583.1708261,0.129122356,0.095588968,-1.35080813,0.176756903,0.517038907,585.1254878,536.5071005,539.0789277,621.9671009,623.1454068,593.2009326
709,SPT_0217,465.7169373,0.146482589,0.10856834,-1.349220117,0.177266275,0.517337651,381.5591031,468.0168324,467.6684724,497.5736807,487.5756046,491.9079308
710,SPT_0856,340.3220163,0.173711159,0.128776758,-1.348932542,0.177358635,0.517337651,327.3429302,367.8181068,247.8362863,341.3414685,361.5194727,396.0738333
711,SPT_0305,90.55352885,0.194980269,0.144831413,-1.34625676,0.178219725,0.519118216,79.78983924,90.05201924,75.61107038,95.51637621,102.2719561,100.0799119
712,SPT_RS01250,172.9548332,-0.183560654,0.136569034,1.344086934,0.178920277,0.519696905,187.1992382,183.9090534,190.427881,182.8879451,164.1108132,129.1940681
713,SPT_0323,2919.151933,-0.113204279,0.084188095,1.344659003,0.17873538,0.519696905,2946.086372,2969.179958,3217.671106,2728.510437,2665.016902,2988.446825
714,SPT_RS04180,404.282724,-0.191065762,0.142522876,1.340597153,0.180051282,0.522249587,415.3163427,480.7002154,425.6623222,261.3742698,475.6835166,366.9596771
715,SPT_0088,1100.262404,-0.161775982,0.120960413,1.337429154,0.181082593,0.524506365,1252.086708,1291.168389,978.7432999,1112.876848,1103.585759,863.1134224
716,SPT_1730,60.3587434,-0.207886635,0.155677191,1.335369901,0.181755311,0.525719621,72.62921265,64.68525326,64.40943033,42.20491042,63.02806596,55.1955878
717,SPT_1498,4860.388065,-0.10648798,0.079823864,1.3340369,0.182191764,0.52624706,5417.525495,4790.513756,4946.92429,4710.660352,4762.78121,4533.923284
718,SPT_0520,4084.902939,0.102021415,0.076569041,-1.332410762,0.182725248,0.526319872,3944.482309,3797.404868,4053.593495,4421.149475,4042.120683,4250.666805
719,SPT_RS07275,54.92351394,-0.210071219,0.157580145,1.333107155,0.182496642,0.526319872,60.35385276,77.36863625,47.60697024,51.83059174,51.13597804,41.24505462
720,SPT_0270,15440.76626,-0.092807984,0.069839487,1.3288755,0.183889048,0.528936415,15888.40748,15617.04948,16386.5992,15464.02726,14816.35233,14472.16181
721,SPT_0404,7237.08877,-0.108204091,0.081553744,1.326782637,0.184580596,0.529656669,7732.45378,7745.741993,7104.640206,7006.015129,7329.093783,6504.587731
722,SPT_0836,161.6285309,-0.209124099,0.157701542,1.326075169,0.1848148,0.529656669,214.818798,182.6407151,147.0215257,94.77593918,214.0575825,116.4566248
723,SPT_1754,11580.37947,-0.124955872,0.094249573,1.325797752,0.184906698,0.529656669,11415.06175,11657.29731,13339.7531,11313.1373,9984.597014,11772.43037
724,SPT_1743,52.47558902,-0.208839021,0.157835185,1.323146169,0.185786774,0.531442553,71.60626599,63.41691496,42.00615021,42.94534744,47.56835166,47.31050383
725,SPT_2191,7130.603324,-0.126398581,0.095668001,1.32122109,0.186427656,0.532540242,7616.860808,6548.430638,8268.210567,7060.807469,6770.165651,6519.14481
726,SPT_2124,988.0246556,0.198857587,0.150731204,-1.319286131,0.187073472,0.533648983,689.4660468,1103.45432,859.7258743,825.5872827,1536.457759,913.4566508
727,SPT_RS07945,1936.81783,-0.136886129,0.103996122,1.316261862,0.188086167,0.535799795,1833.120409,2095.29487,2196.921656,2040.64444,1809.975781,1644.949825
728,SPT_0587,4717.529157,0.122445418,0.093478272,-1.30988107,0.190236072,0.539697131,4703.508729,4749.92693,4031.190215,4706.958167,5343.115101,4770.475803
729,SPT_0733,318.2677231,-0.173583629,0.132463823,1.310422915,0.190052806,0.539697131,383.6049964,336.1096493,305.2446915,295.4343729,349.6273847,239.5852437
730,SPT_1056,3758.778534,-0.09264344,0.07065063,1.311289647,0.189759925,0.539697131,3832.981124,3851.943414,3973.78181,3551.876408,3661.573869,3680.51458
731,SPT_1711,946.1864934,0.121717935,0.093079164,-1.307681861,0.190981238,0.541069965,938.0420844,934.7653265,830.3215692,965.5298804,1047.692945,960.7671547
732,SPT_0013,18.27301614,-0.196877179,0.150908184,1.304615657,0.192023754,0.543280321,20.45893314,19.02507449,26.60389513,14.06830347,11.89208792,17.58980271
733,SPT_0498,23961.71389,-0.106122413,0.081514707,1.30188058,0.192957212,0.543693043,24305.21257,23629.14251,26798.52363,23945.73338,21842.19788,23249.47336
734,SPT_1461,2834.221519,0.101421827,0.077896841,-1.302001786,0.192915775,0.543693043,2797.759107,2677.462149,2709.396689,3090.584142,2804.154331,2925.972698
735,SPT_RS09005,1386.303072,0.146788829,0.112724802,-1.302187512,0.192852293,0.543693043,1469.974346,1387.562099,1051.55396,1486.057109,1432.996594,1489.674326
736,SPT_1492,3359.839126,0.119442796,0.091898188,-1.299729612,0.193693658,0.544193286,3307.186542,3348.41311,2960.033385,3385.278078,3851.847276,3306.276364
737,SPT_1497,5777.277493,0.101265399,0.077952777,-1.29906083,0.193923054,0.544193286,5477.879348,5551.516735,5656.828229,6147.10818,5573.821606,6256.510859
738,SPT_1686,3696.001485,-0.131154156,0.100936307,1.299375414,0.193815125,0.544193286,3378.792808,4221.02986,4060.594521,3725.138672,3222.755825,3567.697225
739,SPT_1384,791.2525854,0.157425906,0.121291632,-1.297912347,0.194317457,0.544562182,786.6459792,790.1747604,635.6930732,825.5872827,988.2325058,721.1819109
740,SPT_0044,2100.441745,-0.204140033,0.157427578,1.296723457,0.194726355,0.544970651,2567.596109,2359.109236,2392.950357,1200.248417,2713.774462,1368.971886
741,SPT_1699,6543.27907,0.148070349,0.114334857,-1.295058673,0.19529999,0.545838433,6860.903228,6677.801145,4902.11773,6715.763815,6659.569233,7443.519269
742,SPT_0548,2064.195016,0.10972342,0.084995106,-1.290938093,0.196725145,0.547604537,1978.378835,1935.484244,2020.495825,2148.748246,2303.497429,1998.565514
743,SPT_1679,592.3061919,-0.126556979,0.097981175,1.291645861,0.196479814,0.547604537,614.7909408,603.7290304,648.2949183,562.7321389,525.6302859,598.6598369
744,SPT_2223,10782.26005,0.106662132,0.082526663,-1.292456613,0.196199062,0.547604537,10815.615,10799.90062,9438.781953,11049.54172,11590.02888,10999.69214
745,SPT_2216,664.554375,-0.132554797,0.102792913,1.289532445,0.197213044,0.548225792,775.393566,693.7810496,625.8916382,610.8605455,645.7403738,635.6590771
746,SPT_RS06900,28.59558649,0.202417279,0.157135659,-1.288168963,0.197687153,0.548807097,27.61955974,24.09842768,19.6028701,25.17485884,36.86547254,38.21233002
747,SPT_0019,42.83112554,-0.203208016,0.158016782,1.285990096,0.198446518,0.550177696,43.98670625,53.27020856,47.60697024,34.06010314,39.24389012,38.81887494
748,SPT_0896,1727.811626,-0.099279445,0.077326929,1.283892247,0.19917966,0.551034639,1816.753263,1755.380206,1802.063844,1718.554335,1631.594462,1642.523646
749,SPT_1673,1881.273136,-0.105357067,0.082080421,1.283583412,0.199287757,0.551034639,1982.470621,1883.482374,2002.29316,1885.893102,1702.94699,1830.552571
750,SPT_0322,201.2343573,0.172243321,0.134954625,-1.276305438,0.201847568,0.556626251,214.818798,190.2507449,151.2221408,237.680285,192.6518242,220.7823512
751,SPT_2237,3288.685359,0.124202349,0.097282718,-1.27671545,0.201702725,0.556626251,3359.356822,3281.19118,2747.202224,3374.171522,3696.060924,3274.129483
752,SPT_2005,253.7425644,0.17250137,0.135590391,-1.272224155,0.203293488,0.559131067,189.2451315,254.9359981,259.0379263,233.9780999,274.7072309,310.5509995
753,SPT_2079,1505.128333,0.111156808,0.087372487,-1.272217521,0.203295844,0.559131067,1390.184507,1407.855512,1527.623663,1625.25927,1610.188704,1469.658343
754,SPT_0892,2487.251533,0.126298246,0.09941529,-1.270410676,0.203938382,0.560154363,2157.3945,2243.690451,2695.394639,2456.029611,2716.15288,2654.847119
755,SPT_1285,144.1190647,-0.173452731,0.136747617,1.268415015,0.204649782,0.56136384,157.5337852,164.8839789,144.2211157,152.5300271,126.0561319,119.4893494
756,SPT_0504,1778.464146,-0.108289233,0.085478349,1.266861534,0.205204805,0.562141734,1846.418716,1965.924364,1737.654414,1656.357625,1789.759231,1674.670527
757,SPT_1708,1626.363041,-0.185510445,0.146609911,1.265333587,0.205751771,0.562895533,1871.992382,1769.331927,1685.846829,1038.092709,2119.170067,1273.744334
758,SPT_0542,1126.967193,-0.136591045,0.108029646,1.264384823,0.206091938,0.563082326,1102.736496,1368.537025,1092.159906,1035.130961,1163.046198,1000.192575
759,SPT_RS03570,542.3748545,0.159197871,0.126129744,-1.262175483,0.206885649,0.563243808,542.1617282,556.8005133,413.0604771,559.0299538,673.0921761,510.1042785
760,SPT_0736,391.5353181,-0.142276986,0.112878874,1.260439453,0.207510877,0.563243808,426.568756,374.1597982,443.8649872,363.5545792,338.9245056,402.1392825
761,SPT_RS04130,1128.161137,0.150172611,0.119129132,-1.260586794,0.207457759,0.563243808,1251.063761,1067.940848,851.3246443,1123.983404,1210.61455,1264.039615
762,SPT_1637,1006.010608,0.128943937,0.102260032,-1.260941682,0.207329859,0.563243808,986.1205773,953.790401,928.3359197,1113.617285,914.5015608,1139.697906
763,SPT_2148,81.29423144,-0.199143959,0.157928167,1.260978096,0.207316739,0.563243808,95.1340391,91.32035754,85.41250543,51.83059174,105.8395825,58.2283124
764,SPT_0260,12678.01472,-0.098386176,0.078424201,1.254538459,0.209646356,0.568295292,13518.24007,13226.23178,12678.85634,12694.05235,11353.37633,12597.33146
765,SPT_0693,1894.940295,0.097259082,0.077755049,-1.250839433,0.210993065,0.569190847,1818.799156,1766.795251,1895.87758,2011.026959,1927.707451,1949.435376
766,SPT_1370,963.6541669,0.139430244,0.111489614,-1.250611962,0.211076084,0.569190847,856.2063519,1027.354022,847.1240293,1112.876848,883.5821322,1054.781617
767,SPT_1728,4963.402779,-0.196342487,0.156749349,1.252588851,0.210355374,0.569190847,5278.40475,5934.554902,6074.089321,2866.97216,6497.836837,3128.558702
768,SPT_RS08665,111.2555568,0.174100014,0.13914219,-1.251238129,0.210847611,0.569190847,94.11109244,102.7354022,110.6161956,119.210361,117.7316704,123.1286189
769,SPT_RS02860,165.6823253,-0.165885542,0.132860598,1.248568381,0.211822983,0.569304125,176.9697717,162.3473023,193.228291,156.2322122,170.0568572,135.2595174
770,SPT_0932,415.2110595,0.135238629,0.108343354,-1.248241113,0.211942772,0.569304125,417.362236,372.8914599,385.0563769,417.606482,480.4403518,417.9094505
771,SPT_1510,694.8013805,0.117546817,0.09409201,-1.249275221,0.211564428,0.569304125,669.0071137,691.244373,631.4924582,741.1774619,684.984264,750.902612
