,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC30MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC30MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC30MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC30MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC30MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC30MIN.C
582,SPT_1372,602.5033103,0.444455389,0.165600841,-2.68389572,0.00727698,0.025894546,475.2695589,556.8135317,491.4654808,653.6773592,764.2162864,673.5776451
583,SPT_1499,1587.155848,0.382121954,0.142452199,-2.682457393,0.007308346,0.025917097,1374.262897,1374.163125,1371.945934,1833.234482,1919.877295,1649.451356
584,SPT_2042,3161.338383,0.612228168,0.228187333,-2.683006806,0.007296351,0.025917097,2415.662372,2654.269909,2313.302777,2652.901822,4651.69117,4280.202251
585,SPT_2018,245.9856114,-0.988937445,0.36878426,2.68161511,0.00732677,0.025938019,387.0301739,354.5924011,288.0492546,61.6953912,114.8053426,269.7411053
586,SPT_0042,287.0565457,-0.929788045,0.346982844,2.679636938,0.007370205,0.026047261,365.188742,448.6487409,360.8039632,94.01202469,132.7869023,320.8989011
587,SPT_0935,842.0786402,-0.731531472,0.273295436,2.676705775,0.007434989,0.026231453,1215.257273,1130.557205,865.6325538,425.9919869,529.0728137,885.9600096
588,SPT_0500,1181.640966,-0.780833577,0.292156545,2.672654748,0.007525366,0.026498313,1618.886935,1547.22679,1416.489633,520.0040116,688.140457,1299.097967
589,SPT_0809,2193.832071,-0.54889057,0.205409952,2.672171258,0.007536218,0.026498313,2710.958532,2381.506524,2782.496408,2235.723462,1457.889531,1594.41797
590,SPT_0274,8497.311316,-0.551286564,0.206459621,2.670190723,0.007580817,0.026609954,11257.94768,10119.5216,9162.638919,5487.951941,8550.231628,6405.576132
591,SPT_1487,98.87855597,-0.877452287,0.329014752,2.666908648,0.007655248,0.026825749,147.6480799,134.5005659,115.8136178,36.72344715,53.94467904,104.640946
592,SPT_1490,2663.699093,0.549329545,0.206103614,-2.665307684,0.007691791,0.026908276,2054.841916,2076.763983,2282.122187,3935.284596,3193.11004,2440.071837
593,SPT_0271,15782.14183,-0.56603586,0.212423059,2.664662974,0.007706551,0.026914449,18971.46778,18486.77359,19536.86645,9283.687438,15765.67825,12648.37746
594,SPT_RS03935,42.94660182,-0.824208638,0.309744558,2.660930163,0.007792512,0.02712318,62.0296667,44.20647971,63.84596881,23.50300617,27.66393797,36.43055157
595,SPT_0944,5764.565142,0.490687812,0.184388291,-2.661165786,0.007787061,0.02712318,4493.219378,4625.690792,5149.251624,8190.797651,6308.069456,5820.361953
596,SPT_0278,2838.745658,-0.765747371,0.287884539,2.65991141,0.007816121,0.027159708,2952.961598,3248.705977,4752.812701,1208.93588,2659.196037,2209.861756
597,SPT_0155,87.00978579,-0.904612526,0.340549119,2.656334949,0.007899511,0.027403496,129.3012771,135.4411293,89.08739833,29.37875772,50.48668679,88.36346552
598,SPT_0428,1031.420553,0.586970493,0.221132744,-2.654380724,0.007945412,0.027424915,804.6383525,863.4371995,767.6364156,1621.707426,1178.483758,952.6201678
599,SPT_0766,844.2732106,0.490310392,0.184681366,-2.654899093,0.007933214,0.027424915,754.8398877,671.5622663,665.1859075,819.6673403,1139.754244,1014.629617
600,SPT_1866,284.6784324,0.577206722,0.217381905,-2.655265723,0.007924596,0.027424915,221.0352912,199.3994404,255.3838752,415.7094217,337.5000432,279.0425227
601,SPT_1550,439.4316052,0.541525345,0.204544786,-2.647465902,0.008109754,0.027945591,337.2317091,372.4631057,350.4104334,643.394794,508.3248602,424.764729
602,SPT_1161,692.8168444,-0.464674273,0.175633437,2.64570506,0.008152086,0.028044801,878.0255638,811.7062126,733.4862463,499.4388812,639.7285656,594.515597
603,SPT_1818,199.640326,-0.496656684,0.187909708,2.643060266,0.008216041,0.028214521,262.0971832,222.9135254,219.7489159,160.1142296,163.217234,169.750868
604,SPT_2211,705.1633722,-0.6802604,0.257426691,2.642540282,0.008228668,0.028214521,877.1519065,934.9200177,834.4519644,334.917838,538.755192,710.7833148
605,SPT_0600,29.49484118,-0.956776719,0.362402577,2.640093586,0.008288314,0.028372062,54.1667512,33.86028233,34.15016936,14.68937886,14.52356743,25.57889791
606,SPT_0265,11114.84861,-0.816869538,0.310319444,2.632350483,0.008479634,0.028883752,13120.58499,13487.67913,17064.69115,3651.779584,9470.749164,9893.607666
607,SPT_0982,3394.523912,-0.442568941,0.168098991,2.632787613,0.008468729,0.028883752,3879.911969,3847.844862,4057.930994,2417.87176,3274.718657,2888.865228
608,SPT_1738,116.5762457,0.559795425,0.212621056,-2.632831559,0.008467633,0.028883752,100.4705869,88.41295942,90.5721883,132.2044097,152.1516588,135.6456708
609,SPT_1851,73.59776235,-0.945163493,0.359459314,2.629403262,0.008553486,0.029087472,122.3120188,110.986481,71.26991867,19.09619252,50.48668679,67.43527632
610,SPT_0867,1442.099404,0.502521885,0.191160508,-2.628795512,0.008568787,0.029091734,1046.641418,1238.721995,1263.556266,1969.845705,1745.594486,1388.23655
611,SPT_2020,78.88698993,-1.023484089,0.390863971,2.618517349,0.00883128,0.029933848,97.84961507,114.7487346,124.7223577,16.15831674,34.57992246,85.26299305
612,SPT_1767,194.2779125,-0.721763489,0.275988183,2.615197072,0.008917599,0.030177037,243.7503804,285.931273,210.8401761,94.01202469,133.4785007,197.6551202
613,SPT_RS03055,86.11039802,-0.853448856,0.327306768,2.607489183,0.009120895,0.030814639,120.5647043,117.5704248,106.904878,26.44088194,62.24386043,82.93763869
614,SPT_RS02540,107.8929564,-0.70920676,0.272308469,2.604424177,0.009202878,0.031040978,118.8173897,143.9061999,146.9942072,67.57114275,61.55226198,108.5165366
615,SPT_1469,2013.838138,-0.679047809,0.260789534,2.603815413,0.009219239,0.031045601,1867.879259,2854.609913,2827.040107,2041.823661,1376.280914,1115.394973
616,SPT_1027,783.3133887,0.526244151,0.202183765,-2.602801227,0.009246555,0.031087037,654.3693008,614.187899,635.4901081,1161.929868,879.7132274,754.1899294
617,SPT_0255,11829.88593,-0.658567694,0.253921133,2.593591512,0.009497926,0.031880396,14991.95888,12119.15938,16956.30148,5909.537115,9494.95511,11507.40359
618,SPT_0866,1623.205137,0.473574268,0.182786289,-2.590863186,0.009573554,0.032030422,1234.477733,1430.596929,1380.854674,2260.695406,1794.006377,1638.599703
619,SPT_1585,2595.695364,0.512146492,0.197673041,-2.590876776,0.009573176,0.032030422,1997.180536,1978.94539,2381.603115,3767.825677,2872.899958,2575.717508
620,SPT_0392,16326.02362,-0.422645428,0.163449136,2.585791758,0.009715561,0.032453107,19418.7803,18114.31048,18782.59315,11804.38485,14170.16063,15665.9123
621,SPT_0514,139.5659578,-0.774425356,0.299718886,2.583839028,0.009770739,0.032532475,191.3309438,191.8749332,158.872527,66.10220486,78.84222321,150.372915
622,SPT_0735,145.7063384,-0.532573693,0.206115019,2.583866494,0.00976996,0.032532475,177.3524273,179.647609,161.842107,132.2044097,103.0481689,120.1433084
623,SPT_1736,66.24191133,0.734724824,0.285024375,-2.577761375,0.009944264,0.033057097,34.9462911,44.20647971,66.81554875,83.72945949,87.14140461,80.61228433
624,SPT_0091,110.4559431,0.774328187,0.300738172,-2.574758572,0.010031008,0.033292014,103.965216,62.07718428,66.81554875,189.4929873,140.3944852,99.9902373
625,SPT_1727,666.982634,-0.966252853,0.375963845,2.57006855,0.010167839,0.033628868,1046.641418,942.4445249,791.3930552,186.5551115,249.6670402,785.1946541
626,SPT_1744,44.70798905,-0.870374757,0.338612872,2.570412496,0.010157748,0.033628868,73.3872113,59.25549408,47.51327911,19.09619252,25.58914262,43.40661464
627,SPT_1914,60.54517447,0.706536615,0.274958371,-2.569613041,0.010181217,0.033628868,44.55652115,40.44422612,50.48285906,58.75751543,82.99181391,86.03811117
628,SPT_1458,1696.410403,0.475164966,0.185159934,-2.566240742,0.010280745,0.033903539,1452.018395,1148.427909,1627.32981,2093.236487,2043.673418,1813.776398
629,SPT_2019,30.9719725,-0.99037707,0.386048659,2.565420309,0.010305089,0.033929792,48.05115026,43.26591631,40.08932925,8.813627315,13.83196898,31.77984286
630,SPT_1210,2324.007421,-0.446327267,0.174130131,2.563182292,0.010371758,0.034095095,2926.751879,2679.665121,2470.690514,2010.975966,2197.208273,1658.752774
631,SPT_1297,35.50116907,-0.927776149,0.362316104,2.560681508,0.010446708,0.034287055,52.41943664,36.68197253,57.90680892,13.22044097,18.67315813,34.10519722
632,SPT_0084,1148.077471,0.587929358,0.229746628,-2.559033675,0.010496357,0.034375033,873.6572774,963.1369197,870.0869237,1867.020053,1251.101595,1063.462059
633,SPT_1671,3684.621347,0.463507235,0.181150144,-2.55869096,0.01050671,0.034375033,2862.101241,3362.514148,3002.245324,4831.336706,4532.044638,3517.486022
634,SPT_1879,54.68249369,-1.025781456,0.402063751,2.551290572,0.01073248,0.035058308,90.86035685,81.82901564,62.36117883,13.22044097,19.36475658,60.45921325
635,SPT_0003,65.87621058,-0.877581018,0.34468802,2.54601543,0.010896037,0.035480649,76.88184041,63.95831107,126.2071476,29.37875772,35.27152091,63.55968573
636,SPT_0137,6714.488171,0.446607907,0.175412042,-2.54605045,0.010894944,0.035480649,5437.642895,5797.632786,5706.047863,9348.320705,7097.183286,6900.101492
637,SPT_1276,1017.665857,0.586260978,0.230482219,-2.543627792,0.010970792,0.03566799,737.3667421,842.7448047,821.0888546,1646.67937,1121.772685,936.3426873
638,SPT_1783,2794.407722,0.552198554,0.217289616,-2.541302082,0.011044045,0.035849871,2185.890508,2186.809901,2337.059416,4418.565161,2972.490135,2665.63121
639,SPT_0565,4358.722278,-0.859574818,0.338911752,2.536279173,0.011203738,0.036254595,6286.837768,5980.102085,5178.947423,1347.016041,2454.482896,4904.947455
640,SPT_2086,1584.945496,0.459976561,0.181358157,-2.536288239,0.011203448,0.036254595,1401.346273,1200.158896,1371.945934,2194.593201,1648.770703,1692.857971
641,SPT_0587,3088.257466,-0.418940934,0.165219879,2.535656956,0.011223662,0.036262409,3395.905837,3587.3088,3655.552912,3015.72948,2603.176563,2271.871206
642,SPT_0103,240.5026212,0.698389496,0.275636066,-2.533737715,0.011285317,0.036404814,175.6051128,210.6862012,145.5094173,421.5851732,278.0225766,211.6072464
643,SPT_0414,86.32511661,0.595369137,0.236050106,-2.522215081,0.011661838,0.037560912,69.01892492,74.30450845,59.39159889,94.01202469,106.5061612,114.7174816
644,SPT_1074,2825.108309,0.323070945,0.128157015,-2.520899415,0.011705531,0.037643096,2520.501245,2517.888217,2473.660094,3269.855734,3135.707369,3033.037198
645,SPT_0223,447.2846038,-0.800050909,0.317615501,2.518929036,0.011771238,0.037697227,692.810221,651.8104349,408.3172424,201.2444904,242.7510557,486.7741785
646,SPT_0268,12619.82873,-0.640175983,0.254073543,2.519648349,0.011747213,0.037697227,15458.49187,15741.26903,15565.05328,5861.062164,11412.06601,11681.03005
647,SPT_0373,15.47833543,0.99570448,0.395315724,-2.518757589,0.011776971,0.037697227,9.610230051,7.524507185,10.39352981,20.5651304,20.74795348,24.02866168
648,SPT_1179,5541.664789,-0.42647225,0.169429767,2.517103441,0.011832408,0.037816231,6377.698125,6393.94998,6374.203351,3938.222472,5415.215858,4750.698949
649,SPT_1953,1261.204953,0.59198259,0.235431122,-2.514461915,0.011921418,0.037925125,1027.420958,1035.560301,902.7523031,2008.03809,1509.067816,1084.390248
650,SPT_2156,153.3831542,0.625400935,0.248715904,-2.514519279,0.011919479,0.037925125,108.3335024,117.5704248,127.6919376,246.7815648,174.9744077,144.9470882
651,SPT_2246,3225.653564,0.468600089,0.186330666,-2.514884425,0.011907141,0.037925125,2571.173367,2751.14794,2733.498339,4609.527086,3497.413358,3191.161294
652,SPT_0070,4374.712372,0.53171658,0.211516368,-2.513831836,0.011942737,0.037934674,3311.161081,3800.816692,3495.195595,6773.272592,4540.343819,4327.484456
653,SPT_0204,17728.50899,0.591290598,0.235415074,-2.511693871,0.012015327,0.038106802,12082.68015,15596.42227,14056.50667,28974.7998,19244.41845,16416.22663
654,SPT_1193,286.5678428,0.459388798,0.183127221,-2.508577347,0.012121843,0.038385835,224.5299203,224.7946522,270.2317749,358.4208441,336.8084448,304.6214206
655,SPT_0012,66.42218778,-0.723982014,0.288873669,2.506223622,0.012202842,0.03852452,93.48132868,70.54225486,90.5721883,36.72344715,42.87910385,64.33480384
656,SPT_1903,862.8679534,-0.598821626,0.238930005,2.506263815,0.012201454,0.03852452,1157.595893,1041.203682,956.2047421,534.6933904,564.3443346,923.1656793
657,SPT_0314,504.4565796,-0.603642948,0.240983993,2.504908894,0.012248294,0.038609158,628.1595825,544.5862075,671.1250674,539.1002041,317.4436882,326.3247279
658,SPT_1307,167.6199999,-0.602883228,0.241202199,2.499493079,0.012437113,0.039144773,205.3094602,208.8050744,201.9314362,89.60521103,140.3944852,159.6743324
659,SPT_0862,2666.962109,0.516758139,0.206885931,-2.497792559,0.01249693,0.039215951,2149.196902,1948.847361,2414.268495,4002.855739,2782.99216,2703.611998
660,SPT_1923,78.15883155,-0.979907241,0.392312278,2.497773577,0.012497599,0.039215951,110.9544742,105.3431006,114.3288279,16.15831674,34.57992246,87.5883474
661,SPT_1584,792.097762,0.618735772,0.248230131,-2.492589313,0.012681543,0.039732944,553.8987139,655.5726885,626.5813683,1300.010029,953.0226631,663.5011095
662,SPT_0273,10101.37248,-0.477287204,0.191533519,2.49192521,0.012705279,0.039747179,12401.56505,11768.32924,11311.13001,6473.609263,9592.470491,9061.130806
663,SPT_1935,45.79836412,-0.846026859,0.33985231,2.48939564,0.012796048,0.039970762,70.76623947,75.24507185,37.11974931,20.5651304,33.88832401,37.20566969
664,SPT_1115,10217.79919,-0.342697864,0.137714504,2.488466032,0.012829549,0.040015055,11364.53386,11233.14866,11755.08221,9113.290644,9609.760452,8230.979301
665,SPT_2252,171.3964443,-0.546982831,0.220057304,2.485638158,0.012931938,0.04027375,203.5621456,174.0042287,237.5663956,158.6452917,118.9549333,135.6456708
666,SPT_0629,288.9653367,0.482368006,0.194368304,-2.481721533,0.013074941,0.040657962,235.8874649,252.0709907,227.1728657,393.6753534,338.1916417,286.7937039
667,SPT_0182,94.52200805,-0.875699251,0.353640036,2.476244661,0.013277256,0.041020417,159.0056245,145.7873267,77.20907855,39.66132292,47.02869455,98.44000106
668,SPT_0577,13345.33923,0.404250455,0.163220243,-2.476717639,0.013259676,0.041020417,12529.11902,11492.74416,10274.74661,14950.8498,13796.00587,17028.56995
669,SPT_1211,449.4817887,-0.455852001,0.184116587,2.475887741,0.013290536,0.041020417,563.5089439,495.6769108,510.7677504,314.3527076,389.3699269,423.2144928
670,SPT_1895,7927.566948,0.401705041,0.16212916,-2.477685324,0.013223771,0.041020417,5801.957979,7191.547742,7404.647591,9273.404873,9394.673335,8499.170171
671,SPT_1960,5670.410984,0.579407772,0.233970689,-2.476411784,0.013271042,0.041020417,3990.866443,4484.606282,4947.320187,9163.234532,6357.864544,5078.573913
672,SPT_0246,2510.790701,-0.589596262,0.238600807,2.471057282,0.013471424,0.041516843,2649.802522,2667.437797,3833.727708,2525.104226,1836.885481,1551.786473
673,SPT_RS03010,19.78762821,-0.910949391,0.368848304,2.469712834,0.013522155,0.041585098,25.33606104,23.51408495,32.66537939,11.75150309,13.83196898,11.62677178
674,SPT_1945,3104.844523,0.425818916,0.172437742,-2.469406699,0.013533731,0.041585098,2661.160067,2546.105119,2694.8938,4252.575179,3300.999398,3173.333578
675,SPT_1653,868.301661,-0.416467119,0.168719478,2.468399751,0.013571866,0.041640496,1114.786686,854.9721289,1020.050711,759.440887,749.0011205,711.5584329
676,SPT_1396,1505.418074,0.415507994,0.16846735,-2.466400722,0.013647856,0.0418117,1382.99947,1252.830446,1211.588617,1931.65332,1762.884447,1490.552142
677,SPT_RS07785,56.39303474,0.697773508,0.283520633,-2.461103095,0.013851056,0.042371546,45.43017843,42.32535292,35.63495933,89.60521103,59.47746664,65.88504008
678,SPT_2242,1731.454535,-0.87332163,0.354955236,2.460371173,0.013879339,0.042395444,2402.557513,2460.513849,2126.21924,539.1002041,794.6466182,2065.689786
679,SPT_0441,3021.786563,0.556905166,0.226558928,-2.458102931,0.013967314,0.042601335,2199.869025,2392.793285,2639.956571,4659.470974,3603.227921,2635.401603
680,SPT_1380,6968.681216,0.356714648,0.145369885,-2.45384144,0.014133929,0.043046127,6025.614242,6006.43786,6242.057043,8343.567191,8217.572774,6976.838186
681,SPT_1162,352.3675661,-0.478416329,0.195089112,2.452296416,0.014194768,0.043138972,475.2695589,423.2535292,338.5321137,289.3807635,312.6024991,275.1669321
682,SPT_1888,46.4393461,-0.820483614,0.334616757,2.452009941,0.014206074,0.043138972,72.51355402,60.19605748,51.96764903,19.09619252,28.35553642,46.50708712
683,SPT_1893,80.20103254,-0.839345465,0.342746963,2.448877903,0.014330202,0.043452192,124.9329907,109.1053542,86.11781839,36.72344715,35.96311936,88.36346552
684,SPT_0615,174.1434663,0.507076423,0.207411328,-2.444786542,0.01449379,0.043869985,146.7744226,131.6788757,149.9637872,186.5551115,239.9846619,189.9039391
685,SPT_1790,1636.113159,0.519957125,0.212715812,-2.444374581,0.014510352,0.043869985,1439.787193,1256.5927,1288.797696,2466.34671,1858.325033,1506.829623
686,SPT_0167,5068.290978,-0.562726019,0.230358605,2.442826125,0.014572756,0.043994429,5985.426008,5771.297011,6555.347727,5376.312662,3765.061958,2956.300504
687,SPT_RS03275,64.41541618,-0.727695617,0.29806015,2.441438808,0.014628867,0.044072258,78.62915497,89.35352282,80.1786585,27.90981983,48.41189145,62.00944949
688,SPT_1004,23.66660838,-1.00394217,0.411260062,2.441137038,0.014641098,0.044072258,30.57800471,34.80084573,37.11974931,4.406813657,11.06557519,24.02866168
689,SPT_1278,3713.699429,-0.393758152,0.161636434,2.436072995,0.014847688,0.044629262,4182.197387,4128.132754,4384.584788,3468.162348,3405.430764,2713.688533
690,SPT_1849,25.94038244,-0.970669427,0.398819953,2.433853721,0.014939031,0.044838744,47.17749298,43.26591631,17.81747967,19.09619252,9.682378289,18.60283485
691,SPT_1878,36.07160883,-0.960389581,0.39594136,2.4255854,0.015283719,0.045806922,67.27161036,40.44422612,44.54369917,10.2825652,15.90676433,37.98078781
692,SPT_0336,2457.979857,0.610370063,0.251739241,-2.424612316,0.015324742,0.045863499,1807.596907,2122.85159,1787.687127,4171.783596,2776.767774,2081.192148
693,SPT_0684,111.8893667,0.540856872,0.223289216,-2.422225678,0.015425767,0.046099227,89.98669957,79.00732544,100.9657181,148.3627265,132.0953038,120.9184265
694,SPT_1933,560.4274987,-0.67499682,0.278780891,2.421244932,0.015467452,0.046157193,781.049606,634.8802937,690.4273371,283.505012,347.1824215,625.5203217
695,SPT_0410,2375.516288,-0.564354254,0.23328878,2.419122997,0.015557979,0.046360538,2966.066457,2628.874698,2999.275744,1266.224458,2143.263594,2249.39278
696,SPT_0009,99.7348438,-0.713638739,0.295442726,2.415489284,0.015714085,0.046691348,121.4383616,127.9166221,132.1463075,47.00601235,62.93545888,106.9663004
697,SPT_1309,136.2272805,-0.843771552,0.349265441,2.415846096,0.015698695,0.046691348,228.8982067,197.5183136,118.7831978,52.88176389,71.23464027,148.0475607
698,SPT_0176,812.9842695,0.610637625,0.253056492,-2.413048649,0.015819708,0.046937844,602.8235214,627.3557865,659.2467477,1417.52506,836.1425251,734.8119764
699,SPT_1670,10096.79974,0.407429509,0.169258092,-2.407149374,0.016077592,0.047634755,8532.136971,8523.385514,8849.348234,12549.13636,12603.69014,9523.101205
700,SPT_1967,69.34855361,0.621442743,0.25841079,-2.404863756,0.016178496,0.047865236,52.41943664,58.31493068,48.99806908,91.07414892,94.74898755,70.53574879
701,SPT_1682,1380.553397,0.399229746,0.166111727,-2.403380859,0.016244259,0.047991243,1086.829653,1316.788757,1149.227438,1750.97396,1540.881345,1438.619228
702,SPT_1887,185.0951821,-0.63617934,0.264776143,2.402706429,0.016274246,0.048011345,212.2987184,256.7738077,218.2641259,107.2324657,117.5717364,198.4302384
703,SPT_1572,238.8757511,0.62971082,0.262253713,-2.401151208,0.016343582,0.048147308,140.6588217,183.4098626,225.6880758,386.330664,266.9570014,230.2100812
704,SPT_0427,818.731432,0.518596521,0.216253778,-2.398092309,0.016480711,0.04848232,614.181066,660.2755055,720.1231365,1226.563135,944.0318832,747.2138663
705,SPT_1598,5918.842059,-0.470388989,0.196532192,2.393444978,0.016690985,0.049031247,6883.545689,6557.608012,7308.136243,6081.402847,4734.682984,3947.676578
706,SPT_0714,305.8133447,-0.621686549,0.260466939,2.386815583,0.016995014,0.049853646,330.2424509,308.5047946,488.4959009,301.1322666,228.2274883,178.2771673
707,SPT_0572,280.8710852,-0.68958216,0.289113164,2.385163482,0.017071533,0.050007277,435.0813241,348.0084573,279.1405148,132.2044097,197.7971565,292.9946488
708,SPT_0518,70.32662765,-0.909878153,0.382714809,2.377431266,0.017433692,0.050943337,131.0485916,91.23464962,68.30033872,17.62725463,40.11271006,73.63622127
709,SPT_0858,1957.236049,0.463283916,0.194878856,-2.377291852,0.017440283,0.050943337,1578.6987,1530.296649,1786.202337,2821.829679,2056.813788,1969.575139
710,SPT_0089,1981.708504,0.456150976,0.192210611,-2.37318311,0.017635519,0.051372843,1610.150362,1791.773273,1569.423001,2771.885791,2277.433693,1869.584902
711,SPT_1176,356.3409351,0.468392022,0.197371148,-2.373153462,0.017636934,0.051372843,274.3283851,279.3473292,338.5321137,354.0140305,413.5758726,478.2478792
712,SPT_0337,1851.221495,0.544621957,0.229673761,-2.371285055,0.017726354,0.051560785,1380.378498,1543.464536,1527.848881,2968.723467,2018.084275,1668.829309
713,SPT_0067,937.4285581,0.41682488,0.175905983,-2.36958899,0.017807869,0.051609171,722.5145684,870.9617067,800.301795,1188.37075,1116.931496,925.4910336
714,SPT_0908,940.4751086,-0.816124462,0.344468168,2.369230417,0.017825145,0.051609171,1312.233231,1289.512419,1125.470799,258.5330679,636.2705733,1020.830562
715,SPT_1008,19624.32069,0.470818073,0.19875243,-2.368866997,0.017842669,0.051609171,15556.34148,15479.79241,17884.29522,28726.5493,20907.02112,19191.92462
716,SPT_2185,293.0384804,0.565605062,0.238634684,-2.370171225,0.017779849,0.051609171,231.5191785,264.2983149,198.9618563,458.3086204,329.2008618,275.9420502
717,SPT_1855,3126.730005,0.447276415,0.189090931,-2.365403836,0.01801042,0.052021729,2573.794339,2614.766247,2688.95464,4334.835701,3659.938993,2888.09011
718,SPT_0803,3786.81595,0.417540704,0.176666162,-2.363444698,0.018105929,0.052224761,3219.427067,3560.973025,2890.886076,3734.040106,4947.003707,4368.565716
719,SPT_1198,4439.416622,-0.651387883,0.275974636,2.360317939,0.018259278,0.052447941,5336.29865,5101.615871,6117.334686,1914.026065,3698.668507,4468.555954
720,SPT_RS06205,1028.034314,-0.340294229,0.144151438,2.360671753,0.018241869,0.052447941,1076.345766,1152.190163,1227.921307,872.5491042,919.134339,920.0652068
721,SPT_2213,6787.892715,0.396758297,0.168056114,-2.360867979,0.01823222,0.052447941,5538.113481,5845.601519,6108.425946,8840.068197,7820.595264,6574.551882
722,SPT_0452,4123.954423,0.343838002,0.145708644,-2.359763924,0.018286568,0.052453577,3571.51095,3447.164854,3854.514768,4204.100229,4763.03852,4903.397218
723,SPT_1506,2158.45906,0.377683555,0.160759741,-2.349366525,0.018805385,0.053867154,1859.142686,1756.972428,1991.103353,2780.699418,2325.845585,2236.99089
724,SPT_2041,9793.64202,0.441851091,0.188435105,-2.344844872,0.019034998,0.054449558,8798.602441,8668.232277,7271.016494,9117.697457,12450.15528,12456.14817
725,SPT_2158,515.6420318,0.491877274,0.209894194,-2.343453451,0.019106146,0.054577695,443.8178969,382.809303,443.9522017,766.7855764,526.3064199,530.1807931
726,SPT_0165,5722.314406,-0.519207919,0.221711312,2.341819706,0.019189983,0.054741672,6012.509383,6469.195052,7913.930552,6021.176394,4075.589661,3841.485396
727,SPT_1729,722.730622,-0.762746943,0.326006053,2.339671109,0.019300728,0.054981854,903.3616248,1012.046216,893.8435633,257.06413,432.9406292,837.1275681
728,SPT_0156,98.38246346,-0.740626418,0.317780099,2.330625554,0.019773113,0.05625016,140.6588217,126.9760587,112.8440379,41.1302608,60.16906508,108.5165366
729,SPT_0815,1366.379014,-0.505548856,0.217261662,2.326912401,0.019969928,0.056732128,1734.209696,1582.968199,1529.333671,1347.016041,1197.848514,806.8979615
730,SPT_1141,331.6878363,0.43973366,0.189121916,-2.32513328,0.020064835,0.056923661,296.169817,285.931273,256.8686652,330.5110243,380.3791471,440.2670914
731,SPT_0813,319.0438056,-0.507745332,0.218631808,2.322376318,0.020212681,0.057264656,321.5058781,446.7676141,363.7735432,287.9118256,284.2469626,210.0570101
732,SPT_0625,112.0135215,-0.684055129,0.294807242,2.320347102,0.020322108,0.057417579,145.9007653,135.4411293,144.0246273,45.53707446,112.0389488,89.13858364
733,SPT_1874,2327.898369,-0.376066469,0.162050584,2.320673337,0.020304481,0.057417579,2745.031166,2667.437797,2503.355893,1924.30863,2312.705214,1814.551516
734,SPT_0716,230.5468745,-0.518681069,0.223943387,2.316125852,0.020551398,0.057986302,318.011249,277.4662024,225.6880758,176.2725463,161.8340371,224.0091363
735,SPT_1293,3110.917202,0.47330347,0.204500197,-2.314440172,0.020643589,0.058152901,2500.407128,2658.032163,2582.049762,4559.583198,3541.675659,2823.755306
736,SPT_1478,10867.13537,-0.537928505,0.232464893,2.314020402,0.020666603,0.058152901,11689.53437,13230.90532,14069.86978,10442.67943,9845.595523,5924.22778
737,SPT_0774,3163.027933,0.426762388,0.184539458,-2.312580689,0.020745704,0.058296273,2605.246001,2673.081177,2763.194138,4029.296621,4028.560967,2878.788692
738,SPT_1858,2033.254523,0.597730721,0.25919644,-2.306091558,0.021105517,0.059226999,1432.797935,1668.559468,1649.601659,3523.981988,2238.70418,1685.881908
739,SPT_0522,514.3843851,0.636227726,0.275974077,-2.30538945,0.021144772,0.059256864,317.1375917,430.7780363,427.619512,916.6172408,554.6619563,439.4919732
740,SPT_2124,735.8387689,0.478990678,0.207883042,-2.304135411,0.021215043,0.059373453,525.941681,675.3245199,623.6117883,1048.82165,837.525722,703.8072517
741,SPT_1279,2651.280587,-0.342390314,0.148705152,2.302477818,0.021308241,0.059553802,2940.730396,2938.320056,3034.910703,2588.268555,2294.032056,2111.421755
742,SPT_0943,1583.518047,0.376426044,0.163733714,-2.299013653,0.021504164,0.060020382,1360.284381,1425.894112,1327.402235,2022.727469,1809.913142,1554.886946
743,SPT_1384,698.8588091,0.340459434,0.148187198,-2.297495592,0.021590514,0.060180289,658.7375872,596.3171944,587.976829,797.633272,757.9919004,794.4960716
744,SPT_0906,1018.425323,-0.445811447,0.194257143,2.294955233,0.02173569,0.060503513,1254.57185,1186.050445,1104.683739,710.9659367,807.0953903,1047.184578
745,SPT_0594,333.5900484,0.382769707,0.166834836,-2.294303255,0.021773086,0.060526256,265.5918123,293.4557802,305.8667343,398.0821671,373.4631626,365.0806339
746,SPT_0443,3926.330143,0.590789914,0.258321544,-2.287033068,0.022193893,0.061613341,2784.345743,3198.856117,3223.47903,6901.070188,4038.934944,3411.29484
747,SPT_0658,37.2933145,-0.790569261,0.34608451,2.284324315,0.022352478,0.061916643,46.3038357,48.9092967,53.452439,11.75150309,33.88832401,29.45448851
