,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC60MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC60MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC60MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC60MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC60MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC60MIN.C
1245,SPT_0737,192.4910471,0.453872682,0.173529687,-2.615533344,0.008908822,0.015420491,169.4980684,128.443833,187.3005757,211.2233447,196.5837887,261.896672
1246,SPT_0884,1074.016919,-0.280311952,0.107307477,2.612231324,0.008995337,0.015557745,1163.079603,1288.684407,1084.910438,986.0204809,1034.987082,886.4195051
1247,SPT_0297,16.73374927,1.104386485,0.422852072,-2.611756114,0.009007849,0.015566892,6.457069272,12.73823137,11.25850455,24.30003081,25.50276178,20.14589784
1248,SPT_0859,293.7021793,0.369547741,0.141534237,-2.611013048,0.009027445,0.015588256,283.3039143,219.7344911,264.0631067,357.0235296,333.6611333,304.4269008
1249,SPT_1080,910.8936534,-0.285543846,0.109512732,2.607403173,0.009123187,0.015740967,1004.074272,992.5205275,1008.147907,870.1280263,880.9078966,709.5832907
1250,SPT_0532,3155.581056,-0.235170072,0.090216744,2.606723107,0.009141325,0.015759644,3151.049805,3434.014873,3655.943477,2909.461381,2836.119633,2946.897168
1251,SPT_1432,19.72542878,1.038181637,0.39906511,-2.601534466,0.009280774,0.015987264,12.10700488,14.86126993,10.23500413,36.45004621,22.31491656,22.38433094
1252,SPT_1664,2981.835513,-0.232866576,0.089609314,2.598687173,0.009358101,0.016107594,3320.547873,3185.619362,3161.592777,2724.4073,2560.902329,2937.943436
1253,SPT_1595,4133.582675,-0.212405976,0.081780495,2.597269382,0.00939682,0.01616133,4330.27208,4374.520956,4610.869363,3856.227966,3867.91887,3761.686814
1254,SPT_1045,697.0629106,0.3056883,0.117924021,-2.592247947,0.009535102,0.016386081,540.7795515,675.1262626,655.0402646,781.3394522,817.1509921,712.9409404
1255,SPT_0926,37.5466278,0.788150917,0.304527701,-2.588109113,0.009650441,0.016571075,24.21400977,31.84557842,25.58751034,58.88084389,47.81767834,36.93414605
1256,SPT_0577,11761.17288,0.267563079,0.103745137,-2.579042118,0.009907471,0.016998885,11173.15124,10031.3572,10796.90586,11474.28763,12299.76948,14791.56588
1257,SPT_RS00940,26.63962005,0.906531245,0.352124874,-2.574459554,0.010039682,0.017212025,14.52840586,25.47646274,14.32900579,35.51542965,30.81583715,39.17257914
1258,SPT_0372,8.569956609,1.371830392,0.537547032,-2.552019283,0.010710059,0.018346723,4.035668295,3.184557842,5.117502067,14.01924854,12.75138089,12.31138202
1259,SPT_0216,282.0204217,-0.344448596,0.13529294,2.545946574,0.010898187,0.018654164,300.2537211,322.7018614,324.4496311,226.1772098,266.7163836,251.8237231
1260,SPT_0118,437.4909278,-0.294229716,0.115625029,2.544688802,0.010937517,0.018706626,495.5800666,492.5449463,458.5281852,400.9505084,387.8545021,389.4873583
1261,SPT_0819,2450.808978,0.22458033,0.088281408,-2.543914244,0.010961799,0.018733289,2298.716661,2256.789991,2223.042898,2656.180291,2484.394044,2785.729985
1262,SPT_2124,686.2120928,0.358629453,0.141230113,-2.539327094,0.011106593,0.018965696,723.1917585,578.528008,498.4447014,797.2279339,861.7808252,658.0993296
1263,SPT_1202,278.8612801,0.363048852,0.143343923,-2.53271185,0.011318395,0.019312068,272.0040431,220.7960104,236.4285955,290.6657531,300.720066,352.5532123
1264,SPT_RS00340,52.24341777,0.666469591,0.264092667,-2.52362021,0.011615334,0.019803042,34.70674734,50.95292548,34.79901406,70.09624272,66.94474968,55.96082735
1265,SPT_1305,4583.241092,-0.247187878,0.098113639,2.519403838,0.011755375,0.020025954,4914.63685,4448.827306,5566.818749,4226.336128,4051.751278,4291.076241
1266,SPT_0446,784.1075236,0.278832144,0.110716811,-2.518426449,0.01178805,0.020065757,696.5563477,757.9247665,669.3692704,785.0779185,852.2172896,943.499549
1267,SPT_0930,35.76169315,0.901794128,0.358285269,-2.516972382,0.011836811,0.020129294,8.878470249,36.09165555,28.65801158,56.07699418,45.69244819,39.17257914
1268,SPT_1194,268.3064305,-0.353684581,0.140531891,2.516756729,0.011844058,0.020129294,293.7966519,309.96363,300.9091216,241.131075,260.3406932,203.6974115
1269,SPT_RS00155,556.0536019,0.384619071,0.15315943,-2.511233371,0.012031013,0.020429174,459.259052,532.882679,452.3871827,616.8469359,480.3020136,794.6437483
1270,SPT_1578,7.293187564,1.440168531,0.573547149,-2.510985424,0.012039467,0.020429174,2.421400977,5.307596404,2.047000827,11.21539884,13.81399597,8.953732375
1271,SPT_1481,411.2766656,-0.318446823,0.126995598,2.507542208,0.012157406,0.020613069,502.8442695,433.0998666,433.9641753,370.1081616,396.3554227,331.2880979
1272,SPT_0394,6608.316368,-0.242131196,0.096602714,2.506463694,0.012194558,0.020659806,7110.040402,7447.619274,6936.262302,6517.08134,6321.497077,5317.397814
1273,SPT_0079,305.8753818,0.412598249,0.164671559,-2.505582934,0.012224972,0.020695063,213.083286,337.5631313,236.4285955,344.8735142,391.0423473,312.2614166
1274,SPT_1527,2411.945413,0.246838682,0.098765856,-2.499230921,0.012446318,0.02105323,2301.138062,2045.547654,2267.053416,2525.333971,2446.139901,2886.459474
1275,SPT_1183,1125.34734,-0.263591163,0.105565468,2.496944966,0.01252684,0.021172815,1224.421761,1125.210438,1334.644539,942.0935022,1044.550618,1081.163184
1276,SPT_1412,4858.971403,-0.202749514,0.081251447,2.495334197,0.012583855,0.021252514,5001.000151,5313.96552,5288.426636,4439.428706,4506.55053,4604.456874
1277,SPT_0932,420.3867495,0.313090649,0.125571865,-2.493318458,0.012655528,0.021356823,343.8389387,356.6704783,423.7291712,446.7467203,462.2375573,489.097631
1278,SPT_1496,2265.48112,-0.225624864,0.090821435,2.484268885,0.012981774,0.021890238,2455.300591,2466.970809,2407.272972,2129.056546,2208.114124,1926.171677
1279,SPT_0395,3986.991414,-0.314816623,0.126896535,2.480892187,0.013105401,0.022081422,3947.690726,4505.087828,4820.686947,3968.381955,3896.609477,2783.491552
1280,SPT_1075,1986.107917,0.215809062,0.087086697,-2.478094471,0.013208617,0.022237945,1844.300411,1853.412664,1814.666233,2229.060519,2091.226466,2083.98121
1281,SPT_1945,2410.800091,0.221460457,0.089681709,-2.469404968,0.013533796,0.022767627,2205.89629,2168.683891,2300.828929,2451.499262,2577.90417,2759.988005
1282,SPT_0022,13.61346502,1.121925969,0.454687832,-2.467464247,0.013607381,0.022873562,6.457069272,6.369115685,11.25850455,20.56156453,19.12707134,17.90746475
1283,SPT_2120,1474.164678,0.327711935,0.132956548,-2.464804787,0.013708792,0.023026069,1298.678057,1066.826877,1551.626627,1542.11734,1489.786334,1895.95283
1284,SPT_0060,985.2806226,0.241871862,0.098536798,-2.454634889,0.014102774,0.023669376,911.253901,940.5060828,855.6463457,1053.312874,1116.808443,1034.156089
1285,SPT_1042,327.9173395,0.331230575,0.13505956,-2.452477828,0.014187612,0.023793233,332.5390675,255.8261467,280.4391133,368.2389284,364.4769705,365.9838108
1286,SPT_0078,80.40338159,0.545181454,0.223102156,-2.443640457,0.014539909,0.024365088,71.83489565,67.93723397,55.26902233,114.9578381,82.88397579,89.53732375
1287,SPT_1902,356.0959307,0.296573065,0.121394427,-2.443053372,0.014563583,0.024385798,316.3963943,315.2712264,326.4966319,390.6697261,402.7311131,385.0104921
1288,SPT_0038,2311.803404,0.234652831,0.096063947,-2.442673232,0.014578931,0.024392544,2146.975533,2247.236317,1976.379298,2569.26095,2632.097539,2298.870787
1289,SPT_RS08680,2.948421309,1.712344114,0.701158686,-2.442163447,0.014599535,0.024408067,1.614267318,0,0,8.411549127,3.187845223,4.476866188
1290,SPT_1612,993.6144875,-0.293051906,0.120022963,2.44163199,0.014621043,0.024425075,1238.950167,924.5832936,1119.709452,917.7934714,817.1509921,943.499549
1291,SPT_0369,21.90635841,0.959180023,0.39313304,-2.439835695,0.014693943,0.024527845,13.7212722,16.98430849,12.28200496,28.03849709,42.50460297,17.90746475
1292,SPT_0122,12.76425988,1.15428884,0.473568117,-2.437429377,0.014792103,0.024672587,6.457069272,6.369115685,9.211503721,25.23464738,17.00184119,12.31138202
1293,SPT_2089,3762.053055,-0.250841148,0.103035424,2.434513661,0.014911817,0.024853028,4063.110839,3776.885601,4428.686289,3141.24629,3310.045956,3852.343354
1294,SPT_1684,831.9330604,0.259989722,0.106843764,-2.433363558,0.014959272,0.024912853,752.2485702,702.7257639,814.7063291,875.7357257,871.3443609,974.8376124
1295,SPT_2228,149.4876095,0.409812041,0.168537317,-2.431580427,0.01503311,0.025016489,129.1413854,116.7671209,138.1725558,171.9694488,156.2044159,184.6707302
1296,SPT_1726,1069.702341,0.303566295,0.125419696,-2.420403689,0.015503285,0.025778997,1037.166752,1053.027127,779.9073151,1315.005513,1129.559824,1103.547515
1297,SPT_RS06380,44.87132681,0.658455968,0.272388216,-2.417343812,0.015634242,0.025976709,31.4782127,36.09165555,35.82251447,53.27314447,51.00552356,61.55691008
1298,SPT_0228,4.087832225,1.610901304,0.667854487,-2.412054325,0.015862918,0.026336354,1.614267318,0,2.047000827,6.542315987,4.250460297,10.07294892
1299,SPT_2025,2862.298148,-0.229801444,0.09538905,2.409096683,0.015992061,0.026530324,3095.357582,2943.592966,3233.237806,2695.434187,2382.382997,2823.783348
1300,SPT_RS08580,78.83735868,0.631481402,0.26254763,-2.405207018,0.016163307,0.026793789,54.07795515,81.73698462,48.10451943,87.85395754,66.94474968,134.3059856
1301,SPT_1419,228.3821175,0.390442338,0.162711785,-2.399594712,0.016413233,0.027187177,230.0330928,163.4739692,197.5355798,299.0773023,230.5874711,249.58529
1302,SPT_0856,232.3677095,0.347812987,0.145510218,-2.390299404,0.016834643,0.02786379,202.5905484,228.2266454,182.1830736,270.1041886,259.2780781,251.8237231
1303,SPT_0066,1611.933478,-0.236870083,0.099117838,2.389782598,0.016858349,0.027881613,1566.646432,1778.044795,1890.405264,1452.394149,1486.598489,1497.51174
1304,SPT_RS02140,323.906121,0.332946163,0.139497149,-2.386759624,0.016997601,0.02809036,312.360726,244.1494346,301.932622,383.1927935,377.2283514,324.5727986
1305,SPT_RS00105,9.230302011,1.252598857,0.526020924,-2.381271923,0.017252971,0.028468723,4.035668295,6.369115685,4.094001654,10.28078227,13.81399597,16.7882482
1306,SPT_0295,102.0911345,-0.503662301,0.211492006,2.381472051,0.017243599,0.028468723,102.5059747,153.9202957,104.3970422,77.57317528,92.44751146,81.70280792
1307,SPT_0227,8.187344833,1.349419954,0.567486882,-2.377887484,0.017412138,0.028709378,8.07133659,2.123038562,1.023500413,14.01924854,13.81399597,10.07294892
1308,SPT_0315,2217.930936,-0.237408615,0.099855463,2.377522548,0.017429377,0.028715832,2438.350784,2439.371307,2323.345939,1810.352295,2047.659248,2248.506043
1309,SPT_0738,167.9372965,0.40047593,0.16862859,-2.374899352,0.017553736,0.028897494,133.9841874,153.9202957,145.3370587,158.8848168,205.0847093,210.4127108
1310,SPT_1621,318.3153327,-0.356748167,0.150233039,2.374631909,0.017566458,0.028897494,427.7808393,351.3628819,293.7446187,290.6657531,291.1565303,255.1813727
1311,SPT_RS02535,41.9329627,-0.667239061,0.281400871,2.371133606,0.017733619,0.029150229,48.42801954,52.01444476,55.26902233,31.77696337,36.12891253,27.98041367
1312,SPT_0116,358.2131968,-0.303901907,0.128809019,2.359321656,0.018308379,0.03007207,405.9882305,359.8550362,422.7056708,346.7427473,302.8452962,311.1422
1313,SPT_RS09355,125.4773146,-0.435912294,0.184825808,2.358503384,0.018348793,0.030115497,141.2483903,152.8587764,140.2195566,111.2193718,121.1381185,86.17967411
1314,SPT_1979,317.8481334,0.373184126,0.158392026,-2.356078998,0.01846899,0.030289705,263.9327065,253.7031081,311.1441257,308.423468,317.7219072,452.1634849
1315,SPT_0784,1603.475998,-0.22520816,0.095789857,2.351064798,0.018719774,0.030677652,1746.637238,1683.569579,1755.303209,1377.624824,1449.406961,1608.314178
1316,SPT_1004,22.45817946,-0.90269447,0.384952426,2.344950726,0.019029594,0.031161684,26.63541075,30.78405914,31.72851282,9.346165696,12.75138089,23.50354748
1317,SPT_0475,456.0551512,-0.309653633,0.132793528,2.331842802,0.019708962,0.032249669,482.6659281,497.8525427,534.2672158,341.1350479,406.9815734,473.4285993
1318,SPT_0363,233.017463,0.352529701,0.151264093,-2.330557738,0.019776692,0.032335548,177.569405,211.2423369,225.170091,246.7387744,291.1565303,246.2276403
1319,SPT_2008,46419.46081,0.195731509,0.083994913,-2.330278127,0.019791456,0.032335548,45892.00558,40060.67614,43838.56971,48864.55811,49230.95639,50629.99893
1320,SPT_1688,757.3117424,0.267013622,0.114683064,-2.328274217,0.019897547,0.032484254,760.3199068,596.5738358,702.1212836,806.5740996,808.6500715,869.6312569
1321,SPT_1931,178.1858412,-0.364675136,0.156860653,2.324835002,0.020080785,0.032758585,184.8336079,210.1808176,207.7705839,147.669418,153.0165707,165.6440489
1322,SPT_1192,959.2325571,-0.240809949,0.103597198,2.324483225,0.02009961,0.032764492,1063.802163,967.0440648,1086.957439,873.8664926,822.4640675,941.2611159
1323,SPT_RS01450,11.31463364,1.162175519,0.501046259,-2.319497447,0.020368079,0.03317703,11.29987123,3.184557842,4.094001654,17.75771482,17.00184119,14.54981511
1324,SPT_1783,1887.79559,0.242298139,0.104694002,-2.314345953,0.020648753,0.033608809,1820.893535,1593.34044,1770.655715,2020.641024,1843.637154,2277.605673
1325,SPT_2249,899.2011823,-0.258850526,0.111865446,2.313945319,0.020670722,0.033619174,1060.573628,921.3987357,956.9728866,805.639483,739.5800917,911.0422692
1326,SPT_1204,62.0218959,0.588955498,0.254733795,-2.312043045,0.020775311,0.033763798,35.513881,54.13748332,58.33952357,71.96547586,63.75690446,88.41810721
1327,SPT_0852,187.8223352,0.367882115,0.159362508,-2.308460882,0.020973516,0.034060232,164.6552664,141.1820643,185.2535748,216.8310442,223.1491656,195.8628957
1328,SPT_1385,910.2917891,0.271500526,0.117754376,-2.305651273,0.021130126,0.034288721,885.4256239,834.3541547,753.2963043,1112.193718,1016.922626,859.558308
1329,SPT_1379,648.539021,-0.313539166,0.136124974,2.303318458,0.021260932,0.034449104,585.1719028,806.7546534,768.6488105,649.5585159,568.4990647,512.6011785
1330,SPT_2246,2713.856347,0.211050918,0.091628217,-2.303339793,0.021259732,0.034449104,2515.028481,2367.187996,2662.124575,2944.976811,2738.359046,3055.461173
1331,SPT_1217,563.6754401,-0.25811321,0.112087504,2.302783099,0.02129105,0.034471985,580.3291008,628.4194142,634.5702563,492.5429322,551.4972235,494.6937137
1332,SPT_0953,851.4736503,0.249213537,0.108509141,-2.296705459,0.021635578,0.035003506,853.1402775,710.1563988,768.6488105,980.4127815,879.8452815,916.6383519
1333,SPT_0816,152.9010324,-0.400674432,0.174526822,2.295775675,0.021688711,0.035063145,189.6764099,168.7815656,163.7600662,128.04247,111.5745828,155.5711
1334,SPT_1922,102.5481177,-0.500043889,0.218029236,2.293471732,0.021820861,0.035250341,103.3131084,131.6283908,126.9140513,83.1808747,60.56905923,109.6832216
1335,SPT_0579,6386.089284,0.233443034,0.10187888,-2.291378103,0.021941555,0.035418765,6521.639965,5955.123165,5124.66657,6475.023594,7222.59466,7017.487749
1336,SPT_1851,59.26066638,0.567660537,0.248132547,-2.28773107,0.022153187,0.035733621,45.1994849,58.38356044,38.89301571,76.63855871,64.81951953,71.629859
1337,SPT_0150,203.974184,0.415708147,0.181809109,-2.2865089,0.022224504,0.035821845,125.9128508,215.488414,183.206574,231.7849093,259.2780781,208.1742777
1338,SPT_1408,273.7415313,0.308822005,0.135138643,-2.285223521,0.022299725,0.035916223,251.8257016,229.2881646,251.7811017,323.3773331,299.6574509,286.519436
1339,SPT_0940,1605.94055,-0.203790307,0.089421739,2.278979473,0.022668286,0.036482566,1714.351892,1660.216155,1783.961221,1469.217247,1481.285414,1526.61137
1340,SPT_0506,354.3211998,0.285986382,0.125642387,-2.276193476,0.022834432,0.036722538,314.782127,328.0094578,314.2146269,381.3235604,363.4143554,424.1830713
1341,SPT_1352,1996.681019,0.267567332,0.117717566,-2.272960123,0.023028583,0.037007156,1809.593663,1642.170327,1979.4498,1998.210226,1976.464038,2574.198058
1342,SPT_0013,12.907139,1.038376188,0.458546423,-2.264495232,0.023543673,0.037806717,8.07133659,8.492154246,7.164502894,18.69233139,14.87661104,20.14589784
1343,SPT_1034,89.90401704,0.462030449,0.204226752,-2.262340483,0.023676375,0.037991503,79.09909858,64.75267613,81.88003308,107.4809055,99.88581698,106.325572
1344,SPT_2221,4736.579833,0.194324273,0.086147486,-2.255716119,0.024088415,0.03862391,4591.783386,4401.058938,4257.76172,5285.256701,5130.305579,4753.312675
1345,SPT_0645,374.9505173,0.280601761,0.124559924,-2.252745125,0.024275224,0.038894504,357.5602109,318.4557842,337.7551364,387.8658764,404.8563433,443.2097526
1346,SPT_1092,2.672943578,1.57863003,0.702237009,-2.248001755,0.024576078,0.039347287,0.807133659,0,1.023500413,6.542315987,3.187845223,4.476866188
1347,SPT_2099,29.70682904,0.781356795,0.347972725,-2.245454139,0.024738993,0.039578716,23.40687611,20.16886633,20.47000827,50.46929476,22.31491656,41.41101224
1348,SPT_0688,21829.42434,-0.31810186,0.142305446,2.23534565,0.025394665,0.040597555,21075.06697,29474.14435,22204.84147,22182.18966,21130.10075,14910.20284
1349,SPT_1222,3984.833143,0.235017501,0.105204034,-2.233921005,0.025488271,0.040716994,3807.249469,3391.554102,3778.763526,4486.159534,4733.950156,3711.32207
1350,SPT_0147,53.97853107,0.556637724,0.250134896,-2.225350133,0.026057742,0.041595878,44.39235124,44.58380979,40.94001654,60.75007702,62.69428938,70.51064245
1351,SPT_0075,1233.463673,0.216209439,0.097172509,-2.225006253,0.026080818,0.041601898,1126.758588,1184.655517,1111.521449,1329.959379,1411.152819,1236.734284
1352,SPT_0346,48.09689114,-0.599404718,0.270226902,2.218153388,0.026544376,0.042310007,50.04228686,70.06027253,55.26902233,39.25389592,40.37937282,33.57649641
1353,SPT_1483,580.9025862,-0.245677309,0.110971744,2.213872647,0.026837541,0.042745677,590.8218384,664.5110698,637.6407576,553.2930092,536.6206125,502.5282296
1354,SPT_0654,1255.626512,0.222041772,0.100375356,-2.212114416,0.02695876,0.042907037,1066.223564,1205.885903,1205.683487,1360.801725,1427.092045,1268.072348
1355,SPT_0003,56.32922494,-0.556038114,0.251903776,2.207343309,0.027290084,0.04340231,67.79922735,60.506599,73.69202977,39.25389592,54.19336879,42.53022878
1356,SPT_RS05985,24.44050164,-0.780441766,0.35438461,2.202245086,0.027648001,0.043939116,31.4782127,30.78405914,31.72851282,18.69233139,13.81399597,20.14589784
1357,SPT_0245,1439.685198,0.21662196,0.098451514,-2.20029079,0.02778627,0.044093824,1457.683388,1289.745926,1244.576503,1509.40576,1605.611377,1531.088236
1358,SPT_0286,1124.114691,0.20798585,0.094514687,-2.200566461,0.02776673,0.044093824,1012.952742,1055.150165,1061.369929,1223.41309,1239.009177,1152.793043
1359,SPT_2145,585.807185,0.272433788,0.123953228,-2.197875699,0.027957965,0.044333639,496.3872003,604.0044708,491.2801985,622.4546354,710.8894847,589.8271202
1360,SPT_0296,14.93669007,0.962257642,0.438003881,-2.196915789,0.028026461,0.044409576,8.07133659,13.79975065,7.164502894,22.43079767,19.12707134,19.0266813
1361,SPT_1649,1042.699919,0.228908092,0.104781532,-2.1846225,0.028916537,0.045786287,1072.680633,916.0911393,888.3983589,1119.67065,1119.996288,1139.362445
1362,SPT_0202,765.9493741,0.219969014,0.10073839,-2.183566912,0.028994087,0.045875373,730.4559614,699.541206,691.8862795,851.4356949,807.5874564,814.7896461
1363,SPT_0762,96.42737929,0.521659496,0.23914503,-2.181352026,0.029157389,0.046099907,68.60636101,87.04458102,80.85653266,130.8463197,69.06997983,142.1405015
1364,SPT_RS02720,17.9318461,0.884333691,0.406016427,-2.178073673,0.029400552,0.046450286,16.14267318,10.61519281,9.211503721,21.4961811,25.50276178,24.62276403
1365,SPT_RS10465,134.6849039,0.40074458,0.18413121,-2.176407677,0.02952479,0.046612398,127.5271181,106.1519281,112.5850455,132.7155529,145.5782652,183.5515137
1366,SPT_0548,1193.875337,0.210163878,0.097142076,-2.16346908,0.030505119,0.048124841,1053.309425,1072.134474,1195.448483,1293.509332,1295.327776,1253.522533
1367,SPT_0149,243.471734,0.342048299,0.158433271,-2.15894235,0.03085464,0.048640636,167.0766674,249.457031,228.2405922,273.8426549,263.5285384,278.6849202
1368,SPT_0484,128.7416451,-0.388551328,0.180488303,2.15277844,0.031336095,0.049363513,150.1268606,154.981815,134.0785542,127.1078535,100.9484321,105.2063554
1369,SPT_0002,1739.358629,-0.206171976,0.095818886,2.151684116,0.031422242,0.049463062,1824.929203,2035.993981,1731.7627,1639.317463,1579.046,1625.102426
1370,SPT_1259,4310.578455,-0.218276894,0.101497266,2.150569204,0.031510218,0.049565343,4713.660568,4067.741884,5130.807573,3904.828028,3816.913347,4229.519331
1371,SPT_0373,18.757926,0.867958636,0.403674171,-2.150146573,0.031543623,0.049581697,16.14267318,12.73823137,9.211503721,22.43079767,31.87845223,20.14589784
1372,SPT_0212,52.8239,0.542580146,0.252502495,-2.148811032,0.031649383,0.049711676,39.54954929,44.58380979,44.01051778,57.94622732,64.81951953,66.03377627
1373,SPT_0671,31.6245913,0.706388136,0.329127432,-2.146245094,0.03185343,0.049995733,29.86394538,22.2919049,18.42300744,50.46929476,34.00368238,34.69571295
1374,SPT_1618,83.67780316,-0.491657367,0.229651727,2.140882512,0.032283514,0.050633895,117.0343806,104.0288895,72.66852936,60.75007702,65.8821346,81.70280792
1375,SPT_2162,86.61701821,0.463979877,0.216865396,-2.139483231,0.032396553,0.050774233,61.34215808,79.61394606,76.76253101,89.72319068,91.38489639,120.8753871
1376,SPT_0455,20456.50328,-0.237838451,0.111416326,2.134682236,0.032786975,0.051348787,20641.63619,25819.33347,19987.93957,18048.38058,20879.32359,17362.40629
1377,SPT_2004,1303.331222,0.21666572,0.101580846,-2.132938712,0.032929754,0.051534946,1176.800875,1271.700098,1167.813972,1409.401787,1520.602171,1273.66843
1378,SPT_0064,885.695771,0.232047636,0.109142326,-2.126101251,0.03349483,0.052381247,786.9553175,794.016422,862.8108485,1059.85519,868.1565157,942.3803325
1379,SPT_0641,711.4282507,-0.262764528,0.123633253,2.125354808,0.033557018,0.052440445,869.2829507,667.6956276,792.18932,715.9162923,626.9428938,596.5424195
1380,SPT_0855,364.4659302,0.282509243,0.133057107,-2.123217982,0.03373559,0.052681301,314.782127,361.9780747,310.1206253,429.923622,420.7955694,349.1955626
1381,SPT_RS10910,57.3732227,-0.521420814,0.245645555,2.122655201,0.033782756,0.052716755,74.25629663,67.93723397,61.41002481,44.86159534,51.00552356,44.76866188
1382,SPT_1984,29.01433928,0.70793285,0.33377599,-2.120981952,0.033923321,0.052897798,19.37120782,16.98430849,28.65801158,39.25389592,34.00368238,35.8149295
1383,SPT_RS06050,111.5729275,-0.463181663,0.218884846,2.116097444,0.034336521,0.0535034,105.7345093,117.8286402,165.807067,85.9847244,75.44567027,118.636954
1384,SPT_RS06460,4.449015745,-1.392034774,0.658783565,2.113038104,0.034597507,0.053871118,4.842801954,11.67671209,5.117502067,1.869233139,3.187845223,0
1385,SPT_1449,7160.493236,-0.214381983,0.101751413,2.106918984,0.035124603,0.05465236,8413.561261,6609.019042,8059.042256,6904.947216,6362.939065,6613.450576
1386,SPT_0827,1156.180781,-0.219274245,0.104287301,2.102597756,0.035500946,0.05519808,1116.26585,1334.329736,1283.469518,1035.555159,1038.174928,1129.289496
1387,SPT_1406,214.0034463,-0.305847838,0.145589457,2.100755395,0.035662444,0.055409204,241.332964,227.1651261,241.5460976,178.5117648,202.9594792,192.5052461
1388,SPT_RS03600,47.84295504,-0.576847335,0.275520603,2.093663155,0.036289997,0.05634362,55.69222247,62.62963757,54.24552191,27.10388052,40.37937282,47.00709497
1389,SPT_1770,40.29042825,-0.604725881,0.289188643,2.09111214,0.036518013,0.056656816,41.97095027,56.26052188,49.12801985,34.58081308,32.9410673,26.86119713
1390,SPT_1792,1274.324269,0.219734941,0.105178362,-2.089164884,0.036692883,0.056887168,1134.829925,1081.688147,1315.198031,1457.067232,1342.082839,1315.079443
1391,SPT_1074,2168.403123,0.227560172,0.108958759,-2.088498192,0.036752918,0.05693928,1912.906772,1789.721507,2287.523424,2295.418295,2194.300128,2530.548613
1392,SPT_1880,80.43437369,-0.501311045,0.240115038,2.087795294,0.036816304,0.056996505,76.6776976,127.3823137,80.85653266,73.834709,70.1325949,53.72239425
1393,SPT_1968,408.9148464,0.262224606,0.125987234,-2.081358545,0.0374011,0.057860281,335.7676021,400.1927689,379.7186534,448.6159534,410.1694187,479.0246821
1394,SPT_0882,457.967505,-0.237505745,0.114399618,2.076106096,0.03788414,0.05856551,493.1586656,484.052792,510.7267063,438.3351711,419.7329543,401.7987403
1395,SPT_0782,636.2666037,-0.233404013,0.112588618,2.07306936,0.038165825,0.058958676,759.5127731,627.3578949,675.5102729,573.8545737,598.2522868,583.1118209
1396,SPT_1324,647.9040558,-0.227449297,0.110502648,2.05831536,0.039559871,0.061068425,709.4704862,719.7100724,667.3222696,542.0776104,613.1288979,635.7149986
1397,SPT_RS08285,286.8559395,0.286708094,0.139998315,-2.047939599,0.040565918,0.062576631,285.7253153,226.1036068,262.0161058,337.3965816,316.6592921,293.2347353
1398,SPT_0942,907.9624944,-0.201146569,0.098869125,2.034473034,0.041903925,0.064594391,994.3886679,942.6291213,976.4193944,817.7894984,825.6519127,890.8963713
1399,SPT_0928,442.7340692,0.25432277,0.125399351,-2.028102753,0.042549762,0.065525799,372.8957505,391.7006146,446.2461803,464.5044351,450.5487915,530.5086432
1400,SPT_1441,1603.607672,0.197797762,0.097537521,-2.027914601,0.042568965,0.065525799,1633.638526,1474.450281,1370.467054,1747.732985,1687.432738,1707.924451
1401,SPT_0828,355.1423585,0.258531699,0.12792198,-2.021010768,0.04327865,0.066570658,305.0965231,353.4859205,311.1441257,358.8927627,403.7937282,398.4410907
1402,SPT_1610,1714.80661,0.20680841,0.102407796,-2.019459636,0.043439469,0.066770367,1597.317511,1434.112548,1743.021204,1934.656299,1713.998115,1865.733984
1403,SPT_0016,16.83040181,0.836989311,0.415784612,-2.013035808,0.044110862,0.067754033,12.91413854,7.430634966,14.32900579,21.4961811,20.18968641,24.62276403
1404,SPT_1440,2130.779039,-0.186707185,0.092923429,2.009258446,0.044509732,0.068318001,2386.69423,2308.804436,2111.481353,2058.025686,2034.907867,1884.760665
1405,SPT_1422,952.5591939,-0.203731607,0.101589635,2.005436945,0.044916355,0.068893057,1002.460004,967.0440648,1091.051441,918.7280879,837.3406785,898.7308872
1406,SPT_RS05455,19.71360767,-0.801278905,0.399925312,2.003571369,0.045115995,0.06915005,30.67107904,27.5995013,18.42300744,17.75771482,14.87661104,8.953732375
1407,SPT_0862,1809.875143,-0.183247516,0.091607974,2.000344599,0.045463066,0.069632486,1928.242311,1855.535703,1990.708304,1617.821282,1667.243052,1799.700207
1408,SPT_2106,2248.90067,-0.204098667,0.102065453,1.999684129,0.045534383,0.069692184,2128.411459,2538.0926,2560.798034,2045.875671,2233.616886,1986.609371
