,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC120MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC120MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC120MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC120MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC120MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC120MIN.C
394,SPT_1373,1718.146953,-0.88879035,0.090932922,9.774131593,1.45E-22,7.95E-22,2070.580052,2312.830374,2318.317371,1163.369087,1250.544013,1193.240825
395,SPT_0536,10001.68812,-0.774188535,0.079244724,9.769590867,1.52E-22,8.30E-22,12628.4769,13377.90471,11885.14318,7424.161628,7223.127572,7471.31471
396,SPT_0213,175.0108446,1.919701492,0.196638936,-9.762570575,1.63E-22,8.87E-22,80.16626306,55.16120142,77.7632661,310.7629752,228.8696949,297.3416666
397,SPT_2083,160.371645,1.605134565,0.164453255,-9.760430469,1.66E-22,9.04E-22,76.73056607,78.80171632,79.70734775,252.7083535,244.7379938,229.5438924
398,SPT_1129,2871.043797,-1.119584343,0.114971016,9.737970332,2.08E-22,1.12E-21,4275.152286,3778.542297,3762.770039,1594.794609,1755.8883,2059.115255
399,SPT_1223,1431.87445,-1.215711403,0.124878913,9.735121582,2.14E-22,1.15E-21,2143.874921,1958.222651,1916.864509,720.5603052,859.9397338,991.7845817
400,SPT_0327,21567.18132,-1.102793689,0.113297377,9.733620692,2.17E-22,1.17E-21,29853.91636,32254.85585,26317.03333,15403.8263,12653.13737,12920.31867
401,SPT_1397,1651.057881,-0.788544916,0.081089895,9.724330262,2.37E-22,1.28E-21,2175.941426,2063.291606,2039.341654,1207.763798,1215.1455,1204.8633
402,SPT_2008,62922.8759,-0.735449378,0.075695942,9.715836267,2.58E-22,1.38E-21,77392.51035,83307.86113,75296.22648,46134.07275,47459.03026,47947.55441
403,SPT_0102,321.3581385,1.403969431,0.144606477,-9.70889728,2.76E-22,1.48E-21,180.946708,203.5711005,142.8900015,470.1286036,470.5560928,460.0563245
404,SPT_1110,1909.887374,-0.87002234,0.089846881,9.683389487,3.55E-22,1.89E-21,2437.054397,2416.585967,2559.383496,1264.680093,1331.716465,1449.903827
405,SPT_1002,2655.025926,-0.925898351,0.095742327,9.670731642,4.01E-22,2.14E-21,3640.693575,3304.418638,3503.235138,1665.370816,1842.553624,1973.883767
406,SPT_1267,966.8709582,-1.29030164,0.13367851,9.652274279,4.81E-22,2.55E-21,1312.436249,1456.51839,1360.857157,448.5004112,579.8032272,643.1103147
407,SPT_0549,1733.151001,1.25321675,0.129867892,-9.649935239,4.92E-22,2.60E-21,912.7501665,1099.283943,1047.860011,2255.023641,2877.654964,2206.333278
408,SPT_RS00920,109.4540432,2.211408686,0.229198272,-9.648452707,4.99E-22,2.64E-21,38.9378992,32.83404847,39.85367388,220.8352278,153.800435,170.462975
409,SPT_1524,10805.97491,-0.805503458,0.083520512,9.644378785,5.19E-22,2.74E-21,13797.7591,13209.79438,14260.81096,7399.118458,7777.907713,8390.458819
410,SPT_0379,425.7786101,1.148349459,0.119214827,-9.632606013,5.82E-22,3.06E-21,271.4200621,274.4926452,245.926329,626.0792542,584.6857807,552.0675894
411,SPT_0263,21302.83227,-0.699698893,0.072685164,9.626433436,6.18E-22,3.24E-21,27624.14902,25468.71471,26054.58231,16305.38043,16469.46325,15894.70388
412,SPT_0869,1321.736845,-1.327561515,0.138002077,9.619866175,6.59E-22,3.45E-21,1748.769767,2060.664882,1871.178591,901.554126,628.6287621,719.6249455
413,SPT_1440,2130.902599,-0.801456076,0.083439073,9.60528496,7.59E-22,3.96E-21,2806.964439,2691.078612,2629.370435,1575.443069,1475.751793,1606.807247
414,SPT_0323,3532.163054,0.734189718,0.076642751,-9.579375861,9.76E-22,5.08E-21,2525.237286,2743.61309,2681.86064,4379.139801,4466.926126,4396.201383
415,SPT_0905,1775.703567,-0.847062397,0.088433845,9.578486622,9.85E-22,5.11E-21,2409.568821,2173.614008,2270.68737,1205.487146,1278.618696,1316.245358
416,SPT_1561,204.7169578,1.428399713,0.149146851,-9.577136265,9.98E-22,5.17E-21,116.8136976,112.9491267,101.0922459,306.2096716,304.5492741,286.6877306
417,SPT_1400,4249.710961,1.021763743,0.106755788,-9.571038374,1.06E-21,5.47E-21,3128.774724,2528.221732,2732.406763,5924.986396,5238.979897,5944.896252
418,SPT_1819,178.8916024,1.585945403,0.165935905,-9.557578293,1.21E-21,6.21E-21,91.61858635,74.8616305,97.20408263,290.2731087,268.5404421,250.8517643
419,SPT_0342,232.7057585,1.39669509,0.146345709,-9.543806211,1.38E-21,7.08E-21,145.4445058,118.2025745,117.61694,346.0510787,328.9620415,339.9574103
420,SPT_0261,21773.95627,-0.759219254,0.079588192,9.539345467,1.44E-21,7.38E-21,29118.67721,26258.04524,26796.24946,15761.26064,15897.59417,16811.91091
421,SPT_RS06210,380.7098694,-1.342561494,0.140834934,9.532872645,1.53E-21,7.83E-21,497.0308309,520.0913277,624.0502105,201.4836872,201.4053316,240.1978284
422,SPT_0498,29689.26923,-0.725646739,0.076160173,9.527902966,1.60E-21,8.20E-21,35457.53815,37156.32261,38453.93509,22470.55359,23168.32664,21428.93933
423,SPT_0904,1128.756015,-0.964426706,0.101230551,9.52703203,1.62E-21,8.25E-21,1555.225503,1547.140364,1380.297973,741.0501717,727.5004703,821.3216067
424,SPT_0941,5028.471505,-0.971993138,0.10219643,9.511028311,1.89E-21,9.60E-21,6350.313266,6933.237674,6724.578436,3026.808612,3358.586483,3777.304559
425,SPT_2109,7208.553606,-0.857398903,0.090334811,9.491345551,2.28E-21,1.16E-20,8624.744673,10070.85935,9200.366421,5007.495707,5381.184268,4966.671225
426,SPT_0317,23992.56923,-0.638449151,0.067290524,9.487950295,2.36E-21,1.19E-20,28940.02096,29492.85569,29252.59663,18247.36444,19223.22342,18799.35423
427,SPT_1276,699.5355117,-0.979321131,0.103368065,9.474116916,2.69E-21,1.36E-20,868.0861057,991.5882637,930.2430707,464.436974,487.64503,455.2136264
428,SPT_1303,6596.562423,-1.36855419,0.144525509,9.469291616,2.82E-21,1.42E-20,9229.427342,9624.316286,9758.317855,2751.333741,4046.416207,4169.563109
429,SPT_0155,177.8241609,1.501526587,0.159195859,-9.431945033,4.03E-21,2.02E-20,96.19951567,86.68188795,92.3438785,282.3048273,262.4372502,246.9776058
430,SPT_1182,645.317249,-1.186384137,0.126009905,9.415006995,4.73E-21,2.37E-20,905.8787725,916.7266332,873.8647028,333.5294936,385.7217259,456.182166
431,SPT_1822,522.1506204,1.179687867,0.125328562,-9.412761513,4.83E-21,2.42E-20,347.0053958,302.0732459,305.2208195,810.4880527,703.6980221,664.4181866
432,SPT_1490,4031.203276,-0.672017338,0.071653801,9.37866983,6.68E-21,3.33E-20,4858.075541,5059.070188,4951.575969,3079.171605,3158.40179,3080.924565
433,SPT_0784,2277.568796,-0.861131525,0.091980202,9.362139937,7.81E-21,3.89E-20,2770.317005,3129.7415,2924.870846,1560.644832,1720.489787,1559.348805
434,SPT_0927,25689.01964,-1.520200849,0.162530831,9.353307533,8.49E-21,4.22E-20,34837.96746,41112.16877,38743.60325,17287.7557,10997.95174,11154.67092
435,SPT_0182,140.5390655,1.7557687,0.187723462,-9.352952897,8.52E-21,4.22E-20,64.13301045,66.98145887,58.32244958,250.4317017,203.8466083,199.5191639
436,SPT_1277,2924.123719,-1.078104513,0.115336307,9.347486016,8.98E-21,4.44E-20,3743.764485,3878.357805,4304.196779,1605.039542,1942.645971,2070.73773
437,SPT_0154,66.95483826,2.603040612,0.278995675,-9.330039295,1.06E-20,5.22E-20,20.61418193,15.76034326,16.52469405,136.59911,103.7542617,108.4764386
438,SPT_0438,18067.17114,-0.949712806,0.101860207,9.323688145,1.12E-20,5.53E-20,24746.18017,21947.59136,24807.45393,13732.76386,11508.7889,11660.24861
439,SPT_0661,758.4768923,1.018832269,0.109645206,-9.292082184,1.51E-20,7.43E-20,483.288043,529.2848613,486.992454,1115.559398,992.3789973,943.3576001
440,SPT_0773,277.247062,1.237306751,0.133269462,-9.284248089,1.63E-20,7.98E-20,156.8968291,175.9904998,161.3587772,373.3709007,411.3551317,384.5102333
441,SPT_2159,292.8715038,1.190794978,0.128317893,-9.280038433,1.69E-20,8.28E-20,166.0586878,189.1241192,177.8834712,418.9039373,405.2519398,400.0068674
442,SPT_1665,1306.154764,-0.798548858,0.086154466,9.268804025,1.88E-20,9.18E-20,1609.051423,1690.296815,1681.630629,910.6607333,961.2527188,984.0362646
443,SPT_1392,5303.243034,-0.780089247,0.084256705,9.258482679,2.07E-20,1.01E-19,7051.195452,6527.408835,6540.86272,4056.993567,3649.708735,3993.288897
444,SPT_0245,1918.489766,0.728696976,0.078741482,-9.254295975,2.16E-20,1.05E-19,1483.075867,1401.357189,1442.508586,2430.325832,2382.686104,2370.985016
445,SPT_1522,1240.317947,-0.861958444,0.093244608,9.244056715,2.37E-20,1.15E-19,1510.561442,1695.550263,1599.9792,841.2228524,876.4183518,918.1755698
446,SPT_0899,1212.536884,-0.87065479,0.094263119,9.236430993,2.55E-20,1.23E-19,1546.063645,1522.186487,1641.776956,818.4563341,916.6994181,830.0384634
447,SPT_1697,615.6966024,1.152956789,0.124842131,-9.23531809,2.58E-20,1.24E-19,343.5696988,412.3956487,386.8722489,846.914482,939.281228,765.1463081
448,SPT_1664,3548.540619,-0.649040771,0.07040066,9.219242686,2.99E-20,1.44E-19,4311.79972,4330.154312,4364.46331,2763.855326,2780.003895,2740.967154
449,SPT_2225,188.9622228,1.655523088,0.179707635,-9.212313586,3.19E-20,1.53E-19,113.3780006,84.05516407,72.90306197,285.7198051,309.4318276,268.2854777
450,SPT_0783,3508.287819,-0.804121416,0.087316903,9.209229693,3.28E-20,1.57E-19,4488.165499,4602.020233,4303.224738,2743.365459,2525.500794,2387.450189
451,SPT_0192,190.366089,1.401465383,0.15220813,-9.207559313,3.34E-20,1.59E-19,98.48998033,99.81550734,111.784695,287.9964569,270.9817188,273.1281758
452,SPT_1098,115.4308027,1.778313121,0.19313892,-9.207430203,3.34E-20,1.59E-19,53.82591948,45.96766785,53.46224545,180.9938207,189.809267,168.5258957
453,SPT_0188,348.7000637,1.214338598,0.132001247,-9.199447932,3.60E-20,1.71E-19,230.1916982,200.9443766,195.3802061,532.736529,474.8283271,458.1192452
454,SPT_1071,799.913024,-1.514807941,0.164747762,9.194710275,3.76E-20,1.78E-19,1141.796632,1275.274442,1152.84042,305.0713457,403.4209823,521.0743212
455,SPT_0505,454.6396198,1.17586663,0.127950356,-9.190022354,3.93E-20,1.86E-19,256.5320418,258.7323019,315.9132685,667.0589872,642.6661034,586.9350161
456,SPT_1144,1060.847826,-1.305535138,0.142119926,9.186151283,4.07E-20,1.92E-19,1540.337483,1536.633468,1467.781648,486.0651664,591.3992917,742.8698966
457,SPT_0565,6139.509192,-0.820516672,0.089461728,9.171706047,4.66E-20,2.20E-19,8109.390124,8096.876352,7331.131912,4757.064006,4354.627396,4187.965362
458,SPT_0097,331.5086272,1.37905863,0.150775395,-9.146443472,5.88E-20,2.77E-19,178.6562434,215.3913579,155.5265322,533.8748549,462.0116242,443.5911508
459,SPT_1214,532.4394213,-1.052641288,0.115187434,9.138508021,6.33E-20,2.97E-19,784.4841456,668.5012268,707.6457215,325.5612122,365.5811927,342.8630292
460,SPT_1190,833.8598648,-1.543272852,0.169746034,9.091657813,9.75E-20,4.57E-19,1184.170229,1155.758506,1401.682871,302.7946938,447.3639637,511.3889249
461,SPT_0089,344.5380894,1.15855207,0.127521711,-9.085135851,1.04E-19,4.84E-19,221.0298396,216.7047199,199.2683694,513.3849884,474.2180079,442.6226112
462,SPT_1249,378.6307672,-1.145730042,0.126113114,9.084939739,1.04E-19,4.84E-19,505.0474573,500.3908986,558.9234751,251.5700276,211.7807577,244.0719869
463,SPT_1447,4011.897704,-0.849015173,0.09347924,9.082392714,1.06E-19,4.94E-19,5340.218352,5485.912818,4665.795966,2977.860598,2764.745915,2836.852578
464,SPT_0215,169.3190195,1.944661586,0.214267904,-9.075841754,1.13E-19,5.24E-19,56.11638414,48.59439173,97.20408263,269.7832422,269.1507613,275.0652551
465,SPT_1359,775.3239512,-1.024878829,0.113047431,9.065918818,1.24E-19,5.73E-19,1038.725723,1097.970581,991.4816428,450.777063,559.662694,513.3260042
466,SPT_0313,17673.43066,0.979826397,0.108384924,-9.040246177,1.56E-19,7.23E-19,10884.28806,11658.71393,13037.9836,24167.79754,20863.76139,25428.03946
467,SPT_0878,5387.031858,-0.744924176,0.082430583,9.036987826,1.61E-19,7.43E-19,7005.386159,6577.316589,6675.976395,3750.783895,4137.353765,4175.374347
468,SPT_2172,76.51743161,2.131183564,0.235913485,-9.033750515,1.66E-19,7.64E-19,29.77604056,27.58060071,25.27306148,127.4925027,126.9463908,122.0359934
469,SPT_1134,455.1893472,-1.120384726,0.124064899,9.030634262,1.71E-19,7.84E-19,651.6371954,608.0865776,614.3298022,257.2616572,273.4229956,326.3978555
470,SPT_1368,732.3537398,-1.061927792,0.117609238,9.02928896,1.73E-19,7.92E-19,1018.111541,1021.795588,938.9914382,405.2440263,493.7482219,516.2316231
471,SPT_2084,3692.826548,0.863303995,0.0962426,-8.970081836,2.96E-19,1.36E-18,2387.809407,2656.931202,2798.505539,5113.360018,4592.041559,4608.311562
472,SPT_0252,340.3756396,1.230223961,0.137179065,-8.968015383,3.02E-19,1.38E-18,203.8513546,186.4973953,216.7651043,455.3303667,535.2499266,444.5596904
473,SPT_2247,2081.765727,-0.771676904,0.08606939,8.965753116,3.08E-19,1.40E-18,2572.191812,2654.304478,2657.559619,1569.751439,1608.191056,1428.595955
474,SPT_0470,3158.49525,-0.906203997,0.101100516,8.963396389,3.15E-19,1.43E-18,4131.998244,4302.573711,3937.737387,1985.240399,2150.764813,2442.656948
475,SPT_0781,1467.518971,-0.728896857,0.081463471,8.94753003,3.64E-19,1.65E-18,1852.985909,1863.660591,1778.834712,1092.79288,1094.302301,1122.537432
476,SPT_2222,1815.450851,1.172776837,0.131171886,-8.940763689,3.86E-19,1.75E-18,1283.805441,1009.975331,1036.195521,2876.549591,2449.821215,2236.358007
477,SPT_0019,47.13678844,3.094722194,0.346277212,-8.937123446,3.99E-19,1.80E-18,9.161858635,6.566809693,9.720408263,93.34272516,72.01766401,92.0112649
478,SPT_1507,1973.85902,-0.867875314,0.097165962,8.931886208,4.19E-19,1.89E-18,2451.942417,2764.626881,2439.822474,1490.068625,1309.744974,1386.948751
479,SPT_1059,2971.029783,-0.98086005,0.109918357,8.923532712,4.52E-19,2.03E-18,4093.060345,3765.408678,3989.255551,1767.820149,1931.660225,2278.973751
480,SPT_1448,4309.282938,-0.871858698,0.097735525,8.92059151,4.64E-19,2.08E-18,5881.913244,5066.950359,5784.614957,2981.275576,2867.279538,3273.663951
481,SPT_RS00925,82.43261877,2.009477135,0.227458645,-8.834472479,1.01E-18,4.50E-18,29.77604056,30.20732459,34.99346975,130.9074804,126.3360716,142.3753257
482,SPT_0901,1075.901319,-0.979782155,0.110904779,8.834444892,1.01E-18,4.50E-18,1272.353118,1530.066659,1485.278383,783.1682307,698.8154686,685.7260584
483,SPT_1254,1403.484267,-1.296617663,0.146963714,8.822706151,1.12E-18,4.98E-18,1981.25193,2096.125654,1925.612877,630.6325578,796.4665384,990.816042
484,SPT_0159,142.1812093,1.628603802,0.185074874,-8.799702346,1.37E-18,6.11E-18,79.02103073,55.16120142,69.98693949,237.9101166,205.6775659,205.3304017
485,SPT_1629,41.0019964,3.354322265,0.381493533,-8.792605841,1.46E-18,6.49E-18,4.580929318,7.880171632,5.832244958,87.65109558,73.23830238,66.82923451
486,SPT_0570,656.8671984,-1.295404886,0.147726277,8.768953736,1.80E-18,7.99E-18,1116.601521,916.7266332,773.7444977,417.7656114,357.0367241,359.3282029
487,SPT_1000,1317.018546,-1.0053747,0.114653977,8.768773031,1.81E-18,7.99E-18,1606.760958,1774.351979,1904.227979,766.0933419,939.281228,911.3957923
488,SPT_0394,8314.987221,0.72591763,0.082967508,-8.74942068,2.14E-18,9.47E-18,6579.359732,5957.409754,6240.502105,10835.7244,10479.18043,9797.746903
489,SPT_0044,1688.388593,0.827082693,0.094955695,-8.710195814,3.03E-18,1.34E-17,1207.074875,1157.071868,1278.233687,2332.429803,2047.010552,2108.510776
490,SPT_1114,151.990356,-1.51269972,0.173729125,8.707231548,3.11E-18,1.37E-17,243.9344862,208.8245482,226.4855125,63.74625133,81.78277099,87.16856675
491,SPT_1235,547.6502175,-1.154672644,0.132688612,8.702123154,3.26E-18,1.43E-17,759.2890344,724.9757901,786.3810285,309.6246493,302.7183165,402.9124863
492,SPT_2217,427.1855423,1.532082454,0.176442849,-8.683165482,3.85E-18,1.69E-17,186.6728697,207.5111863,255.6467373,499.7250774,649.3796145,764.1777685
493,SPT_0890,299.5693892,-1.433521921,0.165691584,8.651748543,5.07E-18,2.22E-17,400.8313153,418.9624584,498.6569439,122.939199,173.9409682,182.0854505
494,SPT_0220,8396.308661,0.895696424,0.103554802,-8.649491964,5.17E-18,2.26E-17,6054.843325,5785.35934,5732.124753,12451.00888,10388.24287,9966.272798
495,SPT_1547,4629.114419,-0.849074642,0.09843405,8.625822458,6.36E-18,2.77E-17,5366.558695,6618.030809,5893.48353,3392.211232,3269.479882,3234.922366
496,SPT_1466,1076.224077,0.801724786,0.092976324,-8.622891806,6.53E-18,2.84E-17,770.7413577,795.8973348,785.4089876,1278.340004,1412.888917,1414.067861
497,SPT_1348,1549.894596,-1.186816469,0.137803979,8.612352684,7.16E-18,3.10E-17,2226.331648,2240.595467,2012.12451,746.7418013,970.4075066,1103.166639
498,SPT_2182,3768.995229,-0.706777782,0.082075374,8.611325765,7.22E-18,3.13E-17,4538.555721,4955.314594,4537.486577,2821.909947,2782.445171,2978.259364
499,SPT_0012,91.36776653,1.875690502,0.218323515,-8.591335208,8.60E-18,3.71E-17,36.64743454,34.1474104,42.76979636,160.5039542,138.5424553,135.5955483
500,SPT_1543,2171.769753,-0.849432463,0.098884351,8.590160683,8.68E-18,3.74E-17,2757.719449,2970.824705,2656.587578,1666.509142,1408.006363,1570.971281
501,SPT_0700,983.3393592,-0.813021563,0.094666108,8.588306634,8.83E-18,3.80E-17,1209.36534,1334.37573,1219.911237,738.7735199,712.8528099,684.7575188
502,SPT_0528,4950.903474,0.733459457,0.085660322,-8.56241769,1.11E-17,4.74E-17,3434.551756,3819.256518,3890.107387,6258.51589,6361.9672,5941.022094
503,SPT_1001,1299.416972,-0.878732168,0.102763856,8.550984757,1.22E-17,5.23E-17,1701.815241,1695.550263,1659.27369,824.1479637,897.7795234,1017.935152
504,SPT_1268,617.4367653,-1.000035354,0.117042218,8.544227648,1.29E-17,5.53E-17,752.4176404,878.6391369,843.7314372,372.2325747,410.1344933,447.4653093
505,SPT_0134,129.4001771,1.605748567,0.188084311,-8.537387086,1.37E-17,5.86E-17,59.55208113,53.84783948,74.84714362,186.6854503,208.7291618,192.7393865
506,SPT_0194,215.7551853,1.260552485,0.148232885,-8.503865301,1.83E-17,7.81E-17,135.1374149,119.5159364,124.4212258,303.9330197,327.7414032,283.7821117
507,SPT_0863,1461.132327,-0.782924962,0.092213406,8.490359469,2.06E-17,8.76E-17,1864.438232,1955.595927,1732.176752,1019.940021,1104.067408,1090.575624
508,SPT_RS05925,226.4715113,-1.201044313,0.141526053,8.486383189,2.13E-17,9.04E-17,338.9887695,321.773675,288.6961254,136.59911,134.270221,138.5011672
509,SPT_1885,681.154094,1.03065774,0.121472827,-8.484677343,2.16E-17,9.16E-17,383.6528303,483.3171934,470.4677599,967.5770291,850.1746268,931.7351246
510,SPT_1069,1310.036922,-0.804758951,0.094946981,8.475877162,2.33E-17,9.86E-17,1531.175624,1740.204569,1730.232671,969.853681,917.3097373,971.4452494
511,SPT_0741,197.4050459,1.399638362,0.165431411,-8.46053571,2.66E-17,1.12E-16,93.90905101,99.81550734,127.3373482,269.7832422,280.7468258,312.8383007
512,SPT_1168,421.9161367,-1.108990653,0.131145231,8.456202653,2.76E-17,1.16E-16,618.4254579,562.1189097,555.0353118,224.2502056,280.1365066,291.5304288
513,SPT_1181,4916.298241,-1.056237098,0.125002647,8.449717854,2.92E-17,1.23E-16,6616.007167,6168.861026,7170.745175,2720.598941,3088.825403,3732.751736
514,SPT_1231,1109.743327,-1.143321896,0.135542354,8.435163345,3.31E-17,1.39E-16,1697.234312,1501.172696,1394.878586,615.8343209,628.0184429,821.3216067
515,SPT_0009,120.8357603,1.594054811,0.18910831,-8.429321839,3.48E-17,1.45E-16,59.55208113,64.35473499,54.43428627,194.6537317,187.3679903,164.6517372
516,SPT_1625,64.50202638,2.162517204,0.256756049,-8.422458643,3.69E-17,1.54E-16,25.19511125,22.32715296,20.41285735,100.1726807,105.5852193,113.3191368
517,SPT_0282,32621.20125,-0.624265494,0.074129437,8.421290066,3.72E-17,1.55E-16,41408.16533,39147.3793,38210.92488,25276.52698,25143.31953,26540.8915
518,SPT_0421,870.053176,0.940383061,0.111679172,-8.420397846,3.75E-17,1.56E-16,534.8234978,591.0128724,657.0995986,1072.303013,1160.216774,1204.8633
519,SPT_0806,17157.3124,-0.807185061,0.095865504,8.419974079,3.77E-17,1.56E-16,22522.13899,22926.046,20118.32898,13509.65198,12338.21267,11529.49576
520,SPT_0248,5914.025388,0.749641535,0.089151163,-8.408656854,4.15E-17,1.72E-16,4345.011458,4607.273681,4265.315146,7946.653224,7480.07195,6839.826871
521,SPT_0799,514.2614527,-1.328472971,0.158356637,8.389120879,4.90E-17,2.03E-16,845.1814591,709.2154469,660.9877619,232.218487,289.2912944,348.674267
522,SPT_0039,397.6048504,0.98872073,0.117881032,-8.387445477,4.97E-17,2.05E-16,255.3868095,263.9857497,278.0036763,498.5867515,556.0007789,533.6653364
523,SPT_RS04525,2459.259488,-0.989484451,0.117987626,8.386340908,5.02E-17,2.07E-16,3321.173755,3004.972116,3501.291056,1479.823692,1548.990095,1899.306215
524,SPT_1700,505.3856048,1.097046224,0.131012008,-8.373631107,5.59E-17,2.30E-16,313.7936582,340.1607421,307.1649011,796.8281417,639.0041883,635.3619976
525,SPT_2204,4321.630623,-0.834800097,0.099980971,8.349589793,6.85E-17,2.81E-16,5371.139625,5332.249471,5930.421081,2763.855326,3253.611583,3278.506649
526,SPT_1350,149.6999099,-1.543894015,0.185248302,8.334187122,7.80E-17,3.20E-16,240.4987892,208.8245482,225.5134717,61.4695995,92.15819716,69.7348534
527,SPT_1056,2080.230922,-1.087768385,0.130533572,8.333246155,7.87E-17,3.22E-16,2809.254904,2677.944993,3020.130847,1070.026362,1392.138064,1511.890363
528,SPT_1892,95.45094416,1.733384409,0.208110085,-8.32917062,8.14E-17,3.32E-16,41.22836386,43.34094397,44.71387801,161.6422802,140.3734129,141.4067861
529,SPT_0208,139.3642734,1.709904664,0.205304421,-8.328630517,8.18E-17,3.33E-16,51.53545482,65.66809693,73.8751028,256.1233312,206.8982042,182.0854505
530,SPT_1011,2077.445589,-0.850939207,0.102351773,8.313868789,9.26E-17,3.77E-16,2828.723854,2708.152317,2487.452474,1564.059809,1330.495827,1545.78925
531,SPT_1519,225.3529689,1.18937223,0.143338677,-8.297636431,1.06E-16,4.31E-16,124.8303239,135.2762797,148.7222464,310.7629752,305.1595933,327.3663951
532,SPT_0260,12627.42952,-0.740656979,0.089339192,8.290392608,1.13E-16,4.57E-16,16405.45312,14910.59809,16121.2971,8808.365943,10189.88914,9328.973721
533,SPT_0109,1062.512381,0.984243278,0.118822118,-8.283333913,1.20E-16,4.84E-16,636.7491751,801.1507826,698.8973541,1285.16996,1531.290839,1421.816178
534,SPT_RS08885,44.4131513,2.930409756,0.354259505,-8.271929795,1.32E-16,5.32E-16,10.30709096,6.566809693,9.720408263,99.03435475,65.30415296,75.54609118
535,SPT_1516,1289.60025,-0.772127804,0.093684353,8.241801139,1.70E-16,6.83E-16,1543.77318,1640.389061,1699.127364,1002.865133,959.4217612,892.0249997
536,SPT_1523,1426.528927,-0.710449469,0.086221393,8.239828241,1.72E-16,6.93E-16,1722.429423,1836.07999,1760.365936,1030.184955,1115.663473,1094.449783
537,SPT_0729,9719.179549,-0.593347678,0.072186999,8.219591937,2.04E-16,8.19E-16,11305.73356,11732.2622,12045.52992,7682.561611,7585.657169,7963.332842
538,SPT_0163,32114.21609,-0.66150104,0.080489772,8.218448401,2.06E-16,8.23E-16,39895.31343,38763.87762,39459.99734,23106.87778,25064.58835,26394.64201
539,SPT_0322,209.2065719,1.312433652,0.159690621,-8.218601991,2.06E-16,8.23E-16,124.8303239,122.1426603,110.8126542,331.2528417,307.60087,258.6000814
540,SPT_1266,787.739403,-1.162172033,0.141408458,8.218546794,2.06E-16,8.23E-16,1049.032814,1124.237819,1102.294297,394.9990931,465.0632201,590.8091746
541,SPT_0237,58.58134361,2.639493293,0.321424216,-8.211868173,2.18E-16,8.67E-16,17.17848494,19.70042908,8.748367436,78.54448825,127.55671,99.75958195
542,SPT_1735,410.7968313,1.106185995,0.134717347,-8.211162258,2.19E-16,8.71E-16,265.6939004,260.0456638,251.758574,644.2924688,548.0666295,494.9237512
543,SPT_1555,520.8633772,1.042763954,0.127385054,-8.185920756,2.70E-16,1.07E-15,329.8269109,359.8611712,328.5497993,761.5400382,739.0965349,606.3058087
544,SPT_1082,1456.982293,-1.020979581,0.124800661,8.180882807,2.82E-16,1.12E-15,2130.132133,1883.36102,1849.793692,978.9602883,812.9451564,1086.701465
545,SPT_0199,1071.5854,0.93481527,0.114396363,-8.171721964,3.04E-16,1.20E-15,667.670448,826.1046594,708.6177624,1496.89858,1293.876675,1436.344272
546,SPT_0995,388.8872647,-1.248781718,0.152955541,8.16434442,3.23E-16,1.28E-15,581.7780233,626.4736447,441.3065351,218.558576,245.348313,219.8584961
547,SPT_1677,12105.43942,-0.644442691,0.078992944,8.158231131,3.40E-16,1.34E-15,14396.71561,14446.98132,15471.00179,9937.585252,9078.497899,9301.854612
548,SPT_1020,168.2841433,-1.387276543,0.170078251,8.156695731,3.44E-16,1.35E-15,211.8679809,248.2254064,274.115513,81.959466,97.65106984,95.88542342
549,SPT_1113,136.6489209,-1.48761892,0.18250706,8.15102122,3.61E-16,1.42E-15,223.3203042,212.7646341,171.0791854,69.43788092,67.7454297,75.54609118
550,SPT_0395,4960.179234,0.807125714,0.099035293,-8.149879614,3.64E-16,1.43E-15,3750.635879,3619.625503,3433.248198,7061.035661,5971.97324,5924.55692
551,SPT_2025,4307.689456,-0.751816321,0.092443831,8.132682439,4.20E-16,1.64E-15,5523.455525,5611.995564,5098.354134,2925.497606,3386.050847,3300.783061
552,SPT_2160,139.7608862,1.415878837,0.174227892,-8.126591083,4.42E-16,1.72E-15,68.71393976,77.48835438,79.70734775,216.2819242,207.5085234,188.865228
553,SPT_RS06215,227.5275111,-1.154871958,0.142207783,8.121017952,4.62E-16,1.80E-15,334.4078402,298.1331601,312.9971461,125.2158508,145.2559664,149.1551031
554,SPT_0344,149.4757034,1.789605505,0.220406854,-8.119554698,4.68E-16,1.82E-15,71.00440442,60.41464918,64.15469453,307.3479975,205.0672467,188.865228
555,SPT_RS01980,477.6048828,1.387658626,0.1712015,-8.105411599,5.26E-16,2.04E-15,237.0630922,288.9396265,257.590819,885.6175631,596.8921644,599.5260313
