,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC90MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC90MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC90MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC90MIN.C
1258,SPT_0559,553.3583841,0.379112179,0.110697377,-3.424762076,0.000615338,0.001054097,454.1290312,478.4069494,511.7979855,625.9182663,591.9847055,657.9133665
1259,SPT_0928,387.1009494,-0.407044571,0.118996665,3.42063849,0.000624743,0.001069358,442.6611264,423.1288355,459.5463587,341.700278,321.9397343,333.6293634
1260,SPT_RS07275,62.3206838,0.843913953,0.248650434,-3.393977401,0.000688854,0.001178159,45.87161931,42.21237789,44.21291498,88.35240834,68.23200339,85.04277891
1261,SPT_1603,3092.064863,-0.303436037,0.089700471,3.382769734,0.000717588,0.00122633,3243.888013,3713.684197,3293.192273,2911.371528,2606.270327,2783.982839
1262,SPT_RS05195,63.6191795,-0.84576188,0.250054781,3.382306377,0.000718799,0.001227427,81.03986079,76.38430284,89.76561526,35.12806597,46.12867835,53.26855382
1263,SPT_0782,556.4982003,-0.391453033,0.115743365,3.382077529,0.000719398,0.001227477,679.6644928,570.8721581,644.4367305,505.6312525,444.9495432,493.4350249
1264,SPT_0715,70.71635185,-0.841119806,0.248758704,3.381267834,0.000721522,0.001230126,76.45269886,84.42475577,113.8817507,47.90190814,59.5828762,42.05412144
1265,SPT_0244,3165.796669,0.315054026,0.093200808,-3.380378684,0.00072386,0.001233137,2817.281953,2898.583281,2743.880299,3610.739387,3810.421034,3113.874059
1266,SPT_0519,186.5206849,0.555855289,0.164727526,-3.374392272,0.000739789,0.001259277,137.6148579,165.8343417,148.7161686,252.2833828,194.1248547,220.5505035
1267,SPT_2236,879.7785639,0.318586883,0.094502598,-3.371197096,0.000748423,0.001272969,764.5269886,776.9087644,807.8905374,987.8437944,966.780217,974.7210813
1268,SPT_0764,581.8458511,0.400064718,0.118905066,-3.364572537,0.000766623,0.001302897,543.5786889,486.4474023,471.6044265,669.5622271,588.1406489,731.741713
1269,SPT_RS00070,37.67680583,1.038515623,0.308737431,-3.363750287,0.000768911,0.001304727,26.7584446,25.12641541,20.09677954,47.90190814,54.77780554,51.39948176
1270,SPT_RS03590,87.93633115,-0.716349177,0.212952663,3.363889261,0.000768524,0.001304727,113.1499943,103.5208315,112.5419654,61.74023715,75.92011645,60.74484208
1271,SPT_RS03010,13.51645358,-1.647212291,0.489861882,3.362605566,0.000772106,0.001309118,22.93580966,19.09607571,21.43656484,5.322434237,5.766084793,6.541752224
1272,SPT_1757,2281.360944,-0.315713723,0.093950968,3.360409478,0.00077827,0.001318532,2476.302916,2648.324184,2467.884527,2049.137181,1830.731922,2215.784932
1273,SPT_0533,3129.773903,-0.287418388,0.085634215,3.356349886,0.000789786,0.00133699,3226.303892,3429.253175,3672.351514,2695.280698,2904.184708,2851.269434
1274,SPT_RS07280,38.58611561,1.018893591,0.303970556,-3.351948305,0.00080245,0.001357362,26.7584446,25.12641541,22.77635014,56.41780292,49.97273488,50.46494573
1275,SPT_1569,132.9888277,-0.645524495,0.193293604,3.339606084,0.000838973,0.001418029,156.7280327,131.6624167,200.9677954,98.99727681,110.5166252,99.06081939
1276,SPT_2183,889.2585766,-0.327595077,0.098125194,3.33854196,0.000842193,0.001422356,1000.765828,957.8189553,1012.877689,733.4314379,810.1349135,820.5226361
1277,SPT_RS02870,1173.380621,-0.400138706,0.12003165,3.333609969,0.000857268,0.001446681,1584.09992,1204.057826,1216.525055,1060.2289,907.1973408,1068.174685
1278,SPT_0300,83.5207201,0.816646841,0.245237135,-3.330029281,0.000868369,0.001464268,80.2753338,54.27305728,42.87312968,127.7384217,91.29634256,104.6680356
1279,SPT_0121,261.040112,0.566730848,0.170288982,-3.328053541,0.000874551,0.001473539,159.7861406,211.0618894,262.5979193,281.0245277,353.6532007,298.1169942
1280,SPT_RS10400,23.9478075,1.301296608,0.391605846,-3.322975441,0.000890628,0.001499455,14.52601278,8.040452931,17.41720893,30.87011858,31.71346636,41.11958541
1281,SPT_0398,5494.676616,0.30661237,0.092399576,-3.318330924,0.000905571,0.001522505,5518.355804,4781.054324,4427.990425,6111.218991,6142.802333,5986.637821
1282,SPT_0419,5546.728505,-0.280488911,0.084531348,3.318164423,0.000906111,0.001522505,5761.475386,6096.673435,6401.494175,5042.474196,5299.031925,4679.221912
1283,SPT_0688,36007.94306,0.301904544,0.090994136,-3.317846143,0.000907144,0.001522505,34026.80268,32860.32607,29834.33912,39838.42027,43479.16239,36008.60785
1284,SPT_0702,410.293435,-0.439582191,0.132484551,3.317988304,0.000906683,0.001522505,397.5540341,503.5333648,519.8366974,335.3133569,337.3159604,368.2071966
1285,SPT_1286,313.9263852,-0.427660738,0.128914029,3.317410392,0.000908561,0.001523695,379.9699133,364.8355517,334.9463256,277.8310672,265.2399005,260.7355529
1286,SPT_0882,414.0211231,-0.423203414,0.12776495,3.312359262,0.000925127,0.00155027,419.7253167,532.6800066,472.9442118,343.8292517,340.1990028,374.7489488
1287,SPT_0373,19.21920519,1.396843843,0.421750853,-3.312011895,0.000926276,0.001550991,9.174323863,9.045509547,12.05806772,23.41871064,31.71346636,29.90515302
1288,SPT_0116,402.7431381,0.399144963,0.120550737,-3.311012214,0.000929592,0.001555334,373.8536974,325.6383437,340.3054668,459.8583181,475.7019955,441.1010071
1289,SPT_1546,2121.324851,-0.295899128,0.089452269,3.307899643,0.000939985,0.001571503,2415.905284,2187.003197,2412.95333,2014.009115,1903.768996,1794.309181
1290,SPT_1792,1054.792469,0.308732074,0.093391053,-3.305799267,0.000947059,0.001582103,925.0776562,979.9302009,920.4325028,1208.192572,1115.737408,1179.384472
1291,SPT_0577,10652.06113,-0.377757165,0.11432026,3.304376359,0.00095188,0.001588924,14427.3888,11868.71358,9836.703691,9223.778533,8941.275486,9614.506697
1292,SPT_0716,311.5880519,-0.492923271,0.149577767,3.295431415,0.000982707,0.001639112,441.8965994,338.7040797,310.8301902,277.8310672,247.9416461,252.3247286
1293,SPT_0354,12.46458844,1.670591157,0.507186912,-3.293837277,0.000988297,0.001647162,4.587161931,6.030339698,5.35914121,18.09627641,19.22028264,21.49432874
1294,SPT_RS01445,46.35289521,0.920072337,0.280542552,-3.279617762,0.001039478,0.001729788,34.40371449,28.14158526,32.15484726,57.48228976,59.5828762,66.35205827
1295,SPT_1968,463.6445572,0.376428208,0.114772263,-3.279783781,0.001038867,0.001729788,377.6763324,418.1035524,415.3334438,509.8891999,548.7390695,512.1257455
1296,SPT_0118,435.6695075,-0.408460885,0.124561727,3.279184499,0.001041075,0.001731109,448.0128153,550.7710257,494.3807766,349.151686,398.8208649,372.8798768
1297,SPT_1555,573.4372538,0.350597861,0.107103784,-3.273440454,0.001062468,0.001765318,505.3523394,521.6243839,483.6624942,634.4341611,620.8151294,674.7350151
1298,SPT_0297,19.75749712,1.437621754,0.439911326,-3.267980768,0.001083177,0.001798341,9.174323863,16.08090586,4.019355907,35.12806597,31.71346636,22.42886477
1299,SPT_2023,1038.804439,-0.327666671,0.100343229,3.265458689,0.001092869,0.001813036,1248.472572,1146.769599,1071.828242,963.3605969,937.9497931,864.4458296
1300,SPT_0289,49.66578116,0.903742659,0.276899466,-3.263793439,0.001099313,0.001822322,35.93276846,40.20226465,25.45592075,61.74023715,71.11504579,63.54845017
1301,SPT_1312,69.52624174,-0.796508228,0.244110003,3.262906966,0.001102757,0.001826627,94.80134658,90.45509547,80.38711815,47.90190814,63.42693273,40.18504937
1302,SPT_0560,206.3653866,0.485146679,0.148892128,-3.25837697,0.001120515,0.001854615,165.1378295,179.9051343,170.1527334,252.2833828,226.7993352,243.9139043
1303,SPT_2214,316.3618431,0.578202832,0.177808733,-3.251824723,0.001146667,0.001896445,193.4253281,315.5877775,251.8796369,319.3460542,346.9261017,471.0061601
1304,SPT_1710,82.26266055,0.791372854,0.243439972,-3.250792581,0.001150838,0.001901883,44.34256534,74.37418961,61.63012391,87.28792149,127.8148796,98.12628336
1305,SPT_1290,23.86216105,1.27819257,0.394971981,-3.23616011,0.001211494,0.00200059,12.23243182,12.0606794,16.07742363,27.67665803,47.08969248,28.03608096
1306,SPT_0766,617.2390903,0.391712077,0.121250472,-3.23060248,0.001235296,0.002038333,536.697946,551.7760824,510.4582002,811.1389778,609.2829598,684.0803754
1307,SPT_2103,731.1997441,0.331190044,0.102782934,-3.222227974,0.001271979,0.002097257,675.0773309,632.1806117,633.7184481,782.3978329,792.8366591,870.9875818
1308,SPT_0976,63.90176227,-0.774456894,0.240379895,3.22180395,0.001273863,0.002098757,83.33344175,79.39947269,80.38711815,43.64396075,48.05070661,48.59587366
1309,SPT_1889,156.1781155,0.566411985,0.175935062,-3.219437778,0.001284422,0.002114538,143.7310739,119.6017373,111.2021801,212.8973695,173.9435579,175.692774
1310,SPT_0418,7242.464595,-0.294584924,0.091546018,3.217889012,0.001291378,0.002124366,7975.545545,8187.191197,7781.473037,6952.163601,5702.657861,6855.75633
1311,SPT_0518,105.6249388,0.61766286,0.192730631,-3.204798611,0.00135157,0.002221688,85.62702272,81.40958592,81.72690345,131.9963691,125.8928513,127.0969003
1312,SPT_1017,713.7825193,-0.371384028,0.116089387,3.199121266,0.001378472,0.002264182,799.69523,725.650877,893.6367967,573.7584108,689.0471328,600.9066686
1313,SPT_1658,885.1126523,0.352336583,0.110511601,-3.188231638,0.001431458,0.002349423,756.1171917,716.6053674,861.4819495,925.0390704,954.2870333,1097.145302
1314,SPT_0852,184.5602093,0.49564701,0.155652452,-3.184318673,0.001450952,0.002379605,165.1378295,148.7483792,143.3570274,224.6067248,214.3061515,211.2051432
1315,SPT_0660,72.07805886,0.774128454,0.243634251,-3.177420459,0.001485914,0.002435092,48.92972727,42.21237789,68.32905043,104.3197111,84.56924364,84.10824288
1316,SPT_0850,136.0833436,0.570000866,0.179612851,-3.173497128,0.001506144,0.002466368,116.2081023,113.5713976,96.46454178,172.4468693,172.0215297,145.787621
1317,SPT_0687,1384.249041,0.394644392,0.124423572,-3.171781559,0.001515069,0.0024791,1051.989136,1445.271414,1087.905666,1425.347889,1756.733834,1538.246309
1318,SPT_1288,288.2998986,0.42260573,0.133758943,-3.159457756,0.00158063,0.002584414,260.7037031,225.1326821,251.8796369,342.7647649,332.5108898,316.8077148
1319,SPT_0390,3997.993051,0.284700607,0.090146619,-3.158195067,0.001587493,0.002593667,3578.750834,3406.136873,3827.766609,4454.877457,4012.234002,4708.192529
1320,SPT_2142,18.71873284,1.412827821,0.447471215,-3.157360237,0.001592045,0.002599135,4.587161931,15.07584924,9.378497117,32.99909227,26.9083957,23.3634008
1321,SPT_2210,1207.481101,0.306453414,0.097413283,-3.145909929,0.00165571,0.002701026,1179.665143,1053.299334,1000.819621,1371.05906,1355.990941,1284.052508
1322,SPT_0561,800.6116467,0.320158452,0.101930976,-3.140933848,0.001684101,0.002743187,706.4229374,718.6154807,710.0862103,937.8129126,813.0179559,917.7143834
1323,SPT_1794,1328.112033,0.307840295,0.098006511,-3.141018825,0.001683612,0.002743187,1183.487778,1187.97692,1187.049778,1632.922824,1349.263842,1427.971057
1324,SPT_1893,96.12734918,0.700049227,0.223072252,-3.138217412,0.001699787,0.00276456,93.27229261,70.35396314,52.2516268,129.8673954,108.5945969,122.4242202
1325,SPT_2049,954.0579308,-0.83160483,0.264982923,3.138333674,0.001699113,0.00276456,1084.863797,1182.951637,1420.172421,590.7902003,910.0803832,535.4891463
1326,SPT_2092,2340.77536,0.279192784,0.088978762,-3.137746344,0.001702521,0.002766918,2079.513409,2254.34199,2008.338168,2407.869249,2695.644641,2598.944705
1327,SPT_0526,880.8452362,0.333510243,0.106361582,-3.135626943,0.001714872,0.00278489,807.3404999,791.9846137,735.542131,1064.486847,875.4838745,1010.233451
1328,SPT_RS00285,123.3400411,-0.597796655,0.190945116,3.130725037,0.001743753,0.00282966,160.5506676,136.6876998,148.7161686,112.8356058,99.94546975,81.30463478
1329,SPT_0679,1212.508069,0.299197331,0.095614277,-3.129211861,0.001752759,0.002842133,1136.087105,1048.274051,1074.507813,1394.47777,1232.981132,1388.720543
1330,SPT_0767,874.1987199,0.322085173,0.103113297,-3.123604626,0.001786503,0.002894673,791.2854332,738.716613,799.8518256,1030.423268,880.2889451,1004.626234
1331,SPT_RS00055,28.69508895,1.115589177,0.358029618,-3.1159131,0.001833763,0.002969015,15.29053977,20.10113233,17.41720893,51.09536868,35.55752289,32.70876112
1332,SPT_0943,1061.848675,-0.289556023,0.092941524,3.11546453,0.001836554,0.002971302,1210.246223,1106.567335,1188.389563,936.7484258,959.092104,970.0484012
1333,SPT_1663,219.3605671,0.454033194,0.145864837,-3.112698062,0.001853856,0.002997044,193.4253281,186.9405306,172.832304,267.1861987,254.668745,241.1102962
1334,SPT_0014,13.33604471,1.539890044,0.496967439,-3.098573317,0.001944548,0.003141306,6.880742897,6.030339698,5.35914121,26.61217119,20.18129678,14.95257651
1335,SPT_1679,442.7459204,0.37536198,0.12116681,-3.097894382,0.001949009,0.003146153,372.3246434,362.8254385,422.0323703,526.9209895,457.442727,514.9293536
1336,SPT_0639,563.9900637,-0.329604348,0.106502067,3.094816447,0.001969347,0.003174228,610.8570639,646.2514043,628.3593069,515.2116342,479.546052,503.7149212
1337,SPT_1647,5187.503544,-0.254517121,0.082234618,3.0950119,0.00196805,0.003174228,5718.661875,5722.792373,5491.779955,5081.86021,4649.386372,4460.540481
1338,SPT_2249,965.408086,0.41146673,0.133037846,-3.092854723,0.001982412,0.003192898,1004.588463,764.848085,708.746425,1272.061783,1026.363093,1015.840667
1339,SPT_0758,158.7955723,0.544967182,0.176295942,-3.091206622,0.001993449,0.003208276,124.6178991,136.6876998,124.6000331,226.7356985,168.1774731,171.9546299
1340,SPT_1222,5220.81508,0.331803315,0.107376582,-3.090090128,0.002000958,0.003217958,4923.553806,4659.442473,4275.2549,5720.552318,6746.319208,4999.767771
1341,SPT_RS03610,143.0121014,0.534141282,0.173440592,-3.079678611,0.002072241,0.003330111,123.8533721,122.6169072,101.823683,162.8664877,176.8266003,170.0855578
1342,SPT_0082,142.2783859,0.546952035,0.177875201,-3.074920122,0.002105589,0.003381181,106.2692514,112.566341,128.619389,151.1571323,167.216459,187.8417424
1343,SPT_1475,300.6400656,-0.505265218,0.164619014,3.069300473,0.002145607,0.003442876,291.2847826,403.0277031,367.1011729,217.1553169,307.5245223,217.7468954
1344,SPT_RS05395,195.3169698,0.460910873,0.150945465,-3.053492687,0.002261942,0.00362685,162.8442486,159.804002,170.1527334,219.2842906,238.3315048,221.4850396
1345,SPT_0888,1051.166388,-0.315206619,0.103245496,3.052981794,0.002265797,0.003630329,1179.665143,1137.72409,1180.350851,1001.682123,820.7060689,986.8700498
1346,SPT_1509,2684.648549,-0.241947218,0.079392285,3.0474903,0.00230761,0.003694576,2894.499179,2937.780489,2896.615824,2538.801131,2450.586037,2389.608634
1347,SPT_0796,1269.643286,0.311119739,0.102362601,-3.039388751,0.002370587,0.003792588,1019.114476,1247.275261,1133.458366,1437.057244,1314.667333,1466.287034
1348,SPT_0859,330.5444779,0.392767846,0.129651651,-3.029408765,0.002450329,0.003917254,309.6334304,292.4714753,251.8796369,376.828344,378.6395681,373.8144128
1349,SPT_RS05450,173.8576817,-0.508461476,0.168325781,3.020698749,0.002521921,0.004028718,236.2388395,190.9607571,184.8903717,142.6412376,156.6453036,131.7695805
1350,SPT_1726,1160.212618,0.306855894,0.101629914,-3.019346195,0.002533209,0.004043752,1137.616159,968.8745781,1000.819621,1359.349704,1301.213135,1193.402513
1351,SPT_2145,690.0303301,0.381388047,0.126452171,-3.016065624,0.002560778,0.004084735,535.933419,594.9935169,668.5528659,733.4314379,911.0413974,696.2293438
1352,SPT_2199,212.8468058,0.514090246,0.172509692,-2.980065881,0.002881864,0.004593504,173.5476264,179.9051343,171.4925187,195.8655799,313.2906071,242.9793683
1353,SPT_1406,173.2081161,-0.519529864,0.174641386,2.974838181,0.002931431,0.004669057,195.7189091,234.1781916,183.5505864,118.1580401,142.2300916,165.4128777
1354,SPT_0485,341.7726481,0.386616885,0.130319864,-2.966676558,0.003010375,0.004791254,326.4530241,292.4714753,266.6172752,365.1189887,407.4699921,392.5051334
1355,SPT_0206,585.5681775,0.318318094,0.107404739,-2.963724846,0.003039399,0.004833879,495.4134886,526.649667,542.6130475,632.3051874,632.347299,684.0803754
1356,SPT_0699,1216.264633,-0.286485839,0.0967365,2.961507174,0.003061374,0.004865236,1448.778643,1289.487639,1270.116467,1147.516822,1041.739319,1099.94891
1357,SPT_RS05570,37.36685264,-0.923518703,0.312198356,2.958115204,0.003095264,0.004915471,50.45878125,49.2477742,48.23227089,28.74114488,28.83042397,18.69072064
1358,SPT_2252,263.4666081,-0.404922785,0.136974109,2.956199439,0.003114556,0.004942466,314.2205923,276.3905695,310.8301902,222.4777511,233.5264341,223.3541116
1359,SPT_0708,161.9530838,0.503418372,0.170573368,-2.951330436,0.003164082,0.005017364,128.4405341,142.7180395,129.9591743,176.7048167,220.0722363,173.8237019
1360,SPT_1755,1641.154961,-0.272874851,0.0924896,2.950330093,0.003174346,0.005029938,1872.326595,1768.899645,1747.080034,1444.508652,1399.236577,1614.878263
1361,SPT_0529,1256.014551,0.292447836,0.099140768,-2.949824207,0.003179548,0.005034479,1216.362439,1127.673524,1038.333609,1430.670323,1281.992852,1441.054561
1362,SPT_0302,6014.015562,-0.219857331,0.074655778,2.944947286,0.003230097,0.005110763,6415.145961,6657.495026,6343.883407,5623.684015,5444.145059,5599.739904
1363,SPT_1648,1332.827546,-0.266464018,0.090517354,2.943789296,0.003242206,0.005126159,1442.662427,1489.493905,1434.910059,1286.964599,1155.138987,1187.795297
1364,SPT_0229,12.84201606,1.499061539,0.509705025,-2.941037392,0.00327115,0.00516813,4.587161931,7.035396314,6.698926512,26.61217119,12.49318372,19.62525667
1365,SPT_1441,1231.282595,-0.26466389,0.090009439,2.940401514,0.003277872,0.005174955,1370.796891,1290.492695,1371.94015,1094.292479,1102.28321,1157.890144
1366,SPT_0551,1835.452337,-0.368375416,0.125471006,2.93594056,0.00332538,0.005246116,2003.825237,2187.003197,2019.056451,1531.796573,1972.962014,1298.070548
1367,SPT_RS05565,12.35365911,-1.58384142,0.539717095,2.934577085,0.003340026,0.005265366,16.81959375,18.09101909,22.77635014,11.70935532,1.922028264,2.803608096
1368,SPT_RS07270,55.13727271,0.776501169,0.265494971,-2.924730238,0.003447549,0.005430898,35.16824147,48.24271758,37.51398847,67.06267139,62.4659186,80.37009875
1369,SPT_0672,38.49600257,0.963975525,0.329690178,-2.923883054,0.003456946,0.005441723,32.87466051,20.10113233,22.77635014,64.93369769,54.77780554,35.51236921
1370,SPT_1697,691.6718673,0.312011582,0.10677505,-2.92213942,0.003476359,0.005468287,577.9824034,614.0895926,660.5141541,818.5903857,727.4876981,751.3669697
1371,SPT_0804,612.1062637,0.372204155,0.127632331,-2.916221558,0.003542988,0.005569029,583.3340923,481.4221192,533.2345504,734.4959247,577.5694935,762.5814021
1372,SPT_0997,438.3216029,0.355912143,0.122140466,-2.913957642,0.003568783,0.005605487,375.3827514,408.0529862,368.4409582,539.6948317,443.9885291,494.3695609
1373,SPT_0078,97.54081396,0.59752591,0.205165963,-2.912402726,0.003586599,0.005629367,66.51384801,78.39441607,88.42582996,113.9000927,124.9318372,113.0788599
1374,SPT_RS07930,14.44693486,-1.407223813,0.483916812,2.907987028,0.003637634,0.005705314,17.58412074,27.13652864,20.09677954,8.51589478,9.610141322,3.738144128
1375,SPT_0001,1522.342395,0.30623158,0.105480207,-2.903213678,0.003693545,0.005788793,1566.5158,1275.416846,1235.282049,1731.920101,1724.059353,1600.860223
1376,SPT_1967,76.76381274,0.694339045,0.239570189,-2.89826981,0.003752276,0.005876567,45.87161931,59.29834036,71.00862103,101.1262505,105.7115545,77.56649065
1377,SPT_1016,193.5300203,-0.45072861,0.155858315,2.891912499,0.003829046,0.005992443,220.9482997,231.1630218,219.7247896,141.5767507,173.9435579,173.8237019
1378,SPT_1141,89.04790586,0.636317203,0.220366432,-2.887541439,0.003882655,0.006071931,83.33344175,65.32868006,57.61076801,123.4804743,97.06242736,107.4716437
1379,SPT_0753,269.0102698,0.423071629,0.146973242,-2.87856226,0.003994924,0.006242974,246.9422173,199.00121,242.5011397,317.2170805,271.9669994,336.4329715
1380,SPT_0777,1837.243742,-0.267307432,0.093026817,2.873444885,0.004060219,0.006340415,1936.546862,2104.588555,1981.542462,1741.500482,1512.636244,1746.647844
1381,SPT_1495,3106.627538,-0.233765314,0.081437362,2.870492198,0.004098333,0.006395299,3294.346794,3411.162156,3369.560036,3024.207134,2767.720701,2772.768407
1382,SPT_RS06050,82.51765536,-0.820290005,0.286083427,2.867310465,0.004139767,0.00645528,159.7861406,57.28822713,100.4838977,56.41780292,54.77780554,66.35205827
1383,SPT_1674,3493.82155,0.230365008,0.080517264,-2.861063532,0.004222224,0.006579099,3149.851193,3234.272191,3261.037426,3877.925585,3561.518374,3878.324533
1384,SPT_1036,301.4476045,-0.382427898,0.133764995,2.858953481,0.004250411,0.006618234,350.1533608,344.7344194,328.2473991,292.7338831,248.9026603,243.9139043
1385,SPT_1847,79.45180351,0.653323023,0.229749055,-2.843637474,0.004460176,0.006939841,72.63006391,55.2781139,54.9311974,113.9000927,87.45228603,92.51906716
1386,SPT_0399,5946.731854,0.315404664,0.111052193,-2.840147997,0.004509261,0.007011152,5948.784498,4871.509419,5064.388443,7449.278959,6759.773406,5586.656399
1387,SPT_1378,307.5634846,-0.397142549,0.139854165,2.839690541,0.004515732,0.007016151,377.6763324,318.6029474,353.7033198,227.8001854,283.499169,284.0989537
1388,SPT_1987,457.1008647,0.327486454,0.115451895,-2.836561952,0.004560213,0.007080158,400.612142,410.0630995,404.6151613,546.0817527,473.7799672,507.4530654
1389,SPT_0364,101.1921017,0.566530414,0.199812115,-2.835315642,0.004578043,0.007102723,87.1560767,73.36913299,83.06668875,120.2870138,112.4386535,130.8350445
1390,SPT_0371,22.19723847,1.103150522,0.389745589,-2.830437475,0.00464844,0.007206753,12.99695881,12.0606794,16.07742363,26.61217119,34.59650876,30.83968905
1391,SPT_RS00625,7.825183277,1.871692369,0.661795932,-2.828201685,0.004681031,0.007252064,1.529053977,2.010113233,4.019355907,20.2252501,17.29825438,1.869072064
1392,SPT_1816,24.8158642,1.05380108,0.372866405,-2.826216213,0.004710146,0.007291929,12.99695881,18.09101909,16.07742363,38.32152651,28.83042397,34.57783318
1393,SPT_1483,506.9918794,-0.351118378,0.12468694,2.815999639,0.004862572,0.0075225,577.9824034,555.7963088,573.4281095,371.5059098,465.13084,498.107705
1394,SPT_1913,7.058201516,1.78081433,0.633618706,-2.810545699,0.004945756,0.0076457,1.529053977,1.005056616,5.35914121,11.70935532,11.53216959,11.21443238
1395,SPT_1684,811.5758039,0.276781047,0.098619138,-2.806565269,0.005007277,0.007735255,772.1722585,715.6003108,711.4259956,889.9110045,917.7684963,862.5767575
1396,SPT_0517,39.33706414,0.889518435,0.317271544,-2.803650227,0.005052769,0.007794357,32.87466051,20.10113233,28.13549135,38.32152651,59.5828762,57.00669795
1397,SPT_1791,1979.440928,0.265657671,0.094753568,-2.803669315,0.00505247,0.007794357,1632.265121,1919.658137,1842.204791,2081.071787,2095.010808,2306.434927
1398,SPT_0542,904.5465011,0.282955511,0.100960908,-2.80262446,0.005068865,0.007813594,821.8665127,806.0554063,818.6088198,1092.163505,945.6379061,942.9468563
1399,SPT_1729,931.6857749,0.316909333,0.113087811,-2.802329714,0.005073499,0.007815147,908.2580624,846.2576709,730.1829898,920.7811231,1108.049294,1076.585509
1400,SPT_0643,1031.47586,0.259412784,0.092644786,-2.800079696,0.005108999,0.007864209,904.4354275,940.7329929,972.6841296,1124.098111,1095.556111,1151.348391
1401,SPT_0146,84.49875147,0.611127705,0.218632844,-2.795223682,0.005186382,0.007977625,57.33952414,68.34384991,75.02797694,107.5131716,91.29634256,107.4716437
1402,SPT_RS11205,22.90772645,1.124805167,0.402913547,-2.791678701,0.005243539,0.008059791,13.76148579,7.035396314,21.43656484,30.87011858,28.83042397,35.51236921
1403,SPT_0668,18.01771634,1.254473457,0.45065206,-2.783685175,0.005374517,0.008255228,13.76148579,10.05056616,5.35914121,36.19255281,24.98636744,17.75618461
1404,SPT_0362,372.1904871,0.350988625,0.126225508,-2.780647367,0.005425063,0.008326931,327.9820781,354.7849856,296.0925518,441.7620417,421.8852041,390.6360614
1405,SPT_1556,172.0871205,0.463121576,0.16674349,-2.777449208,0.00547874,0.008403335,151.3763437,145.7332094,135.3183155,199.0590405,173.9435579,227.0922558
1406,SPT_RS01190,25.82290115,1.00514919,0.362277773,-2.774526246,0.005528217,0.008473192,19.11317471,17.08596248,13.39785302,36.19255281,33.63549463,35.51236921
1407,SPT_RS09000,406.3992441,0.33364669,0.120336058,-2.772624394,0.005560626,0.008516808,351.6824147,351.7698157,375.1398847,488.599463,448.7935998,422.4102864
1408,SPT_1289,55.29404866,0.725860675,0.262759555,-2.762452066,0.005736898,0.008780551,42.04898437,45.22754773,36.17420317,70.25613193,58.62186207,79.43556272
1409,SPT_0239,936.2452345,0.2645553,0.095839363,-2.76040336,0.005773004,0.00882954,834.8634715,863.3436334,853.4432377,1009.133531,975.4293442,1081.258189
1410,SPT_0104,62.76513795,0.681924971,0.24707318,-2.760012117,0.005779922,0.008833852,46.6361463,56.28317051,40.19355907,73.44959247,75.92011645,84.10824288
1411,SPT_0525,1449.81187,0.251893635,0.091437057,-2.754830947,0.005872247,0.008968598,1224.007709,1405.06915,1342.464873,1573.311561,1558.764923,1595.253007
1412,SPT_0568,423.9486991,-1.391412455,0.505388261,2.753155469,0.005902386,0.009008245,259.1746491,883.4447657,760.9980518,155.4150797,190.2807982,294.3788501
1413,SPT_0138,803.4009718,0.286465333,0.104092858,-2.752017178,0.005922941,0.009033219,695.7195596,766.8581982,708.746425,838.8156358,850.497507,959.7685048
1414,SPT_0427,517.7625285,-0.308288036,0.112178408,2.748194068,0.005992453,0.009126315,554.2820667,543.7356294,623.0001656,475.8256208,456.4817128,453.2499755
1415,SPT_0563,564.1364264,0.308996806,0.112435681,-2.748209505,0.005992171,0.009126315,474.0067329,536.7002331,501.0797031,629.1117268,578.5305076,665.3896548
1416,SPT_1670,6928.813054,0.215023239,0.078342608,-2.744652555,0.006057499,0.009218864,6155.206785,6307.735324,6776.63406,7672.821196,7307.551462,7352.929499
1417,SPT_0836,92.86446487,0.578992135,0.211314261,-2.739957688,0.006144709,0.009344989,68.04290198,73.36913299,81.72690345,122.4159875,117.2437241,94.38813923
1418,SPT_2165,78.09655722,0.633578182,0.23159079,-2.735765887,0.006223529,0.009458183,58.86857812,53.26800066,71.00862103,113.9000927,86.4912719,85.04277891
1419,SPT_2163,266.1901123,0.372843312,0.136430842,-2.732837426,0.006279132,0.009535961,240.0614744,243.2237011,210.3462925,307.6366989,292.1482962,303.7242104
1420,SPT_2121,2882.763843,0.270129309,0.099447152,-2.716310169,0.006601404,0.010018328,2914.37688,2411.130823,2509.417872,3120.01095,2912.833835,3428.812701
1421,SPT_0235,16.19784756,1.233328067,0.454482082,-2.713700093,0.006653637,0.010090491,12.23243182,9.045509547,5.35914121,20.2252501,28.83042397,21.49432874
