,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC45MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC45MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC45MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC45MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC45MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC45MIN.C
1154,SPT_1500,3553.749565,0.298873577,0.173566652,-1.721952766,0.085078075,0.149587014,2997.16288,3657.43018,2884.709931,3647.040837,4149.100796,3987.052764
1155,SPT_2165,49.37354493,0.592627766,0.344777414,-1.718870613,0.085637934,0.150441012,26.36267016,40.7261016,49.52935886,59.80311628,58.00041053,61.81961216
1156,SPT_2175,14.75024281,0.892713772,0.521467847,-1.711924864,0.086910516,0.152544496,12.72680628,4.5251224,10.50622764,12.34032558,19.67871071,28.72426424
1157,SPT_1887,144.2071919,0.479933035,0.28053328,-1.710788236,0.087120212,0.152780389,80.90612566,121.0470242,157.5934145,141.4391163,171.9297884,192.3276823
1158,SPT_0541,225.3808757,-0.372107771,0.217692239,1.709329525,0.087389927,0.153121038,251.8089529,272.6386246,240.142346,184.1556279,226.823034,176.7166691
1159,SPT_1682,1114.442924,0.305222225,0.17881279,-1.70693732,0.087833703,0.153765819,935.4202619,1007.971015,1040.116536,1279.596837,1355.759596,1067.793301
1160,SPT_RS05195,57.32075323,-0.58232719,0.341350682,1.705949985,0.088017392,0.153954559,65.4521466,54.3014688,90.05337974,31.32544186,49.7146376,53.07744478
1161,SPT_1110,1842.284443,0.319905963,0.187760701,-1.70379617,0.088419174,0.15452412,1389.04,1651.669676,1864.104961,1778.905395,2205.051322,2164.935307
1162,SPT_1646,90.05336689,0.479696562,0.281677239,-1.703000792,0.08856792,0.154650869,58.17968587,80.3209226,85.55071075,96.82409302,117.0365427,102.4082464
1163,SPT_1077,3754.582519,0.287249041,0.168801266,-1.701699566,0.088811702,0.154943201,3528.961571,3384.791555,3210.402988,4375.120046,4430.817076,3597.401875
1164,SPT_1779,1151.112392,-0.334528212,0.196656314,1.701080456,0.08892788,0.155012602,1401.766806,1407.313066,1052.123653,1089.745674,864.8275498,1090.8976
1165,SPT_0563,664.02585,-0.358546135,0.211453485,1.695626513,0.089956633,0.156671253,822.6971205,849.5917306,571.8389613,653.088,516.8250867,570.114201
1166,SPT_1614,228.7319918,-0.376950783,0.222527381,1.693952363,0.090274335,0.157003497,225.4462827,283.9514306,270.1601392,191.7496744,175.0369532,226.0474707
1167,SPT_1621,227.2118941,0.49978003,0.295161771,-1.693241056,0.090409593,0.157003497,120.9046597,185.5300184,253.6503529,183.2063721,276.5376716,343.4422898
1168,SPT_1728,1587.732885,0.975923477,0.576238543,-1.693610205,0.090339378,0.157003497,318.1701571,556.5900552,1783.056919,1355.537302,1878.799012,3634.243866
1169,SPT_2141,109.976599,0.630924172,0.372757528,-1.692585997,0.090534298,0.157003497,45.45287959,64.4829942,144.0854076,93.97632558,117.0365427,194.8254444
1170,SPT_2163,233.0813987,0.409132897,0.241676014,-1.69289823,0.09047484,0.157003497,165.4484817,213.8120334,219.1298907,204.09,283.7877229,312.2202634
1171,SPT_2181,226.8234929,0.527413426,0.311917079,-1.690877033,0.090860291,0.15743427,88.1785864,227.3874006,235.639677,224.0243721,261.0018474,324.709074
1172,SPT_0032,575.4568246,0.35558522,0.210563631,-1.688730472,0.091271093,0.158011133,443.6201048,523.7829178,543.3220578,580.9445581,559.289673,801.7816365
1173,SPT_1317,175.955123,-0.403269431,0.238858003,1.688322881,0.091349265,0.158011645,231.8096859,187.7925796,183.1085388,177.5108372,145.0010263,130.5080701
1174,SPT_1459,5125.966557,0.281241699,0.167308571,-1.680976042,0.092767568,0.160328276,4872.548692,4959.53415,4023.885185,5380.381953,5638.468481,5880.980882
1175,SPT_1098,55.50413289,0.702042198,0.419769875,-1.672445402,0.094436526,0.163073796,20.90832461,36.2009792,66.03914514,46.51353488,49.7146376,113.6481759
1176,SPT_1336,2014.403489,-0.298045977,0.178421426,1.67046068,0.094828253,0.16361099,2449.91021,2312.337546,1913.634319,1971.604326,1777.298294,1661.636242
1177,SPT_0174,268.2289373,-0.339336122,0.203561946,1.66699193,0.09551601,0.16465759,321.8063875,270.3760634,309.1832704,246.8065116,225.7873124,235.4140786
1178,SPT_2174,13.20588461,0.851514863,0.511049115,-1.666209445,0.095671705,0.164785985,6.363403142,9.0502448,10.50622764,16.13734884,16.57154587,20.60653739
1179,SPT_1561,185.0453742,-0.435302776,0.261371155,1.665458363,0.095821344,0.164903738,149.085445,227.3874006,267.1583599,134.7943256,159.501129,172.3455854
1180,SPT_1450,1354.352452,0.322962974,0.194073197,-1.664129715,0.09608651,0.16521994,1095.414398,1285.134762,1218.722406,1255.865442,1816.655715,1454.321987
1181,SPT_1463,172.1981957,0.389135213,0.233929343,-1.663473288,0.096217734,0.165305488,163.6303665,157.2480034,123.0729523,211.6840465,177.1083964,200.4454091
1182,SPT_1011,1982.413567,-0.335452581,0.202117879,1.659687812,0.096977272,0.166469446,1838.11445,2428.859448,2386.414563,1626.075209,2123.229314,1491.788419
1183,SPT_0905,2131.079693,0.305208851,0.184029404,-1.658478718,0.09722088,0.166746547,1942.656073,2143.776737,1616.458166,2339.915581,2622.447133,2121.22447
1184,SPT_1423,451.3962503,0.548664858,0.331164033,-1.656776712,0.097564627,0.167194787,159.0850785,393.6856488,529.8140508,360.7172093,567.5754459,697.5000685
1185,SPT_RS05350,97.11356432,0.569099177,0.343899265,-1.654842669,0.097956416,0.16772453,37.27136126,90.502448,103.5613867,88.2807907,135.6795318,127.3858675
1186,SPT_RS05905,155.467068,0.380476245,0.230060651,-1.653808432,0.098166442,0.167942421,139.9948691,123.3095854,139.5827386,176.5615814,188.5013342,164.8522991
1187,SPT_0472,140.1326647,0.415792235,0.252010108,-1.649903007,0.098962776,0.169142903,123.6318325,128.9659884,105.0622764,131.9465581,162.6082938,188.5810391
1188,SPT_2014,1328.403022,0.289977307,0.175791698,-1.649550635,0.099034879,0.169142903,1159.048429,1328.123424,1091.146785,1405.84786,1382.688358,1603.563273
1189,SPT_0932,482.6062801,0.364088315,0.220798853,-1.648959271,0.099155979,0.169207302,530.8896336,407.261016,319.6894981,573.3505116,562.3968378,502.0501836
1190,SPT_1380,5321.696748,0.275386674,0.167253831,-1.646519385,0.099656872,0.169919155,4886.184555,5175.608745,4355.5818,6309.703395,5889.113112,5313.988883
1191,SPT_0352,91.66240027,0.463293328,0.282810161,-1.638177804,0.101384608,0.172719874,65.4521466,97.2901316,66.03914514,97.77334883,112.8936562,110.5259733
1192,SPT_1535,290.3871857,-0.325909814,0.199054564,1.637288833,0.101570133,0.172890772,329.0788482,328.071374,313.6859394,275.284186,262.037569,234.1651976
1193,SPT_0535,488.895437,0.370331334,0.226987281,-1.631506985,0.102783387,0.174669918,416.348377,472.8752908,384.2277536,400.5859535,592.4327647,666.9024827
1194,SPT_1611,1295.831559,-0.376669002,0.230874604,1.631487374,0.102787522,0.174669918,1874.476754,1493.290392,1040.116536,1324.21186,960.1139386,1082.779874
1195,SPT_0045,624.1601987,0.843418248,0.51713364,-1.630948331,0.102901222,0.174716803,179.9934032,263.5883798,768.4555071,663.5298139,768.5054395,1100.888649
1196,SPT_0059,3881.546744,-0.26485682,0.162586016,1.629025831,0.103307551,0.175113635,4099.849739,4611.099725,4017.881626,3383.147721,3401.309789,3775.991866
1197,SPT_1347,1271.964552,-0.348548142,0.213922062,1.629323031,0.103244653,0.175113635,1077.233246,1462.745816,1750.037346,954.002093,1223.187229,1164.581583
1198,SPT_2259,45.79353199,-0.565805043,0.347489125,1.628266909,0.103468303,0.175239722,49.08910995,49.7763464,67.5400348,44.61502325,33.14309173,30.59758582
1199,SPT_0741,150.9559097,-0.42534706,0.262516691,1.620266731,0.105174992,0.177981701,203.6289005,187.7925796,129.076511,147.1346512,132.5723669,105.530449
1200,SPT_0644,687.7494581,0.302609608,0.186876642,-1.619301399,0.10538243,0.178184125,703.610576,593.922315,543.3220578,769.8464651,802.6842528,713.1110817
1201,SPT_1042,341.1556618,0.356014898,0.22058106,-1.613986705,0.10653031,0.17997502,234.5368587,338.2528994,322.6912774,402.4844651,332.4666389,416.5018314
1202,SPT_0371,23.28804763,0.724640006,0.450380945,-1.608949079,0.107627477,0.181677329,24.54455498,16.969209,7.504448312,31.32544186,30.03592688,29.34870476
1203,SPT_1020,161.6326627,-0.399459414,0.248486125,1.607572314,0.10792888,0.182034661,199.0836126,190.0551408,163.5969732,148.083907,161.5725722,107.4037706
1204,SPT_1166,219.8640907,-0.341662908,0.212677449,1.606483948,0.108167619,0.182285797,240.9002618,243.225329,255.1512426,212.6333023,193.6799423,173.5944665
1205,SPT_0939,205.27616,0.359449258,0.22431093,-1.602459841,0.109053961,0.18362696,203.6289005,152.722881,180.1067595,252.5020465,221.6444259,221.0519465
1206,SPT_2237,1514.416488,0.271669762,0.169912837,-1.598877204,0.10984789,0.184810422,1399.948691,1323.598302,1385.321158,1477.042046,1811.477107,1689.111625
1207,SPT_0200,406.4640676,-0.3458742,0.216845211,1.595028075,0.110705958,0.186099742,529.0715184,483.0568162,355.71085,402.4844651,323.1451444,345.3156113
1208,SPT_0512,104.6969749,0.591330207,0.371296193,-1.592610479,0.111247601,0.186768032,32.7260733,85.9773256,127.5756213,118.6569767,98.39355357,164.8522991
1209,SPT_0620,4292.504977,-0.286256335,0.179760443,1.592432292,0.111287605,0.186768032,5332.531833,4848.668651,3993.867391,4246.970512,3746.205087,3586.786386
1210,SPT_0669,141.5403755,0.408490025,0.257070866,-1.589017191,0.112056512,0.187903027,124.5408901,115.3906212,123.0729523,128.1495349,156.3939641,201.6942902
1211,SPT_1128,1047.150784,-0.284525015,0.179408907,1.58590239,0.112761454,0.188928975,1149.957854,1139.199564,1166.191268,994.820093,1031.57873,801.1571959
1212,SPT_0931,123.2555542,0.413422309,0.260756382,-1.585473408,0.112858814,0.188936084,128.1771204,99.5526928,85.55071075,152.830186,146.0367479,127.3858675
1213,SPT_0552,953.1152693,0.265025212,0.167442741,-1.582781131,0.113471359,0.189804936,881.785864,875.6111844,834.4946522,1037.536605,1098.900635,990.3626756
1214,SPT_RS04815,35.54445859,-0.610429112,0.386071472,1.581129806,0.113848361,0.190278686,33.63513089,39.594821,58.53469683,20.88362791,33.14309173,27.47538318
1215,SPT_2022,1745.229699,-0.305879564,0.193542038,1.580429591,0.114008519,0.190389536,1715.391676,1833.805853,2252.835383,1629.872233,1740.012316,1299.460736
1216,SPT_0607,54.94001361,0.630055625,0.399023208,-1.578994934,0.114337219,0.190624665,20.90832461,38.4635404,67.5400348,51.25981395,55.9289673,95.53940061
1217,SPT_1944,1197.923111,0.325032867,0.205824504,-1.579174784,0.114295972,0.190624665,1116.322723,941.2254592,1121.164578,1596.648279,1383.72408,1028.453548
1218,SPT_RS02065,2917.670336,-0.367966852,0.233773887,1.574028891,0.11548077,0.192274723,2331.732723,3487.73809,4085.421661,1931.735581,2818.198519,2851.195446
1219,SPT_1859,746.812247,0.286315904,0.181917869,-1.573874549,0.115516455,0.192274723,724.5189006,669.7181152,618.3665409,906.5393023,816.1486339,745.5819891
1220,SPT_1964,515.0106876,-0.33463724,0.212725318,1.573095497,0.115696707,0.192416901,660.8848692,549.8023716,517.8069335,512.5981395,356.2882361,492.6835757
1221,SPT_1752,18.38601974,0.73979326,0.470512656,-1.572313199,0.115877933,0.192560464,9.999633509,11.312806,18.01067595,18.03586046,24.8573188,28.09982371
1222,SPT_1078,2587.603592,-0.301850503,0.192126308,1.57110448,0.116158382,0.192868541,2289.916074,3157.404155,3144.363843,2198.476465,2598.625536,2136.835483
1223,SPT_0749,37.71501693,-0.556364232,0.354872326,1.567787035,0.116930842,0.193992378,47.27099477,44.1199434,45.02668987,31.32544186,31.0716485,27.47538318
1224,SPT_1904,957.1836403,0.396524767,0.253056493,-1.566941685,0.117128323,0.194161248,540.8892671,788.5025782,1136.173474,1229.286279,885.5419822,1162.708261
1225,SPT_0293,35.56453711,0.603728533,0.385877352,-1.56456068,0.117685954,0.194926369,21.8173822,28.282015,33.01957257,35.12246512,38.32169981,56.82408794
1226,SPT_0206,678.8660552,-0.326172809,0.208682029,1.563013406,0.118049442,0.195205026,816.3337174,866.5609396,588.3487476,664.4790698,526.1465812,611.3272758
1227,SPT_1738,128.0462065,0.391172907,0.250331989,-1.562616542,0.118142815,0.195205026,130.9042932,99.5526928,99.05871771,150.9316744,136.7152534,151.1146075
1228,SPT_1960,4429.772632,0.28962656,0.185296166,-1.563046696,0.118041612,0.195205026,4385.293822,4278.503229,3264.435016,5402.214837,4856.49866,4391.690225
1229,SPT_RS05400,148.4934916,-0.374964337,0.240225764,1.560883104,0.118551334,0.195720633,176.3571728,190.0551408,138.0818489,134.7943256,124.286594,127.3858675
1230,SPT_0284,90.96480537,-0.419683559,0.269024465,1.56002005,0.118755143,0.195897712,93.63293195,109.7342182,111.065835,70.24493023,84.92917256,76.18174428
1231,SPT_0730,588.9654215,-0.332275151,0.214012909,1.552593965,0.120520168,0.198647784,714.5192671,742.1200736,517.8069335,600.8789302,440.181687,518.2856373
1232,SPT_1421,416.565771,0.424240916,0.273674836,-1.550164133,0.121102126,0.199444979,220.9009948,374.4538786,465.2757953,364.5142325,472.2890572,601.9606679
1233,SPT_1817,186.7623141,0.376398168,0.243659104,-1.54477367,0.122401018,0.201420653,184.5386911,177.6110542,121.5720626,188.901907,211.2872098,236.6629597
1234,SPT_0294,41.91501761,0.671346727,0.435833107,-1.5403757,0.123468801,0.203013126,12.72680628,26.0194538,55.53291751,37.97023256,48.67891598,70.56177953
1235,SPT_1394,766.9558227,-0.271482957,0.176313197,1.539776727,0.123614787,0.203088585,795.4253927,842.804047,882.5231214,692.9567442,752.9696153,635.0560158
1236,SPT_0964,1245.226921,-0.301377018,0.195957494,1.53797138,0.124055613,0.203647927,1166.32089,1384.687454,1584.939483,935.9662325,1175.544035,1223.903433
1237,SPT_0079,294.7299135,0.481330571,0.313347256,-1.536093141,0.124515538,0.204237694,124.5408901,333.727777,271.6610289,308.5081395,264.1090122,465.832633
1238,SPT_0838,173.4198897,0.375865562,0.245441818,-1.531383547,0.125674628,0.20580615,144.5401571,158.379284,147.0871869,248.7050232,165.7154587,176.0922286
1239,SPT_2102,4875.403225,-0.275581482,0.179950744,1.5314273,0.125663821,0.20580615,5947.054765,5475.398104,4622.74016,4422.582837,4899.998968,3884.644518
1240,SPT_1512,68667.03184,0.338192765,0.221311317,-1.528131363,0.126479926,0.206957879,69203.82728,60046.11169,51948.79299,95467.60646,81452.25509,53883.5975
1241,SPT_0884,1288.628461,-0.31443559,0.206264719,1.524427403,0.127401979,0.208298642,1699.937696,1407.313066,1187.203723,1289.089395,1215.937178,932.2897066
1242,SPT_0523,293.9385754,0.323247455,0.2124008,-1.521874939,0.12804042,0.209173922,292.7165445,255.6694156,231.137008,372.1082791,291.0377743,320.9624308
1243,SPT_0073,1230.684007,0.270928633,0.178579581,-1.517131081,0.129233592,0.210953306,1083.596649,1178.794385,1077.638778,1174.229442,1350.580988,1519.263802
1244,SPT_0688,14328.62075,0.833342452,0.551824134,-1.510159489,0.131002733,0.213669248,3498.053613,5701.654224,17995.66705,13684.47181,17076.97801,28014.8998
1245,SPT_1417,3964.303464,-0.310720583,0.206170534,1.507104708,0.13178382,0.214770579,5160.719948,3889.342703,4151.460806,4177.674837,3684.06179,2722.560697
1246,SPT_0074,1371.84165,0.265875571,0.177700882,-1.496197255,0.13460226,0.219085411,1191.774503,1202.551278,1337.292689,1377.370186,1405.474234,1716.587008
1247,SPT_1424,601.9471963,0.438407866,0.293048659,-1.496024132,0.134647367,0.219085411,302.716178,496.6321834,720.4270379,457.5413023,860.6846634,773.6818128
1248,SPT_RS10915,37.03342663,-0.555501255,0.371523451,1.495198363,0.134862681,0.219259919,43.6347644,45.251224,45.02668987,37.02097674,30.03592688,21.23097791
1249,SPT_0486,312.4336745,-0.330898722,0.2217838,1.491987794,0.135702345,0.220128332,290.8984293,384.635404,373.7215259,229.719907,276.5376716,319.0891092
1250,SPT_1067,1816.711448,0.31977153,0.214264078,-1.492417826,0.135589645,0.220128332,1938.110786,1536.279055,1353.802475,2455.724791,2019.657152,1596.694427
1251,SPT_1316,703.4074696,-0.30801954,0.206459634,1.491911688,0.135722298,0.220128332,787.2438744,855.2481336,696.4128033,716.6881395,675.290494,489.561373
1252,SPT_2164,186.789552,0.337708486,0.227216164,-1.486287243,0.13720316,0.222352405,155.4488482,173.0859318,165.0978629,218.3288372,177.1083964,231.6674355
1253,SPT_0350,68.99034387,0.477723069,0.321646851,-1.485240934,0.137480012,0.22262326,45.45287959,54.3014688,72.04270379,59.80311628,84.92917256,97.41272219
1254,SPT_0292,36.9989636,0.555841475,0.375354786,-1.480842914,0.138648438,0.224157515,23.63549738,37.3322598,27.01601392,37.02097674,44.53602951,52.45300426
1255,SPT_1370,497.9466174,0.299739638,0.202383092,-1.48105079,0.13859304,0.224157515,434.5295288,513.6013924,385.7286432,511.6488837,630.7544645,511.4167915
1256,SPT_1889,92.85663805,0.502610631,0.339564264,-1.480163503,0.138829618,0.224271731,44.54382199,65.6142748,118.5702833,94.92558139,97.35783196,136.1280349
1257,SPT_0335,1696.677363,-0.262664068,0.178140071,1.474480534,0.140352255,0.226551094,1969.018744,1969.559525,1620.960835,1685.878326,1551.510982,1383.135767
1258,SPT_0319,2445.731791,-0.251803183,0.170888627,1.47349293,0.140618169,0.226799892,2915.347697,2710.548318,2360.899439,2345.611116,2055.907409,2286.076769
1259,SPT_RS03300,118.9895569,0.374624003,0.254643997,-1.471167622,0.141245791,0.22727019,118.1774869,99.5526928,90.05337974,148.083907,135.6795318,122.3903433
1260,SPT_0966,1552.418447,0.285984002,0.194388383,-1.471199038,0.141237297,0.22727019,1694.483351,1356.405439,1133.171695,1755.174,1598.118454,1777.157739
1261,SPT_1405,338.4253463,0.316424068,0.215068389,-1.471271855,0.141217612,0.22727019,242.718377,348.4344248,310.6841601,340.7828372,410.1457602,377.7865187
1262,SPT_1737,95.70703394,0.40983191,0.27868233,-1.470606011,0.141397697,0.227334333,99.0872775,76.9270808,67.5400348,125.3017674,97.35783196,108.0282111
1263,SPT_1648,1585.529525,-0.255532262,0.17382759,1.470032821,0.141552865,0.227403613,1923.565864,1728.596757,1530.907456,1534.946651,1428.260109,1366.900313
1264,SPT_0243,1525.172565,0.249694856,0.170620254,-1.46345378,0.143343252,0.229915777,1316.315393,1426.544837,1431.848738,1635.567767,1504.903509,1835.855149
1265,SPT_1550,368.635412,-0.290471764,0.198429475,1.463853915,0.143233868,0.229915777,439.0748168,373.322598,406.7410985,373.0575349,308.6450417,310.9713824
1266,SPT_1001,1238.444255,-0.271777468,0.185809706,1.462665614,0.1435589,0.230079785,1607.213822,1239.883538,1223.225075,1206.50414,1088.543419,1065.295539
1267,SPT_RS00570,634.6523575,-0.280303628,0.19193058,1.460442767,0.144168426,0.230800544,768.153665,718.363181,604.8585339,643.5954418,527.1823028,545.7610205
1268,SPT_RS01445,32.95782989,0.567672279,0.388764349,-1.460196339,0.144236121,0.230800544,30.90795812,29.4132956,16.50978629,43.66576744,37.2859782,39.96419372
1269,SPT_RS11245,21.25647622,0.645794554,0.443611689,-1.455765414,0.14545748,0.232571495,15.45397906,11.312806,21.01245527,28.47767442,26.92876203,24.35318055
1270,SPT_0857,452.5820104,-0.301942436,0.207845239,1.452727217,0.146299507,0.233733622,538.1620943,563.3777388,400.7375398,440.4546977,362.5025658,410.2574261
1271,SPT_RS03615,246.2828065,-0.366439234,0.252604588,1.450643617,0.146879123,0.234475012,300.8980629,333.727777,201.1192147,235.4154419,166.7511803,239.7851623
1272,SPT_0834,184.6955015,0.48779734,0.336410168,-1.450007718,0.147056367,0.234573403,79.99706807,139.1475138,237.1405666,151.8809302,207.1443233,292.8626071
1273,SPT_0443,2909.919602,0.26385817,0.182481307,-1.445946295,0.148192266,0.236021579,2768.989424,2605.339222,2541.006198,3764.748558,3090.593304,2688.840909
1274,SPT_0738,152.3783711,-0.354866117,0.245424166,1.445929806,0.148196891,0.236021579,181.8115183,194.5802632,138.0818489,149.9824186,121.1794291,128.6347485
1275,SPT_0375,22.89547742,0.642647926,0.444736945,-1.445006836,0.148455966,0.236248748,11.81774869,14.7066478,25.51512426,31.32544186,22.78587556,31.22202634
1276,SPT_0559,640.5563935,-0.293969844,0.203651515,1.443494512,0.148881217,0.236554417,784.5167016,789.6338588,546.3238371,609.4222325,545.8252919,567.6164389
1277,SPT_RS04410,255.8171728,-0.309909735,0.214656401,1.44374793,0.148809894,0.236554417,314.5339267,302.0519202,234.1387873,239.2124651,225.7873124,219.1786249
1278,SPT_1794,2315.841479,-0.270844733,0.187889093,1.441513864,0.149439563,0.23725577,2942.619424,2595.157696,2072.728624,2291.503535,1988.585504,2004.454091
1279,SPT_0208,61.7410545,0.470397799,0.327304695,-1.437186225,0.150665086,0.238869568,61.81591624,55.4327494,34.52046223,83.53451163,74.57195639,60.5707311
1280,SPT_0737,180.433155,-0.352845818,0.245527432,1.437093258,0.150691497,0.238869568,242.718377,217.2058752,148.5880766,154.7286977,159.501129,159.8567749
1281,SPT_0044,599.0263177,0.793994842,0.55380491,-1.433708564,0.151655447,0.240022545,147.2673299,240.9627678,775.9599554,606.5744651,682.5405453,1140.852843
1282,SPT_1396,1161.425207,0.306568495,0.213786752,-1.433992014,0.151574542,0.240022545,1276.316859,991.0018056,834.4946522,1468.498744,1339.18805,1059.051134
1283,SPT_2090,1143.911703,-0.247776456,0.17301486,1.432110837,0.152112104,0.240557645,1288.134607,1190.107191,1253.242868,922.6766511,1110.293573,1099.015327
1284,SPT_1948,314.5529522,0.294572349,0.205997974,-1.429976923,0.152723642,0.241336659,244.5364922,313.3647262,288.1708152,320.8484651,343.8595767,376.5376377
1285,SPT_0943,1324.488745,0.260637803,0.182667919,-1.426839503,0.153626162,0.242573916,1375.404136,1157.300054,1073.136109,1593.800512,1427.224388,1320.067274
1286,SPT_1791,3739.286113,-0.233514263,0.163802221,1.425586669,0.153987687,0.242766912,4175.301519,4244.564811,3717.703694,3653.685628,3484.167518,3160.293506
1287,SPT_2211,550.2057905,0.334317571,0.23451029,-1.42559873,0.153984203,0.242766912,369.0773822,468.3501684,618.3665409,489.816,652.5046184,703.1200332
1288,SPT_2199,123.5770332,-0.380432998,0.26715605,1.424010418,0.154443456,0.243296407,156.3579058,154.9854422,109.5649453,127.2002791,89.07205903,104.281568
1289,SPT_RS06055,2075.532783,0.69991416,0.492027568,-1.422510051,0.154878236,0.243792041,609.0685864,1247.802502,2575.526661,2203.222744,3424.095664,2393.480539
1290,SPT_1119,3574.006051,-0.235098667,0.165934136,1.416819179,0.156535801,0.246210186,3903.493299,4244.564811,3459.550672,3221.774232,3449.988705,3164.66459
1291,SPT_0947,465.1142586,-0.293658678,0.207460824,1.415489785,0.156924941,0.246440175,560.8885341,526.045479,451.7677884,431.9113953,478.5033869,341.5689682
1292,SPT_RS09210,14.58480555,0.787631089,0.556281248,-1.415886464,0.156808749,0.246440175,0.909057592,10.1815254,18.01067595,17.08660465,20.71443233,20.60653739
1293,SPT_0938,236.060286,0.3226503,0.228072718,-1.414681701,0.157161842,0.246621328,196.3564398,234.1750842,195.1156561,279.0812093,299.3235472,212.3097791
1294,SPT_0162,71.99380069,0.471038053,0.333109217,-1.414064902,0.157342847,0.246714557,66.36120419,64.4829942,46.52757953,121.5047442,69.39334831,63.69293374
1295,SPT_0542,657.5611527,0.27255893,0.193017331,-1.412095633,0.157921804,0.247375608,518.1628273,580.3469478,685.9065757,645.4939535,743.6481207,771.8084912
1296,SPT_0797,5900.292902,0.215963512,0.152970115,-1.411801984,0.158008274,0.247375608,5572.523037,5285.342963,5500.760612,6206.234511,6609.975357,6226.920934
1297,SPT_1138,757.7267505,-0.28057488,0.199098942,1.409223362,0.158769132,0.248183797,821.7880629,940.0941786,735.4359345,721.4344186,764.362553,563.2453552
1298,SPT_1730,30.2341539,0.576118085,0.408791054,-1.409321655,0.158740078,0.248183797,15.45397906,21.4943314,34.52046223,32.27469767,38.32169981,39.33975319
1299,SPT_1116,6524.012153,-0.238520417,0.169436242,1.40772962,0.159211148,0.248683155,7595.176179,7361.242864,6257.209002,6366.658744,6154.257846,5409.528284
1300,SPT_RS03760,590.1496369,-0.29429107,0.210581275,1.397517748,0.162257934,0.25324719,754.5178011,657.2740286,541.8211681,627.458093,503.3607057,456.4660251
1301,SPT_0336,1940.378436,-0.239659649,0.172173126,1.391968971,0.163931794,0.255581037,2292.643246,2110.9696,1907.630761,1959.264,1678.90474,1692.858268
1302,SPT_0565,3550.763019,0.688915646,0.495292229,-1.39092763,0.164247373,0.255581037,1530.852984,1810.04896,4276.034648,3021.481256,3937.813586,6728.346677
1303,SPT_1481,511.8293379,-0.329229682,0.236703386,1.390895531,0.164257108,0.255581037,713.6102095,524.9141984,475.782023,570.5027442,430.8601925,355.3066598
1304,SPT_1814,4208.897505,-0.301074581,0.216437531,1.391046093,0.16421145,0.255581037,5880.693561,3865.58581,4231.007958,4525.102465,3706.847666,3044.147568
1305,SPT_1355,2410.312654,-0.262005219,0.188694603,1.388514642,0.164980389,0.256509739,3144.43021,2469.58555,2284.354066,2382.632093,2228.872919,1952.001087
1306,SPT_1260,3129.940344,-0.223342863,0.161072791,1.386595844,0.165565036,0.257024835,3424.419948,3292.026546,3411.522202,2945.540791,2624.518576,3081.614
1307,SPT_1462,318.2326946,0.291693908,0.21036455,-1.38661152,0.165560254,0.257024835,301.8071204,293.0016754,259.6539116,410.0785116,340.7524119,304.1025366
1308,SPT_RS06880,28.95960297,-0.580529115,0.419011095,1.385474327,0.165907477,0.257359535,22.72643979,31.6758568,52.53113818,24.68065116,22.78587556,19.35765633
1309,SPT_0764,628.9598239,0.27366901,0.197702114,-1.384249288,0.166282136,0.257724235,663.6120419,548.671091,490.7909196,647.3924651,648.361732,774.9306938
1310,SPT_0887,2078.723488,-0.271366351,0.196091613,1.383875359,0.166396623,0.257724235,2713.536911,2348.538526,1771.049802,1986.792419,1877.763291,1774.659977
1311,SPT_1593,173.8415248,-0.316997938,0.229169902,1.383244198,0.166590002,0.257826936,224.5372252,181.004896,174.1032008,162.3227442,151.215356,149.8657264
1312,SPT_RS02720,14.07892436,0.694887053,0.502951401,-1.381618683,0.167088814,0.25820503,9.999633509,6.7876836,13.50800696,18.03586046,15.53582425,20.60653739
1313,SPT_0649,70.18949424,-0.438913406,0.31766486,1.381686993,0.16706783,0.25820503,94.54198954,85.9773256,63.03736582,76.88972093,53.85752406,46.83303951
1314,SPT_1577,882.1335951,-0.244481656,0.177116662,1.380342499,0.167481216,0.258614449,966.32822,1061.141203,846.5017695,807.8166977,783.0055421,828.0081386
1315,SPT_RS00910,28.04857155,0.589627673,0.427317211,-1.379836003,0.167637145,0.258658377,18.18115183,20.3630508,27.01601392,32.27469767,21.75015395,48.70636109
1316,SPT_2088,703.8832313,0.331968798,0.240927844,-1.377876433,0.168241442,0.259393531,626.3406807,523.7829178,709.9208103,992.9215814,838.9345094,531.3988883
1317,SPT_0485,269.1273915,0.354148329,0.257123998,-1.37734452,0.168405757,0.25944972,197.2654974,209.286911,298.6770428,250.6035349,399.788544,259.1428186
1318,SPT_0767,935.252816,0.260003733,0.189110118,-1.374880079,0.169168626,0.260427271,954.5104713,823.5722768,768.4555071,879.9601395,1140.3295,1044.689001
