,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC20MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC20MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC20MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC20MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC20MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.VNC20MIN.C
321,SPT_0089,3731.188812,-0.296057261,0.083731749,3.535782583,0.000406569,0.002720983,4372.706505,4092.321923,3900.850446,3487.323706,3231.714384,3302.215909
322,SPT_0609,1717.509596,-0.349098494,0.098714026,3.536462935,0.000405523,0.002720983,1791.344311,1950.441402,2058.833656,1512.160927,1379.250893,1613.026387
323,SPT_0414,149.8602324,0.597893859,0.169746023,-3.522284929,0.000427844,0.002854501,143.350019,104.421337,94.50991579,185.5125261,196.6004035,174.7671929
324,SPT_1796,3572.778291,-0.333201801,0.094702072,3.518421444,0.000434122,0.002887449,3716.481973,3963.038363,4319.659092,3082.00222,2957.38824,3398.099856
325,SPT_0582,2251.240848,-0.401553998,0.114210757,3.515903495,0.00043826,0.002906003,2360.496979,2354.452528,3028.023576,1777.178822,1968.290086,2019.003096
326,SPT_1279,3435.273988,-0.310764099,0.088411623,3.514968836,0.000439806,0.002907304,3802.491985,3813.865024,3830.431293,2901.16648,2913.19125,3350.497896
327,SPT_0306,721.5334479,0.392767018,0.111773646,-3.513950131,0.000441496,0.002909551,621.1834155,692.4129134,539.2624607,836.3652964,794.0217845,845.954817
328,SPT_1376,881.049834,0.366452459,0.104571366,-3.504328902,0.00045776,0.003007536,695.513055,781.9169166,820.9390724,1001.611748,934.9949421,1051.323269
329,SPT_1698,505.4660566,-0.430972753,0.123036147,3.502814129,0.000460371,0.003015497,592.5134117,621.5555776,539.2624607,483.2679252,416.061319,380.1356452
330,SPT_0579,11323.39594,0.366071832,0.104624381,-3.498915153,0.000467155,0.003050665,10129.00616,10905.81416,8452.151488,13176.06614,13253.76286,12023.57485
331,SPT_1489,549.5440903,0.50494584,0.144408161,-3.496657241,0.000471127,0.003067306,464.0293207,473.6253501,396.5710192,680.4724173,765.065136,517.5012988
332,SPT_1347,3108.763026,0.312932113,0.089869407,-3.482076082,0.000497542,0.003219831,2933.897055,2709.982318,2638.8651,3454.586201,3685.114539,3230.132943
333,SPT_1406,343.56921,0.475024977,0.136395055,-3.482714082,0.000496358,0.003219831,290.9474459,314.5071223,240.9076285,384.275947,377.1984485,453.5786679
334,SPT_1374,786.311606,0.562693566,0.161875392,-3.476090835,0.00050878,0.003282697,673.2141632,742.1373596,429.9274601,905.7376276,848.8870134,1117.966012
335,SPT_RS02835,2460.686479,0.361196751,0.103943766,-3.474924613,0.000510997,0.003285806,2240.507704,2323.374749,1853.135604,2613.544118,2840.037611,2893.519089
336,SPT_1047,37490.23741,-0.287017193,0.082613052,3.474235434,0.000512311,0.003285806,38900.94774,41214.10724,43809.97881,32569.91977,35617.43976,32829.03114
337,SPT_1562,12754.84818,-0.294343359,0.084994039,3.463105925,0.000533978,0.003414608,13629.93217,13409.44003,15230.92153,10974.07923,11312.14337,11972.57276
338,SPT_1776,145.6768841,0.562653884,0.162856825,-3.454899018,0.000550499,0.003509838,113.6181632,124.3111155,103.7755938,156.6723435,179.836028,195.8480605
339,SPT_0932,576.1534101,0.370070422,0.10732818,-3.448026627,0.000564698,0.003589749,516.0600683,515.8911294,463.2839009,616.5563369,657.6207294,687.5082958
340,SPT_1000,1576.991908,-0.360746814,0.104803775,3.442116592,0.000577181,0.003658312,1747.808379,1837.318287,1760.478823,1487.218067,1189.508643,1439.61925
341,SPT_0978,987.8475039,-0.386748136,0.112404317,3.440687564,0.000580238,0.003666901,1078.841624,1091.451594,1210.097549,897.1635193,914.4204812,735.1102549
342,SPT_1657,212.1245114,0.589718183,0.171551733,-3.437553057,0.000586996,0.00369876,149.7211309,172.7924506,168.6353399,222.1473527,225.557052,333.8937421
343,SPT_1044,14071.61522,-0.277800124,0.080868455,3.435209997,0.000592095,0.003720013,15263.06054,14554.3454,16557.76662,12518.97766,12468.12326,13067.41782
344,SPT_0261,23329.8013,-0.31092813,0.090958453,3.418353339,0.000630013,0.003946736,24602.04881,24884.5991,28267.7305,19198.20806,21509.45577,21516.76557
345,SPT_0559,914.619642,-0.32304096,0.094536648,3.41709767,0.000632926,0.003953492,992.8316129,1008.163147,1061.846701,805.966185,768.8752213,850.0349849
346,SPT_0248,7997.962259,0.292817509,0.085856945,-3.410527931,0.000648372,0.004026636,7230.150216,7697.344273,6563.806308,8977.091444,8941.508272,8577.87304
347,SPT_1709,1181.85026,0.391852575,0.114891121,-3.410642793,0.000648099,0.004026636,1084.150884,985.7871461,969.1899207,1157.504627,1500.411606,1394.057375
348,SPT_0262,35281.18729,-0.294426067,0.086465315,3.405134948,0.000661314,0.004090142,36049.87514,38409.64847,42470.16177,31937.77414,32372.77109,30446.8931
349,SPT_0551,1270.664679,0.608193589,0.178663778,-3.404123633,0.000663767,0.004090142,1050.17162,1162.30893,680.1007666,1993.869924,1590.32962,1147.207216
350,SPT_2222,3604.220197,0.41242221,0.121161399,-3.403907618,0.000664292,0.004090142,3309.79266,3202.254336,2666.662134,4173.252374,4735.174059,3538.185621
351,SPT_1284,2884.952299,-0.294990797,0.08678031,3.399282592,0.000675629,0.004148091,2997.608174,3137.612556,3432.007138,2510.654818,2676.965959,2554.865151
352,SPT_0027,808.5612457,-0.322876734,0.095298284,3.388064515,0.000703877,0.004309247,882.3990057,871.4209198,954.3648359,725.6813523,691.9114975,725.5898631
353,SPT_0627,654.5966194,-0.332138822,0.098205904,3.382065714,0.000719429,0.004391984,709.3171309,721.00447,769.0512755,586.9366899,576.8469202,564.42323
354,SPT_2045,4934.176826,0.441766393,0.13083914,-3.376408573,0.000734388,0.004470637,4447.036144,4789.707281,3146.624255,5929.385657,5711.317922,5580.989697
355,SPT_0085,1651.807519,-0.296254857,0.087899833,3.370368831,0.000750676,0.004556923,1900.715066,1749.057395,1827.191705,1554.252005,1469.930924,1409.698019
356,SPT_0489,1978.937982,-0.340765964,0.101143083,3.369147498,0.000754011,0.004561127,2007.962118,2148.096076,2512.851879,1728.072565,1697.01201,1779.633244
357,SPT_1302,36966.00007,-0.272748205,0.080979508,3.368113873,0.000756843,0.004561127,40093.40753,39699.99785,41827.12371,35963.70775,31728.86666,32482.8969
358,SPT_1449,12507.99718,0.28134171,0.083538841,-3.367795231,0.000757719,0.004561127,11861.94861,11623.0893,10284.9026,13852.64124,13935.00612,13490.39522
359,SPT_0733,254.0399133,-0.555617542,0.165350199,3.360247193,0.000778728,0.00466155,338.7307856,326.9382338,257.5858489,230.7214611,217.9368814,152.3262693
360,SPT_2256,6243.925797,0.397944291,0.118427062,-3.360247953,0.000778725,0.00466155,5690.464827,5970.662878,4347.456126,7308.258173,7540.920902,6605.791875
361,SPT_0669,194.9838814,0.489139228,0.14581097,-3.354611995,0.000794764,0.004744365,149.7211309,155.3888944,174.1947467,210.4553868,246.8935299,233.2495999
362,SPT_0257,24669.17364,-0.372739635,0.111190163,3.352271674,0.000801513,0.004758295,25057.58332,26259.48004,32685.60578,19609.76526,22602.95026,21799.65721
363,SPT_1242,13660.35169,-0.267320179,0.079726526,3.352964093,0.000799511,0.004758295,14373.22857,15732.81478,14754.66568,12660.84018,12738.63932,11701.92162
364,SPT_1115,16505.56774,-0.239683747,0.071536693,3.350500809,0.000806656,0.004775668,17904.9483,17622.34374,18175.554,15711.66382,14950.01285,14668.88373
365,SPT_1987,696.0913748,-0.347442289,0.103757155,3.34861039,0.000812179,0.004795195,781.5230664,747.1098043,822.792208,580.7009747,587.5151592,656.9070363
366,SPT_RS05420,190.1108973,0.526399064,0.15728005,-3.346890241,0.000817236,0.004804926,156.0922429,176.521784,120.4538142,208.896458,246.1315129,232.5695719
367,SPT_2214,804.6679702,0.493934272,0.147595777,-3.346533917,0.000818287,0.004804926,679.5852751,727.2200258,555.9406811,941.5929898,763.5411018,1160.127747
368,SPT_0499,2706.3811,0.460213754,0.137676142,-3.342726967,0.000829595,0.004858089,2035.570269,2696.308096,1995.827045,2975.995062,3775.032553,2759.553575
369,SPT_RS11195,385.0529743,0.464520119,0.139503611,-3.329807123,0.000869062,0.005075414,289.8855939,280.9431211,389.1584768,457.5456002,409.9651824,482.8198714
370,SPT_0272,27092.51304,-0.343511837,0.103252103,3.326923394,0.000878105,0.005114369,28114.6552,27844.44677,35370.79927,23611.53547,24100.3138,23513.32774
371,SPT_0556,887.8678599,0.336222625,0.101148172,-3.324060326,0.00088717,0.005153238,719.9356508,788.1324724,837.6172929,1023.436751,938.0430103,1020.041982
372,SPT_0865,3583.341651,0.275203613,0.082863654,-3.321161943,0.000896435,0.005193058,3125.030414,3186.093891,3393.09129,3900.439835,3756.744144,4138.650334
373,SPT_0219,2096.880946,-0.307884043,0.092909627,3.313801293,0.000920369,0.005317413,2284.043636,2230.141412,2470.22976,1912.026162,1969.81412,1715.030586
374,SPT_0744,131.0851747,0.607114118,0.183734726,-3.304297078,0.000952149,0.005486312,123.1748311,94.47644779,77.83169535,138.7446624,164.5956866,187.6877247
375,SPT_0048,219.8953632,0.466193551,0.141329717,-3.298623668,0.000971601,0.005583465,167.7726148,197.6546737,179.7541536,236.1777119,272.8021102,265.2109153
376,SPT_2190,6855.644611,0.270142435,0.081929477,-3.297255692,0.000976346,0.005595811,6668.430512,6034.061547,5889.264949,7562.363566,7326.032089,7653.715004
377,SPT_1258,3804.405141,-0.300352583,0.091204615,3.293173096,0.000990635,0.005662646,3969.202747,4033.895699,4638.398416,3315.841539,3319.346347,3549.746097
378,SPT_1257,885.3301272,-0.372231819,0.113288648,3.285693891,0.001017315,0.005799772,979.027537,962.1680341,1074.81865,791.1563615,839.7428086,665.0673722
379,SPT_1072,4444.990212,-0.309505032,0.094257626,3.283607317,0.001024876,0.005820067,4562.778011,4773.546836,5479.72198,3840.421077,3861.902499,4151.570866
380,SPT_2215,428.6404786,-0.364606112,0.111051296,3.283222494,0.001026276,0.005820067,510.7508083,487.2995728,455.8713585,359.3330864,382.532568,376.0554773
381,SPT_1477,26619.06234,-0.288961459,0.088075853,3.280824978,0.00103504,0.005854357,28917.41531,30895.04154,28258.46482,23758.07478,25867.43138,22017.94619
382,SPT_2042,6306.253187,0.360858968,0.110024492,-3.279805817,0.001038786,0.005860165,6124.762292,5702.150869,4614.307653,7447.7823,7253.640467,6694.875541
383,SPT_1758,878.1532454,-0.302814247,0.09239748,3.277299837,0.00104805,0.005896992,991.7697609,979.5715903,946.9522935,786.4795751,752.8728629,811.2733896
384,SPT_0318,108502.6733,-0.309356965,0.094420592,3.276371796,0.0010515,0.005900998,110537.7306,114928.1125,136053.5098,94791.44461,96747.21095,97958.03166
385,SPT_0064,2300.32361,-0.29796986,0.091025254,3.273485619,0.001062298,0.005930705,2784.175924,2492.437866,2353.482217,2089.744044,2046.777844,2035.323768
386,SPT_0698,3181.164148,-0.283017937,0.086446475,3.273909517,0.001060706,0.005930705,3380.936744,3314.13434,3813.753072,2825.558434,2903.285028,2849.317269
387,SPT_1244,6493.480115,-0.479604888,0.146649662,3.270412497,0.001073908,0.005964616,8126.353298,8919.322538,5944.859017,6128.928542,5530.719877,4310.697415
388,SPT_2044,1565.990654,0.430114032,0.131512614,-3.270515424,0.001073517,0.005964616,1569.417245,1352.504937,1022.930853,1784.973466,1890.564345,1775.553076
389,SPT_0941,6348.967473,-0.355864228,0.109288896,3.256179179,0.001129225,0.00623969,6451.812706,6613.351346,8439.179539,5433.646301,5447.660017,5708.154931
390,SPT_1237,3826.051672,0.294145237,0.090330483,-3.256323071,0.001128652,0.00623969,3231.215613,3250.735671,3798.927988,4184.94434,4212.43035,4278.056072
391,SPT_0552,2151.921913,0.293752301,0.090251516,-3.254818477,0.001134649,0.006253626,1996.281746,1862.18051,1919.848485,2548.848573,2372.921149,2211.451017
392,SPT_0730,799.1718005,-0.315821135,0.097114854,3.252037381,0.00114581,0.006299029,862.2238178,851.5311413,958.0711071,693.723312,714.7720095,714.7094153
393,SPT_0206,925.5564943,-0.312297898,0.096286683,3.243417332,0.001181051,0.006443454,999.2027248,1011.89248,1078.524921,804.4072562,784.1155627,875.1960204
394,SPT_0222,2186.195004,0.356227479,0.109788378,-3.244673836,0.001175852,0.006443454,1943.189146,1790.080063,1981.00196,2205.884239,2840.037611,2356.977006
395,SPT_2223,11519.09617,0.311736364,0.096095307,-3.244033175,0.0011785,0.006443454,11109.09554,10652.21949,8932.11361,13006.92237,12579.37775,12834.84824
396,SPT_1653,1614.594528,-0.311132803,0.096072582,3.238518197,0.001201524,0.006538594,1755.241343,1686.901838,1943.939248,1500.468961,1466.120838,1334.89494
397,SPT_1479,5175.310037,-0.401433752,0.123998083,3.237419023,0.001206162,0.006543602,5307.136258,6614.594457,5889.264949,4085.952362,5255.631716,3899.280483
398,SPT_1679,715.123054,-0.349957043,0.108116132,3.236862401,0.001208517,0.006543602,727.3686148,821.6964736,870.9737337,607.2027641,600.4694493,663.0272882
399,SPT_0945,2676.942068,-0.376244412,0.116397258,3.232416452,0.00122748,0.006629624,2605.784789,2964.820105,3565.432901,2230.8271,2223.565804,2471.221708
400,SPT_RS04140,158.5852027,-0.483788063,0.150437679,3.215870295,0.001300496,0.007006422,190.0715066,171.5493394,201.9917808,133.2884116,122.6847479,131.9254297
401,SPT_0734,158.8579729,-0.576903021,0.179465594,3.214560567,0.001306444,0.007020912,233.6074383,213.8151187,135.2788991,132.5089472,125.7328162,112.204618
402,SPT_0505,697.2132422,-0.411669079,0.128282137,3.209091204,0.001331552,0.007138049,791.0797343,672.523135,948.8054291,578.3625815,560.0825448,632.4260288
403,SPT_1377,455.7476015,0.416971474,0.130090119,-3.205250922,0.001349448,0.00721603,390.7615332,435.0889043,328.0050019,516.0054299,483.880838,580.7439017
404,SPT_0823,405.6685783,0.404423209,0.126269937,-3.202846363,0.001360766,0.007258539,348.2874535,364.2315685,322.445595,414.6750584,464.8304113,519.5413828
405,SPT_0138,1043.733674,-0.311135365,0.097305931,3.197496399,0.001386261,0.00737628,1107.511628,1123.772484,1252.719668,894.0456617,903.7522423,980.6003586
406,SPT_0740,226.2328006,-0.435300499,0.136197141,3.196105986,0.001392959,0.007393663,275.019666,258.5671203,253.8795777,208.1169936,183.6461133,178.1673328
407,SPT_0813,535.2416432,-0.45116023,0.141284439,3.193276152,0.001406684,0.007448165,644.5441594,728.4631369,500.346613,501.9750707,401.5829947,434.5378843
408,SPT_0743,78.2668333,0.654919942,0.205287158,-3.190262605,0.001421436,0.007507828,63.71111954,62.15555776,42.62211888,85.74108351,92.96608226,122.4050378
409,SPT_1295,3400.063917,0.336288745,0.105569084,-3.185485098,0.001445115,0.007614239,2875.495195,2683.876984,3409.769511,3713.36838,3636.345447,4081.527983
410,SPT_1349,10285.98863,-0.235085781,0.07384693,3.183419836,0.001455464,0.007650061,10789.47809,11158.16573,11474.61566,9787.734415,9262.317458,9243.62044
411,SPT_0992,501.530978,0.357002227,0.112222527,-3.181199337,0.001466667,0.007690187,451.2870968,450.0062382,405.8366972,575.2447239,600.4694493,526.3416626
412,SPT_2109,9472.820631,-0.30996285,0.097604373,3.175706594,0.00149472,0.007818259,9630.997571,10002.07235,11949.01837,8313.767243,8262.551065,8678.517182
413,SPT_0712,3326.16071,0.264670703,0.083417846,-3.172830685,0.001509605,0.007876996,3076.185222,3063.025886,2898.304084,3830.28804,3664.540079,3424.620947
414,SPT_2116,4722.228407,0.374606377,0.118185757,-3.169640638,0.001526276,0.007944745,3855.584584,3713.173021,4668.048586,4704.847092,5314.30703,6077.410128
415,SPT_1228,10169.21527,-0.245565581,0.077720976,3.159579238,0.001579971,0.008204429,10762.93179,10638.54527,11761.85168,9168.060221,9506.924937,9176.977697
416,SPT_0118,700.6712832,-0.325635492,0.10316436,3.156472762,0.001596898,0.008272392,773.0282504,820.4533624,754.2261907,636.8224112,570.7507837,648.7467005
417,SPT_0741,214.5219766,-0.448390447,0.142102628,3.155398703,0.001602789,0.008282999,249.5352182,274.7275653,226.0825436,190.1893125,162.3096354,184.2875847
418,SPT_1734,859.7445254,0.405857304,0.128723073,-3.152949167,0.001616299,0.008332836,694.451203,645.1746895,858.0017845,954.8438846,1117.879038,888.1165522
419,SPT_1243,6934.99549,-0.301700937,0.095854375,3.147492623,0.001646773,0.008469678,7080.429085,8528.985636,7442.192584,6264.555347,6487.051297,5806.758989
420,SPT_0911,2933.391789,-0.269400383,0.085838724,3.138448123,0.00169845,0.008714666,3106.97893,3205.983669,3331.937815,2802.174502,2680.014027,2473.261792
421,SPT_0247,905.8996162,-0.287690571,0.091764968,3.135080606,0.001718069,0.008794391,986.4605009,1024.323592,985.8681412,827.0117237,778.0194261,833.7143132
422,SPT_1742,707.8169217,0.368049767,0.117844866,-3.123171846,0.001789133,0.009136447,581.8948918,703.6009138,550.3812743,844.9394048,821.454399,744.6306468
423,SPT_0991,548.788452,0.367272021,0.117807599,-3.117557972,0.001823561,0.009290245,507.5652523,509.6755736,403.9835616,655.5295567,601.2314664,614.7453011
424,SPT_1512,86827.00341,0.355153691,0.114073816,-3.113367312,0.001849657,0.009400967,76003.11821,86637.38885,64220.41435,105922.1962,98300.96375,89877.93911
425,SPT_RS08665,153.027291,0.556565124,0.179433696,-3.1017871,0.001923562,0.009730697,117.8655712,155.3888944,81.53796656,181.6152042,192.0283011,189.7278086
426,SPT_1786,329.4018914,-0.504124274,0.162499392,3.102314841,0.001920136,0.009730697,338.7307856,324.4520115,520.7311046,244.7518202,262.1338713,285.6117549
427,SPT_2055,882.7441416,-0.308833989,0.099757095,3.095859882,0.001962431,0.009904071,1050.17162,921.145366,969.1899207,830.1295813,769.6372384,756.1911226
428,SPT_RS05205,167.2699079,-0.477782948,0.154845914,3.085537982,0.002031843,0.010230423,167.7726148,201.3840071,226.0825436,131.7294828,137.9250893,138.7257095
429,SPT_RS05000,110.1526942,0.53501034,0.17355475,-3.082660315,0.002051592,0.010299368,87.07186337,87.01778086,87.09737337,133.2884116,118.8746626,147.5660734
430,SPT_2112,543.7964584,-0.354054352,0.114872427,3.082152632,0.002055094,0.010299368,573.4000759,580.5329095,691.2195802,446.6330987,473.212599,497.7804872
431,SPT_0507,917.0728284,-0.355536749,0.115452532,3.079505871,0.002073443,0.010367214,939.7390132,965.8973676,1206.391278,772.449216,772.6853066,845.274789
432,SPT_0930,69.15195175,0.700723528,0.227800262,-3.076043553,0.002097672,0.010464082,62.64926755,48.48133505,27.79703406,104.448229,64.77145075,106.7643941
433,SPT_1425,720.6247895,-0.322059482,0.104733681,3.075032591,0.002104796,0.010475368,729.4923188,806.7791397,880.2394117,643.8375907,624.8539955,638.5462807
434,SPT_RS05195,132.0932926,-0.521381735,0.169658669,3.073121689,0.002118321,0.010518391,176.2674307,130.5266713,170.4884755,95.87412065,105.1583553,114.244702
435,SPT_1185,837.0517144,-0.317289329,0.103288485,3.071875153,0.002127187,0.010538132,886.6464136,873.9071421,1041.462209,756.8599281,726.9642826,736.4703109
436,SPT_1157,1019.936745,0.317572573,0.103424224,-3.070582112,0.002136419,0.010559596,810.1930702,957.1955895,945.0991579,1149.709983,1185.698557,1071.724109
437,SPT_0553,193.5325458,0.451015847,0.146983138,-3.068486985,0.002151457,0.010576336,163.5252068,164.0906725,153.8102551,201.1018141,233.1772227,245.4901036
438,SPT_1283,1611.072918,-0.27236566,0.088750983,3.06887485,0.002148666,0.010576336,1851.869875,1761.488507,1686.353399,1516.058249,1377.726858,1472.940622
439,SPT_1759,892.952829,-0.300192001,0.097844223,3.068060544,0.00215453,0.010576336,931.2441973,1008.163147,1030.343396,765.4340364,777.2574091,845.274789
440,SPT_2193,312.7084019,0.429756799,0.14012722,-3.066904478,0.00216288,0.010593195,255.9063302,267.2688984,264.9983913,365.5688015,306.3308612,416.1771286
441,SPT_0361,43.62632633,0.682339686,0.222572755,-3.065692779,0.002171663,0.010612096,29.73185579,29.83466772,31.50330526,54.56250769,61.72338248,54.40223903
442,SPT_1224,7493.463499,-0.296564588,0.096874906,3.061314838,0.002203672,0.01074415,8153.961449,7459.910042,9260.118612,6585.694678,7007.508955,6493.587257
443,SPT_1200,2398.967729,0.279706277,0.091550377,-3.055217079,0.002248977,0.010915642,2298.909563,2072.266296,2105.162046,2442.061951,2709.732693,2765.673827
444,SPT_RS05985,47.08299805,-0.67871903,0.222148434,3.055250121,0.002248729,0.010915642,58.40185958,52.21066852,74.12542415,26.50178945,36.57681925,34.68142738
445,SPT_0523,406.731893,0.358861081,0.1175835,-3.051968005,0.002273463,0.010985008,380.1430133,334.3969007,344.6832223,484.0473896,431.3016603,465.8191717
446,SPT_1348,3779.397199,0.267630562,0.087678048,-3.052423814,0.002270013,0.010985008,3660.203818,3404.881454,3187.393238,4082.05504,4354.165525,3987.684121
447,SPT_1061,6844.67311,-0.400163772,0.131370715,3.046065256,0.002318575,0.011177918,7036.893153,8169.726512,8366.907251,6293.39553,6652.409001,4548.707211
448,SPT_1976,553.4892951,0.430296585,0.141296354,-3.045348118,0.002324111,0.011179598,393.9470892,524.5929075,476.2558501,671.898309,533.4119474,720.8296672
449,SPT_0889,3135.283809,-0.254455212,0.083594453,3.043924607,0.002335137,0.011207615,3352.26674,3245.763226,3661.795953,2922.991483,2783.648348,2845.237101
450,SPT_0270,17109.23208,-0.270926901,0.089073501,3.041610559,0.002353161,0.011269028,19099.53179,17024.40727,20163.9685,14724.08243,15772.22927,15871.17321
451,SPT_0631,17905.23709,0.250017848,0.082362907,-3.035563676,0.002400865,0.011471983,15505.16279,16080.8859,17367.58688,19145.98395,20563.03057,18768.77247
452,SPT_1424,1388.641972,0.350568844,0.11579764,-3.027426499,0.002466457,0.011759324,1313.510915,1266.730267,1048.874752,1756.912748,1497.363538,1448.459614
453,SPT_1063,1804.84661,-0.304776883,0.100778651,3.02422072,0.002492745,0.011858423,1994.158042,1824.887176,2192.259419,1602.578797,1498.125555,1717.070669
454,SPT_0422,2955.649546,0.349048606,0.115748128,-3.015587488,0.002564819,0.012174418,2571.805526,2248.78808,2924.247983,3055.500431,3204.28177,3729.273486
455,SPT_0316,34822.97556,-0.273211425,0.090775295,3.009755313,0.002614582,0.012383351,34022.79969,39432.72895,41204.47015,31208.19547,30954.65732,32115.00176
456,SPT_2053,5362.181494,-0.292244246,0.097122271,3.009034312,0.002620795,0.012385556,5332.620706,6072.597993,6371.080205,4514.657779,4714.599598,5167.53268
457,SPT_0561,1175.779576,0.324403644,0.10789815,-3.006572798,0.002642108,0.012458955,1052.295324,1033.02537,1028.49026,1217.523386,1224.561428,1498.781685
458,SPT_1247,6065.66961,0.240294406,0.080014629,-3.003130907,0.002672175,0.012573223,5738.248167,5308.084633,5600.175794,6895.921508,6576.969311,6274.618245
459,SPT_1813,17937.08505,0.241419787,0.080965622,-2.981756725,0.002865996,0.013455822,17227.48672,15576.18277,16398.39696,20360.38948,19620.41546,18439.63892
460,SPT_0029,926.2124808,-0.368136372,0.123521772,2.980335909,0.002879325,0.01348901,986.4605009,958.4387006,1211.950685,856.6313707,848.1249963,695.6686316
461,SPT_1600,10844.15196,-0.249811676,0.083885112,2.978021607,0.002901155,0.0135618,11335.27002,12175.03065,11910.10252,10353.62557,10180.54802,9110.334954
462,SPT_2216,592.9876739,-0.351643489,0.11828106,2.972948414,0.00294954,0.013758137,602.0700797,728.4631369,678.2476309,487.9447116,489.9769745,571.2235098
463,SPT_0810,555.0282149,-0.426792905,0.143953427,2.964798497,0.003028812,0.014036755,528.8022922,590.4777987,817.2328012,473.1348881,446.5420017,473.9795076
464,SPT_1944,1708.181851,0.376814962,0.127082978,-2.965109632,0.003025751,0.014036755,1456.860934,1771.433396,1180.44738,1934.63063,1917.996959,1987.721809
465,SPT_2089,5967.556364,-0.326901998,0.110226589,2.965727261,0.003019682,0.014036755,6152.370444,6026.60288,7849.882417,5051.708748,5208.386658,5516.387038
466,SPT_0729,13398.83818,-0.263778183,0.089156709,2.958590403,0.003090496,0.01426851,13372.96399,14505.86407,16103.7484,11893.06775,12163.31643,12354.06846
467,SPT_1261,999.6839902,-0.30095331,0.101727227,2.95843422,0.003092062,0.01426851,1034.243841,1085.236038,1208.244414,873.7795874,846.6009622,949.9990991
468,SPT_0563,920.2204956,-0.274505406,0.092847024,2.956534252,0.003111177,0.014290171,986.4605009,998.2182576,1048.874752,829.3501169,794.7838016,863.6355447
469,SPT_1176,521.3185573,0.35185219,0.118992218,-2.956934471,0.003107141,0.014290171,431.1119089,505.9462402,424.3680532,595.5107982,631.7121491,539.2621944
470,SPT_2015,90.00677304,0.569103624,0.192525416,-2.955992184,0.00311665,0.014290171,67.95852751,75.82978047,63.00661053,90.41786988,114.3025602,128.5252897
471,SPT_0128,667.7735628,-0.339610674,0.115096495,2.950660444,0.003170953,0.01447755,658.3482353,753.32536,843.1766997,554.1991852,607.327603,590.2642935
472,SPT_0139,630.9915177,-0.307895471,0.10434106,2.950856266,0.003168943,0.01447755,696.574907,660.0920234,748.6667839,568.2295444,529.6018621,582.7839856
473,SPT_0854,2015.533863,0.290891459,0.098665702,-2.948253077,0.003195753,0.014559933,1688.344668,1740.355617,1992.120774,2082.728865,2219.755718,2369.897538
474,SPT_1515,1544.818378,-0.253641157,0.086058325,2.947316913,0.003205445,0.014573279,1643.746884,1622.260058,1790.128993,1393.682339,1387.63308,1431.458915
475,SPT_0267,13710.44874,-0.246735994,0.083788621,2.944743474,0.003232225,0.014664096,14254.30115,14712.22052,15773.89026,12554.83302,13224.04419,11743.40332
476,SPT_0465,1657.429088,0.261341199,0.08889578,-2.939860571,0.0032836,0.014865877,1503.582421,1597.397834,1404.676788,1781.076144,1876.848038,1780.9933
477,SPT_0217,516.7779773,-0.300191913,0.102746714,2.92166924,0.003481611,0.015729289,589.3278558,576.803576,550.3812743,463.001851,458.7342748,462.4190318
478,SPT_1289,81.96718672,0.628504588,0.215561088,-2.915668107,0.003549278,0.016001454,59.46371157,36.0502235,85.24423777,98.99197824,93.72809933,118.3248699
479,SPT_2052,5748.902227,0.228249819,0.07831366,-2.914559444,0.00356191,0.016024875,5059.724744,5574.11042,5218.42986,6314.441068,6293.498962,6033.208309
480,SPT_0469,4367.614161,-0.266229249,0.091395123,2.9129481,0.003580341,0.016074239,4341.912797,4802.138392,5209.164182,4069.583609,3962.488752,3820.397236
481,SPT_1073,1908.001713,-0.320071663,0.109922719,2.911788081,0.003593664,0.016100509,2088.662869,2297.269415,1999.533316,1852.007404,1751.877239,1458.660034
482,SPT_1969,826.0947984,0.300984837,0.103542152,-2.906882181,0.003650507,0.016321249,783.6467704,763.2702493,657.8631393,957.9617421,902.9902252,890.8366642
483,SPT_0449,879.6955228,-0.284132639,0.097831918,2.904293862,0.003680825,0.016388797,924.8730853,936.0626999,1050.727887,759.1983213,800.1179211,807.1932217
484,SPT_1015,851.394691,0.308512961,0.106214186,-2.904630463,0.003676869,0.016388797,733.7397267,718.5182477,820.9390724,864.4260147,960.9035224,1009.841562
485,SPT_0918,1670.83604,-0.303915417,0.104749165,2.901363634,0.003715425,0.016508742,1769.045419,1705.548505,2092.190097,1425.640379,1437.926207,1594.665632
486,SPT_1223,2821.592306,-0.268103054,0.092515435,2.897927844,0.00375637,0.016656332,3342.710072,2847.967657,3083.617645,2655.635196,2585.523911,2414.099357
