,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC60MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN60MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN60MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN60MIN.C
1059,SP_1978,1583.715804,-0.197445221,0.133131373,1.483085595,0.138051671,0.277537306,1797.957474,1614.10792,1671.464367,1274.491631,1466.436158,1677.837272
1060,SP_0084,514.4010571,-0.190348775,0.128493419,1.481389295,0.138502866,0.278072005,528.6284632,590.8202874,528.6098568,480.6827449,477.9240938,479.7408965
1061,SP_0972,1343.501786,-0.186993459,0.126252754,1.481104001,0.138578862,0.278072005,1537.263985,1359.651124,1401.87334,1144.843762,1391.653072,1225.725432
1062,SP_1336,12.15812572,0.534110973,0.361144557,-1.478939562,0.139156469,0.2789681,7.241485798,10.92089256,8.457757708,17.43801756,16.33193846,12.55866221
1063,SP_RS05455,165.2344759,-0.284942812,0.194114434,1.467911516,0.14212826,0.284657634,231.7275455,150.7083173,165.983495,150.1185859,154.7236275,138.1452843
1064,SP_0640,75.24006211,0.328476763,0.22403177,-1.466206168,0.142592129,0.285318273,56.89738841,77.53833717,63.43318281,93.25548521,79.94054087,80.37543816
1065,SP_1821,544.5689913,0.275565605,0.188476296,-1.462070349,0.143721933,0.287308916,346.5568203,578.8073056,543.4109328,693.729829,602.5625715,502.3464885
1066,SP_1093,892.2193921,0.202914713,0.139233109,-1.457374002,0.14501317,0.289618234,940.3586557,739.3444262,803.4869823,1047.797403,953.2694605,869.0594251
1067,SP_0744,259.5915869,0.225186678,0.155056766,-1.452285408,0.146422263,0.291611785,233.7965415,236.9833685,243.1605341,255.504866,271.6259238,316.4782878
1068,SP_1731,370.384881,0.198189406,0.136443761,-1.452535498,0.146352766,0.291611785,349.6603142,338.5476693,343.5964069,372.2637662,412.59634,405.6447895
1069,SP_1943,814.9866803,0.181578083,0.125010949,-1.452497437,0.146363341,0.291611785,755.1835189,799.4093353,731.5960418,892.3715943,790.8096516,920.5499402
1070,SP_2152,126.8714405,0.324323494,0.223857073,-1.448797174,0.147394233,0.293273199,140.6917241,100.4722115,90.92089536,119.0334242,125.4980534,184.6123345
1071,SP_1853,31.31197941,0.43392411,0.299643932,-1.44813248,0.147580003,0.293368653,19.65546145,22.93387437,33.83103083,38.6669085,30.08514979,42.69945152
1072,SP_1825,49.69377011,0.377095846,0.260528218,-1.447428033,0.147777079,0.293486382,45.51791073,46.959838,34.88825055,60.65397412,66.18732954,43.95531775
1073,SP_2111,859.0139628,0.209081223,0.145080876,-1.441135649,0.149546364,0.296723401,922.7721902,701.1213023,760.140974,905.2605638,1024.614244,840.174502
1074,SP_1983,1571.516295,-0.219942414,0.152747202,1.43991125,0.14989251,0.29713329,1998.65008,1583.529421,1504.423652,1231.275675,1450.963796,1660.255145
1075,SP_RS03100,29.35991545,-0.423972954,0.294831364,1.438018493,0.150428807,0.297919005,38.27642493,28.39432065,37.00268997,25.01976432,22.34896842,25.11732443
1076,SP_0892,1895.797059,0.176920704,0.12310729,-1.437126137,0.150682156,0.29814341,1639.679284,1819.4207,1872.336113,2210.079182,1995.934795,1837.332282
1077,SP_0839,233.4905983,0.251933628,0.175661377,-1.434200463,0.151515065,0.299513067,235.8655374,220.6020297,180.784571,282.7991543,269.9067724,210.9855252
1078,SP_0408,1378.602018,0.190247578,0.132734394,-1.433295266,0.151773474,0.299745572,1375.882302,1179.456396,1297.208588,1289.655125,1490.504278,1638.905419
1079,SP_2088,139.4950459,0.267484018,0.186906505,-1.431111333,0.15239831,0.30070065,142.76072,112.4851934,122.6374868,162.2493808,162.4598089,134.3776857
1080,SP_0739,336.8800121,-0.212889351,0.148888576,1.429856857,0.152758107,0.30113149,402.4197108,325.4425983,359.4547026,288.8645518,322.3408906,322.7576189
1081,SP_1467,489.7023946,0.18922692,0.132614788,-1.426891551,0.153611157,0.302532981,461.3860951,472.8746478,434.5173023,482.1990943,534.6560906,552.5811374
1082,SP_0831,1568.395034,-0.174615464,0.122466069,1.425827293,0.153918201,0.302857531,1811.405947,1552.950922,1631.290018,1457.211728,1367.584952,1589.926636
1083,SP_0194,3019.598068,0.169337774,0.118907358,-1.424115179,0.154413133,0.303126071,2704.177696,2972.666955,2837.577711,3481.538115,2872.702017,3248.925914
1084,SP_0420,7532.563544,0.148265075,0.104134406,-1.423785671,0.154508525,0.303126071,7567.352659,6900.912008,6945.933518,7637.851691,8073.135052,8070.196338
1085,SP_RS04695,2493.865936,-0.231730532,0.162802276,1.42338632,0.154624196,0.303126071,3480.051175,2184.178512,2446.406417,2143.359811,2373.288531,2335.911172
1086,SP_1021,982.8917611,-0.204248773,0.143416938,1.424160741,0.154399947,0.303126071,931.048174,1061.510757,1174.571102,1031.11756,899.1161909,799.986783
1087,SP_0338,454.5852657,0.206530245,0.145377371,-1.420649195,0.155418769,0.304300765,466.558585,407.3492924,386.9424151,445.8067098,477.0645181,543.7900738
1088,SP_0807,5329.216151,-0.191285909,0.134689425,1.420199911,0.15554949,0.304300765,5239.732224,5869.97975,5974.348601,5776.53286,4819.640996,4295.062477
1089,SP_1491,5879.772296,-0.190336474,0.134054205,1.419847099,0.1556522,0.304300765,6783.203196,5910.387053,6143.503755,4593.02219,5746.26361,6102.253969
1090,SP_2029,399.253347,-0.230921252,0.163029595,1.416437627,0.156647414,0.305965453,436.5581438,447.7565949,411.2584686,322.9824122,322.3408906,454.6235721
1091,SP_0268,2543.221744,0.225788484,0.159864861,-1.412370936,0.15784077,0.307608343,2969.009177,2081.522122,1953.742031,2500.460083,2908.804197,2845.792857
1092,SP_0679,287.3660049,-0.360691,0.255488412,1.411770487,0.158017551,0.307608343,167.5886713,380.047061,438.7461811,306.3025693,254.4344097,177.0771372
1093,SP_1023,1557.929879,0.184114045,0.13047424,-1.411114142,0.158210961,0.307608343,1272.432504,1615.200009,1477.99316,1565.630707,1625.457664,1790.865232
1094,SP_1991,379.0573483,0.252991326,0.17909069,-1.412643654,0.157760527,0.307608343,418.9716783,326.5346875,284.3921029,344.9694778,413.4559157,486.0202276
1095,SP_2225,1595.050159,-0.202968737,0.143835516,1.411116971,0.158210127,0.307608343,1398.641257,1914.432466,1822.646786,1569.42158,1518.870277,1346.288589
1096,SP_0507,154.5279968,-0.332435098,0.235814073,1.409733921,0.158618265,0.307837999,128.2777484,208.5890479,188.185109,170.5893022,146.1278704,85.39890305
1097,SP_RS02810,78.03995378,-0.374804928,0.265801535,1.410093166,0.158512175,0.307837999,55.86289044,95.01176526,119.4658276,84.91556377,62.7490267,50.23464885
1098,SP_1815,113.3023867,-0.280410055,0.199251312,1.407318485,0.15933297,0.308943437,131.3812423,124.4981752,118.4086079,83.39921442,106.5873878,115.5396924
1099,SP_1062,43.78675517,0.371167017,0.263907385,-1.406429069,0.159596753,0.309173329,42.41441681,34.94685619,34.88825055,58.37945009,48.13623966,43.95531775
1100,SP_0528,46.87829566,0.369401822,0.263748739,-1.400582322,0.16133901,0.312264321,34.13843305,37.1310347,48.63210682,61.4121488,44.69793683,55.25811374
1101,SP_RS02890,37.44151312,-0.438869199,0.31390802,1.398082148,0.1620884,0.313429795,43.44891479,48.05192726,43.34600825,50.79770333,18.91066558,20.09385954
1102,SP_1671,2080.588409,0.196084948,0.140543377,-1.395191663,0.16295805,0.314825489,2067.961444,1771.368773,1961.142569,1849.946211,2308.820352,2524.291105
1103,SP_0887,220.6237167,0.227284414,0.163176404,-1.392875494,0.163657444,0.315603894,186.2096348,215.1415834,206.1578441,262.3284381,214.0343514,239.8704483
1104,SP_2127,318.8770592,-0.219194554,0.157332305,1.393194828,0.163560883,0.315603894,382.7642493,335.2714016,316.1086943,329.8059843,293.1153165,256.1967091
1105,SP_0254,5023.6206,-0.196028301,0.141045352,1.389824612,0.164582143,0.317099893,6266.988709,4806.284815,5055.62467,4052.443646,4870.355963,5090.025795
1106,SP_0434,3814.45014,0.175926154,0.126631409,-1.389277397,0.164748414,0.31713325,4095.577468,3247.873447,3382.045864,4193.464136,3790.728874,4177.011052
1107,SP_RS08385,243.904719,-0.224118252,0.161391068,1.388665776,0.164934406,0.317204472,235.8655374,287.2194743,269.5910269,241.0995471,231.2258655,198.426863
1108,SP_RS04720,484.7638475,-0.243809947,0.175704264,1.387615428,0.165254181,0.317532627,690.0101467,446.6645057,447.2039388,422.3032948,461.5921553,440.8090437
1109,SP_0600,225.013176,-0.223175456,0.16139291,1.382808309,0.16672365,0.319833211,245.1760191,244.6279933,241.0460947,235.7923244,192.5449587,190.8916656
1110,SP_1113,3354.19299,-0.240994063,0.174290342,1.382716103,0.166751932,0.319833211,2524.175049,4259.148098,4166.502891,2831.782417,3148.625819,3194.923667
1111,SP_0768,2515.823725,-0.162856731,0.117960196,1.380607498,0.167399677,0.32022648,2942.11223,2533.647074,2506.667941,2251.020615,2386.182166,2475.312322
1112,SP_0805,778.6520972,-0.221901533,0.160759593,1.380331516,0.167484596,0.32022648,700.3551264,961.0385452,864.8057257,837.7830175,698.8350508,609.0951173
1113,SP_1267,4509.59198,0.183202799,0.132746895,-1.380091031,0.167558618,0.32022648,3561.776514,4499.407734,4583.047458,5236.712491,4543.717194,4632.89049
1114,SP_1780,2940.320297,0.223821695,0.162117665,-1.380612629,0.167398098,0.32022648,3348.669932,2372.017864,2381.916015,2643.755097,3416.81344,3478.749433
1115,SP_0881,1393.876556,0.149809121,0.108650388,-1.378818092,0.167950847,0.320688209,1283.811982,1372.756195,1303.551907,1464.0353,1464.717007,1474.386944
1116,SP_0011,1023.880264,-0.23805031,0.172950227,1.376409356,0.168694933,0.321820352,1005.532028,1118.299398,1217.91711,1198.674164,884.5034038,718.3554786
1117,SP_2201,157.1521894,-0.250382935,0.182628338,1.37099717,0.170375838,0.324736043,152.0712017,180.1947272,183.9562302,162.2493808,140.1108404,124.3307559
1118,SP_0939,140.0923081,-0.293293782,0.214032391,1.370324282,0.170585697,0.324845213,124.1397565,187.839352,156.4685176,154.667634,119.4810235,97.95756526
1119,SP_0021,247.6518168,-0.238789719,0.174617286,1.367503329,0.171467595,0.326232805,225.5205577,307.9691702,274.8771255,255.504866,195.9832615,226.0559198
1120,SP_1514,1441.617234,0.256513647,0.188265701,-1.362508652,0.173037416,0.328925587,990.0145583,1554.043011,1369.099529,1177.445273,1642.649179,1916.451854
1121,SP_1403,188.1531793,-0.288554326,0.211903094,1.361727764,0.173283816,0.329100128,154.1401977,278.4827603,192.4139879,155.4258087,151.2853247,197.1709967
1122,SP_0647,420.4541767,0.214603974,0.157850981,-1.359535255,0.173977039,0.330122206,431.3856539,335.2714016,395.4001729,385.1527357,488.2390023,487.2760939
1123,SP_1017,226.259412,0.330184589,0.243235744,-1.357467379,0.174632752,0.330909656,203.7961003,185.6551735,199.8145259,168.3147782,196.8428372,403.133057
1124,SP_1665,5465.41502,0.187078078,0.137836475,-1.357246531,0.17470289,0.330909656,4430.75481,5580.576098,5288.213007,6674.211677,5634.518768,5184.215761
1125,SP_2007,4765.727513,-0.185443944,0.136825861,1.355328173,0.175313023,0.331770156,4548.687579,5227.831268,5472.169237,5194.254709,4157.767701,3993.654584
1126,SP_1708,67.6744942,0.306584323,0.226713349,-1.352299388,0.17627956,0.333303005,54.82839247,62.24908759,62.3759631,72.02659427,84.23841941,70.32850839
1127,SP_0672,1399.360776,-0.177067403,0.131086133,1.350771433,0.176768662,0.333931216,1654.162256,1437.189461,1370.156749,1180.477971,1323.746591,1430.431626
1128,SP_0885,195.5125076,0.226158663,0.167687849,-1.348688441,0.17743706,0.334600089,180.002647,185.6551735,171.2695936,198.6417652,195.1236858,242.3821807
1129,SP_2129,270.7279035,-0.195764165,0.145115473,1.349023375,0.177329458,0.334600089,302.0734076,287.2194743,280.1632241,250.9558179,255.2939854,248.6615118
1130,SP_0718,61.63424391,-0.338686299,0.251400088,1.347200398,0.1779157,0.335205774,54.82839247,75.35415866,80.34869823,66.71937153,49.85539108,42.69945152
1131,SP_0576,34.86536188,0.388893902,0.288817465,-1.346504104,0.178139998,0.335331614,23.79345334,33.85476693,30.65937169,47.76500462,42.97878541,30.14078931
1132,SP_2132,437.4391995,-0.218321062,0.162300783,1.345163332,0.178572495,0.335848799,547.2494267,428.0989883,439.8034008,335.113207,446.1197926,428.2503815
1133,SP_1812,208.6048987,-0.254258864,0.189562208,1.341295117,0.179824655,0.337905287,282.4179461,200.9444231,199.8145259,163.0075555,185.668353,219.7765887
1134,SP_1295,159.8488849,0.28802887,0.215265498,-1.338016883,0.180890933,0.339609169,107.587789,183.470995,135.3241233,142.5368392,177.9321716,212.2413914
1135,SP_0769,838.0266676,-0.193031364,0.144635273,1.3346078,0.182004744,0.341399207,793.4599438,954.4860096,943.0399845,852.1883364,826.9118314,658.0739
1136,SP_1124,713.7401102,-0.17531656,0.131477631,1.333432611,0.182389876,0.341820464,727.2520737,721.8709981,826.745816,639.1412523,733.2180792,634.2124417
1137,SP_0419,4284.750278,-0.167801108,0.126025319,1.331487271,0.183028731,0.342114282,4560.067057,4717.825585,4342.001363,3856.076405,3605.920096,4626.611159
1138,SP_0451,604.2956139,-0.437601429,0.328548382,1.331923856,0.182885211,0.342114282,344.4878244,895.5131898,933.525007,470.0682994,454.7155497,527.4638129
1139,SP_0915,192.0045754,0.23496386,0.176450828,-1.331610978,0.182988056,0.342114282,203.7961003,147.4320495,175.4984724,227.452403,199.4215643,198.426863
1140,SP_1384,513.8741237,-0.23195651,0.17429405,1.330834358,0.18324352,0.34221531,531.7319571,611.5699833,526.4954173,366.9565434,448.6985197,597.7923213
1141,SP_2006,77.70467265,-0.293390913,0.220620614,1.329843604,0.183569806,0.342524204,92.07031943,89.55131898,78.2342588,80.36651571,64.46817812,61.53744484
1142,SP_1779,620.3765592,0.2167882,0.163109407,-1.329096851,0.183816019,0.342683279,433.4546499,671.6348924,610.0157747,664.9191913,697.9754751,644.2593715
1143,SP_2208,9.072570375,0.501328719,0.377586547,-1.327718698,0.184271054,0.343231036,10.34497971,5.460446279,3.171659141,15.16349353,7.736181375,12.55866221
1144,SP_0615,1002.07889,0.183350933,0.138199396,-1.326712979,0.184603646,0.343549967,804.8394215,1020.011365,984.2715533,1156.216382,969.6013989,1077.533218
1145,SP_0765,4032.091357,0.150910698,0.113925293,-1.324646127,0.185288549,0.344523424,3512.120612,3841.970002,4096.72639,4379.975106,4374.380779,3987.375253
1146,SP_1931,45.27085183,0.357865002,0.271179721,-1.319659893,0.186948596,0.347306773,31.03493913,38.22312396,47.57488711,62.17032347,52.43411821,40.18771908
1147,SP_1911,282.3685267,0.222062465,0.168348514,-1.319064005,0.187147716,0.347373572,272.0729664,280.6669388,224.1305793,270.6683595,286.2387109,360.4336055
1148,SP_RS08505,36.88203223,-0.379994092,0.288765989,1.315923991,0.188199556,0.34902165,41.37991884,51.32819503,35.94547026,40.94143253,24.06811983,27.62905687
1149,SP_1141,36.36237421,-0.37225773,0.28348614,1.31314261,0.189134898,0.350146259,31.03493913,50.23610577,44.40322797,31.08516174,27.50642267,33.90838797
1150,SP_1274,1377.473585,0.197633635,0.150462238,-1.313509873,0.189011196,0.350146259,1539.332981,1205.666539,1093.165184,1396.557754,1648.666208,1381.452843
1151,SP_0175,86.18213556,0.27378956,0.208609044,-1.312452976,0.189367342,0.350272,71.38036001,78.63042642,81.40591794,89.46461183,91.97460079,104.2368964
1152,SP_0053,40.52532664,-0.361234542,0.275623934,1.310606584,0.189990714,0.350511464,54.82839247,40.40730247,43.34600825,28.81063771,31.80430121,43.95531775
1153,SP_0696,191.3229954,-0.340550556,0.259762405,1.311007862,0.189855107,0.350511464,137.5882302,268.6539569,247.389413,231.2432763,167.6172631,95.44583282
1154,SP_1927,95.91337061,0.265678877,0.202610547,-1.311278612,0.189763651,0.350511464,94.13931537,81.90669419,83.52035737,106.1444547,114.3235692,95.44583282
1155,SP_1296,48.83478947,0.361173498,0.275699257,-1.310027103,0.190186667,0.35056919,49.65590261,40.40730247,33.83103083,43.97413124,47.27666396,77.86370572
1156,SP_0890,91.14344251,-0.290955779,0.22227973,1.308962269,0.190547132,0.350929796,86.89782957,113.5772826,104.6647516,89.46461183,91.97460079,60.28157862
1157,SP_0690,2293.884209,0.153159502,0.117391339,-1.304691671,0.191997859,0.351593323,2322.447945,2197.283583,1987.573061,2520.930799,2257.24581,2477.824055
1158,SP_RS06425,8.736294212,-0.491679718,0.376421048,1.306196135,0.191485867,0.351593323,7.241485798,13.10507107,13.74385628,6.823572089,7.736181375,3.767598664
1159,SP_1370,592.9927556,0.170190862,0.130436021,-1.30478422,0.191966334,0.351593323,581.3878598,534.0316461,553.9831299,574.6964048,636.9455998,676.9118933
1160,SP_RS07335,126.9271291,-0.267485,0.204935029,1.305218539,0.191818443,0.351593323,109.6567849,173.6421917,136.381343,122.0661229,114.3235692,105.4927626
1161,SP_1940,2961.583727,-0.140045076,0.107227032,1.306061292,0.191531715,0.351593323,2957.629699,3148.493325,3217.119588,2720.330739,2772.131659,2953.797352
1162,SP_2050,12.48057904,-0.484971572,0.37097144,1.307301638,0.191110288,0.351593323,10.34497971,24.02596363,13.74385628,14.40531885,8.595757083,3.767598664
1163,SP_RS10770,402.4078562,-0.194168119,0.148844949,1.304499217,0.192063426,0.351593323,390.0057351,423.7306313,478.9205302,416.9960721,348.1281619,356.6660068
1164,SP_0155,639.3754215,0.179946075,0.138394778,-1.300237463,0.193519594,0.353954653,512.0764957,647.6089287,634.3318281,677.8081608,649.8392355,714.5878799
1165,SP_RS02625,12.39089676,0.474470977,0.365689796,-1.297468462,0.19447005,0.35510264,5.172489855,8.736714047,13.74385628,16.67984288,11.17448421,18.83799332
1166,SP_1383,7247.699549,-0.154053564,0.118736824,1.297437124,0.194480826,0.35510264,8466.331395,7230.722963,7233.49728,6415.674113,6774.316157,7365.655388
1167,SP_0637,393.9944745,0.176132234,0.136094271,-1.294192864,0.195598811,0.356837934,347.5913183,370.2182577,389.0568546,398.7998798,423.7708242,434.5297126
1168,SP_RS11490,31.35367971,0.396616398,0.306992463,-1.291941809,0.196377298,0.357951427,19.65546145,27.3022314,31.71659141,47.76500462,37.82133116,23.8614582
1169,SP_0097,1109.555796,0.179455233,0.139287103,-1.288383702,0.197612429,0.359894664,1197.948651,962.1306344,955.726621,1282.073378,1198.248537,1061.206957
1170,SP_0245,59.12581395,0.332841887,0.259101697,-1.28459941,0.198932305,0.361988784,45.51791073,51.32819503,58.14708424,81.88286506,73.92351091,43.95531775
1171,SP_1098,605.7298448,-0.161477151,0.125925319,1.282324724,0.199728758,0.363127691,680.699665,630.1355006,611.0729944,555.7420379,599.1242687,557.6046023
1172,SP_0688,1832.125328,0.187525569,0.146644034,-1.278780759,0.200974271,0.364769159,2031.754015,1583.529421,1508.652531,1715.749293,2043.211459,2109.855252
1173,SP_2069,4192.006023,0.149544654,0.116911799,-1.279123711,0.200853495,0.364769159,4409.030353,3650.854382,3849.336977,4600.603937,4373.521204,4268.689286
1174,SP_0984,885.553321,0.175720523,0.137612998,-1.276918065,0.201631176,0.365649721,927.9446801,817.9748527,744.2826783,911.3259612,1045.244061,866.5476927
1175,SP_0404,230.5934069,-0.217947327,0.170895264,1.275326895,0.202193562,0.366357526,245.1760191,248.9963503,252.6755115,179.6873983,253.5748339,203.4503278
1176,SP_1456,5898.561667,0.143323272,0.112569754,-1.273195212,0.202948779,0.367231676,5878.017472,5184.147698,5733.302506,5960.011132,5969.753294,6666.137903
1177,SP_2159,29.38837736,0.377644383,0.296658952,-1.272991698,0.203020988,0.367231676,22.75895536,26.21014214,25.37327312,31.84333641,41.259634,28.88492309
1178,SP_0032,5764.442871,-0.160382269,0.126079212,1.272075439,0.203346317,0.367507902,6900.101467,5782.61261,5596.921163,4984.998498,5493.548352,5828.475133
1179,SP_0695,240.0819339,-0.311737219,0.245271413,1.270988798,0.203732634,0.367893789,145.8642139,340.7318478,322.4520126,266.1193115,188.2470801,177.0771372
1180,SP_0479,2954.695817,0.148381024,0.116827448,-1.270087012,0.204053637,0.368131039,2901.766809,2777.182978,2719.169103,2941.717745,3454.634772,2933.703493
1181,SP_1802,1403.071549,0.225505621,0.177612631,-1.269648561,0.204209843,0.368131039,952.7726314,1536.569583,1373.328408,1746.834455,1561.849062,1247.075158
1182,SP_1170,232.5442487,0.265293883,0.209066653,-1.268944037,0.204461025,0.368272015,151.0367038,252.2726181,226.2450187,306.3025693,264.7493182,194.6592643
1183,SP_0165,64.1543984,-0.313712093,0.247543846,1.267299101,0.205048362,0.36901772,49.65590261,81.90669419,84.57757708,56.86310074,54.15326962,57.76984618
1184,SP_2126,6590.012935,0.234739469,0.185652526,-1.264402238,0.20608569,0.370571313,7744.251812,5176.503073,5133.858929,5587.747366,6949.669601,8948.046827
1185,SP_1907,331.9968521,0.253989298,0.20132584,-1.261583202,0.207098804,0.371929584,265.8659786,349.4685619,284.3921029,250.9558179,381.6516145,459.647037
1186,SP_2000,450.4498333,-0.181687384,0.144044442,1.261328662,0.207190459,0.371929584,531.7319571,487.0718081,421.8306657,447.3230591,422.9112485,391.830261
1187,SP_0958,406.4351536,0.180010482,0.142826156,-1.260346751,0.207544302,0.3722509,352.7638081,375.678704,413.372908,464.002902,440.9623383,391.830261
1188,SP_0441,23645.39693,-0.244621255,0.194803599,1.25573273,0.209212888,0.374927811,22469.29593,21652.85368,33268.58995,26931.12268,22208.85757,15341.66176
1189,SP_0680,292.304309,0.235907233,0.188286561,-1.252915936,0.210236302,0.376444984,331.0393507,245.7200826,222.0161398,261.5702634,315.4642849,378.0157326
1190,SP_1047,21.10403106,0.430883341,0.344340998,-1.251327443,0.210815037,0.377074201,9.31048174,27.3022314,13.74385628,31.84333641,18.05108987,26.37319065
1191,SP_1714,1775.947251,-0.201803074,0.161316043,1.250979567,0.210941932,0.377074201,2441.415212,1684.001633,1593.230108,1658.886192,1737.202506,1540.947854
1192,SP_0310,26.47259832,0.378470521,0.302927923,-1.249374825,0.211528012,0.377804645,25.86244928,20.74969586,20.08717456,31.84333641,32.66387691,27.62905687
1193,SP_RS07005,555.3199426,-0.200615975,0.160841079,1.247293141,0.212290032,0.378847843,470.6965768,649.7931073,668.1628589,566.3564834,509.728395,467.1822343
1194,SP_0574,27.80528365,-0.372229649,0.29878323,1.245818411,0.212831069,0.379004946,30.00044116,34.94685619,31.71659141,26.53611368,19.77024129,23.8614582
1195,SP_0607,59.21771623,-0.291721368,0.234173404,1.245749362,0.212856425,0.379004946,62.06987827,65.52535535,69.77650109,48.5231793,54.15326962,55.25811374
1196,SP_1567,2075.939873,0.181524321,0.145732703,-1.245597704,0.212912126,0.379004946,1540.367479,2152.507923,2129.240503,2345.034274,2196.215935,2092.273125
1197,SP_2075,1008.053029,0.171009033,0.137820642,-1.240808565,0.214676476,0.381826415,1017.946004,906.4340824,912.3806128,913.6004852,1101.116482,1196.840509
1198,SP_RS04200,1831.741303,-0.14763573,0.119235505,1.238185978,0.21564711,0.383187199,1943.821688,1903.511573,1936.826515,1918.940106,1575.602273,1711.74566
1199,SP_1941,1154.695696,0.149334479,0.120648049,-1.237769536,0.215801527,0.383187199,1203.12114,1032.024347,1045.590297,1251.746391,1221.457081,1174.234917
1200,SP_0127,284.4425547,-0.213667036,0.172902239,1.235767895,0.216544852,0.384186658,295.8664197,350.5606511,271.7054664,224.4197042,250.1365311,313.9665553
1201,SP_0036,1440.553241,0.141242479,0.11440176,-1.234618058,0.216972685,0.384625185,1453.469649,1330.164714,1321.524642,1449.629981,1592.793787,1495.73667
1202,SP_RS01465,142.8123068,0.218705572,0.177388822,-1.232916309,0.21760699,0.385108297,138.6227281,123.4060859,132.1524642,148.6022366,165.8981117,148.1922141
1203,SP_1704,112.0869247,0.237038494,0.192200972,-1.233284579,0.217469609,0.385108297,94.13931537,112.4851934,100.4358728,129.6478697,117.761872,118.0514248
1204,SP_0824,542.3266957,-0.157697229,0.128181694,1.230263259,0.218598538,0.386541767,551.3874186,570.0705916,596.2719184,478.4082209,530.358212,527.4638129
1205,SP_1898,372.3563163,-0.194887795,0.158492642,1.229633077,0.218834538,0.386637951,404.4887067,395.3363106,398.571832,401.0744039,355.8643432,278.8023011
1206,SP_1240,272.3047642,-0.196801447,0.160574408,1.225609044,0.220345833,0.388985305,327.9358568,275.2064925,272.7626861,284.3155037,231.2258655,242.3821807
1207,SP_0249,15.6797693,0.444736497,0.363025204,-1.225084352,0.220543441,0.389011586,14.4829716,14.19716033,7.400537995,28.05246303,8.595757083,21.34972576
1208,SP_0830,743.2880276,-0.146864123,0.119934924,1.224531753,0.220751695,0.389056589,820.3568911,743.7127833,782.342588,724.8149907,690.2392938,698.261619
1209,SP_1211,24.03195432,0.392538788,0.321010749,-1.222821321,0.221397191,0.389871479,17.58646551,28.39432065,13.74385628,31.84333641,27.50642267,25.11732443
1210,SP_0066,76.30570513,-0.295789022,0.242293843,1.220786372,0.222166915,0.390903605,110.6912829,84.0908727,60.26152367,60.65397412,73.0639352,69.07264217
1211,SP_0452,2076.166251,-0.150661118,0.123469855,1.22022592,0.222379243,0.390954095,2396.931799,2060.772426,2102.81001,1784.743189,1999.373097,2112.366984
1212,SP_RS00670,18.62356721,0.42556254,0.348916166,-1.219669885,0.222590042,0.391001815,20.68995942,17.47342809,6.343318281,24.26158965,26.64684696,16.32626088
1213,SP_RS07785,30.27956729,-0.358018435,0.294077175,1.217430204,0.223440577,0.39217229,32.0694371,31.67058842,41.23156883,29.56881238,25.78727125,21.34972576
1214,SP_1140,101.903414,-0.245138571,0.201918464,1.214047325,0.224729653,0.39378554,111.7257809,104.8405686,117.3513882,104.6281054,79.94054087,92.93410038
1215,SP_1516,492.8451821,-0.162674711,0.133989954,1.214081401,0.224716642,0.39378554,478.9725606,570.0705916,515.9232202,479.9245702,451.2772468,460.9029032
1216,SP_0722,47.70996114,0.310410005,0.256008015,-1.21250112,0.225320614,0.394496371,38.27642493,44.77565949,42.28878854,45.49048059,60.17029958,55.25811374
1217,SP_1985,714.1108668,-0.220920393,0.182372238,1.211370738,0.225753349,0.394929236,854.4953241,746.989051,712.5660869,465.5192514,682.5031124,822.5923749
1218,SP_RS05365,185.3840611,-0.285254028,0.236115907,1.208110168,0.227004889,0.396477797,118.9672667,240.2596363,259.0188298,196.3672412,146.9874461,150.7039466
1219,SP_RS09620,335.5291214,0.168895166,0.139802971,-1.20809426,0.227011007,0.396477797,300.0044116,322.1663305,323.5092323,341.9367791,373.9154331,351.642542
1220,SP_0930,2529.109772,0.164076892,0.13613926,-1.205213624,0.228120844,0.398089571,2062.788954,2550.028413,2529.926774,3023.60061,2430.020527,2578.293352
1221,SP_RS04875,41.71777092,-0.393638366,0.329453947,1.194820612,0.232157125,0.404801408,19.65546145,62.24908759,66.60484195,41.69960721,41.259634,18.83799332
1222,SP_1686,48.72736637,0.301895564,0.253200001,-1.192320546,0.233135581,0.406174838,46.5524087,42.59148098,39.1171294,52.31405268,48.99581537,62.79331106
1223,SP_0054,105.0255198,-0.242230632,0.203511533,1.190255062,0.233946157,0.406921053,130.3467444,92.82758675,120.5230473,95.53000924,97.99163074,92.93410038
1224,SP_1000,383.6496417,0.163888303,0.137663743,-1.190497218,0.233851023,0.406921053,339.3153345,371.310347,373.1985589,430.6432163,386.8090687,400.6213246
