,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC45MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC45MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC45MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN45MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN45MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN45MIN.C
1038,SP_1785,185.317488,0.179406715,0.157610488,-1.138291725,0.254998688,0.480482659,167.0163585,193.0659373,158.4774172,211.4750171,192.1313356,189.7388625
1039,SP_1087,2775.388492,0.138094836,0.121494906,-1.13663067,0.255692713,0.48111574,2760.924741,2636.227616,2510.853108,2523.240375,3215.343865,3005.741248
1040,SP_RS09155,267.5701029,-0.16183772,0.143120391,1.130780313,0.258147568,0.485267785,301.0418313,289.5989059,261.3750768,232.5622695,272.0995131,248.7430209
1041,SP_1587,301.204787,-0.15877266,0.140602722,1.129228916,0.258801279,0.486029298,346.4042991,324.7018036,289.9160334,303.0539419,279.3693474,263.7832966
1042,SP_0384,1625.777869,0.156925905,0.139117695,-1.128008229,0.259316444,0.486158838,1703.15447,1479.587138,1413.528432,1469.480247,1689.717205,1999.199721
1043,SP_1673,1681.953589,-0.120771859,0.107077969,1.127887094,0.259367605,0.486158838,1783.569754,1719.164414,1761.277457,1485.747556,1729.18202,1612.780331
1044,SP_0063,65.50796019,-0.238630836,0.211792465,1.12672014,0.259860824,0.486514305,88.66300512,71.08336782,58.58406893,56.63433506,60.23577007,57.84721416
1045,SP_0603,211.5327823,0.171525339,0.152296229,-1.126261235,0.260054961,0.486514305,183.5118013,191.3107924,215.5593306,207.2575666,227.4419594,244.1152438
1046,SP_0971,710.0728091,0.127010906,0.112865696,-1.125327803,0.260450152,0.486787808,633.0126179,693.2822293,701.5066716,718.774061,756.0627692,757.7985055
1047,SP_0715,3054.288315,0.152923485,0.136054593,-1.123986202,0.26101888,0.487288877,3365.070334,2610.778016,2676.090226,2914.860777,3622.454586,3136.475952
1048,SP_1925,1805.578357,-0.155362406,0.138281845,1.123519913,0.261216748,0.487288877,1529.952321,2035.968066,2154.842228,1750.241951,1630.519983,1731.945592
1049,SP_0883,48.2552598,0.258773128,0.230481698,-1.122749138,0.261544052,0.48743434,41.23860703,44.75619455,42.06035718,50.00691287,67.50560439,43.96388276
1050,SP_0804,945.1889154,-0.143577202,0.128345442,1.118677839,0.263277603,0.489559389,1123.752042,944.2679478,923.8257024,977.2435263,820.4527303,881.5915438
1051,SP_1500,3339.593082,-0.129839221,0.116015401,1.119155044,0.263074001,0.489559389,3187.744323,3541.882377,3753.886879,3070.303952,2981.670619,3502.070345
1052,SP_1881,1936.447023,0.145301497,0.129929785,-1.118307843,0.263435538,0.489559389,2010.382093,1759.532747,1731.985423,1738.192092,2216.26092,2162.328865
1053,SP_0024,690.881713,-0.151615678,0.13614131,1.113664018,0.265423351,0.492317507,754.6665087,721.3645475,711.2706831,549.4735487,736.3303618,672.1846286
1054,SP_1372,1153.051682,0.12581938,0.112938364,-1.114053503,0.265256234,0.492317507,1039.212897,1103.986132,1153.655511,1146.544039,1165.250587,1309.660929
1055,SP_2070,9168.809033,0.155096945,0.139357937,-1.112939444,0.265734438,0.492427323,10414.81021,7500.611663,8019.257744,9069.928511,9407.165609,10601.08047
1056,SP_RS03200,167.7674298,0.188084976,0.169288884,-1.11102969,0.26655557,0.493187859,164.9544281,142.1667356,162.2328063,200.0276515,187.9771445,149.2458125
1057,SP_1252,40.36260607,0.28040751,0.252445748,-1.11076345,0.266670183,0.493187859,35.05281598,40.36833234,30.79419008,63.86425018,37.38771936,34.7083285
1058,SP_1661,7737.383161,0.114721597,0.103331754,-1.11022597,0.266901665,0.493187859,7379.648728,7349.669203,7529.555014,8794.589244,7461.965655,7908.87112
1059,SP_0996,103.6084634,-0.203326584,0.183441217,1.108401849,0.267688307,0.494174353,111.344239,107.9414104,117.1681379,107.2437409,83.08382079,94.86943123
1060,SP_1909,1189.997751,0.134950659,0.121909467,-1.106974404,0.268304995,0.494845533,1230.97242,1128.558161,1037.989529,1124.854293,1324.148394,1293.463709
1061,SP_2138,201.372524,0.169134969,0.153135835,-1.104476745,0.269386386,0.49637171,179.3879406,195.6986546,190.7737629,237.9847058,207.709552,196.6805282
1062,SP_1927,83.02776087,0.21243864,0.192596557,-1.103024082,0.270016707,0.497064654,74.22949266,72.8385127,81.11640314,97.60385404,91.39220287,80.98609983
1063,SP_0709,75.25451058,0.216717173,0.19719358,-1.099007241,0.271764908,0.499695787,74.22949266,68.45065049,64.59269139,83.74651674,73.73689095,86.77082125
1064,SP_RS04985,123.8880116,-0.226517585,0.206193785,1.098566502,0.271957196,0.499695787,125.7777514,145.6770254,134.4429274,128.3309933,73.73689095,135.3624811
1065,SP_1240,240.0915531,0.153859534,0.140524332,-1.094896032,0.273562188,0.502172842,214.4407566,224.6585452,238.8427426,264.4943946,248.2129146,249.8999652
1066,SP_0295,40176.18406,-0.185893758,0.170445934,1.090631812,0.275434926,0.504662867,58117.56889,35913.77462,35121.9004,35767.59506,36300.35985,39835.90556
1067,SP_1623,6466.023448,0.152644614,0.13995516,-1.090668,0.275418996,0.504662867,6932.209842,5712.119026,5660.87343,5825.504103,7956.314388,6709.119899
1068,SP_0345,351.9739986,-0.139914301,0.129070868,1.08401147,0.278359713,0.509544232,346.4042991,371.213143,390.5604596,344.6259538,338.5665697,320.4735665
1069,SP_0554,1505.151896,-0.128577843,0.118681766,1.083383294,0.278638328,0.50957711,1602.119883,1549.792933,1577.263394,1588.171353,1263.912624,1449.651187
1070,SP_0141,203.8725299,0.193453084,0.17895263,-1.081029563,0.279683964,0.51070508,156.7067067,182.535068,221.567953,184.3628354,261.7140355,216.348581
1071,SP_0482,363.96514,0.157778165,0.145980171,-1.080819156,0.279777566,0.51070508,309.2895527,333.477528,380.0453703,341.0109962,428.9202248,391.0471677
1072,SP_1142,111.9450174,-0.218094082,0.202337851,1.077870899,0.281091374,0.512146912,103.0965176,114.0844175,147.9623279,126.5235145,95.54639391,84.45693268
1073,SP_1512,3879.056692,-0.151329777,0.140364161,1.078122618,0.280979039,0.512146912,3363.008403,4294.839532,4626.63929,4036.702606,3278.695278,3674.455044
1074,SP_RS04720,486.5275395,0.175355199,0.162969416,-1.076000657,0.281926963,0.513191072,581.4643591,408.9487581,379.2942925,525.9763246,470.4621352,553.0193674
1075,SP_1122,386.2234096,-0.158167092,0.147879077,1.069570461,0.284812697,0.517961696,348.4662294,457.2152424,419.1014162,409.6951898,342.7207608,340.1416193
1076,SP_0968,625.5773499,0.150569116,0.141029431,-1.067643221,0.285681479,0.519058822,507.2348665,580.9529567,676.721104,595.865504,682.3258782,710.3637899
1077,SP_1222,445.7073781,-0.214030283,0.200680663,1.066521706,0.286187872,0.51949609,358.7758812,537.0743346,555.7975771,549.4735487,306.3715892,366.7513378
1078,SP_2216,14707.02368,0.127566785,0.119688358,-1.065824503,0.286502982,0.51958565,14078.86044,13279.4262,14718.87178,16492.64136,13221.75153,16450.59076
1079,SP_RS05040,374.4933807,0.14302944,0.134325908,-1.06479414,0.286969097,0.519929632,387.6429061,325.5793761,355.2598026,407.2852181,410.2263652,360.9666164
1080,SP_1227,1013.859218,-0.116960242,0.109901291,1.064229925,0.287224554,0.519929632,1078.389574,982.8811353,1108.590843,950.1313446,955.4639391,1007.698471
1081,SP_RS04645,40.11859831,0.250171929,0.235527872,-1.062175476,0.288156031,0.521133247,28.86702492,40.36833234,36.80281254,49.40441995,43.61900591,41.6499942
1082,SP_RS00945,2007.452949,-0.11596137,0.10945571,1.059436462,0.289401052,0.521455351,1927.904879,2060.540094,2281.023299,1954.487053,1974.279292,1846.483076
1083,SP_0461,120.6756318,0.187761951,0.177197667,-1.059618645,0.289318128,0.521455351,98.97265687,107.0638379,127.6832272,137.9708801,120.4715401,131.8916483
1084,SP_1558,1238.641397,0.132362938,0.124887352,-1.059858627,0.28920892,0.521455351,1022.717454,1292.664207,1215.994969,1378.503815,1310.647273,1211.320665
1085,SP_2100,7762.141209,0.138678578,0.1308481,-1.059844039,0.289215558,0.521455351,8394.118461,7002.150516,6709.378049,7108.211543,8462.087148,8896.901538
1086,SP_RS03180,208.6421969,-0.155500966,0.146865507,1.058798415,0.289691596,0.521498222,230.9361994,226.4136901,206.5463969,200.6301444,184.8615013,202.4652496
1087,SP_2117,131.7550161,-0.208459271,0.197123622,1.057505279,0.290281047,0.522078607,107.2203783,172.8817711,144.9580167,113.8711631,147.4737819,104.1249855
1088,SP_0338,427.7104608,-0.14357653,0.136024744,1.055517735,0.291188603,0.522749053,509.2967968,438.7862211,407.0841713,382.5830081,435.1515114,393.3610563
1089,SP_1487,50.46085715,-0.236428221,0.223932602,1.055800806,0.29105923,0.522749053,47.42439809,66.69550561,51.82436867,48.1994341,44.65755367,43.96388276
1090,SP_2235,168.6665853,-0.208283498,0.197582254,1.054160956,0.291809232,0.523382614,123.7158211,204.474379,217.0614862,181.9528637,150.5894252,134.2055369
1091,SP_1273,743.5987969,0.170577783,0.161909262,-1.053539377,0.292093857,0.523412915,517.5445182,762.6104523,799.8978643,856.7449411,822.5298258,702.2651799
1092,SP_0111,157.7976008,-0.175379016,0.167069028,1.049739847,0.293837738,0.525574363,156.7067067,179.0247782,169.7435843,167.4930335,145.3966864,128.4208154
1093,SP_1478,1155.354602,-0.140283123,0.133613916,1.049914021,0.293757645,0.525574363,1146.433275,1292.664207,1205.47988,1223.06064,919.1147675,1145.37484
1094,SP_1808,171.204551,-0.182217251,0.173783744,1.048528743,0.294395067,0.526089904,216.5026869,163.2284742,175.001129,181.3503708,155.782164,135.3624811
1095,SP_0069,50.500056,-0.243523375,0.232481,1.047497967,0.294869969,0.52619033,61.85791055,50.02162921,57.83299113,57.83932092,38.42626712,37.02221706
1096,SP_2127,341.5158646,-0.163732145,0.156346559,1.047238557,0.294989566,0.52619033,362.8997419,351.9065493,375.5389034,377.7630647,322.9883533,257.9985752
1097,SP_0681,15167.29913,-0.116042381,0.11090743,1.046299432,0.295422808,0.526482761,16959.37714,15040.71409,15408.36121,13060.23916,15345.5817,15189.5215
1098,SP_0092,37.47204526,0.250962762,0.240039298,-1.045506981,0.295788716,0.526654772,37.11474633,30.71503548,33.0474235,46.99444824,35.31062384,41.6499942
1099,SP_1062,42.86712765,0.279304236,0.267459147,-1.044287469,0.296352409,0.527178307,22.68123387,53.53191897,33.0474235,69.28668651,50.88884023,27.7666628
1100,SP_1014,841.3557016,-0.133954865,0.128477507,1.042632818,0.297118384,0.527240891,870.1346084,848.6125516,926.0789358,699.4942873,896.2667168,807.5471097
1101,SP_1021,1108.662082,0.123240172,0.118220087,-1.042463896,0.297196656,0.527240891,1175.3003,1043.433634,965.8860596,1207.395824,1163.173491,1096.783181
1102,SP_2029,356.9838122,-0.159516205,0.152857978,1.043558252,0.296689816,0.527240891,309.2895527,380.8664399,439.380517,331.9736023,313.6414235,366.7513378
1103,SP_0844,769.2652082,0.132088543,0.126946535,-1.040505305,0.298105201,0.528373225,764.9761604,728.385127,705.2620606,832.0427311,701.0197379,883.9054324
1104,SP_2168,108.6713888,-0.2233444,0.214906348,1.039263854,0.298682041,0.528916114,90.72493547,121.9825695,142.7047833,122.306064,104.8933237,69.416657
1105,SP_1677,180.9667372,0.157275075,0.15154976,-1.037778447,0.299373213,0.529660301,167.0163585,175.5144884,167.4903509,183.7603425,204.5939087,187.4249739
1106,SP_1841,399.8706276,0.134075581,0.129976247,-1.0315391,0.302288083,0.534333817,369.0855329,365.070136,404.0798601,404.2727535,400.8794353,455.8360476
1107,SP_0071,7850.192913,-0.201767553,0.195718397,1.030907447,0.302584224,0.534374126,7895.131316,8563.351891,9000.165359,9957.400591,4546.762093,7138.346228
1108,SP_1207,729.9728087,-0.114048153,0.110722077,1.030039863,0.302991293,0.534610089,787.6573943,759.1001625,735.3051729,702.5067519,669.8633051,725.4040656
1109,SP_1937,3834.04347,-0.153194842,0.149515948,1.024605367,0.305549431,0.538637636,4919.765819,3859.563601,3388.111987,3416.134892,3318.160093,4102.524428
1110,SP_0498,206.9802977,0.157674557,0.154056686,-1.023484026,0.306079049,0.539085172,191.7595227,177.2696333,213.3060971,202.4376232,222.2492206,234.8596895
1111,SP_1112,1263.170329,0.104619601,0.102405425,-1.021621662,0.306960001,0.539192883,1261.901375,1189.110659,1200.222335,1359.224042,1277.413745,1291.14982
1112,SP_1516,495.4494905,-0.142801532,0.139726122,1.022010268,0.306776041,0.539192883,435.0673042,559.8912181,565.5615886,501.2741146,473.5777785,437.3249391
1113,SP_2139,135.4826569,-0.203103394,0.198808029,1.02160559,0.306967611,0.539192883,140.2112639,126.3704317,174.2500512,157.8531467,110.0860625,104.1249855
1114,SP_0096,140.9248405,0.185474079,0.182073919,-1.018674611,0.30835747,0.540896286,148.4589853,122.8601419,122.4256825,131.3434579,182.7844057,137.6763697
1115,SP_1999,3853.421065,-0.103995359,0.102117012,1.018394066,0.308490721,0.540896286,4280.56741,3677.906105,4037.79429,3735.456142,3699.307121,3689.495319
1116,SP_0157,8082.383189,0.120518561,0.118460827,-1.017370586,0.308977169,0.541263769,8670.417128,6686.224437,7836.745837,8504.187653,8502.59051,8294.133567
1117,SP_1243,5357.186742,-0.113826332,0.112226993,1.014250926,0.310463034,0.543379796,5913.616248,5497.99135,5321.386261,4588.586126,5312.171792,5509.368677
1118,SP_0344,218.8226865,0.145078709,0.143235755,-1.012866579,0.311123894,0.543615621,218.5646173,203.5968066,201.2888522,239.7921846,226.4034117,223.2902467
1119,SP_1288,245.789133,0.145792848,0.143949749,-1.012803764,0.311153902,0.543615621,212.3788262,225.5361176,256.1175321,252.4445361,267.945322,260.3124637
1120,SP_0754,390.2317497,0.141403774,0.140098949,-1.00931359,0.312824265,0.545664462,323.7230652,392.2748817,389.8093818,441.024822,367.645907,426.9124405
1121,SP_1990,263.3335176,0.143017134,0.141715161,-1.009187251,0.31288484,0.545664462,253.6174332,227.2912625,266.6326214,263.2894087,284.5620862,284.6082937
1122,SP_1680,104.2988602,-0.195239802,0.194202146,1.005343177,0.314731631,0.548396024,92.78686582,115.8395624,127.6832272,113.8711631,93.46929839,82.14304411
1123,SP_1184,54.9619058,0.216984706,0.216281742,-1.003250224,0.315740146,0.549663389,49.48632844,56.1646363,44.3135906,59.64679969,62.31286559,57.84721416
1124,SP_0509,423.1295328,-0.21545172,0.21657592,0.994809212,0.319829065,0.555228566,334.032717,525.6658929,523.5012314,542.2436336,252.3671057,360.9666164
1125,SP_0526,445.9432383,0.119836027,0.120407048,-0.995257577,0.319611005,0.555228566,412.3860703,446.6843731,419.1014162,463.9195532,477.7319695,455.8360476
1126,SP_RS03975,45.2632443,0.234208475,0.235542473,-0.994336484,0.320059079,0.555228566,51.54825879,34.22532525,37.55389034,42.77699776,59.19722231,46.27777133
1127,SP_1244,2642.099983,-0.100862892,0.101440289,0.994308008,0.320072938,0.555228566,2866.083189,2624.819175,2726.412439,2664.826213,2403.199516,2567.259365
1128,SP_0745,2041.83338,-0.135771358,0.136755941,0.992800437,0.320807217,0.556008962,1826.870291,2252.728459,2345.615991,1724.334755,2191.335773,1910.115012
1129,SP_1616,25.22859771,-0.257967772,0.260709015,0.989485432,0.322425694,0.55700851,26.80509457,26.32717327,32.29634569,24.70220997,23.88659848,17.35416425
1130,SP_1704,127.6218355,0.17664009,0.178406347,-0.990099806,0.322125338,0.55700851,101.0345872,130.7582939,123.1767603,152.4307103,139.1653998,119.1652612
1131,SP_1762,276.4933838,-0.181374238,0.183183942,0.990120835,0.322115061,0.55700851,241.2458511,304.5176374,341.7404021,323.5387014,241.9816281,205.9360824
1132,SP_2024,135.4922915,0.198302995,0.200450775,-0.989285252,0.322523598,0.55700851,92.78686582,135.1461561,143.4558611,180.7478779,117.3558969,143.4610911
1133,SP_0908,2947.494397,0.112160495,0.113447476,-0.988655713,0.322831618,0.557048378,3169.18695,2660.799645,2660.317592,2908.835848,3144.722617,3141.103729
1134,SP_0145,632.3113955,0.119670061,0.121427035,-0.985530621,0.324363498,0.558705408,610.3313841,574.8099496,628.6521243,626.5926432,721.7906931,631.6915787
1135,SP_2098,1132.406958,0.140216061,0.142211831,-0.985966221,0.324149689,0.558705408,1185.609952,1040.800916,995.9291719,999.5357646,1384.384164,1188.181779
1136,SP_0666,443.5673969,0.137330225,0.139578331,-0.983893588,0.325167837,0.559105647,375.271324,444.0516558,438.6294392,422.3475413,527.582262,453.522159
1137,SP_1145,274.2409775,-0.211500144,0.214856742,0.984377509,0.324929933,0.559105647,183.5118013,345.7635422,363.5216585,325.9486731,214.9793863,211.7208038
1138,SP_0032,5942.601343,-0.116821958,0.119432678,0.978140655,0.328004763,0.561694393,6942.519494,5963.104745,5683.405764,5201.923925,6107.699376,5756.954754
1139,SP_RS00415,581.6041256,-0.129452207,0.132312149,0.978384891,0.327883998,0.561694393,651.5699911,649.4036072,530.2609316,568.1508294,514.0811411,576.1582531
1140,SP_0121,15266.33343,0.154621475,0.15811132,-0.977927925,0.328109973,0.561694393,18105.81042,12890.6616,12129.90658,13834.44257,17429.94705,17207.23233
1141,SP_RS06950,85.44292839,-0.201970637,0.206220233,0.979392924,0.327385872,0.561694393,105.1584479,80.73666468,94.63580366,95.79637527,72.69834319,63.63193558
1142,SP_1747,1294.661018,0.11986452,0.122559011,-0.978014744,0.328067032,0.561694393,1243.344002,1248.785585,1219.750358,1165.823812,1429.041718,1461.22063
1143,SP_0086,69.08383299,-0.200674495,0.205477593,0.976624714,0.328754979,0.562306198,68.0437016,78.9815198,75.85885849,57.83932092,74.77543871,59.00415845
1144,SP_1178,692.8464099,-0.130000777,0.133299213,0.9752554,0.329433588,0.562974357,721.675623,648.5260348,805.1554089,595.2630111,676.0945917,710.3637899
1145,SP_0619,521.972254,0.112564664,0.115888859,-0.971315671,0.331391108,0.563480137,505.1729361,498.4611472,497.9645859,520.5538882,556.6615993,553.0193674
1146,SP_1223,61.83392441,-0.222395053,0.228994799,0.971179493,0.331458904,0.563480137,61.85791055,63.18521584,78.11209191,65.67172896,37.38771936,64.78887986
1147,SP_RS06160,139.3400917,0.169646889,0.174342239,-0.973068203,0.330519406,0.563480137,144.3351246,125.4928592,123.9278381,167.4930335,126.7028267,148.0888683
1148,SP_RS08685,673.6268625,0.164430872,0.169291281,-0.971289668,0.331404052,0.563480137,833.019862,538.8294795,528.758776,660.3322471,782.0264632,698.7943471
1149,SP_RS09130,174.6416301,-0.159005627,0.163592589,0.971961066,0.331069918,0.563480137,177.3260102,163.2284742,214.057175,168.0955264,162.0134505,163.1291439
1150,SP_1983,1661.429574,-0.156614296,0.161228294,0.971382207,0.331357986,0.563480137,2261.937596,1502.404021,1522.434714,1387.541209,1609.749028,1684.510876
1151,SP_1100,1440.970651,-0.136892631,0.141074846,0.970354636,0.331869753,0.563688415,1767.074311,1370.768155,1409.021966,1222.458147,1559.898735,1316.602594
1152,SP_0435,3954.932487,-0.132014984,0.136177906,0.969430269,0.332330556,0.563981109,4026.949977,3816.562551,4595.094022,3147.423046,4243.506147,3900.059179
1153,SP_1699,626.0778524,-0.119488531,0.123552727,0.967105572,0.33349126,0.565460029,725.7994837,648.5260348,590.3471562,580.2006879,606.5118918,605.0818601
1154,SP_0278,3066.29636,0.113913251,0.118108284,-0.964481469,0.334804595,0.566843362,3251.664164,2794.190656,2777.48573,3041.384291,3015.942695,3517.110621
1155,SP_0553,5969.381826,-0.090402016,0.093747193,0.964317043,0.334886999,0.566843362,6507.452189,5992.942208,5989.094432,5670.060928,5800.289239,5856.451962
1156,SP_RS02385,339.9255127,-0.148602052,0.15476304,0.960190835,0.336959179,0.569857435,420.6337917,310.6606445,351.5044136,360.2907699,288.7162772,307.7471793
1157,SP_0841,182.5141987,0.155202211,0.16208829,-0.957516495,0.338306625,0.571148058,144.3351246,193.9435097,174.2500512,210.2700312,184.8615013,187.4249739
1158,SP_1567,1936.678046,0.099252437,0.103629382,-0.957763476,0.338182041,0.571148058,1956.771904,1792.880499,1855.913261,1965.331925,1919.23626,2129.934425
1159,SP_0834,1365.33859,0.095411581,0.100056767,-0.953574494,0.340299071,0.574016121,1290.7684,1333.910112,1328.65664,1361.634013,1433.195909,1443.866466
1160,SP_RS01375,84.17558337,-0.195104882,0.204954332,0.9519432,0.341125789,0.574419395,98.97265687,78.10394736,97.64011489,89.16895308,81.00672527,60.16110273
1161,SP_0901,111.1173056,-0.183571602,0.192806272,0.952103891,0.341044296,0.574419395,107.2203783,125.4928592,125.4299937,127.7285004,88.27655959,92.55554266
1162,SP_1381,328.4979508,0.131524857,0.138770879,-0.947784275,0.343239287,0.576488666,346.4042991,316.8036516,277.8987885,334.383574,333.3738309,362.1235607
1163,SP_1948,127.3350976,0.20134739,0.212428365,-0.947836654,0.343212617,0.576488666,80.41528371,122.8601419,144.2069389,174.7229486,131.8955655,109.9097069
1164,SP_1964,1436.443503,0.113603076,0.119856645,-0.947824595,0.343218757,0.576488666,1402.112639,1346.196126,1382.734242,1444.778037,1349.07354,1693.766431
1165,SP_RS11480,320.0318493,-0.12951875,0.136844242,0.946468395,0.343909735,0.577118912,323.7230652,345.7635422,337.2339353,336.7935457,289.754825,286.9221823
1166,SP_1079,3341.929021,-0.090675499,0.095870346,0.94581383,0.34424355,0.577183654,3637.24514,3413.7568,3303.991272,3245.629393,3177.956145,3272.995377
1167,SP_1405,783.120115,-0.125323587,0.133044311,0.94196878,0.346208624,0.579981028,946.4260314,720.486975,796.1424753,716.3640893,799.6817751,719.6193442
1168,SP_1427,907.8684101,-0.103239363,0.109689963,0.941192435,0.346606253,0.580150021,901.0635636,985.5138526,935.0918695,839.8751391,919.1147675,866.5512682
1169,SP_1452,92.39300554,-0.194397353,0.207293157,0.937789532,0.348352582,0.582076322,115.4680997,101.7984033,85.62286998,105.4362621,78.92962975,67.10276843
1170,SP_1675,292.570731,-0.125756474,0.134020337,0.938338735,0.348070359,0.582076322,288.6702492,316.8036516,310.1951342,266.9043663,292.8704683,279.9805166
1171,SP_0423,4308.952186,0.115005976,0.123333768,-0.9324776,0.351089757,0.585149596,4497.070097,3969.260156,3920.626152,3890.899317,4690.081684,4885.775708
1172,SP_1365,1381.425335,0.1435827,0.153955084,-0.932627209,0.35101248,0.585149596,1070.141852,1400.605618,1445.824778,1724.334755,1253.527146,1394.117861
1173,SP_2023,76.04602489,-0.211260108,0.226496374,0.932730642,0.35095906,0.585149596,86.60107476,77.22637491,87.12502559,95.19388234,48.81174471,61.31804701
1174,SP_0877,365.0659738,0.153886756,0.16545129,-0.930103088,0.352317712,0.58669602,406.2002793,308.0279272,319.2080679,323.5387014,371.800098,461.620769
1175,SP_0341,5160.793441,0.159547968,0.171714305,-0.9291478,0.352812495,0.586955929,6356.931274,4207.082288,3972.45052,4587.38114,5849.100984,5991.814443
1176,SP_0890,99.16559407,-0.193858635,0.208754802,0.928642754,0.353074257,0.586955929,92.78686582,105.3086931,123.1767603,117.4861206,70.62124767,85.61387696
1177,SP_0468,242.6418168,0.151456294,0.163353008,-0.927171745,0.35383737,0.587225857,286.6083189,211.4949586,193.7780742,244.612128,264.8296788,254.5277423
1178,SP_RS06390,28.99582083,0.242955478,0.262036468,-0.927181929,0.353832084,0.587225857,24.74316422,31.59260792,19.52802298,25.3047029,31.1564328,41.6499942
1179,SP_1387,1305.61378,-0.127733117,0.137859983,0.926542383,0.354164182,0.587269699,1435.103525,1362.870003,1303.119995,1029.660411,1438.388647,1264.540102
1180,SP_0008,362.5757163,-0.193727672,0.209746289,0.923628605,0.355679715,0.587957282,303.1037617,444.9292282,426.6121943,479.5843693,258.5983922,262.6263523
1181,SP_1306,10482.61773,-0.111375623,0.120610455,0.923432574,0.355781823,0.587957282,12014.86816,10405.37645,10304.03643,8860.863466,10851.78554,10458.77632
1182,SP_1563,661.9590129,-0.132644023,0.143461329,0.924597758,0.35517518,0.587957282,767.0380908,652.0363246,665.4549369,524.7713387,653.246541,709.2068456
1183,SP_1765,165.6169444,-0.174075726,0.188433646,0.923803838,0.355588457,0.587957282,131.9635425,193.9435097,202.7910078,184.3628354,146.4352341,134.2055369
1184,SP_0327,33.36391588,0.234738215,0.254555785,-0.922148422,0.356451163,0.588565898,35.05281598,32.47018036,22.53233421,39.1620402,27.00224176,43.96388276
1185,SP_1490,72.78944391,-0.191045576,0.207525758,0.920587296,0.357265937,0.589413424,86.60107476,64.94036072,84.87179217,64.4667431,76.85253423,59.00415845
1186,SP_0199,474.6489149,-0.124265354,0.135171128,0.919318764,0.357928866,0.590009219,422.6957221,507.2368716,554.2954214,469.9444824,451.7682755,441.9527162
1187,SP_2009,198.1080004,0.174315154,0.189899606,-0.917933202,0.358653838,0.590706195,239.1839208,146.5545978,171.9968178,206.6550737,175.5145714,248.7430209
1188,SP_0273,73223.03196,-0.146548751,0.16041678,0.913550013,0.360953343,0.593993085,98061.28366,65859.17907,67971.03936,58756.91764,73420.13388,75269.63813
1189,SP_1221,1857.425989,0.125092398,0.137151736,-0.912073017,0.361730281,0.594271176,1560.881276,1797.268362,1953.553376,2219.58394,1683.485919,1929.783064
1190,SP_1837,5339.782118,0.138533138,0.151816332,-0.912504837,0.361503025,0.594271176,6084.756467,4747.666912,4358.504513,4672.935136,5974.765263,6200.064414
1191,SP_1571,804.6325201,0.107844217,0.118404702,-0.910810254,0.362395359,0.594863918,754.6665087,831.9386752,731.5497839,834.4527028,782.0264632,893.1609867
1192,SP_0873,810.4551132,-0.123485843,0.135741475,0.909713436,0.362973656,0.595313337,694.8705285,896.8790359,944.1048032,797.7006343,784.1035587,745.0721184
1193,SP_0566,381.281936,0.121438534,0.133622623,-0.908817168,0.363446643,0.595589427,340.218508,350.1514044,398.8223154,379.5705435,427.8816771,391.0471677
1194,SP_0153,131.1369366,0.169833698,0.187915376,-0.903777549,0.366113369,0.599456982,98.97265687,141.2891632,122.4256825,116.8836277,146.4352341,160.8152554
1195,SP_RS08555,364.5956758,0.123606311,0.136865695,-0.903121201,0.366461573,0.599525001,321.6611348,382.6215848,337.2339353,391.0179091,348.9520473,406.0874434
1196,SP_0547,80.71755456,0.196048928,0.217576945,-0.901055612,0.367558752,0.599814157,57.73404984,81.61423712,81.86748095,112.6661772,81.00672527,69.416657
1197,SP_0590,3063.055186,0.082187932,0.091129211,-0.901883507,0.367118754,0.599814157,2979.489358,2946.010688,2994.547216,3107.05602,3220.536603,3130.691231
1198,SP_0811,45.93487658,-0.206750451,0.229443217,0.901096374,0.36753708,0.599814157,47.42439809,48.26648432,54.8286799,49.40441995,36.3491716,39.33610563
1199,SP_0053,46.17131049,0.218125706,0.242326688,-0.900130759,0.368050669,0.600115978,59.79598019,40.36833234,27.78987885,48.1994341,48.81174471,52.06249275
1200,SP_1280,570.9994783,0.148423269,0.16512102,-0.898875682,0.368718882,0.600704512,476.3059112,537.0743346,600.8622455,714.5566105,463.1923009,634.0054672
1201,SP_0627,1891.389439,0.115005165,0.128175478,-0.897247799,0.369586705,0.601616992,2016.567884,1697.225103,1725.225722,1850.858269,1817.45858,2241.001077
1202,SP_1916,83.01403611,0.177050368,0.197537249,-0.896288518,0.37009869,0.6019492,74.22949266,87.75724422,68.34808042,79.52906626,94.50784615,93.71248694
1203,SP_RS04200,1740.760656,-0.125368718,0.140092454,0.894899865,0.370840619,0.602293252,1472.218271,1882.392889,2103.768937,1743.614528,1555.744544,1686.824765
