,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC30MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC30MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC30MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN30MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN30MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN30MIN.C
539,SP_0060,180.9135815,0.230882473,0.1520385,-1.518578995,0.128868502,0.44568016,177.1309151,152.889206,161.0026105,176.4962408,195.9693942,221.9931226
540,SP_0185,4381.175744,-0.202337878,0.133211025,1.518927415,0.128780767,0.44568016,5823.350473,4511.791672,3837.38222,3778.900704,4003.763596,4331.865798
541,SP_0728,93.7271969,0.263015489,0.173105982,-1.519389947,0.128664371,0.44568016,85.13268789,88.92535453,76.36123814,107.8895516,107.0573542,96.996995
542,SP_0523,1253.554741,0.168116105,0.110785618,-1.517490337,0.129142931,0.445805211,1216.573572,1260.555903,1050.657036,1284.162304,1326.422474,1382.957156
543,SP_1728,226.3346255,0.225096824,0.148674743,-1.514021946,0.130020273,0.44800724,167.51916,221.5333394,228.1636995,256.168525,228.6309599,255.9920693
544,SP_0049,96.2346086,0.281160276,0.186040721,-1.511283521,0.130716231,0.449073078,79.64025641,85.80516665,87.40141715,133.3404201,115.2227457,75.99764557
545,SP_0878,2704.01107,0.159161506,0.105341009,-1.510916857,0.130809635,0.449073078,2769.558572,2581.955469,2286.23707,2821.173454,2913.230208,2851.911647
546,SP_1692,287.5089384,0.225110442,0.149192616,-1.508857798,0.131335127,0.449228559,251.2787401,243.3746545,288.884684,308.7301014,373.7934742,258.9919764
547,SP_1956,346.6743756,-0.209043289,0.138488453,1.509463672,0.131180332,0.449228559,394.0819584,308.8985999,420.4468172,334.7342497,323.8938599,297.9907682
548,SP_1699,590.6084792,-0.172791152,0.114711397,1.506311985,0.131987103,0.450634798,602.7943546,673.9605817,610.8899051,559.3658289,531.6577084,564.9824967
549,SP_2045,394.668856,0.187284539,0.124511928,-1.504149377,0.132542909,0.451708165,395.4550663,355.7014181,348.6856537,412.193415,410.9913684,444.9862142
550,SP_1419,462.8503418,0.190884821,0.127099148,-1.5018576,0.133133889,0.452897283,407.8130371,482.0690272,398.3664592,457.5623546,525.3068484,505.9843245
551,SP_0613,4660.666602,0.143231443,0.095803516,-1.495054134,0.134900315,0.455967955,4185.232785,4636.599187,4428.951812,4735.521394,5000.848615,4976.845816
552,SP_0658,46.65788987,0.30008016,0.201031166,-1.492704667,0.135514511,0.455967955,37.07391247,37.44225454,44.16071603,58.09437392,47.17781713,55.99826516
553,SP_1567,1486.619627,0.202006824,0.134941474,-1.496995835,0.134394342,0.455967955,1044.935088,1605.336663,1460.063674,1570.207935,1651.223599,1587.950805
554,SP_RS08375,97.19242186,-0.269797981,0.180380098,1.495719223,0.134726839,0.455967955,129.0721397,109.2065757,88.32143206,72.47964747,97.07743139,86.9973048
555,SP_RS11500,6158.428951,-0.253427957,0.169876692,1.491834777,0.135742465,0.455967955,9311.044461,7103.107705,4055.425756,5483.002339,5614.160238,5383.833207
556,SP_RS09370,1020.433571,0.170165637,0.114019555,-1.492425015,0.135587761,0.455967955,963.9217241,892.3737332,1009.256364,1115.965259,1163.114645,977.9697022
557,SP_1976,3089.87387,0.146029991,0.097714627,-1.49445376,0.135057059,0.455967955,2926.092869,3085.865812,2765.564842,3349.555616,3167.264607,3244.899472
558,SP_0152,539.6903966,-0.18658532,0.125624956,1.485256801,0.137475811,0.460635,617.8985411,606.8765423,510.6082791,466.4148306,544.3594284,491.9847582
559,SP_0369,33475.11327,-0.17973999,0.121323893,1.481488816,0.138476363,0.460635,41676.57004,35724.59111,29856.3241,33449.08067,30211.04101,29933.07266
560,SP_1558,947.3042913,0.167872276,0.113083806,-1.484494392,0.13767781,0.460635,840.3420159,828.4098817,991.7760809,1007.522428,999.8068168,1015.968525
561,SP_1622,307.172844,-0.211848644,0.142909229,1.482400024,0.138233887,0.460635,394.0819584,308.8985999,295.3247885,254.5086858,291.2322942,298.9907372
562,SP_1889,7798.59744,-0.151938604,0.10259254,1.480990762,0.138609035,0.460635,9037.795995,7658.501147,8008.729855,7708.84678,7034.938346,7342.772519
563,SP_2093,1644.839247,0.181495881,0.122443957,-1.482277164,0.138266562,0.460635,1326.422202,1524.211779,1743.428268,1932.052893,1731.970248,1610.950092
564,SP_1687,73.7475887,0.286964243,0.194270355,-1.477138613,0.139638485,0.463233343,60.41674624,53.04319393,77.28125306,103.4633136,85.28297711,62.9980483
565,SP_1978,1276.046381,-0.153109782,0.103898696,1.473644878,0.140577231,0.465522124,1293.467613,1396.284076,1355.181973,1215.002335,1258.377545,1137.964746
566,SP_RS00205,1426.393335,-0.188331678,0.128864978,1.461465175,0.143887826,0.466479621,1761.697396,1499.250275,1328.501541,1247.09256,1517.855539,1203.962701
567,SP_0088,172.9296023,0.22458864,0.153684175,-1.461364778,0.143915361,0.466479621,149.6687577,170.0502394,153.6424912,214.1192639,175.1022828,174.9945786
568,SP_0288,237.6226039,-0.20365366,0.138970838,1.46544169,0.14280045,0.466479621,232.0552299,255.855406,280.6045498,220.2053412,215.0219742,221.9931226
569,SP_0357,8922.799426,-0.174639996,0.119547793,1.460838319,0.144059817,0.466479621,8716.488753,9070.386162,10744.85422,9540.202758,7904.0989,7560.765765
570,SP_0434,3627.886654,0.174137974,0.118518439,-1.469290144,0.141754109,0.466479621,3760.942454,3497.730611,2914.607258,3996.339646,3474.827684,4122.872272
571,SP_0567,350.00701,0.194762814,0.133338504,-1.460664458,0.144107547,0.466479621,311.6954863,343.2206666,318.3251614,423.8122898,361.9990199,340.989436
572,SP_0601,986.5831542,-0.193438934,0.131625763,1.469613014,0.141666594,0.466479621,1292.094505,1003.140403,886.8943803,899.0795964,926.318294,911.9717468
573,SP_0935,190.8729317,-0.21248943,0.145320709,1.462210252,0.143683603,0.466479621,193.6082095,213.7328697,212.5234459,162.1109672,183.2676742,179.9944237
574,SP_1025,1708.683143,0.156112611,0.106698731,-1.463115914,0.143435664,0.466479621,1601.043775,1510.170933,1717.667851,1931.499613,1694.772354,1796.94433
575,SP_RS05750,93.10441644,0.26068725,0.178296658,-1.462098351,0.14371426,0.466479621,65.90917772,87.36526059,93.84152157,114.5289086,97.98469711,98.99693305
576,SP_1231,313.0680921,0.236602698,0.161571083,-1.464387641,0.143088063,0.466479621,366.6198011,196.5718363,282.4445796,323.115375,345.668237,363.9887235
577,SP_1387,1298.115885,-0.180314178,0.122971484,1.466308867,0.142564161,0.466479621,1601.043775,1234.034306,1324.821481,1129.243973,1334.587865,1164.963909
578,SP_1601,3154.508257,-0.154698033,0.105585465,1.465145164,0.142881317,0.466479621,3450.620075,2996.940457,3553.097611,2813.980817,3047.505533,3064.905048
579,SP_1034,670.565645,-0.227612609,0.156123572,1.457900343,0.144868014,0.468131355,597.3019231,652.1192665,947.6153649,700.4521656,626.9206084,498.9845413
580,SP_0144,299.3957688,0.203246718,0.139770327,-1.454147832,0.145905325,0.470670452,308.9492706,234.0140909,283.3645945,348.5662435,298.4904199,322.9899937
581,SP_0843,952.369966,0.151896797,0.104644734,-1.45154745,0.14662748,0.470844624,898.0125464,889.2535453,908.9747383,1000.329791,971.6815797,1045.967596
582,SP_RS04715,275.9407278,-0.199481745,0.137542116,1.450332096,0.146965933,0.470844624,296.5912997,274.5765333,321.0852061,281.0661138,241.3326799,240.992534
583,SP_RS04720,608.8496174,-0.220908493,0.152200562,1.451430209,0.146660103,0.470844624,821.1185058,678.6408635,491.2879659,521.7428058,515.3269255,624.9806379
584,SP_1248,100.6262944,-0.256484581,0.176822237,1.450522205,0.146912952,0.470844624,108.4755217,115.4469515,110.4017901,70.26652846,96.17016568,102.9968091
585,SP_1987,102.9705625,0.267357508,0.184495,-1.449131452,0.147300876,0.471111007,74.14782493,90.48544847,105.8017155,117.2953074,87.09750854,142.99557
586,SP_0280,193.4030622,-0.222331739,0.153682813,1.446692284,0.147983127,0.472485375,186.7426702,254.2953121,192.2831177,166.5372052,170.5659542,189.9941139
587,SP_1673,1493.594822,-0.157570157,0.109039276,1.445077066,0.14843624,0.47312471,1699.907542,1508.610839,1532.744852,1286.375423,1457.976002,1475.954274
588,SP_0902,154.3620656,0.265369489,0.183878815,-1.443175977,0.148970905,0.473216576,101.6099823,117.0070454,187.6830431,213.0127044,157.8642342,148.9953841
589,SP_1128,32691.12057,-0.168810735,0.116906185,1.443984637,0.148743297,0.473216576,37757.72019,35958.6052,30575.77576,26694.64146,31806.01413,33353.96668
590,SP_0155,694.6147548,0.165968922,0.115257247,-1.43998686,0.149871117,0.475269253,604.1674624,722.3234938,629.2902035,731.4358317,748.494214,731.9773231
591,SP_0203,446.7382512,-0.200822692,0.139831102,1.436180429,0.150951006,0.47565507,429.782763,563.193912,452.6473393,355.2056006,463.6127798,415.9871126
592,SP_0791,293.4526796,0.218933631,0.152424258,-1.43634375,0.150904551,0.47565507,208.7123961,274.5765333,318.3251614,357.9719993,292.1395599,308.9904274
593,SP_RS07050,38.77524409,0.30805863,0.214417133,-1.43672581,0.150795918,0.47565507,20.59661804,34.32206666,39.56064145,40.94270162,66.23039712,30.99903964
594,SP_2223,1131.466931,-0.178207929,0.124102458,1.435974209,0.15100968,0.47565507,1097.113187,1085.825382,1437.983316,1070.596319,1063.315417,1033.967967
595,SP_0220,11603.29341,-0.146695413,0.102236405,1.434864752,0.151325642,0.475849203,13346.60849,11650.78154,11693.3896,11730.63729,10647.67042,10550.67314
596,SP_0474,59.95027519,-0.282637745,0.197170033,1.433472123,0.15172296,0.476298084,86.50579576,68.64413332,50.60082045,54.77469541,47.17781713,51.99838907
597,SP_0589,1259.018416,-0.167134459,0.11708636,1.427446033,0.15345137,0.477816739,1456.867449,1299.558251,1257.660392,1140.862848,1074.202605,1324.958952
598,SP_1359,2557.914653,-0.163036354,0.114181329,1.427872276,0.153328625,0.477816739,2558.09996,3062.464402,2521.760888,2199.287013,2416.955862,2588.919794
599,SP_RS09155,243.9344017,-0.200584269,0.140530709,1.427334073,0.153483624,0.477816739,300.7106233,246.4948424,242.8839382,224.0782994,230.4454913,218.9932155
600,SP_RS11120,104.0410539,0.244327024,0.171101615,-1.427964454,0.15330209,0.477816739,98.86376658,84.24507271,96.60156632,125.5945036,117.9445428,100.9968711
601,SP_2204,1425.75384,0.207794013,0.145249756,-1.430598017,0.152545456,0.477816739,1061.412383,1269.916466,1592.545822,1843.528133,1456.161471,1330.958767
602,SP_0515,1525.435306,0.178034079,0.124962971,-1.424694678,0.154245478,0.479390847,1347.01882,1485.20943,1431.543211,1362.728028,1632.171019,1893.941325
603,SP_0387,242.2185457,0.202146004,0.142065278,-1.422909293,0.154762452,0.480199913,254.0249558,215.2929636,200.563252,256.7218048,276.7160428,249.9922552
604,SP_2009,175.7556511,-0.25786864,0.181569371,1.420221037,0.155543341,0.481199683,155.1611892,277.6967212,156.4025359,147.7256937,131.5535285,185.9942378
605,SP_2085,132.1701921,0.225251686,0.158624633,-1.420029674,0.155599042,0.481199683,118.0872767,112.3267636,128.8020884,148.8322532,146.9770457,137.9957249
606,SP_RS00615,516.4178106,-0.18404036,0.129938248,1.416367878,0.156667824,0.481314338,564.3473342,503.9103423,590.6495769,520.6362463,508.9760655,409.9872985
607,SP_0197,1460.829754,0.151487273,0.106853047,-1.417715994,0.156273699,0.481314338,1245.408837,1480.529148,1411.302883,1570.207935,1520.577337,1536.952385
608,SP_0681,12951.76231,-0.155907016,0.110142828,1.415498575,0.156922366,0.481314338,15450.20974,13682.02385,11977.67421,11880.57611,12097.48103,12622.60895
609,SP_1258,249.8873432,0.198884554,0.140228883,-1.418285235,0.156107506,0.481314338,243.0400928,221.5333394,227.2436846,288.8120304,237.7036171,280.9912948
610,SP_1525,108.9450898,-0.240261211,0.169582702,1.416779005,0.15654755,0.481314338,138.6838948,113.8868576,107.6417453,91.29115902,96.17016568,105.9967162
611,SP_RS08815,213.7548394,-0.219188946,0.154973697,1.414362245,0.157255569,0.481546924,188.1157781,254.2953121,256.6841619,219.0987817,192.3403314,171.9946716
612,SP_1682,292.728494,-0.184960319,0.130859683,1.413424783,0.157530863,0.481601707,326.7996729,305.7784121,307.2849824,255.6152453,274.9015113,285.9911399
613,SP_1343,71.46132875,0.263938732,0.187067669,-1.410926503,0.158266287,0.483060721,65.90917772,53.04319393,69.0011188,86.86492101,68.95219426,84.99736676
614,SP_1291,643.8050011,0.199371944,0.141429036,-1.409695981,0.158629472,0.483380687,716.7623077,514.8309999,547.4088758,596.4355723,788.4139054,698.9783454
615,SP_1456,4803.713367,-0.151324349,0.107542119,1.407117044,0.159392685,0.484916607,5654.458205,4929.896848,4635.955168,4388.06171,4813.044613,4400.86366
616,SP_0129,699.1583993,-0.18557244,0.132462546,1.400942718,0.161231203,0.488182901,738.7320336,890.8136392,621.0100692,620.7798814,678.634754,644.9800183
617,SP_1362,1425.548004,0.140418037,0.100116477,-1.402546732,0.160752046,0.488182901,1392.331379,1315.159191,1348.741869,1518.199639,1448.903345,1529.952602
618,SP_2136,208.3892474,0.232346732,0.16585735,-1.400882936,0.161249082,0.488182901,141.4301105,180.9708969,240.1238934,251.742287,234.0745542,201.9937422
619,SP_1645,1720.709333,-0.171118432,0.122285957,1.399330187,0.161713991,0.488799479,2012.976136,1957.917894,1528.144778,1527.052115,1563.218825,1734.946251
620,SP_0588,6507.535915,-0.138632454,0.099325975,1.395732112,0.16279518,0.491273843,7105.833223,7159.271087,6251.501363,5979.294276,6207.512015,6341.803529
621,SP_0896,7268.670988,-0.170245116,0.122231914,1.392804143,0.163679025,0.493145662,6909.478798,9143.710577,7160.476102,6261.466949,6671.124795,7465.768708
622,SP_RS01615,53.13074506,0.280671647,0.201693366,-1.391575995,0.164050832,0.493471233,53.5512069,49.92300605,34.96056686,70.26652846,48.08508284,61.99807928
623,SP_0837,382.3216165,-0.176006593,0.126716804,1.388975955,0.164840062,0.495049367,398.2012821,388.4633908,437.0070857,381.2097489,332.0592513,356.9889404
624,SP_1448,423.822216,0.190820927,0.137668034,-1.386094657,0.165718002,0.495667203,347.3962909,355.7014181,471.0476377,476.3738662,465.4273113,426.9867718
625,SP_1804,4615.427673,-0.180963355,0.130594082,1.385693382,0.16584055,0.495667203,4848.443886,4215.373823,5745.493159,4974.538247,4149.833376,3758.883549
626,SP_2152,112.3631699,-0.23938796,0.172573207,1.387167591,0.165390665,0.495667203,120.8334925,149.7690182,102.1216558,91.84443877,101.61376,107.9966542
627,SP_1999,4060.503893,0.14085977,0.101760283,-1.384231311,0.166287639,0.496210801,3561.841813,4170.131099,3819.901937,4322.7747,4084.510244,4403.863567
628,SP_1264,710.9602651,0.210102337,0.15255792,-1.377197172,0.168451296,0.501703586,561.6011185,533.5521272,853.7738433,876.3951266,719.4617112,720.9776639
629,SP_2013,426.6575236,-0.178672279,0.129801191,1.376507239,0.168664648,0.501703586,431.1558709,424.3455514,511.528294,430.4516468,396.475117,365.9886616
630,SP_1989,359.4114916,0.217514572,0.158159238,-1.375288441,0.169042039,0.502028022,302.0837312,277.6967212,401.126504,478.5869852,322.9865942,373.9884137
631,SP_1032,1990.383774,-0.184143682,0.134003764,1.374167981,0.169389539,0.5022628,1966.290469,1822.189721,2606.402261,2073.139229,1777.333534,1696.947428
632,SP_1762,358.8900037,0.192267981,0.140076443,-1.372593255,0.16987883,0.502916599,321.3072414,330.7399151,345.005594,453.6893964,375.6080056,326.9898698
633,SP_0872,1837.18916,0.135332286,0.098722088,-1.370841003,0.170424526,0.503220057,1778.174691,1656.819763,1801.389208,1904.388905,1913.423391,1968.939002
634,SP_1852,95.09989388,0.250500209,0.182775189,-1.37053727,0.17051925,0.503220057,97.49065871,92.04554241,65.32105913,102.3567541,123.3881371,89.99721186
635,SP_1227,852.3595361,-0.161992682,0.118332996,1.368956149,0.171012983,0.503882347,793.6563484,915.7751423,1000.97623,771.8252536,792.950234,838.9740083
636,SP_1451,197.4265659,-0.197842062,0.144956281,1.364839523,0.172303494,0.506886535,218.3241512,205.9324,215.2834907,199.1807106,167.8441571,177.9944857
637,SP_1365,1127.410242,0.174220133,0.127975469,-1.36135569,0.173401312,0.509315313,1031.20401,928.2558938,1196.019393,1377.113302,1086.904325,1144.964529
638,SP_2061,223.2885947,0.201181916,0.14803014,-1.359060498,0.174127419,0.510646396,214.2048276,179.410803,221.7235951,263.9144415,210.4856456,249.9922552
639,SP_0151,1015.712055,0.154227795,0.113556679,-1.35815697,0.174413881,0.510686027,926.8478117,1070.224442,876.7742162,1050.124969,1053.335494,1116.965396
640,SP_1123,590.7534679,-0.16333819,0.120446754,1.356102881,0.175066436,0.510997351,575.3321972,624.0375756,679.8910239,522.2960856,596.9808398,545.9830853
641,SP_2057,3925.442971,0.146996813,0.108370273,-1.356431149,0.174962028,0.510997351,3478.082233,4167.010911,3490.536596,3898.40913,4189.753067,4328.86589
642,SP_0020,83.5118324,-0.237237748,0.17589185,1.348770555,0.177410675,0.51281345,87.87890363,93.60563635,94.76153649,75.24604622,72.58125712,76.99761459
643,SP_0802,1158.000487,0.143098937,0.106032885,-1.349571277,0.177153543,0.51281345,1116.336698,1026.541812,1146.338587,1272.543429,1171.280037,1214.96236
644,SP_RS09365,162.4126854,-0.208677283,0.154555488,1.350177113,0.176959178,0.51281345,179.8771309,195.0117424,155.482521,152.1519317,156.9569685,134.9958178
645,SP_1998,1517.894583,-0.176036556,0.130575508,1.348159076,0.177607224,0.51281345,1878.411565,1631.85826,1352.421928,1238.793364,1526.928197,1478.954182
646,SP_2100,7365.583737,-0.17162052,0.12695873,1.351781956,0.176445078,0.51281345,8498.164602,8627.319483,6421.704123,6022.450097,7229.093209,7394.770908
647,SP_2101,4708.401192,-0.168151311,0.124521393,1.350380908,0.176893832,0.51281345,4122.069823,5410.405781,5497.089131,4858.349499,4347.617301,4014.875618
648,SP_2187,414.2075662,-0.164377561,0.121690418,1.350784751,0.176764394,0.51281345,407.8130371,464.9079939,447.1272498,385.6359869,383.773397,395.9877322
649,SP_0372,723.2213542,0.213312818,0.158510992,-1.345728872,0.178389971,0.514279872,488.8264014,828.4098817,664.2507703,909.038632,627.8278741,820.974566
650,SP_0471,94.31788426,0.245945749,0.183042105,-1.343656689,0.179059429,0.515415679,75.5209328,79.56479089,96.60156632,121.7215454,112.5009485,79.99752165
651,SP_1088,698.2564767,0.191695296,0.142920048,-1.34127646,0.17983071,0.515873513,569.8397657,706.7225544,658.7306808,633.5053156,931.7618882,688.9786552
652,SP_1385,198.1171183,0.214680063,0.160091484,-1.340983652,0.179925761,0.515873513,163.3998364,149.7690182,226.3236697,236.8037337,201.4129885,210.9934634
653,SP_2132,422.5661401,-0.192616595,0.143677839,1.340614502,0.180045646,0.515873513,571.2128736,407.1845181,387.3262802,399.4679807,389.2169913,380.9881969
654,SP_RS05040,350.9015292,0.197422843,0.147648285,-1.337115723,0.181184866,0.517626759,296.5912997,294.8577545,376.2861012,375.1236716,444.5601998,317.9901486
655,SP_1445,5527.384059,-0.137858385,0.103303585,1.334497586,0.182040838,0.517626759,6157.015685,5968.919411,5299.285924,4918.656992,5306.597161,5513.82918
656,SP_1493,105.0312656,0.237916843,0.178073247,-1.336061688,0.181529111,0.517626759,118.0872767,76.44460302,87.40141715,107.8895516,133.36806,106.9966852
657,SP_1902,72.1033122,0.259381532,0.194326308,-1.334773117,0.181950615,0.517626759,83.75958002,48.36291211,57.04092487,74.69276647,70.76672569,97.99696402
658,SP_2157,49.00134115,0.269439166,0.201550313,-1.336833277,0.181277064,0.517626759,32.95458886,46.80281817,46.92076078,52.00829666,65.32313141,49.99845103
659,SP_0521,245.1840771,0.188351953,0.141234974,-1.333607025,0.18233268,0.517669869,260.8904951,210.6126818,209.7634012,252.2955668,268.5506513,268.9916666
660,SP_0741,629.9990983,0.176141232,0.13224722,-1.331908772,0.182890168,0.51768155,660.4648851,599.0760726,503.2481598,605.2880483,753.9378083,657.9796156
661,SP_0786,541.0881389,-0.1536369,0.115302844,1.332464099,0.182707731,0.51768155,582.1977365,558.5136302,576.8493532,538.8944781,498.088877,491.9847582
662,SP_0824,361.5159198,0.185307213,0.139422449,-1.32910599,0.183813004,0.519452614,289.7257604,368.1821696,346.8456238,359.0785588,359.2772227,445.9861832
663,SP_1621,42.80340146,0.274265052,0.206563777,-1.327749991,0.184260713,0.519452614,46.68566755,28.0816909,34.96056686,47.02877889,58.06500569,41.99869887
664,SP_1702,10428.64207,-0.156135679,0.117617784,1.327483595,0.184348763,0.519452614,12217.91382,11772.46886,9135.748129,9385.837707,10163.19053,9896.693397
665,SP_0720,106.7849317,-0.22505746,0.170120696,1.322928163,0.185859269,0.522921341,130.4452476,120.1272333,102.1216558,104.5698731,93.44836854,89.99721186
666,SP_0069,73.2032884,-0.247326725,0.187162687,1.321453158,0.186350311,0.523515664,100.2368744,65.52394544,78.20126797,60.30749293,68.95219426,65.99795536
667,SP_0192,498.7660488,-0.182815627,0.138495939,1.320007128,0.186832638,0.524083757,438.0214103,522.6314696,640.3303825,479.1402649,435.4875427,476.9852229
668,SP_0499,12664.64819,0.130997987,0.099571757,-1.315613893,0.188303668,0.524938772,12460.95391,12749.08767,10961.97774,13075.66037,13749.6119,12990.59755
669,SP_0615,869.2806278,0.167668268,0.12724646,-1.31766548,0.187615655,0.524938772,712.6429841,770.6864059,954.9754842,993.690434,863.7169597,919.971499
670,SP_1140,98.10125978,-0.228780674,0.174054267,1.31442152,0.188704392,0.524938772,96.11755084,126.3676091,102.1216558,95.16411728,79.83938283,88.99724284
671,SP_1190,212.7499312,-0.202389055,0.154160413,1.312847125,0.189234467,0.524938772,245.7863086,179.410803,264.0442813,207.4799069,197.7839256,181.9943618
672,SP_1380,692.6936574,0.155533358,0.11850977,-1.31240959,0.189381973,0.524938772,687.9270424,580.3549453,687.2511432,782.8908486,706.7599912,710.9779737
673,SP_1916,84.38922743,0.244538818,0.185777259,-1.316301142,0.188072988,0.524938772,81.01336428,76.44460302,67.16108897,73.03292722,110.6864171,97.99696402
674,SP_1950,352.2264943,0.214589116,0.163350396,-1.31367368,0.188956042,0.524938772,254.0249558,291.7375666,414.9267277,450.3697178,388.3097256,313.9902725
675,SP_1996,383.3667693,0.226757743,0.172274861,-1.316255557,0.188088282,0.524938772,387.2164191,394.7037666,256.6841619,298.2177861,436.3948084,526.9836739
676,SP_2220,814.8360106,-0.163675677,0.125417936,1.305042028,0.191878537,0.531072105,815.6260743,759.7657483,1018.456513,779.5711701,776.6194512,738.9771063
677,SP_2078,4728.17658,-0.158498424,0.121555452,1.303918668,0.192261314,0.531345523,6010.093143,4558.59449,4467.592439,4338.266533,4327.657456,4666.855419
678,SP_0657,463.145658,0.165237918,0.127079556,-1.30027144,0.193507953,0.533215582,484.7070778,382.2230151,433.3270261,465.8615509,520.7705198,491.9847582
679,SP_1262,119.7526042,0.216108664,0.166146173,-1.300714059,0.193356348,0.533215582,127.6990318,93.60563635,104.8817006,125.5945036,129.7389971,136.9957558
680,SP_1229,866.879126,-0.147576921,0.113723612,1.297680566,0.194397124,0.53487797,930.9671353,995.3399332,820.6533063,817.7474729,835.5917226,800.9751856
681,SP_2041,1182.744135,-0.138638639,0.107160135,1.293752003,0.195751097,0.537023903,1130.067776,1290.197688,1309.181227,1119.838217,1113.215031,1133.964869
682,SP_2087,123.2691105,0.212896059,0.164465408,-1.294473176,0.195502029,0.537023903,126.325924,115.4469515,96.60156632,138.3199379,127.9244657,134.9958178
683,SP_1040,267.572785,-0.222420054,0.172160085,1.29193741,0.196378821,0.537957209,215.5779355,269.8962515,392.8463697,290.4718696,218.6510371,217.9932465
684,SP_0740,409.2482003,0.160107436,0.124291094,-1.288164989,0.197688537,0.540753292,377.604664,408.744612,367.085952,417.7262125,417.3422284,466.9855326
685,SP_RS01365,378.4385835,0.18449558,0.143317555,-1.287320172,0.197982715,0.540767387,302.0837312,407.1845181,345.9256089,470.8410687,375.6080056,368.9885686
686,SP_1169,254.8202895,0.181981586,0.141903833,-1.282428969,0.199692208,0.544641575,232.0552299,254.2953121,225.4036547,303.7505837,240.4254142,272.9915426
687,SP_RS05970,2334.470317,0.163651418,0.127777922,-1.280748788,0.200281917,0.545454829,1978.648439,1995.360148,2588.921977,2815.640656,2325.322025,2302.928655
688,SP_1279,884.8204093,-0.148454477,0.116100613,1.278670916,0.201012965,0.546650085,979.0259107,984.4192756,840.8936344,834.8991452,775.7121854,893.9723045
689,SP_1373,1687.954693,0.13287813,0.104000358,-1.277669927,0.201365833,0.546814911,1684.803355,1667.740421,1465.583763,1745.044337,1774.611737,1789.944547
690,SP_1238,1524.545791,-0.144390431,0.113142251,1.276184892,0.201890168,0.547444209,1802.890632,1552.293469,1465.583763,1378.219861,1415.334514,1532.952509
691,SP_1969,303.0335867,0.197523924,0.154945462,-1.274796445,0.202381299,0.547981782,274.6215738,346.3408545,218.0435354,325.8817737,290.3250285,362.9887545
692,SP_1374,1184.690206,0.144661296,0.11356289,-1.273843028,0.202719052,0.548103103,1054.546844,1209.072803,1097.577796,1135.33005,1255.655748,1355.957992
693,SP_0110,702.1338993,-0.142707664,0.112676141,1.266529565,0.205323551,0.551298228,745.5975729,747.2849968,724.9717549,619.6733218,711.2963197,663.9794297
694,SP_0177,117.9217326,0.211262574,0.167365305,-1.262284165,0.206846553,0.551298228,98.86376658,98.28591816,124.2020138,139.9797772,125.2026685,120.9962515
695,SP_RS01375,77.24477766,-0.243288325,0.192021658,1.266983772,0.205161092,0.551298228,65.90917772,74.88450908,115.9218796,70.26652846,73.48852283,62.9980483
696,SP_0473,226.6494687,0.194062551,0.153058458,-1.267898252,0.204834289,0.551298228,238.9207692,180.9708969,207.0033564,257.8283643,272.1797142,202.9937112
697,SP_0943,758.3420979,-0.139233938,0.109978019,1.266016059,0.205507333,0.551298228,843.0882317,756.6455605,792.1328438,701.0054453,712.2035855,744.9769204
698,SP_0957,177.0292096,0.188536491,0.148996765,-1.265373045,0.205737633,0.551298228,153.7880813,156.0093939,180.3229238,198.6274308,191.4330656,181.9943618
699,SP_1081,2691.919618,-0.120075479,0.094792991,1.26671263,0.205258062,0.551298228,2740.723307,2812.849372,2875.966632,2649.103451,2553.952985,2518.921963
700,SP_1200,2506.096785,-0.124269118,0.098650127,1.259695472,0.20777924,0.551298228,2643.232648,2661.52026,2554.881425,2247.975631,2416.048596,2512.922149
701,SP_1344,81.48948251,0.242883232,0.192915719,-1.259012137,0.208025948,0.551298228,60.41674624,62.40375756,92.92150665,110.6559503,92.54110282,69.99783145
702,SP_1434,189.5272728,0.191495836,0.151823033,-1.261309518,0.207197353,0.551298228,178.504023,151.3291121,194.1231476,224.0782994,204.1347856,184.9942688
703,SP_1498,11212.32978,-0.150213883,0.119300227,1.259124864,0.207985235,0.551298228,12883.87114,12652.36185,10007.92227,9489.8543,10866.32146,11373.64764
704,SP_1536,1876.888761,-0.128106881,0.101640183,1.260396009,0.207526541,0.551298228,1945.693851,1856.511788,2092.113922,1844.634692,1727.433919,1794.944392
705,SP_1607,3981.212754,0.125182703,0.098990969,-1.264587115,0.206019374,0.551298228,3947.685124,3853.43203,3595.418297,4046.134824,4013.743519,4430.862731
706,SP_2143,103.2833351,-0.215048859,0.170174833,1.263693667,0.206339999,0.551298228,122.2066004,117.0070454,99.36161107,86.86492101,95.26289997,98.99693305
