,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC120MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN120MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN120MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN120MIN.C
973,SP_RS01000,338.1999956,0.370101848,0.149935867,-2.468401025,0.013571818,0.030895762,330.7546011,274.5046001,279.3227002,383.4819459,379.6588449,381.4772812
974,SP_0185,3461.877033,-0.386399446,0.156658513,2.466507807,0.013643775,0.030995859,4822.645699,3212.855165,3750.904831,2665.513854,3057.519231,3261.823419
975,SP_1139,266.1139623,-0.575081931,0.233131957,2.466765768,0.013633951,0.030995859,244.5522688,293.8956535,426.166634,271.2214231,220.2021301,140.6456643
976,SP_2045,385.0218337,-0.360819334,0.14675267,2.45869009,0.013944493,0.03164657,400.0912597,424.1792937,477.2427849,352.0489996,329.0376656,327.530999
977,SP_RS05570,47.05228493,0.680718768,0.277392274,-2.453993248,0.014127963,0.032030132,29.98341993,37.57016601,39.10517803,58.37547187,59.47988571,57.79958806
978,SP_0343,152.2812589,0.466573526,0.190237725,-2.452581511,0.014183524,0.032123217,148.9801178,122.4060248,112.5271449,189.4957625,178.4396571,161.8388466
979,SP_1317,34.61681656,0.763146038,0.311431134,-2.450448766,0.014267827,0.03228114,23.42454682,26.66269846,24.74001059,40.41378821,44.29353191,48.16632338
980,SP_1396,3558.982696,-0.298885909,0.122199745,2.445879963,0.01444991,0.032635967,4383.201201,3655.819541,3750.106766,3040.014958,3365.042896,3159.710814
981,SP_1694,6.997501194,1.408565107,0.575981706,-2.445503201,0.014465016,0.032635967,4.684909364,3.029852098,1.596129715,16.16551529,12.65529483,3.853305871
982,SP_1811,487.2480606,0.329636682,0.134798265,-2.445407456,0.014468858,0.032635967,433.8226071,444.1763176,417.3879206,578.3662136,535.3189713,514.4163337
983,SP_1527,1520.833187,-0.323789315,0.132522828,2.443271997,0.014554763,0.032796338,1522.595543,1793.672442,1758.934946,1403.705577,1193.394303,1452.696313
984,SP_0796,254.9149005,0.409950844,0.168071027,-2.43915237,0.014721759,0.03313892,194.8922295,213.9075581,247.4001059,293.6735277,321.4444887,258.1714933
985,SP_0249,8.386076193,1.31607093,0.53985979,-2.437801362,0.014776891,0.033229253,1.873963745,6.665674616,3.192259431,14.36934692,12.65529483,11.55991761
986,SP_0563,240.9480527,-0.452615995,0.185732824,2.436919795,0.014812965,0.033276589,282.0315437,273.2926592,276.9285056,163.4513212,186.032834,263.9514521
987,SP_1110,428.8413313,-0.354177094,0.145434318,2.435306187,0.014879193,0.033391502,436.6335527,510.2270933,497.1944063,350.2528312,404.9694346,373.7706694
988,SP_0454,820.4102982,-0.305820635,0.125623618,2.434419891,0.014915681,0.033439508,898.565616,958.6452038,863.506176,699.6075782,731.4760412,770.6611741
989,SP_0057,540.5093873,-0.373895645,0.154494408,2.420124127,0.01551521,0.0347006,656.8242928,625.361473,549.8666869,498.4367213,388.5175513,524.0495984
990,SP_1888,6272.974013,-0.302202597,0.124871652,2.420105697,0.015515996,0.0347006,7631.717354,6598.411899,6566.477649,5170.270639,5463.290778,6207.675758
991,SP_2104,14.37661098,1.073045903,0.443427496,-2.419890315,0.015525189,0.0347006,7.495854982,10.30149713,7.980648577,19.75785202,25.31058966,15.41322348
992,SP_0071,6166.476932,-0.345550496,0.143321308,2.411019685,0.01590799,0.03552036,6706.916245,6778.991084,7251.217297,6578.466637,5078.569816,4604.700515
993,SP_1503,157.2521171,0.429024133,0.177993026,-2.410342371,0.015937557,0.035550542,141.4842628,135.737374,123.7000529,180.5149207,180.9707161,181.1053759
994,SP_RS00125,82.24823311,0.619076441,0.257235575,-2.406651732,0.016099515,0.03580364,71.21062233,75.74630245,46.28776175,97.8911759,125.2874188,77.06611741
995,SP_RS02750,73.55471752,0.662799345,0.275330223,-2.40728874,0.016071458,0.03580364,76.83251357,51.50748567,39.90324288,89.80841825,69.60412157,113.6725232
996,SP_1290,882.9127509,0.411326355,0.170906369,-2.406735092,0.016095841,0.03580364,977.2720933,633.8450589,657.6054427,932.2113815,1094.683003,1001.859526
997,SP_0985,457.4538399,0.347216173,0.144381254,-2.404856341,0.016178824,0.035943928,409.4610784,399.9404769,399.8304937,540.6466779,555.5674431,439.2768692
998,SP_0332,146.5718588,0.4586439,0.19082383,-2.403493843,0.01623924,0.036005924,115.2487703,111.4985572,141.2574798,162.553237,161.9877738,186.8853347
999,SP_1881,1431.206066,-0.302286494,0.125756831,2.403738161,0.016228392,0.036005924,1759.651957,1454.934977,1531.486462,1232.171498,1312.354074,1296.637425
1000,SP_0852,2334.31444,-0.356172012,0.148295709,2.401768828,0.016316016,0.036139975,3186.675349,2502.657833,2184.303515,2007.218148,1972.960464,2152.071329
1001,SP_0408,1326.359264,-0.310120345,0.129357933,2.397381733,0.016512711,0.036539115,1490.73816,1434.331983,1480.410311,1026.510221,1268.060542,1258.104367
1002,SP_2215,20436.17868,-0.274359075,0.114548099,2.395142973,0.016613886,0.036726304,24078.56017,21195.63334,21888.52485,18334.38859,17339.01945,19780.94569
1003,SP_0013,12598.57618,-0.267878477,0.111914807,2.393592813,0.01668426,0.036778719,12695.16739,14075.48091,14550.31849,11505.35646,11835.23173,10929.9021
1004,SP_0771,2637.348888,-0.294173074,0.122921814,2.393172244,0.016703398,0.036778719,3066.74167,2614.15639,3039.829043,2225.452604,2346.291662,2531.621957
1005,SP_0860,781.9119988,0.307640969,0.128550175,-2.393158701,0.016704014,0.036778719,649.3284378,752.6152611,691.9222316,858.5684785,908.6501689,830.3874151
1006,SP_0924,18.87651779,-0.970311469,0.405423051,2.393330782,0.016696181,0.036778719,25.29851056,26.66269846,25.53807545,13.47126274,12.65529483,9.633264676
1007,SP_0034,4365.750428,-0.381663565,0.159810541,2.388225234,0.016929963,0.037239193,6204.693961,4303.60192,4335.088307,3304.051708,3906.689514,4140.377158
1008,SP_RS07335,107.8878767,-0.503744534,0.211273248,2.38432711,0.017110386,0.037598715,123.6816072,135.737374,122.1039232,100.5854284,74.6662395,90.55268796
1009,SP_RS07785,27.70817897,0.81966264,0.34406159,-2.382313701,0.017204235,0.037767472,15.92869184,23.63284636,18.35549173,35.02528312,36.70035501,36.60640577
1010,SP_0415,2270.605127,-0.323685678,0.135961862,2.38070937,0.017279339,0.037894787,2416.47625,2511.141419,2651.969522,2173.363722,1674.295506,2196.384346
1011,SP_0638,399.9712492,0.352818632,0.148660054,-2.373325058,0.017628742,0.038622812,339.1874379,376.913601,336.7833699,441.8574178,502.4152048,402.6704635
1012,SP_0653,106.9311201,-0.514975288,0.217047839,2.372634952,0.01766171,0.038656806,148.9801178,109.6806459,119.7097287,80.82757643,86.05600485,96.33264676
1013,SP_1616,23.07337986,0.865641565,0.364945289,-2.37197627,0.017693227,0.03868756,14.05472809,15.75523091,17.55742687,30.53486221,31.63823708,28.89979403
1014,SP_0043,131.3559955,-0.573455111,0.241833533,2.371280374,0.017726578,0.03869438,202.3880845,121.8000543,147.6419987,93.40075498,82.2594164,140.6456643
1015,SP_0877,695.5834012,-0.344415832,0.145250678,2.371182266,0.017731285,0.03869438,856.4014317,706.5615092,774.1229119,539.7485937,685.9169798,610.7489805
1016,SP_0358,4910.184913,-0.305711557,0.128985878,2.370116482,0.017782482,0.038767911,5292.073617,5540.387546,5469.13847,4934.074499,3745.96727,4479.468075
1017,SP_0348,2855.112617,-0.302743158,0.128238738,2.360777734,0.018236657,0.039718973,2911.202679,3295.267142,3262.489138,2779.570545,2234.925067,2647.221133
1018,SP_1744,885.6267244,-0.340830098,0.144669813,2.355917188,0.018477036,0.040202982,868.582196,956.8272925,1145.223071,711.2826726,818.7975756,813.0475387
1019,SP_0532,7.763777989,1.278527853,0.543913529,-2.350608662,0.018742734,0.040741076,2.810945618,3.029852098,5.586454004,13.47126274,10.12423586,11.55991761
1020,SP_0273,58031.82871,-0.340787073,0.145068846,2.349140299,0.018816815,0.040862005,77384.39589,56131.64594,61293.77526,48088.81564,47581.37751,57710.96202
1021,SP_0972,1032.520658,-0.298557639,0.127154126,2.347998034,0.018874621,0.04094739,1161.857522,1201.639342,1059.032066,951.0711493,975.7232315,845.8006386
1022,SP_0075,326.7810805,0.388925929,0.165774963,-2.346107768,0.018970621,0.041075197,299.8341993,306.6210323,237.8233276,325.1064741,380.9243744,410.3770752
1023,SP_0484,565.5889028,-0.306763684,0.130749248,2.346198449,0.018966006,0.041075197,610.912181,661.1137278,605.731227,496.6405529,520.1326175,499.0031102
1024,SP_1610,169.6349472,-0.445033951,0.189876538,2.343806961,0.019088048,0.041289088,189.2703383,199.364268,196.323955,134.7126274,118.9597714,179.178723
1025,SP_1974,14.47662879,1.023939234,0.438036716,-2.337564856,0.019409833,0.041944175,9.369818727,8.483585874,8.778713434,20.6559362,16.45188328,23.11983522
1026,SP_0370,1719.04392,-0.291092513,0.124952669,2.329622215,0.019826127,0.042802019,2067.918993,1904.565029,1707.858795,1477.34848,1628.736445,1527.835778
1027,SP_RS01785,8.289687766,1.235863341,0.532602503,-2.320423459,0.020317981,0.043821157,4.684909364,4.241792937,3.990324288,17.06359947,10.12423586,9.633264676
1028,SP_0274,3045.08796,-0.295922665,0.127572873,2.319636276,0.020360562,0.043870276,3652.35534,3064.998382,3357.458856,2631.386655,2525.996848,3038.331679
1029,SP_1717,227.2261552,0.378958175,0.163449297,-2.318505989,0.020421838,0.043959544,205.1990301,204.8180018,180.3626578,259.5463288,237.9195428,275.5113697
1030,SP_0375,9566.262322,-0.326565784,0.140905626,2.317620621,0.020469948,0.044020326,12642.69641,9664.622222,9660.575102,7692.989108,8430.957416,9305.733677
1031,SP_1292,536.5863793,0.399493979,0.172426947,-2.316888317,0.020509816,0.044063281,392.5954047,509.6211229,485.2234335,732.836693,617.5783877,481.6632338
1032,SP_1946,244.0999954,0.407979548,0.17640659,-2.312722822,0.020737883,0.044510089,197.7031751,224.8150257,207.496863,301.7562853,315.1168413,217.7117817
1033,SP_1113,2941.709866,-0.382695175,0.165552586,2.311623056,0.020798465,0.044596902,2447.396652,3661.273275,3898.54683,2758.914609,2360.212486,2523.915345
1034,SP_1163,1289.878829,-0.303110791,0.13120528,2.310202693,0.020876935,0.044721868,1465.439649,1282.233408,1529.092267,1138.770743,1061.779236,1261.957673
1035,SP_0971,553.1148715,-0.303047353,0.131225337,2.309366162,0.020923271,0.044777822,579.0547974,626.5734139,629.6731727,511.907984,485.9633215,485.5165397
1036,SP_0521,286.4292766,0.342322024,0.148315762,-2.308062337,0.02099567,0.04488939,255.7960513,243.6001087,256.9768842,317.0237164,317.6479003,327.530999
1037,SP_1958,44.6442309,0.768018714,0.332824717,-2.307577155,0.021022666,0.044903767,16.86567371,46.05375189,33.51872402,61.9678086,67.0730626,42.38636458
1038,SP_1982,553.4937502,-0.300780725,0.130473663,2.305298381,0.021149868,0.045131944,640.895601,600.5166858,592.9621893,481.3731218,506.2117932,499.0031102
1039,SP_2032,18.27676873,0.952652653,0.41374057,-2.302536231,0.021304951,0.04541912,10.3068006,16.36120133,8.778713434,29.63677802,25.31058966,19.26652935
1040,SP_0541,9.075619017,1.229177813,0.534502134,-2.299668673,0.021466998,0.045680551,8.432836855,2.423881678,3.192259431,11.67509437,11.38976535,17.33987642
1041,SP_0891,78.96323739,0.556334136,0.241922651,-2.299636402,0.021468828,0.045680551,61.8408036,64.23286448,66.23938319,114.0566912,99.97682916,67.43285274
1042,SP_0466,34.34143759,0.785392337,0.341755218,-2.298113665,0.021555321,0.045820571,29.04643806,21.81493511,21.54775116,31.43294639,36.70035501,65.5061998
1043,SP_RS00470,4.722001093,1.407170353,0.61317863,-2.294878332,0.021740098,0.046141674,1.873963745,1.211940839,2.394194573,6.286589278,8.858706382,7.706611741
1044,SP_RS03200,134.7373238,-0.440017393,0.19175045,2.294739814,0.02174804,0.046141674,168.6567371,155.7343978,142.0555447,114.9547754,107.5700061,119.452482
1045,SP_1787,109.6825394,-0.46851455,0.204379805,2.292372041,0.021884184,0.046386093,121.8076435,124.8299064,137.2671555,90.70650244,98.71129968,84.77272915
1046,SP_0494,2670.862011,-0.278765799,0.121737115,2.289899836,0.022027124,0.046599885,3212.910842,2800.795279,2774.87151,2242.516204,2437.409784,2556.668445
1047,SP_0817,31.67452909,0.784713252,0.342660846,-2.290058116,0.022017948,0.046599885,18.73963745,30.29852098,17.55742687,34.12719894,39.23141398,50.09297632
1048,SP_0957,118.0224162,0.475861468,0.207871236,-2.289212678,0.022066998,0.046639696,98.38309664,104.8328826,89.38326406,130.2222065,117.6942419,167.6188054
1049,SP_1899,375.7324215,0.414260601,0.181031506,-2.288334274,0.022118062,0.046703058,347.6202748,378.1255418,238.6213924,466.1056907,432.8110832,391.1105459
1050,SP_0746,3381.648868,-0.251723381,0.110168824,2.284887606,0.022319419,0.047083346,3714.196144,3801.252442,3520.264087,3115.454029,3196.727474,2941.999032
1051,SP_RS04515,47.21740548,0.655663708,0.287297873,-2.282173901,0.022479075,0.047375026,41.2272024,37.57016601,28.73033488,47.59846167,60.74541519,67.43285274
1052,SP_0830,635.4147599,0.29432781,0.129299504,-2.276325904,0.022826511,0.048061522,542.5125043,559.3106973,608.9234864,722.0596828,674.5272145,705.1549743
1053,SP_0933,883.5468401,-0.286052449,0.125888594,2.272266619,0.023070412,0.048528929,987.5788939,950.7675883,973.6391264,724.7539353,822.594164,841.9473327
1054,SP_RS02885,45.07453425,-0.743270937,0.328701421,2.261234328,0.02374475,0.049900021,73.08458607,47.87166315,49.48002118,34.12719894,17.71741276,48.16632338
1055,SP_1154,5434.085041,0.278297427,0.123343892,-2.256272471,0.024053572,0.050501102,5174.013901,4571.440845,4979.126647,6653.905708,5455.697602,5770.325541
1056,SP_2037,3.049550825,1.484992558,0.658639124,-2.254637636,0.024156083,0.050668299,0,1.211940839,0.798064858,5.388505095,1.265529483,9.633264676
1057,SP_0433,3070.432835,-0.307292751,0.136343855,2.253807126,0.024208304,0.050729796,3847.24757,3097.720785,3256.104619,2558.641836,3108.14041,2554.741792
1058,SP_2083,4985.432333,-0.240864706,0.10698389,2.251410987,0.024359519,0.050998426,5270.523034,5438.584516,5501.061064,4446.414788,4790.029093,4465.981504
1059,SP_0495,157.8830683,0.406859023,0.181562519,-2.240875618,0.025034133,0.05223767,150.8540815,133.9194627,121.3058584,177.8206681,178.4396571,184.9586818
1060,SP_0826,184.650338,0.39364775,0.175681026,-2.240695875,0.025045781,0.05223767,156.4759727,158.7642499,164.4013607,238.8903926,202.4847173,186.8853347
1061,SP_1558,871.1654845,-0.306049121,0.136574198,2.240899998,0.025032553,0.05223767,868.582196,1043.481063,979.2255804,721.1615986,859.294519,755.2479506
1062,SP_1697,2263.138047,-0.31088694,0.138698022,2.241466283,0.024995887,0.05223767,2935.564207,2260.875636,2327.95519,1866.218931,1999.536583,2188.677734
1063,SP_1555,2886.431604,-0.256521019,0.11452865,2.239797808,0.025104052,0.052309949,3374.071724,3112.870045,2944.859325,2534.393563,2655.080856,2697.314109
1064,SP_2082,2243.845062,-0.256546917,0.114590592,2.238813085,0.025168081,0.052394077,2296.54257,2486.902602,2549.81722,2128.459513,1955.243051,2046.105417
1065,SP_1162,1334.688888,-0.297816985,0.133140687,2.236859305,0.025295537,0.052609967,1662.205842,1440.997658,1315.210885,1154.936259,1151.63183,1283.150855
1066,SP_0905,2112.871693,0.305101106,0.136557938,-2.234224612,0.025468298,0.052919587,1983.590625,1814.275436,1868.269832,2211.083257,2746.198978,2053.812029
1067,SP_0788,12827.03267,-0.247142225,0.110719049,2.232156329,0.025604633,0.05315301,15003.89073,13274.38801,13512.83417,11466.73884,11472.02476,12232.31949
1068,SP_0024,477.9831821,-0.37982929,0.170199139,2.23167574,0.025636402,0.053156324,662.446184,523.5584425,438.9356717,380.7876934,451.7940255,410.3770752
1069,SP_RS03435,47.93758513,0.627319542,0.281131919,-2.231406327,0.025654226,0.053156324,30.9204018,37.57016601,43.09550231,55.68121932,68.33859209,52.01962925
1070,SP_RS07885,30.12351082,-0.794937413,0.356433979,2.230251492,0.025730752,0.05326506,29.98341993,49.68957441,37.50904831,27.84060966,16.45188328,19.26652935
1071,SP_1219,4204.048863,-0.264818381,0.118792241,2.22925654,0.025796841,0.053352009,4736.443367,4533.264709,4501.085797,3529.470837,3673.832089,4250.196375
1072,SP_1316,20.42808076,0.85950549,0.385803532,-2.227832093,0.025891714,0.053448412,16.86567371,11.51343797,13.56710258,25.14635711,26.57611914,28.89979403
1073,SP_2059,1439.937487,-0.264384075,0.118665643,2.227974919,0.025882188,0.053448412,1613.482785,1527.651428,1576.976159,1242.050424,1409.799844,1269.664284
1074,SP_0396,1.803272119,1.461629705,0.656553626,-2.226215267,0.025999766,0.053621491,0,0.60597042,0,4.490420913,3.796588449,1.926652935
1075,SP_2121,2065.460868,-0.318891838,0.143298003,2.225375318,0.026056053,0.053687588,2729.428195,2073.630776,2082.151214,1667.742327,1891.966577,1947.846118
1076,SP_0309,4.900447976,1.397882046,0.62996479,-2.218984405,0.026487786,0.054526436,0.936981873,4.241792937,0,8.980841825,11.38976535,3.853305871
1077,SP_2113,2321.821387,-0.286768267,0.129480664,2.214757457,0.026776717,0.055070035,2713.499503,2569.314579,2375.839081,1818.62047,2243.783774,2209.870917
1078,SP_0005,166.1978577,-0.464636487,0.209955551,2.213023112,0.026896052,0.055264152,148.0431359,199.364268,234.6310682,150.8781427,150.5980085,113.6725232
1079,SP_1620,8.921749279,1.157819975,0.523595129,-2.211288669,0.027015854,0.055458865,3.747927491,4.241792937,6.384518861,9.878926008,17.71741276,11.55991761
1080,SP_RS00455,200.6519091,0.403888708,0.182878219,-2.208511818,0.027208615,0.055788854,179.9005196,139.9791669,197.1220198,229.0114665,215.1400121,242.7582698
1081,SP_2102,221.3018076,-0.53835024,0.243790638,2.208248208,0.027226976,0.055788854,179.9005196,294.5016239,312.8414242,176.922584,118.9597714,244.6849228
1082,SP_0546,30.21924479,0.728227983,0.329981536,-2.206874945,0.027322797,0.055933453,25.29851056,18.78508301,23.14388087,39.51570403,37.96588449,36.60640577
1083,SP_0655,1020.413669,-0.25875642,0.117552053,2.201207155,0.027721362,0.056696968,1119.693338,1140.43633,1076.589493,933.1094657,912.4467573,940.2066324
1084,SP_0322,12.18334869,1.039728582,0.472441749,-2.200755085,0.027753367,0.056710062,5.621891236,10.30149713,5.586454004,15.2674311,18.98294225,17.33987642
1085,SP_1983,1389.769977,-0.371131712,0.168755603,2.199226015,0.027861855,0.056879272,1975.157788,1282.233408,1452.478041,1142.36308,1093.417473,1392.970072
1086,SP_1990,264.3815837,0.399644503,0.181923362,-2.196773953,0.028036594,0.057183293,281.0945618,190.8806822,209.8910576,269.4252548,311.3202528,323.6776931
1087,SP_RS01175,11.942605,1.051584847,0.478861076,-2.196012374,0.028091058,0.057189056,8.432836855,8.483585874,3.990324288,14.36934692,15.1863538,21.19318229
1088,SP_0761,2299.167509,-0.258703257,0.117802882,2.196068994,0.028087005,0.057189056,2593.565824,2359.042843,2570.566907,2148.217365,2196.959183,1926.652935
1089,SP_RS02675,8.092016391,1.263439723,0.575729741,-2.194501401,0.028199383,0.057356872,0,7.877615455,3.192259431,17.06359947,8.858706382,11.55991761
1090,SP_1662,3099.995051,-0.301229816,0.137313536,2.193737223,0.028254306,0.057415861,2894.337005,3944.261461,3438.861472,2940.327614,2638.628972,2743.55378
1091,SP_2071,13.25399829,1.006436089,0.458992121,-2.192708856,0.028328362,0.057513586,4.684909364,8.483585874,11.17290801,18.85976783,18.98294225,17.33987642
1092,SP_0447,1176.372044,-0.28581556,0.130918199,2.183161415,0.029023925,0.05887179,1301.467821,1379.188675,1197.895351,1082.19144,945.3505239,1152.138455
1093,SP_0603,180.7452596,0.406760344,0.186455295,-2.181543542,0.029143238,0.059059717,167.7197552,168.4597766,126.8923124,185.9034258,210.0778942,225.4183934
1094,SP_1331,2.074813777,1.427777028,0.655347385,-2.178656789,0.029357174,0.059438885,0.936981873,0,0,8.980841825,2.531058966,0
1095,SP_0756,1329.677101,-0.268511784,0.12345729,2.174936642,0.029634865,0.059946324,1395.166009,1480.385735,1485.1987,1248.337014,1085.824296,1283.150855
1096,SP_0936,506.1212141,-0.298137175,0.137228863,2.172554444,0.029813868,0.060253391,595.9204711,532.0420284,549.0686221,473.2903642,420.1557884,466.2500103
1097,SP_0805,569.9342766,-0.323118562,0.148935307,2.169522913,0.030043007,0.060635079,548.1343956,694.4421009,662.3938319,556.8121932,497.3530869,460.4700515
1098,SP_1361,2522.791134,-0.284825134,0.131296233,2.16933211,0.030057479,0.060635079,3029.262395,2391.159276,2898.571563,2150.013533,2228.59742,2439.142616
1099,SP_1893,2643.802379,-0.36649567,0.169125143,2.167008784,0.030234184,0.060936049,2307.786353,3744.897193,2897.773498,2291.01275,2582.945675,2038.398806
1100,SP_1826,48.85529013,0.614064883,0.284580755,-2.157787805,0.030944333,0.062310635,29.98341993,45.44778147,38.30711317,66.45822951,49.35564984,63.57954686
1101,SP_0731,837.939442,0.315801574,0.146423405,-2.156769771,0.031023608,0.062413525,624.0299272,847.1466466,765.3441985,999.5676952,918.7744047,872.7737797
1102,SP_RS04170,358.4744973,0.41684109,0.193512793,-2.154075102,0.031234283,0.062780341,268.9137975,272.0807184,378.2827425,382.5838618,517.6015586,331.3843049
1103,SP_0445,1132.348614,-0.312253841,0.145108949,2.151857917,0.031408547,0.063073373,1412.968664,1290.111023,1062.224326,984.3002641,925.1020521,1119.385355
1104,SP_0018,38.21893654,0.663895056,0.308752105,-2.150252727,0.031535229,0.063098946,20.6136012,32.72240266,33.51872402,49.39463004,46.82459087,46.23967045
1105,SP_0260,271.8331646,-0.354593158,0.164881064,2.15059965,0.031507813,0.063098946,272.661725,341.1613462,304.0627108,244.2788977,256.9024851,211.9318229
1106,SP_1050,43.42228321,0.808852351,0.376126686,-2.150478498,0.031517385,0.063098946,24.36152869,27.26866888,41.4993726,81.72566061,68.33859209,17.33987642
1107,SP_1391,890.8735788,-0.305269027,0.14193202,2.150811554,0.031491077,0.063098946,884.5108879,1051.964648,1024.715277,858.5684785,845.3736947,680.1084862
1108,SP_1435,150.4135286,0.500452913,0.232863226,-2.149128149,0.031624243,0.063219944,93.69818727,167.8538062,110.1329504,211.0497829,177.1741276,142.5723172
1109,SP_RS00660,211.3770396,-0.397988004,0.185614678,2.144162347,0.032019881,0.063895528,211.7579032,218.7553215,293.6878676,196.680436,175.9085981,171.4721112
1110,SP_0471,66.89536611,0.556709453,0.259596672,-2.144516912,0.031991492,0.063895528,41.2272024,61.20301238,59.05679947,87.11416571,91.11812278,61.65289393
1111,SP_RS03855,57.60974979,-0.571390685,0.267082534,2.139378703,0.03240501,0.064605849,65.58873109,78.77615455,63.04712376,39.51570403,54.41776777,44.31301751
1112,SP_0907,187.816532,0.528619491,0.248148829,-2.130251805,0.03315083,0.066033353,92.7612054,172.0955992,193.9297604,284.6926859,213.8744826,169.5454583
1113,SP_0676,619.9663093,-0.339553569,0.159518933,2.128609837,0.033286554,0.06624413,816.1112112,618.6957984,643.2402753,492.150132,513.8049701,635.7954686
1114,SP_0198,1471.680435,-0.260496062,0.122746143,2.122234204,0.033818076,0.067241506,1656.583951,1642.785808,1519.515489,1348.922442,1442.703611,1219.571308
1115,SP_1916,77.53251829,0.511402917,0.241158868,-2.120605892,0.033954982,0.06745317,64.65174922,64.23286448,62.2490589,84.41991316,116.4287124,73.21281154
1116,SP_0810,78.72449914,0.494117052,0.233102897,-2.11973793,0.034028152,0.067537955,54.34494862,64.23286448,75.81616148,94.29883917,87.32153433,96.33264676
1117,SP_RS00945,1989.12532,-0.253895625,0.119812353,2.119110578,0.034081123,0.067582531,2231.890821,2181.493511,2078.958954,1792.576028,1669.233388,1980.599217
1118,SP_RS02330,44.9918637,0.622078993,0.293788443,-2.11743861,0.03422264,0.067741866,44.03814802,29.69255056,31.92259431,62.86589278,45.55906139,55.87293512
1119,SP_0562,1097.410042,-0.301460582,0.142360596,2.117584437,0.034210277,0.067741866,1415.77961,1050.752708,1172.357276,924.1286238,1006.095939,1015.346097
1120,SP_0636,319.7347247,0.309757979,0.146374939,-2.116195451,0.034328188,0.067890122,274.5356887,281.7762451,297.6781919,345.7624103,342.9584899,375.6973224
1121,SP_1126,258.2801567,0.378143808,0.178950135,-2.113123908,0.034590164,0.068347202,184.5854289,231.4807003,256.9768842,299.0620328,329.0376656,248.5382287
1122,SP_RS10660,234.1060745,-0.350844362,0.166450323,2.107802236,0.035048099,0.069190321,269.8507794,275.7165409,240.2175222,187.6995942,199.9536583,231.1983522
1123,SP_1462,218.9979689,-0.37400233,0.178064187,2.100379287,0.03569549,0.070405618,245.4892507,211.4836764,288.1014136,201.1708569,188.563893,179.178723
1124,SP_2238,65.11403689,-0.576232142,0.274517632,2.099071517,0.035810597,0.070569815,56.21891236,85.44182916,94.17165321,61.06972441,41.76247294,52.01962925
1125,SP_1281,30.85020364,0.733146054,0.350128109,-2.093936578,0.03626563,0.071402997,12.18076435,25.45075762,29.52839973,39.51570403,37.96588449,40.45971164
1126,SP_1469,16892.4967,-0.247517481,0.118423065,2.090112104,0.036607731,0.072012543,20506.78527,17306.51518,17236.6048,14848.92387,16098.80055,15357.35055
1127,SP_0990,527.9704043,-0.333611966,0.159784543,2.087886357,0.036808087,0.072278292,490.9785013,607.7883309,672.768675,516.398405,469.5114382,410.3770752
1128,SP_1517,3231.342537,0.261534462,0.125260146,-2.087930368,0.036804116,0.072278292,2587.943933,3228.610396,2993.541281,3647.119865,3609.290086,3321.54966
1129,SP_2233,23.85562797,0.765288333,0.367128547,-2.084524177,0.037112513,0.07281153,16.86567371,14.54329007,20.7496863,36.82145148,29.10717811,25.04648816
1130,SP_1151,1596.583089,-0.240812024,0.115571749,2.08365821,0.037191268,0.072901468,1803.690105,1743.376897,1644.811672,1502.494837,1399.675608,1485.449413
1131,SP_1270,2753.21318,-0.230049737,0.110475225,2.082364948,0.037309148,0.073067871,3102.346981,2857.756499,2960.820622,2538.883984,2445.002961,2614.468033
1132,SP_1766,181.6155827,0.398771093,0.191878862,-2.078243992,0.037686892,0.073612404,127.4295347,181.1851555,159.6129715,234.3999716,184.7673045,202.2985582
1133,SP_2126,6660.859811,0.352881636,0.169773601,-2.078542444,0.037659426,0.073612404,7502.413855,5296.787438,4709.380725,6570.383879,7374.240298,8511.952668
1134,SP_2136,253.6755401,0.462900445,0.22266666,-2.078894277,0.037627069,0.073612404,175.2156102,226.6329369,237.8233276,387.9723669,307.5236644,186.8853347
1135,SP_2079,1099.125746,-0.250345172,0.120569252,2.076359992,0.037860669,0.073840775,1188.093015,1228.302041,1169.165016,970.8290013,1076.96559,961.3998147
1136,SP_2100,5153.749047,-0.303025687,0.145948287,2.076253808,0.037870483,0.073840775,6889.62771,5111.96646,5096.442181,4136.575745,4855.836627,4832.045562
1137,SP_1323,2.72984741,1.370298708,0.660236473,-2.07546654,0.037943317,0.073917719,0.936981873,1.211940839,0,7.18467346,1.265529483,5.779958806
1138,SP_1617,18.6177973,0.857603026,0.413405353,-2.074484569,0.03803433,0.074029914,10.3068006,18.17911259,8.778713434,21.55402038,27.84164863,25.04648816
1139,SP_1609,245.8999825,-0.358265362,0.172801651,2.073275117,0.038146683,0.074183409,309.204018,252.0836946,268.947857,227.2152982,180.9707161,236.978311
