,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC90MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC90MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC90MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN90MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN90MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN90MIN.C
342,SP_0445,867.2193511,-0.675110269,0.131303126,5.141616114,2.72E-07,1.76E-06,1171.55284,988.6370394,1049.05769,598.8942659,695.5515418,699.6227293
343,SP_2057,5232.931288,0.5448175,0.106223883,-5.128954858,2.91E-07,1.88E-06,4629.917343,4101.877619,4010.284737,6282.803092,6075.207998,6297.49694
344,SP_0661,407.7581675,0.73628358,0.143623947,-5.126468073,2.95E-07,1.90E-06,318.6453781,304.3198704,289.1680305,566.4914045,509.2430931,458.6812281
345,SP_0712,10.64718736,2.49077927,0.485824132,-5.126915496,2.95E-07,1.90E-06,1.06215126,1.610158045,1.464141927,23.46414101,13.97313365,22.30939826
346,SP_0494,3344.05581,-0.596350686,0.116733537,5.108649186,3.24E-07,2.08E-06,4116.898285,4135.690938,3848.497054,2352.000802,2822.572998,2788.674782
347,SP_2198,579.5880485,0.71988288,0.140934715,-5.107917379,3.26E-07,2.08E-06,423.7983528,415.4207755,464.8650617,643.5878678,821.3097447,708.5464886
348,SP_1691,34.62605154,1.635573195,0.320638936,-5.10098124,3.38E-07,2.15E-06,13.80796638,16.90665947,14.64141927,60.33636261,57.44510502,44.61879651
349,SP_0951,442.468305,-0.675837422,0.132720976,5.092167382,3.54E-07,2.25E-06,553.3808066,562.7502366,520.5024549,317.3245737,361.7489046,339.1028535
350,SP_2153,136.1540686,1.089012089,0.214138157,-5.085558335,3.67E-07,2.32E-06,104.0908235,78.09266517,74.67123825,158.6622869,180.0981671,221.3092307
351,SP_1071,230.0026987,-0.822637286,0.161826687,5.083446395,3.71E-07,2.34E-06,285.718689,292.2436851,308.2018755,145.2542063,169.2301742,179.367562
352,SP_2154,51.98566931,1.449233038,0.285538436,-5.075439434,3.87E-07,2.43E-06,19.11872268,26.56760774,31.47905142,80.44848348,90.04908354,64.25106698
353,SP_2218,890.1461915,-0.742408071,0.14633621,5.073303945,3.91E-07,2.45E-06,958.0604367,1125.500473,1268.678979,661.4653086,726.6029499,600.569001
354,SP_0148,2529.276812,0.589572238,0.116403964,-5.064881114,4.09E-07,2.56E-06,2188.031596,1860.537621,1993.429233,2855.921164,3032.170003,3245.571258
355,SP_0631,32491.61339,-0.590640811,0.11663582,5.06397443,4.11E-07,2.56E-06,37984.65337,35855.80442,43551.63368,25518.92936,27522.41558,24516.24393
356,SP_2219,1668.683985,-0.599771005,0.118544955,5.059439284,4.20E-07,2.62E-06,2104.121646,1889.520465,2048.334555,1301.701156,1448.548189,1219.877897
357,SP_1646,1002.606763,0.86404229,0.171025029,-5.052139426,4.37E-07,2.71E-06,859.2803695,648.088613,606.1547576,1206.727252,1148.9021,1546.487487
358,SP_1384,480.9394868,-0.757028975,0.149898912,5.050263311,4.41E-07,2.73E-06,541.6971427,625.5464004,655.2035121,363.1355157,307.4089404,392.6454093
359,SP_0576,51.41113257,1.525364856,0.303093866,-5.032648389,4.84E-07,2.98E-06,22.30517646,21.7371336,28.55076757,91.62188396,91.60165395,52.65017988
360,SP_0351,4632.967506,-1.033812339,0.205813139,5.02306287,5.09E-07,3.13E-06,5032.472671,6891.476431,6929.783738,3409.004487,3564.701652,1970.366054
361,SP_1501,1066.551901,0.638485391,0.127648655,-5.001896743,5.68E-07,3.48E-06,894.3313611,812.3247335,789.1724984,1258.124894,1197.031783,1448.326135
362,SP_0871,4098.059397,-0.610727684,0.12242257,4.988685356,6.08E-07,3.70E-06,5361.739562,4537.42537,4995.652253,2931.900287,3221.583592,3540.055315
363,SP_1507,12012.15039,-0.519857834,0.104212259,4.988451854,6.09E-07,3.70E-06,15164.33354,13579.26787,13781.96795,9548.788053,9574.701693,10423.84324
364,SP_1575,925.0850047,-0.61197303,0.122657325,4.98929054,6.06E-07,3.70E-06,1221.473949,1124.695394,1017.578639,720.6843312,740.5760836,725.5016313
365,SP_0796,325.3879622,0.752164602,0.150835883,-4.986642359,6.14E-07,3.72E-06,255.9784537,227.8373633,237.9230631,439.114639,430.0620024,361.4122517
366,SP_1099,1196.948369,-0.548591045,0.110015802,4.986475002,6.15E-07,3.72E-06,1485.949613,1388.761314,1397.523469,926.2749001,1012.275905,970.9050121
367,SP_1124,839.3490565,0.614412749,0.123396276,-4.979183901,6.39E-07,3.85E-06,628.793546,657.7495613,693.2712022,1007.840724,1106.982699,941.4566064
368,SP_2221,929.7082842,-0.606355415,0.121878644,4.975075179,6.52E-07,3.93E-06,1096.140101,1185.076321,1095.910232,765.3779331,662.9475633,772.7975556
369,SP_0711,48.79725425,1.427344054,0.287347289,-4.967313455,6.79E-07,4.08E-06,33.98884033,20.12697556,21.23005793,69.275083,71.41823867,76.74433
370,SP_1022,1748.357882,0.543346002,0.109451119,-4.964280007,6.90E-07,4.13E-06,1404.163966,1471.684453,1384.346192,2058.140369,1951.581,2220.231314
371,SP_0256,144.3134255,0.904584859,0.183039363,-4.942023633,7.73E-07,4.62E-06,88.1585546,99.82979877,109.0785735,189.9478082,181.6507375,197.2150806
372,SP_1221,1794.996341,0.686923458,0.139090315,-4.938686461,7.87E-07,4.68E-06,1307.508201,1495.031744,1300.890102,2529.657869,2238.806525,1898.083604
373,SP_1243,7436.38269,0.545353214,0.110656945,-4.92832341,8.29E-07,4.92E-06,6519.484435,5759.535326,5819.964158,8433.682685,8563.978359,9521.651176
374,SP_1717,292.6964133,0.746202932,0.151425662,-4.927849891,8.31E-07,4.92E-06,209.2437983,202.0748346,240.119276,387.7169968,343.1180597,373.9055148
375,SP_1294,626.9586708,0.609467524,0.123999683,-4.915073261,8.87E-07,5.24E-06,523.6405713,474.9966232,486.0951196,807.8368549,743.6812244,725.5016313
376,SP_0595,213.0873328,-0.930600517,0.189590126,4.908486188,9.18E-07,5.41E-06,259.1649075,287.413211,295.0245982,147.4888864,176.9930263,112.4393672
377,SP_RS01250,49.2673453,1.316912788,0.268698917,-4.901072191,9.53E-07,5.60E-06,27.61593277,27.37268676,25.62248371,74.86178324,71.41823867,68.71294663
378,SP_1035,612.8002226,-0.916826543,0.187300432,4.894951574,9.83E-07,5.76E-06,677.652504,842.1126574,900.4472848,530.736523,397.4580239,328.3943423
379,SP_0096,174.6418133,0.926511118,0.189425226,-4.891170703,1.00E-06,5.86E-06,101.966521,131.2278806,121.5237799,263.6922514,231.3329905,198.1074565
380,SP_0795,559.8217033,0.677426048,0.138559642,-4.889057437,1.01E-06,5.87E-06,365.3800335,455.6747266,462.6688488,686.0467897,693.9989714,695.1608497
381,SP_0965,1176.99704,0.688666635,0.140843903,-4.889573633,1.01E-06,5.87E-06,740.3194284,921.8154806,1024.899349,1468.184823,1436.127625,1470.635533
382,SP_1203,309.7347875,-0.75829794,0.155091501,4.889358458,1.01E-06,5.87E-06,383.4366049,349.4042957,439.242578,222.3506696,239.0958425,224.8787344
383,SP_0593,2152.441934,-0.510111754,0.10458459,4.877504007,1.07E-06,6.21E-06,2378.156672,2662.396327,2556.391804,1767.631956,1794.771389,1755.303455
384,SP_RS00615,432.7159212,-0.697038524,0.142940713,4.876417016,1.08E-06,6.22E-06,517.2676637,532.9623128,557.838074,322.911274,372.6168974,292.6993051
385,SP_2151,46.37921516,1.415555581,0.290269454,-4.876694952,1.08E-06,6.22E-06,23.36732772,21.7371336,26.35455468,67.0404029,55.89253461,83.88333744
386,SP_1184,49.61431504,1.505034444,0.308970572,-4.871125541,1.11E-06,6.37E-06,32.92668907,16.90665947,22.69419986,90.50454391,54.33996421,80.31383372
387,SP_0489,864.4331417,0.582493515,0.119635054,-4.86892005,1.12E-06,6.42E-06,718.0142519,685.927327,665.4525056,1077.115807,1085.246714,954.8422453
388,SP_2081,1241.341561,-0.525139644,0.10791705,4.866141601,1.14E-06,6.50E-06,1524.187058,1391.98163,1485.371984,1013.427424,1024.696468,1008.384801
389,SP_1474,3334.542503,-0.578496632,0.119301072,4.849048055,1.24E-06,7.06E-06,4006.434554,4042.301771,3962.700124,2459.265446,2510.506346,3026.046779
390,SP_RS07255,657.8254759,-0.751454837,0.155153357,4.843303773,1.28E-06,7.25E-06,672.3417477,861.4345539,950.9601813,488.2776011,510.7956635,463.1431078
391,SP_0816,604.5761132,0.906605866,0.187878524,-4.825489617,1.40E-06,7.91E-06,469.470857,312.3706607,461.9367778,870.4078976,872.5445681,640.7259179
392,SP_RS01935,217.7181258,1.221976532,0.255654494,-4.779796803,1.75E-06,9.92E-06,89.22070586,152.1599352,133.2369153,373.1915761,364.8540454,193.6455769
393,SP_1021,876.3556172,-0.683569813,0.143161592,4.774812869,1.80E-06,1.01E-05,1032.411025,1071.560179,1147.155199,786.607394,635.001296,585.3986102
394,SP_1083,3201.450108,-0.546445083,0.11457615,4.769274271,1.85E-06,1.04E-05,4116.898285,3652.643524,3653.766178,2379.934303,2724.761062,2680.697294
395,SP_2199,165.7058773,0.926456528,0.194803581,-4.755849579,1.98E-06,1.11E-05,91.34500838,122.3720114,121.5237799,208.942589,254.6215466,195.4303287
396,SP_1232,2834.717348,0.548402971,0.115900136,-4.731685325,2.23E-06,1.25E-05,2233.7041,2284.009186,2370.445779,3754.262562,3105.140812,3260.741649
397,SP_1888,5607.498247,-0.520807545,0.110143399,4.728449914,2.26E-06,1.26E-05,7021.881981,6320.675404,6519.823999,4355.391508,4432.588509,4994.628082
398,SP_1000,453.8697356,0.696073709,0.147504398,-4.719003083,2.37E-06,1.32E-05,319.7075293,313.9808187,397.5145331,538.5579033,599.2921767,554.1654527
399,SP_1357,672.9907448,-0.597701545,0.12675363,4.715458989,2.41E-06,1.34E-05,872.0261846,784.9520468,779.6555759,497.2163215,571.3459094,532.7484303
400,SP_RS09370,842.6124447,-0.6792785,0.144381266,4.704755127,2.54E-06,1.41E-05,1020.727361,1035.331623,1063.69911,698.3375302,711.0772459,526.5017988
401,SP_0545,142.1193903,0.889704593,0.190031904,-4.681869589,2.84E-06,1.57E-05,83.90994956,101.4399568,108.3465026,203.3558888,181.6507375,174.0133064
402,SP_0764,2398.047109,0.490267786,0.104750162,-4.680353461,2.86E-06,1.58E-05,2039.33042,1995.790896,1938.523911,2731.896418,2690.604513,2992.136494
403,SP_1151,1778.796257,-0.525515254,0.11228713,4.680102292,2.87E-06,1.58E-05,2252.822823,1945.875997,2112.024729,1430.195262,1417.496781,1514.361954
404,SP_1082,822.0125368,-0.763381078,0.163274943,4.675433119,2.93E-06,1.61E-05,844.4102519,1128.720789,1142.030703,593.3075657,697.1041122,526.5017988
405,SP_0255,150.0427365,0.942518823,0.201850286,-4.66939552,3.02E-06,1.65E-05,115.7744874,100.6348778,88.58058656,201.1212087,163.0198926,231.1253659
406,SP_RS04295,495.1469666,-0.661730097,0.141981925,4.660664343,3.15E-06,1.72E-05,577.8102856,576.43658,669.1128604,372.0742361,423.8517208,351.5961165
407,SP_0938,802.3687799,-0.531226726,0.113976111,4.66086026,3.15E-06,1.72E-05,958.0604367,951.6034044,941.4432588,624.593087,656.7372817,681.7752107
408,SP_0446,463.0103054,-0.78674727,0.169140203,4.651450422,3.30E-06,1.79E-05,694.6469242,531.3521547,545.3928676,306.1511732,304.3037996,396.214913
409,SP_0925,539.8979421,0.787148537,0.16934042,-4.648320444,3.35E-06,1.81E-05,344.1370083,455.6747266,375.5524042,777.6686736,725.0503795,561.3044601
410,SP_2022,375.0562807,0.681657508,0.146898634,-4.640325699,3.48E-06,1.88E-05,261.28921,279.3624208,316.9867271,500.5683416,461.1134105,431.0175743
411,SP_0273,66330.37743,-0.737750233,0.159204045,4.633991769,3.59E-06,1.93E-05,102261.799,72374.99395,75300.08721,44561.75581,46513.45679,56970.17176
412,SP_0536,31.40160331,1.606437957,0.34764853,-4.620867975,3.82E-06,2.05E-05,15.9322689,13.68634338,11.71313541,64.8057228,46.57711218,35.69503721
413,SP_0793,358.7639519,0.699496532,0.151425651,-4.619405819,3.85E-06,2.06E-05,285.718689,279.3624208,251.8324114,408.9464577,420.74658,505.9771524
414,SP_1475,1143.324185,-0.58083078,0.125731013,4.619630175,3.84E-06,2.06E-05,1463.644437,1320.329597,1339.689863,838.0050362,881.8599905,1016.416185
415,SP_2172,200.8193962,-0.748714128,0.162386413,4.610694404,4.01E-06,2.14E-05,234.7354285,264.0659193,259.885192,146.3715463,149.046759,150.8115322
416,SP_2187,522.529554,0.638110505,0.138473258,-4.608185821,4.06E-06,2.16E-05,412.114689,392.0734839,414.3521652,642.4705278,711.0772459,563.089212
417,SP_0350,1677.96316,-1.046879337,0.227818814,4.595227753,4.32E-06,2.30E-05,1532.684268,2679.302986,2652.2931,1281.589035,1189.268931,732.6406387
418,SP_1299,39661.79167,-0.696828665,0.152609725,4.566082964,4.97E-06,2.63E-05,50187.7092,45494.21047,52087.58111,36754.90089,28862.28385,24584.0645
419,SP_1689,39.63488111,1.412195771,0.30937945,-4.564607536,5.00E-06,2.65E-05,21.2430252,22.54221263,16.10556119,55.86700242,72.97080908,49.08067616
420,SP_1778,4451.302716,-0.575016711,0.126157067,4.557942931,5.17E-06,2.72E-05,5680.38494,5770.806432,4569.586953,3576.605495,3395.471478,3714.960998
421,SP_1076,2144.269784,-0.497656274,0.109358739,4.550676758,5.35E-06,2.81E-05,2463.128772,2615.701744,2467.079146,1735.229095,1672.118327,1912.361618
422,SP_0896,8092.927434,-0.727882801,0.16010294,4.546342492,5.46E-06,2.87E-05,11434.05832,9424.255036,9562.310922,5316.30395,5281.844521,7538.791859
423,SP_0102,1316.138902,0.589128596,0.130028868,-4.530752315,5.88E-06,3.07E-05,966.5576468,1016.814805,1154.475909,1605.617649,1726.458291,1426.909112
424,SP_1070,230.1457652,-0.777469827,0.171586806,4.531058326,5.87E-06,3.07E-05,329.2668907,293.0487641,256.9569081,173.1877075,149.046759,179.367562
425,SP_2075,1111.526185,0.57255382,0.126521075,-4.525363233,6.03E-06,3.14E-05,930.4445039,923.4256386,820.6515498,1264.828935,1252.924318,1476.882165
426,SP_0532,13.92517528,2.000514197,0.442131138,-4.524707773,6.05E-06,3.14E-05,2.12430252,4.830474134,4.39242578,29.05084126,21.73598568,21.41702233
427,SP_1466,1476.199408,0.785342349,0.173935007,-4.515148295,6.33E-06,3.28E-05,1286.265176,1009.569094,927.5339105,1767.631956,1566.54354,2299.652772
428,SP_1233,273.2500648,0.75879429,0.168717554,-4.497423473,6.88E-06,3.56E-05,185.8764705,228.6424423,187.4101666,363.1355157,377.2746086,297.1611848
429,SP_1650,5089.036758,-0.516636606,0.115050078,4.490536784,7.10E-06,3.67E-05,6116.929108,6139.532624,5745.29292,4425.783931,4401.537101,3705.144862
430,SP_0794,373.8656083,0.701465051,0.156483528,-4.482676623,7.37E-06,3.80E-05,334.577647,272.1167096,243.7796308,469.2828203,448.6928473,474.7439949
431,SP_0920,1530.806064,-0.564880383,0.126101157,4.479581272,7.48E-06,3.84E-05,1855.578252,1879.054438,1756.970312,1067.059746,1349.183683,1276.989956
432,SP_1200,3072.568086,-0.476558436,0.106727501,4.465188729,8.00E-06,4.10E-05,3566.703932,3738.78698,3438.537314,2450.326726,2493.428072,2747.625489
433,SP_0669,1455.071747,0.490716133,0.110002847,-4.460940289,8.16E-06,4.17E-05,1297.94884,1180.245847,1145.691058,1686.066133,1676.776038,1743.702568
434,SP_1601,2776.461557,-0.527451796,0.118885777,4.436626555,9.14E-06,4.66E-05,3102.543831,3589.847361,3158.886207,2277.139018,2442.193248,2088.159677
435,SP_0911,34.67130618,1.643009458,0.37073797,-4.431726962,9.35E-06,4.76E-05,11.68366386,16.90665947,14.64141927,88.26986382,37.26168974,39.26454093
436,SP_1738,1973.75906,-0.626571853,0.14151662,4.427549601,9.53E-06,4.84E-05,2777.525545,2232.484129,2203.533599,1419.021861,1467.179034,1742.810192
437,SP_0745,1943.688258,-0.614945852,0.139293511,4.414748752,1.01E-05,5.13E-05,2034.019663,2338.75456,2705.002209,1493.883645,1419.049351,1671.420117
438,SP_1676,404.1855418,0.621159196,0.140879587,-4.40914976,1.04E-05,5.25E-05,338.826252,317.2011348,296.4887401,455.8747397,481.2968258,535.4255581
439,SP_0916,1113.351819,-0.632452604,0.143732861,4.40019492,1.08E-05,5.45E-05,1407.35042,1354.947995,1308.210811,764.2605931,1044.879883,800.4612094
440,SP_RS08385,248.3765893,-0.69746928,0.158515525,4.400006117,1.08E-05,5.45E-05,303.7752604,337.3281104,284.0435337,176.5397276,200.2815824,188.2913213
441,SP_1115,1254.945771,-0.479907168,0.109181579,4.395495777,1.11E-05,5.55E-05,1391.418151,1519.184115,1479.515417,1059.238366,1072.82615,1007.492425
442,SP_0974,1000.637197,-0.848545685,0.193098617,4.394364379,1.11E-05,5.57E-05,1092.953647,1211.643929,1582.005352,834.6530161,762.3120693,520.2551673
443,SP_1160,1965.862562,-0.486083832,0.110692349,4.391304717,1.13E-05,5.63E-05,2400.461848,2168.077807,2327.253592,1635.785831,1532.386991,1731.209305
444,SP_2042,230.2796428,-0.880757987,0.20061338,4.390325237,1.13E-05,5.65E-05,233.6732772,297.8792383,371.8920493,168.7183473,138.1787661,171.3361786
445,SP_0253,188.1319178,0.85370244,0.194513168,-4.388918485,1.14E-05,5.67E-05,101.966521,151.3548562,142.7538378,255.8708711,212.7021456,264.1432753
446,SP_1860,1918.080372,0.447731629,0.102042756,-4.387686546,1.15E-05,5.69E-05,1662.266722,1611.768203,1585.665706,2139.706193,2304.014482,2205.060924
447,SP_RS05180,84.4841457,0.984233262,0.22456198,-4.382902492,1.17E-05,5.80E-05,62.66692435,57.96568961,46.12047069,111.7340048,119.5479213,108.8698635
448,SP_1100,1315.228009,-0.563065136,0.128485134,4.382336825,1.17E-05,5.81E-05,1730.244403,1433.04066,1555.650797,963.1471217,1069.72101,1139.564063
449,SP_0368,864.5870708,0.634804699,0.145158613,-4.373179688,1.22E-05,6.04E-05,793.4269914,593.3432395,636.901738,979.9072224,1054.195306,1129.747928
450,SP_0586,123.9979042,0.809456728,0.186351101,-4.343718509,1.40E-05,6.88E-05,92.40715964,89.36377148,85.6523027,164.2489871,155.2570406,157.0581637
451,SP_1020,2486.852563,-0.751089322,0.172911039,4.34379047,1.40E-05,6.88E-05,3855.609075,2816.16642,2743.80197,1662.601992,1614.673222,2228.262698
452,SP_0937,161.0427259,-0.781913211,0.180128652,4.340859713,1.42E-05,6.96E-05,183.752168,216.566257,213.7647213,107.2646446,122.6530621,122.2555024
453,SP_1467,598.4714721,0.563380827,0.130032053,-4.332630426,1.47E-05,7.20E-05,471.5951595,509.6150211,462.6688488,649.1745681,737.4709428,760.3042926
454,SP_2017,1232.767553,0.736974505,0.17021864,-4.329575796,1.49E-05,7.29E-05,1066.399865,900.883426,784.0480017,1241.364794,1572.753821,1831.155409
455,SP_0267,679.4582896,0.760014958,0.175624555,-4.327498262,1.51E-05,7.34E-05,608.6126721,452.4544106,440.7067199,757.5565528,784.048055,1033.371327
456,SP_0463,297.6629243,-0.736202999,0.170175702,4.326134629,1.52E-05,7.37E-05,312.2724705,369.5312713,438.510507,230.17205,226.6752793,208.8159677
457,SP_1078,262.6493638,-0.861558586,0.199352594,4.321782681,1.55E-05,7.50E-05,275.0971764,323.641767,424.6011587,212.2946092,183.2033079,157.0581637
458,SP_1277,1151.561248,-0.593161215,0.137346911,4.318708084,1.57E-05,7.59E-05,1517.814151,1372.659733,1279.660044,825.7142957,869.4394273,1044.079838
459,SP_0923,768.8744645,0.579730245,0.134283167,-4.317222028,1.58E-05,7.62E-05,582.0588906,628.7667165,632.5093123,891.6373586,830.6251671,1047.649342
460,SP_0184,3289.179484,-0.42547138,0.098693888,4.311020536,1.63E-05,7.82E-05,3814.185175,3868.404702,3643.517184,2726.309718,2780.653597,2902.006525
461,SP_1867,63.54614069,1.081613382,0.251147321,-4.306688903,1.66E-05,7.96E-05,43.54820167,33.00823992,42.46011587,84.91784367,79.1810907,98.16135233
462,SP_1541,4977.798266,-0.811836027,0.188574081,4.305130494,1.67E-05,8.00E-05,7601.816569,5248.310147,6307.52342,3062.629072,4656.158647,2990.351742
463,SP_2083,4810.709362,-0.488009391,0.113730336,4.290934225,1.78E-05,8.51E-05,5696.317208,5456.825613,5721.866649,3686.104819,4454.324494,3848.817387
464,SP_1576,1529.098151,-0.446941677,0.104338232,4.283584941,1.84E-05,8.78E-05,1761.046789,1751.851953,1787.717292,1340.808058,1231.188332,1301.976482
465,SP_1956,301.2698859,0.755931646,0.176616177,-4.280081578,1.87E-05,8.90E-05,219.8653109,217.371336,226.9419986,433.5279387,414.5362984,295.3764329
466,SP_1019,427.4403637,-0.709611494,0.16615113,4.270879724,1.95E-05,9.25E-05,486.4652772,536.1826289,572.4794933,292.7430927,397.4580239,279.3136662
467,SP_1607,5655.147478,0.493508268,0.115929199,-4.256979881,2.07E-05,9.83E-05,5033.534822,4580.094558,4446.599031,6457.108139,6132.653103,7280.895215
468,SP_0921,2214.135155,-0.597637801,0.140428766,4.255807527,2.08E-05,9.86E-05,2925.164571,2527.143051,2571.033223,1454.776743,1898.793606,1907.899739
469,SP_0121,14651.18625,-0.546835268,0.12859211,4.252479179,2.11E-05,9.98E-05,19508.5322,16684.45766,16120.20261,11276.19577,10970.46249,13347.26679
470,SP_0160,81.32908403,1.036497893,0.244071674,-4.24669473,2.17E-05,0.000102242,57.35616805,49.10982036,49.7808255,89.38720387,104.0222172,138.3182692
471,SP_1703,205.4466604,0.983784089,0.231706895,-4.245812754,2.18E-05,0.000102427,120.0230924,156.9904094,125.9162057,359.7834956,282.5678139,187.3989453
472,SP_RS11135,58.84217829,1.152925104,0.271579617,-4.245256395,2.18E-05,0.000102464,38.23744537,41.86410916,25.62248371,78.21380338,74.52337948,94.5918486
473,SP_0330,735.7503407,0.534281516,0.125887389,-4.24412261,2.19E-05,0.000102766,575.685983,556.3096044,664.7204347,875.9945979,860.1240049,881.6674191
474,SP_1191,125.0294984,-0.813163784,0.191737694,4.241022031,2.23E-05,0.000103976,166.7577479,154.5751723,161.0556119,82.68316358,86.94394273,98.16135233
475,SP_2152,134.2601538,0.951382121,0.22437485,-4.240145996,2.23E-05,0.000104163,101.966521,71.65203299,96.63336715,168.7183473,144.3890477,222.2016066
476,SP_1241,8328.879649,0.674743654,0.159185539,-4.238724567,2.25E-05,0.000104604,8053.230855,5603.349996,5461.249386,9582.308254,10288.88408,10984.25533
477,SP_0144,317.5805837,0.60714765,0.143345594,-4.235551515,2.28E-05,0.00010587,253.8541512,243.1338647,253.2965533,388.8343368,412.983728,353.3808684
478,SP_RS01740,5464.921246,-0.925029282,0.219001699,4.223845237,2.40E-05,0.000111292,5983.098049,7400.286373,8315.594072,4241.422823,4587.845549,2261.280607
479,SP_1205,796.5417534,-0.63001598,0.149215964,4.222175444,2.42E-05,0.000111886,1096.140101,904.9088211,915.8207751,559.7873642,580.6613318,721.9321276
480,SP_2072,116.8346668,0.924590878,0.219043379,-4.221040052,2.43E-05,0.000112216,82.8477983,90.1688505,63.6901738,132.9634658,183.2033079,148.1344044
481,SP_RS10010,428.5641724,-0.630358884,0.149356656,4.220494086,2.44E-05,0.000112255,601.1776133,482.2423344,485.3630486,356.4314754,327.5923556,318.5782071
482,SP_0101,1450.814107,0.607282874,0.145208643,-4.182140001,2.89E-05,0.000132706,1275.643664,1155.288397,1003.669291,1528.521186,1748.194277,1993.567828
483,SP_2177,20.90415703,1.748526238,0.418536881,-4.177711251,2.94E-05,0.000135036,7.435058821,8.050790223,7.320709633,51.39764222,15.52570406,35.69503721
484,SP_0589,1213.011349,-0.528923473,0.126970457,4.165720791,3.10E-05,0.000142039,1574.108168,1379.905444,1357.991637,959.7951015,917.5691099,1088.698635
485,SP_RS02125,177.4532061,-0.747451004,0.179825311,4.156539484,3.23E-05,0.000147562,255.9784537,219.7865731,196.1950182,129.6114456,131.9684845,131.1792617
486,SP_0042,238.8047036,-0.672371516,0.161842627,4.154477288,3.26E-05,0.000148593,323.9561344,277.7522627,284.7756047,178.7744077,167.6776038,199.8922084
487,SP_1900,1633.526808,-0.840617886,0.202610387,4.148937771,3.34E-05,0.000151922,1594.289042,2349.220587,2394.604121,1277.119675,1363.156816,822.7706077
488,SP_0919,1509.289947,-0.50499463,0.121975289,4.140138843,3.47E-05,0.000157544,1679.261142,1786.470351,1853.603679,1143.038869,1389.550513,1203.81513
489,SP_1757,432.7203734,-0.581169131,0.140560201,4.134663483,3.55E-05,0.000160689,567.188773,514.4454953,480.9706229,324.028614,338.4603485,371.228387
490,SP_1889,6631.014039,-0.457713621,0.1106961,4.134866721,3.55E-05,0.000160689,8436.66746,7120.923953,7502.263232,5455.971456,5451.074695,5819.183441
491,SP_1037,51.40079799,-1.613114272,0.390389588,4.132062747,3.60E-05,0.000162188,42.48605041,86.14345539,114.9351412,33.52020145,23.28855609,8.031383372
492,SP_0448,185.5055035,-0.799536107,0.193584467,4.130166637,3.63E-05,0.000163041,190.1250756,240.7186277,281.1152499,138.550166,124.2056325,138.3182692
493,SP_0675,1512.957107,-0.448108442,0.108502863,4.129922743,3.63E-05,0.000163041,1804.594991,1730.114819,1710.11777,1198.905872,1344.525971,1289.483219
494,SP_0413,1960.857615,-0.507944905,0.123040051,4.128289148,3.65E-05,0.000163682,2485.433949,2183.374309,2256.242709,1513.995765,1526.176709,1799.922251
495,SP_RS05960,74.8491076,1.079572092,0.261518634,-4.128088603,3.66E-05,0.000163682,49.92110923,45.08442525,45.38839972,96.09124416,76.07594989,136.5335173
496,SP_2113,2521.990552,-0.496850297,0.120406339,4.126446329,3.68E-05,0.000164523,3171.583663,2927.267325,2777.477235,1947.523704,1995.052972,2313.038411
497,SP_0158,456.1645175,-0.573907765,0.139118978,4.125301761,3.70E-05,0.00016501,504.5218486,528.9369177,606.8868286,349.7274351,381.9323198,364.9817555
498,SP_1153,843.6884188,-0.479054978,0.11647442,4.112963003,3.91E-05,0.000173737,1013.292302,924.2307177,1015.382426,677.1080693,711.0772459,721.0397516
499,SP_1225,1445.019442,-0.542738434,0.132281429,4.102907264,4.08E-05,0.000181102,1525.24921,1711.598002,1913.633498,1098.345268,1287.080866,1134.209807
500,SP_0591,3287.779042,-0.561713193,0.136960017,4.101293261,4.11E-05,0.000182005,4423.859999,3713.024451,3658.890674,2430.214605,2463.929234,3036.755291
501,SP_0312,850.5561262,0.640340858,0.156345028,-4.095690586,4.21E-05,0.000186092,550.1943528,703.6390655,725.4823246,1150.86025,1085.246714,887.9140506
502,SP_0889,341.4977688,0.755377353,0.186529663,-4.049636626,5.13E-05,0.000226134,224.1139159,256.8202081,270.8662564,505.0377018,467.3236922,324.8248386
503,SP_RS07545,452.368423,-0.612619469,0.151287042,4.049384942,5.14E-05,0.000226134,490.7138822,598.9787926,554.1777192,322.911274,408.3260167,339.1028535
504,SP_1139,323.7930952,-0.79974977,0.198470101,4.029573041,5.59E-05,0.000245576,338.826252,400.9293531,501.4686098,272.6309718,246.8586945,182.0446898
505,SP_0893,3559.460293,0.633912053,0.15738665,-4.027737124,5.63E-05,0.000247011,3257.617915,2622.947455,2439.992521,3931.91963,3918.687704,5185.596531
506,SP_1632,308.8223571,0.563546589,0.140243513,-4.018343364,5.86E-05,0.000256558,264.4756638,242.3287857,238.655134,369.839556,366.4066158,371.228387
