,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC10MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN10MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN10MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN10MIN.C
1233,SP_1669,995.8711432,0.02673864,0.09204222,-0.290504069,0.771430638,0.938690554,930.9051949,1064.276728,964.5698978,1065.837555,987.3151706,962.322313
1234,SP_1699,1248.072087,0.0267405,0.091080079,-0.293593288,0.769068706,0.938690554,1285.324253,1300.593765,1121.446972,1242.030571,1314.363321,1224.673642
1235,SP_1701,6064.101576,0.023766018,0.077599486,-0.306265147,0.759402774,0.938690554,6151.258087,6084.738672,5791.005148,5785.727315,6147.579617,6424.300619
1236,SP_1750,1757.328532,-0.020194131,0.076581476,0.263694728,0.792015158,0.938690554,1756.994729,1791.929187,1764.194757,1698.57011,1758.655148,1773.627264
1237,SP_1768,462.987033,0.035430227,0.12388582,-0.285990982,0.774885028,0.938690554,415.7095718,358.7258619,586.2720382,493.8612124,458.1759463,465.1775671
1238,SP_1770,471.4019254,-0.037552651,0.132510278,0.283394247,0.776874638,0.938690554,368.631351,385.927823,690.2591276,543.3341282,402.639468,437.6196544
1239,SP_1840,3414.329489,-0.028714598,0.089912601,0.319361215,0.749452618,0.938690554,3684.536974,3429.14722,3246.010781,3071.660511,3579.017493,3475.603955
1240,SP_1885,988.8795072,0.024893641,0.091194887,-0.272971898,0.784874818,0.938690554,921.1342434,992.8715799,1023.734966,933.0418336,1042.851649,1019.642771
1241,SP_1909,1717.592406,0.028275157,0.086739248,-0.325978814,0.744440385,0.938690554,1647.737726,1856.533845,1596.560398,1712.457244,1767.139887,1725.125338
1242,SP_1950,340.8242423,0.041158974,0.132406795,-0.310852432,0.755912808,0.938690554,275.3631779,244.8176498,474.2169851,395.7833266,333.99021,320.7741043
1243,SP_1970,5202.55279,0.029835169,0.09422753,-0.316629001,0.751525128,0.938690554,5088.000913,5686.909991,4649.836487,5057.520711,5700.97377,5032.074867
1244,SP_1984,1616.852952,-0.026689414,0.090426971,0.29514882,0.767880197,0.938690554,1616.648335,1757.926736,1531.120247,1481.583637,1661.46631,1652.372448
1245,SP_1988,2053.619507,0.027447083,0.090140607,-0.304491881,0.760753178,0.938690554,2128.290885,2077.549779,1889.696417,2239.300401,2055.621039,1931.258525
1246,SP_1994,3546.192765,-0.025134993,0.09179256,0.273823861,0.784219986,0.938690554,3523.760409,3561.756781,3659.269817,3083.811753,3665.407571,3783.150261
1247,SP_2058,7884.116915,0.027816912,0.088987111,-0.31259484,0.754588499,0.938690554,7979.31428,8441.108552,6974.30651,7834.079619,7743.482029,8332.410497
1248,SP_2067,3544.404393,0.026919458,0.091291269,-0.294874392,0.768089835,0.938690554,3272.380475,3306.738396,3936.269908,3472.651513,3594.444293,3683.941775
1249,SP_2099,7558.168869,-0.020677205,0.074354354,0.278090035,0.780943245,0.938690554,7944.671816,7545.143959,7362.465214,7641.395631,7636.265772,7219.070822
1250,SP_2113,4387.624874,-0.022887676,0.073143271,0.312915678,0.754344726,0.938690554,4404.034309,4454.321129,4417.658417,4434.335561,4159.836496,4455.563332
1251,SP_2122,1121.081282,-0.026903289,0.093976639,0.28627635,0.774666471,0.938690554,1211.597983,999.6720702,1183.301362,1113.574579,1098.388127,1119.953574
1252,SP_2133,1076.347312,0.033428294,0.117082512,-0.285510565,0.775253011,0.938690554,1146.754396,1220.688004,814.8643467,1170.859008,1085.275348,1019.642771
1253,SP_2145,669.8920024,-0.036284041,0.111731969,0.324741801,0.745376495,0.938690554,747.0336535,691.9498853,603.3044063,558.0892084,705.776079,713.1987818
1254,SP_2198,386.6029596,-0.028594495,0.10027984,0.285146998,0.775531525,0.938690554,388.173254,406.3292938,380.9871808,381.0282465,394.9260682,368.1737142
1255,SP_2215,37815.4886,-0.02253363,0.076473421,0.294659631,0.768253904,0.938690554,40006.71667,38818.8986,35594.95997,37194.95325,36871.59358,38405.80951
1256,SP_2216,17927.31384,0.022059817,0.075773929,-0.291126734,0.770954395,0.938690554,17788.46129,18772.7534,16775.08968,18266.78924,18342.46465,17618.32477
1257,SP_2224,4976.158117,-0.030562381,0.113760699,0.268655005,0.78819518,0.938690554,4483.978458,4469.622232,6180.060293,5478.474469,4789.249917,4455.563332
1258,SP_0826,472.5803789,0.030439707,0.118378199,-0.257139466,0.797071112,0.940898729,418.3743767,397.828681,578.2040744,497.332996,469.746046,473.9960992
1259,SP_0079,6803.503158,-0.025315223,0.099383005,0.254723862,0.798936385,0.942351494,7107.034794,7643.751067,5878.85631,7177.044579,6498.539306,6515.792889
1260,SP_0033,2558.013162,-0.022509546,0.089299619,0.252067659,0.800988767,0.943273846,2718.989314,2698.094516,2327.159344,2429.380551,2522.281725,2652.173522
1261,SP_1847,469.6205445,-0.025329838,0.100232799,0.25271007,0.800492266,0.943273846,490.3241103,501.5361577,433.8771659,451.3318637,474.3740859,466.2798836
1262,SP_2010,1796.790489,0.020413497,0.081427565,-0.250695168,0.802049797,0.943774919,1733.899752,1723.924284,1887.903536,1764.533998,1845.045225,1825.43614
1263,SP_0184,8713.571849,0.020557029,0.083138837,-0.247261448,0.804705893,0.943805289,9216.672044,8529.514926,8186.293965,8908.596633,9215.970045,8224.383479
1264,SP_1082,2148.924098,0.027589802,0.111679433,-0.247044614,0.804873697,0.943805289,2028.804833,1902.437154,2433.835755,2561.308327,2027.08146,1940.077057
1265,SP_1202,3583.340433,-0.020966042,0.085251033,0.245932999,0.805734098,0.943805289,3678.319095,3750.470386,3411.852259,3285.1752,3764.139088,3610.086569
1266,SP_1249,11523.45875,0.02439773,0.098941211,-0.246588142,0.805226982,0.943805289,11619.43784,12837.62551,9769.407756,11397.86545,12280.50377,11235.91218
1267,SP_1736,7408.191744,0.02383593,0.096495525,-0.247015916,0.804895906,0.943805289,7966.878524,7755.959157,6287.633144,7297.689058,7818.302007,7322.688574
1268,SP_2002,1850.451474,-0.024617499,0.100179886,0.245732954,0.805888961,0.943805289,2027.916565,1910.937767,1670.964953,2034.46517,1766.368547,1692.055842
1269,SP_0564,606.6845343,0.023390147,0.095679921,-0.244462435,0.806872692,0.944212724,570.2682587,640.9462083,593.4435616,585.8634769,604.730542,644.8551582
1270,SP_0348,10229.22036,-0.022093233,0.091673993,0.240997827,0.8095568,0.946607755,9624.387201,9779.105013,11554.22064,10754.71754,9991.166722,9671.725056
1271,SP_2228,5439.13105,-0.019302344,0.08083582,0.238784537,0.811272661,0.947867744,5558.78312,5705.61134,5178.736338,5580.024138,5542.077735,5069.553628
1272,SP_0189,7025.105658,0.026197979,0.112308427,-0.233268146,0.815553192,0.950692503,8250.236117,6888.896647,5688.81094,7091.985882,7799.789848,6430.914518
1273,SP_0676,1383.821831,0.02357523,0.101897555,-0.231362074,0.817033526,0.950692503,1431.888525,1491.007492,1190.472885,1274.144569,1480.201416,1435.216096
1274,SP_0795,611.0662018,-0.022663223,0.097973991,0.231318769,0.817067167,0.950692503,577.3744052,596.7430215,675.0196404,627.5248797,590.0750824,599.6601813
1275,SP_0852,4607.821445,-0.020746764,0.091553372,0.226608407,0.820728255,0.950692503,4762.006441,4962.657777,4216.855761,4185.23509,4784.621877,4735.551726
1276,SP_0885,733.9856774,0.020873206,0.091923448,-0.22707162,0.820368052,0.950692503,745.2571169,744.653685,694.7413297,783.7551403,713.4894787,722.0173139
1277,SP_0969,3922.222151,0.021450126,0.094659527,-0.226602924,0.820732518,0.950692503,4197.067792,4090.4949,3379.580404,4002.098507,4076.531779,3787.559527
1278,SP_1124,1002.542945,0.020233091,0.087414718,-0.231460916,0.816956746,0.950692503,934.4582682,1035.374644,1015.667002,1034.591503,978.8304308,1016.335822
1279,SP_1286,4125.419416,0.020070526,0.088520799,-0.226732317,0.820631896,0.950692503,4386.268943,4192.502254,3701.402517,4196.518387,4329.531291,3946.293105
1280,SP_1583,1127.231097,0.021235509,0.093320704,-0.227554104,0.819992904,0.950692503,1046.380076,1200.286533,1109.793247,1227.275491,1096.074107,1083.577129
1281,SP_1944,389.9760123,0.028990741,0.127042286,-0.22819757,0.81949265,0.950692503,345.5363748,409.729539,398.0195489,519.8995892,329.3621702,337.308852
1282,SP_2170,2961.846707,0.021616006,0.092235121,-0.23435765,0.814707334,0.950692503,3230.631864,2978.61474,2599.677234,2931.053276,3022.88137,3008.221755
1283,SP_0372,1574.978681,-0.024844,0.110420615,0.224994217,0.821983773,0.951399768,1478.078477,1938.139728,1366.175208,1531.056553,1507.198315,1629.223801
1284,SP_0473,413.5270883,-0.02720492,0.122273122,0.222493048,0.823930085,0.952258515,346.4246431,421.630397,490.3529127,453.9357014,430.4077072,338.4111685
1285,SP_1014,1990.457657,0.016660622,0.074918672,-0.222382777,0.824015918,0.952258515,2009.26293,1939.839851,1982.926221,1983.256363,2012.426,2015.03458
1286,SP_1225,3088.146599,-0.016761925,0.075920045,0.220783919,0.825260685,0.952258515,3147.134643,3186.029693,2993.214581,3049.093918,3169.435966,2983.970792
1287,SP_1548,3232.359252,-0.021103571,0.095601425,0.220745357,0.825290713,0.952258515,3144.469838,3675.664993,2965.424927,2991.809489,3263.539443,3353.246823
1288,SP_2204,3102.497782,-0.024370755,0.111664655,0.218249502,0.827234717,0.953760524,2814.922293,2866.40665,3724.709968,3387.592816,2658.808901,3162.546066
1289,SP_1482,2958.927228,0.021740864,0.10093521,-0.215394253,0.82945995,0.955318708,2989.911151,3272.735944,2536.926404,2753.124369,3007.45457,3193.410929
1290,SP_1491,7479.41541,0.020512283,0.095466049,-0.214864688,0.829872817,0.955318708,7695.068419,7628.449964,6927.691608,6559.067104,7981.826082,8084.389282
1291,SP_0411,4181.683139,0.018341749,0.085811786,-0.213743934,0.830746749,0.955468588,4026.520275,4362.51451,4067.15021,3920.511593,4142.095677,4571.306566
1292,SP_1872,450.3549962,0.020804072,0.097649883,-0.213047591,0.831289842,0.955468588,451.2403044,436.9315001,450.0130936,468.6907816,431.1790472,464.0752506
1293,SP_0825,474.0170412,-0.02006341,0.095886027,0.209242272,0.834259114,0.95739937,475.2235489,474.3341966,483.1813893,460.0113226,459.7186263,491.6331633
1294,SP_2075,2023.486087,-0.017601379,0.084094155,0.209305615,0.834209669,0.95739937,2097.201493,2014.645244,1999.958589,1871.291343,2135.069056,2022.750795
1295,SP_0923,909.7097483,-0.020256314,0.098400426,0.205855957,0.836903429,0.95969235,915.8046335,1021.773664,819.3465489,921.7585371,918.6659126,860.9091941
1296,SP_0281,5960.32992,0.017141648,0.086214406,-0.198825799,0.842399014,0.963019658,5839.475908,6363.558773,5560.619959,5655.535431,5926.205043,6416.584403
1297,SP_0408,2022.900758,0.020150492,0.101035893,-0.199438946,0.841919398,0.963019658,2268.637278,2023.145856,1726.544259,2112.580301,2066.419798,1940.077057
1298,SP_1416,2135.012875,-0.018212532,0.091179423,0.199743878,0.841680895,0.963019658,2201.128886,2266.263384,1987.408423,1958.085932,2278.538292,2118.652332
1299,SP_1457,1863.350418,-0.015895111,0.079193763,0.200711647,0.840924052,0.963019658,1927.542245,1912.637889,1784.812887,1851.328587,1818.819666,1884.961232
1300,SP_0209,23967.10295,-0.019410012,0.098509176,0.197037605,0.84379811,0.963877072,22573.56271,22113.49425,27786.96387,22898.14852,22778.44086,25652.0075
1301,SP_2096,2157.495394,-0.019686664,0.100350165,0.19617969,0.844469524,0.96390257,2369.899866,2266.263384,1890.592857,1952.878256,2212.203054,2253.134946
1302,SP_0967,1808.553652,-0.021695568,0.113278156,0.191524726,0.84811451,0.966577166,1665.503092,2245.861913,1573.252947,1637.813898,1883.612224,1845.277837
1303,SP_0993,814.9274649,0.017343848,0.090255756,-0.192163345,0.847614257,0.966577166,758.5811416,819.459078,850.7219637,841.907515,815.3063557,803.5887356
1304,SP_0104,837.5584463,0.021078259,0.111981762,-0.188229389,0.850696835,0.96803433,898.9275355,897.6647161,693.8448893,742.0937375,872.385514,920.4342856
1305,SP_1236,444.8200798,0.022767929,0.120851,-0.188396698,0.850565688,0.96803433,392.6145956,389.3280682,535.174934,498.2009419,389.5266884,464.0752506
1306,SP_0614,1474.16876,-0.016638837,0.089711886,0.185469702,0.852860642,0.968270683,1541.145528,1467.205777,1441.476204,1354.863537,1448.576477,1591.74504
1307,SP_1269,7894.87045,-0.02095859,0.112894276,0.185647939,0.852720857,0.968270683,6710.867125,7465.238198,9730.860818,8559.682385,7174.233126,7728.34105
1308,SP_1540,24179.81622,0.020146894,0.107739444,-0.186996452,0.851663415,0.968270683,23702.55174,27734.09946,20470.21711,21867.89674,24137.5419,27166.59038
1309,SP_0345,668.1093758,0.023784674,0.129165916,-0.184140478,0.853903252,0.968352063,691.961018,799.0576071,488.5600319,589.3352605,585.4470426,854.295295
1310,SP_0468,632.3941234,0.017721923,0.097790849,-0.181222714,0.856192766,0.968352063,677.7487249,632.4455954,572.8254319,630.1287174,620.9286815,660.2875893
1311,SP_0818,629.6442498,-0.02339088,0.128989632,0.181339229,0.856101316,0.968352063,644.8827972,829.6598134,441.9451297,591.9390982,573.8769429,695.5617176
1312,SP_0990,952.7464803,-0.019047001,0.104667751,0.18197583,0.855601694,0.968352063,856.2906564,916.3660644,1108.000366,996.4018837,948.7481717,890.6717398
1313,SP_1501,1460.000234,-0.017470258,0.095225436,0.183462095,0.854435458,0.968352063,1385.698573,1613.416317,1417.272313,1378.298076,1579.704273,1385.611853
1314,SP_0591,7140.64533,0.014077767,0.080578671,-0.174708358,0.8613088,0.970687592,7318.442653,7361.530721,6628.280506,6827.262385,7449.601498,7258.754216
1315,SP_0895,3526.792207,-0.014016452,0.079783266,0.175681598,0.860544093,0.970687592,3482.011798,3418.946485,3732.777932,3395.404329,3443.261657,3688.351041
1316,SP_1119,757.0369415,-0.01649692,0.093448348,0.176535165,0.859873525,0.970687592,732.8213605,809.2583426,745.838434,715.1874148,736.629678,802.4864191
1317,SP_1449,733.9603784,-0.020178729,0.115682601,0.174431841,0.861526092,0.970687592,709.7263843,620.5447375,888.3724616,803.7178958,664.8950602,716.5057313
1318,SP_1677,328.419704,-0.018457838,0.105597999,0.174793442,0.861241942,0.970687592,343.7598382,343.4247588,306.5826255,330.6873848,313.1640307,332.8995859
1319,SP_0754,818.6858133,0.018372737,0.10635589,-0.172747716,0.862849736,0.971441894,799.4414842,763.3550332,872.236534,955.6084268,752.0564776,769.4169238
1320,SP_1537,1084.326131,0.016134315,0.093936462,-0.171757749,0.863627983,0.971581481,1006.408002,1174.784695,1054.21394,1014.628747,1123.842347,1132.079055
1321,SP_RS11470,627.2102617,0.019542382,0.116966861,-0.167076224,0.867310073,0.972751992,653.7654804,544.0392219,665.1587957,741.2257916,640.9835209,518.0887596
1322,SP_1271,9595.778595,-0.012049494,0.071508567,0.168504204,0.866186637,0.972751992,9684.789447,9467.982583,9762.236233,9774.806633,9140.378728,9744.477946
1323,SP_1279,1448.703576,0.017031273,0.100629615,-0.169247122,0.865602266,0.972751992,1460.313111,1598.115214,1261.291679,1364.410942,1567.362833,1440.727678
1324,SP_1408,2239.86672,0.015212955,0.091494948,-0.166270988,0.867943697,0.972751992,2111.413787,2400.573067,2172.075151,2240.168347,2438.205667,2076.764304
1325,SP_2086,333.1767533,0.017344823,0.103372279,-0.16778989,0.866748576,0.972751992,346.4246431,317.9229203,326.3043149,335.8950601,328.5908302,343.922751
1326,SP_1969,542.9197174,-0.016461289,0.101068834,0.162872062,0.870619168,0.975014679,526.7431112,591.6426538,525.3140893,514.6919138,585.4470426,513.6794935
1327,SP_1961,53320.52195,-0.016234957,0.100251009,0.161943074,0.871350682,0.975098541,56829.6303,58497.81733,45720.25458,48774.21939,53547.96388,56553.24621
1328,SP_0102,2008.563305,-0.016822679,0.104965105,0.160269257,0.872668975,0.975838425,1888.458439,1774.927961,2401.5639,2028.389549,1943.005402,2015.03458
1329,SP_0496,6220.784731,0.016330846,0.102515607,-0.159301072,0.873431676,0.975956388,6703.760979,6729.085126,5104.331782,6455.781543,6275.622053,6056.126904
1330,SP_1503,463.9292924,0.016493081,0.104921655,-0.15719425,0.87509176,0.977076138,486.771037,494.7356674,402.501751,466.9548898,459.7186263,472.8937827
1331,SP_0880,2146.616483,-0.015105307,0.097680281,0.154640287,0.877104908,0.978033259,2188.69313,2245.861913,2045.677051,1865.215721,2162.065956,2372.185129
1332,SP_1068,13628.58863,-0.013078596,0.084686347,0.154435714,0.877266196,0.978033259,13475.91862,12868.22772,14746.445,14338.46613,12748.70714,13593.7672
1333,SP_1754,2710.757777,0.014336955,0.094186525,-0.152218746,0.879014409,0.97924711,2742.972559,2895.308734,2449.971683,2474.513737,2888.668214,2813.111733
1334,SP_0834,1731.967731,-0.014014521,0.093195621,0.150377461,0.880466822,0.980129858,1681.491922,1786.828819,1757.023234,1534.528337,1752.484428,1879.449649
1335,SP_1870,439.8693874,0.017347754,0.116218167,-0.14926887,0.881341478,0.980368611,530.2961845,382.5275779,393.5373468,427.0293787,460.4899663,445.3358699
1336,SP_0063,448.9832083,0.014479336,0.10128072,-0.142962412,0.886319867,0.980506627,462.7877925,425.0306421,448.2202127,442.6524048,425.7796673,489.4285303
1337,SP_0264,15431.94002,0.011679501,0.079910321,-0.146157599,0.883796977,0.980506627,15231.13681,16463.98695,14396.83323,15186.44927,15237.04991,16076.18398
1338,SP_0830,1035.007414,-0.014408592,0.099025884,0.145503285,0.884313522,0.980506627,1000.190124,1020.073541,1100.828842,952.1366433,974.9737309,1161.841601
1339,SP_1386,3120.391619,0.013083798,0.091867275,-0.142420661,0.886747744,0.980506627,2830.022854,3274.436067,3209.256723,2884.184198,3160.179886,3364.269988
1340,SP_1735,2527.91131,0.012505843,0.085368987,-0.146491636,0.883533292,0.980506627,2584.860799,2624.989246,2338.81307,2387.719148,2600.958402,2630.127192
1341,SP_1901,635.9733824,-0.013979877,0.097228106,0.143784318,0.885670787,0.980506627,618.2347478,608.6438795,689.3626872,648.3555811,593.1604423,658.0829563
1342,SP_2121,4250.194735,-0.013889396,0.094948464,0.146283528,0.883697569,0.980506627,4452.000798,4609.032283,3765.049787,3923.983377,4442.146928,4308.955236
1343,SP_2192,2394.148174,-0.01640527,0.114452245,0.143337247,0.88602384,0.980506627,2202.905423,2087.750514,2943.013917,2664.593888,2309.391891,2157.233409
1344,SP_0299,573.7888813,-0.018110121,0.132484229,0.136696431,0.891270751,0.982374404,607.575528,754.8544204,380.0907404,546.8059118,458.9472863,694.4594011
1345,SP_0342,2013.715194,0.012069308,0.092056194,-0.13110805,0.895689833,0.982374404,1964.849514,1927.938993,2116.495844,1815.742806,2093.416698,2163.847309
1346,SP_0604,1338.603939,-0.012063333,0.087877511,0.137274405,0.8908139,0.982374404,1315.525376,1259.790823,1455.819251,1334.900782,1302.021881,1363.565523
1347,SP_0715,2452.667395,0.013567626,0.108344962,-0.125226185,0.900344487,0.982374404,2880.654148,2422.67466,2010.715874,2530.93022,2407.352068,2463.677399
1348,SP_0764,2782.652941,0.010624445,0.079346501,-0.133899346,0.893482168,0.982374404,2725.207193,2876.607386,2715.318049,2666.32978,2935.719953,2776.735288
1349,SP_0902,367.7014465,0.016645365,0.129486837,-0.128548702,0.897714759,0.982374404,299.3464224,333.2240234,459.8739383,460.8792685,348.6456696,304.2393567
1350,SP_1003,3074.99691,-0.011590821,0.088007273,0.131702994,0.895219217,0.982374404,3064.525689,3296.53766,2909.845621,3306.873848,2887.125534,2985.073108
1351,SP_1088,704.3994637,0.012527245,0.094445856,-0.132639441,0.894478539,0.982374404,759.46941,686.8495176,655.297951,722.9989278,699.6053592,702.1756167
1352,SP_1208,2578.286996,-0.015910193,0.121872027,0.130548359,0.896132597,0.982374404,3043.20725,2893.608611,1861.010323,2504.023898,2740.570938,2427.300954
1353,SP_1263,7466.949942,-0.010955651,0.083450002,0.131284017,0.895550635,0.982374404,7237.610237,7806.962834,7453.005697,6870.659679,7444.973458,7988.487746
1354,SP_1373,3989.963802,0.01034653,0.082137315,-0.125966251,0.899758639,0.982374404,4135.777278,4136.398209,3652.994734,4047.231693,4069.589719,3897.791178
1355,SP_1529,4651.512207,0.010450997,0.0773587,-0.135097886,0.892534481,0.982374404,4741.576269,4802.846256,4356.700468,4548.036473,4683.57634,4776.337437
1356,SP_1777,518.4647525,-0.014089615,0.108663746,0.129662521,0.896833436,0.982374404,540.9554043,520.2375059,502.0066382,474.7664028,472.0600659,600.7624978
1357,SP_RS09325,3415.428392,-0.009370417,0.074604141,0.12560184,0.900047106,0.982374404,3504.218506,3378.143543,3399.302093,3274.75985,3513.453595,3422.692763
1358,SP_1889,14152.33245,0.0104888,0.075952873,-0.138096161,0.89016442,0.982374404,14663.53336,14238.52651,13385.64843,14623.15238,13600.26647,14402.86752
1359,SP_1891,18423.21276,-0.013616221,0.098110142,0.13878505,0.889620008,0.982374404,18465.32175,16006.65398,21102.20761,18382.22604,17627.43249,18955.4347
1360,SP_2116,520.3554905,-0.012647872,0.099942858,0.126551031,0.899295757,0.982374404,549.8380874,467.5337063,547.7250999,510.3521844,509.8557248,536.8281402
1361,SP_2222,1546.611177,0.013986681,0.110482085,-0.126596824,0.89925951,0.982374404,1407.017012,1336.296339,1864.596085,1634.342114,1558.106754,1479.308756
1362,SP_2095,938.3066355,-0.011553948,0.09330653,0.12382786,0.901451573,0.982860195,954.8884394,1018.373418,857.8934871,948.6648597,900.9250932,949.0945149
1363,SP_RS08480,2573.733061,-0.009946196,0.081070456,0.12268583,0.902355885,0.983124351,2583.97253,2711.695497,2458.039647,2666.32978,2452.861127,2569.499784
1364,SP_1711,1733.739735,-0.010638944,0.087398517,0.121729107,0.90311356,0.983228473,1605.100847,1732.424897,1885.214215,1699.438056,1738.600308,1741.660085
1365,SP_0120,6982.967018,0.011344587,0.094734995,-0.11975075,0.904680597,0.98355687,7080.386745,7482.239423,6293.011787,6300.419228,7479.683757,7262.061166
1366,SP_1250,452.9693442,-0.011892812,0.099375119,0.119675947,0.904739855,0.98355687,442.3576212,436.9315001,484.9742702,470.4266733,438.8924469,444.2335534
1367,SP_1075,2728.430838,0.008985151,0.076408535,-0.117593552,0.906389714,0.983909887,2607.067507,2766.099419,2786.136842,2798.257555,2749.827018,2663.196687
1368,SP_1561,2497.186825,-0.009442459,0.080233905,0.117686648,0.906315947,0.983909887,2463.16804,2635.189981,2423.07847,2385.983256,2485.257406,2590.443798
1369,SP_1164,1442.498156,0.009538292,0.082370887,-0.115796886,0.907813518,0.98437749,1394.581256,1482.50688,1436.994002,1397.392886,1514.911715,1428.602197
1370,SP_1390,1586.20855,0.013169094,0.11413959,-0.115377091,0.908146237,0.98437749,1535.815918,1882.035683,1316.870985,1397.392886,1723.944849,1661.19098
1371,SP_0291,1562.993617,0.01087234,0.09583728,-0.11344583,0.909677107,0.985317654,1626.419286,1654.219259,1391.27554,1534.528337,1690.00589,1481.513389
1372,SP_0056,13196.13263,0.008410077,0.108421219,-0.077568555,0.938171257,0.986113863,14257.59474,14413.63913,10774.31747,14692.58806,12139.34856,12899.3078
1373,SP_0121,33874.72178,0.007630426,0.103157317,-0.073968827,0.94103519,0.986113863,37456.49834,36165.00727,27676.7017,33108.66399,34946.329,33895.13036
1374,SP_0176,315.7168843,-0.010946719,0.128311882,0.085313366,0.932012266,0.986113863,297.5698858,261.8188755,391.7444659,383.6320842,301.593931,257.9420633
1375,SP_0194,6021.462224,0.007913817,0.110910905,-0.071352919,0.943116879,0.986113863,5681.364147,7332.628637,4993.17317,6311.702525,5994.082961,5815.821905
1376,SP_0259,1047.40411,0.008301092,0.101521099,-0.081767157,0.934831873,0.986113863,1061.480637,1162.883837,911.6799127,1100.555391,1066.763188,981.0616936
1377,SP_0336,6929.236768,-0.008272041,0.077586666,0.106616785,0.915093002,0.986113863,6544.76095,6902.497628,7405.494355,6915.792866,6863.383115,6943.491695
1378,SP_0359,21858.67876,0.01123094,0.121307895,-0.092582104,0.926235562,0.986113863,20328.02041,16783.61,28100.71802,23890.21067,21146.28547,20903.22797
1379,SP_0370,4633.880615,-0.00934689,0.106594703,0.08768625,0.930126048,0.986113863,4700.715927,3962.985707,5288.10207,4388.334429,4285.564912,5177.580646
1380,SP_0509,558.2375511,0.009341495,0.126768194,-0.073689576,0.941257393,0.986113863,435.2514747,532.1383639,699.2235318,653.5632565,560.7641633,468.4845166
1381,SP_RS02535,427.9134024,-0.013115897,0.123960058,0.105807441,0.915735133,0.986113863,375.7374976,440.3317452,476.9063063,534.6546693,369.471849,370.3783473
1382,SP_0522,1033.007316,-0.006598971,0.094004786,0.070198242,0.944035873,0.986113863,1135.206908,992.8715799,978.0165042,996.4018837,1089.132048,1006.414973
1383,SP_RS02595,393.5448177,-0.010197741,0.112460355,0.090678542,0.927748021,0.986113863,360.6369362,385.927823,439.2558085,442.6524048,367.929169,364.8667647
1384,SP_RS02600,412.112538,-0.009529996,0.115246275,0.082692443,0.934096094,0.986113863,421.92745,333.2240234,482.2849489,418.3499198,405.7248279,411.1640581
1385,SP_0570,555.889524,0.013400886,0.132117156,-0.101431836,0.919207665,0.986113863,435.2514747,430.1310098,787.0746935,642.2799599,567.7062231,472.8937827
1386,SP_0623,10624.49282,-0.006474259,0.086326399,0.074997438,0.940216751,0.986113863,11150.43217,11137.50295,9669.006429,9975.302134,10926.03077,10888.68248
1387,SP_0666,740.1202992,0.011031622,0.102563887,-0.107558541,0.914345886,0.986113863,725.715214,654.5471888,825.6216318,782.0192485,698.8340192,753.9844926
1388,SP_0670,3700.657748,-0.00934242,0.128586778,0.072654595,0.942080981,0.986113863,4170.419742,4020.789874,2969.010689,4951.631313,3232.685844,2859.409026
1389,SP_0752,1575.762524,-0.008576707,0.085207446,0.100656777,0.919822924,0.986113863,1613.095261,1491.007492,1635.107336,1485.055421,1588.960353,1641.349283
1390,SP_0801,3447.688043,-0.007132198,0.076305505,0.093468978,0.925530994,0.986113863,3550.408458,3335.640479,3482.671053,3306.873848,3563.590694,3446.943726
1391,SP_RS11480,425.7575732,0.008553559,0.105825917,-0.080826693,0.93557978,0.986113863,397.9442055,428.4308872,447.3237723,467.8228357,425.0083273,388.0154114
1392,SP_0868,3818.01823,-0.009621134,0.091114093,0.105594361,0.915904199,0.986113863,3824.883368,4105.796003,3571.418655,3476.123297,4108.156718,3821.731339
1393,SP_0889,498.8416787,0.009107105,0.123974467,-0.073459521,0.941440455,0.986113863,439.6928163,404.6291713,642.747785,525.1072645,516.7977846,464.0752506
1394,SP_0904,5156.923085,-0.007448424,0.091845933,0.081096935,0.935364863,0.986113863,5357.146212,5265.279594,4893.668282,4683.436032,5012.167171,5729.841217
1395,SP_0913,546.3744752,-0.010066215,0.093388197,0.107788942,0.914163114,0.986113863,539.1788677,535.538609,570.1361106,532.0508317,554.5934435,546.7489888
1396,SP_RS04700,3020.718541,0.00641518,0.085576249,-0.074964488,0.940242967,0.986113863,2969.48098,2971.81425,3095.408789,2850.334309,2922.607173,3314.665745
1397,SP_0951,1273.784221,-0.010422012,0.109925824,0.094809496,0.924466144,0.986113863,1149.419201,1264.891191,1425.340276,1467.696503,1234.143963,1101.214193
1398,SP_RS05460,530.4171673,0.010801445,0.113133763,-0.095474992,0.923937553,0.986113863,532.9609894,436.9315001,608.6830489,535.5226152,495.2002652,573.204585
