,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC20MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC20MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.NDC20MIN.C,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN20MIN.A,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN20MIN.B,X.ExpOut.181004_NS500751_0089_AH23CYBGX9.Out.Rep.Bams.T4.PEN20MIN.C
1136,SP_0483,1098.181615,-0.068738652,0.105992447,0.648524062,0.516646053,0.86985688,1105.373016,1284.320972,995.9828598,1078.915606,1002.158759,1122.338475
1137,SP_1166,1329.049946,0.059644787,0.091989154,-0.648389342,0.516733162,0.86985688,1275.816021,1299.857113,1318.083277,1290.249591,1386.825758,1403.467918
1138,SP_0013,10795.67557,0.058925524,0.091858304,-0.641482824,0.521209037,0.870392699,9594.938563,10413.3573,11639.58777,11387.00878,10817.60901,10921.55197
1139,SP_0018,136.0522954,-0.088735212,0.138912068,0.638786924,0.522961556,0.870392699,145.377857,118.07467,163.7985056,136.9499835,139.8789085,112.2338475
1140,SP_RS00245,91.68176501,-0.093745684,0.146756384,0.638784365,0.522963221,0.870392699,110.2866502,105.6457574,74.75368043,92.45861832,99.38764554,67.55823828
1141,SP_0160,84.96768091,0.094277588,0.145839661,-0.646446843,0.517990012,0.870392699,85.22150239,93.21684472,62.6611733,84.81166493,90.18508577,93.70981438
1142,SP_0529,462.436393,0.083018417,0.129234623,-0.642385261,0.520623067,0.870392699,436.133571,340.7593546,557.3546467,436.5715211,537.4294907,466.3697739
1143,SP_0588,7714.146487,-0.055901933,0.086956041,0.642875777,0.520304708,0.870392699,7893.01503,8393.658996,7348.946377,7430.05799,7434.74804,7784.452488
1144,SP_0754,492.319326,0.071493313,0.111732661,-0.639860476,0.522263312,0.870392699,521.3550734,429.8332284,483.7002851,535.9819152,519.9446271,463.1008269
1145,SP_0782,129.0098294,0.0924765,0.143919916,-0.642555265,0.520512718,0.870392699,122.819224,104.6100146,139.6134914,130.6933853,103.0686694,173.2541917
1146,SP_1525,106.4671196,-0.089104416,0.13932077,0.639563045,0.522456714,0.870392699,107.7801354,117.0389273,108.8325641,101.4959269,101.2281575,102.4270064
1147,SP_1720,1109.058702,0.068224942,0.106753452,-0.639088862,0.522765125,0.870392699,1186.834747,1045.064404,1002.578773,1014.264091,1274.554528,1131.055667
1148,SP_1861,632.0878565,-0.067462306,0.1052819,0.640777821,0.521667045,0.870392699,624.1221793,710.5195053,612.3205882,584.6443459,644.1791841,616.7413365
1149,SP_1898,1244.485349,-0.063600631,0.098456387,0.645977698,0.518293799,0.870392699,1313.413743,1155.888875,1358.758074,1197.790973,1277.315296,1163.745137
1150,SP_RS10200,1381.179985,-0.066702557,0.104308806,0.639471963,0.522515947,0.870392699,1246.991101,1591.936559,1413.724015,1278.431572,1306.763488,1449.233176
1151,SP_1793,63.92704522,0.095349085,0.149429951,-0.6380855,0.523418025,0.870392789,42.61075119,59.03733499,78.05163692,72.29846846,60.7368945,70.82718529
1152,SP_0355,7521.527638,-0.08284271,0.130007293,0.63721587,0.523984242,0.870577985,6781.375727,5863.339533,10785.41704,7854.116314,7074.927953,6769.989265
1153,SP_0675,2057.895463,0.055259435,0.087232585,-0.633472399,0.5264252,0.871149596,2030.276969,1940.981856,2072.215994,2082.056856,2134.073611,2087.767493
1154,SP_0830,732.4394824,0.064352764,0.10172338,-0.632625102,0.526978491,0.871149596,678.0122469,706.3765345,756.3313549,781.3796015,702.1553106,770.3818461
1155,SP_0932,1120.571591,-0.062560426,0.098643862,0.634204957,0.525947073,0.871149596,1195.607548,1212.854724,1036.657656,1080.305961,1135.595876,1062.407779
1156,SP_0941,58.63659358,0.094388888,0.149227192,-0.632518019,0.527048438,0.871149596,53.89006769,51.78713596,59.36321681,52.1383186,73.62047818,61.02034425
1157,SP_1225,1476.746681,0.068095754,0.107660998,-0.632501605,0.52705916,0.871149596,1483.856747,1402.395642,1423.617885,1779.654608,1462.286748,1308.668454
1158,SP_2095,525.6573372,-0.066645894,0.105201655,0.633506136,0.526403175,0.871149596,543.9137064,570.6942383,504.5873429,501.9182137,521.7851391,511.0453831
1159,SP_0083,329.4567532,-0.078040189,0.124017738,0.629266344,0.529174701,0.873891612,312.0610896,399.7966896,308.9085912,289.1938738,308.2857524,358.4945225
1160,SP_0842,1259.937777,-0.066517496,0.106018148,0.62741613,0.530386498,0.874383942,1399.888502,1306.071569,1175.171829,1192.92473,1100.626149,1384.943885
1161,SP_2193,704.2384595,-0.065260185,0.103928673,0.627932435,0.530048202,0.874383942,760.7272346,644.2319713,764.0265867,688.2258055,682.8299351,685.3892238
1162,SP_0209,15883.60754,-0.065166687,0.104601482,0.622999655,0.533284749,0.878075009,15903.83625,15029.6626,17973.86287,18022.4788,14316.42224,14055.38251
1163,SP_0468,345.529657,-0.071093151,0.114327339,0.621838588,0.53404801,0.878075009,380.990246,352.1525245,334.1929243,314.9154444,348.7770154,342.1497874
1164,SP_0834,1273.814169,-0.057259074,0.092213606,0.62093954,0.534639404,0.878075009,1277.069278,1284.320972,1344.466929,1255.490712,1193.572002,1287.965123
1165,SP_RS05180,91.51951777,0.091803198,0.147456707,-0.622577293,0.533562337,0.878075009,97.75407627,56.96584955,105.5346077,95.93450623,100.3079015,92.62016538
1166,SP_1771,1001.815279,-0.065039947,0.104824826,0.620463204,0.534952872,0.878075009,991.326594,919.7395346,1172.973191,957.2595295,961.6674962,1007.925329
1167,SP_2157,53.63642125,0.092856722,0.149813033,-0.619817383,0.535378023,0.878075009,45.11726597,51.78713596,53.86662266,65.34669265,41.41151898,64.28929126
1168,SP_1100,1808.547432,0.061208534,0.099125825,-0.617483219,0.536916046,0.878576488,1943.802209,1570.185962,1780.896504,1771.312477,1943.580624,1841.506818
1169,SP_RS06945,303.5269588,-0.075651877,0.122560079,0.617263614,0.537060862,0.878576488,309.5545749,269.293107,361.675895,275.2903222,304.6047285,300.7431252
1170,SP_1608,509.5706938,-0.069018256,0.111597694,0.618455934,0.536274837,0.878576488,570.2321116,553.086612,449.6214014,496.3567931,492.3369478,495.790297
1171,SP_0658,67.92010257,0.090832,0.147510811,-0.615765042,0.538049603,0.879222255,70.18241373,54.89436412,68.15776745,73.68882362,70.85971025,69.73753628
1172,SP_1234,502.4852071,0.069364311,0.112737424,-0.615273162,0.538374338,0.879222255,497.5431831,456.7625391,510.083937,557.5324203,448.1646609,544.8245022
1173,SP_0740,499.9987149,0.067522908,0.110436625,-0.611417711,0.54092308,0.882405509,490.0236387,524.0858159,444.1248072,540.8481583,470.2508044,530.6590652
1174,SP_RS10785,116.04191,0.088679421,0.145154681,-0.610930496,0.541245595,0.882405509,96.50081888,137.7537816,96.74005702,143.9017593,93.86610968,127.4889335
1175,SP_0205,309.7293416,-0.075028855,0.123518337,0.607430905,0.543564984,0.883177741,328.3534357,368.724408,262.7372003,294.0601169,309.2060083,295.2948802
1176,SP_0259,543.64505,0.072502153,0.119282586,-0.607818423,0.543307909,0.883177741,518.8485587,621.4456315,438.6282131,556.1420651,514.4230913,612.3827405
1177,SP_0972,2013.800242,0.061424996,0.100992544,-0.608213173,0.543046099,0.883177741,2084.167036,1728.654598,2081.010545,1933.288854,2234.381513,2021.298903
1178,SP_1683,459.133971,-0.077676589,0.127838752,0.60761379,0.543443653,0.883177741,497.5431831,386.3320342,540.8648643,367.053763,433.4405653,529.5694162
1179,SP_0077,84.42400405,0.090348892,0.149358224,-0.604914073,0.545236092,0.883821176,71.43567112,59.03733499,108.8325641,100.8007493,102.1484135,64.28929126
1180,SP_0452,1710.558596,0.056006383,0.092667062,-0.604382848,0.545589137,0.883821176,1705.683305,1736.94054,1578.62184,1799.814758,1799.100435,1643.190699
1181,SP_1511,3415.248495,0.060536044,0.100216358,-0.604053517,0.545808062,0.883821176,3418.886155,3022.297254,3560.69369,3898.555876,3416.910443,3174.14755
1182,SP_RS10660,220.8370455,0.077205288,0.127564144,-0.605227191,0.545028051,0.883821176,201.7744395,225.7919128,212.1685342,258.6060603,197.8550351,228.8262909
1183,SP_2110,3426.392508,-0.064543707,0.107040261,0.602985332,0.546518447,0.884223422,3659.511573,3055.441021,3833.324759,2868.997878,3548.507048,3592.572768
1184,SP_0074,227.9779791,-0.079759514,0.132650269,0.601276684,0.547655717,0.885121779,248.1449628,253.7569662,208.8705777,261.3867706,176.6891476,219.0194499
1185,SP_0679,234.8782086,0.088216595,0.146855862,-0.600701899,0.548038554,0.885121779,191.7483804,138.7895244,338.5901996,258.6060603,266.8742334,214.6608539
1186,SP_1530,810.2277188,0.064324438,0.10719528,-0.600067817,0.54846104,0.885121779,720.6229981,865.8809132,780.5163692,910.6826316,755.5301573,828.1332434
1187,SP_0247,177.8420425,-0.080781143,0.135898649,0.594421974,0.552229915,0.886718169,161.6702031,164.6830923,228.6583166,190.4786573,159.2042841,162.3577017
1188,SP_0494,3583.013532,-0.054730292,0.091801228,0.596182567,0.55105327,0.886718169,3646.978999,3958.608673,3371.610851,3660.805143,3393.904044,3466.173483
1189,SP_1800,162.3073066,-0.082860879,0.139267576,0.594976098,0.551859448,0.886718169,161.6702031,136.7180389,209.9698965,175.1847505,157.3637721,132.9371785
1190,SP_2045,417.4774337,0.064875769,0.108718361,-0.596732406,0.550686054,0.886718169,417.3347102,388.4035197,413.34388,414.3258385,445.403893,426.0527607
1191,SP_2112,1423.563778,-0.058391384,0.098221099,0.594489216,0.552184953,0.886718169,1471.324174,1359.93019,1537.947043,1319.447049,1521.18313,1331.551083
1192,SP_2116,334.2736715,-0.070130889,0.117544239,0.596633997,0.550751768,0.886718169,330.8599505,313.8300439,388.0595469,314.2202668,340.4947116,318.1775093
1193,SP_0194,3238.443683,0.06826159,0.115264588,-0.592216493,0.553705627,0.887557677,2527.820152,3844.676973,3060.503622,3343.804166,3099.422131,3554.435052
1194,SP_1721,615.1301863,-0.068066799,0.115062728,0.591562536,0.554143567,0.887557677,714.3567112,650.4464276,535.3682701,659.0283471,559.5156342,572.0657273
1195,SP_1838,2340.623048,-0.061306724,0.103635324,0.59156204,0.554143899,0.887557677,2544.112498,2613.17888,2037.037792,2127.243399,2393.585797,2328.579922
1196,SP_1026,1353.676951,0.054616106,0.092660406,-0.589422263,0.555578046,0.88762636,1347.251692,1291.571171,1336.771697,1368.804658,1461.366492,1316.295997
1197,SP_1584,1187.871127,0.062705735,0.106329277,-0.589731603,0.555370604,0.88762636,1131.691421,1232.533836,1105.914743,1062.926522,1209.216354,1384.943885
1198,SP_1882,941.4272171,0.07681453,0.130274962,-0.589633874,0.555436137,0.88762636,874.7736569,1019.170836,828.8863977,1040.680839,680.9894232,1204.06215
1199,SP_1546,1215.65762,-0.058905423,0.100581491,0.585648742,0.558111586,0.890930422,1193.101033,1358.894448,1178.469786,1086.56256,1242.345569,1234.572322
1200,SP_0496,3579.000038,0.052745232,0.090508951,-0.582762604,0.560053122,0.892540946,3408.860096,3826.033605,3282.566026,3597.543984,3643.293414,3715.703105
1201,SP_RS02535,388.7070693,0.071568557,0.122708486,-0.583240489,0.559731418,0.892540946,339.6327522,353.1882672,437.5288943,462.2930916,362.580855,377.0185555
1202,SP_2056,622.3619141,0.066639709,0.115329211,-0.577821602,0.563384569,0.897103216,627.8819514,665.9825684,522.1764442,711.8618433,645.09944,561.1692373
1203,SP_0146,144.6987133,0.079073373,0.137585393,-0.574722153,0.565479223,0.897141738,135.3517979,138.7895244,142.9114479,138.3403387,183.1309395,129.6682315
1204,SP_0379,265.7200673,-0.069094963,0.11973923,0.577045325,0.563908837,0.897141738,294.5154862,250.649738,275.9290263,248.1783965,261.3526975,263.6950591
1205,SP_0745,1376.964777,-0.055612958,0.096720986,0.574983366,0.565302547,0.897141738,1377.329869,1338.179593,1507.166116,1442.493481,1326.088863,1270.530739
1206,SP_1159,191.4315742,-0.077502678,0.13454616,0.576030397,0.564594636,0.897141738,206.787469,157.4328933,231.9562731,194.6497228,163.8055639,193.9575228
1207,SP_1738,2419.769035,-0.055812185,0.097179874,0.574318353,0.565752392,0.897141738,2522.807122,2717.788895,2177.750602,2351.785758,2351.254022,2397.22781
1208,SP_1906,2335.433499,-0.055204181,0.096295064,0.573281527,0.566454091,0.89751087,2298.47405,2659.787303,2198.63766,2276.011401,2208.614345,2371.076234
1209,SP_0585,190.9076729,0.074030575,0.129712343,-0.570728843,0.568183464,0.898762935,200.5211821,191.612403,160.5005492,182.1365263,196.0145232,214.6608539
1210,SP_1449,437.5853925,0.071393794,0.12496838,-0.571294864,0.567799782,0.898762935,401.0423642,342.83084,527.6730383,476.8918208,444.483637,432.5906548
1211,SP_1213,473.8529433,-0.065898408,0.115654798,0.569785342,0.568823299,0.899032035,508.8224996,541.6934421,410.0459235,444.2184745,449.0849169,489.252403
1212,SP_0037,1625.178796,-0.053966367,0.095105637,0.567436047,0.570417965,0.899646248,1641.767178,1805.299559,1530.251811,1546.074941,1597.564376,1630.114911
1213,SP_1072,5359.528783,0.048944801,0.086128181,-0.568278594,0.569845812,0.899646248,5471.721756,5366.183028,4940.338821,5271.531599,5573.070198,5534.327294
1214,SP_1122,414.4199457,-0.064232912,0.113260553,0.567125181,0.570629136,0.899646248,418.5879676,418.4400585,439.7275319,426.1438574,354.2985512,429.3217077
1215,SP_1306,7072.070189,-0.046135373,0.081447381,0.566443907,0.571092054,0.899646248,7221.26907,7312.343597,7052.130293,7069.956002,7013.270802,6763.451371
1216,SP_RS00125,297.3908485,0.070321409,0.126132612,-0.55751965,0.577172437,0.899770917,298.2752584,286.9007332,280.3263016,333.6852391,343.2554795,241.902079
1217,SP_0027,1696.744441,0.054063929,0.097109573,-0.556731201,0.577711096,0.899770917,1551.532646,1816.692729,1613.800042,1778.959431,1804.621971,1614.859825
1218,SP_0184,5122.07994,-0.050879519,0.09001994,0.565202761,0.571935859,0.899770917,5659.710365,4992.279906,5016.19182,5085.919185,4768.766474,5209.61189
1219,SP_0265,486.521788,0.062083825,0.110768557,-0.560482387,0.57515045,0.899770917,481.250837,523.0500732,417.7411553,504.6989241,498.7787397,493.610999
1220,SP_0280,245.2985624,-0.067496414,0.120609612,0.559627159,0.575733776,0.899770917,243.1319333,270.3288497,244.0487802,246.0928638,232.8247622,235.364185
1221,SP_RS01740,12731.93655,0.06848191,0.122790854,-0.557711818,0.577041187,0.899770917,11512.42237,9392.114977,16139.09974,12682.81979,13613.34667,13051.81578
1222,SP_0538,129.1388485,-0.080369681,0.144601884,0.55579968,0.578347804,0.899770917,145.377857,143.968238,115.4284771,110.5332354,164.7258199,94.79946339
1223,SP_0614,859.4116406,0.05549924,0.099425627,-0.558198541,0.576708817,0.899770917,808.3510153,859.6664569,851.9720931,812.6625926,924.8572571,898.9604287
1224,SP_1003,1749.001227,-0.050531315,0.090800783,0.556507478,0.577863983,0.899770917,1823.4895,1812.549759,1712.738737,1701.794719,1638.975895,1804.458751
1225,SP_1033,2086.237819,0.063805282,0.113575738,-0.561786192,0.574261701,0.899770917,1739.521255,1858.122438,2492.155787,1983.34164,2227.939721,2216.346075
1226,SP_1190,235.9244879,-0.076062218,0.135391086,0.561796354,0.574254777,0.899770917,216.8135281,198.8626021,317.7031418,208.5532744,244.7880899,228.8262909
1227,SP_1237,354.192839,-0.066487081,0.117946239,0.563706662,0.572953782,0.899770917,355.9250982,328.330442,407.8472859,329.5141736,327.6111279,375.9289065
1228,SP_1700,4533.884293,0.048788648,0.087860748,-0.55529516,0.578692789,0.899770917,4485.408192,4604.912129,4258.761147,4923.247631,4503.732753,4427.243905
1229,SP_RS09140,225.7265938,0.073427671,0.131351292,-0.559017496,0.57614978,0.899770917,181.7223213,235.1135972,237.4528672,271.8144343,207.0575949,221.1987479
1230,SP_2150,117.0012255,-0.077758735,0.139919152,0.555740465,0.57838829,0.899770917,105.2736206,138.7895244,119.8257524,102.886282,113.1914852,122.0406885
1231,SP_2169,4593.824779,0.050459136,0.09012344,-0.559889142,0.575555055,0.899770917,4554.337348,4831.739785,4127.942206,4831.48419,4604.96091,4612.484236
1232,SP_RS00455,194.089686,0.071840451,0.129760199,-0.553640113,0.579825168,0.900799814,170.4430048,212.3272574,180.2882881,220.3712933,184.9714514,196.1368208
1233,SP_0200,2710.271223,0.047791666,0.087316058,-0.547341082,0.584144425,0.900997462,2651.892633,2765.43306,2564.71083,2713.2781,2874.879673,2691.433041
1234,SP_RS02385,319.2134707,0.072740765,0.132188102,-0.550282243,0.582125802,0.900997462,305.7948027,332.4734128,288.0215334,421.2776143,260.4324416,307.2810193
1235,SP_0537,52.48418901,-0.08248305,0.149849134,0.550440622,0.582017193,0.900997462,67.67589896,42.46545149,57.16457915,59.09009442,46.01279886,42.49631117
1236,SP_RS02750,63.09613155,-0.081683791,0.148619788,0.549615853,0.582582883,0.900997462,62.6628694,79.75218937,56.06526032,59.09009442,58.89638254,62.10999325
1237,SP_0823,411.3853494,-0.063571689,0.115389832,0.550929728,0.581681848,0.900997462,426.1075119,423.6187721,417.7411553,426.839035,341.4149676,432.5906548
1238,SP_1157,3632.873707,0.045870544,0.083715201,-0.547935668,0.583736077,0.900997462,3619.407337,3492.524449,3596.971211,3652.463012,3634.090854,3801.785376
1239,SP_1478,1256.808036,-0.051328494,0.093895442,0.546655861,0.584615184,0.900997462,1257.01716,1363.037418,1224.641176,1203.352393,1221.179682,1271.620388
1240,SP_1503,314.9744859,-0.06435844,0.118518899,0.543022595,0.587114246,0.900997462,338.3794948,351.1167818,281.4256204,298.92636,313.8072882,306.1913702
1241,SP_1632,221.5546794,0.068017136,0.125380609,-0.54248529,0.587484238,0.900997462,200.5211821,209.2200293,234.1549107,230.1037794,207.9778509,247.350324
1242,SP_1676,502.6310568,-0.062392966,0.114190664,0.546392882,0.584795902,0.900997462,541.4071916,464.0127382,540.8648643,428.9245677,503.3800195,537.1969592
1243,SP_1743,795.3272483,-0.056873399,0.104207686,0.545769711,0.585224246,0.900997462,871.0138847,855.523486,714.5572394,786.9410221,758.2909252,785.6369322
1244,SP_1814,121.7875743,-0.079624598,0.14653995,0.54336444,0.586878904,0.900997462,136.6050553,163.6473496,81.3495934,104.2766372,126.0750689,118.7717415
1245,SP_1911,234.2958174,0.067279114,0.123923548,-0.54290823,0.587192989,0.900997462,219.3200429,255.8284516,206.67194,247.483219,241.107066,235.364185
1246,SP_2012,57847.1509,-0.049741828,0.090976758,0.546753134,0.584548344,0.900997462,56533.18752,65035.32108,55304.53169,54372.61935,56172.42485,59664.82089
1247,SP_2014,1145.361179,0.055058165,0.101476947,-0.5425682,0.587427139,0.900997462,1089.08067,1032.635491,1240.03164,1253.405179,1134.67562,1122.338475
1248,SP_2083,6540.725456,0.046729935,0.085930891,-0.543808341,0.586573368,0.900997462,6441.742975,6363.603266,6469.491313,7093.59204,6614.799964,6261.12318
1249,SP_1289,174.201904,-0.073237876,0.135609252,0.540065481,0.589151875,0.902109351,190.495123,210.255772,140.7128102,170.3185074,177.6094036,155.8198076
1250,SP_1480,430.1165796,-0.059013103,0.109225937,0.540284706,0.589000704,0.902109351,437.3868284,440.1906556,445.2241261,451.1702503,412.2746778,394.4529396
1251,SP_0010,1317.142214,0.068020331,0.128424993,-0.52965026,0.59635444,0.902774139,1040.203632,1051.27886,1736.923751,1392.440695,1383.144734,1298.861613
1252,SP_RS00115,236.5717296,0.070587305,0.133771765,-0.527669681,0.59772862,0.902774139,218.0667855,187.4694322,281.4256204,279.4613877,238.3462981,214.6608539
1253,SP_0084,540.8035813,-0.056667614,0.106269869,0.533242535,0.593865701,0.902774139,528.8746178,591.4090926,539.7655454,540.8481583,550.3130744,493.610999
1254,SP_0163,640.8209235,0.065116333,0.123358859,-0.527861014,0.597595805,0.902774139,576.4983985,517.8713596,773.9204562,735.4978811,645.09944,596.0380054
1255,SP_0220,15400.38465,-0.043540324,0.082690711,0.526544326,0.598510063,0.902774139,15170.68068,15392.17255,16397.43967,14661.29519,15484.22707,15296.49272
1256,SP_0401,3671.393365,0.05613698,0.106338738,-0.527907154,0.597563779,0.902774139,4017.943186,3786.675381,2958.266971,3538.453889,3964.46275,3762.558012
1257,SP_0471,120.2398761,0.078232745,0.146580867,-0.533717301,0.593537137,0.902774139,115.2996797,77.68070394,151.7059985,114.0091233,147.2409564,115.5027945
1258,SP_0478,230.7041347,-0.074687505,0.139060533,0.537086283,0.591208015,0.902774139,215.5602707,193.6838885,307.8092723,175.8799281,249.3893698,241.902079
1259,SP_0915,212.9092026,0.066410748,0.125864351,-0.527637471,0.59775098,0.902774139,218.0667855,193.6838885,207.7712588,200.906321,240.1868101,216.8401519
1260,SP_0927,551.6798039,-0.054478975,0.103377428,0.526991009,0.598199832,0.902774139,584.0179428,565.5155247,541.9641831,547.1047565,519.0243712,552.4520453
1261,SP_1491,5452.904265,-0.05034566,0.095625088,0.526490078,0.598547744,0.902774139,5884.043437,5622.01148,5173.394413,4791.163891,5472.762297,5774.050075
1262,SP_1512,3689.047815,-0.05214189,0.098048733,0.531795654,0.594867533,0.902774139,3441.444788,3842.605488,4011.41441,3977.110943,3284.393583,3577.317682
1263,SP_1653,151.8125903,-0.072958466,0.136038454,0.536307666,0.591745934,0.902774139,169.1897474,176.0762623,126.4216654,148.7680024,138.9586526,151.4612116
1264,SP_1659,7899.07175,-0.04547216,0.085003017,0.534947598,0.592686093,0.902774139,8069.724322,8104.686777,7930.486038,7309.792268,7760.518656,8219.22244
1265,SP_1770,338.2010833,0.072167147,0.134759269,-0.53552641,0.5922859,0.902774139,259.4242793,276.543306,443.0254884,347.5887907,368.1023909,334.5222444
1266,SP_2098,1490.296585,0.053377055,0.099564329,-0.536106213,0.591885147,0.902774139,1535.2403,1312.286025,1529.152492,1445.969369,1642.656919,1476.474401
1267,SP_2131,726.321634,-0.07313286,0.136626676,0.535275116,0.59245963,0.902774139,667.9861878,535.4789858,1053.147439,619.403225,751.8491334,730.064833
1268,SP_2198,248.8328013,-0.066877462,0.1251659,0.534310555,0.593126691,0.902774139,275.7166254,257.8999371,236.3535484,271.8144343,212.5791307,238.633132
1269,SP_2205,5843.829254,-0.049323849,0.092637435,0.532439708,0.59442149,0.902774139,6114.642796,5463.542844,6288.103706,5302.119413,6044.241258,5850.325505
1270,SP_RS00660,259.4335792,0.065874629,0.130509544,-0.504749515,0.613734778,0.903056784,255.6645072,290.0079614,209.9698965,307.268491,265.9539774,227.7366419
1271,SP_RS01255,48.44395993,0.077396654,0.14974956,-0.516840607,0.605267431,0.903056784,56.39658246,47.64416508,32.97956489,41.0154773,57.05587059,55.57209923
1272,SP_0410,1267.040229,-0.056026014,0.110525249,0.506906923,0.612220128,0.903056784,1315.920257,1118.602137,1453.299493,1099.770934,1234.063265,1380.585289
1273,SP_0566,304.5116235,0.060162553,0.117219973,-0.513244899,0.607780022,0.903056784,269.4503384,313.8300439,306.7099535,328.1238184,302.7642165,306.1913702
1274,SP_0591,4243.780401,0.047739093,0.093948575,-0.508140679,0.611354689,0.903056784,4081.859313,4603.876387,3809.139745,4472.077381,4358.332308,4137.39727
1275,SP_0637,536.5534299,0.055683552,0.11034983,-0.504609311,0.613833269,0.903056784,503.80947,507.5139324,559.5532844,501.2230362,533.7484668,613.4723895
1276,SP_RS03195,123.5330883,0.073449687,0.143867354,-0.510537556,0.60967491,0.903056784,126.5789962,127.3963545,103.33597,164.7570868,117.7927651,101.3373574
1277,SP_0666,429.0810792,0.062348196,0.120103495,-0.51912058,0.603676657,0.903056784,423.6009972,343.8665828,485.8989228,451.8654279,457.3672207,411.8873237
1278,SP_0743,92.29521716,0.073766544,0.142802386,-0.516563809,0.605460685,0.903056784,93.99430411,79.75218937,92.3427817,95.23932865,91.10534175,101.3373574
1279,SP_0801,1879.237218,-0.051464742,0.101326064,0.507912186,0.611514929,0.903056784,2076.647492,1870.551351,1807.280156,1768.531767,2067.815181,1684.597361
1280,SP_0843,1053.472179,0.051485551,0.098969967,-0.520213887,0.602914508,0.903056784,1026.417801,1030.564006,1038.856294,1113.674485,967.1890321,1144.131455
1281,SP_0883,95.08679434,-0.074077239,0.142619404,0.519405049,0.603478311,0.903056784,95.24756149,107.7172428,93.44210053,88.98273041,101.2281575,83.90297334
1282,SP_RS04430,203.1022327,0.067741038,0.131200941,-0.516315185,0.605634292,0.903056784,159.1636883,217.505971,212.1685342,193.2593676,227.3032264,209.2126089
1283,SP_0996,116.3481756,0.071364274,0.14071817,-0.507143275,0.612054292,0.903056784,122.819224,91.14535929,123.1237089,129.3030301,120.553533,111.1441985
1284,SP_1000,295.7046012,-0.062457738,0.121035524,0.516028156,0.605834744,0.903056784,274.463368,313.8300439,323.199736,316.3057995,257.6716736,288.7569862
1285,SP_1053,85.45135343,-0.076472093,0.149193577,0.512569607,0.608252418,0.903056784,68.92915634,70.4305049,129.7196219,91.06826316,82.82303795,69.73753628
1286,SP_1291,676.6322238,-0.055518365,0.107653059,0.515715628,0.606053038,0.903056784,706.8371669,625.5886024,743.1395289,608.2803837,717.7996622,658.1479987
1287,SP_1396,5530.99747,0.044283776,0.086978231,-0.509136313,0.61065668,0.903056784,5404.045857,5805.337941,5103.038008,5756.070374,5553.744823,5563.747817
1288,SP_1439,301.6687664,0.063959219,0.12303679,-0.519838164,0.603176377,0.903056784,332.1132078,287.9364759,259.4392438,280.1565653,344.1757355,306.1913702
1289,SP_RS07335,198.6913043,0.065314181,0.128106316,-0.509843564,0.610161062,0.903056784,193.0016378,180.2192331,205.5726212,221.7616485,181.2904275,210.3022579
1290,SP_1578,152.1552497,0.067242227,0.133013543,-0.505529179,0.613187209,0.903056784,150.3908866,137.7537816,153.9046362,163.3667316,140.7991645,166.7162977
1291,SP_1740,94.96359724,0.076484534,0.146331281,-0.522680682,0.601196484,0.903056784,76.44870067,77.68070394,118.7264336,112.6187682,93.86610968,90.44086737
1292,SP_1751,2114.998159,-0.045823048,0.090521957,0.506209201,0.612709796,0.903056784,2292.207763,2137.772972,2027.143922,2029.918538,2065.054413,2137.891347
1293,SP_1809,633.6887517,-0.066676081,0.127222847,0.524088893,0.600216714,0.903056784,552.6865081,544.8006703,860.7666437,607.5852061,635.8968803,600.3966014
1294,SP_1812,266.424618,-0.068956712,0.131546688,0.524199529,0.600139768,0.903056784,279.4763975,322.1159857,222.0624036,217.590583,269.6350013,287.6673372
1295,SP_1885,688.7889038,-0.050791127,0.100287933,0.506453021,0.612538661,0.903056784,714.3567112,733.3058452,660.6906167,686.1402728,668.1058395,670.1341377
1296,SP_2000,1206.465253,-0.0619726,0.121026194,0.512059394,0.608609442,0.903056784,1320.933287,1463.504462,933.3216865,1206.133104,1240.505057,1074.393918
1297,SP_2041,1349.712447,-0.052312012,0.100460854,0.520720362,0.602561587,0.903056784,1526.467499,1324.714938,1281.805756,1238.80645,1313.20528,1413.274759
1298,SP_2081,1597.438948,0.05247246,0.101467968,-0.517133243,0.605063149,0.903056784,1597.90317,1559.828535,1533.549768,1467.519874,1858.917074,1566.915268
1299,SP_2122,744.992006,-0.057042429,0.112838574,0.50552242,0.613191956,0.903056784,798.3249562,662.8753403,828.8863977,761.2194516,787.7391165,630.9067736
1300,SP_RS10910,123.6182085,-0.069738122,0.136351876,0.511457003,0.609031089,0.903056784,125.3257388,134.6465535,123.1237089,114.0091233,121.473789,123.1303375
1301,SP_2219,2440.304165,-0.04479358,0.088229816,0.507692095,0.611669293,0.903056784,2546.619013,2368.743599,2532.830584,2484.564676,2405.549124,2303.517995
