,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.120MINPEN3.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.120MINPEN3.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.120MINPEN3.C,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.120MINNDC.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.120MINNDC.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.120MINNDC.C
533,SPT_0450,2035.137989,-0.201475605,0.082666818,2.437200436,0.014801472,0.056290028,1922.995048,1792.436684,1957.007568,2215.443081,2038.769796,2284.17576
534,SPT_1685,1592.118137,0.221758788,0.091094729,-2.434375613,0.014917506,0.056625065,1781.012253,1827.518513,1543.284237,1503.296636,1498.754206,1398.842975
535,SPT_0471,16.01206087,-0.679867819,0.280017902,2.427944118,0.015184683,0.05742577,14.94555737,8.974421269,5.772883681,24.48003404,22.14907693,19.75039191
536,SPT_0663,519.220151,-0.267110742,0.110046297,2.427257876,0.015213438,0.05742577,475.7669096,465.038193,466.6414309,643.1572581,526.3042566,538.4128577
537,SPT_0795,1903.693138,0.214664585,0.088433017,-2.427425782,0.015206398,0.05742577,2106.078126,1929.500573,2112.875427,1785.929756,1606.335437,1881.439507
538,SPT_0224,169.734761,0.358163166,0.147614185,-2.426346538,0.015251699,0.057463186,205.5014138,201.5165503,170.3000686,141.3165602,152.9341026,146.8398703
539,SPT_1500,3448.92683,0.237697976,0.098577498,-2.411280263,0.015896628,0.059688754,3352.786703,3955.27221,3915.93943,2807.414813,3198.95954,3463.188285
540,SPT_2221,3508.736671,-0.185352609,0.076872375,2.411173181,0.015901296,0.059688754,3063.839261,3315.64073,3456.03303,3677.568751,3852.884668,3686.453585
541,SPT_1204,111.3937235,0.443247796,0.183911716,-2.410111791,0.015947633,0.059752038,119.564459,152.5651616,119.3062627,73.44010213,110.7453847,92.7409707
542,SPT_1412,6943.104721,-0.157081668,0.065266887,2.406759015,0.016094786,0.060192125,6561.099685,6497.480998,6623.421877,7127.028093,7415.721901,7433.875772
543,SPT_1673,1059.803525,-0.223252107,0.092788994,2.406019271,0.016127414,0.060203072,1020.03429,907.2324046,1002.557466,1132.757939,1076.867026,1219.372022
544,SPT_1729,791.2179976,0.263763474,0.109687952,-2.404671341,0.016187016,0.060314488,770.9416676,886.0201362,940.98004,634.2554275,768.8893849,746.221329
545,SPT_0656,8061.361923,-0.165713165,0.068947742,2.403460372,0.016240727,0.060403585,7845.172156,7632.337361,7298.849267,8808.361341,8335.435952,8448.01546
546,SPT_1486,598.3024542,-0.26715601,0.111186336,2.40277736,0.01627109,0.060405678,465.8032047,608.6289333,544.5753606,668.7500209,652.8704105,649.1867949
547,SPT_0064,730.2621412,-0.292776618,0.122298797,2.393945195,0.016668239,0.061766948,702.4411964,696.741433,558.0454225,926.9031072,784.7101542,712.7315341
548,SPT_1689,2564.488882,0.210141525,0.087911159,-2.390385106,0.016830714,0.062232917,2910.647298,2902.001496,2454.437712,2437.988845,2343.583283,2338.274659
549,SPT_2136,265.4717312,0.298338118,0.12483565,-2.389847107,0.016855388,0.062232917,278.9837376,305.1303231,297.3035096,248.1385269,242.5851283,220.6891618
550,SPT_1216,2791.83285,0.202530276,0.084825831,-2.387601447,0.016958722,0.062500598,2716.355052,3131.257166,3126.016513,2480.27254,2696.913796,2600.18203
551,SPT_1068,467.131227,0.263856645,0.110597235,-2.385743592,0.01704463,0.062589611,531.8127497,480.5394661,523.4081204,445.0915281,379.6984617,442.2370362
552,SPT_2259,41.42788433,-0.567498729,0.237863982,2.385811944,0.017041463,0.062589611,21.17287294,36.71354155,34.63730209,52.29825455,45.35287181,58.39246303
553,SPT_2193,173.6316651,0.367019757,0.154389702,-2.377229517,0.017443231,0.063937484,180.5921515,178.6725689,232.8396418,145.7674754,161.3718462,142.5463068
554,SPT_0653,635.0860066,0.248605574,0.104677021,-2.374977538,0.017550018,0.064212792,652.6226718,714.6902756,708.1403982,528.5461896,568.4929746,638.0235299
555,SPT_1371,1010.239162,0.253083177,0.106694481,-2.372036252,0.017690355,0.064609638,1147.071528,1019.820599,1142.068822,796.7138353,931.3159491,1024.444241
556,SPT_0937,1355.708994,0.213151995,0.090043372,-2.367214725,0.017922531,0.065339875,1485.837495,1444.065968,1444.183068,1385.347381,1185.502975,1189.317078
557,SPT_1333,5363.914577,-0.219301517,0.092802109,2.363109192,0.018122329,0.065949661,4555.904071,5493.977529,4783.796277,5356.67654,6249.203849,5743.929194
558,SPT_2107,1173.752564,-0.268384252,0.113842632,2.357502181,0.018398347,0.066834139,1214.326536,1043.480437,923.661389,1416.503788,1297.303077,1147.240156
559,SPT_0751,21.36435474,-0.632833059,0.268772086,2.354534164,0.018545939,0.067249764,11.20916803,15.5012731,16.35650376,33.38186461,24.25851283,27.47880613
560,SPT_1129,3867.785117,-0.172045771,0.07313583,2.352414285,0.018651988,0.067513535,3426.269027,3764.361794,3707.153471,4143.802126,4022.694258,4142.430025
561,SPT_0737,113.07365,-0.392002688,0.166704933,2.351476235,0.018699084,0.067563357,100.8825122,88.92835621,99.10116986,135.7529161,131.8397436,121.9372022
562,SPT_1648,1775.433064,0.19920404,0.084832517,-2.348203822,0.018864195,0.068038655,1769.803085,1952.344554,1979.136955,1614.569518,1588.405231,1748.33904
563,SPT_1492,1405.568548,-0.18776209,0.080211666,2.340832696,0.019240787,0.069273668,1315.209049,1260.49826,1361.438401,1523.325755,1511.410821,1461.529001
564,SPT_0126,269.4772468,-0.29580724,0.126471913,2.338916476,0.019339757,0.069506537,255.3199384,236.5983789,230.9153472,284.858578,283.7191283,325.4521101
565,SPT_1969,346.0757912,0.263959779,0.113178747,-2.332238033,0.019688172,0.070633496,363.6752293,377.7415498,395.4425322,299.3240526,321.6889745,318.5824086
566,SPT_0940,2265.561213,0.186014734,0.079848374,-2.329599539,0.019827327,0.070881818,2286.670278,2484.282978,2471.756363,2008.47552,2128.420821,2213.761319
567,SPT_1162,253.1628381,-0.319286059,0.137041939,2.329841959,0.019814506,0.070881818,260.3017909,199.8848373,211.6724016,300.4367815,284.7738463,261.907371
568,SPT_1380,6339.200268,0.170885952,0.07347015,-2.325923562,0.020022629,0.071453994,7029.393816,6444.450327,6689.810039,6244.634139,5738.720361,5888.192927
569,SPT_0652,2541.324293,0.202902936,0.087350407,-2.322861944,0.02018657,0.071850427,2461.035114,2871.814806,2837.372329,2231.021284,2454.328668,2392.373559
570,SPT_1373,2317.100423,0.190852707,0.082174613,-2.322526381,0.02020461,0.071850427,2619.208929,2502.231821,2299.532,2164.257555,2244.439796,2072.932438
571,SPT_0769,3485.9828,0.180355305,0.077769265,-2.319107738,0.020389195,0.072379858,3458.651068,3910.400104,3752.374393,3262.520901,3168.372719,3363.577613
572,SPT_RS05630,751.2695627,0.253600914,0.109385714,-2.318409829,0.020427058,0.072387495,846.9149176,777.5112245,834.1816919,686.5536821,769.9441029,592.5117572
573,SPT_RS08665,121.6117153,0.422727724,0.182594773,-2.315114043,0.020606692,0.072896621,123.3008483,146.0383097,155.8678594,74.55283095,109.6906667,120.2197768
574,SPT_0959,1728.314738,0.178173088,0.077145961,-2.309558214,0.020912625,0.073849985,1768.557622,1889.523605,1851.171367,1588.976755,1663.290206,1608.368871
575,SPT_0338,1161.538652,0.189794225,0.082227031,-2.308173135,0.020989509,0.073992581,1213.081073,1231.943283,1273.882999,1052.641464,1077.921744,1119.76135
576,SPT_0198,1196.128995,0.208679499,0.090498758,-2.305882462,0.021117201,0.07418469,1209.344684,1332.29363,1312.36889,1100.488803,1034.678308,1187.599653
577,SPT_0336,2011.149564,0.199083136,0.086327279,-2.306143998,0.021102588,0.07418469,2064.977843,2139.991544,2255.273225,1756.998807,1816.224308,2033.431654
578,SPT_0979,792.2771534,0.222119161,0.096376103,-2.304712002,0.021182708,0.074286072,795.8509299,917.0226824,849.5760484,724.3864619,767.834667,698.992131
579,SPT_0448,2282.321807,-0.189608955,0.082345345,2.302606836,0.021300974,0.074571804,2170.842208,2060.037609,2159.058497,2468.032523,2248.658668,2587.30134
580,SPT_0545,955.5545957,0.226566825,0.098461947,-2.301059783,0.021388252,0.074748254,1057.398184,996.9766173,1042.967652,971.41226,875.4158978,789.1569636
581,SPT_2147,29755.70203,-0.294655185,0.128116485,2.299900631,0.02145385,0.074848459,30452.8186,27208.81357,22007.19474,33133.72608,38827.33186,26904.32734
582,SPT_0348,457.0545497,0.390508466,0.169887192,-2.298633945,0.021525734,0.074970212,570.4221063,575.9946741,428.1555397,395.0187312,503.1004618,269.6357852
583,SPT_0124,21.51045134,0.612429357,0.266650926,-2.296745662,0.021633283,0.075086754,29.89111474,27.73912028,26.94012385,14.46547466,13.71133334,16.31554114
584,SPT_1107,63.03792664,0.470906705,0.205029667,-2.2967735,0.021631694,0.075086754,78.46417619,74.24293959,72.16104601,54.52371219,55.90005131,42.93563458
585,SPT_0251,699.4751128,0.214464685,0.093503106,-2.293663743,0.021809821,0.075570097,772.1871308,742.4293959,745.6641421,616.4517664,639.1590772,680.9591645
586,SPT_1164,3503.997331,-0.15984408,0.069817126,2.289468064,0.022052171,0.076279439,3330.368367,3384.172675,3206.836885,3708.725158,3629.284463,3764.59644
587,SPT_0893,654.1878124,0.242512639,0.10647751,-2.277594961,0.022750721,0.078556456,737.3141636,715.506132,679.2759798,660.9609192,602.243949,529.8257307
588,SPT_0900,1997.773656,0.171834613,0.075487816,-2.276322478,0.022826716,0.078556456,2051.277749,2212.602771,2090.74604,1871.609876,1885.835693,1874.569806
589,SPT_RS07270,39.98259625,0.562492155,0.247050787,-2.276828023,0.022796497,0.078556456,72.23686062,40.79282395,38.48589121,30.04367815,27.42266668,30.9136569
590,SPT_0405,14649.80001,-0.142754062,0.062773713,2.274105733,0.02295963,0.07887995,13768.59473,14035.99486,13943.43838,15464.70514,15631.97472,15054.0922
591,SPT_1263,156.8837505,-0.362967956,0.159746915,2.272143766,0.023077828,0.079151875,130.773627,155.8285875,118.3441155,180.2620689,197.2322565,158.861848
592,SPT_1924,256.9918565,0.322228039,0.141988552,-2.269394504,0.023244346,0.079588327,316.347631,287.1814806,258.8176184,243.6876116,247.8587181,188.0580795
593,SPT_0166,782.8427566,-0.200604953,0.088663464,2.262543588,0.023663839,0.080779308,702.4411964,748.1403912,729.3076384,847.899361,840.6102055,828.6577474
594,SPT_1905,53.7252366,-0.546828044,0.241701222,2.262413232,0.023671884,0.080779308,27.40018851,49.76724522,44.25877489,44.50915281,65.39251285,91.02354532
595,SPT_1219,459.5298891,0.242580809,0.107358326,-2.259543517,0.023849597,0.081112638,490.712467,485.434605,523.4081204,386.1169006,429.2702053,442.2370362
596,SPT_1573,307.6747587,0.299457289,0.132522716,-2.259667603,0.023841888,0.081112638,362.4297662,343.4755776,317.5086025,294.8731374,298.4851796,229.2762887
597,SPT_0201,228.4738031,-0.295957864,0.131135155,2.256891851,0.024014833,0.081537801,221.6924343,200.7006938,189.5430142,260.3785439,252.0775899,246.4505425
598,SPT_1866,344.9613417,0.2577875,0.114381585,-2.253750025,0.024211898,0.082069428,363.6752293,395.6903923,371.3888501,318.2404426,295.3210258,325.4521101
599,SPT_RS02550,207.1248964,0.39771393,0.176567998,-2.252468935,0.024292654,0.082205691,271.5109589,263.5216427,180.8836887,204.7421029,189.8492309,132.2417545
600,SPT_0686,1220.541295,0.2037989,0.090581155,-2.249903963,0.024455042,0.082617285,1251.69043,1309.449649,1366.249138,1104.939718,1062.100975,1228.817862
601,SPT_1071,1578.546467,-0.199275969,0.08860643,2.249001216,0.024512419,0.082673332,1423.564339,1580.314,1396.075704,1576.736738,1730.792155,1763.795869
602,SPT_0137,4767.821763,0.170674779,0.076089613,-2.243075916,0.024891919,0.083813822,5140.026272,5230.455887,4792.455603,4517.67901,4680.838258,4245.475548
603,SPT_2026,18.24917324,0.617032973,0.275787465,-2.237349589,0.025263501,0.084923906,21.17287294,29.37083324,22.12938744,15.57820348,12.65661539,8.587126917
604,SPT_1055,1451.270038,0.189173327,0.08459675,-2.236177245,0.025340163,0.085040581,1615.365659,1437.539116,1595.240191,1328.598211,1336.327642,1394.549411
605,SPT_0316,23928.87406,-0.152103068,0.068046423,2.235283824,0.025398721,0.085096212,22346.09919,23373.47227,22230.41291,24097.25533,25390.22519,26135.77948
606,SPT_1123,199.2617396,-0.32191947,0.144200639,2.232441348,0.025585808,0.085581571,160.6647417,164.8030088,201.0887816,209.1930182,219.3813334,240.4395537
607,SPT_1050,4072.562883,-0.239784292,0.107650048,2.227442492,0.025917715,0.086548944,3631.770441,4390.93957,3140.448723,4494.311705,4478.332412,4299.574447
608,SPT_1812,9641.380108,-0.191097486,0.085819936,2.226726046,0.025965589,0.086566198,9638.63904,9058.454486,8268.693726,11019.35351,10328.85288,9534.287015
609,SPT_1585,2622.207382,0.167511367,0.075266081,-2.225589074,0.026041719,0.086677445,2645.363654,2853.050107,2831.599446,2381.239675,2496.517386,2525.474026
610,SPT_RS02465,2507.781308,-0.219981593,0.098921135,2.223807808,0.026161378,0.086932972,2218.169806,2184.047794,2531.409494,2661.647338,2432.179591,3019.233824
611,SPT_0300,52.15152579,0.485629942,0.218536392,-2.222192555,0.026270295,0.087152027,70.99139751,53.03067113,64.46386777,43.39642399,43.24343592,37.78335843
612,SPT_1171,126.6335205,0.373137009,0.16817705,-2.218715385,0.026506094,0.087647393,144.4737212,151.7493051,137.5870611,92.35649208,129.7303077,103.9042357
613,SPT_1276,856.3361508,0.250945444,0.113086515,-2.219057198,0.026482833,0.087647393,1015.052438,975.7643488,810.1280099,869.0412086,760.4516414,707.5792579
614,SPT_1246,122.4024893,-0.37247235,0.168311525,2.212993731,0.026898078,0.088798703,108.3552909,113.4040506,93.32828618,122.4001702,156.0982565,140.8288814
615,SPT_0561,1076.962545,0.213588004,0.096626151,-2.21045754,0.027073424,0.089087388,1175.71718,1130.77708,1172.857535,958.0595142,912.331026,1112.032936
616,SPT_0616,113.0105177,0.37459634,0.169430207,-2.210918264,0.027041498,0.089087388,118.3189958,128.9053237,140.4735029,87.9055768,95.97933337,106.4803738
617,SPT_0459,22755.0963,-0.194398366,0.088001575,2.209032799,0.02717236,0.089268027,20510.28656,19256.66047,23791.0158,24395.46665,23440.0517,25137.09662
618,SPT_1693,1403.475274,0.234583759,0.106264927,-2.207537011,0.027276564,0.089465365,1680.129741,1534.626037,1349.892634,1390.911025,1325.780462,1139.511742
619,SPT_1290,20.6634415,0.613315109,0.278744199,-2.200279365,0.02778708,0.090992588,23.66379917,33.45011564,25.97797656,8.901830562,24.25851283,7.728414225
620,SPT_2232,14314.19484,-0.181814554,0.082671315,2.199245946,0.027860439,0.091085661,12317.6302,13637.04105,14224.38539,14165.03788,15538.10483,16002.96972
621,SPT_0196,1247.436252,0.197819314,0.090239661,-2.192154892,0.028368324,0.092558496,1392.427762,1395.930436,1217.116309,1130.532481,1210.816206,1137.794316
622,SPT_1651,592.6288311,0.210626884,0.096102719,-2.191684972,0.028402262,0.092558496,632.695262,652.6851832,626.3578794,536.3352913,535.7967182,571.9026526
623,SPT_0622,2362.395808,-0.172179388,0.078613426,2.190203341,0.028509493,0.092641916,2143.442019,2168.546521,2344.752922,2421.297913,2480.696616,2615.638859
624,SPT_0859,420.7993151,0.27272836,0.124529601,-2.190068525,0.028519268,0.092641916,459.5758891,467.4857624,461.8306945,309.338612,409.2305643,417.3343681
625,SPT_2222,1086.554867,-0.198033833,0.090487973,2.188509982,0.028632475,0.092860843,942.8155774,1050.823145,1034.308326,1121.630651,1241.403026,1128.348477
626,SPT_1662,223.6250724,-0.293781029,0.13454567,2.18350416,0.028998703,0.093898356,221.6924343,191.7262726,186.6565724,249.2512557,233.0926668,259.3312329
627,SPT_2223,3662.739221,-0.194763778,0.08928518,2.181367373,0.029156255,0.09425794,3016.511662,3567.740382,3640.765308,3761.023412,4094.415079,3895.979482
628,SPT_1467,2516.843586,-0.186866581,0.085982139,2.173318596,0.029756347,0.096044769,2437.371314,2432.068164,2180.225737,2887.531288,2631.521283,2532.343728
629,SPT_0730,303.7132979,-0.255029631,0.117438767,2.171596633,0.029886101,0.096310218,285.2110531,279.8387723,262.6662075,326.0295443,325.9078463,342.626364
630,SPT_1082,1191.241826,0.191182591,0.088202452,-2.167542816,0.030193489,0.097146352,1281.581544,1261.314116,1271.958704,1205.085312,1088.468924,1039.042357
631,SPT_2015,29.88413915,-0.58251552,0.269112679,2.164578508,0.030419978,0.097719962,13.70009426,24.47569437,24.053682,26.70549168,61.17364105,29.19623152
632,SPT_1823,1159.794176,-0.217731063,0.100641905,2.163423508,0.030508621,0.097849644,1195.64459,987.1863395,1027.573295,1318.583652,1282.537026,1147.240156
633,SPT_1026,3796.038551,-0.167696123,0.077622126,2.160416503,0.030740441,0.0984374,3395.132449,3822.287604,3494.518922,3872.296294,4093.360361,4098.635677
634,SPT_2241,889.6968049,-0.212311049,0.098376568,2.158146543,0.03091644,0.098844833,785.887225,892.546988,786.0743279,925.7903784,1036.787744,911.0941658
635,SPT_0463,9951.845611,-0.168382019,0.078121318,2.155391431,0.031131216,0.09927716,9291.154831,8709.267913,10082.34135,10405.1272,10277.1717,10946.01068
636,SPT_1586,1181.225757,0.224371348,0.104109091,-2.155156148,0.031149617,0.09927716,1308.981733,1351.874186,1167.084651,1217.325329,966.1216414,1075.967003
637,SPT_RS01975,20.42290906,0.581290888,0.269800021,-2.154524992,0.031199024,0.099278527,31.13657785,22.84398141,25.97797656,14.46547466,12.65661539,15.45682845
638,SPT_1649,928.6237616,0.203802581,0.094621295,-2.153876475,0.03124986,0.099284431,1047.434479,937.4190943,1005.443908,886.8448697,792.0931798,902.5070389
639,SPT_0811,424.4363068,-0.376385836,0.175160768,2.148802152,0.031650087,0.10013107,287.7019794,345.1072906,456.0578108,370.5386971,444.0362566,643.175806
640,SPT_1269,1726.567,0.193440207,0.089994965,-2.149455877,0.03159828,0.10013107,1717.493634,1842.203929,1973.364072,1597.878586,1726.573283,1501.888498
641,SPT_2208,5796.465165,0.158569327,0.073800546,-2.14861998,0.031664537,0.10013107,6335.670862,5771.368732,6254.919468,5693.833373,5393.827592,5329.170964
642,SPT_0687,1400.104505,0.23271915,0.10855997,-2.143692101,0.032057566,0.101216021,1526.937778,1317.608214,1708.77357,1333.049127,1154.916154,1359.342191
643,SPT_RS05350,79.70176065,0.40232164,0.188057735,-2.139351731,0.032407193,0.102160778,92.16427045,93.0076386,91.40399162,75.66555977,63.28307695,62.68602649
644,SPT_1670,7481.956503,0.163462212,0.076510876,-2.1364572,0.032642166,0.102741724,7772.935295,7735.951134,8233.094277,6678.598379,6904.183695,7566.976239
645,SPT_1503,1234.414767,0.187314461,0.087732913,-2.135053477,0.032756642,0.102942192,1370.009426,1220.521293,1361.438401,1134.983397,1119.055744,1200.480343
646,SPT_0964,1221.839389,0.214519904,0.100641564,-2.131523958,0.033046001,0.10369078,1277.845155,1444.881824,1220.964899,1202.859855,1168.627488,1015.857114
647,SPT_1635,3452.755936,-0.152423337,0.071656519,2.127138454,0.033408581,0.104666451,3192.121962,3331.142004,3278.997931,3628.608683,3509.046617,3776.618418
648,SPT_0203,878.2821957,0.198172593,0.093335863,-2.123220241,0.033735401,0.105202549,936.5882618,987.1863395,895.7591178,873.4921238,772.0535388,804.6137921
649,SPT_0320,52.37536783,0.472526926,0.222500994,-2.123707037,0.033694649,0.105202549,58.53676636,62.0050924,68.31245689,30.04367815,46.40758976,48.94662342
650,SPT_1049,5298.653304,-0.172104993,0.081030331,2.12395767,0.033673683,0.105202549,5223.472301,5149.686095,4555.767372,5630.40783,5857.90349,5374.682737
651,SPT_0278,2740.827648,-0.267279668,0.126360496,2.115215405,0.034411593,0.107146387,1929.222364,2897.922213,2591.062626,2658.309151,3175.755745,3192.693788
652,SPT_1791,2300.101417,0.239614916,0.113558472,-2.110057592,0.034853396,0.108355572,2199.48786,2613.188302,2684.390912,1785.929756,2102.052873,2415.558802
653,SPT_RS02870,1440.893996,-0.175355251,0.083376993,2.10316113,0.035451687,0.109762317,1338.872848,1303.738653,1411.47006,1615.682247,1470.276821,1505.323348
654,SPT_RS06735,113.0013675,0.401220793,0.190678962,-2.104169165,0.035363693,0.109762317,140.7373319,127.2736107,124.1169991,95.69467854,122.3472821,67.83830264
655,SPT_1462,196.6881488,0.298020131,0.141713881,-2.102970636,0.035468336,0.109762317,201.7650245,221.9129623,230.9153472,158.0074925,194.0681026,173.4599637
656,SPT_RS05450,226.7914319,0.288234894,0.137323029,-2.098955262,0.035820845,0.110684226,252.8290122,242.3093743,258.8176184,176.9238824,201.4511283,228.417576
657,SPT_1145,1948.146908,-0.169316592,0.080694096,2.098252533,0.035882843,0.110707037,1768.557622,1791.620828,1934.87818,1973.980927,2066.192462,2153.651431
658,SPT_0204,8179.221062,-0.190499649,0.091414508,2.083910468,0.037168312,0.114498736,7273.504587,7646.206921,7955.033713,7835.836352,9816.259953,8548.484845
659,SPT_0809,3092.096363,-0.176649118,0.084952671,2.079382741,0.037582186,0.115598012,3121.130564,2799.203579,2777.719198,3500.644868,3065.01036,3288.869609
660,SPT_0462,17251.9625,-0.180268627,0.08676803,2.077592725,0.037746887,0.115928696,15295.5325,15134.13768,18018.13212,17358.56959,18590.45857,19114.94452
661,SPT_0692,2168.855414,0.181836047,0.087715652,-2.073017094,0.038170689,0.117052929,2246.815458,2184.863651,2495.810045,1879.398977,2094.669847,2111.574509
662,SPT_0971,383.2580024,-0.230360966,0.111673846,2.062801402,0.039131501,0.119637333,328.8022621,369.582985,355.0323464,415.0478499,396.5739489,434.508622
663,SPT_1509,3337.498388,0.158110329,0.076642033,-2.062971495,0.039115337,0.119637333,3406.341617,3564.476957,3600.355122,2947.618645,3228.491642,3277.706344
664,SPT_0680,458.7898805,-0.240364352,0.116660666,2.060371857,0.039363005,0.120163873,465.8032047,397.3221053,394.4803849,547.4625795,492.5532823,455.1177266
665,SPT_1604,3509.865576,0.162394331,0.078850143,-2.059531222,0.039443377,0.120228159,3518.433297,3867.15971,3745.639362,3163.488036,3518.539078,3245.933974
666,SPT_0587,2498.729876,-0.174947627,0.085015551,2.057830895,0.039606369,0.12026027,2343.961581,2436.963303,2249.500341,2532.570795,2900.47436,2528.908877
667,SPT_1292,376.3740887,0.233244082,0.113359272,-2.057565102,0.039631899,0.12026027,430.9302375,412.0075219,381.9724702,324.9168155,364.9324104,343.4850767
668,SPT_RS06655,663.5297273,-0.301578654,0.146548464,2.057876599,0.039601981,0.12026027,713.6503644,569.4678223,484.9222292,843.4484457,785.7648721,583.9246303
669,SPT_0513,50.19156311,0.457477596,0.222581551,-2.055325759,0.039847551,0.12073391,64.76408193,66.90023127,48.10736401,36.72005107,44.29815387,40.35949651
670,SPT_RS03015,31.42213313,0.546853306,0.266812381,-2.049579949,0.040405439,0.122241529,54.80037702,35.89768507,29.82656569,16.6909323,35.86041027,15.45682845
671,SPT_1474,1734.324073,-0.169095163,0.082569735,2.047907299,0.040569084,0.122553699,1651.484089,1629.265388,1609.6724,1925.020859,1891.109283,1699.392417
672,SPT_0829,5128.625573,-0.144543992,0.070685036,2.04490228,0.040864493,0.123079238,4893.424575,4942.45855,4766.477626,5662.676966,5241.948207,5264.767513
673,SPT_1439,932.9214278,-0.189548159,0.092690612,2.044955323,0.040859263,0.123079238,895.4879791,921.9178212,792.8093589,983.652277,990.3801543,1013.280976
674,SPT_1283,658.4600761,-0.197625536,0.096690146,2.043905662,0.040962868,0.123192482,650.1317456,601.286225,586.9098409,680.990038,692.9496926,738.4929148
675,SPT_1110,3005.111738,-0.207106029,0.101524505,2.039960993,0.041354211,0.124185164,2976.656843,2880.789227,2489.075014,3472.826648,3393.027642,2818.295054
676,SPT_0032,576.8454298,-0.261577901,0.128306453,2.038696373,0.04148034,0.124379658,575.4039587,540.0969891,449.3227798,731.0628349,623.338308,541.8477084
677,SPT_1249,469.1777149,-0.206006449,0.101210119,2.03543332,0.041807292,0.125174859,434.6666268,432.4039338,436.8148652,491.8261385,517.866513,501.4882119
678,SPT_0391,1119.016713,0.172988073,0.085043891,-2.034103452,0.041941166,0.125390477,1179.453569,1200.940737,1182.479007,990.32865,1106.399129,1054.499185
679,SPT_0074,1400.751313,0.160939474,0.079224764,-2.031428882,0.042211507,0.126012849,1528.183241,1465.278236,1448.031657,1336.387313,1343.710667,1282.916761
680,SPT_1687,2628.80797,0.156512936,0.077154073,-2.02857647,0.042501447,0.126691814,2711.373199,2793.492584,2818.129384,2385.69059,2418.468257,2645.693803
681,SPT_0274,11344.62472,-0.443383485,0.218758688,2.026815436,0.042681291,0.127041083,11596.50706,7323.943612,8794.988288,16734.32873,12577.51154,11040.46908
682,SPT_0418,11380.3408,-0.159648542,0.079036079,2.019945128,0.04338908,0.128900227,11501.85186,10513.12659,10202.60976,12809.73418,11523.84831,11730.87408
683,SPT_0457,11777.7427,-0.132688555,0.065722898,2.018909059,0.043496672,0.128900227,11120.74015,10915.34383,11651.60356,12343.5008,12169.3357,12465.93214
684,SPT_1587,9222.729136,0.161172591,0.079810987,-2.019428629,0.043442688,0.128900227,9382.073639,9860.441405,10002.48312,8216.389608,8377.62467,9497.36237
685,SPT_0528,3515.975537,0.170075398,0.084474121,-2.01334321,0.044078536,0.130090865,3992.954744,3800.259479,3390.607015,3445.008427,3294.938873,3172.084683
686,SPT_0914,2144.88915,-0.154936792,0.076959508,2.013224815,0.044090984,0.130090865,1931.71329,2063.301035,2086.897451,2225.45764,2215.962411,2346.003074
687,SPT_1272,512.4034892,0.202396738,0.100477857,-2.014341717,0.043973669,0.130090865,574.1584956,542.5445585,532.0674459,484.0370368,483.0608207,458.5525773
688,SPT_1382,662.2642969,0.19702961,0.098532535,-1.999640114,0.045539139,0.134168365,707.4230488,689.3987247,731.2319329,603.0990205,576.9307182,665.502336
689,SPT_2199,124.1746148,0.339146043,0.169860703,-1.996612732,0.045867269,0.134938975,117.0735327,154.1968745,149.1328284,101.2583226,102.3076411,121.0784895
690,SPT_0478,27304.16809,0.268193231,0.134717795,-1.990778057,0.046505293,0.136543695,29318.20171,33256.75765,27409.65172,21539.09177,31932.64063,20368.66505
691,SPT_0658,36.93315514,-0.478689527,0.240567844,1.989831723,0.046609476,0.136543695,34.8729672,27.73912028,25.01582928,37.83277989,50.62646156,45.51177266
692,SPT_1178,2738.813537,-0.143686765,0.07221227,1.989783241,0.046614818,0.136543695,2675.254769,2606.66145,2519.863727,2934.265899,2805.549745,2891.285633
693,SPT_1421,526.036858,0.202336696,0.101727293,-1.989010909,0.046699999,0.136595812,534.303676,553.9665492,603.2663447,499.6152403,479.8966669,485.1726708
694,SPT_0389,2331.418502,0.214413096,0.107848724,-1.988091164,0.046801608,0.136695764,2824.710343,2611.556589,2097.481071,2281.094081,2164.281232,2009.387698
695,SPT_1815,190.609718,-0.276817487,0.139358306,1.986372358,0.046991994,0.137054347,184.3285409,173.77743,155.8678594,205.8548317,215.1624616,208.6671841
696,SPT_1388,335.0536573,-0.240004478,0.120928804,1.984675861,0.047180546,0.137406562,310.1203154,274.9436334,333.8651062,357.1859513,351.2210771,382.9858605
697,SPT_0458,8489.118334,-0.188954571,0.095289431,1.982954124,0.047372554,0.137767815,7034.375669,7977.444651,8739.183746,8280.92788,9195.031081,9707.746979
698,SPT_0102,183.0570854,-0.292586765,0.147679377,1.981229681,0.047565522,0.137933209,166.8920573,156.644444,166.4514795,173.5856959,227.819077,206.9497587
