,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINPEN3.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINPEN3.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINPEN3.C,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINNDC.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINNDC.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.10MINNDC.C
507,SPT_1380,17484.05093,0.101115608,0.048222562,-2.09685265,0.036006621,0.150063098,17847.37407,18264.57353,18236.609,16832.30387,16691.92339,17031.52173
508,SPT_0162,94.09860407,-0.274390938,0.131168365,2.091898748,0.036447574,0.151303977,82.39165654,76.27635332,83.61884067,90.45423033,116.1828538,115.6676898
509,SPT_0522,864.8984726,0.167045092,0.079825924,-2.092617076,0.036383351,0.151303977,965.7068581,920.1336937,872.4965875,863.2237042,761.4297771,806.400215
510,SPT_0026,237.8039402,0.224109215,0.107429425,-2.086106429,0.036968983,0.152656352,268.251905,253.7192384,259.6585052,225.5772164,227.5647631,192.0520133
511,SPT_0067,1859.560197,-0.213815404,0.102464521,2.086726232,0.036912889,0.152656352,1475.385478,1665.233229,1946.338541,1681.778653,2104.734012,2283.891272
512,SPT_1351,6221.880828,0.118976088,0.057038976,-2.085873469,0.036990086,0.152656352,6601.870991,6593.488563,6274.713794,5996.780455,6135.606905,5728.824261
513,SPT_RS10825,6434.590409,-0.129958625,0.062402581,2.082584138,0.037289146,0.153291763,6253.143515,6343.783869,5787.303973,6740.515238,7030.502935,6452.292925
514,SPT_2227,479.0880928,0.18121123,0.087005274,-2.082761437,0.037272974,0.153291763,502.0142794,503.4239319,533.6202332,435.5203682,434.005371,465.9443732
515,SPT_0780,1178.591086,0.201551863,0.096834347,-2.081408819,0.037396502,0.153434581,1174.560127,1438.009987,1210.272694,1101.084828,1214.638926,932.979951
516,SPT_0891,9939.518909,-0.105995697,0.050975173,2.079359233,0.037584345,0.153906434,9389.774719,9610.017609,9684.382047,10113.00629,10331.63228,10508.3005
517,SPT_1333,6484.416154,0.149098774,0.0719563,-2.072073949,0.038258545,0.156364229,6621.031842,6685.823096,7230.829222,5668.4651,5999.260085,6701.087578
518,SPT_0027,545.0197053,0.182333005,0.088654286,-2.056674446,0.039717552,0.15863798,600.6926588,563.6421056,588.6326284,509.2238152,546.3474693,461.5795547
519,SPT_0074,2115.329021,-0.130811956,0.063627177,2.055913236,0.03979088,0.15863798,1922.791334,2028.148089,2091.571265,2160.851058,2251.642909,2236.969473
520,SPT_RS00575,2735.637915,0.14213821,0.068947758,-2.061534909,0.039252037,0.15863798,2967.057678,2733.102176,2939.862398,2782.863481,2488.809561,2502.132196
521,SPT_0199,1124.310918,-0.199815756,0.096803164,2.064144893,0.039003981,0.15863798,880.441074,1043.781677,1178.365505,1087.684202,1287.61328,1267.97977
522,SPT_0296,11.98949203,0.220539638,0.106977572,-2.061550237,0.039250576,0.15863798,9.58042518,12.84654372,28.60644549,5.583594465,7.681510992,7.638432348
523,SPT_0426,618.9057196,-0.17952068,0.087279244,2.056854198,0.039700253,0.15863798,577.6996383,594.9555559,553.4246955,711.3499348,676.9331561,599.071337
524,SPT_RS02860,312.2381264,0.266325033,0.128963593,-2.065117972,0.038911839,0.15863798,287.4127554,309.9228672,466.5051111,243.4447187,233.3258964,332.8174094
525,SPT_0701,123.6804805,0.257540807,0.124892622,-2.062097844,0.039198422,0.15863798,137.0000801,154.1585246,125.428261,111.6718893,112.3420983,101.4820298
526,SPT_1075,2708.588137,0.157518254,0.07652912,-2.058278669,0.039563391,0.15863798,2798.442195,3152.220664,2657.098687,2467.948753,2717.334513,2458.484011
527,SPT_RS05985,50.1382899,0.284567734,0.13829126,-2.057742009,0.039614905,0.15863798,46.94408338,61.02108265,71.51611373,42.43531793,37.44736608,41.4657756
528,SPT_1581,939.7850702,0.17951068,0.087259789,-2.057198194,0.039667165,0.15863798,1046.18243,1075.095127,893.4012977,934.6937134,878.5728197,810.7650335
529,SPT_1682,2078.126408,-0.204618007,0.09939116,2.058714344,0.039521611,0.15863798,1993.68648,1596.183057,2125.67895,2232.321067,1975.108514,2545.780381
530,SPT_2190,6239.969622,-0.127249722,0.061877222,2.056487331,0.039735566,0.15863798,5948.485994,5808.243578,6092.072642,6943.758076,6188.417293,6458.840152
531,SPT_1196,250.4026971,0.249135843,0.121427739,-2.051721003,0.040196784,0.159954436,320.9442435,222.4057881,295.966686,254.6119076,213.16193,195.3256272
532,SPT_0632,1183.380708,-0.16208615,0.079294008,2.044116003,0.040942089,0.161832858,1108.455193,1036.555496,1187.167488,1327.778764,1164.709104,1275.618202
533,SPT_0716,247.4544533,-0.214253059,0.10478724,2.044648357,0.040889538,0.161832858,208.8532689,226.420333,240.9542909,264.6623776,268.8528847,274.9835645
534,SPT_1246,464.6431207,-0.190436983,0.093082479,2.045895058,0.040766697,0.161832858,406.2100276,427.9504876,455.5026321,485.7727184,545.3872804,467.0355778
535,SPT_1980,5621.016774,-0.120255361,0.058839652,2.043780957,0.040975191,0.161832858,5098.702281,5530.43707,5495.738278,5862.774188,5731.367389,6007.081439
536,SPT_1139,6494.245577,0.127702156,0.062736274,-2.035539369,0.041796631,0.164769183,6937.185873,6492.322031,6964.569229,6407.733008,5813.943632,6349.71969
537,SPT_2237,3729.354946,-0.120696457,0.059374074,2.032814115,0.042071307,0.165543148,3619.484633,3601.046786,3475.683127,3956.535038,4007.82836,3715.551735
538,SPT_0752,660.7063237,-0.15782126,0.077761843,2.029546277,0.04240268,0.166227948,609.3150414,633.495187,620.5398176,700.1827459,706.6990112,694.006139
539,SPT_0905,4346.961649,0.165713841,0.081638091,-2.029859337,0.042370839,0.166227948,4694.408338,5024.604411,4147.934596,4240.181636,4301.646155,3672.994755
540,SPT_0468,6497.414376,-0.12348619,0.06104969,2.022716088,0.043102427,0.167871268,6187.996624,6045.101728,6380.337593,7039.795901,6373.733745,6957.520664
541,SPT_1002,7135.766805,0.104936793,0.051882413,-2.022588887,0.043115551,0.167871268,7438.242109,7298.442649,7478.385,6896.855883,6714.600796,6988.074394
542,SPT_1542,1575.226541,0.161656265,0.079896834,-2.023312533,0.043040936,0.167871268,1855.728357,1541.585246,1619.564914,1504.220349,1404.756323,1525.50406
543,SPT_2043,4638.481426,-0.116246474,0.057480737,2.022355309,0.043139659,0.167871268,4274.785715,4546.070658,4507.715661,4695.802945,4863.356647,4943.156934
544,SPT_1180,1812.396137,0.153921913,0.076150795,-2.021277822,0.043251014,0.167995206,1752.259765,1902.894288,2099.273,1654.977399,1700.494496,1764.477872
545,SPT_2080,3946.666502,0.127554633,0.06336552,-2.012997496,0.044114893,0.171036272,4074.554829,4209.651794,4110.526168,3525.481545,3980.943071,3778.841603
546,SPT_0306,873.1511714,0.172119465,0.085602876,-2.010673867,0.044359916,0.171671251,982.9516234,991.5925931,817.4841923,818.5549485,797.9169543,830.4067167
547,SPT_0594,544.8617007,0.19481406,0.097149465,-2.005302448,0.044930723,0.173562373,611.2311265,615.0282804,536.9209769,500.290064,562.6706801,443.0290762
548,SPT_2241,2543.519132,0.143542056,0.071695017,-2.002120405,0.045271783,0.174560727,2631.742797,2810.181438,2597.6853,2251.305288,2608.833171,2361.3668
549,SPT_2239,2791.213067,0.120143545,0.06005363,-2.000604216,0.045435059,0.174871183,2879.875809,2965.945781,2893.651986,2588.554394,2636.678648,2782.571784
550,SPT_1159,2153.753787,-0.276096061,0.138305997,1.996269628,0.045904582,0.176357058,1498.378498,2102.015716,1630.567393,1733.147722,2947.779843,3010.63355
551,SPT_0137,10237.37574,-0.097572001,0.048935688,1.993882257,0.046164923,0.176714643,9983.76108,9902.276479,9752.597417,10582.02823,10577.44064,10626.1506
552,SPT_1859,1317.875718,0.157834664,0.079157631,-1.993928597,0.046159858,0.176714643,1347.965823,1523.921248,1318.096988,1183.722026,1321.219891,1212.328334
553,SPT_RS00825,54.17457875,-0.274098222,0.137605073,1.991919459,0.046379896,0.17721649,46.94408338,44.96290301,42.90966824,58.06938243,71.05397667,61.10745878
554,SPT_0624,408.7679076,-0.182134147,0.091768243,1.984718696,0.047175778,0.179932162,405.2519851,364.520678,368.5830477,427.703336,452.2489596,434.2994392
555,SPT_0277,4839.842514,-0.12845217,0.06479577,1.98241598,0.047432703,0.180214536,4982.779136,4361.401592,4490.111694,5081.070963,5041.951777,5081.73992
556,SPT_1203,206.0064731,0.237978867,0.120084372,-1.981763848,0.047505677,0.180214536,216.5176091,246.4930576,223.3503244,148.5236128,218.9230633,182.2311717
557,SPT_1901,1590.555832,0.133564748,0.06737334,-1.982456972,0.047428119,0.180214536,1603.763175,1696.54668,1707.584746,1441.684091,1542.063332,1551.692971
558,SPT_RS06205,3119.981615,0.135591492,0.06858691,-1.976929603,0.048049588,0.181951218,3521.764296,3075.141402,3233.628588,3045.292421,2842.159067,3001.903913
559,SPT_1538,1928.654008,-0.15291201,0.077380158,1.97611395,0.048141873,0.181974557,1826.987082,1704.575769,1921.03284,1908.472588,1976.068703,2234.787064
560,SPT_0390,13444.89428,0.159059953,0.08053224,-1.975109002,0.04825578,0.182079397,13747.91013,13056.90587,15981.1008,12942.77197,11547.2314,13393.44552
561,SPT_1443,24518.13538,0.148079344,0.075029499,-1.973615004,0.048425536,0.182394222,23569.76203,27609.63117,26474.16505,21176.34037,24649.96877,23628.94487
562,SPT_1687,5330.271982,0.117758354,0.0597149,-1.972009578,0.048608513,0.18275763,5257.737339,5781.747581,5636.57001,4992.85017,5112.045565,5200.681224
563,SPT_0238,4778.433448,0.10833029,0.055124675,-1.965186918,0.049392608,0.1852611,4903.261607,5072.77895,4920.308625,4463.525415,4698.20416,4612.521933
564,SPT_0597,639.5413001,-0.164300288,0.083626421,1.964693514,0.049449721,0.1852611,593.9863611,636.706823,564.4271745,709.116497,651.0080566,682.0028882
565,SPT_0585,1312.008002,0.162037588,0.082535549,-1.963246014,0.049617595,0.185561024,1418.860969,1450.856531,1311.495501,1110.01858,1358.667257,1222.149176
566,SPT_RS01920,950.9282653,0.15478228,0.078964236,-1.960156759,0.049977471,0.186576671,1074.923705,971.5198686,973.7193946,955.9113723,864.1699866,865.3252645
567,SPT_0088,951.2733712,-0.148061763,0.075628544,1.957749752,0.050259384,0.186870448,948.4620928,864.7329739,882.3988186,986.0627824,1050.446628,975.5369313
568,SPT_0470,5110.995277,-0.111391356,0.05688252,1.958270398,0.050198292,0.186870448,5047.926027,4972.415327,4691.457061,5366.950999,5219.586719,5367.635531
569,SPT_0802,778.4256361,0.151905775,0.077612986,-1.957221103,0.050321479,0.186870448,859.3641386,816.558435,793.2787384,762.7190039,732.6241108,706.0093899
570,SPT_0265,21979.76199,0.15636169,0.080014426,-1.954168734,0.050681266,0.187876341,20824.01217,24231.79309,24816.09146,18572.15191,21830.85424,21603.66909
571,SPT_0135,4684.776502,-0.132323493,0.067781889,1.952195424,0.050915007,0.188412277,4412.743838,4265.855423,4688.156317,5092.238152,4549.374885,5100.290399
572,SPT_RS09955,1611.776563,-0.207093144,0.10624181,1.949262199,0.05126412,0.189372529,1393.951864,1248.523467,1772.499373,1707.463187,1538.222576,2009.998912
573,SPT_1019,1517.663156,0.132732378,0.068215068,-1.945792651,0.051679652,0.190574353,1522.329561,1639.540142,1615.163922,1455.084717,1490.213132,1383.64746
574,SPT_1269,3086.442128,-0.119207122,0.061345397,1.94321219,0.051990526,0.191386727,3003.463294,2929.011967,2924.458928,3045.292421,3315.532182,3300.893979
575,SPT_RS08995,345.3251001,0.226431882,0.116605341,-1.941865447,0.052153391,0.191652376,345.853349,328.3897738,468.7056069,275.8295666,307.2604397,345.9118649
576,SPT_2213,14659.30432,0.109651852,0.056692714,-1.934143623,0.053095472,0.19443801,14958.87588,15851.83204,14913.86033,13637.37112,14659.20354,13934.68301
577,SPT_2259,56.84325708,-0.267564528,0.13828846,1.934829039,0.053011278,0.19443801,43.11191331,40.9483581,55.01239518,49.13563129,63.37246568,89.47877893
578,SPT_0569,581.3311209,0.197317569,0.102091715,-1.932748111,0.053267235,0.19472953,699.3710381,626.2690062,558.925935,613.0786722,475.2934926,515.0485812
579,SPT_1428,9557.01974,0.104697542,0.054212134,-1.931256597,0.053451328,0.195065036,9901.369423,9960.085925,9891.228653,9306.735254,8800.13103,9482.568157
580,SPT_1652,1548.146986,0.122002645,0.06324423,-1.929071561,0.053721979,0.195714727,1626.756196,1610.635418,1615.163922,1443.917529,1493.093699,1499.315149
581,SPT_1357,3784.183874,0.130175684,0.06770003,-1.922830529,0.054501337,0.197937177,3951.925387,4193.593615,3752.945599,3428.327001,3817.710963,3560.600679
582,SPT_2257,10.72071022,0.206048144,0.107166765,-1.922686973,0.054519374,0.197937177,22.03497791,13.6494527,8.801983228,6.700313358,7.681510992,5.456023106
583,SPT_RS05350,202.0226833,-0.235660225,0.122965928,1.916467656,0.055305596,0.200103981,204.0630563,139.7061629,195.8441268,246.7948753,222.7638188,202.9640595
584,SPT_1818,389.3381704,-0.176318744,0.091990255,1.916711113,0.055274643,0.200103981,379.3848371,343.6450444,364.1820561,412.0692715,425.3636712,411.3841422
585,SPT_0652,3053.915887,0.14786466,0.077211026,-1.915071825,0.055483344,0.200403943,2982.386358,3438.859171,3253.433051,2616.472366,3069.72383,2962.620546
586,SPT_RS05450,337.5175651,0.187690234,0.098285746,-1.909638393,0.056179788,0.202411714,333.3987963,365.3235869,391.6882537,301.5141011,317.8225173,315.3581355
587,SPT_1572,326.2420549,0.186344296,0.09760116,-1.90924264,0.056230798,0.202411714,341.0631364,365.3235869,345.4778417,322.7317601,294.7779843,288.07802
588,SPT_0340,33857.09298,0.116863174,0.061453766,-1.901643796,0.057217738,0.205339154,36251.37084,34275.38155,35380.67183,34244.18485,30244.98934,32745.95947
589,SPT_1873,1017.670166,0.216564825,0.113892423,-1.901485799,0.057238411,0.205339154,1081.630003,1048.599131,1214.673685,744.8515016,825.7624316,1190.504242
590,SPT_1957,2691.249694,-0.116727545,0.061595624,1.895062308,0.058084147,0.208020006,2636.533009,2453.68985,2640.594968,2796.264108,2753.821691,2866.59454
591,SPT_2084,5529.256925,0.121177349,0.063979814,-1.893993453,0.058225879,0.208174758,5786.576809,5560.144702,5979.847356,5155.891129,5051.553666,5641.527891
592,SPT_0512,128.9139282,-0.241820199,0.127901261,1.890678773,0.058667238,0.20869339,133.16791,105.1810767,101.2228071,149.6403317,123.8643647,160.4070793
593,SPT_0695,1228.983187,-0.135638852,0.07168935,1.892036295,0.058486145,0.20869339,1227.252466,1143.342391,1128.854349,1347.879704,1244.404781,1282.16543
594,SPT_0914,3140.619663,0.137700384,0.072814877,-1.891102335,0.058610685,0.20869339,3187.407457,3491.048255,3229.227597,2749.361914,3226.234617,2960.438137
595,SPT_0279,3470.958982,0.122797471,0.065096841,-1.886381427,0.059243574,0.209555547,3614.69442,3791.336214,3476.783375,3259.702448,3505.649579,3177.587857
596,SPT_RS02230,516.873745,0.234301356,0.124122295,-1.887665354,0.05907089,0.209555547,437.8254307,663.2028194,623.8405613,346.1828568,503.13897,527.051832
597,SPT_RS02880,5456.871029,-0.15408609,0.081664158,1.886826418,0.059183677,0.209555547,5639.038261,5044.677136,4718.963258,6425.60051,5511.484137,5401.462874
598,SPT_1987,532.1871707,0.161740749,0.085762445,-1.885915796,0.059306303,0.209555547,559.4968305,566.0508325,571.0286619,533.7916308,493.5370812,469.2179871
599,SPT_1113,284.1591548,-0.196412013,0.104214408,1.884691543,0.059471495,0.209656102,277.8323302,240.0697857,265.1597447,297.0472255,290.9372288,333.9086141
600,SPT_1142,1365.686808,0.15665282,0.083138688,-1.884234932,0.059533204,0.209656102,1467.721138,1581.730695,1292.791287,1302.094229,1346.184801,1203.598697
601,SPT_0801,2964.097055,-0.109575188,0.058364618,1.877424924,0.060459878,0.212565262,2745.749856,2922.588696,2869.446532,3046.40914,3093.728552,3106.659556
602,SPT_RS00785,17.90796552,-0.237297134,0.126597625,1.874420117,0.060872543,0.213660603,14.37063777,13.6494527,11.00247904,22.33437786,22.0843441,24.00650166
603,SPT_0275,14102.86446,-0.110584791,0.059045602,1.872870924,0.061086211,0.213842632,12948.90267,14349.58933,13306.39815,14290.65167,14975.10568,14746.53925
604,SPT_0383,30.40871405,0.252502933,0.134842478,-1.87257707,0.06112681,0.213842632,45.98604086,27.2989054,38.50867662,24.56781564,22.0843441,24.00650166
605,SPT_1328,1346.019035,-0.130721992,0.069851632,1.871423576,0.061286394,0.214046528,1285.693059,1326.405639,1228.976908,1402.59893,1473.889922,1358.549753
606,SPT_0570,1069.555585,-0.128244282,0.0686127,1.869104158,0.061608325,0.214815825,1013.608984,1022.906043,1019.929807,1108.901861,1145.505327,1106.481486
607,SPT_0263,31948.81478,-0.124470687,0.066662424,1.867179129,0.061876577,0.215395729,29122.57646,31471.62338,30848.75072,30699.71909,35602.84326,33947.37576
608,SPT_0431,1028.867686,0.149136831,0.079919234,-1.86609434,0.062028168,0.215568287,1004.986601,1141.736573,1115.651374,980.479188,1023.56134,906.7910401
609,SPT_0189,742.217647,-0.199166572,0.106994729,1.861461534,0.062679028,0.216760697,636.1402319,593.3497379,810.8827049,793.9871329,706.6990112,912.2470632
610,SPT_0240,4937.234352,0.163087222,0.087608445,-1.861546824,0.062666995,0.216760697,5003.856071,4770.885173,5980.947604,4647.784032,4172.020657,5047.912577
611,SPT_1212,6591.456389,0.186928429,0.100370811,-1.862378383,0.062549774,0.216760697,5958.066419,7514.425165,7817.261355,5146.957377,6125.044827,6986.983189
612,SPT_0347,53.89235743,-0.255395263,0.137807064,1.853281355,0.063842042,0.220421953,40.23778575,52.99199283,41.80942033,65.88641468,62.41227681,60.01625416
613,SPT_1810,11058.25268,-0.120314683,0.06497295,1.851765736,0.06405947,0.220811843,11089.34215,9985.779013,10631.69549,12305.12548,11127.62886,11209.94507
614,SPT_2004,2692.769694,0.174279989,0.094217239,-1.849767524,0.064347064,0.22144193,3310.0369,2799.743621,2530.570178,2702.459721,2619.395248,2194.412493
615,SPT_1347,2647.229228,-0.128179103,0.069354336,1.848177216,0.06457671,0.221870876,2550.309183,2623.103645,2389.738446,2657.790965,2973.704943,2688.728186
616,SPT_1274,1124.48135,-0.189227741,0.10248117,1.846463522,0.064824931,0.222362142,1060.553067,882.3969715,1167.363026,1318.845013,1023.56134,1294.168681
617,SPT_0908,2019.402296,-0.125981153,0.068271286,1.845302174,0.064993594,0.22257936,1937.161971,2032.162634,1804.406562,2073.746984,2190.190822,2078.744803
618,SPT_0437,13.48568273,-0.209763327,0.113756922,1.843960986,0.065188826,0.222886714,5.748255108,14.45236168,6.601487421,16.75078339,22.0843441,15.2768647
619,SPT_0330,2532.32066,-0.116790569,0.063630705,1.835443593,0.06643999,0.226506704,2441.092336,2308.363324,2523.968691,2718.093785,2642.439781,2559.966041
620,SPT_1172,186.8328684,-0.238381439,0.129887253,1.835295101,0.066461977,0.226506704,111.1329321,199.9243366,180.4406562,211.0598708,212.2017411,206.2376734
621,SPT_RS04135,94.45337543,0.238246742,0.12993013,-1.83365276,0.066705555,0.226622132,113.0490171,103.5752587,101.2228071,91.57094922,78.73548767,78.56673272
622,SPT_1232,1521.056468,0.13606663,0.074206539,-1.83362049,0.066710348,0.226622132,1548.196709,1690.123408,1557.951031,1353.463298,1544.943898,1431.660463
623,SPT_1755,4832.803432,-0.146563293,0.079998268,1.832080832,0.066939379,0.227035164,4957.87003,4717.89318,4010.403608,5316.698649,5233.029363,4760.925762
624,SPT_1715,347.2354473,-0.197600021,0.107916405,1.831047103,0.067093513,0.227193258,299.8673081,288.2443246,367.4827998,342.8327001,364.8717721,420.1137791
625,SPT_0188,295.9025275,-0.183128221,0.100221101,1.827242166,0.067663367,0.22875631,261.5456074,284.2297797,275.0619759,335.0156679,321.6632728,297.8988616
626,SPT_2248,3621.302348,-0.100864516,0.055310391,1.823608811,0.068211234,0.230240154,3562.002082,3434.844626,3471.282136,3803.544549,3759.139442,3697.001256
627,SPT_1177,942.7152851,0.167953583,0.092302858,-1.819592443,0.068821093,0.231928182,1044.266345,1059.839857,911.0052641,986.0627824,881.4533863,773.6640764
628,SPT_0444,9008.612598,0.105505633,0.058014606,-1.818604681,0.068971763,0.232065821,9183.795577,9790.67213,9085.847187,8404.426388,8972.965027,8613.969279
629,SPT_RS11195,279.1325102,-0.19002499,0.104905053,1.811399777,0.070078991,0.235303275,228.9721618,280.2152348,260.7587531,303.7475389,289.0168511,312.0845216
630,SPT_1117,3137.548702,0.166264577,0.091813343,-1.81089776,0.070156679,0.235303275,3035.078697,3671.702776,3326.049412,2529.368292,3329.935015,2933.158022
631,SPT_0704,632.2445561,-0.167075283,0.092395989,1.808252556,0.070567202,0.235651683,603.5667863,555.6130157,611.7378344,753.7852527,602.038424,666.7260235
632,SPT_0972,222.871685,0.199145471,0.110142381,-1.808073047,0.070595133,0.235651683,244.3008421,262.5512372,217.8490849,213.2933085,192.9979637,206.2376734
633,SPT_RS05595,45.13286175,-0.249967037,0.138229254,1.808351195,0.070551859,0.235651683,44.06995583,39.34254013,27.50619759,59.18610132,53.77057694,46.92179871
634,SPT_0367,38.70753481,-0.249485221,0.138047979,1.807235596,0.070725553,0.235714658,29.69931806,32.11635929,33.00743711,52.48578797,41.28812158,43.64818484
635,SPT_0441,4691.04876,0.150278584,0.083374389,-1.802454991,0.07147385,0.235975383,4329.394139,5638.829783,4918.108129,4293.784143,4576.260173,4389.916191
636,SPT_0488,528.5770999,-0.196624541,0.108917553,1.805260365,0.071033949,0.235975383,393.7554749,559.6275607,498.4123003,506.9903774,597.2374796,615.4394063
637,SPT_1526,5035.524769,0.126987987,0.070397386,-1.803873616,0.071251122,0.235975383,5388.031121,4966.794964,5466.031585,4906.862815,4401.505798,5083.92233
638,SPT_1775,419.7275744,0.179277896,0.099412474,-1.803374266,0.071329456,0.235975383,436.8673882,411.8923079,503.9135398,418.7695848,387.9163051,359.0063203
639,SPT_2054,5011.313201,-0.132239914,0.073347293,1.802928354,0.071399467,0.235975383,4444.359241,4709.86409,5134.856966,5618.21275,4883.520613,5277.065548
640,SPT_2209,1241.643227,-0.126487431,0.070134123,1.80350771,0.071308516,0.235975383,1231.084636,1145.751118,1173.964513,1248.491722,1343.304235,1307.263136
641,SPT_0255,31294.18898,0.116998324,0.064993134,-1.800164366,0.071834689,0.236107884,33765.2505,33402.61948,30755.22965,30781.23956,31209.97916,27850.81554
642,SPT_0421,1081.715882,-0.127845598,0.071022475,1.800072415,0.071849205,0.236107884,987.741836,1025.31477,1078.242945,1122.302487,1124.381171,1152.31208
643,SPT_0671,42.55860421,-0.24892013,0.138263935,1.800325805,0.071809209,0.236107884,31.61540309,32.11635929,41.80942033,50.25235018,46.08906595,53.46902643
644,SPT_0023,151.3010629,-0.218391128,0.12151006,1.797309033,0.072286573,0.237176287,144.6644202,147.7352527,114.425782,158.5740828,177.6349417,164.7718978
645,SPT_1228,13190.74557,0.092399066,0.051440562,-1.796229712,0.072457991,0.237370132,13337.86794,13764.26868,13785.00598,12492.73426,13090.25492,12674.34167
646,SPT_0875,9552.624563,-0.094161578,0.052507317,1.793303929,0.07292434,0.238528064,9096.613708,9543.376164,9045.138015,9802.558442,10006.12826,9821.932795
647,SPT_RS02945,156.6767299,0.217201513,0.121353949,-1.789818253,0.073483134,0.23998433,182.9861209,188.6836108,145.2327233,145.1734561,145.9487088,132.0357592
648,SPT_1329,2769.105608,-0.106273132,0.059532001,1.785142956,0.074238132,0.242075884,2669.106455,2725.073086,2591.083813,2811.898172,2965.063243,2852.40888
649,SPT_0465,966.1222933,0.16296415,0.091453456,-1.781935405,0.074759766,0.243233303,1183.18251,951.447144,950.6141886,951.4444968,912.1794303,847.8659906
650,SPT_0860,4718.364464,-0.222975494,0.125158431,1.781545941,0.074823307,0.243233303,2872.211469,3158.643936,4373.485417,3696.339536,5103.403865,9106.102563
651,SPT_1007,954.5826737,0.13201448,0.074232577,-1.778390092,0.075339809,0.244536123,1012.650941,975.5344135,1018.829559,919.0596489,944.825852,856.5956276
652,SPT_0169,36584.51894,-0.097964327,0.055201228,1.774676589,0.075951303,0.246142797,34878.49591,34501.80188,36487.52122,38722.22761,36216.40395,38700.66309
653,SPT_0212,105.225228,0.228493214,0.128848662,-1.773345649,0.076171449,0.246478211,122.6294423,111.6043485,117.7265257,107.2050137,81.61605429,90.56998355
654,SPT_RS01980,379.3998039,-0.198261946,0.112047787,1.769440979,0.076820312,0.246764472,321.902286,302.6966863,416.9939554,371.8673913,401.3589493,461.5795547
655,SPT_0606,24.52953553,-0.227440651,0.128494833,1.770037326,0.076720923,0.246764472,19.16085036,10.43781677,26.40594968,24.56781564,31.68623284,34.91854788
656,SPT_0635,473.4185043,0.166854729,0.094245161,-1.770432853,0.076655061,0.246764472,479.9793015,537.9490181,496.2118045,482.4225617,444.5674486,399.3808913
657,SPT_0938,303.1095609,0.203582223,0.115046004,-1.769572304,0.076798416,0.246764472,342.9792214,385.3963115,261.859001,271.362691,291.8974177,265.1627229
658,SPT_RS10905,443.3295452,0.161613083,0.091342955,-1.769299933,0.076843835,0.246764472,477.1051739,467.2930277,469.8058548,427.703336,378.3144163,439.7554623
659,SPT_1216,5225.134064,0.100219173,0.05678298,-1.764950939,0.077572012,0.248724826,5461.800395,5496.714893,5285.590929,5133.556751,5145.652176,4827.489244
660,SPT_0719,68.71958577,-0.239732089,0.135977121,1.763032536,0.077895002,0.248823535,67.06297626,52.18908385,58.31313889,71.47000915,74.89473217,88.38757431
661,SPT_1369,1120.009998,-0.146380948,0.083044985,1.762670541,0.077956072,0.248823535,1158.273404,1026.117679,985.8221216,1269.709381,1179.111937,1101.025463
662,SPT_2145,878.3458604,0.175149092,0.099349677,-1.762955831,0.077907939,0.248823535,845.9515434,888.0173344,1090.345672,782.8199439,744.1463773,918.794291
663,SPT_0259,62485.66978,0.087412903,0.049714422,-1.758300698,0.078696359,0.250807551,64429.31738,63071.71219,65831.13281,59302.24009,60472.69528,61806.92094
664,SPT_0729,19774.72529,0.09388798,0.053578,-1.752360659,0.079711812,0.252899487,19981.8928,20503.08377,20846.39703,19443.19264,18335.76674,19538.01874
665,SPT_0741,262.6945153,0.182752379,0.10425188,-1.752988813,0.079603927,0.252899487,307.5316483,268.9745091,271.7612322,236.7444053,239.0870296,252.0682675
666,SPT_1334,2494.0806,0.108602955,0.061927865,-1.753700948,0.079481763,0.252899487,2671.980583,2476.171301,2632.893233,2343.992956,2399.511996,2439.933533
667,SPT_RS04190,167.5819313,0.230660743,0.131918532,-1.74850902,0.080375925,0.254624183,215.5595665,198.3185186,149.6337149,187.608774,143.0681422,111.3028714
668,SPT_2240,1440.834274,-0.115084882,0.065915566,1.745943931,0.080820695,0.255649893,1404.490331,1402.681992,1331.299963,1490.819722,1538.222576,1477.491057
669,SPT_1566,8.821164917,-0.182351548,0.104734289,1.741087372,0.081668265,0.257944758,4.79021259,5.620362876,6.601487421,11.16718893,10.56207761,14.18566007
670,SPT_1478,21522.20812,-0.102790419,0.059159911,1.737501242,0.082298735,0.2595481,20789.52264,21421.61165,19939.79276,21388.51696,23519.82647,22073.97828
671,SPT_0884,1705.208155,-0.131360604,0.075671898,1.735923202,0.082577415,0.260038863,1527.119774,1548.008518,1789.003091,1843.702892,1736.021484,1787.393169
672,SPT_0471,31.95010554,-0.235548891,0.136194471,1.729504066,0.083718919,0.263241186,25.86714799,25.69308743,25.30570178,45.78547461,29.76585509,39.28336636
