,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.30MINPEN3.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.30MINPEN3.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.30MINPEN3.C,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.30MINNDC.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.30MINNDC.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.30MINNDC.C
521,SPT_2054,2670.297233,-0.095219739,0.07073261,1.346192925,0.178240306,0.633608732,2677.86927,2479.02644,2569.370642,2689.48441,2871.393483,2734.639155
522,SPT_2098,228.2377755,-0.15022965,0.111458918,1.347847732,0.177707362,0.633608732,252.5420128,197.8724052,190.2958935,251.8445592,233.209623,243.6621591
523,SPT_2160,156.8008304,-0.152564774,0.112982425,1.350340764,0.176906702,0.633608732,133.970458,154.5878166,145.9185903,166.9985312,160.3316158,178.9979708
524,SPT_2255,1229.692889,0.124653619,0.09129994,-1.365319837,0.172152547,0.633608732,1239.611709,1317.650335,1316.275943,1326.560913,1083.45304,1094.605392
525,SPT_0395,4312.530049,0.113600519,0.084466598,-1.344916473,0.17865221,0.633619838,4987.704752,4173.871047,4367.779659,4231.527299,3878.324616,4235.97292
526,SPT_RS02860,193.9673301,0.164636253,0.122746474,-1.341270736,0.179832568,0.633972576,249.4622321,190.5646175,197.0653127,226.2560745,154.2584486,146.1972955
527,SPT_1248,599.6307258,0.14066814,0.104730059,-1.34314963,0.179223528,0.633972576,660.612948,558.2025522,695.7458558,569.6804734,493.141182,620.4013437
528,SPT_1810,7190.719348,-0.105080062,0.078455529,1.339358284,0.180454063,0.633972576,6690.823448,7346.013043,6649.073909,7555.336775,7943.702784,6959.36613
529,SPT_1934,214.5733472,-0.142758406,0.106425601,1.341391592,0.179793346,0.633972576,210.9649741,192.8131676,200.8261011,210.0949264,235.6388899,237.1020241
530,SPT_2161,184.1047518,-0.151167405,0.112837689,1.339688954,0.18034649,0.633972576,181.707058,155.1499541,178.2613706,189.8934911,182.195018,217.4216189
531,SPT_1767,142.9445418,0.156816425,0.117454482,-1.335125083,0.181835411,0.637622478,146.2895806,147.2800289,169.9876361,121.2086114,123.8926122,149.0087819
532,SPT_0138,1206.310191,-0.134327748,0.101927066,1.317881047,0.187543471,0.639571325,1148.75818,1195.666494,1063.550962,1063.942255,1453.916244,1312.027011
533,SPT_0169,22251.18934,-0.081793706,0.061891699,1.321561801,0.186314111,0.639571325,21084.17829,22411.86058,21231.90705,22485.54417,23156.98679,23136.65917
534,SPT_0273,11064.3737,-0.115708037,0.087645699,1.320179288,0.186775165,0.639571325,9938.452137,10870.05312,10830.31846,13073.02212,10898.90598,10775.49041
535,SPT_0403,13110.07578,-0.079071277,0.059715256,1.324138618,0.185457012,0.639571325,12563.96514,13017.98057,12600.89765,13235.98036,13522.51423,13719.11672
536,SPT_RS02145,259.4010045,-0.151580638,0.113957003,1.330156408,0.183466743,0.639571325,220.204316,226.5414185,273.0332386,242.4172227,324.307132,269.9026994
537,SPT_0861,1612.101753,0.107202046,0.081121314,-1.321502832,0.186333759,0.639571325,1578.38758,1763.425384,1695.363415,1515.107642,1470.921112,1649.405385
538,SPT_1163,1632.388378,0.090607057,0.068734052,-1.318226624,0.187427795,0.639571325,1681.560231,1668.424144,1714.919515,1566.284611,1568.091788,1595.04998
539,SPT_1278,5282.4268,-0.094265265,0.071339402,1.32136325,0.186380273,0.639571325,5238.706875,5028.882207,5017.643896,5286.042217,5288.514055,5834.771549
540,SPT_1352,3252.273161,0.146507736,0.110658547,-1.323962217,0.185515593,0.639571325,3002.786127,3883.80809,3537.397578,2424.172227,3496.929712,3168.545231
541,SPT_1468,1348.080923,-0.133729768,0.101195085,1.32150458,0.186333176,0.639571325,1164.157083,1384.544699,1258.359802,1208.045827,1593.599091,1479.779036
542,SPT_1499,1047.813045,0.12404679,0.093797242,-1.322499328,0.186001933,0.639571325,965.5112317,1218.151995,1114.697685,1018.152335,1027.579901,942.7851234
543,SPT_1536,604.7320442,-0.120274688,0.091025508,1.321329486,0.186391526,0.639571325,525.1025997,596.4279032,600.2218302,600.6560074,634.0386626,671.9452619
544,SPT_1636,2328.406426,-0.093104122,0.070538757,1.319900234,0.186868329,0.639571325,2200.50327,2290.148235,2245.190681,2515.752067,2306.588928,2412.255375
545,SPT_1892,103.9373557,-0.162002784,0.121803179,1.330037406,0.183505947,0.639571325,86.23385802,107.3682653,88.75460647,103.7007008,125.1072457,112.4594581
546,SPT_RS09955,1113.522761,-0.13722539,0.103307742,1.32831661,0.184073535,0.639571325,990.1494769,1071.434103,1072.576855,1375.044358,1187.911517,984.0202581
547,SPT_0618,1899.239778,0.109688503,0.083494095,-1.313727669,0.188937866,0.643148642,1935.642134,2007.393065,2003.748065,1651.130639,1809.803845,1987.720921
548,SPT_0961,8481.267487,0.096160056,0.073360608,-1.310785973,0.189930083,0.644170882,9271.679627,8271.85353,8839.357079,8574.835872,7987.429588,7942.449226
549,SPT_RS07675,155.1735273,0.155808908,0.118847478,-1.310998859,0.189858149,0.644170882,135.5103483,178.1975922,187.2872628,131.9827101,139.6828471,158.3804034
550,SPT_0024,124.3199053,-0.163016085,0.125810336,1.295728878,0.195068909,0.64523484,129.350787,97.81192757,106.0542332,162.9582442,157.9023489,91.84189075
551,SPT_0126,205.8474162,-0.15842763,0.122208636,1.296370174,0.194847983,0.64523484,232.5234386,154.5878166,179.0135283,270.699232,196.7706194,201.4898624
552,SPT_0283,23728.31161,-0.109186005,0.083645566,1.305341211,0.191776687,0.64523484,20118.66705,23642.3796,24336.0618,24636.32364,23952.5717,25683.8659
553,SPT_0327,14852.68672,-0.129021627,0.099626264,1.295056361,0.195300787,0.64523484,12542.40667,13324.34551,16219.52825,14075.0133,15697.92275,17256.90384
554,SPT_0550,3870.403207,0.10834668,0.083113228,-1.303603315,0.19236887,0.64523484,4491.860069,3793.866087,3830.739074,3762.854001,3571.022353,3772.077656
555,SPT_0616,94.27152494,0.160131767,0.123208486,-1.299681314,0.193710217,0.64523484,104.7125419,95.56337751,108.3107062,102.3539385,74.09264065,80.59594495
556,SPT_0648,252.0564917,0.141890896,0.109206061,-1.299295067,0.193842687,0.64523484,311.057845,254.0861567,245.2034043,231.6431239,221.0632885,249.285132
557,SPT_RS03310,82.45933334,-0.16192133,0.124382777,1.301798636,0.19298523,0.64523484,52.35627094,90.50413988,69.19850674,86.1927903,129.9657795,66.53851269
558,SPT_0694,1779.917781,0.133207771,0.102176943,-1.30369696,0.192336926,0.64523484,2080.391825,1653.808568,1919.506404,1909.70901,1476.994279,1639.096601
559,SPT_0907,816.9133689,0.112271235,0.086737685,-1.294376657,0.19553535,0.64523484,840.7801157,885.9287233,831.1342386,845.7667548,772.5068763,725.3635045
560,SPT_1305,7343.106725,-0.110957071,0.085226739,1.301904454,0.19294905,0.64523484,7046.538112,7048.642298,6960.467189,6770.174325,8435.629333,7797.189092
561,SPT_1316,1048.63639,-0.131601824,0.101331565,1.298724878,0.194038363,0.64523484,1151.837961,910.6627739,910.1107952,1016.805573,1213.41882,1088.982419
562,SPT_1394,503.1978823,0.151780027,0.117327459,-1.29364454,0.19578823,0.64523484,471.2064385,494.1188755,659.6422871,480.7941584,380.1802709,533.2452637
563,SPT_1662,679.356999,-0.140851018,0.108057047,1.303487582,0.192408353,0.64523484,608.2566771,672.3164677,625.0430337,602.0027697,868.4629191,700.0601265
564,SPT_1731,1980.134984,-0.121852762,0.09387084,1.298089612,0.194256544,0.64523484,1847.868386,1929.255951,1858.581632,2351.44706,2095.242707,1798.414167
565,SPT_2185,252.1468621,0.138627968,0.106560994,-1.300926008,0.193283783,0.64523484,281.7999289,270.9502821,252.7249811,210.0949264,261.1461924,236.1648619
566,SPT_1288,232.6415081,-0.148145172,0.114766543,1.290839376,0.196759381,0.647289695,238.6829999,209.1151555,200.0739434,285.5136179,256.2876586,206.1756731
567,SPT_0121,163.0638029,0.144419378,0.112267941,-1.28638129,0.198310025,0.649302539,161.6884838,184.3811048,175.2527399,142.7568089,161.5462493,152.7574305
568,SPT_0999,1519.051733,-0.094603868,0.073546425,1.286314986,0.198333155,0.649302539,1399.760302,1520.01984,1468.963953,1547.429938,1568.091788,1610.044575
569,SPT_1651,504.102978,0.125722415,0.097908734,-1.284077626,0.199114796,0.649302539,465.0468772,554.8297271,568.6312076,499.6488313,448.1997442,488.2614804
570,SPT_1949,815.9716009,-0.115941782,0.090188971,1.285542802,0.19860267,0.649302539,729.9080125,785.3061081,815.3389273,770.3480633,903.6872892,891.2412052
571,SPT_2084,4079.945034,-0.088157474,0.068635971,1.284420885,0.198994729,0.649302539,4142.304965,3776.439824,3920.997996,4122.439548,4273.080488,4244.40738
572,SPT_1879,58.90415275,-0.160688581,0.125530723,1.280073727,0.200519208,0.652739099,53.89616126,50.59237633,54.1553531,67.33811742,65.59020647,61.85270194
573,SPT_RS06910,176.9959971,-0.152500829,0.11924494,1.27888721,0.200936777,0.652956858,160.1485935,166.9548419,159.4574286,223.5625498,202.8437867,149.0087819
574,SPT_0795,2231.191909,-0.108242167,0.08471695,1.277691983,0.201358053,0.65318588,2283.657347,2134.436144,1990.961384,2196.56939,2527.652216,2253.874972
575,SPT_2034,164.6903034,0.143937845,0.112762121,-1.276473371,0.201788234,0.653442942,190.9463999,175.3869046,163.9703747,140.0632842,160.3316158,157.4432413
576,SPT_0305,88.47773101,0.158039396,0.124299988,-1.271435331,0.20357382,0.658080648,112.4119935,97.24979006,81.98518734,78.11221621,89.88287554,71.22432344
577,SPT_0801,1990.894519,0.105827162,0.083373102,-1.269320187,0.204326889,0.658229529,2100.410399,2043.932004,2078.211675,2102.296026,1740.569738,1879.947274
578,SPT_1302,27801.29962,-0.095215911,0.074985556,1.269790028,0.204159434,0.658229529,26289.00757,25829.65667,28235.24722,28698.15888,27048.67237,30707.05502
579,SPT_0545,914.5368763,0.11161509,0.08822391,-1.265134245,0.205823209,0.661338175,936.2533156,965.7522504,965.7704637,778.4286374,941.3409263,899.6756645
580,SPT_1705,1546.782597,0.118650544,0.093868653,-1.264006036,0.20622786,0.661338175,1721.59738,1615.02108,1537.410302,1268.650132,1540.155219,1597.861467
581,SPT_1950,3299.916456,0.084384313,0.066778486,-1.263645205,0.206357401,0.661338175,3444.73465,3417.233952,3352.366789,3092.166352,3324.451762,3168.545231
582,SPT_0825,338.2488746,0.143261611,0.113546968,-1.261694727,0.207058655,0.662092106,344.9354321,356.9573219,380.5917871,391.9078434,272.0778935,283.0229695
583,SPT_1513,2071.523082,0.086645934,0.068765106,-1.260027636,0.207659393,0.662092106,2077.312044,2192.898445,2145.153709,1974.353603,1990.78423,2048.636461
584,SPT_1933,742.3536224,-0.103002021,0.081699573,1.260741235,0.207402092,0.662092106,726.8282319,688.6184556,722.0713747,797.2833103,776.1507766,743.1695854
585,SPT_0091,249.0255304,0.129826223,0.103115335,-1.259038956,0.208016261,0.662096203,255.6217934,267.0153195,267.0159771,215.4819757,245.3559576,243.6621591
586,SPT_RS00870,71.80317452,-0.158079854,0.125842288,1.256174342,0.209052767,0.664259817,86.23385802,50.59237633,57.16398383,91.57983969,65.59020647,79.6587828
587,SPT_0116,824.8783016,-0.111437998,0.088876122,1.253857566,0.209893781,0.665162108,743.7670254,782.4954206,833.3907116,828.2588443,941.3409263,820.0168817
588,SPT_0887,2513.82183,-0.113285072,0.090380438,1.253424686,0.210051192,0.665162108,2320.614715,2361.5397,2511.4545,2285.455705,2751.144772,2852.721586
589,SPT_0645,364.0994191,0.124414195,0.099393499,-1.251733725,0.210666907,0.665207812,355.7146643,392.3719853,399.3957291,377.0934576,317.0193313,343.0013471
590,SPT_1491,119.4051761,0.154587975,0.123529738,-1.251423155,0.210780134,0.665207812,144.7496902,129.8537659,116.5844407,94.27336439,137.2535802,93.71621505
591,SPT_1418,119.6946853,0.149647419,0.119731021,-1.249863379,0.211349459,0.665519006,130.8906773,125.3566658,132.379752,110.4345126,93.5267759,125.5797282
592,SPT_1562,9037.636643,-0.075283296,0.060265424,1.249195485,0.211593583,0.665519006,8660.343169,8795.203556,8901.034009,9526.996853,9189.916707,9152.325562
593,SPT_0080,10336.73619,-0.079196338,0.063701768,1.243236094,0.213780846,0.667362972,10113.99963,10128.0316,9857.026422,10181.52335,10828.45724,10911.37892
594,SPT_0446,1002.618856,0.109459642,0.088356715,-1.238837842,0.215405556,0.667362972,1162.617193,979.2435507,1005.634821,917.1451593,992.3555313,958.71688
595,SPT_0458,11503.46118,0.079203026,0.063821293,-1.241012554,0.214601111,0.667362972,11972.64725,12164.65582,11391.42809,10880.49301,11399.33496,11212.20797
596,SPT_0979,1127.076665,-0.102451654,0.08239932,1.243355578,0.213736832,0.667362972,1036.346187,1166.997481,1037.977601,1133.973897,1198.843218,1188.321607
597,SPT_1134,706.5569715,0.141832798,0.114457788,-1.239171227,0.215282094,0.667362972,910.0751801,700.4233434,658.8901294,783.8156868,597.599659,588.5378305
598,SPT_1193,283.1874224,0.123622758,0.099358185,-1.244213125,0.213421135,0.667362972,294.1190515,304.1163955,294.8458113,278.7798061,273.292527,253.9709428
599,SPT_1565,12746.8588,-0.121843336,0.09827635,1.239803225,0.215048185,0.667362972,13641.88836,11561.48227,11055.21361,15245.34978,12824.1,12153.11877
600,SPT_1614,278.2235453,0.123715737,0.099434699,-1.244190789,0.213429353,0.667362972,301.8185031,293.9979202,283.5634461,274.7395191,257.5022921,257.7195914
601,SPT_2060,1150.509808,-0.10939167,0.088073866,1.242044605,0.214220105,0.667362972,1127.199716,1104.038079,1070.320381,1067.982542,1302.087062,1231.431066
602,SPT_1901,859.1250584,0.113023091,0.091358797,-1.237134188,0.216037269,0.668208298,965.5112317,842.0819971,892.8111685,883.4761006,743.3556734,827.5141789
603,SPT_RS10940,818.5002268,0.118341691,0.096021452,-1.232450545,0.21778083,0.672484088,854.6391286,886.4908608,833.3907116,880.7825759,772.5068763,683.1912077
604,SPT_0385,366.0780732,0.122077719,0.09923576,-1.230178709,0.218630191,0.672875067,408.0709353,377.7564099,372.3180526,364.9725964,309.7315306,363.6189144
605,SPT_2003,4063.356432,0.120545602,0.097956761,-1.230600117,0.218472461,0.672875067,4849.114623,4011.413305,3957.853723,4340.615049,3705.846666,3515.295227
606,SPT_0046,627.3319052,0.148633172,0.121622715,-1.222083982,0.22167587,0.674445212,719.1287803,611.0434786,704.771748,785.1624491,472.4924133,471.3925617
607,SPT_0128,433.8319561,-0.137515768,0.112454786,1.222853847,0.221384903,0.674445212,401.911374,414.8574859,400.1478868,358.2387847,540.5118867,487.3243183
608,SPT_0379,296.4009662,-0.132256234,0.10805506,1.223970755,0.22096326,0.674445212,324.9168579,273.7609697,240.6904582,320.5294389,315.8046978,302.7033746
609,SPT_0803,2902.074815,-0.132727792,0.108498969,1.223309247,0.221212916,0.674445212,2647.071463,2650.478382,2879.259607,2377.035545,3472.637043,3385.96685
610,SPT_1065,2404.591858,-0.14329002,0.116928927,1.225445433,0.220407438,0.674445212,2271.338225,2058.547579,2361.022964,3397.881405,2172.979248,2165.78173
611,SPT_1426,268011.6548,-0.132187733,0.10806962,1.22317199,0.221264743,0.674445212,245275.2703,254903.5046,255234.1792,217459.0229,316251.683,318946.269
612,SPT_2120,1904.031816,-0.106845559,0.087092454,1.226806166,0.219895453,0.674445212,1877.126302,1789.845847,1802.921964,1756.178102,2164.476814,2033.641867
613,SPT_RS02945,93.09052067,0.152914251,0.125922426,-1.214352797,0.224613032,0.679556215,98.55298059,105.6818528,105.3020755,51.17696924,94.74140935,103.0878366
614,SPT_0705,18650.14546,-0.086335031,0.071022024,1.215609276,0.224133799,0.679556215,17916.62389,18831.60675,17368.07303,18270.17802,20281.9494,19232.44165
615,SPT_1219,623.4269892,0.125207108,0.103159594,-1.213722374,0.224853758,0.679556215,759.1659286,577.3152277,643.0948181,592.5754333,540.5118867,627.8986409
616,SPT_1868,47.2198467,-0.152496399,0.125549136,1.214635193,0.22450526,0.679556215,46.19670965,44.97100118,34.59925337,51.17696924,59.51703921,46.85810753
617,SPT_1971,456.5519653,0.113377734,0.09347909,-1.212867324,0.22518055,0.679556215,509.7036965,475.0062,452.7989246,436.3510009,408.1168403,457.3351295
618,SPT_1002,2832.689461,-0.076766658,0.063649858,1.206077431,0.227787636,0.684097707,2719.446308,2743.79321,2791.257158,2904.966386,2900.544686,2936.129018
619,SPT_RS08295,85.77768901,0.151812244,0.125872248,-1.20608193,0.227785901,0.684097707,103.1726516,106.2439903,75.2157682,103.7007008,60.73167266,65.60135054
620,SPT_2168,1807.919777,-0.138566996,0.114782393,1.207214736,0.227349457,0.684097707,1281.188748,1814.579898,1952.601342,2175.021193,1940.984258,1683.143222
621,SPT_RS06735,63.09338156,0.150183295,0.124789578,-1.203492296,0.228785871,0.685921291,75.45462577,51.71665136,85.74597575,64.64459272,40.08290396,60.91553978
622,SPT_1893,90.0494893,-0.148770987,0.12370791,1.202598827,0.229131602,0.685921291,72.37484512,94.43910248,78.22439893,87.53955265,109.3170108,98.40202581
623,SPT_0117,306.3188339,-0.127856965,0.106507822,1.200446712,0.229965897,0.687313803,261.7813547,299.0571579,303.8717035,284.1668555,329.1656658,359.8702658
624,SPT_0397,4345.251191,0.119400291,0.099709217,-1.197484985,0.231117576,0.688545484,4856.814075,4429.643616,4418.926382,4883.360275,3624.466224,3858.296574
625,SPT_0529,1264.029182,-0.094324153,0.078768279,1.197489075,0.231115983,0.688545484,1190.335219,1294.602697,1165.844407,1269.996895,1337.311432,1326.084443
626,SPT_1142,733.2143917,0.111286341,0.093100931,-1.195330059,0.2319581,0.689945658,740.6872448,772.3769453,789.0134084,630.2847791,686.2679011,780.6560714
627,SPT_1291,440.1645399,0.116723166,0.097860738,-1.192747666,0.232968212,0.691844992,454.2676449,469.3848248,463.3291321,410.7625163,376.5363705,466.706751
628,SPT_0007,57.43992209,-0.14941771,0.125924282,1.186567898,0.235398105,0.697947884,44.65681933,58.46230154,49.64240701,64.64459272,72.87800719,54.35540473
629,SPT_0548,1005.8895,-0.114408953,0.096542912,1.185058026,0.235994505,0.697993389,1094.862019,855.01116,928.1625796,1121.853036,1013.0043,1022.443906
630,SPT_RS03595,120.545781,-0.142139222,0.120057982,1.183921464,0.236444153,0.697993389,93.93330963,115.2381905,122.6017022,142.7568089,116.6048115,132.1398632
631,SPT_RS04190,81.35452269,0.149045392,0.125916502,-1.183684344,0.236538039,0.697993389,123.1912257,81.50993964,67.69419138,76.76545386,66.80483993,72.16148559
632,SPT_0997,427.0622193,0.126386558,0.107275118,-1.178153525,0.238735407,0.70336286,529.7222707,439.029399,389.6176793,420.1898527,411.7607406,372.0533738
633,SPT_0063,3503.567994,-0.090726585,0.077136113,1.176188194,0.239519681,0.703745835,3244.548908,3635.343308,3257.594921,3490.808007,3798.158808,3594.954009
634,SPT_2039,1433.490413,0.089805736,0.076369716,-1.175933879,0.239621299,0.703745835,1578.38758,1446.941963,1428.347438,1397.939318,1401.687005,1347.639172
635,SPT_RS03570,62.48560072,-0.144855348,0.123573483,1.172220328,0.241108609,0.705887154,50.81638062,57.90016402,54.1553531,106.3942255,52.22923849,53.41824258
636,SPT_1740,166.9205888,-0.13489734,0.115065283,1.172354832,0.241054626,0.705887154,153.9890322,163.5820168,150.4315364,149.4906207,191.9120856,192.1182409
637,SPT_0065,1974.319115,-0.120850436,0.103837258,1.163844635,0.24448698,0.713037498,1778.573322,2007.393065,1815.708644,2453.800999,2045.442735,1744.995924
638,SPT_1441,1351.991111,-0.099080873,0.08523994,1.162376152,0.245082706,0.713037498,1270.409515,1380.047599,1242.564491,1342.722061,1530.438151,1345.764848
639,SPT_1798,3463.860656,0.080484338,0.069240263,-1.162392147,0.245076212,0.713037498,3494.01114,3626.911245,3586.287828,3185.092954,3404.617569,3486.2432
640,SPT_2256,2954.676558,-0.085188842,0.07321103,1.163606657,0.244583452,0.713037498,2665.550147,2907.375226,2995.844047,3119.101599,3036.583633,3003.604692
641,SPT_0242,442.4469088,0.131148031,0.113073083,-1.159851904,0.246109107,0.714372719,471.2064385,430.5973363,508.458593,507.7294053,344.9559007,391.7337789
642,SPT_0306,487.0028216,0.13046891,0.112535164,-1.159361259,0.246308961,0.714372719,454.2676449,522.7878887,574.648469,382.4805069,443.3412104,544.4912095
643,SPT_2086,1467.22182,-0.090746252,0.078384873,1.157701082,0.246986042,0.715222412,1307.366883,1454.811888,1478.742003,1533.962315,1483.067446,1545.380386
644,SPT_0004,52.42558421,-0.145450496,0.125853512,1.155712658,0.247798709,0.716461484,52.35627094,49.4681013,39.86435714,49.83020689,66.80483993,56.22972903
645,SPT_RS00600,152.8563858,0.144739277,0.125567602,-1.152680106,0.24904171,0.718880196,206.3453031,139.4101037,159.4574286,119.861849,109.3170108,182.7466194
646,SPT_1811,7744.868768,-0.099368645,0.086273238,1.15178991,0.249407415,0.718880196,6522.975403,7940.192396,7838.987362,7708.867682,8224.283112,8233.906655
647,SPT_1482,4610.15634,0.072716563,0.063190685,-1.150748133,0.249835869,0.719002144,4798.298243,4711.274511,4697.976882,4364.856771,4479.568176,4608.963456
648,SPT_0135,3369.324776,-0.098585112,0.086075881,1.145327949,0.252073333,0.72098394,3222.990443,3330.664775,3155.301476,3146.036846,3895.329485,3465.625633
649,SPT_0991,284.7473318,0.122657431,0.10699162,-1.146420917,0.251621032,0.72098394,323.3769676,290.6250951,290.3328652,234.3366486,303.6583633,266.1540508
650,SPT_2144,469.2093646,0.100505082,0.087622035,-1.147029755,0.251369324,0.72098394,474.2862191,497.4917006,491.1589663,452.5121491,451.8436446,447.963508
651,SPT_2154,62.62057549,-0.143916919,0.125644517,1.145429357,0.252031343,0.72098394,61.59561287,47.21955124,60.92477224,48.48344454,74.09264065,83.4074314
652,SPT_2152,157.3749182,0.134147326,0.117256563,-1.144049621,0.252603059,0.721390944,174.0076064,181.5704173,148.1750633,144.1035713,165.1901496,131.2027011
653,SPT_1069,1653.401528,-0.088865619,0.077953174,1.139987187,0.254291639,0.723992405,1549.129664,1643.127956,1594.574286,1613.421293,1830.452614,1689.703357
654,SPT_RS06650,235.6557294,-0.129695964,0.113768338,1.140000519,0.254286085,0.723992405,261.7813547,210.2394305,194.8088396,224.9093122,275.7217939,246.4736456
655,SPT_RS02190,117.1008409,0.139516376,0.122597909,-1.137999633,0.255120635,0.7252437,98.55298059,132.102316,145.9185903,96.96688909,116.6048115,112.4594581
656,SPT_0888,2281.867506,-0.105706233,0.093038079,1.13616096,0.255889206,0.726319668,2246.699979,2206.951883,2090.998356,2721.806706,2311.447462,2113.300649
657,SPT_0224,129.3971656,0.1423677,0.125634242,-1.133191856,0.257133693,0.727633643,124.7311161,155.7120916,140.6534865,158.9179571,112.9609112,83.4074314
658,SPT_2052,3428.881213,-0.117707292,0.103861779,1.133307101,0.257085311,0.727633643,3027.424373,3361.020201,3362.144838,2896.885811,3947.558723,3978.253329
659,SPT_0188,196.3325869,0.120827318,0.107065849,-1.128532759,0.25909499,0.728041681,215.584645,206.8666054,199.3217857,189.8934911,188.2681853,178.0608086
660,SPT_0706,2702.713157,0.094916634,0.084503196,-1.123231289,0.261339277,0.728041681,2642.451792,2839.918725,2925.893383,2841.668555,2585.954622,2380.391862
661,SPT_0733,144.045632,-0.14245882,0.125886437,1.131645496,0.257783505,0.728041681,144.7496902,134.9130035,108.3107062,222.2157875,148.1852813,105.899323
662,SPT_0874,4260.266677,0.085519288,0.07576328,-1.128769617,0.258995033,0.728041681,4344.030598,4315.529701,4542.280241,4285.397793,3789.656374,4284.705352
663,SPT_1033,66.67637317,0.140553511,0.125196066,-1.122667148,0.261578885,0.728041681,61.59561287,101.1847527,57.16398383,64.64459272,58.30240576,57.16689118
664,SPT_1185,511.3914673,-0.099924502,0.088497556,1.129121607,0.258846538,0.728041681,525.1025997,474.4440625,476.1158127,537.358177,529.5801856,525.7479665
665,SPT_1358,4549.064529,0.080107217,0.071019814,-1.12795588,0.259338553,0.728041681,4470.301604,4658.433585,4931.145763,4266.54312,4403.046268,4564.916835
666,SPT_1488,544.7476413,-0.11122165,0.098900942,1.124576244,0.260768645,0.728041681,528.1823804,493.556738,537.0405849,583.1480969,496.7850824,629.7729652
667,SPT_1621,291.6558227,0.114461972,0.101603548,-1.126554874,0.259930727,0.728041681,335.6960901,291.1872327,294.8458113,268.0057073,290.2973953,269.9026994
668,SPT_1755,3585.557545,0.075469623,0.067138675,-1.124085676,0.260976681,0.728041681,3780.43074,3738.214473,3544.166997,3578.34756,3413.120004,3459.065498
669,SPT_2123,71.35503703,0.141025198,0.125470989,-1.123966577,0.261027205,0.728041681,90.85352898,70.82932686,72.95929515,61.95106803,75.3072741,56.22972903
670,SPT_0459,33038.85567,0.088397174,0.078876044,-1.120710024,0.262411314,0.729268457,33139.97961,35392.74007,33995.27075,28819.36749,33137.62987,33748.1462
671,SPT_0204,11170.8633,-0.110738283,0.100002524,1.107354885,0.268140524,0.731401703,12208.25047,9428.170398,10282.74767,13121.50556,10619.54028,11364.9654
672,SPT_0534,7308.861069,-0.089902415,0.080689257,1.114180724,0.265201663,0.731401703,7664.034131,6381.947205,7116.163829,7401.805867,7529.512777,7759.702606
673,SPT_0713,227.1042638,-0.120243741,0.108100294,1.112335007,0.265994137,0.731401703,220.204316,224.2928684,200.8261011,216.8287381,238.0681568,262.4054022
674,SPT_0806,16160.18384,-0.121498079,0.1097524,1.10701979,0.268285372,0.731401703,14131.57348,16519.53515,15091.29173,13362.57602,20329.32011,17526.80654
675,SPT_0856,333.8677434,0.123494292,0.110844165,-1.114125328,0.265225424,0.731401703,314.1376256,324.353346,419.7039865,320.5294389,292.7266622,331.7554013
676,SPT_0936,1113.35209,-0.092317509,0.083166971,1.110026103,0.266987779,0.731401703,1059.444541,1138.328467,1018.421501,1109.732175,1226.779788,1127.406067
677,SPT_0958,9552.235718,0.080670976,0.072196375,-1.117382638,0.263830755,0.731401703,9550.399775,10179.18612,9805.8797,8644.867514,9726.784694,9406.296505
678,SPT_1230,105.8167515,0.135636208,0.122456864,-1.107624384,0.268024068,0.731401703,118.5715548,112.427503,110.5671793,118.5150867,80.16580791,94.6533772
679,SPT_1688,931.3471957,0.091203611,0.081989253,-1.112384949,0.265972673,0.731401703,1011.707941,941.5803373,943.2057332,953.5077427,859.9604849,878.1209351
680,SPT_1698,439.313144,-0.135641465,0.122356277,1.108577902,0.267612315,0.731401703,338.7758708,468.8226873,406.1651483,624.8977297,380.1802709,417.037157
681,SPT_1873,2021.202582,-0.104675251,0.09426307,1.110458755,0.266801392,0.731401703,2108.10985,1798.27791,1899.950305,1913.749297,2033.296401,2373.831727
682,SPT_1972,1489.830872,-0.081759547,0.073360838,1.114484905,0.265071217,0.731401703,1410.539535,1460.433263,1458.433745,1478.745059,1529.223518,1601.610115
683,SPT_2236,1118.028236,0.098548499,0.088581774,-1.112514395,0.265917044,0.731401703,1154.917741,1253.566658,1076.337643,1133.973897,1093.170108,996.203366
684,SPT_0465,751.1960349,0.104579112,0.094911294,-1.101861627,0.270521833,0.734531358,708.349548,830.8392468,807.0651928,731.2919552,777.3654101,652.2648568
685,SPT_0598,261.201518,0.126260632,0.114611184,-1.101643208,0.270616816,0.734531358,307.9780643,277.6959323,246.7077197,270.699232,263.5754594,200.5527002
686,SPT_1771,213.8564458,-0.122827361,0.111374109,1.102835862,0.270098451,0.734531358,194.0261805,194.4995801,215.8692547,195.2805405,253.8583917,229.6047269
