,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINPEN3.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINPEN3.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINPEN3.C,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINNDC.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINNDC.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.45MINNDC.C
1189,SPT_1360,847.8823284,0.10031425,0.11908722,-0.842359488,0.399586762,0.667770308,953.5956177,988.8515139,702.4803959,875.5958172,862.0492428,704.7213828
1190,SPT_0237,26.14039333,0.146250985,0.174087222,-0.840101782,0.400851321,0.669320651,28.83857715,27.62608995,30.97107958,20.3444962,29.64066164,19.42145543
1191,SPT_1219,496.3048899,0.078915517,0.094238576,-0.837401418,0.402366969,0.670260851,520.0556746,489.9568306,525.1005765,487.4854281,484.9541586,470.2766708
1192,SPT_1703,4883.8003,-0.058728661,0.070191192,0.836695601,0.402763692,0.670260851,4995.802848,4568.055227,4776.585137,5169.066996,4758.972897,5034.318697
1193,SPT_1714,158.4090555,0.121739767,0.145475967,-0.836837653,0.402683829,0.670260851,136.5025985,156.006155,209.7586753,138.4990703,147.3799565,162.3078775
1194,SPT_1867,93.32096419,0.130516339,0.155715637,-0.83817105,0.401934644,0.670260851,110.5478791,109.6918278,76.0199226,92.33271352,88.09863322,83.23480899
1195,SPT_RS02855,49.36352683,0.141646464,0.170189195,-0.832288234,0.40524627,0.673827899,64.40615563,45.50179522,50.6799484,50.07875987,45.28434418,40.23015768
1196,SPT_0869,1092.599937,0.064933832,0.078155728,-0.83082627,0.40607178,0.674635975,1086.253073,1117.231579,1151.56105,1049.306515,1049.773433,1101.473972
1197,SPT_0402,7800.275877,-0.056839187,0.068470205,0.830130225,0.40646516,0.674725374,7686.442096,7406.229704,7828.644252,8260.647937,7479.326955,8140.364319
1198,SPT_1180,1158.384136,0.074103899,0.089591497,-0.827130939,0.40816285,0.675286913,1189.110664,1118.856643,1262.775381,1143.986671,1025.896234,1209.679224
1199,SPT_1608,331.7576054,0.089384856,0.107892155,-0.82846483,0.407407305,0.675286913,334.5274949,369.7020861,323.7885592,312.9922492,327.6939815,321.8412614
1200,SPT_1681,499.1834956,0.09850026,0.119007576,-0.827680586,0.407851417,0.675286913,515.249245,579.335357,463.1584173,555.5612424,476.7206414,405.0760704
1201,SPT_1860,281.8457137,0.114034524,0.137814429,-0.827449818,0.407982154,0.675286913,322.0307781,346.1386565,215.3897807,248.8288381,288.1730993,270.5131292
1202,SPT_0063,2646.196138,-0.080079331,0.098225503,0.815260077,0.414923456,0.676737614,2743.509973,2740.67063,2210.208861,2554.799234,3028.287598,2599.700534
1203,SPT_0088,71.81715603,0.131346476,0.159458065,-0.823705446,0.410106944,0.676737614,71.13515696,82.0657378,76.0199226,61.81596922,73.2783024,66.58784719
1204,SPT_0189,260.4783929,0.109928425,0.134909804,-0.81482903,0.415170182,0.676737614,301.8437741,307.1371177,206.9431226,244.1339544,272.5294168,230.2829715
1205,SPT_RS01460,23.91322437,-0.141269117,0.173372704,0.814829057,0.415170166,0.676737614,19.2257181,22.75089761,21.11664517,23.47441869,22.23049623,34.68117041
1206,SPT_0588,43.65721831,-0.142717418,0.173895152,0.820709583,0.411811711,0.676737614,49.98686705,31.68875024,36.60218496,51.64372112,33.75742021,58.26436629
1207,SPT_0704,332.7281011,-0.086027568,0.104878514,0.820259219,0.412068349,0.676737614,319.1469204,319.3250986,328.0118883,344.2914741,354.0412363,331.5519891
1208,SPT_1085,657.4950685,-0.094251069,0.114263909,0.824854234,0.409454352,0.676737614,624.8358382,579.335357,695.4415142,739.4441888,562.3492195,743.5642936
1209,SPT_1087,25.48344138,-0.138592075,0.169417108,0.81805242,0.413327256,0.676737614,19.2257181,19.50076938,28.15552689,36.77658928,13.1736274,36.06841723
1210,SPT_1190,1161.009559,-0.074651274,0.090889054,0.821345046,0.411449756,0.676737614,1203.529953,1045.728758,1140.298839,1301.265276,1154.339101,1120.895428
1211,SPT_1224,5688.60955,-0.058579254,0.071687066,0.817152341,0.413841375,0.676737614,5446.645937,5313.147124,5946.447279,5885.036766,5572.444389,5967.935804
1212,SPT_1321,1560.580339,-0.069023737,0.084385586,0.817956476,0.41338204,0.676737614,1451.541716,1486.933665,1623.166125,1590.000626,1490.266599,1721.573299
1213,SPT_1328,628.9830673,0.080473274,0.098157972,-0.819834317,0.412310565,0.676737614,601.7649765,662.2136268,679.9559744,553.2138005,641.3909839,635.3590419
1214,SPT_1532,80.94603328,-0.127549918,0.154946295,0.82318792,0.410401138,0.676737614,79.78673011,78.81560957,68.98104088,83.72542666,89.74533664,84.62205581
1215,SPT_1618,53.74649205,-0.136495211,0.167419346,0.815289356,0.4149067,0.676737614,54.79329658,45.50179522,49.27217206,64.16341109,51.87115788,56.87711948
1216,SPT_1797,2372.051894,0.059050563,0.071737445,-0.823148394,0.410423611,0.676737614,2468.582204,2399.407166,2396.035338,2279.366055,2232.106492,2456.814112
1217,SPT_1973,34625.39318,0.138916334,0.168898699,-0.822483148,0.410801974,0.676737614,30248.78357,38009.43712,43604.46449,22916.51001,30995.07521,41978.08867
1218,SPT_2016,172.7854348,0.111526474,0.136818741,-0.815140332,0.414991988,0.676737614,152.8444589,186.8823732,202.7197936,154.1486827,155.6134736,184.5038266
1219,SPT_2225,104.7736439,0.125812763,0.1542683,-0.815545144,0.414760335,0.676737614,114.3930227,125.1299368,92.91323873,117.3720935,87.27528151,91.55828989
1220,SPT_1220,1042.536838,-0.079465778,0.097666187,0.813646774,0.415847334,0.677285781,929.56347,1122.919303,975.5890067,1035.221864,1008.605848,1183.321534
1221,SPT_RS09955,1106.443505,0.068605126,0.084616244,-0.810779616,0.417492243,0.679407933,1179.497805,1178.171483,1040.346719,1048.524035,1067.063819,1125.057168
1222,SPT_0205,444.2931446,-0.091277955,0.112814053,0.809100927,0.418457095,0.680420825,491.2170974,377.8274067,418.1095743,486.7029475,466.0170692,425.8847727
1223,SPT_1397,1315.375329,-0.063996956,0.079407493,0.805930951,0.420282664,0.68283046,1296.774686,1278.925458,1275.445368,1381.86078,1253.964658,1405.281025
1224,SPT_1529,1919.9781,-0.060855652,0.075743268,0.803446345,0.421716797,0.684041858,1903.346092,1834.697386,1890.643631,1860.738922,1935.699876,2094.742693
1225,SPT_1958,4518.012463,-0.058578182,0.072878607,0.803777461,0.421525509,0.684041858,4611.288486,4562.367503,4086.774728,4478.919086,4714.511905,4654.213069
1226,SPT_0309,1889.06068,0.057723609,0.072331811,-0.798039041,0.424847835,0.687886041,1901.42352,1952.514534,1928.653592,1766.841247,1856.658111,1928.273075
1227,SPT_1366,276.1810698,-0.094741063,0.118966323,0.796368761,0.42581773,0.687886041,240.3214762,286.0112842,268.8852818,288.7353499,261.0024928,312.1305337
1228,SPT_1468,1452.631504,-0.070301579,0.088115136,0.79783771,0.424964675,0.687886041,1554.399308,1289.488375,1402.145239,1564.961246,1456.509179,1448.285676
1229,SPT_RS08420,1742.186022,-0.081631929,0.102397707,0.79720466,0.42533218,0.687886041,1566.896025,1671.378442,1821.66259,1651.034115,1633.529797,2108.615161
1230,SPT_2045,1111.630734,0.110385259,0.138579635,-0.796547475,0.425713893,0.687886041,1337.148694,1241.548984,916.4624002,1238.666826,1175.746245,760.2112554
1231,SPT_1773,42.41809599,-0.138154753,0.173645154,0.795615369,0.426255631,0.688034069,36.52886439,39.81407082,40.82551399,41.47147302,62.57473014,33.2939236
1232,SPT_0853,1169.599374,0.063413182,0.07980741,-0.794577614,0.426859245,0.688449123,1217.949242,1250.486836,1119.182194,1145.551632,1151.045694,1133.380649
1233,SPT_0213,83.22206648,-0.125327413,0.158111555,0.792651828,0.427980704,0.6885811,77.8641583,83.69080192,73.20436991,105.6348841,79.8651161,79.07306854
1234,SPT_0232,44.50953422,-0.137631034,0.173409072,0.793678394,0.427382682,0.6885811,30.76114896,35.75141053,56.31105378,39.90651177,50.22445445,54.10262584
1235,SPT_1065,3033.976903,-0.063113409,0.079618086,0.792701918,0.427951512,0.6885811,2848.290136,3055.120536,2983.078074,2847.446987,3115.562879,3354.362802
1236,SPT_0149,467.8191746,-0.090470871,0.114373081,0.791015427,0.428934989,0.68955811,483.5268102,440.3923751,426.5562324,516.4372112,405.9123942,534.0900243
1237,SPT_RS11225,772.4261796,-0.073758127,0.093865034,0.785789173,0.43199101,0.692312602,739.2288609,723.1535311,792.5780819,856.8162822,723.7261551,799.0541663
1238,SPT_1151,5706.154966,-0.065067019,0.08300217,0.783919495,0.43308735,0.692312602,5537.968098,5651.972992,5522.706599,5892.079091,6436.963687,5195.239328
1239,SPT_1160,1656.046067,0.059358229,0.07555944,-0.785583227,0.432111694,0.692312602,1726.469485,1716.067705,1634.428336,1697.982952,1618.709466,1542.61846
1240,SPT_1210,1358.771953,0.062195758,0.079176713,-0.785530946,0.432142334,0.692312602,1398.670992,1313.864337,1457.048517,1291.093028,1307.482519,1384.472323
1241,SPT_1619,297.1835158,-0.098111735,0.124985097,0.78498747,0.432460915,0.692312602,283.5793419,281.1360919,290.001927,339.5965904,250.2989205,338.4882232
1242,SPT_1685,1801.832754,0.065215952,0.083144915,-0.784364893,0.432826032,0.692312602,1842.78508,1860.698412,1827.293695,1776.231014,1592.362212,1911.626113
1243,SPT_2228,197.0674174,0.100299376,0.127614807,-0.78595406,0.431894402,0.692312602,214.3667568,182.8197129,219.6131097,197.9675976,176.1972664,191.4400607
1244,SPT_0249,3356.737414,0.056003459,0.071864857,-0.779288538,0.435809765,0.694545658,3446.209969,3615.767656,3206.914513,3246.512105,3267.882946,3357.137296
1245,SPT_1418,89.939917,0.11873155,0.152190891,-0.780148863,0.435303258,0.694545658,98.0511623,101.5665072,84.46658067,89.98527165,82.33517123,83.23480899
1246,SPT_1621,301.5175937,-0.087150438,0.111715307,0.780111878,0.435325026,0.694545658,276.8503406,281.9486239,315.3419012,311.427288,294.759913,328.7774955
1247,SPT_1746,55.10069822,0.134413904,0.172510165,-0.77916512,0.435882454,0.694545658,71.13515696,51.18951962,54.90327743,51.64372112,33.75742021,67.97509401
1248,SPT_0657,27236.02707,-0.059692125,0.076992343,0.775299509,0.4381627,0.697619619,25582.70179,27964.91582,26378.91314,25994.78878,30408.84879,27085.99409
1249,SPT_0091,114.4668672,0.110917125,0.143686317,-0.771939371,0.440150337,0.700223155,116.3155945,128.3800651,114.0298839,106.4173647,103.7423158,117.9159794
1250,SPT_2145,843.6444896,-0.072193639,0.093600809,0.7712929,0.44053334,0.700271797,803.6350165,756.4673455,903.7924131,819.2572123,864.5192979,914.1956521
1251,SPT_0956,1812.57351,0.072131919,0.093738305,-0.76950313,0.441594687,0.700892003,1718.779198,1819.259277,2046.906805,1791.098146,1580.835288,1918.562347
1252,SPT_1075,1592.200424,0.07483251,0.097341686,-0.768761189,0.442035093,0.700892003,1638.992468,1758.319372,1516.175123,1535.226982,1742.212223,1362.276374
1253,SPT_1310,157.6177828,0.100718124,0.131099504,-0.768257093,0.44233446,0.700892003,160.5347461,161.6938794,170.3409377,142.4114734,153.9667702,156.7588903
1254,SPT_1589,4911.221964,-0.072934963,0.094928102,0.768317934,0.442298323,0.700892003,4566.108048,4992.196961,4763.91515,4450.749784,4842.954772,5851.407072
1255,SPT_1178,3139.721764,-0.049575189,0.06460297,0.767382499,0.442854131,0.701156301,3012.670026,3101.434863,3139.341248,3191.738461,3235.772229,3157.373754
1256,SPT_1935,20.23838506,0.129038487,0.168875862,-0.764102608,0.444806098,0.703686081,21.14828991,21.12583349,25.3399742,9.389767476,22.23049623,22.19594906
1257,SPT_0192,174.9596509,0.109431838,0.143641884,-0.761837946,0.44615673,0.705261275,156.6896025,172.2567962,221.0208861,145.5413959,157.2601771,196.9890479
1258,SPT_0081,8686.118516,-0.045881219,0.060550269,0.757737657,0.448608051,0.707800281,8512.186688,8410.519327,8711.32002,9065.038018,8690.477324,8727.169722
1259,SPT_0132,1214.564327,0.063117538,0.083219842,-0.758443371,0.448185602,0.707800281,1235.252388,1183.859208,1309.232,1190.153028,1114.818218,1254.071122
1260,SPT_1225,37.61017374,-0.131383259,0.173474302,0.757364393,0.448831582,0.707800281,37.49015029,31.68875024,35.19440861,49.29627925,38.69753048,33.2939236
1261,SPT_0337,1379.440238,0.067885096,0.08974283,-0.756440325,0.449385239,0.707883365,1493.838296,1447.119594,1303.600895,1388.903106,1429.338573,1213.840964
1262,SPT_0587,3168.295764,0.081344377,0.107585941,-0.756087422,0.449596783,0.707883365,3173.204772,2917.802618,3712.30622,2701.905591,2917.135117,3587.420267
1263,SPT_2159,231.8066624,-0.089667906,0.119053789,0.753171372,0.45134694,0.710076302,232.631189,216.9460593,221.0208861,226.1369001,256.8857342,237.2192056
1264,SPT_0781,2178.987315,0.055319627,0.07357785,-0.751851637,0.452140285,0.7101998,2109.061275,2330.341941,2228.509953,2082.963419,2199.172424,2123.874876
1265,SPT_2155,20.71972021,-0.126604823,0.168296397,0.752272929,0.451886944,0.7101998,26.91600534,13.00051292,14.07776344,21.12697682,17.29038596,31.90667678
1266,SPT_1167,272.3581209,-0.087950038,0.11721888,0.750306079,0.453070382,0.710537371,275.8890547,239.696957,275.9241635,298.907598,285.7030442,258.0279079
1267,SPT_1319,222.9011552,0.091169883,0.121425557,-0.750829435,0.452755312,0.710537371,226.8634736,240.509489,226.6519915,208.1398457,235.4785897,199.7635416
1268,SPT_2211,511.4865121,0.097793446,0.130471455,-0.749539016,0.453532392,0.710700996,589.2682597,581.7729531,426.5562324,553.9962811,526.1217442,391.2036022
1269,SPT_0216,356.4124607,0.080734485,0.10798132,-0.747670844,0.454658722,0.711904555,337.4113526,395.703112,368.8374022,330.9893035,357.3346431,348.1989509
1270,SPT_2246,3109.367845,0.049521415,0.066364037,-0.746208593,0.455541418,0.712725037,3181.856345,3068.121049,3244.924474,3049.326988,2992.060123,3119.91809
1271,SPT_0475,693.7287008,-0.129301149,0.173851519,0.743744715,0.457030932,0.713370356,621.9519805,493.2069589,793.9858583,795.000313,512.1247651,946.1023288
1272,SPT_0656,6813.563978,0.069521205,0.093333224,-0.744870924,0.456349754,0.713370356,6388.706124,6599.385371,7987.722978,6158.904984,6562.113147,7184.551263
1273,SPT_2098,222.4131627,-0.091230192,0.122654413,0.743798698,0.456998268,0.713370356,221.0957581,194.1951617,229.4675441,223.7894582,245.3588103,220.5722438
1274,SPT_RS05450,192.8771403,0.096296014,0.129933486,-0.741117758,0.458622043,0.715010588,210.5216132,206.3831426,181.6031484,180.7530239,167.1403976,210.8615161
1275,SPT_1562,8650.114011,-0.062981303,0.085017973,0.740799873,0.458814792,0.715010588,7983.47944,8689.217822,8669.086729,7831.848556,9085.686145,9641.365375
1276,SPT_1851,79.76466802,-0.121001804,0.163465456,0.740228588,0.459161304,0.715010588,80.74801601,70.690289,71.79659357,92.33271352,61.75137842,101.2690176
1277,SPT_0289,36.52088161,-0.128875973,0.174322867,0.739294708,0.459728062,0.715332545,33.64500667,39.00153876,26.74775054,49.29627925,28.81730993,41.61740449
1278,SPT_2043,2077.386151,0.063821043,0.086486156,-0.737933633,0.46055478,0.716058175,2182.119004,2169.460593,2028.605712,2259.804039,1882.182014,1942.145543
1279,SPT_0469,3254.351371,0.054735409,0.074382636,-0.735862725,0.461814244,0.716894455,3271.255934,3195.688582,3494.100887,3361.536757,3018.407377,3185.118691
1280,SPT_0828,380.5612278,0.099914058,0.135703921,-0.736265077,0.461569395,0.716894455,341.2564962,378.6399388,468.7895227,332.5542648,307.1101887,455.0169558
1281,SPT_0624,285.1879436,0.089376154,0.121646679,-0.734719233,0.462510505,0.717414811,255.7020507,335.5757397,294.225256,260.5660475,288.996451,276.0621165
1282,SPT_2227,206.1054801,0.094315127,0.128490098,-0.734026422,0.462932635,0.717509474,230.7086172,228.3215081,181.6031484,189.3603108,212.4247418,194.2145543
1283,SPT_0836,76.57928161,0.122619612,0.167452519,-0.732264958,0.464006863,0.717675517,75.94158649,88.56599426,78.83547529,79.03054293,46.9310476,90.17104307
1284,SPT_1111,7045.55857,0.045944107,0.062804345,-0.731543448,0.464447276,0.717675517,7190.418569,7014.589252,7281.019254,7116.661266,6687.262607,6983.400474
1285,SPT_1494,3108.066716,0.063928594,0.087196864,-0.733152437,0.463465461,0.717675517,3031.895744,3005.556081,3508.17865,2823.972569,2985.473309,3293.323942
1286,SPT_2161,182.5814798,-0.09441522,0.129073796,0.731482472,0.464484507,0.717675517,182.6443219,155.193623,190.0498065,185.4479077,193.4876524,188.665567
1287,SPT_0004,48.79891043,-0.124666125,0.171006709,0.729013066,0.46599367,0.719304609,40.37400801,56.06471196,39.41773765,57.12108548,56.81126815,43.00465131
1288,SPT_1350,76.86026922,0.121838984,0.167501521,-0.727390312,0.466986887,0.719304609,74.01901468,110.5043598,60.53438281,73.55317857,81.51181952,61.03885992
1289,SPT_1695,280.3530467,-0.092111418,0.126587879,0.727648009,0.466829084,0.719304609,231.6699031,308.7621818,267.4775054,259.7835668,316.1670575,298.2580655
1290,SPT_2218,42.86800066,-0.126840341,0.174126884,0.728436292,0.466346554,0.719304609,36.52886439,53.62711579,26.74775054,61.81596922,53.5178613,24.9704427
1291,SPT_0478,24884.34129,-0.07849546,0.108533414,0.723237732,0.469533841,0.7226675,22103.8081,27405.89377,22860.88006,20890.66767,27954.43734,28090.36079
1292,SPT_0900,1784.48881,0.050720765,0.070290047,-0.721592418,0.470545102,0.723663404,1796.643356,1863.136008,1790.69151,1724.587293,1782.556457,1749.318236
1293,SPT_RS00920,42.93776118,-0.123639239,0.171920964,0.719163247,0.472040342,0.72456713,41.33529391,40.62660287,36.60218496,49.29627925,37.05082705,52.71537903
1294,SPT_1067,1601.655344,0.057210961,0.079651145,-0.718269156,0.472591344,0.72456713,1592.850744,1569.811935,1745.642667,1489.060626,1626.942984,1585.623111
1295,SPT_RS08360,1030.182532,0.07072861,0.098322524,-0.71935308,0.471923399,0.72456713,1186.226807,924.6614814,1062.87114,1019.572252,954.2646346,1033.498878
1296,SPT_1971,389.0495124,0.09922217,0.138120549,-0.718373701,0.472526898,0.72456713,472.9526652,443.6425034,299.8563614,399.8475984,410.0291527,307.9687933
1297,SPT_1116,4952.879489,-0.053761208,0.074991255,0.716899695,0.47343599,0.725302476,4783.358663,5088.888276,4694.934109,4835.73025,5442.354818,4872.010819
1298,SPT_1136,636.5241619,0.098956333,0.138173512,-0.716174404,0.473883666,0.725429002,639.2551268,538.7087541,812.2869508,568.8634129,495.6577308,764.3729959
1299,SPT_1526,2506.113537,-0.060918258,0.085188664,0.715098177,0.474548381,0.725887323,2432.053339,2245.838607,2671.959502,2454.641714,2484.052116,2748.135943
1300,SPT_0468,6164.454294,-0.054417717,0.076247993,0.713693757,0.475416568,0.726097402,5742.721996,5881.107032,6502.518935,6052.487619,6119.973278,6687.916902
1301,SPT_RS06730,24.65571191,0.12377882,0.173405795,-0.713810169,0.47534457,0.726097402,31.72243486,26.00102584,22.52442151,23.47441869,16.46703425,27.74493633
1302,SPT_1099,153.3713788,0.097064101,0.136229215,-0.712505767,0.476151641,0.726103846,150.9218871,155.193623,173.1564904,154.9311634,129.2662188,156.7588903
1303,SPT_1623,59.63771916,0.117690265,0.165051465,-0.713051927,0.475813626,0.726103846,60.56101201,58.50230814,71.79659357,61.81596922,51.04780616,54.10262584
1304,SPT_1655,3082.005258,0.059621053,0.083810059,-0.711383018,0.47684692,0.726606464,3185.701489,3059.183196,3211.137842,3057.151794,3291.760146,2687.097084
1305,SPT_0204,9011.046357,0.052556604,0.07397897,-0.710426281,0.47743983,0.726952447,9311.015275,9433.497187,8800.009929,8123.713828,9233.889454,9164.15247
1306,SPT_1098,64.62205901,0.119013768,0.167714389,-0.70962169,0.477938766,0.727154921,89.39958916,63.37750048,53.49550109,68.0758142,59.28132329,54.10262584
1307,SPT_1191,1347.15802,-0.062261431,0.087829646,0.70888856,0.478393635,0.727290094,1308.310117,1208.235169,1433.116319,1296.570392,1389.81769,1446.89843
1308,SPT_RS01250,68.8069143,-0.113206015,0.160392183,0.70580756,0.48030782,0.727885572,72.09644287,63.37750048,59.12660647,76.68310106,70.80824726,70.74958764
1309,SPT_0547,34.82599232,-0.122618387,0.173540622,0.706568785,0.479834493,0.727885572,30.76114896,34.12634641,30.97107958,34.42914741,37.05082705,41.61740449
1310,SPT_0600,24.73424462,0.121777781,0.172658366,-0.705310632,0.480616945,0.727885572,24.03214762,34.93887847,21.11664517,17.21457371,20.58379281,30.51942996
1311,SPT_0697,425.2587796,0.076313993,0.108049636,-0.706286445,0.480010022,0.727885572,439.3076585,429.0169263,446.2651012,371.6782959,464.3703657,400.91433
1312,SPT_RS08760,241.7878624,-0.094547327,0.133716762,0.707071622,0.47952197,0.727885572,248.0117635,217.7585914,229.4675441,199.5325589,284.0563408,271.900376
1313,SPT_1496,2536.686899,-0.053183433,0.076236044,0.697615334,0.48541779,0.734596457,2508.956212,2616.353225,2334.093179,2495.330707,2721.177409,2544.210661
1314,SPT_0101,55.61684906,-0.116628456,0.167442455,0.696528579,0.486097866,0.735065799,46.14172344,58.50230814,50.6799484,50.8612405,60.92802671,66.58784719
1315,SPT_1660,1579.011789,-0.066503855,0.095570611,0.695860934,0.486515925,0.735138512,1452.503002,1506.434435,1656.952757,1441.329308,1594.008915,1822.842317
1316,SPT_RS05905,81.28342892,-0.107265803,0.154558111,0.694016008,0.48767217,0.73570947,75.94158649,77.19054546,78.83547529,91.55023289,82.33517123,81.84756217
1317,SPT_1513,2073.204817,0.063416474,0.09138968,-0.693912862,0.487736857,0.73570947,2270.557307,2157.272613,1941.323579,2162.776442,2109.427087,1797.871874
1318,SPT_1796,2404.942285,0.051192405,0.073839994,-0.693288307,0.488128639,0.73570947,2493.575637,2471.722519,2377.734246,2254.326675,2314.441663,2517.852972
1319,SPT_2049,869.8512909,-0.069748369,0.100662107,0.692895981,0.488374832,0.73570947,926.6796123,884.0348785,727.8203701,928.0220189,922.9772695,829.5735963
1320,SPT_RS02065,2845.580518,-0.045459172,0.066004194,0.68873157,0.490992205,0.735747747,2777.154979,2827.61156,2794.436044,2913.17536,2957.479351,2803.625816
1321,SPT_0565,7352.642684,0.070154024,0.101705292,-0.689777521,0.490334107,0.735747747,7099.096408,7152.719702,8398.793671,7800.549331,5989.060355,7675.636636
1322,SPT_1230,81.77302483,0.111761329,0.161713118,-0.691108617,0.489497286,0.735747747,86.51573144,76.3780134,95.72879142,58.68604673,83.15852294,90.17104307
1323,SPT_1430,104.361805,-0.107926799,0.156339389,0.69033658,0.489982549,0.735747747,111.509165,85.31586603,98.54434411,89.20279103,107.0357226,134.5629412
1324,SPT_1459,5493.628205,-0.049506058,0.071858402,0.688939025,0.49086164,0.735747747,5530.277811,5532.530779,5122.898118,5891.296611,5597.968292,5286.797618
1325,SPT_1543,1788.726786,0.052049273,0.075402429,-0.690286418,0.490014087,0.735747747,1856.243082,1840.38511,1766.759312,1654.946518,1780.086402,1833.940291
1326,SPT_1814,3370.026416,0.071856603,0.104303164,-0.688920648,0.490873205,0.735747747,3081.882611,3450.011116,3855.899407,2804.410553,3311.520587,3716.434221
1327,SPT_1461,1841.312666,-0.050687262,0.07384642,0.686387535,0.492468763,0.737404244,1863.93337,1749.38152,1811.808155,1960.113961,1850.894649,1811.744342
1328,SPT_1605,13489.50028,-0.054461501,0.079457274,0.685418693,0.493079751,0.737663158,13739.65944,13763.48052,12157.55651,14182.46129,14440.76568,12653.07821
1329,SPT_2200,440.6076349,-0.068458277,0.099948396,0.684936225,0.493384166,0.737663158,436.4238008,399.7657723,451.8962066,442.8840326,443.7865729,468.889424
1330,SPT_0422,2658.346478,0.059280263,0.086738951,-0.683433017,0.494333263,0.73843123,2962.683159,2627.728674,2559.337394,2823.972569,2409.950462,2566.40661
1331,SPT_0910,669.5278073,0.07165369,0.104944645,-0.682776051,0.494748365,0.73843123,732.4998595,685.7770565,648.9848948,698.7551964,699.0256038,552.124233
1332,SPT_RS09005,903.560851,0.062585612,0.091719651,-0.682357722,0.495012782,0.73843123,910.3377519,913.2860326,947.4334798,795.000313,888.3964976,966.9110311
1333,SPT_0768,142.9792541,0.100431836,0.147683656,-0.680047058,0.496474665,0.739079602,163.4186038,121.8798086,163.302056,113.4596903,147.3799565,148.4354094
1334,SPT_1159,1651.737432,-0.06721061,0.09885264,0.679907084,0.496563296,0.739079602,1667.831045,1654.315269,1502.09736,1817.702487,1435.925386,1832.553045
1335,SPT_1677,13042.69041,-0.052164278,0.076721827,0.679914447,0.496558634,0.739079602,13040.80459,13659.47642,11678.91255,13022.04253,13963.22169,12891.68467
1336,SPT_0405,22167.57122,-0.039629447,0.058452003,0.677982709,0.497782656,0.739233287,22048.05351,22044.80725,21468.58925,23070.65869,22065.00254,22308.31606
1337,SPT_1362,143.1489435,0.101224723,0.149281683,-0.678078654,0.497721825,0.739233287,154.7670307,151.9434947,145.0009635,143.193954,165.4936942,98.49452397
1338,SPT_1887,241.2029543,0.096420668,0.142136006,-0.678369056,0.497537724,0.739233287,257.6246225,233.1967005,263.2541764,274.6506987,168.787101,249.704427
1339,SPT_0162,39.79907413,0.117438535,0.173649896,-0.676294877,0.498853445,0.740270197,52.87072477,39.81407082,35.19440861,43.81891489,29.64066164,37.45566404
1340,SPT_0415,888.9269964,-0.070283856,0.104334044,0.67364259,0.500538569,0.741822829,839.202595,919.786289,839.0347013,955.4088407,1014.36931,765.7602427
1341,SPT_RS06050,69.42141981,0.113949803,0.16919728,-0.673473018,0.500646409,0.741822829,63.44486972,91.00359044,64.75771185,64.94589171,47.75439931,84.62205581
1342,SPT_2121,3192.653073,0.047175877,0.07036675,-0.670428528,0.502584654,0.744139871,3130.908192,3354.944865,3254.778908,3004.725592,3267.059594,3143.501286
1343,SPT_0369,22.28305775,0.114859318,0.17188347,-0.668239465,0.503980748,0.745096537,20.187004,26.00102584,26.74775054,13.30217059,23.87719966,23.58319588
1344,SPT_1349,6851.365219,-0.044815294,0.067010979,0.668775395,0.503638765,0.745096537,6774.181772,6934.148578,6515.188922,7183.172119,7089.881595,6611.618327
1345,SPT_1218,751.3397557,0.056152328,0.084131126,-0.66743821,0.504492266,0.74529824,750.7642917,775.9681149,772.8692131,714.4048088,739.3698377,754.6622682
1346,SPT_1925,231.4737771,0.094811128,0.142638088,-0.664697131,0.506244229,0.74733082,250.8956212,277.0734316,195.6809119,269.9558149,214.8947969,180.3420861
1347,SPT_0690,317.8403768,0.073435362,0.110775785,-0.6629189,0.507382497,0.747345456,304.7276319,323.3877589,353.3518625,289.5178305,316.9904092,319.0667678
1348,SPT_0947,376.2017622,-0.075888356,0.114349557,0.663652383,0.506912822,0.747345456,364.327358,387.5777914,344.9052044,424.8869783,406.7357459,328.7774955
1349,SPT_1733,1039.971577,0.081042894,0.122209746,-0.663145918,0.507237105,0.747345456,960.324619,1014.040008,1247.289841,1045.394112,801.9445678,1170.836313
1350,SPT_2173,31.69335101,-0.114839577,0.174319548,0.658787718,0.510032096,0.750691684,34.60629258,25.18849378,26.74775054,37.55906991,23.05384794,43.00465131
1351,SPT_0944,4800.005046,-0.043726377,0.066437237,0.658160669,0.510434895,0.75072845,4795.85538,4569.680291,4806.14844,4821.645599,4725.215477,5081.485089
1352,SPT_RS07275,35.97070455,0.114221513,0.173863314,-0.656961556,0.511205636,0.751305917,42.29657982,35.75141053,38.0099613,40.6889924,27.17060651,31.90667678
