,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINPEN3.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINPEN3.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINPEN3.C,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINNDC.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINNDC.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.60MINNDC.C
1838,SPT_1481,295.8553739,-0.009647113,0.126651852,0.076170331,0.939283587,0.972500906,270.0038561,293.724751,319.1676886,297.9891202,283.4641615,310.7826659
1839,SPT_2172,42.540353,-0.01464814,0.194532162,0.075299322,0.939976561,0.972689176,40.08790877,41.00048011,44.93137363,34.99872217,42.87693198,51.34670132
1840,SPT_0029,515.7522232,0.007794877,0.111555524,-0.069874417,0.944293615,0.976094921,509.3522526,524.9405733,517.4854756,544.9801023,468.0731742,529.681761
1841,SPT_RS06215,377.1811043,0.008631274,0.123073349,-0.070131137,0.944089284,0.976094921,374.9398526,412.0212182,348.6054851,386.9858708,401.3757244,339.1584745
1842,SPT_0024,90.04617493,-0.01159168,0.172197939,0.067316023,0.946330121,0.97686865,101.3988281,86.70593336,81.34127985,96.99645858,73.84360508,99.99094468
1843,SPT_1573,265.556335,-0.009568716,0.140481474,0.068113723,0.945695106,0.97686865,301.8383719,245.3307417,247.122555,252.9907631,229.8679965,316.1875818
1844,SPT_2037,303.1856026,0.010048078,0.149972502,-0.066999466,0.946582128,0.97686865,267.6457438,341.4466213,302.8994326,257.9905805,397.8026467,251.3285907
1845,SPT_0064,859.8732417,-0.007202773,0.108893154,0.066145326,0.947262125,0.977040555,916.1266209,814.6324901,845.1746316,930.9660096,895.6514681,756.68823
1846,SPT_1161,537.0262302,0.007288766,0.112390643,-0.064852075,0.948291779,0.977572728,509.3522526,525.6127123,578.6851052,495.9818913,549.0629346,563.4624856
1847,SPT_1658,1153.803926,-0.006250431,0.099059588,0.063097687,0.949688716,0.978482743,1202.637263,1141.292053,1109.340121,1107.959547,1107.654076,1253.940495
1848,SPT_RS02945,65.99352981,0.011643868,0.191084292,-0.060935766,0.951410365,0.978965803,60.13186315,61.83678968,75.91852786,45.99832056,54.78719087,97.28848672
1849,SPT_0630,615.0209649,-0.006600922,0.107092149,0.061637773,0.950851295,0.978965803,596.6024069,653.3191258,589.5306092,600.9780578,644.3450057,605.350584
1850,SPT_2193,147.1297036,0.009471419,0.156368835,-0.060571013,0.951700859,0.978965803,127.3380631,145.1820279,168.8799905,133.9951077,135.7769513,171.6060807
1851,SPT_1416,998.4703163,0.00722923,0.12083822,-0.059825695,0.952294461,0.979047196,1029.31601,982.6672447,990.0395776,884.9676891,874.2130021,1229.618374
1852,SPT_0981,135.3064513,0.008638193,0.154773959,-0.055811667,0.955491841,0.981803981,128.5171193,149.8870011,127.8220112,126.9953633,128.630796,149.986417
1853,SPT_0621,1953.551347,-0.005908632,0.115873629,0.050992031,0.959331871,0.985217782,1938.368294,2263.764214,1645.41789,1999.926981,2130.745314,1743.085387
1854,SPT_0698,1749.296321,-0.004999819,0.100757992,0.049622054,0.960423572,0.985304843,1781.553828,1748.905726,1709.716235,1813.933772,1908.023473,1533.644895
1855,SPT_1312,59.28392249,0.009354141,0.191148722,-0.048936456,0.960969936,0.985304843,49.52035789,80.65668219,47.2554102,50.99813801,58.36026853,68.91267809
1856,SPT_RS07555,89.04835382,0.008340668,0.169701723,-0.049148986,0.960800566,0.985304843,89.60826665,90.73876747,87.5387107,88.99675065,77.41668275,99.99094468
1857,SPT_1068,470.3716609,0.005498956,0.114775254,-0.047910642,0.961787458,0.985612026,464.5481192,504.7764027,443.8909843,446.9836802,502.6129249,459.4178539
1858,SPT_0494,667.2781556,-0.006382248,0.138009652,0.046244941,0.963115023,0.986441275,731.0148069,617.6957578,647.6315234,616.9774736,522.860365,867.4890066
1859,SPT_0397,3405.193481,0.004368337,0.095965967,-0.045519642,0.963693119,0.986502423,3181.093466,3595.943748,3451.194302,3072.887806,3599.280235,3530.76133
1860,SPT_0835,51.20694356,-0.00852489,0.19231127,0.044328603,0.964642473,0.986943347,50.69941403,45.03331422,57.32623532,58.99784594,35.73077665,59.45407522
1861,SPT_0062,872.9458043,0.004457089,0.110602076,-0.040298417,0.967855216,0.987090639,822.9811858,916.7976209,883.9085744,946.9654255,917.0899341,749.9320851
1862,SPT_0394,5627.88486,0.003717779,0.089861331,-0.041372401,0.966999015,0.987090639,5190.205129,5693.017485,6021.578746,5709.791531,5758.610171,5394.106097
1863,SPT_0516,109.0949998,0.007171147,0.167814454,-0.042732595,0.965914696,0.987090639,112.0103333,103.5094088,113.1031129,121.9955458,80.98976041,122.9618374
1864,SPT_RS04175,381.6770122,0.006159836,0.153040659,-0.040249667,0.967894081,0.987090639,498.7407473,307.1675313,346.2814485,471.9827675,333.4872488,332.4023296
1865,SPT_0986,4133.944914,0.003753856,0.091182334,-0.04116868,0.967161422,0.987090639,4331.852259,4105.425124,3981.849318,4053.85199,3864.879008,4465.811786
1866,SPT_1130,3035.026299,0.003499342,0.088041589,-0.039746462,0.96829526,0.987090639,3149.25895,2947.329595,3022.022216,3153.884849,2870.372391,3067.28979
1867,SPT_1705,1605.059012,-0.004635261,0.117071794,0.03959332,0.968417353,0.987090639,1470.283007,1736.807223,1598.937158,1606.941329,1887.776033,1329.609318
1868,SPT_0102,226.3589522,0.004996332,0.134495974,-0.037148558,0.970366555,0.987850244,246.4227333,227.1829882,207.6139333,222.9918584,221.5308153,232.4113849
1869,SPT_0686,1092.279028,-0.003943933,0.104299218,0.037813637,0.969836272,0.987850244,1049.359965,1184.30895,1038.069667,1123.958963,1164.823319,993.1533019
1870,SPT_1308,1718.34996,0.003281815,0.08940957,-0.036705412,0.970719893,0.987850244,1696.661786,1734.118667,1729.083206,1653.939613,1732.942668,1763.353822
1871,SPT_1144,1571.141078,0.003679197,0.105279126,-0.034947072,0.972121945,0.988220118,1493.86413,1750.922143,1473.439184,1498.945272,1734.133694,1475.542049
1872,SPT_1266,1012.383294,0.003776849,0.106901828,-0.035330071,0.971816545,0.988220118,990.4071578,1083.488097,966.7992119,960.9649144,1136.238698,936.4016847
1873,SPT_1954,37.8913057,0.006711935,0.197228146,-0.034031323,0.972852173,0.988434428,37.72979649,32.26267288,44.15669478,33.99875868,44.06795787,35.13195354
1874,SPT_1543,1804.136101,-0.003164868,0.095221138,0.033237032,0.973485567,0.988550178,1741.465919,1908.874812,1753.872929,1705.937715,1937.799121,1776.866112
1875,SPT_RS00870,43.63089351,-0.005700753,0.197006515,0.028936874,0.976914937,0.990447056,54.23658245,47.7218703,29.43779652,49.99817452,45.25898376,35.13195354
1876,SPT_0994,1104.527881,0.003791787,0.130003444,-0.029166823,0.976731542,0.990447056,1364.167954,1047.19259,911.7970132,1273.953487,1040.956627,989.099615
1877,SPT_1963,806.5279153,0.003289446,0.109447132,-0.03005511,0.976023101,0.990447056,787.6095016,845.550885,787.0737174,702.9743338,864.684795,851.2742588
1878,SPT_0968,238.6528365,-0.003955373,0.140661806,0.028119735,0.977566654,0.990580055,192.1861508,250.7078538,269.5882418,229.9916028,248.9244107,240.5187588
1879,SPT_1303,8892.246445,-0.002231794,0.088195484,0.025305085,0.979811618,0.992326508,8380.731044,9439.520372,8831.338955,8393.693539,9279.282697,9028.912059
1880,SPT_RS08995,94.31450393,0.004249695,0.176681155,-0.024052904,0.980810409,0.992809686,117.905614,70.57459692,96.83485697,104.9961665,80.98976041,94.58602875
1881,SPT_1528,2633.505588,-0.00208018,0.09617258,0.021629657,0.982743376,0.99423745,2681.173663,2652.932705,2562.637655,2774.898686,2791.764683,2337.626139
1882,SPT_2132,1548.899189,0.002405567,0.115639633,-0.020802275,0.983403383,0.994376534,1498.580354,1748.905726,1402.943408,1501.945163,1792.493962,1348.526524
1883,SPT_1362,174.4049078,0.002786426,0.14779091,-0.018853839,0.984957704,0.995419284,152.0982421,196.2645933,173.5280637,157.9942315,188.1820904,178.3622256
1884,SPT_0182,65.55419792,-0.003183744,0.184463498,0.017259477,0.986229613,0.995899192,57.77375087,62.5089287,75.91852786,76.99718877,51.2141132,68.91267809
1885,SPT_2025,3870.630836,0.001526595,0.090082785,-0.016946581,0.986479232,0.995899192,3750.577582,4083.916675,3781.207495,3603.86842,4051.870073,3952.344773
1886,SPT_RS02010,8318.435245,0.001226425,0.097520939,-0.012576022,0.989966051,0.995969692,7663.864911,8105.99656,9193.113981,7620.721761,8407.451747,8919.462511
1887,SPT_RS02870,994.1352653,0.00154367,0.125839826,-0.012266942,0.990212642,0.995969692,973.9003718,949.0602938,1058.985996,884.9676891,848.0104326,1249.886809
1888,SPT_0965,8491.117612,0.001186843,0.09476608,-0.012523919,0.990007619,0.995969692,8232.169971,9249.977169,8001.657901,8463.690983,9166.135238,7833.07441
1889,SPT_1139,4294.465597,0.001287758,0.088150405,-0.014608642,0.988344405,0.995969692,4276.43662,4404.526987,4209.604902,4440.837861,4462.774004,3972.613208
1890,SPT_1179,4498.421778,0.001298038,0.089240713,-0.014545356,0.988394894,0.995969692,4439.146368,4692.874626,4369.963425,4558.833553,4755.766373,4173.946326
1891,SPT_1585,2660.931165,0.001255416,0.096685157,-0.012984581,0.989640094,0.995969692,2611.609351,2700.654575,2675.740768,2853.895802,2773.899294,2349.7872
1892,SPT_2016,175.5632089,0.002351712,0.146579805,-0.016043905,0.987199365,0.995969692,189.8280386,170.0511716,168.1053117,185.9932092,148.8782361,190.5232865
1893,SPT_RS00340,58.73663203,0.001765479,0.189201579,-0.009331208,0.992554881,0.99660325,71.92242455,50.41042637,55.00219876,65.99759037,42.87693198,66.21022013
1894,SPT_0416,1957.311646,0.000665256,0.088241101,-0.007539077,0.993984744,0.99660325,1912.429059,1973.400158,1986.276586,1949.928806,1904.450396,2017.38487
1895,SPT_1233,1018.842465,-0.000901825,0.113106539,0.007973231,0.993638349,0.99660325,889.0083297,1140.619914,1023.350768,996.9636,1126.71049,936.4016847
1896,SPT_1507,1934.272534,-0.000882808,0.102446989,0.008617214,0.993124543,0.99660325,2020.902224,1845.693744,1937.471818,2049.925155,2074.767098,1676.875167
1897,SPT_1875,1535.421797,0.001160681,0.111479765,-0.010411589,0.991692904,0.99660325,1550.458824,1558.018244,1497.454228,1354.95053,1422.084911,1829.564042
1898,SPT_2156,89.46578208,0.001709548,0.175395999,-0.009746788,0.992223311,0.99660325,84.89204209,96.11587961,87.5387107,84.99689669,114.3384853,68.91267809
1899,SPT_2124,519.6362165,0.000895198,0.141028006,-0.006347659,0.994935335,0.997031038,549.4401613,496.0385955,514.3867602,424.9844835,688.4129635,444.5543351
1900,SPT_1659,417.730182,-0.000489555,0.12495525,0.003917841,0.996874023,0.998448035,420.923042,367.660043,465.5819923,423.98452,452.5898376,375.641657
1901,SPT_0782,581.2707529,0.000141846,0.125372734,-0.001131395,0.999097278,0.99945389,597.7814631,506.7928198,639.110056,561.9794817,504.9949767,676.9657201
1902,SPT_1480,10354.5392,0.000151652,0.097249142,-0.001559422,0.998755762,0.99945389,10827.27254,10320.02249,9921.312105,10946.60033,11097.97923,9014.04854
1903,SPT_2002,322.6500001,-9.33E-05,0.136350132,0.000684447,0.99945389,0.99945389,358.4330666,267.5113293,343.1827331,319.988317,284.6551873,362.1293672
1904,SPT_0006,9.287149786,-0.011346844,0.183096572,0.061971907,0.950585204,NA,11.7905614,7.393529201,8.521467413,7.999707924,11.91025888,8.107373893
1905,SPT_RS00070,27.55866101,-0.089801707,0.20146953,0.445733443,0.655789804,NA,18.86489824,24.19700466,34.08586965,25.99905075,29.77564721,32.42949557
1906,SPT_0010,15.8322543,-0.071135205,0.198444356,0.358464238,0.719995926,NA,14.14867368,14.11491938,16.26825597,13.99948887,20.2474401,16.21474779
1907,SPT_0013,18.68681611,0.061169954,0.199350487,-0.306846271,0.758960387,NA,28.29734736,18.14775349,13.16954055,21.99919679,14.29231066,16.21474779
1908,SPT_0014,21.49570469,-0.250378864,0.200136486,1.251040571,0.210919676,NA,21.22301052,17.47561447,13.9442194,38.99857613,23.82051777,13.51228982
1909,SPT_RS00105,3.455532023,-0.039282153,0.136456137,0.287873849,0.773443305,NA,3.537168421,2.016417055,3.873394279,3.999853962,5.955129442,1.351228982
1910,SPT_0016,16.52239532,0.034081934,0.197112531,-0.172905973,0.862725337,NA,14.14867368,11.42636331,25.56440224,18.99930632,15.48333655,13.51228982
1911,SPT_0017,14.23659382,0.209655798,0.196472415,-1.067100424,0.28592649,NA,17.6858421,16.13133644,17.04293483,11.99956189,13.10128477,9.458602875
1912,SPT_0019,25.66995975,-0.108320954,0.201648565,0.537176913,0.591145417,NA,22.40206666,25.54128269,23.24036567,29.99890471,19.05641422,33.78072455
1913,SPT_0022,10.58876678,0.01774159,0.18726511,-0.094740499,0.924520949,NA,7.074336841,14.11491938,10.84550398,10.9995984,8.337181219,12.16106084
1914,SPT_0034,19.30027452,-0.110630384,0.185682258,0.595804816,0.551305626,NA,8.253392981,12.09850233,29.43779652,7.999707924,10.719233,47.29301438
1915,SPT_0083,1.953023438,0.033599306,0.101812533,-0.330011491,0.74139128,NA,0,2.016417055,4.648073134,0.99996349,0,4.053686947
1916,SPT_0107,29.74163574,-0.063520003,0.201627264,0.315036776,0.752733731,NA,31.83451578,28.90197779,25.56440224,45.99832056,28.58462132,17.56597677
1917,SPT_0122,12.37656784,-0.005097327,0.191974577,0.026552093,0.978816984,NA,9.432449121,12.77064135,14.71889826,16.99937934,9.528207108,10.80983186
1918,SPT_0123,11.00879766,-0.184831526,0.183277634,1.008478349,0.313224877,NA,4.716224561,6.049251164,14.71889826,7.999707924,19.05641422,13.51228982
1919,SPT_RS00625,2.762354946,-0.083435553,0.123473797,0.675734896,0.499208976,NA,0,2.688556073,3.098715423,2.999890471,2.382051777,5.404915929
1920,SPT_0124,19.05353471,0.279331468,0.200726039,-1.39160554,0.16404188,NA,25.93923508,22.85272662,20.9163291,17.99934283,13.10128477,13.51228982
1921,SPT_RS00650,6.639434997,0.082159101,0.165639475,-0.496011597,0.619886229,NA,9.432449121,6.049251164,6.972109702,2.999890471,3.573077665,10.80983186
1922,SPT_0130,0.336069509,0.034105248,0.044360165,-0.768825981,0.441996623,NA,0,2.016417055,0,0,0,0
1923,SPT_RS00720,23.72234792,0.311681485,0.201711258,-1.545186362,0.122301192,NA,28.29734736,26.88556073,30.98715423,16.99937934,20.2474401,18.91720575
1924,SPT_RS00765,29.75821033,0.173653763,0.20080912,-0.8647703,0.387164875,NA,33.01357193,26.88556073,39.50862164,30.99886821,23.82051777,24.32212168
1925,SPT_RS00770,12.31799032,-0.258015568,0.192127672,1.342938081,0.179292024,NA,7.074336841,8.737807237,11.62018284,16.99937934,11.91025888,17.56597677
1926,SPT_0153,3.863990374,-0.161504677,0.137575421,1.173935548,0.240420842,NA,2.35811228,1.344278037,3.098715423,1.999926981,3.573077665,10.80983186
1927,SPT_RS00785,9.311477936,0.191873492,0.181716013,-1.055897545,0.291015026,NA,9.432449121,10.08208527,14.71889826,3.999853962,9.528207108,8.107373893
1928,SPT_0158,5.663405788,0.114780933,0.16061265,-0.714644412,0.474828794,NA,8.253392981,4.704973128,7.746788557,6.999744433,3.573077665,2.702457964
1929,SPT_RS00825,29.53721339,-0.097248775,0.201312886,0.483072779,0.629044061,NA,27.11829122,28.22983877,27.11375995,24.99908726,23.82051777,45.94178539
1930,SPT_RS00910,21.21595822,-0.223434304,0.20109319,1.111098313,0.266526034,NA,22.40206666,18.14775349,13.16954055,30.99886821,25.01154366,17.56597677
1931,SPT_RS11205,9.849031541,0.094524836,0.18442782,-0.512530245,0.608279958,NA,7.074336841,10.08208527,15.49357711,9.999634905,8.337181219,8.107373893
1932,SPT_RS00940,10.70320173,0.028406119,0.178155666,-0.159445497,0.873317896,NA,18.86489824,5.377112146,9.296146269,6.999744433,4.764103554,18.91720575
1933,SPT_RS00945,21.69214557,-0.168687513,0.199381596,0.846053582,0.397522854,NA,17.6858421,18.81989251,20.14165025,42.99843009,14.29231066,16.21474779
1934,SPT_RS00950,4.119755058,-0.011475843,0.146047613,0.07857604,0.937369846,NA,5.895280701,4.03283411,2.324036567,4.999817452,4.764103554,2.702457964
1935,SPT_RS00955,4.617127887,-0.044156744,0.152919192,0.28875868,0.772766054,NA,4.716224561,3.360695091,4.648073134,5.999780943,3.573077665,5.404915929
1936,SPT_0209,19.58374311,0.137763721,0.198658906,-0.693468641,0.488015499,NA,35.37168421,15.45919742,15.49357711,18.99930632,11.91025888,20.26843473
1937,SPT_RS01140,14.40498558,0.036202551,0.19246041,-0.188103887,0.850795214,NA,16.50678596,9.409946256,19.36697139,21.99919679,8.337181219,10.80983186
1938,SPT_0226,21.78550537,-0.393920856,0.201577324,1.954192306,0.050678479,NA,14.14867368,16.80347546,16.26825597,33.99875868,23.82051777,25.67335066
1939,SPT_0227,6.17999029,-0.039860468,0.157060882,0.253789914,0.799657866,NA,11.7905614,3.360695091,2.324036567,2.999890471,7.146155331,9.458602875
1940,SPT_0228,2.243366159,0.036425719,0.116009805,-0.313988276,0.753529943,NA,1.17905614,4.03283411,2.324036567,0.99996349,3.573077665,1.351228982
1941,SPT_0229,9.738576594,-0.008770462,0.180835851,0.048499575,0.961318103,NA,12.96961754,5.377112146,10.84550398,6.999744433,15.48333655,6.756144911
1942,SPT_0230,7.386531286,0.095840018,0.163196441,-0.587267819,0.55702385,NA,14.14867368,6.049251164,6.197430846,12.99952538,3.573077665,1.351228982
1943,SPT_0231,2.441375262,0.05375471,0.120599491,-0.445729163,0.655792896,NA,3.537168421,1.344278037,3.873394279,1.999926981,1.191025888,2.702457964
1944,SPT_0233,24.58235613,-0.141814623,0.201578387,0.703520976,0.481731139,NA,17.6858421,21.50844858,27.11375995,38.99857613,17.86538833,24.32212168
1945,SPT_0235,13.23044034,-0.116370971,0.190629692,0.610455641,0.541560019,NA,11.7905614,13.44278037,10.07082512,21.99919679,16.67436244,5.404915929
1946,SPT_RS01190,26.29167368,-0.092095673,0.201629142,0.45675775,0.647845177,NA,30.65545964,17.47561447,26.33908109,25.99905075,26.20256955,31.07826659
1947,SPT_0237,23.28961083,0.041233136,0.201723489,-0.204404237,0.83803762,NA,28.29734736,22.1805876,21.69100796,22.99916028,20.2474401,24.32212168
1948,SPT_RS01445,29.72517955,-0.076692146,0.200656796,0.382205574,0.702308888,NA,34.19262807,26.88556073,24.01504453,26.99901424,29.77564721,36.48318252
1949,SPT_RS01450,9.581030863,0.013248689,0.182491566,-0.072598912,0.942125292,NA,10.61150526,8.065668219,10.84550398,11.99956189,11.91025888,4.053686947
1950,SPT_0289,31.37443346,0.03948829,0.200753439,-0.196700441,0.844061965,NA,25.93923508,27.55769975,42.60733706,31.9988317,25.01154366,35.13195354
1951,SPT_RS01460,23.52411686,-0.003814176,0.201499677,0.018928943,0.98489779,NA,30.65545964,15.45919742,24.78972338,23.99912377,17.86538833,28.37580863
1952,SPT_RS01465,3.679297195,0.074286073,0.136660819,-0.543579889,0.586730602,NA,7.074336841,3.360695091,3.098715423,5.999780943,1.191025888,1.351228982
1953,SPT_0293,20.2424963,-0.029008309,0.200762962,0.144490341,0.885113283,NA,18.86489824,22.1805876,17.81761368,14.99945236,17.86538833,29.72703761
1954,SPT_0296,10.67692507,-0.036968525,0.187003111,0.197689358,0.843288116,NA,12.96961754,8.065668219,10.07082512,14.99945236,7.146155331,10.80983186
1955,SPT_0297,11.17189265,0.192266588,0.186817872,-1.029165924,0.303401712,NA,16.50678596,12.09850233,12.39486169,12.99952538,3.573077665,9.458602875
1956,SPT_RS01540,29.88376914,0.233771657,0.201722485,-1.158877542,0.246506104,NA,54.23658245,22.85272662,27.88843881,22.99916028,20.2474401,31.07826659
1957,SPT_0343,7.84854502,-0.148918681,0.171628001,0.867682896,0.385567952,NA,8.253392981,7.393529201,3.098715423,9.999634905,14.29231066,4.053686947
1958,SPT_0346,30.23518629,-0.094323001,0.201059682,0.469129366,0.63897717,NA,21.22301052,26.88556073,36.40990622,24.99908726,38.11282843,33.78072455
1959,SPT_RS01755,13.21093954,-0.094972772,0.193796838,0.490063578,0.62408891,NA,9.432449121,14.11491938,12.39486169,15.99941585,17.86538833,9.458602875
1960,SPT_0353,0.450409661,-0.046825288,0.049423147,0.947436387,0.343416457,NA,0,0,0,0,0,2.702457964
1961,SPT_0354,7.009335688,-0.149777706,0.169413796,0.884093914,0.376645519,NA,2.35811228,6.049251164,7.746788557,11.99956189,7.146155331,6.756144911
1962,SPT_0355,0.310527484,-0.008726888,0.0443635,0.196713247,0.844051943,NA,0,0.672139018,0,0,1.191025888,0
1963,SPT_0356,0.574457476,-0.011326224,0.061267741,0.1848644,0.853335394,NA,0,0.672139018,0.774678856,1.999926981,0,0
1964,SPT_0357,3.552203431,-0.002977338,0.134694436,0.02210439,0.982364685,NA,3.537168421,3.360695091,3.873394279,7.999707924,1.191025888,1.351228982
1965,SPT_0358,1.472201238,0.007073695,0.096045335,-0.073649545,0.941289247,NA,1.17905614,2.688556073,0.774678856,2.999890471,1.191025888,0
1966,SPT_0359,2.337050756,-0.037963193,0.117084776,0.324236804,0.74575876,NA,2.35811228,0.672139018,3.098715423,3.999853962,1.191025888,2.702457964
1967,SPT_0360,11.66584444,0.019256015,0.18896438,-0.10190288,0.918833764,NA,17.6858421,11.42636331,6.972109702,9.999634905,13.10128477,10.80983186
1968,SPT_RS01850,3.955828781,-0.143207907,0.139301908,1.02803981,0.303931102,NA,3.537168421,3.360695091,0.774678856,1.999926981,5.955129442,8.107373893
1969,SPT_0366,24.57328112,-0.173363039,0.20172335,0.859409874,0.390114424,NA,18.86489824,25.54128269,20.14165025,22.99916028,36.92180254,22.9708927
1970,SPT_0368,18.9341729,0.196441058,0.198031254,-0.991969972,0.321212173,NA,12.96961754,29.5741168,23.24036567,11.99956189,25.01154366,10.80983186
1971,SPT_0369,24.135406,-0.089460349,0.20171795,0.443492255,0.65740972,NA,15.32772982,26.21342171,25.56440224,23.99912377,22.62949188,31.07826659
1972,SPT_0370,2.012181644,0.053005424,0.110778966,-0.478479137,0.63230922,NA,2.35811228,2.688556073,2.324036567,1.999926981,0,2.702457964
1973,SPT_0371,19.50181893,-0.090658691,0.201083206,0.450851627,0.652096489,NA,18.86489824,19.49203153,16.26825597,20.9992333,23.82051777,17.56597677
1974,SPT_0372,8.801158596,-0.038148045,0.180335421,0.21153939,0.832466399,NA,5.895280701,6.721390183,12.39486169,9.999634905,8.337181219,9.458602875
1975,SPT_0373,10.29183447,0.292794972,0.182314961,-1.605984333,0.108277352,NA,10.61150526,13.44278037,17.81761368,8.999671414,9.528207108,1.351228982
1976,SPT_0374,11.72586921,0.170729949,0.189764414,-0.899694229,0.368282995,NA,8.253392981,18.81989251,13.9442194,8.999671414,9.528207108,10.80983186
1977,SPT_0375,18.28816503,0.135094418,0.200191343,-0.674826472,0.49978602,NA,18.86489824,18.81989251,23.24036567,20.9992333,14.29231066,13.51228982
1978,SPT_0376,13.48429796,0.03483898,0.194554683,-0.179070376,0.857882442,NA,11.7905614,14.11491938,15.49357711,8.999671414,14.29231066,16.21474779
1979,SPT_0383,17.26604721,-0.030209967,0.199627677,0.151331558,0.879714176,NA,18.86489824,15.45919742,16.26825597,13.99948887,21.43846599,17.56597677
1980,SPT_RS01975,23.8678733,0.100672706,0.201492,-0.499636243,0.617331233,NA,24.76017894,18.81989251,33.3111908,24.99908726,14.29231066,27.02457964
1981,SPT_0437,6.903982221,0.157113827,0.169290613,-0.928071701,0.353370378,NA,9.432449121,6.049251164,10.07082512,2.999890471,4.764103554,8.107373893
1982,SPT_0471,15.83564197,0.048682793,0.193224997,-0.251948734,0.80108069,NA,12.96961754,8.065668219,28.66311766,15.99941585,13.10128477,16.21474779
1983,SPT_RS02720,8.114238122,-0.132926841,0.172796833,0.769266654,0.441735029,NA,10.61150526,2.688556073,6.972109702,12.99952538,5.955129442,9.458602875
1984,SPT_0547,30.89795011,-0.279849578,0.2014322,1.389299119,0.164741812,NA,24.76017894,22.1805876,28.66311766,36.99864915,21.43846599,51.34670132
1985,SPT_0588,28.79074914,0.084411539,0.200893018,-0.420181544,0.674352836,NA,33.01357193,24.19700466,34.08586965,25.99905075,29.77564721,25.67335066
1986,SPT_0589,3.680036541,-0.036443919,0.136204861,0.267566946,0.789032677,NA,5.895280701,2.688556073,1.549357711,3.999853962,1.191025888,6.756144911
1987,SPT_0600,25.59921067,-0.005993234,0.199039467,0.030110782,0.975978702,NA,12.96961754,22.85272662,39.50862164,16.99937934,16.67436244,44.59055641
1988,SPT_RS03010,20.64488652,0.156849453,0.201428545,-0.778685329,0.4361651,NA,21.22301052,22.85272662,24.78972338,15.99941585,21.43846599,17.56597677
1989,SPT_RS03015,21.36543824,-0.06015,0.199706675,0.301191734,0.763268293,NA,28.29734736,12.77064135,20.9163291,32.99879519,14.29231066,18.91720575
1990,SPT_0606,17.96569648,0.21477655,0.1974795,-1.087589088,0.27677655,NA,21.22301052,23.52486564,18.59229254,5.999780943,15.48333655,22.9708927
1991,SPT_RS03060,4.976286764,0.120571542,0.1500398,-0.803597058,0.421629723,NA,8.253392981,2.688556073,7.746788557,0.99996349,4.764103554,5.404915929
1992,SPT_0614,12.4592783,-0.026446786,0.19111758,0.138379662,0.88994037,NA,10.61150526,13.44278037,12.39486169,18.99930632,7.146155331,12.16106084
1993,SPT_0660,27.25480181,-0.01388727,0.201622953,0.068877424,0.945087189,NA,21.22301052,24.86914368,34.08586965,13.99948887,36.92180254,32.42949557
1994,SPT_0667,22.83635938,-0.299782437,0.201198166,1.48998593,0.136227935,NA,15.32772982,20.16417055,17.81761368,26.99901424,40.49488021,16.21474779
1995,SPT_0668,8.430183928,-0.050456508,0.177254296,0.28465605,0.775907665,NA,5.895280701,11.42636331,6.197430846,12.99952538,5.955129442,8.107373893
1996,SPT_0671,19.77100762,0.043338699,0.200096259,-0.216589252,0.828528462,NA,14.14867368,16.80347546,30.21247537,20.9992333,20.2474401,16.21474779
1997,SPT_0672,26.45567835,0.129410806,0.201722429,-0.641529086,0.521178989,NA,37.72979649,24.86914368,24.01504453,14.99945236,27.39359543,29.72703761
1998,SPT_0683,29.76902199,0.140249466,0.201659798,-0.695475588,0.486757305,NA,24.76017894,36.967646,35.63522736,21.99919679,41.6859061,17.56597677
1999,SPT_RS11245,17.13049293,-0.075161873,0.199427636,0.376887952,0.706256876,NA,20.04395438,15.45919742,13.16954055,18.99930632,20.2474401,14.8635188
2000,SPT_0707,12.95237718,0.077082295,0.192334619,-0.400771816,0.688588131,NA,15.32772982,9.409946256,17.04293483,8.999671414,10.719233,16.21474779
2001,SPT_0723,20.7802451,-0.328422164,0.200822502,1.635385285,0.101968305,NA,16.50678596,10.75422429,20.14165025,31.9988317,25.01154366,20.26843473
2002,SPT_0727,13.87774244,-0.13840042,0.193917299,0.713708477,0.475407463,NA,8.253392981,16.13133644,11.62018284,21.99919679,13.10128477,12.16106084
2003,SPT_0728,2.576745982,-0.081145896,0.11548511,0.702652451,0.482272367,NA,1.17905614,3.360695091,0.774678856,2.999890471,7.146155331,0
2004,SPT_0751,27.40294736,-0.349437527,0.201108131,1.737560411,0.082288301,NA,18.86489824,20.83630957,24.01504453,29.99890471,36.92180254,33.78072455
2005,SPT_0785,10.46366326,0.043621972,0.186605346,-0.233765929,0.815166701,NA,9.432449121,10.75422429,12.39486169,6.999744433,8.337181219,14.8635188
