,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.90MINPEN3.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.90MINPEN3.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.90MINPEN3.C,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.90MINNDC.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.90MINNDC.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.90MINNDC.C
1133,SPT_1765,768.1969697,-0.10130207,0.08612993,1.176154103,0.239533301,0.410779527,685.7838742,751.8967767,782.7577019,778.4188026,835.3043122,775.0203508
1134,SPT_0902,1529.814003,0.08486636,0.07218957,-1.175604178,0.239753085,0.410793867,1561.049224,1553.454434,1616.259696,1442.00703,1437.531776,1568.581858
1135,SPT_1211,417.0556307,0.118599902,0.101124618,-1.172809389,0.240872252,0.412347829,433.7213602,422.8934399,449.140971,436.1353575,381.2760006,379.1666549
1136,SPT_1536,446.0988028,-0.112882816,0.096344383,1.17165955,0.241333769,0.412774219,436.3289035,415.9098785,431.8663183,441.6560582,471.5427569,479.2889012
1137,SPT_RS03300,64.23978114,-0.223378119,0.190808355,1.170693595,0.241721961,0.413074556,58.23513254,65.9558576,48.58496081,57.41528757,87.57222628,67.67522202
1138,SPT_0850,89.77760868,-0.200257036,0.171892301,1.165014578,0.244013092,0.416623407,70.40366769,93.89010317,83.13426627,83.91465106,97.00308142,110.3198825
1139,SPT_0111,5376.293765,-0.076530961,0.065854607,1.162120075,0.245186694,0.417612775,5056.895539,5406.05247,5225.582451,5376.058369,5899.673521,5293.500243
1140,SPT_1257,407.1177599,-0.123091998,0.105931575,1.161995353,0.245237352,0.417612775,428.5062737,387.975633,347.6523862,441.6560582,439.2083964,397.7078116
1141,SPT_1968,466.3131393,0.111518591,0.095906329,-1.162786567,0.244916108,0.417612775,508.4709333,474.1062235,472.8936185,426.1980962,452.6810466,463.528918
1142,SPT_1712,170.1921194,0.158002371,0.136532805,-1.157248407,0.247170886,0.420536804,196.4349247,173.0371323,171.6668615,176.6624233,152.2409472,151.1104273
1143,SPT_0703,174.8548716,-0.167650704,0.145053191,1.15578777,0.247767977,0.421183883,143.4148786,159.8459608,188.9415143,154.5796204,187.2698377,215.0774179
1144,SPT_0610,309.401628,0.133069107,0.115387129,-1.153240474,0.248811695,0.421483107,318.9894573,351.5059235,302.3064228,331.2420437,278.8838591,273.4820616
1145,SPT_1184,3869.792234,0.074064036,0.064158862,-1.154385124,0.248342311,0.421483107,3823.527582,3971.318579,4117.845345,3631.516939,3909.763087,3764.781872
1146,SPT_1419,184.2353384,-0.173578227,0.150432801,1.153858905,0.24855802,0.421483107,131.2463435,169.157376,217.0128249,183.2872642,185.9225727,218.7856493
1147,SPT_2015,35.15518872,-0.26189367,0.227004135,1.153695595,0.248624991,0.421483107,23.46788923,43.45327089,22.67298171,25.39522335,57.93239585,38.00937127
1148,SPT_1682,1061.851658,0.102983801,0.089395117,-1.152007002,0.249318196,0.421973219,983.0438044,1133.664799,1186.552709,938.5191237,1099.368256,1029.961256
1149,SPT_0617,8101.128191,-0.075853489,0.065954322,1.150091251,0.250106289,0.422570887,8203.331058,7705.972022,7745.522418,8703.936767,7714.439503,8533.56738
1150,SPT_1036,323.2681436,-0.131665211,0.114459562,1.150320763,0.250011782,0.422570887,342.4573466,311.9324089,266.6774515,359.9496874,334.1217249,324.4702426
1151,SPT_1374,458.8053294,0.110551914,0.09626863,-1.148369031,0.250816253,0.423402241,464.1426981,484.1935899,484.7699423,452.6974597,410.915831,456.1124553
1152,SPT_2091,1320.208991,-0.087170683,0.07594322,1.14784023,0.251034526,0.423402851,1339.408048,1264.800563,1231.898673,1434.278049,1356.695875,1294.172739
1153,SPT_RS05480,29.14636844,0.258094477,0.225254257,-1.145791785,0.251881315,0.424462615,42.58987305,30.26209937,25.9119791,26.49936349,28.29256541,21.32233023
1154,SPT_0592,127.8029766,0.181237042,0.15838082,-1.144311807,0.252494348,0.425126966,157.321776,111.7369823,143.5955508,113.726435,105.0866715,135.350444
1155,SPT_0143,346.8558726,-0.12584463,0.110096684,1.143037425,0.253023053,0.425648304,349.4107952,332.8830931,307.7047518,380.9283502,386.6650606,323.5431847
1156,SPT_0462,18172.34145,0.064680917,0.056745998,-1.139832212,0.254356211,0.427151355,18924.67971,18147.94821,18686.85559,18206.16686,17193.79618,17874.60213
1157,SPT_1254,1530.215713,-0.082402088,0.072267541,1.140236495,0.254187787,0.427151355,1490.645557,1489.050479,1479.14214,1621.981874,1472.560666,1627.91356
1158,SPT_RS01445,25.24852802,-0.259218631,0.227652891,1.138657319,0.254846111,0.427604486,25.2062514,18.62283038,21.59331591,27.60350364,26.94530039,31.51996642
1159,SPT_1164,3340.838302,-0.072013001,0.063279668,1.138011661,0.255115613,0.427687348,3346.347168,3207.006582,3216.324405,3496.811841,3290.021178,3488.518637
1160,SPT_1314,384.4003535,0.114639615,0.100789677,-1.137414256,0.25536515,0.427736627,385.0472196,405.8225121,411.3526682,364.366248,359.7197603,380.0937127
1161,SPT_0800,877.2526625,-0.093201389,0.082047777,1.135940453,0.255981486,0.42839968,845.7131934,896.9996634,798.9526888,934.1025631,910.7511533,876.9967128
1162,SPT_0643,1251.488565,0.092866714,0.081838121,-1.134761074,0.25647544,0.428856953,1416.765165,1277.215784,1184.393378,1249.886645,1168.078772,1212.591649
1163,SPT_1082,1143.648492,0.087718023,0.077384163,-1.133539737,0.256987664,0.429343964,1150.795753,1227.554903,1159.561065,1175.909255,1064.339366,1083.73061
1164,SPT_1819,156.1697754,-0.16397065,0.144784296,1.132516819,0.257417217,0.429692142,160.7985003,142.7750329,134.9582245,138.0175182,177.8389826,182.6303937
1165,SPT_RS08990,30.1558159,-0.253873496,0.224538043,1.130648027,0.258203264,0.430265513,33.02888114,24.83044051,20.51365012,25.39522335,36.37615553,40.79054478
1166,SPT_2197,69.20087445,0.206632333,0.182755793,-1.130647239,0.258203596,0.430265513,75.61875419,76.81917532,72.33760831,68.45668902,70.05778102,51.91523881
1167,SPT_0689,1656.335847,0.085384586,0.075715702,-1.127699854,0.259446699,0.431966527,1770.521865,1772.272691,1576.312062,1677.188881,1530.493062,1611.226519
1168,SPT_0427,646.4550626,0.099593682,0.088464441,-1.125804688,0.260248199,0.43293001,672.746158,706.115652,627.2858273,620.5267618,646.6872094,605.3687669
1169,SPT_1192,1462.659348,0.085729555,0.076531721,-1.120183292,0.262635662,0.43652788,1423.718613,1614.754584,1482.381138,1352.571678,1444.268101,1458.261976
1170,SPT_0369,25.63559079,0.25822402,0.231035504,-1.117681116,0.263703211,0.43792764,26.94461356,38.7975633,22.67298171,23.18694306,13.4726502,28.73879291
1171,SPT_0647,4342.836913,0.071275721,0.064001674,-1.11365401,0.265427646,0.440039178,4422.393348,4648.724034,4281.954546,4365.770135,4260.051992,4078.12742
1172,SPT_1587,9025.776377,0.067997392,0.061049536,-1.113806857,0.265362055,0.440039178,9429.745565,9248.563138,9050.838366,8881.703331,8355.737652,9188.070212
1173,SPT_RS00720,48.21714864,0.225667942,0.203187257,-1.110640232,0.266723238,0.440700197,45.1974163,61.30015001,52.90362399,51.89458684,39.07068557,38.93642911
1174,SPT_0352,78.73977565,-0.197810386,0.177860018,1.112168931,0.266065524,0.440700197,61.71185687,76.81917532,78.81560309,72.8732496,84.87769624,97.34107277
1175,SPT_1160,1642.411187,0.0781559,0.070405041,-1.110089553,0.266960439,0.440700197,1774.867771,1634.153366,1655.127665,1593.27423,1583.036398,1614.007692
1176,SPT_1542,1488.738178,0.08093193,0.07285063,-1.110929723,0.2665986,0.440700197,1529.758705,1594.579851,1470.504814,1483.964356,1379.59938,1474.021959
1177,SPT_1576,301.9413365,0.122414204,0.11026755,-1.110156194,0.266931726,0.440700197,318.1202762,294.861481,334.6963967,288.180578,285.6201842,290.1691026
1178,SPT_2005,224.4749134,0.153955057,0.138784431,-1.109310714,0.267296165,0.440879837,286.8297573,221.1461108,206.216167,204.2659269,184.5753077,243.8162108
1179,SPT_1152,11433.41511,-0.081491783,0.073497963,1.108762475,0.267532662,0.440895643,11716.56099,11040.23461,10552.65349,12660.07091,10592.19758,12038.77306
1180,SPT_1115,6490.666192,-0.064772751,0.058455174,1.108075581,0.267829176,0.440926067,6347.629446,6178.123979,6504.986419,6738.567308,6507.290045,6667.399956
1181,SPT_1359,833.3659909,0.090052568,0.081299201,-1.107668554,0.268004985,0.440926067,861.3584529,873.7211254,845.378318,762.9608406,817.7898669,838.9873415
1182,SPT_0107,33.71276272,0.242419394,0.21952984,-1.104266255,0.269477656,0.441107907,32.15970006,33.36590443,48.58496081,26.49936349,28.29256541,33.37408209
1183,SPT_0286,1612.14592,-0.080468653,0.072847225,1.104622081,0.269323379,0.441107907,1586.255476,1489.826431,1625.976688,1666.14748,1580.341868,1724.327575
1184,SPT_0753,273.2953189,-0.140435976,0.127059944,1.105273403,0.269041139,0.441107907,252.931695,259.9436741,263.4384542,226.3487298,324.6908697,312.4184907
1185,SPT_1201,323.1252757,0.126112738,0.114026614,-1.105993885,0.268729166,0.441107907,325.0737249,335.2109469,356.2897126,274.9308962,297.7455693,349.5008041
1186,SPT_RS09005,916.5687511,0.102080912,0.092320816,-1.105719348,0.268848013,0.441107907,897.8640584,904.759176,1049.435153,786.1477836,947.1273088,914.0790262
1187,SPT_2218,57.47384632,0.216130503,0.195662213,-1.104610332,0.269328472,0.441107907,72.14202986,69.83561393,46.42562922,51.89458684,49.84880573,54.69641232
1188,SPT_1316,428.652094,0.107742804,0.097726881,-1.102488924,0.270249171,0.441998434,432.8521791,459.3631494,442.6629762,419.5732553,424.3884812,393.0725224
1189,SPT_RS03760,603.4143559,0.105789415,0.096249578,-1.099115625,0.271717635,0.443653249,665.7927093,622.3129153,588.4178587,615.0060611,611.6583189,517.2982724
1190,SPT_0985,2128.097853,-0.081856995,0.074467947,1.09922455,0.271670133,0.443653249,2187.728785,1967.81241,2045.966683,2288.882522,2023.59206,2254.604657
1191,SPT_1010,6890.795232,0.064809088,0.058996806,-1.098518584,0.271978107,0.443705678,6963.009653,7068.140081,7116.07726,6718.692786,6504.595515,6974.2561
1192,SPT_0730,373.1144384,-0.115512004,0.105371501,1.096235726,0.272975629,0.444959436,378.0937709,337.5388007,358.4490442,396.3863122,355.6779652,412.540737
1193,SPT_0191,926.1296509,-0.096285345,0.087879226,1.09565536,0.273229625,0.445000136,857.0125475,831.819757,995.4518637,905.3949193,998.3233796,968.7754385
1194,SPT_0203,934.0913185,0.08905183,0.081321202,-1.095062878,0.27348909,0.445049667,990.8664342,917.9503476,985.7348715,919.7487412,847.4296974,942.8178191
1195,SPT_0024,97.91643693,-0.200855577,0.183843883,1.092533373,0.27459873,0.445083872,65.1885812,86.13059052,117.6835717,81.70637077,132.0319719,104.7575355
1196,SPT_0521,1719.189513,0.076630924,0.070114786,-1.092935285,0.274422215,0.445083872,1755.745787,1825.037377,1716.668615,1612.044612,1669.261359,1736.379327
1197,SPT_0581,2315.485946,0.077027214,0.070387336,-1.094333409,0.273808778,0.445083872,2533.662856,2377.514679,2224.111539,2265.695579,2209.514632,2282.416392
1198,SPT_0598,289.1774737,-0.127703531,0.116957157,1.091882997,0.274884532,0.445083872,279.8763086,275.4626994,268.8367831,281.5557371,350.2889051,279.0444086
1199,SPT_1072,4472.775893,0.067827761,0.062109233,-1.092072107,0.274801409,0.445083872,4660.548965,4626.221447,4452.541742,4544.640839,4219.634042,4333.068325
1200,SPT_1793,1427.570051,0.076811006,0.070322625,-1.092265909,0.27471624,0.445083872,1458.485857,1479.739064,1461.867487,1426.549068,1347.26502,1391.513812
1201,SPT_0922,134.6853786,-0.160957245,0.147619874,1.090349426,0.275559251,0.445734928,125.1620759,129.5838614,124.1615665,164.5168817,129.3374419,135.350444
1202,SPT_1714,161.9721139,0.159327471,0.146181823,-1.089926694,0.275745437,0.445734928,161.6676814,155.9662044,197.5788406,151.2671999,176.4917176,128.8610392
1203,SPT_1163,1985.348204,-0.073761594,0.067906715,1.086219443,0.277381917,0.448007536,1959.13416,1877.026112,1967.15108,2084.616595,1952.187013,2071.974263
1204,SPT_0071,622.8384471,-0.108861561,0.100357522,1.084737432,0.278037964,0.448694156,545.8457199,555.5811064,696.3844382,627.1516027,639.9508843,672.116931
1205,SPT_RS02540,186.1897018,0.145197024,0.134106301,-1.082700986,0.278941166,0.449405213,188.6122949,185.4523526,214.8534933,160.1003211,199.3952229,168.7245261
1206,SPT_1665,1105.143583,0.082907409,0.076561973,-1.082879735,0.278861808,0.449405213,1108.20588,1178.669973,1127.171091,1037.891737,1056.255775,1122.667039
1207,SPT_2215,232.2352359,0.132648233,0.122745356,-1.080678225,0.279840273,0.45048024,230.3329869,242.8727462,259.119791,200.9535065,220.9514632,239.1809217
1208,SPT_0456,6609.75537,0.080781851,0.074870404,-1.078955718,0.280607469,0.451341318,7195.081002,6320.123061,6888.267777,6791.566035,5805.36497,6658.129378
1209,SPT_0905,1874.545736,0.087535217,0.081248489,-1.07737655,0.281312076,0.451835638,2086.034598,1774.600545,1939.079769,1969.78602,1775.695296,1702.078187
1210,SPT_1571,515.4792172,0.099123865,0.092017816,-1.077224711,0.281379888,0.451835638,524.9853739,536.958276,538.7532321,510.1127472,509.2661774,472.7994963
1211,SPT_1532,70.29990876,-0.19418994,0.181011122,1.072806678,0.283357864,0.45463611,57.36595145,74.49132153,61.54095036,75.0815299,75.4468411,77.87285822
1212,SPT_0860,7746.586538,-0.240390845,0.224307937,1.071700129,0.283854743,0.455057562,4876.975055,6495.488047,8960.146439,6051.792138,9550.761724,10544.35583
1213,SPT_1944,1344.228877,-0.079398093,0.07413531,1.070988894,0.284174423,0.45519448,1308.117529,1258.592953,1351.741576,1336.009576,1453.698956,1357.212672
1214,SPT_RS11215,186.7553864,-0.142057383,0.132980079,1.068260631,0.285402962,0.456785795,164.2752246,176.1409374,188.9415143,184.3914043,222.2987282,184.4845093
1215,SPT_0866,871.8128446,0.091055708,0.085376187,-1.066523478,0.286187071,0.457079008,946.538199,873.7211254,883.1666209,877.7914157,765.2465312,884.4131755
1216,SPT_1300,138.2288094,0.153725348,0.144168222,-1.066291489,0.286291896,0.457079008,146.891603,138.1193253,154.3922088,136.913378,130.6847069,122.3716343
1217,SPT_1733,783.1867161,-0.108584382,0.101778873,1.066865631,0.286032517,0.457079008,850.9282799,651.0231121,757.9253886,802.7098858,740.9957608,895.5378695
1218,SPT_RS08780,445.9140336,-0.104433106,0.098226201,1.063189907,0.287695839,0.458943362,441.54399,423.6693912,423.2289919,442.7601984,444.5974565,499.6841736
1219,SPT_0221,8644.741398,0.071145644,0.066996882,-1.061924711,0.288269866,0.459128433,8729.185613,9343.229193,8508.846136,8152.970835,9028.022897,8106.193717
1220,SPT_1529,2214.915452,0.071183342,0.067034409,-1.061892587,0.288284451,0.459128433,2218.150123,2256.466281,2338.556114,2069.158633,2193.347452,2213.814112
1221,SPT_1167,507.8271503,-0.09923429,0.093637331,1.059772732,0.289248005,0.460285727,515.424382,490.4012001,463.1766264,529.9872699,506.5716474,541.4017762
1222,SPT_1755,2614.43129,-0.085372562,0.080656795,1.058467075,0.289842554,0.460854404,2611.019972,2364.323507,2634.384542,2770.287625,2390.048145,2916.523952
1223,SPT_0491,123.3241064,-0.166490807,0.157702823,1.055724969,0.291093886,0.462044555,128.6388002,121.0483975,95.01059002,153.4754802,121.2538518,120.5175187
1224,SPT_RS05905,101.0974445,0.172448337,0.163417201,-1.055264293,0.291304467,0.462044555,121.6853516,107.0812747,95.01059002,83.91465106,99.69761146,99.19518844
1225,SPT_1672,1894.059212,-0.077407535,0.073328617,1.055625178,0.291139493,0.462044555,1820.934368,1780.032204,1929.362777,1888.079649,1861.920257,2084.026015
1226,SPT_2106,3425.07704,-0.08579189,0.081434596,1.053506675,0.292108837,0.462942471,3098.63056,3238.820584,3622.278745,3218.568524,3900.332232,3471.831596
1227,SPT_0206,682.4061199,-0.090901902,0.086388422,1.052246359,0.292686535,0.463102555,674.4845201,678.1814064,625.1264957,695.6082917,739.6484958,681.3875094
1228,SPT_2210,1121.942166,-0.07894906,0.07499762,1.052687542,0.29248422,0.463102555,1091.69144,1049.086112,1132.56942,1160.451293,1134.397147,1163.457584
1229,SPT_0825,412.9424828,0.104266844,0.09919514,-1.051128551,0.293199553,0.463533799,431.9829981,415.9098785,439.4239789,412.9484144,373.1924104,404.1972165
1230,SPT_1177,553.3277216,0.124949894,0.118930429,-1.050613325,0.293436219,0.463533799,677.0920634,587.3951083,470.7342869,610.5895005,495.7935272,478.3618433
1231,SPT_1473,1480.654859,0.081733009,0.077944727,-1.048602155,0.294361264,0.464240207,1444.578959,1548.798727,1575.232396,1393.424864,1562.827423,1359.066787
1232,SPT_1964,809.3026186,-0.095142223,0.090698104,1.048999035,0.294178563,0.464240207,785.7396987,737.1537026,825.9443337,886.6245369,739.6484958,880.7049441
1233,SPT_RS05595,25.43060591,-0.23692981,0.227664065,1.0406992,0.298015175,0.469621642,24.33707031,18.62283038,23.75264751,24.2910832,30.98709545,30.59290859
1234,SPT_0205,442.1042886,-0.102881426,0.099227785,1.036820747,0.299819405,0.472081931,451.1049819,431.4289038,394.0780154,475.8844027,433.8193363,466.3100915
1235,SPT_0909,1540.795482,0.074203171,0.07171141,-1.034747074,0.300787046,0.473222048,1514.982627,1635.705269,1592.507049,1550.212764,1496.811437,1454.553745
1236,SPT_RS03055,126.2168978,0.157000901,0.151923711,-1.033419335,0.301407702,0.473814859,149.4991462,123.3762513,128.4802297,128.0802569,121.2538518,106.6116511
1237,SPT_0939,155.2783049,0.14724952,0.142575409,-1.032783425,0.301705262,0.473899211,169.4903111,173.0371323,150.0735456,164.5168817,125.2956468,149.2563116
1238,SPT_0525,1410.156792,0.075998798,0.073641002,-1.032017441,0.302063947,0.474079361,1478.477022,1477.41121,1385.211216,1363.61308,1438.879041,1317.349185
1239,SPT_1743,34.94931666,0.221442911,0.215348253,-1.028301401,0.303808072,0.476431868,37.37478655,41.90136836,36.70863705,35.33248466,29.63983043,28.73879291
1240,SPT_1561,139.256359,-0.147853193,0.14397988,1.026901766,0.304466722,0.477079711,136.46143,136.5674228,120.9225691,153.4754802,136.073767,152.0374851
1241,SPT_RS04815,48.13749847,-0.204881629,0.199760872,1.025634436,0.305063929,0.477245744,40.85151088,42.67731962,47.50529501,52.99872699,56.58513083,48.20700747
1242,SPT_1681,464.2479825,0.099721961,0.097186335,-1.026090351,0.304848998,0.477245744,448.4974386,503.5923716,491.2479371,467.0512816,433.8193363,441.2795299
1243,SPT_0749,61.99865346,-0.202422586,0.197479516,1.025030795,0.305348657,0.477306871,60.84267578,63.6280038,44.26629762,90.53949193,55.23786581,57.47758583
1244,SPT_0505,527.5633396,-0.094734912,0.092614498,1.022895056,0.306357467,0.47776912,516.2935631,512.1278355,499.8852634,507.9044669,561.8095132,567.3593956
1245,SPT_0775,6909.719043,0.060255341,0.058969588,-1.021803663,0.306873835,0.47776912,7076.003194,6850.097775,7243.477823,6913.021451,6771.353989,6604.360023
1246,SPT_1483,651.1966839,0.101689283,0.09947518,-1.022257841,0.306658881,0.47776912,752.7108176,636.280038,637.0028195,701.1289924,579.3239585,600.7334777
1247,SPT_1572,201.0720529,-0.131485787,0.12846946,1.023478942,0.306081452,0.47776912,196.4349247,204.0751829,172.7465273,207.5783474,199.3952229,226.202112
1248,SPT_1741,394.1826405,-0.122515285,0.119887793,1.021916255,0.306820538,0.47776912,377.2245899,311.1564576,443.742642,443.8643385,369.1506154,419.9571997
1249,SPT_0903,424.9039659,-0.098732311,0.096727158,1.020729986,0.307382384,0.478177719,411.1226521,408.1503659,409.1933366,431.7187969,455.3755766,433.8630672
1250,SPT_0658,40.80029275,-0.214080203,0.210111081,1.018890587,0.308254913,0.478417229,38.24396764,31.03805064,41.02730024,36.4366248,49.84880573,48.20700747
1251,SPT_1364,220.2115724,-0.129420523,0.127026302,1.018848232,0.308275023,0.478417229,210.341822,204.0751829,213.7738276,262.7853546,226.3405233,203.9527239
1252,SPT_1416,1532.50756,-0.074946699,0.073489641,1.019826706,0.307810655,0.478417229,1467.177667,1542.591117,1464.026819,1472.922954,1631.537939,1616.788866
1253,SPT_0625,89.57623403,-0.171419234,0.168627431,1.016556041,0.309364675,0.478982994,74.74957311,91.56224938,84.21393207,92.74777222,87.57222628,106.6116511
1254,SPT_0928,746.8409455,-0.091675697,0.090185325,1.016525661,0.309379134,0.478982994,692.7373229,794.5740963,679.1097855,782.8353632,726.1758456,805.6132594
1255,SPT_1926,323.9084351,-0.109363469,0.107531585,1.017035774,0.309136412,0.478982994,318.1202762,307.2767013,306.625086,314.6799415,358.3724952,338.3761101
1256,SPT_0212,42.40859751,0.209653452,0.207751044,-1.009157149,0.312899274,0.483662123,48.67414063,51.21278355,39.94763444,36.4366248,33.68162549,44.49877612
1257,SPT_1535,201.3196256,-0.133195841,0.131956493,1.009392099,0.312786626,0.483662123,186.8739328,204.0751829,180.3041879,195.4328058,246.5494986,194.6821455
1258,SPT_1301,305.3310584,-0.112462334,0.112136912,1.002902005,0.315908145,0.487917975,312.9051897,279.3424557,287.1911017,332.3461838,288.3147142,331.8867053
1259,SPT_1858,1673.919557,0.072169192,0.071997046,-1.002391022,0.316154777,0.487917975,1680.127033,1718.732054,1751.217921,1525.921681,1701.59572,1665.922931
1260,SPT_0874,3826.812351,-0.068896619,0.068770496,1.00183398,0.316423783,0.487929103,3902.623061,3616.70885,3682.740029,4184.691152,3688.811624,3885.29939
1261,SPT_0878,5857.004224,-0.069922643,0.069829328,1.00133634,0.31666423,0.487929103,5975.619943,5765.317906,5391.850984,6442.657749,5934.702412,5631.876353
1262,SPT_1395,1202.839832,0.074545259,0.074964079,-0.994413055,0.320021815,0.492711875,1229.022051,1219.019439,1256.730986,1105.244286,1199.065868,1207.95636
1263,SPT_0208,110.9987487,0.16515279,0.166215352,-0.993607314,0.320414082,0.492925226,102.5633677,107.857226,145.7548824,121.455416,95.6558164,92.70578359
1264,SPT_0241,687.0639025,0.090551966,0.091259026,-0.992252161,0.321074534,0.493160331,692.7373229,781.3829248,653.1978064,677.9420494,641.2981494,675.8251624
1265,SPT_1531,180.6503618,0.135999566,0.137056642,-0.992287301,0.321057396,0.493160331,203.3883733,168.3814247,197.5788406,157.8920408,195.3534279,161.3080634
1266,SPT_0063,1679.144888,-0.069419095,0.070182028,0.989129223,0.322599922,0.495111886,1610.592546,1633.377415,1672.402318,1695.959264,1658.483239,1804.054549
1267,SPT_1925,236.7406223,0.128054565,0.129970862,-0.98525595,0.324498364,0.497632456,272.9228599,261.4955766,207.2958328,229.6611503,247.8967636,201.1715504
1268,SPT_0683,30.7543986,0.218442277,0.222585861,-0.981384335,0.326403248,0.499949676,31.29051897,34.1418557,36.70863705,20.97866276,36.37615553,25.03056157
1269,SPT_2166,43.44079792,-0.201148747,0.205015462,0.981139399,0.326524004,0.499949676,39.9823298,39.57351456,38.86796865,54.10286713,41.76521561,46.3528918
1270,SPT_0347,62.23449068,-0.185714112,0.189439688,0.980333709,0.326921421,0.500164032,54.75840821,51.98873482,65.85961354,78.39395033,56.58513083,65.82110635
1271,SPT_0131,1877.100443,-0.071990373,0.073777749,0.975773504,0.329176718,0.50265115,1804.419928,1789.343619,1892.65414,1787.602896,2064.01001,1924.572067
1272,SPT_0661,477.564875,-0.09740083,0.099849327,0.975478085,0.329323167,0.50265115,484.133863,420.5655861,479.3716133,527.7789896,459.4173717,494.1218265
1273,SPT_1040,76.23719268,-0.178910423,0.183386278,0.975593298,0.329266047,0.50265115,72.14202986,69.83561393,68.01894513,86.12293135,101.0448765,60.25875933
1274,SPT_1674,3535.642256,-0.063252847,0.064925862,0.974231911,0.329941403,0.503199487,3417.620017,3626.020266,3325.370651,3720.95229,3505.583581,3618.306734
1275,SPT_2165,56.13955166,0.193755354,0.199690731,-0.970277154,0.331908362,0.505802311,45.1974163,61.30015001,76.6562715,45.26974597,59.27966087,49.1340653
1276,SPT_2171,54.71657009,0.188157023,0.194980468,-0.965004467,0.334542575,0.509417102,59.9734947,65.17990634,51.82395819,55.20700728,52.54333577,43.57171829
1277,SPT_1426,348415.9848,-0.057867421,0.060031712,0.963947529,0.335072233,0.509824079,350378.1938,352596.9109,320961.9681,362557.6665,357962.9267,346038.2431
1278,SPT_1740,183.3795233,-0.125489575,0.131408051,0.954961084,0.339597377,0.516304933,158.190957,182.3485475,183.5431853,184.3914043,198.0479579,193.7550877
1279,SPT_1007,605.882899,-0.082280269,0.086507875,0.95113039,0.341538189,0.518849649,590.1739551,592.0508159,581.9398639,635.9847238,610.3110539,624.8369814
1280,SPT_RS01650,122.9089967,0.146753451,0.154860802,-0.94764749,0.343308941,0.520319245,123.4237137,114.8407874,152.2328772,110.4140146,125.2956468,111.2469403
1281,SPT_0558,122.3634162,-0.145152827,0.15314795,0.947794774,0.343233942,0.520319245,97.34828125,125.7041051,123.0819007,128.0802569,132.0319719,127.9339814
1282,SPT_1425,345.6023277,-0.106770979,0.112641952,0.947879344,0.343190882,0.520319245,363.3176925,311.1564576,320.6607413,397.4904524,358.3724952,322.6161269
1283,SPT_1508,1768.459891,0.069914737,0.073865452,-0.946514711,0.343886123,0.520787792,1880.038682,1832.020939,1720.987278,1662.835059,1847.100342,1667.777047
1284,SPT_0140,362.5744788,0.104200143,0.110340845,-0.944347879,0.344991906,0.52205551,393.7390304,378.6642178,355.2100468,389.7614714,350.2889051,307.7832015
1285,SPT_1436,954.4322443,-0.08302032,0.088063691,0.942730413,0.345818813,0.522899575,848.3207366,951.316252,978.1772109,891.0410974,1048.172185,1009.565983
1286,SPT_0468,7487.066191,-0.067514779,0.071684103,0.941837538,0.346275823,0.523183456,7106.424532,7060.380568,7759.558074,7011.289924,7785.844549,8198.899501
1287,SPT_1847,57.61246864,0.179328916,0.190521621,-0.941252309,0.346575576,0.523229483,55.62758929,65.9558576,64.77994774,52.99872699,52.54333577,53.76935448
1288,SPT_0132,1328.495615,-0.073805983,0.078520785,0.939954724,0.347240785,0.523822817,1348.96904,1287.30315,1240.535999,1390.112443,1446.962631,1257.090426
1289,SPT_1709,524.4215653,0.090968614,0.09683339,-0.939434363,0.347507777,0.523822817,551.0608064,550.9253988,520.3989135,537.7162509,532.1696828,454.2583396
1290,SPT_1463,159.4211713,0.128546046,0.137023133,-0.938133898,0.348175603,0.524422633,165.1444057,165.2776196,171.6668615,139.1216583,154.9354773,160.3810056
1291,SPT_0660,24.95787837,-0.213869556,0.22879703,0.9347567,0.349913699,0.526632314,20.86034598,19.39878165,25.9119791,22.08280291,33.68162549,27.81173508
1292,SPT_RS00575,1147.415928,0.071349786,0.076511783,-0.932533313,0.351060979,0.527541749,1145.580667,1172.462363,1211.385023,1055.557979,1169.426037,1130.083502
1293,SPT_1076,3753.323317,0.059078361,0.063327279,-0.932905414,0.350868807,0.527541749,3643.607098,3921.657698,3931.063162,3660.224582,3625.490168,3737.897194
1294,SPT_0090,82.96880491,-0.164043793,0.176408934,0.92990638,0.352419559,0.527950042,88.65647043,72.939419,71.25794252,93.85191237,70.05778102,101.0493041
1295,SPT_RS02190,89.10267456,-0.155787621,0.167447822,0.930365169,0.352182046,0.527950042,87.78728934,88.45844431,73.41727411,99.3726131,95.6558164,89.92461008
1296,SPT_1439,1064.027935,-0.073253186,0.07865811,0.931285863,0.351705713,0.527950042,1103.859975,1012.616402,991.1332005,1127.327089,1085.895606,1063.335338
