,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.20MINPEN3.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.20MINPEN3.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.20MINPEN3.C,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.20MINNDC.A,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.20MINNDC.B,X.ExpOut.180927_NS500751_0087_AH2CN3BGX9.Out.Rep.Bams.19F.20MINNDC.C
539,SPT_1026,4521.979608,-0.131192685,0.073092426,1.794887549,0.072671618,0.251047408,3994.21745,4268.255907,4639.303755,4567.214179,4630.713225,5032.173133
540,SPT_1367,920.4431894,-0.153982442,0.085904896,1.792475748,0.073056791,0.251910637,788.0483076,894.6302502,914.8193018,913.6427576,1037.288362,974.2301578
541,SPT_RS04525,2053.473951,-0.127898194,0.071421817,1.790744042,0.073334379,0.252400394,1868.466136,1888.134416,2109.646189,2154.157705,2164.869182,2135.570078
542,SPT_0469,2631.578648,0.141957834,0.079338493,-1.789268088,0.073571651,0.252699697,2518.875869,2926.906158,2874.872397,2466.035758,2681.900997,2320.880708
543,SPT_1200,1805.355921,-0.123914797,0.069316183,1.787674842,0.073828483,0.252699697,1635.470118,1763.052956,1770.184938,1927.24643,1838.096475,1898.08461
544,SPT_1759,559.35246,-0.165928266,0.092774336,1.78851473,0.073693001,0.252699697,484.8836048,544.4021629,539.8776383,550.7846383,596.5751717,639.591544
545,SPT_0138,1220.878842,0.153282904,0.086229352,-1.777618656,0.075466508,0.257645002,1134.39374,1372.322301,1375.105743,1094.572013,1158.753216,1190.126038
546,SPT_0201,231.4079229,-0.199598518,0.112316315,1.777110639,0.075550038,0.257645002,189.8152887,209.6603516,234.937871,249.902286,250.4540811,253.6776588
547,SPT_0042,358.6604202,-0.17500429,0.098561036,1.775593041,0.075800018,0.258024924,355.3414172,316.8730314,326.9951592,384.8495204,372.9938461,394.9095469
548,SPT_0899,1561.555393,0.139490931,0.078792301,-1.770362454,0.07666678,0.260116591,1791.100663,1524.802557,1614.838264,1546.395346,1417.806579,1474.388946
549,SPT_2124,563.133789,-0.234057936,0.132221205,1.770199682,0.076693882,0.260116591,593.7350263,324.0205433,369.188083,925.6380673,460.0615739,706.1594403
550,SPT_0242,457.9767898,-0.192126058,0.108598758,1.769136795,0.076871049,0.260243442,411.1165258,349.0368353,500.5615048,471.815516,489.0841498,526.2462071
551,SPT_0695,715.5914943,-0.154973552,0.087756054,1.765958537,0.077402805,0.260464677,739.4699873,638.5110707,637.688507,778.6955231,769.6357171,729.5481606
552,SPT_RS04135,57.41786121,-0.2456166,0.139193344,1.764571438,0.077635819,0.260464677,53.07631296,47.6500799,45.06971403,62.97537607,65.56952338,70.16616095
553,SPT_1049,4768.742077,0.117351649,0.066478658,-1.76525298,0.077521258,0.260464677,4666.217547,5287.967617,4973.011425,4448.260691,4639.312507,4597.682674
554,SPT_1349,8413.45005,0.099365041,0.056250009,-1.766489325,0.077313791,0.260464677,8781.880798,8710.434606,8655.302954,8335.740652,7915.638855,8081.702435
555,SPT_1791,5187.680494,0.164200731,0.092878668,-1.767905744,0.077076662,0.260464677,5705.253843,4605.380223,6262.77239,4988.049628,4425.405373,5139.221506
556,SPT_2243,1539.385349,-0.125251832,0.071026596,1.763449748,0.077824666,0.260628647,1483.437967,1414.016121,1503.602374,1628.363296,1665.03593,1541.856409
557,SPT_RS03570,85.38355381,-0.23962572,0.135953651,1.762554503,0.077975656,0.260665479,64.77109378,82.19638783,75.75547678,90.9644321,87.06772777,111.5462046
558,SPT_0007,59.98484963,-0.244891392,0.139174708,1.759596951,0.078476169,0.261316166,56.67470705,53.60633989,42.19292377,65.9742035,73.09389492,68.36702862
559,SPT_1036,277.6453322,-0.184921847,0.105056616,1.760211336,0.078371981,0.261316166,246.4899958,270.4142035,252.1986126,299.8827432,311.7239636,285.1624746
560,SPT_RS10910,95.48343462,0.234836407,0.133511807,-1.758918643,0.078591328,0.261316166,105.2530274,110.7864358,106.4412395,69.97264008,85.99281755,94.45444743
561,SPT_1470,660.4278288,-0.147133643,0.083807484,1.755614599,0.079154238,0.2627187,641.4137481,614.6860308,612.7563248,663.7404716,714.8152959,715.155102
562,SPT_1489,201.1101599,-0.219409142,0.125101863,1.753843919,0.079457255,0.263255176,207.8072592,151.2890037,180.2788561,183.9280825,227.8809665,255.4767911
563,SPT_0802,482.3689597,0.159593009,0.091082835,-1.75217437,0.079743829,0.263671432,508.2731664,500.325839,529.3294073,475.8139525,428.8891775,451.5822153
564,SPT_2013,1551.434398,-0.120600059,0.068856736,1.75146349,0.079866105,0.263671432,1535.614682,1446.179925,1463.327311,1611.36994,1649.987187,1602.127342
565,SPT_RS06870,253.7125494,-0.198641751,0.113721555,1.746737898,0.080682813,0.26589628,259.0843751,192.9828236,241.6503816,270.894078,269.8024651,287.8611731
566,SPT_0313,34301.95163,-0.103307692,0.059174566,1.74581242,0.080843552,0.265955289,32108.47054,34540.35167,32394.57616,35169.24851,36847.92232,34751.14056
567,SPT_0557,1513.324443,-0.120401966,0.069320459,1.736889339,0.082406705,0.270619551,1472.642785,1466.431209,1398.120065,1563.388701,1623.114431,1556.249467
568,SPT_0089,4750.475485,0.112829218,0.065011343,-1.735531266,0.082646748,0.270646629,5221.269837,4712.592903,4905.886319,4694.16454,4551.169869,4417.769441
569,SPT_1636,2324.829887,-0.138833456,0.08001013,1.735198476,0.082705656,0.270646629,2377.638901,2108.516036,2118.276559,2686.949379,2369.102123,2288.496326
570,SPT_RS02540,210.6118149,0.194128814,0.111968416,-1.733781915,0.082956786,0.270992167,221.3012371,233.4853915,230.1432206,201.9210471,192.4089293,184.411064
571,SPT_2081,8430.34782,0.107862567,0.062261879,-1.732401394,0.08320212,0.271317596,8474.218102,8904.608682,8910.378357,7658.005652,8272.509048,8362.367079
572,SPT_0550,3896.32503,0.123208056,0.071324959,-1.727418551,0.084092521,0.273741739,3814.297745,4369.512327,4042.849242,3613.587055,3922.34739,3615.356421
573,SPT_0499,1286.286828,-0.17421167,0.10098844,1.72506546,0.084515676,0.274639074,1153.285309,1119.776878,1310.857427,1127.559114,1422.10622,1584.136018
574,SPT_2217,166.2059212,-0.215383255,0.125287859,1.719107158,0.085594862,0.277661381,162.827333,141.7589877,141.9216527,212.9167477,184.8845577,152.9262482
575,SPT_0492,1786.249916,-0.113896857,0.066360218,1.71634241,0.08609939,0.278812287,1700.241212,1693.960341,1739.499176,1811.291769,1884.317615,1888.189382
576,SPT_1423,528.8175601,0.181918984,0.10617986,-1.713309695,0.08665558,0.280126197,618.923785,465.7795311,621.3866956,505.8022268,442.8630104,518.1501116
577,SPT_1179,6323.04228,0.112854776,0.065904093,-1.712409203,0.086821284,0.280175444,6225.221791,7017.665518,6515.929933,6131.602489,6192.557774,5855.276174
578,SPT_0155,68.71008315,-0.236258075,0.138094416,1.710844525,0.087109818,0.280599115,65.6706923,47.6500799,63.28938566,74.9706858,80.61826645,80.06138877
579,SPT_1000,1146.773409,0.137601411,0.080465632,-1.710064385,0.087253968,0.280599115,1164.080491,1182.913234,1274.418084,1125.559896,997.5166836,1136.152068
580,SPT_2088,1070.800876,-0.201787735,0.118215473,1.706948594,0.087831608,0.281969747,1069.622646,742.1499945,1107.564249,1315.485633,912.5987762,1277.383956
581,SPT_0829,3330.727893,-0.109571888,0.064236339,1.705761735,0.08805245,0.28219219,3038.843816,3328.358081,3224.881878,3442.653892,3526.78043,3422.849262
582,SPT_0526,816.5099569,-0.14664893,0.086090523,1.703427095,0.088488171,0.282201948,761.9599504,764.7837825,782.48695,873.6583918,936.2468011,779.9238659
583,SPT_0964,1326.193775,-0.12907764,0.075800866,1.702851789,0.088595808,0.282201948,1232.449979,1197.208258,1354.968211,1363.466872,1376.959991,1432.109336
584,SPT_1371,989.2158077,0.15220213,0.089399209,-1.70249973,0.088661729,0.282201948,1094.811405,1078.083058,971.3961769,1044.591555,890.0256616,856.38699
585,SPT_2125,298.9860997,-0.204445972,0.119972229,1.704110806,0.088360388,0.282201948,267.1807618,302.5780074,243.5682418,283.8889969,405.2411527,291.4594378
586,SPT_0685,257.6734352,0.185434226,0.10951979,-1.693157242,0.090425541,0.286942034,282.4739367,278.7529674,272.3361444,256.89955,245.07953,210.4984828
587,SPT_2041,4312.971052,-0.164169907,0.096970935,1.69298055,0.09045917,0.286942034,3477.847896,4386.189855,4222.169168,3846.495986,5064.976954,4880.146451
588,SPT_0214,51.17559047,0.236552261,0.13990506,-1.690805614,0.090873935,0.28727889,48.57832033,65.51885987,64.24831575,41.98358405,40.84658834,45.87787447
589,SPT_1448,2992.912511,-0.131137566,0.077545932,1.691095368,0.09081859,0.28727889,2627.727291,2749.40961,3156.797842,3052.806326,3088.21706,3282.51694
590,SPT_0823,279.9020579,0.185141723,0.109653923,-1.688418598,0.091330903,0.287890008,270.7791559,291.8567394,343.2969707,255.8999409,261.2031833,256.3763573
591,SPT_0984,1158.283442,-0.129401185,0.076651247,1.68818108,0.091376474,0.287890008,1060.626661,1123.350634,1121.9482,1137.555206,1263.019508,1243.200441
592,SPT_0104,51.38305724,0.235723759,0.139934928,-1.684524109,0.092080424,0.289047649,56.67470705,69.09261586,53.7000848,42.98319319,35.47203724,50.3757053
593,SPT_0507,810.3932487,0.157931827,0.093791798,-1.683855412,0.092209615,0.289047649,777.2531253,963.7228661,843.8584755,725.7162385,833.05542,718.7533666
594,SPT_RS03950,3003.828398,0.125559808,0.074542307,-1.684410019,0.092102456,0.289047649,3049.638999,3457.013297,2931.449272,2783.911466,2959.227834,2841.729518
595,SPT_1301,347.0882532,0.171087028,0.101978378,-1.677679441,0.093409695,0.292317399,367.0361981,378.8181352,368.2291529,349.8632004,328.9225271,289.6603055
596,SPT_0254,715.6186779,0.135066533,0.080676429,-1.674175906,0.094096033,0.293827394,769.1567386,749.2975065,738.376166,675.7357813,695.4669119,665.6789628
597,SPT_RS05450,218.0554842,0.18852144,0.112643777,-1.673607231,0.094207817,0.293827394,232.0964194,220.3816196,255.0754028,200.9214379,190.2591088,209.5989167
598,SPT_1035,164.4522767,-0.210058689,0.125597634,1.672473298,0.094431029,0.293956525,154.7309462,157.2452637,131.3734217,172.9323819,213.9071337,156.5245129
599,SPT_1914,73.02978236,0.233383471,0.13960062,-1.671793944,0.094564961,0.293956525,58.4739041,104.8301758,89.18049798,58.97693949,70.94407448,55.77310229
600,SPT_RS07210,1447.559439,0.144160767,0.086275125,-1.670942426,0.09473305,0.293988233,1373.686947,1554.583857,1657.990118,1245.512993,1401.682926,1451.899792
601,SPT_0031,730.5629519,-0.150299921,0.089997287,1.670049461,0.094909578,0.294045981,645.9117407,711.1774426,706.7314732,697.7271825,782.5346397,839.2952329
602,SPT_1412,6246.013584,0.098584853,0.059115342,-1.667669506,0.095381352,0.29501674,6416.836276,6367.241927,6625.247963,5824.722482,6048.519804,6193.513053
603,SPT_1302,31468.96532,-0.110849399,0.066534883,1.666034317,0.09570658,0.29553176,28103.45791,32139.9789,30308.90322,31659.62081,34172.47078,32429.36028
604,SPT_1187,3498.908004,-0.123725169,0.074469821,1.661413553,0.096630418,0.29789046,3239.454287,3209.232882,3561.466339,3617.585492,3413.914857,3951.794167
605,SPT_0221,13143.95903,0.142935087,0.086112947,-1.659855944,0.096943436,0.298361451,12032.13027,15742.39515,13842.15579,11585.46998,13238.59426,12423.00875
606,SPT_1528,3289.961343,0.111938263,0.067490274,-1.658583623,0.097199724,0.298656578,3668.562784,3308.106797,3299.678425,3216.742225,3110.790175,3135.887655
607,SPT_0333,3147.734903,-0.11128321,0.06731995,1.653049501,0.09832079,0.301118252,3046.940203,3124.65399,2884.461698,3111.783265,3411.765036,3306.805226
608,SPT_0342,129.5929644,-0.206931792,0.125300345,1.651486218,0.098639333,0.301118252,114.2490126,125.0814597,111.2358899,139.9452802,149.4125205,137.6336234
609,SPT_RS01920,500.1374259,0.166806296,0.101054741,-1.650652853,0.09880948,0.301118252,515.4699546,561.0796909,526.4526171,398.8440484,526.7060075,472.2722371
610,SPT_1046,4813.968106,0.144494213,0.087513206,-1.651113252,0.098715452,0.301118252,4460.209485,5427.344101,5367.13169,4039.420551,4959.635752,4630.067056
611,SPT_1435,9648.852416,0.101906687,0.06167654,-1.652276334,0.098478231,0.301118252,9488.965238,10425.83748,10109.99989,9249.383409,9549.502389,9069.426086
612,SPT_RS05675,641.586387,-0.173422983,0.105293165,1.647048822,0.099548011,0.302873197,681.8956817,481.265807,620.4277655,653.7443802,666.444336,745.7403516
613,SPT_1680,3830.461495,0.14435504,0.087789652,-1.644328662,0.100108332,0.3040811,4584.354082,3630.936089,3920.106191,3955.453383,3305.348925,3586.570304
614,SPT_0646,639.0727321,0.150817994,0.091815564,-1.642619036,0.10046178,0.304162332,650.4097333,664.7186147,715.361844,552.7838566,666.444336,584.7180079
615,SPT_0979,1238.207082,-0.121374649,0.073859664,1.643314399,0.100317901,0.304162332,1135.293338,1163.853202,1246.609111,1267.504395,1301.716276,1314.266169
616,SPT_1347,1798.318465,-0.109709683,0.066901612,1.639866049,0.101033021,0.305395269,1710.136795,1678.474065,1787.44568,1864.271053,1859.594679,1889.988515
617,SPT_1003,2342.246639,0.12282816,0.074938068,-1.639062269,0.101200292,0.305405095,2683.502399,2330.088907,2335.953689,2290.104549,2154.12008,2259.710209
618,SPT_0445,2763.064475,-0.11573404,0.070844817,1.63362748,0.102337094,0.307631032,2545.863825,2869.726062,2519.109335,2893.868472,2926.980527,2822.838629
619,SPT_0735,150.9406505,-0.19875267,0.121693487,1.633223564,0.102421986,0.307631032,147.534158,135.8027277,127.5377014,161.9366813,170.9107249,161.9219099
620,SPT_0993,1565.335121,0.124775224,0.076400698,-1.63316864,0.102433534,0.307631032,1728.128766,1693.960341,1494.972004,1524.403945,1488.750654,1461.79502
621,SPT_1590,9793.249374,-0.129086968,0.079252164,1.62881317,0.103352576,0.309891298,10352.57982,8454.315427,9130.932277,10789.7811,9525.854364,10506.03325
622,SPT_0692,2577.500823,0.120021909,0.073771908,-1.626932422,0.103751451,0.310587141,2755.470281,2581.443079,2743.498975,2475.03224,2264.835832,2644.724528
623,SPT_0586,35404.58906,0.092758603,0.057094439,-1.624652139,0.104236701,0.310783551,35553.03329,35973.42782,38255.55684,34746.41384,33726.38304,34172.71951
624,SPT_0773,281.9457508,0.171595226,0.10560925,-1.624812474,0.104202522,0.310783551,324.7550674,279.9442194,301.1040469,267.8952506,252.6039015,265.372019
625,SPT_1728,3780.71573,-0.133697678,0.082312374,1.624271922,0.104317787,0.310783551,3198.072755,3742.913776,3822.295322,3610.588228,4093.258115,4217.166186
626,SPT_0322,91.49525972,-0.223696652,0.137911221,1.622033727,0.104796127,0.311709885,91.75904952,65.51885987,80.5501272,129.9491887,79.54335623,101.6509768
627,SPT_RS02870,1098.124762,-0.13574338,0.083839531,1.619085632,0.10542884,0.313091706,1125.397754,1051.875514,945.5050646,1183.537226,1087.809142,1194.623868
628,SPT_RS00870,73.89755273,0.221532554,0.137001991,-1.617002444,0.105877753,0.313498333,89.95985247,81.00513584,78.63226703,72.97146751,62.34479272,58.47180079
629,SPT_1376,564.8032603,0.140179675,0.086745175,-1.615993914,0.106095629,0.313498333,613.5261938,569.4184549,603.1670239,534.790892,519.1816359,548.7353613
630,SPT_1453,509.2623061,0.185758616,0.114997311,-1.615330089,0.106239231,0.313498333,665.7029083,532.4896429,453.5739306,529.7928463,466.5110352,407.5034732
631,SPT_1809,8388.497737,0.096118524,0.059464783,-1.616394087,0.106009136,0.313498333,8375.262265,8694.948331,8975.585603,7853.929044,8176.842039,8254.419139
632,SPT_RS11225,771.3045599,0.135975973,0.084253372,-1.613893537,0.106550521,0.313919414,744.8675784,861.2751943,830.4334543,718.7189745,733.0887696,739.4433884
633,SPT_0742,1537.620298,-0.161958899,0.100776693,1.607106703,0.108030963,0.317778283,1249.542351,1685.621577,1374.146813,1493.416061,1870.343782,1552.651203
634,SPT_0965,10474.09543,0.098626802,0.061499078,-1.60371189,0.108777574,0.319104642,10976.9012,10879.70449,10695.90618,10632.84246,10092.33205,9566.886175
635,SPT_2043,2562.230839,-0.101004565,0.062990118,1.603498578,0.108824623,0.319104642,2410.024448,2545.705519,2448.148509,2681.951333,2646.42896,2641.126263
636,SPT_0624,324.1228105,-0.175990508,0.110158158,1.597616658,0.110128317,0.322419695,334.6506512,250.1629195,312.611208,375.8530381,333.222168,338.2368784
637,SPT_0881,750.8384913,0.152984648,0.095818235,-1.596613085,0.11035198,0.322567327,734.9719946,821.9638783,833.3102445,633.7521973,807.2575747,673.7750583
638,SPT_0543,637.6094558,-0.16224974,0.101740288,1.594744264,0.110769435,0.323280076,697.1888566,578.9484708,508.2329455,657.7428167,716.9651163,666.578529
639,SPT_1307,139.422576,-0.21213198,0.133313159,1.591230614,0.111557686,0.325071065,155.6305448,109.5951838,105.4823094,125.9507521,164.4612636,175.4154024
640,SPT_0103,156.1977457,-0.193103675,0.121609321,1.587901921,0.112308519,0.325349839,134.0401802,145.3327437,147.6752332,153.9398082,176.285276,179.9132332
641,SPT_0163,31716.58255,-0.095513795,0.060101339,1.589212439,0.112012439,0.325349839,28939.18494,31297.76373,31605.3767,31940.51098,33512.47591,33004.18306
642,SPT_1348,2102.267894,-0.111125124,0.06991885,1.589344278,0.111982687,0.325349839,2094.265365,2034.658412,1916.901241,2235.126046,2246.562358,2086.093939
643,SPT_2139,103.788598,-0.206512466,0.130069513,1.587708453,0.112352281,0.325349839,91.75904952,95.30015981,92.05728823,108.9573967,115.0153935,119.6423001
644,SPT_0303,128.2374136,-0.201823005,0.127327244,1.58507322,0.112949699,0.325560898,113.3494141,117.9339478,116.0305404,129.9491887,131.1390468,161.0223437
645,SPT_1919,307.9120904,0.162552746,0.102543436,-1.585208702,0.112918924,0.325560898,322.9558704,338.3155673,324.118369,283.8889969,307.4243227,270.769416
646,SPT_2183,1195.378653,-0.114749136,0.072323755,1.586603692,0.112602431,0.325560898,1131.694944,1163.853202,1137.291082,1290.495405,1237.221662,1211.715626
647,SPT_0247,681.6490113,-0.137168959,0.086597133,1.583989621,0.113196081,0.325665629,601.831413,657.5711027,677.9635706,698.7267916,695.4669119,758.3342779
648,SPT_RS04085,137.4021267,0.196324379,0.123991019,-1.583375795,0.113335837,0.325665629,153.8313477,136.9939797,159.1823942,123.9515339,123.6146752,126.8388294
649,SPT_0154,111.1560783,0.214051595,0.135519167,-1.579493145,0.114222988,0.326711612,101.6546333,131.0377197,140.0037925,86.96599552,123.6146752,83.65965344
650,SPT_1442,1920.276163,0.123008704,0.077850596,-1.580061164,0.11409286,0.326711612,1905.349675,2195.477432,1929.367333,1834.282779,1927.314023,1729.865737
651,SPT_1581,665.5511024,0.135964059,0.086123307,-1.578713865,0.114401703,0.326711612,657.6065215,711.1774426,733.5815156,662.7408624,608.3991842,619.8010884
652,SPT_1656,1620.092422,0.119766117,0.07584673,-1.579054453,0.114323568,0.326711612,1625.574534,1637.971497,1816.213582,1513.408244,1491.975384,1635.41129
653,SPT_1538,2224.408333,-0.123342804,0.078294949,1.575360936,0.115173156,0.328411051,2259.791494,2160.931124,1939.915563,2419.054128,2407.798891,2158.958798
654,SPT_0337,1716.413823,0.127402842,0.081248856,-1.568057057,0.116867817,0.332225764,1939.534419,1624.867725,1833.474324,1729.323819,1534.971793,1636.310856
655,SPT_2103,864.473875,-0.128542589,0.081964043,1.568280242,0.116815745,0.332225764,858.2169925,825.5376343,782.48695,857.6646455,903.9994945,958.937533
656,SPT_0062,1476.506173,0.109709217,0.070019757,-1.566832292,0.117153897,0.332483173,1498.731142,1552.201353,1560.17925,1429.441076,1362.986158,1455.498057
657,SPT_1068,492.426593,0.143954677,0.091916775,-1.566141514,0.117315491,0.332483173,536.1607207,540.8284069,484.2596933,473.8147342,475.110317,444.385686
658,SPT_0482,475.1926446,-0.153202582,0.097894493,1.56497652,0.117588415,0.332750196,477.6868166,406.2169312,452.6150005,464.8182519,501.9830724,547.8357951
659,SPT_0598,266.60586,-0.165489353,0.105909124,1.562559934,0.118156138,0.33334353,243.7912002,238.2503995,261.7879134,288.8870426,293.4504899,273.4681145
660,SPT_1482,4985.936908,0.103466933,0.06620844,-1.562745359,0.118112501,0.33334353,5162.795933,5118.809834,5246.306499,5137.991,4524.297113,4725.42107
661,SPT_0458,8256.180683,0.131177746,0.084091094,-1.559948141,0.118772137,0.334574461,8372.563469,8046.907244,9599.849089,7284.151832,7439.453628,8794.158839
662,SPT_0211,2283.757398,0.104391505,0.06721698,-1.553052587,0.120410572,0.337149601,2269.687078,2496.864187,2350.33764,2223.130736,2203.56595,2158.958798
663,SPT_0248,4565.4875,-0.101163663,0.06507603,1.554545709,0.120054303,0.337149601,4551.968535,4151.513212,4482.039221,4573.211834,4736.054426,4898.137774
664,SPT_0765,817.8413767,-0.140381403,0.090370529,1.553398038,0.120328071,0.337149601,798.8434899,669.4836227,847.6941958,850.6673815,874.9769186,865.3826517
665,SPT_1498,2863.455995,-0.106398562,0.068429084,1.554873392,0.119976226,0.337149601,2891.309658,2770.852146,2589.111232,2993.829386,3062.419215,2873.214334
666,SPT_2223,6960.601712,-0.116816958,0.075293935,1.551478988,0.120786939,0.337695616,6750.587329,6108.740244,7104.713005,7230.172938,6766.559831,7802.836924
667,SPT_2252,152.5694122,-0.188285631,0.121662787,1.547602476,0.121718035,0.339788578,140.3373698,144.1414917,133.2912819,156.9386356,180.5849169,160.1227775
668,SPT_1617,87.45500724,0.211299932,0.136670148,-1.546057677,0.122090639,0.340318517,89.95985247,85.77014383,117.9484005,64.97459436,80.61826645,85.45878577
669,SPT_1944,1597.712904,-0.155160019,0.100676777,1.541169909,0.123275439,0.343107425,1719.132781,1229.372062,1539.082788,1635.36056,1566.14419,1897.185044
670,SPT_0862,1813.006795,-0.120220394,0.078207586,1.537196085,0.124245299,0.345230336,1674.152854,1678.474065,1839.227904,1767.308967,1860.66959,2058.207388
671,SPT_2118,3980.566159,0.130736956,0.085085971,-1.536527744,0.124408999,0.345230336,3971.727486,4710.210399,3864.488246,3429.658973,4076.059552,3831.252301
672,SPT_2131,715.4838968,-0.166608658,0.108537121,1.535038497,0.124774372,0.345728989,821.333453,601.5822588,570.563401,820.6791072,710.515655,768.2295058
673,SPT_1121,455.4319,0.189501113,0.123781906,-1.530927411,0.125787334,0.348017854,502.8755753,368.0968673,616.5920451,449.8241148,341.8214498,453.3813477
674,SPT_0391,1643.58935,0.10338059,0.067608273,-1.529111533,0.126236797,0.348743198,1669.654862,1715.402877,1734.704525,1609.370722,1539.271434,1593.13168
675,SPT_1730,44.03034408,-0.213549056,0.139781448,1.527735327,0.126578265,0.349168489,34.18474394,45.26757591,32.60362292,56.97772121,48.37095987,46.77744063
676,SPT_0413,4988.481377,-0.127125723,0.083368641,1.52486261,0.12729337,0.350621678,4499.79182,5302.262641,4434.092717,5043.028131,5767.968237,4883.744715
677,SPT_2156,139.9074421,0.195994695,0.128728408,-1.522544228,0.127872772,0.351697344,141.2369684,162.0102717,158.2234642,108.9573967,116.0903037,152.9262482
678,SPT_0041,167.7828846,0.19644073,0.129395413,-1.518142916,0.128978374,0.353693274,202.409668,134.6114757,214.8003392,153.9398082,140.8132387,160.1227775
679,SPT_1117,2004.964163,0.102822668,0.067703203,-1.518726794,0.128831279,0.353693274,2155.438065,1981.052072,2104.851538,1909.253465,1970.310432,1908.879404
680,SPT_1168,295.5493931,0.154349221,0.101801608,-1.51617665,0.129474691,0.354532168,321.1566733,309.7255194,311.6522779,271.8936872,282.7013877,276.166813
681,SPT_2117,4452.555865,0.133196439,0.088019255,-1.513264778,0.130212416,0.356028661,4192.129125,5224.831261,4635.468035,3798.514747,4682.308915,4182.083106
682,SPT_0670,1644.580166,0.10510857,0.069514106,-1.512046631,0.130522,0.356351854,1707.438,1753.52294,1665.661559,1649.355088,1553.245267,1538.258144
683,SPT_0687,1493.599358,0.143088548,0.094854246,-1.508509688,0.131424129,0.356722636,1774.008291,1552.201353,1409.627226,1603.373067,1318.914839,1303.471375
684,SPT_0784,2498.37933,0.104679646,0.06935949,-1.509233207,0.131239197,0.356722636,2625.928093,2675.551987,2485.546782,2543.005662,2297.083139,2363.160318
685,SPT_1641,238.7438789,-0.176930288,0.117187668,1.509802963,0.131093709,0.356722636,208.7068577,229.9116355,221.5128498,210.9175294,276.2519264,285.1624746
686,SPT_1897,9913.348269,-0.101113202,0.06701088,1.508907241,0.131322489,0.356722636,9269.463198,10138.74575,9223.948495,9801.167657,10883.46597,10163.29854
687,SPT_RS06605,232.9124585,-0.180122411,0.119659653,1.505289434,0.13224968,0.358374017,181.718902,212.0428556,248.3628922,238.9065854,232.1806074,284.2629085
688,SPT_2136,269.6871953,0.164722486,0.109476573,-1.504636849,0.132417467,0.358374017,304.9638999,284.7092274,276.1718647,279.8905603,226.8060563,245.5815633
689,SPT_0076,401.3737558,0.167141695,0.111339063,-1.501195456,0.133305015,0.360103863,424.6105036,368.0968673,497.6847145,398.8440484,321.3981556,397.6082454
690,SPT_0789,725.8608571,0.124411932,0.082911571,-1.500537621,0.133475196,0.360103863,758.3615563,775.5050504,747.9654669,736.7119391,666.444336,670.1767937
691,SPT_1505,2003.248583,0.11087531,0.073921139,-1.499913441,0.133636826,0.360103863,2091.56657,2241.936259,1927.449472,1969.230014,1910.11546,1879.193721
692,SPT_0527,821.4568873,-0.133668016,0.089429962,1.494667039,0.135001361,0.362986037,869.0121748,717.1337026,747.9654669,896.6494021,813.707036,884.2735412
693,SPT_RS03615,178.7050718,0.179351613,0.120060814,-1.493839721,0.135217517,0.362986037,177.2209094,220.3816196,183.1556464,157.9382447,175.2103658,158.3236452
694,SPT_1980,4467.854957,0.109801784,0.073516933,-1.493557743,0.135291251,0.362986037,4767.872181,4333.774767,4852.186234,4079.404917,4133.029793,4640.86185
695,SPT_1727,1118.944801,-0.140129491,0.094074985,1.489551033,0.136342325,0.365279726,984.160786,1000.651678,1185.237586,1073.580221,1140.479743,1329.558793
696,SPT_RS09005,944.3988412,-0.122891853,0.082571562,1.488307236,0.136669888,0.365631222,952.6748376,906.5427702,840.9816852,941.6318136,973.8686587,1050.693282
697,SPT_RS02140,189.1835341,-0.178583416,0.120191143,1.485828416,0.137324512,0.366329858,177.2209094,171.5402877,171.6484854,199.9218288,237.5551585,177.2145347
698,SPT_1012,247.2454067,-0.171655971,0.11550157,1.486178685,0.137231864,0.366329858,255.485981,216.8078636,211.923549,280.8901695,288.0759388,230.2889385
699,SPT_0238,2991.561968,0.100353821,0.067616947,-1.484151913,0.137768624,0.366464539,2959.679146,3071.04765,3276.664103,2992.829777,2822.714236,2826.436894
700,SPT_0783,6024.59254,0.099819998,0.067237054,-1.484598042,0.137650335,0.366464539,6435.727845,6382.728203,5920.43435,5982.660727,5992.624473,5433.379643
701,SPT_0475,614.1879276,0.182711614,0.123473092,-1.479768674,0.138934991,0.369039877,519.9679473,838.6414063,643.4420875,454.8221605,680.4181688,547.8357951
702,SPT_1769,81.76307985,0.204101742,0.138492684,-1.473736634,0.140552515,0.372804535,102.5542318,89.34389982,83.42691746,94.96286868,59.12006206,61.17049929
703,SPT_1922,83.73027542,0.204879849,0.13909459,-1.472953396,0.140763603,0.372833326,87.26105689,128.6552157,68.08403609,72.97146751,75.24371535,70.16616095
704,SPT_1196,131.1209748,0.18796219,0.127903222,-1.469565715,0.141679412,0.374725944,144.8353625,154.8627597,130.4144917,100.9605235,127.9143161,127.7383956
