,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC20MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC20MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC20MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF20MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF20MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF20MIN.C
395,SPT_1652,287.2004125,-1.313064358,0.17791213,7.380409392,1.58E-13,8.59E-13,434.3990643,376.7999123,417.783704,214.0881645,139.6791636,140.4524665
396,SPT_1765,906.6148232,0.919436737,0.124573825,-7.380657509,1.58E-13,8.59E-13,593.96451,600.6633896,684.9998157,1187.583403,1298.63871,1073.839111
397,SPT_1478,5628.655296,-1.151856713,0.156358022,7.366789993,1.75E-13,9.49E-13,7755.833294,8306.775714,7278.536689,4457.47716,2808.683722,3164.625195
398,SPT_1332,1247.152467,-0.80053755,0.108677785,7.36615631,1.76E-13,9.51E-13,1510.87043,1663.460789,1584.268898,937.1406445,924.9025697,862.2714717
399,SPT_0435,244.6446717,1.243373513,0.168817192,-7.365206678,1.77E-13,9.55E-13,160.5180753,149.6117299,119.9576972,393.8414346,322.1429358,321.7961575
400,SPT_0244,1552.555904,-1.084576367,0.147400604,7.358018478,1.87E-13,1.01E-12,1787.609307,2220.903012,2331.315798,1151.228809,839.3333523,984.945145
401,SPT_0949,144.8547019,-1.451427756,0.197303258,7.356329385,1.89E-13,1.01E-12,224.8205684,194.4952488,220.0603273,70.68948827,75.50225058,83.56032819
402,SPT_1653,600.0845854,-1.003417971,0.13640345,7.356250658,1.89E-13,1.01E-12,787.348304,751.937472,867.8318922,436.2551276,414.0040074,343.1307094
403,SPT_0577,10298.0124,0.852300968,0.11589303,-7.354203857,1.92E-13,1.03E-12,7311.431619,7345.38182,7325.692474,11334.55452,14585.77644,13885.23751
404,SPT_0327,7278.512163,-0.914508063,0.124678155,7.334950238,2.22E-13,1.18E-12,8754.665353,9791.256544,10033.42725,4293.881487,5673.994131,5123.848209
405,SPT_2203,515.4766489,-1.092885021,0.149051888,7.332245411,2.26E-13,1.20E-12,688.751148,607.3127998,814.057752,347.3883423,317.1094525,318.2403988
406,SPT_1563,660.2436581,-1.225765247,0.167424278,7.321311236,2.46E-13,1.30E-12,844.5060756,852.2327428,1092.028692,347.3883423,485.7311454,339.5749507
407,SPT_1476,2402.121539,-0.728138335,0.09947081,7.320120687,2.48E-13,1.31E-12,2976.967272,2943.472256,3070.917048,1910.635883,1723.968055,1786.76872
408,SPT_2007,590.0858555,-0.958885686,0.131162893,7.310647562,2.66E-13,1.40E-12,766.8667692,768.5609976,810.7485742,353.4474413,447.9800201,392.9113304
409,SPT_0542,715.7567092,0.890338629,0.122032605,-7.295907763,2.97E-13,1.56E-12,502.5120755,519.762232,480.6580833,864.4314565,1029.34735,897.8290582
410,SPT_2024,159.7343299,-1.422513902,0.195004217,7.294785346,2.99E-13,1.57E-12,241.9678998,243.811708,212.6146771,105.0243826,76.76062143,78.22669022
411,SPT_0810,189.2531073,-1.649090319,0.226657213,7.275701921,3.45E-13,1.81E-12,237.2047522,263.2058211,364.8368584,117.1425806,85.56921733,67.55941428
412,SPT_0044,827.9991805,-1.027662055,0.14190492,7.241905759,4.42E-13,2.31E-12,1157.92119,1096.598568,1078.79198,630.1462954,439.1714242,565.3656247
413,SPT_1799,666.8387389,-1.216924752,0.168109233,7.238893,4.52E-13,2.36E-12,956.9163598,1090.503276,753.6652562,472.6097216,339.7601276,387.5776924
414,SPT_2002,180.0889569,1.574994008,0.217640723,-7.236669633,4.60E-13,2.39E-12,75.25773263,112.4858562,77.76567956,323.1519464,203.8560766,288.0164503
415,SPT_1349,4046.508761,-0.674629206,0.09324781,7.234799496,4.66E-13,2.42E-12,4839.834312,4973.758842,5122.607318,3209.302767,3088.042049,3045.50728
416,SPT_RS04180,131.9904092,-1.535983278,0.212517766,7.227552338,4.92E-13,2.54E-12,208.6258664,197.2658364,182.8320764,82.80768626,52.85157541,67.55941428
417,SPT_0956,1110.416034,-1.102326036,0.152517719,7.227527684,4.92E-13,2.54E-12,1582.317644,1289.985582,1685.198822,769.5055723,770.122956,565.3656247
418,SPT_0533,3536.403918,0.733574386,0.101709843,-7.21242278,5.50E-13,2.83E-12,2522.562987,2722.933484,2714.353135,4120.187316,4448.34093,4690.045654
419,SPT_1308,1368.986314,-0.798968224,0.111060147,7.194013745,6.29E-13,3.24E-12,1812.85399,1714.439601,1693.471767,1060.342324,1024.313866,908.4963341
420,SPT_0998,113.7116072,-1.706155676,0.237209626,7.192607241,6.36E-13,3.26E-12,171.4733148,160.1399627,196.8960823,48.47279195,67.95202553,37.33546579
421,SPT_1069,721.0732033,-0.951491335,0.132347016,7.189367479,6.51E-13,3.33E-12,866.8928695,917.6186099,1073.828214,460.4915236,492.0229996,515.5850037
422,SPT_1640,5427.125977,-0.686688348,0.095534746,7.187838736,6.58E-13,3.36E-12,6384.999404,6687.644326,7024.557289,4207.034402,4012.944619,4245.575824
423,SPT_0921,3815.116167,-0.817659746,0.114118242,7.165022282,7.78E-13,3.96E-12,5238.509769,4815.83535,4564.183555,3007.332801,2793.583272,2471.252259
424,SPT_1112,200.9154548,-1.277496341,0.178504177,7.156674783,8.27E-13,4.20E-12,285.7888581,273.1799364,295.3441235,143.3986762,108.2198925,99.56124209
425,SPT_1348,1189.046728,-0.838746751,0.117308631,7.149915091,8.68E-13,4.40E-12,1641.85699,1517.727882,1422.946477,848.2738592,912.3188612,791.1562988
426,SPT_0951,925.0488593,-0.961140694,0.134624746,7.139405787,9.37E-13,4.74E-12,1088.379235,1214.071482,1369.172337,700.8357837,596.4677796,581.3665387
427,SPT_1601,2114.889499,-0.831336498,0.116529449,7.13413221,9.74E-13,4.92E-12,2837.407046,2780.561706,2519.111641,1377.435171,1684.958559,1489.862873
428,SPT_1333,1315.073852,-1.119760011,0.157023878,7.131144786,9.95E-13,5.01E-12,1807.138213,1910.043085,1694.299061,1064.381723,703.4293013,711.1517292
429,SPT_1237,1177.39494,-0.889913122,0.124911051,7.124374654,1.05E-12,5.25E-12,1449.425825,1449.01731,1695.95365,902.8057502,820.4577897,746.7093157
430,SPT_0680,679.7295953,0.919622908,0.129123625,-7.122034482,1.06E-12,5.33E-12,488.6989473,443.2940145,476.5216109,771.5252719,961.3953241,936.9424033
431,SPT_1526,2527.861574,0.901979973,0.126747364,-7.116360816,1.11E-12,5.54E-12,1636.617527,1623.01021,2016.116607,3534.474413,3403.893131,2953.057556
432,SPT_0352,121.1741087,1.432120708,0.201831207,-7.09563565,1.29E-12,6.42E-12,68.58932594,66.49410217,59.56520137,145.4183759,203.8560766,183.1215703
433,SPT_1189,860.7808902,-1.044399202,0.147209806,7.094630672,1.30E-12,6.45E-12,1058.371404,1068.892692,1360.072098,603.8901998,595.2094088,478.2495379
434,SPT_0702,199.7078028,-1.257631408,0.177485178,7.085839073,1.38E-12,6.86E-12,295.3151534,301.4399298,250.6702224,107.0440822,115.7701176,128.0073113
435,SPT_1688,576.9185503,-0.865165776,0.12233334,7.072199394,1.52E-12,7.55E-12,760.6746773,746.3962969,731.3283057,416.0581309,426.5877158,380.4661751
436,SPT_1703,3295.011499,0.763080483,0.107973326,-7.067305509,1.58E-12,7.81E-12,2286.310865,2352.782982,2680.434062,4225.211699,3921.083547,4304.245841
437,SPT_1547,2130.722202,-0.800927441,0.113382107,7.063966783,1.62E-12,7.98E-12,2518.752469,2659.209969,2956.750412,1427.927663,1614.489792,1607.202908
438,SPT_0631,5771.16167,-0.774791052,0.110105191,7.036825799,1.97E-12,9.68E-12,6955.148176,7168.064214,7753.403711,3893.980954,4153.882153,4702.49081
439,SPT_1196,73.26461232,-1.968137572,0.279730242,7.035841245,1.98E-12,9.72E-12,103.8366184,110.8235036,138.9854699,26.25609564,27.68415855,32.00182782
440,SPT_2191,3310.183797,0.827261664,0.117892631,-7.017076963,2.27E-12,1.11E-11,2489.697269,2074.06187,2581.158726,4487.772655,4249.518337,3978.893925
441,SPT_RS08605,589.8133295,1.406145089,0.200840445,-7.001304388,2.54E-12,1.24E-11,343.4229445,366.2716794,244.8791612,1145.16971,656.8695801,782.2669022
442,SPT_0433,155.7529504,1.24880849,0.178669514,-6.989488366,2.76E-12,1.35E-11,96.69189698,92.53762552,84.38403527,244.3836594,222.7316392,193.7888462
443,SPT_0255,14822.31859,1.120988368,0.160429699,-6.987411788,2.80E-12,1.36E-11,7753.928035,9058.159068,11045.20838,22307.5828,22805.45479,15963.57844
444,SPT_RS00925,70.87098317,1.991360277,0.285053012,-6.985929611,2.83E-12,1.37E-11,28.10257104,24.3811708,28.95530622,157.5365739,74.24387974,112.0063974
445,SPT_0795,1035.306778,-0.934752681,0.133843887,6.983902683,2.87E-12,1.39E-11,1257.94729,1266.712646,1560.277358,777.5843709,702.1709304,647.1480736
446,SPT_1479,1913.448242,-1.165446809,0.167620414,6.952893043,3.58E-12,1.73E-11,2380.621188,2948.459314,2629.141805,1541.030844,984.0459993,997.3903003
447,SPT_1472,2387.02982,-0.729160836,0.104891723,6.95155745,3.61E-12,1.74E-11,2914.093723,3067.59458,2955.923118,1799.552401,1656.016029,1928.999066
448,SPT_1055,556.1607336,-0.929831839,0.133782225,6.950339188,3.64E-12,1.75E-11,689.2274627,710.3786582,790.0662126,397.880834,342.2768693,407.134365
449,SPT_RS06055,1487.640296,-1.0085055,0.145139407,6.948529819,3.69E-12,1.77E-11,1806.661898,2081.265398,2090.573109,991.6725354,1162.734659,792.9341781
450,SPT_1952,3821.5267,0.892546264,0.129107115,-6.913222888,4.74E-12,2.27E-11,2683.557377,2822.12052,2501.738457,4130.285814,5594.716768,5196.741261
451,SPT_RS02880,3001.685619,0.804167044,0.116423449,-6.90726009,4.94E-12,2.36E-11,2128.650678,2235.864185,2184.057384,3290.090754,4146.331928,4025.118788
452,SPT_0239,961.7707343,0.761208091,0.110474852,-6.890329129,5.57E-12,2.65E-11,717.8063485,710.3786582,707.3367663,1296.647185,1131.275388,1207.18006
453,SPT_2169,1510.100993,-0.739936813,0.107409645,6.888923386,5.62E-12,2.67E-11,1849.053912,1933.870138,1886.231377,1151.228809,1041.931058,1198.290664
454,SPT_0169,10508.11659,-0.697382888,0.101339811,6.881628086,5.92E-12,2.81E-11,12317.9761,12794.01937,13919.22935,8155.547246,8368.166106,7493.761347
455,SPT_1305,3912.376095,-0.809070589,0.117731193,6.872185426,6.32E-12,2.99E-11,4943.194615,4508.300127,5512.26301,2962.899408,2978.563786,2569.035622
456,SPT_0317,15465.80789,-0.741912839,0.108244355,6.854055699,7.18E-12,3.39E-11,18091.38735,18737.48387,21294.55949,12433.27114,11277.5195,10960.62603
457,SPT_RS02190,227.5624574,1.401970311,0.204677454,-6.849656792,7.40E-12,3.49E-11,124.794468,104.1740934,140.6400588,442.3142266,274.3248438,279.1270537
458,SPT_0328,3095.778584,-0.807749302,0.118255848,6.830523128,8.46E-12,3.98E-11,3664.76579,3700.950903,4472.353869,2096.448252,2282.684709,2357.467982
459,SPT_0133,518.2050812,0.9493275,0.139550167,-6.80276863,1.03E-11,4.82E-11,338.6597968,325.2669831,396.274048,680.638787,755.0225058,613.3683665
460,SPT_0395,2923.570268,-0.7314342,0.1078775,6.780229417,1.20E-11,5.62E-11,3849.575918,3605.088573,3497.800991,2397.383502,2038.560766,2153.01186
461,SPT_1399,1778.913457,-1.004081214,0.14864647,6.75482719,1.43E-11,6.68E-11,2180.092672,2882.519329,2077.336398,1034.086228,1301.155452,1198.290664
462,SPT_0587,1689.863068,-0.734953126,0.108895739,6.749144967,1.49E-11,6.94E-11,2068.158703,2191.534784,2082.300165,1276.450188,1361.557252,1159.177319
463,SPT_2004,813.6708575,-0.818899393,0.121389639,6.746040283,1.52E-11,7.07E-11,988.3531342,1139.819735,991.9260617,563.4962065,593.9510379,604.4789699
464,SPT_1445,6290.384579,-0.625554281,0.092829481,6.73874588,1.60E-11,7.42E-11,7678.193987,7702.787619,7530.861501,5170.431142,4950.430897,4709.602327
465,SPT_0695,341.97448,-1.018173477,0.151437176,6.723405074,1.78E-11,8.23E-11,514.4199445,429.4410765,432.6750044,210.0487651,225.2483809,240.0137086
466,SPT_1446,8882.001681,-0.65174125,0.096960148,6.721743573,1.80E-11,8.30E-11,10490.83267,10388.04111,11707.87125,6969.983543,6822.886711,6912.394808
467,SPT_0480,7713.534822,-0.635681554,0.094601685,6.719558452,1.82E-11,8.39E-11,8876.125617,9539.133074,9762.901963,5954.074612,6233.969157,5915.004508
468,SPT_1598,3866.126021,-0.665875247,0.099090964,6.719838249,1.82E-11,8.39E-11,4719.326676,4600.837753,4922.402058,2906.347818,3183.678233,2864.16359
469,SPT_2103,786.5173126,0.772875302,0.115277786,-6.704459978,2.02E-11,9.29E-11,580.1513819,586.8104516,573.3150632,904.8254498,1026.830608,1047.170921
470,SPT_1018,1180.938962,-0.727485139,0.108557811,6.701361525,2.06E-11,9.47E-11,1406.081182,1472.290246,1544.558763,852.3132585,885.8930735,924.497248
471,SPT_0132,1814.908123,0.850481422,0.127171478,-6.687674286,2.27E-11,1.04E-10,1278.90514,1238.452653,1356.76292,2724.574848,2246.191955,2044.561222
472,SPT_1227,880.2989907,-1.160500729,0.173525638,6.687776752,2.27E-11,1.04E-10,1203.171093,1153.672673,1298.852308,731.1312786,450.4967618,444.4698308
473,SPT_0599,4477.073605,0.803123214,0.120147658,-6.684468334,2.32E-11,1.06E-10,2871.225394,3164.011028,3732.752619,5935.897315,5446.229009,5712.326265
474,SPT_1603,2246.048128,-0.750287657,0.112258091,6.68359539,2.33E-11,1.06E-10,2906.949001,2609.339393,2941.859112,1831.867596,1627.0735,1559.200166
475,SPT_1904,633.9884441,-0.846993388,0.12689127,6.67495399,2.47E-11,1.12E-10,875.4665353,744.1798268,827.2944635,472.6097216,441.6881659,442.6919515
476,SPT_1689,1726.001795,-0.749973357,0.112435601,6.670248147,2.55E-11,1.16E-10,2074.350795,2118.391272,2313.11532,1195.662202,1399.308377,1255.182802
477,SPT_0543,949.4426858,0.988951529,0.148548638,-6.65742578,2.79E-11,1.26E-10,632.0696911,637.2351458,634.5348535,989.6528357,1499.978045,1303.185544
478,SPT_0918,1144.956958,0.815166143,0.122742112,-6.641291466,3.11E-11,1.40E-10,793.5403959,760.2492348,934.0154492,1381.474571,1560.379845,1440.082252
479,SPT_1490,1868.999357,0.769923243,0.116051753,-6.634309467,3.26E-11,1.47E-10,1305.102452,1327.665573,1504.848629,2411.5214,2136.713692,2528.144397
480,SPT_0023,207.9567765,1.229995063,0.185463646,-6.632000881,3.31E-11,1.49E-10,133.8444485,104.7282109,129.8852308,321.1322467,232.798606,325.3519161
481,SPT_1701,462.7428318,1.085101109,0.16405531,-6.614239495,3.73E-11,1.67E-10,339.1361116,308.6434576,234.9516276,545.3189095,635.4772758,712.9296086
482,SPT_1492,2429.707791,0.787716922,0.119729976,-6.579112017,4.73E-11,2.12E-10,1813.330305,1847.981923,1676.925877,2655.905059,3366.142005,3217.961575
483,SPT_0800,356.7017268,-0.942284713,0.143254916,6.577678023,4.78E-11,2.13E-10,502.0357607,463.2422451,444.2571269,260.5412568,247.8990561,222.2349154
484,SPT_0939,113.4649355,-1.456433812,0.221748644,6.567949112,5.10E-11,2.27E-10,159.5654458,173.9929007,165.4588927,70.68948827,45.30135035,65.78153495
485,SPT_1700,303.4285114,1.08417333,0.165892701,-6.535388972,6.34E-11,2.82E-10,221.486365,186.7376036,171.2499539,345.3686427,422.8126033,472.9158999
486,SPT_1110,1429.373355,-0.899292027,0.137626643,6.534287315,6.39E-11,2.83E-10,2024.81406,1791.461936,1778.683096,807.8798659,1044.4478,1128.95337
487,SPT_0206,633.9562054,0.807859583,0.123709927,-6.530272912,6.56E-11,2.91E-10,448.2121924,451.0516597,481.4853777,745.2691763,785.2234061,892.4954202
488,SPT_1519,110.4147206,1.277570713,0.196186265,-6.512029329,7.41E-11,3.27E-10,62.87354878,60.95292699,68.66544047,147.4380755,166.1049513,156.4533804
489,SPT_1809,6764.347965,0.617678678,0.094911517,-6.507942307,7.62E-11,3.36E-10,5289.475448,5293.48465,5417.124147,7739.489115,8158.018176,8688.496252
490,SPT_2224,450.0017446,1.090071383,0.167726515,-6.499099923,8.08E-11,3.55E-10,299.6019862,335.2410984,221.7149162,533.2007115,641.76913,668.4826255
491,SPT_2015,69.1144124,1.72522931,0.266338069,-6.477591861,9.32E-11,4.09E-10,30.48414486,33.8011686,28.12801176,139.3592769,78.01899227,104.8948801
492,SPT_1043,3154.594817,-0.683634587,0.105679368,6.468950392,9.87E-11,4.32E-10,3782.415537,3733.089719,4156.327384,2567.038274,2251.225438,2437.472552
493,SPT_0929,1271.530899,-0.907080016,0.140469422,6.457490911,1.06E-10,4.65E-10,1671.388505,1927.220728,1383.236343,882.6087535,824.2329022,940.4981619
494,SPT_1367,940.9009061,0.707741038,0.109802163,-6.445601975,1.15E-10,5.02E-10,714.4721452,671.0363144,756.1471396,1175.465205,1160.217917,1168.066715
495,SPT_0812,191.7982443,-1.232372211,0.191334988,6.440914035,1.19E-10,5.17E-10,304.8414486,268.7469963,238.2608055,113.1031812,133.3873094,92.4497248
496,SPT_1414,1058.487502,0.815513048,0.126634417,-6.439900511,1.20E-10,5.19E-10,793.0640812,784.6304056,713.955122,1490.538353,1167.768142,1400.968907
497,SPT_RS02870,1148.551026,0.934958136,0.145209905,-6.438666399,1.21E-10,5.23E-10,887.8507191,830.0680421,637.8440313,1365.316973,1493.686191,1676.540202
498,SPT_2036,683.8496518,-1.048581946,0.162939879,6.435391704,1.23E-10,5.33E-10,1011.216243,970.2597742,794.2026849,337.289844,486.9895163,503.1398484
499,SPT_0796,1784.978369,1.10762306,0.172277998,-6.429277524,1.28E-10,5.54E-10,1085.045031,1122.087974,1163.176016,3096.199586,1736.551763,2506.809846
500,SPT_0122,29.13996715,2.488547079,0.387685088,-6.418990969,1.37E-10,5.91E-10,9.526295269,4.432940145,9.927533561,54.53189095,37.75112529,58.67001766
501,SPT_1129,3206.839984,-0.666545172,0.104018761,6.407932235,1.48E-10,6.34E-10,3991.517718,4127.621392,3690.560601,2649.84596,2379.579264,2401.914966
502,SPT_RS08120,220.5012977,1.026592002,0.160492239,-6.39652116,1.59E-10,6.82E-10,152.4207243,146.8411423,134.0217031,304.9746494,323.4013067,261.3482605
503,SPT_RS01985,402.6945375,1.163304223,0.182438679,-6.376412228,1.81E-10,7.77E-10,194.8127383,269.3011138,275.4890563,640.2447937,435.3963117,600.9232112
504,SPT_0406,3204.00604,0.696392486,0.109225992,-6.375702994,1.82E-10,7.79E-10,2649.262714,2462.49825,2210.530806,3952.552244,3788.954608,4160.237616
505,SPT_0634,189.0264185,1.065681153,0.167217233,-6.373034233,1.85E-10,7.91E-10,135.7497076,113.0399737,114.9939304,268.6200554,261.7411354,240.0137086
506,SPT_0316,13026.31723,-0.920672385,0.144733377,6.361161511,2.00E-10,8.53E-10,15261.60134,17577.16179,18394.89239,11065.93446,7959.195582,7899.117833
507,SPT_RS04190,45.93512604,-2.255649373,0.355340266,6.347857503,2.18E-10,9.28E-10,73.82878834,93.64586056,62.87437922,16.15759732,11.32533759,17.77879323
508,SPT_0954,449.5357618,-1.156583846,0.182253294,6.346024358,2.21E-10,9.37E-10,690.656407,537.4939925,643.6350926,276.6988541,346.0519818,202.6782428
509,SPT_0289,60.48709538,1.617337235,0.254898106,-6.34503435,2.22E-10,9.41E-10,33.34203344,26.04352335,27.30071729,90.88648491,89.34432986,96.00548345
510,SPT_2172,55.64466122,1.707534332,0.269650575,-6.332396419,2.41E-10,1.02E-09,30.0078301,24.93528831,20.68236159,76.74858726,94.37781323,87.11608683
511,SPT_1185,308.6898551,-1.035598821,0.16362361,6.329152768,2.47E-10,1.04E-09,397.7228275,389.5446152,464.9394885,183.7926695,236.5737185,179.5658116
512,SPT_1118,3109.592571,0.773361166,0.122591982,-6.30841554,2.82E-10,1.19E-09,2330.608138,2275.760647,2267.614124,3314.32715,4049.437373,4419.807997
513,SPT_1235,329.8482425,-0.947597332,0.150342085,6.302941254,2.92E-10,1.23E-09,387.2439027,462.1340101,456.6665438,220.1472635,216.439785,236.45795
514,SPT_1673,1398.075321,0.70447593,0.111800304,-6.301198718,2.95E-10,1.24E-09,1020.742538,1027.887996,1135.875298,1815.709999,1594.355858,1793.880237
515,SPT_1362,79.04396423,-1.624718964,0.257999422,6.297374426,3.03E-10,1.27E-09,131.4628747,119.6893839,109.2028692,46.45309229,39.00949614,28.44606917
516,SPT_1848,1064.1236,-0.821034515,0.130383029,6.297096507,3.03E-10,1.27E-09,1400.365405,1419.649081,1267.415118,672.5599884,883.3763318,741.3756777
517,SPT_1957,1084.861598,0.682677534,0.108603925,-6.285937964,3.26E-10,1.36E-09,832.5982065,833.9468647,826.467169,1373.395772,1238.23691,1404.524665
518,SPT_0318,43146.89829,-0.727034579,0.115870275,6.274556409,3.51E-10,1.46E-09,49583.89056,51229.27278,60738.30492,33973.36806,33719.30511,29637.24832
519,SPT_1306,1718.647141,-0.853656643,0.136325077,6.261919402,3.80E-10,1.58E-09,2044.342965,2033.611291,2570.403898,1375.415472,1192.935559,1095.173663
520,SPT_2217,182.9443591,1.065890021,0.170770206,-6.241662671,4.33E-10,1.79E-09,120.5076352,112.4858562,119.9576972,218.1275638,240.348831,286.238571
521,SPT_1366,239.6814313,-1.016843196,0.163176721,6.231545698,4.62E-10,1.91E-09,306.7467077,353.5269765,306.0989515,149.4577752,171.1384347,151.1197425
522,SPT_1075,1981.933225,0.742183541,0.119235015,-6.224543543,4.83E-10,1.99E-09,1602.799179,1493.346711,1341.87162,2401.422901,2305.335385,2746.823554
523,SPT_0834,214.2498837,-1.144537625,0.183896243,6.22382276,4.85E-10,2.00E-09,295.7914681,329.6999233,263.9069338,103.0046829,138.4207927,154.6755011
524,SPT_1778,2136.495779,0.631693168,0.101494014,-6.223945102,4.85E-10,2.00E-09,1667.577987,1692.829018,1659.552694,2762.949141,2426.138985,2609.926846
525,SPT_1182,547.8777213,-0.82471079,0.132679859,6.215794895,5.11E-10,2.10E-09,724.4747552,643.3304385,734.6374835,436.2551276,378.7696238,369.7988992
526,SPT_1328,1011.238161,0.817422973,0.131725109,-6.205521309,5.45E-10,2.23E-09,800.2088026,708.1621881,684.1725213,1147.18941,1476.068999,1251.627043
527,SPT_1449,4039.35996,-0.718532026,0.116194829,6.183855443,6.26E-10,2.56E-09,5320.912223,5180.998794,4591.484272,2704.377851,3275.539305,3162.847316
528,SPT_0935,563.142419,-0.902222476,0.145990448,6.180010335,6.41E-10,2.62E-09,754.0062706,713.1492458,735.464778,474.6294212,376.2528821,325.3519161
529,SPT_0436,611.9100506,1.406203405,0.227601728,-6.17835118,6.48E-10,2.64E-09,445.3543038,356.8516816,186.1412543,819.9980639,1007.955045,855.1599544
530,SPT_1527,1861.418775,-0.769101502,0.124548096,6.175136561,6.61E-10,2.69E-09,2253.445146,2182.114786,2609.286738,1547.089943,1282.279889,1294.296147
531,SPT_0747,434.5922843,-0.911869315,0.147905283,6.165224788,7.04E-10,2.86E-09,599.2039724,622.8280903,482.3126722,302.9549497,294.4587773,305.7952436
532,SPT_0758,57.44703511,-1.928822094,0.313526864,6.152015394,7.65E-10,3.10E-09,76.68667692,84.77998027,114.9939304,24.23639598,22.65067518,21.33455188
533,SPT_1271,182.6691109,-1.087614779,0.17682696,6.150729373,7.71E-10,3.12E-09,239.1100113,250.4611182,260.597756,107.0440822,132.1289385,106.6727594
534,SPT_1206,591.5655472,1.217345744,0.197967715,-6.149213505,7.79E-10,3.14E-09,242.4442146,400.6269656,414.4745262,985.6134364,679.5202553,826.7138852
535,SPT_1212,1874.594758,-0.997756315,0.162320103,6.146843787,7.90E-10,3.18E-09,2669.267934,2998.884008,1842.38477,1292.607785,1180.351851,1264.072199
536,SPT_1782,1876.182402,0.848592487,0.138307551,-6.135547043,8.49E-10,3.41E-09,1370.357575,1281.673819,1359.244803,2007.581467,2896.769681,2341.467069
537,SPT_1482,2340.756244,-0.610721189,0.099544691,6.135145732,8.51E-10,3.41E-09,2727.85465,2838.189928,2926.140517,1817.729698,1793.178451,1941.444221
538,SPT_RS00600,146.4572176,1.242720797,0.202705338,-6.130676233,8.75E-10,3.51E-09,67.16038165,88.65880289,103.4118079,220.1472635,182.4637722,216.9012774
539,SPT_0772,2643.989344,-0.69612631,0.114015456,6.105543384,1.02E-09,4.10E-09,3122.243275,3246.020421,3454.781679,1773.296306,2112.804646,2154.78974
540,SPT_RS07210,777.4336787,-0.835196273,0.136931417,6.09937656,1.06E-09,4.25E-09,947.3900645,923.7139026,1120.983998,634.1856947,520.965529,517.362883
541,SPT_0937,632.79464,-0.780915965,0.128480854,6.078072629,1.22E-09,4.85E-09,728.7615881,792.9421684,882.7231925,468.5703222,466.8555828,456.914986
542,SPT_1210,1416.730332,-0.692926601,0.114034231,6.076478934,1.23E-09,4.88E-09,1764.746199,1809.193697,1685.198822,961.3770404,1122.466792,1157.399439
543,SPT_1382,646.5241589,1.022111438,0.168230386,-6.075664837,1.23E-09,4.90E-09,334.8492787,430.5493115,507.9588006,967.4361394,729.855089,908.4963341
544,SPT_0295,61.28732192,-1.840933982,0.303515745,6.065365672,1.32E-09,5.22E-09,107.1708218,107.4987985,74.45650171,32.31519464,21.39230433,24.89031052
545,SPT_1889,191.9851778,1.070665234,0.1765872,-6.063096496,1.34E-09,5.28E-09,134.3207633,120.2435014,113.3393415,236.3048608,236.5737185,311.1288815
546,SPT_1330,1478.366848,-0.652957585,0.108040092,6.04366004,1.51E-09,5.95E-09,1731.88048,1825.263105,1868.030898,1236.056195,1126.241905,1082.728508
547,SPT_0332,650.4567882,-0.903144711,0.149938837,6.023420816,1.71E-09,6.73E-09,782.5851564,771.3315852,996.062534,482.7082199,480.6976621,389.3555718
548,SPT_1127,2609.106286,-0.686351406,0.113953239,6.023096932,1.71E-09,6.73E-09,3509.487177,3313.068641,2840.101893,2023.739064,2019.685203,1948.555738
549,SPT_1258,1492.641926,-0.766897714,0.127657006,6.007486315,1.88E-09,7.40E-09,1780.464586,1798.111346,2070.718042,1205.7607,1151.409321,949.3875585
550,SPT_1062,344.6222917,-0.825891823,0.137739732,5.996031878,2.02E-09,7.92E-09,430.1122314,434.9822517,459.9757217,244.3836594,252.9325395,245.3473466
551,SPT_1650,869.6524343,-0.846634288,0.141289358,5.992201371,2.07E-09,8.10E-09,1124.102842,1113.222094,1116.020231,753.347975,520.965529,590.2559353
552,SPT_0568,158.7244127,1.388779306,0.231899188,-5.988720004,2.11E-09,8.26E-09,88.11823124,78.68468757,91.00239098,333.2504447,179.9470306,181.343691
553,SPT_1191,1250.617257,0.64673538,0.108131984,-5.980981335,2.22E-09,8.64E-09,961.6795074,983.0044771,977.8620558,1399.651868,1565.413329,1616.092305
554,SPT_RS06655,515.7514652,-0.858088408,0.143835559,5.965759891,2.43E-09,9.47E-09,614.4460449,708.1621881,679.2087545,302.9549497,403.9370406,385.7998131
555,SPT_0559,602.2232532,0.711555444,0.119721128,-5.943440849,2.79E-09,1.08E-08,445.3543038,449.3893072,474.0397276,698.816084,747.4722808,798.2678161
556,SPT_0996,600.3571609,-0.95865994,0.161431371,5.938498425,2.88E-09,1.11E-08,747.3378639,678.2398421,960.4888721,432.2157283,435.3963117,348.4643473
