,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC30MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC30MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC30MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF30MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF30MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF30MIN.C
340,SPT_1280,1401.547235,-0.954192734,0.108929265,8.759746412,1.96E-18,1.24E-17,1809.61465,1791.131104,1949.5779,971.505173,973.8861927,913.5683892
341,SPT_0569,162.3666802,1.720888024,0.196475348,-8.758798696,1.97E-18,1.25E-17,62.30210752,93.2341234,67.34009594,270.0096121,255.2905554,226.0235867
342,SPT_0453,10394.25367,1.021470636,0.116679514,-8.754498535,2.05E-18,1.29E-17,6651.582257,7117.389387,6769.322084,14580.51905,11868.98471,15377.7245
343,SPT_2131,282.1611179,-1.486521244,0.170634702,8.711717076,2.99E-18,1.88E-17,382.8488286,427.8410329,446.7440511,116.4747346,176.947422,142.1106383
344,SPT_0747,336.6732775,-1.283627736,0.147872613,8.680632026,3.94E-18,2.46E-17,472.2594867,498.8025602,467.2745682,174.712102,197.2085772,209.7823709
345,SPT_RS06055,1110.460855,-1.188192373,0.136912064,8.678507514,4.01E-18,2.50E-17,1281.235707,1659.049429,1702.390474,624.7281222,694.2822511,701.079149
346,SPT_1514,3928.426133,-1.13428942,0.131335546,8.636575934,5.79E-18,3.61E-17,4960.86476,6402.594441,4858.341556,2194.489887,2523.189193,2631.076961
347,SPT_0933,33283.72626,1.05226274,0.122794973,-8.569265622,1.04E-17,6.46E-17,22044.48311,18957.08712,23817.04223,43987.7424,50608.31343,40287.68925
348,SPT_1822,425.3311115,1.235246937,0.144198129,-8.566317391,1.07E-17,6.61E-17,288.6822844,244.4805902,220.9083635,643.2581936,590.2749878,564.3822493
349,SPT_0550,2715.249835,0.880637855,0.103386078,-8.51795398,1.62E-17,1.00E-16,1811.992593,1975.009514,1937.259589,3684.83706,3303.919039,3578.481216
350,SPT_0137,4312.815747,0.828818688,0.097426081,-8.507154161,1.78E-17,1.10E-16,2960.06349,3192.750759,3155.951082,5725.792069,5448.900002,5393.437083
351,SPT_2110,4982.169628,0.950863135,0.111851308,-8.501135624,1.88E-17,1.15E-16,3348.619382,3737.134446,3082.862441,7075.840129,6434.942888,6213.618481
352,SPT_1276,306.7955646,-1.319024742,0.155436283,8.48595141,2.14E-17,1.31E-16,401.3967843,464.0987476,454.1350373,161.4763367,174.2459346,185.4205471
353,SPT_0693,473.9192985,-1.141760032,0.134619916,8.481360436,2.23E-17,1.36E-16,647.7516827,659.3724394,657.7977665,262.0681529,321.4769957,295.0487538
354,SPT_RS00925,70.56004692,2.174789153,0.257128945,-8.45797096,2.72E-17,1.66E-16,23.30384174,29.52413908,20.53051706,135.0048061,99.95503226,115.0419453
355,SPT_0951,832.6561053,-1.225656549,0.145097361,8.447131944,2.99E-17,1.81E-16,1075.781429,1034.89877,1395.253939,505.6062345,453.8498762,530.5463831
356,SPT_1270,340.2016683,-1.264022893,0.149840743,8.435775647,3.29E-17,1.99E-16,487.9539108,463.5807802,493.55363,193.2421734,222.8727071,180.0068085
357,SPT_0475,218.2546939,-1.634301968,0.194341557,8.409431288,4.12E-17,2.49E-16,290.5846389,307.6726072,390.9010447,129.7104999,87.79833915,102.8610334
358,SPT_1283,555.0191898,-1.065691459,0.127289715,8.37217255,5.66E-17,3.40E-16,775.685018,749.4987586,733.3500692,341.4827447,379.5589739,350.5395745
359,SPT_0411,1886.719204,0.885967629,0.105878836,-8.367750008,5.87E-17,3.52E-16,1344.013403,1236.38807,1387.862953,2543.914091,2347.592515,2460.544195
360,SPT_1127,1748.550643,-0.99489594,0.119046536,8.357201923,6.42E-17,3.84E-16,2375.089503,2432.892653,2177.877249,1270.633469,1212.967824,1021.843161
361,SPT_1306,1262.634002,-1.018689261,0.122164368,8.338677429,7.51E-17,4.48E-16,1757.775491,1501.069387,1815.718928,881.501969,841.5133122,778.2249241
362,SPT_1305,2789.478739,-1.008934893,0.121077478,8.332969206,7.88E-17,4.69E-16,3942.629552,3409.261112,3836.743027,1961.540417,1989.64544,1597.052888
363,SPT_1152,3853.203502,-1.005405976,0.120696977,8.330001283,8.08E-17,4.80E-16,4624.623614,5447.98061,5365.855938,2911.868366,2344.891027,2424.001459
364,SPT_1189,754.0627016,-1.118908347,0.134557136,8.315488737,9.14E-17,5.41E-16,986.3707709,936.4849728,1183.379003,450.0160202,468.7080567,499.4173861
365,SPT_1332,1100.902984,-1.088005366,0.130931595,8.309723592,9.59E-17,5.66E-16,1428.192587,1374.167385,1689.250943,791.4987649,678.073327,644.2348937
366,SPT_0645,424.5941013,1.168897006,0.141262977,-8.274616848,1.29E-16,7.58E-16,267.2807971,279.7023702,229.941791,656.4939589,544.3497027,569.7959879
367,SPT_1177,407.6413897,1.199647229,0.14520166,-8.261938792,1.43E-16,8.41E-16,243.9769554,236.71108,257.0420735,614.1395099,476.8125188,617.1662007
368,SPT_0829,1933.839722,-0.894448857,0.108478815,8.245378233,1.65E-16,9.64E-16,2448.805737,2468.632401,2636.939611,1302.399306,1287.258726,1459.002553
369,SPT_2101,884.0118887,-0.986265217,0.11977474,8.234334031,1.81E-16,1.05E-15,1117.633226,1160.246869,1254.825202,561.1964487,579.4690384,630.7005472
370,SPT_1235,271.2574486,-1.322840693,0.160713069,8.231071089,1.86E-16,1.08E-15,370.9591135,426.8050982,367.9068656,150.8877244,152.6340358,158.3518541
371,SPT_1673,1237.420814,0.916167627,0.111446417,-8.220700573,2.02E-16,1.17E-15,882.216866,831.8555676,852.4270681,1643.88205,1491.221022,1722.92231
372,SPT_2109,3274.087029,-1.117013297,0.136067109,8.20928221,2.23E-16,1.29E-15,4175.667969,4318.293815,4977.418555,1874.184366,1812.698018,2486.259453
373,SPT_1281,822.9693454,-0.951700493,0.116159824,8.193026276,2.55E-16,1.47E-15,1050.575233,1080.479897,1125.072335,579.7265201,545.7004464,556.2616414
374,SPT_1065,1632.261451,-1.098319703,0.134149713,8.187268383,2.67E-16,1.54E-15,2139.197554,2359.859257,2198.407766,820.6174486,1176.497745,1098.988936
375,SPT_1222,1935.818485,-1.110693472,0.135741517,8.182415333,2.78E-16,1.60E-15,2478.292231,2778.894845,2679.643086,1492.994326,1036.020402,1149.066018
376,SPT_2224,363.7271,1.329435208,0.162580542,-8.17708681,2.91E-16,1.67E-15,188.808677,252.2501005,177.3836674,460.6046324,545.7004464,557.6150761
377,SPT_1677,5038.932395,-0.943354928,0.115715344,8.15237547,3.57E-16,2.04E-15,6053.767378,6877.570503,6981.19702,3332.765703,3140.479054,3847.814712
378,SPT_0772,2537.309864,-0.887916818,0.109333031,8.121212833,4.62E-16,2.63E-15,3274.903148,3242.993592,3380.144328,1646.529203,1710.041498,1969.247417
379,SPT_0384,411.7449756,-1.154577995,0.142317866,8.112670821,4.95E-16,2.81E-15,535.5127715,557.332871,617.557953,240.8909285,272.8502232,246.3251064
380,SPT_1968,348.0318139,1.196052512,0.147820557,-8.091246144,5.91E-16,3.35E-15,194.5157403,239.3009167,199.5566258,442.074561,491.6706992,521.0723405
381,SPT_1736,72.6796539,2.135597318,0.264608497,-8.070781332,6.98E-16,3.95E-15,19.02354428,24.34446555,36.9549307,119.1218877,109.410238,127.2228572
382,SPT_0093,209.9102093,1.396696827,0.173100796,-8.068690969,7.11E-16,4.01E-15,101.3003733,131.5637075,109.2223507,346.7770509,276.9024542,293.6953192
383,SPT_1049,1728.492052,-0.972109863,0.120502906,8.067107219,7.20E-16,4.05E-15,2234.315276,2071.351441,2567.135853,1244.161938,1098.154611,1155.833192
384,SPT_0063,2543.144455,0.880931408,0.109365202,-8.054951606,7.95E-16,4.46E-15,1624.610681,1957.398624,1781.22766,3218.938121,3297.165321,3379.526323
385,SPT_0817,926.5593795,-0.986385391,0.122609637,8.04492547,8.63E-16,4.83E-15,1198.007701,1282.487164,1220.333934,598.2565916,567.3123453,692.9585411
386,SPT_1044,4248.281525,-0.830431724,0.103272933,8.041136229,8.90E-16,4.97E-15,5420.758942,5128.394754,5783.036044,2903.926907,3043.225509,3210.346991
387,SPT_0023,269.2671798,1.657494636,0.206462651,-8.028060429,9.90E-16,5.51E-15,108.909791,93.75209075,183.9534328,442.074561,394.4171543,392.4960487
388,SPT_0956,743.7006215,-1.206419625,0.150452926,8.018585348,1.07E-15,5.94E-15,1236.05479,918.3561155,967.3979637,412.9558774,510.5811108,416.8578724
389,SPT_2102,2404.005674,-0.977431451,0.122360369,7.988137498,1.37E-15,7.59E-15,2900.139325,3246.101396,3438.450996,1445.345571,1568.213412,1825.783344
390,SPT_0065,3136.15586,1.032088767,0.12930246,-7.981973147,1.44E-15,7.95E-15,2065.005732,2228.813517,1874.025597,3539.243641,4816.75196,4293.094712
391,SPT_0809,1075.488334,-1.012180429,0.127011974,7.969173271,1.60E-15,8.80E-15,1475.751447,1311.493336,1538.967558,637.9638875,691.5807638,797.1730092
392,SPT_1547,1764.260801,-0.944164175,0.118688823,7.954954369,1.79E-15,9.85E-15,2170.586402,2272.322774,2535.108246,1130.334357,1144.079896,1333.133131
393,SPT_1118,2543.61001,0.814321226,0.102416112,-7.951104687,1.85E-15,1.01E-14,1788.213162,1900.422215,1841.17677,3041.578866,3275.553422,3414.715624
394,SPT_1330,1195.542373,-0.970683045,0.122221121,7.942023771,1.99E-15,1.09E-14,1550.894447,1464.811672,1734.418081,873.5605098,736.1553052,813.414225
395,SPT_0795,788.6683765,-1.088245405,0.137208326,7.931336487,2.17E-15,1.18E-14,1124.767056,955.6497648,1134.926983,579.7265201,497.073674,439.8662615
396,SPT_1210,1124.890886,-0.931641197,0.117977126,7.896795149,2.86E-15,1.56E-14,1593.221833,1475.688986,1366.511215,727.9670915,814.4984386,771.4577509
397,SPT_0283,11028.99918,-0.983305547,0.124861818,7.875149992,3.40E-15,1.85E-14,14667.62823,13161.03245,16158.33814,8333.237833,7472.314034,6381.444378
398,SPT_2007,462.7795034,-1.118663,0.142187106,7.867541789,3.62E-15,1.96E-14,576.4133917,673.8755252,658.6189871,262.0681529,320.126252,285.5747113
399,SPT_1153,4314.269406,-0.89303439,0.113811322,7.846621732,4.27E-15,2.31E-14,4933.28062,5806.931986,6096.742345,3181.877978,2895.994448,2970.789058
400,SPT_1272,190.2285709,-1.503575489,0.192594036,7.806968074,5.86E-15,3.15E-14,311.034949,271.4148926,271.0028251,66.1788265,112.1117254,109.6282067
401,SPT_1592,1137.156825,0.879702409,0.112831147,-7.796627375,6.36E-15,3.42E-14,769.9779547,782.1307018,849.1421854,1434.756959,1407.474914,1579.458237
402,SPT_1055,461.6839892,-1.083741152,0.139244425,7.783012885,7.08E-15,3.79E-14,583.5472208,608.0936715,691.4678144,312.3640611,290.409891,284.2212766
403,SPT_2160,128.0588937,1.719198087,0.221031236,-7.778077525,7.36E-15,3.94E-14,61.82651891,59.5662455,57.48544776,127.0633469,232.3279128,230.0838906
404,SPT_1129,2321.460142,-0.862642026,0.111155042,7.76070979,8.45E-15,4.50E-14,3073.729167,3030.626978,2880.020933,1823.888458,1622.243159,1498.252158
405,SPT_RS00600,153.4440713,1.487756763,0.191952483,-7.750651316,9.14E-15,4.86E-14,86.55712647,74.06933137,76.37352345,275.3039182,189.1041151,219.2564134
406,SPT_2079,502.228651,-1.1079963,0.143310861,7.731418897,1.06E-14,5.64E-14,626.825784,690.4504805,751.4169242,272.6567652,318.7755083,353.2464438
407,SPT_0599,4119.433934,0.915953444,0.118528426,-7.727711185,1.09E-14,5.80E-14,2673.759148,2585.175055,3289.810053,5439.899538,5115.266313,5612.693496
408,SPT_1062,289.1151266,-1.198855801,0.155153053,7.72692368,1.10E-14,5.82E-14,403.7747273,372.9364936,434.4257409,174.712102,172.8951909,175.9465046
409,SPT_1476,1887.664339,-0.83198752,0.107889731,7.711461625,1.24E-14,6.55E-14,2537.265218,2321.529673,2392.215847,1455.934183,1285.907983,1333.133131
410,SPT_1206,518.8172593,1.298554177,0.168464375,-7.708182687,1.28E-14,6.70E-14,298.6696452,274.5226967,316.9911833,952.9751016,567.3123453,702.4325837
411,SPT_0255,13009.64266,1.144807236,0.149020416,-7.682217404,1.56E-14,8.19E-14,8161.100496,6674.009333,9378.340191,19702.76023,14315.18151,19826.4642
412,SPT_1903,913.703991,1.11161561,0.144788965,-7.677488457,1.62E-14,8.48E-14,630.1549043,573.3898589,528.8661193,984.7409383,1356.146654,1408.925471
413,SPT_1348,917.7153879,-0.880696823,0.115026641,7.65645957,1.91E-14,9.97E-14,1193.251815,1250.891156,1127.535997,637.9638875,649.7077097,646.941763
414,SPT_0027,573.2451165,1.146349929,0.149888985,-7.64799312,2.04E-14,1.06E-13,363.3496957,340.3045504,366.2644243,669.7297242,725.3493558,974.4729485
415,SPT_2094,204.6626484,1.296025855,0.169458898,-7.6480248,2.04E-14,1.06E-13,124.604215,109.2911113,119.8982196,283.2453774,257.9920427,332.9449241
416,SPT_1182,391.2759208,-1.106122048,0.145087293,7.623838199,2.46E-14,1.28E-13,534.0860057,541.2758831,526.4024573,270.0096121,264.7457611,211.1358055
417,SPT_1889,172.5127515,1.433524427,0.188071261,-7.62224074,2.49E-14,1.29E-13,99.87360747,95.82396016,78.83718549,285.8925305,203.9622956,270.6869301
418,SPT_1809,5919.846644,0.77412758,0.101959096,-7.592530825,3.14E-14,1.62E-13,4214.190647,4467.468413,4408.312622,7674.096721,6860.427147,7894.584317
419,SPT_1237,888.8261429,-0.915247786,0.120638949,7.586669103,3.28E-14,1.69E-13,1143.7906,1125.025089,1218.691492,630.0224283,657.8121718,557.6150761
420,SPT_0333,1874.304435,0.908975887,0.119858933,-7.583714155,3.36E-14,1.72E-13,1324.51427,1243.121645,1339.410933,2093.89807,2555.607041,2689.274651
421,SPT_1701,418.971237,1.175059455,0.155104423,-7.575924872,3.57E-14,1.82E-13,289.6334617,276.5945661,200.3778465,550.6078365,590.2749878,606.3387235
422,SPT_1258,1164.562892,-0.856577675,0.113217545,7.565767952,3.86E-14,1.97E-13,1474.324682,1446.682815,1586.598358,810.0288364,877.9833915,791.7592706
423,SPT_1704,520.4984571,0.941809109,0.124511109,-7.564056889,3.91E-14,1.99E-13,362.3985185,357.9154404,344.0914658,722.6727854,642.9539913,692.9585411
424,SPT_0631,5108.817528,-0.929023848,0.123126061,7.54530631,4.51E-14,2.29E-13,6248.283119,6536.747985,7343.35534,3113.051999,3367.403992,4044.062736
425,SPT_1516,578.7985628,-0.993267774,0.131776506,7.537517914,4.79E-14,2.43E-13,753.3323535,816.8345144,744.0259381,386.4843468,349.8426129,422.271611
426,SPT_0954,307.6966953,-1.289205193,0.171358898,7.523421381,5.34E-14,2.70E-13,488.4294994,454.7753352,371.1917484,166.7706428,208.0145266,156.9984195
427,SPT_RS05190,207.8883314,-1.601260263,0.21291678,7.520592143,5.45E-14,2.75E-13,298.6696452,398.3168938,243.0813219,108.5332755,113.4624691,85.26638299
428,SPT_0046,417.5887864,-1.167314173,0.155257959,7.518546411,5.54E-14,2.79E-13,600.6684106,654.7107332,482.0565405,246.1852346,257.9920427,263.9197569
429,SPT_1184,4325.582844,0.748213027,0.100165567,-7.469762797,8.03E-14,4.03E-13,3264.915787,3139.400122,3275.849301,5034.88512,5673.123453,5565.323283
430,SPT_0800,278.028296,-1.141186498,0.153162277,7.450832668,9.28E-14,4.65E-13,393.311778,385.8856774,369.549307,177.359255,178.2981657,163.7655927
431,SPT_RS01985,337.0485846,1.222875902,0.164724307,-7.423773232,1.14E-13,5.69E-13,199.2716263,184.9143447,216.8022601,558.5492957,370.1037681,492.6502128
432,SPT_0763,1118.306246,-0.875683875,0.119011446,7.357980329,1.87E-13,9.31E-13,1393.474618,1591.713673,1364.047553,757.0857752,832.0581064,771.4577509
433,SPT_1394,432.0389929,-1.060866877,0.144215462,7.35612438,1.89E-13,9.42E-13,526.4765879,613.273345,620.8428358,246.1852346,291.7606347,293.6953192
434,SPT_0432,324.6750951,1.149136038,0.156245356,-7.354689223,1.91E-13,9.50E-13,217.3439934,196.8275938,184.7746535,510.9005406,464.6558257,373.5479636
435,SPT_1019,341.0238231,-1.058562399,0.144228297,7.339491765,2.14E-13,1.06E-12,449.9068222,455.2933026,477.950437,230.3023162,205.3130392,227.3770213
436,SPT_0907,483.3589635,-1.091123945,0.149171868,7.31454232,2.58E-13,1.28E-12,665.8240498,719.9746196,589.6364498,315.0112141,347.1411256,262.5663222
437,SPT_0244,1262.246168,-1.205552387,0.1655859,7.280525612,3.33E-13,1.64E-12,1589.417125,1847.071578,1852.673859,865.6190506,530.8422659,887.8531308
438,SPT_0634,164.4603247,1.288526085,0.176999194,-7.279841536,3.34E-13,1.64E-12,87.98389229,105.6653398,91.97671641,217.0665509,230.9771692,253.0922797
439,SPT_0918,955.8705161,0.841596276,0.115749187,-7.270861259,3.57E-13,1.75E-12,708.1514358,624.1506594,721.031759,1185.924571,1242.684185,1253.280487
440,SPT_2003,2207.963042,-0.85676212,0.117852395,7.269789656,3.60E-13,1.76E-12,2680.892978,3030.626978,2841.42356,1360.636673,1692.48183,1641.716231
441,SPT_2163,260.2259438,1.224497999,0.168979779,-7.246417336,4.28E-13,2.09E-12,161.7001264,140.3691524,160.9592537,423.5444896,291.7606347,383.0220061
442,SPT_2203,442.8696562,-1.089843505,0.15065672,7.233952148,4.69E-13,2.29E-12,620.1675435,521.0751563,672.5797387,267.3624591,266.0965048,309.936535
443,SPT_1810,4550.732892,0.714803456,0.098818704,-7.233483382,4.71E-13,2.29E-12,3669.166103,3320.170728,3335.798411,5789.323742,5565.063959,5624.874408
444,SPT_1467,1990.103261,0.839687981,0.116120042,-7.231206303,4.79E-13,2.32E-12,1483.360865,1446.682815,1345.159477,2387.73206,2394.868543,2882.815806
445,SPT_0448,825.2713749,-0.871994534,0.120840121,7.216101132,5.35E-13,2.59E-12,1059.135828,998.6410551,1149.708955,569.1379079,567.3123453,607.6921581
446,SPT_2217,189.4361325,1.275726209,0.176813754,-7.215084669,5.39E-13,2.60E-12,121.7506834,113.4348501,95.26159914,238.2437754,259.3427864,308.5831003
447,SPT_1012,506.1737749,1.419838447,0.196995426,-7.207469094,5.70E-13,2.75E-12,242.5501896,370.3466568,206.9476119,571.785061,861.7744674,783.6386627
448,SPT_2050,551.3826761,0.983002213,0.136394822,-7.207034713,5.72E-13,2.75E-12,343.3749742,393.1372203,376.1190725,637.9638875,730.7523305,826.9485715
449,SPT_1590,3850.91143,0.794336831,0.110545303,-7.18562263,6.69E-13,3.21E-12,2702.770054,2809.972886,2923.545629,5217.538681,5130.124494,4321.51684
450,SPT_0389,586.8583558,-1.053249555,0.146649933,7.182066399,6.87E-13,3.29E-12,710.5293788,747.4268892,922.2308261,389.1314998,340.3874072,411.4441338
451,SPT_1774,63.12541156,1.831911366,0.25525439,-7.176806502,7.14E-13,3.41E-12,25.20619617,27.97023702,28.74272388,92.6503571,93.20131387,110.9816414
452,SPT_2172,58.73997097,2.009199088,0.279991587,-7.175926632,7.18E-13,3.42E-12,26.15737338,22.7905635,19.70929637,68.82597956,120.2161875,94.74042555
453,SPT_1163,685.1296717,-0.8918533,0.124574703,7.159184641,8.12E-13,3.86E-12,900.7648216,877.954662,902.5215298,420.8973365,513.2825981,495.3570821
454,SPT_2095,176.7346527,1.516331883,0.211871752,-7.156838377,8.26E-13,3.92E-12,101.7759619,92.71615604,78.83718549,185.3007142,251.2383243,350.5395745
455,SPT_1473,1113.528482,-0.978221047,0.137013496,7.139596294,9.36E-13,4.43E-12,1296.930131,1545.096612,1605.486434,624.7281222,832.0581064,776.8714895
456,SPT_2086,1042.608939,0.899445516,0.126028251,-7.136856283,9.55E-13,4.51E-12,762.8441256,660.9263414,758.8079104,1238.867632,1300.766163,1533.441459
457,SPT_1703,2997.196786,0.855329832,0.119886739,-7.134482442,9.72E-13,4.58E-12,2044.555421,1924.248713,2423.422233,3938.963753,3561.911082,4090.079514
458,SPT_1007,536.2562255,1.061515548,0.148806121,-7.133547601,9.78E-13,4.60E-12,336.7167337,368.2747874,336.7004797,622.0809691,668.6181212,885.1462615
459,SPT_1563,565.965509,-1.100847271,0.154351794,7.13206659,9.89E-13,4.64E-12,688.6523029,735.5136401,903.3427504,304.4226019,416.0290532,347.8327052
460,SPT_2022,773.7222752,-1.041966406,0.146316026,7.121341636,1.07E-12,5.00E-12,947.8480937,1081.515831,1111.111583,394.4258059,517.3348292,590.0975077
461,SPT_RS00920,75.17272318,1.67904117,0.235843531,-7.119301348,1.08E-12,5.07E-12,38.52267717,35.22177995,32.02760661,103.2389693,120.2161875,121.8091186
462,SPT_1075,1599.918717,0.795501009,0.11181809,-7.114242528,1.13E-12,5.25E-12,1169.947973,1179.929628,1159.563603,1805.358387,2169.294349,2115.418359
463,SPT_0559,600.4042636,1.078685203,0.151881096,-7.102168963,1.23E-12,5.71E-12,388.0803033,373.4544609,395.8283688,680.3183364,746.9612546,1017.782857
464,SPT_1570,2655.584995,-0.813303608,0.11468891,7.091388388,1.33E-12,6.16E-12,3364.789394,3128.00484,3665.929125,2059.485081,1976.138003,1739.163526
465,SPT_0563,616.8363631,1.102677404,0.155563951,-7.088257881,1.36E-12,6.29E-12,366.678816,411.784045,397.4708102,667.0825711,811.7969512,1046.204985
466,SPT_0857,418.7383236,1.123396311,0.158741528,-7.076889854,1.47E-12,6.81E-12,271.085506,251.7321332,267.7179424,479.1347039,525.4392912,717.3203648
467,SPT_1084,222.2652801,-1.617885742,0.228730301,7.073333689,1.51E-12,6.98E-12,407.5794362,384.3317753,221.7295842,84.70889792,128.3206495,106.9213374
468,SPT_0173,165.5396669,3.458863902,0.489207895,-7.07033541,1.55E-12,7.11E-12,37.57149995,12.43121645,17.24563433,378.5428876,348.4918692,198.9548936
469,SPT_0996,507.1414545,-1.107453526,0.156994325,7.054099088,1.74E-12,7.98E-12,732.4064548,572.8718915,783.4445308,272.6567652,332.2829451,349.1861399
470,SPT_RS09000,438.3398377,1.049525985,0.148831425,-7.05177678,1.77E-12,8.10E-12,276.3169807,282.292207,298.9243283,513.5476936,547.0511901,711.9066262
471,SPT_1444,10548.00545,-0.730037401,0.103770265,7.035130895,1.99E-12,9.10E-12,12717.71494,12776.18271,14022.34315,7475.560241,7711.395665,8584.835989
472,SPT_0488,155.5903035,-1.526788657,0.217475538,7.020507552,2.21E-12,1.01E-11,209.7345757,232.0493738,245.544984,119.1218877,66.18644028,60.90455928
473,SPT_1510,475.4246078,1.178419917,0.167934552,-7.017137935,2.26E-12,1.03E-11,271.085506,305.0827704,298.9243283,473.8403977,705.0882006,798.5264439
474,SPT_1577,413.9282948,-1.086102089,0.155396403,6.989235704,2.76E-12,1.26E-11,524.0986449,528.3266992,635.624808,293.8339897,220.1712197,281.5144073
475,SPT_0908,509.6367042,-1.029338216,0.147363646,6.985021373,2.85E-12,1.29E-11,714.3340877,710.1332399,622.4852771,397.072959,333.6336888,280.1609727
476,SPT_1223,864.4991193,-0.92658795,0.133041233,6.964667495,3.29E-12,1.49E-11,1256.029511,1092.393146,1061.017121,518.8419998,669.9688649,588.744073
477,SPT_RS05395,217.5393946,1.110564281,0.15992951,-6.944086039,3.81E-12,1.72E-11,133.16481,144.5128913,135.5014126,267.3624591,297.1636094,327.5311855
478,SPT_0796,1441.029659,1.11293284,0.160313689,-6.942219656,3.86E-12,1.74E-11,860.33979,948.9161892,905.8064125,2604.798611,1572.265643,1754.051307
479,SPT_RS05570,99.05699095,1.439767342,0.207399547,-6.941998498,3.87E-12,1.74E-11,50.88798095,52.31470257,55.02178571,153.5348775,143.17883,139.403769
480,SPT_RS05685,154.8178192,1.24319607,0.179732996,-6.916905073,4.62E-12,2.07E-11,82.75241762,98.41379692,92.79793709,225.0080101,229.6264255,200.3083283
481,SPT_1227,756.3192831,-1.067362353,0.15432311,6.916412949,4.63E-12,2.07E-11,932.6292583,966.5270792,1168.597031,608.8452038,411.9768222,449.340304
482,SPT_1787,410.8588314,1.049403919,0.152408712,-6.885458863,5.76E-12,2.57E-11,282.0240439,219.10019,300.5667697,550.6078365,513.2825981,599.5715502
483,SPT_0531,498.9704736,0.920012077,0.133677428,-6.882329273,5.89E-12,2.63E-11,332.9120249,381.2239712,316.1699627,680.3183364,607.8346557,675.3638907
484,SPT_1635,3617.053217,0.708325124,0.102964576,-6.879308871,6.01E-12,2.68E-11,2637.138826,2831.727515,2764.228816,4370.449702,4260.245564,4838.528876
485,SPT_0328,3098.176586,-0.856463981,0.125457948,6.826701649,8.69E-12,3.86E-11,3992.566356,3725.739164,4277.738534,1958.893264,2057.182624,2576.939575
486,SPT_0568,127.2427315,1.541387307,0.225812821,-6.825951243,8.73E-12,3.87E-11,48.51003791,58.01234345,87.04939231,219.713704,185.0518841,165.1190274
487,SPT_1226,1335.691977,-0.889682505,0.130527079,6.816076104,9.36E-12,4.14E-11,1450.069663,1919.587007,1843.640432,910.6206526,937.4161134,952.8179941
488,SPT_0814,761.981008,-0.916480372,0.134564297,6.81072464,9.71E-12,4.29E-11,1081.488492,984.6559365,934.5491364,436.7802549,561.9093706,572.5028572
489,SPT_0471,48.51734476,1.988360705,0.292028168,-6.808797642,9.84E-12,4.33E-11,19.49913289,21.23666144,16.42441364,60.88452038,90.49982651,82.55951369
490,SPT_RS02870,930.7470385,0.897646444,0.131836016,-6.808810432,9.84E-12,4.33E-11,724.7970371,650.5669944,572.3908155,1080.038448,1333.184011,1223.504924
491,SPT_1180,861.6600114,-0.904698397,0.132992688,6.802617574,1.03E-11,4.51E-11,1107.170277,1056.135431,1206.373182,653.8468058,641.6032476,504.8311247
492,SPT_0953,564.0108743,-0.968522729,0.142594412,6.792150649,1.10E-11,4.84E-11,808.5006319,698.2199908,731.7076279,415.6030304,411.9768222,318.0571429
493,SPT_0864,762.2179775,-0.923017563,0.135986925,6.787546384,1.14E-11,4.98E-11,894.5821697,955.6497648,1152.993838,487.076163,549.7526775,533.2532524
494,SPT_2204,1451.50662,-0.866305733,0.127647518,6.786702527,1.15E-11,5.00E-11,1803.907586,1647.654147,2179.519691,1037.684,1033.318915,1006.95538
495,SPT_1308,1059.545741,-0.793405361,0.11726295,6.766036169,1.32E-11,5.76E-11,1431.046118,1347.233083,1253.182761,802.0873772,800.9910018,722.7341034
496,SPT_0834,171.1800665,-1.335849014,0.197655672,6.758465374,1.39E-11,6.06E-11,277.2681579,257.429774,201.1990671,103.2389693,91.85057019,96.0938602
497,SPT_1513,951.9845859,-0.819836996,0.12142241,6.751941382,1.46E-11,6.32E-11,1110.499397,1274.199686,1266.322292,680.3183364,647.0062224,733.5615807
498,SPT_1811,5622.713506,0.668810612,0.09926496,-6.737630369,1.61E-11,6.96E-11,4479.093501,4109.552972,4428.021919,6797.889058,6645.658902,7276.064682
499,SPT_0385,130.0437815,-1.409408462,0.209285761,6.734373391,1.65E-11,7.11E-11,198.7960377,167.8214221,200.3778465,79.4145918,68.88792764,64.96486323
500,SPT_2016,95.64039018,-1.62255807,0.241666415,6.714040376,1.89E-11,8.15E-11,166.9316011,133.1176095,135.5014126,45.00160202,48.62677245,44.66334347
501,SPT_2164,180.1067284,1.162847419,0.173200902,-6.713864672,1.90E-11,8.15E-11,111.7633226,111.3629807,108.4011301,251.4795407,216.1189887,281.5144073
