,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC45MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC45MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC45MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF45MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF45MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF45MIN.C
298,SPT_1259,1525.881254,-1.353266521,0.208214302,6.499392737,8.06E-11,5.83E-10,2651.212528,2033.264785,1898.949935,1011.482552,825.5282737,734.8494481
299,SPT_0761,746.5990505,-1.497781213,0.230671503,6.493135012,8.41E-11,6.05E-10,1185.772798,1111.683389,997.5767968,543.8078236,308.3791568,332.3743392
300,SPT_2009,1034.250479,1.903529252,0.293463803,-6.486419214,8.79E-11,6.31E-10,325.4033476,447.2447834,512.2691659,848.3402048,1949.884137,2122.361235
301,SPT_1331,260.8444346,-1.627137566,0.25087702,6.485797578,8.83E-11,6.31E-10,465.6117024,404.5407127,313.734226,135.9519559,136.4509543,108.7770565
302,SPT_1301,386.3058603,1.293921148,0.199817119,-6.475527003,9.45E-11,6.73E-10,233.1807399,236.0203477,194.2456048,598.188606,517.1491169,539.0507465
303,SPT_1330,962.2432503,-1.504999859,0.232423864,6.475238106,9.47E-11,6.73E-10,1553.538563,1488.213905,1218.171175,690.635936,421.6334489,401.266475
304,SPT_1129,1251.881314,-1.139204212,0.176230073,6.464300863,1.02E-10,7.21E-10,1654.758498,1786.683216,1743.921108,706.9501707,862.3700314,756.6048594
305,SPT_0929,794.8994341,-1.568092146,0.242845293,6.457165087,1.07E-10,7.53E-10,1309.860941,995.9691327,1254.324142,543.8078236,281.0889659,384.3455995
306,SPT_2035,1051.176942,-1.216906172,0.18852516,6.454874084,1.08E-10,7.62E-10,1381.839561,1430.356776,1598.083714,701.5120924,538.9812696,656.2882407
307,SPT_2163,162.6965102,1.554631412,0.241071232,-6.448846674,1.13E-10,7.90E-10,68.22973418,86.78569206,89.46327539,255.5896771,231.9666224,244.1440601
308,SPT_1774,61.58413803,2.544153304,0.395459071,-6.43341749,1.25E-10,8.72E-10,14.99554597,22.95917779,14.70629185,54.38078236,96.88017758,165.5828526
309,SPT_0693,303.9055654,-1.417828752,0.22062768,6.426341201,1.31E-10,9.11E-10,483.6063576,459.1835559,395.2315933,141.3900341,176.0217311,168.0001205
310,SPT_0911,468.983942,-1.359818135,0.211755805,6.421633337,1.35E-10,9.36E-10,779.0186133,682.8059476,574.1581441,239.2754424,271.5373991,267.1081053
311,SPT_0730,482.6027761,1.355277823,0.211732604,-6.400893388,1.54E-10,1.07E-09,294.6624784,301.2244126,211.4029453,679.7597795,660.422619,748.1444217
312,SPT_1182,198.1490834,-1.687422499,0.264164938,6.387761027,1.68E-10,1.16E-09,322.7791271,303.5203304,286.772691,87.00925178,118.7123303,70.10076972
313,SPT_1352,661.9320517,-1.372134005,0.215675244,6.362037571,1.99E-10,1.37E-09,1119.417507,953.265062,792.9142353,407.8558677,387.5207103,310.6189279
314,SPT_0340,8453.456443,-1.418167166,0.223990061,6.331384355,2.43E-10,1.66E-09,13586.33954,12782.75183,10641.22767,6150.466485,3681.446748,3878.50638
315,SPT_1057,1486.861893,-2.023129861,0.319517233,6.331833325,2.42E-10,1.66E-09,1195.145014,2370.764699,3658.802859,407.8558677,615.3938041,673.2091161
316,SPT_1425,456.7859055,1.352444943,0.213931378,-6.321863382,2.58E-10,1.76E-09,282.6660416,263.5713611,212.0157074,788.5213442,590.8326323,603.1083464
317,SPT_0772,2206.101288,-1.166513458,0.184564359,6.320361452,2.61E-10,1.77E-09,3571.939051,2640.305446,2968.219904,1305.138777,1419.089925,1331.914625
318,SPT_0612,643.0418813,1.332633736,0.211227241,-6.309005078,2.81E-10,1.90E-09,403.3801867,371.9386802,307.6066044,1044.111021,987.9049094,743.3098859
319,SPT_1189,557.3062008,-1.281158482,0.20323951,6.303688101,2.91E-10,1.96E-09,879.8636599,812.7548939,686.9063816,304.5323812,305.6501377,354.1297505
320,SPT_1180,476.0704372,-1.250155998,0.198363298,6.302355366,2.93E-10,1.97E-09,731.7826435,616.6835155,665.459706,288.2181465,292.0050423,262.2735695
321,SPT_1055,342.0580178,-1.300879447,0.206583186,6.297121628,3.03E-10,2.03E-09,510.5983404,483.0611008,465.6992418,212.0850512,181.4797693,199.4246035
322,SPT_0206,558.4002537,1.355864529,0.215693645,-6.286066195,3.26E-10,2.18E-09,336.6500071,351.7346038,240.2027668,913.5971436,728.6480962,779.5689047
323,SPT_1007,493.9357658,1.306613765,0.208654003,-6.262107336,3.80E-10,2.53E-09,304.7844719,313.6223687,224.8837128,766.7690313,654.9645808,698.5904293
324,SPT_1011,628.1683347,-1.328985806,0.212346835,6.258561865,3.89E-10,2.58E-09,758.0248489,985.8670944,974.2918348,282.7800683,375.2401244,392.8060372
325,SPT_1177,270.1181784,1.392306555,0.222515828,-6.25711244,3.92E-10,2.60E-09,122.2136997,151.989757,171.5734049,364.3512418,398.4367867,412.1441806
326,SPT_1224,950.8934809,-1.415573733,0.226331758,6.254419383,3.99E-10,2.64E-09,1042.190445,1346.785369,1777.623027,500.3031977,541.7102887,496.7485579
327,SPT_RS08580,62.14538641,2.761636741,0.442435663,-6.24189452,4.32E-10,2.83E-09,7.122884337,10.56122178,25.12324857,168.5804253,80.50606306,80.97847537
328,SPT_1727,358.9668945,2.299427456,0.368365247,-6.242248622,4.31E-10,2.83E-09,58.48262929,73.92855249,216.3050426,489.4270412,661.7871285,653.8709728
329,SPT_1903,521.676723,1.523766083,0.244089385,-6.242656073,4.30E-10,2.83E-09,198.3160955,265.4080953,340.0829989,609.0647624,822.7992547,894.389131
330,SPT_0861,507.2999009,-1.236330221,0.198622003,6.224538091,4.83E-10,3.15E-09,740.4050824,742.9589934,654.4299871,320.8466159,266.079361,319.0793656
331,SPT_1788,209.9638615,1.402478186,0.225352119,-6.223496764,4.86E-10,3.16E-09,127.8370294,109.2856863,102.3312808,337.1608506,301.5566091,281.6117129
332,SPT_1143,520.7717411,1.322510577,0.213002865,-6.208886332,5.34E-10,3.46E-09,318.6553519,305.8162482,260.4239181,745.0167183,885.5666937,609.1515162
333,SPT_0268,4323.777311,-1.285137755,0.2076732,6.188269627,6.08E-10,3.93E-09,5872.255803,5619.029173,6977.522718,1925.079696,2475.220312,3073.556162
334,SPT_1605,3435.045112,-1.054474838,0.171167412,6.160488292,7.25E-10,4.67E-09,4675.236346,4888.008952,4367.155916,2349.249798,1958.071195,2372.548465
335,SPT_1581,521.0416856,1.451452258,0.236522454,-6.136636229,8.43E-10,5.42E-09,292.7880351,330.1529767,199.7604642,908.1590654,650.8710522,744.5185198
336,SPT_1677,3570.805369,-1.148350678,0.18737455,6.128637421,8.86E-10,5.68E-09,5426.888087,4665.764111,4687.017764,2583.087162,1850.274941,2211.800148
337,SPT_2203,356.1596672,-1.390334886,0.226884358,6.127945078,8.90E-10,5.69E-09,583.3267383,538.622311,425.2569392,212.0850512,206.0409411,171.6260224
338,SPT_1226,839.3036028,-1.113563546,0.182048603,6.116847529,9.54E-10,6.08E-09,1050.437995,1154.846643,1240.843374,560.1220583,506.2330406,523.338505
339,SPT_1402,6205.890021,-1.206268932,0.198149039,6.087684997,1.15E-09,7.28E-09,10382.91603,8464.130485,7185.861853,4116.625225,3879.300632,3206.505898
340,SPT_1343,135.0785704,-1.798077795,0.296276302,6.068922095,1.29E-09,8.15E-09,168.6998922,206.1734166,254.2962965,70.69501707,47.75783402,62.84896596
341,SPT_1676,957.2276813,-1.185621188,0.195910504,6.051851036,1.43E-09,9.04E-09,1424.576867,1361.479243,1223.686034,511.1793542,533.5232315,688.9213576
342,SPT_0781,566.9447434,-1.217972433,0.201585086,6.041976891,1.52E-09,9.58E-09,875.3649961,790.7140832,707.7402951,391.541633,332.9403286,303.3671241
343,SPT_2173,27.73216843,2.834873278,0.469355539,-6.039927176,1.54E-09,9.68E-09,4.123775142,6.887753338,7.353145923,54.38078236,36.84175767,56.80579616
344,SPT_1236,299.6693465,-1.585055728,0.262635021,6.035203231,1.59E-09,9.94E-09,434.8708332,516.1223168,383.5891123,222.9612077,115.9833112,124.489298
345,SPT_0848,371.6524627,-1.331428199,0.220869272,6.028127789,1.66E-09,1.04E-08,603.1958367,539.9998617,468.1502904,168.5804253,236.060151,213.9282111
346,SPT_1987,440.1482424,1.294038652,0.214869466,-6.022440862,1.72E-09,1.07E-08,280.7915983,276.4285006,197.9221778,690.635936,579.9165559,615.194686
347,SPT_0800,192.4152383,-1.501484229,0.249495257,6.018087266,1.76E-09,1.10E-08,296.5369216,305.8162482,259.1983938,87.00925178,88.69312032,117.2374942
348,SPT_1065,1374.399815,-1.305780153,0.217451293,6.004931663,1.91E-09,1.18E-08,2535.371935,1617.703667,1729.827578,859.2163613,725.9190771,778.3602707
349,SPT_1351,823.4728723,-1.274969592,0.212360663,6.003793615,1.93E-09,1.19E-08,1354.847579,1182.85684,955.2962078,565.5601365,465.2977543,416.9787165
350,SPT_2247,591.7201816,-1.249485478,0.208268834,5.999387685,1.98E-09,1.22E-08,893.3596513,824.6936663,785.5610894,364.3512418,281.0889659,401.266475
351,SPT_1803,283.628811,-1.494640315,0.249773973,5.983971417,2.18E-09,1.34E-08,450.6161565,399.4896936,390.9422582,217.5231294,118.7123303,124.489298
352,SPT_2008,14962.48647,-1.045667427,0.174861162,5.979986721,2.23E-09,1.36E-08,23583.12026,19135.09714,17867.53183,10076.75897,9492.892893,9619.517694
353,SPT_0327,6899.338798,-1.250475951,0.209316634,5.974087798,2.31E-09,1.41E-08,12234.11618,8767.191632,8214.68952,4714.813831,3508.154036,3957.067588
354,SPT_0780,240.8019852,-1.498779563,0.251355529,5.962787334,2.48E-09,1.51E-08,411.6277369,351.7346038,295.9641234,163.1423471,115.9833112,106.3597885
355,SPT_2248,882.6181676,-1.104680183,0.185317622,5.961009906,2.51E-09,1.52E-08,1058.685546,1297.193545,1268.417672,549.2459018,544.4393078,577.7270332
356,SPT_0563,525.9025235,1.268155906,0.212934182,-5.955623914,2.59E-09,1.56E-08,339.2742276,344.8468504,233.462383,755.8928748,731.3771153,750.5616896
357,SPT_1015,120.2250075,-1.736459908,0.291566061,5.955631131,2.59E-09,1.56E-08,162.3267852,207.0917837,179.5393129,76.1330953,49.12234356,47.13672447
358,SPT_0128,377.216741,1.251576185,0.210491182,-5.945979167,2.75E-09,1.65E-08,225.6829669,251.1734051,185.0541724,570.9982148,481.6718688,548.7198182
359,SPT_1061,1204.943344,-1.247937476,0.210037809,5.941489691,2.82E-09,1.69E-08,1656.258053,1464.795543,1971.255869,799.3975007,772.3124016,565.6406936
360,SPT_1201,77.3008767,-1.977541075,0.33287438,5.940802871,2.84E-09,1.70E-08,123.7132543,121.2244587,121.3269077,43.50462589,28.65470041,25.38131318
361,SPT_0770,473.5881626,-1.244813997,0.209896701,5.930602954,3.02E-09,1.80E-08,739.2804164,657.0916684,613.3749224,255.5896771,251.069756,325.1225354
362,SPT_0382,169.3580385,1.483254976,0.250441513,-5.922560344,3.17E-09,1.89E-08,80.22617095,94.13262895,84.56117811,320.8466159,233.3311319,203.0505054
363,SPT_0857,353.4893479,1.283473854,0.217102089,-5.911844787,3.38E-09,2.01E-08,221.9340804,228.6734108,163.6074968,467.6747283,493.9524547,545.0939163
364,SPT_1657,160.39779,2.331242656,0.394839907,-5.904273142,3.54E-09,2.10E-08,43.86197197,60.61222937,41.05506473,516.6174324,141.9089925,158.3310489
365,SPT_0163,5629.284603,-1.634415716,0.276980482,5.900833528,3.62E-09,2.13E-08,5068.869427,7767.089847,12856.36288,2555.896771,2479.31384,3048.174849
366,SPT_2260,411.8645223,1.724359658,0.292600858,-5.89321463,3.79E-09,2.23E-08,113.9661494,175.4081183,276.3557343,538.3697454,593.5616514,773.5257349
367,SPT_1187,953.7139434,-1.020090665,0.173254343,5.887821605,3.91E-09,2.30E-08,1298.239393,1221.428259,1323.566266,603.6266842,648.1420331,627.2810256
368,SPT_RS00600,100.9951171,1.683148269,0.286307321,-5.878816729,4.13E-09,2.41E-08,38.61353088,50.05100759,53.9230701,141.3900341,184.2087884,137.7842715
369,SPT_1703,2478.627917,0.967515016,0.164575508,-5.878851766,4.13E-09,2.41E-08,1761.976652,1668.673042,1579.700849,3556.503166,3158.839593,3146.0742
370,SPT_0708,116.5050065,1.703693071,0.290867956,-5.857273157,4.71E-09,2.74E-08,66.35529093,53.72447604,39.21677825,190.3327383,201.9474124,147.4533432
371,SPT_1214,135.9087826,-1.627861508,0.277938006,5.85692302,4.72E-09,2.74E-08,185.1949928,245.6632024,188.7307453,65.25693883,64.13194854,66.47486784
372,SPT_0023,226.9867777,1.625136075,0.277775909,-5.85052924,4.90E-09,2.84E-08,112.8414834,99.64283162,107.233378,516.6174324,252.4342655,273.1512751
373,SPT_1490,1626.055445,1.069952608,0.183073314,-5.844394151,5.08E-09,2.93E-08,1174.901027,1067.142584,887.279608,2376.440189,2093.15764,2157.41162
374,SPT_0431,297.2739583,1.34171868,0.229642336,-5.842645148,5.14E-09,2.96E-08,148.4559051,184.1326059,170.9606427,369.78932,530.7942124,379.5110637
375,SPT_1675,1092.528694,-1.362921061,0.233331709,5.841130925,5.18E-09,2.98E-08,1609.022083,1626.887338,1474.91852,859.2163613,455.7461875,529.3816748
376,SPT_1726,504.5140951,2.029488231,0.349458461,-5.807523513,6.34E-09,3.63E-08,96.72127152,138.6734339,341.3085232,652.5693883,893.7537509,904.0582026
377,SPT_1206,330.0099915,1.316109251,0.227237891,-5.791768472,6.96E-09,3.98E-08,146.2065732,220.4081068,198.5349399,435.0462589,462.5687352,517.2953352
378,SPT_1235,198.5478323,-1.432530523,0.247359559,5.791288304,6.98E-09,3.98E-08,328.7773454,293.4182922,257.3601073,87.00925178,105.0672348,119.6547621
379,SPT_0271,5670.815616,-1.285436462,0.222175266,5.785686601,7.22E-09,4.10E-08,8739.404193,7450.712377,8041.890591,2229.612077,3551.818341,4011.456116
380,SPT_1696,1412.510184,-1.120350893,0.194509881,5.759866219,8.42E-09,4.77E-08,2181.47705,1732.499556,1887.920216,1049.5491,850.0894455,773.5257349
381,SPT_1227,499.710913,-1.188340099,0.206506637,5.754488664,8.69E-09,4.91E-08,696.1682218,753.0610316,625.6301656,369.78932,275.6309278,277.985811
382,SPT_2172,31.98598479,2.669685406,0.464099843,-5.752394548,8.80E-09,4.96E-08,4.873552441,6.428569782,13.48076752,43.50462589,55.94489128,67.6835018
383,SPT_0095,297.1395627,1.465942461,0.254985644,-5.749117636,8.97E-09,5.04E-08,124.0881429,132.2448641,212.6284696,440.4843371,387.5207103,485.8708522
384,SPT_1450,348.6272162,-1.214843403,0.211578396,5.741812128,9.37E-09,5.25E-08,451.7408224,521.6325195,497.5628741,190.3327383,234.6956415,195.7987016
385,SPT_1062,197.571584,-1.430731263,0.249385487,5.737026954,9.64E-09,5.39E-08,336.6500071,269.9999308,265.9387775,92.44733001,120.0768398,100.3166187
386,SPT_1348,532.2640907,-1.29305411,0.22567348,5.729756582,1.01E-08,5.61E-08,632.81204,775.1018423,882.9902729,228.3992859,347.9499336,326.3311694
387,SPT_RS07945,339.7695035,-1.546437775,0.27085384,5.70949179,1.13E-08,6.30E-08,452.1157111,564.7957737,530.6520308,81.57117354,188.302317,221.1800148
388,SPT_0266,2801.546342,-1.309434139,0.229481079,5.70606582,1.16E-08,6.42E-08,3774.004033,3953.570416,4316.909419,1049.5491,1691.991834,2023.25325
389,SPT_0941,2469.809375,-1.029906958,0.180512822,5.705450429,1.16E-08,6.42E-08,3642.418117,3099.948186,3207.197147,1876.136991,1496.866969,1496.288843
390,SPT_RS01985,210.4447381,1.310789837,0.230350324,-5.690418899,1.27E-08,7.00E-08,99.72038072,132.7040476,128.6800536,288.2181465,290.6405327,322.7052675
391,SPT_0729,2823.632576,-1.133422257,0.199461572,5.68240912,1.33E-08,7.31E-08,4344.209668,3914.998997,3386.123697,2164.355138,1528.250689,1603.857266
392,SPT_1822,256.654091,1.384719382,0.24381277,-5.679437464,1.35E-08,7.42E-08,160.0774533,126.7346614,139.7097725,293.6562247,341.1273858,478.6190485
393,SPT_1283,372.3581186,-1.35906321,0.239608874,5.672007004,1.41E-08,7.73E-08,656.0551363,521.1733359,428.32075,239.2754424,212.8634888,176.4605583
394,SPT_1276,221.0087825,-1.461893449,0.258847971,5.647691366,1.63E-08,8.89E-08,368.1406536,335.6631793,263.4877289,146.8281124,120.0768398,91.85618102
395,SPT_1604,1518.280354,-1.087169493,0.192993529,5.633191414,1.77E-08,9.64E-08,2194.223264,2024.540298,2006.796075,788.5213442,940.1470754,1155.454066
396,SPT_1018,605.014268,-1.136148518,0.202105453,5.621562918,1.89E-08,1.03E-07,747.9028554,945.9181251,808.2332893,375.2273983,337.0338572,415.7700825
397,SPT_1059,679.4588229,-1.556335716,0.277997918,5.598371838,2.16E-08,1.17E-07,616.3169395,1001.020152,1446.118698,309.9704595,358.8660099,344.4606788
398,SPT_2131,191.3374829,-1.457943511,0.260412988,5.598582177,2.16E-08,1.17E-07,331.0266773,253.0101393,264.7132532,92.44733001,85.96410123,120.8633961
399,SPT_1507,707.4044311,-1.078465542,0.192826846,5.59292218,2.23E-08,1.20E-07,1086.427306,902.2956873,889.7306566,500.3031977,425.7269775,439.9427617
400,SPT_0948,315.6984918,-1.264674409,0.226201587,5.590917491,2.26E-08,1.22E-07,479.8574711,493.6223225,365.2062475,195.7708165,176.0217311,183.712362
401,SPT_0273,3791.804432,-0.984710699,0.176486996,5.579508544,2.41E-08,1.30E-07,5586.965541,4499.08048,5067.543065,2262.240546,2603.484209,2731.512751
402,SPT_0275,3734.516654,-0.916929671,0.16467489,5.568120755,2.58E-08,1.38E-07,5278.057294,4421.019276,4970.726644,2604.839475,2533.894222,2598.563016
403,SPT_0498,5619.019521,-0.965847008,0.173524573,5.566053234,2.61E-08,1.39E-07,8463.486147,7038.365544,6835.361897,3768.588218,4073.060987,3535.254335
404,SPT_1160,473.0132364,-1.079023,0.194003718,5.561867624,2.67E-08,1.42E-07,642.1842563,668.1120738,617.6642575,315.4085377,275.6309278,319.0793656
405,SPT_0919,720.9903925,1.067759738,0.192012633,-5.560882747,2.68E-08,1.43E-07,513.2225609,490.8672212,384.8146366,995.1683172,959.250209,982.6194101
406,SPT_2148,30.45728391,2.740801367,0.493022981,-5.559175687,2.71E-08,1.44E-07,4.873552441,6.887753338,10.41695672,38.06654765,35.47724813,87.02164517
407,SPT_1140,928.976663,1.158933703,0.208699536,-5.553120648,2.81E-08,1.48E-07,570.5805243,589.1325022,550.873182,1364.957637,1524.15716,974.1589724
408,SPT_0453,8248.739821,1.096684046,0.19925766,-5.503848858,3.72E-08,1.96E-07,5196.331568,5786.631171,4692.532623,13622.38598,8967.556719,11227.00086
409,SPT_0763,721.4239289,-1.02852309,0.186878972,5.503685517,3.72E-08,1.96E-07,1010.699799,965.2038344,943.6537267,424.1701024,453.0171684,531.7989427
410,SPT_1217,223.3220093,-1.346085797,0.244778393,5.499201883,3.82E-08,2.00E-07,349.0213325,326.4795082,277.5812586,163.1423471,117.3478207,106.3597885
411,SPT_1483,195.2212723,-1.73314566,0.315196135,5.498625989,3.83E-08,2.01E-07,320.9046838,330.1529767,234.6879074,157.7042688,61.40292945,66.47486784
412,SPT_0645,292.9731462,1.102364584,0.201035402,-5.483435132,4.17E-08,2.18E-07,197.1914295,181.8366881,176.4755021,396.9797112,416.1754107,389.1801354
413,SPT_1884,27.07153819,2.715414094,0.495985675,-5.474783308,4.38E-08,2.28E-07,7.497772986,3.673468447,9.191432403,21.75231294,58.67391037,61.640332
414,SPT_0065,1873.502372,1.082954259,0.197847759,-5.473674642,4.41E-08,2.29E-07,1480.810165,1081.836458,1023.312808,2501.515989,2729.019087,2424.519725
415,SPT_0263,5303.907612,-1.234083614,0.225838278,5.464457249,4.64E-08,2.41E-07,7001.795303,7290.457316,8134.417677,2300.307094,2872.292589,4224.175693
416,SPT_0267,2808.56616,-1.551085609,0.284978293,5.442820198,5.24E-08,2.71E-07,3770.255146,4345.253989,4546.695229,690.635936,1551.447351,1947.109311
417,SPT_0896,278.1647578,-1.452656645,0.267243811,5.435697989,5.46E-08,2.82E-07,485.4808009,418.3162194,308.8321288,206.646973,122.8058589,126.9065659
418,SPT_1393,1002.077412,-1.04799192,0.193293142,5.421774987,5.90E-08,3.04E-07,1199.643678,1365.152712,1509.233201,560.1220583,649.5065427,728.8062783
419,SPT_RS05400,128.3396607,1.428848769,0.263670467,-5.419070192,5.99E-08,3.08E-07,72.72839797,77.14283738,56.37411874,179.4565818,169.1991834,215.136845
420,SPT_0947,142.1321553,-1.450467221,0.267974071,5.412714807,6.21E-08,3.18E-07,231.3062966,213.5203535,184.4414102,70.69501707,68.22547717,84.60437725
421,SPT_0940,570.0712381,-1.049974487,0.195096729,5.381814925,7.37E-08,3.77E-07,745.6535235,810.4589761,743.8932625,429.6081806,323.3887618,367.4247241
422,SPT_1889,80.11967075,2.033036539,0.378181212,-5.375826394,7.62E-08,3.89E-07,18.36954382,26.63264624,48.40821066,81.57117354,158.283107,147.4533432
423,SPT_0799,104.5100907,-1.574013399,0.294387497,5.346739981,8.96E-08,4.56E-07,158.9527873,139.591801,167.8968319,65.25693883,51.85136265,43.51082259
424,SPT_0747,309.6576905,-1.290269345,0.242004179,5.33159945,9.74E-08,4.92E-07,527.8432182,443.571315,344.9850962,206.646973,159.6476166,175.2519243
425,SPT_1622,124.1011093,1.405357739,0.263578424,-5.331839064,9.72E-08,4.92E-07,67.10506823,67.04079916,71.69317275,135.9519559,182.8442788,219.9713809
426,SPT_1980,1558.142476,-1.022735073,0.19181614,5.331850977,9.72E-08,4.92E-07,2298.442309,1936.377055,2027.017226,1218.129525,870.5570887,998.3316516
427,SPT_RS03615,205.3085714,1.342174058,0.252887422,-5.307397436,1.11E-07,5.61E-07,124.0881429,135.459149,82.11012947,326.2846942,281.0889659,282.8203468
428,SPT_1672,1582.308856,0.915258262,0.172726293,-5.298893685,1.17E-07,5.86E-07,1158.031038,1084.591559,1030.053191,2273.116703,2079.512544,1868.548103
429,SPT_0269,2209.789103,-1.278137145,0.241689293,5.288348239,1.23E-07,6.19E-07,2846.904403,3180.764491,3418.600092,859.2163613,1189.852322,1763.396949
430,SPT_1601,987.517675,-1.066818054,0.201939248,5.282866325,1.27E-07,6.37E-07,1248.004314,1244.387436,1542.935119,516.6174324,731.3771153,641.7846332
431,SPT_1489,254.6372143,1.232401125,0.233561919,-5.276549921,1.32E-07,6.58E-07,175.4478879,132.2448641,138.4842482,435.0462589,338.3983668,308.20166
432,SPT_1382,340.2574663,1.255322501,0.238106319,-5.272109144,1.35E-07,6.72E-07,152.9545689,236.0203477,213.8539939,386.1035548,528.0651933,524.547139
433,SPT_1184,3135.148598,1.054740136,0.200667973,-5.256145868,1.47E-07,7.31E-07,2403.411131,1954.744397,1715.121286,4910.584647,4231.344094,3595.686033
434,SPT_2109,2953.516212,-0.981953851,0.186834375,5.255745097,1.47E-07,7.31E-07,4440.181162,4047.703045,3296.660422,2061.031651,1772.497897,2103.023092
435,SPT_0117,102.4950032,-1.633260187,0.312183576,5.231730015,1.68E-07,8.31E-07,157.0783441,175.8673019,131.1311023,59.8188606,35.47724813,55.59716219
436,SPT_1659,331.4839654,1.249473369,0.239262483,-5.222186759,1.77E-07,8.73E-07,227.5574101,189.6428086,158.7053995,592.7505277,440.7365825,379.5110637
437,SPT_0617,2560.50257,-0.964413147,0.184776557,5.219347963,1.80E-07,8.85E-07,3788.999579,3350.662407,3023.368499,1968.584321,1709.730458,1521.670157
438,SPT_2204,1233.110708,-1.102739966,0.21141396,5.216022467,1.83E-07,8.99E-07,1848.950818,1817.448514,1378.102098,957.1017695,739.5641725,657.4968747
439,SPT_1241,1084.276929,-1.097256748,0.210439806,5.214112152,1.85E-07,9.06E-07,1664.130714,1424.38739,1341.336369,826.5878919,715.0030007,534.2162107
440,SPT_0599,3121.48345,1.059776018,0.203381395,-5.210781547,1.88E-07,9.20E-07,2220.090581,2017.193361,1790.491032,5313.002437,3838.365346,3549.757943
441,SPT_0274,2810.51541,-0.96271567,0.1853225,5.194812675,2.05E-07,1.00E-06,3875.598857,3053.111463,4239.088624,1892.451226,1855.732979,1947.109311
442,SPT_1968,252.296397,1.110929787,0.214230397,-5.185677668,2.15E-07,1.05E-06,164.576117,168.9795486,141.548059,353.4750853,316.5662141,368.633358
443,SPT_2056,112.5468788,1.437346199,0.278020832,-5.169922661,2.34E-07,1.14E-06,57.73285199,62.4489636,63.1145025,125.0757994,154.1895784,212.7195771
444,SPT_0634,112.6645397,1.409483871,0.273622565,-5.151197487,2.59E-07,1.26E-06,68.97951147,63.36733071,48.40821066,174.0185036,177.3862406,143.8274413
445,SPT_1673,944.6924772,1.080341443,0.21067639,-5.127966381,2.93E-07,1.42E-06,669.5511277,623.1120853,510.4308795,1462.843045,1391.799734,1010.417991
446,SPT_1588,1114.27833,0.933798712,0.182194584,-5.125282509,2.97E-07,1.43E-06,661.3035774,793.4691845,830.2927271,1587.918845,1387.706206,1424.97944
447,SPT_0194,67.98538652,1.59545358,0.311769146,-5.117419734,3.10E-07,1.49E-06,37.86375358,29.38774757,30.02534585,119.6377212,95.51566804,95.4820829
448,SPT_1436,269.5596863,-1.288137291,0.252315272,5.105268824,3.30E-07,1.59E-06,432.6215013,392.6019403,311.8959396,212.0850512,125.534878,142.6188074
449,SPT_0631,3908.997622,-0.996136346,0.1962234,5.076542082,3.84E-07,1.84E-06,6485.573633,4634.998813,4534.439986,2670.096414,2417.910911,2710.965974
450,SPT_0795,504.0792345,-1.206449719,0.237803685,5.073301185,3.91E-07,1.87E-06,625.3142671,803.5712228,672.8128519,391.541633,312.4726854,218.7627469
451,SPT_0379,176.3407635,1.18926824,0.234713743,-5.066887977,4.04E-07,1.93E-06,121.0890337,99.64283162,99.88023212,233.8373641,271.5373991,232.0577205
452,SPT_0811,97.51949209,-1.590053362,0.313877133,5.065846461,4.07E-07,1.94E-06,131.2110273,142.3469023,156.867113,76.1330953,42.29979584,36.25901882
453,SPT_1349,1934.287154,-0.929832415,0.183702558,5.061619304,4.16E-07,1.98E-06,2699.573164,2620.560553,2289.279431,1533.538063,1297.648576,1165.123138
454,SPT_1563,412.0950683,-1.085461583,0.214574596,5.058667737,4.22E-07,2.00E-06,594.9482865,543.6733301,538.0051767,299.094303,286.5470041,210.3023092
455,SPT_2060,567.1042383,0.982537121,0.195101013,-5.036043156,4.75E-07,2.25E-06,341.8984482,418.3162194,377.4614907,772.2071095,667.2451667,825.4969952
456,SPT_1272,125.923435,-1.495433792,0.297003201,5.035076347,4.78E-07,2.26E-06,147.7061278,226.377493,183.2158859,76.1330953,53.21587219,68.89213576
457,SPT_1476,1283.508761,-0.878265119,0.174518083,5.032516416,4.84E-07,2.28E-06,1720.364012,1708.162828,1568.058368,891.8448307,981.0823617,831.540165
458,SPT_1628,23.74035598,2.499389169,0.497082526,-5.028117136,4.95E-07,2.33E-06,5.62332974,8.265304005,6.740383762,16.31423471,55.94489128,49.55399239
459,SPT_1394,252.3786583,-1.095926245,0.218403388,5.017899479,5.22E-07,2.45E-06,328.0275681,342.0917491,360.3041502,174.0185036,162.3766357,147.4533432
460,SPT_0773,172.5667367,-1.319677685,0.263155638,5.014818208,5.31E-07,2.48E-06,256.7987248,233.7244299,259.8111559,76.1330953,83.23508215,125.6979319
