,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC120MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC120MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC120MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF120MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF120MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF120MIN.C
436,SPT_0947,142.296446,-2.254312635,0.228147381,9.880949008,5.04E-23,2.49E-22,237.2697066,219.0610386,248.1016322,38.81215946,52.80404652,57.73009289
437,SPT_0539,3296.692275,-1.53418322,0.155801057,9.847065567,7.06E-23,3.48E-22,5326.795475,5042.552771,4330.699811,1411.536957,1543.051582,2125.517056
438,SPT_1524,3397.782569,-0.853764295,0.086721596,9.844886748,7.21E-23,3.55E-22,4364.313626,4172.94683,4578.489366,2279.703682,2456.366016,2534.875897
439,SPT_0557,449.8541526,-1.374241764,0.139779139,9.831522569,8.24E-23,4.04E-22,641.1715736,683.7359689,647.8729415,251.2576639,291.4001086,183.6866592
440,SPT_1933,268.0327704,1.321408802,0.134717692,-9.808725042,1.03E-22,5.05E-22,148.519969,157.2426773,145.4281266,375.8651232,340.2927442,440.847982
441,SPT_1157,382.369317,-1.435356035,0.146910149,9.770298668,1.51E-22,7.37E-22,545.9014471,617.353836,525.8506293,222.6592306,209.2604806,173.1902787
442,SPT_1200,377.0796897,-1.406673619,0.143989256,9.769295706,1.53E-22,7.43E-22,599.8757773,537.6952765,515.8641485,206.3172687,219.0390078,183.6866592
443,SPT_0693,256.9435532,-1.553702835,0.159114629,9.764676235,1.60E-22,7.76E-22,373.8356294,397.8779091,392.9056037,128.6929498,148.6336124,99.71561498
444,SPT_2083,79.11393541,2.311295276,0.236786769,-9.761082888,1.65E-22,8.02E-22,24.2703364,24.89329984,25.59035703,134.8211855,91.91815505,173.1902787
445,SPT_1873,728.5926087,-1.233838712,0.126580786,9.747440758,1.89E-22,9.15E-22,1015.007203,1089.081868,945.2828226,416.7200279,391.1410853,514.3226457
446,SPT_1297,59.07191017,2.41780969,0.248452117,-9.731491586,2.21E-22,1.07E-21,15.21424073,20.74441653,17.47634139,85.79529986,99.74097676,115.4601858
447,SPT_0332,238.9945932,-1.586452832,0.163584902,9.698039472,3.07E-22,1.48E-21,343.7693917,369.2506143,355.7683783,104.180007,119.298031,141.7011371
448,SPT_1656,1319.317283,-0.935806063,0.096494796,9.697995187,3.07E-22,1.48E-21,1715.949008,1736.722552,1727.661177,913.1071199,825.30769,997.1561498
449,SPT_0637,494.6857892,-1.311041891,0.135423076,9.68108188,3.63E-22,1.74E-21,688.2632711,684.1508572,761.157083,273.7278615,324.6471008,236.1685618
450,SPT_1689,642.973636,-1.105097888,0.114265697,9.671300432,3.99E-22,1.91E-21,842.9413852,865.0421694,923.7494734,424.8910088,381.3625582,419.855221
451,SPT_1595,1801.077982,-1.38288005,0.14318109,9.658259018,4.54E-22,2.16E-21,2476.661044,2916.664964,2402.684863,845.6965272,952.4285428,1212.331951
452,SPT_0764,258.5846137,1.285335003,0.133162302,-9.652394005,4.80E-22,2.29E-21,163.0097221,147.2853574,141.0590412,369.7368875,373.5397365,356.8769378
453,SPT_2043,541.8200923,1.269387634,0.131676991,-9.64016285,5.41E-22,2.57E-21,312.2541788,332.3255528,308.020517,894.7224128,668.8512559,734.7466367
454,SPT_2232,4991.654249,-0.701991358,0.072863496,9.634335331,5.73E-22,2.72E-21,6113.95131,6202.580543,6234.372713,3932.284577,3651.302031,3815.434321
455,SPT_0610,103.5447902,-3.092980298,0.321209498,9.629168258,6.02E-22,2.85E-21,168.4433795,184.6253071,214.7093371,30.64117852,17.60134884,5.248190262
456,SPT_1295,392.6632264,-1.660485427,0.172463569,9.628035835,6.09E-22,2.87E-21,659.283765,611.9602877,546.1356684,200.189033,222.9504186,115.4601858
457,SPT_RS05400,84.99534683,1.932777632,0.200984172,-9.616566375,6.81E-22,3.21E-21,36.58662652,37.75483809,32.45606258,142.9921664,144.7222016,115.4601858
458,SPT_0795,413.5328648,-1.284619348,0.133704123,9.607926232,7.40E-22,3.48E-21,557.4932496,583.3329929,625.7154372,230.8302115,258.1531163,225.6721813
459,SPT_0797,1429.492036,-0.961170485,0.100099712,9.602130357,7.83E-22,3.67E-21,1927.861647,1949.560266,1772.912418,949.8765342,911.3587288,1065.382623
460,SPT_1934,94.76082401,1.797746133,0.187589838,-9.583387636,9.39E-22,4.40E-21,42.02028392,40.24416807,43.37877595,153.2058926,142.7664961,146.9493273
461,SPT_0770,476.9175428,-1.152546103,0.120379282,9.574289565,1.03E-21,4.79E-21,655.6613267,634.3642575,678.7686164,296.198059,281.6215814,314.8914157
462,SPT_1234,607.8503007,-1.089240157,0.114273382,9.531879905,1.54E-21,7.20E-21,791.5027618,828.5319963,848.5387899,361.5659066,381.3625582,435.5997918
463,SPT_0212,54.74674477,2.526407597,0.265187262,-9.526881408,1.62E-21,7.54E-21,15.93872838,12.03176159,18.72465149,81.70980939,105.608093,94.46742472
464,SPT_1872,3375.075821,-1.20836801,0.126847924,9.526115795,1.63E-21,7.58E-21,4849.720354,4729.726969,4534.486435,1873.19738,1791.426171,2471.897614
465,SPT_1034,93.86467212,2.218873604,0.23358881,-9.499057777,2.12E-21,9.81E-21,36.22438269,31.53151313,26.21451208,118.4792236,140.8107907,209.9276105
466,SPT_0143,239.3814617,1.228449999,0.129405218,-9.493048387,2.24E-21,1.04E-20,143.0863116,147.2853574,140.4348862,341.1384542,344.2041551,320.139606
467,SPT_0299,206.254934,1.36754374,0.144291135,-9.477669828,2.60E-21,1.20E-20,106.8619289,115.3389559,119.8377695,269.642371,310.9571628,314.8914157
468,SPT_1950,1942.684652,0.957658264,0.101141385,-9.468510462,2.84E-21,1.31E-20,1189.246484,1327.22777,1434.932459,2526.875855,2516.992884,2660.832463
469,SPT_0585,213.2209416,-1.932636359,0.204573853,9.447132818,3.48E-21,1.60E-20,295.9532066,329.4213345,376.0534174,77.62431892,74.31680621,125.9565663
470,SPT_0765,344.7404867,1.296635996,0.13750442,-9.429776812,4.11E-21,1.88E-20,213.361614,190.8486321,200.6658484,492.3016016,567.1545737,404.1106502
471,SPT_0773,129.2184699,1.884496255,0.200158328,-9.415027954,4.73E-21,2.16E-20,49.62740428,55.59503631,51.80486911,179.7615807,160.367845,278.1540839
472,SPT_1773,48.68236412,3.071317029,0.326618686,-9.403372075,5.28E-21,2.41E-20,11.22955863,11.61687326,7.80193812,130.735695,78.22821706,52.48190262
473,SPT_0103,99.4673516,2.067863067,0.219950794,-9.401480362,5.38E-21,2.45E-20,33.32643207,43.14838639,35.57683783,120.5219689,185.7920155,178.4384689
474,SPT_2103,344.8269492,1.152289216,0.122579392,-9.400350199,5.44E-21,2.47E-20,212.2748826,229.0183585,198.1692282,475.9596397,465.4578915,488.0816944
475,SPT_RS10325,258.0620948,1.284825768,0.136955056,-9.381367919,6.51E-21,2.95E-20,147.7954814,145.6258041,157.59915,412.6345374,338.3370388,346.3805573
476,SPT_RS01755,36.81405498,2.95072494,0.314849854,-9.371847877,7.13E-21,3.22E-20,7.244876538,7.467989952,8.114015644,61.28235704,52.80404652,83.9710442
477,SPT_0768,116.112652,1.700332894,0.181519044,-9.367242424,7.45E-21,3.36E-20,60.49471909,51.86104133,53.05317921,175.6760902,203.3933644,152.1975176
478,SPT_2163,122.2413348,1.774564679,0.189489385,-9.364982001,7.61E-21,3.43E-20,53.24984255,48.54193468,63.66381506,177.7188354,217.0833024,173.1902787
479,SPT_0026,52.04744867,2.39615802,0.256138417,-9.35493413,8.37E-21,3.76E-20,14.48975308,18.25508655,16.54010881,102.1372617,82.13962792,78.72285393
480,SPT_0084,184.154635,1.514846509,0.16210338,-9.344940889,9.19E-21,4.12E-20,95.99461413,95.42431605,89.87832714,298.2408043,220.9947132,304.3950352
481,SPT_RS02010,3665.435235,0.994982401,0.106495637,-9.342940471,9.37E-21,4.19E-20,2435.365248,2515.882837,2402.372786,5403.061146,5016.384419,4219.544971
482,SPT_1586,201.0319697,-1.730857825,0.185355219,9.338058213,9.81E-21,4.38E-20,287.6215986,327.3468929,315.5103776,108.2654974,78.22821706,89.21923446
483,SPT_1127,724.8580075,-1.221416297,0.131439714,9.292597041,1.51E-20,6.71E-20,995.4460363,1021.040182,1050.140871,518.8572896,406.7867287,356.8769378
484,SPT_0191,529.352395,1.800519549,0.194218297,-9.270596937,1.85E-20,8.23E-20,274.5808208,246.0287801,186.9344373,978.4749674,891.8016745,598.2936899
485,SPT_1962,387.8668386,-1.204260108,0.129973932,9.26539724,1.94E-20,8.63E-20,538.6565706,532.7166165,561.7395446,255.3431543,228.8175349,209.9276105
486,SPT_1900,848.7151317,-0.996976411,0.1076302,9.262980225,1.99E-20,8.81E-20,1124.404839,1094.890305,1179.028889,614.8663157,528.0404652,551.0599775
487,SPT_0634,91.91472159,1.989773013,0.215070859,-9.251709064,2.21E-20,9.77E-20,35.49989504,36.09528477,33.08021763,114.3937331,132.987969,199.43123
488,SPT_1892,45.20131069,2.460139181,0.265961412,-9.24998541,2.25E-20,9.91E-20,13.04077777,13.69131491,14.35556614,81.70980939,80.18392249,68.22647341
489,SPT_RS09355,97.22621773,1.887166323,0.204542863,-9.226263383,2.80E-20,1.23E-19,46.36720984,32.77617812,43.69085347,153.2058926,160.367845,146.9493273
490,SPT_0767,420.6155103,1.127561024,0.122439085,-9.209159199,3.29E-20,1.44E-19,276.7542837,244.3692267,263.3934309,516.8145444,592.5787443,629.7828315
491,SPT_0569,147.1895638,-2.145435388,0.233580345,9.184999661,4.12E-20,1.80E-19,260.8155554,242.7096734,234.0581436,77.62431892,46.93693024,20.99276105
492,SPT_0445,422.6180663,-1.45283129,0.158267532,9.179591481,4.33E-20,1.89E-19,579.2278792,635.6089225,670.0304457,259.4286448,244.4631783,146.9493273
493,SPT_0996,448.8891268,-1.122929664,0.122704592,9.15148853,5.62E-20,2.45E-19,629.942015,589.5563178,631.0207551,294.1553138,275.7544652,272.9058936
494,SPT_0498,8318.940474,-1.269823713,0.139090375,9.129486612,6.88E-20,3.00E-19,11215.43112,11737.60576,12345.78688,4060.977527,4607.641985,5946.199567
495,SPT_0783,1100.410171,-0.86192782,0.094434415,9.127263864,7.03E-20,3.06E-19,1419.633558,1453.768711,1381.567202,737.4310297,801.8392249,808.2213004
496,SPT_1145,497.5610138,-1.156259056,0.126740572,9.123038003,7.30E-20,3.17E-19,689.7122464,700.7463904,675.9599187,271.6851162,348.1155659,299.146845
497,SPT_0520,472.1424116,-1.084072945,0.119210487,9.093771626,9.57E-20,4.14E-19,650.2276693,639.7578058,641.631391,285.9843329,326.6028062,288.6504644
498,SPT_0766,298.5604415,1.214792573,0.133887833,-9.073211102,1.16E-19,5.00E-19,181.8464011,179.6466472,175.6996465,363.6086518,465.4578915,425.1034112
499,SPT_0635,103.9151683,1.98472486,0.219050437,-9.060583882,1.30E-19,5.60E-19,47.45394132,36.09528477,35.88891535,138.906676,144.7222016,220.423991
500,SPT_0389,411.4877388,-1.381983751,0.152592351,9.056703947,1.34E-19,5.79E-19,525.253549,633.5344809,622.9067395,196.1035425,244.4631783,246.6649423
501,SPT_0089,128.5637366,1.50268062,0.165994753,-9.052579053,1.40E-19,6.00E-19,69.91305859,68.45657456,63.97589258,202.2317782,193.6148372,173.1902787
502,SPT_0457,4116.410918,-0.777927494,0.085974888,9.048310631,1.45E-19,6.23E-19,4995.704617,5293.145322,5338.086061,2984.450788,3242.559597,2844.519122
503,SPT_0458,2878.374322,-0.750900946,0.083205063,9.024702609,1.80E-19,7.71E-19,3734.371611,3405.818306,3700.927366,2153.053477,2161.054496,2115.020676
504,SPT_1605,3272.716724,-0.940668945,0.104314165,9.017653057,1.92E-19,8.21E-19,3983.233121,4472.911093,4434.621627,2114.241318,2112.161861,2519.131326
505,SPT_2056,89.0839103,2.029737716,0.225399415,-9.005070931,2.16E-19,9.19E-19,40.93355244,28.62729481,36.20099288,177.7188354,140.8107907,110.2119955
506,SPT_2173,36.88606517,3.241774725,0.36010292,-9.002356124,2.21E-19,9.40E-19,6.158145057,6.22332496,5.617395446,59.23961181,39.11410853,104.9638052
507,SPT_0022,26.35201831,3.875527175,0.431162286,-8.988557915,2.50E-19,1.06E-18,1.086731481,2.904218314,4.057007822,38.81215946,43.02551939,68.22647341
508,SPT_2115,1259.215346,1.382899375,0.153967785,-8.981744946,2.67E-19,1.13E-18,669.7888359,695.3528422,705.6072835,1495.289512,1664.305318,2324.948286
509,SPT_RS03950,537.6909209,-1.01807496,0.113407113,8.977170262,2.78E-19,1.18E-18,741.5131137,714.022817,700.3019656,355.4376708,342.2484497,372.6215086
510,SPT_1311,202.7766004,1.294046089,0.144411979,-8.960794665,3.22E-19,1.36E-18,127.1475832,108.2858543,116.0928392,296.198059,285.5329923,283.4022742
511,SPT_RS02870,470.5795709,-1.463824366,0.163430653,8.956853205,3.34E-19,1.41E-18,813.2373914,641.4173592,629.772445,283.9415876,234.6846512,220.423991
512,SPT_1164,949.3656042,-0.987466137,0.110271129,8.954892773,3.40E-19,1.43E-18,1271.838076,1245.494769,1247.373867,561.7549396,629.7371474,739.994827
513,SPT_0829,1608.638252,-0.987872198,0.110604768,8.931551643,4.20E-19,1.76E-18,2061.891863,2170.695746,2171.435417,927.4063366,1134.309147,1186.090999
514,SPT_1677,3650.546857,-0.854725048,0.095701126,8.931191153,4.21E-19,1.77E-18,4553.767148,4563.771637,4967.025885,2418.610358,2534.594233,2865.511883
515,SPT_1925,147.2314737,1.434482378,0.160860639,-8.917547418,4.77E-19,1.99E-18,81.50486105,76.75434117,75.522761,216.5309949,191.6591318,241.4167521
516,SPT_1875,415.4210567,-1.464168225,0.164272246,8.91305901,4.96E-19,2.07E-18,686.8142958,603.2476327,528.659327,214.4882496,191.6591318,267.6577034
517,SPT_1607,439.02548,-1.393475889,0.156464533,8.906017619,5.29E-19,2.20E-18,672.6867865,621.5027193,641.9434685,294.1553138,246.4188838,157.4457079
518,SPT_1163,508.742359,-1.021682828,0.114763906,8.902475236,5.46E-19,2.27E-18,675.946981,682.9061922,691.5637949,320.7110019,355.9383876,325.3877963
519,SPT_0597,117.9598398,-2.059554761,0.231429521,8.899274176,5.62E-19,2.33E-18,189.0912776,191.2635204,196.9209181,42.89764993,50.84834109,36.73733184
520,SPT_0904,336.7403613,-1.277497136,0.143555938,8.898950151,5.64E-19,2.33E-18,491.9271169,488.7384535,443.1500852,200.189033,176.0134884,220.423991
521,SPT_0532,949.442967,-0.978588444,0.110195031,8.880513343,6.66E-19,2.75E-18,1204.098481,1205.665489,1358.785543,627.1227871,608.2243877,692.7611146
522,SPT_1384,160.2669661,-1.799823813,0.203426933,8.847519798,8.95E-19,3.69E-18,226.040148,259.720095,262.7692759,63.32510228,76.27251164,73.47466367
523,SPT_1136,288.896336,1.156585159,0.130928302,-8.833729155,1.01E-18,4.17E-18,164.4586974,191.2635204,181.941197,390.1643398,422.4323721,383.1178891
524,SPT_0017,21.17770518,3.807456401,0.431322797,-8.827394298,1.07E-18,4.40E-18,1.811219134,2.904218314,2.808697723,46.9831404,41.06981396,31.48914157
525,SPT_0651,1743.194027,-0.871307693,0.098753643,8.823043521,1.11E-18,4.57E-18,2337.559415,2278.151824,2153.022844,1135.766351,1331.835396,1222.828331
526,SPT_2048,727.5853761,1.106185277,0.125418704,-8.819938664,1.15E-18,4.69E-18,437.9527867,464.260042,492.1462566,1068.355758,1089.327923,813.4694907
527,SPT_0978,212.4572619,1.223351189,0.138717056,-8.819039435,1.15E-18,4.72E-18,122.4384135,131.1047125,122.9585448,285.9843329,281.6215814,330.6359865
528,SPT_0548,675.0726562,-1.503022994,0.170722275,8.803906762,1.32E-18,5.39E-18,805.630271,1177.453082,1017.996886,310.4972757,387.2296745,351.6287476
529,SPT_0168,295.0936206,1.090166122,0.123979652,-8.793105163,1.45E-18,5.92E-18,183.2953764,183.3806421,193.4880654,406.5063017,373.5397365,430.3516015
530,SPT_2176,25.934615,3.898778959,0.44504131,-8.76048779,1.94E-18,7.90E-18,4.346925923,0.829776661,2.496620198,34.72666899,44.98122481,68.22647341
531,SPT_0905,539.3454928,-1.068762907,0.122014289,8.759325788,1.96E-18,7.96E-18,762.1610118,686.6401872,729.0130979,328.8819828,330.5142171,398.8624599
532,SPT_2181,138.795661,1.573000364,0.179722926,-8.752363441,2.09E-18,8.46E-18,67.01510798,71.7756812,62.72758248,179.7615807,183.8363101,267.6577034
533,SPT_1778,1495.866184,0.916476699,0.10524968,-8.707643532,3.10E-18,1.25E-17,1038.190808,970.008917,1085.717709,1748.589921,2012.420884,2120.268866
534,SPT_1118,466.0364437,-1.160961772,0.133438779,8.700332703,3.31E-18,1.33E-17,644.431768,628.5558209,666.5975929,251.2576639,332.4699225,272.9058936
535,SPT_0917,430.2786011,1.058779727,0.121876459,-8.687319382,3.71E-18,1.49E-17,275.3053084,261.3796483,304.8997417,614.8663157,600.401566,524.8190262
536,SPT_0429,401.9678409,-1.147212525,0.133065735,8.621396979,6.61E-18,2.65E-17,537.2075953,576.2798913,568.6052502,267.5996258,267.9316434,194.1830397
537,SPT_0501,1121.637005,0.818943623,0.094990872,-8.621287517,6.62E-18,2.65E-17,805.2680272,811.5215747,799.854696,1360.468326,1357.259566,1595.44984
538,SPT_0048,131.6481176,-1.920697119,0.222838142,8.619247613,6.74E-18,2.70E-17,195.9739104,225.2843635,209.0919416,65.36784751,46.93693024,47.23371236
539,SPT_1201,90.8994163,-2.582622171,0.299730437,8.616482854,6.90E-18,2.76E-17,163.3719659,150.1895757,159.4716152,12.25647141,39.11410853,20.99276105
540,SPT_1735,145.1629358,1.362508749,0.158201385,-8.612495726,7.15E-18,2.85E-17,84.04056784,82.14788947,80.82807892,220.6164854,224.9061241,178.4384689
541,SPT_1385,272.111728,-1.414580227,0.16455777,8.596252992,8.24E-18,3.28E-17,443.7486879,379.2079342,378.5500376,157.2913831,158.4121396,115.4601858
542,SPT_1535,146.3160893,1.407165969,0.163727205,-8.594576396,8.36E-18,3.32E-17,78.96915426,78.82878282,75.522761,187.9325616,199.4819535,257.1613229
543,SPT_RS02465,572.2791141,-1.087160722,0.126619815,8.58602361,9.00E-18,3.57E-17,762.1610118,840.5637579,725.5802451,332.9674733,373.5397365,398.8624599
544,SPT_0927,8781.898008,-1.156401692,0.134696017,8.585270156,9.06E-18,3.59E-17,11019.45721,12987.24941,12438.78598,6418.305528,5235.423427,4592.16648
545,SPT_RS07555,37.52547021,2.536882745,0.295501957,-8.584994727,9.08E-18,3.59E-17,12.67853394,10.37220827,9.674403268,71.49608322,68.44968993,52.48190262
546,SPT_2137,1141.872837,1.162143679,0.135904132,-8.551201961,1.22E-17,4.80E-17,727.0233606,748.4585485,647.5608639,1662.794621,1795.337582,1270.062043
547,SPT_1538,982.6551042,0.980117772,0.114664911,-8.547669549,1.26E-17,4.94E-17,653.1256199,704.8952738,634.1415304,1288.972243,1470.690481,1144.105477
548,SPT_0399,2037.114403,0.929474064,0.108858869,-8.538340248,1.36E-17,5.35E-17,1523.95978,1263.334967,1405.909249,2714.808417,2454.41031,2860.263693
549,SPT_0945,944.5071442,-1.148323208,0.134625609,8.529753112,1.47E-17,5.75E-17,1346.460305,1326.397993,1209.300409,565.84043,494.7934729,724.2502562
550,SPT_1476,795.8563409,-0.832857683,0.09778554,8.517186504,1.63E-17,6.40E-17,1041.451002,1001.54043,1018.308963,574.011411,573.02169,566.8045483
551,SPT_RS10855,76.81529484,1.829642881,0.214933671,-8.512593071,1.70E-17,6.65E-17,34.05091973,34.02084311,32.45606258,102.1372617,142.7664961,115.4601858
552,SPT_0468,1614.137784,-1.333186534,0.156628126,8.511795194,1.71E-17,6.68E-17,2309.304396,2302.215347,2359.930242,1156.193803,864.4217986,692.7611146
553,SPT_2182,1139.105325,-0.925902168,0.108859048,8.505514082,1.81E-17,7.04E-17,1435.572286,1565.373672,1456.777886,710.8753417,768.5922327,897.4405349
554,SPT_0304,89.14173968,1.641443013,0.193879492,-8.466305539,2.53E-17,9.84E-17,46.00496602,40.24416807,44.002931,145.0349117,138.8550853,120.708376
555,SPT_2164,122.3273568,1.490733459,0.176184511,-8.461206076,2.65E-17,1.03E-16,57.23452465,68.87146289,63.03966001,165.462364,179.9248992,199.43123
556,SPT_0313,5305.124745,0.855441153,0.101240134,-8.449624888,2.92E-17,1.13E-16,3442.765331,3682.963711,4185.89584,6493.887101,6934.931443,7090.305044
557,SPT_RS02530,486.9739396,1.679671314,0.198932008,-8.443444221,3.08E-17,1.19E-16,233.6472683,244.3692267,218.7663449,913.1071199,844.8647443,467.0889333
558,SPT_1904,283.8920582,-1.650629539,0.196582486,8.396625604,4.59E-17,1.77E-16,491.9271169,431.8987522,365.4427815,102.1372617,154.5007287,157.4457079
559,SPT_RS03610,84.16322262,1.70431054,0.203274261,-8.384290908,5.10E-17,1.97E-16,35.13765121,38.99950308,43.37877595,124.6074593,136.8993799,125.9565663
560,SPT_1400,644.5327948,-1.151853068,0.137412311,8.382459031,5.18E-17,1.99E-16,989.6501351,798.6600365,877.2499222,355.4376708,426.343783,419.855221
561,SPT_2193,115.8343162,1.60254185,0.191349212,-8.374959217,5.52E-17,2.12E-16,63.39266971,49.37171135,57.11018704,196.1035425,150.5893178,178.4384689
562,SPT_0480,4446.32596,-0.769579625,0.092100644,8.355854996,6.50E-17,2.49E-16,5303.249626,5859.882782,5632.687245,3156.041388,3131.084388,3595.01033
563,SPT_1564,367.1786192,-1.273515923,0.152585787,8.346229028,7.05E-17,2.70E-16,480.6975583,510.3126467,582.9608163,234.915702,220.9947132,173.1902787
564,SPT_0598,121.1321283,-1.978968576,0.237848936,8.320275095,8.78E-17,3.35E-16,195.2494227,187.5295254,202.8503911,32.68392376,66.4939845,41.9855221
565,SPT_0944,1324.826933,-0.842009652,0.101276108,8.314000921,9.25E-17,3.53E-16,1753.98461,1784.849598,1566.941252,921.2781009,971.985597,949.9224375
566,SPT_0781,416.3237305,-1.274873262,0.153523309,8.304102283,1.01E-16,3.83E-16,586.1105119,588.7265412,571.1018704,189.9753068,236.6403566,325.3877963
567,SPT_0515,46.11365166,2.331168781,0.280989725,-8.296277681,1.07E-16,4.08E-16,17.38770369,11.20198493,14.66764367,79.66706416,64.53827908,89.21923446
568,SPT_0568,112.4799614,-2.50411146,0.30264535,8.274078747,1.29E-16,4.91E-16,165.9076727,235.2416835,174.4513364,44.94039516,17.60134884,36.73733184
569,SPT_1445,3673.831702,-0.636420997,0.07716181,8.247875481,1.61E-16,6.10E-16,4468.639849,4465.028214,4466.453535,2720.936653,2904.222559,3017.709401
570,SPT_2002,139.1811767,-1.642215353,0.199631982,8.226213723,1.93E-16,7.30E-16,208.2902005,214.4972669,213.461027,67.41059275,68.44968993,62.97828315
571,SPT_2138,1835.364106,0.636951907,0.077452113,-8.223815769,1.97E-16,7.43E-16,1395.363221,1452.524046,1457.402041,2193.908382,2251.016946,2261.970003
572,SPT_0473,1733.49979,-0.708378226,0.08622207,8.215741357,2.11E-16,7.94E-16,2125.284532,2118.004928,2197.025775,1241.989103,1327.923985,1390.77042
573,SPT_0662,269.8760115,1.11058504,0.135208807,-8.213851329,2.14E-16,8.05E-16,159.3872838,184.6253071,165.7131657,341.1384542,385.273969,383.1178891
574,SPT_0415,311.5922726,-1.622602485,0.197605888,8.211306361,2.19E-16,8.21E-16,376.73358,488.7384535,539.8941179,157.2913831,123.2094419,183.6866592
575,SPT_0165,2043.874451,1.050405958,0.128010247,-8.205639669,2.29E-16,8.59E-16,1114.986499,1411.450101,1449.91218,2553.431543,2726.253365,3007.21302
576,SPT_2234,2737.615471,-0.765755865,0.093429909,8.196046348,2.48E-16,9.29E-16,3393.137927,3245.671411,3700.303211,2073.386413,1924.41414,2088.779724
577,SPT_2158,224.4493657,1.152836185,0.140919114,-8.180836161,2.82E-16,1.05E-15,132.2189968,131.5196008,147.9247467,306.4117852,287.4886977,341.132367
578,SPT_0308,355.0457907,-1.147572028,0.140283922,8.18035319,2.83E-16,1.05E-15,448.8201015,498.6957734,516.800381,218.5737401,211.2161861,236.1685618
579,SPT_1323,823.3653514,-0.971356484,0.118808036,8.175848348,2.94E-16,1.09E-15,1004.864376,1116.879386,1131.281027,533.1565063,508.4834109,645.5274023
580,SPT_0428,211.4388539,-1.322485778,0.161805907,8.173284934,3.00E-16,1.11E-15,304.2848146,300.3791514,309.5809046,116.4364784,132.987969,104.9638052
581,SPT_0940,607.6043776,-0.921032245,0.112751352,8.168702449,3.12E-16,1.16E-15,780.9976908,767.9583,822.9484329,402.4208112,398.963907,472.3371236
582,SPT_0286,294.249608,-1.250634267,0.153204405,8.163174324,3.26E-16,1.21E-15,386.1519195,424.0158739,444.0863178,196.1035425,168.1906667,146.9493273
583,SPT_0985,516.4574965,-1.164586462,0.142881464,8.150717568,3.62E-16,1.34E-15,682.8296137,701.1612788,758.9725403,259.4286448,365.7169148,330.6359865
584,SPT_1212,1036.134235,-1.109093553,0.136203374,8.142922729,3.86E-16,1.42E-15,1337.404209,1366.642161,1527.307406,676.1486727,537.8189923,771.4839686
585,SPT_0474,1042.427086,-0.91369783,0.112305692,8.135810543,4.09E-16,1.51E-15,1301.54207,1391.535461,1373.453187,633.2510228,725.5667133,829.2140614
586,SPT_0966,399.7089227,-1.042200346,0.128399351,8.11686612,4.78E-16,1.76E-15,562.5646632,511.1424233,543.3269707,273.7278615,250.3302946,257.1613229
587,SPT_0705,4278.362976,-0.903669175,0.111620438,8.095911377,5.68E-16,2.08E-15,5542.692795,5282.358226,5886.094195,2647.397824,2900.311148,3411.32367
588,SPT_0902,358.3481815,-1.088968141,0.134923375,8.071011735,6.97E-16,2.55E-15,469.1057558,503.6744334,485.9047061,202.2317782,242.5074729,246.6649423
589,SPT_1924,135.4635206,1.650539754,0.2045236,-8.070167736,7.02E-16,2.57E-15,69.18857094,71.36079287,60.85511733,239.0011925,246.4188838,125.9565663
590,SPT_1288,130.5019712,1.381922721,0.171890847,-8.039536384,9.02E-16,3.29E-15,78.60691044,65.55235624,70.21744308,173.633345,195.5705427,199.43123
591,SPT_1353,308.2621975,-1.272104808,0.158490128,8.026397767,1.00E-15,3.66E-15,485.406728,413.2287773,411.9423327,200.189033,160.367845,178.4384689
592,SPT_1700,183.2050377,1.319165255,0.164474059,-8.020506453,1.05E-15,3.83E-15,99.25480857,107.4560776,98.61649783,255.3431543,213.1718915,325.3877963
593,SPT_1601,884.1837292,-1.005916688,0.125895976,7.990062251,1.35E-15,4.90E-15,1339.939916,1102.773183,1102.569895,563.7976848,608.2243877,587.7973094
594,SPT_1305,1763.031871,-0.950532557,0.119242784,7.971405294,1.57E-15,5.69E-15,2340.819609,2328.7682,2289.088644,998.9024198,1277.075644,1343.536707
595,SPT_0303,124.689159,1.331400028,0.16758337,-7.944702546,1.95E-15,7.04E-15,73.17325303,72.60545786,68.96913298,194.0607973,181.8806047,157.4457079
596,SPT_0340,7179.165472,-1.004925027,0.126594812,7.938121737,2.05E-15,7.42E-15,8593.148062,9751.535323,10414.027,4071.191253,4881.440745,5363.650448
597,SPT_1033,56.21296961,1.991624667,0.251596998,-7.915931746,2.45E-15,8.85E-15,19.19892283,20.74441653,23.71789188,85.79529986,72.36110078,115.4601858
598,SPT_0133,148.8253199,1.264055251,0.159784611,-7.910994937,2.55E-15,9.19E-15,85.12729932,95.00942772,84.57300922,212.4455044,226.8618295,188.9348494
