,Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC10MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC10MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.NDC10MIN.C,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF10MIN.A,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF10MIN.B,X.ExpOut.181005_NS500751_0090_AH27TLBGX9.Out.Rep.Bams.19F.RIF10MIN.C
435,SPT_1380,7883.899884,-0.644381333,0.085276881,7.556342637,4.15E-14,2.05E-13,9539.487994,9266.475215,10062.79809,6602.476816,6060.167405,5771.993787
436,SPT_0630,1266.021096,0.686524056,0.091006978,-7.543641907,4.57E-14,2.26E-13,987.7805007,959.5073627,960.6663079,1476.784307,1557.40135,1653.986746
437,SPT_1688,1204.190611,-0.68231682,0.090773436,7.51670151,5.62E-14,2.77E-13,1453.18551,1464.453589,1542.631666,891.9192352,969.2372722,903.7163912
438,SPT_RS09270,2206.04255,0.884368104,0.11769624,-7.513987748,5.74E-14,2.82E-13,1646.008678,1535.649911,1447.048998,2899.955983,2411.732395,3295.859332
439,SPT_2024,307.092567,-0.979327725,0.130418058,7.50914207,5.95E-14,2.92E-13,401.4227767,397.6040784,422.2576089,235.5706541,199.949819,185.7504647
440,SPT_1058,2007.440058,-0.928969932,0.123884668,7.498667459,6.45E-14,3.16E-13,2766.135989,2436.00956,2706.562381,1635.997577,1365.241784,1134.693056
441,SPT_0848,994.122143,-0.683701905,0.091253606,7.492327575,6.77E-14,3.31E-13,1239.327088,1249.769293,1189.338767,779.8200964,769.9366409,736.540973
442,SPT_0241,734.5147403,-0.848443246,0.113285615,7.489417287,6.92E-14,3.37E-13,1046.50392,941.982114,850.5647537,505.2584374,499.8745476,562.9046691
443,SPT_1084,387.5659648,-1.070975631,0.143040154,7.487237681,7.03E-14,3.42E-13,618.787075,533.4247553,429.517052,237.1952793,257.7275265,248.7441005
444,SPT_2160,174.1404187,1.168410902,0.156275972,-7.476586992,7.63E-14,3.70E-13,96.41158392,110.628132,112.5213686,233.9460289,233.7075807,257.6278184
445,SPT_0763,2523.327051,-0.638957752,0.085543688,7.469373479,8.06E-14,3.90E-13,2991.388508,3122.780241,3120.35064,1871.568231,2102.069851,1931.804833
446,SPT_0550,5279.980272,0.767283267,0.103016919,-7.448128626,9.47E-14,4.57E-13,3548.822757,4011.091281,4129.413235,7455.405046,6035.498272,6499.651042
447,SPT_1237,2263.45123,-0.815979471,0.1098532,7.427908101,1.10E-13,5.32E-13,2530.365843,2921.239882,3223.192751,1762.718343,1651.53357,1491.656992
448,SPT_0927,23460.35325,-0.633556103,0.085418009,7.417125581,1.20E-13,5.76E-13,30523.90747,27433.58608,27709.29444,19328.16601,18580.40185,17186.76365
449,SPT_0082,168.9027346,1.185047823,0.160496677,-7.38362842,1.54E-13,7.39E-13,99.04099075,97.48419552,108.891647,255.0661565,242.1470211,210.7863969
450,SPT_0048,285.3652107,1.217317982,0.165075895,-7.374292785,1.65E-13,7.91E-13,134.0997485,175.2524863,198.424779,479.2644342,354.4564974,370.6933186
451,SPT_0945,1620.642965,-0.682366254,0.092682158,7.36243378,1.81E-13,8.62E-13,1874.767073,1986.925064,2141.535724,1185.976397,1295.778697,1238.874838
452,SPT_1488,604.7319386,-0.888679523,0.120707145,7.362277681,1.81E-13,8.62E-13,860.6925037,755.7763473,744.0929211,433.7749286,464.1692228,369.8857079
453,SPT_0259,46357.4518,0.605364767,0.082703856,-7.319668013,2.49E-13,1.18E-12,36717.9135,34356.05929,39099.36071,54061.02818,55439.33327,58471.01584
454,SPT_2131,512.866233,-0.980199719,0.134190815,7.304521677,2.78E-13,1.32E-12,744.122134,732.7744585,575.9158218,294.0571613,356.4040606,373.9237615
455,SPT_0834,427.3078728,-0.925047845,0.126653168,7.30378763,2.80E-13,1.33E-12,609.1459166,582.7145171,491.2223186,297.3064117,312.9084831,270.5495899
456,SPT_0044,1715.753928,-0.653541271,0.089748385,7.281927912,3.29E-13,1.56E-12,2199.937051,2037.310154,2067.731386,1255.83528,1410.035737,1323.673964
457,SPT_0093,541.1025352,0.919527794,0.126429687,-7.273036996,3.51E-13,1.66E-12,404.9286524,366.9348933,339.98392,813.9372256,690.0865508,630.7439692
458,SPT_1537,529.3722891,-0.818643294,0.112595708,7.270643887,3.58E-13,1.68E-12,722.2104104,632.0042788,673.9183041,402.9070498,391.4601977,353.7334936
459,SPT_0812,349.059015,-0.923243012,0.127101462,7.263826857,3.76E-13,1.77E-12,484.6873264,469.895729,423.4675161,220.9490273,263.570216,231.7842755
460,SPT_1862,6120.574134,0.92172465,0.127248956,-7.243475173,4.37E-13,2.05E-12,3906.422086,4654.04884,4058.028711,9055.660869,6382.813704,8666.470593
461,SPT_RS04190,104.7387458,-1.494552984,0.20634419,7.243009788,4.39E-13,2.05E-12,122.7056523,171.9665022,171.8068208,61.73575763,49.33826704,50.87947511
462,SPT_0700,1129.074243,-0.745371248,0.103289132,7.216356949,5.34E-13,2.49E-12,1383.944464,1318.77496,1543.841573,901.6669864,848.4883555,777.7291195
463,SPT_0813,367.312719,-1.063442215,0.147639868,7.202947493,5.89E-13,2.74E-12,429.4697829,614.4790302,453.7151958,230.6967785,235.6551439,239.8603827
464,SPT_2096,376.3902456,0.921183002,0.128014256,-7.195940768,6.20E-13,2.88E-12,247.1642424,249.734793,283.1182822,438.6488042,498.5761722,541.0991797
465,SPT_2002,271.7348503,1.230970823,0.1713533,-7.183817408,6.78E-13,3.14E-12,127.087997,167.5851901,185.1157999,463.0181822,372.6337537,314.9681792
466,SPT_1308,2682.686467,-0.63741183,0.088759592,7.181328975,6.90E-13,3.19E-12,3393.687754,3341.845849,3069.534538,2154.253016,2176.726439,1960.071208
467,SPT_2088,706.6836586,-1.244950694,0.173740023,7.16559529,7.74E-13,3.57E-12,889.6159789,1247.578637,862.6638256,437.024179,501.1729231,302.0464078
468,SPT_1366,424.4927619,-0.836739069,0.116806666,7.163453035,7.87E-13,3.62E-12,546.0401525,543.2827076,550.5077709,285.9340353,333.6824902,287.5094149
469,SPT_2079,1004.314818,-0.689893206,0.096377307,7.158253582,8.17E-13,3.75E-12,1191.121296,1215.814124,1320.008743,760.3245939,803.6944025,734.9257516
470,SPT_RS05420,70.25908097,-1.682351268,0.235289287,7.150139687,8.67E-13,3.97E-12,108.6821491,89.81689925,128.250162,27.61862841,32.45938621,34.72726079
471,SPT_1818,449.398349,0.785004105,0.10991191,-7.142120509,9.19E-13,4.20E-12,331.3052611,315.4544754,341.1938272,558.8710691,577.7770745,571.7883869
472,SPT_0811,241.803695,-1.290060899,0.181431515,7.110456503,1.16E-12,5.28E-12,412.8168729,376.7928456,244.4012521,151.0901437,138.926173,126.7948824
473,SPT_1701,660.4665521,1.098760824,0.155061304,-7.085976955,1.38E-12,6.29E-12,473.2932301,463.3237607,312.1560547,786.3185972,867.3147995,1060.39287
474,SPT_0612,1686.420024,0.786803839,0.111233197,-7.073462389,1.51E-12,6.87E-12,1234.068274,1199.384203,1272.822363,1808.207848,2201.395573,2402.64188
475,SPT_RS09955,3129.961977,0.939015014,0.133214954,-7.048870924,1.80E-12,8.18E-12,2071.096116,2433.818904,1899.554286,3275.244405,4580.668582,4519.389567
476,SPT_1439,693.1573981,-0.706262581,0.100533672,7.025134649,2.14E-12,9.66E-12,871.210131,807.2567652,903.80067,526.378565,524.5436811,525.7545761
477,SPT_RS08605,1721.660451,1.900456968,0.270520183,-7.025194737,2.14E-12,9.66E-12,603.0106339,796.3034848,644.8805316,3722.016335,2052.082396,2511.669327
478,SPT_1414,1670.886098,0.591720386,0.084274871,-7.021314611,2.20E-12,9.91E-12,1308.568134,1373.541362,1313.959207,1947.925616,2059.872649,2021.449622
479,SPT_RS05190,478.2716979,-0.970309054,0.138250337,7.018493223,2.24E-12,1.01E-11,722.2104104,587.0958292,595.2743369,337.9220418,359.0008115,268.1267577
480,SPT_0415,2017.655089,0.662539399,0.094403892,-7.018136513,2.25E-12,1.01E-11,1486.49133,1547.69852,1640.634148,2680.631581,2289.685103,2460.789852
481,SPT_0490,1794.152145,-0.618828378,0.088277635,7.010024415,2.38E-12,1.07E-11,2196.431175,2088.790571,2239.538206,1447.541054,1466.515069,1326.096796
482,SPT_1020,175.7206066,-1.066102515,0.152143381,7.007222428,2.43E-12,1.09E-11,248.0407113,246.4488089,223.8328299,103.9760128,118.1521658,113.873111
483,SPT_1182,1112.834256,-0.628636974,0.089717299,7.006864708,2.44E-12,1.09E-11,1360.279802,1324.2516,1372.034752,901.6669864,882.8953049,835.8770911
484,SPT_0674,464.8520819,-0.809199428,0.11549495,7.006361976,2.45E-12,1.09E-11,539.9048699,609.00239,629.1517382,354.1682938,333.0333025,323.8518971
485,SPT_0295,101.814226,-1.423819328,0.203254728,7.005098189,2.47E-12,1.10E-11,171.7879132,144.5833012,135.5096051,42.24025522,64.26958469,52.49469654
486,SPT_0330,2283.857537,0.620201966,0.088636104,-6.997170854,2.61E-12,1.16E-11,1821.302467,1870.820292,1699.9196,2730.994962,2639.597287,2940.510617
487,SPT_0090,553.8026904,0.899696947,0.128689815,-6.991205518,2.73E-12,1.21E-11,350.5875779,374.6021895,425.8873304,828.5588524,634.9055942,708.2745979
488,SPT_1191,1965.244441,0.561046554,0.080322947,-6.9848851,2.85E-12,1.26E-11,1563.620597,1600.274266,1595.867582,2306.967785,2345.515247,2379.221169
489,SPT_1453,549.0297201,-0.746684284,0.107065349,6.974098448,3.08E-12,1.36E-11,705.5575005,695.5333051,669.0786754,391.5346734,437.5525261,394.9216401
490,SPT_0463,10562.3227,1.009982942,0.145136356,-6.9588556,3.43E-12,1.51E-11,8086.302484,7828.309499,4949.730309,13999.39535,14634.63887,13875.55971
491,SPT_0405,23984.03218,0.529788965,0.076246678,-6.948354694,3.70E-12,1.62E-11,20341.09127,19637.04109,18849.14409,29173.39473,28636.96889,27266.55299
492,SPT_RS00870,96.544086,1.38814797,0.199926044,-6.943307363,3.83E-12,1.68E-11,49.95872985,52.5757459,55.65573068,121.8468901,153.8574906,145.3699289
493,SPT_1776,123.1194541,1.38940834,0.200473084,-6.930647797,4.19E-12,1.83E-11,73.62339135,65.71968238,60.49535944,152.7147689,161.6477433,224.515779
494,SPT_1021,875.279224,-0.657846149,0.09497599,6.926446901,4.32E-12,1.88E-11,1100.844995,1055.89623,1063.508419,661.2224567,712.8081211,657.3951228
495,SPT_1766,170.5319989,-1.188783704,0.171627,6.926554116,4.31E-12,1.88E-11,269.952435,253.0207771,192.375243,100.7267624,111.0111008,96.1056752
496,SPT_1819,718.848781,0.773587222,0.111710265,-6.924943051,4.36E-12,1.89E-11,478.5520438,546.5686918,560.1870284,994.2706229,891.983933,841.5303661
497,SPT_2223,11126.09178,0.577543801,0.083489586,-6.917554945,4.60E-12,1.99E-11,9266.906152,9326.718257,8155.984359,13203.32901,13360.93255,13442.68037
498,SPT_2155,90.0862182,1.404345098,0.203105189,-6.914373311,4.70E-12,2.03E-11,46.45285407,49.28976178,48.39628755,144.5916429,129.8375448,121.9492181
499,SPT_0626,840.494745,0.767458548,0.111037864,-6.911683266,4.79E-12,2.07E-11,620.5400128,659.3874798,584.3851722,942.2826164,1171.134654,1065.238534
500,SPT_1144,4332.07499,0.654591336,0.094787488,-6.90588335,4.99E-12,2.15E-11,3331.458459,3368.133722,3373.221242,5910.38648,5220.11849,4789.131546
501,SPT_0489,1265.925113,-0.675211353,0.09801254,6.889030267,5.62E-12,2.42E-11,1525.055964,1435.97506,1716.858301,969.9012448,973.7815863,973.9785235
502,SPT_0118,490.0050618,-0.726190325,0.105597075,6.876992836,6.11E-12,2.62E-11,613.5282613,609.00239,612.2130375,370.4145458,360.9483746,373.9237615
503,SPT_1526,4224.826701,0.565551066,0.082290786,-6.872592865,6.30E-12,2.70E-11,3488.3464,3189.595251,3529.29927,5154.935762,4878.645747,5108.137779
504,SPT_0058,222.1679414,1.019410826,0.148407204,-6.869011733,6.46E-12,2.76E-11,143.7409069,168.6805181,124.6204404,285.9340353,296.6787899,313.3529578
505,SPT_0281,23391.73581,0.549774745,0.080078574,-6.865441253,6.63E-12,2.83E-11,19116.66415,18568.00093,19213.32616,28601.52666,25831.82873,29019.06825
506,SPT_1140,3361.400646,0.544046194,0.079273904,-6.862866179,6.75E-12,2.87E-11,2715.300791,2623.310655,2859.010687,3970.583991,4027.560641,3972.637112
507,SPT_0937,1172.100169,-0.676703944,0.09868533,6.857188819,7.02E-12,2.99E-11,1419.003221,1340.68152,1575.29916,877.2976084,940.0238246,880.2956804
508,SPT_0123,82.755616,1.538993056,0.224991998,-6.840212389,7.91E-12,3.35E-11,41.1940404,35.05049727,48.39628755,97.47751204,133.0834835,141.3318753
509,SPT_2111,314.4143411,1.002249215,0.147034404,-6.816426549,9.33E-12,3.95E-11,239.2760219,191.6824069,187.5356143,490.6368106,395.355324,381.9998687
510,SPT_0731,2524.997525,0.688032223,0.10094453,-6.815943599,9.36E-12,3.96E-11,2111.413688,1956.255879,1721.69793,2896.706733,3171.282033,3292.628889
511,SPT_2097,300.2819989,0.889350351,0.130508174,-6.814518406,9.46E-12,3.99E-11,204.2172641,222.351592,204.4743149,350.9190434,407.0407031,412.6890759
512,SPT_2015,132.1610243,1.37604004,0.201950914,-6.813735148,9.51E-12,4.00E-11,61.35282613,75.57763473,77.43406008,242.0691549,186.3168768,150.2155932
513,SPT_2200,1310.525157,-0.840184557,0.1233752,6.809995525,9.76E-12,4.10E-11,1582.026445,1537.840568,1931.011873,1085.249634,885.4920558,841.5303661
514,SPT_1926,205.5262616,-1.009559885,0.148463099,6.800072812,1.05E-11,4.38E-11,298.8759101,277.117994,254.0805096,118.5976397,144.7688625,139.7166539
515,SPT_0426,382.6723091,-0.797327942,0.117331975,6.795487268,1.08E-11,4.52E-11,505.7225811,454.5611364,498.4817618,289.1832857,279.1507214,268.9343684
516,SPT_0306,426.5854868,-0.793993821,0.116876308,6.793454,1.09E-11,4.57E-11,510.1049258,562.9986123,550.5077709,337.9220418,309.6625444,288.3170256
517,SPT_0627,635.1406009,0.810363264,0.119532026,-6.779465623,1.21E-11,5.03E-11,437.3580034,445.7985121,500.9015761,701.8380867,890.6855576,834.2618696
518,SPT_1156,503.7938991,-0.75777352,0.112069378,6.761646516,1.36E-11,5.68E-11,666.9928669,641.8622312,589.2248009,402.9070498,358.3516237,363.4248222
519,SPT_1575,502.9997817,-0.775556174,0.114740614,6.759212313,1.39E-11,5.76E-11,606.5165097,648.4341994,660.6093251,324.9250401,394.7061363,382.8074794
520,SPT_1417,5011.738546,0.756154786,0.112081456,-6.746475417,1.51E-11,6.28E-11,3902.039742,4127.196053,3116.720918,6145.957134,5958.244932,6820.272497
521,SPT_1357,2264.009309,-0.616413491,0.091768378,6.717057723,1.85E-11,7.67E-11,2796.812403,2856.615527,2577.102312,1785.463096,1902.76922,1665.293296
522,SPT_RS08120,325.9393858,0.877585111,0.131015959,-6.698306944,2.11E-11,8.70E-11,239.2760219,213.5889677,229.8823659,458.1443066,377.8272555,436.9173974
523,SPT_1635,6772.358207,0.520858352,0.07776856,-6.697544027,2.12E-11,8.73E-11,5289.490081,5583.982346,5802.714877,7856.687471,8141.463249,7959.811217
524,SPT_0462,15592.45159,1.058551351,0.158358904,-6.684507926,2.32E-11,9.51E-11,11219.67896,12091.32623,6739.183041,22211.87574,20570.16223,20722.48336
525,SPT_2110,9730.554648,0.805971187,0.120568362,-6.684765149,2.31E-11,9.51E-11,7689.262052,7773.543097,5695.033137,11760.66183,11887.27642,13577.55136
526,SPT_0620,6565.707171,0.509134953,0.076178954,-6.683406974,2.33E-11,9.56E-11,5634.818845,5322.198944,5283.664693,7689.351075,7561.738611,7902.470856
527,SPT_1510,778.8881501,0.783567528,0.117283438,-6.680973364,2.37E-11,9.71E-11,573.2106898,596.9537816,545.6681421,836.6819784,1088.687813,1032.126495
528,SPT_1817,503.3903911,0.749207706,0.112276779,-6.672864255,2.51E-11,1.02E-10,407.5580593,365.8395652,347.2433632,648.2254551,643.3450347,608.1308691
529,SPT_0335,1830.787935,-0.578230385,0.0867608,6.664650214,2.65E-11,1.08E-10,2086.872557,2303.474867,2197.191455,1439.417928,1517.800899,1439.969907
530,SPT_RS07945,1343.517966,-0.904638656,0.135943577,6.654515621,2.84E-11,1.16E-10,1570.632349,1809.481921,1898.344379,800.940224,1149.062272,832.6466482
531,SPT_1133,3646.00397,-0.505760359,0.07601586,6.653353132,2.86E-11,1.16E-10,4230.715596,4291.495259,4322.998385,3002.307371,3082.343314,2946.163892
532,SPT_1331,739.3021046,-0.69874098,0.105057864,6.651010722,2.91E-11,1.18E-10,999.1745969,857.641855,894.1214125,534.501691,577.7770745,572.5959976
533,SPT_1402,24513.71,0.490356126,0.073735383,-6.650214692,2.93E-11,1.18E-10,19998.39191,20460.72778,20656.74543,27673.86567,28487.65571,29804.87347
534,SPT_0875,6991.025665,0.509245273,0.076702142,-6.639257565,3.15E-11,1.27E-10,5492.830876,5877.53026,5926.125411,8089.008874,8178.466949,8382.191621
535,SPT_1551,179.5168794,-1.092293539,0.164536755,6.638599007,3.17E-11,1.28E-10,278.7171244,242.0674967,215.3634796,116.9730145,124.644043,99.33611807
536,SPT_2171,110.0451442,1.310346589,0.197425462,-6.63717118,3.20E-11,1.29E-10,56.09401246,79.95894689,49.60619474,162.4625201,153.8574906,158.2917003
537,SPT_0577,18165.77442,0.626417876,0.094538386,-6.626069106,3.45E-11,1.38E-10,14507.31397,14884.41273,13375.52397,23730.90031,22808.5615,19687.93403
538,SPT_1492,3527.158922,0.633099146,0.095562151,-6.624998899,3.47E-11,1.39E-10,2833.624098,2891.666025,2557.743797,3972.208616,4213.877518,4693.833481
539,SPT_1078,3725.225208,0.562278824,0.084946846,-6.619184239,3.61E-11,1.44E-10,2923.023931,3145.78213,2943.70419,4579.818441,4601.442589,4157.579966
540,SPT_0279,3584.432674,0.728496081,0.110130617,-6.614837011,3.72E-11,1.48E-10,2662.712654,2689.030337,2724.710989,3796.749094,4476.798546,5156.594422
541,SPT_1062,641.0087483,-0.683949302,0.103652863,6.598460286,4.15E-11,1.65E-10,823.880808,768.9202838,785.2297655,456.5196814,518.0518039,493.4501475
542,SPT_0199,1017.297265,0.652260902,0.099068876,-6.583913409,4.58E-11,1.82E-10,801.9690844,734.9651146,834.8359602,1177.853271,1321.746206,1232.413953
543,SPT_0629,357.7445111,0.803496983,0.122230799,-6.573604905,4.91E-11,1.95E-10,266.4465592,270.5460258,243.1913449,420.777927,464.1692228,481.3359867
544,SPT_0474,3533.805137,-0.5510394,0.083907311,6.567239434,5.13E-11,2.03E-10,4061.55709,4030.807186,4520.213257,2885.334357,2833.055228,2871.863706
545,SPT_1355,4558.370308,0.550307486,0.083847975,-6.563157716,5.27E-11,2.08E-10,3562.84626,3962.896847,3561.966764,5239.416272,5586.260367,5436.83534
546,SPT_RS02530,1208.167771,0.808992075,0.123612732,-6.544569189,5.97E-11,2.35E-10,976.3864044,926.6475215,718.6848701,1504.402936,1695.029148,1427.855746
547,SPT_0116,815.5409421,-0.859602166,0.131421056,6.540825269,6.12E-11,2.41E-10,1010.568693,917.8848972,1230.475611,657.9732063,566.7408832,509.6023618
548,SPT_1127,5099.251314,-0.518809175,0.079517676,6.524450915,6.83E-11,2.68E-10,6061.659221,6091.119228,5876.519216,4303.632157,4312.554052,3950.024012
549,SPT_1603,4368.119723,-0.648963272,0.099499339,6.522287291,6.92E-11,2.72E-10,5457.772119,5178.710971,5385.296897,3561.17844,3679.596021,2946.163892
550,SPT_0693,1304.392355,-0.604242464,0.092686376,6.519215572,7.07E-11,2.77E-10,1558.361784,1525.791959,1638.214334,1094.997385,1043.89386,965.0948056
551,SPT_1700,417.5703515,0.808131531,0.124118467,-6.510969326,7.47E-11,2.92E-10,315.5288201,305.596523,286.7480037,490.6368106,507.6648003,599.2471513
552,SPT_2006,1175.883602,-0.63894834,0.098132165,6.511099999,7.46E-11,2.92E-10,1446.173759,1303.440367,1553.52083,906.540862,928.9876333,916.6381627
553,SPT_1199,968.2508779,-0.643222832,0.098796085,6.510610528,7.48E-11,2.92E-10,1138.533159,1204.860844,1202.647746,774.9462208,797.2025253,691.3147729
554,SPT_1438,494.8858788,-0.694578971,0.106902377,6.497320179,8.18E-11,3.18E-10,599.5047582,610.097718,631.5715525,360.6667946,389.5126345,377.9618151
555,SPT_0443,3441.189691,-0.671494508,0.103475757,6.489389638,8.62E-11,3.35E-10,3985.304292,4065.857683,4656.93277,2511.67056,2957.699271,2469.67357
556,SPT_0135,2050.44874,-0.623693823,0.096125331,6.488339927,8.68E-11,3.36E-10,2452.360107,2305.665523,2717.451546,1507.652186,1683.343769,1636.219311
557,SPT_RS08780,372.9315289,-0.787930515,0.12174709,6.471863208,9.68E-11,3.75E-10,503.9696432,483.0396655,431.9368664,277.8109093,282.39666,258.4354291
558,SPT_0501,2950.364362,-0.515720337,0.079773786,6.464784513,1.01E-10,3.92E-10,3409.464195,3482.047838,3537.76862,2316.715536,2479.247919,2476.942066
559,SPT_RS09960,1103.082532,0.731567824,0.113240219,-6.460317971,1.04E-10,4.02E-10,873.8395379,833.5446381,776.7604152,1179.477896,1519.748462,1435.124242
560,SPT_2103,1211.567451,0.590537665,0.091411133,-6.460237865,1.05E-10,4.02E-10,997.4216591,978.1279393,921.9492778,1395.553047,1451.583751,1524.769032
561,SPT_0126,128.5434231,-1.128427287,0.174830039,6.454424497,1.09E-10,4.17E-10,167.4055684,167.5851901,196.0049646,87.72976084,79.85009007,72.68496444
562,SPT_RS06050,287.3865738,0.995868188,0.154293298,-6.454383983,1.09E-10,4.17E-10,210.3525467,165.394534,191.1653358,450.0211806,321.3479235,386.0379222
563,SPT_1349,7437.963176,-0.54891084,0.085125273,6.44827115,1.13E-10,4.33E-10,8520.154611,8487.696979,9521.969575,6212.566768,6146.509373,5738.881748
564,SPT_1641,525.6564638,0.850759391,0.132163211,-6.437187641,1.22E-10,4.65E-10,359.3522673,426.0826074,336.3541985,620.6068267,778.3760813,633.1668013
565,SPT_0929,2276.582096,-0.653654884,0.101818497,6.419804879,1.36E-10,5.20E-10,2709.165508,3038.439982,2607.349992,1951.174866,1624.267686,1729.094543
566,SPT_1972,1466.113084,-0.611105679,0.095484792,6.400031503,1.55E-10,5.91E-10,1636.36752,1846.723075,1835.429205,1237.964403,1125.691514,1114.502788
567,SPT_1359,974.4469741,-0.621280582,0.097170578,6.393710887,1.62E-10,6.15E-10,1233.191805,1143.522473,1176.029787,705.0873371,803.0452148,785.8052267
568,SPT_RS08885,115.1262215,1.228628907,0.192402966,-6.385706705,1.71E-10,6.47E-10,63.10576402,59.14771414,79.85387446,188.4565233,153.2083029,146.9851503
569,SPT_0814,1533.575411,-0.595381301,0.093335776,6.378918398,1.78E-10,6.75E-10,1951.019871,1899.298821,1693.870064,1181.102521,1257.476622,1218.68457
570,SPT_0885,956.0144711,-0.683310502,0.107188344,6.374858309,1.83E-10,6.92E-10,1137.65669,1330.823568,1071.977769,727.8320899,719.9491861,747.847523
571,SPT_1729,2762.884837,0.936498812,0.146976906,-6.371741235,1.87E-10,7.05E-10,1467.209013,2337.430036,1842.688648,4198.031519,3254.378061,3477.571743
572,SPT_1522,1015.546305,-0.598177347,0.093935813,6.367937078,1.92E-10,7.22E-10,1241.080026,1247.578637,1189.338767,757.0753435,849.7867309,808.4183267
573,SPT_1305,7199.622693,-0.518548332,0.08158146,6.356203161,2.07E-10,7.78E-10,8072.278981,8268.631371,9117.860574,5972.122238,5877.745655,5889.097341
574,SPT_2132,1108.113889,-0.666534368,0.104897786,6.354131905,2.10E-10,7.87E-10,1323.468106,1236.625357,1523.273151,887.0453596,823.819222,854.4521375
575,SPT_1614,380.2442547,0.749973763,0.118092032,-6.350756669,2.14E-10,8.03E-10,265.5700902,302.3105389,281.908375,458.1443066,481.6972913,491.834926
576,SPT_0878,9237.681313,0.483605462,0.076214407,-6.345328654,2.22E-10,8.30E-10,7785.673636,7677.154229,7629.674732,10501.5773,10494.76875,11337.23923
577,SPT_RS08785,321.3038901,-0.804507758,0.12684574,6.342410561,2.26E-10,8.45E-10,411.940404,422.7966233,399.2693723,201.4535249,246.0421475,246.3212684
578,SPT_0881,512.8992228,-0.742516991,0.117323411,6.328804982,2.47E-10,9.21E-10,631.0576402,598.0491096,696.9065407,422.4025522,378.4764432,350.5030507
579,SPT_1159,2721.937523,0.606854796,0.095892395,-6.328497647,2.48E-10,9.21E-10,2185.913548,2255.280434,2024.174727,3046.172251,3614.677248,3205.406932
580,SPT_2147,12677.60535,0.67481939,0.106862625,-6.314830726,2.70E-10,1.00E-09,8905.800947,11378.26768,8937.584403,16457.45328,15295.51197,15091.01384
581,SPT_2012,1496.822231,0.739987883,0.11726604,-6.310334022,2.78E-10,1.03E-09,1102.597932,1274.961838,970.3455654,2053.526254,1693.730772,1885.771022
582,SPT_1348,2204.934849,-0.573616843,0.090960019,6.306252481,2.86E-10,1.06E-09,2745.977204,2429.437592,2746.489318,1752.970592,1851.483389,1703.251
583,SPT_1023,391.5510564,-0.872942232,0.138612883,6.297699146,3.02E-10,1.12E-09,514.4872705,475.3723692,526.3096271,337.9220418,234.3567684,260.8582613
584,SPT_0779,5492.372716,0.511929541,0.081339376,-6.293748045,3.10E-10,1.14E-09,4479.632776,4491.94029,4594.017596,6815.302717,6051.078777,6522.264142
585,SPT_0264,8651.434038,0.586053025,0.093149196,-6.291552162,3.14E-10,1.16E-09,7154.615996,6708.884242,6862.593575,9218.123389,10852.47119,11111.91584
586,SPT_1311,378.1965296,-0.771688474,0.122780775,6.285092074,3.28E-10,1.20E-09,504.8461121,479.7536813,453.7151958,250.1922809,304.4690426,276.2028649
587,SPT_RS05685,285.1200451,0.867859632,0.138326334,-6.27400152,3.52E-10,1.29E-09,229.6348635,189.4917508,182.6959855,349.2944182,398.6012626,361.0019901
588,SPT_0696,1882.516491,-0.590276583,0.094135481,6.270500536,3.60E-10,1.32E-09,2277.066318,2081.123275,2436.753078,1488.156684,1441.196748,1570.802843
589,SPT_RS08360,677.6295289,0.783580775,0.125081244,-6.264574523,3.74E-10,1.37E-09,418.0756866,572.8565647,500.9015761,794.4417232,882.2461172,897.2555055
590,SPT_1426,159364.8492,0.66748711,0.106643642,-6.259042696,3.87E-10,1.41E-09,116542.3226,112158.3053,139814.4549,207625.476,175367.6767,204680.8599
591,SPT_RS05560,644.6067444,0.948633267,0.151721736,-6.252454602,4.04E-10,1.47E-09,520.6225531,473.1817131,312.1560547,901.6669864,822.5208465,837.4923125
592,SPT_1520,934.8076597,0.651518885,0.104232813,-6.250612105,4.09E-10,1.49E-09,659.9811154,706.4865855,813.0576308,1133.98839,1138.02608,1157.306156
593,SPT_0632,926.4744816,-0.572127548,0.091553457,6.249109156,4.13E-10,1.50E-09,1124.509656,1096.423368,1105.855171,737.5798411,726.4410634,768.0377909
594,SPT_0391,1847.233356,-0.56605995,0.090613983,6.246938145,4.19E-10,1.52E-09,2146.472446,2097.553196,2376.257719,1520.649188,1424.967055,1517.500535
595,SPT_0531,948.0709899,0.626952627,0.100450841,-6.241387546,4.34E-10,1.57E-09,735.3574446,810.5427493,684.8074688,1145.360767,1117.901261,1194.456249
596,SPT_RS05675,1295.183046,0.853163574,0.136868599,-6.23345003,4.56E-10,1.65E-09,1020.209852,1029.608357,702.9560767,1601.880448,1845.6407,1570.802843
