"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV45min.a","X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV45min.b","X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV45min.c","X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV45min.d","X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V45min.a","X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V45min.b","X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V45min.c","X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V45min.d"
"1111","SP_1732",5520.50729287608,0.262602684609074,0.0623431539330489,4.21221366007703,2.52880173669123e-05,5.04167042913688e-05,4560.84483660275,4930.07940300137,5276.03306348953,5300.82309301713,5818.72758760813,5891.37074095111,6258.54964397868,6127.62997435995
"1112","SP_0181",464.168957385013,0.39193129061444,0.0930598976755056,4.21160242386126,2.53565536304279e-05,5.05078833555736e-05,362.966334698845,416.124065365871,394.655506968946,433.148971367507,585.20947947713,526.633511950161,512.665364301981,481.948424949659
"1113","SP_0552",945.978429482194,-0.342321155973447,0.081331892461151,-4.20894123589907,2.56570099323844e-05,5.10604465410884e-05,953.866885532978,1161.18429668762,1066.13771846647,1046.35987078617,799.957402501632,769.905393767969,879.883532551996,890.532335562718
"1114","SP_1889",4523.69288447203,-0.301625767287556,0.0716705008736123,-4.2085064791086,2.57064159670516e-05,5.1112846828563e-05,5107.45485254804,5080.67668380045,4694.69698397951,5110.75772451869,4241.05758738031,4450.87319355802,3572.81676638544,3931.20928360576
"1115","SP_0928",401.960396649535,0.383518701885668,0.0911727536321622,4.20650563470946,2.59349620059271e-05,5.15210231776937e-05,325.157341501049,350.733140808377,384.008326025539,333.114566894641,456.018497896652,481.988110418054,447.862158140214,436.801031511751
"1116","SP_1307",22.7560425634643,-1.41855360780127,0.337285718989524,-4.20579208645751,2.6016933390973e-05,5.16375514883558e-05,50.772076579898,31.7046906945426,26.9728583899639,26.008945162945,13.689110631044,11.8446983656611,8.64042748823564,12.4155331954245
"1117","SP_0035",1120.82764495008,0.276756199923735,0.066150819100644,4.18371538986795,2.86783114482517e-05,5.68688091834177e-05,1016.52178854647,962.039208262527,1020.70974644127,1054.362623144,1167.85225071094,1293.80551378759,1215.42013334515,1235.90989536271
"1118","SP_2062",122.526720974796,-0.631396025498044,0.150956834327998,-4.1826263004837,2.88160838113699e-05,5.70908995010593e-05,151.235972791186,125.827991193966,154.029217647952,163.05607929077,82.9902332007041,91.1130643512389,113.765628595103,98.195580727448
"1119","SP_1325",29.827574849187,1.20041645615027,0.287955290517359,4.16875985849584,3.06261455094264e-05,6.06227991987306e-05,22.6853959186778,11.8892590104535,15.6158653836633,21.0072249393017,43.6340401364527,50.1121853931814,43.2021374411782,30.4744905705873
"1120","SP_2095",361.731864719435,0.399376841224382,0.0960811039686512,4.15666374269272,3.22928746275892e-05,6.38649261608125e-05,299.231174736846,285.342216250883,322.964488616674,340.116975207742,448.31837316669,403.630875075988,400.339806954918,393.91100774574
"1121","SP_1879",1121.30801940528,0.347471885031051,0.0836197764603978,4.15537926241184,3.24748401342001e-05,6.4167503030556e-05,979.793052297181,1045.2640213357,978.12102266764,948.326154402763,1350.94410540115,1328.42847824106,1048.37186857259,1291.21545232414
"1122","SP_1337",155.571812754243,0.522477904422431,0.125742812040671,4.15513138240806,3.25100679271714e-05,6.41798578063143e-05,115.587493490406,133.754163867602,133.444667824032,126.04334963581,186.514132347974,181.314998058965,192.969547237263,174.94614957189
"1123","SP_RS00615",241.3288124238,-0.55628198920188,0.133937151535987,-4.15330610530727,3.27705897388679e-05,6.46365594582302e-05,298.150917788337,281.379129914065,222.880987748649,351.120759699757,201.914381807899,203.182133503263,185.769190997066,186.232997931367
"1124","SP_0074",223.428870741056,0.649386376305875,0.156922153912089,4.13827085670563,3.4993311978902e-05,6.88979431406826e-05,118.828264335932,197.163545256687,186.680572541066,189.065024453715,225.870325412226,266.050147905618,260.652895895108,343.120190128094
"1125","SP_RS08505",32.1716084206861,-1.16441516500947,0.28137505863184,-4.13830270057101,3.49884565378162e-05,6.88979431406826e-05,47.5313057343726,57.4647518838584,35.4906031446894,40.0137617891461,17.9669577032452,25.5116580183469,18.7209262245106,14.6729028673198
"1126","SP_1300",140.390137361181,0.581857291028102,0.140722697738446,4.13477925295016,3.55295986133944e-05,6.9891705975727e-05,136.112375512067,108.98487426249,97.9540646793427,108.037156830695,175.391729960251,163.092385188718,154.087623540202,179.460888915681
"1127","SP_1523",1021.96984122545,-0.297081545371402,0.0719189061090358,-4.130785094548,3.61526434844335e-05,7.10542194481103e-05,1100.78183053013,1095.79337213013,1161.96234695713,1147.39461930377,841.880303809204,992.221270784992,941.806596217685,893.918390070561
"1128","SP_1796",11.7005600220327,1.75271360783134,0.424403194379858,4.12983132794846,3.63029475824599e-05,7.12863731339971e-05,5.40128474254234,2.97231475261337,4.96868444025652,6.00206426837192,18.8225271176855,16.400351583223,18.7209262245106,20.3163270470582
"1129","SP_0460",170.112981383468,-0.541295479732024,0.131124814047376,-4.1280934021874,3.65783541490096e-05,7.17635557484999e-05,219.292160547219,198.154316840891,196.617941421579,195.067088722087,121.490856850515,163.092385188718,123.846127331378,143.342974165355
"1130","SP_1870",250.470786750413,0.470193883978724,0.113917387751763,4.12749882400149,3.66730306672359e-05,7.18856309096703e-05,213.890875804677,203.108174761913,238.496853132313,182.062616140615,305.438280955169,297.939720428551,300.974890840208,261.854881939861
"1131","SP_0829",2327.26619160184,-0.271999616119752,0.0659170282285289,-4.12639379276553,3.68496065486937e-05,7.21678855042941e-05,2424.096592453,2669.1386478468,2619.91632414097,2476.85185474814,2263.8366706089,2085.57804299986,1929.69547237263,2149.01592764438
"1132","SP_RS02890",23.7240307557019,-1.30893430843661,0.318257298084832,-4.11281788764421,3.90858713410882e-05,7.64798630923236e-05,42.1300209918303,32.695462278747,26.2630463270702,36.0123856102315,13.689110631044,9.11130643512389,12.9606412323535,16.9302725392152
"1133","SP_0453",1299.78988191941,-0.276681948599213,0.0673000366668382,-4.11117084480797,3.9365777284134e-05,7.69595734195559e-05,1404.33403306101,1380.14481679681,1462.9226616241,1448.49817676709,1167.85225071094,1113.40164637214,1133.33607220691,1287.8293978163
"1134","SP_1975",6966.09695304747,0.306754914944848,0.0746433549567649,4.10960781602765,3.96331640213347e-05,7.74139843979334e-05,6321.66366267156,6916.57642933131,5764.38376276045,5910.03261625688,8159.56550551665,8077.17315473733,6864.81963940322,7714.56085370238
"1135","SP_RS00180",64.3077992750347,0.813340456242455,0.198218005351132,4.10326223796708,4.07365067616444e-05,7.94989977771297e-05,48.6115626828811,43.5939497049961,46.1377840880962,47.0161701022467,65.0232754974589,100.224370786363,79.20391864216,84.6513626960759
"1136","SP_0909",353.133440550303,-0.398358612647081,0.0972050538216549,-4.09812655808989,4.16507544681213e-05,8.12116383335288e-05,396.454300102608,432.967182297347,399.624191409203,378.130048907431,296.882586810766,330.740423594997,318.255745816679,272.01304546339
"1137","SP_1553",2298.52831304743,-0.247736959743823,0.0604574860356569,-4.09770527999976,4.17266076584248e-05,8.12879823776701e-05,2376.56528671863,2504.67056486886,2561.00192292079,2542.87456170024,2262.98110119446,2057.33299305097,2047.78131471185,2035.01875921366
"1138","SP_0801",1091.58995237197,-0.276763682290184,0.0676091225737397,-4.09358488550601,4.24754473658328e-05,8.26740913139892e-05,1234.73369214518,1159.20275351921,1200.2921983534,1194.41078940601,1000.16064548065,1060.55606904842,953.327166201999,930.036304820887
"1139","SP_0688",1481.16446697638,0.256114409834468,0.0625765624804016,4.09281685798386,4.26164309125969e-05,8.28756755675172e-05,1272.54268534298,1410.85873590715,1345.09385918373,1369.47099723353,1638.41542865308,1614.52350030395,1669.04257647752,1529.3679527091
"1140","SP_1670",696.386599904103,-0.315816628359888,0.0771730946031776,-4.09231520368349,4.27087570214412e-05,8.29823656162214e-05,737.815495831284,769.829520926862,824.091805019688,753.259065680676,589.487326549331,594.057179570078,642.271776625516,660.280629029392
"1141","SP_0175",93.1999745573586,0.756998290597035,0.185175581720209,4.08800276777756,4.35102963577774e-05,8.44656498093574e-05,82.0995280866436,81.2432699047654,61.0438374088658,51.0175462811613,112.935162706113,93.8464562817761,132.486554819613,130.927440969931
"1142","SP_0122",1043.92738122988,-0.337357365437901,0.0827692822953436,-4.07587641311322,4.5841362260665e-05,8.89129749626733e-05,1225.0113796086,1265.21531302909,1119.3736231835,1054.362623144,999.30507606621,828.217754952762,938.926453721606,921.006826133305
"1143","SP_0401",2120.76026476147,0.256650262869793,0.0630820497830146,4.06851495397821,4.73137250261584e-05,9.16884522597907e-05,1859.12220838307,1865.62289305699,1961.92054183843,2043.70288338064,2327.14880727748,2456.4082149094,2283.95299939029,2168.20356985549
"1144","SP_1926",948.74772289581,-0.334475399350546,0.0822321734099492,-4.06745177076978,4.75300416216029e-05,9.20271347830861e-05,1101.86208747864,989.780812620251,1026.38824294442,1117.38429796191,826.48005434928,915.686296729951,879.883532551996,732.516458530043
"1145","SP_0136",47.3541103781238,0.94046368950098,0.231276474238749,4.06640447367824,4.77440425571084e-05,9.23607460820917e-05,29.1669376097286,23.7785180209069,36.910227270477,38.0130736996888,63.3121366685784,56.4900998977681,53.2826361774531,77.8792536803898
"1146","SP_0268",2040.52446501796,0.267207886665659,0.0658887280722363,4.05544156767922,5.00396810197977e-05,9.6717184519068e-05,1691.68238136426,1956.7738788038,1912.23369743586,1843.63407443491,2334.84893200744,2156.64623319383,2294.03349812656,2134.34302477706
"1147","SP_0478",234.909928691462,0.521963556632467,0.128722464403556,4.05495310434755,5.01443618248695e-05,9.68350143348614e-05,157.717514482236,183.292743077824,222.880987748649,206.070873214103,304.582711540728,305.22876557665,253.452539654912,246.053294236594
"1148","SP_0265",211.757668996179,0.463128280514913,0.114315999145528,4.05129889058954,5.09340937632961e-05,9.82744056495652e-05,165.279313121796,171.403484067371,185.970760478172,189.065024453715,247.259560773232,270.60580112318,237.61175592648,226.865652025483
"1149","SP_0267",379.722195224316,0.408096747694053,0.100783111607307,4.04925727322417,5.13804368594867e-05,9.90493190981402e-05,294.910146942812,332.899252292697,331.482233371399,347.119383520843,498.796968618665,426.409141163798,403.219949450997,402.940486433321
"1150","SP_1767",291.09365857206,-0.456760163824296,0.112847881110112,-4.04757412661218,5.17511954706767e-05,9.96773025804772e-05,345.68222352271,322.991536450653,303.799562918541,376.129360817974,270.359934963118,219.582485086486,267.853252135305,222.350912681693
"1151","SP_1681",269.096320031541,0.466365506856006,0.115366154716398,4.04248115924867,5.28885635068428e-05,0.000101779468434107,189.044965988982,228.868235951229,245.594973761251,238.081882645419,352.494598749382,280.628238201816,311.055389576483,307.002275377769
"1152","SP_0794",261.233073174094,0.493573214492206,0.122210824149723,4.03870293753619,5.37475813751126e-05,0.000103342788841905,229.014473083795,213.015890603958,198.747377610261,224.077066019218,243.837283115471,312.517810724749,357.13766951374,311.517014721559
"1153","SP_0147",43.206821449927,0.98057715380251,0.242841565533199,4.03792963387257,5.39250221526065e-05,0.000103504266956693,20.5248820216609,40.6216349523827,22.7139860126012,31.0106653865882,57.3231507674966,52.8455773237186,61.9230636656888,58.6916114692793
"1154","SP_0924",14.0121389407994,1.63960741063241,0.406043549453131,4.03800876246076,5.39068399991165e-05,0.000103504266956693,6.48154169105081,4.95385792102228,9.22755681761925,4.00137617891461,28.2337906765282,20.0448741572726,24.4812112166676,14.6729028673198
"1155","SP_0780",459.360207036396,-0.470358446218614,0.116613967380197,-4.03346577417354,5.49601888088273e-05,0.000105399842607405,575.776953555014,501.330421607455,546.555288428217,506.174086632698,323.405238658414,348.963036465245,496.824580573549,375.852050370577
"1156","SP_2031",18.5791381134337,1.39638797875176,0.346392237349206,4.03123346365302,5.5484894651629e-05,0.000106314049873147,8.64205558806775,12.8800305946579,8.51774475472546,9.00309640255788,27.3782212620879,27.3339193053717,34.5617099529426,20.3163270470582
"1157","SP_1496",22.7984893726856,1.33381969573867,0.331633947018134,4.02196369741888,5.77149546554685e-05,0.000110491464616995,17.2841111761355,11.8892590104535,8.51774475472546,13.0044725814725,44.4896095508929,30.0673112359088,34.5617099529426,22.5736967189536
"1158","SP_0562",1090.7773039146,0.265443359615473,0.0660901482347869,4.01638317820804,5.90981383244185e-05,0.000113041775810524,937.663031305351,1036.34707707786,956.116848717932,1031.35471011524,1154.16314007989,1206.3369720104,1216.86020459319,1187.37644741696
"1159","SP_1029",954.875362028237,-0.28804949788255,0.0717428974867803,-4.01502459439455,5.94395962138989e-05,0.000113596812436399,985.194337039723,1109.66417430899,1031.35692738467,1076.37019212803,831.613470835921,913.864035442926,815.080326390229,875.859432695398
"1160","SP_1897",164.882999369129,0.535948788356543,0.133662546542705,4.00971552779227,6.07919423249083e-05,0.000116081165732476,124.229549078474,123.846448025557,162.546962402677,124.042661546353,187.369701762414,190.426304494089,194.409618485302,212.192749158164
"1161","SP_0805",365.009510318951,-0.369542946031811,0.0922377953348485,-4.00641564220252,6.16471283099711e-05,0.000117612738334699,391.053015360066,407.207121108031,450.020847874662,398.136929802004,328.538655145055,320.717986516361,303.855033336287,320.546493409141
"1162","SP_RS07630",129.473245601949,0.713698336216497,0.178192074668582,4.00521929801815,6.19599720067185e-05,0.000118107864023134,85.340298932169,108.98487426249,73.1106424780602,123.042317501624,156.569202842565,123.002636874173,182.889048500988,182.846943423524
"1163","SP_0975",2650.58127299177,-0.201338869213412,0.0503082480935233,-4.00210456224042,6.27815403944006e-05,0.000119571033511262,2871.32296913551,2832.61595924054,2873.31923059405,2764.95093963,2499.11825957997,2448.20803911779,2446.68105041873,2468.43373621757
"1164","SP_RS00415",361.997483753718,-0.457696992878517,0.114391506395114,-4.00114490404217,6.30367388315817e-05,0.0001199539317113,485.035369880302,355.6869987294,452.150284063343,385.132457220531,283.193476179722,337.118338099584,279.373822119619,318.289123737245
"1165","SP_1969",219.761705889034,0.516537710074575,0.129149527612907,3.99953232212174,6.34677796935616e-05,0.000120670499589046,182.563424297931,209.05280426714,175.323579534766,154.052982888213,220.736908925584,251.472057609419,263.533038391187,301.35885119803
"1166","SP_1940",2092.26305669346,-0.238810932240302,0.0597193784823676,-3.99888509072164,6.364156713138e-05,0.000120897145108068,2279.34216135287,2285.71004475968,2245.13555493305,2245.77238041583,1790.70678442344,1873.28460306147,2004.57917727067,2013.57374733066
"1167","SP_1366",641.259335393068,-0.333644356686688,0.0835346153201239,-3.99408503179294,6.49445551096065e-05,0.000123266657727316,667.598794178233,738.12483023232,733.235860969283,719.247368159901,509.919371006388,567.634390908218,564.507929231395,629.806138458805
"1168","SP_1768",124.830001005849,-0.585723784790273,0.146812769108668,-3.9895970108481,6.61856462266968e-05,0.000125514731500114,162.03854227627,151.588052383282,144.801660830333,145.049886485655,111.224023877232,102.9577627169,74.8837048980422,106.096374579082
"1169","SP_1997",1416.36913157211,0.297669255439765,0.0747092268389289,3.9843707134265,6.76591805228367e-05,0.000128199388244725,1223.93112266009,1315.74466382352,1338.70555061768,1196.41147749547,1438.21218567406,1560.76679233672,1742.48621012752,1514.69504984178
"1170","SP_2141",51.9242599159094,0.891865889708389,0.224248611508217,3.97713004201013,6.97520236968176e-05,0.000132051908109787,37.8089931977964,27.7416043577248,41.8789117107335,35.0120415655029,63.3121366685784,51.9344466802062,82.0840611382386,75.6218840084944
"1171","SP_RS03925",45.6258789878999,-0.949100033925183,0.238764823827891,-3.97504129255373,7.03670461776478e-05,0.000133102482735687,58.3338752194573,60.4370666364718,70.9812062893788,53.0182343706186,41.9229013075722,30.0673112359088,28.8014249607855,21.4450118830059
"1172","SP_1811",167.91662617932,0.728537609172133,0.183449776159943,3.97131915024497,7.14757496813216e-05,0.000135084288006935,88.5810697776944,119.883361688739,127.766171320882,164.056423335499,165.124896986968,171.292560980329,270.733394631383,235.895130713065
"1173","SP_1290",1478.22201770456,0.259682164971541,0.065421806823868,3.96935177395315,7.20684213510628e-05,0.000136088280726858,1335.19758835647,1360.32938511272,1345.09385918373,1344.46239611531,1636.7042898242,1637.30176639176,1454.47196051967,1712.21489613263
"1174","SP_1716",699.554807361406,-0.320481791285214,0.0807489169068341,-3.96886798686077,7.22148725656861e-05,0.000136248673537474,752.939093110402,859.989735089468,774.404960617123,720.24771220463,600.609728937054,607.724139222763,613.470351664731,667.052738045078
"1175","SP_1039",8.83837737188766,-2.09911610207087,0.529736667642009,-3.96256523342921,7.41487379245397e-05,0.000139778259151366,12.9630833821016,23.7785180209069,11.3569930063006,12.0041285367438,0,5.46678386107433,2.88014249607855,2.25736967189536
"1176","SP_1485",172.238254224992,0.640635770469891,0.161798932144907,3.95945610998308,7.51206479051248e-05,0.00014148999584171,105.86518095383,159.514225056917,116.409178314581,154.052982888213,207.90336770898,159.447862614668,227.531257190205,247.181979072542
"1177","SP_0161",36.3275632640931,1.0260193154115,0.259458063385275,3.95447072264598,7.67042633153564e-05,0.000144349994259571,16.203854227627,27.7416043577248,27.6826704528577,22.0075689840304,60.7454284252576,41.0008789580575,48.9624224333353,46.2760782738548
"1178","SP_0541",23.3547442927857,1.33400038308154,0.338626289852254,3.93944718132658,8.1669579267816e-05,0.000153563767468771,6.48154169105081,6.93540108943119,18.4551136352385,18.0061928051158,36.7894848209307,28.2450499488841,40.3219949450997,31.603175406535
"1179","SP_0345",440.379354053595,0.402019034355511,0.102318180132284,3.92910657554456,8.52620478999967e-05,0.000160182727818908,405.096355690676,393.336318929169,374.78076920792,341.117319252471,475.696594428778,433.698186311897,527.066076782374,572.243211825473
"1180","SP_1830",5.80749918462333,2.27925173969283,0.581300302155349,3.92095399097817,8.81991031399448e-05,0.000165560180894049,1.08025694850847,0.990771584204456,2.12943618868136,1.00034404472865,9.41126355884273,7.28904514809911,14.4007124803927,10.1581635235291
"1181","SP_1544",2767.23703084803,-0.227296068737169,0.0580632744874321,-3.91462711574023,9.05440269707625e-05,0.000169817967603928,2957.74352501619,3080.30885529165,2993.987281286,2902.99841780255,2393.88322160381,2495.58683258043,2633.89031266383,2679.49780053979
"1182","SP_RS10990",22.5477236172009,1.29489607222321,0.331236522853359,3.90927926989642,9.25718968330355e-05,0.00017347440903991,15.1235972791186,12.8800305946579,14.1962412578758,8.00275235782922,23.1003741898867,38.2674870275203,25.9212824647069,42.8900237660118
"1183","SP_2202",165.875699690918,-0.596560581314567,0.152653142426775,-3.90794825334648,9.30832356738431e-05,0.000174285179220256,195.526507680033,214.006662188162,195.908129358685,192.066056587901,88.9792191017858,147.603164249007,154.087623540202,138.828234821564
"1184","SP_1571",729.597838344206,0.361507326683102,0.0925180898199295,3.90742315785716,9.32856952887004e-05,0.000174516735696344,721.611641603657,575.638290422789,645.928977233347,612.210555373936,763.167917680702,923.886472521562,754.597333972579,839.741517945073
"1185","SP_RS08365",123.666237725451,0.643573726375899,0.164873348464971,3.90344305109222,9.48338722909646e-05,0.000177263314029103,100.463896211288,103.040244757263,88.7265078617235,94.0323402044934,158.280341671446,135.758465883346,113.765628595103,195.262476618948
"1186","SP_0972",793.364821385479,-0.311120777546447,0.0797160363577586,-3.90286310962783,9.50614722031534e-05,0.000177538921526125,855.563503218707,861.971278257877,826.221241208369,971.334067431522,734.078557589733,680.614590703755,754.597333972579,662.537998701287
"1187","SP_1684",244.194304632714,0.425089949513166,0.108955251677272,3.90150950017806,9.5594709216592e-05,0.000178384398411753,222.532931392745,199.145088425096,191.649256981323,221.076033885032,260.948671404276,302.495373646113,283.694035863737,272.01304546339
"1188","SP_1988",838.005328346939,0.28633670532252,0.0734040553461308,3.9008295110171,9.58636467951891e-05,0.00017873567142369,746.457551419352,750.014089242773,740.333981598221,781.268698933078,855.569414440248,905.663859651315,920.205527497096,1004.52950399343
"1189","SP_0882",91.0984015999992,0.642460655705236,0.164833899026207,3.89762457541026,9.71408545286276e-05,0.000180964670126922,69.136444704542,72.3263256469253,67.4321459749099,74.0254593099203,113.790732120553,104.780024003925,132.486554819613,94.809526219605
"1190","SP_2114",2272.54089779973,-0.23366960718426,0.0600725420577506,-3.88979056287684,0.000100330773947259,0.000186750138061495,2391.68888399775,2407.57494961683,2554.61361435474,2474.85116665869,2068.76684411652,2224.98103145725,1958.49689733341,2099.35379486268
"1191","SP_RS07515",67.997371986782,0.792871913396911,0.204693145789786,3.87346586685988,0.000107298440432014,0.000199551675530572,37.8089931977964,52.5108939628362,39.0396634591583,69.023739086277,89.8347885162261,87.4685417771894,89.284417378435,79.0079385163375
"1192","SP_RS07950",32.0394085551683,1.10046544643132,0.284135109217419,3.87303578731359,0.000107488036951488,0.000199703496158647,18.364368124644,17.8338885156802,29.1022945786453,13.0044725814725,43.6340401364527,34.6229644534708,48.9624224333353,50.7908176176455
"1193","SP_2094",458.425375298059,0.356608297334488,0.0920785173738693,3.87287184356521,0.000107560393190639,0.000199703496158647,370.528133338405,402.253263187009,454.279720252024,379.130392952159,546.708855827319,519.344466802062,483.863939341196,511.294230684298
"1194","SP_0495",178.335884906121,0.500830275403523,0.129379217845711,3.87102568513576,0.000108378370445955,0.000201028238816979,133.95186161505,167.440397730553,128.475983383776,162.055735246042,226.725894826666,212.293439938387,201.609974725498,194.133791783001
"1195","SP_RS05675",797.194262004207,0.290352287619464,0.0750099079134149,3.87085247397746,0.000108455415524285,0.000201028238816979,772.383718183555,713.355540627208,693.486385447231,691.237734907499,894.9256075045,836.417930744373,836.681395110818,939.065783508468
"1196","SP_2053",27.4085102051534,1.17531995084793,0.303836246030252,3.86826774686686,0.000109611270175268,0.000203000805550351,11.8828264335932,11.8892590104535,17.7453015723447,23.007913028759,32.5116377487294,30.0673112359088,50.4024936813746,41.7613389300641
"1197","SP_1478",760.056030016774,-0.30766629541458,0.0796106148606515,-3.86463910564078,0.000111253571969693,0.000205870227161963,835.038621197046,810.451155879245,904.300568126686,811.279020274937,612.587700739218,727.993384166399,686.913985314733,691.883804435927
"1198","SP_0149",1532.60545135435,0.237963445858026,0.0616806806320808,3.85798994789721,0.000114323348612122,0.000211374137876336,1451.86533879538,1388.07098947044,1350.77235568688,1432.49267205143,1623.01517919315,1612.70123901693,1769.84756384027,1632.07827278034
"1199","SP_0314",70.2115073289597,0.702177006509315,0.182517563390784,3.8471749976516,0.000119487624979089,0.000220554241107235,46.4510487858641,49.5385792102228,58.2045891572906,57.0196105495332,82.9902332007041,79.2683659855779,97.9248448666706,90.2947868758143
"1200","SP_0377",205.312192493852,-0.670894220995768,0.174381989329994,-3.84726784901044,0.00011944236570897,0.000220554241107235,289.50886220027,239.766723377478,256.242154704657,222.076377929761,100.101621489509,168.559169049792,221.770972198048,144.471659001303
"1201","SP_0695",140.625392779372,-0.573404103099182,0.149523234421782,-3.83488295525829,0.000125624102014762,0.000231688081567609,176.08188260688,185.274286246233,156.868465899527,155.053326932941,102.66832973283,96.5798482123133,108.005343602946,144.471659001303
"1202","SP_1713",415.031467266008,0.360319923536848,0.0940634316177927,3.83060576612741,0.000127828172217401,0.000235556906373996,393.213529257082,341.816196550537,344.968662566381,372.127984639059,463.718622626615,415.475573441649,496.824580573549,492.106588473188
"1203","SP_1409",1064.61593753742,0.308789999184666,0.0806871670175202,3.82700261514468,0.000129713137279436,0.000238831753178679,1061.89258038382,896.648283705033,999.415384554454,846.29106184044,1196.08604138747,1238.22654453334,1146.29671343926,1132.07089045552
"1204","SP_1320",13.4993096567657,1.68518459789819,0.440516907402606,3.82547087201361,0.000130522367230724,0.000240122129083102,4.32102779403387,4.95385792102228,2.12943618868136,12.0041285367438,21.3892353610062,12.7558290091734,24.4812112166676,25.9597512267966
"1205","SP_2089",14.3106529531649,1.49532372978967,0.39092544790084,3.8250866957348,0.000130726075033889,0.000240297308049846,11.8828264335932,3.96308633681782,6.38830856604409,6.00206426837192,19.6780965321257,20.9560048007849,23.0411399686284,22.5736967189536
"1206","SP_1322",50.2048325930806,0.968541314580864,0.253458823343065,3.82129650018106,0.000132751931777958,0.00024381884650761,21.6051389701694,41.6124065365871,36.2004152075832,35.0120415655029,87.2680802729053,62.8680144023548,40.3219949450997,76.7505688444421
"1207","SP_RS00105",1064.55957726225,-0.345641831030841,0.0904593559656931,-3.82096276654818,0.000132931722104689,0.000243946780830064,1364.3645259662,1236.48293708716,1068.26715465515,1101.37879324625,912.892565207745,903.84159836429,878.443461303957,1050.80558226729
"1208","SP_0861",100.977273453443,-0.794088360675581,0.207960393204844,-3.81845960395637,0.000134287568186581,0.000246230930077216,137.192632460575,118.892590104535,137.703540201395,118.040597277981,40.2117624786917,88.3796724207017,100.804987362749,66.592405320913
"1209","SP_0810",79.8689696511831,0.722407760344366,0.18944022671007,3.81338099563182,0.000137078545721074,0.000251140594517932,63.7351599619996,75.2986403995386,41.8789117107335,60.0206426837192,89.8347885162261,98.402109499338,103.685129858828,106.096374579082
"1210","SP_2161",14.303136399408,1.46157180570653,0.383305922160043,3.81306867754648,0.000137251953222971,0.000251250476354446,7.56179863955928,4.95385792102228,6.38830856604409,10.0034404472865,20.533665946566,23.6893967313221,18.7209262245106,22.5736967189536
"1211","SP_0247",157.498961827503,-0.581230749508647,0.152674009052438,-3.80700522057436,0.000140659777174376,0.000257276140744213,226.853959186778,196.172773672482,176.033391597659,155.053326932941,106.090607390591,117.535853013098,156.967766036281,125.284016790192
"1212","SP_RS03855",70.0859533368157,0.73345825797281,0.193222472515605,3.7959262627362,0.000147093217542689,0.000268821350542125,48.6115626828811,55.4832087154495,46.84759615099,58.0199545942619,71.8678308129809,81.0906272726026,89.284417378435,109.482429086925
"1213","SP_1268",2882.47866248651,0.270061764987397,0.0711490748965443,3.79571716680906,0.00014721726023929,0.000268826241904392,2496.47380800307,2642.38781507328,2528.35056802767,2789.95954074821,3506.97902979058,3201.71308130254,2933.425132256,2960.54032469076
"1214","SP_1827",31.5047531622413,1.0903288584186,0.287802610516456,3.78846062744887,0.000151583609382532,0.00027657141250602,17.2841111761355,14.8615737630668,17.7453015723447,29.0099772971309,51.3341648664149,30.0673112359088,43.2021374411782,48.5334479457502
"1215","SP_1641",61.4717896818665,0.865224925312652,0.229420358972745,3.77135198108307,0.000162365458822646,0.00029599958131042,44.2905348888472,32.695462278747,44.0083478994149,53.0182343706186,101.81276031839,96.5798482123133,56.1627786735317,63.20635081307
"1216","SP_0467",176.609048394809,-0.481801611137702,0.12780980228651,-3.76967652338317,0.00016345926442158,0.00029774857787319,205.248820216609,233.822093872252,200.876813798942,185.063648274801,136.035536895999,157.625601327643,133.926626067652,160.27324670457
"1217","SP_0694",126.275576029575,-0.597855529882748,0.158924278544864,-3.76188921766271,0.000168634743206546,0.00030692354659203,160.958285327762,157.532681888508,145.511472893227,146.050230530383,124.057565093836,72.8904514809911,99.3649161147099,103.839004907186
"1218","SP_0609",64.3074932507463,0.727299621984918,0.19361685929328,3.75638580565571,0.000172384876358323,0.000313491380241121,44.2905348888472,52.5108939628362,45.4279720252024,50.0172022364326,71.0122613985406,73.8015821245035,79.20391864216,98.195580727448
"1219","SP_RS02825",25.2952564130097,-1.16557484207608,0.310402193659173,-3.75504705149057,0.000173308917588515,0.000314913250581264,24.8459098156948,35.6677770313604,40.4592875849459,40.0137617891461,12.8335412166037,18.2226128702478,20.1609974725498,10.1581635235291
"1220","SP_1237",320.593993734828,-0.475601030744169,0.126704334195931,-3.75362874334445,0.000174292949664228,0.00031644170779202,316.515285912981,362.622399818831,375.490581270814,439.151035635879,316.560683342892,218.671354442973,259.212824647069,276.527784807181
