,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV10min.a,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV10min.b,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV10min.c,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV10min.d,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V10min.a,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V10min.b,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V10min.c,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V10min.d
588,SP_0371,34.98270899,0.436048268,0.191626286,2.275513845,0.022875123,0.079479382,24.90332032,36.68081367,28.55330898,20.05144819,20.2703848,42.35404006,59.87216891,47.17618696
589,SP_0721,44.88601286,0.372248713,0.163711741,2.27380584,0.022977663,0.079565026,35.90711302,42.47252109,33.31219381,37.74390247,60.81115441,47.7840452,47.26750177,53.78967112
590,SP_1499,869.2997573,0.161039889,0.070814376,2.274112939,0.022959197,0.079565026,845.5545968,773.1929407,842.322615,822.1093758,866.0982598,869.8868228,984.2144257,951.0190213
591,SP_2007,4997.447324,-0.121188875,0.053324766,-2.272656484,0.023046889,0.079669702,5245.913382,5161.376597,5206.220005,5214.556026,5047.325816,4765.372508,4882.207738,4456.606522
592,SP_1738,1999.316398,-0.134678642,0.059318155,-2.270445561,0.023180563,0.079996435,2233.769918,2055.09085,2043.147887,2047.606709,1789.32215,1933.081828,1968.428851,1924.08299
593,SP_0581,6304.542939,0.135716659,0.059939869,2.26421346,0.023560989,0.081172177,5981.430052,6159.480842,5807.425788,6043.742384,7219.942515,6158.711826,6603.795192,6461.814917
594,SP_0253,115.2306564,-0.277656809,0.122715562,-2.262604708,0.023660068,0.081376293,113.5128089,127.4175633,144.3528399,126.2061739,106.8802108,100.9980955,105.0388928,97.43866653
595,SP_0029,271.8414067,0.238776425,0.105591022,2.261332642,0.023738666,0.081509404,217.180119,246.1475654,279.1879101,250.0533539,292.9991985,310.5962938,319.3182342,259.2485788
596,SP_1367,1093.443308,0.13923183,0.061716747,2.255981328,0.024071801,0.082514578,1005.399164,1011.61823,1104.061281,1039.136815,1175.682319,1181.569118,1107.10993,1122.969609
597,SP_0373,1265.630823,-0.164583805,0.073339825,-2.244125954,0.024824298,0.084951494,1278.756541,1374.565228,1381.662896,1337.549544,1039.317912,1239.127172,1286.726437,1187.340855
598,SP_0112,39.43029151,0.398843923,0.177900156,2.241953765,0.024964361,0.085003648,35.90711302,26.0626834,30.13960393,34.20541162,64.49667892,39.09603698,35.71322356,49.82158062
599,SP_0986,743.3202178,0.213040193,0.09502161,2.242018351,0.024960186,0.085003648,660.8067089,688.2478985,632.9316825,747.8010678,965.6074216,775.4047335,753.1288615,722.6333685
600,SP_1232,1581.39339,0.288528659,0.128645652,2.242817025,0.024908616,0.085003648,1215.050373,1447.926855,1502.221312,1442.524773,2399.276456,1731.085637,1436.932054,1476.129663
601,SP_RS11500,5459.065199,0.200109054,0.089305796,2.240717445,0.025044383,0.085134235,5576.60631,4605.372684,4662.120839,5398.557551,5189.21851,5640.689336,6636.357248,5963.599111
602,SP_1012,4144.437155,-0.24207475,0.108118803,-2.238969934,0.025157872,0.085377963,3924.879111,4226.981133,5388.643923,4539.88377,4391.302453,4021.461804,3301.372401,3360.972647
603,SP_1081,2614.538331,-0.123480277,0.055211476,-2.236496558,0.025319263,0.085783173,2858.669514,2684.45639,2720.495828,2655.04764,2343.993588,2556.446418,2568.200929,2528.99634
604,SP_0623,7948.760568,0.138961047,0.062203212,2.233985062,0.025484056,0.086198554,7576.979993,7986.764534,7601.52537,7052.212278,8673.881934,8821.586344,7927.285241,7949.848852
605,SP_1934,22.37529469,-0.427241221,0.19131118,-2.233226627,0.025534003,0.086224742,23.16587936,25.09739883,28.55330898,34.20541162,14.74209804,15.20401438,19.95738964,18.07685669
606,SP_0078,3770.471173,0.161621917,0.072469558,2.230204252,0.025733886,0.086734797,3538.588073,3486.607868,3508.884415,3662.338037,4579.264203,3895.485685,3688.965916,3803.635186
607,SP_0791,355.2645364,0.18482204,0.08289244,2.229661003,0.025769957,0.086734797,322.5848702,335.9190304,334.7082331,338.5156253,339.0682549,394.2183729,397.0470149,380.0548894
608,SP_0461,371.7593766,0.200621305,0.090152534,2.225354035,0.026057481,0.087558278,330.113781,339.7801687,348.9848876,352.6695887,469.904375,373.5843534,383.3919588,375.6458999
609,SP_1242,3365.404685,-0.19961453,0.089763542,-2.223781776,0.02616313,0.087768924,3470.827876,3436.41307,4100.572429,3431.156634,3482.820662,3355.743174,2755.170159,2890.533474
610,SP_RS02420,349.5926225,-0.225574264,0.10180936,-2.215653487,0.026715243,0.089474165,370.0749229,400.5930966,425.1270449,324.3616619,329.8544436,296.4782804,296.2096778,354.0418517
611,SP_1398,4746.913003,-0.167242086,0.075628801,-2.211354452,0.027011301,0.090317657,4973.7143,4892.062202,5092.006769,5159.11967,5192.904034,4246.264017,4124.877321,4294.355711
612,SP_1804,5951.766607,0.180775995,0.081809493,2.20971905,0.027124667,0.09054852,5862.70492,5561.969693,4857.235117,5969.434076,5590.940681,6470.39412,6787.613254,6513.840993
613,SP_0288,169.3965459,-0.237980701,0.108052173,-2.202461044,0.027632758,0.092094167,194.5933867,186.299922,171.3198539,188.7195124,130.8361201,152.0401438,169.1126174,162.2508112
614,SP_0107,3819.072314,0.115831038,0.052680646,2.198739879,0.027896424,0.092821488,3773.721749,3732.755433,3567.577328,3577.414256,3808.989581,4198.479971,3915.849924,3977.790269
615,SP_2097,1234.709507,-0.160183362,0.072958882,-2.195529284,0.028125653,0.093432046,1239.953693,1329.196853,1464.150233,1197.189407,1162.782983,1124.011063,1169.082877,1191.308946
616,SP_1859,97.6322151,0.333013539,0.15173675,2.194679524,0.028186595,0.093482488,81.65972476,95.56317245,65.03809269,87.28277447,149.2637426,103.1700976,111.3412264,87.73888977
617,SP_2195,273.4985575,-0.208827431,0.095198563,-2.193598567,0.028264282,0.093588213,294.7858149,311.7869162,274.4290252,292.5152442,246.9301422,254.1242404,281.5042328,231.9128443
618,SP_0292,980.3491612,0.231690603,0.105835234,2.189163235,0.028584978,0.094423169,773.1612238,867.7908286,1000.952109,937.7000771,1245.707284,1134.871073,969.5089807,913.1017122
619,SP_1422,155.4287785,0.288685122,0.131889888,2.18883438,0.02860888,0.094423169,116.9876908,150.584393,118.9721208,160.4115855,215.6031838,161.8141531,163.8606728,155.1964281
620,SP_0412,659.4197254,-0.183567156,0.083933074,-2.187065797,0.028737721,0.094695426,677.6019714,652.5323695,693.2108903,784.3654733,694.7213701,588.6125568,588.2177998,596.0953717
621,SP_0766,3913.644618,-0.153151925,0.070065882,-2.185827394,0.028828236,0.094840718,3714.648756,4341.849997,4421.004008,4045.674547,3602.600208,3496.923308,3874.884756,3811.571367
622,SP_0026,1309.716274,-0.18943916,0.086838378,-2.18151427,0.0291454,0.095729988,1350.570767,1251.008803,1554.569045,1438.986282,1396.813789,1191.343127,1156.47821,1137.960173
623,SP_0509,426.4931951,-0.174902604,0.080296077,-2.178221031,0.029389585,0.096377082,460.4218524,451.7531789,452.0940589,447.0293449,381.4517868,437.658414,405.4501263,376.0867989
624,SP_0831,1476.577656,-0.119967634,0.055103113,-2.177148035,0.029469524,0.096484355,1533.581214,1507.774499,1559.32793,1555.75648,1470.524279,1359.673286,1383.362218,1442.621343
625,SP_0438,640.0024638,0.265815258,0.122622284,2.167756541,0.030177215,0.09864328,622.5830079,647.7059466,526.6499213,498.9272108,630.2246912,608.1605753,913.8383675,671.92999
626,SP_0007,90.31904977,-0.387812298,0.179063073,-2.165786009,0.030327543,0.09897631,135.5203943,111.9730101,66.62438763,114.4112044,36.8552451,96.65409142,79.82955854,80.68450668
627,SP_0021,197.6840839,-0.230361756,0.106425974,-2.164525692,0.030424027,0.099036818,223.5507359,208.5014672,180.8376236,241.7968752,193.4900368,171.5881623,179.6165067,182.0912637
628,SP_1100,1262.30391,0.142671616,0.06592112,2.1642778,0.030443035,0.099036818,1253.274074,1140.966362,1170.685668,1227.856327,1291.776341,1248.901181,1418.025053,1346.946273
629,SP_0749,3407.623165,0.123446869,0.057149136,2.160082882,0.030766254,0.099929184,3247.27714,3196.057212,3275.699058,3326.181406,3444.122654,3695.661496,3326.581736,3749.404616
630,SP_0117,12367.43588,0.180828194,0.083742652,2.159332073,0.030824414,0.09995917,12587.18055,12015.86233,10158.63282,11461.17189,12252.52623,12296.78963,14872.45683,13294.86674
631,SP_1384,568.7056059,-0.173297691,0.080331685,-2.157276937,0.030984093,0.100317752,642.2740054,609.0945638,605.9646684,562.6200463,469.904375,561.4625311,566.1596323,532.1650249
632,SP_RS05460,264.3225343,0.203037489,0.094291127,2.153304289,0.031294772,0.101163321,238.6085575,224.9113049,253.807191,258.3098326,313.2695833,288.8762732,267.8491767,268.9483556
633,SP_0079,1965.447483,-0.16282499,0.075916072,-2.144802628,0.031968631,0.102853407,2074.504497,2006.826621,2051.079362,2192.684834,1660.328792,1971.091864,2035.653743,1731.410151
634,SP_0669,1165.349634,0.151436999,0.070591369,2.145262239,0.031931886,0.102853407,1144.394441,1080.153434,1064.403907,1112.265626,1321.260537,1099.03304,1266.769047,1234.517042
635,SP_0680,246.1964396,0.241579416,0.112631385,2.144867661,0.03196343,0.102853407,225.8673238,238.4252888,185.5965084,234.7198935,316.9551078,271.5002568,266.7987878,229.7083496
636,SP_1551,6006.689848,-0.115551615,0.053918484,-2.143079827,0.032106689,0.103135166,6159.228176,6195.196372,6029.507081,6620.516393,5802.858341,5491.907195,6029.232448,5725.072782
637,SP_RS02750,63.21608084,0.344017502,0.161449258,2.13080881,0.033104896,0.10617473,52.12322857,64.6740662,39.65737359,54.25685981,99.50916176,66.24606266,60.92255784,68.33933626
638,SP_1340,51.95042235,-0.335514575,0.157764153,-2.126684479,0.033446308,0.107101579,56.75640444,70.46577362,58.69291291,50.71836895,46.06905637,44.52604212,45.16672391,43.20809647
639,SP_0990,577.7998867,-0.189340966,0.089185029,-2.123012892,0.033752772,0.107913791,633.0076536,653.497654,626.5865027,560.2610524,480.9609485,519.108491,620.7798566,528.1969344
640,SP_1586,13163.89187,-0.150955358,0.071163602,-2.121243914,0.033901281,0.108219247,14561.49262,14273.66294,13453.36742,13212.72486,11493.30818,11900.39926,13999.58364,12416.59605
641,SP_0880,989.2214622,0.150356656,0.071328906,2.10793441,0.035036663,0.111669116,915.0522349,932.4648948,1016.815059,883.4432173,1013.51924,1023.012968,1131.268876,998.1952083
642,SP_1648,2715.559076,0.150595189,0.071480304,2.106806773,0.035134332,0.111805982,2662.917833,2646.810291,2668.148095,2301.198554,2655.420409,2895.278739,3092.345005,2802.353685
643,SP_1483,2180.418665,0.169205828,0.080443431,2.10341388,0.035429606,0.112570273,2062.34241,2115.903778,2059.010837,1941.451984,2565.125059,2069.917958,2506.227983,2123.369312
644,SP_1383,7397.154979,0.093256267,0.044393961,2.100652099,0.035671517,0.113162903,7023.894623,7266.662244,7084.393218,7252.72676,7610.608113,7363.086965,7706.703566,7869.164345
645,SP_1479,3727.184225,-0.118816907,0.056639648,-2.097769152,0.035925543,0.113792068,3707.698992,3901.680233,3940.35664,4002.033159,3296.701674,3670.683472,3632.244914,3666.074716
646,SP_0391,619.9573741,0.280427043,0.134110627,2.09101283,0.036526914,0.115517779,593.6256587,589.7888724,528.2362162,496.5682169,473.5898995,661.3746256,899.1329225,717.3425812
647,SP_1645,1378.14169,0.121066561,0.058033028,2.086166526,0.036963541,0.116717952,1288.022893,1349.467829,1275.381135,1367.036968,1428.140748,1377.049303,1462.141388,1477.893259
648,SP_0722,36.96162787,-0.365589126,0.175416498,-2.08412054,0.037149204,0.117123185,41.69858286,35.7155291,39.65737359,56.61585371,31.32695833,27.15002568,30.46127892,33.06742077
649,SP_1752,345.2404839,0.247007979,0.11864347,2.081934887,0.037348418,0.117569826,388.6076263,291.5159402,237.9442415,323.1821649,394.3511226,385.5303647,382.3415699,358.4508411
650,SP_1244,1768.823982,-0.125340919,0.060223294,-2.081269732,0.037409224,0.117580069,1784.931005,1997.173776,1802.031056,1810.527822,1654.800505,1671.355581,1678.521507,1751.250604
651,SP_0217,6152.753308,-0.235624738,0.113461554,-2.076692325,0.037829965,0.118719845,7229.491803,7179.786633,6254.760963,6149.89711,4081.718395,6021.875696,6083.852672,6220.643195
652,SP_1546,1409.967103,-0.156716135,0.075577736,-2.073575427,0.038118759,0.119442677,1435.705374,1431.517018,1630.711202,1461.396724,1457.624944,1245.643178,1233.156602,1383.981784
653,SP_1998,1339.400776,0.131701987,0.063636976,2.069582737,0.038491436,0.120425733,1259.64469,1225.911404,1253.173005,1359.959986,1500.008475,1404.199328,1372.858329,1339.450991
654,SP_0493,3419.491105,-0.115349862,0.055868599,-2.064663594,0.038954841,0.121689207,3532.217456,3577.344617,3435.914848,3695.363952,3082.941252,3488.2353,3266.709567,3277.201848
655,SP_0259,409.3611355,0.233491652,0.113182872,2.062959238,0.039116501,0.121951071,369.4957759,368.7387058,426.7133398,338.5156253,335.3827304,462.6364376,466.3726841,507.0337851
656,SP_1869,109.658406,0.279009874,0.135276064,2.062522127,0.039158053,0.121951071,92.08437048,95.56317245,101.5228764,103.7957318,128.9933578,92.31008732,124.9962825,138.0013693
657,SP_1431,370.7758578,-0.191779091,0.09306032,-2.060804126,0.039321731,0.122274423,393.2408022,370.669275,414.0229803,404.5674547,364.8669265,327.9723102,384.4423477,306.4247658
658,SP_1897,285.5069924,0.19927389,0.096813443,2.058328704,0.039558591,0.122824013,253.666379,274.1408179,290.2919747,250.0533539,265.3577647,299.7362835,316.1670674,334.6422982
659,SP_0496,3185.858207,0.139033008,0.067671308,2.05453409,0.039924027,0.123770543,2929.325446,3099.528755,3294.734598,2794.22828,3328.028632,3533.847343,3131.209395,3375.963211
660,SP_2199,50.0817578,-0.390603881,0.190453089,-2.050919116,0.040274824,0.124668888,61.9687273,59.84764335,49.17514325,68.41082324,38.69800735,22.80602157,69.32566926,30.42202711
661,SP_0937,130.4398178,-0.246896561,0.120525055,-2.048508175,0.040510232,0.125207873,136.0995413,145.7579701,139.593955,148.616616,138.2071691,97.74009245,114.4923932,123.0108053
662,SP_1176,48576.38872,0.12471398,0.060906144,2.047642023,0.040595089,0.125280613,45502.9994,48506.51494,44024.44357,47674.08732,51822.16013,52866.53001,46238.12062,51976.25376
663,SP_0729,195.6167965,-0.232309024,0.113777887,-2.041776567,0.0411737,0.126742304,229.9213527,212.3626054,196.700573,202.8734758,197.1755613,185.7061757,191.1707849,149.0238429
664,SP_0988,2812.749225,-0.196930161,0.096459488,-2.041584141,0.0411928,0.126742304,3148.243006,2936.395663,3193.211721,2801.305262,2050.99439,2694.368549,2834.999717,2842.475489
665,SP_RS03460,49.96434606,0.353791715,0.173448405,2.039751907,0.041375042,0.126940802,33.0113781,31.85439082,46.00255336,57.79535066,64.49667892,65.16006163,49.36827963,52.02607534
666,SP_1817,112.1762309,0.293404785,0.143847997,2.039686272,0.041381583,0.126940802,93.24266444,121.6258558,65.03809269,113.2317074,127.1505956,134.6641274,112.3916153,130.0651884
667,SP_0157,9279.330485,0.197469434,0.096895016,2.037973092,0.041552624,0.127190145,8106.899484,8384.461777,9249.685816,8677.559078,9788.753098,11897.14125,8163.62275,9966.52062
668,SP_1373,1539.826948,0.11558724,0.056726434,2.037625701,0.04158738,0.127190145,1529.527185,1443.100432,1459.391348,1474.37119,1562.662392,1561.669477,1690.075785,1597.817772
669,SP_0010,1267.996115,-0.137193709,0.067426833,-2.034704918,0.041880573,0.127423735,1367.36603,1390.009781,1281.726314,1279.754193,1118.556689,1294.513224,1243.660491,1168.3822
670,SP_0071,8088.104447,-0.163544146,0.08043904,-2.033143948,0.042037982,0.127423735,8767.706193,8641.227472,8123.416406,8741.251914,6364.900828,7769.251349,8280.215921,8016.865491
671,SP_0578,95.72566309,0.266936716,0.131122928,2.035774522,0.041773002,0.127423735,89.76778254,91.70203417,77.72845223,80.20579276,105.0374485,120.546114,102.938115,97.87956548
672,SP_RS03355,12.44021999,-0.408822105,0.201059301,-2.03334093,0.042018091,0.127423735,8.687204762,17.37512226,20.62183427,17.69245429,12.89933578,6.516006163,7.352722497,8.377079928
673,SP_1688,26.91666676,0.398535355,0.19596933,2.033661872,0.041985699,0.127423735,12.74123365,30.88910625,28.55330898,12.97446648,31.32695833,31.49402979,37.81400142,29.54022922
674,SP_2128,217.2897474,0.270689313,0.133095847,2.033792328,0.041972538,0.127423735,200.3848565,158.3066695,199.8731629,211.1299545,315.1123456,225.8882137,233.1863421,194.4364341
675,SP_0834,1313.378844,-0.140112227,0.068945024,-2.032231175,0.042130258,0.127514248,1327.984035,1349.467829,1464.150233,1367.036968,1374.700642,1243.471176,1218.451157,1161.768716
676,SP_1634,195.3610773,0.225953721,0.111227496,2.031455611,0.042208798,0.12756298,155.2113917,181.4734992,207.8046376,172.206555,222.9742328,225.8882137,203.7754521,193.5546362
677,SP_0048,113.5002889,0.253310995,0.124841507,2.029060689,0.042452109,0.128108802,90.34692952,107.1465873,115.7995309,100.2572409,114.2512598,136.8361294,120.7947267,122.5699063
678,SP_0178,305.8531329,0.193087021,0.095292681,2.026252376,0.042738929,0.128784117,305.2104606,284.7589482,264.9112556,283.0792686,313.2695833,295.3922794,338.2252349,361.9780327
679,SP_0255,118.5324865,0.252526826,0.124772359,2.02390038,0.042980403,0.129321006,114.0919559,97.49374159,93.59140167,122.667683,116.0940221,128.1481212,143.9032832,132.2696831
680,SP_2088,127.5931515,0.320245689,0.158456431,2.021033084,0.04327634,0.130019946,88.03034159,93.63260331,144.3528399,115.5907013,199.0183235,116.2021099,119.7443378,144.1739546
681,SP_1375,784.4818336,-0.129422138,0.064090732,-2.019358096,0.043450014,0.130350041,818.3346886,858.1379829,785.2159971,823.2888727,716.8345172,753.6847129,756.2800283,764.0778692
682,SP_RS04515,45.02395943,0.347523159,0.172208429,2.018038031,0.043587301,0.130514831,39.38199492,37.64609824,31.72589887,41.28239333,44.22629412,61.90205855,63.02333569,41.00360175
683,SP_1009,252.6150076,0.198065923,0.098168968,2.017602163,0.043632711,0.130514831,231.0796467,234.5641506,234.7716516,232.3608996,270.8860515,297.5642815,279.4034549,240.2899243
684,SP_RS07275,40.56845936,0.354806003,0.176261871,2.012948126,0.044120087,0.131779733,37.06540698,25.09739883,41.24366853,31.84641771,46.06905637,60.81605753,40.9651682,41.4445007
685,SP_0761,2737.033675,0.108935761,0.054147448,2.011835557,0.044237274,0.131936864,2786.855288,2668.046552,2511.104896,2553.610902,2778.88548,2878.988723,2878.065663,2840.711894
686,SP_1395,3196.446826,-0.183177703,0.091091372,-2.010922643,0.044333628,0.132031491,3377.585211,3636.226976,3267.767584,3365.104805,2983.432091,3079.898913,2446.355814,3415.203217
687,SP_RS01615,49.18080723,0.326193357,0.162280629,2.010057257,0.044425129,0.13211141,42.85687683,41.50723652,34.89848876,46.00038114,70.02496569,49.95604725,58.82177998,49.38068168
688,SP_1699,435.3967898,-0.25337236,0.12620796,-2.00757829,0.044688124,0.132700343,494.0123775,510.6355376,466.3707134,445.849848,274.571576,498.4744715,418.0547934,375.205001
689,SP_1802,2206.387439,-0.116402389,0.058019242,-2.006272156,0.044827219,0.132920187,2377.39837,2134.244185,2274.746949,2399.096801,2156.031838,2136.164021,2056.661521,2116.755828
690,SP_0243,36.54464803,0.362075423,0.180731802,2.00338523,0.045135956,0.133641677,31.85308413,24.13211425,34.89848876,27.1284299,60.81115441,38.01003595,42.01555713,33.50831971
691,SP_1806,336.6995248,0.29264516,0.146626788,1.99585058,0.045950189,0.135855625,199.2265625,284.7589482,347.3985926,362.1055644,350.1248284,379.0143585,320.3686231,450.5987203
692,SP_0211,12411.54106,-0.200531891,0.10051218,-1.995100405,0.04603193,0.135900626,14829.05853,13154.89812,12614.21739,12746.82356,9018.478476,12350.00368,11617.30155,12961.54714
693,SP_0547,57.91745446,0.332640401,0.166842711,1.993736494,0.046180859,0.136143571,62.54787429,41.50723652,49.17514325,42.46189028,79.23877696,51.04204828,61.97294676,75.39371935
694,SP_1502,1112.105643,0.122810046,0.06166353,1.991615563,0.046413254,0.136631526,1089.954624,1073.396442,1078.680562,1008.469894,1177.525081,1213.063147,1105.009152,1150.746243
695,SP_1413,1235.099395,-0.128092143,0.064336241,-1.990979588,0.046483131,0.136640341,1349.412473,1332.092707,1223.033401,1254.984757,1148.040885,1158.763096,1261.517103,1152.950737
696,SP_0450,218.6099987,-0.212770057,0.107294833,-1.98304104,0.047362846,0.13856502,225.8673238,210.4320363,276.0153202,233.5403966,222.9742328,178.1041685,199.5738964,202.3726151
697,SP_RS03410,399.7608566,-0.191299099,0.09648772,-1.982626391,0.047409177,0.13856502,425.0938863,481.6770005,387.0559662,416.3624242,333.5399681,420.2823975,384.4423477,349.6328623
698,SP_1195,199.4032535,-0.19459397,0.098098761,-1.983653683,0.04729446,0.13856502,227.0256178,211.3973209,210.9772275,204.0529728,180.590701,191.1361808,184.8684514,185.1775563
699,SP_1545,404.7732378,-0.230383466,0.116192811,-1.982768674,0.047393275,0.13856502,470.2673511,424.7252109,417.1955702,454.1063267,261.6722402,421.3683986,418.0547934,370.7960116
700,SP_0586,152.7568631,0.303406567,0.153090844,1.981872721,0.047493488,0.138613137,96.13839936,154.4455312,142.7665449,141.5396343,215.6031838,127.0621202,157.5583392,186.9411521
701,SP_0060,129.8212705,0.235218793,0.118855916,1.979024696,0.047813226,0.139148747,116.9876908,125.4869941,107.8680562,119.1291922,141.8926936,137.9221305,159.6591171,129.6242894
702,SP_0110,639.6129229,0.166658588,0.084207059,1.979152213,0.047798871,0.139148747,606.9460394,542.4899284,582.1702443,666.4157781,716.8345172,718.93268,654.3923023,628.7218936
703,SP_1946,459.6340676,0.18171162,0.092012829,1.974850927,0.048285068,0.140322039,383.3953035,451.7531789,394.9874409,485.9527444,525.1872426,462.6364376,475.8261845,497.3340084
704,SP_1573,15612.90478,-0.202161033,0.102442843,-1.97340318,0.048449646,0.140600321,17442.16972,17720.69414,15591.693,16398.54613,11027.08933,15288.72246,16311.48967,15122.83376
705,SP_1381,370.7640645,0.195845947,0.099401307,1.970255242,0.048809125,0.141442614,356.7545422,329.1620384,336.294528,343.2336131,479.1181863,407.2503852,351.8802909,362.4189316
706,SP_0932,682.1581874,-0.155245982,0.078950064,-1.966381971,0.049254504,0.14233785,755.2076673,703.6924517,750.3175083,680.5697415,571.256299,689.6106523,624.9814123,681.6297668
707,SP_2000,483.1771696,-0.210946548,0.107277852,-1.96635692,0.049257396,0.14233785,557.1393987,522.2189525,528.2362162,487.1322413,339.0682549,432.2284088,493.6827963,505.7110883
708,SP_1882,876.1658856,-0.195084157,0.099350837,-1.963588459,0.049577837,0.14306147,872.7745051,950.8053016,1061.231317,881.0842234,738.9476642,713.5026749,959.0050914,831.9763065
709,SP_1763,267.3281684,0.208872235,0.10650937,1.961069111,0.049870961,0.143704336,234.5545286,232.6335814,222.0812921,291.3357472,331.6972059,271.5002568,286.7561774,268.0665577
710,SP_1043,97.31083059,-0.304028429,0.155459789,-1.955672465,0.05050375,0.145322763,104.2464571,91.70203417,117.3858258,129.7446648,55.28286765,86.88008218,113.4420042,79.80270879
711,SP_1099,1241.7907,0.148871335,0.07626096,1.952130357,0.05092273,0.146322275,1296.710097,1104.285548,1134.200885,1160.625001,1376.543404,1259.761192,1214.249601,1387.949874
712,SP_0013,13973.8792,0.102784627,0.052805726,1.946467453,0.051598614,0.148056135,13133.31616,14038.1335,13539.02734,13166.72448,13863.10044,15396.23656,14100.42097,14554.07413
713,SP_RS03065,185.3964471,0.247100412,0.127261369,1.941676517,0.052176273,0.148669632,183.010447,183.4040683,155.4569045,150.9756099,186.1189877,173.7601644,199.5738964,250.8714989
714,SP_RS03990,413.8221366,0.263659528,0.13577903,1.941828037,0.052157921,0.148669632,320.8474292,447.8920406,374.3656067,332.6181406,600.7404951,470.2384448,397.0470149,366.8279211
715,SP_2094,550.9548323,0.151603067,0.078053292,1.94230203,0.052100547,0.148669632,474.900527,507.7396839,542.5128707,564.9790402,574.9418235,598.386566,566.1596323,578.018515
716,SP_2115,459.0485294,-0.226223206,0.116408893,-1.943349858,0.051973901,0.148669632,411.1943587,469.1283011,536.1676909,586.2099853,350.1248284,417.0243945,486.3300738,416.2086027
717,SP_RS10835,2730.007784,0.124738425,0.064183737,1.943458441,0.051960792,0.148669632,2770.060025,2675.768829,2342.957632,2633.816695,2878.394642,2963.696803,2786.681827,2788.685818
718,SP_2153,77.0177381,0.302246641,0.155840688,1.939459104,0.05244546,0.149228516,73.55166698,48.26422851,85.65992695,63.69283543,81.08153922,98.82609348,72.47683605,92.58877815
719,SP_RS00125,206.2574997,-0.205623241,0.106136414,-1.937348667,0.052702737,0.149752005,216.6009721,212.3626054,242.7031264,218.2069362,171.3768897,206.3401952,210.0777856,172.3914869
720,SP_RS03420,78.46071532,-0.293135616,0.151518566,-1.934651467,0.05303308,0.150481364,86.87204762,93.63260331,95.17769661,70.76981714,92.13811275,68.41806472,65.12411355,55.55326689
721,SP_1667,5435.162469,-0.201904539,0.104475885,-1.932546812,0.05329205,0.151006461,6242.625342,6871.860855,5387.057628,4878.399395,4328.648537,4964.110696,5537.650429,5270.946871
722,SP_RS06760,105.8119202,0.259931759,0.13459924,1.931153246,0.053464104,0.151284161,96.71754635,97.49374159,79.31474718,104.9752288,105.0374485,144.4381366,106.0892817,112.4292306
723,SP_0264,6279.861999,0.149906538,0.077898075,1.924393345,0.054305298,0.15323995,6255.366576,6115.077752,5602.793741,5794.868527,6079.272679,6025.133699,6980.884817,7385.498204
724,SP_2185,296.3171155,0.181772813,0.094456588,1.924405885,0.054303727,0.15323995,260.6161429,309.856347,274.4290252,264.2073173,320.6406324,297.5642815,304.6127892,338.6103887
725,SP_1025,1722.559129,0.119926744,0.06240599,1.921718471,0.054641192,0.153763023,1538.21439,1736.546942,1695.749295,1624.167303,1896.20236,1789.729693,1763.60301,1736.26004
726,SP_1698,1288.374509,-0.156897609,0.081620252,-1.922287724,0.054569564,0.153763023,1354.045649,1413.176611,1472.081708,1210.163873,1149.883647,1162.021099,1364.455218,1181.16827
727,SP_1751,2152.015519,0.157481187,0.082126973,1.917533081,0.055170242,0.155038247,2096.512083,2167.06386,1676.713755,2171.453889,2222.371279,2334.902209,2225.774139,2321.332938
728,SP_1927,86.3353697,0.265721891,0.138627391,1.916806547,0.055262513,0.155084222,82.81801873,61.77821249,72.9695674,90.82126533,92.13811275,100.9980955,93.48461461,95.67507076
729,SP_1094,2879.732944,0.134428352,0.070259338,1.913316524,0.055707544,0.156118672,2896.893215,2619.782324,2753.808022,2695.150536,2981.589328,2708.486562,3283.51579,3098.637776
730,SP_1544,3176.13768,0.111580264,0.05837758,1.911354722,0.055959011,0.156608575,3094.382336,3138.140138,3050.445176,2927.511436,3130.853071,3153.746983,3454.729185,3459.293111
731,SP_0330,489.5329634,-0.157790206,0.08273127,-1.907261974,0.056486672,0.157869043,540.9232832,540.5593593,458.4392387,523.6966468,473.5898995,490.8724643,424.357127,463.8256887
732,SP_1622,393.9818187,-0.200529163,0.105338216,-1.903669633,0.056953224,0.158955514,401.34886,443.0656177,401.3326207,437.5933693,462.533326,347.5203287,330.8725124,327.5879151
733,SP_1262,124.8042241,-0.239893677,0.126461253,-1.896973746,0.057831403,0.161186299,116.9876908,140.9315472,142.7665449,145.0781251,117.9367843,129.2341222,101.887726,103.6112517
