,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV20min.a,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV20min.b,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV20min.c,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV20min.d,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V20min.a,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V20min.b,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V20min.c,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V20min.d
550,SP_1114,5244.562616,-0.31982324,0.051624211,-6.195218004,5.82E-10,2.34E-09,5921.83965,6122.103022,5898.11636,5341.323026,4603.736957,4579.290643,4668.366128,4821.725139
551,SP_0350,2297.879776,-0.547662579,0.088538677,-6.185574476,6.19E-10,2.49E-09,3175.898551,2643.491608,2678.688776,2428.758172,1985.191306,2024.157102,1830.446607,1616.406088
552,SP_0529,580.7875578,0.60479564,0.098049461,6.168270961,6.90E-10,2.77E-09,427.9388726,424.9410124,412.586836,588.3478254,657.1902608,686.9153756,689.0012324,759.3790476
553,SP_2154,93.02562649,1.045777207,0.169578374,6.166925555,6.96E-10,2.79E-09,73.34172502,44.28665638,57.8246702,58.34854466,130.5300173,113.687326,140.0969172,126.0891552
554,SP_1079,4952.004658,-0.306873145,0.049822667,-6.159307838,7.31E-10,2.92E-09,5432.67053,5813.150872,5527.725905,5127.378362,4525.418946,4448.615556,4457.837973,4283.239123
555,SP_0278,5650.436026,0.297397965,0.048313652,6.155567861,7.48E-10,2.99E-09,5192.459559,5301.745435,5055.75157,4699.489035,6081.563761,6296.796874,6268.380101,6307.301877
556,SP_1573,26570.98966,-0.310370473,0.050591868,-6.134789741,8.53E-10,3.40E-09,29085.71328,30966.91725,30342.32356,27311.98128,23635.01347,24684.95958,22945.27215,23595.73672
557,SP_1070,341.4688772,-0.559546297,0.091268012,-6.13080405,8.74E-10,3.48E-09,373.4372237,402.7976842,403.2098625,457.0635999,276.9506453,254.3808366,287.0838468,276.8273182
558,SP_0411,5996.019947,0.256998628,0.041954939,6.125587022,9.03E-10,3.59E-09,5525.525191,5432.496516,5438.644656,5443.432979,6475.4239,6335.128233,6501.109406,6816.398692
559,SP_0673,872.3565502,-0.461054916,0.07536432,-6.117681648,9.49E-10,3.76E-09,1011.981233,964.8164425,978.3309066,1094.035212,795.6655835,728.2958199,649.1922723,756.5349313
560,SP_RS02625,25.31868268,1.824721512,0.298793124,6.106972909,1.02E-09,4.02E-09,12.78433739,5.272220997,7.814144621,9.724757444,32.91626522,45.73628056,55.12009859,33.18135664
561,SP_0168,161.3604599,0.771435712,0.126499023,6.098353139,1.07E-09,4.22E-09,122.460495,122.3155271,131.2776296,92.38519572,189.5522859,223.4543993,191.3892312,218.048915
562,SP_2157,108.5815366,0.879841695,0.144269575,6.098594911,1.07E-09,4.22E-09,72.66886515,75.91998236,71.89013052,82.66043827,141.8804535,137.6444253,128.6135634,157.3744343
563,SP_1662,6894.318317,-0.251340213,0.041232965,-6.095613388,1.09E-09,4.29E-09,7556.216256,7532.949361,7454.693969,7422.421119,6479.964074,6114.287335,6139.766537,6454.247885
564,SP_2138,443.6955362,0.491963297,0.080901498,6.081015925,1.19E-09,4.69E-09,377.4743829,389.0899096,350.073679,350.091268,491.4738911,519.6512639,555.0287705,516.6811248
565,SP_0445,1480.113147,0.415709019,0.068571963,6.062375906,1.34E-09,5.26E-09,1390.128476,1272.714149,1154.930575,1239.906574,1648.083348,1817.254881,1643.650718,1674.236452
566,SP_1893,4449.408332,-0.409789428,0.067863783,-6.038411242,1.56E-09,6.09E-09,4666.283147,5312.289877,4941.665059,5423.983464,3574.252386,4222.983238,3681.563252,3772.24623
567,SP_1115,1629.854757,-0.368247713,0.061058802,-6.031034064,1.63E-09,6.36E-09,1812.01161,1874.801787,1808.193065,1857.428672,1505.067851,1481.419906,1293.025646,1406.889521
568,SP_RS03980,69.29047909,-1.073727934,0.178479416,-6.015976285,1.79E-09,6.97E-09,88.14464199,100.1721989,110.9608536,80.22924891,51.07696328,41.38044432,48.23008627,34.1293954
569,SP_1111,753.6684785,0.454994257,0.075646415,6.014749799,1.80E-09,7.01E-09,599.5181375,625.2854103,647.0111747,675.8706424,922.7904699,839.8052278,925.5583221,793.508443
570,SP_1282,811.102346,-0.478275386,0.079558625,-6.011609509,1.84E-09,7.14E-09,875.3906812,891.0053486,1025.215774,999.2188274,634.4893883,628.9827536,727.2790786,707.2369158
571,SP_0820,9057.994923,0.252968833,0.042110891,6.007206834,1.89E-09,7.32E-09,8005.686645,8147.690329,8381.451521,8538.337036,9678.517019,9719.612994,9782.286386,10210.37746
572,SP_1777,536.2822628,-0.455497199,0.075842472,-6.005832716,1.90E-09,7.37E-09,594.8081185,575.7265329,647.0111747,675.8706424,447.2071896,447.7799659,436.3674472,465.4870317
573,SP_1630,842.4404821,-0.453505915,0.075805602,-5.982485472,2.20E-09,8.50E-09,958.8253041,911.0397883,1001.77334,1042.980236,662.865479,787.5351929,696.6568016,677.8477142
574,SP_RS01250,123.7457018,0.851002376,0.14257891,5.96864133,2.39E-09,9.23E-09,88.81750186,87.51886856,96.89539331,72.93568083,136.2052354,154.6321867,173.7814219,179.1793258
575,SP_1988,1580.612409,0.334465823,0.056164794,5.955079666,2.60E-09,1.00E-08,1399.548514,1429.826334,1325.278928,1431.970534,1872.821987,1741.898914,1740.876447,1702.677615
576,SP_1362,2700.134087,0.293284734,0.049272452,5.952306453,2.64E-09,1.02E-08,2450.555619,2470.562759,2414.570688,2360.68487,2821.71846,2995.944168,2980.313108,3106.72302
577,SP_1483,3936.228528,-0.342913447,0.057621923,-5.951093414,2.66E-09,1.02E-08,4158.27395,4459.24452,4300.9052,4704.351414,3717.267883,3306.950876,3349.311546,3493.522835
578,SP_1094,5553.52345,-0.353795435,0.059543221,-5.941825627,2.82E-09,1.08E-08,5880.795199,6301.358536,6054.399253,6710.082636,4978.301354,4471.265904,5095.546892,4936.437829
579,SP_RS00455,221.9138113,0.64604054,0.108908451,5.93195967,2.99E-09,1.15E-08,158.7949276,198.2355095,168.7855238,160.4584978,280.3557762,268.7550962,256.4615698,283.4635896
580,SP_0226,33944.99799,-0.316205923,0.053316,-5.930788618,3.01E-09,1.15E-08,38258.81178,37424.33353,36801.49551,38184.2601,29198.99734,31668.23624,27897.6599,32126.1895
581,SP_1409,2142.749461,0.331291066,0.05592296,5.924061706,3.14E-09,1.20E-08,1902.174831,1951.776213,1726.925961,2010.593602,2408.562579,2398.759019,2421.456553,2321.746926
582,SP_RS02670,26.76498075,1.75862427,0.297267781,5.915959899,3.30E-09,1.26E-08,4.037159175,10.54444199,10.93980247,19.44951489,53.34705053,39.63810982,34.45006162,41.71370549
583,SP_1565,2153.082675,0.29892146,0.05057757,5.910158605,3.42E-09,1.30E-08,1987.628034,1886.400673,1891.022998,1947.382678,2491.420764,2310.771127,2361.743113,2348.292011
584,SP_0624,1106.605913,-0.389344326,0.065912652,-5.906974025,3.48E-09,1.32E-08,1252.192204,1195.739722,1183.061496,1400.365072,985.2178694,912.5476931,973.7884084,949.9348386
585,SP_RS06760,232.122148,0.648084777,0.109736054,5.905850939,3.51E-09,1.33E-08,195.80222,186.6366233,157.8457214,172.6144446,267.8702963,276.1600179,278.6627206,321.38514
586,SP_1702,17635.93576,-0.215757787,0.036548041,-5.90340219,3.56E-09,1.35E-08,19262.63214,18946.25338,18683.61979,18926.80918,15856.55949,16406.6928,16712.87323,16292.04611
587,SP_RS11300,748.5379237,0.504129643,0.085441131,5.900315623,3.63E-09,1.37E-08,588.7523797,634.7754081,603.2519648,644.2651807,943.2212552,831.9647225,769.3847095,972.6877689
588,SP_0436,9236.598022,-0.303122721,0.051378396,-5.899809022,3.64E-09,1.37E-08,10335.12749,9727.24774,10288.10281,10475.99496,8423.158766,7682.823967,8261.124776,8699.203672
589,SP_1854,434.4973563,0.480290298,0.081413205,5.899415212,3.65E-09,1.37E-08,364.6900455,370.109914,359.4506526,352.5224573,464.232844,502.6635025,522.8753797,539.4340551
590,SP_1294,960.0158962,0.469044105,0.079544351,5.896636289,3.71E-09,1.39E-08,786.5731793,799.2687032,895.5009736,729.3568083,1047.645269,1078.940638,1084.794163,1258.047436
591,SP_RS10565,926.0412077,0.372333315,0.063162173,5.894878137,3.75E-09,1.41E-08,834.3462296,814.030922,803.2940671,765.8246487,1002.243524,1060.210542,1022.018495,1106.361234
592,SP_2083,8175.206666,-0.293721494,0.049856732,-5.891310638,3.83E-09,1.43E-08,9139.455513,9090.363444,9008.14592,8793.611919,7126.938943,7590.044655,7762.747218,6890.345716
593,SP_1780,4664.120022,0.25003967,0.042572951,5.873205027,4.27E-09,1.60E-08,4304.957401,4276.825673,4338.413094,4103.847641,5054.349277,4953.021393,5058.800159,5222.745535
594,SP_RS00945,4005.876926,0.44369946,0.075613836,5.867966526,4.41E-09,1.65E-08,3825.208319,3477.55697,3327.26278,2905.271286,4514.06851,4945.180887,4646.930534,4405.536123
595,SP_0878,4405.314968,0.24063485,0.04106752,5.85949305,4.64E-09,1.73E-08,4051.962092,3914.096868,4046.164085,4150.040239,4783.07385,4769.640687,4821.477513,4706.06441
596,SP_2169,5409.785898,-0.322684918,0.0551318,-5.852972625,4.83E-09,1.79E-08,5704.505915,5983.970832,5926.247281,6459.670132,4912.468824,4628.511593,5064.924615,4597.987991
597,SP_1019,951.4307941,-0.428916665,0.073318724,-5.850029007,4.91E-09,1.82E-08,1116.947372,1155.670843,1134.613799,957.8886082,735.5082712,835.0138079,840.5815035,835.2221485
598,SP_0672,2005.861608,-0.347362881,0.059472219,-5.84075871,5.20E-09,1.92E-08,2326.749405,2220.659484,2398.942399,2030.043116,1831.960416,1774.567686,1754.656472,1709.313886
599,SP_1374,2236.998796,0.316074884,0.054664189,5.782119648,7.38E-09,2.73E-08,2094.612752,1932.796218,1942.596353,1991.144087,2545.902858,2485.875744,2566.146812,2336.915546
600,SP_2132,930.7599586,0.366300917,0.06344444,5.773570057,7.76E-09,2.87E-08,845.1119874,799.2687032,801.7312382,794.998921,1034.024745,1001.406752,1064.124126,1105.413195
601,SP_0480,4809.309151,0.36107213,0.062550909,5.772452143,7.81E-09,2.88E-08,4294.191643,3862.429103,4055.541058,4628.984543,5274.547741,5171.248789,5449.999748,5737.530582
602,SP_0433,6930.326652,-0.298184928,0.051803545,-5.756071872,8.61E-09,3.17E-08,7257.466477,7439.103827,7671.927189,8239.300744,6080.428717,6123.870175,6129.814297,6500.701785
603,SP_1899,853.7630918,-0.399026865,0.069528923,-5.739005404,9.52E-09,3.50E-08,896.9221968,993.2864359,1022.090116,979.7693125,727.5629658,720.4553147,701.2501432,788.7682492
604,SP_0557,2795.304956,-0.553432191,0.096669144,-5.725013848,1.03E-08,3.79E-08,3521.748521,3629.396935,3425.721002,2747.243978,2196.309421,2442.317382,2510.261157,1889.441251
605,SP_1475,2496.284655,-0.286056491,0.050003822,-5.720692485,1.06E-08,3.88E-08,2826.011423,2867.033778,2678.688776,2586.78548,2232.630817,2252.838505,2237.722891,2288.565569
606,SP_0481,927.0516743,0.387160883,0.067803881,5.71001065,1.13E-08,4.13E-08,789.9374786,772.9075982,757.9720283,904.4024423,1070.346142,1073.27805,1058.765227,988.8044278
607,SP_0951,712.4426742,-0.497186977,0.087141622,-5.705505184,1.16E-08,4.23E-08,898.2679165,854.0998016,839.2391323,748.8063232,515.3098073,655.9889383,624.6944507,563.1350241
608,SP_1398,8495.599715,-0.326153477,0.057183548,-5.703624307,1.17E-08,4.27E-08,9286.811823,8922.706816,9139.423549,10495.44447,7444.751158,7448.044393,7376.906528,7850.70898
609,SP_1090,2511.512642,0.503101862,0.088605554,5.677994651,1.36E-08,4.96E-08,1798.554413,1842.114016,2211.402928,2462.794823,3014.675877,2833.90706,3095.912204,2832.739818
610,SP_0343,378.9423169,0.49474136,0.087189331,5.674333736,1.39E-08,5.06E-08,301.4412184,295.2443759,336.0082187,330.6417531,413.1558807,444.2952969,434.8363333,475.9154581
611,SP_0599,477.3839493,-0.468841333,0.083014521,-5.647702713,1.63E-08,5.89E-08,546.3622084,514.5687693,598.563478,568.8983105,357.5387429,416.4179449,395.7929301,420.9292099
612,SP_0794,469.347657,0.576014986,0.102324929,5.62927328,1.81E-08,6.55E-08,366.0357652,393.3076864,451.6575591,282.0179659,559.5765088,582.3753058,528.2342781,591.5761869
613,SP_0224,24733.91325,-0.424846009,0.075687359,-5.613169979,1.99E-08,7.18E-08,31573.94905,29223.92099,27363.57164,25345.14909,21288.87829,20300.37481,19305.81453,23469.64757
614,SP_0792,109.14469,0.90316485,0.161328917,5.598282485,2.16E-08,7.81E-08,90.16322158,53.77665417,87.51841976,63.21092339,158.906108,137.6444253,141.6280311,140.3097366
615,SP_0838,33759.42527,-0.906699458,0.162002321,-5.596830034,2.18E-08,7.86E-08,47285.22684,40622.46278,49843.30288,40058.7071,23333.09187,21747.8192,29348.39027,17836.40125
616,SP_0544,35.71684089,1.53731629,0.274898991,5.59229513,2.24E-08,8.06E-08,23.55009519,10.54444199,9.376973546,19.44951489,51.07696328,55.3191203,40.57451702,75.84310089
617,SP_2114,5329.521919,-0.23443893,0.042126113,-5.565168825,2.62E-08,9.40E-08,5809.472053,5668.692016,5951.252544,5613.616235,4917.008998,4778.352359,5018.225642,4879.555503
618,SP_0077,193.8918472,0.668353867,0.120170193,5.561727482,2.67E-08,9.57E-08,148.7020296,149.7310763,157.8457214,138.5777936,203.1728095,246.975915,231.1981913,274.9312407
619,SP_1655,17186.8931,-0.274962524,0.049464778,-5.558753783,2.72E-08,9.72E-08,18395.98864,18578.25235,19594.74905,18739.60759,15338.97959,15108.65359,16754.2133,14984.70066
620,SP_1040,487.2949816,-0.475041834,0.085555925,-5.552413052,2.82E-08,1.01E-07,557.1279662,637.9387407,589.1865045,478.9443041,396.1302263,410.7553578,414.9318533,413.3448998
621,SP_0240,1966.054088,0.403022392,0.072852488,5.532033353,3.17E-08,1.13E-07,1662.63672,1938.068439,1651.910173,1495.181457,2347.270223,2274.617686,2204.803944,2153.944065
622,SP_0499,28644.97379,0.227637292,0.041154107,5.531338408,3.18E-08,1.13E-07,26608.91612,25637.75627,26796.26474,26495.10166,30136.54338,30609.76804,30411.74884,32463.6913
623,SP_1898,751.0434511,-0.37735698,0.068309938,-5.524188589,3.31E-08,1.18E-07,876.7364009,796.1053706,893.9381447,831.4667615,620.8688647,663.3938599,642.30226,683.5359467
624,SP_2190,8330.315238,-0.365364733,0.066283258,-5.512172216,3.54E-08,1.26E-07,8422.859759,9750.445513,10084.93505,9289.574548,7300.600618,6735.429584,7234.51294,7824.163895
625,SP_0179,743.777112,0.464707012,0.084373911,5.507709739,3.64E-08,1.29E-07,625.7596722,722.2942766,601.6891358,529.9992807,880.7938556,878.1365867,809.9592265,901.5848618
626,SP_0795,702.6397925,0.416730845,0.075683921,5.506200546,3.67E-08,1.30E-07,672.8598625,601.0331937,543.8644656,571.3294998,821.7715869,811.4922922,793.8825311,804.8849082
627,SP_RS00120,131.4453763,-0.794476957,0.144302705,-5.505627605,3.68E-08,1.30E-07,171.5792649,169.7655161,162.5342081,165.3208765,81.72314124,83.63205588,91.86683098,125.1411165
628,SP_0472,526.3826019,0.473819977,0.086071371,5.504966099,3.69E-08,1.30E-07,438.7046304,441.8121196,395.3957178,491.1002509,594.7628613,667.7496962,559.6221121,621.9134273
629,SP_1784,1499.380337,0.387262167,0.070522855,5.4913002,3.99E-08,1.41E-07,1371.2884,1402.410785,1148.679259,1252.062521,1730.941533,1616.886414,1681.928564,1790.84522
630,SP_0591,5282.764444,-0.275428557,0.050470474,-5.457221523,4.84E-08,1.70E-07,6053.720183,5735.122001,5852.794321,5501.781524,4620.762611,4985.690165,4909.516559,4602.728185
631,SP_0636,684.6851798,0.413076408,0.075738039,5.454015122,4.92E-08,1.73E-07,584.0423607,611.5776357,567.3068995,585.916636,693.5116569,818.4616302,822.2081373,794.4564818
632,SP_1926,3344.689479,0.383777416,0.070429646,5.449089077,5.06E-08,1.77E-07,3274.808951,2698.322706,2745.89042,2863.941067,3722.943101,3532.583194,3917.354784,4001.671611
633,SP_0924,47.36701051,1.384843211,0.25582231,5.413301165,6.19E-08,2.17E-07,30.27869381,26.36110499,15.62828924,19.44951489,98.74879567,54.01236942,84.21126173,50.24605434
634,SP_1369,2399.56579,0.313673799,0.057969578,5.411007071,6.27E-08,2.19E-07,2280.322074,2202.733933,2037.928917,2008.162412,2735.455144,2531.612025,2719.258197,2681.053616
635,SP_0751,1640.116219,0.295467313,0.054614774,5.410025357,6.30E-08,2.20E-07,1445.302985,1448.80633,1545.637806,1453.851238,1719.591097,1829.886806,1795.996546,1881.856941
636,SP_2121,4273.147189,0.278700125,0.051615931,5.399498162,6.68E-08,2.33E-07,3853.468433,3846.61244,4077.420663,3656.508799,4450.506067,4626.769258,4879.659839,4794.232015
637,SP_0426,15321.7529,0.249405933,0.046238228,5.39393367,6.89E-08,2.39E-07,14734.28527,13855.39678,13330.93072,14052.27451,16357.11373,16149.69846,16887.42021,17206.90351
638,SP_0997,93.89429351,0.889629512,0.164924603,5.39415889,6.88E-08,2.39E-07,63.24882708,69.59331717,62.51315697,60.77973402,127.1248864,111.5094078,105.6468556,150.738163
639,SP_RS04245,91.57196835,-0.831812342,0.15447221,-5.384867232,7.25E-08,2.51E-07,121.1147753,111.7710851,129.7148007,106.9723319,71.50774859,54.88353667,71.19679401,65.41467451
640,SP_2002,512.0674898,-0.4302942,0.079937131,-5.382907712,7.33E-08,2.54E-07,568.5665838,589.4343075,598.563478,602.9349615,456.2875386,466.5100617,394.2618163,419.9811712
641,SP_0447,1629.307314,0.326641756,0.060726442,5.378904884,7.49E-08,2.59E-07,1493.748895,1428.77189,1540.949319,1300.686308,1810.394587,1791.119863,1901.643401,1767.144251
642,SP_0103,10596.99818,0.250367413,0.046585282,5.374388657,7.68E-08,2.65E-07,9690.52774,10091.03099,9655.157094,9250.675519,12105.2403,11281.18029,11556.08178,11146.09171
643,SP_0371,94.59561966,0.892655005,0.166158801,5.372300486,7.77E-08,2.68E-07,67.28598625,53.77665417,79.70427514,58.34854466,149.8257589,122.3989984,120.1924372,105.2323025
644,SP_RS07515,106.6244313,0.927323452,0.172715167,5.369091028,7.91E-08,2.72E-07,48.4459101,66.42998457,89.08124868,94.81638508,131.6650609,149.4051832,134.7380188,138.4136591
645,SP_1845,2583.056692,-0.338578665,0.063110677,-5.364839652,8.10E-08,2.78E-07,2741.90394,2660.362715,3014.696995,3148.390222,2223.550468,2241.948915,2400.020959,2233.579321
646,SP_0589,2053.538039,-0.332709057,0.062189514,-5.349922147,8.80E-08,3.02E-07,2279.649214,2283.926136,2350.494702,2251.281348,1757.047537,1805.929707,2013.414712,1686.560956
647,SP_0944,5296.390444,-0.277541046,0.051952185,-5.342240129,9.18E-08,3.14E-07,6230.009467,5821.586425,5693.385771,5458.020115,4850.041424,4761.800182,4629.322725,4926.957441
648,SP_0185,6817.211194,-0.345783445,0.064780449,-5.337774746,9.41E-08,3.22E-07,7120.203065,7512.914921,7848.526858,8071.548679,5601.440306,5726.182326,5987.420709,6669.452684
649,SP_1378,3320.012333,0.261414991,0.049052355,5.329305573,9.86E-08,3.36E-07,3074.969572,2869.142667,2933.429891,3209.169957,3659.380658,3608.810328,3555.246359,3649.94923
650,SP_0088,269.1679331,0.595144224,0.111697595,5.328174005,9.92E-08,3.38E-07,181.6721629,249.9032753,229.7358519,192.0639595,325.7575213,325.3809674,304.6916561,344.1380703
651,SP_0520,1943.356678,0.435276197,0.081928423,5.312883857,1.08E-07,3.67E-07,1470.1988,1771.466255,1722.237475,1633.759251,2581.089211,2081.218557,2184.133907,2102.749972
652,SP_0417,40982.83977,0.274207932,0.05162712,5.311315694,1.09E-07,3.70E-07,37933.14761,38922.69874,37137.50373,34323.5314,42591.37711,45747.60573,46467.00867,44739.84521
653,SP_1261,1330.434989,0.523711989,0.098828327,5.299209314,1.16E-07,3.95E-07,942.6766674,985.9053265,1115.859852,1327.429391,1507.337938,1563.309628,1426.232551,1774.728561
654,SP_0495,372.036165,0.430370487,0.08127936,5.294954156,1.19E-07,4.03E-07,308.8426769,316.3332598,326.6312452,316.0546169,415.425968,425.1296174,431.7741056,436.0978301
655,SP_1928,239.4580887,0.558520433,0.105533788,5.292337593,1.21E-07,4.08E-07,205.2222581,196.1266211,179.7253263,182.3392021,312.1369978,267.4483454,270.2415945,302.4243648
656,SP_1881,3376.392704,0.257757307,0.048740037,5.288410204,1.23E-07,4.17E-07,3082.37103,2933.463763,3136.597651,3153.252601,3686.621705,3575.270389,3843.86132,3599.703176
657,SP_RS03410,720.1670329,-0.41661841,0.078970358,-5.275630245,1.32E-07,4.46E-07,899.6136362,868.8620204,776.7259754,743.9439445,604.9782539,668.6208634,599.4310722,599.160497
658,SP_0852,5966.419182,-0.249647924,0.047373358,-5.269795855,1.37E-07,4.60E-07,6321.518409,6169.553011,6827.99957,6629.853387,5306.328963,5514.924268,5413.253016,5547.92283
659,SP_RS04250,150.1229144,-0.645982904,0.122621925,-5.268086473,1.38E-07,4.63E-07,189.7464812,173.9832929,198.4792734,172.6144446,105.5590574,110.6382406,128.6135634,121.3489614
660,SP_2029,869.4324116,0.417978797,0.079597546,5.251151818,1.51E-07,5.07E-07,815.5061534,711.7498346,704.8358448,739.0815657,897.81951,1081.554139,1038.860747,966.0514975
661,SP_RS11495,1124.088857,-0.427526138,0.081578782,-5.240653587,1.60E-07,5.36E-07,1342.355426,1253.734153,1217.443732,1351.741285,1053.320487,972.6582332,997.5206731,803.9368694
662,SP_1697,3841.831627,-0.245965342,0.047015489,-5.231581076,1.68E-07,5.62E-07,4167.693989,4000.561293,4189.944346,4337.24182,3470.963416,3632.767427,3545.294119,3390.18661
663,SP_RS05455,318.7963775,-0.511140032,0.097769894,-5.227990025,1.71E-07,5.73E-07,351.9057081,339.5310322,403.2098625,410.871002,286.0309944,239.1354098,261.8204683,257.866543
664,SP_1981,3957.126385,-0.251781728,0.048186616,-5.225138172,1.74E-07,5.81E-07,4249.110032,4479.278959,4377.483817,4091.691695,3602.628476,3509.932845,3581.275294,3765.609959
665,SP_0873,1440.05753,0.363702174,0.069675786,5.219922107,1.79E-07,5.96E-07,1240.753587,1296.966365,1295.585178,1198.576355,1544.794378,1752.788504,1475.993751,1715.002119
666,SP_RS09360,234.4348362,-0.57402908,0.109987495,-5.219039509,1.80E-07,5.98E-07,287.3111613,249.9032753,279.7463774,316.0546169,158.906108,199.0617163,200.5759143,183.9195196
667,SP_1566,2086.18696,0.320895386,0.061596352,5.209649193,1.89E-07,6.28E-07,1816.721629,1753.540704,1765.996684,2100.547608,2253.061602,2311.642295,2315.044141,2372.941019
668,SP_0830,1228.659183,-0.334683518,0.064351382,-5.200875388,1.98E-07,6.58E-07,1435.210087,1357.069685,1336.21873,1346.878906,1085.101709,1038.431361,1039.626304,1190.736684
669,SP_1671,3374.866419,0.250059563,0.048103437,5.198372082,2.01E-07,6.66E-07,3202.812946,3056.833734,2978.75193,3080.31692,3797.855981,3710.301312,3519.265184,3652.793346
670,SP_2191,927.0429163,-0.395202028,0.076070923,-5.195178571,2.05E-07,6.76E-07,1026.11129,1175.705282,1034.592748,972.4757444,765.0194055,767.0627625,794.648088,880.728009
671,SP_0505,529.669305,-0.444542039,0.085624766,-5.191746063,2.08E-07,6.88E-07,639.2168694,604.1965263,617.3174251,583.4854466,414.2909244,472.1726488,404.2140563,502.4605434
672,SP_1228,1192.445981,-0.451470081,0.086988886,-5.189974252,2.10E-07,6.93E-07,1320.82391,1406.628562,1262.765771,1534.080487,1125.963279,1010.554009,1031.205178,847.5466524
673,SP_RS11485,182.7661529,-0.570014334,0.110140213,-5.175351668,2.27E-07,7.49E-07,223.3894744,233.0321681,220.3588783,194.4951489,145.2855844,139.8223434,153.111385,152.6342405
674,SP_0441,30378.34683,-0.543913578,0.105106276,-5.17489155,2.28E-07,7.49E-07,36082.11013,36198.01492,39653.6583,32604.68052,28187.67347,27928.31524,23681.73791,18690.58417
675,SP_1381,767.8397295,0.360861104,0.069901904,5.162393033,2.44E-07,8.00E-07,612.3024749,678.0076203,681.393411,726.9256189,887.6041174,831.0935553,851.2993004,874.0917377
676,SP_1698,2154.030526,-0.25497295,0.049405446,-5.160826845,2.46E-07,8.06E-07,2367.793856,2435.766101,2220.779901,2346.097733,1979.516088,1933.991292,1965.950183,1982.349049
677,SP_RS00670,42.28916491,1.155355946,0.224005511,5.157712164,2.50E-07,8.18E-07,28.93297409,22.14332819,20.31677602,26.74308297,65.83253045,58.80378929,48.23008627,67.31075204
678,SP_0688,3078.426936,0.238979558,0.046413532,5.148919869,2.62E-07,8.56E-07,2883.877371,2841.727118,2714.633841,2844.491552,3316.597482,3228.545824,3372.278254,3425.264044
679,SP_0605,40666.0962,-0.222836423,0.043298114,-5.146561875,2.65E-07,8.65E-07,43856.33298,44734.79516,43051.24838,43598.51881,35437.19712,38570.05877,37189.2243,38891.3941
680,SP_1518,17834.80352,-0.241024838,0.046873216,-5.142058888,2.72E-07,8.85E-07,20191.85161,19126.56333,19790.10267,18178.00285,16672.65586,16395.36762,16614.88194,15709.00227
681,SP_0633,23.86385047,-1.400359791,0.27239148,-5.14098234,2.73E-07,8.89E-07,43.0630312,41.12332378,35.94506526,21.88070425,14.75556717,12.63192511,9.186683098,12.32450389
682,SP_0435,8432.511352,-0.26129061,0.050833288,-5.140147679,2.75E-07,8.92E-07,9567.394385,9053.457897,8656.509412,9510.81278,7346.002363,7496.829759,7828.585114,8000.499105
683,SP_0332,395.2036119,0.522789558,0.101800263,5.135444087,2.81E-07,9.13E-07,302.1140783,287.8632665,353.1993369,362.2472148,398.4003136,463.89656,507.5642412,486.3438844
684,SP_1169,599.3371858,0.478138563,0.093286617,5.12547866,2.97E-07,9.61E-07,507.3363364,416.5054588,518.8592029,564.0359318,777.5048854,694.3202972,659.1445123,656.9908614
685,SP_0381,684.6438354,0.375085996,0.073458639,5.106084173,3.29E-07,1.06E-06,621.0496531,627.3942987,597.0006491,517.8433339,801.3408016,744.4124141,759.4324695,808.6770632
686,SP_RS03970,254.0942235,0.559398507,0.109622642,5.102946777,3.34E-07,1.08E-06,193.1107805,212.9977283,196.9164445,216.3758531,311.0019542,293.1477792,264.1171391,345.086109
687,SP_0816,998.5099879,0.349146094,0.068586287,5.090610776,3.57E-07,1.15E-06,861.2606241,849.8820248,831.4249877,974.9069338,1186.120592,1066.744296,1068.717467,1149.022978
688,SP_1385,285.5322699,-0.651708659,0.128019936,-5.090681039,3.57E-07,1.15E-06,446.1060889,330.0410344,336.0082187,279.5867765,217.9283766,201.6752181,227.3704067,245.5420391
689,SP_RS09365,240.0570538,-0.631010987,0.12399721,-5.088912774,3.60E-07,1.16E-06,270.4896647,260.4477173,326.6312452,313.6234276,224.7386384,159.8591901,168.4225235,196.2440235
690,SP_0571,707.5562901,-0.393910151,0.077438003,-5.086780851,3.64E-07,1.17E-06,757.6402052,816.1398104,762.660515,887.3841168,585.6825122,563.6452099,636.9433615,650.3545901
691,SP_1826,165.1510285,0.589904763,0.1159665,5.086854923,3.64E-07,1.17E-06,129.8619535,133.9144133,135.9661164,123.9906574,187.2821987,194.7058801,209.7625974,205.7244112
