,Gene,baseMean,Value,lfcSE,stat,pvalue,padj,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV30min.a,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV30min.b,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV30min.c,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.NV30min.d,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V30min.a,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V30min.b,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V30min.c,X.ExpOut.180216_NS500751_0072_AH7WMYBGX5.Out.Rep.Bams.wT4.024V30min.d
1003,SP_1881,2607.92388,0.278288751,0.06211338,4.480334991,7.45E-06,1.65E-05,2429.758545,2464.103095,2364.438468,2164.519131,2726.702891,2974.627605,2770.898057,2968.343246
1004,SP_1419,557.0669446,0.374123533,0.083674233,4.471191644,7.78E-06,1.72E-05,461.2399203,519.2472319,478.0965273,484.8922764,565.9843855,637.6834889,677.2681864,632.1235402
1005,SP_1521,5818.151603,-0.247689104,0.055573495,-4.456964684,8.31E-06,1.83E-05,6389.963097,6158.829271,6161.30622,6571.040178,4920.107424,5543.791719,5288.874385,5511.30053
1006,SP_RS00205,2665.910312,0.366360625,0.082241748,4.454679449,8.40E-06,1.85E-05,2673.366235,2379.823627,2037.956209,2209.509136,3244.518392,3055.720303,2853.331806,2873.056791
1007,SP_1144,132.4053054,0.987330368,0.221716096,4.453128958,8.46E-06,1.86E-05,47.73868277,72.13751089,113.4781641,118.7236244,153.108238,208.8751313,201.4006364,143.7804553
1008,SP_RS07520,91.47595836,0.802546109,0.180484809,4.446613062,8.72E-06,1.92E-05,75.11822142,56.42438971,59.52952869,74.98334171,89.45649862,143.7552374,114.2831518,118.2572976
1009,SP_1189,90.2678527,0.797089757,0.179948888,4.429534212,9.44E-06,2.07E-05,66.69374799,63.56671752,71.62146421,61.23639573,91.1768159,105.6662429,149.8795433,112.3018941
1010,SP_1269,2625.1521,0.347457704,0.078606834,4.420197165,9.86E-06,2.16E-05,2205.10592,2412.678335,2445.361421,2172.017465,2719.821621,3410.808026,2835.53361,2799.890405
1011,SP_1418,293.5546281,0.447902478,0.101378934,4.418102076,9.96E-06,2.18E-05,254.1382818,231.4114211,258.5813903,247.4450276,352.6650426,323.1421148,366.268134,314.7856122
1012,SP_1439,297.8794299,0.43864674,0.099840397,4.39347954,1.12E-05,2.44E-05,261.1586763,239.9822144,238.1181148,274.9389196,323.4196488,332.9715328,365.3313869,347.1149454
1013,SP_1569,3697.707516,0.283374122,0.064583718,4.387702207,1.15E-05,2.50E-05,3067.210368,3482.599041,3502.940704,3293.018423,3715.885327,4151.700403,4200.374202,4167.93166
1014,SP_1717,672.3279502,-0.391543644,0.089360171,-4.381634916,1.18E-05,2.57E-05,820.68412,792.798387,782.255213,658.6036846,535.0186744,597.1371399,558.3012989,633.8250841
1015,SP_0395,61.93348515,0.952429113,0.218437612,4.360188269,1.30E-05,2.84E-05,42.12236715,51.42476024,25.11401992,46.23972739,98.05808502,72.49195732,74.93977167,85.07719249
1016,SP_0935,260.4248295,-0.446050459,0.102392414,-4.356284219,1.32E-05,2.88E-05,300.4728857,314.9766565,292.0667502,292.4350327,237.4037848,208.8751313,221.0723264,216.0960689
1017,SP_2191,570.456162,-0.479752818,0.11058785,-4.338205511,1.44E-05,3.13E-05,736.4393857,617.0971229,778.5346175,526.1331143,473.0872523,493.9282516,473.0573086,465.3722429
1018,SP_0753,1336.011584,0.323291327,0.074529395,4.337769363,1.44E-05,3.13E-05,1232.781279,1108.489276,1111.527919,1299.711256,1362.491287,1565.334807,1532.518331,1475.238518
1019,SP_RS11130,68.54507136,0.828863426,0.191225164,4.334489299,1.46E-05,3.18E-05,47.03664332,45.71089799,40.92655098,63.73584045,82.57522949,93.37947044,80.56025454,94.43568367
1020,SP_1814,130.6449884,0.708278081,0.163414579,4.334240476,1.46E-05,3.18E-05,74.41618196,101.4210549,127.4303974,92.47945477,159.9895071,149.8986236,158.3102676,181.21442
1021,SP_0899,925.1047511,0.304618559,0.070299985,4.333124092,1.47E-05,3.19E-05,780.6678712,833.5096555,887.3620371,808.5703681,1052.834176,964.5116355,1029.485113,1043.897152
1022,SP_2044,2545.37705,-0.278694146,0.064368329,-4.329678105,1.49E-05,3.24E-05,2601.056171,2827.64758,2980.19703,2760.636697,2153.837236,2448.753745,2346.5516,2244.336338
1023,SP_2017,1343.881055,-0.412822129,0.095362077,-4.328996819,1.50E-05,3.24E-05,1601.351991,1312.045619,1521.723577,1704.621301,1298.839547,1201.646343,1122.223081,988.5969768
1024,SP_1490,59.79288894,-0.948996475,0.219269766,-4.327985983,1.50E-05,3.25E-05,75.82026087,72.85174367,90.22444193,74.98334171,60.21110484,41.77502625,31.84940296,30.6277893
1025,SP_0752,1101.591236,0.295701153,0.068393532,4.323525133,1.54E-05,3.32E-05,1052.357139,986.3554707,914.3363548,1003.527056,1168.095434,1201.646343,1274.912865,1211.499221
1026,SP_0707,47.77896373,0.962119103,0.222620661,4.321787106,1.55E-05,3.34E-05,31.59177536,29.28354402,38.13610432,28.74361432,56.77047028,63.89121662,76.81326596,57.00171897
1027,SP_2082,1980.601315,-0.402434753,0.093490881,-4.304534844,1.67E-05,3.61E-05,2198.085526,2369.110135,2524.424076,1938.319383,1450.227468,1919.193853,1768.578611,1676.871464
1028,SP_0156,1123.221786,-0.318304198,0.074086834,-4.296366612,1.74E-05,3.74E-05,1355.638183,1282.762075,1200.822212,1148.49485,968.5386293,981.7131169,973.2802845,1074.524941
1029,SP_0800,1985.734989,0.39949502,0.093156445,4.288431342,1.80E-05,3.87E-05,1748.078237,1757.012641,1736.58797,1593.396011,2597.679094,2128.068984,2472.075718,1852.981253
1030,SP_1974,36.07979863,1.085002612,0.253171065,4.285650144,1.82E-05,3.92E-05,25.97545974,16.42735397,20.46327549,27.49389196,51.60951843,54.06179868,44.963863,47.6432278
1031,SP_1274,2196.096462,-0.287100227,0.067022941,-4.283611271,1.84E-05,3.95E-05,2574.378672,2463.388862,2352.346532,2258.248308,2076.422958,2000.286551,2038.361789,1805.338025
1032,SP_1732,9393.362466,0.255979993,0.059818016,4.279312667,1.87E-05,4.02E-05,8081.878177,8166.537619,9325.67273,8669.324024,10254.81131,10184.50566,10693.90542,9770.264786
1033,SP_1409,1576.21585,0.327516776,0.076544709,4.278764377,1.88E-05,4.03E-05,1336.683118,1500.603073,1429.638838,1325.955426,1606.776341,1752.093748,1683.334621,1974.641638
1034,SP_1780,3728.377654,0.244978632,0.057264502,4.278019048,1.89E-05,4.04E-05,3357.854701,3206.190954,3681.52929,3402.993991,4142.524013,3941.596595,3996.163324,4098.168362
1035,SP_0789,101.3172531,0.772604885,0.180671412,4.276298481,1.90E-05,4.07E-05,73.71414251,62.85248474,89.29429304,73.73361934,86.01586406,147.4412691,140.5120719,136.9742799
1036,SP_1641,118.3845611,0.672927374,0.157594286,4.269998551,1.95E-05,4.18E-05,113.7303913,87.85063207,78.13250641,79.98223115,158.2691899,153.5846553,137.7018304,137.8250518
1037,SP_RS03180,201.7977705,-0.502453773,0.1178757,-4.262572982,2.02E-05,4.32E-05,237.9913744,240.6964472,255.7909436,212.4528015,156.5488726,184.3015864,165.8042448,160.7958938
1038,SP_RS10565,781.7794071,0.38251125,0.089908925,4.254430231,2.10E-05,4.47E-05,659.2150459,725.6605056,708.773451,612.3639573,951.3354565,884.6476147,950.798353,761.4408728
1039,SP_0161,47.30487735,0.989579592,0.232665463,4.253229413,2.11E-05,4.49E-05,35.80401208,27.14084568,26.97431769,33.74250377,73.97364309,56.51915316,74.93977167,49.34477165
1040,SP_1939,5298.165254,-0.285527252,0.067138587,-4.252804002,2.11E-05,4.50E-05,6472.803752,5954.558696,5252.550758,5608.75396,4680.983322,4660.372781,4888.883354,4866.415411
1041,SP_RS06950,107.7659583,-0.692959984,0.163022181,-4.250709801,2.13E-05,4.53E-05,127.0691409,121.4195728,133.0112907,152.4661281,84.29554677,95.83682493,83.37049598,64.6586663
1042,SP_1590,2681.692126,-0.226231688,0.053234285,-4.249736568,2.14E-05,4.55E-05,2908.549452,2984.064559,2882.531397,2786.880867,2477.256885,2567.935437,2376.527509,2469.790898
1043,SP_2033,19.14807347,1.463277064,0.344459953,4.248032472,2.16E-05,4.58E-05,7.722433977,13.57042284,7.441191087,8.748056532,27.5250765,19.65883588,32.7861501,35.73242085
1044,SP_1625,930.385636,-0.29067982,0.068678348,-4.232481221,2.31E-05,4.90E-05,1010.234772,1024.924041,1032.465263,1032.270671,787.9053147,869.9034878,889.9097885,795.4717498
1045,SP_0973,134.1087749,-0.71650808,0.169342214,-4.231125019,2.33E-05,4.93E-05,174.8078237,120.70534,163.7062039,211.2030791,106.6596714,104.4375656,101.1686917,90.18182404
1046,SP_1156,1953.339582,-0.284412491,0.067342595,-4.223366942,2.41E-05,5.10E-05,2144.028488,1936.999302,2258.401495,2250.749974,1746.12204,1671.00105,1837.8979,1781.516411
1047,SP_1827,48.99183787,0.950548411,0.225119819,4.222411055,2.42E-05,5.11E-05,30.88973591,40.71126852,27.90446658,29.99333668,77.41427765,63.89121662,68.38254164,52.74785935
1048,SP_0585,447.0457194,0.458121493,0.108604236,4.218265439,2.46E-05,5.20E-05,431.7542633,304.2631647,365.5485121,402.4106005,543.6202608,514.8157647,535.8193674,478.1338218
1049,SP_0751,1249.723889,0.277295246,0.065762283,4.216630458,2.48E-05,5.24E-05,1100.095822,1103.489647,1078.972708,1240.974305,1372.81319,1374.889835,1332.991188,1393.564413
1050,SP_1462,232.4053691,0.607810688,0.144198978,4.2150832,2.50E-05,5.27E-05,152.3425612,144.9892546,213.9342437,224.9500251,311.3774279,283.8244431,272.5934194,255.2315775
1051,SP_0837,416.6508962,-0.365290667,0.086692954,-4.213614272,2.51E-05,5.30E-05,455.6236047,467.1082388,478.0965273,472.3950527,397.3932919,366.1458183,357.8374097,338.6072261
1052,SP_0508,571.9459513,-0.368957771,0.087619586,-4.210905208,2.54E-05,5.36E-05,680.2762295,578.5285527,639.9424335,681.0986872,498.8920115,536.9319551,503.0332173,456.8645237
1053,SP_0382,844.0844262,-0.330212414,0.078459238,-4.208712969,2.57E-05,5.40E-05,866.3166844,962.0715561,995.2593079,939.791216,715.6519889,830.5858161,714.7380723,728.2607678
1054,SP_RS08500,62.72022528,-0.848855973,0.20189879,-4.20436384,2.62E-05,5.50E-05,96.17940499,77.85137314,71.62146421,79.98223115,36.1266629,50.37576695,40.28012727,49.34477165
1055,SP_0570,451.4062882,-0.427506383,0.101795212,-4.19967082,2.67E-05,5.61E-05,558.8234042,512.8191368,534.8356094,457.3983844,449.0028104,389.4906859,372.825364,336.0549104
1056,SP_1512,4719.334161,0.274762916,0.065492702,4.195321102,2.72E-05,5.72E-05,3783.290609,4209.688012,4546.567754,4547.739674,5119.664229,5108.839975,5143.678578,5295.204461
1057,SP_1566,1822.630875,0.266930168,0.063658467,4.193160449,2.75E-05,5.76E-05,1761.416986,1652.020423,1651.944421,1550.905451,1902.670913,1962.197557,1974.662983,2125.228269
1058,SP_2241,389.2495419,0.563100851,0.134767962,4.178299078,2.94E-05,6.15E-05,382.6115016,272.8369224,268.813028,323.6780917,565.9843855,496.385606,404.674767,399.0120328
1059,SP_RS04450,148.4188033,0.557202658,0.133537396,4.17263385,3.01E-05,6.30E-05,115.8365097,111.4203139,135.8017373,117.473902,172.0317281,169.5574595,169.5512334,195.6775427
1060,SP_0671,625.7545557,-0.356746302,0.085519387,-4.171525466,3.03E-05,6.32E-05,716.782281,702.8050566,639.0122846,761.0809183,502.3326461,520.9591509,593.8976904,569.1664178
1061,SP_1781,761.4378783,0.367415716,0.088199571,4.165731316,3.10E-05,6.48E-05,631.1334678,644.2379685,751.5602998,628.610348,867.0399097,952.2248631,771.8796482,844.8165215
1062,SP_1811,265.5874452,0.442875664,0.106448544,4.160467096,3.18E-05,6.62E-05,202.1873623,219.9836966,242.7688592,236.1975264,309.6571106,298.56857,326.9247539,288.4116826
1063,SP_0540,8.49261671,1.985856654,0.477524401,4.158649592,3.20E-05,6.67E-05,2.80815781,0.714232781,3.720595543,2.499444724,15.48285553,22.11619037,11.24096575,9.358491174
1064,SP_0139,47.68837163,0.956723089,0.230593267,4.148963668,3.34E-05,6.95E-05,35.80401208,31.42624237,26.0441688,33.74250377,68.81269124,51.60444419,79.62350739,54.4494032
1065,SP_1525,212.1554733,0.547216737,0.132288893,4.136528198,3.53E-05,7.33E-05,183.2322971,147.1319529,172.0775439,187.4583543,263.208544,199.0457133,266.0361894,279.0531914
1066,SP_1926,1976.213462,0.2620959,0.063423473,4.132474732,3.59E-05,7.46E-05,1910.24935,1832.007084,1824.952114,1612.141847,2171.040409,2134.212371,2166.696148,2158.408374
1067,SP_0158,650.2857718,0.403846619,0.097889733,4.125525785,3.70E-05,7.68E-05,508.2765636,571.3862249,589.7143936,568.6236746,806.8288048,604.5092034,744.7139809,808.2333287
1068,SP_1400,2943.727954,-0.283069358,0.068678615,-4.121652124,3.76E-05,7.80E-05,3225.871284,3589.019725,3140.182639,2976.838666,2509.942913,2596.195014,2711.882987,2799.890405
1069,SP_1039,16.34716187,-1.608284488,0.390991846,-4.113345344,3.90E-05,8.07E-05,16.84894686,34.99740627,25.11401992,23.74472487,13.76253825,7.372063456,4.683735729,4.253859625
1070,SP_1411,1743.328228,-0.262963289,0.06392907,-4.113360146,3.90E-05,8.07E-05,1852.682115,1894.145335,1911.45596,1950.816607,1665.267128,1481.784755,1502.542422,1687.931499
1071,SP_2236,428.6651124,0.386529074,0.093972864,4.113198844,3.90E-05,8.07E-05,392.4400539,402.8272885,356.2470233,331.1764259,455.8840795,490.2422198,528.3253902,472.1784183
1072,SP_1836,328.1389341,-0.503716436,0.122570096,-4.109619337,3.96E-05,8.19E-05,483.0031433,350.6882955,377.6404477,327.4272588,282.1320341,260.4795754,279.1506495,264.5900687
1073,SP_1483,3147.407213,-0.315871035,0.076866613,-4.109339834,3.97E-05,8.19E-05,3328.369044,3089.771011,3948.48202,3605.449014,2749.067015,2958.6548,2651.93117,2847.533633
1074,SP_1700,4023.63864,-0.236784191,0.05766558,-4.106161592,4.02E-05,8.30E-05,4421.444472,4441.099433,4413.556463,4142.829629,3600.624069,3458.726438,3933.401265,3777.427347
1075,SP_0790,607.682579,0.401945078,0.09814901,4.095253509,4.22E-05,8.69E-05,533.5499839,576.3858543,472.515634,512.3861683,567.7047028,759.322536,714.7380723,724.8576801
1076,SP_1712,1807.654287,0.252466939,0.06170264,4.091671613,4.28E-05,8.82E-05,1648.388634,1569.16942,1695.661419,1690.874355,1878.586471,1969.56962,2105.807584,1903.176796
1077,SP_1829,36.37461362,1.049148021,0.256538249,4.089635858,4.32E-05,8.89E-05,29.485657,16.42735397,23.25372215,22.49500251,58.49078756,44.23238074,51.52109302,45.09091202
1078,SP_1221,3021.092891,0.235041679,0.057508488,4.087078029,4.37E-05,8.98E-05,2706.362089,2779.793984,2908.575566,2696.900857,3487.083129,3232.649825,3267.374045,3090.003631
1079,SP_1013,3857.208125,0.208772245,0.051265948,4.072337522,4.65E-05,9.55E-05,3720.809098,3479.742109,3594.095295,3521.717615,3942.967208,4210.676911,4151.66335,4235.993414
1080,SP_0577,122.4223717,0.637007698,0.15659319,4.067914439,4.74E-05,9.73E-05,94.77532609,103.5637533,101.3862286,78.73250879,151.3879207,181.8442319,126.4608647,141.2281395
1081,SP_1786,852.5484328,0.286705462,0.070523194,4.065406679,4.79E-05,9.82E-05,808.0474098,772.0856364,760.8617886,722.3395251,1001.224658,919.0505775,935.8103987,900.9674685
1082,SP_1092,752.4127204,-0.385690741,0.095101619,-4.055564394,5.00E-05,0.000102384,774.3495161,1012.067851,798.997893,828.5659258,615.8735866,647.5129069,633.2410706,708.6930135
1083,SP_1570,678.2620335,0.361970964,0.08928089,4.054293864,5.03E-05,0.000102847,595.3294557,625.6679162,523.6738227,633.6092374,672.6440569,751.9504725,833.7049598,789.5163464
1084,SP_1720,1471.824987,0.314593619,0.077648691,4.051499345,5.09E-05,0.000103987,1278.413843,1405.610113,1423.127795,1132.24846,1618.818562,1700.489304,1658.979195,1556.912623
1085,SP_1606,4367.830976,0.261914024,0.064717523,4.047034151,5.19E-05,0.000105893,4194.685729,4191.117959,3663.856461,3829.149316,4914.946472,4487.12929,5028.458679,4633.303903
1086,SP_1636,563.0322795,0.499212753,0.123361157,4.046758042,5.19E-05,0.00010592,420.521632,563.5296643,356.2470233,522.3839472,669.2034224,635.2261345,608.8856448,728.2607678
1087,SP_1363,1587.044982,-0.26375152,0.065199989,-4.045269368,5.23E-05,0.000106497,1666.64166,1711.301744,1874.250005,1674.627965,1445.066516,1485.470786,1482.870732,1356.130448
1088,SP_1815,148.3206027,0.557594518,0.138726502,4.019379929,5.84E-05,0.000118795,139.0038116,124.9907367,110.6877174,102.4772337,156.5488726,186.7589409,188.2861763,177.8113323
1089,SP_RS02750,107.6688017,0.743848433,0.185118729,4.018223532,5.86E-05,0.000119269,107.4120362,77.13714036,59.52952869,73.73361934,122.142527,151.1273008,154.5632791,115.7049818
1090,SP_0261,1423.628085,0.32090994,0.079896589,4.016566201,5.91E-05,0.000120001,1067.099968,1322.759111,1365.458564,1308.459313,1565.488726,1640.284119,1544.696043,1574.778833
1091,SP_1797,7.606840869,1.920047033,0.478737735,4.010644852,6.06E-05,0.000122938,2.80815781,2.142698343,3.720595543,0,13.76253825,12.28677243,15.92470148,10.2092631
1092,SP_2151,67.87378997,0.79978098,0.199530706,4.008310279,6.12E-05,0.000124046,47.03664332,42.85396687,41.85669986,66.23528517,79.13459493,100.7515339,74.93977167,90.18182404
1093,SP_0334,935.8005977,-0.366848462,0.091612488,-4.004349964,6.22E-05,0.000126026,1113.434572,1158.485571,1015.722583,932.2928819,719.0926235,904.3064506,771.8796482,871.1904511
1094,SP_1421,1351.598949,0.348558037,0.087147293,3.999642737,6.34E-05,0.000128442,1195.573188,1199.196839,1224.075934,1140.996516,1243.789394,1511.273008,1727.361737,1570.524973
1095,SP_1774,913.7791314,0.277549142,0.06954004,3.991213428,6.57E-05,0.000132973,806.6433309,816.3680688,822.2516151,864.8078743,975.4198984,935.0233817,1031.358608,1058.360275
1096,SP_0756,1587.820886,-0.304964799,0.076442098,-3.98948753,6.62E-05,0.000133822,1760.012907,1662.019682,1844.485241,1765.857697,1248.950346,1479.3274,1362.03035,1579.883465
1097,SP_0309,20.98438677,1.330984868,0.333760925,3.987839097,6.67E-05,0.000134632,7.020394525,17.85581953,10.23163774,8.748056532,36.1266629,27.03089934,32.7861501,28.07547352
1098,SP_1816,100.9160814,0.652499075,0.163956573,3.979706719,6.90E-05,0.000139195,70.9059847,75.7086748,94.87518636,72.48389698,110.100306,111.8096291,139.5753247,131.8696484
1099,SP_1948,97.29928098,0.730856432,0.184318335,3.965185742,7.33E-05,0.000147812,80.73453704,90.7075632,53.01848649,63.73584045,132.4644306,98.29417941,129.2711061,130.1681045
1100,SP_1508,21708.42059,-0.236828035,0.059929167,-3.951799179,7.76E-05,0.000156189,24217.55295,24112.49869,21986.85936,23655.99459,18680.92536,19325.86435,19983.62686,21704.04258
1101,SP_1371,1954.491634,0.303494923,0.076942717,3.944426903,8.00E-05,0.000160927,1830.918892,1622.736879,1619.38921,1929.571327,2093.626131,2005.20126,2177.000367,2357.489004
1102,SP_0772,23.78268925,1.350430943,0.343164006,3.935234809,8.31E-05,0.00016706,17.55098631,11.4277245,8.371339973,11.24750126,55.050153,18.43015864,38.40663298,29.77701737
1103,SP_0836,459.930702,-0.420590571,0.107175981,-3.924298782,8.70E-05,0.000174675,502.660248,632.8102441,456.703103,517.3850578,361.266629,393.1767177,421.5362156,393.9074013
1104,SP_RS02890,40.30485485,-0.985524712,0.251415027,-3.919911726,8.86E-05,0.000177724,42.12236715,60.70978639,48.36774206,64.98556281,32.68602834,23.34486761,28.10241437,22.12007005
1105,SP_1212,543.2381234,0.364034345,0.092885014,3.919193515,8.88E-05,0.000178094,452.1134074,460.6801438,536.6959071,449.9000502,633.0767594,549.2187275,592.9609433,671.2590488
1106,SP_0328,254.643081,0.405850478,0.103585821,3.918011887,8.93E-05,0.000178807,222.5465064,209.9844376,215.7945415,229.9489146,264.9288613,297.3398927,308.189811,288.4116826
1107,SP_1883,1944.060106,0.245351303,0.062661847,3.915481512,9.02E-05,0.000180529,1887.082048,1801.295074,1663.106208,1765.857697,2017.932171,2042.061577,2183.557597,2191.588479
1108,SP_RS00105,1588.661736,-0.295549903,0.075687528,-3.904869276,9.43E-05,0.000188468,1632.943766,1664.16238,1711.47395,2003.304946,1384.855411,1514.95904,1421.04542,1376.548975
1109,SP_RS03985,65.56834594,-0.76094486,0.195038491,-3.901511208,9.56E-05,0.000190929,94.07328663,80.70830426,86.50384638,69.98445226,43.00793203,57.74783041,44.02711585,48.49399972
1110,SP_0933,898.2587556,-0.285311347,0.073151371,-3.900287087,9.61E-05,0.000191725,944.2430636,1047.77949,1021.303477,929.7934372,832.6335641,849.0159747,761.5754295,799.7256094
1111,SP_1999,5003.373227,0.369135147,0.094728014,3.896789698,9.75E-05,0.000194338,3859.81291,4773.931909,4621.909814,4192.818524,5279.653736,6690.147586,5779.72989,4828.981446
1112,SP_0117,15642.80689,0.264194727,0.067932697,3.889065773,0.000100631,0.000200447,13628.69189,13355.43877,16199.473,13653.2168,17388.96708,17358.75208,17464.71379,16093.20173
1113,SP_0481,621.0087889,0.39679728,0.102219483,3.881816554,0.000103679,0.000206333,485.1092617,561.3869659,601.8063292,498.6392223,615.8735866,651.1989386,747.5242224,806.5317848
1114,SP_1436,184.4916407,0.529525619,0.136901787,3.867923358,0.000109766,0.000218251,153.0446006,121.4195728,162.776055,163.7136294,256.3272749,223.6192582,197.6536478,197.3790866
1115,SP_1121,323.7227531,-0.387935977,0.100349919,-3.865832487,0.000110711,0.000219932,351.7217657,393.5422624,335.7837478,388.6636545,287.2929859,261.7082527,298.8223395,272.247016
1116,SP_1609,321.8413019,-0.424371208,0.109837718,-3.863620032,0.000111719,0.000221736,314.5136747,371.4010462,383.221341,406.1597676,301.0555242,289.9678293,255.7319708,252.6792617
1117,SP_RS09710,19.3732236,1.309137231,0.339748761,3.853250931,0.00011656,0.000231137,12.63671014,7.142327811,11.16178663,9.997778894,41.28761475,22.11619037,23.41867865,27.2247016
1118,SP_1523,1659.171279,-0.244550192,0.063540498,-3.848729523,0.000118732,0.000235234,1715.082382,1740.585288,1927.268491,1823.344926,1470.871275,1479.3274,1599.964125,1516.926342
1119,SP_RS05970,2558.492795,-0.236725963,0.061733075,-3.834669854,0.000125733,0.000248882,2671.260117,2879.786573,2619.299263,2906.854213,2257.056273,2510.187607,2284.726289,2338.772022
1120,SP_1909,1254.633093,-0.255946758,0.066815319,-3.830659808,0.0001278,0.000252748,1467.964495,1358.47075,1318.020971,1322.206259,1061.435762,1177.072798,1167.186944,1164.706765
1121,SP_0923,846.1152664,0.331796285,0.08678204,3.823328929,0.000131662,0.000260153,845.9575402,780.6564297,678.0785378,686.0975766,956.4964083,884.6476147,924.5694329,1012.418591
1122,SP_RS05675,1260.597807,0.314385208,0.08227888,3.820970947,0.000132927,0.000262419,1110.626414,1045.636792,1051.068241,1285.96431,1472.591593,1462.125919,1397.626742,1259.142449
1123,SP_0565,264.0607002,-0.424012392,0.111027539,-3.818983989,0.000134002,0.000264306,287.8361755,331.4040104,295.7873457,301.1830892,197.8364873,213.7898402,228.5663036,256.0823494
1124,SP_0990,707.5221746,-0.278353108,0.073049265,-3.810484703,0.000138695,0.000273317,781.3699106,750.6586529,796.2074463,774.8278643,624.475173,678.229838,652.9127606,601.4957509
1125,SP_0777,1027.791389,0.334203267,0.087871098,3.80333552,0.000142761,0.000281078,914.7574066,949.2153661,912.476057,856.0598178,1044.23259,1369.975126,1086.626689,1088.988064
1126,SP_RS07275,65.34453344,0.865488892,0.227573517,3.803117785,0.000142886,0.000281078,27.37953865,49.99629468,39.99640209,67.48500754,75.69396037,94.60814769,83.37049598,84.22642057
1127,SP_0506,326.0917929,-0.389176328,0.102439022,-3.799102328,0.000145221,0.000285417,341.1911739,409.9696163,360.8977677,364.9189296,301.0555242,288.739152,287.5813738,254.3808056
1128,SP_0830,783.7673998,-0.322009075,0.084900132,-3.792798272,0.000148959,0.000292504,777.8597134,879.2205535,980.3769257,851.0609284,652.0002495,742.1210546,684.7621636,702.73761
1129,SP_0035,1799.384967,0.243277905,0.064265102,3.785536754,0.000153377,0.000300913,1632.241727,1708.444812,1745.889459,1503.416001,1854.502029,1968.340943,1990.587685,1991.657076
1130,SP_2150,105.7590254,0.659443496,0.174282591,3.78375999,0.000154477,0.000302802,70.20394525,77.13714036,93.94503747,87.48056532,116.9815751,104.4375656,164.8674977,131.0188764
1131,SP_0249,24.16656116,1.171239226,0.309726252,3.781530357,0.000155867,0.000305257,11.93467069,15.71312118,13.95223329,14.99666834,29.24539378,50.37576695,29.03916152,28.07547352
1132,SP_1081,2963.024097,-0.286733427,0.076061591,-3.769753217,0.000163409,0.000319745,3267.291612,3514.739516,3409.925816,2841.868651,2405.003559,2696.946548,2782.139023,2786.278054
1133,SP_0942,104.3288154,0.622180566,0.165062277,3.769368617,0.000163661,0.000319955,68.79986634,87.13639929,80.92295307,89.98001005,132.4644306,136.3831739,137.7018304,101.2418591
1134,SP_1282,605.2529835,-0.27942868,0.074140606,-3.768902003,0.000163967,0.000320271,660.6191248,659.236857,659.4755601,672.3506306,583.1875583,546.761373,522.7049074,537.6878566
1135,SP_0854,151.5210796,-0.53461243,0.142461307,-3.752685138,0.000174951,0.000341423,168.4894686,174.2727986,176.7282883,194.9566884,159.9895071,117.9530153,114.2831518,105.4957187
1136,SP_2111,1411.777281,0.235715971,0.062850686,3.750412066,0.000176544,0.00034423,1394.250353,1233.480013,1290.116505,1263.469308,1572.369995,1502.672268,1517.530376,1520.32943
1137,SP_1544,4275.977179,-0.237452502,0.063466571,-3.741379105,0.000183013,0.00035653,4726.831634,4251.827746,4952.112668,4590.230235,3729.647865,3772.039135,4104.825993,4080.302152
1138,SP_0054,199.2067151,-0.481944952,0.129040054,-3.734847718,0.000187829,0.000365589,240.0974928,191.4143853,239.0482637,262.441696,166.8707763,149.8986236,177.9819577,165.9005254
1139,SP_1516,548.4012554,-0.358510172,0.096037092,-3.733038597,0.000189184,0.000367903,641.6640596,582.8139494,652.9645179,579.8711759,574.5859719,470.5833839,453.3856186,431.3413659
1140,SP_1782,485.3411209,0.455221813,0.12240237,3.719060439,0.000199965,0.000388529,346.8074895,402.8272885,496.699505,383.6647651,684.6862779,552.9047592,530.1988845,484.9399972
1141,SP_RS02245,2321.640319,-0.302075541,0.081261296,-3.717335998,0.000201335,0.000390847,2830.623072,2484.101613,2772.773829,2169.51802,2004.169632,2128.068984,2157.328677,2026.538725
1142,SP_1433,453.9831145,0.361552445,0.097430942,3.710858555,0.000206558,0.000400635,379.8033438,412.1123147,375.7801499,423.6558806,449.0028104,571.3349178,547.9970803,472.1784183
1143,SP_1406,1447.068761,0.220219822,0.059551754,3.697956952,0.000217342,0.000421183,1395.654432,1295.618265,1295.697398,1358.448207,1586.132533,1535.846553,1515.656882,1593.495815
1144,SP_1730,893.8392467,0.302216751,0.081752476,3.696729033,0.000218395,0.000422854,843.8514219,842.0804489,727.3764287,789.8245326,928.9713318,912.9071913,1020.117642,1085.584976
