"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN20min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN20min.c","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC20min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC20min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC20min.c"
"975","SPT_1495",11704.9172099635,-0.0464058760996936,0.148626298062923,0.312231931391087,0.754864266527568,0.998951180742606,12940.9623709124,10015.2985168232,10947.2312728872,12627.3800643433,11993.7138248517
"976","SPT_1496",6324.58492400733,0.0722396362494841,0.123545505213505,-0.584720877741714,0.558735413521051,0.998951180742606,6725.93011195931,6303.33473086773,6401.75046175359,6213.04297376748,5978.86634168855
"977","SPT_1497",7751.9134748537,-0.0442227189150624,0.138602090509849,0.319062423606952,0.749679177226711,0.998951180742606,7565.83548287012,7652.4695329131,8233.03186707678,8446.11279590408,6862.11769550441
"978","SPT_1498",4340.95572946224,0.192458400463597,0.154659172323538,-1.24440340376958,0.213351130818733,0.998951180742606,4173.44699032989,5213.45989533563,3902.92593207282,4649.77638241409,3765.16944715879
"979","SPT_1499",2142.54211286434,0.138742279674092,0.135040188144459,-1.02741473912694,0.304225214066175,0.998951180742606,2124.50586256659,2411.97779272775,1976.45121133322,2147.13724595527,2052.6384517389
"980","SPT_1500",9721.84614666728,0.11073213596902,0.130311789931756,-0.849747640079307,0.39546540578068,0.998951180742606,9341.27239351359,11006.8757347199,9601.43577618768,9352.52490083037,9307.12192808488
"981","SPT_1501",6381.72030463093,0.0125908431419453,0.129377758659065,-0.0973184515827375,0.922473503307147,0.998951180742606,6216.36968788763,6615.42966686001,6662.34216270601,5859.89540041958,6554.56460528143
"982","SPT_1502",3686.99686993305,-0.0657997834097236,0.133628610991128,0.492407897692599,0.622431017286603,0.998951180742606,3740.12001552878,3430.58685547421,3869.60827167708,3948.18987002958,3446.47933695559
"983","SPT_1503",3025.20783138261,-0.0781796751132674,0.130429220388149,0.599403069960932,0.548904130277315,0.998951180742606,3048.66925635539,2803.93954304876,3218.72397751737,3135.9504513294,2918.75592866211
"984","SPT_1504",3436.67732248612,0.0302080918785367,0.132068941639245,-0.228729718763493,0.819078994803185,0.998951180742606,3735.43901425778,3221.70441799906,3428.14927143347,3465.55485312078,3332.53905561949
"985","SPT_1505",2617.80480621183,0.0152717272134004,0.128997789139397,-0.118387511253371,0.905760620764467,0.998951180742606,2555.15797949856,2715.47168717694,2515.48335987864,2570.91433397275,2731.99667053228
"986","SPT_1506",2656.5061523757,-0.026877795627529,0.128984291328696,0.208380379894751,0.834931974659147,0.998951180742606,2698.93158996498,2554.50933829903,2569.02959980037,2650.96111726494,2809.09911654918
"987","SPT_1507",2715.17449734012,-0.0537742973350771,0.17711854313376,0.303606253662931,0.761427886622143,0.998951180742606,2101.10085621159,3211.87465623552,2689.21116051359,2958.19950607762,2615.48630766229
"988","SPT_1508",2297.44281311731,-0.0341472295692258,0.137672507481122,0.248032306478534,0.804109410687125,0.998951180742606,2176.66559101487,2355.45666258741,2216.81433275965,2202.4636991131,2535.81378011149
"989","SPT_1509",4546.59750978711,0.0636664953342656,0.124358685098906,-0.511958575982289,0.608680001223703,0.998951180742606,4469.68749933745,4866.96079317097,4503.83373563891,4402.57308107056,4489.93243971768
"990","SPT_1511",571.161738519651,-0.185607641942,0.225082023691224,0.824622237254376,0.409586092530174,0.998951180742606,684.763614500531,367.387345912174,550.931312972474,595.642240380134,657.084178832944
"991","SPT_1512",62366.8566152731,-0.0197549417551749,0.142672791894487,0.138463273150108,0.88987429376375,0.998951180742606,54138.4545569809,69575.0537623108,65293.0950441158,62513.0062754684,60314.6734374897
"992","SPT_1513",2858.08768532995,0.0110619101913061,0.133381520804721,-0.082934353458913,0.933903738012032,0.998951180742606,3030.61396573868,2709.32808607473,2998.58943561692,2859.31818554021,2692.5887536792
"993","SPT_1514",9688.49827755444,-0.175597959213159,0.156982541621317,1.11858272518448,0.263318196551512,0.998951180742606,7821.28440937325,10161.5162230558,10635.4731648984,10933.4488708512,8890.7687195936
"994","SPT_1515",2009.67642418847,0.133778529845077,0.13128935034264,-1.0189594928754,0.308222197586868,0.998951180742606,2069.00256178188,2176.06351040287,1943.13355093747,2020.00411955002,1840.1783782701
"995","SPT_1516",2112.21641311749,-0.0941849721440408,0.134563909173753,0.699927437619448,0.483972621374486,0.998951180742606,2032.22326608116,2027.38836372939,2066.88486097881,2351.96283849705,2082.62273630103
"996","SPT_1517",3664.81370227506,0.00977642361740057,0.183575290216454,-0.0532556620549157,0.957528206592153,0.998951180742606,2941.0062271224,4420.9353531505,3795.83345222936,4047.071190567,3119.22228830606
"997","SPT_1520",503.544306211856,0.150620119342985,0.163064566135637,-0.923683930313218,0.355650901163862,0.998951180742606,492.173847922256,579.955944048649,493.815323722628,490.875126953589,460.901288412156
"998","SPT_1522",1414.34909549858,-0.0177187757518574,0.16255272724242,0.109003251144675,0.913199911662342,0.998951180742606,1239.12790788035,1570.30444172494,1492.15521915223,1527.9518340186,1242.20607471678
"999","SPT_1523",2789.64554200742,-0.0934337009109262,0.131902505993416,0.708354251552961,0.478725294669811,0.998951180742606,2672.18301127355,2690.89728276809,2990.26002051799,2960.55382323328,2634.3335722442
"1000","SPT_1524",49892.5690268227,-0.0789305374252102,0.125786799319394,0.627494600803,0.530335074247018,0.998951180742606,46608.7296553442,49921.6738363401,50569.0689820825,47982.1607907799,54381.2118695667
"1001","SPT_1525",2749.30831975248,-0.11784501369862,0.153452694696124,0.767956626190134,0.442512953814086,0.998951180742606,2627.37914196541,2602.42942689627,3064.03483996571,3086.50979106069,2366.1883988743
"1002","SPT_1526",3537.65135947084,-0.0724872018527752,0.127151119931205,0.570087010574458,0.568618684753539,0.998951180742606,3603.7022642025,3257.33730439188,3672.08214218803,3603.28240672646,3551.85267984535
"1003","SPT_1527",6008.33729364527,0.178630346953338,0.134616143133519,-1.32696081461911,0.184521645337966,0.998951180742606,6679.12009924932,6240.66999962518,5343.91474418873,5476.14170404819,6301.83992111491
"1004","SPT_1528",4638.83403553198,-0.163085129982565,0.15427114637876,1.05713306610276,0.290450862167903,0.998951180742606,3898.60534427548,4761.29085421295,4353.90426385806,4661.54796819235,5518.82174712102
"1005","SPT_1529",2801.75804276567,0.0143176703777728,0.132373698383048,-0.108160990836276,0.913867988171054,0.998951180742606,3003.86538704725,2630.68999196643,2734.42798533638,2886.39283283021,2753.41401664809
"1006","SPT_1532",461.46698072937,0.143604532567263,0.1638045520925,-0.876682184547414,0.380659285992654,0.998951180742606,465.425269230829,514.83377236522,428.369919373846,424.954246595313,473.75169608164
"1007","SPT_1535",520.915165206903,-0.058101157696982,0.167673358611538,0.34651394937218,0.728956502732544,0.998951180742606,549.683292108824,465.684963547538,478.346409967462,559.150324467517,551.710835943176
"1008","SPT_1536",1538.37339245076,0.106151411737227,0.145828732002383,-0.727918362037822,0.46666356218503,0.998951180742606,1490.56454757977,1723.8944692802,1574.25945369888,1544.43205410817,1358.71643758677
"1009","SPT_1537",1414.60018444936,-0.0651621186319059,0.142390472719877,0.45762976544153,0.647218455059542,0.998951180742606,1464.48468335563,1286.47007080283,1531.4224617615,1351.37804734465,1439.2456589822
"1010","SPT_1538",3180.46518901413,-0.063053001607273,0.135398614925377,0.465684243830881,0.641441532083832,0.998951180742606,3318.16118667152,2873.97659561396,3159.22815538212,3432.59441294164,3118.36559446143
"1011","SPT_1541",3988.85881571002,0.0212326788130424,0.124973089173483,-0.169898007270733,0.865090348306171,0.998951180742606,4142.01741036747,3904.87286056484,3894.59651697388,4117.70070523658,3885.1065854073
"1012","SPT_1542",3347.93588728722,-0.275860347077693,0.17936268732821,1.53800297702334,0.124047886883088,0.998951180742606,3590.32797485679,2349.3130614852,3692.31072171401,3872.8517210487,3234.87595733142
"1013","SPT_1543",2053.7517526835,0.064581199375664,0.157363573824971,-0.410394844282674,0.681516327710718,0.998951180742606,1814.22234974603,2407.06291184598,2170.40759149415,1915.23700612347,1961.82890420788
"1014","SPT_1544",1402.87153456765,0.202322292687171,0.139400146344655,-1.45137790735848,0.146674658132153,0.998951180742606,1542.05556156077,1501.49610938019,1432.65939701697,1301.93738707595,1236.20921780435
"1015","SPT_1546",2204.68860766734,-0.173922750845824,0.144103652182326,1.20692812577553,0.227459824943912,0.998951180742606,1837.62735610103,2259.61648539293,2287.01940287926,2423.76951174446,2215.41028221903
"1016","SPT_1547",3856.20778579376,0.210623281713947,0.131763463775826,-1.59849533154568,0.109932783561761,0.998951180742606,3873.86290898591,4525.37657188808,3637.57456534958,3612.69967534907,3631.52520739615
"1017","SPT_1549",882.45853712487,-0.0433319315392635,0.166654136122885,0.260011137721251,0.794855182341204,0.998951180742606,917.476249115945,815.870226373523,817.472596138423,814.593735855835,1046.87987814062
"1018","SPT_1550",590.35552236792,0.159452390644605,0.165144717446877,-0.965531281349624,0.334278775820141,0.998951180742606,569.744726127395,691.769484108876,611.617051550436,532.075677177511,546.570672875382
"1019","SPT_1551",503.682746168498,-0.0405330426241982,0.184085622746923,0.220185813641309,0.825726444601489,0.998951180742606,571.750869529252,415.307434509414,537.842232102718,530.898518599685,462.614676101421
"1020","SPT_1555",578.176489225455,0.0464974575300678,0.158345114417586,-0.293646303525635,0.769028189666542,0.998951180742606,621.904454575677,555.381539639808,541.411981430833,614.476777625356,557.707692855602
"1021","SPT_1562",5904.8954988824,0.118454952184624,0.122213497367591,-0.969246071310264,0.332422429293122,0.998951180742606,6021.10506344021,6375.82922387381,5862.71831320817,5630.34947774344,5634.47541614638
"1022","SPT_1563",1479.7571551831,-0.197857060815312,0.146858493506635,1.34726331512023,0.177895442624335,0.998951180742606,1434.39253232777,1284.01263036194,1395.77198729312,1677.45097340255,1607.15765253012
"1023","SPT_1564",1946.12468473413,0.0534411607515882,0.168996826675214,-0.316225823898421,0.751831108058386,0.998951180742606,1888.44965561474,2090.05309497193,2237.04291228564,1967.03198354783,1548.0457772505
"1024","SPT_1565",19264.0229501693,-0.176243536498886,0.157309763955823,1.12035980518272,0.262560466211993,0.998951180742606,20080.8267381215,15658.8104893135,19558.6565687442,18065.852693901,22955.9682607661
"1025","SPT_1570",6925.76363963132,0.00858857628382691,0.13053643393181,-0.0657944761101214,0.94754145413416,0.998951180742606,7416.71215666542,6482.72788305227,6652.82283116437,6807.50805556979,7269.04727170473
"1026","SPT_1571",473.882225913471,0.0877993768129078,0.175909784888605,-0.499115935298919,0.617697712028786,0.998951180742606,472.112413903686,511.147611703894,399.811924748923,529.721360021858,456.617819188995
"1027","SPT_1575",1020.59297528656,-0.0596941021579208,0.139126139390298,0.429064605828367,0.667876209115215,0.998951180742606,993.709698386512,996.492098778504,1059.02563400756,1067.6828300885,986.054615171732
"1028","SPT_1576",474.251213125035,0.0598437975357268,0.157307000114499,-0.380426792782065,0.703628629256862,0.998951180742606,490.167704520399,481.658326413285,460.497663326885,481.457858330978,457.474513033627
"1029","SPT_1577",1799.63320472622,0.0854973972590831,0.176485406831506,-0.484444571333364,0.628070392823868,0.998951180742606,2155.93544252901,1570.30444172494,1715.85951038079,1529.12899259643,2026.93763639993
"1030","SPT_1581",827.607566735986,0.106136424317259,0.1481848516872,-0.716243415631312,0.473841059344848,0.998951180742606,926.838251657945,799.896863507776,823.422178351949,794.582040032788,793.298500129474
"1031","SPT_1584",504.953621631772,0.288233538858816,0.197920521401309,-1.45630951665889,0.145307075921048,0.998951180742606,444.026406277688,691.769484108876,464.067412655,480.280699753152,444.624105364143
"1032","SPT_1585",3647.45416744683,0.0219248556467632,0.127011139329624,-0.172621517785641,0.86294893705924,0.998951180742606,3871.18805111677,3488.33670583499,3611.39640361006,3675.08907997387,3591.26059669844
"1033","SPT_1586",1356.78402922428,0.0738165113660913,0.180941200254871,-0.407958559256348,0.683304099445871,0.998951180742606,1652.3934486629,1142.70980501111,1218.47443733005,1254.85104396289,1515.49141115447
"1034","SPT_1587",3607.18057602308,0.0701011099545781,0.130271481909429,-0.538115548599624,0.590497278648918,0.998951180742606,3796.29203078077,3629.63953118582,3466.22659760004,3344.30751960467,3799.43720094408
"1035","SPT_1588",4977.18432097204,-0.0259612017039173,0.141669848229771,0.183251425961941,0.854600745393378,0.998951180742606,5024.05179271727,4823.9555854555,4754.90610504969,4588.56413636712,5694.44398527064
"1036","SPT_1589",10486.7976572688,-0.0854324604352279,0.144154569249878,0.592644831723223,0.553418869312644,0.998951180742606,10918.7698218405,9312.47055073032,9461.02563594848,11517.319525453,11224.4027523719
"1037","SPT_1591",860.341983371277,-0.179220096223357,0.153082675259266,1.17074055519231,0.241703078473726,0.998951180742606,752.303775696384,844.13079144369,822.232261909244,906.412104926291,976.630982880777
"1038","SPT_1592",1577.08883007225,0.135867113442075,0.132498210006982,-1.02542602979252,0.305162211351461,0.998951180742606,1674.46102608333,1660.00101781721,1455.26780942837,1509.11729677338,1586.59700025895
"1039","SPT_1594",920.574919365378,0.0535012632505968,0.142178297777746,-0.376296974199469,0.706696128528886,0.998951180742606,973.648264367942,908.024242906677,912.665911554833,868.743030435848,939.79314756159
"1040","SPT_1595",1933.47380612369,-0.148018208936184,0.137669490187379,1.07517074941383,0.28229828868859,0.998951180742606,1806.86649060589,1825.87824757689,1955.03271536453,1878.74509021086,2200.84648686028
"1041","SPT_1598",10193.7290981961,0.0860529329523042,0.124310245479302,-0.692243287112103,0.488784558804646,0.998951180742606,9959.16456128555,11164.1519229365,9872.73672512445,10052.934254637,9919.65802699695
"1042","SPT_RS07945",1539.76132731316,0.246679724054044,0.196178094197386,-1.25742746693138,0.208598888447629,0.998951180742606,1268.55134444092,2135.51574312829,1465.97705741272,1327.83487578812,1500.92761579572
"1043","SPT_1600",10991.5056323734,0.209904855908524,0.127923244230873,-1.64086563916166,0.100825309077527,0.998951180742606,11319.3297877446,12609.1269021763,10949.6111057726,9901.08079809745,10178.3795680759
"1044","SPT_1601",4384.19464143562,0.223207283572754,0.161989268837476,-1.37791401353072,0.168229837773381,0.998951180742606,4075.1459636389,5520.63995044614,4565.70939065958,4001.16200603177,3758.31589640173
"1045","SPT_1602",3683.330842248,-0.225513615948447,0.167031535247998,1.35012598437545,0.17697557472464,0.998951180742606,3489.35209029665,3195.90129336978,4181.36637966582,4449.65942418361,3100.37502372415
"1046","SPT_1603",10385.4740022075,-0.0371025913569142,0.125503893904143,0.295629005624736,0.767513419935191,0.998951180742606,10384.4669624792,10065.6760458613,11251.8498822197,10122.3866107288,10102.9905097483
"1047","SPT_1604",6943.12626524729,-0.0754176485909292,0.141432907333276,0.533239753130529,0.593867626410901,0.998951180742606,6035.14806725321,7420.24141124955,7190.66506326709,7467.89401773038,6601.6827667362
"1048","SPT_1605",20932.4480407425,-0.0563270413631218,0.13091606607467,0.430253085446327,0.667011549972315,0.998951180742606,21605.4957235329,19279.8489789562,21049.6218714537,22835.6992512534,19891.5743785165
"1049","SPT_1606",14561.6111272976,0.0535574938487055,0.133580513225738,-0.400937925415803,0.68846582660296,0.998951180742606,15176.4748350484,14595.9674986311,15823.5088550928,14142.3831540058,13069.7212937098
"1050","SPT_1607",2605.99849167048,-0.0617892257499285,0.12548877019705,0.492388487455118,0.622444736280513,0.998951180742606,2559.83898076956,2518.87645190621,2633.28508770645,2597.98898126276,2720.00295670743
"1051","SPT_1609",1472.05900424088,0.155637736398608,0.151693226619062,-1.02600320309259,0.304890074252653,0.998951180742606,1374.20823027206,1765.67095677523,1394.58207085041,1383.16132894596,1442.67243436073
"1052","SPT_1610",3812.26798425007,0.0705675971197505,0.126863395487534,-0.55624868661729,0.578040860449543,0.998951180742606,3792.94845844435,4057.23416789966,3654.23339554745,3921.11522273958,3635.80867661932
"1053","SPT_1611",1296.20616974155,-0.0115936191232505,0.164313258805577,0.0705580256123374,0.943749517818801,0.998951180742606,1342.77865030963,1237.32126198515,1069.73488199191,1371.3897431677,1459.80631125337
"1054","SPT_1612",1386.49392888819,0.160335906819806,0.136390069042877,-1.17556877817403,0.239767238041369,0.998951180742606,1493.23940544891,1467.09194320781,1306.52825409023,1257.20536111854,1408.40468057544
"1055","SPT_1613",555.716928805335,0.0528309054490882,0.174175103469343,-0.30332064914425,0.761645511244578,0.998951180742606,619.229596706534,516.062492585662,517.613652576731,500.2923955762,625.386506581551
"1056","SPT_1621",464.052405393895,-0.00801759604907232,0.161791978698138,0.049554966281926,0.960477034210335,0.998951180742606,484.817988782114,438.653118697813,474.776660639346,479.103541175325,442.910717674879
"1057","SPT_RS08125",1751.68816465835,-0.132490559031102,0.147933847198736,0.895606796821234,0.370462804336571,0.998951180742606,1682.48559969076,1628.05429208572,1857.45956706271,2004.70105803828,1585.74030641432
"1058","SPT_1635",6693.40262299342,0.0878509460518777,0.123297264775119,-0.712513340925349,0.476146953201707,0.998951180742606,7075.66777834972,6802.1951403672,6295.84789835283,6838.11417859328,6455.18811930409
"1059","SPT_1636",2975.21260959447,0.175478121806461,0.147203501496983,-1.1920784493707,0.233230486247829,0.998951180742606,2832.00576895483,3559.60247862063,2941.47344636708,2914.64463869805,2628.33671533178
"1060","SPT_1637",1082.4568468313,-0.104209596424681,0.155336248373036,0.670864640521153,0.502306763790972,0.998951180742606,1124.7777339745,944.885849519938,1010.23905985665,1219.5362866281,1112.84530417731
"1061","SPT_1638",6539.12662787475,-0.0112519800061441,0.138880125608865,0.081019368011184,0.935426549693043,0.998951180742606,5865.96330702994,7154.83784363407,6391.04121376924,6334.2903072836,6949.5004676569
"1062","SPT_1639",4006.97826082718,0.235396594390011,0.126777039608894,-1.85677623579322,0.0633429960377955,0.998951180742606,4202.87042689046,4608.92954687814,3714.91913412541,3644.48295695039,3863.6892392915
"1063","SPT_1640",14862.324500398,0.00711250578189579,0.124422204550833,-0.0571642803434653,0.954414331767683,0.998951180742606,14051.6971010739,15763.2517080511,15021.5051727095,14459.0388114411,15016.1297087143
"1064","SPT_1647",13950.4763003844,0.0298128210109626,0.123973396136889,-0.240477569704099,0.809960049930447,0.998951180742606,14200.1517128113,14047.958280314,14038.6341910351,12946.3900389342,14519.2472788276
"1065","SPT_1648",3633.07362179622,0.0794879464724171,0.127600180592909,-0.622945407311082,0.533320397573687,0.998951180742606,3782.24902696777,3724.25098815986,3743.47712875033,3569.1448079695,3346.24615713361
"1066","SPT_1649",1675.59042422788,0.19735879116504,0.147178981292301,-1.34094413096311,0.17993859253538,0.998951180742606,1614.9454384949,2017.55860196585,1626.61577717791,1527.9518340186,1590.88046948211
"1067","SPT_1650",4508.16680159305,0.0599904485939044,0.142371993375677,-0.421364112221197,0.673489220865827,0.998951180742606,4960.52391832513,4280.86124802011,4173.03696456689,4201.27896426225,4925.13291279087
"1068","SPT_1651",1357.69273486553,0.102539242081528,0.157707851132803,-0.650184764708901,0.515572880990746,0.998951180742606,1503.2701224582,1327.01783807742,1508.8140493501,1158.32404058113,1291.03762386082
"1069","SPT_1652",2759.30873072397,-0.00270124231154494,0.169736736919512,0.0159143056510262,0.987302757188874,0.998951180742606,3207.15458510209,2302.62169310841,2854.6095460496,2422.59235316663,3009.56547619313
"1070","SPT_1653",2921.65284710681,0.0458760494075486,0.166362550808968,-0.275759473417953,0.782732812701202,0.998951180742606,3273.35731736338,2681.06752100456,2415.53037869141,2894.632942875,3343.67607559971
"1071","SPT_1654",2982.96092879061,0.0449472909152844,0.140282383628907,-0.320405811140083,0.748660720915374,0.998951180742606,3037.96982487882,3041.08254559408,2629.71533837833,2952.31371318849,3253.72322191333
"1072","SPT_1655",18274.8157477426,-0.18916651015998,0.133027767552347,1.42200770290715,0.155024014784919,0.998951180742606,17428.0364463992,16285.457801739,18466.3132743409,21246.5351711878,17947.7360450459
"1073","SPT_1656",8558.90934346713,0.0942017460742876,0.125659659849245,-0.749657815302877,0.453460820439224,0.998951180742606,8830.37454050733,8963.51400812477,7849.87877252573,8266.00753349664,8884.77186268118
"1074","SPT_1657",586.989797166978,0.234352753879329,0.167431549614141,-1.39969291581792,0.161605296108734,0.998951180742606,682.757471098674,605.759068677932,497.385073050744,623.894046247966,525.153326759576
"1075","SPT_1658",1258.20039106021,-0.230219111028531,0.16206292716792,1.42055382468806,0.155446510426612,0.998951180742606,1299.98092440335,976.832575251432,1236.32318397063,1373.74406032335,1404.12121135228
"1076","SPT_1659",5257.32113234336,-0.057243814203928,0.149573520726801,0.382713557358091,0.701932161106052,0.998951180742606,4405.49091047802,5863.45289194947,5274.89959051183,5493.79908271558,5248.96318606186
"1077","SPT_1660",18372.8496931337,-0.0954273056614655,0.121380029971421,0.786186209411336,0.431758404104176,0.998951180742606,17647.3747916689,17649.3372464296,19139.805980912,19559.6669291627,17868.0635174951
"1078","SPT_1662",3752.27166243985,0.115918909681002,0.156526781041077,-0.740569178705478,0.458954701631066,0.998951180742606,4386.76690539402,3480.96438451233,3372.22319862633,3397.27965560685,4124.1241680597
"1079","SPT_1663",4758.5768895772,0.113834966943002,0.131611602817789,-0.864931088945114,0.387076612739393,0.998951180742606,5311.59901365011,4658.07835569582,4439.57824773283,4526.17473174232,4857.45409906492
"1080","SPT_1664",9446.14759497718,-0.0317296483049985,0.133013854049939,0.238543936130787,0.811459242555881,0.998951180742606,8915.9699923199,9730.23542568061,8897.00524210624,9260.70653175991,10426.8207830192
"1081","SPT_1665",2075.94899019615,0.170491236053373,0.13480330034925,-1.26474081577872,0.205964253468239,0.998951180742606,2079.70199325845,2371.43002545316,1956.22263180723,2048.25592541785,1924.13437504406
"1082","SPT_1668",706.213974398602,-0.232764287000333,0.169412939801842,1.37394633062027,0.169458344745855,0.998951180742606,684.094900033245,592.243146253069,667.543124357577,867.565871858021,719.622829491099
"1083","SPT_1670",14207.1194869557,0.15863275552761,0.140250273292443,-1.13106913664858,0.258025993298863,0.998951180742606,14675.6076990514,15634.2360849047,13902.9837165667,11875.1757331122,14947.5942011437
"1084","SPT_1671",5118.13011754072,0.100920785832927,0.148143773986746,-0.681235418249548,0.495722540280008,0.998951180742606,4854.19831802671,5816.76152357268,5523.59212703721,4455.54521707274,4940.55340199425
"1085","SPT_1672",4032.16580423865,0.107429209992573,0.128092998468517,-0.838681358676891,0.401648141796431,0.998951180742606,3976.17622248062,4452.882078882,4015.96799412981,3818.70242646869,3897.10029923216
"1086","SPT_1673",2211.36071884345,0.137292995150365,0.127224714630381,-1.0791377724779,0.280526314905454,0.998951180742606,2369.92407206043,2307.53657399017,2097.82268848914,2091.81079279743,2189.70946688006
"1087","SPT_1674",6566.91688078705,0.0334566132963128,0.121905139115017,-0.274447931721292,0.783740412303153,0.998951180742606,6479.84318799818,6837.82802676002,6492.18411139918,6679.19777058672,6345.53130719116
"1088","SPT_1675",8643.39965854176,0.00978757964641706,0.125193709743125,-0.0781794841489993,0.93768528133839,0.998951180742606,8488.66144772435,8870.13127137118,8102.14105837922,8695.67041440326,9060.39410083079
"1089","SPT_1676",4699.02755251592,-0.0118763549882929,0.138900712159497,0.085502477299436,0.931861926085491,0.998951180742606,4215.57600176889,5138.50796188866,4873.89774932021,4787.50393601977,4479.65211358209
"1090","SPT_1677",30443.7085963511,-0.0938522104589459,0.120325585896658,0.779985484878928,0.43539941896611,0.998951180742606,29696.2720632222,28829.4625322319,32157.4918641061,31751.4983197102,29783.8182024852
"1091","SPT_1679",807.052232755006,0.030766432829575,0.152421877571971,-0.20185050413808,0.840033597482407,0.998951180742606,870.666236405948,761.806536674073,800.813765940551,855.794286079758,746.180338674699
"1092","SPT_1680",6333.48936989805,-0.11534463003238,0.141952188192011,0.812559718180319,0.416470534651361,0.998951180742606,5383.15146164968,6684.23799920476,6959.8212733823,6280.14101270359,6360.09510254991
"1093","SPT_1681",1348.87421731033,-0.0574657053009605,0.146462724483553,0.392357205586557,0.694794301171694,0.998951180742606,1194.32403857221,1441.28881857853,1419.57031614722,1387.86996325727,1301.3179499964
"1094","SPT_1682",2471.74679968519,-0.0576998562896806,0.198209450956964,0.29110547459318,0.770970653044927,0.998951180742606,1788.81119998918,3039.85382537364,2573.78926557119,2716.88199762322,2239.39770986873
"1095","SPT_1683",730.952326690771,0.218211081664824,0.164053677443834,-1.33012002574298,0.183478728443464,0.998951180742606,706.162477453672,893.279600261372,672.302790128398,646.260059226667,736.756706383744
"1096","SPT_1684",1826.69733951879,-0.0374305104237099,0.139426472291553,0.268460571428928,0.788344820681213,0.998951180742606,1733.30789920447,1865.19729463104,1890.77722745845,1679.8052905582,1964.39898574177
"1097","SPT_1685",2890.21328533214,-0.0814848601217469,0.160462255014247,0.507813255612741,0.611584312761756,0.998951180742606,3163.01943026124,2420.57883427084,2899.8263708724,2665.08702019886,3302.55477105737
"1098","SPT_1686",8947.83442295114,0.24601387200166,0.140574622196919,-1.75005892355904,0.0801081467184609,0.998951180742606,9640.18776039028,10116.0535748994,7826.08044367163,7680.95972031695,9475.89061547744
"1099","SPT_1687",4166.22297750012,-0.0231237349380901,0.137381944902277,0.168317131880311,0.866333796845088,0.998951180742606,4221.59443197446,4031.43104327037,4082.6033149213,3841.06843944739,4654.41765788707
"1100","SPT_1688",1562.43101550003,-0.0705643052629886,0.148125437070588,0.476382089791652,0.633802191993269,0.998951180742606,1360.83394092635,1675.97438068296,1626.61577717791,1496.16855241729,1652.56242629563
"1101","SPT_1689",3589.00255481524,0.0569434205343806,0.123923523589142,-0.459504530577842,0.645871899347275,0.998951180742606,3670.57371093107,3677.55961978306,3587.59807475596,3605.63672388212,3403.64464472397
"1102","SPT_1690",529.423292094161,-0.0468878336448495,0.198010303624434,0.236794918176489,0.812815894162892,0.998951180742606,607.192736295392,427.594636713834,544.981730758949,613.299619047529,454.047737655098
"1103","SPT_RS08420",1885.90090066253,-0.157373441200788,0.133470701706548,1.17908604052141,0.238363916611426,0.998951180742606,1850.33293097946,1675.97438068296,1887.20747813033,2025.88991243915,1990.09980108074
"1104","SPT_1693",1496.56056716483,-0.0276659886895887,0.179209851905543,0.154377610356884,0.877312006366831,0.998951180742606,1746.0134740829,1210.28941713542,1341.03583092868,1492.63707668381,1692.82703699335
"1105","SPT_1694",1023.9198881632,-0.0109755664896825,0.185486713488371,0.0591717125354674,0.952815340278828,0.998951180742606,1108.72858675965,928.912486654192,792.484350841615,1168.91846778157,1120.555548779
"1106","SPT_1695",527.76579568957,-0.282939577658722,0.566931054688777,0.499072286336555,0.617728460512774,0.998951180742606,611.873737566392,321.924697755818,492.625407279923,362.564841970516,849.840293875203
"1107","SPT_1696",4039.68420679066,-0.162442683363176,0.185257771157473,0.876846797563469,0.380569856723621,0.998951180742606,2955.04923093539,4589.27002335107,3662.56281064639,4593.27277067843,4398.26619834203
"1108","SPT_1697",751.900434314928,-0.0229000755810048,0.182539431823505,0.125452760273444,0.900165121336006,0.998951180742606,888.052812555376,598.386747355279,735.368361591769,739.255586874949,798.438663197267
"1109","SPT_1699",14162.0437716115,-0.299412313549961,0.156329602216289,1.91526306793585,0.0554589630131795,0.998951180742606,13034.5823963324,11843.6342048409,16380.3897502788,17018.1815596356,12533.43094697
"1110","SPT_1703",1770.14140517092,0.126454102163822,0.137147026030913,-0.922033133517012,0.356511293123702,0.998951180742606,1771.42462383975,1958.58003138463,1750.36708721924,1592.69555579905,1777.63972761194
"1111","SPT_1704",438.840001883784,0.21273067849427,0.16328245096964,-1.3028385918449,0.192629872358674,0.998951180742606,453.388408819687,503.775290381241,409.331256290564,428.485722328792,399.219331598634
"1112","SPT_1705",932.639649061286,-0.186837874153446,0.175335820753321,1.06560013436334,0.286604438451548,0.998951180742606,1013.1024179378,705.285406533738,1009.04914341395,1018.24216981979,917.519107601151
