"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN90min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN90min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.KAN90min.c","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC90min.a","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC90min.b","X.ExpOut.181128_NS500751_0106_AH52K7BGX9.Out.Rep.Bams.W19F.NDC90min.c"
"1135","SPT_1963",1086.81325292528,0.0842441971551198,0.129688655298513,0.649588022647078,0.515958371833773,0.898081476662359,975.218092099453,1208.8194815035,1188.09320145564,1204.02635043098,973.439920374685,971.282471687431
"1136","SPT_2054",2789.17505205772,-0.0781200311231675,0.12547597729927,-0.622589541078806,0.533554285929332,0.898081476662359,2597.44456858334,2948.39152783149,2548.82177291974,3376.33670409949,2398.43752244409,2865.61821646816
"1137","SPT_0855",786.594877734524,-0.0745481716838565,0.120744625267895,-0.617403644414456,0.536968518794884,0.89872567393726,785.821092306917,739.518046309768,764.42037200255,776.842231355599,845.128447980556,807.839076451753
"1138","SPT_0569",7001.35403056091,0.0822976179710771,0.133911457646167,0.614567412062163,0.538840441128523,0.901060957874759,6574.78156422659,6485.61956493296,8683.0314050546,5355.62312248208,7120.05295371648,7789.01557295272
"1139","SPT_1665",1762.77906431595,-0.0744012045927151,0.121203115634518,-0.61385554491081,0.539310788764767,0.901060957874759,1701.04386149072,1931.50160188704,1494.91676299907,1694.49700566568,1830.9060099316,1923.80914392159
"1140","SPT_0253",1001.67458071922,0.080296389349215,0.133802698011136,0.600110390468598,0.548432668296535,0.904326788585665,1039.9189305379,1186.9327777994,880.515773667631,865.443381978641,941.362052276153,1095.87456805561
"1141","SPT_0268",27965.4265064272,0.0587050069152245,0.0963060646789395,0.609567082934314,0.542148622401254,0.904326788585665,27211.9962683288,29013.7720468248,29537.9871950729,26838.2378217618,28112.5500958905,27078.0156106846
"1142","SPT_0285",1658.08111074467,-0.0661903479062521,0.109938698467512,-0.602065958838073,0.547130232858111,0.904326788585665,1662.22335842766,1598.99206484394,1585.38071234848,1613.80667206255,1800.0619059907,1688.02195079471
"1143","SPT_RS03595",179.93132121102,-0.0974565224394325,0.162349862643664,-0.600287064321922,0.548314938188284,0.904326788585665,155.282012252265,157.836805558431,198.266822324133,226.249366769553,167.791925438475,174.160994923263
"1144","SPT_1033",88.0271787767308,0.10241524762625,0.171050341507679,0.598743309855667,0.549344071258554,0.904326788585665,83.5229005296274,91.7557962979678,107.04900673014,60.1222093513498,83.8959627192377,101.817197032062
"1145","SPT_1056",5991.71627099447,0.0617848212622657,0.101611924685222,0.608046953678569,0.543156332937419,0.904326788585665,6094.81898090141,6506.2435741926,5798.73915329745,6056.5215104465,5749.34097458306,5744.6334325458
"1146","SPT_1152",13956.3773995745,0.0694518406863589,0.114976665609638,0.60405161619626,0.545809325868021,0.904326788585665,13440.1287119858,13850.0744632153,15737.7117218197,11750.7276013809,15111.1434027239,13848.4784963213
"1147","SPT_1357",3359.22292764786,0.0658745997681109,0.109613127868424,0.600973633807665,0.547857547618592,0.904326788585665,3322.09395909391,3435.79158339592,3580.86466174764,2930.16662417631,3506.35773600108,3380.06300147226
"1148","SPT_1436",457.40738290951,-0.0862619808204635,0.141904425113763,-0.607887884759818,0.543261835370481,0.904326788585665,401.145198318352,520.230111120588,395.779778403687,499.963635658593,465.129087428715,462.196486527122
"1149","SPT_1461",3674.63496950198,-0.0682016944063216,0.113101965782093,-0.603010689820563,0.546501577856025,0.904326788585665,3604.42489046167,3887.41529636711,3233.33232299698,3879.46466656605,4012.20104063178,3430.97159998829
"1150","SPT_1492",3622.01452252871,-0.0643774917774047,0.106366146000395,-0.605244189040802,0.545016758607748,0.904326788585665,3267.98053058176,3611.72700932505,3712.03738830429,3890.53981039393,3721.03269942972,3528.76969713751
"1151","SPT_1652",880.538864577907,0.0835641262613893,0.138112190146646,0.605045261918314,0.545148923075644,0.904326788585665,801.114017756004,880.09802779381,1054.65887616525,935.058571753888,694.609220748983,917.694473249504
"1152","SPT_1669",297.212206145522,-0.0995640112795876,0.164729077117005,-0.60441066642332,0.545570645974909,0.904326788585665,256.450595992377,312.727324079771,272.145714292821,416.1089752475,194.934736906464,330.905890354201
"1153","SPT_1694",2327.66085594424,-0.0862837683686399,0.142293403025519,-0.60637925957232,0.54426293774214,0.904326788585665,2653.91075485689,1944.97034262802,2117.61028102087,2887.44821226877,2574.86579698602,1787.15974790487
"1154","SPT_RS09005",1273.10779375238,0.0820956343034768,0.137012816562558,0.599182152174742,0.549051423226211,0.904326788585665,1581.05321565943,1060.66333335266,1317.75819552313,1069.54246109243,1280.64719562601,1328.98236126059
"1155","SPT_2016",339.670539101213,0.0950808800622749,0.15671053742213,0.606729334391573,0.54403055134586,0.904326788585665,323.504192192219,330.825944450471,411.610969539834,400.287341207671,330.648794246407,241.145992970672
"1156","SPT_2048",507.863998715274,-0.0865939519218146,0.144082891127282,-0.601000932479332,0.547839365223302,0.904326788585665,470.551552279591,432.683296304178,562.384218455525,466.738204174953,621.817135448468,493.00958562893
"1157","SPT_0687",3186.63777203386,0.0800445619239619,0.134837903756494,0.593635466689811,0.552755954084843,0.905244905872165,3263.27501505897,3229.97238894773,3396.9212980705,2243.50770684774,3561.8771230947,3424.27310018355
"1158","SPT_0807",2677.79271778718,-0.0718684834637888,0.120455418014595,-0.596639691666512,0.550747965215028,0.905244905872165,2798.60535718287,2737.10065745727,2263.10646622451,3017.18561139537,2444.08679627662,2806.67141818644
"1159","SPT_1241",5362.33330465794,0.0637358235293664,0.107352689075214,0.59370495586479,0.552709467792906,0.905244905872165,5773.66754647058,5465.36245380327,5248.41679475518,5094.56616082491,4848.69313950889,5743.29373258485
"1160","SPT_1516",2161.97321973034,0.0704947468063603,0.118540567028322,0.594688793664346,0.552051514000936,0.905244905872165,2399.81291662592,2148.26414818728,2122.13347848834,2389.06674001416,2020.90569020752,1891.65634485883
"1161","SPT_1563",2003.01348720731,-0.0756713085829665,0.127214154268401,-0.594834034138312,0.551954415213549,0.905244905872165,2056.31028346181,1930.65980559073,1832.64884057022,2471.33923702127,1996.2304070548,1730.89234954505
"1162","SPT_1960",4768.70913140541,0.0622165368570445,0.104701532932044,0.594227563959601,0.552359919222374,0.905244905872165,4823.15341086581,4950.18312046055,4875.25300368884,5089.81967061296,4419.34321265161,4454.5023701527
"1163","SPT_1044",12590.199706118,0.0684484569793975,0.115725334060373,0.591473401525794,0.554203271814378,0.906834760329116,11449.6956458432,15124.5540558311,12223.187289595,12848.7490037451,11638.097298979,12256.9149427149
"1164","SPT_RS03585",172.261500107129,0.0965848379138979,0.163955099158227,0.589093223753215,0.555798738806186,0.908664089302554,227.041123974903,165.412972225236,152.280981404847,178.784464650067,149.285463073938,160.763995313782
"1165","SPT_1127",7794.53605107674,-0.0590186497210571,0.100571649828567,-0.58683187380996,0.557316627699588,0.910363555804563,8028.78586077053,7484.41087050671,7344.16495468327,7570.65188805813,8110.76557229807,8228.43716014372
"1166","SPT_0169",16221.1335599189,-0.0651032571045854,0.111482232753809,-0.583978769499133,0.55923459583422,0.911686892685632,15184.6985920624,16961.7744725312,15265.0375864691,18965.3927235429,15288.8054414234,15661.0925434842
"1167","SPT_0884",2086.27601414818,-0.0694880001263469,0.119299823034908,-0.582465240589787,0.56025334807089,0.911686892685632,2238.64900997016,2100.70265744568,1744.44648995454,2287.80828215926,2078.89260561641,2067.15703974304
"1168","SPT_0901",1602.01920842888,0.0790412331190925,0.135838358233214,0.581877123274638,0.560649450738325,0.911686892685632,1715.16040805911,1623.40415743698,1633.6281520015,1154.97928490751,1821.03589667051,1663.90735149764
"1169","SPT_1260",3272.64623651955,-0.0689569795064025,0.11869485725614,-0.580960128353289,0.561267326094976,0.911686892685632,3259.74587841687,3504.81887969348,2780.25871000533,3123.19055946223,3228.76080053302,3739.10259100637
"1170","SPT_RS08760",149.107780553707,0.0980423164564945,0.167903405547763,0.583920952268028,0.5592734959324,0.911686892685632,144.694602325974,152.786027780561,174.143102497622,189.859608477947,108.571245871955,124.592096368181
"1171","SPT_1873",3159.23993767349,-0.0633753086948622,0.109146556275881,-0.580644143592342,0.561480314360253,0.911686892685632,3113.8748972102,3328.88345376435,2798.35149987521,3305.13935092026,3104.1506206118,3305.03980365916
"1172","SPT_2036",2263.06378297093,0.0641943932802935,0.110296199495358,0.582018179901067,0.56055443538164,0.911686892685632,2266.88210310693,2402.4866296734,2290.99951727391,2015.6761766742,2225.71054037507,2376.62773072207
"1173","SPT_0076",673.998738770722,-0.0731030012880485,0.127546258946259,-0.573148925668215,0.566543862681786,0.911977731352948,619.951670128361,662.914583345409,677.725753876028,636.029688401122,758.764956946047,688.605779927365
"1174","SPT_0344",205.951495645114,0.0918579944007394,0.15857344852002,0.579277270300031,0.562402099838973,0.911977731352948,232.923018378398,213.395361114998,199.77455481329,234.160183789468,166.55816128084,188.897694493693
"1175","SPT_0448",1529.70100246237,-0.0677674115940644,0.117095424494012,-0.578736631998201,0.562766894490404,0.911977731352948,1489.29566296491,1572.47548151013,1401.43734867134,1688.16835204974,1617.4648106606,1409.36435891749
"1176","SPT_0763",4713.40485992154,0.0635721999176576,0.110074945472982,0.57753560217081,0.563577695435034,0.911977731352948,4691.39897622753,4613.04370378774,5189.61522767806,4191.15085715068,4552.58974167628,5042.63065300895
"1177","SPT_0837",83.8226477193324,0.097714375819914,0.169449638838028,0.576657327156162,0.56417096462043,0.911977731352948,51.760670750755,111.117111113135,107.802872974719,49.0470655234696,97.4673684532321,85.7407975006835
"1178","SPT_RS04175",370.694332598635,-0.0971062136971656,0.169536064919751,-0.572776144964379,0.566796272980101,0.911977731352948,572.896514900402,231.073083337543,245.760395732575,337.000805048356,388.635709655292,448.79948691764
"1179","SPT_1211",1156.86505659441,-0.0671327428190914,0.117213555512643,-0.572738729112693,0.5668216102787,0.911977731352948,1095.20873793075,1084.23362964938,1197.89346263516,1153.39712150353,1135.06302502498,1275.39436282267
"1180","SPT_1336",2448.27098098593,-0.0716943188960282,0.12519902090399,-0.572642808053646,0.566886568664115,0.911977731352948,2335.11207818747,2450.46901856316,2340.00082317151,3044.08238926308,2373.76223929137,2146.19933743898
"1181","SPT_1964",448.665473318506,-0.0843500285158826,0.146914054630808,-0.574145399007962,0.565869414079478,0.911977731352948,423.496397051632,403.641324081427,468.150937883218,363.897582916065,484.869313950889,547.937284027806
"1182","SPT_1982",701.223197343789,0.0780506235824695,0.135182340462754,0.577372926931787,0.563687558831912,0.911977731352948,789.350228949014,678.066916679019,708.634269903744,675.583773500694,780.972711783492,574.731283246769
"1183","SPT_2193",278.182742322361,-0.0891506902840882,0.155700725810424,-0.57257722993941,0.56693098065714,0.911977731352948,255.274217111678,265.58673148632,277.42277800487,242.071000809382,260.324237261164,368.41748926075
"1184","SPT_1069",1699.73885835733,-0.0643661831115326,0.112770003540951,-0.570773974376605,0.568152866864445,0.912400764255729,1645.75405409787,1666.33576854887,1656.24413933886,1824.23440479227,1571.81553682807,1834.04924653806
"1185","SPT_1931",550.184322220352,-0.0859186230574127,0.150366204715051,-0.571395834723843,0.5677313519345,0.912400764255729,447.023974665612,474.77311111976,662.648428984459,490.470655234696,682.271579172624,543.918184144961
"1186","SPT_RS09955",1212.94936921172,0.0721795476490912,0.126927948491522,0.568665518563175,0.569583152350682,0.91392642405004,1246.96161354092,1247.12121298568,1252.92569848939,1325.85293253766,1236.23168595112,968.603071765534
"1187","SPT_0410",8040.48921153736,-0.0552802523991331,0.0974834674634456,-0.567073103137844,0.57066451590773,0.914774614011762,7778.21715918164,7742.00053717807,8094.26186803883,8213.01023007518,8471.02470632774,7944.42076842271
"1188","SPT_0568",10814.6883039684,0.0731328120144042,0.129972876356814,0.56267749136853,0.573654514051421,0.914774614011762,11962.5968378279,9439.06187054232,12042.2593908962,9103.76822651755,12829.9134752552,9510.53002277113
"1189","SPT_0588",132.49188679708,0.0949636328167814,0.167890508040272,0.565628360562246,0.571646444362301,0.914774614011762,118.814266950597,141.000879632198,158.311911361475,156.634176994306,103.636189241411,116.553896602492
"1190","SPT_0619",3599.52701682045,-0.0641418227350397,0.114948658753187,-0.558004098793031,0.576841585293807,0.914774614011762,3492.66889679527,3260.27705561495,3772.34668787057,3256.09228539679,4072.65548435594,3743.12169088922
"1191","SPT_0691",1883.60698515491,-0.0655036388552254,0.116661421739383,-0.561485004027791,0.574466950382424,0.914774614011762,1668.10525283115,1915.92837040527,1917.081859963,1797.33762692456,1870.38646297595,2132.8023378295
"1192","SPT_1149",1036.21258372865,0.0806781300952237,0.144359394795765,0.558869966235065,0.576250467982606,0.914774614011762,865.814856194448,1174.72673150288,1178.29294027612,1166.05442873539,1064.73846803974,767.648077623307
"1193","SPT_1293",3355.53343547298,-0.0594959617870814,0.106535077254087,-0.558463590777554,0.576527860036457,0.914774614011762,3340.9160211851,3175.25562968747,3318.51920863434,3523.4779006699,3633.43544423757,3141.59640842348
"1194","SPT_RS06650",556.067622640928,-0.0804707043093801,0.142678324316489,-0.564000906899354,0.572753514943099,0.914774614011762,445.847595784913,514.758435194562,646.063371603733,626.536707977225,569.999040827762,533.200584457376
"1195","SPT_1376",800.77424400585,0.070511255250142,0.125222199082521,0.56308909895182,0.573374214104651,0.914774614011762,884.636918285632,851.897851867371,736.527320953147,754.691943699839,810.583051566753,766.308377662359
"1196","SPT_1418",304.598433708731,-0.0901636631738127,0.159249069095653,-0.566180158451387,0.571271316602918,0.914774614011762,285.860068009852,330.405046302315,255.560656912095,303.775373564715,410.843464492738,241.145992970672
"1197","SPT_1533",289.781420238389,0.0855565515431543,0.153045751001493,0.559025983951162,0.576143986958405,0.914774614011762,257.626974873076,324.512472228134,321.14702019042,310.104027180646,294.869633674968,230.428393283087
"1198","SPT_1723",1889.4246071224,0.0651775794312725,0.116279206809959,0.560526522491639,0.575120354098829,0.914774614011762,1917.49757553933,1939.498666702,1960.05223590397,1605.89585504263,1883.95786870994,2029.64544083649
"1199","SPT_1901",1969.07651236865,0.0767233519713211,0.13660854906831,0.561629213505198,0.57436867216593,0.914774614011762,2073.9559666723,1869.20867595998,2162.84225569558,1423.9470635846,2276.29487083814,2008.21024146132
"1200","SPT_2133",288.662575478558,0.0823425850760549,0.146732931782506,0.561173174118176,0.574679488500003,0.914774614011762,331.738844357112,281.580861116241,286.469172939811,275.296432293023,270.194350522251,286.695791642911
"1201","SPT_RS05980",168.262877687177,-0.0908215118428802,0.163458123589531,-0.555625562366954,0.578466852860146,0.916588193999049,171.751316582051,178.460814818066,130.418860312072,153.46985018634,198.636029379372,176.84039484516
"1202","SPT_0038",4505.76589330255,0.0647469495321103,0.122014020817587,0.530651716075386,0.595660150997125,0.917511442197756,4926.67475236732,4392.49307415409,4557.87531472132,3567.77847598142,4678.43368575514,4911.34005683603
"1203","SPT_RS00340",141.927323914579,0.0900682527854164,0.166432213259183,0.541170792730815,0.588389866979967,0.917511442197756,138.812707922479,133.845611113549,174.143102497622,162.962830610238,117.207594975406,124.592096368181
"1204","SPT_0093",637.622475079013,0.0746491185049852,0.142507252624124,0.523826802709326,0.600399009455354,0.917511442197756,583.483924826693,712.15966667964,680.741218854341,480.977674810799,695.842984906619,672.529380395987
"1205","SPT_0094",5701.0209911796,-0.0673481923318345,0.127671691747737,-0.5275107693012,0.597838939839655,0.917511442197756,6161.87257710125,6055.04075936956,4407.10206580563,5945.7700721677,5199.08216027747,6437.25831235601
"1206","SPT_0166",3280.62352884718,-0.0623790554174815,0.115563904659656,-0.539779748712993,0.589348934680489,0.917511442197756,3399.73496522005,2766.98442597633,3433.86074405485,3219.70252710518,3586.55240624741,3276.90610447925
"1207","SPT_0221",7735.37477007881,0.0665200480557329,0.123053986369029,0.540576132627224,0.58879977245051,0.917511442197756,7139.4434269621,9154.53472238899,7538.66244578451,8744.61713381343,7053.42968920415,6781.56120231969
"1208","SPT_0295",266.653388445211,0.0871555630304126,0.161484505497957,0.539714709851931,0.589393793941926,0.917511442197756,334.09160211851,237.807453708036,266.868650580772,181.948791458032,291.16834120206,288.035491603859
"1209","SPT_0342",312.050107059191,-0.0810038355931663,0.153510216151888,-0.527677164580488,0.597723425218982,0.917511442197756,285.860068009852,266.849425930787,346.778472506088,378.137053551911,329.415030088772,265.26059226774
"1210","SPT_0345",157.83257063141,0.0860143494857276,0.16457808810639,0.522635488571992,0.601227939264636,0.917511442197756,150.576496729469,167.517462966015,176.404701231358,188.277445073964,136.947821497579,127.271496290077
"1211","SPT_0411",3768.83826246293,-0.0643523786855448,0.120423546686523,-0.534383685385564,0.593076104085697,0.917511442197756,3571.4862818021,3755.67417599434,3681.88273852116,4604.09550559021,3370.64367866114,3629.24719420862
"1212","SPT_0475",563.323915637484,-0.0827218873016393,0.156228585444519,-0.529492647368403,0.596463743634651,0.917511442197756,528.194117433841,500.447898157265,591.785001994084,678.74810030866,378.765596394206,702.002779536847
"1213","SPT_0489",2084.61766045154,-0.0679435467006857,0.124857675296119,-0.544167961957864,0.586325896368357,0.917511442197756,2144.53869951424,1880.99382410834,2053.5316502317,2419.12784468984,1765.5165095769,2243.9974345882
"1214","SPT_0621",1769.94571411401,-0.0685059708860258,0.126308225469483,-0.542371414303318,0.587562667959682,0.917511442197756,1458.70981206673,2025.36188892578,1671.32146423043,1797.33762692456,1729.73734900546,1937.20614353107
"1215","SPT_0624",1040.66291987296,-0.0685394094622922,0.126461698766656,-0.541977611646348,0.587833929094687,0.917511442197756,946.984998962677,965.540351869441,1120.99910568816,979.359147065409,1024.02425083775,1207.06966481431
"1216","SPT_0639",1413.89740261058,-0.0622595054985637,0.116927610383692,-0.532461967658983,0.594406076254998,0.917511442197756,1441.06412885625,1404.1162222478,1290.61901071831,1560.01311632713,1470.64687590193,1316.92506161206
"1217","SPT_0654",2763.19947920907,0.0641838342289794,0.121502495174563,0.528251161729365,0.597325023839659,0.917511442197756,2929.18341294046,2469.40943523017,3110.45212513069,2461.84625659738,3038.7611202571,2569.54452509861
"1218","SPT_0677",546.690423089263,-0.0725258627530707,0.133672202613216,-0.542565030987975,0.587429321178507,0.917511442197756,597.600471395081,483.191074082876,511.12131382419,539.517720758166,586.037974877028,562.673983598236
"1219","SPT_0686",1076.97931801077,-0.0683685927403139,0.130268939143331,-0.524826510370902,0.599703800612598,0.917511442197756,988.158259787142,1241.64953705966,905.39335973872,1162.89010192742,1074.60858130082,1089.17606825087
"1220","SPT_0709",150.732301034998,0.088615625440617,0.168616244598547,0.525546193082398,0.599203550241088,0.917511442197756,194.102515315331,114.905194446538,168.112172540995,167.709320822186,144.350406443394,115.214196641544
"1221","SPT_0888",1654.97480493889,-0.0713106492795207,0.130580979797044,-0.546102881065495,0.58499521948904,0.917511442197756,1414.00741460017,1747.9900092911,1650.21320938223,2040.99079113793,1598.95834829606,1477.68905692584
"1222","SPT_0932",496.253285453944,-0.0801582424517371,0.151980682579727,-0.527423887635766,0.597899258697054,0.917511442197756,558.779968332015,417.951861118725,456.842944214541,599.639930109515,563.830220039583,380.474788909283
"1223","SPT_0940",3182.08731293699,0.0553381762934012,0.105651558628252,0.523780027591599,0.600431546361783,0.917511442197756,3160.93005243815,3164.73317598358,3426.32208160906,2917.50931694445,3223.82574390247,3199.20350674425
"1224","SPT_0968",908.235982861669,0.0719816781854218,0.131089807693662,0.549102019843013,0.582935439168956,0.917511442197756,969.336197695958,816.121509274126,1024.50422638212,767.349250931702,914.219240808164,957.885472077949
"1225","SPT_0987",3196.21343780441,-0.0612509792915116,0.111496336779096,-0.549354185625543,0.582762408366162,0.917511442197756,3262.09863617827,3133.58671302005,2961.94047494874,3254.51012199281,2957.33268585313,3607.81199483345
"1226","SPT_0999",1412.08913375206,-0.0669455203233321,0.122187147331282,-0.54789330781105,0.583765164231912,0.917511442197756,1365.77588049151,1373.81155558058,1379.57522757857,1621.71748908246,1232.53039347821,1499.12425630101
"1227","SPT_1002",5017.85032554109,-0.0526628699353632,0.100195581317784,-0.525600722534217,0.599165654608377,0.917511442197756,4719.6320693643,4887.89019453349,5141.36778802504,5206.89976250769,4988.10848932174,5163.20364949429
"1228","SPT_1076",7919.92787290131,-0.0559468231879225,0.10485549561802,-0.533561191601555,0.593645164309408,0.917511442197756,7021.8055388922,8352.302852004,7868.1019946653,7958.28192203394,8345.18076224888,7973.89416756357
"1229","SPT_1096",104.100878385678,0.0919151884454506,0.171091804195471,0.537227302486319,0.591110614214998,0.917511442197756,109.403235905005,88.8095092608771,134.188191534964,69.6151897752472,91.2985476650528,131.290596172922
"1230","SPT_1116",8312.70065792142,-0.0541742427888809,0.103621443802694,-0.522809186986764,0.601107045779208,0.917511442197756,7781.74629582374,8414.59577793106,8219.40366463885,7986.76086330563,8253.88221458383,9219.81513124538
"1231","SPT_1150",122.613517178007,-0.0922840540368738,0.170735527665748,-0.540508793328239,0.5888461984471,0.917511442197756,107.050478143607,99.3319629647725,140.219121491592,106.004948066854,182.597095330106,100.477497071114
"1232","SPT_1154",93.3877643360609,-0.0905611519820054,0.169855529039448,-0.533165758536908,0.593918842211462,0.917511442197756,89.4047949331223,68.6063981493979,102.525809262669,117.080091894734,134.480293182308,48.2291985941345
"1233","SPT_1182",1064.79433099587,-0.0615436947142828,0.116508370303935,-0.528234105015235,0.597336860865763,0.917511442197756,1012.86221628182,1053.92896298216,1048.62794620863,1042.64568322472,1059.80341140919,1170.89776586871
"1234","SPT_1263",718.434386548148,0.0739410865191954,0.13359749992911,0.553461603386517,0.57994736582405,0.917511442197756,812.877806562994,652.392129641514,760.651040779657,667.67295648078,784.6740042564,632.338381567541
"1235","SPT_RS06880",119.994229384156,-0.0904464506531862,0.169182141884699,-0.534609915949802,0.592919625384546,0.917511442197756,105.874099262908,117.430583335473,116.095401665081,167.709320822186,111.038774187226,101.817197032062
"1236","SPT_1486",2018.20457575339,0.0629475585273249,0.118073148241672,0.533123402439342,0.593948160147098,0.917511442197756,1805.74158187293,2313.67712041252,2084.44016625942,2056.81242517776,1892.59421781339,1955.96194298434
"1237","SPT_1491",159.811369618901,0.0919080411128223,0.168364526831898,0.545887205828025,0.585143473500798,0.917511442197756,162.340285536459,130.057527780147,214.09801346028,115.497928490751,180.129567014834,156.744895430937
"1238","SPT_1639",3882.2625089285,-0.055745609463851,0.103371295813538,-0.539275521556829,0.589696756549657,0.917511442197756,3660.89107673522,3857.53152784805,3877.88796211155,3729.15914318767,4166.42156033626,4001.68378335221
"1239","SPT_RS08285",514.267440695225,-0.0728676752619516,0.133793702214717,-0.544627094218611,0.586010016295522,0.917511442197756,521.135844149647,450.781916674878,524.690906226602,511.038779486474,567.531512512491,510.425685121257
"1240","SPT_1926",371.885705952499,-0.0798077237887691,0.148417432434764,-0.537724730037005,0.590767103492972,0.917511442197756,329.386086595714,340.085703709899,404.826173338628,400.287341207671,439.220040118362,317.508890744719
"1241","SPT_1933",1257.66317182311,0.062912682029919,0.117565339851283,0.535129504235704,0.592560309258115,0.917511442197756,1195.20094279016,1254.69737965249,1417.26853980749,1245.16259893453,1177.0110063846,1256.63856336939
"1242","SPT_2037",810.784353440758,-0.0823973764600369,0.154433958805395,-0.53354441663875,0.593656773032609,0.917511442197756,821.112458727887,790.446722236622,725.21932728447,556.921518201977,838.959627192377,1132.04646700121
"1243","SPT_2045",112.647638200647,0.0939932059565997,0.17037770243054,0.551675510443738,0.58117069144711,0.917511442197756,141.165465683877,88.8095092608771,129.664994067494,82.2724970071103,114.740066660134,119.233296524388
"1244","SPT_2049",1978.06338051236,0.074524590784133,0.137499746306717,0.541998023893755,0.587819867204229,0.917511442197756,2506.86339476952,1713.05546299417,1911.05093000637,1580.58124057891,2140.5808134982,2016.24844122701
"1245","SPT_2094",372.123562252808,0.0806944536282913,0.153961905332079,0.524119609030833,0.600195350652976,0.917511442197756,349.384527567597,407.850305562985,400.302975871158,466.738204174953,293.635869517332,314.829490822822
"1246","SPT_2164",517.061963456462,-0.0777280854997141,0.148015827110803,-0.525133609134431,0.599490313596968,0.917511442197756,610.54063908277,469.301435193734,418.39576574104,503.127962466559,626.752192079011,474.253786175656
"1247","SPT_RS10825",3295.28538622541,0.0680220136826493,0.125917564863994,0.540210682728191,0.589051746302588,0.917511442197756,3477.37597134618,3886.99439821896,2798.35149987521,3025.09642841529,3004.21572384329,3579.67829565354
"1248","SPT_0765",1269.69883216166,-0.062969028429096,0.121010874746342,-0.52035842696856,0.60281378014882,0.919194409954491,1395.18535250899,1216.81654631846,1102.1524495737,1257.8199061664,1322.59517698563,1323.6235614168
"1249","SPT_0363",255.858925046523,-0.0870204518091106,0.16848171814184,-0.516497889319069,0.605506712725212,0.919616340236295,254.097838230979,244.541824078529,228.421472107271,414.526811843517,175.194510384291,218.371093634553
"1250","SPT_0800",478.171385632225,-0.0683147158450216,0.13191057254562,-0.51788658427205,0.604537402814604,0.919616340236295,482.315341086581,445.310240748853,465.889339149483,514.203106294439,474.999200689802,486.311085824189
"1251","SPT_0911",2222.85491105959,-0.0643577615833243,0.12434447475976,-0.517576367648556,0.604753873804527,0.919616340236295,1818.68174956062,2235.81096300369,2434.23410374382,2525.13279275669,2136.87952102529,2186.39033626743
"1252","SPT_0982",7860.64252572918,0.0534334488592459,0.103386870876766,0.516830119783168,0.605274752318993,0.919616340236295,8018.19845084424,7625.41175013891,8425.96301565335,7463.06477658729,8289.66137515527,7341.55578599603
"1253","SPT_2201",455.535851026927,-0.0695887152670706,0.134490656784568,-0.517424161133664,0.604860097120678,0.919616340236295,448.200353546311,450.361018526723,426.688294431403,503.127962466559,430.583691014911,474.253786175656
"1254","SPT_0561",2953.59346609148,-0.0618400297897255,0.120748024826276,-0.512141129254052,0.608552241268784,0.920568295019473,2384.51999117683,3249.75460191105,3000.38765342224,2991.87099693165,3127.59213960688,2967.43541350022
"1255","SPT_0993",1253.50791274803,0.0656943461171284,0.12819863650218,0.512441847351562,0.608341809674431,0.920568295019473,1214.02300488135,1243.33312965228,1404.45281364965,1359.0783640213,1015.3879017343,1284.7722625493
"1256","SPT_1332",2827.04479018364,-0.053714759277607,0.104581370062195,-0.513616901802514,0.607519860302267,0.920568295019473,2680.96746911297,2795.18460190277,2828.50614965835,2740.30701569837,2888.24189302552,3029.06161170384
"1257","SPT_1396",1663.96119360474,-0.0652541105291586,0.127216349987177,-0.512938081746065,0.607994633789483,0.920568295019473,1845.7384638167,1435.26268521133,1577.8420499027,1909.67122860735,1732.20487732073,1483.04785676964
"1258","SPT_1846",579.19344485777,-0.0681699563588373,0.132436402274226,-0.514737301740369,0.606736603549861,0.920568295019473,563.485483854811,572.000583343753,552.583957276005,545.846374374097,678.570286699717,562.673983598236
"1259","SPT_0464",66357.0569774782,0.0612373862969628,0.120445358737876,0.508424624565509,0.611155587269994,0.920674561851924,81740.6865253685,57869.2863899431,64404.3010068263,68014.0404104165,64750.4105210446,61363.6170112705
"1260","SPT_0596",245.5598424557,-0.0783624517257908,0.154485600372931,-0.507247611017613,0.611981092386143,0.920674561851924,269.390763680066,215.499851855778,224.652140884378,281.625085908954,219.610020059181,262.581192345843
"1261","SPT_0638",9298.07194254959,0.0603425252328289,0.119839393573237,0.503528292605653,0.61459289373741,0.920674561851924,10697.9895410765,8792.98321312314,9087.10371214865,8181.36696199553,8473.49223464301,10555.4959923107
"1262","SPT_0644",1209.88324198482,-0.0619204345634214,0.123760417558818,-0.500325029478779,0.61684623283251,0.920674561851924,1088.15046464655,1185.24918520678,1264.23369215806,1075.87111470837,1327.53023361617,1318.26476157301
