"","Gene","baseMean","Value","lfcSE","stat","pvalue","padj","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN120min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN120min.b","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.KAN120min.c","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC120min.a","X.ExpOut.181028_NS500751_0095_AH5NC2BGX9.Out.Rep.Bams.W19F.NDC120min.b"
"1127","SPT_0330",1337.88608827187,0.0916862777294809,0.117511052464585,0.780235354943425,0.435252355600357,0.79632021316882,1351.00470223842,1414.35593672827,1350.29071765094,1319.01301525082,1254.76606949088
"1128","SPT_1172",198.217983108994,0.214006033709552,0.274313121195342,0.780152377607761,0.435301189508911,0.79632021316882,229.462197382911,166.704483857551,231.596570255597,134.291836840568,229.034827208345
"1129","SPT_1511",449.595438466368,-0.133627481111128,0.170898475527703,-0.781911486913564,0.434266593767749,0.79632021316882,499.417723715746,382.542920852064,417.700957068131,476.700865852907,471.61472484299
"1130","SPT_1899",2084.31525468594,-0.108930090661462,0.139253041849587,-0.782245681779228,0.434070202400015,0.79632021316882,2016.07695347659,1873.23196334669,2171.21784614623,1972.19163527641,2388.85787518381
"1131","SPT_2116",3462.97736558027,-0.0957738388410955,0.122673460850604,-0.780721748428802,0.434966166381717,0.79632021316882,3243.14752771675,3433.23497544524,3431.55811017111,3310.89141194887,3896.05480261937
"1132","SPT_1727",689.488189675128,0.124397415650467,0.159618174592173,0.779343680431782,0.435777290344056,0.796486937916831,700.657297891133,710.687536445348,724.773195308812,568.806785361359,742.516133368989
"1133","SPT_0979",772.717113577949,-0.120186545153715,0.154919382559571,-0.775800569095989,0.43786674789124,0.798525696036523,644.212051476086,762.453665643219,832.300174356053,795.907640332582,828.712036081807
"1134","SPT_1253",726.426736540257,0.112638903355166,0.145493868233936,0.774183164709431,0.438822482548829,0.798525696036523,818.456073018189,708.055360384439,719.603629008463,654.584817269994,731.433803020199
"1135","SPT_1513",2516.55908020618,0.0966250122421213,0.124689978896761,0.774922035411709,0.438385730466984,0.798525696036523,2445.55165446065,2469.85853715266,2833.95624585086,2349.75559539884,2483.67336816791
"1136","SPT_1532",175.629435535886,-0.201229107969032,0.259148288068585,-0.776501783858112,0.437452767950506,0.798525696036523,153.38382178002,208.81930083209,135.442637069122,217.960572882597,162.5408451156
"1137","SPT_2027",19.5488260213043,0.459714933508823,0.593736610002602,0.77427419122228,0.438768662586875,0.798525696036523,15.9519174651221,19.3026244466638,31.0173978020889,20.3898600438559,11.0823303487909
"1138","SPT_2196",88.1579310043071,-0.23270361043159,0.301664534489176,-0.771398635990268,0.440470683346525,0.800820600917364,104.300998810414,68.4365775836261,74.4417547250135,86.481130530837,107.129193371645
"1139","SPT_0150",194.605246226796,-0.169478961646581,0.220504539067081,-0.768596249145796,0.442133032877673,0.801306430476594,208.601997620828,162.317523756036,187.138300072603,232.725643948838,182.242765735672
"1140","SPT_0812",402.605147760466,-0.126869424335329,0.165055634513295,-0.768646430698554,0.442103234118641,0.801306430476594,348.488043084206,429.92208994842,385.649646005972,425.374666432166,423.591293331563
"1141","SPT_1087",31.4418363503936,-0.33602061364939,0.437335004010422,-0.768336882636959,0.442287067957598,0.801306430476594,23.3143409105631,35.0956808121159,26.8817447618104,38.670424221106,33.2469910463727
"1142","SPT_1794",2308.767662201,0.110721352963144,0.143984361957862,0.76898179397807,0.441904118543346,0.801306430476594,2423.46438412432,2454.94287280751,2262.20221303235,2479.8288405062,1923.4000005346
"1143","SPT_0528",2916.69204788326,-0.117161982531456,0.152964989748225,-0.765939858030916,0.4437120883584,0.803184873852607,3063.99522387769,2717.28308687808,2679.90317010048,2633.80743876842,3488.47131979162
"1144","SPT_1470",839.958377004785,0.114964548964623,0.150329886707113,0.764748457428212,0.444421345153299,0.803765527204699,818.456073018189,981.801670718944,799.214950033825,828.25017695387,772.069014299099
"1145","SPT_2157",69.0447243072766,-0.27999138816155,0.36679773037794,-0.763340023595712,0.445260638615232,0.804580140868922,83.4407990483311,69.313969603929,38.2547906225764,76.6377498200101,77.5763124415362
"1146","SPT_0392",16795.1447937631,-0.081924275086851,0.107676483699919,-0.760837206712318,0.446754308139359,0.804975220332927,16695.5222331117,16789.7737005163,15751.6685171608,18208.8481177855,16529.911400241
"1147","SPT_0461",12751.6067723923,-0.0776747264303466,0.101987230734148,-0.761612271175618,0.446291448760964,0.804975220332927,12452.3121873892,12535.2997940675,12441.0782584179,13689.3301742715,12640.0134478154
"1148","SPT_1057",12911.1285363261,-0.0932736245019073,0.122669296585834,-0.760366506517318,0.447035538019591,0.804975220332927,11241.1935306141,13612.7371949995,12870.1522613468,13469.9634041445,13361.5962905255
"1149","SPT_1565",14632.1725886284,-0.139579654489476,0.18334096894033,-0.761311862243419,0.446470817029782,0.804975220332927,10528.2655269806,16759.0649798057,14893.520511303,15569.4158900395,15410.5960350131
"1150","SPT_0531",1060.94200806455,-0.102579321838583,0.135271071051817,-0.758324163776962,0.448256944998739,0.805072586113187,1071.23261131166,930.912933541375,1089.74457611339,1079.95948370216,1132.86043565418
"1151","SPT_1073",1479.1233994297,0.151283396200504,0.199429512019142,0.758580787110299,0.448103369399618,0.805072586113187,1551.01720583957,1481.9151222916,1584.98902768674,1042.69525672546,1735.00038460515
"1152","SPT_RS05350",76.8344558088613,0.235102558779129,0.309806739913295,0.758868444388675,0.447931257147851,0.805072586113187,98.1656459392131,64.0496174821116,83.7469740656401,71.7160594645966,66.4939820927453
"1153","SPT_RS01250",79.6518058418534,0.236941977476056,0.312836580152577,0.757398566882731,0.448811114460758,0.805368773477284,84.6678696225713,98.2679062739247,72.3739282048742,85.0749332864332,57.8743918214635
"1154","SPT_RS00770",20.4924142825216,-0.435878440699825,0.577408341025236,-0.75488767606974,0.450316380902953,0.806670642500614,9.81656459392131,19.3026244466638,24.8139182416712,28.827043510279,19.7019206200727
"1155","SPT_0960",11839.8186599381,0.104922841643368,0.138948488410562,0.755120425156007,0.450176728838057,0.806670642500614,13060.9391922123,12046.5924387588,11441.2841359305,12656.4782982569,9993.79923453187
"1156","SPT_1143",794.1515822952,-0.105430203434015,0.139997673716413,-0.753085395172925,0.451398600125595,0.807211498409556,717.836285930496,775.614545947762,816.791475455009,782.548766510745,877.966837631989
"1157","SPT_1799",2334.48109862431,0.187012266340017,0.248276799670316,0.753241005959269,0.451305102207107,0.807211498409556,2742.50273342677,2460.20722492933,2155.70914724518,1410.41583613707,2903.57055138321
"1158","SPT_1040",227.537912808144,-0.203837722986226,0.271686126824049,-0.750269163056075,0.453092610974291,0.808842633395865,173.016950967863,259.708038009658,211.952218314274,310.769591013252,182.242765735672
"1159","SPT_1960",2824.07637944874,-0.0805284699215038,0.107306963563032,-0.750449618996082,0.452983956195705,0.808842633395865,2714.28011021924,2835.73100961897,2732.63274636404,2984.65365124718,2853.08437979428
"1160","SPT_0010",38.1712940054461,0.381438781526657,0.509257248572864,0.749010019190884,0.453851166618579,0.809087319315501,47.8557523953664,34.218288791813,45.4921834430638,48.513804931933,14.7764404650545
"1161","SPT_RS00900",267.800920136137,0.228591583977317,0.305300233149047,0.74874356177029,0.454011782370854,0.809087319315501,334.990266767565,196.535812547849,320.513110621586,168.040570706261,318.924840037427
"1162","SPT_1310",193.400855021841,-0.152872178979128,0.204521650591869,-0.74746208304465,0.454784682348588,0.809163532568999,186.514727284505,205.309732750878,163.358295091002,207.414093549569,204.407426433254
"1163","SPT_2015",25.2622231006743,0.365396395192342,0.488905818827782,0.747375836246803,0.454836727103792,0.809163532568999,31.9038349302442,28.0765446496928,23.7800049816015,25.3115503992694,17.2391805425636
"1164","SPT_0139",393.588350405303,-0.13215558555267,0.177113244902055,-0.746164329075181,0.455568153285653,0.809768478649499,395.116724905333,412.374249542362,330.852243222282,447.873822342628,381.724712013908
"1165","SPT_1123",411.456263290592,0.119336933164542,0.160630273226218,0.74292927956661,0.457524497848527,0.812547799183349,397.570866053813,463.26298671993,412.531390767783,377.563960122435,406.352112788999
"1166","SPT_0083",18.5567427319602,0.454840388515866,0.613780684375013,0.741047087493492,0.458664890281588,0.812700459477106,31.9038349302442,17.547840406058,13.4408723809052,17.5774655550482,12.3137003875454
"1167","SPT_RS03935",75.5955461325487,0.228386041885345,0.309088917212644,0.738900779571538,0.459967248935569,0.812700459477106,65.0347404347287,77.2104977866551,98.221759706615,66.0912704869812,71.4194622477635
"1168","SPT_0898",1033.93812287277,-0.105541109681774,0.142400793568909,-0.741155347780431,0.458599253808636,0.812700459477106,950.979695036127,1044.09650416045,1012.20108160817,976.603986238477,1185.80934732062
"1169","SPT_1410",76.7541880499018,-0.232708036334411,0.314426881579549,-0.740102230335343,0.459237965499537,0.812700459477106,71.1700933059295,60.5400494009,82.7130608055705,69.6067635979908,99.740973139118
"1170","SPT_1580",18.0509085190871,0.439124562005282,0.594098072635328,0.739144902553535,0.459819013263026,0.812700459477106,13.4977763166418,28.0765446496928,18.6104386812534,14.0619724440385,16.0078105038091
"1171","SPT_1915",32.4663149311703,0.323678299750604,0.437282064981091,0.740204837270427,0.45917571288443,0.812700459477106,42.9474700984057,30.7087207106015,32.0513110621586,24.6084517770675,32.0156210076181
"1172","SPT_0660",40.5409530801311,-0.290481837619457,0.393750551892919,-0.737730617069594,0.460678162956056,0.813262047061501,28.2226232075238,37.7278568730246,45.4921834430638,45.7014104431253,45.5606914339181
"1173","SPT_0035",39.9726272480842,-0.293943994405946,0.399343235340909,-0.736068545533303,0.461688983919823,0.813767537567213,41.7203995241656,30.7087207106015,37.2208773625067,37.2642269767021,52.9489116664453
"1174","SPT_1054",92.3262248228291,0.204820685872921,0.278546212480059,0.735320304840204,0.462144444969297,0.813767537567213,83.4407990483311,114.060962639377,94.0861066663364,80.1532429310197,89.8900128290816
"1175","SPT_2030",20.8430093942272,0.439628585534471,0.597856885422189,0.73534084202111,0.462131940450692,0.813767537567213,11.0436351681615,25.4443685887841,33.0852243222282,16.1712683106443,18.4705505813181
"1176","SPT_1610",2439.79457964956,0.087868448025249,0.119624941106488,0.73453284250339,0.462624051310256,0.81378788716662,2505.67811259841,2360.1845346148,2629.24142035707,2238.66601309094,2465.2028175866
"1177","SPT_1936",730.938097008691,-0.116129155975646,0.15821195586535,-0.734009988944708,0.462942650166801,0.81378788716662,753.42133258346,605.400494009,763.027985931388,736.144257445418,796.696415074189
"1178","SPT_0041",156.290142654833,0.164230887570415,0.22483461443115,0.730451972379489,0.465113959886978,0.814471096043431,142.340186611859,179.865364162094,166.460034871211,136.401132707174,156.383994921827
"1179","SPT_0086",1236.89524262363,-0.112981730700076,0.154872272236098,-0.729515548966955,0.465686359987258,0.814471096043431,1115.40715198431,1287.13409378435,1193.13590212035,1459.6327396912,1129.16632553792
"1180","SPT_0441",2262.65552587785,-0.104366370752308,0.142791097175759,-0.730902505944367,0.46483870525338,0.814471096043431,1952.2692836161,2485.65159351811,2149.50566768476,2247.10319655736,2478.7478880129
"1181","SPT_0806",18269.1602577669,0.109430351565326,0.149828763990798,0.730369447431644,0.465164388533168,0.814471096043431,16729.8802091904,18942.8937183396,20780.6226141395,15369.0327827119,19523.3719644533
"1182","SPT_RS05600",158.059669873476,0.16652322878441,0.228269015161997,0.72950430292185,0.465693236645422,0.814471096043431,142.340186611859,161.440131735733,191.273953112882,141.322823062587,153.921254844318
"1183","SPT_2087",3230.96795116127,0.0938730493480494,0.128227402079703,0.732082595650657,0.464118156066154,0.814471096043431,3027.18310665048,3550.80550616583,3366.42157478672,3293.31394639383,2917.11562180951
"1184","SPT_RS08295",56.8077881661987,0.244839619659749,0.336116153459002,0.728437527146738,0.466345798161135,0.814804902064345,50.3098935438467,62.2948334415058,69.2721884246653,54.1385939095484,48.0234315114272
"1185","SPT_2225",11.9404632101805,0.543713704526858,0.746956937161937,0.727905020325132,0.466671729795191,0.814804902064345,12.2707057424016,9.65131222333189,18.6104386812534,5.62478897761542,13.5450704263
"1186","SPT_0399",3513.11692621652,0.0954133946870699,0.131373144162054,0.72627777386049,0.467668501962241,0.815856771129745,3708.20727535377,3824.55181650034,3285.77634050129,3627.98889056194,3119.06030816526
"1187","SPT_0818",1061.32840386991,0.0924397283041219,0.127524357949137,0.724878994027098,0.468526268705167,0.81666457451642,1125.22371657823,1088.8434971959,1049.42195897068,968.166802772054,1074.98604383272
"1188","SPT_0163",54499.1452982088,-0.0779238003979356,0.108264333221012,-0.719755048404179,0.47167582617229,0.817903992839348,51152.8910283497,56694.4401759124,52096.8213483886,54429.67673914,58121.8971992532
"1189","SPT_RS00925",46.4254572577521,0.3654200735167,0.510424454676328,0.715914118473068,0.474044380099558,0.817903992839348,63.8076698604885,36.8504648527217,53.7634895236208,60.4664815093657,17.2391805425636
"1190","SPT_0351",35.6168497142167,0.310789701706173,0.432693251219162,0.718267966580222,0.472592077589583,0.817903992839348,46.6286818211262,35.9730728324188,34.1191375822978,37.9673255989041,23.3960307363363
"1191","SPT_0404",6561.73043682012,-0.090271751014757,0.124943701875667,-0.722499411011429,0.469987487345754,0.817903992839348,6309.59689274292,6534.81576721599,6348.22741682754,7473.93835400649,6142.07375330766
"1192","SPT_0480",18854.4811875817,0.0822356538560449,0.114803673412626,0.716315527295667,0.473796541223924,0.817903992839348,17817.0647379672,20661.704686113,19364.1614478441,17694.1799263337,18735.2951396504
"1193","SPT_0895",1014.6142083921,-0.112690333457955,0.157525901930362,-0.715376532221178,0.474376409573329,0.817903992839348,1027.05807063902,898.449428790168,1020.47238768873,930.19947717315,1196.89167766942
"1194","SPT_RS04815",116.653153145494,0.183152889009603,0.254214920333724,0.720464749941374,0.471238895728318,0.817903992839348,123.934127998256,121.957490822103,123.035677948286,124.448456129741,89.8900128290816
"1195","SPT_1345",1647.96932509585,-0.0849058391122441,0.118214388735637,-0.718236079553049,0.472611735207007,0.817903992839348,1701.94688647111,1589.83434078885,1536.39510446347,1734.54430097215,1677.12599278369
"1196","SPT_RS08040",19.9967300685898,0.427726246074094,0.594698533357325,0.719232051337673,0.471997954182178,0.817903992839348,34.3579760787246,19.3026244466638,13.4408723809052,16.8743669328463,16.0078105038091
"1197","SPT_1684",1134.45235700246,0.0953442789611715,0.132505934187088,0.719547237986738,0.471803807704257,0.817903992839348,1072.4596818859,1190.62097155103,1230.35677948286,1138.31666934492,1040.50768274759
"1198","SPT_2062",1580.78071866082,0.105849154538123,0.147576261500846,0.71725054871048,0.473219514200119,0.817903992839348,1774.34405035128,1537.19081957068,1572.58206856591,1677.5933125738,1342.19334224245
"1199","SPT_RS10915",59.5571641012663,-0.232374313644301,0.322232097431916,-0.721139562123848,0.470823652198011,0.817903992839348,63.8076698604885,53.5209132384768,49.6278364833423,61.8726787537696,68.9567221702544
"1200","SPT_2232",21461.6527811711,-0.0812209294658081,0.113472954776779,-0.715773460077636,0.474131242625302,0.817903992839348,19348.4488146189,22405.0826304548,21171.4418264458,21748.24658195,22635.044052386
"1201","SPT_1693",1401.87396231454,0.0899988720608231,0.125935255658622,0.714643977892788,0.474829062791989,0.818002773452644,1508.06973574116,1478.40555421038,1324.4428861492,1380.88569400459,1317.56594146736
"1202","SPT_0102",198.64182704212,-0.152987267754744,0.214824592340333,-0.712149694260216,0.476372084379601,0.819004905794039,214.737350492029,197.413204568152,159.222642050723,223.585361860213,198.250576239481
"1203","SPT_0247",922.672139608511,0.101680937926993,0.142912636427976,0.71149018357266,0.476780531722837,0.819004905794039,914.167577808922,920.384229297741,1013.23499486824,959.026520683429,806.547375384226
"1204","SPT_1491",254.107152145295,-0.123699485849147,0.173944021853321,-0.711145370396555,0.47699415731359,0.819004905794039,250.322397144993,243.037589623903,242.969616116363,270.692969547742,263.513188293472
"1205","SPT_1546",2573.0535481554,0.151928272267691,0.213299587066767,0.712276448149588,0.476293605287629,0.819004905794039,2463.95771307425,2740.97267142626,2831.88841933072,1735.24739959436,3093.20153735141
"1206","SPT_RS00600",85.6667033645086,-0.288699567770163,0.407985137456872,-0.707622756970359,0.47917955688132,0.819876110550265,42.9474700984057,123.712274862709,68.2382751645957,85.0749332864332,108.3605634104
"1207","SPT_0910",872.009131401928,0.114831156592443,0.161969247818123,0.70896888229911,0.478343787476448,0.819876110550265,943.617271590686,870.372884140475,888.131490399813,949.886238594804,708.037772283862
"1208","SPT_1273",25.9064628398426,0.394653206915978,0.556504165389357,0.709164875055085,0.478222167841686,0.819876110550265,24.5414114848033,41.2374249542362,20.6782652013926,29.5301421324809,13.5450704263
"1209","SPT_1617",96.7665711386805,0.188880237146269,0.26696386714086,0.707512365509033,0.479248131022165,0.819876110550265,96.9385753649729,107.919218497257,99.2556729666846,78.7470456866158,100.972343177873
"1210","SPT_2112",286.530079345573,0.128939740094066,0.182341176853575,0.707134517386651,0.479482887272026,0.819876110550265,288.361584946438,327.267223572981,272.953100658383,255.927898481502,288.140589068563
"1211","SPT_1908",17.5995867169232,-0.404191565141641,0.572565451777739,-0.705930761080118,0.48023119675084,0.820477577272905,14.724846890882,13.1608803045435,18.6104386812534,16.8743669328463,24.6274007750909
"1212","SPT_RS06215",396.380511195148,-0.123546564660856,0.175359385237165,-0.70453351837294,0.481100583867459,0.821284742592221,355.850466529647,441.328186212358,349.462681903535,404.281707766108,430.97951356409
"1213","SPT_1933",955.278188807874,-0.0908662987951784,0.12954650786387,-0.701418357727266,0.483041968760219,0.823919071199418,947.298483313406,979.169494658035,866.419311938351,988.55666281591,994.946991313671
"1214","SPT_1189",2373.74386772704,-0.101001406332885,0.144580673480175,-0.698581656190263,0.484813510874097,0.824339166009306,2057.79735300075,2316.31493359965,2543.42661977129,2261.8682676236,2689.31216463992
"1215","SPT_RS09535",70.4953302526351,0.30038031331293,0.430053372698836,0.698472172018715,0.484881955066856,0.824339166009306,114.117563404335,37.7278568730246,77.5434945052224,63.9819746203754,59.1057618602181
"1216","SPT_2048",293.412861593808,-0.173342616371404,0.248035660691482,-0.698861671294176,0.484638482830842,0.824339166009306,266.274314610115,218.470613055422,351.530508423675,260.146490214713,370.642381665117
"1217","SPT_2060",1729.28781144211,-0.0955790912127574,0.136756829467321,-0.69889812146893,0.484615701569084,0.824339166009306,1854.10363767689,1538.94560361128,1659.43078241176,1903.28797030062,1690.67106320999
"1218","SPT_0486",490.113389570418,-0.137220707649173,0.197253508700037,-0.695656612414657,0.486643903268417,0.82462427179554,531.321558645991,364.995080446006,517.990543294885,490.762838296945,545.496927168263
"1219","SPT_RS02540",170.261093733759,-0.151320749021096,0.217424439281863,-0.695969365361582,0.486448015015311,0.82462427179554,150.92968063154,167.581875877854,171.629601171559,201.086205949751,160.078105038091
"1220","SPT_1076",4797.89714931054,-0.0769634916934477,0.110384871054575,-0.69722862343515,0.485659728572539,0.82462427179554,4645.68919407326,4818.63697550352,4622.62618577132,5213.47628362729,4689.0571075773
"1221","SPT_RS11135",79.9653560219313,0.209164259168187,0.300393661835332,0.696300507441615,0.486240655464227,0.82462427179554,78.5325167513705,79.8426738475638,94.0861066663364,61.1695801315677,86.195902712818
"1222","SPT_0482",629.863027864418,-0.114090733814619,0.164520430422828,-0.693474564352882,0.488011782836141,0.824687773036391,548.500546685353,576.446557339004,703.061016847349,624.351576515311,696.955441935071
"1223","SPT_1512",44125.6765392973,-0.0699176105237198,0.100767916021857,-0.693847935771086,0.487777577235949,0.824687773036391,41602.6007490385,43974.8880575813,44219.4362199181,44352.1641871198,46479.293482829
"1224","SPT_2241",1018.63571144702,-0.105901575770207,0.152804249270618,-0.693053866471044,0.488275747689502,0.824687773036391,1114.18008141007,864.231139998355,987.387163366498,1011.75891734857,1115.62125511162
"1225","SPT_2255",8098.53273337686,0.117715911701262,0.169538256712946,0.694332441441656,0.487473750624215,0.824687773036391,8169.83588329101,7351.66773811799,9557.49417608367,6521.94281954508,8891.72304984656
"1226","SPT_0211",1379.10979063321,0.0940977104142272,0.136609993154949,0.688805469066217,0.49094569351474,0.825736005618191,1301.92187926881,1560.88040411886,1379.24028893289,1266.98371720787,1386.52266363762
"1227","SPT_0214",85.4424526621852,0.203702418632248,0.29544339531451,0.689480360240919,0.490521028306067,0.825736005618191,101.846857661934,78.087889806958,92.0182801461972,89.9966236418467,65.2626120539908
"1228","SPT_0595",334.580952435486,-0.12853080111196,0.187033954090986,-0.687205709447999,0.491953106984562,0.825736005618191,339.898549064525,290.416758720259,336.02180952263,310.06649239105,396.501152478963
"1229","SPT_1104",36.7793940414647,-0.301149645746496,0.438361175294383,-0.686989776282669,0.492089171061976,0.825736005618191,41.7203995241656,34.218288791813,25.8478315017408,51.3261994207407,30.7842509688636
"1230","SPT_RS07675",80.0358447259251,-0.194217576773966,0.282586655004575,-0.687285026855997,0.491903132469609,0.825736005618191,82.2137284740909,78.087889806958,67.204361904526,91.4028208862505,81.2704225577998
"1231","SPT_1689",2170.72718565126,-0.080544988789484,0.117142745090568,-0.687579830293472,0.491717413281023,0.825736005618191,2181.73148099901,2175.93221035119,2006.82563779515,2155.70037567111,2333.44622343986
"1232","SPT_1765",1000.06559102351,-0.100432241931066,0.145622234894744,-0.689676559377481,0.49039760998533,0.825736005618191,930.119495274044,1099.37220143953,886.063663879674,1060.27272228051,1024.49987224378
"1233","SPT_1902",369.492590414852,-0.110869294296621,0.160571556633613,-0.69046658462432,0.489900816633042,0.825736005618191,385.300160311411,339.550711857222,350.496595163605,396.547622921887,375.567861820136
"1234","SPT_1571",409.564972541875,-0.112964202402474,0.164676420256775,-0.685976791494087,0.492727743719541,0.826137521682115,419.658136390136,420.270777725088,350.496595163605,438.733540254003,418.665813176545
"1235","SPT_0298",150.864840683222,-0.16523234672412,0.24117065804313,-0.685126242407858,0.493264261828244,0.82636741516003,142.340186611859,126.344450923617,164.392208351071,182.102543150299,139.144814379263
"1236","SPT_1085",685.925952777729,0.135606410240538,0.19841593843642,0.683445147144725,0.494325600120904,0.827475458454814,681.024168703291,708.932752404742,747.519287030343,790.985949977168,501.167605773099
"1237","SPT_RS00570",716.128766279334,-0.0949823210861755,0.141905073961337,-0.669337032388666,0.503280508834722,0.827616108427203,717.836285930496,696.649264120501,679.281011865748,802.235527932399,684.641741547526
"1238","SPT_0197",670.719624146593,0.103100654980315,0.153311760285116,0.672490191154134,0.5012716825463,0.827616108427203,701.884368465373,627.335294516573,742.349720729995,689.739748380091,592.288988640935
"1239","SPT_0269",13457.4336172985,-0.0656168537338004,0.0980724180531494,-0.669065319652259,0.503453811388144,0.827616108427203,13188.5545319333,13099.4628631223,13347.8201874989,14116.1110379481,13535.2194659899
"1240","SPT_0300",31.7900134700722,-0.289067641393493,0.428387016970151,-0.67478151751185,0.499814584612301,0.827616108427203,33.1309055044844,28.0765446496928,26.8817447618104,40.0766214655098,30.7842509688636
"1241","SPT_0342",196.561339922139,-0.146357666811477,0.2151151932735,-0.680368804194115,0.496270968607676,0.827616108427203,209.829068195068,195.658420527546,161.290468570862,226.397756349021,189.6309859682
"1242","SPT_0457",16673.330779429,-0.0657245485886427,0.0972013581626337,-0.676169035402518,0.498933329708332,0.827616108427203,16375.256813235,16579.1996156436,16150.7590355477,17395.3630118979,16866.075420821
"1243","SPT_0460",14654.848468821,-0.0676514911278341,0.0993970201773399,-0.680618905950432,0.496112660914744,0.827616108427203,14150.5778621376,14872.6721361544,14111.8820866904,14951.392201124,15187.7180579985
"1244","SPT_0629",216.50726971255,-0.128576370091153,0.192126248245306,-0.669228547715079,0.503349698245419,0.827616108427203,201.239574175387,214.96104497421,210.918305054205,246.084517770675,209.332906588272
"1245","SPT_0688",57315.4404854791,0.107217458568883,0.159522396303574,0.672115396040354,0.501510235815043,0.827616108427203,61235.7299368811,52409.257548753,63376.8150157483,63207.8630373311,46347.5368886822
"1246","SPT_0704",385.439625791249,0.110174506424387,0.163718805927699,0.672949608935226,0.500979349826453,0.827616108427203,375.48359571749,376.401176709944,439.413135529593,367.720579411608,368.179641587608
"1247","SPT_0827",1397.79966572359,-0.0863294652260272,0.127497575392485,-0.677106721129973,0.498338244819396,0.827616108427203,1463.89519506851,1311.70107035283,1316.17158006864,1380.18259538238,1517.0478877456
"1248","SPT_0977",515.529989816797,0.13167115227012,0.195607986054957,0.673137916941318,0.500859553425195,0.827616108427203,521.504994052069,560.653500973552,523.160109595234,585.681152294205,386.650192168927
"1249","SPT_0984",1019.62928772626,-0.111172391941384,0.166221495116436,-0.668820791579988,0.503609802083058,0.827616108427203,834.407990483311,1106.39133760196,1023.57412746893,1162.22202249979,971.550960577334
"1250","SPT_1169",663.206428632504,0.107232570721284,0.158888381787483,0.674892459190066,0.499744091795985,0.827616108427203,657.709827792728,622.070942394755,767.163638971667,590.602842649619,678.484891353753
"1251","SPT_RS11250",170.301626650728,0.138435368876308,0.205788515760677,0.672706969893806,0.501133732529627,0.827616108427203,168.108668670902,176.355796080883,185.070473552464,153.27549964002,168.697695309372
"1252","SPT_1582",125.467696877038,0.158627955528307,0.233609908241673,0.679029227494084,0.497119343118652,0.827616108427203,125.161198572497,123.712274862709,143.713943149679,115.308174041116,119.442893759191
"1253","SPT_1676",3481.19685545714,-0.0764741849874317,0.11223370175707,-0.681383432874379,0.495628903012115,0.827616108427203,3257.87237460763,3378.83667018646,3582.50944614127,3475.41648954413,3711.34929680619
"1254","SPT_1796",1789.96396692214,0.0923847312499427,0.136904554578937,0.674811232789738,0.499795702880298,0.827616108427203,1798.88546183608,1969.74508558001,1740.07601669719,1877.27332127915,1563.83994921827
"1255","SPT_1809",11779.6433025342,-0.0882260130290472,0.131905998552239,-0.668855199895299,0.503587850598423,0.827616108427203,11482.9264337394,11754.4208959979,11235.5353971767,13637.3008762286,10788.0329095286
"1256","SPT_1867",151.399547233708,0.156930978888621,0.230743849872463,0.680109042886129,0.496435419058238,0.827616108427203,157.065033502741,151.788819512401,166.460034871211,161.009584484241,120.674263797945
"1257","SPT_1894",43.272651230385,-0.267735951868722,0.39987337555111,-0.669551833751685,0.503143527533381,0.827616108427203,41.7203995241656,50.0113451572652,27.91565802188,44.9983118209233,51.7175416276908
"1258","SPT_2110",5073.34917429971,-0.0754994165547766,0.112417866866308,-0.67159623874169,0.501840773421388,0.827616108427203,5202.77923477829,4776.52215852898,4919.35929141131,4983.56303416726,5484.52215261273
"1259","SPT_2154",47.7398849669978,0.251964025666238,0.374143904415518,0.673441482522221,0.500666465278246,0.827616108427203,46.6286818211262,52.6435212181739,52.7295762635512,33.7487338656925,52.9489116664453
"1260","SPT_0784",2483.60487753424,-0.0994504208339797,0.149025722210617,-0.667337284857626,0.504556715601177,0.827857132893604,2740.04859227829,2121.53390509241,2382.13615120043,2397.56630170857,2776.73943739149
"1261","SPT_1176",235.565423065484,0.144958778342932,0.217085598859773,0.667749399795831,0.504293570953236,0.827857132893604,227.00805623443,237.773237502086,267.783534358035,184.211839016905,261.050448215963
"1262","SPT_0284",43.1519269401053,0.286245046570657,0.4295884380446,0.666323907304364,0.505204087700802,0.82825773898629,65.0347404347287,35.9730728324188,38.2547906225764,30.9363393768848,45.5606914339181
"1263","SPT_1406",220.448675340835,-0.141668117220374,0.212810069641818,-0.665702132698966,0.505601510072346,0.82825773898629,225.78098566019,231.631493359965,178.866993992046,256.630997103703,209.332906588272
"1264","SPT_2136",278.040678720936,-0.11250208093837,0.169161101832809,-0.665058809143737,0.506012879164603,0.828275828316111,261.366032313155,269.35935023299,277.088753698661,291.7859282138,290.603329146072
"1265","SPT_RS03730",66.386655097269,0.206424748640464,0.310914190307458,0.663928360543254,0.506736163618247,0.828804049427789,78.5325167513705,62.2948334415058,70.3061016847349,65.3881718647792,55.4116517439544
