Gene,Value,AveExpr,t,P.Value,padj,B
Rv3830c,1.497183108,9.111041467,2.516100149,0.035142524,0.080617551,-4.437361319
Rv2988c,-0.494285953,13.17897001,-2.513782865,0.03527149,0.080867323,-4.44101373
Rv0939,0.54771749,12.88573289,2.512780373,0.035327431,0.080946852,-4.44259369
Rv0470A,-0.790416276,8.987780797,-2.512440976,0.03534639,0.080946852,-4.443128574
Rv1751,-0.496163223,12.27228323,-2.505226418,0.035751846,0.08182884,-4.454496471
Rv3374,0.917478817,8.076673516,2.50393165,0.035825107,0.081949931,-4.45653619
Rv2606c,-0.66127225,11.5460063,-2.502865136,0.035885566,0.082041618,-4.458216228
Rv1842c,0.57802514,12.86950494,2.502155339,0.035925861,0.082086896,-4.459334294
Rv1286,-0.505223717,12.79026572,-2.50151723,0.035962125,0.082086896,-4.460339404
Rv0982,-0.4706305,12.89262118,-2.501439611,0.035966539,0.082086896,-4.460461661
Rv1038c,-0.546274273,14.07151313,-2.496986,0.036220702,0.08262014,-4.467475772
Rv3645,-0.549044547,12.91393528,-2.496306788,0.036259623,0.082662086,-4.46854534
Rv2213,0.579131045,9.782316695,2.495389762,0.036312239,0.08272315,-4.469989338
Rv2974c,0.912519142,10.15015814,2.495123964,0.036327504,0.08272315,-4.470407866
Rv0766c,1.755679934,9.542933968,2.492331985,0.03648824,0.0830422,-4.474803781
Rv2513,-1.432570514,9.932024416,-2.490951523,0.036567978,0.083151527,-4.476977053
Rv1277,0.71936366,9.91479308,2.490785429,0.036577584,0.083151527,-4.477238526
Rv0192A,0.498000143,12.03876635,2.49007089,0.036618938,0.083187301,-4.47836336
Rv2145c,-0.44666645,12.6977282,-2.489799683,0.036634646,0.083187301,-4.478790284
Rv2750,-0.536911017,11.11946492,-2.489312981,0.036662853,0.083204422,-4.479556418
Rv2024c,-1.23418662,10.46060161,-2.485614086,0.036877939,0.083645398,-4.485378331
Rv2883c,-0.500915423,12.28109287,-2.484201522,0.036960413,0.083753329,-4.487601347
Rv1981c,-1.250714196,10.36689108,-2.484008422,0.036971702,0.083753329,-4.487905223
Rv2297,-0.502213743,10.55718818,-2.483687109,0.036990494,0.083753329,-4.488410859
Rv1732c,-0.66382114,12.18055804,-2.483119121,0.037023736,0.083753329,-4.489304654
Rv2711,-0.50015567,13.00817202,-2.483020013,0.037029539,0.083753329,-4.489460611
Rv3856c,-0.725430933,11.55965091,-2.480371108,0.037184993,0.08405771,-4.493628587
Rv2269c,0.496322393,6.866577009,2.479338647,0.037245762,0.084100309,-4.49525297
Rv1556,-0.513977414,7.57486688,-2.479127157,0.037258222,0.084100309,-4.4955857
Rv3430c,0.643524861,10.4556431,2.478986596,0.037266506,0.084100309,-4.495806836
Rv0322,0.437034889,7.15532852,2.476619514,0.037406284,0.08436846,-4.499530577
Rv2242,-0.598591297,10.76799994,-2.475032482,0.037500296,0.084494015,-4.502026923
Rv1065,0.617047613,11.12707275,2.474971292,0.037503926,0.084494015,-4.502123168
Rv1451,-0.601865323,11.75609,-2.473246251,0.037606392,0.084677481,-4.504836335
Rv0758,-0.564679823,11.2347406,-2.472752937,0.037635747,0.084696209,-4.50561218
Rv1045,0.768178536,9.993190812,2.472105428,0.037674312,0.084735631,-4.506630495
Rv3029c,-0.46165804,12.20949617,-2.471663218,0.037700672,0.084747575,-4.507325922
Rv2496c,0.541031997,12.93950013,2.471046178,0.037737486,0.084782989,-4.508296262
Rv1611,-0.446545607,12.94961353,-2.470065613,0.037796061,0.084830727,-4.5098382
Rv2309A,0.479641166,6.70047445,2.469985093,0.037800876,0.084830727,-4.509964813
Rv3739c,0.570200192,8.156110698,2.469199867,0.037847855,0.084888837,-4.511199515
Rv0311,-1.001403277,8.810026427,-2.467850818,0.037928704,0.085022807,-4.513320651
Rv1232c,-0.738844364,10.61205968,-2.465167381,0.038090041,0.085310505,-4.517539386
Rv3485c,0.459641113,11.86067855,2.465011636,0.038099426,0.085310505,-4.517784219
Rv2735c,-0.728903116,8.620955445,-2.464449635,0.038133311,0.085338916,-4.518667673
Rv3643,0.455978925,6.73875999,2.463114474,0.038213934,0.085442354,-4.520766402
Rv1505c,-0.909275484,7.758454892,-2.462981434,0.038221977,0.085442354,-4.520975518
Rv0542c,-0.655030883,12.47878816,-2.462332132,0.038261256,0.085482694,-4.521996084
Rv1369c,-0.91357933,9.310842169,-2.461120301,0.038334672,0.085599217,-4.523900726
Rv3235,0.845754298,9.224676641,2.459771129,0.038416575,0.085734552,-4.526021069
Rv1327c,-0.554056487,11.44070946,-2.459059784,0.038459829,0.085753654,-4.527138942
Rv1778c,-0.803446183,10.26381649,-2.458929864,0.038467735,0.085753654,-4.527343106
Rv0981,-0.627666933,11.64085491,-2.458385315,0.038500886,0.08578006,-4.528198822
Rv0058,0.474305323,12.05504336,2.457062248,0.038581554,0.085912244,-4.530277808
Rv2639c,0.854836077,11.81087444,2.454109945,0.03876217,0.086266719,-4.534916286
Rv1726,0.515615245,7.409613277,2.453658266,0.038789877,0.086280689,-4.535625865
Rv0925c,-0.607116333,9.377442771,-2.45178588,0.038904949,0.08648886,-4.538567142
Rv1916,-0.458262876,9.964627109,-2.449587851,0.039040473,0.086742242,-4.542019542
Rv2229c,-0.706197717,10.08398112,-2.448880408,0.039084192,0.086776688,-4.543130611
Rv1143,0.518901742,9.825831328,2.448639617,0.039099084,0.086776688,-4.543508772
Rv2476c,-0.455595327,12.2774719,-2.448031488,0.03913672,0.08681236,-4.544463812
Rv3521,-0.781294524,8.49421227,-2.447388298,0.039176565,0.086852891,-4.545473875
Rv1860,-0.884149584,10.31628648,-2.446703287,0.039219046,0.086878502,-4.54654957
Rv0669c,-0.549781091,8.810700823,-2.446506211,0.039231276,0.086878502,-4.546859038
Rv2451,0.683317996,7.012108149,2.443184296,0.039438007,0.087288298,-4.55207485
Rv1128c,0.978418437,8.007426312,2.440731469,0.039591354,0.087579556,-4.555925402
Rv2420c,0.63778356,9.534865412,2.43671379,0.03984383,0.088089654,-4.562231259
Rv1093,-0.48969021,11.95938357,-2.4351774,0.039940806,0.088240138,-4.564642244
Rv0494,0.49259307,7.54941482,2.434941271,0.039955731,0.088240138,-4.565012769
Rv0232,0.667016449,9.392265796,2.434434355,0.039987791,0.088262526,-4.565808186
Rv3179,0.628580435,7.144094151,2.433608723,0.040040064,0.088329478,-4.567103655
Rv0260c,0.721498427,6.923771647,2.433024635,0.040077085,0.08836273,-4.568020085
Rv0075,0.508403797,11.75355449,2.432355054,0.040119568,0.088389916,-4.569070611
Rv0212c,0.53750167,8.500608922,2.432138379,0.040133325,0.088389916,-4.569410549
Rv1186c,0.498676123,7.807838219,2.431680797,0.040162393,0.088405573,-4.570128428
Rv2795c,0.52582884,11.48556516,2.430783374,0.040219463,0.088482819,-4.571536291
Rv2335,-0.679071387,11.59684081,-2.426849686,0.040470583,0.088986657,-4.577706441
Rv2861c,-0.756041173,11.94075849,-2.425239422,0.040573833,0.089164986,-4.580231754
Rv0412c,0.488838083,12.92735484,2.422393956,0.040756932,0.089518498,-4.584693537
Rv0259c,0.619886929,7.205094739,2.421396777,0.040821293,0.089596096,-4.586256949
Rv0745,0.698413543,6.937112851,2.42115723,0.04083677,0.089596096,-4.586632504
Rv2748c,-0.4807941,12.25696195,-2.419957835,0.040914348,0.08971741,-4.588512791
Rv3471c,0.810642511,7.323966208,2.41937495,0.040952103,0.089751316,-4.589426523
Rv3304,-0.790418848,9.13869822,-2.41453016,0.041267269,0.090392832,-4.597019866
Rv1207,-0.487108923,10.99888313,-2.41413426,0.041293131,0.090400296,-4.59764026
Rv0660c,-0.594489407,13.0122065,-2.411433111,0.041470013,0.090738192,-4.601872643
Rv3203,0.511784307,9.353899324,2.404875734,0.041902586,0.091634878,-4.612144046
Rv0375c,0.601989647,7.147732699,2.404120538,0.041952693,0.091694649,-4.613326681
Rv1331,-0.522474123,12.80625041,-2.400491814,0.0421943,0.092172682,-4.619008379
Rv3924c,-2.381094614,11.08325572,-2.399783679,0.042241612,0.092225991,-4.62011698
Rv1646,-0.647793003,10.63769205,-2.394858389,0.042572149,0.092881958,-4.62782609
Rv3503c,1.10780154,11.28142837,2.394620185,0.0425882,0.092881958,-4.628198861
Rv3123,1.295544513,9.010938171,2.393604945,0.04265668,0.092980939,-4.629787563
Rv3543c,0.67854267,10.34523298,2.390216928,0.042886008,0.093424477,-4.635088477
Rv1841c,0.49229441,12.80708855,2.389914014,0.042906572,0.093424477,-4.635562355
Rv2715,-0.417328117,12.50823899,-2.387888357,0.04304434,0.09367379,-4.638731024
Rv3829c,0.825742127,8.091055892,2.386902591,0.043111543,0.093769353,-4.640272858
Rv2557,0.57802877,12.89359778,2.386352324,0.043149103,0.093800371,-4.641133482
Rv2423,0.645289744,7.796606374,2.383064228,0.043374221,0.094192301,-4.646275374
Rv0679c,-0.9726373,10.92759241,-2.383035593,0.043376186,0.094192301,-4.646320147
Rv3260c,-1.458394443,11.57963283,-2.382285435,0.043427712,0.094253353,-4.64749306
Rv3169,-0.641788295,8.67909742,-2.377132642,0.043783301,0.09495325,-4.655547979
Rv1269c,-0.67135393,8.822314235,-2.376862193,0.043802044,0.09495325,-4.655970663
Rv2110c,-0.65518853,13.29077528,-2.376589544,0.043820948,0.09495325,-4.656396777
Rv3255c,-0.549703237,11.94862843,-2.373547163,0.044032447,0.09536021,-4.661151022
Rv3326,-0.970173226,9.973759695,-2.373108589,0.044063019,0.095375116,-4.66183628
Rv2193,-0.632589503,13.06828571,-2.370304457,0.044258995,0.095747831,-4.666217106
Rv3489,-2.262705943,12.41005451,-2.368872865,0.044359382,0.095911413,-4.668453287
Rv0856,-0.653756042,10.71261256,-2.368547116,0.044382256,0.095911413,-4.668962081
Rv1792,-0.474061187,14.07717563,-2.367451516,0.044459276,0.095976825,-4.670673226
Rv0858c,-0.501289382,7.998000527,-2.367394707,0.044463273,0.095976825,-4.670761948
Rv3250c,-0.69679322,10.43064826,-2.367099608,0.044484043,0.095976825,-4.671222817
Rv2285,-0.660327781,9.179108159,-2.365792031,0.04457619,0.096124126,-4.673264793
Rv2421c,0.737549398,8.645612874,2.363483411,0.044739349,0.096424315,-4.676869541
Rv3414c,-0.505747173,11.04456443,-2.358545278,0.045090351,0.097128815,-4.684577916
Rv0318c,0.435578649,7.953871346,2.355439316,0.04531253,0.097504357,-4.689424761
Rv1032c,-0.480962738,9.1260355,-2.355430987,0.045313128,0.097504357,-4.689437758
Rv3644c,0.475651811,9.809924266,2.354923269,0.04534955,0.097530604,-4.690229937
Rv0302,-0.984362527,11.71279535,-2.353322215,0.045464599,0.097725828,-4.692727808
Rv3591c,0.468789815,7.32644846,2.347505083,0.045885064,0.098576983,-4.70180067
Rv1911c,-0.468814383,11.59248125,-2.346644597,0.045947589,0.09862975,-4.703142392
Rv2368c,-0.636475177,12.7385104,-2.34649288,0.045958622,0.09862975,-4.703378948
Rv1762c,-0.570721967,8.150587515,-2.345401772,0.046038045,0.098746776,-4.705080115
Rv0028,-0.58711488,9.567214525,-2.345070213,0.046062207,0.098746776,-4.705597024
Rv0854,-0.791896646,9.709705531,-2.343190753,0.046199409,0.098988197,-4.708526888
Rv3453,0.859409752,7.34093868,2.342228685,0.046269799,0.099086281,-4.710026468
Rv1691,-0.498169856,8.037752869,-2.341095251,0.046352863,0.099211391,-4.711793006
Rv2084,-0.812085046,10.80756629,-2.339338576,0.046481896,0.099434705,-4.714530584
Rv2917,0.718088607,7.262870481,2.33813224,0.046570713,0.099571794,-4.71641029
Rv2287,0.571994845,7.951472065,2.335772454,0.046744941,0.099891259,-4.720086753
Rv1187,0.517509987,8.600198472,2.335422879,0.046770806,0.09989351,-4.720631317
Rv1700,0.461142993,12.36654279,2.3313776,0.047071157,0.100477895,-4.726931845
Rv2097c,-0.465530913,12.27015951,-2.331066507,0.047094334,0.100477895,-4.727416285
Rv0451c,-1.280627927,9.432986192,-2.328968213,0.047250959,0.100758666,-4.730683449
Rv0900,-2.390154098,10.46899316,-2.325281089,0.047527439,0.101294585,-4.736423102
Rv1391,-0.471066257,12.52086055,-2.324597488,0.047578876,0.101350559,-4.737487048
Rv3517,0.419631905,7.32628669,2.322130908,0.047764933,0.101655902,-4.741325473
Rv0859,-0.460508043,12.53852659,-2.322027891,0.047772719,0.101655902,-4.741485767
Rv2971,-1.391375991,10.69771272,-2.321570603,0.047807298,0.101675743,-4.742197291
Rv3875,-0.455981433,13.85447635,-2.321076892,0.047844659,0.101701476,-4.742965455
Rv3923c,-0.810167027,12.55844079,-2.318913774,0.048008693,0.101996305,-4.74633066
Rv0034,0.494452145,7.284363432,2.31812771,0.04806844,0.102069378,-4.747553397
Rv2533c,-1.533712184,11.88073698,-2.317374954,0.048125726,0.102137149,-4.748724247
Rv0430,-0.760292634,10.08968121,-2.31556722,0.048263573,0.102375735,-4.751535709
Rv1463,-0.437699513,12.2460984,-2.310899271,0.048621344,0.103080321,-4.758793426
Rv2786c,-0.506412117,10.04893478,-2.30963278,0.048718867,0.103232715,-4.760762046
Rv1211,-1.171424893,12.83715223,-2.308217178,0.048828102,0.103363623,-4.762962179
Rv1808,0.495612853,8.133132856,2.30794105,0.048849438,0.103363623,-4.763391306
Rv1869c,-0.505387477,12.75460691,-2.307562252,0.048878722,0.103363623,-4.763979973
Rv2704,-0.883273528,10.40831955,-2.307502506,0.048883343,0.103363623,-4.764072819
Rv1116A,-0.796018077,7.429332385,-2.305108017,0.049068877,0.10370147,-4.767793468
Rv3415c,0.533453533,7.468242686,2.304502592,0.049115899,0.103746384,-4.768734074
Rv1948c,-0.588959093,7.872166989,-2.303941533,0.049159515,0.103784062,-4.769605705
Rvnt41,0.54398613,14.16852175,2.302048043,0.049306996,0.103999635,-4.772547005
Rv2221c,-0.562526023,11.29568118,-2.301916915,0.049317225,0.103999635,-4.772750677
Rv3215,-0.61105358,8.961373329,-2.301579,0.049343597,0.103999635,-4.773275526
Rv1124,-0.727221601,9.827009141,-2.301305473,0.049364953,0.103999635,-4.773700356
Rv2412,0.885409123,10.95017168,2.300754319,0.049408015,0.104035914,-4.774556351
Rv2874,0.457342358,7.323451303,2.300239358,0.049448282,0.104044831,-4.775356097
Rv1174c,-0.469796433,13.26759132,-2.300039278,0.049463936,0.104044831,-4.775666815
Rv1506c,-0.713411615,8.116859192,-2.2991787,0.049531323,0.10413217,-4.777003203
Rv1850,0.518537003,10.75171426,2.297261672,0.049681762,0.104393933,-4.779979769
Rv1777,0.456883414,7.213909844,2.295629711,0.049810189,0.104609191,-4.7825133
Rv0066c,-0.945817274,10.44601472,-2.294880257,0.049869277,0.10467868,-4.783676658
Rv3825c,-0.470252067,12.36950652,-2.292959497,0.050021031,0.104942508,-4.786657837
Rv2305,-0.501057303,7.671974257,-2.290953859,0.050179981,0.10520874,-4.789770187
Rv2001,0.508233599,7.423136145,2.29041339,0.0502229,0.10520874,-4.790608787
Rv2626c,-0.580341317,15.96128185,-2.290370232,0.050226329,0.10520874,-4.79067575
Rv2115c,-0.448137017,12.98978919,-2.289452004,0.050299334,0.105306873,-4.792100385
Rv2941,-0.545132327,12.94502577,-2.288475539,0.050377085,0.105350051,-4.793615241
Rv0214,0.504120152,7.873208554,2.288362728,0.050386075,0.105350051,-4.793790242
Rv1638,0.507022937,12.07213284,2.288207356,0.05039846,0.105350051,-4.794031265
Rv1193,-0.667782382,10.509298,-2.28622988,0.050556348,0.10562525,-4.797098552
Rv1461,-0.526805273,12.79906321,-2.283552489,0.050770903,0.106018493,-4.801250573
Rv2548,-0.58021019,9.350934919,-2.282599652,0.050847477,0.106123349,-4.80272795
Rv2362c,0.566870057,11.27555768,2.281375622,0.050946013,0.106273911,-4.804625617
Rv0874c,0.58475928,10.33760362,2.279675099,0.051083222,0.106504948,-4.807261643
Rv1035c,0.524136419,7.758532774,2.273822823,0.05155823,0.107439666,-4.816330119
Rv2234,-0.510998403,11.08585207,-2.2734877,0.051585563,0.107441012,-4.816849259
Rv2511,0.464946952,8.895707343,2.273008955,0.051624635,0.107466794,-4.817590853
Rv2224c,-0.51942467,12.12307326,-2.272551188,0.051662022,0.107489044,-4.81829992
Rv2073c,0.591082967,7.597022167,2.271200578,0.051772486,0.107663239,-4.820391786
Rv2319c,0.908391285,8.236271393,2.270193315,0.051855021,0.107765306,-4.821951686
Rv2762c,-1.109731962,9.275762426,-2.269948483,0.051875103,0.107765306,-4.822330824
Rv0080,-0.466146123,14.76038363,-2.267981188,0.052036741,0.108045342,-4.825376963
Rv2353c,-0.967386193,8.002983177,-2.265824102,0.052214547,0.108358641,-4.828716292
Rv0936,-0.45031596,12.36520375,-2.264282061,0.052342024,0.108531228,-4.83110305
Rv1213,-0.493318983,11.28921928,-2.264166062,0.052351626,0.108531228,-4.831282579
Rv3366,0.538832757,7.314508385,2.262816391,0.052463473,0.108707125,-4.833371263
Rv0236A,0.48043117,11.73430027,2.261852613,0.052543487,0.108816912,-4.834862586
Rv0340,0.788885827,10.03385601,2.260958888,0.052617792,0.108914772,-4.836245384
Rv0489,-0.973545678,10.67652853,-2.260586554,0.052648779,0.108922912,-4.836821432
Rv1612,-0.44108506,12.67522918,-2.260088479,0.052690259,0.10895274,-4.837591987
Rv1191,-0.553684213,7.829300417,-2.258201469,0.052847705,0.109222207,-4.84051096
Rv2772c,-0.52038741,11.1949972,-2.25721194,0.052930453,0.109337098,-4.842041419
Rv3724A,-0.792448493,10.27042794,-2.25589287,0.053040959,0.10950918,-4.844081326
Rv1125,-0.526212603,9.3373221,-2.255260607,0.053094008,0.109562521,-4.845059006
Rv0176,-0.421452053,12.85099561,-2.254491561,0.053158605,0.109639623,-4.846248114
Rv1371,0.717841982,6.936406814,2.253460979,0.053245291,0.109762183,-4.847841465
Rv0292,-0.512965353,12.93107156,-2.252720994,0.053307621,0.109834432,-4.848985429
Rv3170,-0.603838297,9.753298852,-2.251819824,0.053383624,0.109934768,-4.850378457
Rv0408,0.499391046,10.54122651,2.24980191,0.053554202,0.110229661,-4.853497283
Rv2612c,-0.734075393,11.58198525,-2.24906114,0.053616956,0.110302434,-4.854642032
Rv1960c,0.51950417,8.001344896,2.248086124,0.053699664,0.110416164,-4.85614864
Rv3805c,-0.459910153,12.41789254,-2.247488744,0.053750401,0.110464071,-4.857071644
Rv1062,-0.674821154,9.395437699,-2.247108481,0.053782722,0.110474102,-4.857659154
Rv0004,-0.513677793,11.1100747,-2.244900918,0.053970739,0.110803772,-4.861069404
Rv2914c,-0.599545124,8.528879169,-2.243410458,0.054098048,0.111008533,-4.863371429
Rv3449,0.4067085,7.128708018,2.24264919,0.054163187,0.111071031,-4.864547075
Rv1295,0.498835267,12.82753171,2.242409853,0.054183683,0.111071031,-4.86491667
Rv3443c,-0.968493925,11.23979571,-2.24193376,0.054224475,0.111098084,-4.865651846
Rv3136,-0.467467643,13.38174056,-2.239494805,0.054433924,0.111346598,-4.869417471
Rv2151c,-0.39629444,11.81853499,-2.239482832,0.054434954,0.111346598,-4.869435956
Rvnt03,0.651167937,13.36776179,2.239238527,0.054455979,0.111346598,-4.869813097
Rv2916c,-0.576361584,9.534558065,-2.239233673,0.054456396,0.111346598,-4.86982059
Rv0142,-0.658164113,10.80768297,-2.237927077,0.054568977,0.111520153,-4.871837456
Rv0613c,-0.60171777,11.12411964,-2.236599246,0.054683623,0.111695695,-4.873886818
Rv0156,-0.684462959,10.68043745,-2.236194008,0.054718659,0.111695695,-4.874512199
Rv2449c,-0.590265903,11.59636402,-2.235969215,0.054738104,0.111695695,-4.874859099
Rv0554,-0.565780776,8.622144627,-2.227882143,0.055442196,0.113075117,-4.887333506
Rv3258c,-0.712497823,10.85553389,-2.226784656,0.055538434,0.113214044,-4.88902556
Rv2088,-0.453742902,8.186037799,-2.226194895,0.055590218,0.113262257,-4.88993474
Rv1847,0.522327719,8.852439454,2.224461599,0.055742687,0.113515456,-4.892606471
Rv1688,0.543460263,7.23782875,2.222641773,0.055903211,0.113784796,-4.895411038
Rv0587,0.471445347,12.74166278,2.221710196,0.05598556,0.113889763,-4.896846493
Rv2983,0.474251956,8.543942725,2.221418628,0.056011359,0.113889763,-4.897295736
Rv3032,-1.012628675,9.188298026,-2.21864461,0.056257398,0.114292145,-4.901569178
Rv2230c,-0.542458591,9.771545807,-2.218547516,0.056266029,0.114292145,-4.90171873
Rv1714,-0.687452488,10.4665711,-2.214234573,0.056650738,0.115015568,-4.908360253
Rv0906,-0.558460467,11.91626224,-2.210575056,0.056979196,0.115596111,-4.913993062
Rv0360c,-0.72662566,7.786197463,-2.210409406,0.056994108,0.115596111,-4.914247981
Rv2675c,-0.457081873,12.12258708,-2.20662835,0.057335535,0.116230042,-4.920065327
Rv3246c,-0.39854506,13.19943564,-2.205126576,0.057471702,0.116447445,-4.922375194
Rv1718,0.768192274,9.219249519,2.204018134,0.05757241,0.116592819,-4.924079827
Rv2892c,0.414646304,7.912960271,2.201195206,0.057829675,0.117054938,-4.928420133
Rv0265c,-0.615006507,10.68032232,-2.198580724,0.058068953,0.117430906,-4.932438698
Rv0930,-0.4731823,10.17086312,-2.198528372,0.058073754,0.117430906,-4.932519154
Rv2255c,-0.704870387,11.32903043,-2.196419496,0.058267484,0.1177635,-4.935759681
Rv0196,0.567757497,7.825503517,2.193087855,0.058574841,0.118325293,-4.940877513
Rv2891,0.797287536,7.121978103,2.191959373,0.058679309,0.118476879,-4.942610558
Rv2225,0.605390007,10.96643265,2.189256468,0.058930273,0.11892395,-4.946760562
Rv0342,0.494073483,12.59500917,2.188071135,0.059040664,0.119085147,-4.948580092
Rv0823c,-0.41509541,13.7079946,-2.187457144,0.059097925,0.119085147,-4.94952249
Rv3110,0.532203212,7.625014628,2.187446827,0.059098888,0.119085147,-4.949538326
Rv1705c,0.839608451,8.003775572,2.180609637,0.059740243,0.120287231,-4.960027903
Rv1976c,-0.463725766,10.06618172,-2.180450976,0.059755207,0.120287231,-4.96027122
Rv3128c,0.57036004,13.03976021,2.179640425,0.059831711,0.120381043,-4.961514171
Rv1417,-0.3934138,12.68014636,-2.177703091,0.060014956,0.120652898,-4.964484519
Rv1486c,-0.485103863,12.0936632,-2.177578444,0.060026765,0.120652898,-4.964675604
Rv3309c,0.455291704,7.673962754,2.175930541,0.060183098,0.120906764,-4.967201609
Rv3216,-0.871290381,9.207081974,-2.175603714,0.060214151,0.120908815,-4.967702528
Rv1760,0.716784397,9.307237227,2.174149084,0.060352552,0.121126308,-4.969931765
Rv1747,-0.45113871,11.79589243,-2.17221129,0.060537409,0.121436775,-4.972900845
Rv2497c,0.424970413,12.95096144,2.171043558,0.060649073,0.121540725,-4.974689701
Rv3072c,0.676857486,9.169305226,2.171037984,0.060649607,0.121540725,-4.974698239
Rv1471,1.052907847,7.871620272,2.16954287,0.060792874,0.12176722,-4.97698824
Rv3359,0.433390392,7.194568835,2.168851671,0.06085922,0.121839492,-4.978046777
Rv1610,-0.70936244,12.10314069,-2.168466116,0.060896258,0.12185305,-4.978637196
Rv2195,-0.409705583,13.22753748,-2.165678219,0.06116474,0.122326089,-4.982905608
Rv1579c,-0.921729072,8.438673203,-2.165381034,0.061193429,0.122326089,-4.983360527
Rv0838,-0.410087661,9.148948838,-2.164889086,0.061240947,0.122360323,-4.984113544
Rv0069c,-0.655097073,7.927868876,-2.161767338,0.061543328,0.122893879,-4.988890887
Rv2469c,-0.879565424,9.819030709,-2.161502586,0.06156904,0.122893879,-4.989295963
Rv0801,-0.84639802,9.456301889,-2.160978042,0.061620013,0.122934674,-4.990098487
Rv0157A,-0.747217156,9.093712172,-2.159915923,0.061723352,0.12307985,-4.991723309
Rv3557c,0.828945641,9.97938387,2.158190324,0.061891608,0.123299969,-4.99436266
Rv1615,-0.724692623,12.0583355,-2.158155669,0.061894992,0.123299969,-4.99441566
Rv2020c,0.664579571,7.530795351,2.156228771,0.062083417,0.123614163,-4.997362214
Rv3818,-0.555305246,8.987784364,-2.153370144,0.06236399,0.124111431,-5.001732221
Rv2609c,-0.545081013,11.56547756,-2.153021243,0.06239832,0.124118397,-5.002265481
Rv0416,-1.656016446,9.970463607,-2.150869231,0.062610473,0.124478896,-5.005554092
Rv3041c,0.512313813,11.17488565,2.149060701,0.062789311,0.124772836,-5.008317111
Rv0089,-0.653326023,9.237876043,-2.147641005,0.062930049,0.124990814,-5.010485634
Rv2791c,0.449437237,12.85737172,2.147123045,0.062981473,0.125027739,-5.011276696
Rv2566,-0.410696076,7.915875261,-2.146751962,0.06301834,0.125027739,-5.011843406
Rv2244,-0.40779859,13.6853614,-2.146515881,0.063041806,0.125027739,-5.01220393
Rv2523c,-0.627273093,11.55825252,-2.145094355,0.063183281,0.125246622,-5.014374539
Rv1195,-0.39309646,13.89852928,-2.14314368,0.063377925,0.125570634,-5.017352487
Rv0092,-0.466323239,9.187361893,-2.141452239,0.063547178,0.125793129,-5.019934075
Rv3298c,-0.80506351,11.29013393,-2.141396992,0.063552714,0.125793129,-5.020018386
Rv0809,-0.487111853,11.76699607,-2.139540205,0.063739037,0.126099932,-5.022851663
Rv1680,-0.465099697,11.14027761,-2.139117833,0.063781495,0.126121955,-5.023496065
Rv0748,-0.662072157,11.76960973,-2.138619534,0.063831622,0.126159111,-5.024256263
Rv0573c,0.431556513,7.747098055,2.138075584,0.063886384,0.126205389,-5.025086047
Rv0634c,-0.5090557,11.51000411,-2.136936777,0.064001184,0.126370165,-5.026823085
Rv3268,-0.428291507,11.878277,-2.135889583,0.064106927,0.126516905,-5.028420154
Rv2852c,0.450714437,12.02501867,2.135048699,0.06419196,0.126622652,-5.029702422
Rv3228,-0.41838633,10.67567634,-2.133875928,0.06431074,0.126794829,-5.031490551
Rv2577,0.37795867,7.013324405,2.133396578,0.064359352,0.126828561,-5.032221337
Rv1967,0.392314847,7.118007602,2.127148715,0.064996248,0.127980048,-5.041742195
Rv3038c,-0.51645462,12.03901826,-2.127041288,0.065007252,0.127980048,-5.041905829
Rv0061,0.749680683,10.88154149,2.126284509,0.065084827,0.128001629,-5.0430585
Rv3384c,-0.764156751,10.08582471,-2.126042449,0.065109659,0.128001629,-5.043427163
Rv1745c,-0.505648813,8.057550587,-2.12600408,0.065113596,0.128001629,-5.043485597
Rv0044c,-0.619835074,9.165369859,-2.120005482,0.065731968,0.129154174,-5.052617727
Rv0159c,0.416937531,7.90305906,2.119156313,0.065819968,0.129263996,-5.053909885
Rv3547,-0.759454233,9.000151475,-2.113487394,0.066410397,0.130359951,-5.062532298
Rv0978c,0.629774856,8.304764976,2.112398123,0.066524438,0.130520169,-5.06418831
Rv0012,-0.845606511,11.247516,-2.110105607,0.066765077,0.130878782,-5.067672796
Rv0857,-0.790219403,10.73323555,-2.110037538,0.066772235,0.130878782,-5.06777624
Rv0629c,-0.696713214,10.0383635,-2.109375154,0.066841929,0.130951632,-5.068782808
Rv1764,-1.106836202,9.420627026,-2.106220925,0.067174781,0.131539723,-5.073574755
Rv1018c,-0.515493597,10.84424385,-2.104653213,0.067340817,0.131800743,-5.075955663
Rv3781,-0.426334207,11.85943787,-2.10359368,0.067453258,0.131905805,-5.077564495
Rv3894c,-0.480780956,10.48530341,-2.103529988,0.067460023,0.131905805,-5.077661199
Rv0862c,-0.620066546,9.813023058,-2.103150797,0.067500312,0.131920513,-5.078236913
Rv1887,-0.440313777,12.13960327,-2.101088997,0.067719791,0.13228524,-5.081366744
Rv2254c,-0.442259208,7.198320924,-2.100656459,0.067765923,0.132311158,-5.082023225
Rv2744c,-0.46878066,12.96377822,-2.096833344,0.068175009,0.133045365,-5.087823988
Rv1102c,-1.36966041,10.92927727,-2.096141856,0.068249257,0.133125732,-5.088872838
Rv1791,-1.865712132,9.669347088,-2.095260334,0.068344025,0.133246026,-5.090209784
Rv2184c,-0.430271497,10.95517545,-2.094404694,0.068436132,0.13336102,-5.091507315
