Gene,Value,AveExpr,t,P.Value,padj,B
Rv0318c,0.704518163,8.088341103,2.864469624,0.017776673,0.031569866,-4.109119751
Rv1101c,-0.785346297,10.83978057,-2.86409613,0.017787757,0.031575622,-4.109748202
Rv3840,0.701284057,7.638077694,2.862482669,0.017835719,0.031646808,-4.112462992
Rv2916c,0.565914217,10.10569597,2.859453205,0.017926129,0.031793214,-4.117560065
Rv0858c,-0.602075073,7.947607682,-2.857675907,0.017979387,0.031873629,-4.120550206
Rv3803c,-0.548764357,12.40528778,-2.856297559,0.0180208,0.03193004,-4.122869066
Rv0679c,0.62299438,11.72540825,2.856089176,0.018027069,0.03193004,-4.123219633
Rv0602c,0.65336495,7.127913483,2.851814597,0.018156164,0.032136331,-4.13041045
Rv0614,0.685592283,7.514674868,2.851704491,0.018159502,0.032136331,-4.130595662
Rv2131c,-0.55365973,12.94009277,-2.850132496,0.018207221,0.032206623,-4.133239927
Rv2423,1.159438581,8.053680792,2.84966156,0.018221542,0.032217799,-4.134032073
Rv2434c,-0.790064525,8.618200896,-2.84621497,0.018326697,0.032389501,-4.139829189
Rv2922A,-1.055732071,10.37113869,-2.843439774,0.018411816,0.032525656,-4.144496674
Rv1898,0.78616255,11.24574729,2.841828691,0.018461413,0.032598969,-4.147206139
Rv1597,-0.685393843,11.04855619,-2.841328269,0.018476847,0.032611918,-4.14804771
Rv2837c,-0.640023933,13.08687421,-2.837901522,0.018582881,0.032784697,-4.153810258
Rv3555c,-0.892276819,8.764171038,-2.836827631,0.018616238,0.03282916,-4.155616049
Rv2262c,0.832283739,9.691780386,2.836526591,0.018625599,0.032831288,-4.156122252
Rv3369,-0.818458422,10.83279214,-2.835489457,0.018657888,0.032873811,-4.157866174
Rv1242,-0.70119243,9.518895447,-2.834384559,0.018692349,0.032920122,-4.159723989
Rv2666,-0.830672963,11.51379317,-2.831078974,0.018795834,0.033087901,-4.165281796
Rv1009,-0.64459757,11.35158135,-2.82848736,0.018877374,0.033216917,-4.169638834
Rv1414,-0.539446885,7.520642431,-2.824823455,0.018993263,0.033406237,-4.175798096
Rv2457c,-0.5697939,13.44292879,-2.820326192,0.019136498,0.033632624,-4.183357441
Rv2757c,-0.730731778,7.33249295,-2.820257823,0.019138684,0.033632624,-4.183472355
Rv3523,-0.614534764,10.24709844,-2.819499888,0.019162934,0.033660546,-4.184746254
Rv1843c,-0.62466217,12.28195655,-2.818681714,0.019189146,0.03369189,-4.18612137
Rv3146,-0.628177907,12.80081454,-2.817134661,0.01923881,0.033764363,-4.188721434
Rv3222c,0.60146887,13.30366412,2.816830888,0.019248577,0.033766784,-4.18923196
Rv1088,-0.715739771,10.0179554,-2.811346783,0.01942577,0.034062782,-4.198447848
Rv2903c,-0.65689743,12.74449653,-2.808753585,0.019510131,0.034195815,-4.202805135
Rv1944c,0.58663012,8.744053937,2.808164319,0.019529353,0.03421461,-4.203795216
Rv0933,-0.761357863,11.65872608,-2.805021832,0.019632183,0.034379804,-4.209074918
Rv2631,-0.728792747,12.96908308,-2.799445856,0.019815996,0.034686609,-4.218441894
Rv3903c,0.613161483,8.159997227,2.799173543,0.019825017,0.034687318,-4.218899307
Rv2489c,0.743693263,7.297357789,2.798752321,0.01983898,0.03469667,-4.219606839
Rv1249c,-0.66066577,9.758575564,-2.796546875,0.019912249,0.034808899,-4.223311202
Rv3819,0.727550342,9.248211985,2.796300726,0.019920443,0.034808899,-4.223724629
Rv3525c,0.673494849,8.630636497,2.792162357,0.020058724,0.035035325,-4.230674869
Rv2944,-1.315027562,7.957083307,-2.790038676,0.020130063,0.03514468,-4.234241159
Rv2824c,0.605108218,7.793304304,2.788473366,0.020182809,0.035221495,-4.236869622
Rv0236A,0.701583463,11.84487642,2.785359978,0.020288136,0.035389964,-4.242097215
Rv0147,-0.585360323,12.29790669,-2.784851856,0.020305379,0.035404701,-4.242950335
Rv3659c,0.721682245,10.1753977,2.78294775,0.020370125,0.035502218,-4.246147143
Rv3217c,-0.74963445,11.56852783,-2.78175424,0.020410815,0.035557741,-4.248150826
Rv0217c,-0.539146578,7.778766446,-2.781494021,0.020419697,0.035557829,-4.248587676
Rv3715c,-0.932464877,11.04622004,-2.780021951,0.020470019,0.035630047,-4.251058878
Rv0758,-0.646382007,11.19388951,-2.777631102,0.020552017,0.035757312,-4.2550722
Rv0106,0.948813655,7.429118657,2.775191982,0.020636012,0.035887942,-4.259166212
Rv1921c,0.546105146,7.1754238,2.771037479,0.02077988,0.036122537,-4.26613867
Rv2605c,-0.637875123,11.32314455,-2.770675447,0.020792465,0.036128815,-4.266746216
Rv3724A,0.81919232,11.07624834,2.768098031,0.020882283,0.036269228,-4.271071302
Rv0186,0.640716667,12.21463529,2.764987671,0.020991196,0.036442671,-4.276290182
Rv2589,-0.602937943,11.04430363,-2.761058862,0.021129588,0.036667121,-4.282881509
Rv1467c,0.672041417,9.120190551,2.757809081,0.021244758,0.036851096,-4.288332924
Rv0196,0.687739745,7.885494641,2.757344022,0.021261291,0.036863892,-4.289112994
Rv0630c,-0.592545107,8.180518791,-2.75668071,0.021284894,0.03688893,-4.290225583
Rv1507A,1.064565915,7.099201428,2.753577961,0.021395656,0.037064936,-4.29542953
Rv1600,-0.54825816,12.08461186,-2.753088447,0.021413184,0.037079346,-4.296250491
Rv3729,-0.551723985,9.868514015,-2.751300534,0.021477326,0.037174426,-4.299248859
Rv1911c,-0.55469491,11.54954098,-2.74860607,0.021574357,0.037326327,-4.30376715
Rv1699,-0.616704497,11.89426638,-2.745469469,0.021687868,0.037492657,-4.309026264
Rv1616,-0.556613113,12.32871045,-2.74543496,0.02168912,0.037492657,-4.309084122
Rv1112,0.712812738,7.544418377,2.744233597,0.021732759,0.037551969,-4.311098267
Rv3402c,0.7269992,7.468362287,2.743053147,0.021775724,0.037610066,-4.31307726
Rv0394c,-0.717314109,8.342140918,-2.741324862,0.021838783,0.037702805,-4.315974517
Rv1664,-0.628719543,9.66351606,-2.736662241,0.022009827,0.037981811,-4.323789846
Rv3030,-0.65068961,9.47759511,-2.736017161,0.022033598,0.03800654,-4.324870995
Rv3448,0.526542599,7.111099185,2.734727272,0.022081206,0.03807235,-4.327032751
Rv0749A,0.944891808,10.24570403,2.733637146,0.022121523,0.038125535,-4.328859635
Rv1732c,-0.814262923,12.10533715,-2.732965758,0.02214639,0.03815206,-4.329984736
Rv3215,-0.819322647,8.857238796,-2.732174435,0.022175735,0.038186274,-4.331310783
Rv3177,0.796776358,7.779037288,2.730846979,0.02222505,0.03824629,-4.333535153
Rv0456A,0.760213442,7.611248028,2.730725006,0.022229587,0.03824629,-4.333739534
Rv1159,-0.701295313,10.63791517,-2.72938962,0.022279319,0.03831548,-4.335977058
Rv3377c,-0.657555877,8.867515148,-2.727055229,0.022366525,0.038449031,-4.339888185
Rv2228c,-0.652525904,9.981092103,-2.72341881,0.022503057,0.038667225,-4.345980026
Rv3879c,-0.544953257,12.52904978,-2.721865427,0.022561636,0.038751343,-4.348582019
Rv2304c,1.090909822,8.711415291,2.720958762,0.022595898,0.03879364,-4.350100649
Rv3638,0.539757666,7.157854996,2.720655908,0.022607354,0.038796764,-4.350607905
Rv0082,-0.563785743,12.37865601,-2.716643307,0.022759694,0.039041554,-4.357328072
Rv2117,0.961892187,8.497878238,2.715010134,0.022821994,0.039131749,-4.360062924
Rv1688,0.677918151,7.305057695,2.714744543,0.022832141,0.039132482,-4.360507655
Rv3062,0.828276786,9.422839514,2.710331564,0.023001417,0.039405832,-4.367896417
Rv2892c,0.519311648,7.965292943,2.707757452,0.02310074,0.039559158,-4.372205659
Rvnt24,1.537084587,9.336798841,2.705871768,0.023173774,0.039667352,-4.375362112
Rv0441c,0.546246963,11.09930296,2.703804244,0.023254117,0.039787963,-4.378822644
Rv1268c,0.610449769,7.253264599,2.700811388,0.023370916,0.039964039,-4.383831387
Rv0328,-0.851643654,10.42250096,-2.700659027,0.023376878,0.039964039,-4.384086354
Rv3009c,-0.590321403,11.51441063,-2.698400312,0.02346544,0.040098414,-4.387865989
Rv3390,0.636613403,11.03933069,2.698123241,0.023476327,0.040099997,-4.388329599
Rv2594c,-0.816122003,9.885177539,-2.697254224,0.023510507,0.040135164,-4.389783652
Rv2809,0.62225979,10.73719689,2.697092998,0.023516853,0.040135164,-4.390053411
Rv1473A,-0.849281901,9.497925353,-2.695029816,0.023598223,0.040256968,-4.393505302
Rv0561c,-0.550305754,9.125716688,-2.694667536,0.02361254,0.040264331,-4.394111393
Rv1056,0.665647842,9.225399511,2.69307936,0.023675407,0.040354441,-4.396768287
Rv0473,-0.798816598,10.22107361,-2.691982376,0.023718929,0.040411515,-4.39860334
Rv1034c,0.890454377,6.993116446,2.687756748,0.023887331,0.040681216,-4.405671158
Rv0738,-0.627560871,10.33605623,-2.685887147,0.023962223,0.040791505,-4.408797817
Rv0279c,-0.565555,12.58211068,-2.685002321,0.023997749,0.040834716,-4.410277474
Rv0582,0.649393253,10.02113581,2.684220173,0.024029197,0.040865675,-4.411585375
Rv1867,-0.691500732,8.724950892,-2.684045041,0.024036244,0.040865675,-4.411878222
Rv3358,0.650465747,6.990110013,2.682969768,0.024079558,0.040922035,-4.413676191
Rv1361c,-0.51121692,13.95706617,-2.681860726,0.024124314,0.040980797,-4.415530524
Rv1661,-0.574721527,9.93442108,-2.679342324,0.024226258,0.041136615,-4.419740961
Rv2346c,0.556881003,14.17146027,2.67892426,0.024243223,0.041148067,-4.420439859
Rv2950c,-0.59791116,13.30232092,-2.675503488,0.024382485,0.041366998,-4.426157996
Rv3859c,-0.560139867,12.20014424,-2.675068666,0.024400245,0.041379691,-4.426884771
Rv1290A,0.563859582,6.959910481,2.674369596,0.024428824,0.041410714,-4.428053188
Rv2813,0.821138871,7.394758432,2.67361396,0.024459754,0.041445695,-4.429316104
Rv0483,-0.526771997,12.51533623,-2.671295783,0.024554888,0.04158939,-4.433190241
Rv1235,-0.66713915,10.02096598,-2.670822403,0.024574361,0.041600375,-4.433981298
Rv3185,0.860647344,11.02751945,2.67063582,0.02458204,0.041600375,-4.434293089
Rv0576,-0.587314938,10.10071492,-2.668824799,0.024656703,0.041709196,-4.437319254
Rv1033c,-1.014672102,8.09193974,-2.6682733,0.024679485,0.0417302,-4.43824074
Rv0684,-0.559153167,13.13916578,-2.667682112,0.024703929,0.041753997,-4.439228511
Rv3665c,0.687035245,8.49399313,2.666877625,0.024737233,0.041777702,-4.440572621
Rv0596c,1.266101189,10.30490453,2.666842002,0.024738709,0.041777702,-4.440632138
Rv3099c,-0.673353973,10.97716674,-2.661219303,0.024972749,0.042155257,-4.4500248
Rv0046c,0.51243799,12.99319072,2.658984763,0.025066377,0.042295571,-4.453756825
Rv0305c,0.635432584,10.12999882,2.657067152,0.025147006,0.042413844,-4.456959184
Rv1089,0.856819857,7.679225048,2.654306157,0.025263554,0.042592575,-4.46156941
Rv1630,-0.574948863,13.10497709,-2.649652231,0.025461236,0.042907885,-4.469338873
Rv3653,-0.53942199,12.42840873,-2.649364884,0.025473493,0.042910578,-4.46981852
Rv3908,-0.673065041,10.48458077,-2.648428673,0.025513466,0.042959939,-4.471381216
Rv1318c,-0.642946133,8.743551275,-2.644817659,0.025668236,0.043181453,-4.477407873
Rv2655c,0.670673435,7.414353617,2.644641773,0.025675798,0.043181453,-4.477701391
Rv3319,-1.200382202,9.617794796,-2.644609234,0.025677198,0.043181453,-4.477755692
Rv2007c,-0.503559013,14.83441116,-2.643666369,0.025717779,0.043231639,-4.47932909
Rv3470c,0.691614722,7.535511082,2.642853387,0.025752821,0.043272478,-4.480685682
Rv2577,0.579615607,7.114152874,2.641537145,0.025809657,0.043349887,-4.482881917
Rv3584,0.54284151,12.15956597,2.640832586,0.025840132,0.043382974,-4.484057456
Rv2215,-0.55288595,12.14867594,-2.638037703,0.025961377,0.043538653,-4.488720193
Rv1887,-0.570292927,12.0746137,-2.637995492,0.025963213,0.043538653,-4.488790609
Rv0112,0.793321409,9.017852297,2.637947458,0.025965302,0.043538653,-4.488870738
Rv0329c,0.560334575,7.672827181,2.637045187,0.026004571,0.043586346,-4.490375848
Rv2909c,0.62520169,11.82050555,2.635608881,0.026067206,0.043673147,-4.492771644
Rv0881,0.659474441,7.918885425,2.634124979,0.026132075,0.043763617,-4.495246631
Rv1260,-0.606002673,10.78509649,-2.626619177,0.026462683,0.044296216,-4.507762324
Rv1191,-0.647064629,7.782610209,-2.626406641,0.026472105,0.044296216,-4.508116644
Rv2177c,-0.583881476,9.328646402,-2.624249465,0.026567929,0.044424732,-4.511712638
Rv0965c,-0.553942277,10.58509449,-2.624034199,0.026577511,0.044424732,-4.51207146
Rv3709c,-0.589352463,12.26074786,-2.623933104,0.026582012,0.044424732,-4.512239972
Rv1297,-0.63058173,13.20264954,-2.62098207,0.026713733,0.044626345,-4.517158506
Rv1601,-0.723322903,12.03221375,-2.616623199,0.026909492,0.044934722,-4.524421961
Rv2822c,0.580797961,7.517949592,2.615708649,0.026950747,0.044984953,-4.525945697
Rv3899c,-0.553245586,7.973725297,-2.614113275,0.027022865,0.045086637,-4.52860356
Rv3294c,0.606161037,7.334989918,2.611983677,0.027119434,0.045229014,-4.532151037
Rv3839,0.812754264,8.069700504,2.608953678,0.027257428,0.045440333,-4.537197626
Rv3532,0.758352307,7.493253056,2.60676916,0.027357352,0.045588039,-4.540835461
Rv3045,-0.496212883,11.50717691,-2.60561444,0.02741032,0.045657405,-4.542758199
Rv0130,2.011538814,8.521624742,2.603846257,0.027491626,0.045773899,-4.545702164
Rv2596,-0.850141061,9.189813319,-2.602431148,0.027556871,0.045855962,-4.548058041
Rv2396,-0.507715177,13.64448715,-2.602283366,0.027563693,0.045855962,-4.548304057
Rv2887,0.690361757,8.812740103,2.601327952,0.027607842,0.045910438,-4.549894505
Rv0424c,-1.188025669,10.45826602,-2.600358263,0.027652722,0.045966086,-4.55150862
Rv0956,-0.589026979,8.593936317,-2.598277853,0.027749258,0.046107516,-4.554971283
Rv0047c,0.56575096,12.17462451,2.59662419,0.027826231,0.046216339,-4.557723343
Rv1294,-0.74665083,11.95789262,-2.596338787,0.027839538,0.046219372,-4.558198288
Rv1307,-0.52835795,12.99293071,-2.594026466,0.02794758,0.046379619,-4.56204596
Rv0207c,-0.604342853,12.24030221,-2.593368441,0.027978402,0.046411639,-4.563140803
Rv3208,-0.61122007,10.74986765,-2.588503576,0.028207335,0.046772129,-4.571233715
Rv3627c,-0.70171063,12.12228745,-2.587942584,0.028233854,0.046796829,-4.572166788
Rv3043c,-0.55737791,11.97450514,-2.581717247,0.028529819,0.047267923,-4.58251888
Rv1590,-0.555973013,11.20467971,-2.581115381,0.028558597,0.047296138,-4.5835195
Rv2290,-1.334425464,10.36035056,-2.577976169,0.028709167,0.047525949,-4.588737905
Rv1316c,0.526693278,10.109426,2.577466689,0.028733679,0.047546975,-4.589584728
Rv0367c,-0.943216773,10.55700905,-2.575797573,0.028814128,0.047660509,-4.59235882
Rv1966,0.491160416,7.471419282,2.574484456,0.028877577,0.047745841,-4.594541025
Rv1690,0.959696993,9.650578547,2.57294382,0.028952197,0.047849566,-4.597101089
Rv0649,0.787862836,7.345996176,2.572644254,0.028966728,0.047853939,-4.597598847
Rv0144,-0.49809486,12.91311467,-2.570294938,0.029080945,0.048022922,-4.601502109
Rv1810,0.722384363,11.75605699,2.568281519,0.029179188,0.048165401,-4.604846811
Rv0547c,-0.59857994,8.919065906,-2.565218651,0.029329275,0.048393304,-4.609933997
Rv3664c,-0.513897045,7.84882431,-2.56468452,0.029355528,0.048416778,-4.61082104
Rv2452c,1.905115366,7.938048292,2.561006608,0.029536934,0.048696026,-4.616928152
Rv1931c,0.673009131,7.345367004,2.55914696,0.029629083,0.04881283,-4.620015485
Rv3262,-0.484562227,8.682109235,-2.559087557,0.029632031,0.04881283,-4.620114098
Rv3585,-0.93403469,9.795285742,-2.557965315,0.029687784,0.048884671,-4.621977013
Rv0162c,-0.49026223,8.095014055,-2.557248727,0.029723439,0.048923372,-4.623166469
Rv0670,0.48111165,12.72786475,2.551454133,0.030013333,0.049375527,-4.632782682
Rv3051c,0.50531027,13.96297977,2.551268335,0.030022675,0.049375527,-4.633090953
Rvnt05,0.51320406,13.84428545,2.549555339,0.030108939,0.049497178,-4.635932913
Rv1927,-0.876290853,9.826633463,-2.54662613,0.030257023,0.049720316,-4.640791848
Rv1599,-0.58001688,12.66534122,-2.544901708,0.030344539,0.049843784,-4.643651828
Rv0485,0.565916473,13.05401765,2.5420596,0.03048933,0.050061191,-4.648364738
Rv0731c,0.512788681,7.7057738,2.538693286,0.030661717,0.050323715,-4.653945668
Rv2392,-0.61711867,13.2233779,-2.535729969,0.03081427,0.050553485,-4.658857356
Rv1719,-1.024722503,9.591225562,-2.535108798,0.030846344,0.050585492,-4.65988681
Rv2741,-0.519102723,13.51943817,-2.53446532,0.030879605,0.050619418,-4.660953185
Rv2804c,0.733047997,7.021002521,2.533398404,0.030934832,0.05068931,-4.662721173
Rv1775,-0.68235911,11.09283966,-2.531474344,0.031034676,0.050832224,-4.665909185
Rv0644c,0.575332877,11.07876968,2.529941974,0.031114424,0.050934822,-4.668447876
Rv3449,0.533959395,7.192333465,2.529784737,0.031122619,0.050934822,-4.668708357
Rv3881c,-0.48779431,12.66207671,-2.529448561,0.031140146,0.050936811,-4.669265258
Rv0832,-0.657793321,10.24250587,-2.529276175,0.031149137,0.050936811,-4.669550822
Rv0123,1.289728317,9.010560059,2.528169034,0.031206947,0.051010624,-4.671384763
Rv1663,-0.82884056,9.738637507,-2.524092344,0.031420733,0.051339233,-4.67813636
Rv1934c,0.553429472,7.428952729,2.523123292,0.031471765,0.051401755,-4.67974095
Rv2172c,-0.546357073,12.81882071,-2.521045769,0.03158145,0.051559982,-4.68318059
Rv0214,0.718092831,7.980194894,2.518878867,0.031696258,0.051706208,-4.686767636
Rv2250A,0.714668424,7.874896293,2.518870513,0.031696702,0.051706208,-4.686781464
Rv2993c,-0.77764382,11.53271438,-2.518242262,0.031730067,0.051739671,-4.687821347
Rv0611c,0.535657327,12.24135627,2.515735365,0.031863549,0.051936295,-4.691970277
Rv1196,-0.489276483,13.96375104,-2.515090293,0.031897987,0.051971386,-4.693037748
Rv2198c,-0.54844824,11.48620453,-2.507392669,0.032311801,0.052624317,-4.705771741
Rv3786c,-0.672143836,8.939034213,-2.50587765,0.032393873,0.052736649,-4.708277105
Rv1627c,-0.9657946,12.06310875,-2.503855815,0.032503723,0.052894094,-4.711620119
Rv1301,-0.64625736,12.46266378,-2.501541297,0.03262993,0.053078019,-4.715446418
Rv1633,-0.65327077,11.33229578,-2.499368737,0.032748839,0.05324993,-4.719037401
Rv2637,-0.536549076,9.746596599,-2.498929466,0.032772934,0.053267594,-4.719763389
Rv1364c,-0.739824688,9.185087288,-2.498465072,0.032798426,0.053287515,-4.720530869
Rv2435c,0.613387335,7.447568562,2.49680158,0.032889901,0.053414579,-4.723279804
Rv2049c,-0.583218038,9.954568154,-2.496114625,0.03292775,0.053433915,-4.724414899
Rv0834c,-0.653159777,12.57688338,-2.496103714,0.032928352,0.053433915,-4.724432926
Rv1519,0.657728088,7.029640531,2.493447711,0.033075101,0.053635782,-4.728820992
Rv0278c,-0.535915087,13.1480535,-2.493370158,0.033079395,0.053635782,-4.728949106
Rvnt08,0.52309075,13.04126252,2.49253252,0.033125817,0.053689428,-4.730332791
Rv3852,-0.570790917,12.1089052,-2.492260205,0.033140923,0.053692296,-4.730782606
Rv1669,0.527005078,7.049574881,2.490824032,0.033220702,0.053799897,-4.733154733
Rv2731,-0.584228895,9.732654593,-2.488679615,0.033340179,0.053971676,-4.736696155
Rv0590,-0.546427617,11.64828933,-2.486141927,0.033482118,0.054179665,-4.740886248
Rv1091,-0.57092082,13.01963767,-2.478845299,0.033893588,0.054823457,-4.752929173
Rv0234c,-0.590236501,9.115016566,-2.4769991,0.033998491,0.05496933,-4.755975129
Rv2239c,-0.73160579,12.5395795,-2.476777962,0.034011078,0.05496933,-4.756339944
Rv2395,-0.506440373,10.6950232,-2.474563095,0.034137401,0.055151355,-4.759993458
Rv0757,0.471825397,12.55242554,2.472721208,0.034242806,0.055299453,-4.763031207
Rv1356c,0.517450923,7.41497395,2.46642407,0.034605614,0.055862951,-4.773413239
Rv0057,0.860627814,10.66193029,2.463873896,0.034753623,0.056079393,-4.777616097
Rv3674c,-0.893925556,10.68344965,-2.463558391,0.034771978,0.056086532,-4.778136006
Rv2654c,0.60852157,7.370737862,2.460911718,0.034926332,0.056312941,-4.782496804
Rv0440,0.485770237,14.14364219,2.459054051,0.035035077,0.05646566,-4.785556997
Rv3581c,-0.507020143,13.50493721,-2.457671734,0.035116213,0.056573779,-4.78783381
Rv2863,-0.520151814,6.964563616,-2.457357938,0.035134657,0.056580852,-4.788350623
Rv1502,-0.722249087,11.13431594,-2.451652404,0.035471697,0.057095251,-4.79774502
Rv3895c,-0.672201886,9.610448907,-2.451471374,0.035482443,0.057095251,-4.798043017
Rv0626,-0.521745653,11.91141031,-2.451002255,0.035510306,0.057117256,-4.798815217
Rv0899,0.578943486,8.019453757,2.449941836,0.035573367,0.057170293,-4.800560619
Rv2686c,0.629562272,9.02882293,2.449700692,0.035587723,0.057170293,-4.800957508
Rv3359,0.550745407,7.253246343,2.44957253,0.035595355,0.057170293,-4.801168442
Rv2401,0.682452739,7.860754229,2.449493193,0.035600081,0.057170293,-4.801299015
Rv0656c,0.660160806,9.196271005,2.448964812,0.035631567,0.057198043,-4.802168611
Rv1819c,-0.551042332,8.530800488,-2.446038884,0.035806426,0.057445699,-4.806983279
Rv3728,-0.503621267,8.6065963,-2.445906082,0.035814383,0.057445699,-4.807201777
Rv0829,0.734960661,10.84668814,2.444743137,0.035884133,0.057532718,-4.809115051
Rv0531,-1.175046637,10.62505748,-2.444525275,0.035897215,0.057532718,-4.809473455
Rv0492c,-0.47995797,8.363490645,-2.438587863,0.036255557,0.058083912,-4.81923835
Rv2448c,-0.54294743,11.14242392,-2.437674096,0.036311019,0.058149627,-4.820740698
Rv0628c,-0.585655037,11.17601014,-2.437198652,0.036339909,0.05815911,-4.821522338
Rv2734,0.549142207,7.460320689,2.437101228,0.036345832,0.05815911,-4.8216825
Rv1837c,-0.55433097,12.65807834,-2.435636523,0.036434994,0.058278619,-4.824090273
Rv1308,-0.644631913,12.33901811,-2.432627302,0.036618854,0.058549447,-4.829035998
Rv3632,-0.710682011,9.927842534,-2.429622791,0.036803343,0.058820069,-4.833972611
Rv1110,-0.506967213,12.66515591,-2.429395594,0.036817331,0.058820069,-4.834345855
Rvnt07,0.558871057,12.28972291,2.427570003,0.036929919,0.058976539,-4.837344688
Rv3337,-0.696815543,10.9956268,-2.425400261,0.037064176,0.059167475,-4.84090818
Rv0503c,-0.605953293,12.20763599,-2.42372395,0.03716823,0.059310065,-4.843660784
Rv1575,0.817819364,8.114004251,2.423456247,0.037184874,0.059313115,-4.844100328
Rv2546,0.520065277,6.80767365,2.423039344,0.037210809,0.059330293,-4.844784825
Rv0260c,1.399851976,7.262948422,2.422809467,0.037225117,0.059330293,-4.845162239
Rv2180c,1.088858498,7.871857094,2.418872387,0.037471013,0.059698575,-4.851624895
Rv2917,0.762324183,7.28498827,2.415954391,0.037654296,0.059966849,-4.856413179
Rv3818,0.607416751,9.569145362,2.414266049,0.037760746,0.060100235,-4.859183054
Rv1051c,0.47619806,6.886569763,2.414152647,0.037767907,0.060100235,-4.859369083
Rv1074c,-0.527614743,12.25833072,-2.412379723,0.037880031,0.060254843,-4.862277207
Rv3405c,1.386447884,8.204245474,2.409027001,0.038092966,0.060569621,-4.867775308
Rv2765,0.657754343,7.866643315,2.40840411,0.038132656,0.060579377,-4.868796585
Rv0685,-0.462964117,13.59676474,-2.408241013,0.038143055,0.060579377,-4.869063984
Rv1795,-0.506651473,12.69277259,-2.408222387,0.038144243,0.060579377,-4.869094522
Rv1267c,0.511218123,7.523032273,2.407961849,0.038160861,0.060581872,-4.869521667
Rv1830,-0.498383303,12.43861337,-2.407533106,0.038188224,0.060589747,-4.870224558
Rv2832c,-0.636761206,8.194677644,-2.407412557,0.038195921,0.060589747,-4.870422183
Rv3870,-0.487410227,13.40563962,-2.404160344,0.038404155,0.060896072,-4.875752909
Rv0304c,0.65225359,10.06317272,2.401078619,0.038602505,0.061186491,-4.880802618
Rv2110c,-0.48676887,13.37498511,-2.397772282,0.038816437,0.061501367,-4.886218668
Rv0419,-0.641652047,11.67905574,-2.396688497,0.038886815,0.061588638,-4.887993608
Rv2708c,0.553328637,12.24117566,2.392442432,0.03916376,0.06200287,-4.894945642
Rv0077c,0.759962333,7.671946157,2.3904592,0.03929378,0.06218426,-4.898191749
Rv1214c,-0.493609946,8.305300357,-2.38730118,0.039501696,0.062479586,-4.903359379
Rv0078A,0.518468007,12.81770623,2.387153695,0.039511432,0.062479586,-4.903600676
Rv2614c,-0.558540677,10.73654299,-2.386538476,0.039552073,0.062519295,-4.904607183
Rv1252c,-0.752638915,8.660629914,-2.386103527,0.03958083,0.062540196,-4.905318727
Rv1094,-0.49210871,13.99874161,-2.385342632,0.039631186,0.062595196,-4.90656342
Rv0892,0.6558106,9.693585429,2.383924352,0.039725217,0.062719108,-4.908883221
Rv0925c,-0.648576873,9.356712501,-2.383164469,0.039775688,0.062774174,-4.910125981
Rv0974c,-0.560990617,8.083913041,-2.379397831,0.040026796,0.063108242,-4.916284744
Rv1938,0.828817446,8.256581832,2.379373012,0.040028455,0.063108242,-4.916325317
Rv1339,-0.58351577,11.45168973,-2.379284297,0.040034389,0.063108242,-4.916470345
Rv3784,-0.981662456,9.01711808,-2.375442624,0.040292155,0.063482202,-4.922749254
Rv1759c,-0.540239093,12.49819389,-2.375279205,0.040303156,0.063482202,-4.923016294
Rv2544,0.674901359,8.833161589,2.373037243,0.040454381,0.063695479,-4.926679382
Rv0049,-0.509678903,11.94741495,-2.371103961,0.040585233,0.063876524,-4.929837434
Rv3880c,-0.472166127,12.93908789,-2.370038283,0.04065754,0.063965322,-4.931577965
Rv1348,0.618956094,8.301480643,2.367644468,0.040820426,0.064196497,-4.935486979
Rv0583c,0.756176294,9.91292141,2.367277278,0.040845467,0.064210797,-4.9360865
Rv0029,-0.554884949,9.586493289,-2.367027071,0.04086254,0.064212563,-4.936495006
Rv3429,-0.783359746,10.10010237,-2.366274743,0.040913916,0.064268211,-4.937723248
Rv1505c,0.940386825,8.683286046,2.365430372,0.040971653,0.064333805,-4.939101638
Rv2754c,0.461998556,7.863479298,2.364076913,0.041064369,0.064438313,-4.941310832
Rv2957,-0.978359023,8.67444104,-2.363991579,0.041070221,0.064438313,-4.941450108
Rv0799c,-0.530336774,9.957327843,-2.363434615,0.04110844,0.064473152,-4.942359116
Rv2497c,0.473976173,12.97546432,2.362272182,0.041188319,0.064573276,-4.944256121
Rv2534c,-0.618523957,12.20287452,-2.361294909,0.041255592,0.064653567,-4.945850776
Rv1961,0.770319116,8.029489963,2.360612509,0.041302631,0.064702098,-4.946964178
Rv2583c,-0.49980649,12.02687702,-2.359986164,0.041345852,0.064744613,-4.947986047
Rv3115,-0.535180877,11.90548041,-2.359531428,0.041377259,0.064768603,-4.948727896
Rv3688c,0.646553737,10.92903726,2.358592893,0.041442155,0.064844974,-4.950258894
Rv0201c,-0.65640914,12.05207229,-2.35721546,0.04153758,0.064969036,-4.95250557
Rv2562,0.756696384,8.738071746,2.355900113,0.041628906,0.065086592,-4.954650668
Rv2501c,0.575439764,10.55769023,2.355346276,0.041667418,0.065121516,-4.955553786
Rv0339c,-0.528400255,8.400303132,-2.354541247,0.04172346,0.065169203,-4.956866416
Rv2008c,0.509194406,7.230551257,2.354443,0.041730305,0.065169203,-4.957026604
Rv2498c,-0.818282619,10.23824159,-2.352289949,0.041880578,0.065378521,-4.960536632
