Gene,Value,AveExpr,t,P.Value,padj,B
Rv1888A,1.489393735,8.104040132,2.718102945,0.027759807,0.056357534,-4.29948414
Rv1741,1.567566748,10.73940432,2.717509546,0.027784588,0.056357534,-4.300397528
Rv0442c,0.62743947,10.11583184,2.717456322,0.027786812,0.056357534,-4.300479454
Rv1226c,-1.265720215,10.60815231,-2.715045599,0.027887731,0.056507636,-4.304190157
Rv3917c,-0.72850625,12.86622867,-2.71501796,0.02788889,0.056507636,-4.3042327
Rv2505c,1.186890259,7.724563622,2.712504961,0.027994499,0.056693085,-4.308100826
Rv1796,-0.57020741,12.62239493,-2.711772383,0.028025364,0.056709869,-4.309228444
Rv3781,-1.0480323,11.54858883,-2.711639673,0.028030959,0.056709869,-4.309432716
Rv3230c,0.62464782,13.08781268,2.707767653,0.028194711,0.05701251,-4.315392685
Rv2140c,0.91852695,9.551729755,2.705374034,0.028296435,0.057189482,-4.319077021
Rv0288,-0.741181143,13.6078672,-2.700756686,0.028493737,0.05755935,-4.326184143
Rv1656,-1.180732754,8.881938,-2.700085569,0.028522532,0.057588623,-4.327217135
Rv1124,-1.004746857,9.688246513,-2.69812847,0.028606676,0.057729563,-4.330229514
Rv0456A,0.646091996,7.554187305,2.696912083,0.028659103,0.057806388,-4.332101775
Rv3676,0.941197187,11.41430692,2.695387679,0.028724946,0.057910182,-4.334448128
Rv0552,-0.595476169,8.686241062,-2.693226535,0.02881856,0.058069831,-4.337774524
Rv2697c,0.631387225,10.3490792,2.692830224,0.028835761,0.058075425,-4.338384517
Rv2652c,0.768385654,8.232722405,2.691111204,0.028910494,0.058180874,-4.34103038
Rv0231,0.751226227,8.485248068,2.690961283,0.028917022,0.058180874,-4.341261132
Rv2916c,0.609979153,10.12772843,2.689211139,0.028993332,0.058305271,-4.343954881
Rv1673c,3.872370904,8.393070538,2.685614703,0.029150798,0.058592666,-4.349490302
Rv0561c,-0.759863411,9.020937859,-2.684452238,0.029201884,0.058666059,-4.35127948
Rv0091,1.127877193,7.295686032,2.681407769,0.029336115,0.058906334,-4.355965244
Rv0627,-0.943747663,11.29235516,-2.680133699,0.029392478,0.058990088,-4.357926153
Rv2107,1.04070238,7.752795657,2.677584122,0.029505604,0.059182987,-4.361850139
Rv3185,1.376288074,11.28533981,2.677305527,0.029517993,0.059182987,-4.362278914
Rv3902c,1.145525856,8.983921015,2.673971105,0.029666686,0.059451507,-4.367410736
Rv2598,0.965058204,8.270165741,2.672568591,0.029729459,0.059547663,-4.369569235
Rv2629,-0.591248127,14.38503876,-2.671316512,0.029785616,0.059630477,-4.371496193
Rv3804c,-0.558517487,13.61010775,-2.663518838,0.030137817,0.060305592,-4.383496485
Rv0533c,-0.669791894,9.740322399,-2.659738392,0.030310114,0.060620228,-4.389314172
Rv1924c,-1.312145279,10.05593626,-2.658052189,0.030387292,0.060744407,-4.391908991
Rv2477c,-0.707968453,11.63099761,-2.655836723,0.030489002,0.060917479,-4.39531821
Rv2959c,1.654524577,9.80921364,2.652738357,0.030631834,0.061172502,-4.400085945
Rv1240,-0.728562917,10.16587042,-2.652313199,0.030651487,0.061177754,-4.400740162
Rv3831,1.533691603,8.402217719,2.652024173,0.030664855,0.061177754,-4.401184904
Rv2046,-0.847834377,8.842151881,-2.646930516,0.030901432,0.061619201,-4.409022607
Rv0581,-0.605915717,10.54119128,-2.645359372,0.030974784,0.061734891,-4.411440073
Rv0881,0.613698595,7.895997502,2.644308921,0.031023926,0.06180224,-4.413056342
Rv0034,0.672084652,7.373179686,2.642416253,0.031112672,0.061935916,-4.41596844
Rv0377,-0.820220633,8.85471585,-2.642221931,0.031121798,0.061935916,-4.416267423
Rv0659c,-0.590592703,13.38355898,-2.640878379,0.031184974,0.061997502,-4.418334598
Rv3436c,-0.645833211,9.62631548,-2.640607482,0.031197728,0.061997502,-4.418751393
Rv1497,-1.012063786,10.67103252,-2.6405817,0.031198942,0.061997502,-4.418791061
Rv0698,0.649310029,8.968879125,2.638048309,0.03131848,0.062204343,-4.422688809
Rv3634c,-0.611502658,9.3617968,-2.634269365,0.031497668,0.062529394,-4.428502687
Rv3321c,-2.415442534,10.7391584,-2.632836646,0.03156588,0.062633924,-4.430706845
Rv2711,0.571474913,13.54398731,2.632361279,0.031588545,0.062648022,-4.431438162
Rv2718c,0.790004023,11.51543097,2.631790615,0.031615777,0.062671156,-4.432316079
Rv3238c,-0.836600912,9.636929529,-2.63049157,0.031677857,0.062763313,-4.434314527
Rv3723,0.62792407,12.48331676,2.629874254,0.031707402,0.062790949,-4.435264192
Rv1940,-1.004986347,7.93254767,-2.627915211,0.031801349,0.062946033,-4.43827789
Rv3430c,0.683234237,10.47549779,2.627447102,0.03182384,0.062958633,-4.438997996
Rv2886c,0.721071268,10.08414849,2.627131963,0.031838991,0.062958633,-4.439482779
Rv1598c,-0.651107886,10.40537564,-2.62459699,0.031961132,0.063169129,-4.443382303
Rv1122,-1.038013226,10.36597928,-2.622075758,0.032083089,0.063379057,-4.447260554
Rv2263,1.140025307,8.203880894,2.620290588,0.032169731,0.063519048,-4.450006484
Rv0187,0.585313763,10.71141421,2.619071601,0.032229032,0.063604943,-4.451881477
Rv1671,1.141736861,7.893446749,2.616856852,0.032337063,0.063786876,-4.455288022
Rv1883c,-0.68218505,13.07944942,-2.616117348,0.032373217,0.063826921,-4.45642544
Rv0953c,0.892719032,7.892025105,2.614086696,0.032472709,0.063991742,-4.459548688
Rv3611,-1.019323365,10.78506986,-2.606417392,0.032851314,0.06470616,-4.471343576
Rv1904,0.73168956,12.96096337,2.604754411,0.032934007,0.064837316,-4.473900938
Rv2852c,-0.678875717,11.46022359,-2.603972024,0.032972985,0.064882325,-4.47510408
Rv2588c,-1.04500726,11.70369497,-2.603270366,0.033007982,0.064909029,-4.476183067
Rv3869,-0.622292013,13.46533158,-2.603053609,0.033018801,0.064909029,-4.476516386
Rv1289,-0.60194988,10.51221496,-2.601508222,0.033096041,0.065029118,-4.478892776
Rv2108,0.839311065,8.176698229,2.598443865,0.033249752,0.065299268,-4.483604746
Rv1414,-0.593705178,7.493513285,-2.597788671,0.033282712,0.065332129,-4.484612185
Rv0451c,1.861034972,11.00381764,2.595777633,0.033384088,0.065499191,-4.48770432
Rv0666,1.42926973,8.972430189,2.595445909,0.033400841,0.065500139,-4.488214363
Rv1536,-0.77135305,11.23311339,-2.592485094,0.033550751,0.065728457,-4.492766624
Rv1030,-0.777834064,7.521351578,-2.592202013,0.03356512,0.065728457,-4.493201848
Rv2968c,-0.567000677,12.06401755,-2.592179831,0.033566246,0.065728457,-4.493235953
Rv2498c,-0.901455564,10.19665512,-2.590979448,0.033627249,0.065815899,-4.495081462
Rv3568c,0.686517317,12.52569111,2.5896306,0.033695932,0.065918282,-4.497155177
Rv1314c,-0.669343676,8.911422605,-2.587163459,0.033821932,0.066132637,-4.500948012
Rv0508,-1.031573157,10.85274377,-2.582288489,0.034072327,0.066589898,-4.508441956
Rv0072,-1.568193357,11.89019432,-2.581836974,0.034095615,0.066603079,-4.509136002
Rv1449c,-0.61543327,12.01106782,-2.580766976,0.034150866,0.066678656,-4.51078072
Rv0931c,-0.548325663,13.58903093,-2.578382321,0.034274334,0.066887285,-4.514446094
Rv3573c,1.112969807,7.40975363,2.577780252,0.034305579,0.066893104,-4.515371486
Rv2798c,1.361065782,8.910419731,2.577684585,0.034310547,0.066893104,-4.515518527
Rv0595c,1.670845768,8.656722882,2.577158018,0.034337901,0.066914032,-4.516327859
Rv2366c,-0.64076778,12.30424811,-2.575408208,0.034428964,0.067059027,-4.519017248
Rv3465,-0.979329417,11.67831055,-2.571139005,0.03465218,0.067461158,-4.525578418
Rv0584,0.524900685,7.411423766,2.569730258,0.034726161,0.067551978,-4.52774333
Rv3642c,0.663201983,12.6408949,2.569611829,0.034732388,0.067551978,-4.527925324
Rv2147c,-0.82351816,12.27229145,-2.566746647,0.034883384,0.067804607,-4.532328211
Rv1004c,-1.617083486,9.409754585,-2.566508544,0.034895963,0.067804607,-4.532694087
Rv1730c,-0.740024947,8.874785545,-2.565220864,0.034964068,0.067865077,-4.534672743
Rv1337,-0.530795683,12.46011792,-2.56515118,0.034967758,0.067865077,-4.534779818
Rv3572,1.351613473,11.43530596,2.564964305,0.034977654,0.067865077,-4.535066966
Rv2602,1.087614143,11.86703281,2.561574592,0.03515766,0.068181473,-4.540275302
Rv1715,-0.901813591,8.544152607,-2.560577248,0.035210803,0.068251658,-4.541807653
Rv0303,-1.25177646,10.39078185,-2.556807778,0.035412403,0.0686094,-4.547598858
Rv3750c,1.082186487,12.14719792,2.552467038,0.035646022,0.069028804,-4.554267065
Rv1935c,1.139245233,7.821414607,2.551991081,0.035671733,0.069045384,-4.554998181
Rv2341,1.152060667,7.694699115,2.550027684,0.035778,0.069217793,-4.558014059
Rv2526,1.503952538,9.16370556,2.549227301,0.035821413,0.069268495,-4.559243445
Rv1055,1.383729528,10.59078543,2.546021208,0.035995853,0.069572397,-4.564167738
Rv1195,-0.560451143,13.81485194,-2.539295904,0.036364601,0.070251384,-4.574495886
Rv3220c,-0.547870463,12.67760364,-2.538357989,0.036416333,0.070317582,-4.575936106
Rv1080c,0.588156337,13.71263257,2.53774116,0.036450397,0.070349615,-4.576883261
Rv3615c,0.52186174,13.89088407,2.536355837,0.036527018,0.070463715,-4.579010397
Rv0998,-0.691130117,10.53532241,-2.535095435,0.036596872,0.070564659,-4.580945647
Rv1750c,0.58002938,8.311855873,2.534529246,0.036628297,0.070591442,-4.581814964
Rv1353c,0.863339856,7.457177075,2.533325691,0.036695187,0.070686518,-4.583662836
Rv2156c,-0.96316588,12.1532678,-2.530495403,0.03685298,0.070956527,-4.588008055
Rv3093c,0.984703628,9.756202285,2.530063908,0.036877098,0.070969023,-4.588670479
Rv0008c,0.609214772,8.764352848,2.529596714,0.036903229,0.070985379,-4.589387699
Rv0593,0.517159646,7.569423192,2.528192555,0.03698188,0.071102698,-4.591543255
Rv1285,0.86988771,13.45908342,2.523875584,0.037224762,0.071535509,-4.598169775
Rv3897c,-0.827594253,11.28297689,-2.518607608,0.03752336,0.072074928,-4.606254915
Rv1196,-0.54442628,13.93617614,-2.518100916,0.037552209,0.072095944,-4.607032503
Rv1330c,-0.840512949,8.726320501,-2.516130381,0.037664619,0.072277292,-4.610056439
Rv2786c,0.583217917,10.5937498,2.515215374,0.037716933,0.072343199,-4.611460525
Rv3343c,-0.699892325,10.69810569,-2.514819977,0.037739562,0.072352133,-4.612067251
Rv1072,0.573123143,14.28191792,2.513230832,0.037830651,0.072492243,-4.614505678
Rv1783,-0.520723397,12.21217542,-2.510863171,0.037966781,0.072686122,-4.618138453
Rv2540c,-0.77317114,12.6174257,-2.5108431,0.037967937,0.072686122,-4.618169248
Rv3663c,-1.376867078,9.832440291,-2.509099066,0.038068534,0.072844068,-4.620844993
Rv0130,1.751385925,8.391548297,2.506675528,0.038208778,0.073077691,-4.624562998
Rv3262,-0.765379994,8.541700351,-2.501834016,0.038490525,0.073581602,-4.631989579
Rv3481c,0.848108224,8.773259607,2.500634324,0.038560667,0.073680706,-4.633829645
Rv0398c,-0.769066755,9.548201264,-2.498558747,0.038682328,0.073878109,-4.637012951
Rv1803c,-0.703273345,9.894777929,-2.494312119,0.038932469,0.074320588,-4.643525279
Rv3911,-0.777972438,8.893219497,-2.492736942,0.039025671,0.0744632,-4.645940612
Rv3695,-0.53832551,11.35004204,-2.489563639,0.039214126,0.074787337,-4.650806057
Rv0799c,-0.57597578,9.93450834,-2.487579837,0.03933241,0.074977406,-4.653847427
Rv0566c,-0.531754081,7.844338106,-2.486784804,0.039379916,0.075032438,-4.655066232
Rv0135c,1.017722057,11.7447773,2.478848548,0.039857354,0.075869282,-4.66723074
Rv1821,-0.666513067,12.52284535,-2.478575057,0.039873912,0.075869282,-4.667649875
Rv0342,0.635853923,12.66589939,2.47854621,0.039875659,0.075869282,-4.667694085
Rv0117,-0.532296663,8.983867777,-2.477126125,0.03996175,0.075997169,-4.66987035
Rv0009,0.61677121,12.99589558,2.476029521,0.040028361,0.076087904,-4.671550803
Rv2496c,0.599718693,12.96884348,2.473130919,0.040204975,0.076387555,-4.675992326
Rv1505c,-0.853356747,7.786414261,-2.471224351,0.040321576,0.076572956,-4.678913484
Rv2830c,1.327850023,11.87787035,2.468373132,0.040496593,0.076869064,-4.683281584
Rv0313,0.507586693,13.22668962,2.460953916,0.040955644,0.077703781,-4.694645567
Rv0219,-0.57868382,7.460942046,-2.458850984,0.04108672,0.077915749,-4.697865994
Rv0122,0.620262418,7.89165243,2.45685796,0.04121134,0.07811528,-4.700917848
Rv2015c,0.61178326,12.1277238,2.456050145,0.041261961,0.078174425,-4.702154756
Rv2987c,-0.601035453,13.11349431,-2.453666873,0.041411674,0.078421166,-4.705803725
Rv0579,-0.925183142,11.04434293,-2.45109914,0.041573594,0.078681058,-4.709734702
Rv0063,-0.763676562,8.30300288,-2.450871159,0.041588001,0.078681058,-4.710083701
Rv2816c,1.074596127,8.626228642,2.440298041,0.042261786,0.079918248,-4.726265448
Rv3687c,-1.750646556,11.24167016,-2.437857951,0.042418854,0.080177608,-4.729998831
Rv1155,-0.656236477,11.87318306,-2.431285409,0.042844883,0.080944861,-4.74005287
Rv1756c,1.14555108,10.6278116,2.42949528,0.04296167,0.081127431,-4.742790705
Rv1979c,1.047443183,11.39335461,2.428337966,0.043037344,0.081232231,-4.744560587
Rv0046c,0.55899516,13.0164693,2.425701639,0.043210234,0.081520339,-4.748591961
Rv1093,-0.673513003,11.86747217,-2.422425549,0.043426063,0.081888013,-4.753600931
Rv1042c,0.576872027,12.43136264,2.421919504,0.043459499,0.081888013,-4.754374577
Rv0363c,-0.562529537,12.16404039,-2.421819018,0.043466141,0.081888013,-4.754528198
Rv1510,-0.548846974,9.013126958,-2.420935778,0.043524571,0.081959739,-4.75587845
Rv2332,0.619404499,8.87155951,2.419764315,0.04360219,0.082067517,-4.757669233
Rv3879c,-0.515224637,12.54391409,-2.418481391,0.043687356,0.082189391,-4.759630288
Rv3045,-0.51384908,11.49835881,-2.417852239,0.043729184,0.082229656,-4.760591952
Rv3170,-0.836328159,9.637053921,-2.415705748,0.043872194,0.082448,-4.763872659
Rv3323c,0.711780581,8.96022571,2.415269747,0.0439013,0.082448,-4.764539003
Rv1084,-0.64609077,11.00178356,-2.415085368,0.043913615,0.082448,-4.764820787
Rv1361c,-0.518848803,13.95325023,-2.414881836,0.043927213,0.082448,-4.765131837
Rv1905c,1.12727691,11.67572967,2.41425242,0.043969291,0.082488521,-4.766093735
Rv2766c,-0.902927849,9.507772901,-2.413588615,0.044013713,0.082533399,-4.767108153
Rv0412c,0.524968177,12.94541989,2.411882676,0.044128082,0.082709338,-4.769714993
Rv0076c,0.575112674,8.413439729,2.407771674,0.044404932,0.08318951,-4.775996078
Rv0574c,-0.635583873,8.333091818,-2.404990585,0.044593219,0.083473987,-4.78024448
Rv2422,1.052584508,7.475419735,2.404916471,0.044598248,0.083473987,-4.780357687
Rv2960c,2.285983936,8.935748635,2.4020591,0.044792564,0.083775122,-4.784721964
Rv1881c,-0.671610197,10.94899183,-2.401841266,0.044807413,0.083775122,-4.785054651
Rv0606,-0.566103743,11.8136263,-2.401633762,0.044821563,0.083775122,-4.785371558
Rv0125,-0.506384133,12.44533919,-2.397639947,0.045094782,0.084246678,-4.791470378
Rv1110,-0.515924573,12.66067723,-2.395586415,0.045235921,0.084440968,-4.794605756
Rv3735,-0.59609559,11.1205937,-2.395516604,0.045240727,0.084440968,-4.794712339
Rv1102c,1.150953143,12.18958405,2.392051436,0.04547993,0.084848099,-4.800002229
Rv2703,0.558136287,13.17660868,2.390923158,0.045558092,0.084954552,-4.801724433
Rv2478c,-1.048409963,8.961125552,-2.389804749,0.045635704,0.08503999,-4.803431468
Rv3863,-0.684369758,10.24987964,-2.389654302,0.045646155,0.08503999,-4.803661089
Rv0824c,-0.49220061,14.07760366,-2.387769455,0.045777288,0.085244848,-4.806537683
Rv1117,-0.71674484,12.04208381,-2.386199487,0.045886805,0.085409283,-4.808933491
Rv1252c,-0.701361361,8.686268692,-2.385732942,0.045919402,0.085430458,-4.809645409
Rv1233c,-0.821599933,11.27498387,-2.379554391,0.046353297,0.086197864,-4.819071743
Rv1241,-0.601488456,10.0239796,-2.378182888,0.046450174,0.086338135,-4.821163737
Rv0725c,1.180404858,9.763441307,2.376815879,0.046546937,0.08645876,-4.823248713
Rv0385,0.50151833,7.914221839,2.376659478,0.046558021,0.08645876,-4.823487248
Rv1056,1.029827427,9.407489303,2.376350023,0.046579959,0.086459619,-4.823959204
Rv1532c,1.14930576,8.441373723,2.375720538,0.046624617,0.086502631,-4.82491922
Rv1981c,1.0927522,11.53862428,2.374929,0.046680834,0.086567037,-4.826126333
Rv2917,0.524751505,7.16620193,2.374084839,0.046740863,0.086638451,-4.827413634
Rv2464c,1.560504493,11.37384663,2.373646638,0.046772055,0.086656371,-4.828081843
Rv2997,-0.590649784,7.414556298,-2.363187055,0.047522865,0.087996428,-4.844026485
Rv0061,1.11761211,11.0655072,2.36296027,0.047539278,0.087996428,-4.844372087
Rv1071c,-0.675109432,8.46894551,-2.362661492,0.047560911,0.087996428,-4.844827394
Rv3034c,1.132495193,10.99165148,2.359677382,0.047777517,0.088356583,-4.849374423
Rv0065,1.624865639,9.22801765,2.359330416,0.047802766,0.088362689,-4.849903058
Rv1455,0.761463508,7.803924142,2.359002943,0.04782661,0.088366191,-4.850401984
Rv0974c,-0.626367132,8.051224784,-2.357409384,0.047942809,0.088540251,-4.852829728
Rv0475,0.562595017,12.51913584,2.355268891,0.048099338,0.088788599,-4.856090337
Rv2169c,0.55154828,11.90934517,2.354557286,0.04815149,0.088844133,-4.857174229
Rv2070c,-0.4948466,8.153016546,-2.353674706,0.048216252,0.088922873,-4.858518477
Rv3375,-0.657743965,7.602688596,-2.352884693,0.048274296,0.088989156,-4.859721677
Rv0209,-0.763870606,7.346126344,-2.352453393,0.048306015,0.089006872,-4.860378527
Rv1602,-0.70130007,11.75028976,-2.351354871,0.048386897,0.089115117,-4.862051444
Rv1520,0.653412963,7.87040836,2.347183704,0.048695259,0.089642027,-4.868402585
Rv2844,-0.734683159,8.869343864,-2.345998745,0.048783221,0.089748615,-4.870206533
Rv0797,0.586183,8.02300846,2.345803302,0.048797744,0.089748615,-4.870504057
Rv2137c,-0.53135687,13.13741319,-2.345473881,0.048822234,0.089752654,-4.871005528
Rv1925,-0.49667333,13.47067164,-2.345030716,0.048855198,0.089772263,-4.871680132
Rv3146,-0.68932452,12.77024123,-2.343670123,0.048956546,0.089917452,-4.873751166
Rv3443c,0.57811714,12.01310124,2.342884044,0.049015196,0.089984122,-4.874947618
Rv2481c,1.091159406,8.406440222,2.342525498,0.049041971,0.089992241,-4.875493323
Rv1149,0.64095756,12.41091716,2.342032594,0.049078804,0.090018799,-4.876243499
Rv3072c,0.667905187,9.164829076,2.340552875,0.049189544,0.090180831,-4.878495418
Rv3062,1.248306581,9.632854412,2.339706873,0.049252971,0.090256013,-4.879782815
Rv1320c,-0.841046825,10.50153936,-2.336450276,0.049497897,0.090663574,-4.884737852
Rv1159,-0.68075684,10.6481844,-2.333268534,0.04973838,0.091062628,-4.889577974
Rv2494,0.962729464,9.952643324,2.332449453,0.049800478,0.091134875,-4.89082381
Rv3643,0.540496809,6.781018932,2.327441756,0.050181838,0.091750082,-4.898439121
Rv1987,-1.373577068,11.10948788,-2.327436551,0.050182236,0.091750082,-4.898447035
Rv3259,1.300599848,8.826295323,2.32558546,0.05032395,0.091967418,-4.901261379
Rv0580c,-0.891752303,11.82507476,-2.323370943,0.050494016,0.092236347,-4.904627799
Rv1646,0.896562963,11.40987004,2.322391201,0.050569442,0.092321823,-4.906117003
Rv3221c,0.877529517,12.90563772,2.32216759,0.050586672,0.092321823,-4.906456876
Rv2977c,-1.050250948,11.53211795,-2.318671752,0.050856817,0.092772788,-4.911769633
Rv1238,-0.736624389,9.343993629,-2.316899988,0.050994286,0.092969104,-4.914461758
Rv0108c,0.76150029,12.85879001,2.316689804,0.051010619,0.092969104,-4.914781103
Rv1886c,-0.590820713,11.03757805,-2.316243283,0.051045334,0.092990278,-4.915459512
Rv1476,-0.513255591,8.343593349,-2.31587527,0.051073963,0.093000351,-4.916018626
Rv2489c,0.920299187,7.385660751,2.315470172,0.051105496,0.0930157,-4.916634066
Rv3748,0.620173797,11.14043331,2.314105685,0.051211853,0.093167158,-4.918706917
Rv0845,1.091927923,8.948233194,2.313603983,0.051251015,0.093196291,-4.919469024
Rv1492,0.812173163,11.20594468,2.312509117,0.051336583,0.093309744,-4.921132079
Rv2321c,0.520914861,8.639871171,2.310215425,0.05151631,0.093567342,-4.924615684
Rv3391,-0.529730361,8.971242533,-2.310107421,0.051524788,0.093567342,-4.924779703
Rv1058,-0.812415979,8.570331145,-2.307507319,0.051729324,0.09389642,-4.928727959
Rv3358,0.775287728,7.052521004,2.304163068,0.051993599,0.094318132,-4.93380512
Rv2911,-0.629772706,8.665259306,-2.30397492,0.052008508,0.094318132,-4.934090727
Rv0066c,0.83304327,11.335445,2.300150384,0.052312489,0.094826691,-4.939895458
Rv2484c,-0.486733087,11.83966638,-2.295835844,0.052657562,0.095409245,-4.946441945
Rv3784,-1.160065889,8.927916363,-2.295461908,0.052687576,0.095420685,-4.947009223
Rv0493c,0.522175297,7.803664045,2.294529791,0.052762469,0.095513354,-4.948423217
Rv2884,0.779452816,9.23617093,2.293699898,0.052829238,0.095558651,-4.949682059
Rv1667c,-1.288397811,9.060648557,-2.293628802,0.052834962,0.095558651,-4.949789899
Rv2158c,-1.067590937,11.2367235,-2.293207006,0.052868934,0.095570501,-4.950429676
Rv1439c,1.066028272,10.3268195,2.292816469,0.052900408,0.095570501,-4.951022022
Rv0480c,-0.598252282,8.06406985,-2.292663648,0.052912729,0.095570501,-4.951253808
Rv1953,0.936715247,11.17026382,2.2873148,0.0533458,0.096277944,-4.95936481
Rv0159c,0.708749984,8.048965287,2.287235661,0.053352234,0.096277944,-4.959484793
Rv0270,-0.532426767,12.70430477,-2.285277562,0.05351168,0.096522412,-4.962453217
Rv2059,-0.680337641,7.787352912,-2.283455412,0.053660485,0.096747476,-4.965215146
Rv1654,-1.151016844,10.21912461,-2.278845578,0.054038803,0.097385955,-4.972200782
Rv3124,0.658784389,7.288837384,2.276932849,0.054196561,0.097626557,-4.975098553
Rv2377c,-0.474267799,6.829831319,-2.274634055,0.054386772,0.097925378,-4.978580632
Rv2373c,0.529410507,12.97353677,2.274151624,0.054426776,0.097953598,-4.979311311
Rv2172c,-0.554819583,12.81458946,-2.273170114,0.054508253,0.098056402,-4.980797796
Rv3138,-0.589857085,10.20557419,-2.272531252,0.054561353,0.098108087,-4.981765284
Rv3670,-0.664749502,7.932191954,-2.270959414,0.054692218,0.098299496,-4.984145452
Rv2511,0.562370195,8.944418965,2.27050873,0.054729798,0.098323145,-4.98482785
Rv3460c,0.53856177,13.92276811,2.267152943,0.055010436,0.098783236,-4.989908195
Rv2910c,1.136866167,7.507791678,2.260892483,0.055537847,0.099685854,-4.999382256
Rv3751,0.857079752,9.707983503,2.260595475,0.055562993,0.099686547,-4.999831602
Rv2869c,-0.490306397,12.29543906,-2.257610872,0.055816326,0.100096449,-5.004346437
Rv3012c,0.580149765,8.079266161,2.255078051,0.056032218,0.100435068,-5.00817698
Rv1683,-0.576313087,10.93923941,-2.254810862,0.056055042,0.100435068,-5.00858102
Rv3907c,-0.917364929,9.972959562,-2.25270818,0.056234979,0.100712644,-5.011760353
Rv0805,0.56154891,13.18040276,2.252227632,0.056276183,0.100741624,-5.012486881
Rv2579,1.174704155,9.974545287,2.249640444,0.056498538,0.101094717,-5.016397876
Rv2204c,0.566662853,13.89829689,2.249257029,0.056531565,0.101108876,-5.016977404
Rv0816c,1.100436855,8.002603722,2.245709183,0.056838093,0.101611973,-5.022339037
Rv3022A,1.446077416,9.033176129,2.245192054,0.056882911,0.101646959,-5.023120406
Rv2356c,-0.540856433,12.30673778,-2.244482976,0.056944422,0.101711731,-5.024191748
Rv0068,0.694185661,8.045195974,2.243530944,0.057027113,0.10181426,-5.025630066
Rv3802c,0.556041473,12.64841625,2.240461528,0.057294533,0.102246361,-5.030266496
Rv1336,-0.635366047,12.0125179,-2.240124235,0.057323996,0.102253615,-5.03077591
Rv3582c,0.47420874,14.24864233,2.239587106,0.057370946,0.102292041,-5.031587108
Rv3900c,-0.511595694,9.74617304,-2.238994901,0.057422755,0.102339093,-5.032481439
Rv2823c,0.62254665,7.737496085,2.237012617,0.057596514,0.102603347,-5.03547469
Rv1941,-0.716335659,8.906644492,-2.236283936,0.057660519,0.102671937,-5.036574869
Rv3848,0.96225099,12.04178614,2.234353146,0.057830458,0.102904799,-5.039489679
Rv2989,0.62777324,12.73598522,2.234217521,0.057842414,0.102904799,-5.039694407
Rv1522c,-0.644523138,9.194663529,-2.231406513,0.058090773,0.103300995,-5.043937098
Rv1864c,-0.602824214,8.703919471,-2.230898967,0.058135729,0.103335296,-5.04470303
Rv2878c,0.684454093,12.66057861,2.230213075,0.058196538,0.103397732,-5.045738049
Rv2215,-0.538908787,12.15566452,-2.223959035,0.058753937,0.104342015,-5.055172527
Rv0500A,0.512878843,12.85155311,2.219332483,0.059169712,0.105034065,-5.062148436
Rv3880c,-0.482672207,12.93383485,-2.214633237,0.059595026,0.105718686,-5.069230925
Rv3104c,-0.480352893,11.13437282,-2.214491484,0.059607903,0.105718686,-5.069444521
Rv3737,-0.529037446,10.03133709,-2.21331296,0.059715068,0.105862115,-5.071220231
Rv3063,-0.496059971,8.66136947,-2.212678109,0.059772876,0.105871863,-5.072176696
Rv0497,-0.671702757,11.19044115,-2.212674984,0.05977316,0.105871863,-5.072181405
Rv3555c,-0.646599344,8.887009776,-2.208115409,0.060189988,0.106563276,-5.079049174
Rv1914c,1.472611555,9.769495475,2.203907294,0.060577257,0.107201774,-5.085384944
Rv1215c,-0.56386396,8.56088763,-2.196400848,0.061274244,0.108359523,-5.096680373
Rv0995,-0.796836551,10.8653439,-2.196282414,0.061285304,0.108359523,-5.096858522
Rv2224c,-0.469132667,12.14821926,-2.194904909,0.061414096,0.108539574,-5.098930427
Rv1601,-0.692789167,12.04748062,-2.193856259,0.061512322,0.10866547,-5.100507514
Rv0748,0.56405404,12.38267283,2.191002764,0.061780398,0.109091176,-5.104798127
Rv2352c,-0.669306607,12.11161836,-2.190469701,0.061830606,0.109131968,-5.105599524
Rv2219,-0.465750487,12.54344122,-2.187464651,0.062114406,0.109584838,-5.110116477
Rv2401A,1.303034018,9.147327238,2.185154831,0.06233343,0.109923078,-5.113587499
Rv2117,1.177945991,8.60590514,2.184840226,0.062363321,0.10992764,-5.114060201
Rv3253c,-0.770107486,8.198619205,-2.184108618,0.062432887,0.110002102,-5.115159406
Rv1878,-0.653254016,8.207534089,-2.183451492,0.062495437,0.110064142,-5.116146634
Rv2550c,-0.716968587,8.83667937,-2.182323493,0.062602953,0.110158877,-5.117841124
Rv3876,-0.528564427,11.92735644,-2.18231302,0.062603952,0.110158877,-5.117856856
Rv3017c,0.998433634,6.792374212,2.181626473,0.062669482,0.110217405,-5.118888098
Rv3217c,-0.501151097,11.6927695,-2.18139107,0.062691967,0.110217405,-5.119241673
Rv1882c,-1.267706606,10.73584327,-2.180723354,0.062755787,0.110281449,-5.120244536
Rv1244,0.838010687,9.190938268,2.180182397,0.06280754,0.110324238,-5.121056967
Rv1869c,-0.467278683,12.77366131,-2.179537018,0.062869337,0.110384628,-5.122026165
Rv0410c,-0.57905659,12.044101,-2.178700985,0.062949481,0.110477163,-5.123281583
Rv3399,0.459894265,7.585692865,2.178235498,0.062994148,0.11050738,-5.12398053
